InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
-59.0;243.0;113.0;-50.0;296.0;376.0;289.0
-87.0;120.0;107.0;165.0;140.0;173.0;212.0
193.0;199.0;157.0;-120.0;244.0;340.0;258.0
-95.0;136.0;74.0;222.0;120.0;307.0;223.0
-364.0;-595.0;380.0;425.0;716.0;444.0;779.0
-149.0;60.0;190.0;-761.0;321.0;974.0;641.0
160.0;-302.0;435.0;254.0;705.0;652.0;844.0
-5.0;101.0;519.0;18.0;340.0;35.0;316.0
412.0;-216.0;421.0;-444.0;655.0;804.0;699.0
-379.0;-542.0;481.0;-27.0;658.0;471.0;950.0
-316.0;350.0;207.0;-306.0;13.0;60.0;-94.0
163.0;100.0;95.0;-43.0;238.0;353.0;264.0
-191.0;-178.0;372.0;-31.0;552.0;586.0;866.0
119.0;199.0;127.0;124.0;193.0;261.0;482.0
160.0;151.0;89.0;358.0;160.0;175.0;228.0
-129.0;132.0;203.0;-161.0;245.0;304.0;278.0
2.0;47.0;432.0;126.0;324.0;553.0;232.0
-26.0;-12.0;161.0;-114.0;156.0;263.0;373.0
132.0;169.0;124.0;30.0;224.0;390.0;250.0
207.0;144.0;151.0;-3.0;251.0;342.0;243.0
154.0;109.0;105.0;-8.0;278.0;375.0;264.0
160.0;148.0;139.0;-36.0;260.0;345.0;265.0
-75.0;-83.0;388.0;-35.0;620.0;824.0;830.0
-16.0;-923.0;736.0;20.0;1001.0;-15.0;915.0
-83.0;-159.0;545.0;404.0;518.0;808.0;857.0
-345.0;277.0;259.0;139.0;32.0;90.0;42.0
-294.0;-91.0;446.0;122.0;605.0;815.0;686.0
179.0;302.0;128.0;-24.0;273.0;380.0;274.0
-131.0;106.0;185.0;-3.0;295.0;360.0;216.0
-85.0;-83.0;129.0;-369.0;226.0;286.0;377.0
-691.0;25.0;269.0;378.0;282.0;978.0;455.0
157.0;141.0;94.0;-27.0;256.0;396.0;272.0
25.0;65.0;242.0;7.0;250.0;373.0;179.0
-287.0;-266.0;374.0;49.0;772.0;466.0;930.0
-150.0;173.0;148.0;-168.0;227.0;331.0;191.0
-369.0;-84.0;373.0;91.0;610.0;895.0;907.0
-323.0;672.0;266.0;32.0;138.0;901.0;406.0
223.0;111.0;146.0;-477.0;267.0;197.0;238.0
-481.0;454.0;99.0;9.0;164.0;403.0;210.0
762.0;168.0;97.0;-26.0;284.0;660.0;551.0
-39.0;57.0;178.0;-290.0;229.0;273.0;215.0
526.0;161.0;349.0;-655.0;370.0;414.0;317.0
108.0;-97.0;382.0;250.0;494.0;415.0;260.0
781.0;-252.0;278.0;-399.0;355.0;511.0;348.0
772.0;148.0;132.0;232.0;228.0;317.0;257.0
102.0;277.0;-7.0;172.0;161.0;279.0;409.0
682.0;73.0;279.0;-232.0;336.0;226.0;349.0
-449.0;779.0;-2.0;-71.0;-85.0;888.0;173.0
111.0;211.0;301.0;-502.0;-180.0;-2.0;-195.0
168.0;194.0;120.0;-12.0;261.0;328.0;294.0
192.0;480.0;-44.0;-276.0;221.0;626.0;304.0
-195.0;164.0;291.0;-128.0;82.0;61.0;52.0
-61.0;-301.0;365.0;-31.0;625.0;833.0;867.0
369.0;51.0;202.0;432.0;217.0;406.0;354.0
252.0;50.0;318.0;477.0;355.0;360.0;185.0
156.0;220.0;116.0;33.0;256.0;383.0;271.0
-98.0;70.0;158.0;-8.0;280.0;280.0;250.0
-130.0;106.0;187.0;-24.0;290.0;331.0;231.0
5.0;358.0;90.0;328.0;92.0;84.0;255.0
154.0;135.0;114.0;106.0;179.0;406.0;223.0
-243.0;223.0;273.0;-636.0;269.0;303.0;291.0
-103.0;117.0;165.0;-9.0;262.0;300.0;273.0
109.0;124.0;198.0;-16.0;223.0;295.0;231.0
2.0;6.0;480.0;205.0;530.0;299.0;356.0
19.0;-93.0;348.0;6.0;821.0;496.0;707.0
-28.0;107.0;660.0;107.0;996.0;80.0;804.0
-375.0;-511.0;408.0;23.0;662.0;624.0;838.0
154.0;86.0;114.0;-39.0;348.0;236.0;325.0
-228.0;399.0;255.0;59.0;73.0;1114.0;320.0
530.0;-89.0;634.0;-292.0;540.0;180.0;383.0
