InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
81.0;256.0;940.0;1009.0;-52.0;-164.0;962.0;-940.0;69.0
84.0;252.0;961.0;1018.0;-79.0;-151.0;974.0;-942.0;98.0
72.0;249.0;965.0;995.0;-47.0;-137.0;953.0;-935.0;92.0
255.0;-352.0;728.0;858.0;-286.0;104.0;621.0;-1059.0;-109.0
87.0;249.0;967.0;1026.0;-38.0;-153.0;969.0;-939.0;92.0
100.0;249.0;949.0;1036.0;-52.0;-153.0;969.0;-955.0;79.0
67.0;244.0;947.0;1007.0;-85.0;-175.0;960.0;-925.0;109.0
34.0;244.0;943.0;1037.0;-91.0;-147.0;982.0;-892.0;79.0
108.0;256.0;943.0;1001.0;-61.0;-150.0;976.0;-972.0;66.0
210.0;582.0;936.0;937.0;-224.0;-245.0;972.0;-1135.0;60.0
118.0;260.0;902.0;976.0;-62.0;-101.0;909.0;-965.0;86.0
138.0;411.0;924.0;984.0;18.0;-113.0;918.0;-919.0;57.0
100.0;262.0;932.0;977.0;-81.0;-132.0;944.0;-945.0;78.0
100.0;262.0;943.0;1006.0;-60.0;-161.0;981.0;-936.0;71.0
83.0;259.0;952.0;1021.0;-62.0;-166.0;965.0;-933.0;84.0
75.0;256.0;951.0;1018.0;-63.0;-152.0;980.0;-927.0;88.0
86.0;233.0;941.0;1030.0;-30.0;-139.0;972.0;-943.0;79.0
81.0;224.0;946.0;1027.0;-37.0;-156.0;994.0;-947.0;110.0
69.0;218.0;962.0;1013.0;-76.0;-173.0;982.0;-945.0;101.0
82.0;212.0;965.0;1011.0;-62.0;-152.0;980.0;-955.0;114.0
7.0;174.0;943.0;1060.0;-131.0;-139.0;1023.0;-895.0;68.0
68.0;196.0;970.0;1006.0;-147.0;-162.0;972.0;-952.0;89.0
43.0;179.0;905.0;975.0;-166.0;-76.0;927.0;-920.0;5.0
38.0;183.0;884.0;963.0;-159.0;-69.0;921.0;-914.0;-4.0
23.0;185.0;888.0;971.0;-141.0;-72.0;901.0;-894.0;-11.0
1.0;186.0;910.0;996.0;-85.0;-69.0;932.0;-891.0;-9.0
26.0;197.0;968.0;1063.0;-162.0;-136.0;1022.0;-911.0;11.0
182.0;369.0;914.0;1044.0;-244.0;-129.0;928.0;-927.0;-34.0
80.0;147.0;905.0;1036.0;-289.0;-43.0;986.0;-930.0;0.0
459.0;152.0;1135.0;1170.0;717.0;-492.0;1163.0;-918.0;224.0
183.0;13.0;1056.0;1211.0;-62.0;-200.0;1153.0;-725.0;-152.0
226.0;502.0;938.0;1213.0;-172.0;-213.0;1031.0;-987.0;-208.0
131.0;218.0;939.0;996.0;17.0;-116.0;1018.0;-985.0;-27.0
-28.0;201.0;940.0;1018.0;-104.0;-170.0;939.0;-901.0;105.0
-19.0;204.0;929.0;998.0;-112.0;-167.0;961.0;-895.0;156.0
52.0;224.0;942.0;1008.0;-110.0;-117.0;944.0;-906.0;25.0
-12.0;229.0;927.0;1020.0;-55.0;-85.0;967.0;-895.0;64.0
-24.0;248.0;914.0;963.0;-62.0;-64.0;923.0;-955.0;124.0
245.0;-179.0;715.0;517.0;-396.0;-233.0;569.0;-585.0;-280.0
247.0;-190.0;726.0;500.0;-281.0;-223.0;584.0;-569.0;-47.0
266.0;-192.0;744.0;529.0;-264.0;-271.0;554.0;-594.0;-41.0
347.0;-210.0;744.0;505.0;-311.0;-303.0;584.0;-614.0;-130.0
254.0;-190.0;737.0;520.0;-277.0;-242.0;537.0;-571.0;-94.0
278.0;-192.0;727.0;514.0;-292.0;-245.0;577.0;-597.0;-121.0
127.0;-159.0;642.0;455.0;-239.0;-48.0;439.0;-678.0;-281.0
281.0;-205.0;723.0;538.0;-316.0;-184.0;579.0;-618.0;-296.0
260.0;-182.0;681.0;541.0;-180.0;-194.0;505.0;-581.0;-110.0
21.0;258.0;938.0;1013.0;-69.0;-87.0;979.0;-941.0;90.0
11.0;255.0;915.0;1025.0;-82.0;-120.0;924.0;-930.0;108.0
-11.0;323.0;1013.0;999.0;-270.0;-54.0;1073.0;-881.0;126.0
22.0;255.0;908.0;1010.0;-133.0;-68.0;967.0;-925.0;70.0
26.0;-620.0;1128.0;1258.0;-154.0;-115.0;1169.0;-759.0;57.0
65.0;257.0;941.0;998.0;-61.0;-61.0;932.0;-929.0;76.0
-40.0;608.0;1013.0;1150.0;-126.0;40.0;1045.0;-909.0;63.0
115.0;583.0;931.0;1032.0;-51.0;-88.0;1040.0;-892.0;59.0
47.0;248.0;972.0;1044.0;1.0;-122.0;976.0;-945.0;136.0
255.0;-277.0;860.0;937.0;276.0;-109.0;849.0;-806.0;-76.0
39.0;246.0;954.0;1006.0;-9.0;-131.0;971.0;-941.0;115.0
15.0;218.0;966.0;1023.0;6.0;-79.0;989.0;-900.0;80.0
-22.0;212.0;932.0;1001.0;5.0;-79.0;951.0;-904.0;130.0
10.0;211.0;930.0;1016.0;18.0;-77.0;953.0;-922.0;90.0
18.0;207.0;911.0;1027.0;18.0;-53.0;943.0;-912.0;125.0
3.0;204.0;907.0;1033.0;-4.0;-69.0;942.0;-891.0;122.0
-19.0;202.0;944.0;1021.0;-31.0;-62.0;952.0;-880.0;112.0
-18.0;198.0;925.0;1040.0;-4.0;-103.0;977.0;-906.0;150.0
-40.0;196.0;931.0;1007.0;-2.0;-102.0;958.0;-899.0;147.0
11.0;205.0;919.0;1022.0;19.0;-42.0;940.0;-901.0;109.0
41.0;216.0;929.0;1033.0;-26.0;-72.0;933.0;-899.0;131.0
33.0;226.0;938.0;1042.0;8.0;-72.0;962.0;-913.0;132.0
51.0;236.0;938.0;1026.0;-13.0;-104.0;940.0;-927.0;96.0
53.0;241.0;920.0;1006.0;-27.0;-90.0;920.0;-933.0;118.0
69.0;245.0;912.0;1060.0;-28.0;-117.0;931.0;-935.0;119.0
107.0;253.0;939.0;1032.0;-12.0;-108.0;958.0;-944.0;118.0
74.0;261.0;939.0;1036.0;-42.0;-129.0;970.0;-918.0;127.0
109.0;261.0;950.0;1043.0;-65.0;-269.0;959.0;-821.0;234.0
90.0;264.0;957.0;1020.0;-40.0;-163.0;970.0;-934.0;119.0
78.0;264.0;925.0;1032.0;-3.0;-154.0;956.0;-934.0;67.0
85.0;263.0;922.0;1013.0;12.0;-120.0;985.0;-921.0;89.0
72.0;261.0;943.0;1022.0;-31.0;-104.0;988.0;-921.0;95.0
48.0;245.0;959.0;1048.0;-53.0;-141.0;1016.0;-916.0;145.0
91.0;254.0;938.0;1027.0;-24.0;-147.0;953.0;-942.0;118.0
30.0;243.0;961.0;1055.0;-46.0;-134.0;980.0;-900.0;113.0
45.0;246.0;914.0;1002.0;-55.0;-113.0;941.0;-921.0;96.0
243.0;-548.0;672.0;779.0;-227.0;6.0;620.0;-1013.0;179.0
56.0;248.0;924.0;1023.0;-47.0;-103.0;934.0;-929.0;108.0
81.0;251.0;909.0;1002.0;-22.0;-91.0;945.0;-939.0;101.0
101.0;254.0;913.0;987.0;-2.0;-94.0;938.0;-928.0;69.0
81.0;255.0;946.0;1016.0;-41.0;-90.0;990.0;-927.0;97.0
78.0;257.0;938.0;1023.0;-44.0;-112.0;978.0;-937.0;123.0
71.0;259.0;935.0;1026.0;-42.0;-140.0;953.0;-935.0;141.0
94.0;262.0;931.0;1024.0;-30.0;-113.0;954.0;-934.0;115.0
99.0;262.0;954.0;1019.0;-23.0;-132.0;970.0;-938.0;124.0
79.0;259.0;952.0;1042.0;-55.0;-142.0;977.0;-913.0;108.0
92.0;260.0;937.0;1002.0;-21.0;-145.0;954.0;-954.0;91.0
102.0;258.0;931.0;974.0;-42.0;-112.0;980.0;-965.0;107.0
102.0;254.0;926.0;1031.0;-22.0;-114.0;954.0;-950.0;65.0
246.0;591.0;1227.0;1271.0;78.0;-252.0;1222.0;-936.0;48.0
61.0;239.0;914.0;989.0;-39.0;-127.0;974.0;-935.0;103.0
59.0;238.0;926.0;977.0;-46.0;-114.0;926.0;-931.0;106.0
56.0;236.0;906.0;1006.0;-25.0;-109.0;962.0;-922.0;108.0
62.0;236.0;932.0;1036.0;-24.0;-126.0;960.0;-918.0;128.0
73.0;236.0;942.0;1037.0;-52.0;-129.0;980.0;-924.0;120.0
76.0;237.0;943.0;1042.0;-45.0;-117.0;941.0;-932.0;117.0
78.0;236.0;933.0;1035.0;-35.0;-138.0;969.0;-932.0;88.0
78.0;236.0;943.0;1026.0;-34.0;-140.0;990.0;-931.0;105.0
57.0;-510.0;766.0;889.0;97.0;-34.0;771.0;-730.0;128.0
82.0;237.0;932.0;1025.0;-26.0;-119.0;963.0;-928.0;118.0
81.0;237.0;930.0;1016.0;-33.0;-119.0;969.0;-933.0;115.0
95.0;238.0;939.0;1006.0;-37.0;-119.0;970.0;-936.0;89.0
90.0;238.0;950.0;1016.0;-31.0;-107.0;978.0;-930.0;109.0
74.0;237.0;934.0;1027.0;-29.0;-125.0;961.0;-912.0;121.0
81.0;237.0;924.0;1037.0;-30.0;-113.0;989.0;-921.0;126.0
82.0;238.0;942.0;1037.0;-34.0;-122.0;966.0;-934.0;131.0
71.0;238.0;924.0;998.0;-23.0;-95.0;959.0;-924.0;109.0
68.0;238.0;941.0;990.0;-32.0;-129.0;972.0;-924.0;113.0
77.0;238.0;920.0;1044.0;-22.0;-129.0;995.0;-923.0;109.0
89.0;240.0;939.0;995.0;-22.0;-146.0;980.0;-937.0;137.0
94.0;241.0;945.0;992.0;-12.0;-114.0;999.0;-935.0;143.0
83.0;242.0;953.0;1041.0;-33.0;-140.0;974.0;-927.0;137.0
73.0;241.0;951.0;1008.0;-31.0;-120.0;959.0;-921.0;112.0
65.0;241.0;939.0;1010.0;-28.0;-123.0;950.0;-925.0;97.0
67.0;241.0;938.0;1024.0;-32.0;-112.0;935.0;-928.0;114.0
70.0;240.0;940.0;1014.0;-24.0;-122.0;976.0;-933.0;121.0
61.0;239.0;944.0;997.0;-18.0;-131.0;971.0;-932.0;128.0
60.0;239.0;951.0;1016.0;-22.0;-133.0;995.0;-910.0;114.0
64.0;241.0;950.0;1025.0;-22.0;-126.0;977.0;-925.0;121.0
70.0;242.0;917.0;995.0;-18.0;-102.0;961.0;-932.0;138.0
64.0;243.0;919.0;1001.0;-18.0;-114.0;952.0;-928.0;109.0
638.0;-800.0;971.0;717.0;-476.0;-491.0;759.0;-894.0;-355.0
79.0;244.0;937.0;1016.0;-21.0;-112.0;991.0;-934.0;130.0
67.0;242.0;924.0;1009.0;-18.0;-128.0;973.0;-922.0;130.0
68.0;242.0;958.0;1017.0;-3.0;-106.0;968.0;-924.0;129.0
78.0;241.0;941.0;1006.0;-12.0;-113.0;954.0;-931.0;136.0
82.0;240.0;939.0;1017.0;-20.0;-120.0;998.0;-937.0;129.0
67.0;235.0;938.0;1011.0;-28.0;-122.0;956.0;-932.0;116.0
71.0;234.0;931.0;1001.0;-22.0;-122.0;968.0;-932.0;142.0
67.0;233.0;951.0;1027.0;-6.0;-107.0;987.0;-922.0;116.0
66.0;230.0;943.0;1024.0;-16.0;-138.0;960.0;-919.0;136.0
72.0;229.0;936.0;1013.0;-16.0;-112.0;940.0;-926.0;108.0
69.0;227.0;941.0;1013.0;-16.0;-92.0;958.0;-924.0;102.0
53.0;226.0;944.0;1016.0;-12.0;-122.0;966.0;-921.0;137.0
59.0;225.0;932.0;1014.0;-16.0;-119.0;949.0;-920.0;131.0
66.0;225.0;943.0;1023.0;-18.0;-140.0;970.0;-922.0;116.0
55.0;224.0;935.0;1006.0;-1.0;-83.0;937.0;-918.0;124.0
54.0;224.0;940.0;1025.0;-17.0;-116.0;963.0;-921.0;132.0
48.0;225.0;926.0;1020.0;-15.0;-115.0;961.0;-914.0;136.0
68.0;226.0;932.0;1014.0;-5.0;-102.0;972.0;-921.0;119.0
69.0;229.0;936.0;1023.0;-12.0;-119.0;939.0;-928.0;140.0
72.0;231.0;943.0;1026.0;-3.0;-119.0;969.0;-926.0;127.0
73.0;232.0;918.0;997.0;4.0;-112.0;951.0;-929.0;160.0
73.0;231.0;943.0;1037.0;0.0;-121.0;989.0;-924.0;138.0
73.0;231.0;944.0;1033.0;-2.0;-115.0;983.0;-926.0;139.0
71.0;230.0;933.0;1027.0;-3.0;-141.0;980.0;-919.0;137.0
44.0;230.0;930.0;1007.0;-14.0;-154.0;963.0;-921.0;151.0
47.0;232.0;944.0;1017.0;-20.0;-102.0;981.0;-915.0;128.0
60.0;236.0;949.0;1011.0;-14.0;-67.0;962.0;-913.0;158.0
41.0;238.0;928.0;1006.0;-13.0;-92.0;938.0;-913.0;138.0
149.0;-451.0;786.0;885.0;132.0;-17.0;885.0;-793.0;283.0
90.0;248.0;933.0;1037.0;17.0;-118.0;977.0;-942.0;123.0
57.0;248.0;933.0;1019.0;-1.0;-127.0;989.0;-912.0;136.0
41.0;248.0;947.0;1042.0;-15.0;-107.0;972.0;-910.0;120.0
40.0;249.0;960.0;1044.0;-4.0;-98.0;985.0;-894.0;126.0
66.0;250.0;951.0;1044.0;11.0;-116.0;996.0;-890.0;172.0
283.0;559.0;1127.0;1343.0;-73.0;-184.0;1208.0;-1108.0;110.0
95.0;251.0;949.0;1030.0;5.0;-162.0;961.0;-941.0;166.0
93.0;250.0;924.0;1000.0;17.0;-127.0;930.0;-944.0;150.0
71.0;243.0;944.0;1047.0;53.0;-143.0;999.0;-908.0;133.0
1.0;221.0;923.0;1015.0;-9.0;-135.0;965.0;-941.0;177.0
14.0;203.0;957.0;1024.0;59.0;-16.0;975.0;-907.0;90.0
16.0;200.0;957.0;1031.0;44.0;-72.0;951.0;-891.0;121.0
-4.0;199.0;943.0;1019.0;-24.0;-171.0;967.0;-907.0;210.0
25.0;201.0;914.0;1010.0;33.0;-105.0;931.0;-943.0;186.0
466.0;-368.0;928.0;1099.0;-28.0;-238.0;992.0;-990.0;4.0
399.0;-378.0;798.0;876.0;-92.0;-126.0;851.0;-792.0;-3.0
46.0;201.0;913.0;1016.0;39.0;-106.0;954.0;-948.0;131.0
27.0;201.0;955.0;1015.0;18.0;-91.0;952.0;-915.0;158.0
60.0;285.0;1065.0;1189.0;62.0;-142.0;1163.0;-768.0;158.0
48.0;198.0;932.0;1024.0;81.0;-109.0;961.0;-937.0;178.0
-49.0;191.0;933.0;1018.0;29.0;-131.0;930.0;-846.0;229.0
7.0;181.0;904.0;987.0;144.0;-144.0;897.0;-982.0;164.0
47.0;178.0;855.0;966.0;202.0;-133.0;850.0;-1007.0;151.0
45.0;181.0;822.0;975.0;59.0;-58.0;794.0;-1091.0;65.0
94.0;190.0;932.0;1027.0;88.0;-75.0;964.0;-959.0;288.0
125.0;194.0;955.0;1047.0;62.0;-88.0;1001.0;-926.0;297.0
14.0;146.0;1217.0;1177.0;146.0;-278.0;1235.0;-881.0;165.0
202.0;270.0;1061.0;1124.0;246.0;-297.0;1013.0;-963.0;366.0
202.0;500.0;855.0;822.0;-559.0;-291.0;765.0;-1045.0;265.0
354.0;350.0;1107.0;1182.0;-139.0;-165.0;1236.0;-963.0;344.0
329.0;-395.0;924.0;829.0;-346.0;-249.0;928.0;-869.0;-226.0
133.0;190.0;943.0;1014.0;65.0;-181.0;946.0;-995.0;172.0
121.0;126.0;837.0;1049.0;-98.0;106.0;876.0;-1016.0;113.0
135.0;137.0;767.0;957.0;-112.0;60.0;811.0;-1050.0;53.0
159.0;149.0;826.0;929.0;-115.0;-109.0;846.0;-1037.0;38.0
340.0;93.0;857.0;938.0;-88.0;-60.0;746.0;-1096.0;85.0
-195.0;-154.0;493.0;1281.0;-82.0;312.0;534.0;-242.0;83.0
-366.0;50.0;838.0;652.0;-392.0;-49.0;764.0;84.0;-194.0
-266.0;-175.0;542.0;703.0;-353.0;169.0;498.0;-368.0;-180.0
-212.0;-125.0;634.0;883.0;-245.0;182.0;547.0;-397.0;12.0
-243.0;-98.0;649.0;982.0;-105.0;62.0;561.0;-460.0;15.0
-358.0;-213.0;684.0;916.0;-45.0;521.0;690.0;-167.0;145.0
-263.0;-100.0;643.0;877.0;-131.0;237.0;515.0;-478.0;52.0
-210.0;-100.0;648.0;1004.0;-127.0;135.0;481.0;-532.0;6.0
23.0;32.0;279.0;281.0;-271.0;321.0;257.0;-625.0;0.0
160.0;-11.0;929.0;1025.0;-74.0;-95.0;987.0;-909.0;98.0
139.0;-13.0;913.0;1044.0;-77.0;-103.0;971.0;-917.0;42.0
278.0;-71.0;1068.0;1111.0;-87.0;-153.0;1136.0;-1243.0;-72.0
116.0;10.0;946.0;1129.0;-83.0;-163.0;1041.0;-902.0;90.0
237.0;-88.0;1229.0;1332.0;-30.0;-227.0;1292.0;-1184.0;-86.0
215.0;18.0;886.0;1001.0;-54.0;-34.0;951.0;-973.0;90.0
176.0;22.0;915.0;1087.0;-45.0;-9.0;994.0;-939.0;89.0
169.0;19.0;836.0;1114.0;-44.0;26.0;935.0;-947.0;69.0
110.0;6.0;945.0;1034.0;-97.0;-115.0;998.0;-888.0;104.0
106.0;-342.0;1000.0;1090.0;46.0;-248.0;1056.0;-1006.0;96.0
-34.0;-190.0;944.0;833.0;-56.0;-114.0;994.0;-930.0;144.0
-12.0;-218.0;1001.0;848.0;52.0;-141.0;1069.0;-967.0;151.0
92.0;-6.0;943.0;1063.0;-13.0;-85.0;986.0;-890.0;106.0
-244.0;-20.0;1145.0;1246.0;26.0;-313.0;1204.0;-567.0;107.0
25.0;-115.0;918.0;1041.0;-5.0;-88.0;945.0;-981.0;121.0
-53.0;-151.0;948.0;1299.0;-104.0;50.0;1113.0;-731.0;77.0
98.0;4.0;914.0;985.0;13.0;-130.0;994.0;-1003.0;134.0
488.0;50.0;1034.0;937.0;-428.0;-582.0;958.0;-979.0;-302.0
79.0;104.0;867.0;987.0;-217.0;-68.0;908.0;-809.0;-43.0
236.0;349.0;893.0;880.0;-505.0;-129.0;965.0;-739.0;-236.0
359.0;318.0;753.0;1196.0;-405.0;-54.0;804.0;-1156.0;-151.0
169.0;278.0;780.0;939.0;-160.0;32.0;802.0;-882.0;-119.0
80.0;99.0;843.0;981.0;-180.0;-54.0;904.0;-896.0;-52.0
253.0;179.0;924.0;1017.0;23.0;-182.0;939.0;-961.0;-115.0
147.0;160.0;930.0;996.0;-58.0;-162.0;968.0;-926.0;123.0
147.0;159.0;957.0;1020.0;-56.0;-175.0;991.0;-927.0;111.0
154.0;146.0;982.0;1062.0;-75.0;-236.0;982.0;-934.0;120.0
149.0;150.0;941.0;1006.0;-56.0;-176.0;980.0;-936.0;109.0
143.0;144.0;952.0;1037.0;-72.0;-158.0;998.0;-934.0;101.0
140.0;142.0;953.0;1032.0;-70.0;-170.0;968.0;-933.0;122.0
130.0;143.0;939.0;1031.0;-76.0;-150.0;966.0;-918.0;81.0
149.0;146.0;949.0;1012.0;-69.0;-132.0;971.0;-956.0;123.0
125.0;137.0;936.0;1030.0;-72.0;-161.0;970.0;-939.0;106.0
109.0;118.0;960.0;1054.0;-68.0;-159.0;1013.0;-901.0;122.0
109.0;111.0;953.0;1068.0;-67.0;-155.0;1054.0;-892.0;110.0
122.0;79.0;1327.0;1372.0;-102.0;-542.0;1394.0;-807.0;162.0
185.0;204.0;1391.0;1360.0;-3.0;-377.0;1448.0;-1058.0;70.0
144.0;159.0;944.0;1051.0;-60.0;-169.0;1004.0;-936.0;100.0
145.0;152.0;952.0;1046.0;-59.0;-142.0;986.0;-924.0;91.0
118.0;127.0;942.0;1036.0;-75.0;-154.0;979.0;-858.0;98.0
117.0;125.0;944.0;1033.0;-69.0;-175.0;969.0;-861.0;81.0
128.0;162.0;933.0;1007.0;-57.0;-162.0;951.0;-927.0;121.0
113.0;163.0;946.0;1016.0;-104.0;-172.0;966.0;-921.0;92.0
121.0;162.0;949.0;1026.0;-77.0;-135.0;950.0;-930.0;87.0
122.0;162.0;946.0;1044.0;-79.0;-122.0;943.0;-924.0;107.0
130.0;162.0;941.0;1026.0;-66.0;-145.0;987.0;-924.0;103.0
170.0;164.0;932.0;1014.0;-60.0;-131.0;990.0;-948.0;97.0
142.0;162.0;933.0;1006.0;-76.0;-140.0;977.0;-933.0;78.0
107.0;156.0;962.0;1026.0;-50.0;-175.0;986.0;-914.0;78.0
110.0;153.0;967.0;1032.0;-19.0;-155.0;980.0;-921.0;99.0
156.0;148.0;912.0;1009.0;-8.0;-109.0;991.0;-940.0;116.0
114.0;137.0;960.0;1038.0;-34.0;-175.0;987.0;-934.0;118.0
155.0;138.0;953.0;1031.0;-40.0;-170.0;961.0;-953.0;149.0
158.0;138.0;933.0;1007.0;-20.0;-142.0;973.0;-954.0;156.0
103.0;125.0;931.0;1003.0;-107.0;-144.0;977.0;-926.0;71.0
146.0;137.0;925.0;1008.0;-99.0;-145.0;963.0;-938.0;80.0
164.0;140.0;921.0;1003.0;-95.0;-145.0;945.0;-938.0;69.0
164.0;147.0;950.0;1037.0;-99.0;-188.0;952.0;-918.0;89.0
197.0;152.0;926.0;1013.0;-86.0;-143.0;972.0;-935.0;77.0
200.0;154.0;924.0;1010.0;-58.0;-139.0;963.0;-938.0;81.0
-2.0;-372.0;578.0;619.0;-130.0;256.0;588.0;-653.0;-39.0
-213.0;-176.0;476.0;613.0;-216.0;312.0;411.0;-477.0;-184.0
-83.0;-367.0;515.0;587.0;-175.0;225.0;469.0;-523.0;15.0
-125.0;-384.0;602.0;915.0;-30.0;190.0;589.0;-558.0;-12.0
161.0;152.0;943.0;999.0;-39.0;-166.0;959.0;-934.0;71.0
147.0;148.0;952.0;1018.0;-86.0;-172.0;1001.0;-952.0;84.0
151.0;150.0;963.0;1033.0;-60.0;-188.0;943.0;-942.0;117.0
163.0;154.0;930.0;1027.0;-15.0;-175.0;977.0;-920.0;119.0
334.0;312.0;995.0;1150.0;-352.0;-167.0;1036.0;-1111.0;75.0
331.0;234.0;1020.0;1092.0;-120.0;-294.0;1033.0;-1010.0;141.0
12.0;141.0;928.0;1020.0;-83.0;-220.0;962.0;-892.0;151.0
91.0;139.0;963.0;1067.0;-62.0;-186.0;967.0;-897.0;106.0
483.0;212.0;1330.0;1480.0;-30.0;-346.0;1417.0;-1371.0;-145.0
186.0;143.0;931.0;1016.0;-18.0;-176.0;922.0;-943.0;84.0
268.0;-490.0;667.0;739.0;139.0;-177.0;726.0;-700.0;238.0
118.0;127.0;984.0;1046.0;-71.0;-203.0;990.0;-914.0;157.0
131.0;114.0;916.0;1049.0;-37.0;-157.0;925.0;-940.0;118.0
93.0;109.0;935.0;1000.0;-179.0;-103.0;952.0;-928.0;47.0
90.0;119.0;907.0;1059.0;-106.0;-84.0;950.0;-902.0;7.0
-35.0;104.0;946.0;1007.0;-54.0;-132.0;1024.0;-840.0;39.0
14.0;8.0;1101.0;1249.0;-39.0;-229.0;1236.0;-823.0;163.0
261.0;172.0;879.0;1125.0;-12.0;-69.0;858.0;-1052.0;32.0
321.0;-491.0;825.0;928.0;75.0;-111.0;830.0;-825.0;243.0
204.0;120.0;907.0;1067.0;-55.0;-12.0;1020.0;-896.0;-102.0
146.0;128.0;944.0;1025.0;-79.0;-181.0;983.0;-918.0;47.0
174.0;122.0;933.0;1001.0;-85.0;-129.0;957.0;-931.0;89.0
178.0;122.0;918.0;1012.0;-89.0;-177.0;986.0;-936.0;70.0
241.0;77.0;1014.0;1043.0;-162.0;-304.0;996.0;-972.0;-9.0
160.0;121.0;953.0;1044.0;-82.0;-162.0;994.0;-925.0;80.0
164.0;120.0;932.0;1038.0;-85.0;-177.0;968.0;-928.0;100.0
251.0;-203.0;738.0;817.0;-318.0;-95.0;748.0;-785.0;338.0
173.0;122.0;940.0;1043.0;-82.0;-160.0;982.0;-935.0;69.0
161.0;123.0;925.0;1011.0;-84.0;-157.0;957.0;-931.0;71.0
161.0;125.0;933.0;1052.0;-74.0;-171.0;997.0;-919.0;83.0
159.0;132.0;914.0;1012.0;-82.0;-160.0;967.0;-927.0;59.0
159.0;133.0;910.0;1028.0;-79.0;-156.0;955.0;-934.0;70.0
157.0;133.0;943.0;1037.0;-87.0;-140.0;963.0;-929.0;89.0
137.0;133.0;933.0;1016.0;-73.0;-166.0;952.0;-918.0;73.0
143.0;140.0;923.0;1015.0;-77.0;-156.0;973.0;-918.0;79.0
148.0;141.0;919.0;1028.0;-74.0;-132.0;969.0;-922.0;90.0
142.0;137.0;943.0;1034.0;-77.0;-163.0;971.0;-916.0;97.0
167.0;139.0;911.0;1028.0;-54.0;-141.0;960.0;-934.0;79.0
172.0;141.0;923.0;1013.0;-54.0;-155.0;977.0;-935.0;69.0
174.0;142.0;951.0;1035.0;-83.0;-155.0;951.0;-941.0;110.0
252.0;-250.0;910.0;965.0;572.0;-176.0;980.0;-870.0;525.0
171.0;142.0;945.0;1037.0;-76.0;-153.0;982.0;-946.0;97.0
98.0;135.0;942.0;1033.0;-89.0;-143.0;983.0;-894.0;125.0
107.0;127.0;950.0;1072.0;-111.0;-147.0;988.0;-901.0;105.0
76.0;122.0;927.0;1061.0;-102.0;-122.0;989.0;-887.0;107.0
-87.0;-104.0;936.0;985.0;60.0;-32.0;969.0;-920.0;188.0
-61.0;-99.0;947.0;988.0;28.0;-28.0;975.0;-929.0;128.0
-56.0;-96.0;939.0;991.0;8.0;-42.0;987.0;-939.0;137.0
-416.0;-157.0;1005.0;1436.0;-63.0;23.0;1300.0;-1248.0;225.0
157.0;134.0;923.0;1003.0;-77.0;-110.0;949.0;-948.0;101.0
-72.0;-77.0;961.0;991.0;-57.0;-20.0;960.0;-933.0;96.0
152.0;138.0;942.0;1036.0;-20.0;-132.0;923.0;-939.0;133.0
177.0;129.0;928.0;1060.0;-87.0;-153.0;995.0;-953.0;94.0
160.0;124.0;935.0;1028.0;-83.0;-138.0;962.0;-939.0;115.0
115.0;106.0;950.0;1056.0;-52.0;-164.0;994.0;-895.0;141.0
214.0;107.0;946.0;1027.0;-36.0;-117.0;961.0;-993.0;139.0
62.0;129.0;1013.0;1131.0;-115.0;-180.0;1075.0;-840.0;23.0
83.0;-19.0;934.0;990.0;-47.0;-137.0;961.0;-971.0;81.0
175.0;132.0;886.0;1046.0;-126.0;61.0;972.0;-957.0;98.0
-41.0;161.0;830.0;986.0;-155.0;-5.0;864.0;-978.0;252.0
140.0;264.0;879.0;1013.0;8.0;-69.0;952.0;-969.0;146.0
90.0;-9.0;999.0;1016.0;-127.0;-185.0;966.0;-951.0;9.0
243.0;112.0;873.0;973.0;310.0;-112.0;923.0;-897.0;326.0
243.0;109.0;895.0;1006.0;261.0;-110.0;974.0;-903.0;393.0
402.0;-90.0;1023.0;1096.0;354.0;-298.0;1018.0;-966.0;531.0
302.0;179.0;949.0;1015.0;626.0;-213.0;956.0;-895.0;706.0
117.0;475.0;878.0;1017.0;212.0;-20.0;927.0;-868.0;309.0
-4.0;4.0;1055.0;1098.0;539.0;-134.0;1073.0;-695.0;495.0
271.0;223.0;856.0;925.0;426.0;-103.0;891.0;-824.0;669.0
155.0;438.0;985.0;1019.0;486.0;-201.0;1018.0;-857.0;731.0
273.0;371.0;897.0;1108.0;-153.0;-230.0;960.0;-786.0;620.0
194.0;624.0;726.0;758.0;-13.0;-169.0;590.0;-649.0;68.0
26.0;556.0;621.0;689.0;-7.0;25.0;632.0;-566.0;168.0
290.0;146.0;895.0;971.0;166.0;-79.0;911.0;-922.0;388.0
157.0;123.0;902.0;988.0;41.0;-123.0;966.0;-881.0;371.0
143.0;117.0;897.0;982.0;-12.0;-124.0;961.0;-920.0;368.0
142.0;111.0;915.0;962.0;-69.0;-94.0;951.0;-931.0;324.0
101.0;-191.0;1170.0;1214.0;-660.0;-356.0;1107.0;-986.0;-52.0
