InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
6.0;-235.0;-787.0;626.0;650.0;-97;526.0;-23.0;486.0;-60.0;-34.0;61.0;22.0
-1.0;-241.0;-794.0;633.0;645.0;-97;539.0;-25.0;497.0;-53.0;-33.0;68.0;-31.0
-25.0;-240.0;-774.0;346.0;635.0;-90;508.0;-25.0;452.0;-93.0;-41.0;52.0;-20.0
-5.0;-234.0;-799.0;609.0;646.0;-96;531.0;9.0;481.0;-41.0;-21.0;55.0;13.0
-31.0;-237.0;-773.0;343.0;635.0;-90;506.0;0.0;453.0;-87.0;-19.0;44.0;13.0
-6.0;-235.0;-800.0;625.0;641.0;-96;530.0;-1.0;480.0;-32.0;4.0;51.0;1.0
-23.0;-244.0;-771.0;340.0;634.0;-90;509.0;-19.0;453.0;-80.0;-27.0;51.0;22.0
-15.0;-312.0;-807.0;380.0;632.0;-98;511.0;-198.0;428.0;153.0;15.0;96.0;580.0
-506.0;-247.0;-862.0;346.0;349.0;42;652.0;-15.0;402.0;-32.0;43.0;-35.0;-154.0
36.0;-248.0;-759.0;618.0;655.0;-85;528.0;-79.0;495.0;-109.0;-91.0;63.0;-57.0
5.0;-254.0;-756.0;360.0;647.0;-90;510.0;-13.0;449.0;-52.0;-8.0;49.0;-21.0
2.0;-252.0;-757.0;346.0;642.0;-90;506.0;-1.0;447.0;-43.0;-32.0;48.0;-39.0
122.0;-268.0;-511.0;366.0;602.0;-90;609.0;-526.0;626.0;-811.0;-606.0;171.0;-474.0
1.0;-253.0;-759.0;365.0;644.0;-90;509.0;20.0;446.0;-54.0;-5.0;47.0;53.0
-6.0;-233.0;-800.0;614.0;641.0;-96;532.0;4.0;480.0;-91.0;-24.0;38.0;-23.0
60.0;-161.0;-92.0;907.0;-612.0;-156;620.0;-32.0;288.0;-26.0;-68.0;408.0;2.0
-16.0;-244.0;-763.0;351.0;639.0;-90;502.0;-35.0;452.0;-114.0;-66.0;53.0;-21.0
-66.0;-242.0;-863.0;351.0;571.0;-110;497.0;-8.0;458.0;-187.0;-118.0;60.0;148.0
-8.0;-226.0;-799.0;619.0;642.0;-97;533.0;-22.0;482.0;-71.0;-61.0;45.0;13.0
-45.0;-266.0;-820.0;589.0;644.0;-85;516.0;50.0;465.0;39.0;115.0;40.0;72.0
-16.0;-245.0;-772.0;350.0;639.0;-90;508.0;-4.0;451.0;-36.0;-17.0;46.0;21.0
