InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-160.0;-429.0;627.0;-434.0;-809.0;-261.0;621.0;-579.0;728.0
-159.0;-428.0;626.0;-435.0;-810.0;-262.0;620.0;-580.0;730.0
-159.0;-429.0;624.0;-435.0;-812.0;-262.0;620.0;-582.0;732.0
-171.0;-549.0;477.0;-386.0;-793.0;-409.0;594.0;-381.0;810.0
-170.0;-547.0;479.0;-383.0;-796.0;-405.0;598.0;-386.0;808.0
-169.0;-545.0;481.0;-381.0;-802.0;-394.0;600.0;-389.0;806.0
-169.0;-543.0;483.0;-381.0;-804.0;-393.0;601.0;-392.0;804.0
-170.0;-543.0;484.0;-382.0;-805.0;-397.0;602.0;-393.0;802.0
-171.0;-543.0;484.0;-383.0;-810.0;-397.0;602.0;-393.0;800.0
-153.0;-426.0;627.0;-420.0;-806.0;-264.0;637.0;-587.0;728.0
-157.0;-427.0;624.0;-423.0;-805.0;-266.0;625.0;-590.0;730.0
-158.0;-430.0;623.0;-422.0;-805.0;-265.0;627.0;-590.0;730.0
-161.0;-437.0;626.0;-422.0;-806.0;-259.0;637.0;-587.0;727.0
-156.0;-438.0;626.0;-419.0;-805.0;-257.0;641.0;-585.0;730.0
-139.0;-416.0;624.0;-422.0;-804.0;-264.0;618.0;-588.0;738.0
156.0;-189.0;599.0;232.0;-611.0;-310.0;623.0;206.0;785.0
117.0;-201.0;601.0;219.0;-622.0;-266.0;625.0;204.0;788.0
77.0;-243.0;601.0;220.0;-625.0;-239.0;626.0;199.0;790.0
59.0;-265.0;602.0;214.0;-625.0;-230.0;627.0;196.0;789.0
43.0;-297.0;606.0;206.0;-636.0;-209.0;631.0;206.0;784.0
-383.0;-722.0;464.0;459.0;-785.0;-315.0;528.0;659.0;676.0
-426.0;-798.0;543.0;187.0;-791.0;-68.0;370.0;446.0;718.0
-178.0;-549.0;480.0;-388.0;-820.0;-388.0;599.0;-392.0;798.0
-181.0;-551.0;478.0;-390.0;-822.0;-385.0;598.0;-392.0;798.0
-192.0;-558.0;473.0;-395.0;-827.0;-373.0;595.0;-395.0;796.0
-200.0;-564.0;469.0;-397.0;-828.0;-372.0;592.0;-402.0;794.0
-184.0;-567.0;462.0;-415.0;-831.0;-392.0;582.0;-415.0;820.0
-233.0;-596.0;463.0;-446.0;-858.0;-369.0;582.0;-416.0;798.0
-226.0;-577.0;463.0;-392.0;-829.0;-363.0;577.0;-423.0;785.0
-248.0;-585.0;494.0;-383.0;-854.0;-332.0;569.0;-486.0;765.0
-219.0;-489.0;623.0;-425.0;-794.0;-276.0;610.0;-607.0;699.0
-301.0;-795.0;308.0;-508.0;-832.0;-518.0;506.0;-593.0;847.0
-138.0;-414.0;624.0;-423.0;-805.0;-265.0;617.0;-589.0;738.0
-152.0;-417.0;638.0;-425.0;-814.0;-255.0;636.0;-574.0;725.0
-140.0;-405.0;638.0;-413.0;-811.0;-238.0;636.0;-569.0;729.0
-133.0;-402.0;629.0;-401.0;-807.0;-232.0;635.0;-571.0;734.0
-134.0;-405.0;628.0;-399.0;-805.0;-236.0;636.0;-575.0;734.0
-135.0;-405.0;628.0;-398.0;-804.0;-238.0;637.0;-576.0;734.0
-152.0;-423.0;610.0;-424.0;-810.0;-266.0;618.0;-592.0;744.0
-135.0;-406.0;627.0;-398.0;-803.0;-239.0;637.0;-578.0;734.0
-137.0;-406.0;626.0;-399.0;-802.0;-242.0;638.0;-580.0;733.0
-143.0;-409.0;623.0;-403.0;-802.0;-249.0;634.0;-583.0;733.0
-145.0;-410.0;621.0;-404.0;-801.0;-253.0;630.0;-587.0;734.0
-148.0;-412.0;619.0;-407.0;-798.0;-258.0;626.0;-591.0;734.0
-151.0;-415.0;617.0;-410.0;-798.0;-261.0;624.0;-593.0;734.0
-154.0;-417.0;617.0;-411.0;-798.0;-262.0;623.0;-594.0;733.0
-156.0;-419.0;617.0;-412.0;-799.0;-263.0;624.0;-595.0;732.0
-159.0;-425.0;620.0;-414.0;-801.0;-264.0;633.0;-596.0;728.0
-166.0;-432.0;623.0;-414.0;-808.0;-253.0;640.0;-589.0;721.0
-153.0;-415.0;631.0;-420.0;-805.0;-265.0;634.0;-590.0;724.0
-153.0;-415.0;630.0;-424.0;-805.0;-269.0;632.0;-591.0;725.0
-154.0;-416.0;629.0;-427.0;-805.0;-272.0;630.0;-593.0;725.0
-150.0;-414.0;629.0;-424.0;-804.0;-268.0;632.0;-591.0;729.0
-147.0;-419.0;638.0;-422.0;-811.0;-258.0;634.0;-574.0;726.0
-143.0;-417.0;638.0;-423.0;-813.0;-257.0;636.0;-571.0;730.0
-130.0;-403.0;640.0;-419.0;-812.0;-253.0;635.0;-569.0;736.0
-121.0;-396.0;640.0;-413.0;-809.0;-246.0;631.0;-567.0;738.0
-147.0;-421.0;611.0;-422.0;-804.0;-270.0;626.0;-592.0;745.0
-104.0;-373.0;629.0;-400.0;-807.0;-236.0;623.0;-568.0;751.0
-145.0;-420.0;611.0;-422.0;-804.0;-269.0;627.0;-592.0;745.0
-144.0;-418.0;611.0;-421.0;-804.0;-268.0;627.0;-592.0;746.0
-142.0;-417.0;611.0;-419.0;-805.0;-268.0;627.0;-592.0;746.0
-141.0;-415.0;611.0;-419.0;-805.0;-267.0;627.0;-592.0;747.0
-133.0;-407.0;612.0;-414.0;-806.0;-263.0;630.0;-591.0;748.0
-131.0;-405.0;613.0;-415.0;-807.0;-263.0;631.0;-590.0;747.0
-130.0;-404.0;613.0;-415.0;-807.0;-262.0;632.0;-590.0;747.0
-103.0;-369.0;629.0;-401.0;-807.0;-237.0;621.0;-568.0;751.0
-103.0;-367.0;630.0;-403.0;-807.0;-239.0;619.0;-570.0;751.0
-105.0;-369.0;629.0;-406.0;-808.0;-242.0;616.0;-571.0;751.0
154.0;-146.0;679.0;164.0;-758.0;-41.0;644.0;198.0;699.0
640.0;391.0;465.0;-187.0;-512.0;357.0;411.0;-285.0;403.0
638.0;357.0;481.0;-220.0;-410.0;327.0;440.0;-308.0;423.0
725.0;564.0;291.0;-317.0;-68.0;-85.0;172.0;-695.0;203.0
640.0;342.0;480.0;-236.0;-403.0;322.0;434.0;-316.0;427.0
133.0;-170.0;684.0;179.0;-760.0;-51.0;650.0;216.0;703.0
-226.0;-574.0;473.0;-389.0;-786.0;-422.0;557.0;-517.0;797.0
254.0;-60.0;654.0;71.0;-769.0;10.0;654.0;269.0;709.0
-147.0;-454.0;579.0;-395.0;-858.0;-270.0;610.0;-572.0;769.0
-127.0;-400.0;615.0;-411.0;-808.0;-263.0;633.0;-593.0;746.0
-125.0;-395.0;615.0;-408.0;-805.0;-260.0;631.0;-601.0;746.0
-125.0;-395.0;616.0;-408.0;-805.0;-259.0;631.0;-602.0;745.0
-126.0;-394.0;617.0;-409.0;-804.0;-259.0;631.0;-604.0;744.0
-128.0;-395.0;618.0;-411.0;-804.0;-260.0;631.0;-605.0;742.0
155.0;-145.0;679.0;165.0;-758.0;-41.0;645.0;200.0;699.0
146.0;-158.0;680.0;167.0;-756.0;-41.0;649.0;205.0;703.0
141.0;-179.0;661.0;156.0;-775.0;-33.0;694.0;353.0;737.0
-227.0;-497.0;631.0;-443.0;-798.0;-285.0;611.0;-604.0;691.0
-227.0;-497.0;630.0;-441.0;-797.0;-286.0;611.0;-604.0;691.0
-125.0;-398.0;615.0;-411.0;-809.0;-261.0;635.0;-592.0;746.0
-126.0;-398.0;616.0;-410.0;-808.0;-260.0;635.0;-592.0;745.0
-126.0;-398.0;616.0;-411.0;-808.0;-260.0;635.0;-591.0;745.0
-127.0;-399.0;616.0;-412.0;-808.0;-261.0;635.0;-590.0;746.0
-127.0;-399.0;616.0;-412.0;-808.0;-262.0;634.0;-590.0;746.0
-128.0;-400.0;616.0;-412.0;-808.0;-261.0;635.0;-590.0;745.0
-226.0;-496.0;630.0;-440.0;-797.0;-286.0;612.0;-604.0;692.0
-224.0;-495.0;632.0;-440.0;-798.0;-286.0;613.0;-605.0;691.0
-200.0;-501.0;624.0;-440.0;-803.0;-281.0;642.0;-599.0;711.0
-128.0;-400.0;616.0;-412.0;-808.0;-261.0;635.0;-590.0;745.0
-129.0;-402.0;616.0;-412.0;-808.0;-260.0;635.0;-590.0;745.0
-129.0;-403.0;615.0;-413.0;-808.0;-261.0;635.0;-590.0;745.0
-130.0;-403.0;615.0;-413.0;-808.0;-261.0;635.0;-590.0;745.0
-130.0;-403.0;615.0;-414.0;-808.0;-261.0;634.0;-590.0;745.0
620.0;324.0;499.0;148.0;-678.0;-237.0;492.0;-56.0;525.0
-148.0;-423.0;611.0;-424.0;-804.0;-271.0;626.0;-593.0;745.0
-150.0;-425.0;611.0;-426.0;-804.0;-272.0;625.0;-594.0;744.0
-140.0;-413.0;639.0;-422.0;-813.0;-257.0;637.0;-570.0;733.0
-153.0;-428.0;611.0;-428.0;-804.0;-273.0;624.0;-594.0;744.0
-155.0;-431.0;610.0;-430.0;-804.0;-275.0;623.0;-594.0;744.0
-157.0;-431.0;610.0;-431.0;-805.0;-277.0;623.0;-595.0;743.0
-154.0;-416.0;628.0;-428.0;-805.0;-272.0;630.0;-593.0;726.0
-159.0;-433.0;609.0;-432.0;-805.0;-279.0;622.0;-596.0;743.0
-160.0;-433.0;609.0;-433.0;-804.0;-280.0;622.0;-597.0;743.0
-160.0;-433.0;609.0;-433.0;-804.0;-280.0;622.0;-598.0;743.0
-224.0;-496.0;632.0;-442.0;-797.0;-287.0;614.0;-604.0;691.0
-162.0;-437.0;608.0;-431.0;-799.0;-279.0;623.0;-604.0;742.0
-225.0;-496.0;632.0;-442.0;-798.0;-287.0;614.0;-604.0;690.0
-236.0;-505.0;629.0;-445.0;-797.0;-282.0;610.0;-609.0;685.0
-237.0;-506.0;629.0;-445.0;-797.0;-282.0;609.0;-609.0;685.0
-237.0;-506.0;629.0;-444.0;-797.0;-282.0;609.0;-610.0;684.0
-233.0;-499.0;628.0;-442.0;-798.0;-281.0;613.0;-610.0;686.0
-162.0;-438.0;607.0;-430.0;-799.0;-277.0;624.0;-605.0;742.0
-162.0;-436.0;607.0;-427.0;-800.0;-271.0;622.0;-603.0;743.0
-161.0;-435.0;607.0;-426.0;-801.0;-270.0;622.0;-602.0;743.0
-160.0;-434.0;607.0;-426.0;-803.0;-270.0;621.0;-600.0;744.0
-155.0;-428.0;618.0;-433.0;-809.0;-267.0;615.0;-591.0;742.0
-232.0;-498.0;629.0;-441.0;-798.0;-281.0;615.0;-610.0;686.0
-232.0;-499.0;629.0;-441.0;-798.0;-281.0;615.0;-610.0;686.0
-231.0;-498.0;630.0;-441.0;-798.0;-280.0;615.0;-610.0;686.0
-231.0;-499.0;629.0;-441.0;-798.0;-281.0;615.0;-610.0;686.0
-158.0;-423.0;637.0;-431.0;-813.0;-265.0;635.0;-575.0;723.0
-179.0;-444.0;635.0;-444.0;-808.0;-279.0;637.0;-583.0;716.0
-231.0;-498.0;629.0;-441.0;-798.0;-282.0;614.0;-610.0;686.0
-231.0;-499.0;629.0;-441.0;-798.0;-282.0;614.0;-610.0;686.0
-228.0;-497.0;629.0;-438.0;-796.0;-284.0;614.0;-612.0;689.0
-227.0;-496.0;628.0;-437.0;-796.0;-283.0;614.0;-613.0;690.0
-226.0;-495.0;627.0;-434.0;-796.0;-281.0;613.0;-612.0;692.0
605.0;332.0;513.0;-204.0;-591.0;269.0;534.0;-126.0;516.0
-184.0;-564.0;508.0;-415.0;-753.0;-470.0;592.0;-328.0;800.0
-183.0;-444.0;629.0;-443.0;-804.0;-282.0;634.0;-597.0;715.0
-177.0;-439.0;624.0;-433.0;-800.0;-278.0;630.0;-605.0;718.0
-491.0;-729.0;609.0;-475.0;-785.0;-453.0;650.0;-403.0;566.0
-782.0;-475.0;93.0;-593.0;-518.0;-456.0;502.0;-802.0;247.0
639.0;454.0;457.0;276.0;-400.0;384.0;352.0;340.0;350.0
-176.0;-438.0;626.0;-432.0;-803.0;-272.0;632.0;-601.0;717.0
-178.0;-441.0;626.0;-433.0;-802.0;-274.0;632.0;-602.0;716.0
640.0;447.0;449.0;276.0;-360.0;329.0;340.0;356.0;357.0
679.0;599.0;338.0;289.0;-382.0;364.0;275.0;364.0;303.0
631.0;465.0;428.0;217.0;-517.0;377.0;313.0;231.0;393.0
-325.0;-597.0;445.0;-504.0;-875.0;-423.0;780.0;-566.0;781.0
-185.0;-463.0;572.0;-385.0;-833.0;-298.0;661.0;-518.0;768.0
-269.0;-557.0;524.0;-503.0;-793.0;-335.0;582.0;-634.0;699.0
-309.0;-584.0;617.0;-523.0;-778.0;-347.0;578.0;-615.0;658.0
-184.0;-458.0;624.0;-442.0;-801.0;-286.0;619.0;-601.0;718.0
-173.0;-438.0;626.0;-443.0;-802.0;-287.0;612.0;-597.0;722.0
-262.0;-540.0;621.0;-489.0;-796.0;-295.0;596.0;-598.0;678.0
-260.0;-538.0;630.0;-503.0;-798.0;-308.0;598.0;-594.0;675.0
-163.0;-445.0;634.0;-424.0;-808.0;-260.0;643.0;-583.0;720.0
-269.0;-540.0;620.0;-467.0;-787.0;-296.0;584.0;-588.0;686.0
-574.0;-670.0;384.0;-431.0;-805.0;-506.0;674.0;-750.0;516.0
-235.0;-517.0;648.0;-466.0;-807.0;-268.0;614.0;-559.0;677.0
-160.0;-440.0;626.0;-420.0;-805.0;-257.0;642.0;-586.0;728.0
-158.0;-432.0;616.0;-436.0;-812.0;-270.0;615.0;-593.0;742.0
-160.0;-433.0;616.0;-437.0;-815.0;-268.0;617.0;-591.0;739.0
-161.0;-433.0;617.0;-437.0;-815.0;-268.0;618.0;-590.0;738.0
-758.0;-678.0;-171.0;471.0;-66.0;-474.0;-31.0;666.0;-23.0
-230.0;-516.0;649.0;-476.0;-806.0;-273.0;611.0;-544.0;686.0
-231.0;-517.0;647.0;-476.0;-806.0;-271.0;610.0;-547.0;687.0
-233.0;-519.0;645.0;-477.0;-805.0;-272.0;609.0;-551.0;687.0
-234.0;-519.0;643.0;-478.0;-805.0;-273.0;608.0;-556.0;687.0
-127.0;-401.0;614.0;-411.0;-806.0;-264.0;632.0;-595.0;747.0
-241.0;-519.0;628.0;-474.0;-798.0;-278.0;601.0;-583.0;690.0
-239.0;-518.0;628.0;-472.0;-798.0;-277.0;602.0;-582.0;691.0
621.0;170.0;532.0;-435.0;-139.0;527.0;469.0;-356.0;458.0
-238.0;-517.0;628.0;-471.0;-798.0;-276.0;602.0;-581.0;691.0
-238.0;-516.0;628.0;-471.0;-799.0;-275.0;602.0;-580.0;691.0
-237.0;-516.0;628.0;-471.0;-799.0;-274.0;603.0;-580.0;691.0
-237.0;-516.0;627.0;-470.0;-799.0;-274.0;603.0;-580.0;691.0
-237.0;-516.0;627.0;-471.0;-799.0;-275.0;603.0;-580.0;692.0
-236.0;-515.0;626.0;-471.0;-799.0;-274.0;603.0;-581.0;692.0
-235.0;-516.0;626.0;-471.0;-799.0;-274.0;603.0;-581.0;692.0
-236.0;-516.0;626.0;-471.0;-799.0;-274.0;603.0;-581.0;692.0
-237.0;-516.0;626.0;-471.0;-799.0;-275.0;602.0;-581.0;691.0
-237.0;-517.0;626.0;-472.0;-799.0;-276.0;602.0;-582.0;691.0
-238.0;-517.0;625.0;-472.0;-799.0;-277.0;602.0;-582.0;691.0
-239.0;-517.0;625.0;-472.0;-799.0;-277.0;602.0;-582.0;691.0
-238.0;-517.0;626.0;-473.0;-799.0;-277.0;603.0;-583.0;690.0
489.0;87.0;579.0;-386.0;-307.0;408.0;600.0;-289.0;545.0
488.0;83.0;578.0;-388.0;-305.0;407.0;600.0;-288.0;550.0
-238.0;-516.0;626.0;-473.0;-799.0;-277.0;603.0;-583.0;690.0
-239.0;-517.0;626.0;-473.0;-800.0;-277.0;604.0;-583.0;690.0
-157.0;-463.0;564.0;-393.0;-865.0;-305.0;601.0;-551.0;772.0
-239.0;-517.0;625.0;-473.0;-800.0;-277.0;604.0;-583.0;690.0
-116.0;-440.0;557.0;-434.0;-889.0;-301.0;607.0;-411.0;789.0
-109.0;-437.0;553.0;-445.0;-880.0;-312.0;605.0;-393.0;793.0
-240.0;-518.0;625.0;-474.0;-800.0;-278.0;603.0;-583.0;690.0
-240.0;-518.0;626.0;-474.0;-800.0;-280.0;603.0;-583.0;689.0
-241.0;-518.0;626.0;-474.0;-800.0;-279.0;603.0;-583.0;689.0
-245.0;-520.0;625.0;-474.0;-798.0;-279.0;600.0;-585.0;689.0
-245.0;-523.0;627.0;-476.0;-797.0;-281.0;599.0;-586.0;689.0
-132.0;-435.0;581.0;-390.0;-855.0;-241.0;604.0;-569.0;773.0
664.0;517.0;410.0;263.0;-437.0;356.0;339.0;324.0;349.0
719.0;595.0;295.0;363.0;-267.0;480.0;174.0;484.0;173.0
252.0;89.0;497.0;288.0;-817.0;-69.0;448.0;268.0;745.0
143.0;-138.0;673.0;202.0;-757.0;-30.0;632.0;197.0;699.0
144.0;-136.0;672.0;203.0;-757.0;-32.0;632.0;198.0;700.0
-111.0;-440.0;553.0;-442.0;-880.0;-311.0;606.0;-397.0;792.0
141.0;-144.0;671.0;201.0;-759.0;-39.0;635.0;202.0;704.0
-113.0;-443.0;553.0;-442.0;-882.0;-306.0;608.0;-398.0;791.0
118.0;-185.0;687.0;195.0;-764.0;-62.0;650.0;230.0;704.0
-143.0;-455.0;582.0;-404.0;-849.0;-252.0;600.0;-573.0;770.0
-137.0;-444.0;582.0;-401.0;-848.0;-250.0;598.0;-570.0;773.0
400.0;198.0;604.0;-81.0;-809.0;65.0;459.0;-243.0;643.0
-114.0;-445.0;553.0;-442.0;-884.0;-299.0;610.0;-397.0;791.0
-113.0;-446.0;554.0;-441.0;-885.0;-297.0;610.0;-399.0;791.0
-31.0;-385.0;581.0;-429.0;-898.0;-300.0;623.0;-386.0;806.0
-105.0;-433.0;553.0;-447.0;-887.0;-288.0;599.0;-400.0;795.0
-135.0;-441.0;582.0;-401.0;-848.0;-249.0;599.0;-570.0;773.0
-132.0;-438.0;584.0;-398.0;-846.0;-246.0;606.0;-569.0;772.0
-138.0;-452.0;581.0;-395.0;-845.0;-242.0;610.0;-567.0;771.0
-138.0;-452.0;580.0;-395.0;-845.0;-241.0;610.0;-567.0;772.0
-138.0;-452.0;580.0;-395.0;-845.0;-241.0;610.0;-567.0;772.0
-138.0;-451.0;580.0;-395.0;-845.0;-242.0;610.0;-567.0;772.0
-139.0;-444.0;580.0;-395.0;-857.0;-242.0;610.0;-579.0;769.0
41.0;-417.0;647.0;-223.0;-871.0;-101.0;665.0;-399.0;760.0
-17.0;-413.0;605.0;-451.0;-904.0;-311.0;653.0;-335.0;790.0
-232.0;-501.0;627.0;-443.0;-796.0;-287.0;611.0;-612.0;688.0
-231.0;-499.0;629.0;-441.0;-798.0;-282.0;614.0;-611.0;686.0
-231.0;-498.0;629.0;-440.0;-798.0;-282.0;615.0;-611.0;686.0
-187.0;-450.0;631.0;-449.0;-803.0;-290.0;636.0;-595.0;712.0
69.0;-362.0;427.0;-102.0;-639.0;202.0;549.0;418.0;804.0
-497.0;-546.0;416.0;-486.0;-712.0;-702.0;777.0;-634.0;610.0
-231.0;-498.0;629.0;-441.0;-798.0;-282.0;615.0;-611.0;686.0
-235.0;-515.0;649.0;-471.0;-809.0;-271.0;622.0;-563.0;676.0
-231.0;-498.0;630.0;-441.0;-798.0;-281.0;615.0;-610.0;686.0
-231.0;-499.0;630.0;-441.0;-798.0;-281.0;615.0;-610.0;686.0
452.0;288.0;590.0;-41.0;-782.0;103.0;377.0;-201.0;595.0
-234.0;-500.0;628.0;-442.0;-798.0;-282.0;613.0;-611.0;686.0
-235.0;-502.0;628.0;-443.0;-797.0;-283.0;612.0;-611.0;685.0
-235.0;-504.0;629.0;-443.0;-797.0;-283.0;611.0;-611.0;684.0
-236.0;-504.0;629.0;-444.0;-797.0;-284.0;610.0;-611.0;684.0
-237.0;-506.0;629.0;-444.0;-797.0;-283.0;609.0;-611.0;684.0
-237.0;-506.0;629.0;-445.0;-797.0;-282.0;609.0;-610.0;685.0
-228.0;-497.0;629.0;-438.0;-796.0;-284.0;614.0;-612.0;690.0
-237.0;-506.0;629.0;-445.0;-797.0;-283.0;610.0;-609.0;685.0
-234.0;-503.0;628.0;-442.0;-795.0;-287.0;612.0;-612.0;686.0
-231.0;-500.0;628.0;-440.0;-796.0;-286.0;613.0;-612.0;688.0
-222.0;-504.0;633.0;-452.0;-794.0;-288.0;609.0;-596.0;701.0
-230.0;-499.0;630.0;-440.0;-796.0;-285.0;614.0;-611.0;688.0
-230.0;-499.0;629.0;-440.0;-795.0;-287.0;614.0;-611.0;688.0
-162.0;-436.0;608.0;-432.0;-800.0;-280.0;623.0;-603.0;742.0
-234.0;-513.0;633.0;-474.0;-802.0;-275.0;607.0;-578.0;689.0
-228.0;-496.0;631.0;-440.0;-799.0;-281.0;615.0;-610.0;687.0
-230.0;-497.0;630.0;-440.0;-799.0;-283.0;615.0;-610.0;687.0
-250.0;-528.0;623.0;-477.0;-798.0;-284.0;597.0;-591.0;687.0
-241.0;-518.0;626.0;-474.0;-800.0;-280.0;603.0;-583.0;689.0
-332.0;-607.0;443.0;-518.0;-846.0;-485.0;773.0;-540.0;784.0
-230.0;-497.0;631.0;-441.0;-799.0;-283.0;614.0;-610.0;686.0
81.0;-217.0;674.0;224.0;-786.0;-88.0;681.0;368.0;734.0
489.0;87.0;587.0;-392.0;-314.0;416.0;608.0;-287.0;536.0
-231.0;-499.0;630.0;-441.0;-797.0;-284.0;613.0;-611.0;687.0
-231.0;-499.0;629.0;-442.0;-797.0;-285.0;612.0;-611.0;687.0
-231.0;-500.0;629.0;-442.0;-797.0;-285.0;612.0;-611.0;687.0
-232.0;-500.0;628.0;-442.0;-796.0;-286.0;611.0;-612.0;688.0
-234.0;-501.0;627.0;-443.0;-795.0;-288.0;610.0;-612.0;688.0
-230.0;-499.0;629.0;-440.0;-799.0;-282.0;615.0;-611.0;686.0
-237.0;-506.0;629.0;-445.0;-797.0;-282.0;610.0;-610.0;685.0
-231.0;-499.0;629.0;-444.0;-796.0;-289.0;613.0;-611.0;687.0
-99.0;-463.0;547.0;-314.0;-883.0;-241.0;615.0;-522.0;797.0
-570.0;-749.0;228.0;546.0;615.0;455.0;250.0;811.0;482.0
-150.0;-492.0;535.0;-471.0;-920.0;-336.0;591.0;-547.0;794.0
-233.0;-503.0;629.0;-445.0;-797.0;-286.0;611.0;-610.0;686.0
488.0;84.0;580.0;-388.0;-307.0;413.0;601.0;-295.0;545.0
-73.0;-457.0;612.0;-411.0;-893.0;-308.0;678.0;-331.0;768.0
-242.0;-521.0;628.0;-475.0;-798.0;-279.0;601.0;-584.0;690.0
-230.0;-497.0;631.0;-441.0;-799.0;-283.0;615.0;-610.0;686.0
-255.0;-533.0;624.0;-486.0;-798.0;-294.0;598.0;-588.0;683.0
-233.0;-503.0;629.0;-446.0;-797.0;-286.0;611.0;-609.0;686.0
-230.0;-497.0;631.0;-441.0;-799.0;-283.0;615.0;-610.0;686.0
-230.0;-497.0;631.0;-441.0;-799.0;-283.0;615.0;-610.0;686.0
-234.0;-503.0;629.0;-446.0;-798.0;-285.0;611.0;-609.0;686.0
-246.0;-522.0;627.0;-477.0;-801.0;-278.0;602.0;-583.0;687.0
-124.0;-439.0;593.0;-403.0;-841.0;-221.0;597.0;-589.0;770.0
-245.0;-521.0;628.0;-477.0;-801.0;-279.0;603.0;-582.0;687.0
-238.0;-515.0;631.0;-473.0;-802.0;-275.0;607.0;-581.0;689.0
-237.0;-513.0;631.0;-474.0;-802.0;-276.0;608.0;-580.0;689.0
-230.0;-497.0;631.0;-441.0;-799.0;-283.0;615.0;-610.0;686.0
-229.0;-501.0;632.0;-444.0;-797.0;-290.0;614.0;-604.0;690.0
-228.0;-500.0;632.0;-443.0;-797.0;-290.0;614.0;-604.0;690.0
-228.0;-496.0;631.0;-440.0;-799.0;-281.0;616.0;-610.0;687.0
-229.0;-498.0;630.0;-440.0;-799.0;-282.0;615.0;-611.0;687.0
-233.0;-513.0;636.0;-478.0;-804.0;-276.0;609.0;-578.0;685.0
481.0;352.0;570.0;0.0;-750.0;132.0;316.0;-162.0;572.0
-231.0;-499.0;628.0;-440.0;-796.0;-287.0;613.0;-612.0;689.0
-210.0;-493.0;640.0;-484.0;-802.0;-309.0;618.0;-611.0;700.0
-139.0;-407.0;624.0;-418.0;-806.0;-259.0;634.0;-602.0;737.0
-236.0;-504.0;629.0;-444.0;-797.0;-284.0;610.0;-611.0;685.0
-164.0;-465.0;575.0;-418.0;-855.0;-260.0;611.0;-601.0;762.0
-230.0;-511.0;636.0;-475.0;-805.0;-273.0;610.0;-575.0;688.0
-237.0;-505.0;629.0;-444.0;-797.0;-284.0;610.0;-611.0;684.0
-228.0;-496.0;631.0;-440.0;-799.0;-281.0;616.0;-610.0;687.0
-228.0;-497.0;630.0;-439.0;-799.0;-281.0;616.0;-611.0;687.0
-233.0;-502.0;629.0;-441.0;-796.0;-286.0;612.0;-612.0;687.0
-231.0;-500.0;631.0;-443.0;-797.0;-286.0;614.0;-609.0;687.0
-235.0;-504.0;628.0;-443.0;-795.0;-287.0;611.0;-612.0;686.0
-237.0;-505.0;629.0;-444.0;-797.0;-283.0;610.0;-611.0;685.0
-236.0;-506.0;628.0;-445.0;-796.0;-284.0;610.0;-611.0;686.0
-211.0;-498.0;611.0;-502.0;-816.0;-298.0;602.0;-612.0;733.0
-237.0;-506.0;628.0;-445.0;-796.0;-284.0;610.0;-610.0;686.0
-239.0;-507.0;629.0;-448.0;-797.0;-287.0;610.0;-611.0;684.0
-229.0;-498.0;630.0;-440.0;-799.0;-282.0;615.0;-611.0;687.0
-231.0;-500.0;631.0;-442.0;-797.0;-285.0;614.0;-609.0;687.0
-77.0;-430.0;560.0;-360.0;-888.0;-272.0;631.0;-477.0;801.0
-235.0;-504.0;629.0;-446.0;-798.0;-285.0;611.0;-609.0;686.0
-181.0;-522.0;670.0;-427.0;-811.0;-248.0;664.0;-538.0;693.0
-245.0;-512.0;626.0;-454.0;-794.0;-294.0;608.0;-612.0;684.0
-233.0;-503.0;629.0;-445.0;-797.0;-287.0;611.0;-610.0;687.0
-205.0;-491.0;669.0;-501.0;-819.0;-303.0;646.0;-597.0;671.0
490.0;63.0;605.0;-391.0;-321.0;402.0;624.0;-267.0;532.0
-233.0;-500.0;628.0;-444.0;-795.0;-289.0;613.0;-612.0;687.0
-173.0;-461.0;508.0;-370.0;-641.0;-610.0;577.0;-339.0;798.0
-230.0;-499.0;629.0;-441.0;-795.0;-287.0;613.0;-613.0;689.0
-238.0;-505.0;628.0;-446.0;-796.0;-291.0;610.0;-612.0;686.0
-448.0;-737.0;648.0;-450.0;-847.0;-404.0;616.0;-283.0;516.0
-234.0;-503.0;627.0;-446.0;-796.0;-290.0;611.0;-611.0;687.0
-237.0;-503.0;627.0;-445.0;-795.0;-290.0;611.0;-614.0;685.0
488.0;85.0;579.0;-388.0;-304.0;415.0;601.0;-296.0;546.0
