InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
482;2;7;3;?;?;-88;6;948.0;?;-899;-9;6
483;0;7;-7;?;946.0;-79;3;963.0;-27;-890;?;3
481;-2;7;-4;2;944.0;-78;?;950.0;-27;-894;2;?
483;3;7;-6;8;924.0;-80;-14;977.0;-27;-887;8;-14
485;7;7;-7;8;911.0;-83;17;977.0;?;-884;8;17
479;1;?;1;-20;?;?;9;979.0;-27;-892;-20;?
481;0;7;?;-26;907.0;-81;0;944.0;-27;-892;?;0
487;5;7;-4;11;882.0;-85;43;936.0;-27;-894;11;43
?;3;?;0;27;876.0;-85;-13;965.0;-27;-895;27;-13
477;3;7;3;6;887.0;-86;-32;961.0;-27;-890;6;-32
475;-4;7;1;31;910.0;-80;?;940.0;-27;-891;31;-8
484;-4;7;-9;14;922.0;-73;-4;961.0;-27;-894;14;-4
490;3;7;-11;?;930.0;-77;13;974.0;-27;-895;-28;13
480;-6;7;1;10;934.0;-79;3;968.0;-27;-902;?;3
478;-6;7;4;10;915.0;-80;4;957.0;-27;-904;10;4
479;-2;7;-1;-16;933.0;-80;-13;956.0;-27;-894;-16;-13
476;-8;7;-4;-18;914.0;-73;-4;956.0;-27;-893;-18;?
480;-6;7;-6;-20;903.0;-74;30;?;-27;-896;?;30
481;-1;7;-6;-31;901.0;-76;21;975.0;-27;-892;-31;21
481;-1;7;-6;-30;923.0;-76;22;952.0;-27;-892;?;22
484;7;7;-1;13;916.0;-86;31;959.0;-27;-895;13;31
484;8;7;3;21;918.0;-90;31;948.0;?;-897;21;?
478;2;7;2;10;908.0;-83;10;955.0;-27;-893;10;10
478;-5;7;-4;28;930.0;-74;4;962.0;?;-893;?;4
481;-2;7;-2;19;916.0;-78;0;958.0;-27;-898;19;0
480;3;7;?;?;947.0;-85;-27;967.0;-27;-898;2;-27
?;-19;7;-5;5;938.0;-63;-13;960.0;-27;-901;5;?
466;-16;7;-3;-22;925.0;-65;-13;940.0;-27;-893;-22;-13
478;9;7;?;-84;?;-95;-45;937.0;-27;-893;-84;-45
493;1;?;-13;-179;940.0;-82;-96;928.0;-27;-900;-179;-96
489;4;8;-11;-230;916.0;-92;-138;944.0;?;-892;-230;-138
490;?;8;?;-171;887.0;-165;-73;956.0;-27;-890;-171;-73
500;63;9;26;-97;?;?;16;966.0;-27;-890;-97;16
482;7;9;0;-48;912.0;-115;9;985.0;-27;-893;-48;9
472;-8;9;5;-18;923.0;-108;12;960.0;-27;-900;-18;12
486;18;9;7;13;923.0;-129;34;969.0;-27;-891;13;34
477;1;9;1;53;947.0;-110;11;1023.0;-27;-891;53;11
?;-20;9;-3;6;967.0;-91;-14;985.0;-27;-897;6;-14
483;1;9;-8;-67;971.0;-105;-35;986.0;-27;-886;-67;-35
481;9;9;?;-44;988.0;-119;-30;1008.0;-27;-887;-44;-30
472;-2;9;?;-41;968.0;-118;-14;1023.0;-27;?;-41;?
477;?;9;-1;-113;932.0;-113;?;1025.0;-27;-894;-113;-19
478;-6;9;-2;-108;877.0;-112;-28;964.0;-27;?;-108;-28
474;-6;9;1;-60;866.0;-119;-54;?;-27;-895;-60;-54
472;-5;9;0;-69;796.0;-120;-56;893.0;-27;-889;-69;-56
467;-9;9;-1;-58;756.0;-114;-41;934.0;-27;-887;-58;?
472;0;9;3;-82;822.0;-128;-58;902.0;-27;-890;-82;-58
475;6;9;7;-78;925.0;-145;-68;925.0;-27;-895;?;?
474;3;10;3;-38;1072.0;-141;-39;?;-27;-893;-38;-39
474;5;10;-1;-109;989.0;-142;-35;946.0;-27;-886;-109;-35
466;7;10;12;?;963.0;-157;-56;921.0;-27;-888;-124;?
468;?;10;11;-58;958.0;-166;?;980.0;-27;-888;-58;-101
456;-48;10;-2;-260;?;-118;-117;975.0;-27;-919;-260;?
?;49;11;83;-85;961.0;-255;-111;977.0;-27;-907;?;-111
452;-25;11;16;-133;?;-160;-81;926.0;?;-912;-133;-81
414;-365;12;-172;-633;876.0;210;-138;993.0;-28;-982;-633;-138
457;-21;?;89;-599;798.0;?;-78;1033.0;-29;?;-599;-78
761;?;18;111;-2357;670.0;-493;473;966.0;-32;-1123;-2357;473
1049;-457;23;-834;?;794.0;468;354;935.0;-35;-1073;-3811;354
1296;-181;28;-1111;-4391;1280.0;550;2949;861.0;-38;-728;-4391;2949
1150;252;?;-338;-5011;783.0;-191;6446;861.0;-43;-615;-5011;6446
377;-157;23;-10;-2097;906.0;-205;4340;962.0;-45;-594;-2097;4340
134;-397;22;-15;-485;997.0;-131;2880;994.0;-45;-610;-485;?
?;-217;18;-276;-1715;880.0;89;3510;?;?;-679;-1715;?
382;-128;11;-437;-1855;892.0;283;3192;?;-45;?;-1855;3192
654;-57;9;-139;-1681;896.0;-11;3616;1053.0;-45;-801;?;3616
744;-2;5;-144;-1570;965.0;44;3062;1038.0;-44;-876;-1570;3062
704;10;?;-44;-1257;900.0;8;1834;990.0;-41;-799;-1257;1834
882;4;3;210;-464;788.0;-215;1037;926.0;?;-877;-464;1037
900;99;2;130;446;785.0;?;173;879.0;-36;-936;446;173
698;144;1;168;798;882.0;-58;-1155;1045.0;-32;?;798;?
728;87;0;475;?;834.0;-340;-2291;1084.0;-27;-670;1793;-2291
?;?;-2;613;3089;?;?;-3023;1033.0;-24;-674;?;?
908;517;-5;538;3378;905.0;-278;-4094;?;?;-445;3378;-4094
924;647;?;342;3810;875.0;-101;?;984.0;-22;?;3810;-4280
828;644;-10;109;2431;890.0;18;-3597;?;-24;-276;2431;-3597
271;?;-6;458;-1107;879.0;-444;-1949;987.0;-26;-218;-1107;-1949
114;-174;-1;675;-2511;842.0;-656;-384;952.0;-27;-677;?;-384
688;173;?;52;-1445;878.0;-102;-539;985.0;-27;-968;-1445;-539
744;214;4;-196;-195;?;113;-227;940.0;-27;?;-195;-227
523;34;4;-113;70;?;53;?;1000.0;-27;-930;70;?
530;46;4;-20;-218;825.0;-51;-150;1043.0;-27;-912;?;-150
493;26;5;244;-165;860.0;?;-47;1013.0;-27;-908;-165;-47
496;23;5;158;101;961.0;-234;43;1060.0;-27;-912;101;43
464;-12;4;-57;149;912.0;-8;52;1158.0;-27;-915;149;52
465;?;4;-72;5;971.0;11;1;1023.0;-27;-894;?;1
490;19;4;-50;-80;1248.0;-12;-67;840.0;-27;-894;?;-67
488;?;4;?;-101;1434.0;-48;-70;788.0;-27;-898;-101;-70
507;35;5;-1;-125;1139.0;-75;-104;885.0;-27;-886;-125;-104
505;32;5;?;-120;1080.0;-75;-98;?;?;-888;-120;-98
?;26;5;27;-90;522.0;?;-70;995.0;-27;-891;-90;-70
483;13;5;-19;-120;498.0;-66;-79;1040.0;-27;-886;?;-79
478;9;5;-40;-189;601.0;-48;-95;957.0;-27;-886;-189;?
494;23;6;16;-174;607.0;?;-81;866.0;-27;-888;-174;-81
494;22;6;19;-125;524.0;-120;-80;850.0;-27;-891;-125;-80
495;23;6;?;-129;467.0;-122;-79;866.0;?;-891;-129;-79
493;19;6;3;-109;577.0;-109;-59;843.0;-27;-899;-109;-59
475;-2;7;-43;-93;748.0;-68;-66;850.0;-27;-913;-93;-66
483;18;?;-2;-149;836.0;-110;-70;878.0;-27;-883;-149;-70
485;17;7;7;-156;852.0;-126;-101;884.0;-27;?;-156;-101
487;8;?;?;-41;801.0;-135;-64;887.0;-27;-904;-41;-64
470;-3;8;17;-25;880.0;-143;-7;890.0;-27;-891;-25;-7
439;-41;8;-68;-151;884.0;-60;-103;963.0;-28;-903;-151;-103
520;44;8;39;-78;1095.0;?;-212;868.0;-28;-855;-78;-212
541;78;8;135;276;887.0;-264;-547;847.0;-29;-811;276;-547
491;9;8;-20;802;1243.0;-108;-1003;892.0;-29;-857;802;-1003
512;14;8;-75;1021;634.0;-51;-1246;900.0;-29;-876;1021;-1246
498;7;7;-12;781;946.0;-103;-1275;882.0;-29;-866;781;-1275
?;0;7;8;693;883.0;-119;-1046;?;?;-872;693;-1046
509;11;7;21;713;879.0;-133;-913;959.0;-29;-881;713;-913
507;16;7;39;629;858.0;-147;-890;944.0;-29;-875;629;?
501;12;7;30;643;928.0;-135;-906;920.0;-30;-866;643;-906
505;?;7;34;618;911.0;-140;-876;907.0;-30;-868;618;-876
522;26;6;?;499;972.0;-124;-693;946.0;-30;-865;499;?
523;20;6;-17;439;859.0;-83;?;908.0;-30;-850;439;?
531;35;6;4;306;893.0;-110;-575;928.0;-30;-854;?;-575
507;3;6;-3;84;?;-95;-409;915.0;-30;-873;84;-409
486;-22;6;?;31;937.0;?;-193;921.0;-29;-880;?;-193
506;?;6;9;96;904.0;-112;72;?;-29;?;96;72
500;-1;6;-8;64;912.0;-90;58;909.0;-29;-890;64;58
502;8;6;?;-15;930.0;-88;-6;907.0;-29;-882;-15;?
499;19;6;11;-26;918.0;-113;-11;955.0;-29;-877;-26;-11
486;6;?;10;7;889.0;-108;-9;967.0;-28;-882;7;-9
499;12;6;-2;7;932.0;-101;30;951.0;?;-889;7;?
?;6;?;-9;-19;928.0;-91;11;920.0;-28;-886;-19;?
485;4;6;6;-28;906.0;-106;-16;904.0;-28;-881;-28;-16
495;13;6;13;-37;914.0;-117;-24;920.0;-28;-887;-37;-24
488;5;6;1;-38;907.0;-103;-31;954.0;-28;-878;-38;?
491;4;6;-6;-47;927.0;-99;-24;922.0;-28;-879;?;-24
500;9;6;3;-72;928.0;-113;-32;926.0;-28;-890;-72;-32
486;0;?;10;-48;899.0;-118;-48;898.0;-28;-884;-48;-48
490;?;7;-3;-17;895.0;-106;?;943.0;-28;-887;-17;0
495;0;7;-10;-48;881.0;-101;33;?;-28;-888;-48;33
491;0;7;-5;-57;923.0;-105;-34;825.0;-28;-882;-57;-34
494;4;7;?;-34;921.0;-108;-32;930.0;-28;-881;?;-32
498;4;7;-9;-68;890.0;-106;2;917.0;-28;-882;-68;2
496;-1;7;-6;-59;922.0;-112;-17;952.0;-28;-888;-59;-17
498;4;?;2;-21;889.0;-121;-8;922.0;-28;-885;-21;?
517;18;?;-7;?;909.0;-117;-7;889.0;-28;-883;?;-7
494;-7;7;-14;-23;909.0;-103;37;892.0;-28;-886;-23;37
521;14;7;-13;-91;905.0;-111;-62;?;-28;-890;-91;-62
568;23;7;-40;-60;896.0;-97;-58;919.0;-28;-944;-60;-58
?;157;7;-65;66;889.0;-106;104;929.0;-28;-945;66;104
?;439;?;-260;37;935.0;38;-222;933.0;-27;?;37;-222
822;347;7;?;428;917.0;378;-542;954.0;-26;-604;428;-542
736;275;7;-475;667;?;311;-249;956.0;-26;-645;667;-249
?;191;6;-285;549;884.0;138;262;947.0;-27;-819;549;262
651;64;3;-339;826;910.0;265;?;936.0;?;-921;?;1121
526;0;1;-30;524;911.0;16;1776;930.0;-30;-904;524;1776
289;-179;-3;195;486;880.0;-142;2025;987.0;-31;-851;486;2025
464;-7;?;-14;1274;893.0;81;2483;995.0;-31;-782;1274;2483
-74;-543;-5;451;-643;900.0;-382;1168;959.0;-32;-942;-643;1168
-122;-681;-4;?;-2137;908.0;-229;-748;933.0;-33;-1069;-2137;-748
697;70;1;?;-558;892.0;561;?;923.0;-32;-967;-558;?
338;-208;?;-175;-385;870.0;132;?;935.0;-30;-982;-385;-567
283;?;4;146;-532;898.0;-200;-468;931.0;-29;-976;-532;-468
?;31;4;-45;101;925.0;-24;10;965.0;-29;-919;101;10
458;-33;4;-58;85;869.0;-4;59;951.0;-29;-889;85;59
531;39;4;-88;?;917.0;23;-84;951.0;-29;-878;-100;-84
485;?;?;-1;-158;887.0;-70;-75;?;-28;-905;-158;-75
?;7;5;9;?;907.0;-82;-50;900.0;-28;-878;-97;-50
506;29;5;-28;-96;959.0;?;?;907.0;-28;-877;?;-19
489;5;5;-29;-114;?;-51;-5;908.0;-28;-899;-114;-5
478;-1;5;-20;-70;956.0;-60;?;937.0;?;-895;-70;-34
488;4;5;-71;-143;883.0;-18;-91;952.0;-28;?;-143;-91
510;20;6;-91;-374;931.0;-7;?;954.0;-28;-900;-374;-192
490;12;6;3;-418;1007.0;-109;-164;897.0;?;-899;-418;-164
484;?;7;12;-248;1014.0;-132;-69;899.0;-28;-893;-248;-69
484;14;8;?;-138;992.0;-117;-70;893.0;-28;-890;-138;-70
481;8;8;0;-149;1053.0;-129;?;958.0;-28;-900;-149;-67
484;9;8;-4;-111;1038.0;-135;-20;950.0;-28;-903;-111;-20
472;6;8;-2;-48;981.0;-136;-29;1026.0;-28;-888;-48;-29
473;?;9;-31;-50;997.0;-107;-25;?;-28;-886;?;-25
491;12;9;-22;-22;1026.0;?;24;980.0;-28;-904;-22;24
492;11;9;-24;12;1040.0;-118;35;958.0;-28;-906;12;35
472;3;?;-2;70;961.0;-135;53;980.0;?;-893;70;?
?;-3;9;-11;52;872.0;-123;27;?;-28;-888;52;27
485;6;9;-73;-90;783.0;-62;-68;947.0;?;-888;-90;-68
490;9;9;-25;-107;869.0;-114;-68;918.0;-28;?;?;-68
475;-5;9;-23;-103;857.0;-118;-40;977.0;-28;-905;-103;?
472;0;9;-49;?;835.0;-93;-70;962.0;-28;-885;?;-70
477;7;9;?;-173;883.0;-128;-95;962.0;-28;-889;-173;-95
480;6;10;-30;-162;887.0;-120;?;983.0;-28;-894;-162;-98
476;10;10;-34;?;881.0;-120;-89;?;-28;-880;-190;-89
464;-8;11;-27;-202;?;-136;-89;?;-27;-898;-202;-89
461;-10;11;-24;-188;902.0;-142;-80;971.0;-27;-900;-188;-80
462;2;11;5;-168;?;-178;-49;1000.0;-27;-883;?;-49
464;-1;12;-1;-138;913.0;?;-21;1014.0;-27;-891;-138;?
465;?;12;-31;-118;904.0;-150;-33;987.0;-27;?;-118;-33
?;-12;12;?;-128;924.0;-149;-76;1003.0;-27;-885;-128;-76
451;-14;12;-37;-134;927.0;-144;-85;1010.0;-27;-884;-134;?
456;-8;12;-18;-119;971.0;-171;-59;989.0;-27;-888;?;-59
465;-9;13;-37;-163;942.0;-163;-74;?;-27;-904;-163;-74
486;15;13;-16;-201;894.0;-193;-123;978.0;-27;-904;-201;-123
491;24;14;2;-189;841.0;-223;-102;929.0;-27;-900;-189;?
466;-4;14;-39;?;802.0;-181;-86;937.0;-27;-899;-147;-86
?;-7;14;-2;-103;802.0;-215;-109;?;-27;-879;-103;-109
477;-2;15;-47;-196;861.0;-187;-33;959.0;-27;-910;-196;-33
451;-14;15;17;23;854.0;-252;-68;?;-27;-925;23;-68
473;-31;15;?;-201;895.0;-148;29;890.0;?;-939;-201;29
431;-39;15;-23;-93;910.0;-208;-128;856.0;?;-910;-93;-128
478;69;16;342;361;901.0;-610;-590;?;-29;-853;361;-590
676;93;17;92;397;?;-423;-673;1042.0;-31;-947;397;-673
587;-33;16;-112;?;1084.0;-144;-1052;1075.0;-32;-962;1785;-1052
1282;303;17;-738;45;1395.0;265;-432;1090.0;-34;?;45;-432
1559;442;19;-926;-2546;1327.0;350;1407;1037.0;-38;-857;-2546;1407
575;-144;?;124;-839;1001.0;-365;1951;925.0;-41;?;-839;1951
344;-494;18;211;?;1516.0;-388;1580;859.0;-43;-1085;-119;1580
195;-570;16;-4;-472;669.0;-141;1624;864.0;-44;-983;-472;1624
-36;-556;13;246;-560;795.0;-313;2102;877.0;-44;-779;-560;2102
-3;-544;11;172;-518;1104.0;-293;2637;847.0;-43;-746;-518;2637
?;-522;6;29;-446;?;-138;3105;966.0;?;-886;-446;3105
292;-397;1;135;-1050;966.0;-248;?;991.0;-38;-938;-1050;3321
294;-381;1;189;-1017;890.0;-300;?;912.0;-38;-885;-1017;3239
?;?;-1;6;-678;943.0;-18;2201;901.0;-32;-1219;-678;2201
636;82;-2;83;-571;866.0;-8;-212;904.0;-23;-1085;-571;-212
557;110;0;349;-832;1008.0;-255;-1288;902.0;-22;-809;-832;-1288
582;202;0;146;?;?;-52;-1838;897.0;-19;-878;?;-1838
741;?;1;-248;1101;884.0;342;-3499;864.0;-12;-1141;1101;-3499
800;620;2;-275;1123;941.0;?;-3620;925.0;-12;-1246;1123;-3620
438;375;-2;?;1614;969.0;128;-3242;959.0;-8;-413;1614;-3242
?;822;-5;?;2461;930.0;-44;-3242;927.0;-5;-678;?;-3242
944;825;-8;-80;1651;?;74;-1565;952.0;-8;?;1651;-1565
411;226;-11;-270;452;959.0;353;499;944.0;-9;-629;452;499
460;331;-13;110;591;878.0;0;1025;853.0;?;-702;591;1025
342;286;-14;358;306;877.0;-221;740;862.0;-13;-712;306;740
420;-69;-14;83;-942;869.0;194;317;788.0;-18;-1250;-942;?
-407;-305;-13;515;-41;908.0;-393;-226;735.0;-23;-255;-41;-226
630;-413;-11;?;-1759;960.0;?;-231;?;-27;-1858;-1759;-231
1279;-883;-8;-589;-4406;893.0;1241;?;631.0;?;-3831;-4406;-376
-553;-740;-4;?;-2342;1021.0;-1867;-790;634.0;-30;-976;-2342;-790
?;586;2;2130;-619;?;-2284;-153;?;-31;-609;-619;-153
?;383;2;97;758;?;-129;467;897.0;-31;-1281;?;467
?;-291;-1;-328;675;?;?;-80;762.0;-27;?;675;-80
565;39;0;16;-637;788.0;-5;-450;947.0;-24;-1115;-637;-450
329;-71;1;19;-193;973.0;-26;-484;?;-23;-969;-193;?
106;-207;1;-92;-301;874.0;?;-520;863.0;-23;-770;-301;-520
?;-55;?;-5;-164;866.0;-16;-7;964.0;?;-927;-164;-7
353;-28;2;3;-70;960.0;-43;241;1059.0;-22;-965;-70;241
?;-29;2;-6;?;829.0;?;113;952.0;-23;?;-256;?
393;-15;3;-11;-196;887.0;-35;-4;970.0;-23;-975;-196;-4
354;-40;?;38;25;949.0;-79;61;990.0;-23;-921;25;61
209;-134;3;?;178;883.0;-66;212;?;-24;-795;178;212
221;-186;3;-182;-423;891.0;160;-192;900.0;-26;-858;-423;-192
562;-66;3;-100;?;911.0;55;-171;879.0;-28;-1155;-18;-171
534;-59;?;48;384;?;-85;138;858.0;-30;-1069;384;138
377;-75;2;-46;-158;?;22;-34;836.0;-30;-806;-158;-34
?;9;2;54;-57;891.0;-94;-47;804.0;-31;-908;?;-47
492;-36;2;58;13;?;-95;34;790.0;-31;-904;?;?
475;-25;2;-104;-172;866.0;69;-13;775.0;-31;-817;-172;-13
508;-55;3;0;-41;888.0;?;14;782.0;-32;-909;-41;14
491;?;3;89;144;883.0;-125;77;801.0;?;-919;144;77
550;-13;2;-1;102;942.0;-34;93;771.0;?;-861;102;93
562;-22;2;-6;66;802.0;-24;62;836.0;-34;-875;66;62
578;-13;2;-12;?;898.0;-14;63;831.0;-35;-864;205;63
552;-41;2;-18;?;950.0;0;181;876.0;-35;?;216;181
?;-71;1;10;176;812.0;-16;223;909.0;-36;-869;?;223
591;-33;0;1;228;844.0;2;207;923.0;-37;?;228;207
596;-31;-1;3;247;857.0;9;239;903.0;-38;-820;247;239
?;-28;-1;10;190;?;12;184;?;-39;?;190;184
646;0;-2;5;167;832.0;?;159;821.0;-40;-787;167;159
652;-9;-3;14;207;?;23;197;?;-40;?;207;197
625;-48;-4;21;234;815.0;31;203;840.0;-40;-822;234;203
624;-97;-4;46;363;?;?;299;797.0;?;-895;363;299
651;-44;-4;29;273;860.0;36;185;822.0;-40;-843;273;185
670;?;-5;-23;-108;753.0;91;-157;952.0;-40;-727;-108;-157
623;-31;?;7;-125;?;?;-128;1047.0;-39;-826;-125;-128
551;-98;-5;5;-30;825.0;61;?;1213.0;-38;-854;-30;-22
550;-49;-4;-19;-167;877.0;78;-123;1177.0;-37;-801;-167;-123
576;-37;-4;15;?;?;42;-57;?;-37;-840;-80;-57
559;?;-4;53;54;824.0;0;22;1272.0;-37;-881;54;22
?;-66;-4;50;50;?;5;22;991.0;-37;-877;?;22
567;-41;-5;-29;170;712.0;94;?;?;-37;-827;170;179
546;-55;-5;-68;187;854.0;131;240;758.0;-37;-825;187;240
601;2;-6;-22;247;822.0;102;203;?;-38;-780;247;?
628;52;-8;-63;259;842.0;164;229;894.0;?;-696;?;229
600;7;-8;?;43;824.0;192;107;860.0;-39;-736;43;107
637;-8;-8;9;6;850.0;107;-24;1014.0;-39;-798;?;-24
634;-15;-8;7;28;769.0;110;33;1105.0;-39;-797;28;33
608;-24;-8;-44;-13;879.0;?;63;1010.0;-39;-780;?;63
620;-20;-8;-9;-58;824.0;126;-10;989.0;?;-776;-58;-10
621;-26;-8;5;-62;853.0;107;-49;1056.0;-40;-777;-62;-49
633;-25;-8;-4;37;847.0;?;1;1008.0;-41;-772;37;1
?;-16;-8;3;33;866.0;111;17;968.0;-41;-764;33;17
645;-13;-8;1;-8;832.0;110;-11;1048.0;-41;-763;?;-11
671;-16;-9;15;200;812.0;111;168;955.0;-43;-750;200;168
?;17;-11;7;362;795.0;142;369;906.0;-44;-701;362;369
?;?;-13;-36;223;832.0;198;299;983.0;-45;-661;223;299
722;59;-14;-66;104;926.0;238;238;964.0;-45;-630;104;238
719;56;-14;-67;7;1002.0;242;176;1009.0;-45;-630;7;176
702;10;-13;-48;-194;947.0;223;-51;1104.0;-44;-692;-194;-51
704;5;-14;-59;?;?;238;-105;1129.0;-44;-701;-246;-105
686;-20;-13;-17;-234;828.0;184;-132;?;-44;-727;-234;-132
665;-66;-11;56;-202;784.0;92;-212;?;-43;-785;-202;-212
686;-31;-11;47;-88;716.0;98;-88;1025.0;-43;-755;-88;-88
686;-13;-11;?;-71;?;122;-14;1016.0;-43;-733;-71;-14
681;-21;-11;6;-38;?;132;?;959.0;-43;-741;-38;-28
693;-14;-11;17;18;842.0;123;19;974.0;-43;-739;18;19
693;-17;-11;32;20;950.0;106;35;1003.0;-43;-741;20;35
689;-22;?;?;49;915.0;122;54;1012.0;?;-746;49;54
689;-19;-11;8;70;969.0;133;85;1014.0;?;-746;70;85
691;-15;-11;6;78;895.0;136;60;985.0;-43;-740;78;60
693;-7;-11;-8;63;930.0;?;54;1008.0;-43;-731;63;54
?;2;-12;-4;?;809.0;154;34;980.0;-43;-719;-19;34
690;-4;?;-2;-73;936.0;153;-30;982.0;-43;-721;-73;-30
688;-10;-12;-5;-60;965.0;?;-46;997.0;-44;-730;-60;-46
692;-6;-12;6;-83;877.0;143;-57;1017.0;-44;-729;-83;-57
691;-6;-12;5;-91;940.0;143;-62;1026.0;-44;-728;-91;-62
691;-11;-12;13;-20;832.0;132;-5;1014.0;-44;-737;-20;-5
690;-12;-12;13;28;852.0;?;52;1014.0;-44;-738;?;52
690;-6;-12;1;?;866.0;144;51;994.0;-44;-729;26;51
694;-1;-12;1;16;?;147;59;997.0;-44;-724;16;59
692;-3;-12;-1;9;898.0;149;75;1004.0;-44;-725;9;75
688;-9;-12;-1;25;881.0;151;52;1003.0;-44;-730;25;52
?;-9;-12;3;30;877.0;?;43;933.0;-44;-732;30;?
?;?;-12;7;29;887.0;144;67;921.0;-43;-734;29;67
698;-5;-12;1;26;896.0;154;40;1024.0;-44;?;26;40
709;13;-12;-11;17;907.0;171;42;981.0;-44;-709;17;42
?;11;-12;?;-1;903.0;?;66;975.0;-44;-706;?;66
705;-1;-12;0;-24;884.0;160;?;981.0;?;-720;-24;12
705;-2;-12;0;-8;873.0;159;26;972.0;-44;-720;?;26
697;-3;?;-4;-35;856.0;161;43;?;?;-720;-35;43
701;-4;-12;-9;-45;904.0;168;0;1004.0;-44;-725;-45;0
?;?;-12;-5;-13;954.0;164;?;996.0;-44;-717;-13;-29
703;2;-12;6;-49;931.0;152;?;985.0;-44;?;-49;-28
707;?;?;9;-52;872.0;148;16;985.0;-44;-724;-52;16
704;-1;-12;2;-24;856.0;153;-25;994.0;-44;-722;-24;-25
700;0;?;?;-22;?;157;-32;986.0;-44;-719;-22;-32
708;7;-12;-4;-7;915.0;161;26;992.0;-44;-717;-7;26
711;9;-12;-1;-15;919.0;159;1;990.0;-44;-716;-15;1
704;1;-12;0;-41;897.0;155;11;1014.0;-44;-720;-41;?
?;-1;-12;-4;-22;878.0;158;14;986.0;-44;-723;-22;14
706;?;?;4;-3;878.0;152;?;1004.0;-44;?;?;-46
706;3;-12;-2;-26;888.0;157;8;996.0;-44;-719;-26;8
705;8;-12;?;-26;896.0;169;52;999.0;-44;-714;-26;52
705;7;-12;-5;10;894.0;161;3;976.0;?;-712;?;3
?;3;-12;-7;11;884.0;?;21;998.0;?;-716;11;?
705;5;-12;-13;?;891.0;171;14;978.0;-44;?;-10;14
701;1;-12;-7;-13;892.0;164;7;968.0;-44;-716;-13;7
?;0;-12;1;-33;887.0;156;32;995.0;-44;-715;-33;32
709;5;-12;-1;?;906.0;159;5;994.0;-44;-714;-24;?
703;2;-12;-8;-3;918.0;166;-16;1005.0;-44;?;-3;-16
703;1;-12;-2;?;901.0;160;-16;1005.0;-44;-714;-38;-16
705;-2;-12;-5;-33;889.0;163;-6;1002.0;-44;-721;-33;-6
704;-3;-12;-10;-9;878.0;?;22;974.0;-44;-724;-9;22
701;-2;-12;-2;5;885.0;159;18;989.0;-44;-717;5;18
702;-2;-12;0;4;894.0;159;19;993.0;?;-717;4;19
709;?;-12;-3;-22;915.0;164;35;996.0;-44;-720;-22;?
706;?;-12;0;-14;895.0;?;9;989.0;-44;-714;-14;9
705;6;-12;0;-22;896.0;161;9;987.0;-44;-709;-22;9
708;8;-12;-3;-40;885.0;165;16;993.0;-44;-711;-40;16
706;7;-12;-1;-27;890.0;162;16;974.0;-44;-708;-27;16
708;7;-12;?;-37;892.0;?;12;989.0;?;-711;-37;12
709;5;?;-9;-43;870.0;170;5;994.0;-44;-718;?;5
706;3;-12;-4;-8;?;164;?;1003.0;-44;-715;-8;17
703;0;-12;4;3;905.0;155;?;989.0;-44;-713;3;-12
704;0;-12;-1;?;896.0;160;6;992.0;-44;-715;-7;6
708;4;-12;?;-14;882.0;?;39;1005.0;-44;-715;?;39
706;4;-12;-5;-10;895.0;165;22;976.0;-44;-711;-10;22
701;-3;-12;-5;?;888.0;166;5;995.0;-44;-716;-2;?
700;?;-12;-5;-20;887.0;166;-26;983.0;?;-730;-20;-26
703;?;-12;-3;-13;878.0;165;7;1000.0;-44;-722;-13;7
708;4;-12;3;4;894.0;161;?;998.0;-44;-705;?;19
711;6;-12;?;-6;896.0;164;-10;969.0;-44;-702;-6;-10
711;1;-12;-6;1;886.0;172;20;986.0;-44;?;1;20
711;-4;?;-6;8;879.0;172;26;?;-44;?;8;26
711;3;-12;-4;5;897.0;173;12;1006.0;-45;-703;5;12
720;10;-12;-1;20;893.0;175;36;?;-45;-696;20;36
?;9;-12;3;-2;883.0;172;71;1006.0;-45;-698;-2;71
722;6;-12;0;-38;878.0;176;73;?;-45;-696;-38;73
730;?;-12;-4;?;894.0;?;78;1056.0;-45;-685;-20;78
730;27;-12;-15;-29;910.0;?;78;1045.0;-45;-678;-29;78
709;8;-12;-33;-67;886.0;210;10;1038.0;-45;-693;-67;10
704;-2;-12;-23;-78;856.0;196;-71;977.0;-45;-700;-78;?
714;-3;-12;2;-91;868.0;?;-133;1013.0;-45;-705;-91;-133
722;-9;?;20;-85;860.0;147;-105;957.0;-45;-717;-85;-105
718;-8;-11;2;-39;885.0;161;-24;990.0;?;-718;-39;-24
709;3;-11;-31;-30;924.0;191;-58;908.0;-45;-706;-30;-58
?;19;-11;-12;-48;873.0;?;-91;939.0;-45;?;?;?
