InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
-261.0;-302.0;-882.0;764.0;164.0;?;548.0;-20.0;378.0;-1449.0;14.0;1.0;-255.0
-265.0;-292.0;-881.0;?;63.0;-90;?;-164.0;323.0;-750.0;69.0;49.0;-228.0
-265.0;?;-882.0;733.0;-26.0;-90;547.0;-52.0;273.0;-703.0;236.0;111.0;-22.0
-261.0;-304.0;?;739.0;-118.0;-90;545.0;159.0;217.0;-1083.0;?;181.0;245.0
-254.0;-257.0;-873.0;782.0;-175.0;-90;543.0;155.0;178.0;-860.0;110.0;271.0;361.0
-242.0;-289.0;?;763.0;-210.0;-90;544.0;249.0;148.0;-389.0;36.0;241.0;414.0
-234.0;-226.0;-861.0;781.0;-236.0;?;541.0;376.0;130.0;-522.0;-7.0;182.0;457.0
-222.0;-217.0;-853.0;792.0;-253.0;-90;536.0;308.0;121.0;-816.0;-118.0;167.0;437.0
-215.0;-229.0;-851.0;768.0;-262.0;-90;539.0;251.0;127.0;-795.0;-262.0;143.0;298.0
-212.0;-255.0;-848.0;?;-274.0;-90;536.0;167.0;129.0;-705.0;-369.0;150.0;125.0
-211.0;-250.0;-847.0;778.0;-289.0;-90;533.0;?;120.0;-811.0;-351.0;134.0;-3.0
?;-250.0;-851.0;776.0;?;-90;537.0;67.0;124.0;-475.0;-224.0;214.0;75.0
-207.0;-243.0;?;756.0;-300.0;-90;536.0;55.0;128.0;-531.0;-65.0;170.0;?
-203.0;?;-848.0;753.0;-296.0;-90;536.0;?;137.0;-680.0;-5.0;111.0;?
-199.0;-226.0;-849.0;771.0;-296.0;-90;539.0;-36.0;?;-78.0;-143.0;112.0;?
-197.0;-245.0;?;784.0;-298.0;-90;538.0;-18.0;137.0;30.0;-75.0;86.0;20.0
-197.0;?;-848.0;774.0;-301.0;?;538.0;-6.0;136.0;?;-54.0;95.0;-71.0
-197.0;-224.0;-851.0;777.0;-304.0;?;540.0;14.0;138.0;-349.0;-167.0;48.0;-34.0
?;-225.0;-850.0;778.0;-309.0;-90;535.0;47.0;139.0;-48.0;-260.0;69.0;-3.0
-203.0;-240.0;-851.0;753.0;?;-90;535.0;10.0;135.0;161.0;-345.0;120.0;-61.0
-201.0;-231.0;-850.0;753.0;-321.0;-90;?;-3.0;134.0;270.0;-105.0;129.0;-90.0
-203.0;-229.0;?;750.0;-321.0;?;537.0;-22.0;133.0;14.0;119.0;68.0;-37.0
-205.0;-220.0;-850.0;791.0;-319.0;-90;537.0;-58.0;128.0;-71.0;162.0;31.0;-23.0
-207.0;-220.0;-850.0;781.0;-317.0;-90;537.0;?;124.0;346.0;130.0;70.0;-37.0
-208.0;-238.0;-850.0;770.0;-316.0;-90;534.0;-73.0;122.0;-127.0;89.0;164.0;-92.0
-211.0;?;-852.0;750.0;-314.0;-90;534.0;-82.0;117.0;-172.0;147.0;101.0;-113.0
-212.0;-221.0;-850.0;752.0;-315.0;-90;538.0;?;118.0;-100.0;?;47.0;-62.0
?;-228.0;-853.0;752.0;-317.0;-90;536.0;-106.0;120.0;159.0;-316.0;135.0;-68.0
-218.0;-252.0;-855.0;747.0;-318.0;-90;534.0;-77.0;122.0;72.0;-216.0;154.0;-58.0
-219.0;-232.0;-856.0;745.0;-319.0;-90;536.0;-126.0;127.0;27.0;-131.0;90.0;-87.0
-220.0;-232.0;-858.0;748.0;-320.0;-90;533.0;-124.0;130.0;59.0;-138.0;93.0;-70.0
-222.0;-248.0;-859.0;744.0;-319.0;-90;534.0;-95.0;130.0;16.0;-71.0;?;-50.0
-221.0;-244.0;-861.0;755.0;-320.0;-90;536.0;-91.0;134.0;98.0;-135.0;59.0;-34.0
-222.0;-235.0;-863.0;742.0;-320.0;-90;533.0;-59.0;137.0;151.0;-229.0;54.0;-11.0
?;-242.0;-862.0;754.0;-326.0;-90;531.0;-27.0;136.0;?;-258.0;?;?
?;-237.0;-863.0;772.0;-332.0;-90;533.0;-52.0;136.0;138.0;-159.0;94.0;-28.0
-223.0;-238.0;-863.0;770.0;-330.0;-90;531.0;-20.0;136.0;37.0;58.0;?;-43.0
?;-240.0;-860.0;774.0;-326.0;-90;531.0;33.0;135.0;-103.0;235.0;104.0;17.0
?;-239.0;-864.0;742.0;-318.0;-90;535.0;52.0;134.0;-203.0;381.0;77.0;43.0
-223.0;-242.0;?;772.0;-312.0;-90;533.0;39.0;130.0;-216.0;318.0;65.0;-16.0
-223.0;-241.0;?;?;-312.0;-90;?;46.0;130.0;-256.0;22.0;36.0;6.0
-220.0;-239.0;-862.0;774.0;-314.0;?;532.0;?;131.0;111.0;-202.0;106.0;53.0
?;-238.0;?;769.0;-317.0;-90;532.0;-3.0;132.0;-82.0;-272.0;121.0;57.0
-219.0;-227.0;-859.0;776.0;-327.0;-90;528.0;14.0;132.0;-3.0;-223.0;98.0;65.0
-218.0;-229.0;-859.0;777.0;-330.0;-90;529.0;27.0;134.0;275.0;-282.0;108.0;19.0
-216.0;-240.0;-856.0;750.0;-336.0;-90;530.0;-3.0;136.0;330.0;-282.0;120.0;-6.0
?;-237.0;-858.0;743.0;-343.0;-90;530.0;12.0;?;?;-194.0;93.0;?
-215.0;-242.0;-856.0;767.0;?;-90;531.0;3.0;138.0;491.0;-183.0;?;98.0
-213.0;-241.0;-858.0;793.0;-353.0;-90;527.0;-4.0;138.0;361.0;-194.0;56.0;69.0
-216.0;-237.0;-857.0;777.0;-359.0;-90;527.0;-19.0;135.0;454.0;-181.0;76.0;?
-211.0;-244.0;-857.0;776.0;-365.0;-90;532.0;-15.0;137.0;476.0;-154.0;81.0;17.0
-211.0;-244.0;-857.0;785.0;-369.0;-90;531.0;-16.0;138.0;285.0;-194.0;?;20.0
-211.0;-243.0;-857.0;771.0;-373.0;-90;527.0;-2.0;?;138.0;?;59.0;60.0
-210.0;-250.0;-856.0;773.0;-380.0;?;531.0;12.0;139.0;380.0;-268.0;52.0;92.0
-210.0;-246.0;-855.0;?;-388.0;?;529.0;19.0;137.0;431.0;-281.0;69.0;37.0
-209.0;-250.0;-856.0;?;-395.0;-90;528.0;-20.0;138.0;352.0;-315.0;53.0;22.0
-208.0;?;?;753.0;-400.0;?;530.0;15.0;140.0;282.0;?;70.0;18.0
-209.0;-246.0;-857.0;761.0;-404.0;-90;529.0;-35.0;141.0;289.0;-299.0;78.0;29.0
-211.0;-246.0;-856.0;750.0;-408.0;-90;?;19.0;142.0;360.0;-246.0;102.0;39.0
-208.0;-242.0;-855.0;734.0;?;-90;533.0;-18.0;149.0;129.0;-155.0;109.0;66.0
-208.0;-246.0;-857.0;?;-398.0;-90;531.0;-16.0;?;?;-110.0;109.0;24.0
-209.0;-247.0;-856.0;723.0;-386.0;-90;532.0;?;171.0;548.0;-184.0;?;-20.0
-209.0;-263.0;-857.0;727.0;-363.0;-90;537.0;?;198.0;1113.0;?;175.0;-74.0
-212.0;-242.0;-861.0;794.0;-323.0;-90;542.0;-114.0;239.0;1282.0;-282.0;148.0;-56.0
-212.0;-264.0;-862.0;829.0;-261.0;-90;548.0;-116.0;288.0;1362.0;-239.0;116.0;67.0
-202.0;-380.0;-859.0;843.0;-176.0;-90;559.0;230.0;332.0;1258.0;110.0;126.0;427.0
-185.0;-344.0;-849.0;?;-63.0;-90;574.0;281.0;385.0;1570.0;215.0;?;839.0
-166.0;-224.0;-838.0;780.0;70.0;-90;590.0;539.0;425.0;1792.0;291.0;46.0;968.0
-144.0;-126.0;-824.0;766.0;216.0;?;607.0;200.0;474.0;1478.0;762.0;54.0;791.0
-131.0;?;-816.0;751.0;335.0;-90;617.0;260.0;?;?;369.0;-21.0;421.0
-126.0;-233.0;-810.0;752.0;431.0;-90;625.0;549.0;499.0;2260.0;-291.0;-57.0;171.0
-118.0;-246.0;-806.0;732.0;489.0;-90;629.0;499.0;499.0;2679.0;-786.0;?;183.0
-112.0;-252.0;-802.0;731.0;535.0;-90;626.0;522.0;492.0;5452.0;-967.0;288.0;?
-104.0;-236.0;-798.0;708.0;551.0;-89;615.0;629.0;476.0;6661.0;735.0;252.0;410.0
-93.0;-334.0;-793.0;708.0;541.0;-89;609.0;602.0;482.0;6016.0;2475.0;261.0;398.0
-84.0;-313.0;-788.0;758.0;528.0;-88;600.0;400.0;486.0;4047.0;1604.0;342.0;?
-77.0;-184.0;-786.0;805.0;520.0;-88;588.0;42.0;491.0;2028.0;-169.0;361.0;281.0
-70.0;-203.0;-786.0;846.0;512.0;-88;576.0;82.0;496.0;-1122.0;-1492.0;106.0;392.0
-72.0;-316.0;-790.0;842.0;478.0;-88;554.0;-480.0;493.0;-3262.0;-1533.0;45.0;237.0
?;-268.0;?;849.0;441.0;-90;546.0;-491.0;489.0;-3267.0;-1214.0;194.0;-135.0
-73.0;-258.0;?;877.0;432.0;-90;542.0;-201.0;494.0;-1046.0;-347.0;249.0;-362.0
-79.0;-299.0;-812.0;1120.0;451.0;-92;539.0;-108.0;491.0;1245.0;619.0;?;-324.0
-56.0;-271.0;?;475.0;522.0;-101;567.0;577.0;436.0;-106.0;117.0;46.0;-233.0
-67.0;-266.0;-860.0;475.0;517.0;-101;561.0;523.0;437.0;-70.0;316.0;145.0;-518.0
-74.0;-247.0;-868.0;445.0;521.0;-101;555.0;470.0;439.0;?;359.0;136.0;-398.0
-78.0;?;-874.0;402.0;528.0;-101;550.0;425.0;437.0;1132.0;761.0;101.0;-134.0
-78.0;?;-873.0;391.0;547.0;-101;?;397.0;435.0;1589.0;1000.0;?;81.0
-72.0;?;-870.0;249.0;573.0;-101;546.0;330.0;437.0;1368.0;957.0;122.0;143.0
-66.0;-206.0;-864.0;276.0;597.0;-101;540.0;319.0;426.0;816.0;849.0;129.0;?
-68.0;-203.0;?;337.0;608.0;-101;533.0;111.0;420.0;113.0;633.0;135.0;-24.0
-76.0;-302.0;-864.0;379.0;616.0;-101;528.0;-196.0;418.0;-434.0;377.0;178.0;-192.0
-84.0;?;-867.0;320.0;620.0;?;520.0;-316.0;409.0;-529.0;170.0;191.0;-183.0
-91.0;-284.0;-868.0;265.0;?;-101;513.0;-266.0;400.0;-543.0;148.0;162.0;-107.0
-95.0;-279.0;-874.0;232.0;623.0;-101;512.0;-211.0;397.0;-441.0;-51.0;128.0;?
-100.0;-299.0;-879.0;280.0;620.0;-101;502.0;-140.0;385.0;-207.0;-282.0;74.0;?
-108.0;-305.0;-883.0;305.0;618.0;-101;499.0;-120.0;378.0;-70.0;-78.0;40.0;-225.0
-108.0;-293.0;-888.0;249.0;627.0;-101;500.0;-22.0;376.0;161.0;34.0;-7.0;-147.0
-110.0;-309.0;-887.0;294.0;621.0;-101;490.0;40.0;367.0;?;-172.0;?;-3.0
-105.0;?;-878.0;287.0;?;-101;483.0;?;359.0;?;-220.0;40.0;70.0
-100.0;-262.0;-873.0;311.0;590.0;-101;486.0;225.0;358.0;?;-80.0;168.0;64.0
-94.0;-310.0;-865.0;340.0;577.0;-101;482.0;?;351.0;-404.0;-121.0;158.0;?
-91.0;-304.0;-858.0;250.0;574.0;-101;478.0;218.0;?;?;-46.0;76.0;186.0
-86.0;-316.0;-852.0;253.0;573.0;?;480.0;?;365.0;344.0;-165.0;80.0;287.0
-83.0;-337.0;-842.0;243.0;565.0;-100;470.0;301.0;373.0;121.0;-369.0;48.0;408.0
-78.0;-324.0;-836.0;206.0;?;-100;471.0;?;382.0;70.0;-143.0;48.0;475.0
-70.0;-262.0;-829.0;238.0;560.0;-99;472.0;413.0;392.0;240.0;70.0;56.0;525.0
-63.0;-209.0;-825.0;249.0;557.0;-99;464.0;423.0;401.0;527.0;193.0;28.0;843.0
?;-133.0;-819.0;313.0;566.0;?;464.0;450.0;407.0;661.0;311.0;27.0;?
-44.0;-174.0;-817.0;317.0;573.0;-99;470.0;194.0;414.0;?;149.0;?;693.0
-37.0;-135.0;-816.0;416.0;578.0;-98;471.0;53.0;418.0;?;255.0;5.0;?
-27.0;-169.0;-816.0;?;582.0;-98;476.0;56.0;420.0;32.0;310.0;-29.0;101.0
-17.0;-187.0;-818.0;671.0;?;-97;489.0;12.0;428.0;-86.0;?;-25.0;178.0
?;-216.0;-810.0;618.0;594.0;-93;495.0;69.0;427.0;-50.0;246.0;2.0;431.0
-2.0;-201.0;-801.0;620.0;600.0;-90;505.0;18.0;429.0;103.0;256.0;39.0;676.0
2.0;-237.0;?;722.0;610.0;-87;516.0;44.0;438.0;79.0;262.0;?;371.0
?;-193.0;-782.0;481.0;618.0;-89;519.0;-4.0;445.0;176.0;373.0;?;-174.0
-12.0;-151.0;-783.0;324.0;626.0;-88;527.0;129.0;454.0;346.0;588.0;78.0;-448.0
-26.0;-176.0;-787.0;183.0;637.0;-76;537.0;312.0;466.0;462.0;566.0;52.0;-446.0
?;-246.0;-790.0;236.0;641.0;-69;539.0;368.0;469.0;364.0;320.0;-16.0;-240.0
-44.0;-176.0;-789.0;197.0;644.0;-70;543.0;146.0;477.0;152.0;223.0;-6.0;-14.0
-30.0;-176.0;-779.0;210.0;647.0;-69;550.0;133.0;482.0;30.0;?;17.0;581.0
-11.0;-161.0;?;228.0;644.0;-70;546.0;54.0;481.0;44.0;?;-1.0;1223.0
8.0;-137.0;-739.0;316.0;640.0;-71;542.0;-10.0;479.0;?;-611.0;?;1428.0
33.0;-129.0;-716.0;389.0;637.0;?;533.0;?;478.0;-282.0;-781.0;15.0;1348.0
45.0;-106.0;-693.0;?;628.0;-72;521.0;-42.0;473.0;-448.0;-766.0;2.0;1077.0
58.0;-125.0;-679.0;782.0;621.0;?;514.0;9.0;471.0;-540.0;-693.0;-23.0;498.0
68.0;-67.0;?;698.0;614.0;-75;510.0;-109.0;471.0;-549.0;-586.0;-44.0;182.0
74.0;-110.0;-674.0;1150.0;?;-80;502.0;-19.0;?;-505.0;-421.0;-67.0;?
78.0;-112.0;-681.0;843.0;603.0;-82;496.0;-49.0;461.0;-361.0;-72.0;-62.0;-182.0
?;-169.0;-687.0;489.0;?;-82;495.0;39.0;459.0;-200.0;16.0;-31.0;-233.0
82.0;-229.0;-691.0;495.0;606.0;-82;490.0;8.0;454.0;-227.0;-106.0;4.0;-182.0
?;-295.0;-694.0;581.0;608.0;-81;489.0;-1.0;446.0;-335.0;-184.0;-7.0;?
95.0;-170.0;-684.0;607.0;612.0;-79;488.0;-343.0;443.0;-300.0;217.0;55.0;729.0
96.0;-133.0;-666.0;571.0;614.0;-78;487.0;-198.0;440.0;-42.0;418.0;74.0;1057.0
?;-192.0;-655.0;524.0;?;?;491.0;-326.0;442.0;375.0;?;63.0;153.0
91.0;-159.0;-659.0;471.0;636.0;-78;496.0;-337.0;444.0;?;168.0;-13.0;-586.0
78.0;-154.0;-671.0;530.0;645.0;-78;499.0;-260.0;445.0;425.0;115.0;?;-642.0
?;-144.0;?;553.0;651.0;-78;498.0;-267.0;446.0;?;12.0;-65.0;-875.0
42.0;-155.0;-712.0;?;656.0;-78;503.0;-193.0;452.0;?;115.0;-63.0;-967.0
33.0;-159.0;-722.0;453.0;655.0;-78;505.0;-223.0;448.0;-95.0;99.0;-55.0;-393.0
31.0;-136.0;-722.0;533.0;648.0;-78;507.0;-205.0;449.0;-219.0;-130.0;-44.0;-83.0
32.0;-132.0;-724.0;?;645.0;?;510.0;-133.0;?;-411.0;-315.0;-19.0;28.0
29.0;-136.0;-722.0;748.0;637.0;-78;509.0;?;447.0;-468.0;-321.0;-5.0;-38.0
25.0;-159.0;-725.0;?;630.0;-78;510.0;36.0;448.0;-307.0;-257.0;-13.0;-336.0
18.0;-172.0;-732.0;670.0;?;-78;511.0;128.0;450.0;-150.0;-287.0;-27.0;-478.0
9.0;-182.0;?;665.0;619.0;-78;?;131.0;?;?;-326.0;-45.0;-270.0
6.0;-161.0;-731.0;653.0;612.0;-79;503.0;130.0;451.0;-256.0;-416.0;-34.0;-65.0
2.0;-154.0;-730.0;638.0;606.0;?;502.0;187.0;?;-250.0;-317.0;-35.0;-146.0
?;-135.0;-728.0;580.0;600.0;-81;?;175.0;454.0;-139.0;?;-28.0;-275.0
-7.0;-163.0;-732.0;574.0;598.0;-82;498.0;105.0;?;39.0;12.0;-23.0;-171.0
-4.0;-154.0;-733.0;554.0;602.0;-84;499.0;72.0;461.0;167.0;161.0;-23.0;101.0
0.0;-163.0;-733.0;540.0;603.0;?;?;90.0;459.0;230.0;228.0;-26.0;290.0
4.0;-179.0;-732.0;609.0;610.0;-87;?;?;460.0;258.0;248.0;?;246.0
11.0;-211.0;-737.0;595.0;615.0;-88;497.0;249.0;462.0;278.0;209.0;-2.0;78.0
11.0;-173.0;-742.0;619.0;620.0;-88;495.0;236.0;460.0;159.0;141.0;-3.0;-26.0
15.0;-203.0;?;574.0;624.0;?;493.0;?;462.0;88.0;99.0;-26.0;-60.0
17.0;-203.0;-754.0;570.0;?;-88;?;284.0;463.0;100.0;144.0;-14.0;18.0
25.0;-197.0;-757.0;614.0;632.0;-88;493.0;203.0;457.0;164.0;211.0;9.0;156.0
?;-206.0;-760.0;541.0;636.0;-88;495.0;245.0;459.0;251.0;342.0;22.0;236.0
39.0;-242.0;-757.0;541.0;642.0;-88;497.0;117.0;?;299.0;353.0;38.0;225.0
?;-214.0;-756.0;537.0;646.0;-87;499.0;56.0;?;356.0;336.0;?;134.0
51.0;-189.0;-754.0;534.0;651.0;?;504.0;-11.0;461.0;389.0;447.0;33.0;90.0
54.0;-207.0;-753.0;553.0;656.0;-88;507.0;-15.0;464.0;445.0;?;?;77.0
?;?;-756.0;515.0;661.0;-88;505.0;29.0;462.0;386.0;304.0;44.0;21.0
50.0;?;-756.0;550.0;663.0;-88;507.0;128.0;464.0;128.0;-38.0;40.0;-61.0
46.0;-241.0;-759.0;559.0;?;-88;514.0;157.0;467.0;-149.0;-123.0;37.0;-146.0
43.0;-251.0;-759.0;529.0;662.0;-88;511.0;167.0;466.0;-192.0;-47.0;36.0;-136.0
39.0;-240.0;-758.0;547.0;659.0;-88;?;168.0;471.0;22.0;118.0;38.0;-39.0
41.0;-247.0;-756.0;?;657.0;-88;514.0;219.0;476.0;244.0;?;21.0;?
?;-238.0;?;615.0;?;?;512.0;128.0;474.0;247.0;246.0;17.0;?
52.0;-219.0;-740.0;606.0;?;-88;512.0;?;475.0;112.0;101.0;24.0;351.0
56.0;-224.0;-736.0;632.0;?;-88;513.0;70.0;477.0;25.0;34.0;40.0;206.0
56.0;-218.0;-735.0;578.0;658.0;-88;511.0;?;475.0;-43.0;28.0;65.0;-37.0
57.0;?;-735.0;620.0;657.0;-88;513.0;62.0;?;5.0;81.0;62.0;-60.0
?;-222.0;-739.0;610.0;660.0;-88;517.0;58.0;475.0;54.0;125.0;34.0;-25.0
53.0;?;-742.0;644.0;660.0;-88;514.0;15.0;476.0;?;189.0;32.0;-30.0
?;-218.0;-743.0;?;663.0;-88;518.0;4.0;?;?;165.0;47.0;-38.0
54.0;-235.0;-748.0;642.0;665.0;-88;520.0;30.0;?;66.0;111.0;46.0;-28.0
49.0;-227.0;-750.0;643.0;?;-87;518.0;-17.0;?;-33.0;?;?;-82.0
48.0;?;-755.0;630.0;667.0;-88;517.0;-86.0;476.0;-152.0;-104.0;54.0;-87.0
?;-225.0;-756.0;595.0;666.0;-88;519.0;-56.0;479.0;-229.0;-193.0;61.0;-110.0
43.0;-228.0;-761.0;614.0;664.0;-88;519.0;-71.0;475.0;?;-161.0;?;-166.0
40.0;-220.0;-765.0;605.0;663.0;-88;518.0;-155.0;476.0;-219.0;-98.0;55.0;?
38.0;-211.0;-768.0;607.0;663.0;-88;522.0;-130.0;477.0;-127.0;-40.0;46.0;?
35.0;-227.0;-767.0;581.0;660.0;-88;521.0;-123.0;476.0;-112.0;-61.0;21.0;-43.0
33.0;-234.0;-769.0;?;659.0;-90;522.0;-128.0;476.0;-234.0;-138.0;31.0;-171.0
?;-227.0;-771.0;591.0;659.0;-91;523.0;-142.0;479.0;-281.0;-193.0;49.0;-213.0
24.0;-230.0;-771.0;595.0;657.0;-93;?;-151.0;?;-244.0;-214.0;?;-146.0
21.0;?;-774.0;593.0;655.0;-94;523.0;-130.0;477.0;-134.0;-160.0;48.0;-97.0
19.0;-235.0;-776.0;588.0;655.0;-95;524.0;-127.0;477.0;-82.0;-129.0;49.0;-130.0
17.0;-238.0;?;581.0;653.0;-96;520.0;-151.0;476.0;-139.0;-148.0;50.0;-151.0
12.0;-241.0;-781.0;?;653.0;?;523.0;-111.0;475.0;?;-170.0;55.0;-126.0
10.0;-236.0;-784.0;595.0;654.0;-96;526.0;-108.0;480.0;-264.0;-180.0;55.0;-140.0
6.0;-238.0;-788.0;594.0;649.0;-96;523.0;-92.0;476.0;-214.0;-168.0;36.0;-114.0
4.0;-235.0;-790.0;614.0;649.0;-97;527.0;-102.0;476.0;-166.0;-134.0;37.0;?
2.0;-237.0;-792.0;612.0;?;-96;528.0;?;478.0;-167.0;-117.0;43.0;-51.0
0.0;?;?;?;646.0;-96;525.0;-28.0;477.0;?;-104.0;41.0;-50.0
?;-238.0;-792.0;591.0;646.0;-97;527.0;-35.0;479.0;-136.0;-59.0;38.0;-46.0
?;-229.0;-796.0;586.0;?;?;?;-24.0;?;-46.0;-23.0;47.0;-15.0
-2.0;-226.0;-794.0;607.0;648.0;-97;529.0;-18.0;481.0;-3.0;?;48.0;-2.0
-1.0;-225.0;-794.0;?;647.0;-97;529.0;1.0;481.0;?;-2.0;?;-3.0
-2.0;-218.0;-793.0;?;646.0;-97;533.0;-20.0;482.0;-36.0;-27.0;?;7.0
0.0;-217.0;-795.0;?;646.0;-97;530.0;-26.0;478.0;-80.0;-44.0;39.0;35.0
0.0;-221.0;-795.0;617.0;647.0;-98;529.0;-21.0;480.0;-56.0;-32.0;32.0;9.0
1.0;-217.0;-794.0;599.0;647.0;-98;532.0;3.0;?;-41.0;-23.0;39.0;12.0
1.0;-224.0;-794.0;585.0;646.0;-98;531.0;-18.0;481.0;-113.0;-50.0;37.0;-1.0
?;-225.0;-794.0;598.0;?;-98;531.0;-44.0;?;-99.0;1.0;?;-10.0
1.0;-223.0;-794.0;?;647.0;-97;534.0;-40.0;484.0;-40.0;-22.0;46.0;-16.0
-1.0;?;-794.0;603.0;644.0;-97;532.0;-7.0;480.0;-54.0;-37.0;?;-9.0
0.0;?;-794.0;594.0;?;?;532.0;-11.0;481.0;-91.0;-53.0;44.0;-22.0
-2.0;-225.0;-796.0;594.0;646.0;-97;534.0;-18.0;?;-103.0;-63.0;38.0;-58.0
-3.0;-227.0;-796.0;606.0;646.0;-97;532.0;-29.0;480.0;-97.0;-89.0;41.0;-12.0
-2.0;-221.0;-795.0;612.0;645.0;-97;532.0;-61.0;481.0;-106.0;-44.0;42.0;-8.0
-2.0;-223.0;-795.0;604.0;644.0;-97;533.0;-41.0;484.0;-30.0;-46.0;39.0;-31.0
-4.0;?;-798.0;598.0;642.0;-97;?;-33.0;482.0;-107.0;-38.0;36.0;-59.0
-4.0;-226.0;-799.0;583.0;643.0;-97;?;-50.0;483.0;-118.0;-72.0;45.0;-73.0
-6.0;-228.0;-801.0;582.0;643.0;-97;536.0;-14.0;?;-100.0;-68.0;48.0;-21.0
-7.0;-228.0;?;615.0;642.0;-97;532.0;-20.0;483.0;-109.0;?;43.0;-21.0
-7.0;-228.0;?;589.0;642.0;-97;533.0;?;482.0;-72.0;-44.0;44.0;?
-9.0;-227.0;-800.0;555.0;?;-97;535.0;-1.0;484.0;-30.0;-19.0;43.0;39.0
-8.0;-229.0;?;628.0;642.0;-97;533.0;5.0;484.0;?;-32.0;?;36.0
-8.0;-226.0;-799.0;619.0;642.0;-97;533.0;-22.0;482.0;-71.0;-61.0;45.0;13.0
-7.0;-227.0;-799.0;613.0;642.0;-97;534.0;8.0;484.0;-72.0;-23.0;?;-20.0
-9.0;-227.0;-801.0;606.0;642.0;-96;529.0;-28.0;481.0;-40.0;-15.0;46.0;4.0
-6.0;-224.0;-801.0;603.0;643.0;-96;533.0;-39.0;482.0;-5.0;32.0;46.0;51.0
-5.0;-228.0;-799.0;624.0;644.0;-96;534.0;-24.0;482.0;-47.0;5.0;45.0;23.0
-6.0;-233.0;-800.0;614.0;641.0;-96;532.0;4.0;480.0;-91.0;-24.0;38.0;-23.0
-8.0;-229.0;-799.0;615.0;642.0;-97;532.0;5.0;481.0;-123.0;?;42.0;-51.0
-6.0;-230.0;-801.0;?;?;-96;532.0;15.0;481.0;-60.0;-21.0;42.0;34.0
-5.0;?;-798.0;623.0;641.0;-96;530.0;20.0;481.0;?;-6.0;49.0;61.0
-4.0;-228.0;-800.0;625.0;641.0;-96;531.0;18.0;480.0;-16.0;7.0;44.0;-6.0
-5.0;-234.0;-799.0;637.0;642.0;-96;533.0;-24.0;482.0;-25.0;6.0;?;5.0
-6.0;-235.0;-800.0;625.0;641.0;-96;530.0;-1.0;480.0;-32.0;4.0;51.0;1.0
-5.0;-234.0;-799.0;609.0;646.0;-96;531.0;9.0;481.0;-41.0;-21.0;55.0;13.0
-3.0;-238.0;-799.0;599.0;644.0;-96;?;-15.0;482.0;-63.0;-25.0;50.0;22.0
-6.0;-235.0;-798.0;618.0;644.0;-96;527.0;1.0;481.0;-39.0;?;53.0;21.0
-4.0;?;-798.0;616.0;645.0;-96;530.0;23.0;481.0;-22.0;36.0;50.0;22.0
-3.0;-237.0;-798.0;627.0;642.0;-96;?;-1.0;485.0;-5.0;42.0;48.0;17.0
-4.0;-233.0;-798.0;629.0;642.0;?;529.0;27.0;483.0;19.0;38.0;52.0;45.0
-5.0;?;-798.0;621.0;644.0;-96;532.0;-3.0;483.0;1.0;27.0;51.0;42.0
-1.0;-236.0;-798.0;?;644.0;-96;533.0;25.0;485.0;11.0;?;57.0;16.0
-1.0;?;-797.0;624.0;643.0;-96;532.0;35.0;483.0;-6.0;-8.0;?;25.0
1.0;-232.0;-796.0;615.0;645.0;-96;533.0;46.0;486.0;?;-3.0;61.0;21.0
-1.0;-233.0;-795.0;635.0;641.0;?;534.0;?;484.0;-80.0;-19.0;67.0;22.0
-3.0;-238.0;-797.0;643.0;641.0;-96;531.0;46.0;485.0;?;-36.0;57.0;11.0
-2.0;-240.0;-796.0;629.0;644.0;-96;533.0;59.0;486.0;-71.0;-21.0;51.0;1.0
-2.0;-237.0;-796.0;628.0;643.0;?;532.0;66.0;486.0;-43.0;21.0;57.0;37.0
-1.0;-233.0;-795.0;629.0;644.0;-96;531.0;26.0;484.0;?;53.0;57.0;50.0
?;-234.0;-796.0;628.0;643.0;-97;531.0;14.0;487.0;38.0;19.0;62.0;21.0
2.0;-234.0;-794.0;627.0;645.0;-97;533.0;11.0;487.0;15.0;62.0;63.0;?
2.0;-236.0;-794.0;634.0;646.0;-97;530.0;-18.0;?;3.0;?;55.0;-58.0
0.0;-235.0;-793.0;634.0;645.0;-97;532.0;-12.0;488.0;18.0;38.0;57.0;-20.0
?;-230.0;-791.0;620.0;645.0;-97;533.0;-9.0;487.0;3.0;22.0;62.0;66.0
0.0;-229.0;-791.0;?;646.0;-97;527.0;-8.0;484.0;69.0;73.0;55.0;50.0
1.0;-233.0;-790.0;630.0;650.0;-97;?;13.0;485.0;49.0;49.0;52.0;34.0
2.0;?;-789.0;635.0;649.0;-97;530.0;-8.0;485.0;-50.0;2.0;60.0;-2.0
2.0;-230.0;-788.0;624.0;649.0;?;529.0;46.0;484.0;7.0;?;51.0;?
