InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
-96.0;-89.0;966.0;990.0;42.0;-29.0;952.0;-883.0;179.0
-81.0;-77.0;958.0;996.0;31.0;-31.0;965.0;-906.0;149.0
201.0;527.0;855.0;972.0;216.0;-203.0;867.0;-852.0;303.0
-84.0;-75.0;926.0;1016.0;42.0;-35.0;941.0;-892.0;139.0
-42.0;-71.0;927.0;999.0;71.0;-69.0;952.0;-924.0;189.0
338.0;-317.0;748.0;713.0;-11.0;-90.0;480.0;-415.0;-12.0
-79.0;-70.0;970.0;1002.0;70.0;-41.0;918.0;-883.0;198.0
-94.0;-71.0;968.0;982.0;30.0;-41.0;957.0;-909.0;187.0
-24.0;-69.0;952.0;1024.0;39.0;-92.0;971.0;-928.0;127.0
-10.0;-68.0;973.0;1016.0;19.0;-87.0;985.0;-919.0;116.0
-34.0;-194.0;968.0;1093.0;276.0;11.0;1026.0;-961.0;293.0
-85.0;-77.0;943.0;1000.0;54.0;-27.0;916.0;-898.0;134.0
253.0;469.0;920.0;977.0;434.0;-171.0;930.0;-915.0;557.0
-122.0;-84.0;926.0;995.0;22.0;30.0;927.0;-898.0;113.0
109.0;261.0;911.0;978.0;-75.0;-105.0;911.0;-948.0;64.0
182.0;369.0;914.0;1044.0;-244.0;-129.0;928.0;-927.0;-34.0
-121.0;-87.0;918.0;957.0;-1.0;1.0;950.0;-884.0;143.0
-117.0;-88.0;960.0;1018.0;9.0;-17.0;941.0;-875.0;132.0
-25.0;-87.0;944.0;1015.0;52.0;-49.0;947.0;-911.0;168.0
-75.0;-84.0;952.0;1006.0;34.0;-25.0;960.0;-900.0;177.0
-70.0;-83.0;943.0;1006.0;31.0;-12.0;971.0;-901.0;188.0
-69.0;-82.0;942.0;1006.0;36.0;6.0;934.0;-896.0;158.0
-152.0;348.0;891.0;1051.0;18.0;79.0;960.0;-807.0;52.0
244.0;-401.0;801.0;606.0;-275.0;-187.0;809.0;-906.0;-207.0
-109.0;-84.0;931.0;1003.0;72.0;-2.0;937.0;-895.0;191.0
-110.0;-85.0;925.0;1000.0;58.0;8.0;930.0;-890.0;194.0
35.0;265.0;929.0;1017.0;-156.0;-88.0;967.0;-928.0;12.0
43.0;179.0;905.0;975.0;-166.0;-76.0;927.0;-920.0;5.0
23.0;185.0;888.0;971.0;-141.0;-72.0;901.0;-894.0;-11.0
1.0;186.0;910.0;996.0;-85.0;-69.0;932.0;-891.0;-9.0
-109.0;-86.0;949.0;1014.0;47.0;-10.0;909.0;-899.0;172.0
-90.0;-86.0;922.0;997.0;26.0;-18.0;936.0;-907.0;164.0
-81.0;-84.0;934.0;1007.0;72.0;-10.0;956.0;-900.0;150.0
209.0;-569.0;801.0;606.0;-96.0;-19.0;773.0;-688.0;-32.0
324.0;-96.0;1323.0;1457.0;87.0;-300.0;1308.0;-1307.0;-247.0
130.0;197.0;911.0;744.0;286.0;-38.0;907.0;-858.0;339.0
231.0;454.0;876.0;1013.0;515.0;-135.0;953.0;-895.0;781.0
252.0;-874.0;731.0;419.0;2.0;-60.0;430.0;-556.0;210.0
330.0;119.0;827.0;933.0;-240.0;13.0;850.0;-888.0;100.0
-101.0;-85.0;916.0;1006.0;38.0;-14.0;948.0;-885.0;159.0
-113.0;-86.0;940.0;968.0;40.0;-1.0;923.0;-889.0;130.0
-24.0;248.0;914.0;963.0;-62.0;-64.0;923.0;-955.0;124.0
446.0;207.0;959.0;973.0;-194.0;-227.0;936.0;-1078.0;255.0
400.0;80.0;764.0;804.0;-64.0;-139.0;715.0;-1100.0;333.0
-98.0;-83.0;945.0;994.0;131.0;-34.0;940.0;-912.0;198.0
-17.0;-80.0;951.0;997.0;0.0;-91.0;963.0;-927.0;121.0
-47.0;-78.0;940.0;1020.0;-22.0;-34.0;936.0;-911.0;87.0
-15.0;-64.0;952.0;961.0;-42.0;-68.0;1019.0;-917.0;81.0
-11.0;-57.0;953.0;1015.0;-17.0;-98.0;968.0;-921.0;123.0
28.0;-56.0;953.0;1000.0;-29.0;-120.0;972.0;-943.0;137.0
127.0;-159.0;642.0;455.0;-239.0;-48.0;439.0;-678.0;-281.0
331.0;98.0;821.0;966.0;-174.0;-83.0;917.0;-958.0;196.0
27.0;-54.0;970.0;987.0;-37.0;-102.0;959.0;-925.0;90.0
291.0;420.0;928.0;1106.0;-217.0;-131.0;1044.0;-932.0;-99.0
509.0;586.0;1065.0;1061.0;281.0;-339.0;1003.0;-1160.0;235.0
37.0;-53.0;964.0;1016.0;-24.0;-95.0;958.0;-930.0;108.0
-40.0;608.0;1013.0;1150.0;-126.0;40.0;1045.0;-909.0;63.0
6.0;-49.0;940.0;1013.0;-12.0;-91.0;958.0;-930.0;125.0
26.0;-47.0;961.0;1020.0;-26.0;-122.0;961.0;-928.0;114.0
-3.0;-46.0;952.0;996.0;-41.0;-75.0;967.0;-915.0;91.0
-7.0;-46.0;960.0;1013.0;-51.0;-93.0;948.0;-923.0;80.0
8.0;-39.0;963.0;1031.0;-23.0;-96.0;967.0;-931.0;110.0
11.0;-38.0;970.0;1016.0;-37.0;-88.0;964.0;-930.0;116.0
-22.0;212.0;932.0;1001.0;5.0;-79.0;951.0;-904.0;130.0
10.0;211.0;930.0;1016.0;18.0;-77.0;953.0;-922.0;90.0
18.0;207.0;911.0;1027.0;18.0;-53.0;943.0;-912.0;125.0
3.0;204.0;907.0;1033.0;-4.0;-69.0;942.0;-891.0;122.0
-18.0;215.0;969.0;1070.0;-10.0;-80.0;991.0;-901.0;91.0
-25.0;228.0;969.0;1037.0;-29.0;-142.0;1007.0;-964.0;178.0
-40.0;196.0;931.0;1007.0;-2.0;-102.0;958.0;-899.0;147.0
11.0;205.0;919.0;1022.0;19.0;-42.0;940.0;-901.0;109.0
41.0;216.0;929.0;1033.0;-26.0;-72.0;933.0;-899.0;131.0
33.0;226.0;938.0;1042.0;8.0;-72.0;962.0;-913.0;132.0
51.0;236.0;938.0;1026.0;-13.0;-104.0;940.0;-927.0;96.0
53.0;241.0;920.0;1006.0;-27.0;-90.0;920.0;-933.0;118.0
31.0;-36.0;973.0;1022.0;-55.0;-105.0;976.0;-936.0;102.0
319.0;175.0;882.0;963.0;30.0;-112.0;956.0;-889.0;174.0
13.0;-49.0;1000.0;1039.0;-66.0;-153.0;1012.0;-932.0;63.0
55.0;-13.0;989.0;1009.0;-58.0;-141.0;981.0;-955.0;64.0
50.0;-22.0;971.0;1007.0;-51.0;-109.0;955.0;-940.0;69.0
28.0;-21.0;969.0;1027.0;-67.0;-114.0;962.0;-928.0;86.0
160.0;0.0;1010.0;1044.0;-86.0;-236.0;1010.0;-974.0;50.0
78.0;7.0;1015.0;1078.0;-112.0;-174.0;986.0;-927.0;40.0
8.0;-56.0;962.0;997.0;-75.0;-73.0;930.0;-956.0;46.0
26.0;-57.0;980.0;1007.0;-75.0;-110.0;969.0;-921.0;81.0
262.0;243.0;950.0;1071.0;306.0;-163.0;1019.0;-913.0;159.0
45.0;246.0;914.0;1002.0;-55.0;-113.0;941.0;-921.0;96.0
48.0;-53.0;965.0;995.0;-70.0;-142.0;941.0;-945.0;59.0
56.0;248.0;924.0;1023.0;-47.0;-103.0;934.0;-929.0;108.0
81.0;251.0;909.0;1002.0;-22.0;-91.0;945.0;-939.0;101.0
101.0;254.0;913.0;987.0;-2.0;-94.0;938.0;-928.0;69.0
48.0;-53.0;968.0;991.0;-55.0;-114.0;944.0;-940.0;75.0
60.0;26.0;966.0;1077.0;-114.0;-146.0;952.0;-925.0;31.0
29.0;-28.0;933.0;1010.0;-118.0;-90.0;928.0;-919.0;-3.0
275.0;194.0;874.0;1004.0;159.0;-116.0;906.0;-855.0;100.0
405.0;338.0;957.0;1025.0;89.0;-263.0;1000.0;-974.0;39.0
269.0;254.0;908.0;1045.0;8.0;-139.0;977.0;-964.0;56.0
341.0;249.0;1020.0;1064.0;-147.0;-103.0;1094.0;-914.0;169.0
231.0;217.0;910.0;1031.0;-40.0;-120.0;959.0;-894.0;129.0
193.0;262.0;912.0;1054.0;-90.0;-152.0;987.0;-913.0;147.0
334.0;312.0;995.0;1150.0;-352.0;-167.0;1036.0;-1111.0;75.0
61.0;239.0;914.0;989.0;-39.0;-127.0;974.0;-935.0;103.0
59.0;238.0;926.0;977.0;-46.0;-114.0;926.0;-931.0;106.0
56.0;236.0;906.0;1006.0;-25.0;-109.0;962.0;-922.0;108.0
62.0;236.0;932.0;1036.0;-24.0;-126.0;960.0;-918.0;128.0
223.0;208.0;898.0;1032.0;46.0;-123.0;966.0;-893.0;178.0
322.0;153.0;892.0;1000.0;259.0;-87.0;955.0;-946.0;282.0
253.0;194.0;865.0;989.0;111.0;-83.0;886.0;-929.0;301.0
271.0;211.0;1159.0;1216.0;338.0;-422.0;1210.0;-960.0;373.0
86.0;-623.0;830.0;932.0;28.0;15.0;813.0;-786.0;101.0
81.0;237.0;924.0;1037.0;-30.0;-113.0;989.0;-921.0;126.0
81.0;237.0;930.0;1016.0;-33.0;-119.0;969.0;-933.0;115.0
90.0;248.0;964.0;1024.0;-74.0;-162.0;971.0;-942.0;83.0
249.0;107.0;906.0;999.0;257.0;-131.0;962.0;-906.0;385.0
74.0;261.0;939.0;1036.0;-42.0;-129.0;970.0;-918.0;127.0
165.0;171.0;891.0;1027.0;161.0;-92.0;960.0;-871.0;271.0
243.0;321.0;922.0;1368.0;83.0;58.0;1051.0;-969.0;69.0
71.0;238.0;924.0;998.0;-23.0;-95.0;959.0;-924.0;109.0
75.0;256.0;951.0;1018.0;-63.0;-152.0;980.0;-927.0;88.0
196.0;141.0;895.0;1091.0;-91.0;-149.0;926.0;-898.0;149.0
90.0;264.0;957.0;1020.0;-40.0;-163.0;970.0;-934.0;119.0
183.0;122.0;908.0;1070.0;5.0;-112.0;946.0;-883.0;70.0
104.0;-11.0;990.0;1009.0;-124.0;-176.0;969.0;-960.0;41.0
73.0;241.0;951.0;1008.0;-31.0;-120.0;959.0;-921.0;112.0
92.0;260.0;937.0;1002.0;-21.0;-145.0;954.0;-954.0;91.0
67.0;241.0;938.0;1024.0;-32.0;-112.0;935.0;-928.0;114.0
216.0;175.0;931.0;1009.0;-43.0;-203.0;1001.0;-879.0;215.0
61.0;239.0;944.0;997.0;-18.0;-131.0;971.0;-932.0;128.0
294.0;292.0;1184.0;1320.0;136.0;-274.0;1271.0;-970.0;162.0
142.0;111.0;915.0;962.0;-69.0;-94.0;951.0;-931.0;324.0
70.0;242.0;917.0;995.0;-18.0;-102.0;961.0;-932.0;138.0
64.0;243.0;919.0;1001.0;-18.0;-114.0;952.0;-928.0;109.0
143.0;117.0;897.0;982.0;-12.0;-124.0;961.0;-920.0;368.0
157.0;123.0;902.0;988.0;41.0;-123.0;966.0;-881.0;371.0
67.0;242.0;924.0;1009.0;-18.0;-128.0;973.0;-922.0;130.0
26.0;556.0;621.0;689.0;-7.0;25.0;632.0;-566.0;168.0
78.0;241.0;941.0;1006.0;-12.0;-113.0;954.0;-931.0;136.0
90.0;623.0;691.0;803.0;-28.0;7.0;643.0;-673.0;108.0
67.0;235.0;938.0;1011.0;-28.0;-122.0;956.0;-932.0;116.0
89.0;240.0;939.0;995.0;-22.0;-146.0;980.0;-937.0;137.0
-41.0;161.0;830.0;986.0;-155.0;-5.0;864.0;-978.0;252.0
66.0;230.0;943.0;1024.0;-16.0;-138.0;960.0;-919.0;136.0
72.0;229.0;936.0;1013.0;-16.0;-112.0;940.0;-926.0;108.0
69.0;227.0;941.0;1013.0;-16.0;-92.0;958.0;-924.0;102.0
53.0;226.0;944.0;1016.0;-12.0;-122.0;966.0;-921.0;137.0
59.0;225.0;932.0;1014.0;-16.0;-119.0;949.0;-920.0;131.0
81.0;224.0;946.0;1027.0;-37.0;-156.0;994.0;-947.0;110.0
55.0;224.0;935.0;1006.0;-1.0;-83.0;937.0;-918.0;124.0
54.0;224.0;940.0;1025.0;-17.0;-116.0;963.0;-921.0;132.0
48.0;225.0;926.0;1020.0;-15.0;-115.0;961.0;-914.0;136.0
68.0;226.0;932.0;1014.0;-5.0;-102.0;972.0;-921.0;119.0
69.0;229.0;936.0;1023.0;-12.0;-119.0;939.0;-928.0;140.0
73.0;231.0;944.0;1033.0;-2.0;-115.0;983.0;-926.0;139.0
73.0;232.0;918.0;997.0;4.0;-112.0;951.0;-929.0;160.0
83.0;-19.0;934.0;990.0;-47.0;-137.0;961.0;-971.0;81.0
109.0;118.0;960.0;1054.0;-68.0;-159.0;1013.0;-901.0;122.0
71.0;243.0;944.0;1047.0;53.0;-143.0;999.0;-908.0;133.0
-4.0;199.0;943.0;1019.0;-24.0;-171.0;967.0;-907.0;210.0
41.0;248.0;947.0;1042.0;-15.0;-107.0;972.0;-910.0;120.0
60.0;236.0;949.0;1011.0;-14.0;-67.0;962.0;-913.0;158.0
41.0;238.0;928.0;1006.0;-13.0;-92.0;938.0;-913.0;138.0
160.0;124.0;935.0;1028.0;-83.0;-138.0;962.0;-939.0;115.0
152.0;138.0;942.0;1036.0;-20.0;-132.0;923.0;-939.0;133.0
157.0;134.0;923.0;1003.0;-77.0;-110.0;949.0;-948.0;101.0
-56.0;-96.0;939.0;991.0;8.0;-42.0;987.0;-939.0;137.0
-61.0;-99.0;947.0;988.0;28.0;-28.0;975.0;-929.0;128.0
-87.0;-104.0;936.0;985.0;60.0;-32.0;969.0;-920.0;188.0
7.0;174.0;943.0;1060.0;-131.0;-139.0;1023.0;-895.0;68.0
76.0;122.0;927.0;1061.0;-102.0;-122.0;989.0;-887.0;107.0
93.0;250.0;924.0;1000.0;17.0;-127.0;930.0;-944.0;150.0
174.0;142.0;951.0;1035.0;-83.0;-155.0;951.0;-941.0;110.0
172.0;141.0;923.0;1013.0;-54.0;-155.0;977.0;-935.0;69.0
167.0;139.0;911.0;1028.0;-54.0;-141.0;960.0;-934.0;79.0
14.0;203.0;957.0;1024.0;59.0;-16.0;975.0;-907.0;90.0
164.0;120.0;932.0;1038.0;-85.0;-177.0;968.0;-928.0;100.0
25.0;201.0;914.0;1010.0;33.0;-105.0;931.0;-943.0;186.0
148.0;141.0;919.0;1028.0;-74.0;-132.0;969.0;-922.0;90.0
466.0;-368.0;928.0;1099.0;-28.0;-238.0;992.0;-990.0;4.0
46.0;201.0;913.0;1016.0;39.0;-106.0;954.0;-948.0;131.0
27.0;201.0;955.0;1015.0;18.0;-91.0;952.0;-915.0;158.0
143.0;140.0;923.0;1015.0;-77.0;-156.0;973.0;-918.0;79.0
94.0;190.0;932.0;1027.0;88.0;-75.0;964.0;-959.0;288.0
-280.0;531.0;1010.0;1048.0;387.0;-301.0;966.0;-745.0;384.0
7.0;181.0;904.0;987.0;144.0;-144.0;897.0;-982.0;164.0
47.0;178.0;855.0;966.0;202.0;-133.0;850.0;-1007.0;151.0
137.0;133.0;933.0;1016.0;-73.0;-166.0;952.0;-918.0;73.0
157.0;133.0;943.0;1037.0;-87.0;-140.0;963.0;-929.0;89.0
159.0;133.0;910.0;1028.0;-79.0;-156.0;955.0;-934.0;70.0
159.0;132.0;914.0;1012.0;-82.0;-160.0;967.0;-927.0;59.0
161.0;123.0;925.0;1011.0;-84.0;-157.0;957.0;-931.0;71.0
245.0;492.0;792.0;793.0;-385.0;-279.0;719.0;-1012.0;185.0
109.0;-404.0;761.0;817.0;-360.0;-168.0;843.0;-820.0;263.0
329.0;-395.0;924.0;829.0;-346.0;-249.0;928.0;-869.0;-226.0
177.0;129.0;928.0;1060.0;-87.0;-153.0;995.0;-953.0;94.0
277.0;43.0;1026.0;1020.0;-107.0;-335.0;1007.0;-1003.0;40.0
135.0;137.0;767.0;957.0;-112.0;60.0;811.0;-1050.0;53.0
242.0;161.0;819.0;904.0;-77.0;-46.0;812.0;-1043.0;29.0
376.0;168.0;851.0;946.0;-21.0;-75.0;855.0;-998.0;-150.0
174.0;122.0;933.0;1001.0;-85.0;-129.0;957.0;-931.0;89.0
164.0;116.0;939.0;1057.0;-60.0;-94.0;1001.0;-954.0;-13.0
345.0;-549.0;875.0;909.0;-56.0;-195.0;917.0;-1068.0;159.0
261.0;172.0;879.0;1125.0;-12.0;-69.0;858.0;-1052.0;32.0
-227.0;-102.0;603.0;952.0;-112.0;183.0;469.0;-474.0;23.0
90.0;119.0;907.0;1059.0;-106.0;-84.0;950.0;-902.0;7.0
80.0;147.0;905.0;1036.0;-289.0;-43.0;986.0;-930.0;0.0
131.0;114.0;916.0;1049.0;-37.0;-157.0;925.0;-940.0;118.0
23.0;32.0;279.0;281.0;-271.0;321.0;257.0;-625.0;0.0
160.0;-11.0;929.0;1025.0;-74.0;-95.0;987.0;-909.0;98.0
284.0;-54.0;1019.0;1119.0;-185.0;-119.0;1096.0;-1239.0;-77.0
268.0;-490.0;667.0;739.0;139.0;-177.0;726.0;-700.0;238.0
116.0;10.0;946.0;1129.0;-83.0;-163.0;1041.0;-902.0;90.0
264.0;254.0;904.0;986.0;18.0;-188.0;912.0;-1003.0;-20.0
215.0;18.0;886.0;1001.0;-54.0;-34.0;951.0;-973.0;90.0
-19.0;204.0;929.0;998.0;-112.0;-167.0;961.0;-895.0;156.0
163.0;154.0;930.0;1027.0;-15.0;-175.0;977.0;-920.0;119.0
110.0;6.0;945.0;1034.0;-97.0;-115.0;998.0;-888.0;104.0
142.0;146.0;989.0;1063.0;-71.0;-242.0;1003.0;-936.0;120.0
-12.0;-218.0;1001.0;848.0;52.0;-141.0;1069.0;-967.0;151.0
161.0;152.0;943.0;999.0;-39.0;-166.0;959.0;-934.0;71.0
92.0;-6.0;943.0;1063.0;-13.0;-85.0;986.0;-890.0;106.0
-107.0;-662.0;312.0;454.0;-93.0;458.0;304.0;-231.0;-4.0
200.0;154.0;924.0;1010.0;-58.0;-139.0;963.0;-938.0;81.0
197.0;152.0;926.0;1013.0;-86.0;-143.0;972.0;-935.0;77.0
270.0;10.0;1130.0;1251.0;64.0;-291.0;1119.0;-1338.0;-6.0
488.0;494.0;966.0;1044.0;-535.0;-438.0;1024.0;-970.0;-332.0
79.0;104.0;867.0;987.0;-217.0;-68.0;908.0;-809.0;-43.0
164.0;140.0;921.0;1003.0;-95.0;-145.0;945.0;-938.0;69.0
146.0;137.0;925.0;1008.0;-99.0;-145.0;963.0;-938.0;80.0
169.0;278.0;780.0;939.0;-160.0;32.0;802.0;-882.0;-119.0
93.0;102.0;876.0;991.0;-191.0;-90.0;950.0;-912.0;-92.0
276.0;158.0;932.0;997.0;-116.0;-181.0;968.0;-1025.0;-156.0
147.0;160.0;930.0;996.0;-58.0;-162.0;968.0;-926.0;123.0
103.0;125.0;931.0;1003.0;-107.0;-144.0;977.0;-926.0;71.0
158.0;138.0;933.0;1007.0;-20.0;-142.0;973.0;-954.0;156.0
149.0;150.0;941.0;1006.0;-56.0;-176.0;980.0;-936.0;109.0
172.0;145.0;971.0;1052.0;-47.0;-203.0;996.0;-958.0;129.0
140.0;142.0;953.0;1032.0;-70.0;-170.0;968.0;-933.0;122.0
130.0;143.0;939.0;1031.0;-76.0;-150.0;966.0;-918.0;81.0
149.0;146.0;949.0;1012.0;-69.0;-132.0;971.0;-956.0;123.0
125.0;137.0;936.0;1030.0;-72.0;-161.0;970.0;-939.0;106.0
156.0;148.0;912.0;1009.0;-8.0;-109.0;991.0;-940.0;116.0
110.0;153.0;967.0;1032.0;-19.0;-155.0;980.0;-921.0;99.0
217.0;641.0;1430.0;1512.0;-114.0;-505.0;1426.0;-955.0;-152.0
142.0;162.0;933.0;1006.0;-76.0;-140.0;977.0;-933.0;78.0
170.0;164.0;932.0;1014.0;-60.0;-131.0;990.0;-948.0;97.0
145.0;152.0;952.0;1046.0;-59.0;-142.0;986.0;-924.0;91.0
118.0;127.0;942.0;1036.0;-75.0;-154.0;979.0;-858.0;98.0
117.0;125.0;944.0;1033.0;-69.0;-175.0;969.0;-861.0;81.0
128.0;162.0;933.0;1007.0;-57.0;-162.0;951.0;-927.0;121.0
94.0;246.0;974.0;1033.0;-115.0;-180.0;986.0;-933.0;100.0
121.0;162.0;949.0;1026.0;-77.0;-135.0;950.0;-930.0;87.0
-78.0;90.0;948.0;1069.0;-108.0;-106.0;1079.0;-830.0;42.0
231.0;-77.0;672.0;850.0;452.0;171.0;721.0;-828.0;170.0
70.0;240.0;940.0;1014.0;-24.0;-122.0;976.0;-933.0;121.0
302.0;179.0;949.0;1015.0;626.0;-213.0;956.0;-895.0;706.0
348.0;635.0;464.0;541.0;70.0;61.0;511.0;-1428.0;127.0
320.0;311.0;590.0;451.0;319.0;-2.0;389.0;-703.0;495.0
409.0;440.0;1298.0;1401.0;44.0;-327.0;1336.0;-1225.0;117.0
237.0;-88.0;1229.0;1332.0;-30.0;-227.0;1292.0;-1184.0;-86.0
-79.0;-553.0;815.0;413.0;33.0;-32.0;400.0;-224.0;119.0
24.0;-326.0;1030.0;1252.0;9.0;66.0;1161.0;-714.0;105.0
144.0;159.0;944.0;1051.0;-60.0;-169.0;1004.0;-936.0;100.0
245.0;-179.0;715.0;517.0;-396.0;-233.0;569.0;-585.0;-280.0
129.0;315.0;925.0;1034.0;50.0;-61.0;951.0;-1018.0;99.0
193.0;215.0;1022.0;1060.0;-244.0;-303.0;1033.0;-925.0;41.0
313.0;-209.0;782.0;518.0;-236.0;-269.0;587.0;-602.0;-82.0
25.0;-115.0;918.0;1041.0;-5.0;-88.0;945.0;-981.0;121.0
278.0;-192.0;727.0;514.0;-292.0;-245.0;577.0;-597.0;-121.0
-11.0;323.0;1013.0;999.0;-270.0;-54.0;1073.0;-881.0;126.0
-91.0;-90.0;971.0;1013.0;73.0;-16.0;952.0;-897.0;176.0
-133.0;-89.0;650.0;828.0;23.0;352.0;788.0;-586.0;-67.0
387.0;437.0;787.0;861.0;-282.0;-150.0;814.0;-1001.0;-118.0
275.0;306.0;958.0;1037.0;39.0;-261.0;998.0;-973.0;101.0
161.0;230.0;1009.0;1063.0;-132.0;-269.0;1038.0;-959.0;-60.0
-105.0;152.0;693.0;781.0;-168.0;-63.0;506.0;-814.0;-166.0
98.0;36.0;887.0;777.0;-338.0;-232.0;694.0;-636.0;-213.0
334.0;-45.0;980.0;1083.0;547.0;-264.0;1126.0;-897.0;103.0
95.0;253.0;955.0;1010.0;-73.0;-171.0;961.0;-936.0;76.0
68.0;242.0;958.0;1017.0;-3.0;-106.0;968.0;-924.0;129.0
-75.0;-91.0;971.0;1098.0;54.0;-60.0;997.0;-943.0;160.0
249.0;-462.0;704.0;785.0;188.0;-75.0;663.0;-493.0;-189.0
196.0;-19.0;1094.0;1111.0;-210.0;-370.0;1138.0;-981.0;11.0
340.0;390.0;492.0;415.0;-296.0;69.0;639.0;-506.0;-199.0
44.0;270.0;976.0;1063.0;-58.0;-122.0;1016.0;-956.0;47.0
448.0;611.0;1231.0;1392.0;9.0;-308.0;1309.0;-1233.0;-149.0
185.0;204.0;1391.0;1360.0;-3.0;-377.0;1448.0;-1058.0;70.0
257.0;234.0;980.0;1071.0;-40.0;-225.0;1027.0;-971.0;143.0
324.0;355.0;695.0;171.0;340.0;14.0;650.0;-687.0;152.0
-246.0;10.0;-28.0;-142.0;884.0;311.0;-133.0;259.0;901.0
113.0;545.0;676.0;855.0;194.0;53.0;661.0;-614.0;276.0
278.0;9.0;491.0;643.0;-121.0;-81.0;481.0;-979.0;320.0
175.0;-352.0;1094.0;1094.0;-149.0;-138.0;1135.0;-910.0;-141.0
69.0;245.0;912.0;1060.0;-28.0;-117.0;931.0;-935.0;119.0
569.0;735.0;872.0;501.0;-371.0;-216.0;670.0;-747.0;-91.0
115.0;510.0;1135.0;1300.0;-5.0;-182.0;1227.0;-931.0;49.0
5.0;250.0;959.0;1034.0;-77.0;-114.0;984.0;-912.0;77.0
-69.0;-85.0;952.0;1016.0;26.0;-31.0;991.0;-901.0;101.0
-32.0;-55.0;963.0;1030.0;65.0;-83.0;975.0;-937.0;188.0
222.0;370.0;940.0;1100.0;-38.0;-185.0;1069.0;-994.0;19.0
450.0;605.0;1018.0;1013.0;-210.0;-413.0;997.0;-1013.0;-38.0
-185.0;270.0;710.0;998.0;-212.0;188.0;822.0;-723.0;-53.0
