Accelerometer HIP accZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az
-52.0;-26;-974.0;-885.0;-841.0;26;-23
-46.0;-24;-938.0;-892.0;-874.0;24;-19
-13.0;21;-948.0;-920.0;-971.0;-21;-22
-2.0;-30;-945.0;-922.0;-895.0;30;-14
18.0;12;-970.0;-1001.0;-980.0;-12;-22
-49.0;-16;-951.0;-921.0;-836.0;16;-16
-5.0;36;-953.0;-943.0;-855.0;-36;-22
-28.0;33;-943.0;-937.0;-879.0;-33;-23
43.0;-8;-998.0;-975.0;-866.0;8;-25
84.0;-23;-973.0;-924.0;-784.0;23;-19
49.0;-28;-953.0;-917.0;-790.0;28;-17
92.0;-42;-1045.0;-947.0;-871.0;42;2
-51.0;42;-975.0;-978.0;-927.0;-42;-17
37.0;15;-890.0;-889.0;-891.0;-15;-14
7.0;13;-838.0;-914.0;-878.0;-13;-9
38.0;28;-872.0;-914.0;-903.0;-28;-17
32.0;1;-908.0;-947.0;-907.0;-1;-19
48.0;-18;-868.0;-913.0;-863.0;18;-17
-71.0;625;-903.0;-938.0;-868.0;-625;-52
38.0;238;-830.0;-858.0;-864.0;-238;-8
66.0;41;-894.0;-926.0;-876.0;-41;-22
49.0;32;-886.0;-906.0;-871.0;-32;-22
77.0;10;-826.0;-906.0;-856.0;-10;-19
34.0;17;-887.0;-931.0;-879.0;-17;-19
61.0;2;-890.0;-927.0;-910.0;-2;-15
45.0;5;-884.0;-898.0;-888.0;-5;-21
54.0;16;-897.0;-951.0;-890.0;-16;-18
31.0;6;-896.0;-942.0;-878.0;-6;-19
30.0;-15;-903.0;-928.0;-895.0;15;-24
38.0;-19;-892.0;-899.0;-899.0;19;-28
15.0;10;-945.0;-922.0;-975.0;-10;-17
-73.0;-36;-942.0;-872.0;-868.0;36;-23
-53.0;20;-943.0;-844.0;-887.0;-20;-21
-64.0;18;-948.0;-909.0;-910.0;-18;-19
-83.0;-3328;-912.0;-998.0;-853.0;3328;389
-82.0;44;-939.0;-926.0;-924.0;-44;-20
-72.0;-16;-972.0;-882.0;-814.0;16;-16
6.0;66;-840.0;-987.0;-911.0;-66;-6
-34.0;32;-782.0;-969.0;-975.0;-32;-17
20.0;17;-898.0;-977.0;-950.0;-17;-13
59.0;10;-880.0;-974.0;-952.0;-10;-25
87.0;36;-971.0;-980.0;-950.0;-36;-26
9.0;57;-965.0;-918.0;-951.0;-57;-41
6.0;-27;-845.0;-959.0;-986.0;27;-21
-13.0;13;-883.0;-931.0;-965.0;-13;-10
17.0;39;-893.0;-939.0;-868.0;-39;-23
14.0;21;-847.0;-834.0;-952.0;-21;-30
-104.0;-129;-819.0;-782.0;-1019.0;129;-21
-40.0;21;-807.0;-800.0;-951.0;-21;-20
-30.0;-6;-974.0;-886.0;-750.0;6;-24
-84.0;5;-941.0;-901.0;-924.0;-5;-21
121.0;385;-1000.0;-1068.0;-945.0;-385;-25
-89.0;1;-945.0;-913.0;-900.0;-1;-24
-71.0;-1;-940.0;-914.0;-895.0;1;-22
-40.0;10;-969.0;-966.0;-763.0;-10;-20
-14.0;7;-976.0;-882.0;-701.0;-7;-19
-16.0;9;-965.0;-986.0;-980.0;-9;-18
-22.0;6;-967.0;-991.0;-981.0;-6;-16
-30.0;-21;-980.0;-954.0;-733.0;21;-18
-26.0;27;-952.0;-982.0;-983.0;-27;-14
-79.0;17;-960.0;-919.0;-735.0;-17;-21
19.0;-10;-966.0;-976.0;-955.0;10;-23
-40.0;9;-945.0;-934.0;-793.0;-9;-17
-41.0;6;-955.0;-926.0;-846.0;-6;-19
-82.0;-14;-962.0;-937.0;-894.0;14;-11
-98.0;-2;-947.0;-907.0;-867.0;2;-25
-68.0;-9;-947.0;-926.0;-765.0;9;-29
-110.0;11;-942.0;-895.0;-859.0;-11;-19
-70.0;17;-949.0;-901.0;-881.0;-17;-21
-90.0;0;-948.0;-891.0;-894.0;0;-20
-102.0;-22;-947.0;-868.0;-870.0;22;-26
-79.0;-5;-946.0;-898.0;-868.0;5;-20
-103.0;2;-946.0;-879.0;-864.0;-2;-19
-79.0;-31;-952.0;-908.0;-842.0;31;-23
-92.0;-34;-953.0;-980.0;-844.0;34;-23
-104.0;-28;-930.0;-921.0;-869.0;28;-21
-63.0;-19;-930.0;-917.0;-836.0;19;-20
-71.0;4;-943.0;-896.0;-874.0;-4;-14
-39.0;42;-939.0;-887.0;-868.0;-42;-14
-74.0;-20;-956.0;-986.0;-763.0;20;-22
9.0;6;-942.0;-1024.0;-961.0;-6;-9
-106.0;-2;-948.0;-953.0;-869.0;2;-24
-77.0;60;-970.0;-889.0;-901.0;-60;-21
-47.0;11;-943.0;-1009.0;-885.0;-11;-21
31.0;-11;-970.0;-955.0;-557.0;11;-18
-83.0;-11;-926.0;-895.0;-895.0;11;-23
-116.0;-26;-930.0;-892.0;-874.0;26;-23
-94.0;-24;-924.0;-851.0;-881.0;24;-22
-91.0;-17;-942.0;-919.0;-858.0;17;-22
-79.0;-27;-945.0;-916.0;-852.0;27;-22
13.0;-33;-974.0;-985.0;-964.0;33;-19
12.0;-18;-979.0;-995.0;-971.0;18;-19
-98.0;0;-945.0;-888.0;-833.0;0;-26
-103.0;5;-956.0;-933.0;-768.0;-5;-22
-119.0;-30;-929.0;-884.0;-805.0;30;-22
-126.0;-40;-933.0;-746.0;-909.0;40;-19
-103.0;-22;-948.0;-848.0;-808.0;22;-10
-53.0;-11;-965.0;-888.0;-888.0;11;-30
-71.0;-12;-965.0;-869.0;-926.0;12;-30
-78.0;14;-952.0;-868.0;-901.0;-14;-24
-89.0;33;-958.0;-864.0;-843.0;-33;-25
-102.0;91;-886.0;-892.0;-875.0;-91;-7
-82.0;48;-952.0;-890.0;-795.0;-48;-25
-75.0;42;-946.0;-885.0;-692.0;-42;-31
-44.0;24;-963.0;-991.0;-968.0;-24;-14
-5.0;-34;-998.0;-1080.0;-931.0;34;-25
-105.0;-11;-932.0;-859.0;-811.0;11;-24
-106.0;3;-931.0;-863.0;-851.0;-3;-31
-121.0;-6;-943.0;-879.0;-906.0;6;-19
109.0;0;-951.0;-970.0;-867.0;0;-18
101.0;51;-1041.0;-977.0;-861.0;-51;11
68.0;41;-958.0;-972.0;-744.0;-41;-20
99.0;80;-956.0;-962.0;-768.0;-80;-20
135.0;11;-946.0;-960.0;-715.0;-11;-13
-112.0;-1;-933.0;-878.0;-866.0;1;-17
-123.0;-4;-933.0;-876.0;-869.0;4;-20
38.0;-7;-956.0;-970.0;-730.0;7;-19
-8.0;12;-948.0;-890.0;-967.0;-12;-17
91.0;7;-961.0;-957.0;-765.0;-7;-19
-122.0;-22;-941.0;-886.0;-878.0;22;-22
-122.0;30;-935.0;-898.0;-921.0;-30;-19
92.0;-35;-980.0;-964.0;-625.0;35;-12
70.0;-7;-958.0;-958.0;-686.0;7;-22
44.0;22;-961.0;-968.0;-732.0;-22;-18
-107.0;8;-966.0;-793.0;-820.0;-8;-20
60.0;-18;-961.0;-952.0;-756.0;18;-17
95.0;27;-981.0;-932.0;-650.0;-27;-17
88.0;21;-896.0;-930.0;-868.0;-21;-25
-154.0;-10;-945.0;-854.0;-780.0;10;-18
0.0;-15;-960.0;-962.0;-964.0;15;-16
-31.0;-16;-969.0;-989.0;-951.0;16;-14
83.0;-31;-1010.0;-1020.0;-781.0;31;-24
-123.0;20;-939.0;-872.0;-886.0;-20;-17
38.0;4;-960.0;-892.0;-728.0;-4;-8
8.0;-6;-994.0;-961.0;-890.0;6;-23
23.0;36;-951.0;-935.0;-850.0;-36;-15
-30.0;40;-903.0;-918.0;-878.0;-40;-19
-2.0;32;-975.0;-988.0;-983.0;-32;-15
-31.0;22;-968.0;-984.0;-965.0;-22;-15
-132.0;1;-937.0;-895.0;-867.0;-1;-21
-38.0;4;-961.0;-975.0;-963.0;-4;-16
-115.0;-9;-933.0;-898.0;-915.0;9;-20
-116.0;26;-926.0;-873.0;-863.0;-26;-25
-103.0;13;-930.0;-881.0;-857.0;-13;-22
-111.0;12;-936.0;-873.0;-903.0;-12;-21
-132.0;27;-938.0;-867.0;-874.0;-27;-26
-115.0;36;-936.0;-889.0;-888.0;-36;-23
-119.0;24;-934.0;-878.0;-876.0;-24;-26
-106.0;5;-932.0;-867.0;-881.0;-5;-18
-24.0;15;-959.0;-974.0;-968.0;-15;-20
-120.0;24;-933.0;-866.0;-864.0;-24;-24
-3.0;18;-961.0;-972.0;-973.0;-18;-17
-30.0;33;-966.0;-972.0;-977.0;-33;-18
6.0;14;-946.0;-952.0;-948.0;-14;-16
-123.0;6;-946.0;-881.0;-851.0;-6;-18
-108.0;-1;-933.0;-876.0;-880.0;1;-21
-121.0;37;-923.0;-816.0;-874.0;-37;-26
-127.0;-14;-932.0;-874.0;-884.0;14;-26
-112.0;-29;-934.0;-835.0;-844.0;29;-24
-44.0;8;-957.0;-982.0;-972.0;-8;-15
-142.0;-62;-939.0;-849.0;-832.0;62;-23
-120.0;-4;-929.0;-880.0;-872.0;4;-23
-103.0;-6;-918.0;-863.0;-876.0;6;-24
-121.0;25;-931.0;-881.0;-873.0;-25;-20
-111.0;-4;-929.0;-886.0;-861.0;4;-20
-124.0;6;-931.0;-876.0;-873.0;-6;-15
-122.0;24;-938.0;-923.0;-837.0;-24;-20
-121.0;12;-938.0;-918.0;-846.0;-12;-22
-123.0;1;-936.0;-862.0;-841.0;-1;-25
-129.0;1;-935.0;-886.0;-836.0;-1;-18
-18.0;16;-961.0;-985.0;-956.0;-16;-20
-128.0;-9;-924.0;-870.0;-854.0;9;-18
-122.0;-11;-935.0;-881.0;-855.0;11;-20
-120.0;28;-932.0;-862.0;-841.0;-28;-22
-126.0;22;-938.0;-871.0;-841.0;-22;-24
-155.0;14;-883.0;-933.0;-931.0;-14;-20
-132.0;0;-935.0;-871.0;-853.0;0;-19
-124.0;-6;-932.0;-847.0;-851.0;6;-16
-19.0;-9;-975.0;-996.0;-977.0;9;-22
20.0;4;-948.0;-985.0;-1049.0;-4;-25
-101.0;11;-958.0;-959.0;-615.0;-11;-17
-156.0;53;-915.0;-746.0;-735.0;-53;-16
63.0;42;-977.0;-1016.0;-992.0;-42;-6
-134.0;-37;-941.0;-855.0;-881.0;37;-16
-151.0;55;-847.0;-701.0;-970.0;-55;-15
44.0;6;-961.0;-999.0;-987.0;-6;-14
-51.0;4;-974.0;-1000.0;-995.0;-4;-21
77.0;15;-976.0;-998.0;-980.0;-15;-20
-33.0;19;-972.0;-998.0;-985.0;-19;-21
11.0;-5;-978.0;-1001.0;-979.0;5;-21
33.0;-20;-982.0;-1035.0;-991.0;20;-20
-170.0;-83;-952.0;-845.0;-954.0;83;-16
-60.0;0;-973.0;-989.0;-990.0;0;-20
91.0;22;-967.0;-995.0;-966.0;-22;-14
60.0;-13;-988.0;-1039.0;-980.0;13;-25
-133.0;-39;-934.0;-802.0;-872.0;39;-23
-162.0;-11;-937.0;-800.0;-869.0;11;-21
73.0;15;-958.0;-1001.0;-971.0;-15;-16
-25.0;-11;-970.0;-992.0;-983.0;11;-21
-44.0;-33;-961.0;-981.0;-974.0;33;-17
60.0;18;-966.0;-1004.0;-987.0;-18;-19
92.0;27;-953.0;-994.0;-980.0;-27;-16
-17.0;-15;-1036.0;-1064.0;-1104.0;15;-182
-10.0;-28;-973.0;-992.0;-987.0;28;-17
71.0;26;-963.0;-994.0;-976.0;-26;-20
85.0;20;-978.0;-984.0;-962.0;-20;-27
110.0;7;-986.0;-962.0;-373.0;-7;-21
0.0;2;-974.0;-996.0;-986.0;-2;-15
-185.0;-12;-871.0;-868.0;-675.0;12;-16
-23.0;3;-965.0;-656.0;-977.0;-3;-21
249.0;67;-641.0;-741.0;-652.0;-67;-31
-99.0;49;-949.0;-966.0;-777.0;-49;-40
226.0;140;-961.0;-980.0;-951.0;-140;23
174.0;261;-759.0;-781.0;-902.0;-261;96
1.0;6;-948.0;-994.0;-1019.0;-6;-20
-23.0;-15;-973.0;-989.0;-981.0;15;-18
-197.0;21;-899.0;-913.0;-1001.0;-21;-20
7.0;-33;-965.0;-826.0;-561.0;33;-19
-152.0;-6;-929.0;-883.0;-909.0;6;-21
-135.0;-26;-938.0;-902.0;-908.0;26;-16
-81.0;66;-906.0;-899.0;-996.0;-66;159
-33.0;6;-973.0;-997.0;-986.0;-6;-18
-61.0;6;-838.0;-924.0;-1029.0;-6;-21
101.0;9;-916.0;-1029.0;-805.0;-9;-4
116.0;189;-1238.0;-1211.0;-1242.0;-189;-29
-18.0;-17;-970.0;-997.0;-979.0;17;-23
0.0;-4;-976.0;-996.0;-985.0;4;-20
23.0;-24;-969.0;-989.0;-985.0;24;-19
95.0;35;-1141.0;-1042.0;-1104.0;-35;21
93.0;63;-971.0;-901.0;-971.0;-63;15
-146.0;13;-966.0;-945.0;-877.0;-13;-21
-263.0;-133;-976.0;-965.0;-786.0;133;-18
-20.0;-7;-992.0;-1040.0;-987.0;7;-19
9.0;0;-976.0;-997.0;-992.0;0;-16
-52.0;13;-866.0;-902.0;-987.0;-13;-15
-250.0;-9;-868.0;-977.0;-887.0;9;-26
-336.0;41;-962.0;-1101.0;-813.0;-41;-19
59.0;11;-969.0;-993.0;-996.0;-11;-18
-55.0;12;-974.0;-1000.0;-983.0;-12;-16
132.0;14;-967.0;-657.0;-727.0;-14;-15
-92.0;-21;-948.0;-944.0;-963.0;21;-17
68.0;-8;-971.0;-993.0;-982.0;8;-17
7.0;44;-978.0;-802.0;-765.0;-44;-18
149.0;8;-980.0;-976.0;-486.0;-8;-21
-174.0;-19;-774.0;-783.0;-799.0;19;-22
-48.0;-44;-1052.0;-1034.0;-951.0;44;-21
-51.0;-3;-968.0;-994.0;-983.0;3;-23
102.0;-15;-957.0;-826.0;-513.0;15;-18
59.0;-6;-982.0;-1008.0;-1003.0;6;-13
136.0;-27;-957.0;-1029.0;-1031.0;27;-17
-39.0;17;-972.0;-995.0;-990.0;-17;-16
-127.0;-10;-915.0;-999.0;-1080.0;10;-21
55.0;-16;-962.0;-996.0;-980.0;16;-15
20.0;-7;-945.0;-975.0;-617.0;7;-19
91.0;13;-1002.0;-1035.0;-647.0;-13;-20
-90.0;33;-951.0;-960.0;-977.0;-33;-18
-16.0;2;-977.0;-996.0;-988.0;-2;-21
51.0;102;-873.0;-930.0;-973.0;-102;0
-37.0;-20;-974.0;-1000.0;-987.0;20;-20
-81.0;-16;-963.0;-933.0;-973.0;16;-1
-111.0;5;-955.0;-934.0;-1032.0;-5;-21
0.0;7;-983.0;-1020.0;-998.0;-7;-20
-29.0;5;-972.0;-996.0;-989.0;-5;-18
-12.0;-20;-972.0;-995.0;-984.0;20;-22
-177.0;65;-1005.0;-977.0;-1063.0;-65;-7
4.0;-15;-976.0;-1001.0;-999.0;15;-17
-1.0;-10;-973.0;-1000.0;-979.0;10;-18
37.0;206;-832.0;-882.0;-779.0;-206;682
-20.0;-18;-962.0;-964.0;-992.0;18;-22
118.0;101;-836.0;-895.0;-984.0;-101;4
-46.0;-48;-927.0;-976.0;-1056.0;48;-24
-21.0;-1157;-1069.0;-1123.0;-1106.0;1157;2189
74.0;19;-980.0;-747.0;-831.0;-19;-24
-423.0;80;-828.0;-896.0;-896.0;-80;-14
109.0;-16;-1058.0;-969.0;-1008.0;16;-13
-31.0;-6;-972.0;-983.0;-989.0;6;-19
44.0;26;-986.0;-1014.0;-1002.0;-26;-14
-43.0;12;-973.0;-996.0;-982.0;-12;-17
-97.0;9;-949.0;-848.0;-630.0;-9;-25
-70.0;3;-962.0;-704.0;-659.0;-3;-20
-28.0;-7;-970.0;-984.0;-989.0;7;-21
-150.0;37;-1052.0;-1104.0;-959.0;-37;-29
-21.0;-3;-948.0;-488.0;-792.0;3;-17
-37.0;9;-970.0;-999.0;-986.0;-9;-19
17.0;11;-984.0;-982.0;-992.0;-11;-20
-45.0;15;-969.0;-997.0;-986.0;-15;-20
29.0;8;-978.0;-1003.0;-980.0;-8;-23
107.0;-10;-1014.0;-1079.0;-960.0;10;-16
-19.0;-4;-975.0;-996.0;-985.0;4;-13
25.0;-6;-966.0;-686.0;-618.0;6;-19
-32.0;1;-972.0;-995.0;-985.0;-1;-16
16.0;-36;-921.0;-1048.0;-902.0;36;-24
-170.0;9;-1109.0;-1030.0;-1112.0;-9;-28
-51.0;2;-989.0;-1046.0;-976.0;-2;-16
-147.0;-44;-945.0;-948.0;-704.0;44;-16
-101.0;-2;-956.0;-951.0;-958.0;2;-14
-150.0;-17;-1011.0;-1022.0;-1092.0;17;-14
-113.0;-4;-955.0;-949.0;-955.0;4;-23
-117.0;-11;-959.0;-957.0;-955.0;11;-19
-117.0;12;-904.0;-1001.0;-792.0;-12;-21
5.0;-30;-975.0;-1003.0;-988.0;30;-24
-35.0;-5171;-1098.0;-1071.0;-1031.0;5171;-109
-20.0;8;-974.0;-996.0;-984.0;-8;-14
-184.0;-3;-866.0;-877.0;-989.0;3;-21
71.0;11;-973.0;-1004.0;-984.0;-11;-18
8.0;40;-995.0;-1024.0;-1001.0;-40;-18
-18.0;-3;-972.0;-991.0;-990.0;3;-23
-29.0;-15;-952.0;-986.0;-1005.0;15;-12
-131.0;25;-934.0;-928.0;-951.0;-25;-18
109.0;36;-955.0;-979.0;-980.0;-36;-11
-29.0;-35;-968.0;-985.0;-977.0;35;-24
-10.0;-1;-977.0;-999.0;-981.0;1;-19
-23.0;16;-978.0;-1002.0;-986.0;-16;-18
-137.0;23;-951.0;-952.0;-912.0;-23;-19
-394.0;123;-712.0;-834.0;-993.0;-123;-33
-153.0;-44;-939.0;-765.0;-808.0;44;-22
-227.0;-224;-931.0;-966.0;-1030.0;224;10
-131.0;-9;-954.0;-944.0;-935.0;9;-20
-43.0;29;-980.0;-1013.0;-981.0;-29;-14
-310.0;-24;-620.0;-844.0;-991.0;24;-25
100.0;-21;-960.0;-950.0;-961.0;21;-25
-141.0;7;-789.0;-922.0;-930.0;-7;-17
-172.0;-17;-843.0;-981.0;-1023.0;17;-23
-34.0;8;-978.0;-1002.0;-985.0;-8;-15
160.0;-108;-949.0;-965.0;-931.0;108;-54
251.0;-417;-964.0;-990.0;-967.0;417;10
-29.0;8;-974.0;-995.0;-981.0;-8;-14
1003.0;142;-379.0;-102.0;-136.0;-142;56
137.0;-7;-903.0;-1120.0;-825.0;7;-19
-87.0;-5;-973.0;-1007.0;-948.0;5;-13
203.0;-60;-979.0;-725.0;-720.0;60;-19
-171.0;-7;-945.0;-928.0;-762.0;7;-22
234.0;-8;-957.0;-892.0;-830.0;8;-16
96.0;-48;-973.0;-975.0;-719.0;48;-22
102.0;-10;-955.0;-1002.0;-961.0;10;-19
-167.0;212;-837.0;-868.0;-864.0;-212;-22
58.0;22;-973.0;-984.0;-980.0;-22;-50
51.0;36;-1011.0;-985.0;-1029.0;-36;-31
129.0;-38;-970.0;-946.0;-804.0;38;-18
625.0;-31;-947.0;-856.0;-862.0;31;-22
81.0;31;-942.0;-972.0;-979.0;-31;0
-124.0;2;-949.0;-835.0;-698.0;-2;-28
157.0;5;-895.0;-998.0;-955.0;-5;-22
101.0;-25;-954.0;-1032.0;-936.0;25;-16
173.0;3798;-880.0;-874.0;-938.0;-3798;-162
263.0;85;-1107.0;-1119.0;-997.0;-85;-4
224.0;90;-982.0;-1041.0;-847.0;-90;-16
-190.0;11;-932.0;-815.0;-845.0;-11;-17
0.0;-20;-966.0;-493.0;-459.0;20;-23
-105.0;0;-706.0;-952.0;-904.0;0;-23
1.0;674;-968.0;-986.0;-1035.0;-674;1021
51.0;-8;-956.0;-994.0;-986.0;8;-20
-24.0;1;-978.0;-987.0;-603.0;-1;-22
-207.0;12;-887.0;-904.0;-858.0;-12;-22
-157.0;-6;-967.0;-1004.0;-957.0;6;-20
58.0;18;-953.0;-985.0;-996.0;-18;-15
16.0;31;-952.0;-999.0;-991.0;-31;-21
-4.0;2;-962.0;-1003.0;-1003.0;-2;-19
-28.0;4;-957.0;-962.0;-518.0;-4;-21
-1.0;2;-985.0;-1000.0;-975.0;-2;-18
-49.0;-64;-968.0;-964.0;-672.0;64;-15
208.0;-53;-943.0;-985.0;-923.0;53;-16
-199.0;-27;-920.0;-911.0;-930.0;27;-16
-310.0;151;-879.0;-926.0;-916.0;-151;19
112.0;58;-958.0;-1004.0;-989.0;-58;-23
173.0;-10;-951.0;-978.0;-964.0;10;-22
21.0;6;-959.0;-1000.0;-991.0;-6;-19
248.0;-3;-927.0;-1007.0;-776.0;3;-18
164.0;-71;-986.0;-953.0;-805.0;71;-16
-26.0;43;-698.0;-710.0;-1077.0;-43;-14
79.0;-124;-958.0;-971.0;-904.0;124;-42
21.0;-42;-944.0;-1113.0;-848.0;42;-5
37.0;9;-960.0;-1000.0;-993.0;-9;-11
-195.0;3;-917.0;-925.0;-955.0;-3;-18
53.0;-10;-945.0;-975.0;-992.0;10;-19
107.0;259;-1177.0;-1217.0;-1026.0;-259;11
-18.0;16;-1052.0;-1176.0;-1030.0;-16;-6
24.0;1;-923.0;-1013.0;-989.0;-1;-8
51.0;-6;-992.0;-956.0;-1084.0;6;-20
62.0;19;-1007.0;-1038.0;-731.0;-19;-21
116.0;56;-985.0;-1005.0;-725.0;-56;-19
-172.0;5;-924.0;-903.0;-913.0;-5;-24
-100.0;-24;-990.0;-967.0;-728.0;24;-25
-61.0;-12;-967.0;-994.0;-971.0;12;-21
-126.0;3;-907.0;-1026.0;-934.0;-3;-10
-158.0;-14;-907.0;-915.0;-1020.0;14;-25
201.0;5;-957.0;-979.0;-966.0;-5;-15
110.0;4;-959.0;-985.0;-981.0;-4;-23
140.0;-9;-980.0;-968.0;-604.0;9;-17
57.0;1204;-998.0;-999.0;-935.0;-1204;-44
-89.0;-27;-939.0;-923.0;-657.0;27;-24
143.0;70;-1037.0;-969.0;-825.0;-70;0
-43.0;-35;-960.0;-949.0;-685.0;35;-22
87.0;-26;-962.0;-1005.0;-958.0;26;-17
68.0;-51;-977.0;-1007.0;-992.0;51;-13
94.0;18;-892.0;-886.0;-1117.0;-18;-6
81.0;7;-967.0;-988.0;-970.0;-7;-16
32.0;14;-956.0;-993.0;-1007.0;-14;-18
79.0;-19;-955.0;-992.0;-975.0;19;-17
47.0;-33;-970.0;-871.0;-960.0;33;-1
108.0;-138;-1033.0;-1039.0;-1168.0;138;-28
72.0;17;-953.0;-989.0;-987.0;-17;-20
40.0;36;-957.0;-1003.0;-977.0;-36;-18
-59.0;-17;-982.0;-955.0;-702.0;17;-12
-182.0;0;-860.0;-1019.0;-938.0;0;-21
72.0;22;-954.0;-995.0;-985.0;-22;-18
28.0;-44;-974.0;-992.0;-972.0;44;-21
-58.0;-12;-981.0;-811.0;-741.0;12;-17
-163.0;-34;-841.0;-979.0;-973.0;34;-18
64.0;13;-954.0;-998.0;-980.0;-13;-16
97.0;-12;-993.0;-929.0;-957.0;12;-19
64.0;-13;-955.0;-1004.0;-972.0;13;-15
115.0;165;-1055.0;-1032.0;-1126.0;-165;-46
51.0;-18;-968.0;-994.0;-988.0;18;-21
61.0;-29;-969.0;-1003.0;-986.0;29;-16
31.0;-52;-936.0;-962.0;-1034.0;52;-26
34.0;-29;-969.0;-798.0;-1008.0;29;-21
-54.0;29;-983.0;-854.0;-747.0;-29;-17
-112.0;38;-930.0;-872.0;-743.0;-38;-22
-140.0;-22;-974.0;-912.0;-728.0;22;-25
-53.0;-12;-953.0;-1047.0;-812.0;12;-16
5.0;23;-954.0;-1003.0;-993.0;-23;-19
-9.0;-26;-950.0;-1003.0;-998.0;26;-17
34.0;-5;-965.0;-998.0;-994.0;5;-23
188.0;55;-1299.0;-1328.0;-1318.0;-55;25
-29.0;-27;-966.0;-984.0;-988.0;27;-17
45.0;7;-957.0;-996.0;-992.0;-7;-18
48.0;6;-971.0;-1003.0;-995.0;-6;-19
-75.0;48;-951.0;-895.0;-972.0;-48;-31
-177.0;48;-952.0;-911.0;-771.0;-48;-18
23.0;-23;-1204.0;-1308.0;-841.0;23;-23
6.0;-12;-945.0;-1014.0;-981.0;12;-17
-147.0;-110;-929.0;-876.0;-774.0;110;-25
-39.0;3;-964.0;-984.0;-993.0;-3;-24
306.0;-159;-989.0;-952.0;-885.0;159;60
19.0;12;-957.0;-1002.0;-998.0;-12;-23
-144.0;-877;-868.0;-975.0;-982.0;877;119
-215.0;148;-1003.0;-962.0;-909.0;-148;53
37.0;-10;-969.0;-990.0;-998.0;10;-14
-180.0;36;-822.0;-1130.0;-877.0;-36;-36
-63.0;-18;-960.0;-992.0;-983.0;18;-10
-78.0;-1830;-875.0;-915.0;-974.0;1830;171
-133.0;-19;-1067.0;-1080.0;-798.0;19;3
-135.0;9;-947.0;-906.0;-706.0;-9;-19
-57.0;-3;-959.0;-889.0;-412.0;3;-21
140.0;-33;-998.0;-976.0;-847.0;33;-23
17.0;-60;-964.0;-997.0;-987.0;60;-17
-406.0;-84;-1044.0;-1103.0;-736.0;84;-17
-183.0;28;-886.0;-888.0;-993.0;-28;-25
-93.0;72;-977.0;-957.0;-1082.0;-72;0
-28.0;45;-974.0;-934.0;-1132.0;-45;-13
18.0;-1;-947.0;-1007.0;-989.0;1;-15
-121.0;34;-956.0;-960.0;-915.0;-34;-15
90.0;7;-976.0;-931.0;-491.0;-7;-15
50.0;-10;-968.0;-950.0;-414.0;10;-20
-27.0;-23;-976.0;-968.0;-727.0;23;-27
-72.0;5;-979.0;-981.0;-696.0;-5;-22
-129.0;12;-949.0;-934.0;-749.0;-12;-26
24.0;26;-975.0;-1003.0;-1013.0;-26;-20
-48.0;29;-972.0;-991.0;-985.0;-29;-19
-133.0;-32;-961.0;-939.0;-700.0;32;-16
26.0;-32;-940.0;-988.0;-987.0;32;-19
26.0;17;-907.0;-994.0;-1056.0;-17;-22
75.0;7;-949.0;-987.0;-1001.0;-7;-19
17.0;-21;-977.0;-1044.0;-783.0;21;-31
45.0;37;-1047.0;-1083.0;-1127.0;-37;-22
-79.0;78;-1120.0;-1083.0;-1007.0;-78;-2
-123.0;-16;-952.0;-822.0;-757.0;16;-23
-154.0;-2;-795.0;-752.0;-1026.0;2;-18
-158.0;95;-1213.0;-1201.0;-1225.0;-95;-7
93.0;-17;-965.0;-999.0;-997.0;17;-18
9.0;-14;-957.0;-1011.0;-989.0;14;-17
545.0;313;-600.0;-660.0;-544.0;-313;63
-111.0;-27;-1220.0;-1225.0;-1303.0;27;-18
30.0;-18;-955.0;-995.0;-996.0;18;-19
-21.0;78;-1195.0;-1187.0;-1197.0;-78;-15
94.0;11;-975.0;-1007.0;-995.0;-11;-14
281.0;30;-914.0;-971.0;-776.0;-30;-21
109.0;2107;-935.0;-964.0;-942.0;-2107;-29
243.0;-22;-963.0;-992.0;-968.0;22;-18
-58.0;-132;-977.0;-1009.0;-751.0;132;-29
-88.0;3;-459.0;-588.0;-961.0;-3;-19
-52.0;17;-969.0;-1001.0;-1014.0;-17;-23
-135.0;54;-1059.0;-1084.0;-778.0;-54;-74
-54.0;-28;-971.0;-995.0;-982.0;28;-14
56.0;2;-997.0;-1011.0;-1019.0;-2;-21
-174.0;187;-720.0;-731.0;-772.0;-187;-2
-293.0;-61;-714.0;-967.0;-1014.0;61;-20
33.0;-30;-964.0;-997.0;-1000.0;30;-13
-105.0;48;-694.0;-983.0;-804.0;-48;-16
-147.0;-10;-952.0;-944.0;-920.0;10;-21
142.0;23;-959.0;-1017.0;-988.0;-23;-17
-81.0;-1;-777.0;-972.0;-971.0;1;-18
-132.0;-6;-838.0;-872.0;-1056.0;6;-23
43.0;4;-1008.0;-1048.0;-1029.0;-4;-18
62.0;-27;-972.0;-1000.0;-992.0;27;-20
