InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1
-494.0;-655.0;284.0;419.0;-724.0
-827.0;-652.0;94.0;327.0;-728.0
-497.0;-651.0;285.0;421.0;-726.0
-520.0;-495.0;422.0;423.0;-834.0
-487.0;-653.0;293.0;414.0;-727.0
-539.0;-634.0;211.0;464.0;-712.0
-495.0;-655.0;287.0;419.0;-724.0
-549.0;-619.0;182.0;490.0;-706.0
-398.0;-479.0;413.0;337.0;-821.0
-495.0;-655.0;287.0;419.0;-724.0
-498.0;-654.0;283.0;420.0;-724.0
-498.0;-654.0;282.0;420.0;-724.0
-499.0;-655.0;281.0;420.0;-723.0
-500.0;-655.0;281.0;421.0;-723.0
-501.0;-656.0;280.0;421.0;-722.0
291.0;-410.0;656.0;-258.0;-277.0
192.0;-464.0;679.0;-272.0;-325.0
-499.0;-653.0;282.0;421.0;-724.0
-499.0;-654.0;281.0;422.0;-724.0
-500.0;-653.0;282.0;421.0;-724.0
-500.0;-653.0;282.0;421.0;-724.0
-565.0;-627.0;253.0;410.0;-740.0
-552.0;-631.0;257.0;405.0;-741.0
-555.0;-636.0;254.0;407.0;-734.0
-501.0;-653.0;281.0;422.0;-724.0
776.0;194.0;287.0;-545.0;374.0
-503.0;-652.0;279.0;423.0;-724.0
-492.0;318.0;-621.0;380.0;162.0
-504.0;-652.0;278.0;424.0;-724.0
-504.0;-652.0;278.0;424.0;-724.0
-504.0;-653.0;278.0;424.0;-723.0
-503.0;-653.0;279.0;424.0;-723.0
-503.0;-653.0;280.0;424.0;-723.0
-502.0;-653.0;280.0;423.0;-723.0
-501.0;-654.0;281.0;423.0;-723.0
-501.0;-654.0;282.0;423.0;-723.0
-501.0;-654.0;282.0;422.0;-723.0
-500.0;-655.0;283.0;420.0;-723.0
-500.0;-655.0;284.0;420.0;-723.0
-501.0;-655.0;283.0;420.0;-722.0
-502.0;-656.0;282.0;420.0;-722.0
-503.0;-654.0;281.0;421.0;-723.0
-504.0;-654.0;281.0;421.0;-723.0
-504.0;-654.0;281.0;421.0;-723.0
-504.0;-655.0;282.0;420.0;-723.0
-504.0;-655.0;282.0;420.0;-723.0
-503.0;-654.0;284.0;420.0;-723.0
-503.0;-654.0;284.0;420.0;-723.0
-508.0;-654.0;280.0;419.0;-724.0
-508.0;-654.0;280.0;419.0;-724.0
-508.0;-653.0;279.0;420.0;-724.0
-508.0;-654.0;279.0;420.0;-724.0
-507.0;-654.0;279.0;420.0;-723.0
-458.0;-678.0;312.0;383.0;-712.0
-492.0;-656.0;267.0;441.0;-716.0
-492.0;-657.0;266.0;441.0;-714.0
-492.0;-658.0;265.0;441.0;-713.0
-491.0;-658.0;264.0;442.0;-712.0
-490.0;-658.0;262.0;443.0;-712.0
-490.0;-657.0;262.0;444.0;-712.0
-493.0;-656.0;256.0;449.0;-712.0
-507.0;-654.0;279.0;420.0;-723.0
-495.0;-655.0;254.0;450.0;-713.0
-699.0;9.0;453.0;588.0;-222.0
-507.0;-654.0;279.0;420.0;-723.0
-507.0;-654.0;279.0;420.0;-723.0
-506.0;-654.0;279.0;421.0;-723.0
-574.0;-616.0;135.0;501.0;-706.0
-550.0;-634.0;173.0;464.0;-708.0
-541.0;-636.0;246.0;437.0;-725.0
-505.0;-654.0;279.0;421.0;-724.0
-505.0;-654.0;280.0;421.0;-724.0
-503.0;-653.0;280.0;421.0;-724.0
-503.0;-653.0;281.0;421.0;-725.0
-503.0;-653.0;281.0;421.0;-725.0
-543.0;-629.0;232.0;447.0;-725.0
-545.0;-629.0;232.0;448.0;-725.0
-502.0;-653.0;281.0;422.0;-725.0
-501.0;-653.0;282.0;421.0;-725.0
-501.0;-653.0;282.0;421.0;-725.0
-501.0;-653.0;282.0;421.0;-724.0
-501.0;-653.0;282.0;421.0;-724.0
-501.0;-654.0;282.0;421.0;-724.0
-501.0;-654.0;282.0;420.0;-724.0
-500.0;-655.0;283.0;419.0;-724.0
-500.0;-655.0;284.0;419.0;-724.0
-501.0;-654.0;284.0;420.0;-724.0
-501.0;-654.0;283.0;420.0;-724.0
-502.0;-655.0;282.0;420.0;-724.0
-502.0;-655.0;281.0;421.0;-723.0
-503.0;-655.0;281.0;421.0;-723.0
-551.0;-628.0;223.0;454.0;-721.0
-502.0;-655.0;280.0;421.0;-723.0
-503.0;-655.0;281.0;421.0;-723.0
-511.0;-647.0;257.0;443.0;-721.0
-565.0;-642.0;194.0;460.0;-716.0
-503.0;-655.0;281.0;421.0;-723.0
-503.0;-655.0;281.0;421.0;-722.0
-503.0;-656.0;281.0;421.0;-721.0
-503.0;-656.0;281.0;421.0;-721.0
-502.0;-657.0;281.0;421.0;-721.0
-501.0;-657.0;281.0;421.0;-721.0
-500.0;-657.0;281.0;421.0;-721.0
-500.0;-657.0;281.0;420.0;-721.0
-537.0;-611.0;219.0;469.0;-727.0
-499.0;-657.0;281.0;420.0;-721.0
-499.0;-658.0;281.0;420.0;-721.0
-499.0;-657.0;282.0;420.0;-721.0
-499.0;-657.0;283.0;420.0;-722.0
-499.0;-656.0;284.0;420.0;-722.0
-666.0;137.0;-378.0;378.0;-137.0
-499.0;-656.0;284.0;420.0;-722.0
-498.0;-656.0;284.0;420.0;-722.0
-497.0;-655.0;285.0;420.0;-723.0
-498.0;-654.0;285.0;420.0;-724.0
-498.0;-654.0;285.0;420.0;-724.0
-498.0;-654.0;285.0;421.0;-724.0
-498.0;-653.0;285.0;421.0;-725.0
-500.0;-653.0;283.0;421.0;-725.0
-501.0;-653.0;282.0;422.0;-724.0
-501.0;-653.0;282.0;422.0;-724.0
-502.0;-653.0;280.0;423.0;-723.0
-502.0;-654.0;279.0;423.0;-723.0
563.0;-218.0;-355.0;-552.0;143.0
-502.0;-654.0;278.0;424.0;-723.0
-503.0;-654.0;276.0;425.0;-722.0
-504.0;-653.0;277.0;425.0;-723.0
-250.0;-469.0;497.0;453.0;-858.0
-504.0;-652.0;277.0;424.0;-724.0
-504.0;-652.0;278.0;424.0;-724.0
-351.0;-576.0;509.0;85.0;-777.0
-501.0;-653.0;275.0;429.0;-728.0
-504.0;-648.0;278.0;426.0;-726.0
-454.0;-682.0;286.0;409.0;-706.0
-219.0;220.0;-640.0;454.0;266.0
-505.0;-660.0;269.0;420.0;-722.0
-484.0;-658.0;282.0;421.0;-726.0
-506.0;-659.0;267.0;422.0;-722.0
-507.0;-658.0;266.0;423.0;-722.0
-508.0;-658.0;265.0;424.0;-723.0
-508.0;-658.0;264.0;425.0;-722.0
-508.0;-657.0;264.0;425.0;-723.0
-508.0;-656.0;264.0;425.0;-724.0
-482.0;-657.0;285.0;419.0;-727.0
-496.0;-654.0;286.0;419.0;-725.0
-783.0;-619.0;134.0;143.0;-778.0
-508.0;-656.0;265.0;425.0;-724.0
-508.0;-656.0;265.0;425.0;-724.0
-508.0;-656.0;265.0;424.0;-724.0
-508.0;-655.0;267.0;423.0;-725.0
-509.0;-654.0;267.0;423.0;-725.0
-509.0;-654.0;266.0;424.0;-725.0
-440.0;-673.0;518.0;65.0;-654.0
-655.0;-685.0;301.0;-94.0;-719.0
-705.0;-559.0;568.0;453.0;-767.0
-546.0;-495.0;306.0;374.0;-810.0
-511.0;-692.0;333.0;98.0;-678.0
-545.0;-535.0;392.0;310.0;-811.0
-502.0;-659.0;273.0;425.0;-723.0
-507.0;-656.0;268.0;424.0;-725.0
-507.0;-656.0;268.0;424.0;-725.0
-826.0;-657.0;325.0;187.0;-746.0
-508.0;-652.0;265.0;429.0;-726.0
-508.0;-652.0;265.0;429.0;-726.0
-509.0;-653.0;263.0;429.0;-725.0
-509.0;-654.0;262.0;429.0;-725.0
-510.0;-654.0;261.0;429.0;-724.0
-510.0;-654.0;266.0;424.0;-725.0
-512.0;-653.0;264.0;426.0;-725.0
-512.0;-653.0;263.0;427.0;-725.0
-512.0;-653.0;262.0;427.0;-726.0
-807.0;-657.0;320.0;110.0;-749.0
-511.0;-653.0;262.0;428.0;-725.0
-510.0;-654.0;262.0;429.0;-724.0
-511.0;-653.0;262.0;428.0;-725.0
-512.0;-653.0;261.0;427.0;-725.0
-512.0;-653.0;262.0;427.0;-725.0
-512.0;-654.0;261.0;428.0;-724.0
-512.0;-654.0;262.0;428.0;-724.0
-498.0;-660.0;271.0;426.0;-722.0
-505.0;-657.0;270.0;424.0;-724.0
-498.0;-655.0;285.0;420.0;-724.0
-506.0;-653.0;282.0;421.0;-724.0
-499.0;-653.0;285.0;421.0;-725.0
-499.0;-653.0;285.0;421.0;-725.0
-499.0;-653.0;284.0;422.0;-725.0
-605.0;-568.0;277.0;593.0;-772.0
-503.0;-655.0;283.0;420.0;-723.0
-504.0;-655.0;281.0;421.0;-723.0
-519.0;-653.0;264.0;445.0;-719.0
-577.0;-493.0;590.0;382.0;-748.0
-501.0;-655.0;282.0;421.0;-724.0
-509.0;-654.0;280.0;419.0;-724.0
-506.0;-653.0;264.0;429.0;-727.0
-492.0;-653.0;269.0;441.0;-719.0
-689.0;153.0;-479.0;488.0;-53.0
-531.0;-589.0;373.0;397.0;-770.0
-576.0;-512.0;291.0;307.0;-819.0
-502.0;-698.0;336.0;98.0;-675.0
-506.0;-653.0;282.0;421.0;-724.0
-496.0;-654.0;253.0;452.0;-713.0
-505.0;-655.0;281.0;421.0;-723.0
-505.0;-655.0;281.0;421.0;-723.0
-507.0;-654.0;282.0;419.0;-724.0
-507.0;-654.0;282.0;419.0;-724.0
-507.0;-654.0;282.0;419.0;-724.0
-117.0;272.0;-621.0;421.0;326.0
-502.0;-658.0;270.0;425.0;-724.0
-509.0;-653.0;281.0;420.0;-724.0
-509.0;-653.0;281.0;420.0;-724.0
-503.0;-654.0;284.0;421.0;-723.0
-544.0;-626.0;199.0;468.0;-720.0
-547.0;-628.0;230.0;450.0;-724.0
-507.0;-656.0;268.0;425.0;-725.0
-593.0;-584.0;247.0;513.0;-754.0
-506.0;-654.0;269.0;432.0;-727.0
-690.0;67.0;-553.0;525.0;-100.0
-508.0;-689.0;348.0;106.0;-674.0
290.0;-245.0;556.0;-402.0;-277.0
-508.0;-653.0;265.0;429.0;-726.0
-504.0;-655.0;282.0;421.0;-723.0
-487.0;-658.0;286.0;418.0;-727.0
-483.0;-656.0;287.0;419.0;-729.0
-500.0;-656.0;273.0;428.0;-726.0
-506.0;-657.0;269.0;424.0;-725.0
32.0;275.0;-616.0;413.0;310.0
-503.0;-659.0;271.0;427.0;-723.0
-504.0;-655.0;283.0;421.0;-723.0
-599.0;-579.0;310.0;510.0;-774.0
-495.0;-652.0;291.0;418.0;-727.0
-568.0;159.0;-389.0;469.0;-112.0
-607.0;-576.0;123.0;522.0;-712.0
-541.0;-637.0;254.0;433.0;-726.0
621.0;686.0;-348.0;-154.0;714.0
480.0;-88.0;485.0;-216.0;64.0
-560.0;-468.0;282.0;367.0;-820.0
-504.0;-658.0;271.0;424.0;-724.0
-485.0;-659.0;280.0;423.0;-725.0
-506.0;-654.0;283.0;421.0;-724.0
-574.0;-623.0;220.0;439.0;-734.0
-496.0;-688.0;339.0;97.0;-695.0
-525.0;-672.0;257.0;441.0;-708.0
-503.0;-658.0;271.0;424.0;-724.0
-506.0;-653.0;282.0;421.0;-725.0
-508.0;-645.0;239.0;464.0;-716.0
-505.0;-654.0;283.0;421.0;-724.0
-508.0;-654.0;281.0;420.0;-724.0
-564.0;-631.0;234.0;421.0;-733.0
-560.0;-633.0;245.0;416.0;-733.0
-792.0;-582.0;318.0;202.0;-806.0
-505.0;-654.0;283.0;421.0;-724.0
-505.0;-654.0;283.0;421.0;-724.0
-486.0;-660.0;278.0;424.0;-724.0
-507.0;-654.0;283.0;419.0;-724.0
-505.0;-654.0;283.0;421.0;-724.0
-386.0;-533.0;489.0;436.0;-839.0
-504.0;-654.0;284.0;421.0;-724.0
-504.0;-654.0;284.0;421.0;-723.0
-506.0;-654.0;267.0;427.0;-727.0
-506.0;-654.0;282.0;421.0;-724.0
-506.0;-654.0;282.0;421.0;-724.0
-507.0;-653.0;264.0;430.0;-727.0
-504.0;-654.0;284.0;421.0;-724.0
-584.0;-638.0;221.0;472.0;-706.0
-506.0;-653.0;264.0;430.0;-727.0
-502.0;-659.0;270.0;425.0;-723.0
-514.0;-645.0;250.0;452.0;-720.0
-663.0;71.0;-499.0;523.0;-103.0
-501.0;-655.0;283.0;421.0;-724.0
-506.0;-654.0;282.0;420.0;-724.0
-725.0;11.0;-525.0;548.0;-128.0
-472.0;-658.0;297.0;409.0;-730.0
-736.0;-671.0;316.0;25.0;-737.0
-487.0;-660.0;276.0;426.0;-724.0
-488.0;-660.0;275.0;426.0;-724.0
-470.0;-659.0;296.0;410.0;-729.0
-504.0;-656.0;267.0;431.0;-725.0
-501.0;-658.0;267.0;429.0;-723.0
-485.0;-657.0;285.0;419.0;-728.0
-497.0;-662.0;277.0;426.0;-720.0
-471.0;-660.0;295.0;411.0;-728.0
-477.0;-660.0;296.0;410.0;-728.0
-507.0;-654.0;283.0;420.0;-724.0
-550.0;-598.0;285.0;447.0;-762.0
-484.0;-655.0;290.0;418.0;-731.0
-487.0;-659.0;287.0;422.0;-725.0
-518.0;-626.0;270.0;443.0;-738.0
