InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
288.0;-165.0;535.0;-50.0;623.0;891.0;823.0
34.0;17.0;138.0;-92.0;323.0;289.0;285.0
41.0;122.0;146.0;-109.0;294.0;241.0;272.0
40.0;2.0;63.0;-49.0;312.0;308.0;273.0
353.0;77.0;425.0;85.0;557.0;794.0;730.0
452.0;-20.0;365.0;232.0;514.0;718.0;730.0
54.0;63.0;274.0;-257.0;213.0;303.0;232.0
241.0;-386.0;254.0;72.0;488.0;785.0;782.0
221.0;-168.0;329.0;-104.0;474.0;699.0;803.0
-1.0;166.0;480.0;-353.0;465.0;917.0;752.0
124.0;83.0;203.0;-23.0;221.0;282.0;224.0
61.0;-64.0;110.0;-228.0;219.0;276.0;167.0
-4.0;165.0;203.0;-95.0;327.0;339.0;351.0
-19.0;-219.0;519.0;-24.0;722.0;771.0;910.0
-136.0;139.0;183.0;16.0;326.0;325.0;299.0
-138.0;133.0;187.0;18.0;333.0;339.0;303.0
129.0;81.0;252.0;-90.0;251.0;263.0;240.0
-26.0;-12.0;161.0;-114.0;156.0;263.0;373.0
-36.0;0.0;128.0;10.0;237.0;260.0;304.0
138.0;46.0;277.0;-161.0;242.0;262.0;207.0
-161.0;-192.0;380.0;-75.0;544.0;751.0;780.0
-95.0;576.0;104.0;290.0;168.0;162.0;210.0
-154.0;120.0;202.0;-48.0;348.0;276.0;377.0
-155.0;20.0;157.0;-70.0;329.0;257.0;344.0
-182.0;1.0;302.0;22.0;520.0;277.0;330.0
-196.0;-26.0;178.0;127.0;340.0;241.0;468.0
-490.0;-73.0;61.0;419.0;354.0;363.0;316.0
-386.0;19.0;342.0;-477.0;443.0;430.0;446.0
-167.0;64.0;172.0;25.0;362.0;327.0;284.0
-111.0;-31.0;188.0;-196.0;280.0;273.0;301.0
592.0;-97.0;334.0;76.0;665.0;223.0;808.0
288.0;-83.0;593.0;-18.0;670.0;802.0;802.0
-335.0;225.0;306.0;181.0;4.0;-4.0;-84.0
-89.0;22.0;98.0;411.0;348.0;473.0;360.0
19.0;56.0;184.0;433.0;288.0;329.0;300.0
-18.0;8.0;194.0;-197.0;317.0;319.0;303.0
-14.0;103.0;188.0;-138.0;309.0;343.0;311.0
-14.0;65.0;195.0;-149.0;314.0;338.0;301.0
-14.0;68.0;185.0;-154.0;316.0;338.0;300.0
849.0;49.0;208.0;160.0;273.0;349.0;550.0
308.0;-5.0;219.0;-58.0;282.0;291.0;396.0
-11.0;89.0;195.0;-170.0;322.0;314.0;330.0
-107.0;158.0;255.0;-86.0;374.0;291.0;341.0
145.0;-183.0;359.0;210.0;516.0;501.0;303.0
20.0;-67.0;268.0;639.0;414.0;532.0;603.0
46.0;73.0;133.0;99.0;233.0;211.0;467.0
-8.0;124.0;198.0;-26.0;322.0;317.0;311.0
-114.0;148.0;272.0;-193.0;358.0;272.0;317.0
-211.0;26.0;321.0;415.0;420.0;345.0;486.0
-339.0;205.0;221.0;112.0;12.0;53.0;26.0
-119.0;112.0;118.0;77.0;240.0;276.0;307.0
109.0;124.0;198.0;-16.0;223.0;295.0;231.0
271.0;545.0;172.0;372.0;381.0;341.0;177.0
117.0;176.0;216.0;-16.0;367.0;313.0;342.0
62.0;142.0;179.0;-79.0;396.0;286.0;294.0
-1.0;67.0;200.0;-140.0;319.0;297.0;310.0
1.0;-44.0;444.0;387.0;598.0;395.0;301.0
129.0;97.0;174.0;-23.0;230.0;307.0;219.0
119.0;89.0;171.0;21.0;257.0;367.0;258.0
120.0;113.0;190.0;23.0;233.0;344.0;248.0
-74.0;126.0;232.0;-287.0;308.0;316.0;319.0
-85.0;135.0;517.0;-47.0;343.0;12.0;314.0
130.0;86.0;153.0;-8.0;276.0;312.0;265.0
125.0;119.0;212.0;71.0;248.0;359.0;236.0
-115.0;89.0;304.0;-25.0;917.0;607.0;798.0
-40.0;-80.0;487.0;46.0;863.0;511.0;664.0
8.0;127.0;203.0;-39.0;301.0;310.0;288.0
14.0;145.0;204.0;-88.0;310.0;309.0;301.0
127.0;130.0;135.0;83.0;233.0;410.0;259.0
-122.0;70.0;225.0;-149.0;339.0;297.0;300.0
-126.0;126.0;250.0;-107.0;311.0;314.0;322.0
132.0;142.0;124.0;-13.0;224.0;388.0;256.0
133.0;81.0;116.0;59.0;232.0;391.0;278.0
132.0;113.0;110.0;99.0;239.0;409.0;258.0
131.0;151.0;113.0;71.0;256.0;405.0;262.0
130.0;131.0;132.0;67.0;259.0;412.0;257.0
131.0;145.0;128.0;61.0;253.0;414.0;270.0
130.0;121.0;90.0;88.0;258.0;427.0;300.0
-27.0;44.0;222.0;196.0;306.0;302.0;351.0
135.0;107.0;104.0;77.0;246.0;421.0;272.0
139.0;129.0;92.0;79.0;256.0;409.0;262.0
-77.0;188.0;171.0;299.0;270.0;295.0;236.0
-50.0;88.0;217.0;117.0;280.0;302.0;324.0
1.0;299.0;122.0;223.0;238.0;212.0;365.0
-112.0;-272.0;277.0;-14.0;563.0;677.0;877.0
140.0;112.0;79.0;105.0;261.0;436.0;278.0
148.0;140.0;169.0;-71.0;241.0;428.0;250.0
-65.0;83.0;238.0;90.0;318.0;308.0;271.0
-73.0;64.0;184.0;-7.0;271.0;342.0;273.0
149.0;214.0;139.0;19.0;242.0;440.0;273.0
-19.0;73.0;235.0;74.0;296.0;266.0;300.0
-18.0;101.0;230.0;82.0;294.0;285.0;320.0
-151.0;-242.0;456.0;-65.0;636.0;588.0;898.0
155.0;124.0;124.0;-58.0;239.0;446.0;282.0
-16.0;32.0;193.0;-211.0;314.0;308.0;275.0
-15.0;65.0;208.0;-296.0;312.0;297.0;296.0
-311.0;-64.0;253.0;145.0;430.0;733.0;561.0
218.0;86.0;185.0;-208.0;229.0;294.0;199.0
-687.0;517.0;206.0;90.0;478.0;644.0;531.0
166.0;107.0;115.0;-43.0;255.0;359.0;272.0
157.0;141.0;94.0;-27.0;256.0;396.0;272.0
16.0;125.0;207.0;75.0;299.0;275.0;369.0
-404.0;-242.0;-3.0;16.0;30.0;673.0;400.0
16.0;103.0;210.0;11.0;293.0;283.0;322.0
153.0;122.0;91.0;-14.0;256.0;409.0;280.0
-386.0;-579.0;592.0;-60.0;974.0;51.0;880.0
-199.0;-232.0;497.0;61.0;689.0;340.0;640.0
-7.0;159.0;210.0;-25.0;351.0;331.0;276.0
148.0;79.0;89.0;13.0;250.0;387.0;265.0
148.0;85.0;87.0;-17.0;244.0;401.0;260.0
148.0;104.0;99.0;13.0;272.0;380.0;266.0
148.0;132.0;99.0;54.0;258.0;406.0;299.0
-4.0;133.0;189.0;-173.0;293.0;347.0;351.0
1.0;66.0;188.0;-170.0;295.0;346.0;342.0
186.0;126.0;162.0;-69.0;283.0;321.0;289.0
180.0;127.0;168.0;-14.0;298.0;367.0;310.0
235.0;118.0;214.0;-432.0;328.0;225.0;244.0
-67.0;-290.0;370.0;51.0;697.0;728.0;651.0
49.0;112.0;237.0;-140.0;377.0;324.0;329.0
149.0;95.0;100.0;43.0;256.0;406.0;271.0
-62.0;-205.0;388.0;-27.0;594.0;778.0;869.0
148.0;99.0;87.0;-10.0;279.0;377.0;289.0
177.0;31.0;107.0;655.0;120.0;108.0;198.0
160.0;151.0;89.0;358.0;160.0;175.0;228.0
93.0;127.0;221.0;211.0;332.0;272.0;372.0
72.0;101.0;272.0;82.0;361.0;256.0;340.0
163.0;100.0;95.0;-43.0;238.0;353.0;264.0
92.0;-684.0;311.0;30.0;681.0;668.0;881.0
-173.0;-99.0;432.0;-30.0;546.0;665.0;855.0
-191.0;-178.0;372.0;-31.0;552.0;586.0;866.0
-210.0;-196.0;352.0;-67.0;591.0;630.0;914.0
-275.0;11.0;401.0;-403.0;823.0;562.0;947.0
-267.0;-233.0;295.0;-37.0;538.0;491.0;876.0
158.0;100.0;125.0;-4.0;263.0;383.0;261.0
177.0;122.0;162.0;7.0;292.0;370.0;300.0
175.0;149.0;146.0;10.0;280.0;370.0;297.0
156.0;67.0;137.0;-29.0;268.0;390.0;281.0
154.0;109.0;105.0;-8.0;278.0;375.0;264.0
152.0;79.0;126.0;10.0;290.0;356.0;281.0
148.0;83.0;66.0;0.0;308.0;371.0;329.0
-95.0;136.0;74.0;222.0;120.0;307.0;223.0
-122.0;10.0;156.0;72.0;244.0;215.0;288.0
-36.0;232.0;74.0;-144.0;231.0;315.0;98.0
-666.0;-47.0;285.0;-395.0;309.0;275.0;385.0
-784.0;40.0;103.0;69.0;263.0;384.0;382.0
-604.0;-779.0;245.0;239.0;127.0;407.0;695.0
-349.0;-276.0;188.0;-27.0;280.0;552.0;676.0
202.0;172.0;152.0;15.0;257.0;342.0;260.0
165.0;141.0;167.0;29.0;274.0;373.0;294.0
-382.0;-50.0;28.0;-178.0;238.0;597.0;646.0
-550.0;-180.0;776.0;413.0;833.0;501.0;419.0
146.0;58.0;149.0;31.0;289.0;424.0;291.0
147.0;110.0;138.0;23.0;276.0;358.0;299.0
-356.0;-621.0;275.0;-746.0;588.0;570.0;730.0
-137.0;-215.0;247.0;-324.0;389.0;516.0;668.0
-598.0;-263.0;176.0;-89.0;392.0;813.0;664.0
-337.0;-267.0;266.0;-101.0;432.0;640.0;742.0
-445.0;-25.0;353.0;-5.0;666.0;324.0;734.0
-448.0;-167.0;293.0;98.0;501.0;463.0;528.0
-343.0;-218.0;216.0;-109.0;477.0;649.0;771.0
37.0;-590.0;556.0;-1962.0;798.0;401.0;769.0
-141.0;-81.0;322.0;304.0;469.0;608.0;450.0
-177.0;207.0;200.0;765.0;311.0;728.0;451.0
166.0;95.0;158.0;-4.0;279.0;342.0;286.0
154.0;86.0;114.0;-39.0;348.0;236.0;325.0
151.0;108.0;135.0;73.0;251.0;347.0;295.0
165.0;181.0;163.0;-21.0;285.0;334.0;281.0
-503.0;-13.0;514.0;261.0;492.0;555.0;383.0
-85.0;24.0;221.0;-116.0;284.0;301.0;221.0
-683.0;-201.0;414.0;89.0;510.0;595.0;447.0
-782.0;-374.0;288.0;176.0;296.0;559.0;601.0
-893.0;52.0;291.0;304.0;643.0;818.0;682.0
-105.0;-6.0;238.0;-50.0;296.0;359.0;217.0
741.0;-602.0;274.0;239.0;670.0;601.0;470.0
-323.0;-1.0;146.0;298.0;343.0;416.0;717.0
-309.0;-361.0;167.0;41.0;191.0;875.0;734.0
145.0;76.0;106.0;5.0;285.0;367.0;287.0
-196.0;-76.0;250.0;-10.0;681.0;668.0;742.0
140.0;81.0;143.0;30.0;275.0;415.0;304.0
146.0;116.0;118.0;-29.0;278.0;408.0;285.0
152.0;132.0;105.0;-41.0;253.0;380.0;261.0
-203.0;61.0;188.0;-39.0;342.0;812.0;626.0
-194.0;153.0;239.0;-159.0;333.0;837.0;613.0
-193.0;7.0;233.0;121.0;297.0;803.0;600.0
-189.0;-99.0;214.0;110.0;303.0;804.0;620.0
162.0;71.0;114.0;-24.0;261.0;358.0;291.0
-287.0;-49.0;206.0;-140.0;52.0;925.0;510.0
159.0;122.0;128.0;23.0;275.0;381.0;293.0
162.0;124.0;158.0;-10.0;274.0;362.0;279.0
201.0;456.0;-108.0;646.0;79.0;604.0;406.0
156.0;133.0;152.0;-37.0;270.0;374.0;286.0
172.0;85.0;117.0;297.0;213.0;391.0;284.0
292.0;130.0;98.0;367.0;84.0;373.0;352.0
-76.0;202.0;202.0;346.0;462.0;825.0;712.0
155.0;156.0;154.0;-25.0;289.0;372.0;296.0
154.0;81.0;158.0;-21.0;289.0;380.0;299.0
157.0;36.0;119.0;77.0;291.0;381.0;308.0
460.0;-62.0;479.0;314.0;509.0;305.0;665.0
157.0;143.0;148.0;-8.0;292.0;331.0;298.0
160.0;141.0;139.0;-29.0;264.0;344.0;260.0
212.0;74.0;236.0;381.0;312.0;335.0;519.0
145.0;87.0;199.0;187.0;285.0;341.0;481.0
158.0;137.0;146.0;23.0;284.0;377.0;293.0
137.0;14.0;138.0;-44.0;219.0;308.0;318.0
157.0;98.0;155.0;39.0;295.0;371.0;314.0
374.0;109.0;93.0;260.0;280.0;273.0;204.0
160.0;148.0;139.0;-36.0;260.0;345.0;265.0
144.0;96.0;144.0;-33.0;279.0;436.0;273.0
145.0;126.0;126.0;-76.0;263.0;399.0;288.0
365.0;-119.0;510.0;-931.0;348.0;127.0;305.0
163.0;154.0;142.0;-108.0;276.0;357.0;278.0
67.0;144.0;215.0;-105.0;301.0;389.0;302.0
147.0;100.0;110.0;2.0;253.0;371.0;251.0
-73.0;130.0;148.0;-17.0;216.0;406.0;322.0
146.0;99.0;126.0;17.0;290.0;409.0;283.0
-210.0;-284.0;490.0;-604.0;701.0;719.0;647.0
169.0;181.0;185.0;-27.0;281.0;335.0;289.0
176.0;122.0;125.0;7.0;277.0;298.0;279.0
184.0;121.0;164.0;-66.0;295.0;318.0;277.0
90.0;-52.0;249.0;42.0;238.0;895.0;570.0
-85.0;-202.0;67.0;-152.0;359.0;742.0;570.0
-107.0;1.0;210.0;-328.0;356.0;943.0;556.0
183.0;151.0;137.0;-48.0;277.0;340.0;279.0
183.0;88.0;121.0;-65.0;270.0;333.0;275.0
-362.0;503.0;94.0;-222.0;146.0;802.0;138.0
172.0;193.0;175.0;-78.0;287.0;387.0;333.0
168.0;184.0;132.0;-47.0;317.0;413.0;340.0
164.0;132.0;161.0;59.0;290.0;403.0;320.0
165.0;176.0;145.0;74.0;290.0;362.0;302.0
-566.0;38.0;-78.0;-243.0;75.0;895.0;203.0
147.0;78.0;122.0;-17.0;273.0;404.0;298.0
294.0;99.0;161.0;-348.0;260.0;311.0;347.0
-191.0;-545.0;310.0;-238.0;798.0;430.0;907.0
-733.0;-428.0;273.0;-498.0;419.0;531.0;339.0
-329.0;-263.0;364.0;-22.0;540.0;516.0;486.0
-425.0;-54.0;339.0;-170.0;444.0;427.0;437.0
432.0;-393.0;502.0;-174.0;746.0;507.0;797.0
649.0;-305.0;224.0;-9.0;615.0;24.0;758.0
148.0;121.0;109.0;-6.0;268.0;381.0;287.0
147.0;163.0;119.0;-6.0;270.0;377.0;284.0
144.0;91.0;123.0;-18.0;275.0;404.0;313.0
-126.0;81.0;271.0;-28.0;328.0;271.0;323.0
-388.0;-305.0;305.0;250.0;492.0;875.0;520.0
145.0;58.0;129.0;3.0;272.0;395.0;271.0
-130.0;106.0;260.0;30.0;329.0;273.0;319.0
-132.0;141.0;263.0;-22.0;337.0;292.0;318.0
267.0;-353.0;313.0;-9.0;553.0;927.0;632.0
-136.0;51.0;267.0;-178.0;339.0;304.0;338.0
168.0;163.0;189.0;-96.0;296.0;337.0;282.0
-302.0;-554.0;-125.0;-15.0;597.0;480.0;563.0
-163.0;-417.0;10.0;22.0;538.0;509.0;670.0
183.0;378.0;-16.0;13.0;56.0;925.0;307.0
162.0;113.0;155.0;88.0;285.0;373.0;315.0
-452.0;50.0;354.0;-52.0;496.0;751.0;669.0
-320.0;-125.0;274.0;-179.0;247.0;899.0;708.0
-505.0;-87.0;257.0;-43.0;376.0;428.0;654.0
-354.0;-240.0;269.0;183.0;546.0;751.0;802.0
-153.0;35.0;266.0;-56.0;337.0;255.0;323.0
-150.0;15.0;269.0;-75.0;324.0;254.0;326.0
158.0;143.0;165.0;-51.0;281.0;364.0;281.0
145.0;73.0;84.0;40.0;211.0;379.0;304.0
-510.0;-256.0;255.0;-970.0;417.0;925.0;512.0
-131.0;-518.0;280.0;-170.0;567.0;908.0;686.0
-145.0;-425.0;225.0;-131.0;636.0;698.0;683.0
-158.0;-423.0;223.0;-19.0;622.0;727.0;630.0
-163.0;-320.0;226.0;66.0;555.0;889.0;746.0
-158.0;-421.0;220.0;108.0;528.0;506.0;736.0
-122.0;-518.0;113.0;97.0;275.0;638.0;782.0
-160.0;-370.0;197.0;89.0;483.0;779.0;624.0
-159.0;-546.0;245.0;-25.0;559.0;703.0;715.0
-203.0;-683.0;197.0;-261.0;655.0;393.0;820.0
166.0;126.0;109.0;6.0;255.0;341.0;285.0
157.0;179.0;151.0;71.0;290.0;381.0;290.0
-125.0;-428.0;463.0;-130.0;608.0;882.0;789.0
76.0;-714.0;530.0;96.0;857.0;223.0;736.0
-106.0;77.0;267.0;72.0;325.0;257.0;302.0
259.0;156.0;425.0;375.0;442.0;491.0;352.0
-102.0;144.0;261.0;46.0;315.0;242.0;327.0
-760.0;-180.0;394.0;-18.0;382.0;719.0;461.0
-742.0;-338.0;319.0;-271.0;455.0;815.0;426.0
-739.0;345.0;549.0;-633.0;223.0;879.0;367.0
-142.0;71.0;281.0;45.0;324.0;283.0;285.0
-374.0;-172.0;400.0;-102.0;381.0;676.0;491.0
-359.0;-72.0;387.0;-96.0;382.0;736.0;508.0
-104.0;-74.0;275.0;29.0;314.0;237.0;283.0
-140.0;44.0;277.0;81.0;328.0;271.0;318.0
-275.0;-118.0;426.0;-187.0;537.0;411.0;385.0
161.0;164.0;131.0;-39.0;251.0;368.0;270.0
361.0;131.0;287.0;390.0;206.0;1036.0;477.0
161.0;133.0;125.0;-27.0;252.0;365.0;260.0
-408.0;-11.0;374.0;186.0;380.0;265.0;421.0
-130.0;57.0;278.0;-86.0;321.0;252.0;351.0
-130.0;-52.0;293.0;-185.0;323.0;233.0;345.0
-247.0;48.0;262.0;-317.0;364.0;213.0;220.0
155.0;103.0;115.0;25.0;259.0;391.0;294.0
-140.0;32.0;311.0;-105.0;347.0;203.0;350.0
-132.0;96.0;291.0;136.0;346.0;247.0;346.0
-138.0;50.0;268.0;72.0;333.0;283.0;301.0
161.0;143.0;122.0;48.0;291.0;385.0;278.0
163.0;143.0;157.0;-16.0;271.0;348.0;256.0
-288.0;-506.0;170.0;-63.0;462.0;724.0;556.0
-97.0;15.0;227.0;212.0;349.0;282.0;350.0
-95.0;11.0;230.0;138.0;303.0;245.0;329.0
-93.0;-59.0;247.0;86.0;282.0;238.0;299.0
-292.0;-491.0;184.0;50.0;509.0;615.0;657.0
148.0;153.0;149.0;84.0;290.0;362.0;272.0
-256.0;-453.0;279.0;7.0;537.0;601.0;753.0
-280.0;-444.0;259.0;14.0;634.0;619.0;747.0
-142.0;132.0;288.0;-209.0;333.0;240.0;349.0
-255.0;-399.0;194.0;23.0;582.0;633.0;779.0
150.0;85.0;122.0;31.0;278.0;372.0;293.0
-158.0;-8.0;212.0;195.0;315.0;297.0;383.0
-91.0;4.0;241.0;-39.0;293.0;224.0;265.0
-295.0;-338.0;285.0;52.0;692.0;603.0;652.0
-440.0;-617.0;615.0;261.0;309.0;612.0;163.0
-288.0;-303.0;331.0;-21.0;668.0;590.0;672.0
-594.0;-923.0;487.0;-149.0;1057.0;247.0;1036.0
-164.0;70.0;201.0;160.0;306.0;327.0;360.0
-94.0;49.0;242.0;-103.0;284.0;234.0;273.0
-197.0;117.0;295.0;-170.0;131.0;133.0;27.0
-112.0;-59.0;241.0;-62.0;275.0;247.0;271.0
-138.0;99.0;242.0;-78.0;334.0;311.0;301.0
-149.0;126.0;233.0;-128.0;326.0;326.0;272.0
157.0;238.0;130.0;242.0;297.0;384.0;269.0
-288.0;-350.0;190.0;-21.0;619.0;601.0;680.0
-326.0;-182.0;150.0;58.0;496.0;772.0;602.0
148.0;132.0;151.0;52.0;292.0;371.0;301.0
-298.0;-357.0;182.0;-33.0;588.0;667.0;682.0
-300.0;-330.0;197.0;-2.0;429.0;685.0;661.0
240.0;224.0;-4.0;166.0;147.0;222.0;266.0
98.0;-67.0;301.0;-359.0;339.0;696.0;521.0
-787.0;-226.0;348.0;436.0;246.0;623.0;539.0
-342.0;-406.0;213.0;-77.0;462.0;752.0;817.0
618.0;309.0;24.0;257.0;-141.0;653.0;44.0
121.0;65.0;246.0;-38.0;227.0;230.0;189.0
-104.0;-386.0;323.0;-79.0;700.0;724.0;857.0
134.0;-657.0;295.0;-498.0;-145.0;110.0;-187.0
-227.0;-289.0;126.0;-9.0;187.0;870.0;853.0
-380.0;775.0;65.0;-17.0;-275.0;815.0;114.0
-424.0;525.0;7.0;172.0;197.0;482.0;159.0
-289.0;-549.0;226.0;15.0;720.0;621.0;961.0
-287.0;-554.0;221.0;-19.0;602.0;628.0;799.0
98.0;-742.0;416.0;-208.0;763.0;595.0;922.0
-732.0;-534.0;43.0;-420.0;399.0;574.0;743.0
-309.0;-481.0;310.0;-9.0;679.0;602.0;851.0
-33.0;-126.0;314.0;-42.0;592.0;738.0;921.0
-284.0;-700.0;380.0;36.0;710.0;490.0;988.0
-333.0;-525.0;169.0;158.0;412.0;804.0;545.0
-291.0;-446.0;349.0;73.0;655.0;647.0;599.0
164.0;204.0;153.0;13.0;277.0;341.0;295.0
-720.0;190.0;121.0;455.0;96.0;292.0;138.0
-209.0;76.0;205.0;27.0;315.0;827.0;618.0
-299.0;-306.0;193.0;-189.0;409.0;813.0;700.0
-336.0;-384.0;293.0;23.0;760.0;703.0;698.0
-248.0;-878.0;371.0;25.0;849.0;409.0;976.0
232.0;113.0;214.0;-358.0;189.0;252.0;177.0
-216.0;146.0;72.0;-60.0;301.0;818.0;701.0
-426.0;59.0;136.0;49.0;167.0;1140.0;419.0
-222.0;203.0;227.0;116.0;239.0;942.0;530.0
123.0;221.0;139.0;-44.0;177.0;345.0;193.0
-14.0;185.0;434.0;-170.0;276.0;150.0;287.0
149.0;190.0;140.0;34.0;279.0;339.0;277.0
165.0;150.0;132.0;-29.0;236.0;348.0;239.0
214.0;141.0;257.0;-321.0;330.0;255.0;379.0
-57.0;-282.0;452.0;-318.0;819.0;646.0;880.0
167.0;130.0;103.0;-13.0;246.0;342.0;269.0
-120.0;39.0;531.0;-73.0;380.0;35.0;340.0
141.0;93.0;687.0;-97.0;590.0;387.0;254.0
691.0;-96.0;382.0;-203.0;580.0;-147.0;463.0
-719.0;76.0;322.0;508.0;145.0;155.0;148.0
-43.0;-189.0;509.0;-238.0;590.0;872.0;831.0
92.0;74.0;230.0;104.0;221.0;178.0;176.0
-83.0;-159.0;545.0;404.0;518.0;808.0;857.0
141.0;126.0;128.0;152.0;255.0;225.0;648.0
65.0;126.0;333.0;-113.0;242.0;224.0;180.0
-236.0;181.0;246.0;405.0;156.0;246.0;229.0
152.0;170.0;134.0;31.0;248.0;366.0;258.0
738.0;148.0;491.0;117.0;384.0;893.0;568.0
252.0;49.0;242.0;539.0;352.0;214.0;245.0
-199.0;137.0;302.0;-78.0;90.0;66.0;49.0
212.0;159.0;50.0;-3.0;125.0;188.0;273.0
165.0;200.0;151.0;-75.0;262.0;319.0;254.0
-356.0;-266.0;446.0;-138.0;672.0;673.0;908.0
767.0;272.0;164.0;322.0;94.0;241.0;389.0
-79.0;53.0;215.0;324.0;236.0;246.0;404.0
73.0;68.0;289.0;1.0;227.0;186.0;168.0
-418.0;173.0;326.0;-146.0;354.0;597.0;332.0
-736.0;-442.0;90.0;201.0;213.0;790.0;360.0
-336.0;-553.0;468.0;147.0;699.0;864.0;890.0
157.0;199.0;108.0;57.0;289.0;408.0;291.0
75.0;56.0;242.0;-52.0;232.0;231.0;203.0
159.0;186.0;141.0;35.0;262.0;350.0;254.0
155.0;171.0;113.0;27.0;243.0;385.0;265.0
156.0;220.0;116.0;33.0;256.0;383.0;271.0
-234.0;272.0;314.0;72.0;240.0;670.0;293.0
-396.0;960.0;273.0;-209.0;99.0;1033.0;1.0
76.0;105.0;250.0;-24.0;230.0;211.0;199.0
642.0;-84.0;161.0;4.0;79.0;475.0;137.0
414.0;180.0;201.0;113.0;157.0;263.0;193.0
101.0;-489.0;525.0;61.0;816.0;730.0;631.0
-711.0;-421.0;33.0;-47.0;299.0;531.0;339.0
-81.0;-98.0;427.0;-36.0;611.0;751.0;874.0
38.0;41.0;444.0;564.0;493.0;474.0;313.0
-613.0;-187.0;56.0;-260.0;155.0;780.0;267.0
-110.0;-634.0;190.0;-2.0;609.0;731.0;672.0
-107.0;-47.0;414.0;282.0;335.0;1248.0;476.0
-307.0;-720.0;269.0;-56.0;467.0;623.0;612.0
163.0;278.0;114.0;42.0;224.0;374.0;249.0
-75.0;-83.0;388.0;-35.0;620.0;824.0;830.0
162.0;188.0;124.0;31.0;265.0;354.0;271.0
-248.0;513.0;294.0;-129.0;206.0;946.0;351.0
221.0;101.0;426.0;76.0;245.0;117.0;150.0
-272.0;280.0;247.0;-263.0;37.0;46.0;-48.0
-652.0;-243.0;199.0;390.0;373.0;287.0;469.0
-217.0;-4.0;263.0;36.0;693.0;761.0;672.0
-367.0;260.0;373.0;-44.0;736.0;712.0;701.0
145.0;167.0;106.0;-75.0;243.0;370.0;272.0
144.0;134.0;104.0;-58.0;224.0;385.0;260.0
-304.0;-376.0;297.0;42.0;639.0;691.0;899.0
-139.0;118.0;121.0;95.0;241.0;172.0;398.0
-345.0;567.0;223.0;208.0;18.0;963.0;358.0
-702.0;-433.0;336.0;-278.0;360.0;462.0;520.0
-15.0;-326.0;487.0;36.0;744.0;706.0;932.0
-66.0;-268.0;373.0;-4.0;612.0;783.0;886.0
-838.0;-630.0;189.0;-1.0;471.0;511.0;569.0
583.0;562.0;38.0;-90.0;-258.0;851.0;-35.0
-132.0;-573.0;599.0;68.0;371.0;1061.0;926.0
-118.0;-575.0;347.0;-29.0;691.0;656.0;900.0
-185.0;252.0;105.0;83.0;253.0;359.0;359.0
-752.0;-118.0;298.0;-442.0;777.0;663.0;780.0
-332.0;-553.0;184.0;137.0;319.0;792.0;550.0
-445.0;341.0;267.0;99.0;65.0;938.0;469.0
161.0;163.0;124.0;22.0;244.0;376.0;257.0
144.0;138.0;58.0;-11.0;257.0;425.0;269.0
147.0;144.0;64.0;-35.0;253.0;398.0;258.0
-160.0;-4.0;186.0;-163.0;561.0;505.0;167.0
-522.0;-454.0;277.0;31.0;674.0;100.0;768.0
192.0;480.0;-44.0;-276.0;221.0;626.0;304.0
-96.0;-346.0;247.0;100.0;743.0;609.0;862.0
-186.0;218.0;196.0;347.0;338.0;809.0;443.0
168.0;227.0;156.0;-98.0;232.0;355.0;266.0
756.0;64.0;47.0;-31.0;235.0;647.0;553.0
-611.0;421.0;253.0;620.0;324.0;997.0;272.0
-16.0;-923.0;736.0;20.0;1001.0;-15.0;915.0
150.0;182.0;111.0;90.0;293.0;368.0;279.0
438.0;166.0;231.0;131.0;134.0;1019.0;512.0
92.0;72.0;539.0;-11.0;382.0;19.0;336.0
117.0;109.0;217.0;51.0;229.0;244.0;197.0
147.0;113.0;113.0;-8.0;218.0;371.0;219.0
-491.0;-505.0;296.0;-48.0;680.0;287.0;791.0
197.0;142.0;147.0;-93.0;260.0;343.0;259.0
800.0;141.0;107.0;428.0;190.0;341.0;178.0
-145.0;-823.0;351.0;-212.0;716.0;691.0;919.0
-694.0;153.0;59.0;183.0;131.0;348.0;192.0
-704.0;177.0;181.0;-358.0;212.0;322.0;319.0
-136.0;132.0;105.0;23.0;231.0;374.0;228.0
-134.0;317.0;80.0;106.0;47.0;863.0;172.0
222.0;163.0;151.0;-174.0;212.0;340.0;230.0
-337.0;-595.0;138.0;146.0;469.0;756.0;623.0
119.0;123.0;205.0;-10.0;229.0;306.0;211.0
-116.0;-629.0;196.0;41.0;577.0;748.0;835.0
178.0;324.0;120.0;-28.0;252.0;348.0;270.0
45.0;-281.0;206.0;1151.0;-338.0;-126.0;-634.0
97.0;205.0;222.0;57.0;189.0;293.0;181.0
181.0;178.0;127.0;-64.0;272.0;341.0;274.0
124.0;104.0;211.0;5.0;211.0;293.0;200.0
-736.0;34.0;-66.0;-742.0;195.0;695.0;349.0
-385.0;290.0;227.0;29.0;387.0;840.0;662.0
-286.0;-664.0;316.0;-97.0;385.0;725.0;804.0
-532.0;-181.0;94.0;445.0;425.0;725.0;822.0
