InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
339.0;-89.0;666.0;113.0;635.0;?;825.0
331.0;-359.0;?;161.0;567.0;955.0;803.0
330.0;-219.0;656.0;157.0;?;914.0;839.0
330.0;-251.0;620.0;159.0;686.0;770.0;811.0
328.0;-110.0;?;147.0;728.0;764.0;839.0
?;-181.0;555.0;101.0;?;815.0;861.0
324.0;-198.0;625.0;53.0;706.0;783.0;890.0
322.0;-255.0;619.0;51.0;651.0;716.0;908.0
321.0;-155.0;575.0;-7.0;564.0;856.0;933.0
320.0;-164.0;568.0;-53.0;733.0;685.0;881.0
316.0;?;?;-84.0;654.0;682.0;912.0
311.0;-163.0;585.0;-115.0;707.0;866.0;893.0
311.0;?;663.0;-121.0;628.0;892.0;849.0
315.0;-162.0;682.0;?;682.0;907.0;818.0
320.0;-102.0;652.0;-143.0;719.0;880.0;821.0
327.0;-101.0;668.0;-134.0;770.0;926.0;756.0
338.0;-162.0;646.0;-217.0;714.0;944.0;?
352.0;-187.0;641.0;-173.0;748.0;912.0;727.0
366.0;-172.0;628.0;-173.0;749.0;?;737.0
379.0;-270.0;?;-224.0;690.0;755.0;777.0
393.0;-285.0;553.0;-207.0;691.0;?;790.0
408.0;-280.0;516.0;-221.0;666.0;699.0;770.0
423.0;-263.0;496.0;-223.0;605.0;681.0;793.0
436.0;-267.0;422.0;-188.0;570.0;589.0;779.0
448.0;-383.0;422.0;-234.0;541.0;583.0;757.0
461.0;-306.0;?;-209.0;560.0;521.0;770.0
475.0;?;496.0;?;574.0;417.0;724.0
488.0;-328.0;468.0;?;607.0;?;770.0
?;?;?;-209.0;583.0;401.0;799.0
514.0;-408.0;453.0;-168.0;589.0;394.0;?
526.0;-406.0;395.0;-138.0;601.0;414.0;763.0
537.0;-300.0;378.0;-58.0;588.0;384.0;801.0
548.0;-297.0;386.0;?;594.0;355.0;?
558.0;-300.0;366.0;-9.0;601.0;303.0;799.0
?;-315.0;373.0;14.0;602.0;330.0;791.0
573.0;-340.0;390.0;-17.0;628.0;317.0;799.0
580.0;-389.0;381.0;-34.0;647.0;256.0;780.0
585.0;-352.0;378.0;-33.0;621.0;294.0;770.0
589.0;?;374.0;?;634.0;316.0;757.0
594.0;-369.0;368.0;?;636.0;272.0;752.0
598.0;-420.0;362.0;?;648.0;261.0;756.0
602.0;-363.0;356.0;16.0;665.0;?;735.0
605.0;-321.0;351.0;32.0;652.0;224.0;730.0
607.0;-255.0;352.0;?;615.0;230.0;746.0
609.0;-379.0;343.0;?;586.0;220.0;717.0
611.0;?;313.0;30.0;600.0;188.0;707.0
614.0;-298.0;294.0;10.0;?;129.0;721.0
615.0;-347.0;284.0;26.0;612.0;117.0;736.0
615.0;-405.0;280.0;28.0;592.0;111.0;762.0
616.0;-392.0;255.0;-2.0;?;119.0;744.0
617.0;-337.0;248.0;14.0;596.0;122.0;730.0
618.0;-390.0;256.0;12.0;590.0;113.0;730.0
620.0;-328.0;254.0;7.0;552.0;102.0;730.0
622.0;-332.0;256.0;-5.0;583.0;102.0;750.0
625.0;-361.0;247.0;24.0;607.0;86.0;740.0
627.0;-390.0;240.0;40.0;639.0;69.0;752.0
628.0;-356.0;255.0;14.0;616.0;79.0;760.0
630.0;-309.0;249.0;-9.0;599.0;93.0;757.0
631.0;-250.0;237.0;13.0;605.0;85.0;746.0
633.0;-274.0;241.0;7.0;594.0;65.0;735.0
635.0;?;247.0;-18.0;613.0;88.0;755.0
636.0;-269.0;?;10.0;621.0;85.0;?
638.0;-330.0;248.0;-33.0;?;82.0;733.0
640.0;-317.0;249.0;15.0;?;66.0;739.0
640.0;-370.0;246.0;0.0;625.0;59.0;768.0
641.0;-338.0;?;12.0;595.0;74.0;?
?;-379.0;?;11.0;604.0;74.0;761.0
644.0;-335.0;232.0;?;?;48.0;732.0
644.0;-212.0;235.0;20.0;620.0;38.0;749.0
645.0;-347.0;238.0;-11.0;608.0;47.0;748.0
645.0;?;231.0;10.0;611.0;48.0;718.0
646.0;-292.0;229.0;24.0;623.0;48.0;710.0
647.0;-305.0;219.0;-1.0;632.0;53.0;725.0
648.0;-279.0;220.0;-3.0;631.0;42.0;742.0
648.0;-336.0;223.0;-24.0;614.0;10.0;739.0
649.0;-305.0;224.0;-9.0;615.0;24.0;758.0
649.0;-373.0;223.0;-23.0;618.0;?;752.0
649.0;-292.0;228.0;?;610.0;?;754.0
650.0;-270.0;?;?;604.0;22.0;728.0
651.0;-213.0;204.0;-20.0;620.0;31.0;727.0
?;-293.0;212.0;-36.0;611.0;?;727.0
652.0;-246.0;225.0;-18.0;616.0;-4.0;749.0
653.0;-294.0;224.0;-24.0;616.0;13.0;?
653.0;-320.0;229.0;-20.0;?;3.0;736.0
654.0;-326.0;261.0;24.0;621.0;-19.0;731.0
654.0;-280.0;?;?;614.0;-9.0;720.0
655.0;-281.0;213.0;?;621.0;-11.0;707.0
655.0;-249.0;197.0;-14.0;637.0;-12.0;704.0
655.0;-205.0;202.0;?;615.0;-11.0;719.0
655.0;-366.0;194.0;-15.0;624.0;-28.0;710.0
654.0;-310.0;207.0;-11.0;623.0;-47.0;721.0
654.0;-336.0;201.0;-3.0;640.0;-38.0;703.0
654.0;-316.0;188.0;-10.0;624.0;-40.0;724.0
654.0;-357.0;202.0;-18.0;595.0;-69.0;715.0
?;-241.0;200.0;-18.0;616.0;-77.0;690.0
654.0;-229.0;186.0;-15.0;614.0;-50.0;694.0
654.0;-358.0;201.0;-18.0;?;-45.0;717.0
654.0;-289.0;185.0;-7.0;613.0;-72.0;698.0
655.0;-259.0;186.0;-26.0;607.0;-77.0;694.0
655.0;-313.0;200.0;7.0;611.0;-66.0;721.0
655.0;-317.0;185.0;-15.0;629.0;-66.0;700.0
655.0;-308.0;191.0;3.0;605.0;?;739.0
656.0;-237.0;200.0;?;583.0;-77.0;709.0
656.0;-307.0;203.0;?;598.0;-72.0;723.0
655.0;-273.0;?;34.0;599.0;?;746.0
?;-217.0;201.0;?;?;-74.0;759.0
655.0;-212.0;217.0;36.0;583.0;-63.0;810.0
655.0;?;214.0;47.0;590.0;-62.0;835.0
655.0;-116.0;?;20.0;601.0;-41.0;802.0
655.0;-354.0;231.0;33.0;598.0;-13.0;849.0
655.0;-220.0;221.0;1.0;612.0;-11.0;843.0
?;-184.0;235.0;32.0;619.0;16.0;?
655.0;-227.0;275.0;28.0;613.0;50.0;805.0
655.0;-240.0;297.0;22.0;657.0;60.0;775.0
654.0;-231.0;?;-7.0;710.0;105.0;?
653.0;-118.0;347.0;6.0;660.0;80.0;810.0
651.0;-93.0;366.0;14.0;702.0;?;790.0
647.0;-51.0;342.0;?;758.0;152.0;768.0
642.0;58.0;364.0;-12.0;703.0;153.0;752.0
635.0;4.0;394.0;3.0;660.0;?;767.0
626.0;42.0;361.0;1.0;679.0;199.0;720.0
615.0;77.0;357.0;30.0;620.0;209.0;726.0
603.0;241.0;383.0;86.0;646.0;280.0;702.0
590.0;121.0;378.0;77.0;662.0;303.0;693.0
575.0;144.0;402.0;80.0;617.0;334.0;765.0
561.0;138.0;438.0;93.0;562.0;?;743.0
546.0;190.0;442.0;100.0;614.0;437.0;810.0
531.0;87.0;406.0;?;586.0;406.0;?
514.0;116.0;373.0;178.0;571.0;485.0;755.0
497.0;?;425.0;225.0;485.0;538.0;?
?;39.0;536.0;?;419.0;596.0;?
465.0;24.0;506.0;161.0;499.0;?;790.0
451.0;94.0;476.0;122.0;540.0;754.0;839.0
437.0;?;?;101.0;524.0;782.0;829.0
424.0;52.0;565.0;61.0;578.0;769.0;?
411.0;?;574.0;?;514.0;829.0;777.0
401.0;78.0;558.0;-11.0;570.0;964.0;762.0
?;?;598.0;28.0;519.0;839.0;744.0
383.0;83.0;590.0;39.0;612.0;830.0;770.0
372.0;?;609.0;64.0;578.0;863.0;738.0
361.0;93.0;628.0;64.0;591.0;?;716.0
?;39.0;?;69.0;612.0;911.0;701.0
342.0;?;609.0;?;586.0;837.0;742.0
331.0;108.0;594.0;111.0;540.0;891.0;705.0
322.0;174.0;?;100.0;535.0;894.0;702.0
313.0;197.0;563.0;99.0;537.0;895.0;759.0
305.0;94.0;?;97.0;508.0;873.0;733.0
298.0;101.0;529.0;?;495.0;901.0;756.0
292.0;?;535.0;41.0;479.0;889.0;770.0
287.0;-13.0;539.0;24.0;488.0;?;749.0
282.0;30.0;?;?;504.0;879.0;?
279.0;13.0;552.0;-18.0;?;1037.0;761.0
278.0;-33.0;559.0;-51.0;500.0;895.0;776.0
277.0;-7.0;570.0;?;528.0;917.0;798.0
276.0;-91.0;569.0;-56.0;?;929.0;732.0
277.0;10.0;?;?;558.0;849.0;720.0
277.0;-128.0;543.0;7.0;584.0;823.0;780.0
276.0;-141.0;529.0;-17.0;?;?;858.0
276.0;-146.0;535.0;-36.0;561.0;849.0;845.0
277.0;-449.0;570.0;-77.0;567.0;873.0;847.0
278.0;-552.0;605.0;-121.0;614.0;852.0;877.0
283.0;-604.0;663.0;-159.0;599.0;971.0;791.0
?;?;693.0;-142.0;564.0;973.0;?
307.0;-884.0;?;-109.0;573.0;?;790.0
323.0;-639.0;673.0;-101.0;676.0;963.0;819.0
336.0;-588.0;?;-137.0;684.0;768.0;851.0
341.0;-669.0;624.0;-153.0;681.0;607.0;848.0
339.0;-612.0;648.0;-183.0;573.0;430.0;893.0
330.0;-600.0;552.0;-272.0;603.0;335.0;868.0
307.0;?;450.0;-342.0;652.0;26.0;904.0
273.0;-983.0;369.0;-315.0;649.0;?;?
237.0;-651.0;336.0;-331.0;665.0;495.0;1133.0
196.0;-471.0;?;-388.0;749.0;551.0;1346.0
159.0;-848.0;360.0;-400.0;712.0;612.0;925.0
124.0;-956.0;369.0;-400.0;756.0;585.0;1113.0
?;-849.0;396.0;-409.0;735.0;?;?
69.0;-771.0;453.0;-406.0;688.0;570.0;1045.0
49.0;-658.0;426.0;-311.0;563.0;520.0;992.0
35.0;-690.0;391.0;-252.0;?;?;957.0
45.0;-674.0;418.0;?;1455.0;1793.0;930.0
47.0;-674.0;548.0;-129.0;767.0;410.0;930.0
52.0;-757.0;614.0;-28.0;876.0;516.0;940.0
54.0;-696.0;640.0;89.0;913.0;533.0;927.0
53.0;-660.0;619.0;97.0;862.0;421.0;911.0
?;-753.0;572.0;-27.0;812.0;559.0;?
54.0;-739.0;?;-119.0;757.0;648.0;937.0
56.0;-682.0;454.0;-146.0;749.0;658.0;?
?;-693.0;424.0;-150.0;755.0;621.0;931.0
61.0;-712.0;407.0;-97.0;758.0;611.0;?
62.0;-659.0;404.0;-24.0;752.0;620.0;924.0
63.0;-675.0;409.0;18.0;734.0;622.0;931.0
64.0;-734.0;413.0;?;747.0;626.0;924.0
64.0;-638.0;421.0;25.0;751.0;622.0;909.0
65.0;-694.0;434.0;-63.0;745.0;615.0;918.0
65.0;-699.0;432.0;-49.0;751.0;621.0;911.0
65.0;-718.0;?;-31.0;752.0;622.0;?
67.0;-761.0;413.0;-5.0;?;623.0;910.0
67.0;-666.0;406.0;-7.0;741.0;?;911.0
67.0;-726.0;402.0;-5.0;?;619.0;?
67.0;-762.0;409.0;11.0;735.0;631.0;928.0
67.0;-716.0;?;22.0;741.0;627.0;919.0
68.0;-703.0;416.0;61.0;?;?;936.0
68.0;?;418.0;32.0;?;619.0;932.0
68.0;?;?;43.0;742.0;?;918.0
?;-750.0;421.0;?;738.0;623.0;918.0
67.0;-769.0;421.0;85.0;743.0;617.0;929.0
67.0;-700.0;416.0;?;749.0;616.0;942.0
67.0;-678.0;422.0;48.0;742.0;619.0;937.0
68.0;-742.0;422.0;19.0;748.0;618.0;941.0
68.0;?;423.0;26.0;750.0;613.0;931.0
?;-778.0;426.0;12.0;746.0;614.0;930.0
68.0;-690.0;422.0;31.0;751.0;?;?
69.0;-757.0;422.0;5.0;751.0;616.0;910.0
69.0;-789.0;425.0;30.0;751.0;616.0;?
69.0;-772.0;430.0;24.0;751.0;619.0;931.0
?;-675.0;?;5.0;751.0;615.0;940.0
70.0;-715.0;432.0;-7.0;753.0;614.0;938.0
70.0;-707.0;426.0;40.0;?;620.0;925.0
71.0;-692.0;426.0;14.0;?;617.0;938.0
71.0;-741.0;429.0;24.0;753.0;614.0;925.0
70.0;-712.0;435.0;19.0;752.0;615.0;913.0
?;-667.0;434.0;20.0;751.0;613.0;?
71.0;-727.0;433.0;?;756.0;613.0;920.0
72.0;-758.0;432.0;18.0;755.0;614.0;925.0
72.0;-636.0;428.0;?;753.0;616.0;924.0
72.0;-751.0;437.0;36.0;758.0;618.0;925.0
72.0;-760.0;445.0;?;760.0;?;924.0
73.0;-705.0;445.0;62.0;758.0;614.0;968.0
73.0;-749.0;436.0;?;759.0;613.0;?
73.0;-666.0;433.0;53.0;757.0;?;980.0
73.0;-671.0;432.0;22.0;753.0;614.0;1018.0
73.0;-706.0;435.0;45.0;?;?;1034.0
73.0;-710.0;439.0;26.0;758.0;611.0;?
73.0;-738.0;445.0;39.0;764.0;?;933.0
?;-356.0;466.0;36.0;769.0;615.0;971.0
?;-640.0;497.0;36.0;775.0;614.0;952.0
75.0;?;531.0;55.0;786.0;611.0;875.0
79.0;-849.0;554.0;?;812.0;623.0;1034.0
84.0;-769.0;528.0;?;822.0;676.0;1115.0
89.0;-688.0;505.0;95.0;798.0;753.0;1112.0
100.0;-502.0;455.0;119.0;738.0;675.0;1056.0
113.0;-491.0;427.0;203.0;804.0;694.0;1007.0
134.0;-440.0;453.0;269.0;719.0;756.0;935.0
160.0;-302.0;435.0;254.0;705.0;652.0;844.0
189.0;-408.0;332.0;306.0;866.0;641.0;791.0
222.0;?;383.0;?;1034.0;592.0;709.0
257.0;-587.0;468.0;323.0;946.0;600.0;670.0
291.0;-425.0;490.0;333.0;863.0;549.0;664.0
325.0;-355.0;458.0;359.0;800.0;526.0;826.0
356.0;-338.0;448.0;413.0;?;454.0;820.0
383.0;-368.0;410.0;460.0;665.0;?;854.0
403.0;-295.0;398.0;519.0;639.0;387.0;865.0
416.0;-64.0;363.0;513.0;631.0;387.0;895.0
424.0;-218.0;373.0;453.0;597.0;323.0;831.0
419.0;-181.0;444.0;298.0;630.0;149.0;843.0
408.0;?;569.0;187.0;679.0;433.0;?
396.0;-76.0;639.0;-8.0;750.0;710.0;865.0
381.0;-203.0;692.0;-85.0;688.0;715.0;789.0
366.0;-41.0;658.0;-102.0;?;678.0;795.0
352.0;-216.0;691.0;-23.0;677.0;820.0;783.0
?;-93.0;663.0;113.0;687.0;880.0;779.0
331.0;-78.0;634.0;?;601.0;964.0;831.0
324.0;-224.0;666.0;208.0;?;796.0;840.0
320.0;-167.0;?;190.0;624.0;837.0;838.0
318.0;-267.0;613.0;148.0;535.0;?;830.0
317.0;-146.0;550.0;136.0;601.0;746.0;862.0
314.0;-223.0;?;99.0;?;743.0;?
312.0;-121.0;544.0;84.0;607.0;805.0;915.0
308.0;?;572.0;16.0;688.0;750.0;908.0
306.0;-175.0;615.0;-49.0;670.0;809.0;934.0
305.0;-235.0;659.0;-82.0;621.0;887.0;901.0
?;-178.0;628.0;-56.0;650.0;884.0;904.0
311.0;-254.0;647.0;-23.0;660.0;870.0;941.0
318.0;-373.0;655.0;9.0;706.0;905.0;896.0
328.0;?;658.0;-51.0;715.0;889.0;856.0
340.0;?;627.0;-101.0;765.0;?;856.0
354.0;-361.0;626.0;-163.0;760.0;820.0;871.0
369.0;-395.0;608.0;-177.0;?;811.0;790.0
384.0;-384.0;579.0;?;709.0;742.0;798.0
401.0;-371.0;545.0;?;740.0;734.0;771.0
417.0;-459.0;531.0;-190.0;766.0;651.0;804.0
432.0;-393.0;502.0;-174.0;746.0;507.0;797.0
446.0;-350.0;?;?;607.0;568.0;799.0
462.0;?;533.0;-159.0;623.0;543.0;?
478.0;-384.0;495.0;-207.0;609.0;?;816.0
493.0;-409.0;478.0;-244.0;600.0;416.0;811.0
509.0;-449.0;438.0;-199.0;620.0;418.0;790.0
524.0;-440.0;399.0;-221.0;?;349.0;788.0
538.0;?;390.0;-209.0;629.0;332.0;811.0
551.0;-424.0;379.0;-179.0;649.0;287.0;801.0
?;-394.0;371.0;-139.0;655.0;266.0;791.0
572.0;?;?;-121.0;641.0;271.0;798.0
581.0;-530.0;362.0;-116.0;641.0;257.0;800.0
588.0;-470.0;368.0;?;658.0;230.0;801.0
593.0;-456.0;352.0;-100.0;647.0;192.0;819.0
597.0;-414.0;352.0;-134.0;632.0;191.0;810.0
600.0;-318.0;337.0;-81.0;641.0;187.0;803.0
602.0;-413.0;328.0;-47.0;?;182.0;779.0
604.0;-415.0;339.0;-30.0;631.0;174.0;809.0
605.0;-388.0;330.0;9.0;656.0;149.0;800.0
?;-398.0;311.0;9.0;662.0;122.0;784.0
605.0;-410.0;313.0;14.0;634.0;105.0;777.0
605.0;-415.0;?;-7.0;641.0;120.0;786.0
606.0;-407.0;290.0;-32.0;663.0;143.0;784.0
605.0;-453.0;290.0;-27.0;639.0;132.0;777.0
?;-498.0;284.0;-11.0;643.0;?;?
605.0;-481.0;275.0;19.0;632.0;67.0;781.0
605.0;-489.0;?;13.0;644.0;?;?
605.0;-374.0;266.0;11.0;623.0;68.0;810.0
606.0;?;250.0;-24.0;?;63.0;770.0
607.0;-435.0;244.0;-6.0;644.0;47.0;793.0
608.0;-443.0;245.0;17.0;641.0;34.0;795.0
609.0;-379.0;?;18.0;644.0;19.0;782.0
610.0;-465.0;250.0;15.0;618.0;19.0;788.0
611.0;-426.0;244.0;16.0;628.0;33.0;780.0
612.0;-443.0;231.0;3.0;?;41.0;792.0
613.0;-463.0;234.0;-8.0;655.0;?;788.0
614.0;-383.0;245.0;-4.0;649.0;24.0;791.0
615.0;-346.0;258.0;?;643.0;30.0;788.0
616.0;-421.0;256.0;?;655.0;39.0;?
616.0;?;248.0;-5.0;657.0;27.0;781.0
617.0;-489.0;249.0;5.0;643.0;?;786.0
617.0;-410.0;247.0;-3.0;643.0;44.0;799.0
618.0;-394.0;248.0;-5.0;645.0;42.0;809.0
619.0;-473.0;248.0;35.0;652.0;24.0;800.0
619.0;-462.0;248.0;-7.0;656.0;?;780.0
620.0;-489.0;250.0;?;656.0;?;789.0
620.0;-415.0;?;19.0;646.0;30.0;794.0
621.0;-446.0;251.0;7.0;647.0;?;805.0
621.0;-378.0;254.0;10.0;655.0;38.0;777.0
622.0;-522.0;248.0;-8.0;658.0;40.0;795.0
622.0;-428.0;252.0;-6.0;645.0;24.0;803.0
623.0;-414.0;254.0;-11.0;647.0;21.0;?
623.0;-464.0;244.0;18.0;645.0;36.0;797.0
623.0;-399.0;246.0;-13.0;642.0;39.0;796.0
624.0;?;256.0;-9.0;649.0;30.0;780.0
624.0;-399.0;253.0;-19.0;657.0;?;780.0
624.0;-451.0;250.0;-11.0;647.0;39.0;778.0
624.0;-482.0;254.0;-7.0;639.0;37.0;797.0
?;-430.0;258.0;-6.0;650.0;47.0;801.0
624.0;-374.0;259.0;-32.0;661.0;53.0;800.0
624.0;-413.0;261.0;-2.0;656.0;51.0;810.0
623.0;-484.0;274.0;-17.0;628.0;?;822.0
623.0;-411.0;278.0;1.0;641.0;51.0;825.0
623.0;-421.0;278.0;11.0;639.0;54.0;?
622.0;-439.0;272.0;16.0;653.0;54.0;841.0
621.0;-409.0;290.0;-9.0;636.0;55.0;830.0
620.0;-422.0;320.0;?;626.0;78.0;857.0
619.0;-335.0;300.0;-22.0;635.0;88.0;836.0
617.0;-332.0;283.0;-121.0;652.0;?;835.0
616.0;-307.0;309.0;-72.0;658.0;?;840.0
615.0;-257.0;325.0;-30.0;?;153.0;841.0
614.0;-273.0;323.0;?;696.0;?;831.0
612.0;-266.0;333.0;-16.0;710.0;198.0;?
610.0;-251.0;351.0;-36.0;715.0;209.0;841.0
606.0;-251.0;359.0;-14.0;712.0;217.0;830.0
603.0;-191.0;367.0;?;666.0;223.0;830.0
600.0;-215.0;364.0;-41.0;679.0;264.0;829.0
597.0;-265.0;379.0;-27.0;652.0;284.0;797.0
593.0;?;?;-47.0;661.0;303.0;791.0
590.0;?;384.0;-40.0;?;281.0;783.0
586.0;-214.0;391.0;?;633.0;250.0;757.0
?;-83.0;388.0;-26.0;636.0;219.0;776.0
577.0;-60.0;387.0;-16.0;617.0;220.0;763.0
570.0;-148.0;379.0;-15.0;601.0;213.0;?
562.0;-15.0;362.0;35.0;601.0;174.0;845.0
553.0;?;336.0;36.0;612.0;173.0;?
542.0;-124.0;338.0;17.0;571.0;200.0;842.0
531.0;21.0;361.0;49.0;532.0;267.0;878.0
519.0;-81.0;359.0;-1.0;542.0;365.0;888.0
507.0;3.0;349.0;4.0;570.0;405.0;?
497.0;-3.0;371.0;25.0;600.0;454.0;803.0
486.0;-150.0;393.0;81.0;679.0;568.0;790.0
475.0;-24.0;465.0;131.0;639.0;495.0;862.0
463.0;?;478.0;136.0;673.0;652.0;879.0
453.0;-118.0;519.0;116.0;662.0;698.0;894.0
443.0;-127.0;?;170.0;?;644.0;907.0
433.0;-31.0;?;143.0;724.0;?;864.0
421.0;-56.0;555.0;138.0;618.0;672.0;834.0
409.0;-84.0;539.0;?;623.0;?;805.0
?;?;551.0;?;635.0;825.0;816.0
385.0;-15.0;583.0;82.0;692.0;724.0;812.0
376.0;37.0;572.0;88.0;724.0;788.0;?
?;-101.0;560.0;?;740.0;790.0;814.0
357.0;-77.0;610.0;86.0;696.0;737.0;852.0
347.0;-57.0;?;113.0;698.0;761.0;?
338.0;-22.0;593.0;120.0;639.0;772.0;845.0
332.0;-59.0;566.0;128.0;604.0;824.0;824.0
326.0;?;551.0;97.0;649.0;778.0;791.0
318.0;-190.0;562.0;97.0;585.0;671.0;729.0
312.0;-116.0;545.0;75.0;628.0;819.0;794.0
308.0;-102.0;547.0;80.0;658.0;753.0;865.0
302.0;-131.0;542.0;84.0;630.0;787.0;847.0
298.0;-21.0;539.0;96.0;649.0;821.0;878.0
?;-120.0;538.0;36.0;645.0;754.0;864.0
288.0;38.0;547.0;-3.0;632.0;?;889.0
284.0;-180.0;532.0;13.0;622.0;771.0;860.0
?;-22.0;536.0;27.0;719.0;983.0;852.0
280.0;?;544.0;3.0;615.0;794.0;821.0
279.0;-442.0;579.0;2.0;?;790.0;796.0
279.0;-416.0;558.0;?;?;791.0;831.0
278.0;-436.0;536.0;-23.0;757.0;777.0;799.0
277.0;-289.0;551.0;-30.0;746.0;?;?
279.0;-294.0;571.0;-44.0;694.0;756.0;937.0
280.0;?;566.0;-64.0;701.0;700.0;890.0
281.0;-321.0;553.0;-67.0;720.0;736.0;958.0
287.0;-476.0;607.0;-99.0;643.0;?;?
294.0;-791.0;595.0;-125.0;677.0;705.0;918.0
303.0;-1052.0;602.0;?;726.0;788.0;827.0
313.0;-901.0;684.0;-137.0;685.0;810.0;785.0
324.0;-396.0;665.0;-149.0;762.0;823.0;801.0
334.0;-343.0;637.0;-189.0;812.0;639.0;911.0
337.0;-252.0;648.0;-198.0;754.0;445.0;773.0
332.0;-744.0;619.0;-251.0;687.0;377.0;889.0
?;-586.0;512.0;-247.0;739.0;321.0;691.0
294.0;1039.0;402.0;-328.0;735.0;?;1121.0
262.0;-609.0;294.0;-305.0;699.0;157.0;914.0
221.0;-905.0;311.0;-378.0;616.0;?;920.0
179.0;-771.0;322.0;-311.0;688.0;560.0;949.0
142.0;-890.0;314.0;-317.0;?;627.0;992.0
?;?;355.0;-288.0;589.0;672.0;1012.0
80.0;-893.0;380.0;-342.0;555.0;672.0;1021.0
59.0;-783.0;314.0;-356.0;744.0;948.0;993.0
68.0;-725.0;?;-315.0;768.0;749.0;954.0
71.0;-713.0;283.0;-273.0;634.0;406.0;899.0
79.0;-744.0;399.0;?;758.0;888.0;876.0
88.0;-740.0;437.0;-121.0;674.0;655.0;870.0
90.0;?;514.0;-109.0;840.0;?;885.0
?;-758.0;552.0;-172.0;876.0;522.0;892.0
?;-691.0;512.0;-168.0;?;499.0;910.0
98.0;-742.0;416.0;-208.0;763.0;595.0;922.0
103.0;-765.0;328.0;-213.0;700.0;637.0;?
107.0;-804.0;?;-186.0;684.0;651.0;904.0
110.0;-704.0;282.0;-153.0;?;?;876.0
111.0;-775.0;?;?;704.0;633.0;859.0
111.0;-741.0;315.0;-49.0;?;624.0;?
111.0;-801.0;327.0;-60.0;703.0;625.0;871.0
112.0;-786.0;338.0;-17.0;699.0;621.0;861.0
114.0;-679.0;?;-14.0;704.0;621.0;?
116.0;-750.0;?;-26.0;702.0;620.0;890.0
118.0;-675.0;?;-12.0;699.0;621.0;?
119.0;?;286.0;-20.0;689.0;625.0;885.0
120.0;-762.0;278.0;14.0;?;?;894.0
121.0;-739.0;?;2.0;692.0;627.0;876.0
121.0;-739.0;292.0;?;689.0;624.0;863.0
121.0;-763.0;294.0;20.0;693.0;623.0;888.0
121.0;-737.0;284.0;31.0;693.0;618.0;860.0
120.0;-767.0;284.0;28.0;685.0;627.0;881.0
120.0;-790.0;300.0;?;?;638.0;884.0
119.0;?;312.0;5.0;692.0;626.0;878.0
119.0;-731.0;307.0;6.0;691.0;621.0;?
120.0;-750.0;307.0;-11.0;686.0;629.0;889.0
?;-798.0;301.0;-3.0;685.0;633.0;880.0
122.0;-754.0;289.0;5.0;688.0;629.0;870.0
123.0;-738.0;280.0;-2.0;683.0;?;880.0
123.0;-772.0;284.0;16.0;682.0;631.0;879.0
123.0;-764.0;287.0;-10.0;682.0;627.0;881.0
124.0;-763.0;290.0;?;683.0;631.0;892.0
125.0;?;291.0;-14.0;685.0;631.0;882.0
?;-711.0;289.0;-1.0;687.0;626.0;868.0
125.0;-741.0;292.0;-34.0;686.0;629.0;869.0
126.0;-757.0;293.0;5.0;685.0;631.0;870.0
127.0;-794.0;286.0;-34.0;685.0;629.0;?
127.0;?;285.0;19.0;684.0;627.0;889.0
127.0;-681.0;289.0;-23.0;684.0;629.0;897.0
?;-706.0;288.0;-42.0;685.0;628.0;?
127.0;-704.0;286.0;-32.0;686.0;626.0;890.0
129.0;?;288.0;-28.0;684.0;627.0;888.0
129.0;-703.0;290.0;-31.0;685.0;629.0;920.0
129.0;?;288.0;?;687.0;628.0;932.0
130.0;?;287.0;-28.0;686.0;628.0;994.0
?;-772.0;288.0;-26.0;?;629.0;?
131.0;-846.0;284.0;-27.0;?;629.0;1109.0
131.0;-612.0;281.0;-18.0;680.0;630.0;944.0
131.0;-514.0;287.0;-28.0;678.0;635.0;1073.0
132.0;?;293.0;5.0;681.0;637.0;972.0
132.0;-711.0;?;23.0;688.0;639.0;909.0
?;-717.0;350.0;61.0;690.0;631.0;951.0
134.0;-628.0;460.0;57.0;738.0;645.0;1001.0
140.0;-793.0;?;94.0;760.0;754.0;1006.0
153.0;-656.0;489.0;90.0;686.0;855.0;931.0
174.0;-780.0;378.0;148.0;781.0;796.0;830.0
202.0;-672.0;303.0;263.0;777.0;765.0;674.0
239.0;-537.0;302.0;356.0;644.0;715.0;651.0
281.0;-456.0;305.0;?;640.0;649.0;581.0
324.0;?;320.0;570.0;754.0;?;675.0
364.0;-185.0;348.0;605.0;878.0;381.0;749.0
398.0;-169.0;?;582.0;826.0;293.0;?
424.0;-63.0;?;587.0;748.0;?;?
438.0;-25.0;294.0;567.0;711.0;304.0;825.0
440.0;-176.0;?;455.0;676.0;292.0;844.0
435.0;-199.0;357.0;413.0;625.0;375.0;779.0
?;-19.0;456.0;386.0;668.0;320.0;782.0
405.0;82.0;?;315.0;612.0;415.0;833.0
389.0;-76.0;764.0;145.0;443.0;769.0;821.0
375.0;-126.0;?;-47.0;559.0;867.0;820.0
364.0;-39.0;689.0;-134.0;689.0;926.0;800.0
