InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;InertialMeasurementUnit RLA magneticX;Accelerometer LH accX;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LUA magneticY
-552.0;612.0;883.0;-341.0;-272.0;-37.0;171.0;186.0;294.0;424.0
-572.0;500.0;821.0;-460.0;-182.0;-289.0;333.0;175.0;349.0;304.0
-556.0;276.0;1000.0;-317.0;-26.0;-90.0;276.0;329.0;289.0;33.0
-494.0;240.0;1001.0;-355.0;-209.0;-17.0;248.0;387.0;282.0;-92.0
-479.0;226.0;1005.0;-450.0;-239.0;2.0;229.0;420.0;344.0;-150.0
-466.0;212.0;990.0;-469.0;-127.0;12.0;295.0;445.0;332.0;-169.0
-572.0;499.0;838.0;-432.0;-173.0;-306.0;329.0;179.0;424.0;307.0
-241.0;388.0;950.0;-642.0;-325.0;-445.0;367.0;272.0;570.0;426.0
-332.0;457.0;810.0;-390.0;-669.0;-489.0;548.0;197.0;591.0;436.0
-584.0;591.0;1011.0;-429.0;-253.0;-61.0;254.0;195.0;278.0;375.0
-587.0;589.0;960.0;-378.0;-237.0;-66.0;270.0;188.0;297.0;370.0
-591.0;588.0;952.0;-405.0;-256.0;-59.0;319.0;196.0;337.0;369.0
-592.0;590.0;947.0;-398.0;-252.0;-52.0;330.0;206.0;458.0;368.0
-590.0;576.0;831.0;-395.0;-284.0;-30.0;196.0;226.0;284.0;357.0
-768.0;740.0;274.0;-197.0;-251.0;-344.0;40.0;-90.0;348.0;546.0
-590.0;571.0;724.0;-383.0;-213.0;-28.0;238.0;220.0;279.0;357.0
-591.0;573.0;847.0;-353.0;-213.0;-30.0;263.0;214.0;296.0;362.0
-594.0;573.0;842.0;-412.0;-225.0;-33.0;189.0;218.0;251.0;356.0
-594.0;574.0;829.0;-422.0;-208.0;-29.0;205.0;220.0;272.0;355.0
-596.0;570.0;838.0;-402.0;-260.0;-38.0;299.0;214.0;345.0;357.0
-600.0;576.0;822.0;-407.0;-260.0;-34.0;271.0;218.0;320.0;359.0
-600.0;574.0;825.0;-401.0;-247.0;-45.0;273.0;211.0;335.0;360.0
-604.0;575.0;845.0;-387.0;-238.0;-57.0;273.0;210.0;326.0;358.0
-605.0;577.0;841.0;-400.0;-245.0;-61.0;258.0;205.0;258.0;356.0
-608.0;582.0;844.0;-387.0;-247.0;-54.0;248.0;209.0;260.0;358.0
-605.0;577.0;822.0;-409.0;-224.0;-64.0;240.0;204.0;346.0;354.0
-607.0;580.0;842.0;-416.0;-239.0;-64.0;254.0;205.0;329.0;355.0
-584.0;571.0;809.0;-404.0;-243.0;-28.0;295.0;211.0;366.0;370.0
-576.0;569.0;807.0;-328.0;-252.0;-19.0;247.0;210.0;376.0;389.0
-566.0;568.0;794.0;-370.0;-182.0;1.0;190.0;224.0;225.0;389.0
-563.0;569.0;751.0;-358.0;-176.0;1.0;179.0;219.0;263.0;393.0
-561.0;571.0;780.0;-352.0;-201.0;12.0;238.0;215.0;301.0;394.0
-565.0;573.0;772.0;-351.0;-196.0;14.0;206.0;218.0;268.0;399.0
-568.0;574.0;803.0;-340.0;-196.0;-1.0;195.0;213.0;241.0;396.0
-576.0;575.0;793.0;-348.0;-196.0;-16.0;238.0;221.0;256.0;392.0
-575.0;573.0;788.0;-375.0;-187.0;-19.0;234.0;222.0;267.0;384.0
-575.0;573.0;803.0;-405.0;-180.0;-15.0;177.0;220.0;250.0;378.0
-575.0;572.0;756.0;-401.0;-193.0;-7.0;191.0;222.0;233.0;377.0
-573.0;576.0;775.0;-393.0;-194.0;2.0;206.0;227.0;243.0;379.0
-569.0;572.0;795.0;-380.0;-194.0;-1.0;212.0;222.0;292.0;381.0
-566.0;567.0;827.0;-371.0;-228.0;5.0;252.0;224.0;275.0;382.0
-568.0;568.0;834.0;-357.0;-205.0;12.0;226.0;227.0;266.0;382.0
-567.0;566.0;813.0;-333.0;-183.0;10.0;242.0;227.0;226.0;384.0
-565.0;564.0;852.0;-339.0;-217.0;4.0;242.0;227.0;278.0;380.0
-568.0;567.0;842.0;-345.0;-204.0;9.0;243.0;232.0;313.0;381.0
-566.0;568.0;846.0;-347.0;-175.0;6.0;212.0;226.0;300.0;379.0
-567.0;570.0;864.0;-341.0;-184.0;4.0;224.0;226.0;284.0;381.0
-568.0;568.0;854.0;-328.0;-186.0;-3.0;224.0;221.0;256.0;381.0
-573.0;571.0;834.0;-335.0;-219.0;-7.0;229.0;222.0;267.0;383.0
-572.0;567.0;874.0;-333.0;-194.0;-15.0;217.0;222.0;256.0;382.0
-575.0;569.0;867.0;-339.0;-192.0;-12.0;221.0;227.0;240.0;379.0
-575.0;569.0;871.0;-335.0;-177.0;-18.0;205.0;222.0;245.0;376.0
-575.0;569.0;864.0;-341.0;-160.0;-14.0;201.0;227.0;274.0;374.0
-579.0;571.0;877.0;-350.0;-166.0;-9.0;217.0;226.0;255.0;374.0
-576.0;569.0;846.0;-354.0;-194.0;-8.0;221.0;227.0;280.0;371.0
-579.0;564.0;847.0;-371.0;-216.0;-5.0;223.0;230.0;286.0;364.0
-578.0;564.0;869.0;-369.0;-206.0;-11.0;224.0;227.0;257.0;361.0
-579.0;563.0;900.0;-366.0;-184.0;-7.0;214.0;232.0;349.0;360.0
-580.0;559.0;825.0;-362.0;-225.0;-4.0;255.0;231.0;276.0;358.0
-579.0;560.0;823.0;-361.0;-229.0;-2.0;239.0;233.0;277.0;360.0
-579.0;557.0;813.0;-353.0;-215.0;-5.0;246.0;231.0;267.0;356.0
-577.0;555.0;801.0;-352.0;-214.0;-2.0;237.0;231.0;269.0;358.0
-578.0;556.0;815.0;-353.0;-203.0;1.0;244.0;233.0;320.0;358.0
-579.0;554.0;803.0;-362.0;-203.0;4.0;229.0;234.0;305.0;359.0
-578.0;553.0;812.0;-361.0;-202.0;-2.0;226.0;234.0;302.0;356.0
-576.0;555.0;814.0;-352.0;-191.0;0.0;241.0;234.0;286.0;357.0
-578.0;553.0;810.0;-363.0;-195.0;-5.0;233.0;231.0;269.0;358.0
-576.0;556.0;813.0;-341.0;-196.0;-3.0;203.0;234.0;262.0;362.0
-578.0;556.0;804.0;-391.0;-196.0;0.0;233.0;233.0;260.0;364.0
-579.0;556.0;805.0;-350.0;-185.0;-3.0;250.0;230.0;254.0;365.0
-576.0;556.0;795.0;-343.0;-157.0;-9.0;236.0;227.0;303.0;364.0
-578.0;559.0;817.0;-360.0;-198.0;-4.0;157.0;232.0;313.0;365.0
-578.0;558.0;804.0;-346.0;-206.0;-3.0;219.0;230.0;309.0;367.0
-576.0;561.0;815.0;-339.0;-184.0;1.0;233.0;231.0;287.0;367.0
-577.0;563.0;823.0;-359.0;-190.0;3.0;226.0;232.0;327.0;367.0
-577.0;563.0;795.0;-358.0;-206.0;-5.0;235.0;227.0;314.0;368.0
-579.0;563.0;806.0;-354.0;-217.0;-4.0;241.0;230.0;322.0;369.0
-580.0;566.0;805.0;-371.0;-201.0;-12.0;249.0;226.0;305.0;369.0
-581.0;565.0;797.0;-366.0;-196.0;-12.0;232.0;222.0;321.0;369.0
-579.0;566.0;818.0;-360.0;-213.0;-11.0;232.0;223.0;362.0;368.0
-581.0;564.0;814.0;-362.0;-213.0;-7.0;233.0;227.0;278.0;368.0
-581.0;566.0;807.0;-363.0;-210.0;-10.0;243.0;225.0;226.0;369.0
-581.0;566.0;807.0;-350.0;-207.0;-11.0;249.0;226.0;270.0;370.0
-579.0;565.0;789.0;-352.0;-194.0;-14.0;246.0;225.0;315.0;370.0
-580.0;564.0;802.0;-359.0;-197.0;-15.0;216.0;225.0;247.0;369.0
-581.0;562.0;799.0;-362.0;-203.0;-12.0;259.0;226.0;335.0;359.0
-581.0;561.0;805.0;-371.0;-223.0;-13.0;263.0;226.0;311.0;356.0
-580.0;560.0;811.0;-371.0;-211.0;-10.0;263.0;228.0;306.0;356.0
-581.0;558.0;815.0;-365.0;-206.0;-15.0;224.0;226.0;346.0;355.0
-583.0;560.0;825.0;-358.0;-217.0;-16.0;239.0;226.0;331.0;358.0
-581.0;558.0;815.0;-368.0;-222.0;-20.0;263.0;224.0;275.0;355.0
-584.0;559.0;821.0;-371.0;-195.0;-17.0;241.0;227.0;304.0;355.0
-585.0;562.0;829.0;-367.0;-212.0;-18.0;249.0;226.0;314.0;355.0
-584.0;560.0;808.0;-362.0;-213.0;-19.0;231.0;222.0;280.0;356.0
-586.0;558.0;825.0;-367.0;-213.0;-23.0;250.0;223.0;313.0;354.0
-586.0;560.0;818.0;-379.0;-215.0;-22.0;250.0;225.0;238.0;353.0
-586.0;558.0;825.0;-358.0;-220.0;-19.0;263.0;226.0;286.0;352.0
-584.0;558.0;827.0;-368.0;-222.0;-22.0;262.0;227.0;343.0;353.0
-584.0;557.0;831.0;-364.0;-225.0;-17.0;272.0;228.0;316.0;354.0
-585.0;559.0;834.0;-370.0;-234.0;-23.0;262.0;225.0;306.0;357.0
-585.0;560.0;825.0;-371.0;-212.0;-26.0;248.0;222.0;312.0;359.0
-585.0;561.0;836.0;-378.0;-208.0;-19.0;244.0;225.0;313.0;359.0
-585.0;561.0;827.0;-372.0;-204.0;-23.0;239.0;222.0;321.0;361.0
-585.0;562.0;830.0;-349.0;-213.0;-28.0;237.0;221.0;314.0;362.0
-586.0;563.0;835.0;-349.0;-204.0;-31.0;257.0;222.0;288.0;362.0
-588.0;565.0;818.0;-389.0;-203.0;-31.0;234.0;224.0;286.0;363.0
-589.0;565.0;811.0;-405.0;-203.0;-28.0;224.0;225.0;285.0;362.0
-587.0;568.0;825.0;-378.0;-215.0;-34.0;249.0;216.0;286.0;368.0
-585.0;573.0;819.0;-399.0;-222.0;-33.0;252.0;211.0;351.0;380.0
-586.0;575.0;836.0;-397.0;-230.0;-34.0;240.0;213.0;297.0;382.0
-586.0;575.0;832.0;-380.0;-225.0;-24.0;213.0;215.0;285.0;386.0
-580.0;578.0;833.0;-361.0;-203.0;-25.0;245.0;212.0;346.0;389.0
-579.0;583.0;776.0;-320.0;-232.0;-21.0;254.0;212.0;291.0;401.0
-582.0;587.0;822.0;-395.0;-165.0;-41.0;170.0;226.0;287.0;393.0
-584.0;589.0;819.0;-395.0;-173.0;-37.0;180.0;227.0;251.0;390.0
-579.0;584.0;856.0;-275.0;-226.0;-15.0;351.0;198.0;367.0;383.0
-580.0;582.0;853.0;-294.0;-244.0;-20.0;335.0;204.0;385.0;381.0
-579.0;583.0;844.0;-335.0;-282.0;-16.0;320.0;211.0;354.0;375.0
-582.0;585.0;834.0;-355.0;-274.0;-23.0;265.0;211.0;309.0;368.0
-597.0;570.0;882.0;-394.0;-194.0;-96.0;239.0;256.0;284.0;322.0
-663.0;477.0;832.0;-451.0;-174.0;-372.0;332.0;149.0;345.0;288.0
-659.0;488.0;836.0;-409.0;-175.0;-376.0;380.0;149.0;323.0;300.0
-645.0;503.0;854.0;-397.0;-177.0;-371.0;620.0;160.0;477.0;311.0
-573.0;591.0;973.0;-396.0;-277.0;-55.0;178.0;296.0;259.0;336.0
-573.0;593.0;701.0;-448.0;-264.0;-52.0;202.0;300.0;287.0;333.0
-565.0;585.0;1029.0;-428.0;-218.0;-69.0;309.0;284.0;356.0;327.0
-564.0;580.0;748.0;-404.0;-237.0;-76.0;289.0;275.0;420.0;331.0
-560.0;563.0;766.0;-381.0;-211.0;-110.0;357.0;245.0;308.0;339.0
-317.0;331.0;1142.0;-411.0;-107.0;230.0;272.0;445.0;390.0;198.0
-603.0;527.0;966.0;-502.0;-284.0;-347.0;425.0;199.0;536.0;328.0
-617.0;573.0;986.0;-460.0;-190.0;-306.0;270.0;239.0;301.0;295.0
-611.0;556.0;1043.0;-526.0;-298.0;-290.0;399.0;118.0;410.0;310.0
-609.0;554.0;1026.0;-428.0;-266.0;-273.0;396.0;95.0;402.0;312.0
-605.0;548.0;1001.0;-261.0;-240.0;-270.0;319.0;56.0;387.0;312.0
-590.0;536.0;916.0;-453.0;-185.0;-343.0;388.0;194.0;368.0;326.0
-604.0;543.0;991.0;-311.0;-200.0;-253.0;250.0;23.0;371.0;323.0
-435.0;481.0;1031.0;-411.0;-219.0;146.0;336.0;434.0;365.0;360.0
-633.0;539.0;883.0;-431.0;-260.0;-348.0;311.0;143.0;347.0;330.0
-598.0;532.0;930.0;-468.0;-95.0;-176.0;204.0;301.0;267.0;234.0
-556.0;483.0;722.0;-764.0;-176.0;32.0;249.0;324.0;300.0;75.0
-75.0;183.0;896.0;-598.0;-555.0;-180.0;676.0;-152.0;606.0;394.0
-576.0;456.0;705.0;-541.0;-582.0;-88.0;679.0;460.0;549.0;223.0
-106.0;174.0;930.0;-705.0;-547.0;-191.0;587.0;-145.0;665.0;397.0
-163.0;172.0;965.0;-860.0;-478.0;-210.0;631.0;-147.0;680.0;403.0
-266.0;60.0;1059.0;-727.0;-729.0;798.0;629.0;214.0;606.0;395.0
-286.0;314.0;787.0;-581.0;-451.0;521.0;426.0;366.0;437.0;214.0
-311.0;300.0;779.0;-618.0;-405.0;455.0;328.0;423.0;451.0;181.0
-348.0;276.0;1207.0;-658.0;-365.0;382.0;739.0;482.0;526.0;107.0
-797.0;458.0;964.0;-348.0;-178.0;476.0;214.0;972.0;357.0;-164.0
-383.0;317.0;921.0;-490.0;-234.0;437.0;320.0;475.0;358.0;-7.0
-390.0;308.0;1041.0;-971.0;-581.0;-225.0;496.0;-223.0;481.0;392.0
-410.0;323.0;997.0;-872.0;-659.0;-223.0;485.0;-204.0;494.0;380.0
-534.0;360.0;715.0;-381.0;-178.0;8.0;256.0;362.0;311.0;17.0
-531.0;361.0;716.0;-383.0;-172.0;7.0;271.0;359.0;334.0;14.0
-530.0;358.0;717.0;-391.0;-193.0;1.0;274.0;354.0;279.0;16.0
-532.0;361.0;717.0;-394.0;-193.0;0.0;261.0;356.0;319.0;16.0
-540.0;366.0;717.0;-379.0;-194.0;-8.0;308.0;354.0;322.0;28.0
-747.0;792.0;265.0;-465.0;-811.0;-369.0;828.0;-138.0;917.0;503.0
-543.0;371.0;734.0;-387.0;-175.0;-18.0;298.0;349.0;351.0;35.0
-601.0;275.0;963.0;-783.0;-406.0;-397.0;777.0;33.0;708.0;32.0
-547.0;381.0;711.0;-384.0;-194.0;-17.0;287.0;340.0;354.0;47.0
-348.0;175.0;916.0;-802.0;-703.0;-131.0;655.0;-433.0;679.0;420.0
-546.0;387.0;739.0;-383.0;-233.0;-15.0;327.0;343.0;247.0;52.0
-547.0;390.0;751.0;-435.0;-202.0;-18.0;347.0;348.0;212.0;53.0
-597.0;459.0;796.0;-452.0;-192.0;-409.0;292.0;205.0;393.0;231.0
-602.0;462.0;785.0;-426.0;-195.0;-428.0;292.0;206.0;372.0;233.0
-617.0;464.0;795.0;-409.0;-184.0;-466.0;283.0;204.0;310.0;240.0
-561.0;493.0;835.0;-406.0;-145.0;-448.0;272.0;273.0;387.0;257.0
-540.0;405.0;744.0;-299.0;-117.0;24.0;190.0;313.0;410.0;114.0
-542.0;408.0;738.0;-310.0;-154.0;28.0;449.0;310.0;322.0;115.0
-539.0;408.0;741.0;-306.0;-162.0;34.0;558.0;310.0;157.0;112.0
-537.0;407.0;735.0;-327.0;-189.0;36.0;181.0;314.0;313.0;108.0
-535.0;404.0;725.0;-352.0;-130.0;43.0;218.0;325.0;235.0;99.0
-778.0;493.0;671.0;-364.0;-243.0;288.0;90.0;552.0;230.0;39.0
-535.0;396.0;697.0;-320.0;-180.0;25.0;181.0;340.0;252.0;91.0
-538.0;393.0;701.0;-289.0;-180.0;16.0;200.0;346.0;286.0;87.0
-537.0;376.0;710.0;-376.0;-89.0;3.0;293.0;399.0;347.0;27.0
-537.0;373.0;711.0;-345.0;-213.0;7.0;340.0;412.0;399.0;24.0
-534.0;370.0;730.0;-340.0;-242.0;15.0;247.0;416.0;382.0;23.0
-531.0;351.0;743.0;-409.0;-188.0;21.0;236.0;381.0;319.0;24.0
-557.0;502.0;831.0;-358.0;-143.0;-414.0;255.0;233.0;395.0;280.0
-525.0;345.0;708.0;-356.0;-159.0;15.0;291.0;346.0;393.0;59.0
-523.0;350.0;736.0;-352.0;-187.0;40.0;224.0;340.0;322.0;63.0
-540.0;356.0;729.0;-395.0;-166.0;-4.0;262.0;377.0;405.0;44.0
-540.0;346.0;766.0;-342.0;-204.0;-18.0;302.0;358.0;313.0;56.0
-525.0;328.0;783.0;-378.0;-162.0;-14.0;250.0;307.0;323.0;-37.0
-524.0;327.0;771.0;-332.0;-203.0;-22.0;263.0;318.0;387.0;-48.0
-528.0;325.0;740.0;-436.0;-289.0;-55.0;203.0;379.0;364.0;-98.0
-523.0;322.0;746.0;-457.0;-258.0;-54.0;178.0;406.0;268.0;-120.0
-590.0;503.0;826.0;-352.0;-185.0;-438.0;269.0;218.0;358.0;283.0
-511.0;320.0;785.0;-530.0;-269.0;1.0;292.0;493.0;457.0;-166.0
-514.0;329.0;816.0;-502.0;-222.0;42.0;392.0;475.0;422.0;-119.0
-516.0;334.0;714.0;-463.0;-241.0;42.0;394.0;461.0;398.0;-85.0
-624.0;502.0;812.0;-359.0;-185.0;-445.0;286.0;220.0;374.0;279.0
-570.0;555.0;884.0;-366.0;-218.0;-179.0;127.0;205.0;404.0;292.0
-229.0;438.0;982.0;-609.0;-271.0;64.0;742.0;-364.0;566.0;384.0
-233.0;429.0;979.0;-548.0;-316.0;-10.0;672.0;-356.0;576.0;369.0
-569.0;459.0;890.0;-218.0;-315.0;-102.0;161.0;140.0;236.0;200.0
-562.0;555.0;917.0;-385.0;-202.0;-109.0;276.0;206.0;388.0;291.0
-536.0;549.0;870.0;-356.0;-173.0;17.0;543.0;225.0;308.0;269.0
-573.0;543.0;936.0;-408.0;-145.0;-174.0;398.0;323.0;336.0;230.0
-582.0;544.0;893.0;-382.0;-165.0;-217.0;344.0;323.0;409.0;220.0
-584.0;539.0;914.0;-449.0;-172.0;-234.0;439.0;319.0;394.0;218.0
-582.0;464.0;1010.0;-332.0;-110.0;-231.0;265.0;287.0;261.0;156.0
-585.0;463.0;969.0;-370.0;-202.0;-285.0;296.0;270.0;304.0;156.0
-593.0;472.0;946.0;-386.0;-133.0;-321.0;248.0;255.0;338.0;163.0
-602.0;493.0;1037.0;-349.0;-196.0;-344.0;282.0;219.0;295.0;189.0
-583.0;534.0;908.0;-331.0;-248.0;-234.0;431.0;311.0;406.0;214.0
-582.0;532.0;936.0;-350.0;-232.0;-231.0;485.0;305.0;336.0;211.0
-579.0;525.0;923.0;-446.0;-171.0;-177.0;442.0;306.0;332.0;184.0
-581.0;524.0;883.0;-438.0;-164.0;-180.0;393.0;317.0;389.0;182.0
-583.0;526.0;874.0;-405.0;-209.0;-184.0;382.0;330.0;320.0;184.0
-591.0;524.0;859.0;-408.0;-150.0;-245.0;388.0;337.0;357.0;189.0
-587.0;522.0;872.0;-376.0;-192.0;-247.0;444.0;272.0;366.0;225.0
-584.0;524.0;843.0;-383.0;-209.0;-241.0;363.0;252.0;374.0;233.0
-584.0;524.0;854.0;-372.0;-182.0;-240.0;545.0;249.0;380.0;237.0
-582.0;526.0;843.0;-390.0;-196.0;-240.0;496.0;253.0;247.0;239.0
-582.0;529.0;848.0;-400.0;-203.0;-242.0;444.0;267.0;333.0;244.0
-585.0;537.0;874.0;-423.0;-212.0;-258.0;429.0;287.0;381.0;242.0
-586.0;536.0;887.0;-405.0;-161.0;-259.0;453.0;285.0;346.0;240.0
-515.0;579.0;889.0;-533.0;-249.0;206.0;218.0;173.0;473.0;539.0
-603.0;546.0;983.0;-362.0;-196.0;-331.0;225.0;218.0;328.0;258.0
-588.0;536.0;855.0;-419.0;-136.0;-261.0;487.0;282.0;405.0;239.0
-586.0;538.0;854.0;-435.0;-170.0;-261.0;382.0;282.0;462.0;242.0
-587.0;536.0;848.0;-398.0;-210.0;-256.0;395.0;273.0;350.0;247.0
-527.0;591.0;957.0;-420.0;-275.0;-47.0;180.0;60.0;252.0;464.0
-532.0;582.0;967.0;-417.0;-213.0;-53.0;184.0;79.0;285.0;454.0
-534.0;563.0;939.0;-383.0;-199.0;-50.0;184.0;119.0;376.0;431.0
-433.0;523.0;1185.0;-578.0;-128.0;133.0;506.0;212.0;306.0;373.0
-584.0;528.0;898.0;-384.0;-211.0;-238.0;438.0;285.0;306.0;214.0
-264.0;299.0;812.0;-279.0;-45.0;401.0;-64.0;519.0;185.0;154.0
-494.0;265.0;947.0;-432.0;-175.0;112.0;279.0;549.0;388.0;86.0
-549.0;253.0;1009.0;-573.0;-111.0;-17.0;502.0;591.0;311.0;73.0
-584.0;526.0;891.0;-399.0;-223.0;-236.0;447.0;293.0;372.0;211.0
-607.0;541.0;971.0;-346.0;-201.0;-338.0;216.0;189.0;344.0;256.0
-583.0;523.0;874.0;-446.0;-196.0;-230.0;437.0;323.0;358.0;194.0
-584.0;521.0;884.0;-446.0;-179.0;-228.0;417.0;325.0;407.0;193.0
-581.0;521.0;892.0;-440.0;-177.0;-226.0;405.0;323.0;331.0;193.0
-582.0;520.0;881.0;-442.0;-188.0;-223.0;410.0;320.0;269.0;192.0
-580.0;519.0;887.0;-418.0;-191.0;-220.0;365.0;306.0;279.0;198.0
-606.0;547.0;965.0;-462.0;-204.0;-356.0;258.0;229.0;259.0;239.0
-606.0;548.0;999.0;-447.0;-240.0;-367.0;335.0;183.0;327.0;263.0
-610.0;552.0;982.0;-383.0;-266.0;-364.0;363.0;155.0;393.0;274.0
-611.0;554.0;988.0;-366.0;-216.0;-380.0;366.0;99.0;337.0;283.0
-580.0;516.0;879.0;-392.0;-203.0;-216.0;390.0;294.0;355.0;203.0
-579.0;517.0;890.0;-385.0;-174.0;-217.0;400.0;291.0;345.0;204.0
-582.0;520.0;875.0;-427.0;-194.0;-224.0;387.0;299.0;373.0;206.0
-606.0;566.0;990.0;-401.0;-238.0;-375.0;311.0;90.0;365.0;316.0
-605.0;570.0;999.0;-408.0;-272.0;-353.0;221.0;78.0;372.0;320.0
-585.0;530.0;909.0;-452.0;-185.0;-254.0;408.0;296.0;353.0;215.0
-589.0;529.0;870.0;-395.0;-136.0;-318.0;389.0;293.0;384.0;223.0
-596.0;530.0;846.0;-410.0;-114.0;-338.0;375.0;296.0;376.0;226.0
-601.0;565.0;999.0;-427.0;-310.0;-349.0;290.0;180.0;304.0;304.0
-604.0;563.0;977.0;-396.0;-266.0;-347.0;390.0;195.0;388.0;294.0
-544.0;394.0;1044.0;-456.0;-27.0;37.0;404.0;313.0;388.0;184.0
-599.0;560.0;993.0;-374.0;-215.0;-343.0;272.0;199.0;364.0;290.0
-601.0;560.0;982.0;-366.0;-228.0;-340.0;277.0;202.0;308.0;289.0
-599.0;559.0;991.0;-361.0;-239.0;-333.0;255.0;204.0;298.0;290.0
-599.0;559.0;983.0;-358.0;-222.0;-328.0;266.0;204.0;290.0;292.0
-599.0;560.0;989.0;-355.0;-226.0;-328.0;257.0;207.0;291.0;292.0
-599.0;561.0;972.0;-353.0;-206.0;-327.0;237.0;208.0;293.0;291.0
-608.0;527.0;863.0;-395.0;-111.0;-358.0;346.0;299.0;334.0;231.0
-533.0;394.0;860.0;-440.0;-79.0;65.0;574.0;302.0;304.0;198.0
-629.0;520.0;825.0;-369.0;-153.0;-365.0;343.0;300.0;365.0;234.0
-659.0;510.0;797.0;-346.0;-214.0;-345.0;344.0;278.0;355.0;231.0
-653.0;504.0;842.0;-356.0;-190.0;-309.0;367.0;269.0;369.0;224.0
-647.0;487.0;863.0;-404.0;-203.0;-291.0;429.0;281.0;442.0;183.0
-643.0;480.0;887.0;-411.0;-195.0;-289.0;446.0;290.0;437.0;176.0
-644.0;479.0;870.0;-421.0;-213.0;-293.0;439.0;300.0;284.0;169.0
-599.0;526.0;1000.0;-353.0;-222.0;-305.0;256.0;232.0;300.0;225.0
-598.0;524.0;991.0;-355.0;-225.0;-295.0;255.0;228.0;237.0;226.0
-596.0;526.0;1002.0;-340.0;-203.0;-289.0;262.0;228.0;329.0;229.0
-648.0;475.0;874.0;-428.0;-177.0;-301.0;454.0;318.0;490.0;157.0
-649.0;475.0;875.0;-430.0;-148.0;-306.0;456.0;325.0;373.0;150.0
-599.0;550.0;995.0;-360.0;-201.0;-279.0;253.0;206.0;312.0;259.0
-644.0;470.0;871.0;-393.0;-156.0;-296.0;333.0;332.0;395.0;147.0
-601.0;549.0;1009.0;-308.0;-187.0;-298.0;242.0;190.0;336.0;271.0
-600.0;551.0;991.0;-396.0;-200.0;-298.0;208.0;221.0;326.0;257.0
-644.0;469.0;874.0;-362.0;-154.0;-301.0;354.0;309.0;318.0;157.0
-604.0;564.0;1006.0;-354.0;-294.0;-309.0;198.0;225.0;309.0;254.0
-644.0;469.0;874.0;-379.0;-160.0;-302.0;405.0;308.0;440.0;155.0
-607.0;561.0;976.0;-359.0;-167.0;-322.0;244.0;215.0;319.0;246.0
-648.0;470.0;865.0;-413.0;-213.0;-313.0;359.0;328.0;345.0;150.0
-647.0;475.0;864.0;-403.0;-237.0;-303.0;355.0;319.0;296.0;163.0
-648.0;493.0;867.0;-411.0;-240.0;-367.0;351.0;310.0;334.0;179.0
-438.0;584.0;914.0;-315.0;-261.0;-16.0;224.0;153.0;260.0;466.0
-273.0;414.0;1011.0;-562.0;-367.0;-169.0;708.0;-344.0;556.0;347.0
-444.0;597.0;913.0;-317.0;-261.0;-37.0;202.0;140.0;271.0;476.0
-509.0;628.0;1184.0;-429.0;-207.0;-151.0;471.0;138.0;452.0;437.0
-523.0;645.0;1102.0;-470.0;-258.0;-175.0;393.0;187.0;443.0;413.0
-605.0;541.0;982.0;-410.0;-184.0;-376.0;372.0;293.0;376.0;197.0
-601.0;559.0;1003.0;-395.0;-241.0;-339.0;321.0;244.0;317.0;240.0
-591.0;585.0;998.0;-359.0;-169.0;-280.0;312.0;141.0;328.0;290.0
-465.0;244.0;1389.0;-437.0;5.0;145.0;676.0;320.0;386.0;188.0
-530.0;657.0;880.0;-493.0;-323.0;-221.0;414.0;222.0;442.0;372.0
-533.0;657.0;924.0;-418.0;-204.0;-241.0;353.0;225.0;466.0;354.0
-372.0;188.0;811.0;-471.0;-351.0;220.0;349.0;525.0;375.0;-44.0
-541.0;659.0;939.0;-391.0;-166.0;-261.0;301.0;228.0;430.0;335.0
-577.0;627.0;1026.0;-601.0;-267.0;-280.0;248.0;244.0;324.0;305.0
-595.0;541.0;969.0;-342.0;-195.0;-337.0;263.0;237.0;357.0;212.0
-609.0;592.0;1036.0;-441.0;-263.0;-350.0;442.0;191.0;415.0;251.0
-618.0;549.0;992.0;-490.0;-175.0;-391.0;433.0;225.0;402.0;201.0
-616.0;537.0;1036.0;-429.0;-310.0;-404.0;281.0;275.0;407.0;209.0
-604.0;548.0;997.0;-346.0;-175.0;-338.0;270.0;199.0;364.0;240.0
-605.0;551.0;999.0;-355.0;-211.0;-352.0;270.0;211.0;325.0;254.0
-364.0;79.0;900.0;-534.0;-306.0;340.0;307.0;753.0;269.0;-275.0
-594.0;554.0;982.0;-343.0;-186.0;-310.0;242.0;215.0;295.0;255.0
-597.0;553.0;987.0;-357.0;-203.0;-328.0;242.0;215.0;304.0;256.0
-599.0;544.0;979.0;-352.0;-194.0;-344.0;237.0;235.0;336.0;239.0
-597.0;540.0;986.0;-357.0;-195.0;-348.0;224.0;235.0;396.0;229.0
-606.0;550.0;990.0;-364.0;-214.0;-322.0;216.0;230.0;300.0;259.0
-614.0;581.0;961.0;-509.0;-203.0;-287.0;208.0;255.0;268.0;292.0
-598.0;544.0;982.0;-359.0;-196.0;-341.0;203.0;244.0;282.0;224.0
-400.0;177.0;1004.0;-332.0;-136.0;233.0;274.0;392.0;216.0;-159.0
