InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-111.0;-385.0;636.0;-395.0;-809.0;-216.0;609.0;-520.0;750.0
-114.0;-389.0;634.0;-396.0;-809.0;-221.0;611.0;-527.0;750.0
-119.0;?;632.0;-397.0;?;-222.0;613.0;-533.0;749.0
-125.0;-399.0;631.0;-401.0;-806.0;-223.0;616.0;-539.0;747.0
-131.0;-403.0;631.0;-405.0;-805.0;-227.0;617.0;-547.0;?
-136.0;-409.0;630.0;-409.0;-804.0;?;?;-556.0;740.0
-140.0;-414.0;630.0;-412.0;-803.0;-237.0;620.0;-561.0;737.0
-141.0;-419.0;630.0;?;-803.0;-237.0;624.0;?;736.0
-141.0;-421.0;630.0;-410.0;-804.0;-233.0;?;-568.0;735.0
-142.0;-423.0;629.0;?;-805.0;-233.0;634.0;-571.0;735.0
-144.0;-425.0;629.0;?;-806.0;-237.0;637.0;-574.0;733.0
-148.0;?;?;-417.0;-808.0;-242.0;637.0;-577.0;732.0
?;-432.0;629.0;-420.0;-808.0;-250.0;634.0;-579.0;730.0
-156.0;-433.0;629.0;-422.0;-807.0;-254.0;632.0;-578.0;728.0
-158.0;-432.0;630.0;-423.0;-807.0;-251.0;630.0;?;726.0
-160.0;-431.0;630.0;-425.0;-807.0;-251.0;628.0;-575.0;725.0
-161.0;?;629.0;?;-807.0;-254.0;625.0;-577.0;725.0
-161.0;-431.0;629.0;?;-807.0;-259.0;624.0;?;725.0
-160.0;-430.0;628.0;-433.0;?;-261.0;622.0;-579.0;726.0
-160.0;-429.0;627.0;-434.0;-809.0;-261.0;621.0;-579.0;728.0
-159.0;-428.0;626.0;-435.0;-810.0;-262.0;620.0;-580.0;730.0
-159.0;-429.0;624.0;-435.0;-812.0;-262.0;620.0;-582.0;732.0
-160.0;-430.0;622.0;-435.0;?;-264.0;619.0;-586.0;734.0
-160.0;-432.0;?;?;-815.0;-267.0;?;-589.0;736.0
-161.0;-433.0;617.0;-437.0;-815.0;-268.0;618.0;-590.0;738.0
-160.0;-433.0;616.0;-437.0;-815.0;-268.0;617.0;-591.0;739.0
-159.0;?;616.0;-437.0;-814.0;-269.0;616.0;-592.0;741.0
-158.0;-432.0;616.0;-436.0;-812.0;-270.0;615.0;-593.0;742.0
-156.0;-430.0;?;-435.0;-811.0;-269.0;615.0;-592.0;742.0
-155.0;-428.0;618.0;-433.0;-809.0;-267.0;615.0;-591.0;742.0
?;?;619.0;-432.0;-808.0;-266.0;615.0;-590.0;742.0
-150.0;?;619.0;-430.0;-807.0;-266.0;616.0;-588.0;?
-149.0;-422.0;618.0;-428.0;-807.0;-265.0;617.0;?;744.0
?;-421.0;617.0;?;-807.0;-263.0;618.0;-584.0;745.0
-147.0;-419.0;616.0;?;-807.0;-262.0;619.0;-584.0;?
-145.0;-418.0;615.0;-424.0;-808.0;-263.0;?;-584.0;745.0
?;-417.0;614.0;?;-810.0;-264.0;?;-585.0;746.0
-146.0;-418.0;?;-424.0;-811.0;?;619.0;-587.0;746.0
-148.0;-420.0;612.0;-424.0;?;-266.0;618.0;-589.0;745.0
?;?;611.0;?;-811.0;-266.0;618.0;-590.0;745.0
-152.0;-423.0;610.0;-424.0;-810.0;-266.0;618.0;-592.0;744.0
-154.0;?;609.0;-424.0;-809.0;-267.0;619.0;-594.0;744.0
-156.0;-429.0;609.0;-425.0;?;-268.0;619.0;-597.0;744.0
-158.0;?;608.0;-425.0;-805.0;-269.0;620.0;-598.0;?
-160.0;-434.0;607.0;-426.0;-803.0;-270.0;621.0;-600.0;744.0
-161.0;-435.0;607.0;-426.0;-801.0;-270.0;622.0;-602.0;743.0
-162.0;-436.0;607.0;-427.0;-800.0;-271.0;622.0;-603.0;743.0
-162.0;-438.0;607.0;?;-799.0;?;623.0;-604.0;743.0
-162.0;-438.0;?;-427.0;-798.0;-273.0;624.0;-605.0;?
-162.0;-438.0;?;-429.0;-798.0;-275.0;624.0;-605.0;742.0
-162.0;-438.0;607.0;-430.0;-799.0;-277.0;624.0;-605.0;742.0
-162.0;-437.0;608.0;-431.0;-799.0;-279.0;623.0;-604.0;742.0
-162.0;-436.0;608.0;-432.0;-800.0;-280.0;623.0;-603.0;742.0
-162.0;-436.0;608.0;-433.0;-801.0;-281.0;623.0;-602.0;?
-161.0;-435.0;?;-434.0;-802.0;-282.0;622.0;-600.0;742.0
-161.0;?;609.0;-434.0;?;-281.0;622.0;-599.0;742.0
-160.0;-433.0;609.0;-433.0;-804.0;-280.0;622.0;-598.0;743.0
-160.0;-433.0;609.0;-433.0;-804.0;-280.0;622.0;-597.0;743.0
-159.0;-433.0;609.0;-432.0;-805.0;-279.0;622.0;-596.0;743.0
-158.0;?;610.0;-432.0;-805.0;-278.0;622.0;-595.0;743.0
-157.0;-431.0;610.0;-431.0;-805.0;-277.0;623.0;-595.0;743.0
-156.0;-431.0;?;?;-804.0;-276.0;623.0;-594.0;743.0
-155.0;-431.0;610.0;-430.0;-804.0;-275.0;623.0;-594.0;744.0
-154.0;-429.0;611.0;-428.0;-804.0;?;623.0;-594.0;?
-153.0;-428.0;611.0;-428.0;-804.0;-273.0;624.0;-594.0;744.0
-152.0;-427.0;611.0;-427.0;?;-273.0;625.0;-594.0;744.0
-150.0;-425.0;611.0;-426.0;-804.0;-272.0;625.0;-594.0;744.0
-149.0;-424.0;611.0;-425.0;-804.0;?;626.0;?;744.0
-148.0;-423.0;611.0;-424.0;-804.0;-271.0;626.0;-593.0;745.0
-147.0;-421.0;611.0;-422.0;-804.0;-270.0;626.0;-592.0;745.0
-145.0;-420.0;611.0;-422.0;-804.0;-269.0;627.0;-592.0;745.0
-144.0;-418.0;611.0;-421.0;-804.0;-268.0;627.0;-592.0;746.0
-142.0;-417.0;611.0;-419.0;-805.0;-268.0;627.0;-592.0;746.0
-141.0;-415.0;611.0;-419.0;-805.0;-267.0;627.0;-592.0;747.0
?;-414.0;611.0;-418.0;-805.0;-266.0;627.0;-593.0;747.0
?;-412.0;611.0;-417.0;-805.0;-265.0;627.0;-592.0;747.0
-137.0;-411.0;?;?;-805.0;-265.0;?;-592.0;748.0
-136.0;-410.0;611.0;-415.0;?;-264.0;628.0;-592.0;748.0
-134.0;-409.0;611.0;-415.0;-805.0;?;628.0;?;748.0
-133.0;-408.0;611.0;-415.0;-805.0;?;629.0;-592.0;748.0
-133.0;?;611.0;-414.0;-805.0;-263.0;630.0;-592.0;748.0
-133.0;-407.0;612.0;-414.0;-806.0;-263.0;630.0;-591.0;748.0
-132.0;-406.0;?;-414.0;-806.0;-263.0;630.0;?;748.0
-131.0;-405.0;613.0;-415.0;-807.0;-263.0;631.0;-590.0;747.0
-130.0;-404.0;613.0;-415.0;-807.0;-262.0;632.0;-590.0;747.0
-130.0;-403.0;614.0;?;-807.0;-262.0;?;-590.0;746.0
-130.0;-403.0;615.0;-414.0;-808.0;-261.0;?;-590.0;746.0
-130.0;-403.0;615.0;-414.0;-808.0;-261.0;634.0;-590.0;745.0
-130.0;?;?;-414.0;-808.0;?;634.0;-590.0;745.0
-130.0;-403.0;615.0;-413.0;-808.0;-261.0;635.0;-590.0;745.0
-129.0;-403.0;615.0;-413.0;-808.0;-261.0;635.0;-590.0;745.0
-129.0;-402.0;616.0;-412.0;-808.0;-260.0;635.0;-590.0;745.0
-129.0;-402.0;616.0;-412.0;-808.0;-260.0;?;-590.0;745.0
-128.0;-401.0;616.0;-412.0;-808.0;-261.0;?;-590.0;745.0
-128.0;-400.0;616.0;-412.0;-808.0;-261.0;635.0;-590.0;745.0
-128.0;-400.0;616.0;-412.0;-808.0;-261.0;635.0;-590.0;745.0
-127.0;-399.0;?;-412.0;-808.0;-262.0;634.0;-590.0;745.0
-127.0;?;616.0;-412.0;-808.0;-262.0;634.0;?;745.0
-127.0;-399.0;616.0;-412.0;-808.0;-262.0;634.0;-590.0;746.0
-127.0;-399.0;616.0;-412.0;-808.0;-261.0;635.0;-590.0;746.0
-126.0;-398.0;616.0;-411.0;-808.0;-261.0;635.0;?;746.0
-126.0;-398.0;616.0;-411.0;-808.0;-260.0;635.0;-591.0;745.0
-126.0;-398.0;616.0;-410.0;-808.0;-260.0;635.0;-592.0;745.0
-125.0;?;616.0;-411.0;-809.0;-261.0;635.0;-592.0;745.0
-125.0;-398.0;615.0;-411.0;-809.0;-261.0;635.0;-592.0;746.0
-126.0;-399.0;?;-411.0;-809.0;-261.0;635.0;-592.0;746.0
-127.0;-400.0;?;-411.0;-808.0;-261.0;635.0;-592.0;746.0
-127.0;-400.0;615.0;-411.0;-808.0;?;634.0;-592.0;746.0
-127.0;-400.0;615.0;-411.0;-808.0;-263.0;633.0;-593.0;746.0
-127.0;?;615.0;-411.0;-807.0;-263.0;?;-593.0;746.0
-128.0;-401.0;614.0;-411.0;-807.0;-263.0;632.0;?;746.0
?;-401.0;614.0;-411.0;?;-263.0;632.0;-594.0;746.0
-127.0;-401.0;614.0;-411.0;-806.0;-264.0;632.0;-595.0;747.0
?;-400.0;614.0;-410.0;?;-263.0;632.0;-596.0;747.0
-126.0;-399.0;613.0;?;-804.0;-262.0;632.0;?;747.0
-125.0;-397.0;614.0;-408.0;?;-262.0;632.0;?;747.0
-125.0;?;614.0;-408.0;-804.0;-261.0;631.0;-600.0;746.0
-125.0;-395.0;615.0;-408.0;-805.0;-260.0;631.0;-601.0;746.0
-125.0;-395.0;616.0;-408.0;-805.0;-259.0;631.0;-602.0;745.0
-126.0;-394.0;617.0;-409.0;-804.0;-259.0;631.0;-604.0;744.0
-128.0;-395.0;618.0;-411.0;-804.0;-260.0;631.0;-605.0;742.0
?;-398.0;619.0;-412.0;-804.0;-260.0;630.0;-605.0;741.0
-134.0;-401.0;?;-414.0;-804.0;-260.0;630.0;-604.0;740.0
-136.0;?;622.0;-416.0;-805.0;-259.0;632.0;-603.0;738.0
-139.0;-407.0;624.0;-418.0;-806.0;-259.0;634.0;-602.0;737.0
-145.0;-412.0;625.0;?;-808.0;-262.0;636.0;-602.0;734.0
-154.0;?;624.0;?;-810.0;-269.0;635.0;-602.0;733.0
-167.0;-432.0;620.0;-439.0;-811.0;-278.0;631.0;?;731.0
-181.0;?;616.0;-449.0;-811.0;-286.0;625.0;-601.0;728.0
-192.0;-457.0;615.0;-455.0;-811.0;-292.0;622.0;?;723.0
-198.0;-462.0;616.0;?;?;-297.0;622.0;-603.0;719.0
-201.0;-463.0;619.0;-462.0;-806.0;-301.0;?;-605.0;716.0
-202.0;-464.0;621.0;-463.0;-803.0;-305.0;631.0;-607.0;715.0
-204.0;?;621.0;-464.0;-800.0;-307.0;636.0;-609.0;714.0
-206.0;?;621.0;-466.0;-798.0;-309.0;639.0;-611.0;?
-210.0;-474.0;620.0;-469.0;?;-311.0;638.0;-612.0;712.0
-213.0;-479.0;620.0;-470.0;?;-313.0;636.0;-614.0;710.0
-211.0;-479.0;622.0;-470.0;-790.0;-314.0;634.0;-615.0;709.0
-206.0;-474.0;625.0;-467.0;-789.0;-311.0;634.0;?;710.0
-198.0;?;628.0;-462.0;?;-306.0;?;?;713.0
-188.0;-461.0;629.0;-458.0;-790.0;-301.0;638.0;-610.0;718.0
-176.0;-452.0;630.0;?;-791.0;-299.0;639.0;-608.0;724.0
?;-443.0;631.0;-452.0;-793.0;-295.0;637.0;-604.0;?
?;-434.0;632.0;-447.0;-796.0;-289.0;633.0;-600.0;731.0
-156.0;-425.0;632.0;-443.0;-799.0;-282.0;626.0;-595.0;733.0
?;?;632.0;-439.0;-803.0;-273.0;618.0;-590.0;735.0
-145.0;-408.0;632.0;-434.0;-805.0;?;612.0;-586.0;737.0
?;-398.0;632.0;-430.0;-807.0;-263.0;608.0;-582.0;739.0
?;-389.0;631.0;-425.0;-808.0;-258.0;607.0;-579.0;743.0
-121.0;-381.0;629.0;-420.0;?;-253.0;608.0;-576.0;?
-114.0;?;628.0;-415.0;?;-248.0;?;-574.0;748.0
-109.0;-372.0;629.0;-410.0;-809.0;-245.0;613.0;-572.0;750.0
-105.0;-369.0;629.0;-406.0;-808.0;-242.0;616.0;-571.0;751.0
-103.0;-367.0;630.0;-403.0;-807.0;-239.0;619.0;-570.0;751.0
-103.0;-369.0;629.0;-401.0;-807.0;-237.0;621.0;-568.0;751.0
-104.0;-373.0;629.0;-400.0;-807.0;-236.0;623.0;-568.0;751.0
-106.0;-378.0;630.0;?;-807.0;-237.0;624.0;-567.0;749.0
-108.0;-383.0;?;?;-807.0;-238.0;625.0;-567.0;748.0
?;-387.0;?;-404.0;-807.0;-240.0;625.0;-566.0;746.0
-115.0;-391.0;?;-407.0;-806.0;-243.0;626.0;-566.0;743.0
-118.0;-394.0;639.0;-409.0;-807.0;-244.0;628.0;-566.0;?
-121.0;-396.0;640.0;-413.0;-809.0;-246.0;631.0;-567.0;738.0
-125.0;-399.0;641.0;-416.0;-811.0;?;?;?;737.0
-130.0;-403.0;640.0;-419.0;-812.0;-253.0;635.0;-569.0;736.0
-135.0;-408.0;640.0;-421.0;-813.0;-255.0;?;?;734.0
-140.0;-413.0;639.0;-422.0;-813.0;-257.0;637.0;-570.0;733.0
-143.0;-417.0;638.0;-423.0;-813.0;-257.0;636.0;-571.0;730.0
-146.0;-420.0;638.0;?;-812.0;-257.0;635.0;-572.0;?
-147.0;-419.0;638.0;-422.0;-811.0;-258.0;634.0;-574.0;726.0
-146.0;?;638.0;-422.0;-809.0;-258.0;635.0;-577.0;?
-146.0;-415.0;637.0;-422.0;?;?;635.0;-579.0;727.0
-146.0;-414.0;635.0;-421.0;-805.0;-262.0;?;-582.0;728.0
-147.0;-414.0;633.0;-421.0;-804.0;-264.0;?;-585.0;?
-148.0;-413.0;?;-422.0;-804.0;-266.0;634.0;-587.0;?
-149.0;?;?;-423.0;-804.0;-267.0;634.0;-589.0;730.0
-150.0;-414.0;629.0;-424.0;-804.0;-268.0;632.0;-591.0;729.0
?;?;628.0;-425.0;-805.0;-269.0;630.0;-592.0;728.0
?;-416.0;628.0;-427.0;-805.0;-271.0;?;-593.0;727.0
-154.0;-416.0;628.0;-428.0;-805.0;-272.0;630.0;-593.0;726.0
-154.0;-416.0;629.0;-427.0;-805.0;-272.0;630.0;-593.0;725.0
-153.0;-415.0;630.0;-424.0;-805.0;-269.0;632.0;-591.0;725.0
-153.0;-415.0;631.0;-420.0;-805.0;-265.0;634.0;-590.0;724.0
-156.0;?;634.0;-417.0;?;-261.0;636.0;-589.0;721.0
-161.0;-419.0;?;-415.0;-805.0;-258.0;635.0;-588.0;?
-166.0;-423.0;633.0;-413.0;-806.0;-254.0;634.0;-588.0;?
-167.0;?;629.0;-412.0;-807.0;-252.0;635.0;-587.0;?
-166.0;-431.0;625.0;-413.0;?;-252.0;638.0;-588.0;720.0
-166.0;-432.0;623.0;-414.0;-808.0;-253.0;640.0;-589.0;721.0
-165.0;-433.0;622.0;-415.0;?;-255.0;?;-589.0;722.0
-164.0;?;622.0;-416.0;-806.0;-257.0;641.0;-589.0;722.0
-163.0;-430.0;622.0;-415.0;-804.0;?;640.0;-591.0;723.0
-161.0;-428.0;?;-414.0;-803.0;-261.0;?;-592.0;724.0
-159.0;?;621.0;-414.0;-802.0;-263.0;636.0;-594.0;726.0
-159.0;-425.0;620.0;-414.0;-801.0;-264.0;633.0;-596.0;728.0
?;-423.0;618.0;-414.0;-801.0;-264.0;?;?;730.0
-158.0;-421.0;617.0;-413.0;-800.0;?;?;-596.0;731.0
-156.0;-419.0;617.0;-412.0;-799.0;-263.0;624.0;-595.0;732.0
-154.0;-417.0;617.0;-411.0;-798.0;-262.0;623.0;-594.0;733.0
-151.0;-415.0;617.0;-410.0;-798.0;-261.0;624.0;-593.0;734.0
-150.0;-413.0;618.0;-409.0;-798.0;-260.0;625.0;-592.0;?
-148.0;-412.0;619.0;-407.0;-798.0;-258.0;626.0;-591.0;734.0
?;?;620.0;-405.0;-800.0;-255.0;628.0;-589.0;734.0
-145.0;-410.0;621.0;-404.0;-801.0;-253.0;630.0;-587.0;734.0
-144.0;?;622.0;-403.0;-802.0;?;632.0;-585.0;734.0
-143.0;-409.0;623.0;-403.0;-802.0;-249.0;634.0;-583.0;733.0
-142.0;-409.0;623.0;-402.0;-802.0;?;635.0;-582.0;733.0
-140.0;-407.0;624.0;-401.0;-803.0;-245.0;637.0;?;733.0
-138.0;-406.0;625.0;-400.0;?;-243.0;638.0;-581.0;733.0
-137.0;-406.0;626.0;-399.0;-802.0;-242.0;638.0;-580.0;733.0
-136.0;-407.0;627.0;-399.0;?;?;637.0;-579.0;733.0
-135.0;-406.0;627.0;-398.0;-803.0;-239.0;637.0;-578.0;734.0
-135.0;-405.0;628.0;-398.0;-804.0;-238.0;637.0;-576.0;734.0
-134.0;-405.0;628.0;-399.0;-805.0;-236.0;636.0;-575.0;734.0
-134.0;?;628.0;-400.0;-806.0;-234.0;636.0;-573.0;734.0
-133.0;-402.0;629.0;-401.0;-807.0;-232.0;635.0;-571.0;734.0
-134.0;-401.0;631.0;?;-808.0;-232.0;635.0;-570.0;734.0
-134.0;-401.0;632.0;-404.0;-808.0;?;634.0;-569.0;733.0
?;-402.0;?;?;-809.0;-233.0;634.0;?;733.0
-136.0;-402.0;636.0;-409.0;-809.0;-234.0;?;-568.0;731.0
-138.0;-403.0;?;-411.0;-810.0;-236.0;635.0;?;730.0
-140.0;-405.0;638.0;-413.0;-811.0;-238.0;636.0;-569.0;729.0
-143.0;-408.0;638.0;-416.0;-812.0;-239.0;?;-570.0;728.0
-147.0;-412.0;?;-420.0;-815.0;-242.0;637.0;-571.0;726.0
-152.0;-417.0;638.0;-425.0;-814.0;-255.0;636.0;-574.0;725.0
-158.0;-423.0;637.0;-431.0;-813.0;-265.0;635.0;-575.0;723.0
-164.0;-429.0;636.0;-434.0;?;-266.0;633.0;-575.0;721.0
-169.0;-434.0;636.0;-437.0;-812.0;-269.0;632.0;-576.0;719.0
-173.0;-438.0;635.0;-440.0;-811.0;-273.0;633.0;?;?
-176.0;-441.0;636.0;-442.0;-809.0;-276.0;?;-581.0;717.0
-179.0;-444.0;635.0;-444.0;-808.0;-279.0;637.0;-583.0;716.0
-181.0;?;?;-446.0;-806.0;?;638.0;-586.0;715.0
-185.0;-449.0;634.0;-448.0;-805.0;-286.0;637.0;?;714.0
-187.0;-451.0;634.0;-450.0;-804.0;-288.0;636.0;?;712.0
-189.0;-452.0;633.0;-450.0;-803.0;-290.0;636.0;-592.0;711.0
-189.0;-451.0;632.0;-450.0;-803.0;?;636.0;-593.0;711.0
?;-450.0;632.0;-450.0;-803.0;?;636.0;-594.0;712.0
-187.0;-450.0;631.0;-449.0;-803.0;-290.0;636.0;-595.0;712.0
-186.0;-448.0;630.0;-448.0;-803.0;-288.0;636.0;-595.0;713.0
-184.0;-447.0;630.0;-446.0;-804.0;-286.0;635.0;-596.0;714.0
-183.0;-444.0;629.0;-443.0;-804.0;-282.0;634.0;-597.0;715.0
-182.0;-442.0;628.0;-441.0;-804.0;-278.0;633.0;-598.0;716.0
-181.0;-442.0;627.0;?;-803.0;-276.0;632.0;-599.0;716.0
-180.0;-441.0;626.0;?;-802.0;-275.0;630.0;-602.0;717.0
-180.0;-441.0;625.0;-435.0;-801.0;-276.0;629.0;-603.0;718.0
-179.0;-440.0;624.0;-434.0;-800.0;-277.0;?;-604.0;718.0
-178.0;?;624.0;-433.0;-800.0;-278.0;629.0;-605.0;718.0
-177.0;-439.0;624.0;-433.0;-800.0;-278.0;630.0;-605.0;718.0
-176.0;-439.0;625.0;-432.0;-801.0;?;631.0;-604.0;?
-175.0;-439.0;?;-432.0;-802.0;-275.0;631.0;-603.0;718.0
-176.0;-438.0;626.0;-431.0;-803.0;-273.0;?;-602.0;717.0
-176.0;-438.0;626.0;-432.0;-803.0;-272.0;632.0;-601.0;717.0
-177.0;-439.0;626.0;-432.0;-802.0;-273.0;632.0;-602.0;?
-178.0;-441.0;626.0;-433.0;-802.0;-274.0;632.0;-602.0;716.0
-179.0;-442.0;627.0;?;-803.0;-275.0;632.0;-603.0;716.0
?;-444.0;627.0;-435.0;-802.0;-277.0;633.0;?;715.0
-182.0;-447.0;627.0;?;-802.0;-278.0;633.0;-604.0;714.0
-183.0;-450.0;627.0;-437.0;-802.0;-279.0;?;-604.0;?
-185.0;-453.0;627.0;-438.0;-802.0;-279.0;634.0;-604.0;712.0
-187.0;-457.0;627.0;-438.0;-803.0;-280.0;?;-604.0;712.0
-188.0;-466.0;625.0;-439.0;-803.0;-280.0;?;-604.0;712.0
-188.0;-476.0;624.0;-439.0;-803.0;-280.0;634.0;-604.0;714.0
-189.0;-485.0;?;-439.0;?;-282.0;?;-604.0;715.0
-190.0;-493.0;622.0;-439.0;-802.0;?;638.0;-604.0;715.0
-192.0;-498.0;622.0;-439.0;-802.0;?;642.0;-604.0;714.0
-194.0;-503.0;622.0;?;-801.0;?;644.0;-604.0;714.0
-195.0;-507.0;623.0;-439.0;-802.0;-284.0;646.0;-603.0;712.0
-198.0;?;624.0;-439.0;-802.0;-283.0;647.0;-602.0;711.0
-199.0;-511.0;624.0;-440.0;-803.0;-282.0;646.0;-601.0;711.0
-200.0;-510.0;?;-439.0;?;-281.0;645.0;-600.0;711.0
-200.0;-506.0;624.0;-439.0;-803.0;?;644.0;-600.0;711.0
-200.0;-501.0;624.0;-440.0;-803.0;-281.0;642.0;-599.0;711.0
-199.0;-494.0;625.0;-440.0;-802.0;-282.0;?;?;711.0
-197.0;-488.0;625.0;-440.0;-802.0;-283.0;635.0;-600.0;712.0
-194.0;-481.0;625.0;-440.0;-801.0;-284.0;631.0;-601.0;?
-191.0;-474.0;624.0;-441.0;-801.0;-284.0;?;-601.0;714.0
-188.0;-466.0;624.0;?;-801.0;-285.0;622.0;-602.0;716.0
-184.0;-458.0;624.0;-442.0;-801.0;-286.0;619.0;-601.0;718.0
-180.0;-451.0;?;-442.0;-801.0;-287.0;617.0;-600.0;719.0
-177.0;-444.0;625.0;-443.0;-801.0;-287.0;615.0;-600.0;720.0
-175.0;-440.0;?;?;-801.0;-287.0;613.0;-599.0;721.0
-173.0;-438.0;626.0;-443.0;-802.0;-287.0;612.0;-597.0;722.0
-171.0;-440.0;?;-444.0;-803.0;-287.0;613.0;-595.0;723.0
?;-444.0;?;-445.0;-804.0;-286.0;616.0;-593.0;725.0
-168.0;-449.0;?;-445.0;-804.0;-286.0;622.0;-591.0;726.0
-169.0;-454.0;627.0;-445.0;-805.0;-286.0;629.0;-590.0;725.0
-170.0;?;?;-444.0;-806.0;-284.0;636.0;-587.0;723.0
-171.0;-464.0;632.0;-442.0;?;-281.0;642.0;-585.0;721.0
?;-470.0;634.0;-440.0;-807.0;-280.0;647.0;-584.0;719.0
-175.0;-474.0;?;-438.0;-807.0;-277.0;651.0;-582.0;717.0
-176.0;-477.0;635.0;-435.0;?;?;655.0;-581.0;717.0
?;-477.0;635.0;-433.0;-808.0;-271.0;658.0;-581.0;716.0
-175.0;-476.0;636.0;-431.0;-808.0;-269.0;659.0;?;716.0
-174.0;-473.0;636.0;-429.0;-809.0;-266.0;658.0;-580.0;716.0
-172.0;-467.0;636.0;-427.0;-809.0;-264.0;656.0;-581.0;?
-170.0;-460.0;635.0;?;-809.0;-262.0;654.0;?;717.0
-167.0;-452.0;635.0;-425.0;-808.0;?;649.0;-582.0;?
-163.0;-445.0;634.0;-424.0;-808.0;-260.0;643.0;-583.0;720.0
-159.0;-438.0;633.0;-424.0;-807.0;-260.0;636.0;?;722.0
-155.0;-433.0;631.0;-424.0;?;-261.0;628.0;-586.0;725.0
-150.0;-428.0;?;-424.0;-806.0;-262.0;622.0;-587.0;?
-145.0;-423.0;627.0;-424.0;-805.0;-263.0;?;-588.0;?
-141.0;?;625.0;-424.0;-805.0;-265.0;618.0;-589.0;735.0
-139.0;?;625.0;-424.0;-805.0;-265.0;617.0;-589.0;737.0
-138.0;-414.0;624.0;-423.0;-805.0;-265.0;617.0;-589.0;738.0
-139.0;-416.0;624.0;-422.0;-804.0;-264.0;618.0;-588.0;738.0
-140.0;-418.0;624.0;-421.0;?;-263.0;620.0;-588.0;738.0
-142.0;?;?;-420.0;-804.0;-261.0;623.0;-587.0;737.0
-145.0;-424.0;?;-420.0;-805.0;-260.0;626.0;-587.0;736.0
-147.0;-427.0;625.0;-419.0;?;-259.0;629.0;-586.0;735.0
-149.0;-430.0;626.0;-419.0;-804.0;-259.0;633.0;-586.0;?
-152.0;?;626.0;?;-805.0;-258.0;636.0;-585.0;732.0
-154.0;-436.0;626.0;-419.0;-805.0;-258.0;?;-586.0;731.0
-156.0;-438.0;626.0;-419.0;-805.0;-257.0;641.0;-585.0;730.0
-158.0;?;626.0;-419.0;-805.0;-257.0;642.0;-586.0;729.0
-160.0;-440.0;626.0;-420.0;-805.0;-257.0;642.0;-586.0;728.0
-160.0;-440.0;?;-420.0;-805.0;-257.0;642.0;-586.0;727.0
-161.0;-439.0;626.0;-421.0;?;?;641.0;?;727.0
-161.0;?;626.0;-422.0;-806.0;-258.0;639.0;-587.0;727.0
-161.0;-437.0;626.0;-422.0;-806.0;-259.0;637.0;-587.0;727.0
-161.0;-436.0;?;-423.0;?;-260.0;?;?;727.0
-160.0;-434.0;625.0;?;-805.0;-261.0;?;-589.0;728.0
-160.0;-433.0;624.0;-422.0;?;-262.0;630.0;-589.0;728.0
-159.0;-432.0;624.0;?;-805.0;-263.0;628.0;-590.0;729.0
-158.0;-430.0;623.0;-422.0;-805.0;-265.0;627.0;-590.0;730.0
?;-428.0;623.0;-422.0;-805.0;-265.0;626.0;-590.0;730.0
-157.0;-427.0;624.0;-423.0;-805.0;-266.0;625.0;-590.0;730.0
-157.0;-427.0;624.0;-422.0;-805.0;?;625.0;-590.0;729.0
-157.0;-427.0;624.0;-422.0;-805.0;-266.0;?;-590.0;?
-156.0;-427.0;624.0;?;-806.0;-266.0;628.0;-589.0;729.0
-154.0;-425.0;625.0;?;-806.0;-265.0;631.0;-588.0;728.0
-153.0;-425.0;?;-422.0;-806.0;?;633.0;-588.0;?
-152.0;-425.0;626.0;-421.0;?;-265.0;635.0;-588.0;729.0
-152.0;-426.0;626.0;?;-806.0;-265.0;636.0;-588.0;728.0
-152.0;?;627.0;-420.0;-806.0;?;637.0;-588.0;728.0
-153.0;-426.0;627.0;-420.0;-806.0;-264.0;637.0;-587.0;728.0
-154.0;-427.0;627.0;-421.0;-806.0;-264.0;636.0;-587.0;727.0
-154.0;-427.0;627.0;-421.0;-806.0;-264.0;636.0;-587.0;727.0
-153.0;-427.0;627.0;-421.0;-805.0;-265.0;?;?;728.0
-154.0;-427.0;626.0;-422.0;-805.0;?;635.0;-587.0;728.0
?;-426.0;?;-422.0;-804.0;-267.0;634.0;-586.0;728.0
-151.0;-424.0;627.0;-422.0;-804.0;-267.0;634.0;-583.0;729.0
-148.0;-422.0;627.0;-423.0;-803.0;?;634.0;-580.0;729.0
-145.0;-420.0;628.0;-422.0;-803.0;-266.0;635.0;-577.0;731.0
-141.0;-417.0;?;-421.0;?;-266.0;635.0;-572.0;732.0
-138.0;?;629.0;-419.0;-801.0;-264.0;635.0;-567.0;734.0
-133.0;-411.0;629.0;-416.0;-801.0;-261.0;635.0;-561.0;737.0
-129.0;?;629.0;-412.0;-800.0;-259.0;634.0;-555.0;740.0
-124.0;-405.0;628.0;-408.0;-799.0;-257.0;631.0;-549.0;743.0
-119.0;-401.0;626.0;-403.0;-798.0;-255.0;629.0;-543.0;747.0
