InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
593;1;4;3;14;904.0;-13;-40;1019.0;-35;-837;14;-40
593;9;4;-1;-18;914.0;-7;15;990.0;-35;-827;-18;15
584;-3;4;-1;-8;923.0;-10;-6;1001.0;-35;-841;-8;-6
587;0;4;-3;-13;906.0;-7;8;1003.0;-35;-841;-13;8
589;5;4;-1;-6;907.0;-8;0;1007.0;-35;-833;-6;0
588;1;4;1;2;909.0;-10;26;995.0;-35;-837;2;26
587;3;4;5;15;914.0;-12;-37;996.0;-35;-832;15;-37
581;-6;4;0;37;903.0;-11;-23;995.0;-35;-839;37;-23
588;2;4;4;0;915.0;-11;-29;1002.0;-35;-834;0;-29
591;4;4;6;-13;923.0;-12;-3;1004.0;-35;-830;-13;-3
595;7;4;7;24;911.0;-12;14;1013.0;-35;-830;24;14
594;7;4;7;-6;916.0;-11;23;1016.0;-35;-829;-6;23
586;-2;4;2;8;907.0;-9;5;995.0;-35;-835;8;5
594;2;4;1;-9;921.0;-10;-30;995.0;-35;-837;-9;-30
481;0;4;1;40;961.0;-56;7;958.0;-27;-894;40;7
592;2;4;2;16;914.0;-12;17;1011.0;-35;-832;16;17
589;2;4;-2;-4;906.0;-7;-23;984.0;-35;-831;-4;-23
593;0;4;-1;-5;906.0;-9;-5;996.0;-35;-839;-5;-5
594;6;4;2;5;911.0;-10;-4;1005.0;-35;-833;5;-4
484;-7;4;1;0;975.0;-64;-20;994.0;-27;-897;0;-20
586;-4;4;-1;27;914.0;-9;-1;1014.0;-35;-837;27;-1
475;-1;4;-5;-10;975.0;-60;28;969.0;-27;-897;-10;28
484;-6;4;1;35;969.0;-62;2;961.0;-27;-899;35;2
477;-3;4;-3;11;961.0;-58;-6;965.0;-27;-901;11;-6
585;3;1;-1;2;876.0;-8;1;941.0;-34;-839;2;1
583;3;1;-1;-6;880.0;-5;9;935.0;-34;-837;-6;9
581;1;1;4;-16;881.0;-11;2;950.0;-34;-834;-16;2
485;3;2;-3;5;947.0;-58;0;1012.0;-26;-894;5;0
488;3;2;-5;23;935.0;-51;34;1027.0;-26;-893;23;34
481;-2;2;0;16;935.0;-54;8;1001.0;-26;-894;16;8
579;0;1;-9;26;878.0;5;28;927.0;-34;-839;26;28
592;12;1;-2;4;874.0;3;-17;941.0;-34;-834;4;-17
580;-3;1;5;8;878.0;-9;-28;926.0;-34;-839;8;-28
583;1;1;1;-3;888.0;-4;1;942.0;-34;-838;-3;1
484;11;4;6;0;978.0;-44;18;973.0;-27;-900;0;18
591;1;4;-2;6;910.0;-7;10;1011.0;-35;-836;6;10
588;0;4;5;32;921.0;-14;-13;1004.0;-35;-832;32;-13
588;-1;4;-2;0;918.0;-8;2;996.0;-35;-835;0;2
591;0;4;-4;-35;906.0;-5;-3;1014.0;-35;-837;-35;-3
479;-4;4;2;-15;958.0;-58;-17;941.0;-27;-895;-15;-17
588;1;1;11;-16;893.0;-13;17;963.0;-34;-840;-16;17
481;-5;4;1;-10;952.0;-61;-23;948.0;-27;-900;-10;-23
589;0;4;8;-1;905.0;-16;20;1002.0;-35;-830;-1;20
589;2;1;11;-15;877.0;-13;-2;954.0;-34;-839;-15;-2
476;4;10;0;-91;924.0;-106;-22;942.0;-27;-893;-91;-22
587;-2;4;2;8;906.0;-10;21;1021.0;-35;-834;8;21
590;2;4;7;28;910.0;-14;37;1001.0;-35;-827;28;37
591;1;4;-1;10;920.0;-7;4;993.0;-35;-833;10;4
589;0;4;3;29;916.0;-12;18;1005.0;-35;-833;29;18
588;0;4;-3;13;913.0;-6;19;1005.0;-35;-833;13;19
593;2;4;2;-18;924.0;-10;-26;1007.0;-35;-835;-18;-26
486;0;2;-2;-18;942.0;-54;-20;1016.0;-26;-898;-18;-20
485;5;2;4;18;941.0;-60;6;1013.0;-26;-895;18;6
584;1;1;2;32;869.0;-7;0;947.0;-34;-838;32;0
585;5;1;0;6;882.0;-3;9;945.0;-34;-835;6;9
585;-1;1;4;3;869.0;-6;0;932.0;-34;-839;3;0
581;-4;1;4;-14;875.0;-7;30;949.0;-34;-839;-14;30
592;3;4;2;8;925.0;-10;16;1003.0;-35;-831;8;16
589;-2;4;4;7;922.0;-13;28;983.0;-35;-835;7;28
589;-1;4;2;26;914.0;-9;-2;1002.0;-35;-833;26;-2
585;-2;4;-1;-4;915.0;-8;22;1005.0;-35;-831;-4;22
589;2;4;-1;20;923.0;-7;9;1011.0;-35;-833;20;9
590;0;4;8;-12;906.0;-17;17;1016.0;-35;-833;-12;17
584;-5;4;-3;3;902.0;-9;-15;1013.0;-35;-838;3;-15
585;-5;4;-8;6;908.0;-3;18;983.0;-35;-841;6;18
595;4;4;2;-16;906.0;-9;34;982.0;-35;-834;-16;34
590;3;4;0;21;930.0;-9;9;996.0;-35;-832;21;9
593;5;4;-2;-3;911.0;-7;7;994.0;-35;-833;-3;7
587;1;4;-5;3;902.0;-4;-25;1001.0;-35;-832;3;-25
595;6;4;5;12;899.0;-15;23;986.0;-35;-832;12;23
589;-1;4;0;-20;907.0;-11;-20;988.0;-35;-837;-20;-20
593;0;4;1;-13;905.0;-11;28;992.0;-35;-841;-13;28
592;4;4;3;-20;911.0;-12;-14;1004.0;-35;-831;-20;-14
586;-3;4;0;-6;910.0;-9;-26;983.0;-35;-835;-6;-26
588;0;4;-1;-9;914.0;-8;-2;1003.0;-35;-835;-9;-2
589;0;4;6;-29;914.0;-14;-13;995.0;-35;-834;-29;-13
585;-4;4;-2;-24;931.0;-5;-3;981.0;-35;-837;-24;-3
588;0;4;2;-20;919.0;-7;8;995.0;-35;-831;-20;8
588;-1;4;2;-29;914.0;-6;-4;1000.0;-35;-831;-29;-4
586;0;4;-4;46;913.0;-2;-5;988.0;-35;-828;46;-5
588;-3;4;4;-3;915.0;-13;-3;1012.0;-35;-833;-3;-3
585;1;1;3;12;860.0;-5;19;946.0;-34;-837;12;19
579;-5;1;-8;6;878.0;4;38;926.0;-34;-844;6;38
585;1;1;-2;-16;877.0;-1;19;930.0;-34;-843;-16;19
589;-3;4;0;-14;924.0;-9;13;1002.0;-35;-835;-14;13
591;-1;4;5;7;904.0;-14;6;998.0;-35;-831;7;6
592;-1;4;0;-21;910.0;-8;8;989.0;-35;-834;-21;8
596;3;4;-2;39;912.0;-5;-13;1001.0;-35;-832;39;-13
594;3;4;1;-28;915.0;-9;-17;985.0;-35;-828;-28;-17
597;5;4;-3;18;915.0;-3;28;1002.0;-35;-831;18;28
591;1;4;5;-25;914.0;-15;21;1024.0;-35;-833;-25;21
586;-2;4;3;-34;907.0;-13;6;995.0;-35;-830;-34;6
649;769;11;629;-890;822.0;-1124;9;997.0;-23;-841;-890;9
594;3;4;6;-41;915.0;-10;-19;1012.0;-35;-826;-41;-19
597;3;4;5;3;908.0;-11;27;1005.0;-35;-831;3;27
476;-5;2;4;0;933.0;-54;36;1015.0;-26;-897;0;36
585;0;1;3;-4;864.0;-6;20;952.0;-34;-840;-4;20
532;21;-2;-26;168;715.0;7;245;835.0;-33;-947;168;245
594;-1;4;6;27;897.0;-13;43;1004.0;-35;-834;27;43
420;-68;7;210;-358;847.0;-113;818;960.0;-36;-928;-358;818
474;21;13;6;19;882.0;-70;-17;971.0;-30;-881;19;-17
613;-2;-1;0;-27;778.0;29;-16;916.0;-36;-816;-27;-16
583;0;1;3;20;871.0;-2;-15;945.0;-34;-837;20;-15
488;6;6;5;-37;914.0;-114;-28;974.0;-29;-886;-37;-28
587;3;1;8;31;889.0;-5;5;975.0;-34;-834;31;5
488;12;14;0;-17;971.0;-80;3;982.0;-30;-888;-17;3
499;0;14;6;-2;982.0;-87;12;998.0;-30;-887;-2;12
587;1;1;4;16;868.0;-2;-5;976.0;-34;-837;16;-5
584;-4;1;2;24;885.0;-2;-27;959.0;-34;-839;24;-27
501;7;13;0;29;966.0;-74;-18;984.0;-30;-911;29;-18
489;9;13;0;-2;960.0;-69;4;975.0;-30;-891;-2;4
597;3;4;4;-36;925.0;-9;-28;1012.0;-35;-833;-36;-28
595;2;4;-4;36;887.0;-5;8;999.0;-35;-837;36;8
596;2;4;-4;34;907.0;-4;8;1015.0;-35;-837;34;8
584;-7;1;-6;71;924.0;-7;31;1005.0;-35;-839;71;31
589;-2;4;4;17;907.0;-14;-16;993.0;-35;-831;17;-16
587;-5;1;4;0;895.0;-3;-43;996.0;-34;-828;0;-43
679;147;1;40;324;863.0;-25;3;917.0;-29;-891;324;3
615;10;0;4;9;882.0;15;12;1015.0;-35;-814;9;12
614;8;0;-3;-2;889.0;22;-14;1002.0;-35;-814;-2;-14
595;4;4;-1;-24;897.0;-7;-14;1023.0;-35;-831;-24;-14
593;0;4;1;13;917.0;-11;-35;997.0;-35;-838;13;-35
595;3;4;6;1;923.0;-14;23;1009.0;-35;-833;1;23
598;7;4;3;33;925.0;-9;26;989.0;-35;-833;33;26
595;5;4;5;27;923.0;-11;24;1016.0;-35;-831;27;24
589;-3;4;3;26;913.0;-14;-29;1013.0;-35;-834;26;-29
590;-1;4;2;2;909.0;-12;0;993.0;-35;-834;2;0
591;2;4;-1;19;917.0;-9;5;986.0;-35;-833;19;5
614;4;0;9;-23;885.0;9;13;1001.0;-35;-813;-23;13
614;0;0;4;-11;896.0;11;8;996.0;-35;-820;-11;8
587;-1;4;-2;-5;923.0;-10;10;1001.0;-35;-833;-5;10
587;-2;4;-2;9;919.0;-11;18;993.0;-35;-835;9;18
589;-3;4;-1;55;931.0;-13;9;991.0;-35;-838;55;9
589;-2;4;3;8;914.0;-16;0;989.0;-35;-837;8;0
583;-9;4;-5;-15;915.0;-9;10;1005.0;-35;-842;-15;10
593;6;4;1;10;915.0;-10;-8;995.0;-35;-828;10;-8
595;6;4;0;9;925.0;-9;19;1003.0;-35;-834;9;19
595;6;4;1;15;919.0;-11;17;984.0;-35;-834;15;17
590;1;4;-1;20;896.0;-12;4;995.0;-35;-836;20;4
607;-5;0;-3;35;904.0;17;11;1003.0;-35;-822;35;11
585;-7;4;1;-9;925.0;-14;-21;988.0;-35;-838;-9;-21
593;3;4;3;12;913.0;-13;-7;993.0;-35;-832;12;-7
591;1;4;-5;8;907.0;-8;30;1000.0;-35;-836;8;30
590;1;4;5;41;909.0;-20;6;998.0;-35;-831;41;6
746;-224;-5;125;706;610.0;55;-248;950.0;-43;-1217;706;-248
584;-8;4;2;7;923.0;-22;-12;991.0;-35;-839;7;-12
592;0;4;3;0;924.0;-20;14;995.0;-35;-837;0;14
610;2;0;-4;28;884.0;21;15;1020.0;-35;-817;28;15
607;-3;0;3;-4;888.0;12;-22;1006.0;-35;-819;-4;-22
610;-1;0;-1;-10;887.0;16;-27;990.0;-35;-822;-10;-27
611;0;0;5;-16;886.0;9;-32;1017.0;-35;-818;-16;-32
609;0;0;-6;-5;878.0;18;25;1002.0;-35;-822;-5;25
472;-8;9;5;-18;923.0;-108;12;960.0;-27;-900;-18;12
610;3;0;-5;-12;887.0;18;14;979.0;-35;-818;-12;14
613;5;0;2;41;909.0;15;-3;1008.0;-35;-810;41;-3
584;-2;4;-3;6;916.0;-17;9;1014.0;-35;-837;6;9
584;-1;4;-7;29;922.0;-14;4;995.0;-35;-837;29;4
595;10;4;-1;-7;898.0;-17;-21;997.0;-35;-833;-7;-21
311;211;8;-240;-2684;865.0;-319;4915;1004.0;-35;-758;-2684;4915
592;11;4;-10;-35;899.0;-4;12;976.0;-35;-824;-35;12
484;1;2;0;4;932.0;-56;-10;1013.0;-26;-896;4;-10
614;-2;0;-2;1;888.0;17;8;1010.0;-35;-823;1;8
619;6;0;5;9;879.0;12;-17;986.0;-35;-812;9;-17
477;-6;2;6;3;946.0;-56;8;1010.0;-26;-901;3;8
485;6;2;-1;-17;934.0;-58;22;997.0;-27;-894;-17;22
586;7;4;-19;-16;909.0;0;10;994.0;-35;-830;-16;10
581;-3;4;-5;-17;906.0;-18;32;993.0;-35;-834;-17;32
589;2;3;8;-31;933.0;-27;-24;995.0;-35;-832;-31;-24
582;-1;3;-2;33;907.0;-19;17;996.0;-35;-834;33;17
579;-5;3;-1;-8;925.0;-21;-3;984.0;-35;-837;-8;-3
589;2;3;9;-14;907.0;-28;3;976.0;-35;-833;-14;3
586;1;3;3;-30;916.0;-26;7;994.0;-35;-831;-30;7
466;-16;7;-3;-22;925.0;-65;-13;940.0;-27;-893;-22;-13
615;-1;0;2;-20;890.0;13;9;987.0;-35;-820;-20;9
582;-5;3;-6;20;931.0;-20;-22;985.0;-35;-842;20;-22
605;-23;13;-24;-1028;892.0;-124;503;995.0;-41;-675;-1028;503
591;6;3;-3;14;923.0;-19;-3;981.0;-35;-835;14;-3
581;-4;3;-8;-31;896.0;-20;-7;986.0;-35;-839;-31;-7
588;4;3;-10;-25;915.0;-16;-24;1005.0;-35;-837;-25;-24
591;6;3;-2;-20;918.0;-23;10;977.0;-35;-833;-20;10
593;10;3;-4;-23;912.0;-21;-13;989.0;-35;-831;-23;-13
591;5;3;-8;-6;914.0;-20;-39;983.0;-35;-835;-6;-39
588;-1;3;-9;-46;931.0;-19;11;990.0;-35;-840;-46;11
589;1;2;-2;-11;926.0;-23;-1;979.0;-35;-834;-11;-1
707;56;7;55;-473;938.0;-29;448;940.0;-39;-755;-473;448
587;2;2;-5;-37;911.0;-18;-6;986.0;-35;-831;-37;-6
481;-2;7;-2;19;916.0;-78;0;958.0;-27;-898;19;0
592;6;2;-7;-33;922.0;-15;7;978.0;-35;-829;-33;7
594;3;2;-5;-10;911.0;-18;0;987.0;-35;-837;-10;0
592;2;2;0;-28;923.0;-22;-10;990.0;-35;-833;-28;-10
592;5;2;0;-10;907.0;-21;14;984.0;-35;-829;-10;14
591;3;2;-5;-28;906.0;-17;-6;978.0;-35;-833;-28;-6
566;19;-2;-153;-1391;911.0;184;1839;868.0;-33;-855;-1391;1839
586;4;2;-14;-5;923.0;-7;-16;976.0;-35;-822;-5;-16
596;6;2;-1;-6;933.0;-15;-12;987.0;-35;-824;-6;-12
601;7;2;-9;-14;959.0;-8;40;994.0;-35;-828;-14;40
603;6;2;-2;13;935.0;-17;-20;1010.0;-35;-824;13;-20
478;2;7;2;10;908.0;-83;10;955.0;-27;-893;10;10
597;0;2;-4;-13;934.0;-17;8;988.0;-35;-826;-13;8
620;6;0;1;-6;874.0;18;12;1012.0;-35;-812;-6;12
484;7;7;-1;13;916.0;-86;31;959.0;-27;-895;13;31
600;2;2;-10;-48;913.0;-9;-10;988.0;-35;-823;-48;-10
602;2;2;-6;-44;942.0;-13;-11;955.0;-35;-824;-44;-11
605;5;2;-4;-45;905.0;-13;9;981.0;-35;-822;-45;9
437;-18;7;29;-284;913.0;-107;473;985.0;-28;-884;-284;473
600;4;2;-13;-37;907.0;-4;11;946.0;-35;-821;-37;11
596;-2;2;-12;-33;907.0;-7;-5;1002.0;-35;-825;-33;-5
481;-1;4;2;1;905.0;-62;-32;978.0;-27;-896;1;-32
618;1;0;3;-7;896.0;15;31;1003.0;-35;-817;-7;31
600;-2;2;-6;-3;929.0;-12;-19;958.0;-35;-831;-3;-19
603;-1;2;-3;-4;892.0;-15;-33;956.0;-35;-830;-4;-33
607;8;2;-5;-3;924.0;-11;-21;1024.0;-35;-819;-3;-21
602;-3;2;-10;-32;920.0;-9;-6;986.0;-35;-831;-32;-6
604;-4;2;2;-31;937.0;-22;-16;985.0;-35;-827;-31;-16
602;-4;2;3;-12;914.0;-21;14;967.0;-35;-827;-12;14
541;639;67;766;83;977.0;-121;76;956.0;25;-856;83;76
479;-2;7;-1;-16;933.0;-80;-13;956.0;-27;-894;-16;-13
604;7;2;-9;24;914.0;-8;3;982.0;-35;-823;24;3
478;-6;7;4;10;915.0;-80;4;957.0;-27;-904;10;4
614;1;0;-5;24;897.0;24;10;1016.0;-35;-813;24;10
603;2;1;-8;-11;932.0;-7;30;995.0;-35;-830;-11;30
594;-5;1;5;36;907.0;-25;17;1003.0;-35;-833;36;17
594;-4;1;9;-23;943.0;-28;16;1005.0;-35;-831;-23;16
550;49;6;645;-2323;916.0;511;-2089;1055.0;-26;-968;-2323;-2089
478;1;4;-1;10;953.0;-61;25;950.0;-27;-900;10;25
617;4;0;-1;6;890.0;20;7;987.0;-35;-812;6;7
478;1;4;-2;28;943.0;-57;18;975.0;-27;-902;28;18
612;-2;0;4;20;901.0;12;17;1014.0;-35;-811;20;17
600;2;1;-1;-33;913.0;-15;-16;953.0;-36;-824;-33;-16
483;1;2;-2;15;946.0;-53;-12;1015.0;-26;-898;15;-12
625;6;2;-76;2;816.0;-47;22;815.0;-31;-809;2;22
590;-13;1;-5;45;953.0;-13;17;926.0;-36;-840;45;17
605;10;1;5;7;895.0;-17;5;1004.0;-36;-816;7;5
592;-4;1;-1;8;856.0;-13;11;976.0;-36;-825;8;11
484;-4;7;-9;14;922.0;-73;-4;961.0;-27;-894;14;-4
606;18;0;-9;-1;958.0;12;13;947.0;-36;-809;-1;13
481;-2;4;0;10;933.0;-60;18;968.0;-27;-903;10;18
616;5;0;2;33;900.0;17;21;1032.0;-35;-807;33;21
478;-12;4;-2;16;931.0;-69;18;980.0;-27;-898;16;18
470;-9;4;-8;31;955.0;-67;16;942.0;-27;-899;31;16
613;1;0;-1;11;901.0;20;13;989.0;-35;-809;11;13
2056;1373;-17;-934;1350;965.0;448;285;967.0;-21;-664;1350;285
482;-4;4;5;23;951.0;-61;24;965.0;-27;-896;23;24
484;-6;4;6;11;958.0;-64;5;1026.0;-27;-896;11;5
593;-15;1;23;15;940.0;-35;-36;1003.0;-36;-834;15;-36
598;-3;1;6;1;971.0;-15;-21;1015.0;-36;-823;1;-21
621;23;1;-6;-30;870.0;7;-11;993.0;-36;-816;-30;-11
486;-7;4;6;9;953.0;-65;13;976.0;-27;-899;9;13
477;3;7;3;6;887.0;-86;-32;961.0;-27;-890;6;-32
605;7;1;-8;9;951.0;3;33;984.0;-36;-827;9;33
591;-14;1;2;-19;941.0;-11;-20;982.0;-35;-843;-19;-20
617;0;0;2;26;884.0;17;-15;1009.0;-35;-813;26;-15
610;-5;0;-1;-19;895.0;10;-36;1003.0;-35;-821;-19;-36
553;48;11;130;-490;953.0;-317;-1421;947.0;-32;-944;-490;-1421
590;-12;1;4;16;951.0;-13;7;953.0;-35;-839;16;7
597;-7;1;3;29;934.0;-11;-24;976.0;-35;-839;29;-24
594;-8;1;1;-19;905.0;-8;-29;959.0;-35;-839;-19;-29
595;4;1;-4;-17;865.0;0;5;966.0;-35;-821;-17;5
593;-6;1;7;21;854.0;-23;19;1007.0;-35;-834;21;19
595;1;1;5;-16;915.0;-18;2;922.0;-35;-826;-16;2
597;8;1;-1;-8;948.0;-10;-4;972.0;-35;-815;-8;-4
588;-9;1;-2;-21;898.0;-14;-1;986.0;-35;-835;-21;-1
587;-9;1;2;45;942.0;-22;16;984.0;-35;-839;45;16
597;0;1;0;-9;893.0;-17;-5;967.0;-35;-831;-9;-5
602;-9;0;7;-21;893.0;-1;-20;983.0;-35;-823;-21;-20
589;-9;1;18;8;921.0;-36;7;975.0;-35;-828;8;7
594;-7;1;0;36;913.0;-22;18;959.0;-35;-836;36;18
599;3;1;-1;-28;943.0;-15;1;950.0;-35;-824;-28;1
604;3;1;4;35;905.0;-21;-1;1013.0;-35;-831;35;-1
599;-1;1;3;-13;931.0;-22;18;967.0;-35;-830;-13;18
598;2;1;6;5;917.0;-23;11;930.0;-35;-823;5;11
597;3;1;-2;14;898.0;-13;9;986.0;-35;-822;14;9
596;-1;1;-3;4;904.0;-13;17;964.0;-35;-828;4;17
599;0;1;-2;41;924.0;-16;11;979.0;-35;-832;41;11
595;0;1;0;14;915.0;-18;3;965.0;-35;-825;14;3
597;0;1;4;-25;916.0;-22;8;1009.0;-35;-824;-25;8
593;-4;1;2;-5;880.0;-21;6;998.0;-35;-826;-5;6
603;2;0;2;25;873.0;7;48;974.0;-35;-824;25;48
600;3;1;1;48;922.0;-20;14;992.0;-35;-825;48;14
601;0;1;5;15;926.0;-24;-9;999.0;-35;-829;15;-9
601;4;1;1;-13;918.0;-18;19;929.0;-35;-822;-13;19
594;-3;1;-7;5;919.0;-11;8;996.0;-35;-828;5;8
597;0;1;-8;-9;896.0;-10;-9;980.0;-35;-830;-9;-9
481;-3;2;-3;24;942.0;-52;1;983.0;-27;-896;24;1
470;-36;9;-17;26;889.0;-122;99;927.0;-30;-894;26;99
598;1;1;1;-13;915.0;-18;-13;936.0;-35;-827;-13;-13
594;-5;1;-2;37;907.0;-18;15;988.0;-35;-835;37;15
593;-2;1;-2;21;894.0;-17;-8;958.0;-35;-830;21;-8
595;1;1;0;-1;896.0;-17;14;1055.0;-35;-825;-1;14
595;3;1;-1;-9;907.0;-16;10;974.0;-35;-825;-9;10
597;0;1;-2;3;934.0;-16;10;965.0;-35;-834;3;10
599;5;1;2;36;914.0;-21;16;1010.0;-35;-827;36;16
599;5;1;0;-2;886.0;-19;-9;955.0;-35;-828;-2;-9
607;8;0;5;-12;949.0;6;32;943.0;-35;-817;-12;32
594;-4;2;7;14;934.0;-28;25;1011.0;-35;-833;14;25
589;2;2;1;-13;894.0;-22;-25;970.0;-35;-835;-13;-25
579;-4;2;4;6;901.0;-29;-6;977.0;-35;-837;6;-6
581;-1;2;0;38;906.0;-24;6;1009.0;-35;-838;38;6
574;-4;2;-2;-27;907.0;-22;32;1008.0;-35;-842;-27;32
582;-1;2;4;6;897.0;-26;18;985.0;-35;-844;6;18
585;5;2;1;-11;930.0;-22;28;980.0;-35;-842;-11;28
582;2;2;4;-7;910.0;-27;1;963.0;-35;-841;-7;1
581;3;2;4;16;913.0;-28;8;976.0;-35;-839;16;8
581;2;2;0;-19;906.0;-23;-10;957.0;-35;-841;-19;-10
579;3;2;-1;-22;906.0;-22;11;982.0;-35;-837;-22;11
572;-7;2;-2;-5;904.0;-23;18;957.0;-35;-843;-5;18
578;-1;2;5;-2;920.0;-28;18;958.0;-35;-830;-2;18
583;0;2;3;-45;896.0;-23;-29;984.0;-35;-832;-45;-29
590;6;2;0;1;905.0;-17;11;990.0;-35;-831;1;11
592;10;2;-2;12;907.0;-14;15;950.0;-35;-831;12;15
576;-9;2;12;18;888.0;-33;-23;1006.0;-34;-839;18;-23
593;1;4;11;-55;906.0;-20;1;1014.0;-35;-832;-55;1
571;0;1;1;19;901.0;-8;1;1004.0;-34;-833;19;1
575;-4;2;3;37;937.0;-17;2;971.0;-34;-845;37;2
578;-4;2;-4;32;960.0;-12;-8;1024.0;-34;-853;32;-8
576;1;2;-3;-23;897.0;-11;-2;945.0;-34;-837;-23;-2
593;2;1;-1;-15;934.0;5;-42;1058.0;-35;-836;-15;-42
577;-2;1;-6;-5;890.0;1;-5;980.0;-34;-839;-5;-5
580;3;1;-5;24;914.0;1;23;996.0;-34;-836;24;23
585;6;1;-2;16;897.0;-3;-3;1013.0;-34;-837;16;-3
580;-3;1;3;50;933.0;-12;-1;976.0;-34;-841;50;-1
576;-4;1;2;-1;937.0;-13;12;1007.0;-34;-836;-1;12
588;3;1;7;-18;901.0;-15;-21;984.0;-34;-839;-18;-21
589;5;1;2;-36;899.0;-9;-22;971.0;-34;-839;-36;-22
584;2;1;-5;-1;877.0;2;17;972.0;-34;-839;-1;17
577;-7;1;1;16;919.0;-9;2;977.0;-34;-843;16;2
566;-1;1;-2;-9;1025.0;-29;-17;959.0;-33;-851;-9;-17
581;1;1;-5;-18;913.0;1;5;990.0;-34;-834;-18;5
578;-5;1;0;10;915.0;-6;-1;983.0;-34;-840;10;-1
580;-1;1;-13;3;912.0;6;-5;957.0;-34;-838;3;-5
573;-9;1;-7;57;933.0;-8;17;976.0;-34;-843;57;17
579;-13;1;-1;47;910.0;-5;27;1020.0;-35;-844;47;27
589;-12;1;8;42;888.0;-15;-8;1008.0;-35;-848;42;-8
605;4;0;1;-3;884.0;9;5;963.0;-34;-824;-3;5
481;0;2;-3;-5;952.0;-54;9;1027.0;-26;-891;-5;9
592;0;1;3;-1;942.0;6;-32;985.0;-35;-823;-1;-32
588;-4;1;0;23;919.0;-1;4;1028.0;-35;-838;23;4
595;-2;0;4;25;878.0;3;-33;942.0;-34;-827;25;-33
592;6;1;6;-44;932.0;0;4;997.0;-35;-820;-44;4
583;-8;1;-3;2;927.0;5;12;979.0;-35;-835;2;12
596;-4;0;9;-5;869.0;-5;-11;966.0;-34;-833;-5;-11
586;-4;1;-1;15;913.0;5;34;983.0;-35;-833;15;34
583;-3;1;-4;19;916.0;7;-8;998.0;-35;-828;19;-8
584;-5;1;1;7;922.0;-1;30;994.0;-35;-836;7;30
585;-4;1;-3;-5;917.0;2;-5;1006.0;-35;-831;-5;-5
589;-2;1;6;-13;914.0;-6;26;995.0;-35;-831;-13;26
582;-10;1;3;-6;916.0;-8;4;997.0;-35;-837;-6;4
590;1;1;3;-28;925.0;-3;4;1003.0;-35;-832;-28;4
593;2;1;-1;3;916.0;-1;2;1004.0;-35;-834;3;2
591;1;1;4;15;915.0;-3;8;1008.0;-35;-835;15;8
594;8;1;-2;-6;907.0;5;38;1003.0;-35;-830;-6;38
588;-1;1;-7;15;917.0;5;13;1011.0;-35;-840;15;13
458;107;2;-87;168;957.0;-4;597;939.0;-21;-782;168;597
588;-2;1;-2;37;926.0;-2;39;985.0;-35;-838;37;39
592;6;1;1;-7;932.0;-4;-18;1000.0;-35;-829;-7;-18
593;4;1;1;-5;914.0;-3;-13;973.0;-35;-835;-5;-13
584;1;1;-2;51;933.0;-4;22;980.0;-35;-836;51;22
592;9;1;4;0;903.0;-9;7;975.0;-35;-830;0;7
592;7;1;1;-9;943.0;-8;-10;994.0;-35;-837;-9;-10
589;7;1;-6;5;922.0;-1;-24;982.0;-35;-836;5;-24
592;0;0;0;11;869.0;6;-24;951.0;-34;-828;11;-24
597;0;1;-7;-16;950.0;13;7;1014.0;-36;-824;-16;7
599;-3;1;-3;14;985.0;9;11;989.0;-36;-826;14;11
483;3;7;-6;8;924.0;-80;-14;977.0;-27;-887;8;-14
602;4;0;3;-16;881.0;4;-36;957.0;-34;-834;-16;-36
605;-8;1;3;28;906.0;5;6;1005.0;-36;-821;28;6
617;9;1;-7;4;924.0;23;-20;991.0;-36;-811;4;-20
603;3;0;0;7;887.0;12;20;984.0;-34;-824;7;20
611;-3;1;4;17;929.0;3;-11;1009.0;-36;-818;17;-11
614;4;1;0;-7;903.0;11;-23;1022.0;-37;-807;-7;-23
597;-1;0;-4;-5;884.0;9;-32;955.0;-34;-839;-5;-32
595;3;0;7;11;864.0;0;35;937.0;-34;-825;11;35
591;-1;0;-2;8;880.0;7;21;955.0;-34;-831;8;21
597;5;0;-8;18;878.0;16;7;946.0;-34;-827;18;7
592;6;1;5;-32;850.0;-1;-11;964.0;-34;-839;-32;-11
594;-13;1;2;24;939.0;-4;4;1032.0;-35;-837;24;4
587;-8;1;-8;26;923.0;6;-10;1021.0;-35;-824;26;-10
594;4;0;9;3;885.0;-1;-1;991.0;-34;-818;3;-1
596;1;1;3;26;938.0;-6;18;1045.0;-35;-820;26;18
1259;80;-11;-397;3623;511.0;-145;49;995.0;-56;-1252;3623;49
490;35;4;33;92;1053.0;-48;43;930.0;-33;-882;92;43
571;-6;2;-6;27;907.0;-24;49;969.0;-34;-847;27;49
