InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-20;-100;16;525.0;62;563.0;-100
-20;-173;16;525.0;63;563.0;-173
-20;-215;17;525.0;56;564.0;-215
-20;-164;17;525.0;66;565.0;-164
-20;-53;?;525.0;79;565.0;-53
-20;-16;17;526.0;?;564.0;-16
-20;-51;17;527.0;65;564.0;-51
?;53;17;528.0;62;565.0;53
-20;129;17;529.0;56;565.0;129
-20;58;17;530.0;58;564.0;58
-20;34;17;530.0;57;563.0;34
-20;51;17;530.0;?;563.0;51
-20;50;?;531.0;58;?;50
-20;59;17;532.0;57;563.0;59
-20;26;?;534.0;64;563.0;26
-20;29;17;535.0;61;564.0;29
-20;8;17;536.0;65;?;8
-20;26;17;538.0;?;566.0;26
-20;?;17;538.0;59;566.0;27
?;-175;?;538.0;?;?;-175
?;-221;17;538.0;51;566.0;-221
-21;?;18;538.0;78;567.0;-483
-21;-862;?;?;?;566.0;-862
?;-479;19;536.0;?;565.0;?
-21;?;20;535.0;114;564.0;114
-21;256;?;535.0;47;562.0;256
-22;197;20;535.0;?;561.0;197
-23;214;20;535.0;28;560.0;214
-23;188;20;536.0;74;559.0;188
?;215;20;536.0;105;559.0;215
-27;357;19;537.0;-8;559.0;357
-27;249;19;537.0;50;561.0;249
-28;130;19;536.0;130;561.0;130
-29;274;20;534.0;143;561.0;274
-29;369;19;530.0;61;559.0;369
-28;409;19;526.0;-30;557.0;409
-26;432;18;523.0;108;554.0;432
?;314;17;520.0;95;?;314
-24;245;16;517.0;99;550.0;245
-23;?;16;515.0;148;547.0;259
-22;182;15;?;41;?;182
-22;165;15;510.0;52;540.0;165
-22;?;15;509.0;?;?;191
-21;60;14;508.0;52;538.0;60
-21;-80;?;508.0;75;?;-80
-21;-83;14;507.0;59;543.0;-83
-21;-95;15;506.0;52;544.0;-95
-21;-85;15;?;68;545.0;-85
-21;-5;15;505.0;81;544.0;-5
-21;-43;15;504.0;69;542.0;-43
-21;-97;15;502.0;53;538.0;-97
-21;-76;15;500.0;56;533.0;-76
-21;-95;?;497.0;61;526.0;-95
-22;-94;16;495.0;55;?;-94
-22;-58;16;?;56;511.0;-58
-22;-35;16;491.0;62;504.0;?
-22;-2;16;490.0;59;497.0;-2
-22;23;16;490.0;61;493.0;23
-22;-15;?;490.0;65;491.0;-15
-22;-67;16;490.0;61;490.0;-67
-22;-92;16;490.0;65;488.0;-92
-22;-115;16;488.0;69;484.0;-115
-22;-111;17;484.0;?;479.0;-111
-22;-181;17;481.0;67;478.0;-181
-22;-219;17;?;69;480.0;-219
-23;-90;17;482.0;69;485.0;-90
-23;-51;18;?;?;492.0;-51
-23;-66;18;485.0;64;?;-66
-23;?;18;488.0;71;505.0;-65
-23;-68;18;494.0;74;508.0;-68
-23;-62;18;501.0;67;?;?
-23;-93;18;509.0;66;513.0;-93
-23;-24;?;516.0;68;517.0;-24
-23;31;18;522.0;68;523.0;31
-23;17;18;527.0;71;530.0;17
-23;20;?;531.0;74;536.0;20
?;21;18;?;74;541.0;21
-23;49;18;?;70;546.0;49
-23;33;18;532.0;66;550.0;33
-23;?;18;529.0;?;553.0;23
?;25;18;525.0;70;554.0;25
-23;-15;18;523.0;71;553.0;-15
-23;-1;18;525.0;72;553.0;-1
-23;32;18;529.0;72;555.0;32
-23;8;18;534.0;70;557.0;?
-23;17;18;538.0;?;559.0;17
-23;107;18;540.0;69;560.0;107
-23;141;18;542.0;65;561.0;141
-23;96;18;542.0;67;561.0;96
-23;54;18;542.0;68;560.0;54
?;3;18;540.0;?;559.0;3
-23;-5;17;540.0;65;558.0;-5
?;12;18;538.0;68;556.0;12
-23;0;17;537.0;?;554.0;0
-23;9;17;536.0;63;552.0;9
-23;?;17;535.0;67;550.0;-7
-23;-48;17;533.0;70;548.0;-48
?;-37;17;?;72;547.0;-37
-23;-2;17;532.0;72;546.0;-2
-23;0;17;531.0;65;544.0;0
-23;?;17;531.0;65;544.0;25
-23;74;17;530.0;67;543.0;74
-23;34;17;530.0;63;542.0;34
-23;?;17;529.0;69;541.0;-9
-23;?;17;529.0;72;541.0;4
-23;?;?;529.0;65;541.0;-22
-23;-33;17;?;68;540.0;-33
-23;-17;17;528.0;68;540.0;-17
-23;-81;17;527.0;69;?;-81
-23;-133;17;526.0;74;541.0;-133
?;-116;18;525.0;72;541.0;-116
-23;-122;18;?;73;541.0;-122
-23;-125;17;523.0;74;543.0;-125
-23;-76;18;?;66;545.0;?
-23;?;?;523.0;64;547.0;-12
?;-5;18;527.0;?;?;-5
-23;-18;18;534.0;65;555.0;-18
-23;11;18;544.0;69;560.0;11
-23;16;18;556.0;68;?;16
-23;-21;18;568.0;57;573.0;-21
-23;-26;18;579.0;64;579.0;-26
-23;-2;18;590.0;68;585.0;-2
-23;-15;?;600.0;72;?;-15
-23;-29;18;?;90;594.0;-29
-23;-5;18;614.0;82;598.0;-5
-23;6;18;618.0;72;600.0;6
-23;24;18;?;78;601.0;24
?;45;18;623.0;82;600.0;45
-23;40;18;626.0;81;599.0;40
-23;40;18;?;?;599.0;?
-22;41;18;630.0;78;599.0;41
?;49;18;632.0;62;?;49
?;75;18;632.0;54;601.0;?
-22;79;18;632.0;63;600.0;79
-22;58;18;?;66;599.0;58
-22;50;18;?;66;597.0;50
-22;74;?;631.0;70;595.0;74
-22;91;18;631.0;66;593.0;91
-22;68;18;?;65;591.0;68
?;87;17;631.0;68;589.0;87
-22;149;17;632.0;65;588.0;149
?;155;17;633.0;66;587.0;155
-22;?;17;633.0;66;586.0;149
-22;157;16;633.0;61;586.0;157
-22;?;16;633.0;60;586.0;142
-22;249;16;?;59;?;?
-22;314;15;630.0;54;586.0;314
-22;?;15;629.0;53;586.0;276
-22;311;14;628.0;52;586.0;311
-21;103;14;627.0;54;586.0;103
-21;-63;14;?;53;586.0;-63
-21;?;14;?;?;585.0;-31
-21;-138;14;626.0;65;585.0;-138
-21;-176;15;625.0;59;584.0;-176
-21;-174;15;626.0;?;583.0;-174
-21;-174;15;626.0;59;581.0;-174
-21;-127;16;627.0;?;580.0;-127
-21;-167;?;629.0;71;579.0;-167
-21;-171;16;630.0;65;578.0;-171
-21;-136;?;631.0;52;578.0;-136
-21;-226;17;631.0;55;580.0;-226
?;-258;17;632.0;53;582.0;-258
-22;-276;18;631.0;71;581.0;-276
-22;-323;19;629.0;87;576.0;-323
-22;-224;19;626.0;?;568.0;-224
-22;-105;20;621.0;80;558.0;-105
?;4;20;617.0;66;?;4
-22;10;20;613.0;57;533.0;10
-22;-104;?;?;64;522.0;-104
-22;-138;20;607.0;64;513.0;?
?;-73;20;?;?;506.0;?
-22;-28;20;601.0;72;500.0;-28
-22;-44;20;599.0;69;494.0;?
-22;-9;20;598.0;66;487.0;-9
-22;-114;?;598.0;42;481.0;-114
?;-258;21;597.0;49;473.0;-258
?;-270;21;598.0;71;467.0;-270
-22;-295;21;599.0;?;460.0;-295
-21;-90;21;599.0;?;455.0;-90
-20;92;21;599.0;86;451.0;92
-20;?;21;600.0;45;451.0;74
-20;79;21;603.0;74;455.0;79
-20;26;21;606.0;79;?;26
-20;28;21;608.0;53;?;28
-20;48;21;610.0;55;?;48
-20;50;21;611.0;46;471.0;50
-20;?;20;613.0;63;472.0;128
-20;?;20;615.0;91;474.0;?
-20;200;20;617.0;69;477.0;200
-20;225;20;620.0;61;480.0;225
-20;158;19;623.0;61;484.0;158
-20;122;18;625.0;52;?;122
-20;159;18;626.0;59;492.0;159
-20;107;18;629.0;63;496.0;107
-20;52;18;?;66;500.0;52
-20;58;18;634.0;65;504.0;58
-20;35;18;637.0;64;507.0;35
-20;85;18;640.0;63;511.0;85
-20;102;17;?;60;?;102
-20;52;17;646.0;63;522.0;52
-20;104;17;648.0;59;529.0;104
-20;102;17;651.0;53;538.0;102
-20;102;?;654.0;57;548.0;?
-20;?;16;655.0;63;556.0;126
-20;141;16;655.0;55;559.0;141
-20;?;16;654.0;49;558.0;175
-20;146;15;653.0;60;557.0;146
?;156;15;652.0;64;553.0;156
-20;88;15;651.0;58;549.0;88
-20;60;15;652.0;53;547.0;60
-20;?;15;652.0;55;549.0;88
-20;71;15;653.0;61;554.0;71
-20;146;15;654.0;?;558.0;146
-20;119;14;654.0;62;562.0;119
-20;171;14;?;?;566.0;171
-20;241;14;650.0;69;566.0;241
-20;72;13;647.0;67;561.0;72
-20;-20;13;643.0;51;556.0;-20
-20;-22;13;639.0;50;552.0;-22
-20;?;13;?;49;550.0;?
-20;-87;13;638.0;44;548.0;-87
-20;?;13;?;49;545.0;-80
-20;-95;?;636.0;55;539.0;-95
-21;?;14;635.0;?;534.0;-94
-21;-50;?;635.0;57;528.0;-50
-21;?;14;634.0;51;523.0;-32
-21;-26;14;633.0;52;519.0;-26
-21;-21;14;630.0;56;516.0;-21
-21;-18;14;627.0;56;?;-18
-21;17;14;623.0;57;507.0;?
-21;-16;14;618.0;55;?;-16
-21;-120;?;613.0;61;496.0;-120
-21;-85;14;608.0;67;?;-85
-21;-63;15;605.0;64;480.0;-63
-21;-157;15;602.0;59;473.0;-157
?;-174;15;?;53;?;?
-21;-186;15;599.0;56;462.0;?
-21;?;16;598.0;64;458.0;-185
-21;-149;16;596.0;64;453.0;-149
-21;-138;16;595.0;71;450.0;-138
?;-88;17;592.0;78;?;-88
-21;-19;17;590.0;74;443.0;-19
-21;30;17;?;78;439.0;30
-21;47;17;584.0;73;?;47
-21;37;17;581.0;69;432.0;37
-21;50;16;578.0;48;?;50
-21;104;16;576.0;62;429.0;104
-21;110;16;574.0;78;429.0;110
?;77;16;571.0;39;429.0;77
-21;95;16;568.0;99;431.0;95
-20;11;16;564.0;-41;433.0;11
-20;-68;16;559.0;-155;435.0;-68
-20;-9;15;554.0;63;?;-9
?;-43;15;?;79;439.0;-43
-20;-95;15;546.0;40;?;-95
-20;-87;16;543.0;73;446.0;-87
-20;?;16;540.0;?;450.0;-110
?;-69;16;537.0;60;455.0;-69
-20;-31;16;534.0;66;461.0;-31
-20;-41;16;530.0;65;467.0;-41
?;?;16;526.0;65;473.0;33
-20;?;16;521.0;?;477.0;22
-20;-36;16;516.0;?;479.0;?
-20;18;16;511.0;65;?;18
?;4;16;505.0;67;480.0;4
-20;?;16;500.0;67;479.0;-26
-20;7;16;?;65;479.0;7
-20;0;16;?;60;480.0;0
-20;-7;16;480.0;62;480.0;-7
-20;12;16;477.0;66;481.0;12
-20;20;16;475.0;68;486.0;20
?;45;16;474.0;66;498.0;45
-20;47;16;473.0;59;507.0;47
-20;?;?;474.0;?;?;11
-20;-14;16;477.0;63;518.0;-14
-20;16;16;482.0;61;524.0;16
-20;51;16;487.0;65;530.0;51
-20;12;16;?;61;537.0;12
-20;-4;16;?;55;?;-4
-20;-7;16;490.0;63;547.0;-7
-20;-18;16;?;68;551.0;-18
?;22;16;490.0;61;558.0;22
-20;8;16;487.0;58;564.0;8
-20;-35;?;485.0;57;570.0;-35
-20;1;16;485.0;58;573.0;1
-20;16;16;486.0;63;576.0;16
-20;?;16;488.0;63;576.0;?
-20;-31;16;490.0;61;?;-31
-20;-41;16;491.0;63;?;?
-20;-17;?;492.0;65;573.0;-17
-20;16;16;494.0;?;572.0;16
-20;1;16;499.0;61;569.0;1
-20;3;16;?;65;567.0;3
-20;-21;16;508.0;67;567.0;-21
-20;-80;16;510.0;66;568.0;-80
-20;-42;16;?;64;570.0;-42
-20;-13;16;508.0;62;570.0;-13
-20;-24;16;507.0;63;570.0;-24
-20;-48;16;508.0;63;569.0;-48
-20;-52;16;511.0;64;570.0;-52
-20;24;16;517.0;66;570.0;24
?;-6;16;525.0;63;572.0;-6
-20;-28;16;534.0;62;574.0;-28
-20;10;16;542.0;?;576.0;10
-20;26;16;547.0;63;578.0;26
-20;42;16;550.0;58;579.0;42
?;-5;16;552.0;63;579.0;-5
?;22;16;553.0;59;580.0;22
-20;57;16;552.0;57;582.0;57
-20;?;16;548.0;64;?;20
-20;34;16;543.0;65;?;?
-20;33;16;537.0;64;592.0;33
-20;?;16;533.0;63;596.0;17
?;30;16;531.0;63;600.0;30
-20;2;16;532.0;62;603.0;2
-20;14;16;534.0;60;605.0;14
-20;50;16;538.0;65;607.0;?
-20;23;16;540.0;?;608.0;23
-20;23;16;?;?;608.0;23
-20;-13;16;544.0;59;609.0;-13
-20;-46;16;544.0;63;609.0;-46
-20;-24;16;543.0;64;608.0;-24
-20;-8;16;542.0;62;608.0;-8
-20;20;16;541.0;61;608.0;20
-20;-6;?;539.0;64;607.0;?
?;-21;16;537.0;68;606.0;-21
-20;?;16;535.0;65;605.0;18
-20;13;16;533.0;63;602.0;13
-20;-21;16;530.0;?;600.0;?
-20;-15;16;526.0;61;598.0;-15
-20;16;16;522.0;61;596.0;16
-20;6;16;516.0;61;593.0;6
-20;-36;16;512.0;63;590.0;-36
-20;-20;16;508.0;63;?;-20
-20;0;16;505.0;58;583.0;0
-20;-21;16;502.0;65;579.0;-21
-20;10;16;499.0;65;574.0;10
-20;13;16;?;61;570.0;13
-20;0;16;497.0;66;566.0;0
-20;-5;?;497.0;68;562.0;-5
-20;-30;16;498.0;67;558.0;-30
?;-4;16;499.0;66;555.0;-4
?;?;16;?;68;551.0;-13
-20;-6;16;499.0;65;548.0;-6
-20;27;16;498.0;61;545.0;27
-20;5;16;497.0;64;544.0;5
-20;-10;16;496.0;?;543.0;-10
-20;2;16;?;58;543.0;2
-20;37;16;495.0;59;543.0;37
-20;33;16;495.0;65;?;33
-20;44;?;496.0;65;543.0;44
-20;95;16;496.0;61;543.0;95
-20;38;?;495.0;64;?;38
-20;-32;16;495.0;?;542.0;-32
-20;-12;16;495.0;62;542.0;?
-20;-55;16;495.0;67;543.0;-55
-20;-70;16;495.0;65;?;-70
-20;?;16;496.0;59;544.0;-6
?;-9;16;496.0;?;544.0;?
-20;?;16;497.0;64;545.0;10
-20;27;16;497.0;65;546.0;27
-20;18;?;498.0;65;547.0;18
-20;17;16;499.0;64;547.0;17
-20;-24;16;498.0;61;548.0;-24
?;-33;16;498.0;63;550.0;-33
-20;?;16;499.0;68;551.0;-9
-20;-18;?;?;68;553.0;-18
-20;8;16;499.0;65;556.0;8
-20;13;16;500.0;67;558.0;13
-20;?;16;502.0;65;560.0;-9
-20;27;?;503.0;62;562.0;27
-20;-11;16;505.0;66;564.0;-11
-20;-71;16;505.0;62;565.0;-71
-20;-46;16;505.0;60;?;-46
-20;-46;16;505.0;66;564.0;-46
?;-50;16;505.0;?;564.0;-50
-20;?;16;505.0;63;564.0;-7
-20;13;16;504.0;66;564.0;13
-20;?;16;?;59;564.0;4
-20;?;16;503.0;?;564.0;-3
-20;-11;16;503.0;?;563.0;-11
-20;?;16;503.0;62;562.0;1
-20;11;16;503.0;67;562.0;11
-20;1;16;502.0;68;561.0;1
-20;?;16;501.0;64;?;7
-20;7;16;501.0;67;?;7
?;-12;16;501.0;69;560.0;-12
?;0;16;502.0;65;559.0;0
-20;28;?;502.0;60;559.0;28
-20;29;?;?;63;?;29
-20;4;16;500.0;65;557.0;4
-20;-30;?;499.0;?;556.0;-30
?;-13;16;497.0;65;554.0;-13
-20;?;16;495.0;?;552.0;20
-20;4;16;494.0;66;551.0;4
-20;2;16;494.0;?;550.0;2
-20;-14;16;494.0;62;?;-14
-20;-29;16;495.0;64;?;-29
-20;?;16;495.0;64;549.0;?
-20;20;?;?;64;548.0;20
-20;22;16;?;66;549.0;22
-20;13;16;494.0;65;549.0;13
-20;16;16;494.0;61;549.0;16
-20;16;16;494.0;61;549.0;16
-20;-23;16;495.0;65;550.0;-23
-20;-23;16;495.0;67;550.0;-23
-20;-11;16;496.0;63;550.0;?
-20;-48;16;?;63;550.0;-48
-20;?;16;497.0;64;551.0;-26
?;?;16;498.0;62;551.0;31
-20;19;?;498.0;63;551.0;19
-20;18;16;499.0;63;?;18
-20;23;16;499.0;64;550.0;23
-20;-25;16;500.0;63;550.0;-25
-20;-35;16;500.0;62;550.0;-35
?;-3;16;499.0;?;550.0;-3
-20;11;16;499.0;62;550.0;11
-20;11;16;499.0;63;?;11
?;7;16;499.0;66;550.0;7
-20;18;16;500.0;63;?;18
-20;-7;16;500.0;60;550.0;-7
-20;-27;16;500.0;63;550.0;-27
-20;10;16;501.0;63;550.0;10
-20;-1;16;501.0;63;549.0;-1
-20;-37;16;501.0;66;550.0;-37
-20;-40;16;501.0;66;550.0;-40
?;-38;?;501.0;68;550.0;?
-20;2;16;501.0;68;?;2
-20;41;16;501.0;65;549.0;41
-20;-13;16;500.0;65;549.0;?
-20;-51;16;501.0;63;549.0;-51
-20;19;16;500.0;?;549.0;19
?;30;16;?;70;550.0;?
-20;-14;16;500.0;62;550.0;-14
-20;-19;16;500.0;62;550.0;-19
-20;-24;?;499.0;62;550.0;-24
?;7;16;499.0;64;?;7
-20;-10;16;498.0;?;?;-10
-20;-24;16;498.0;?;548.0;-24
-20;11;16;?;?;548.0;11
-20;?;?;498.0;63;548.0;?
-20;-3;16;?;64;549.0;-3
-20;-1;16;498.0;65;549.0;-1
-20;11;16;499.0;64;550.0;11
-20;-4;?;499.0;63;551.0;-4
-20;-51;16;498.0;62;552.0;-51
-20;-15;16;498.0;64;553.0;-15
-20;-10;16;498.0;66;554.0;-10
-20;-21;16;498.0;64;554.0;-21
-20;16;16;498.0;65;555.0;16
-20;-16;?;?;66;555.0;-16
-20;-14;16;498.0;64;556.0;-14
-20;49;16;498.0;?;?;49
-20;8;16;498.0;59;556.0;8
-20;-12;16;498.0;?;556.0;-12
-20;-3;16;498.0;?;556.0;-3
-20;-37;16;498.0;64;556.0;-37
-20;-6;16;498.0;61;?;-6
-20;13;16;498.0;63;555.0;13
-20;-18;?;498.0;69;555.0;-18
?;-13;16;498.0;68;555.0;?
-20;-11;16;498.0;65;555.0;-11
?;11;16;498.0;66;555.0;11
-20;52;16;?;63;555.0;52
-20;19;16;497.0;?;555.0;?
-20;-9;16;498.0;65;555.0;-9
?;-11;16;498.0;61;555.0;-11
?;?;16;499.0;63;555.0;-3
-20;10;16;499.0;63;555.0;10
-20;-10;16;500.0;64;556.0;-10
-20;-11;16;?;61;556.0;-11
-20;?;16;500.0;62;556.0;-24
-20;-50;16;500.0;65;556.0;-50
-20;13;16;500.0;65;556.0;13
-20;45;16;500.0;63;556.0;45
-20;-28;16;501.0;63;?;-28
-20;-32;16;501.0;?;556.0;-32
-20;13;16;501.0;63;557.0;13
-20;21;16;500.0;61;557.0;21
-20;20;16;501.0;63;557.0;?
-20;19;16;?;66;558.0;19
-20;1;16;502.0;67;559.0;?
-20;?;16;502.0;63;559.0;-21
-20;-9;16;?;64;559.0;-9
-20;3;16;501.0;68;559.0;?
-20;1;16;502.0;65;559.0;1
-20;?;16;502.0;68;559.0;12
-20;12;16;502.0;69;559.0;12
-20;?;16;502.0;61;559.0;6
-20;?;16;502.0;67;560.0;16
-20;4;16;502.0;68;560.0;4
-20;37;16;502.0;64;560.0;37
-20;47;16;502.0;66;560.0;47
-20;19;16;502.0;62;559.0;19
-20;78;16;502.0;66;559.0;78
-20;38;16;501.0;67;559.0;38
-20;5;16;501.0;66;558.0;5
-20;?;16;?;68;558.0;44
-20;?;16;501.0;62;557.0;-14
-20;-16;16;501.0;64;557.0;?
-20;15;16;501.0;67;556.0;15
?;-10;16;501.0;64;555.0;-10
-20;-19;16;501.0;64;555.0;-19
-20;-8;16;501.0;65;554.0;-8
-20;1;16;501.0;67;554.0;1
?;-15;16;501.0;68;554.0;?
-20;-37;16;501.0;63;554.0;-37
-20;-2;?;501.0;63;?;-2
-20;-1;16;501.0;65;?;-1
-20;-31;16;501.0;64;553.0;-31
-20;0;16;?;65;?;0
-20;4;16;502.0;64;554.0;4
-20;0;16;502.0;69;553.0;0
-20;25;16;502.0;67;553.0;25
?;?;16;502.0;59;553.0;12
-20;16;16;?;64;553.0;16
-20;31;16;503.0;69;554.0;31
-20;-10;16;503.0;63;553.0;?
?;-23;16;503.0;63;554.0;?
-20;9;16;?;66;554.0;9
-20;23;16;503.0;?;555.0;23
-20;5;16;503.0;63;555.0;5
-20;-38;16;504.0;64;?;-38
-20;?;16;504.0;67;555.0;-39
-20;?;16;503.0;68;554.0;5
?;30;16;503.0;?;554.0;30
-20;26;16;503.0;63;554.0;26
-20;?;16;503.0;64;554.0;-5
-20;-12;16;503.0;65;554.0;-12
-20;27;16;503.0;65;554.0;27
-20;11;16;502.0;65;554.0;11
-20;-22;16;502.0;63;554.0;-22
-20;-17;16;502.0;62;555.0;-17
-20;-8;16;502.0;62;555.0;-8
-20;10;16;502.0;63;555.0;10
-20;18;16;502.0;66;?;18
-20;27;16;501.0;?;555.0;?
-20;5;16;501.0;64;555.0;5
-20;-9;16;501.0;66;555.0;-9
?;-12;16;501.0;?;554.0;-12
-20;-31;?;502.0;64;554.0;-31
?;7;16;502.0;62;555.0;7
?;22;16;502.0;64;555.0;22
-20;6;16;501.0;66;556.0;6
-20;11;16;501.0;63;556.0;11
-20;0;16;502.0;63;557.0;0
-20;-1;16;502.0;65;?;-1
-20;-4;16;502.0;67;557.0;-4
-20;-17;16;501.0;?;557.0;-17
-20;-20;16;501.0;67;557.0;-20
-20;-21;16;501.0;62;557.0;-21
-20;-31;?;501.0;61;557.0;-31
-20;-9;16;501.0;63;557.0;-9
-20;24;16;501.0;61;557.0;24
-20;-34;16;502.0;65;557.0;-34
-20;-34;16;502.0;68;557.0;-34
-20;13;16;502.0;65;557.0;13
-20;0;16;502.0;63;556.0;0
-20;27;16;502.0;62;557.0;27
-20;1;16;?;66;?;?
-20;-26;16;501.0;66;557.0;-26
-20;-4;?;501.0;64;557.0;-4
-20;-12;16;501.0;68;557.0;-12
-20;-10;16;500.0;68;557.0;-10
-20;-11;16;500.0;64;557.0;-11
-20;5;16;500.0;63;557.0;5
-20;1;16;500.0;63;557.0;1
-20;-26;16;500.0;64;557.0;-26
-20;-4;16;500.0;64;557.0;-4
-20;20;16;499.0;?;557.0;20
-20;-1;16;499.0;68;557.0;-1
-20;-27;16;499.0;64;557.0;?
-20;-20;16;499.0;61;557.0;-20
-20;25;16;499.0;62;557.0;25
-20;14;16;?;62;?;14
-20;-38;16;499.0;?;558.0;-38
-20;-24;16;500.0;?;558.0;-24
-20;-29;16;500.0;66;558.0;-29
-20;-8;?;?;65;?;-8
-20;52;16;?;65;?;?
-20;2;16;500.0;67;559.0;2
-20;-50;16;500.0;63;559.0;-50
-20;-14;16;500.0;?;559.0;-14
-20;10;16;500.0;58;560.0;10
-20;-17;16;500.0;60;560.0;-17
-20;-44;16;500.0;64;560.0;-44
-20;-27;16;500.0;66;560.0;?
?;0;?;500.0;?;560.0;0
-20;-15;16;499.0;63;560.0;-15
-20;?;16;500.0;69;560.0;-10
-20;23;16;499.0;65;560.0;23
?;14;16;499.0;60;560.0;14
-20;0;16;499.0;68;560.0;0
-20;2;16;?;?;?;2
-20;-11;16;499.0;66;560.0;-11
-20;0;16;500.0;65;560.0;0
?;-9;16;500.0;65;560.0;-9
-20;-18;16;500.0;67;560.0;-18
-20;-20;16;500.0;67;?;-20
-20;-52;?;500.0;63;559.0;-52
-20;-8;?;500.0;60;560.0;-8
-20;2;?;500.0;?;560.0;2
-20;-38;16;500.0;69;?;-38
-20;1;16;500.0;65;560.0;1
?;?;16;501.0;62;560.0;31
-20;?;16;501.0;62;560.0;16
?;-8;16;?;65;559.0;-8
-20;-2;16;501.0;65;559.0;-2
?;14;16;501.0;65;559.0;?
-20;21;16;501.0;67;559.0;21
-20;2;16;501.0;66;559.0;2
-20;-34;16;502.0;66;559.0;-34
-20;6;16;502.0;68;558.0;6
-20;17;16;501.0;64;558.0;17
-20;15;16;501.0;62;557.0;15
-20;3;16;?;64;556.0;3
-20;-40;16;500.0;64;556.0;-40
-20;11;16;499.0;67;555.0;11
-20;-5;16;499.0;66;555.0;?
-20;-23;16;499.0;?;555.0;-23
-20;36;16;?;64;555.0;?
-20;28;16;499.0;62;555.0;28
-20;?;16;498.0;61;555.0;3
?;-26;16;?;62;556.0;-26
-20;-18;16;498.0;69;556.0;-18
-20;14;16;498.0;64;556.0;14
-20;21;16;498.0;59;557.0;21
-20;21;16;498.0;?;557.0;21
-20;21;16;498.0;67;557.0;21
-20;19;16;499.0;66;557.0;19
-20;-24;16;499.0;65;557.0;-24
-20;-53;16;500.0;63;557.0;-53
?;-4;16;500.0;69;557.0;-4
-20;20;16;500.0;?;556.0;20
-20;?;16;?;59;556.0;0
-20;17;16;500.0;65;556.0;17
-20;11;16;500.0;66;556.0;11
-20;?;16;500.0;63;556.0;1
-20;9;16;500.0;65;556.0;9
-20;-10;16;?;64;556.0;-10
-20;?;16;500.0;65;555.0;-11
-20;-9;16;500.0;68;555.0;-9
?;-6;16;499.0;66;?;-6
-20;1;16;499.0;65;555.0;1
-20;-12;16;499.0;66;555.0;-12
-20;0;16;?;65;554.0;0
-20;?;16;499.0;65;554.0;29
-20;?;16;499.0;?;553.0;20
-20;7;16;498.0;64;553.0;7
?;10;16;498.0;68;553.0;10
-20;-16;16;?;67;553.0;-16
-20;-30;16;499.0;?;552.0;-30
?;-4;16;499.0;66;552.0;-4
-20;-5;16;499.0;64;552.0;-5
-20;-3;16;499.0;62;552.0;-3
-20;33;16;500.0;65;552.0;33
-20;39;16;500.0;64;552.0;39
-20;12;16;499.0;64;552.0;12
-20;1;16;?;66;552.0;1
-20;-3;16;499.0;68;?;-3
-20;-16;16;499.0;66;554.0;-16
-20;-2;?;499.0;62;554.0;-2
-20;-4;16;?;64;554.0;-4
-20;-39;16;498.0;67;554.0;-39
-20;-15;16;499.0;65;?;-15
-20;22;16;499.0;65;554.0;22
?;12;16;499.0;67;555.0;12
?;-3;16;499.0;65;?;-3
-20;1;16;500.0;64;555.0;1
-20;19;16;500.0;68;555.0;19
-20;15;16;500.0;62;?;15
-20;7;16;500.0;58;557.0;7
-20;16;16;500.0;68;557.0;?
?;19;16;500.0;69;557.0;19
-20;-12;16;?;63;558.0;-12
-20;-24;16;499.0;66;558.0;-24
-20;12;?;499.0;63;558.0;12
-20;-14;16;499.0;63;558.0;-14
-20;-5;16;499.0;66;558.0;-5
-20;2;16;499.0;63;558.0;2
-20;-40;16;?;63;?;-40
-20;-5;16;500.0;65;557.0;-5
-20;-7;16;?;67;557.0;-7
-20;18;?;500.0;63;558.0;18
-20;52;16;501.0;60;558.0;52
-20;0;16;501.0;62;558.0;?
-20;?;16;501.0;62;558.0;0
-20;14;16;501.0;61;558.0;14
-20;-2;16;502.0;64;559.0;-2
?;17;16;502.0;66;559.0;17
-20;31;16;502.0;63;560.0;31
-20;6;16;?;65;561.0;6
-20;0;?;504.0;69;561.0;0
-20;12;16;504.0;68;?;12
-20;1;16;505.0;66;563.0;1
-20;11;16;507.0;?;564.0;?
-20;19;16;508.0;62;565.0;19
-20;-4;16;510.0;64;566.0;-4
-20;-29;16;511.0;63;568.0;-29
?;-23;16;513.0;60;570.0;-23
-20;34;16;514.0;64;572.0;34
-20;23;16;516.0;63;574.0;?
-20;18;16;518.0;62;575.0;?
-20;?;16;518.0;67;576.0;38
-20;2;16;519.0;69;578.0;2
-20;24;16;520.0;67;579.0;24
-20;?;16;522.0;65;580.0;26
-20;35;16;523.0;65;581.0;?
-20;65;16;?;67;582.0;65
?;40;16;519.0;66;584.0;40
-20;40;16;513.0;66;586.0;40
-20;35;16;?;64;588.0;35
-20;38;16;497.0;57;590.0;38
-20;54;16;489.0;59;593.0;54
?;15;?;480.0;58;596.0;15
-20;-10;16;473.0;49;600.0;-10
