InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;Accelerometer RUA^ accX;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RLA gyroY
-6;-9;-50.0;-272;52;-1;-158.0;-52;-385.0;-142.0;-9;171.0
5;14;-130.0;-259;-2;-1;-238.0;2;-385.0;-162.0;14;64.0
7;18;-152.0;-278;43;-8;-91.0;-43;-442.0;-139.0;18;-71.0
7;-17;68.0;-274;13;0;1.0;-13;-276.0;-132.0;-17;82.0
-3;11;53.0;-276;-13;-4;-26.0;13;-353.0;-153.0;11;8.0
1;45;33.0;-276;-47;-6;-11.0;47;-317.0;-130.0;45;-68.0
1;36;18.0;-274;-43;-4;-40.0;43;-301.0;-145.0;36;-44.0
0;15;5.0;-266;-32;6;-11.0;32;-319.0;-145.0;15;-32.0
1;22;25.0;-263;-38;10;-11.0;38;-321.0;-131.0;22;-53.0
0;-9;40.0;-269;-17;2;-19.0;17;-340.0;-140.0;-9;4.0
1;-13;13.0;-259;5;-1;29.0;-5;-424.0;100.0;-13;33.0
7;-18;-42.0;-273;10;0;71.0;-10;-350.0;-140.0;-18;-19.0
4;6;13.0;-277;27;-5;88.0;-27;-335.0;-130.0;6;-57.0
-2;-44;-4.0;-270;55;1;7.0;-55;-343.0;-127.0;-44;-77.0
0;-15;27.0;-268;18;5;34.0;-18;-347.0;-122.0;-15;-23.0
-5;-35;31.0;-266;-14;7;63.0;14;-329.0;-113.0;-35;10.0
4;-21;50.0;-275;11;-1;63.0;-11;-309.0;-125.0;-21;-11.0
3;-17;58.0;-275;5;-4;0.0;-5;-346.0;-137.0;-17;-130.0
-2;-5;89.0;-275;48;-4;32.0;-48;-348.0;-141.0;-5;-151.0
2;10;144.0;-272;31;-4;69.0;-31;-368.0;-140.0;10;-100.0
1;30;192.0;-268;26;2;146.0;-26;-339.0;-161.0;30;-54.0
0;-2;220.0;-233;-12;-2;143.0;12;-387.0;-150.0;-2;209.0
-3;14;-44.0;-266;5;0;-46.0;-5;-296.0;-154.0;14;-74.0
0;2;-111.0;-264;-22;1;-93.0;22;-291.0;-140.0;2;49.0
1;2;-11.0;-260;-16;-1;-5.0;16;-408.0;99.0;2;-21.0
5;43;19.0;-262;-44;-2;-43.0;44;-394.0;108.0;43;-34.0
0;-63;-13.0;-260;-11;0;-9.0;11;-396.0;121.0;-63;-15.0
1;-4;26.0;-258;-11;0;-7.0;11;-416.0;121.0;-4;28.0
3;-21;28.0;-263;2;-5;-21.0;-2;-412.0;109.0;-21;18.0
-3;6;16.0;-265;16;-5;-1.0;-16;-415.0;116.0;6;33.0
2;9;7.0;-256;5;2;-18.0;-5;-414.0;107.0;9;-3.0
-5;-19;22.0;-261;26;-3;-30.0;-26;-415.0;110.0;-19;40.0
1;2;20.0;-272;4;1;8.0;-4;-107.0;-114.0;2;-2.0
1;-44;-1.0;-272;-26;0;-24.0;26;-90.0;-126.0;-44;18.0
-2;-27;-8.0;-274;24;-2;-11.0;-24;-105.0;-141.0;-27;-34.0
-2;68;-25.0;-260;6;-3;16.0;-6;-403.0;93.0;68;30.0
-2;10;24.0;-257;-26;-2;16.0;26;-415.0;123.0;10;16.0
-4;8;-28.0;-257;47;2;-7.0;-47;-415.0;121.0;8;14.0
-2;-8;9.0;-259;27;-2;-13.0;-27;-415.0;99.0;-8;-10.0
1;-32;-16.0;-258;-16;-1;-17.0;16;-403.0;104.0;-32;-13.0
1;-22;1.0;-265;8;-6;-10.0;-8;-430.0;102.0;-22;35.0
0;-25;9.0;-258;-3;3;-59.0;3;-254.0;-183.0;-25;-11.0
1;-20;-108.0;-256;39;4;-22.0;-39;-322.0;-161.0;-20;109.0
-4;24;-136.0;-263;31;0;8.0;-31;-450.0;-172.0;24;93.0
-2;8;-4.0;-262;-27;-3;-21.0;27;-415.0;105.0;8;10.0
-3;-26;-47.0;-256;-59;2;-51.0;59;-414.0;103.0;-26;29.0
0;23;34.0;-249;-28;5;-42.0;28;-415.0;90.0;23;81.0
0;-6;32.0;-247;12;6;-52.0;-12;-424.0;122.0;-6;81.0
2;22;7.0;-254;35;-1;-2.0;-35;-485.0;101.0;22;82.0
-21;43;-177.0;-270;-60;21;-130.0;60;-364.0;-105.0;43;-419.0
7;17;-56.0;-296;25;4;-132.0;-25;-420.0;-21.0;17;-97.0
3;-31;-12.0;-267;-6;0;-12.0;6;-454.0;-153.0;-31;77.0
8;-24;61.0;-272;20;-1;48.0;-20;-376.0;-146.0;-24;37.0
8;2;68.0;-270;-32;0;92.0;32;-378.0;-151.0;2;-15.0
-2;11;21.0;-268;-10;-1;63.0;10;-407.0;-165.0;11;-78.0
1;-11;0.0;-267;9;2;44.0;-9;-375.0;-171.0;-11;3.0
2;41;95.0;-273;48;-7;78.0;-48;-415.0;-153.0;41;43.0
4;-15;26.0;-273;16;-1;67.0;-16;-370.0;-149.0;-15;32.0
-4;16;230.0;-271;-30;0;86.0;30;-380.0;-161.0;16;21.0
0;16;114.0;-265;18;3;112.0;-18;-421.0;-152.0;16;107.0
0;18;33.0;-267;6;2;100.0;-6;-419.0;-151.0;18;142.0
-4;-24;5.0;-267;-14;2;2.0;14;-556.0;-211.0;-24;4.0
1;4;-23.0;-267;-16;1;-2.0;16;-576.0;-210.0;4;-28.0
-2;18;1.0;-272;-33;-4;73.0;33;-402.0;-150.0;18;-62.0
1;-11;-34.0;-265;39;5;11.0;-39;-390.0;-162.0;-11;49.0
-4;7;8.0;-270;46;-1;-7.0;-46;-377.0;-155.0;7;93.0
-1;31;-31.0;-255;-22;-3;-42.0;22;-579.0;-163.0;31;-102.0
1;-4;39.0;-256;-30;-3;8.0;30;-578.0;-226.0;-4;-26.0
1;37;25.0;-271;22;-1;6.0;-22;-567.0;-196.0;37;4.0
1;-20;33.0;-254;-2;-2;19.0;2;-589.0;-210.0;-20;-7.0
4;-28;21.0;-255;2;-1;16.0;-2;-573.0;-210.0;-28;12.0
2;6;41.0;-243;-9;9;18.0;9;-577.0;-234.0;6;22.0
3;-15;13.0;-252;-27;2;-5.0;27;-585.0;-229.0;-15;33.0
-4;2;-17.0;-247;-15;0;-204.0;15;-445.0;-209.0;2;27.0
2;2;-57.0;-258;44;5;11.0;-44;-227.0;-151.0;2;-70.0
4;8;-20.0;-262;-8;3;-84.0;8;-264.0;-139.0;8;96.0
-1;-13;-146.0;-268;-32;-3;-54.0;32;-264.0;-161.0;-13;-15.0
3;25;-30.0;-263;-35;3;-101.0;35;-262.0;-157.0;25;-8.0
5;-12;-78.0;-267;14;-1;-118.0;-14;-229.0;-152.0;-12;-24.0
-1;18;-85.0;-268;5;-6;-62.0;-5;-253.0;-162.0;18;72.0
4;12;-40.0;-260;-52;3;3.0;52;-255.0;-164.0;12;43.0
5;-24;-5.0;-263;-34;1;25.0;34;-255.0;-178.0;-24;118.0
-2;-68;-21.0;-269;-53;-4;-11.0;53;-245.0;-136.0;-68;-19.0
-8;-22;-150.0;-268;-99;-2;-102.0;99;-274.0;-182.0;-22;107.0
-4;-10;145.0;-222;-38;8;-24.0;38;-403.0;-201.0;-10;4.0
-16;74;64.0;-242;30;-12;58.0;-30;-460.0;-241.0;74;26.0
-4;-29;-132.0;-223;-8;5;-70.0;8;-318.0;-261.0;-29;-158.0
5;31;-8.0;-241;69;-9;-31.0;-69;-362.0;-250.0;31;35.0
3;18;-71.0;-232;14;-1;-142.0;-14;-364.0;-251.0;18;137.0
-3;-5;-35.0;-234;10;0;-52.0;-10;-368.0;-227.0;-5;14.0
-2;-8;42.0;-236;-10;-2;-14.0;10;-374.0;-235.0;-8;32.0
-2;5;45.0;-234;-2;0;13.0;2;-368.0;-244.0;5;-2.0
1;21;14.0;-235;36;0;19.0;-36;-387.0;-235.0;21;45.0
-4;33;81.0;-230;14;3;-23.0;-14;-365.0;-251.0;33;-4.0
3;19;56.0;-231;-4;3;-4.0;4;-348.0;-241.0;19;-33.0
3;4;0.0;-227;16;5;-25.0;-16;-363.0;-240.0;4;-36.0
6;25;-31.0;-281;-25;-6;-28.0;25;-171.0;-39.0;25;47.0
-5;-2;-4.0;-273;-60;2;-26.0;60;-207.0;-69.0;-2;43.0
-2;18;-7.0;-275;-15;-2;-10.0;15;-177.0;-90.0;18;65.0
0;-51;29.0;-278;-45;-6;-2.0;45;-118.0;-93.0;-51;-30.0
1;-4;-8.0;-268;15;5;-57.0;-15;-140.0;-90.0;-4;-33.0
2;-1;-31.0;-278;-13;-6;-76.0;13;-138.0;-90.0;-1;-4.0
2;6;-96.0;-239;26;-7;-43.0;-26;-358.0;-230.0;6;96.0
1;-20;35.0;-277;-6;-7;-13.0;6;-138.0;-79.0;-20;5.0
1;14;26.0;-269;11;1;8.0;-11;-116.0;-82.0;14;83.0
1;12;104.0;-275;6;-4;61.0;-6;-121.0;-88.0;12;39.0
5;38;101.0;-219;126;15;55.0;-126;-372.0;-267.0;38;-116.0
0;-30;155.0;-232;57;-2;47.0;-57;-421.0;-289.0;-30;179.0
8;-9;48.0;-276;34;5;-8.0;-34;-143.0;-94.0;-9;165.0
-5;-29;40.0;-268;-6;3;71.0;6;-144.0;-87.0;-29;-159.0
0;20;64.0;-235;13;-3;-13.0;-13;-362.0;-238.0;20;157.0
-2;-25;33.0;-246;55;-8;-30.0;-55;-382.0;-246.0;-25;88.0
-8;38;38.0;-268;36;8;-8.0;-36;-157.0;-79.0;38;131.0
-1;-22;69.0;-238;48;-1;-23.0;-48;-340.0;-251.0;-22;-15.0
-2;28;99.0;-244;-29;-4;-46.0;29;-376.0;-248.0;28;77.0
-6;55;-78.0;-220;-79;17;-25.0;79;-370.0;-231.0;55;-110.0
-8;36;-97.0;-233;50;3;25.0;-50;-371.0;-224.0;36;-145.0
114;-32;169.0;-187;-54;-198;-160.0;54;-433.0;-191.0;-32;57.0
3;-10;179.0;-272;-27;6;-42.0;27;-171.0;-89.0;-10;-42.0
12;86;-8.0;-294;-13;96;-63.0;13;-225.0;-170.0;86;-96.0
-25;-21;103.0;-313;-177;-25;11.0;177;-346.0;-220.0;-21;206.0
1;-20;130.0;-240;-20;-3;120.0;20;-335.0;-236.0;-20;111.0
-2;5;115.0;-236;9;0;127.0;-9;-324.0;-260.0;5;-111.0
3;19;19.0;-238;-20;-1;111.0;20;-346.0;-246.0;19;-49.0
-42;-7;126.0;-241;-368;-232;-14.0;368;-242.0;-74.0;-7;-144.0
-2;60;-17.0;-235;-95;-1;112.0;95;-369.0;-236.0;60;18.0
0;38;44.0;-236;-5;0;178.0;5;-389.0;-262.0;38;-3.0
1;8;77.0;-274;-33;2;23.0;33;-241.0;-32.0;8;107.0
7;-20;77.0;-233;41;1;163.0;-41;-349.0;-267.0;-20;-8.0
-2;7;63.0;-224;38;2;18.0;-38;-426.0;-224.0;7;-27.0
-2;38;26.0;-235;12;-1;11.0;-12;-356.0;-281.0;38;-181.0
-5;21;32.0;-220;-61;10;35.0;61;-423.0;-258.0;21;-58.0
0;8;64.0;-230;-4;1;7.0;4;-459.0;-229.0;8;-26.0
6;39;-1.0;-233;-38;-2;17.0;38;-359.0;-253.0;39;-21.0
5;39;65.0;-226;-11;4;17.0;11;-356.0;-260.0;39;32.0
4;-25;54.0;-225;-26;5;-17.0;26;-344.0;-280.0;-25;-35.0
2;-9;103.0;-228;-29;2;-66.0;29;-299.0;-275.0;-9;-45.0
-1;13;120.0;-232;22;0;-49.0;-22;-331.0;-266.0;13;-94.0
3;6;50.0;-235;-45;-5;-107.0;45;-488.0;-278.0;6;-41.0
0;16;38.0;-240;-45;-10;-71.0;45;-485.0;-217.0;16;92.0
29;12;90.0;-253;104;-32;-7.0;-104;-456.0;-16.0;12;150.0
1;24;45.0;-230;11;1;-3.0;-11;-453.0;-225.0;24;-21.0
-23;42;19.0;-226;29;14;-47.0;-29;-478.0;-41.0;42;93.0
0;-26;-21.0;-263;-48;-23;-22.0;48;-453.0;-108.0;-26;3.0
2;-5;30.0;-220;-49;27;-30.0;49;-479.0;-151.0;-5;69.0
6;21;37.0;-248;-10;-3;30.0;10;-475.0;-110.0;21;-74.0
3;9;34.0;-232;-24;-3;6.0;24;-498.0;-266.0;9;-144.0
8;-4;-81.0;-237;9;-4;51.0;-9;-349.0;-311.0;-4;88.0
3;28;-29.0;-227;-51;4;10.0;51;-349.0;-301.0;28;-114.0
6;48;-4.0;-232;-34;-3;-31.0;34;-368.0;-272.0;48;-190.0
14;-42;-56.0;-222;-51;0;-71.0;51;-360.0;-258.0;-42;102.0
1;-7;49.0;-227;0;0;13.0;0;-358.0;-187.0;-7;133.0
-1;-25;107.0;-232;5;1;29.0;-5;-394.0;-260.0;-25;-160.0
-2;-24;86.0;-238;6;-2;-102.0;-6;-351.0;-246.0;-24;98.0
4;21;46.0;-233;-26;-1;-81.0;26;-318.0;-252.0;21;195.0
3;-6;47.0;-235;3;-1;-164.0;-3;-402.0;-251.0;-6;-88.0
2;46;56.0;-246;-18;0;23.0;18;-463.0;-96.0;46;-49.0
4;29;378.0;-287;83;-9;-167.0;-83;-352.0;-231.0;29;49.0
14;-5;44.0;-224;24;22;-36.0;-24;-226.0;-223.0;-5;-7.0
7;19;-4.0;-245;16;1;50.0;-16;-456.0;-89.0;19;-42.0
2;-2;-81.0;-237;39;-1;-151.0;-39;-406.0;-250.0;-2;66.0
4;-15;202.0;-255;-49;-9;244.0;49;-482.0;-69.0;-15;-179.0
2;-9;5.0;-240;48;-4;-107.0;-48;-394.0;-256.0;-9;-28.0
0;-41;33.0;-236;12;-1;-76.0;-12;-376.0;-268.0;-41;-73.0
3;-6;-130.0;-243;17;-4;-41.0;-17;-323.0;-250.0;-6;46.0
3;15;-9.0;-234;-22;2;-113.0;22;-382.0;-229.0;15;-125.0
0;2;-10.0;-235;-9;2;-51.0;9;-389.0;-242.0;2;-22.0
-2;9;43.0;-236;4;0;-37.0;-4;-399.0;-248.0;9;-90.0
-2;-21;150.0;-237;39;0;-29.0;-39;-374.0;-253.0;-21;-121.0
-3;-3;-52.0;-235;-22;3;38.0;22;-374.0;-252.0;-3;-70.0
-1;10;136.0;-236;15;-3;133.0;-15;-155.0;-154.0;10;6.0
-4;7;144.0;-233;-5;1;114.0;5;-161.0;-161.0;7;6.0
1;27;140.0;-229;7;4;55.0;-7;-143.0;-158.0;27;-4.0
5;4;25.0;-246;-112;-1;58.0;112;-536.0;-144.0;4;-6.0
11;35;85.0;-253;-111;-8;-53.0;111;-527.0;-92.0;35;-9.0
7;-3;47.0;-243;-45;3;-75.0;45;-537.0;-89.0;-3;14.0
13;50;40.0;-269;-59;-18;-116.0;59;-575.0;-121.0;50;15.0
0;10;146.0;-237;-10;-3;58.0;10;-142.0;-166.0;10;-16.0
-1;-13;72.0;-243;6;-9;11.0;-6;-151.0;-166.0;-13;9.0
2;2;-47.0;-238;26;-4;-95.0;-26;-170.0;-181.0;2;-24.0
-7;-35;-81.0;-241;-26;1;-69.0;26;-287.0;-201.0;-35;48.0
-5;-11;-30.0;-230;141;22;103.0;-141;-534.0;-105.0;-11;-111.0
0;27;-56.0;-254;19;-11;79.0;-19;-555.0;-110.0;27;-84.0
-11;34;18.0;-239;-22;0;-193.0;22;-363.0;-194.0;34;-160.0
-8;26;-78.0;-250;-27;-7;142.0;27;-490.0;-120.0;26;-62.0
-10;47;97.0;-237;13;0;-106.0;-13;-393.0;-169.0;47;-210.0
-3;-28;55.0;-246;-35;0;77.0;35;-422.0;-117.0;-28;9.0
-8;-35;20.0;-243;16;-1;19.0;-16;-425.0;-140.0;-35;-133.0
-4;35;-23.0;-233;13;11;-61.0;-13;-454.0;-117.0;35;-100.0
-6;58;33.0;-244;9;-1;-60.0;-9;-410.0;-109.0;58;-108.0
-12;-4;-78.0;-249;-63;-9;-50.0;63;-404.0;-110.0;-4;-135.0
-10;-23;-30.0;-247;-51;-5;-46.0;51;-426.0;-130.0;-23;-117.0
-3;37;-124.0;-250;8;-3;-92.0;-8;-437.0;-134.0;37;-225.0
-12;6;121.0;-236;55;0;-19.0;-55;-465.0;-165.0;6;38.0
-5;-32;34.0;-254;-3;-10;-73.0;3;-432.0;-122.0;-32;-131.0
-20;23;-45.0;-246;-23;-4;7.0;23;-434.0;-120.0;23;-113.0
7;-13;-1.0;-261;84;-3;-175.0;-84;-405.0;-177.0;-13;92.0
3;-12;-172.0;-274;46;-2;-288.0;-46;-411.0;-148.0;-12;105.0
-1;35;-45.0;-263;0;-3;-113.0;0;-321.0;-168.0;35;-217.0
-3;16;-45.0;-260;11;0;0.0;-11;-306.0;-174.0;16;-58.0
-1;8;33.0;-247;-4;0;-140.0;4;-431.0;-133.0;8;-154.0
-4;-4;7.0;-265;-6;-3;-16.0;6;-319.0;-161.0;-4;30.0
2;-54;-31.0;-262;-23;2;36.0;23;-309.0;-171.0;-54;39.0
-5;-20;-45.0;-282;6;41;277.0;-6;-333.0;-150.0;-20;-316.0
-6;-8;41.0;-265;-18;-4;19.0;18;-330.0;-160.0;-8;16.0
-2;-47;-12.0;-257;21;3;3.0;-21;-315.0;-160.0;-47;19.0
2;-23;37.0;-262;-24;0;1.0;24;-321.0;-169.0;-23;16.0
5;-1;-45.0;-260;-4;-2;141.0;4;-458.0;-121.0;-1;-66.0
-7;39;19.0;-256;3;-6;7.0;-3;-340.0;-119.0;39;-102.0
-7;21;16.0;-261;-64;0;-11.0;64;-320.0;-154.0;21;33.0
-5;-101;10.0;-249;-170;-6;58.0;170;-403.0;-113.0;-101;-165.0
2;-8;-7.0;-265;-17;2;-8.0;17;-392.0;-130.0;-8;-167.0
-6;-1;27.0;-261;29;0;13.0;-29;-321.0;-183.0;-1;52.0
-12;-15;-50.0;-261;-35;-2;-58.0;35;-482.0;-141.0;-15;-159.0
2;-68;-24.0;-273;19;-5;-99.0;-19;-432.0;-121.0;-68;-179.0
-6;-66;-102.0;-273;-14;0;-55.0;14;-518.0;-156.0;-66;-42.0
-9;-56;-48.0;-270;-51;9;-84.0;51;-425.0;-136.0;-56;-66.0
0;-42;-70.0;-277;-48;8;-77.0;48;-428.0;-104.0;-42;-70.0
-5;5;-58.0;-273;-44;2;-89.0;44;-430.0;-114.0;5;-91.0
-30;11;-119.0;-268;-37;-3;-116.0;37;-490.0;-120.0;11;-101.0
4;-19;24.0;-263;-12;0;-10.0;12;-319.0;-173.0;-19;-5.0
1;11;18.0;-263;-25;0;-14.0;25;-307.0;-162.0;11;-30.0
-4;7;-1.0;-261;-17;-2;3.0;17;-394.0;-151.0;7;-13.0
9;10;-26.0;-265;-103;-5;-28.0;103;-420.0;-174.0;10;27.0
-9;-11;-59.0;-253;46;-4;74.0;-46;-563.0;-163.0;-11;60.0
-5;23;-113.0;-256;68;-5;61.0;-68;-498.0;-206.0;23;26.0
-47;31;-68.0;-288;-209;-1;-86.0;209;-475.0;-108.0;31;211.0
12;-16;94.0;-267;-4;-3;41.0;4;-208.0;-183.0;-16;-90.0
-66;-25;-9.0;-295;-9;19;-89.0;9;-453.0;-95.0;-25;-199.0
2;0;156.0;-267;21;-2;3.0;-21;-208.0;-155.0;0;2.0
3;14;147.0;-265;20;-2;29.0;-20;-208.0;-159.0;14;0.0
10;-5;168.0;-267;0;-4;2.0;0;-193.0;-153.0;-5;-43.0
2;-30;116.0;-269;18;-3;22.0;-18;-198.0;-165.0;-30;-8.0
5;-14;73.0;-271;-35;-5;-12.0;35;-197.0;-168.0;-14;-8.0
7;-26;24.0;-265;-42;0;-35.0;42;-198.0;-166.0;-26;8.0
-1;-12;80.0;-265;19;5;-146.0;-19;-375.0;33.0;-12;-32.0
2;-14;36.0;-261;14;4;26.0;-14;-219.0;-151.0;-14;9.0
3;-30;39.0;-268;19;-3;-8.0;-19;-192.0;-161.0;-30;21.0
8;5;101.0;-276;29;-4;114.0;-29;-302.0;7.0;5;-62.0
2;-1;-224.0;-271;20;-3;4.0;-20;-346.0;21.0;-1;17.0
-1;8;43.0;-265;-16;0;-23.0;16;-206.0;-163.0;8;25.0
3;8;0.0;-265;-32;2;-22.0;32;-200.0;-159.0;8;-8.0
2;-12;33.0;-263;14;2;0.0;-14;-198.0;-171.0;-12;14.0
1;18;-48.0;-269;-19;-3;-48.0;19;-218.0;-168.0;18;25.0
8;20;-40.0;-262;-67;-1;111.0;67;-531.0;-178.0;20;50.0
-5;-12;90.0;-256;40;-1;137.0;-40;-484.0;-144.0;-12;62.0
-1;-31;-23.0;-307;-9;-16;-172.0;9;-508.0;-167.0;-31;-17.0
35;7;64.0;-280;-15;0;-35.0;15;-304.0;-150.0;7;-181.0
32;-4;220.0;-282;-2;-1;128.0;2;-273.0;-200.0;-4;-29.0
21;41;103.0;-274;-44;8;30.0;44;-283.0;-202.0;41;-44.0
7;-31;-27.0;-278;-12;6;-58.0;12;-286.0;-168.0;-31;-4.0
2;-13;3.0;-280;-14;1;-28.0;14;-282.0;-177.0;-13;-36.0
9;17;10.0;-258;17;10;-40.0;-17;-431.0;-139.0;17;-9.0
2;17;24.0;-283;5;-1;-29.0;-5;-303.0;-182.0;17;34.0
7;-37;-6.0;-287;24;-5;1.0;-24;-292.0;-181.0;-37;34.0
8;4;-1.0;-280;7;1;15.0;-7;-292.0;-180.0;4;64.0
1;25;3.0;-285;16;-7;-58.0;-16;-283.0;-182.0;25;8.0
0;6;-30.0;-278;-26;0;-18.0;26;-282.0;-181.0;6;-16.0
-2;-11;43.0;-221;-17;8;1.0;17;-143.0;-227.0;-11;-16.0
-6;-46;9.0;-272;-47;9;-14.0;47;-284.0;-181.0;-46;-8.0
-4;-32;11.0;-274;-40;7;11.0;40;-280.0;-180.0;-32;27.0
1;-17;20.0;-287;-9;-7;-6.0;9;-280.0;-172.0;-17;46.0
2;-7;18.0;-283;-17;-1;-64.0;17;-285.0;-171.0;-7;10.0
15;-31;64.0;-288;-37;-5;-21.0;37;-303.0;-183.0;-31;-126.0
-12;-25;7.0;-278;-57;4;-27.0;57;-309.0;-179.0;-25;33.0
7;-17;235.0;-235;0;43;30.0;0;-422.0;-11.0;-17;-2.0
-14;-19;22.0;-288;-32;-5;4.0;32;-201.0;-193.0;-19;39.0
-26;29;16.0;-262;-31;12;-86.0;31;-462.0;-230.0;29;194.0
-2;5;141.0;-273;-24;1;-14.0;24;-145.0;-183.0;5;89.0
0;-2;93.0;-272;19;2;26.0;-19;-140.0;-169.0;-2;18.0
6;27;72.0;-278;-13;-4;7.0;13;-123.0;-141.0;27;40.0
-4;25;44.0;-273;-20;1;19.0;20;-116.0;-180.0;25;75.0
0;-14;39.0;-275;-3;-2;26.0;3;-136.0;-152.0;-14;33.0
3;12;57.0;-274;17;1;9.0;-17;-123.0;-172.0;12;37.0
2;18;48.0;-274;10;1;-3.0;-10;-134.0;-173.0;18;-20.0
-13;-24;109.0;-267;15;60;145.0;-15;-348.0;-144.0;-24;-100.0
-1;2;33.0;-214;-39;22;-28.0;39;-217.0;-222.0;2;-82.0
2;22;5.0;-275;25;-1;9.0;-25;-122.0;-175.0;22;-2.0
4;4;125.0;-299;20;13;-45.0;-20;-478.0;-247.0;4;-8.0
-3;-31;29.0;-274;69;1;-6.0;-69;-111.0;-170.0;-31;40.0
-7;-18;30.0;-276;19;-3;36.0;-19;-116.0;-161.0;-18;12.0
-1;-30;7.0;-278;-29;-2;26.0;29;-124.0;-165.0;-30;25.0
2;17;-13.0;-275;-17;-2;17.0;17;-107.0;-166.0;17;34.0
6;-1;61.0;-275;-17;-1;7.0;17;-121.0;-165.0;-1;18.0
2;18;35.0;-277;31;-3;2.0;-31;-142.0;-170.0;18;-5.0
2;26;43.0;-277;-3;-4;-4.0;3;-123.0;-171.0;26;-3.0
-1;17;-32.0;-273;-4;2;-16.0;4;-151.0;-157.0;17;-18.0
4;-42;36.0;-234;-36;-1;-47.0;36;-188.0;-228.0;-42;-142.0
2;-35;-28.0;-273;26;5;-44.0;-26;-151.0;-161.0;-35;-6.0
0;-27;1.0;-271;-2;6;-35.0;2;-151.0;-162.0;-27;19.0
-2;-1;-68.0;-275;19;0;-73.0;-19;-151.0;-155.0;-1;-6.0
-1;-23;-40.0;-273;66;2;-40.0;-66;-136.0;-171.0;-23;41.0
0;-38;-42.0;-274;9;1;-29.0;-9;-190.0;-161.0;-38;41.0
2;-5;-57.0;-271;26;5;-48.0;-26;-232.0;-152.0;-5;45.0
10;27;-54.0;-281;-61;-1;8.0;61;-541.0;-237.0;27;-74.0
7;6;81.0;-282;50;3;5.0;-50;-371.0;-171.0;6;-36.0
9;27;19.0;-288;-4;-3;-36.0;4;-366.0;-179.0;27;-64.0
4;-28;-53.0;-290;-11;-2;-39.0;11;-388.0;-174.0;-28;9.0
-1;37;36.0;-284;-35;5;-18.0;35;-378.0;-184.0;37;29.0
2;15;138.0;-274;-21;7;78.0;21;-178.0;-157.0;15;-35.0
-2;-19;159.0;-281;-33;-2;30.0;33;-196.0;-171.0;-19;9.0
-1;8;28.0;-251;7;14;21.0;-7;-531.0;-212.0;8;98.0
-2;-21;138.0;-281;-33;-2;70.0;33;-184.0;-150.0;-21;-5.0
-1;47;151.0;-279;-31;0;48.0;31;-194.0;-159.0;47;50.0
3;-7;121.0;-282;-24;-4;33.0;24;-177.0;-162.0;-7;-7.0
0;-33;147.0;-275;13;5;65.0;-13;-184.0;-161.0;-33;39.0
0;-57;114.0;-280;13;-2;58.0;-13;-170.0;-160.0;-57;-22.0
-3;-35;150.0;-279;37;2;73.0;-37;-179.0;-151.0;-35;-12.0
-5;41;97.0;-282;0;-3;89.0;0;-207.0;-170.0;41;-17.0
-10;25;138.0;-272;-16;4;72.0;16;-180.0;-155.0;25;33.0
-3;7;78.0;-281;8;-4;92.0;-8;-164.0;-158.0;7;40.0
4;26;28.0;-275;-2;1;138.0;2;-155.0;-152.0;26;125.0
-5;-25;44.0;-314;23;-10;3.0;-23;-504.0;-175.0;-25;43.0
0;25;49.0;-276;5;-3;82.0;-5;-143.0;-163.0;25;119.0
-1;-25;41.0;-278;-9;-3;66.0;9;-151.0;-159.0;-25;7.0
-4;-19;37.0;-272;-12;1;64.0;12;-154.0;-139.0;-19;-23.0
1;1;102.0;-276;1;0;23.0;-1;-150.0;-161.0;1;-40.0
5;44;38.0;-277;-7;0;31.0;7;-143.0;-151.0;44;-10.0
0;2;32.0;-304;48;2;20.0;-48;-359.0;-4.0;2;-143.0
-2;-8;-43.0;-291;-6;1;-180.0;6;-220.0;-4.0;-8;149.0
18;-15;-87.0;-294;-54;-9;-76.0;54;-430.0;-155.0;-15;38.0
3;-35;44.0;-272;27;4;26.0;-27;-160.0;-168.0;-35;10.0
-1;33;18.0;-277;-13;1;14.0;13;-160.0;-160.0;33;0.0
14;12;81.0;-284;35;0;-65.0;-35;-414.0;-172.0;12;-92.0
13;2;93.0;-287;9;-4;37.0;-9;-385.0;-152.0;2;-64.0
14;4;55.0;-286;-21;-2;29.0;21;-385.0;-161.0;4;-117.0
11;-1;15.0;-280;-29;5;-59.0;29;-404.0;-180.0;-1;-28.0
1297;671;579.0;-1606;-329;-518;133.0;329;-240.0;-168.0;671;-269.0
4;15;22.0;-283;16;1;1.0;-16;-386.0;-179.0;15;33.0
6;22;-25.0;-283;16;2;-48.0;-16;-387.0;-170.0;22;5.0
-1;0;9.0;-282;-6;3;-35.0;6;-394.0;-166.0;0;21.0
-12;-14;57.0;-278;-43;-31;-306.0;43;-385.0;-125.0;-14;-5.0
1;22;-21.0;-285;17;0;-35.0;-17;-395.0;-180.0;22;21.0
