InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
698;-3;-3;5;18;861.0;78;33;939.0;-43;-732;18;33
618;1;-4;10;6;918.0;11;-34;988.0;-37;-811;6;-34
482;17;5;-7;-182;909.0;-87;-115;1009.0;-28;-880;-182;-115
517;3;9;-2;-16;903.0;-98;-16;1021.0;-30;-871;-16;-16
621;5;-4;0;7;916.0;18;15;1022.0;-37;-812;7;15
617;5;-4;-2;36;940.0;22;-25;1007.0;-37;-816;36;-25
487;-3;5;1;-7;912.0;-91;3;1010.0;-29;-892;-7;3
481;22;4;-1;111;976.0;-45;36;969.0;-32;-898;111;36
505;6;9;-1;12;915.0;-102;-12;1024.0;-29;-880;12;-12
730;2;-17;1;21;890.0;186;11;984.0;-43;-691;21;11
612;-5;-4;-1;-18;929.0;15;-38;1014.0;-37;-817;-18;-38
497;-6;9;0;18;933.0;-90;-4;1025.0;-29;-876;18;-4
499;7;5;-5;-55;923.0;-108;9;1001.0;-29;-884;-55;9
489;0;5;-5;-6;920.0;-94;-10;1009.0;-29;-883;-6;-10
715;0;-10;-1;10;907.0;148;12;1016.0;-45;-707;10;12
476;-4;8;6;-3;943.0;-88;8;996.0;-23;-890;-3;8
477;-3;4;-3;11;961.0;-58;-6;965.0;-27;-901;11;-6
714;6;-12;0;2;895.0;148;-22;1003.0;-43;-708;2;-22
493;4;5;-5;14;909.0;-93;30;1074.0;-29;-888;14;30
615;-1;-4;2;14;933.0;13;-22;1008.0;-37;-812;14;-22
709;-4;-11;1;-24;910.0;131;-8;1008.0;-44;-721;-24;-8
474;0;2;-1;21;963.0;-65;23;1022.0;-26;-894;21;23
731;0;-4;1;-8;935.0;100;37;931.0;-44;-703;-8;37
624;-1;-4;-3;4;924.0;32;7;990.0;-37;-805;4;7
628;-2;-4;4;-3;937.0;22;21;998.0;-37;-811;-3;21
620;2;-1;4;-19;886.0;27;1;994.0;-36;-812;-19;1
612;-4;-4;-3;-26;933.0;18;6;1003.0;-37;-815;-26;6
474;5;6;-3;6;913.0;-119;32;962.0;-27;-896;6;32
494;2;8;4;-13;926.0;-104;-2;1023.0;-29;-885;-13;-2
625;-2;-4;-1;-6;924.0;25;9;1012.0;-37;-809;-6;9
483;1;2;-2;15;946.0;-53;-12;1015.0;-26;-898;15;-12
478;-32;5;-4;33;883.0;-115;8;907.0;-28;-891;33;8
482;-35;2;56;-51;1030.0;-102;-37;897.0;-29;-885;-51;-37
709;-1;-4;6;24;905.0;110;24;1007.0;-42;-717;24;24
481;-5;4;1;-10;952.0;-61;-23;948.0;-27;-900;-10;-23
612;2;-4;2;5;936.0;18;26;1012.0;-37;-807;5;26
615;0;-4;-4;33;934.0;23;7;1014.0;-37;-817;33;7
615;0;-4;-2;-24;922.0;20;-4;1009.0;-37;-816;-24;-4
395;-6;5;35;-201;915.0;-95;250;977.0;-26;-861;-201;250
626;-5;-4;9;-2;937.0;18;-2;1008.0;-37;-805;-2;-2
474;7;8;6;-1;907.0;-141;-1;963.0;-29;-890;-1;-1
478;1;4;-1;10;953.0;-61;25;950.0;-27;-900;10;25
497;-4;8;2;0;915.0;-103;1;1012.0;-29;-888;0;1
474;-4;9;-1;13;916.0;-83;19;994.0;-27;-898;13;19
423;300;-29;-196;-2526;662.0;206;-1679;950.0;-7;-589;-2526;-1679
764;64;2;266;-377;866.0;106;12;1024.0;-27;-999;-377;12
503;0;8;-2;-10;930.0;-105;21;1007.0;-29;-878;-10;21
486;0;4;3;-302;893.0;-108;-148;879.0;-29;-894;-302;-148
625;6;-4;2;16;931.0;18;19;1007.0;-37;-815;16;19
479;2;3;2;-29;959.0;-72;-3;939.0;-28;-898;-29;-3
473;-2;11;5;-8;954.0;-69;6;956.0;-27;-897;-8;6
618;2;-4;5;7;929.0;13;28;1014.0;-37;-811;7;28
467;-11;4;-12;12;998.0;-85;17;936.0;-28;-903;12;17
617;0;-4;5;1;924.0;15;-27;1003.0;-37;-813;1;-27
475;-2;2;-1;5;968.0;-74;-13;1007.0;-26;-901;5;-13
480;7;8;9;19;891.0;-95;-22;968.0;-29;-893;19;-22
627;7;-4;11;25;930.0;9;7;1008.0;-37;-815;25;7
618;-1;-4;2;15;961.0;16;16;987.0;-37;-818;15;16
620;3;-4;7;-5;942.0;11;-2;1017.0;-37;-815;-5;-2
614;1;0;-5;24;897.0;24;10;1016.0;-35;-813;24;10
521;60;0;23;211;1034.0;-86;-286;782.0;-20;-860;211;-286
483;4;12;2;-10;967.0;-74;19;935.0;-27;-894;-10;19
479;1;4;-4;-65;933.0;-70;-43;936.0;-27;-896;-65;-43
503;-5;4;-11;74;937.0;-43;63;898.0;-29;-888;74;63
474;1;9;5;16;900.0;-90;5;990.0;-27;-893;16;5
603;2;0;2;25;873.0;7;48;974.0;-35;-824;25;48
617;2;-4;5;29;942.0;13;14;1016.0;-37;-813;29;14
627;2;-4;6;-5;934.0;20;-1;996.0;-37;-807;-5;-1
487;1;1;7;-59;884.0;-80;-53;846.0;-29;-887;-59;-53
532;1;4;-5;11;849.0;-44;-13;606.0;-35;-864;11;-13
486;-3;3;3;-42;946.0;-50;-6;775.0;-28;-900;-42;-6
613;-2;-4;0;-19;925.0;17;-14;1013.0;-37;-817;-19;-14
615;2;-1;-1;51;893.0;28;40;997.0;-37;-804;51;40
481;4;11;2;-19;941.0;-72;8;970.0;-27;-903;-19;8
482;13;4;10;50;1009.0;-61;29;830.0;-28;-900;50;29
491;7;2;3;3;932.0;-60;16;901.0;-30;-893;3;16
484;-7;3;5;-21;973.0;-79;-12;888.0;-24;-897;-21;-12
494;8;6;5;-31;968.0;-73;-40;975.0;-29;-893;-31;-40
321;-88;6;39;-63;916.0;-31;627;964.0;-27;-838;-63;627
618;-1;-4;-6;19;990.0;27;12;1027.0;-37;-814;19;12
477;-3;6;12;-3;942.0;-84;6;986.0;-27;-903;-3;6
470;-9;4;-8;31;955.0;-67;16;942.0;-27;-899;31;16
642;16;-1;-10;-38;878.0;55;5;980.0;-37;-792;-38;5
494;3;4;-1;5;940.0;-59;26;817.0;-29;-891;5;26
489;-10;5;8;-17;933.0;-75;-10;1083.0;-30;-890;-17;-10
495;11;2;-23;-54;967.0;-29;-23;882.0;-28;-898;-54;-23
601;8;1;10;-46;942.0;-5;-12;1020.0;-35;-829;-46;-12
489;14;0;1;-32;942.0;-31;-32;908.0;-27;-893;-32;-32
477;-3;12;1;25;944.0;-80;-35;976.0;-27;-897;25;-35
490;-4;8;-2;-4;920.0;-85;-7;1023.0;-23;-888;-4;-7
616;0;-4;4;21;937.0;14;-25;997.0;-37;-809;21;-25
621;5;-4;-1;15;937.0;20;-12;1005.0;-37;-810;15;-12
480;-8;8;-1;15;912.0;-141;20;942.0;-30;-889;15;20
485;31;13;19;26;797.0;-88;8;1003.0;-30;-886;26;8
484;-21;6;-16;-59;429.0;-113;-59;781.0;-28;-872;-59;-59
619;10;0;1;-4;879.0;20;9;1014.0;-35;-815;-4;9
483;-10;8;-9;-91;932.0;-118;-68;962.0;-27;-883;-91;-68
628;2;-4;1;-12;933.0;25;-15;1013.0;-37;-807;-12;-15
731;5;-11;-2;-15;873.0;161;8;977.0;-45;-687;-15;8
452;18;10;-77;41;896.0;-113;-53;919.0;-31;-890;41;-53
618;4;-4;0;7;942.0;20;3;1010.0;-37;-812;7;3
614;-4;-4;-6;-2;942.0;19;22;1016.0;-37;-824;-2;22
605;2;1;1;54;918.0;-3;42;1058.0;-35;-829;54;42
1005;49;-44;-86;-15;882.0;281;122;1018.0;-75;-158;-15;122
459;-110;-6;56;9;948.0;1;-536;974.0;-35;-827;9;-536
789;-1522;-102;-830;978;916.0;731;-1815;1129.0;-76;-1610;978;-1815
615;2;-4;-2;15;943.0;20;28;1001.0;-37;-813;15;28
619;2;-4;6;17;942.0;13;1;1022.0;-37;-815;17;1
483;-1;2;4;-20;910.0;-47;-7;1017.0;-26;-893;-20;-7
567;0;0;-1;-4;1019.0;-13;0;1017.0;-33;-847;-4;0
1684;1022;-2;-181;-1073;1278.0;475;295;949.0;-33;-906;-1073;295
446;16;2;-7;-111;899.0;-5;-90;917.0;-27;-900;-111;-90
473;-18;3;28;6;993.0;-57;53;1259.0;-30;-899;6;53
477;-19;6;10;-74;944.0;-73;-10;1034.0;-29;-894;-74;-10
473;-14;2;-13;8;928.0;-58;19;1008.0;-26;-896;8;19
582;-3;1;-4;-72;969.0;-2;-41;971.0;-35;-838;-72;-41
504;93;2;19;128;1845.0;-95;73;1167.0;-26;-866;128;73
624;-1;-4;5;19;925.0;20;19;1005.0;-37;-809;19;19
708;-3;-3;6;-12;868.0;76;-10;947.0;-44;-728;-12;-10
707;2;-3;-4;17;866.0;87;8;931.0;-43;-732;17;8
473;-8;11;-6;8;909.0;-78;16;993.0;-27;-896;8;16
614;4;0;9;-23;885.0;9;13;1001.0;-35;-813;-23;13
473;28;7;-24;94;953.0;-63;54;997.0;-28;-899;94;54
504;-36;8;-79;-1300;965.0;-57;-476;1038.0;-31;-937;-1300;-476
483;13;2;-6;-8;953.0;-60;11;1010.0;-26;-893;-8;11
511;2;4;-5;77;762.0;-51;35;756.0;-34;-876;77;35
485;4;8;0;25;928.0;-108;7;967.0;-27;-892;25;7
476;-5;9;-3;3;952.0;-86;-1;976.0;-27;-903;3;-1
479;1;8;3;62;986.0;-91;14;993.0;-23;-891;62;14
478;-3;9;-4;4;917.0;-87;19;995.0;-27;-901;4;19
476;0;9;1;-7;910.0;-91;-11;994.0;-27;-895;-7;-11
474;-4;9;-1;-4;926.0;-88;13;980.0;-27;-897;-4;13
623;-1;-4;5;7;941.0;20;18;1007.0;-37;-810;7;18
1157;-728;3;-656;483;597.0;80;1216;763.0;-24;-188;483;1216
497;2;8;3;-23;901.0;-97;-29;1001.0;-29;-888;-23;-29
495;2;5;-8;-9;891.0;-99;19;1004.0;-29;-883;-9;19
618;7;-4;-3;-3;914.0;22;-19;1014.0;-37;-817;-3;-19
619;-5;-4;3;-15;933.0;20;-6;1013.0;-37;-813;-15;-6
618;0;-4;5;-6;937.0;17;-10;1006.0;-37;-806;-6;-10
601;7;2;-9;-14;959.0;-8;40;994.0;-35;-828;-14;40
616;5;0;2;33;900.0;17;21;1032.0;-35;-807;33;21
626;4;-4;4;-12;930.0;20;1;1004.0;-37;-811;-12;1
613;6;-4;-6;-7;942.0;22;-13;1006.0;-37;-813;-7;-13
476;1;9;3;7;914.0;-94;-15;983.0;-27;-896;7;-15
721;-2;-11;-3;87;922.0;150;102;1020.0;-45;-707;87;102
623;9;-4;7;11;941.0;14;7;1001.0;-37;-804;11;7
615;0;-4;7;-25;913.0;10;19;1013.0;-37;-815;-25;19
956;550;7;-1651;1466;771.0;1555;-633;1009.0;-32;-1284;1466;-633
486;1;5;-2;11;932.0;-92;-16;1013.0;-29;-885;11;-16
472;-6;6;-3;-24;917.0;-99;-30;981.0;-28;-893;-24;-30
471;-8;9;5;-6;927.0;-86;5;973.0;-27;-897;-6;5
621;1;-4;0;26;925.0;20;27;1022.0;-37;-818;26;27
616;-1;-4;4;-27;924.0;15;5;1013.0;-37;-819;-27;5
616;0;-4;1;2;933.0;19;32;1002.0;-37;-815;2;32
617;-3;-4;2;36;932.0;16;17;1007.0;-37;-820;36;17
621;1;-4;3;-7;937.0;16;21;1013.0;-37;-813;-7;21
483;2;2;0;13;950.0;-56;15;1019.0;-26;-893;13;15
496;12;7;38;28;639.0;-91;34;879.0;-22;-881;28;34
481;4;5;7;4;926.0;-91;0;1006.0;-29;-893;4;0
488;2;5;2;-10;916.0;-97;21;1002.0;-29;-895;-10;21
485;-4;5;-3;3;917.0;-89;-21;1013.0;-29;-885;3;-21
478;0;8;3;73;904.0;-95;23;962.0;-27;-888;73;23
474;-2;5;8;-1;902.0;-93;2;1000.0;-29;-894;-1;2
478;0;9;0;2;906.0;-86;10;995.0;-27;-900;2;10
466;0;10;2;-16;978.0;-184;7;905.0;-28;-887;-16;7
491;6;5;-3;-5;944.0;-99;13;993.0;-29;-886;-5;13
619;2;-4;0;4;934.0;22;20;1015.0;-37;-815;4;20
488;22;7;30;1;831.0;-116;-15;1019.0;-29;-886;1;-15
1052;749;-3;-24;-3519;949.0;2;1290;899.0;-24;-508;-3519;1290
487;1;5;1;-4;917.0;-93;-19;1008.0;-29;-885;-4;-19
488;-3;5;-5;18;931.0;-94;-6;1006.0;-29;-889;18;-6
619;2;-4;5;14;933.0;15;12;1019.0;-37;-808;14;12
621;4;-4;0;-14;929.0;22;10;1010.0;-37;-814;-14;10
493;3;9;-2;-15;916.0;-112;10;1012.0;-29;-880;-15;10
483;2;8;-1;-15;975.0;-94;-3;1013.0;-23;-891;-15;-3
485;26;3;2;-34;778.0;-82;-32;970.0;-26;-894;-34;-32
484;14;5;2;16;912.0;-104;12;997.0;-29;-897;16;12
495;2;9;0;-37;922.0;-97;-30;1024.0;-29;-886;-37;-30
490;15;1;1;-67;880.0;-92;-36;907.0;-23;-892;-67;-36
650;-15;-2;-2;-54;930.0;45;-62;1027.0;-40;-786;-54;-62
617;-2;-4;4;-3;923.0;14;16;1030.0;-37;-812;-3;16
478;-7;5;1;6;897.0;-89;-3;1035.0;-29;-889;6;-3
484;-1;9;5;21;922.0;-98;-14;1024.0;-29;-890;21;-14
616;-2;-4;4;-4;933.0;14;31;1014.0;-37;-811;-4;31
485;7;5;2;-14;933.0;-88;-1;1034.0;-29;-892;-14;-1
622;2;-4;8;-5;952.0;12;19;1009.0;-37;-814;-5;19
628;4;-4;3;-26;924.0;27;-20;1006.0;-37;-807;-26;-20
614;-7;-4;-3;8;948.0;21;-10;1020.0;-37;-816;8;-10
623;5;-4;5;8;934.0;12;-23;1014.0;-37;-814;8;-23
473;-4;9;3;10;920.0;-91;1;1004.0;-27;-899;10;1
491;-1;5;-1;-17;908.0;-84;-7;1203.0;-29;-881;-17;-7
500;1;4;-12;44;933.0;-80;51;1024.0;-29;-880;44;51
620;6;0;1;-6;874.0;18;12;1012.0;-35;-812;-6;12
463;-19;4;-5;147;1217.0;-75;63;1069.0;-28;-908;147;63
731;3;-11;0;-38;886.0;161;-37;978.0;-45;-689;-38;-37
479;-13;6;7;-12;828.0;-78;-20;1021.0;-29;-892;-12;-20
486;83;-1;-90;-23;859.0;-113;-9;1049.0;-31;-893;-23;-9
621;3;-4;-1;9;924.0;20;19;1024.0;-37;-815;9;19
474;-6;9;-8;24;1000.0;-93;7;996.0;-23;-891;24;7
455;-24;7;35;-46;897.0;-117;27;969.0;-29;-880;-46;27
628;15;1;1;-94;865.0;16;-84;1028.0;-37;-804;-94;-84
491;-2;9;-1;-13;936.0;-105;-23;1030.0;-29;-887;-13;-23
489;8;4;-3;25;937.0;-55;-3;809.0;-29;-893;25;-3
617;0;-4;-1;-18;960.0;19;-7;984.0;-37;-817;-18;-7
504;13;6;-8;29;1237.0;-100;53;942.0;-29;-876;29;53
491;-1;8;-1;-27;964.0;-91;3;993.0;-23;-886;-27;3
488;-2;8;0;17;973.0;-98;-5;1000.0;-23;-892;17;-5
625;-2;-4;-1;16;925.0;24;-20;1007.0;-37;-813;16;-20
480;-40;5;6;57;830.0;-106;12;1054.0;-27;-895;57;12
622;2;-4;9;-4;954.0;11;25;1000.0;-37;-815;-4;25
627;-1;-4;4;0;937.0;23;10;1007.0;-37;-804;0;10
643;-3;-2;3;-15;929.0;22;-13;1013.0;-39;-800;-15;-13
485;-9;7;10;102;899.0;-117;53;1017.0;-28;-896;102;53
499;20;-2;0;-46;1189.0;-97;-40;1068.0;-31;-888;-46;-40
1475;-77;15;737;2219;1007.0;491;1133;802.0;-37;-1718;2219;1133
477;0;9;-2;31;897.0;-86;12;1009.0;-27;-896;31;12
465;334;-4;64;248;1022.0;-91;220;1477.0;-10;-871;248;220
492;-6;1;-14;-32;997.0;-56;-8;827.0;-23;-894;-32;-8
488;74;6;7;-181;931.0;-36;-794;856.0;-26;-873;-181;-794
488;9;9;17;-62;907.0;-155;-40;964.0;-29;-894;-62;-40
512;-2;9;201;105;1291.0;-70;66;1014.0;-42;-888;105;66
170;64;-42;20;-301;579.0;617;-117;742.0;-8;-778;-301;-117
492;204;9;-142;118;963.0;-380;45;938.0;-33;-870;118;45
614;4;1;0;-7;903.0;11;-23;1022.0;-37;-807;-7;-23
618;-2;-4;7;-7;943.0;12;-20;1014.0;-37;-812;-7;-20
477;3;8;0;3;924.0;-129;13;931.0;-29;-888;3;13
1685;1109;-4;-199;135;887.0;514;-1044;923.0;-28;-886;135;-1044
617;0;-4;-3;10;934.0;23;31;1014.0;-37;-817;10;31
-407;-305;-13;515;-41;908.0;-393;-226;735.0;-23;-255;-41;-226
474;-13;3;-2;-144;963.0;-93;-81;845.0;-24;-899;-144;-81
501;7;2;29;30;1583.0;-73;46;970.0;-29;-882;30;46
491;0;9;4;-38;922.0;-95;-15;1015.0;-29;-884;-38;-15
487;-3;4;6;-5;971.0;-57;31;947.0;-27;-894;-5;31
447;14;6;12;-144;817.0;-83;19;1011.0;-27;-905;-144;19
610;8;0;0;-69;821.0;2;-23;1013.0;-35;-833;-69;-23
505;46;7;75;82;1144.0;-96;68;825.0;-22;-888;82;68
630;3;-4;6;-12;956.0;21;35;994.0;-37;-813;-12;35
616;0;-4;0;7;937.0;19;-39;1013.0;-37;-810;7;-39
476;-21;4;11;201;926.0;-99;107;1010.0;-28;-910;201;107
473;-14;3;13;-16;937.0;-34;-65;1008.0;-29;-882;-16;-65
718;0;-10;6;17;907.0;143;-4;1010.0;-45;-707;17;-4
486;0;2;-2;-18;942.0;-54;-20;1016.0;-26;-898;-18;-20
491;4;9;-4;28;931.0;-102;-1;1013.0;-29;-883;28;-1
