Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
-73.0;-140.0;50.0;26.0;282.0;326.0;-74.0
243.0;-343.0;374.0;-769.0;241.0;656.0;96.0
170.0;314.0;108.0;-596.0;290.0;604.0;-11.0
307.0;170.0;124.0;-132.0;339.0;368.0;61.0
-152.0;-24.0;-11.0;32.0;298.0;400.0;100.0
-213.0;13.0;-42.0;23.0;284.0;415.0;118.0
-167.0;92.0;-120.0;216.0;319.0;382.0;132.0
-83.0;15.0;5.0;101.0;309.0;423.0;159.0
322.0;-246.0;324.0;381.0;-482.0;509.0;224.0
103.0;108.0;208.0;-169.0;482.0;317.0;73.0
-153.0;6.0;-48.0;29.0;282.0;393.0;123.0
-97.0;-27.0;42.0;99.0;311.0;426.0;151.0
-85.0;20.0;10.0;94.0;316.0;431.0;156.0
-152.0;1.0;21.0;29.0;301.0;392.0;93.0
-123.0;22.0;-13.0;11.0;295.0;508.0;146.0
113.0;-10.0;-29.0;-535.0;235.0;401.0;78.0
-343.0;-7.0;16.0;30.0;310.0;471.0;225.0
-95.0;-12.0;9.0;95.0;309.0;429.0;143.0
-143.0;-128.0;-79.0;-14.0;281.0;466.0;154.0
374.0;-126.0;178.0;-60.0;333.0;453.0;256.0
98.0;-8.0;-23.0;-522.0;236.0;386.0;73.0
384.0;-118.0;-91.0;-559.0;1141.0;538.0;22.0
-158.0;-52.0;-216.0;49.0;309.0;460.0;247.0
-160.0;26.0;-19.0;-7.0;287.0;442.0;113.0
-162.0;17.0;-37.0;-7.0;293.0;442.0;106.0
77.0;-11.0;-970.0;324.0;304.0;119.0;61.0
214.0;-250.0;449.0;-227.0;-131.0;376.0;122.0
-154.0;11.0;-52.0;-9.0;283.0;443.0;114.0
-162.0;25.0;-50.0;-12.0;299.0;448.0;112.0
-93.0;-62.0;427.0;38.0;298.0;348.0;137.0
222.0;-163.0;284.0;-271.0;1045.0;955.0;36.0
-164.0;23.0;-45.0;-15.0;289.0;447.0;84.0
679.0;220.0;49.0;-43.0;353.0;607.0;422.0
-76.0;33.0;-85.0;171.0;318.0;117.0;163.0
52.0;90.0;-699.0;369.0;266.0;31.0;80.0
238.0;71.0;-127.0;43.0;240.0;578.0;79.0
69.0;-96.0;106.0;-2.0;337.0;656.0;141.0
-163.0;42.0;-50.0;-14.0;302.0;446.0;103.0
-152.0;23.0;-85.0;39.0;281.0;421.0;109.0
156.0;131.0;-37.0;-447.0;289.0;283.0;125.0
321.0;351.0;-48.0;18.0;502.0;352.0;129.0
252.0;-272.0;344.0;-57.0;427.0;535.0;185.0
5.0;-75.0;260.0;101.0;679.0;533.0;78.0
191.0;314.0;-278.0;-368.0;-192.0;780.0;-14.0
402.0;-26.0;-25.0;-487.0;212.0;290.0;298.0
186.0;142.0;-453.0;-669.0;274.0;606.0;143.0
-22.0;71.0;-9.0;-285.0;-153.0;438.0;-10.0
54.0;82.0;-142.0;-497.0;436.0;484.0;-10.0
322.0;279.0;-346.0;-51.0;218.0;683.0;231.0
406.0;230.0;-152.0;-604.0;71.0;519.0;26.0
19.0;172.0;-1140.0;-436.0;198.0;495.0;157.0
226.0;12.0;0.0;27.0;368.0;34.0;-1.0
360.0;113.0;-269.0;-245.0;320.0;780.0;86.0
304.0;124.0;-176.0;-8.0;408.0;456.0;257.0
-156.0;9.0;-10.0;605.0;327.0;-323.0;19.0
-224.0;-12.0;-12.0;24.0;312.0;417.0;86.0
-29.0;4.0;-27.0;374.0;392.0;-313.0;-19.0
362.0;194.0;-152.0;-242.0;-676.0;758.0;97.0
-324.0;-125.0;-2242.0;353.0;345.0;-108.0;73.0
-154.0;15.0;140.0;27.0;273.0;364.0;73.0
-21.0;184.0;-11.0;214.0;-497.0;426.0;-88.0
-143.0;-5.0;-4.0;37.0;289.0;450.0;126.0
-203.0;74.0;151.0;167.0;371.0;376.0;80.0
-134.0;-21.0;297.0;222.0;345.0;336.0;88.0
198.0;6.0;-54.0;-559.0;330.0;321.0;134.0
-146.0;130.0;12.0;192.0;337.0;347.0;123.0
-422.0;-164.0;121.0;-112.0;516.0;320.0;358.0
334.0;8.0;17.0;40.0;287.0;101.0;137.0
96.0;0.0;38.0;-733.0;122.0;595.0;143.0
202.0;172.0;-400.0;-21.0;620.0;435.0;6.0
539.0;-6.0;-29.0;-297.0;358.0;799.0;394.0
592.0;-15.0;6.0;-633.0;202.0;664.0;350.0
100.0;11.0;182.0;481.0;340.0;-71.0;124.0
434.0;-15.0;-33.0;-127.0;337.0;675.0;115.0
-20.0;-62.0;15.0;-13.0;354.0;796.0;-250.0
30.0;-353.0;22.0;-350.0;-706.0;829.0;79.0
74.0;-23.0;33.0;-542.0;231.0;395.0;77.0
-388.0;-10.0;624.0;92.0;344.0;32.0;128.0
-390.0;-55.0;103.0;71.0;345.0;41.0;135.0
154.0;-137.0;668.0;318.0;307.0;29.0;157.0
261.0;-497.0;-873.0;-337.0;543.0;621.0;-58.0
206.0;-2.0;174.0;-866.0;359.0;872.0;178.0
-318.0;23.0;4.0;-21.0;316.0;449.0;100.0
124.0;-10.0;-81.0;-579.0;150.0;415.0;76.0
