Accelerometer RUA^ accY;Accelerometer RKN_ accZ;Accelerometer RUA_ accY;Accelerometer LUA^ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit BACK magneticY
1093.0;-160.0;500.0;?;?;-414.0;-37.0;293.0;139;-1058.0;280.0;158.0;-62.0
1095.0;-170.0;510.0;922.0;207.0;-446.0;-36.0;291.0;139;-989.0;280.0;159.0;?
1073.0;-181.0;512.0;930.0;317.0;-426.0;-36.0;290.0;139;-986.0;278.0;157.0;-64.0
1088.0;-151.0;429.0;909.0;103.0;-414.0;?;289.0;139;-981.0;277.0;154.0;-64.0
1097.0;-161.0;414.0;916.0;186.0;?;-34.0;287.0;139;-998.0;274.0;155.0;-63.0
1092.0;-151.0;440.0;936.0;263.0;-359.0;-33.0;286.0;?;-747.0;?;155.0;-61.0
1071.0;-178.0;373.0;908.0;429.0;-359.0;-32.0;285.0;139;-985.0;270.0;151.0;-59.0
1080.0;-157.0;434.0;927.0;696.0;-356.0;-31.0;284.0;139;-1130.0;270.0;150.0;-58.0
1098.0;-145.0;542.0;911.0;575.0;-317.0;-31.0;284.0;?;-580.0;268.0;?;-55.0
?;-146.0;659.0;925.0;502.0;-297.0;-30.0;283.0;139;-890.0;269.0;?;-52.0
1079.0;-150.0;603.0;931.0;332.0;-297.0;-30.0;283.0;139;-885.0;268.0;148.0;-55.0
1110.0;-159.0;442.0;?;422.0;-266.0;?;283.0;139;-978.0;267.0;146.0;-51.0
1094.0;-152.0;442.0;909.0;415.0;-285.0;-29.0;284.0;139;-826.0;267.0;144.0;-50.0
1086.0;-167.0;441.0;930.0;483.0;-427.0;-29.0;284.0;139;?;266.0;146.0;-52.0
1076.0;-147.0;474.0;928.0;479.0;-490.0;-29.0;286.0;139;-896.0;265.0;143.0;-52.0
1086.0;-186.0;508.0;939.0;?;-442.0;-30.0;287.0;139;-892.0;267.0;143.0;-53.0
1084.0;-175.0;500.0;931.0;456.0;?;-30.0;288.0;139;-839.0;269.0;148.0;?
1082.0;-161.0;508.0;930.0;472.0;-292.0;-30.0;288.0;139;-883.0;268.0;149.0;-54.0
1094.0;-171.0;489.0;921.0;427.0;-303.0;-30.0;287.0;139;-826.0;266.0;147.0;-54.0
1072.0;-179.0;505.0;912.0;377.0;-314.0;-29.0;?;?;-803.0;266.0;?;-51.0
1077.0;?;502.0;920.0;363.0;-344.0;-29.0;287.0;139;-721.0;265.0;145.0;-50.0
1079.0;-143.0;497.0;927.0;537.0;-347.0;-28.0;287.0;139;-909.0;266.0;146.0;-52.0
1089.0;-153.0;565.0;944.0;540.0;-356.0;-28.0;287.0;139;-863.0;267.0;147.0;-50.0
1080.0;-165.0;630.0;900.0;369.0;-348.0;?;286.0;139;-745.0;266.0;146.0;-53.0
1080.0;-172.0;601.0;923.0;?;-353.0;?;286.0;?;-961.0;264.0;146.0;?
1107.0;?;647.0;920.0;520.0;-379.0;-27.0;286.0;139;-1037.0;263.0;145.0;-49.0
1205.0;-158.0;664.0;909.0;474.0;-363.0;-26.0;285.0;139;-803.0;262.0;144.0;-46.0
1184.0;-173.0;580.0;905.0;580.0;-386.0;-26.0;284.0;139;-1088.0;262.0;141.0;-45.0
1122.0;-178.0;537.0;904.0;666.0;-479.0;-25.0;284.0;139;-1090.0;260.0;143.0;-46.0
1144.0;-166.0;526.0;919.0;273.0;-463.0;-25.0;284.0;139;-1232.0;260.0;142.0;-43.0
1098.0;-183.0;471.0;914.0;46.0;-488.0;-25.0;284.0;139;?;259.0;142.0;-43.0
1126.0;-162.0;284.0;?;137.0;-504.0;-25.0;283.0;139;-860.0;260.0;141.0;-45.0
1135.0;-180.0;236.0;921.0;120.0;-428.0;?;282.0;139;-792.0;?;142.0;-44.0
1046.0;-162.0;246.0;903.0;84.0;-360.0;-25.0;280.0;139;-922.0;261.0;141.0;?
1043.0;-171.0;298.0;911.0;?;-383.0;-25.0;279.0;139;-886.0;259.0;?;-42.0
1076.0;-172.0;?;?;292.0;-314.0;-25.0;277.0;139;-983.0;258.0;134.0;-42.0
1027.0;-180.0;279.0;913.0;241.0;-129.0;-25.0;275.0;139;-957.0;256.0;134.0;-41.0
1051.0;-169.0;332.0;922.0;258.0;-104.0;-24.0;272.0;139;-786.0;254.0;133.0;-40.0
1021.0;-154.0;338.0;950.0;318.0;-129.0;-24.0;269.0;139;-746.0;255.0;132.0;-38.0
1059.0;-144.0;?;946.0;256.0;-184.0;-23.0;267.0;139;-871.0;255.0;129.0;-38.0
1029.0;-165.0;385.0;921.0;217.0;?;-23.0;266.0;139;-948.0;254.0;127.0;-38.0
1053.0;-164.0;377.0;926.0;232.0;-180.0;-22.0;265.0;139;-919.0;254.0;127.0;-38.0
1044.0;-195.0;?;929.0;256.0;-213.0;-22.0;264.0;139;-914.0;256.0;128.0;-39.0
1049.0;-169.0;357.0;935.0;262.0;-232.0;-22.0;263.0;139;-929.0;258.0;130.0;-38.0
1061.0;-169.0;?;?;243.0;-238.0;-22.0;262.0;139;-926.0;259.0;129.0;-38.0
1024.0;-162.0;381.0;929.0;215.0;-254.0;-22.0;262.0;?;-896.0;257.0;130.0;?
1046.0;?;389.0;917.0;240.0;-252.0;?;261.0;?;-872.0;259.0;131.0;-40.0
1029.0;-173.0;359.0;929.0;343.0;-240.0;-21.0;261.0;139;-1063.0;257.0;130.0;?
1031.0;-179.0;404.0;929.0;323.0;-227.0;-21.0;259.0;139;-1015.0;?;130.0;-37.0
989.0;-181.0;?;939.0;275.0;-235.0;-21.0;258.0;139;-909.0;260.0;130.0;-39.0
997.0;-170.0;427.0;930.0;272.0;-250.0;-21.0;?;139;-827.0;260.0;131.0;-38.0
1018.0;?;399.0;922.0;421.0;-256.0;-20.0;255.0;?;?;262.0;?;-39.0
1015.0;-176.0;?;929.0;647.0;-233.0;-20.0;254.0;139;-563.0;267.0;129.0;-40.0
981.0;-176.0;377.0;932.0;825.0;-247.0;-20.0;252.0;?;-877.0;268.0;129.0;-41.0
1007.0;-179.0;442.0;936.0;936.0;-303.0;-20.0;?;?;-1010.0;270.0;132.0;-40.0
981.0;-204.0;503.0;934.0;?;-297.0;-19.0;250.0;139;-1285.0;273.0;132.0;-41.0
990.0;-183.0;540.0;948.0;1133.0;-267.0;-19.0;248.0;139;-944.0;272.0;?;-41.0
1012.0;-183.0;543.0;937.0;742.0;-267.0;-18.0;247.0;139;?;272.0;134.0;-39.0
1039.0;-175.0;482.0;936.0;373.0;-261.0;-18.0;246.0;139;-801.0;274.0;135.0;-40.0
1031.0;-165.0;415.0;927.0;235.0;-300.0;-18.0;245.0;139;-835.0;276.0;136.0;-42.0
1055.0;-164.0;389.0;930.0;151.0;-373.0;-18.0;246.0;139;-896.0;275.0;135.0;-43.0
?;-183.0;386.0;934.0;149.0;-413.0;?;246.0;139;-869.0;277.0;137.0;-43.0
1040.0;-156.0;385.0;948.0;198.0;-395.0;-19.0;?;139;-866.0;277.0;137.0;-45.0
?;-166.0;?;941.0;182.0;-328.0;-20.0;248.0;139;-848.0;278.0;135.0;-46.0
1059.0;-182.0;377.0;947.0;210.0;-263.0;-19.0;248.0;139;-981.0;279.0;138.0;-47.0
1024.0;-171.0;336.0;?;90.0;-241.0;-18.0;?;?;-922.0;276.0;137.0;-45.0
1025.0;-181.0;300.0;930.0;55.0;-264.0;-19.0;248.0;139;?;277.0;136.0;?
1069.0;-170.0;262.0;921.0;38.0;-277.0;-19.0;248.0;139;-847.0;276.0;136.0;-44.0
1030.0;-161.0;231.0;922.0;-254.0;?;-20.0;249.0;139;-705.0;?;136.0;-45.0
1033.0;-177.0;265.0;943.0;-212.0;-255.0;-22.0;250.0;139;-671.0;278.0;138.0;-45.0
1009.0;-172.0;203.0;947.0;-176.0;-210.0;-23.0;251.0;139;-603.0;283.0;144.0;-51.0
978.0;-170.0;211.0;953.0;?;?;-25.0;252.0;139;-645.0;284.0;148.0;-52.0
1010.0;-191.0;203.0;953.0;-161.0;-137.0;-26.0;253.0;139;-620.0;288.0;152.0;?
950.0;-178.0;?;931.0;-76.0;-98.0;-28.0;254.0;139;-629.0;292.0;154.0;-56.0
984.0;?;155.0;936.0;-171.0;-124.0;-31.0;256.0;139;-636.0;296.0;157.0;-61.0
1005.0;-188.0;192.0;959.0;-195.0;-104.0;-34.0;258.0;139;-656.0;299.0;163.0;-64.0
1028.0;?;160.0;?;-151.0;-88.0;-37.0;262.0;139;-772.0;303.0;167.0;-69.0
988.0;?;127.0;?;-163.0;-94.0;-41.0;264.0;139;-847.0;310.0;174.0;-75.0
1000.0;-210.0;157.0;961.0;-243.0;-76.0;-45.0;268.0;139;-842.0;315.0;180.0;-83.0
1030.0;-206.0;178.0;964.0;-227.0;-58.0;-48.0;272.0;139;-848.0;321.0;189.0;-86.0
?;-233.0;179.0;970.0;-144.0;-63.0;-52.0;275.0;139;-874.0;324.0;196.0;-94.0
985.0;-191.0;208.0;931.0;?;-34.0;-56.0;277.0;139;-869.0;327.0;202.0;-97.0
997.0;-232.0;216.0;949.0;-152.0;-18.0;-59.0;280.0;139;-767.0;?;211.0;-105.0
?;-223.0;235.0;947.0;-121.0;-16.0;-61.0;281.0;139;-705.0;334.0;216.0;-108.0
987.0;?;290.0;943.0;-65.0;-25.0;-63.0;282.0;139;?;339.0;221.0;-112.0
1014.0;-205.0;257.0;970.0;?;-30.0;-65.0;281.0;139;-692.0;343.0;223.0;-114.0
1037.0;-202.0;278.0;964.0;-32.0;-62.0;-66.0;?;139;-692.0;344.0;226.0;-117.0
1023.0;-206.0;334.0;958.0;-65.0;-80.0;-68.0;?;139;-774.0;345.0;226.0;-116.0
970.0;-213.0;401.0;956.0;-129.0;-94.0;-69.0;278.0;139;-752.0;348.0;230.0;?
989.0;-241.0;438.0;943.0;55.0;-142.0;-70.0;277.0;139;-783.0;349.0;230.0;-124.0
947.0;-236.0;352.0;940.0;485.0;-143.0;-70.0;275.0;139;-722.0;349.0;231.0;-122.0
950.0;-221.0;311.0;934.0;606.0;-159.0;-70.0;273.0;139;-597.0;351.0;231.0;-122.0
?;?;314.0;927.0;647.0;-193.0;-71.0;270.0;?;?;?;232.0;-121.0
887.0;-196.0;279.0;936.0;596.0;-244.0;-71.0;267.0;139;-544.0;349.0;232.0;-122.0
891.0;-171.0;301.0;953.0;?;-285.0;-70.0;262.0;139;-569.0;350.0;227.0;?
900.0;?;390.0;?;744.0;-219.0;-69.0;257.0;139;-554.0;?;222.0;-119.0
965.0;-164.0;386.0;959.0;747.0;-174.0;?;251.0;139;-382.0;353.0;215.0;-118.0
?;-191.0;437.0;967.0;618.0;-182.0;-66.0;245.0;139;-369.0;355.0;214.0;?
936.0;-211.0;680.0;987.0;842.0;-187.0;-64.0;239.0;139;-198.0;352.0;209.0;-115.0
1018.0;-213.0;670.0;?;1044.0;?;-62.0;233.0;139;-222.0;?;206.0;-116.0
921.0;-209.0;680.0;957.0;1015.0;-292.0;-60.0;228.0;139;-144.0;354.0;210.0;-113.0
925.0;-200.0;748.0;958.0;1105.0;-308.0;-59.0;223.0;139;-285.0;355.0;207.0;-111.0
845.0;-168.0;801.0;964.0;?;-366.0;-57.0;220.0;139;-185.0;356.0;210.0;-109.0
974.0;-179.0;896.0;974.0;1320.0;-579.0;-56.0;216.0;139;-206.0;?;213.0;-108.0
891.0;-237.0;1183.0;977.0;1333.0;-603.0;-55.0;213.0;139;-306.0;359.0;215.0;-106.0
1063.0;-222.0;1289.0;1014.0;1314.0;-639.0;-54.0;?;139;-417.0;359.0;212.0;-110.0
1022.0;-226.0;1149.0;1019.0;1199.0;-707.0;-56.0;210.0;139;-476.0;364.0;212.0;-111.0
1037.0;-210.0;1064.0;1024.0;?;-827.0;-57.0;210.0;139;-479.0;365.0;214.0;-115.0
1005.0;-239.0;1024.0;1028.0;1124.0;-896.0;-59.0;210.0;139;-448.0;367.0;218.0;-118.0
994.0;-263.0;967.0;993.0;1094.0;-1152.0;-60.0;209.0;?;-406.0;372.0;222.0;-119.0
996.0;-261.0;937.0;971.0;1086.0;-1212.0;-62.0;211.0;139;-360.0;376.0;222.0;-126.0
985.0;-254.0;931.0;?;?;-1077.0;-64.0;213.0;139;-340.0;381.0;223.0;-126.0
975.0;-242.0;961.0;999.0;1078.0;-957.0;-66.0;216.0;?;-274.0;386.0;219.0;?
964.0;-232.0;963.0;?;1049.0;-912.0;-68.0;218.0;139;-263.0;391.0;214.0;-133.0
948.0;-234.0;987.0;968.0;1009.0;-860.0;-69.0;218.0;139;-236.0;393.0;211.0;-135.0
938.0;-239.0;976.0;?;1027.0;-842.0;-70.0;218.0;139;-147.0;397.0;221.0;?
?;-224.0;976.0;958.0;984.0;-850.0;-70.0;218.0;139;-166.0;?;234.0;-138.0
984.0;-228.0;923.0;960.0;947.0;-881.0;-70.0;218.0;139;?;400.0;243.0;-136.0
971.0;-215.0;969.0;972.0;901.0;-897.0;-71.0;219.0;139;-173.0;?;250.0;-136.0
961.0;-251.0;913.0;989.0;877.0;?;-71.0;220.0;139;-210.0;401.0;254.0;-138.0
969.0;?;877.0;?;886.0;-915.0;-72.0;?;139;-240.0;401.0;253.0;-137.0
969.0;-224.0;918.0;975.0;871.0;-907.0;-73.0;222.0;139;-324.0;?;251.0;-137.0
960.0;-210.0;941.0;956.0;882.0;-885.0;-74.0;223.0;139;-361.0;403.0;254.0;-140.0
?;-195.0;888.0;?;860.0;-879.0;-75.0;225.0;139;-334.0;406.0;257.0;-143.0
981.0;-175.0;854.0;992.0;871.0;-856.0;-76.0;227.0;139;-314.0;411.0;263.0;?
973.0;?;851.0;?;882.0;-826.0;?;230.0;139;-278.0;414.0;265.0;-149.0
961.0;-206.0;891.0;1025.0;926.0;-837.0;-79.0;232.0;139;-359.0;415.0;270.0;?
990.0;-206.0;879.0;1018.0;885.0;-853.0;-82.0;235.0;139;-343.0;417.0;267.0;-156.0
?;-209.0;886.0;998.0;?;-821.0;-84.0;238.0;139;-393.0;422.0;264.0;-161.0
988.0;-291.0;?;997.0;985.0;-781.0;-86.0;241.0;139;-378.0;425.0;278.0;-165.0
?;-222.0;982.0;987.0;962.0;-777.0;-88.0;244.0;139;-334.0;427.0;286.0;?
979.0;-267.0;986.0;967.0;1018.0;?;-90.0;247.0;139;-371.0;427.0;299.0;-170.0
955.0;-242.0;924.0;970.0;969.0;-795.0;-91.0;249.0;139;-324.0;430.0;309.0;-170.0
971.0;-233.0;901.0;988.0;956.0;-809.0;-92.0;252.0;139;-391.0;431.0;313.0;?
981.0;?;?;1003.0;984.0;-855.0;-93.0;255.0;139;-436.0;433.0;312.0;-175.0
988.0;-222.0;917.0;1010.0;884.0;?;-93.0;?;139;-375.0;430.0;309.0;-176.0
981.0;-225.0;?;978.0;892.0;-891.0;-94.0;261.0;139;-411.0;431.0;304.0;-182.0
?;-208.0;904.0;975.0;903.0;-850.0;-94.0;262.0;139;?;433.0;300.0;-180.0
990.0;-219.0;889.0;?;935.0;-821.0;-93.0;263.0;139;-405.0;432.0;301.0;-181.0
987.0;-224.0;878.0;?;920.0;-830.0;-92.0;263.0;139;-409.0;433.0;?;-181.0
969.0;-208.0;876.0;952.0;912.0;?;-91.0;263.0;139;-448.0;429.0;301.0;-180.0
1002.0;-206.0;888.0;950.0;921.0;-862.0;-89.0;263.0;139;-473.0;425.0;298.0;-175.0
1012.0;-231.0;937.0;977.0;913.0;-835.0;-89.0;?;139;-506.0;425.0;295.0;-176.0
1007.0;-214.0;952.0;968.0;893.0;-814.0;-89.0;265.0;139;-500.0;421.0;297.0;-176.0
1035.0;-211.0;?;985.0;914.0;-802.0;-90.0;267.0;139;-541.0;420.0;301.0;?
1015.0;-232.0;972.0;978.0;?;?;-91.0;269.0;139;-569.0;421.0;306.0;-178.0
982.0;-244.0;969.0;997.0;933.0;-795.0;?;272.0;?;-549.0;420.0;309.0;?
988.0;-262.0;960.0;1016.0;921.0;-820.0;?;275.0;139;-518.0;422.0;315.0;-181.0
974.0;-265.0;913.0;989.0;882.0;-858.0;-98.0;?;139;-490.0;422.0;?;-183.0
983.0;?;868.0;936.0;827.0;-872.0;-100.0;281.0;140;-520.0;?;319.0;-187.0
991.0;-260.0;889.0;?;834.0;?;-101.0;283.0;140;?;425.0;321.0;-187.0
?;-253.0;930.0;938.0;?;-875.0;-102.0;284.0;140;-463.0;426.0;325.0;-189.0
1009.0;-214.0;930.0;957.0;923.0;-879.0;-101.0;?;141;?;425.0;323.0;-187.0
1040.0;-161.0;923.0;971.0;941.0;-836.0;-101.0;285.0;141;?;424.0;323.0;-185.0
1039.0;-146.0;990.0;?;905.0;-804.0;-100.0;285.0;141;-467.0;424.0;325.0;-185.0
1016.0;-174.0;967.0;973.0;?;-814.0;-98.0;283.0;141;-481.0;423.0;320.0;-183.0
984.0;-174.0;902.0;993.0;821.0;-830.0;-96.0;281.0;141;-454.0;419.0;314.0;?
952.0;-185.0;848.0;978.0;812.0;-855.0;-93.0;?;141;-455.0;418.0;316.0;-173.0
924.0;-202.0;789.0;958.0;759.0;-845.0;?;271.0;141;-459.0;415.0;313.0;-169.0
937.0;-184.0;755.0;951.0;716.0;-898.0;-87.0;265.0;141;-437.0;?;308.0;?
939.0;-151.0;735.0;963.0;?;-866.0;-85.0;258.0;141;-487.0;412.0;305.0;-158.0
?;-160.0;775.0;987.0;772.0;-832.0;-83.0;252.0;141;-594.0;410.0;301.0;-154.0
997.0;-143.0;814.0;968.0;754.0;-781.0;-81.0;247.0;141;-639.0;407.0;296.0;-152.0
1004.0;-160.0;870.0;979.0;803.0;-719.0;-79.0;243.0;141;-732.0;?;292.0;-151.0
982.0;-171.0;916.0;997.0;812.0;-690.0;-78.0;239.0;141;-732.0;405.0;290.0;-146.0
980.0;-213.0;913.0;981.0;?;-669.0;-77.0;237.0;141;-655.0;402.0;286.0;-144.0
985.0;-166.0;908.0;971.0;784.0;-699.0;-76.0;236.0;?;-680.0;398.0;284.0;-143.0
977.0;-181.0;869.0;?;?;-739.0;-75.0;235.0;141;-643.0;396.0;281.0;-139.0
990.0;-171.0;856.0;974.0;759.0;?;?;233.0;141;-641.0;391.0;276.0;-139.0
990.0;-181.0;857.0;980.0;766.0;-811.0;-73.0;231.0;141;-627.0;390.0;276.0;-134.0
989.0;-165.0;?;971.0;759.0;-811.0;-72.0;230.0;141;-616.0;388.0;271.0;?
979.0;-175.0;874.0;966.0;781.0;-800.0;-70.0;229.0;141;?;386.0;271.0;-130.0
981.0;-173.0;877.0;968.0;822.0;-781.0;?;227.0;141;-639.0;384.0;269.0;-127.0
990.0;-186.0;869.0;961.0;839.0;?;-67.0;225.0;141;-616.0;383.0;?;-123.0
970.0;-168.0;859.0;957.0;792.0;?;-65.0;?;141;-605.0;383.0;266.0;?
968.0;-141.0;849.0;966.0;?;-773.0;-63.0;222.0;141;-609.0;382.0;266.0;-118.0
1010.0;-161.0;839.0;976.0;794.0;?;-62.0;221.0;141;-599.0;381.0;264.0;-119.0
979.0;-161.0;?;987.0;765.0;-782.0;-61.0;219.0;141;-607.0;381.0;268.0;-116.0
980.0;-163.0;860.0;978.0;773.0;-778.0;-61.0;219.0;141;-617.0;381.0;268.0;-116.0
985.0;-169.0;876.0;978.0;763.0;-772.0;-60.0;219.0;141;-591.0;381.0;266.0;-116.0
977.0;-163.0;864.0;977.0;765.0;-765.0;-60.0;218.0;141;-601.0;381.0;270.0;?
986.0;-188.0;853.0;980.0;?;-765.0;-59.0;219.0;141;-561.0;382.0;270.0;-117.0
999.0;-188.0;850.0;1001.0;773.0;-771.0;-59.0;219.0;141;-604.0;384.0;269.0;-115.0
?;-193.0;856.0;988.0;767.0;-772.0;-59.0;220.0;141;?;382.0;267.0;-115.0
999.0;-162.0;841.0;?;718.0;-778.0;-59.0;221.0;141;-657.0;385.0;270.0;?
?;-192.0;838.0;961.0;?;-772.0;-59.0;222.0;141;?;384.0;269.0;-114.0
990.0;-202.0;842.0;940.0;775.0;-761.0;-59.0;223.0;141;-648.0;386.0;273.0;-114.0
?;-196.0;860.0;983.0;805.0;-757.0;-59.0;224.0;141;-692.0;388.0;?;-117.0
1004.0;-196.0;876.0;1008.0;774.0;-758.0;-60.0;?;141;-632.0;386.0;273.0;-116.0
968.0;?;?;1019.0;767.0;-758.0;-60.0;226.0;141;-609.0;384.0;271.0;-119.0
982.0;-182.0;866.0;1000.0;?;-753.0;-62.0;228.0;141;-613.0;?;267.0;-122.0
1003.0;-200.0;859.0;989.0;777.0;-764.0;-63.0;231.0;141;-599.0;388.0;262.0;-125.0
1027.0;-212.0;858.0;978.0;816.0;-772.0;-65.0;234.0;141;-572.0;389.0;260.0;-124.0
1005.0;?;886.0;?;830.0;-777.0;-67.0;237.0;141;-587.0;397.0;267.0;-130.0
?;-208.0;888.0;959.0;849.0;-775.0;-69.0;240.0;141;-638.0;403.0;275.0;-132.0
996.0;-208.0;918.0;978.0;864.0;-768.0;-70.0;241.0;141;-591.0;406.0;?;-133.0
1006.0;-217.0;905.0;979.0;812.0;-768.0;-70.0;244.0;141;-566.0;409.0;287.0;-138.0
1011.0;-222.0;?;982.0;?;?;-71.0;246.0;?;-591.0;?;?;?
1001.0;-232.0;881.0;943.0;780.0;-797.0;-71.0;?;?;-560.0;407.0;284.0;-136.0
1000.0;-198.0;858.0;956.0;757.0;-817.0;-71.0;?;141;-582.0;405.0;289.0;-140.0
990.0;-217.0;862.0;972.0;811.0;-824.0;-72.0;251.0;141;-621.0;405.0;284.0;-138.0
999.0;-209.0;870.0;978.0;804.0;-815.0;?;253.0;141;-616.0;406.0;?;-140.0
1000.0;-203.0;885.0;978.0;776.0;?;-73.0;255.0;141;-627.0;409.0;288.0;-142.0
1000.0;-181.0;876.0;975.0;790.0;-780.0;-75.0;256.0;141;-638.0;409.0;288.0;-142.0
1000.0;-232.0;891.0;985.0;783.0;-778.0;-75.0;257.0;?;-595.0;410.0;288.0;-141.0
1011.0;-244.0;?;974.0;795.0;-791.0;-76.0;258.0;141;-626.0;408.0;?;-144.0
991.0;-233.0;867.0;965.0;789.0;-796.0;-76.0;258.0;141;-622.0;408.0;290.0;?
985.0;-222.0;876.0;?;793.0;-798.0;?;259.0;?;?;410.0;294.0;-146.0
1001.0;?;886.0;986.0;791.0;-802.0;-77.0;259.0;141;-610.0;414.0;297.0;-147.0
1000.0;-244.0;877.0;?;801.0;-795.0;-78.0;259.0;141;?;412.0;296.0;-148.0
992.0;?;?;978.0;?;-790.0;-78.0;258.0;141;-607.0;413.0;?;?
996.0;-236.0;858.0;968.0;790.0;-788.0;-78.0;258.0;141;-568.0;411.0;?;-150.0
991.0;-221.0;883.0;968.0;762.0;-789.0;-78.0;258.0;141;-591.0;411.0;295.0;-149.0
998.0;-225.0;880.0;?;808.0;-795.0;-79.0;258.0;141;-591.0;410.0;296.0;-146.0
990.0;-211.0;882.0;953.0;830.0;-789.0;-79.0;258.0;141;-623.0;410.0;296.0;?
1006.0;-213.0;896.0;955.0;798.0;-791.0;?;258.0;141;-597.0;406.0;292.0;-150.0
1001.0;-232.0;893.0;982.0;814.0;-790.0;-80.0;259.0;141;-648.0;407.0;?;-151.0
1000.0;-213.0;898.0;?;810.0;-791.0;-80.0;258.0;141;-685.0;407.0;293.0;-151.0
1000.0;-211.0;922.0;962.0;802.0;-793.0;-80.0;?;141;-778.0;405.0;295.0;-149.0
1017.0;-224.0;936.0;960.0;795.0;-793.0;-80.0;258.0;141;-837.0;407.0;294.0;-149.0
967.0;-235.0;930.0;?;827.0;-803.0;-79.0;257.0;141;-882.0;405.0;291.0;?
971.0;-222.0;936.0;1032.0;793.0;-798.0;?;257.0;141;-916.0;406.0;292.0;-149.0
989.0;-231.0;901.0;1008.0;803.0;?;-79.0;256.0;141;-938.0;407.0;289.0;-148.0
1022.0;-232.0;844.0;?;754.0;-821.0;?;256.0;141;-847.0;409.0;290.0;-150.0
1023.0;-242.0;746.0;970.0;687.0;-826.0;-79.0;256.0;141;-875.0;411.0;291.0;-150.0
1024.0;-243.0;676.0;967.0;550.0;-824.0;-79.0;256.0;141;-912.0;412.0;293.0;?
1026.0;-250.0;603.0;987.0;498.0;-814.0;-78.0;254.0;141;-935.0;412.0;295.0;-149.0
1016.0;-232.0;512.0;967.0;462.0;?;-75.0;251.0;141;-1051.0;409.0;291.0;-144.0
1019.0;-241.0;392.0;966.0;462.0;-759.0;-72.0;247.0;141;-1029.0;403.0;287.0;-138.0
985.0;-194.0;279.0;932.0;339.0;?;-68.0;?;141;-872.0;397.0;280.0;-131.0
972.0;-191.0;250.0;927.0;251.0;-593.0;-65.0;?;141;-866.0;389.0;?;?
1010.0;?;219.0;950.0;100.0;-521.0;?;236.0;141;-681.0;383.0;264.0;-119.0
1050.0;-233.0;197.0;949.0;?;-439.0;-59.0;233.0;141;?;378.0;261.0;-112.0
?;?;238.0;943.0;26.0;?;-56.0;230.0;141;-488.0;373.0;252.0;-109.0
1090.0;-191.0;219.0;944.0;243.0;-217.0;-53.0;228.0;141;?;366.0;248.0;-102.0
?;-145.0;343.0;947.0;391.0;-162.0;-52.0;225.0;141;-607.0;360.0;241.0;-98.0
983.0;-173.0;499.0;957.0;344.0;-136.0;-50.0;223.0;141;-543.0;355.0;234.0;-92.0
973.0;-150.0;534.0;939.0;359.0;-124.0;?;222.0;141;-559.0;350.0;234.0;-90.0
?;-147.0;440.0;933.0;405.0;-164.0;-50.0;223.0;141;-593.0;349.0;233.0;-90.0
983.0;-162.0;353.0;956.0;282.0;-164.0;-51.0;226.0;141;-735.0;347.0;232.0;-94.0
951.0;-162.0;?;967.0;211.0;-241.0;-54.0;229.0;141;-618.0;349.0;238.0;-96.0
?;-204.0;?;968.0;106.0;-383.0;-57.0;234.0;141;-820.0;?;244.0;?
969.0;-224.0;270.0;?;94.0;-415.0;-62.0;239.0;141;-761.0;355.0;?;-105.0
981.0;-245.0;270.0;966.0;93.0;-346.0;-67.0;245.0;141;-707.0;?;252.0;-112.0
987.0;-237.0;290.0;948.0;?;?;-71.0;249.0;141;?;365.0;261.0;-120.0
1013.0;-235.0;253.0;949.0;60.0;-189.0;-75.0;252.0;141;-697.0;367.0;269.0;?
997.0;-241.0;243.0;947.0;102.0;-156.0;-79.0;256.0;141;-764.0;369.0;277.0;-129.0
1018.0;-247.0;204.0;936.0;72.0;-124.0;-83.0;259.0;141;-757.0;?;277.0;-138.0
994.0;?;172.0;946.0;61.0;-126.0;-85.0;262.0;141;-667.0;375.0;280.0;-138.0
990.0;-236.0;168.0;941.0;47.0;-154.0;-88.0;263.0;141;-679.0;377.0;282.0;-144.0
970.0;-228.0;186.0;953.0;89.0;-123.0;-89.0;266.0;141;-818.0;380.0;284.0;?
1001.0;?;208.0;964.0;76.0;-93.0;-91.0;267.0;?;-845.0;379.0;283.0;-149.0
1007.0;-212.0;200.0;962.0;70.0;-81.0;-92.0;268.0;141;-759.0;382.0;289.0;-148.0
?;-231.0;202.0;959.0;69.0;-47.0;-93.0;268.0;141;-702.0;382.0;292.0;?
987.0;-213.0;240.0;937.0;99.0;-44.0;-93.0;268.0;141;-728.0;383.0;291.0;-150.0
979.0;-241.0;238.0;949.0;98.0;-54.0;-94.0;267.0;141;-704.0;384.0;292.0;-154.0
975.0;-222.0;?;939.0;67.0;-66.0;-94.0;267.0;141;-694.0;385.0;?;-154.0
971.0;-231.0;219.0;958.0;94.0;-72.0;-94.0;266.0;141;-735.0;382.0;290.0;-154.0
983.0;-213.0;247.0;959.0;94.0;-74.0;-93.0;266.0;141;-824.0;383.0;292.0;-152.0
