InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
7.0;-251.0;-785.0;545.0;646.0;-98;525.0;81.0;491.0;28.0;43.0;65.0;72.0
234.0;-261.0;-110.0;872.0;-476.0;-98;587.0;-91.0;-46.0;-167.0;-55.0;89.0;-111.0
236.0;-280.0;-107.0;976.0;-477.0;-97;585.0;-24.0;-42.0;-279.0;11.0;86.0;-131.0
-34.0;-239.0;-764.0;293.0;622.0;-90;517.0;449.0;443.0;328.0;426.0;31.0;502.0
240.0;-274.0;-104.0;989.0;-472.0;-100;572.0;5.0;-32.0;-167.0;16.0;137.0;-224.0
220.0;-391.0;-132.0;1004.0;-465.0;-101;528.0;17.0;-22.0;-186.0;-184.0;261.0;8.0
22.0;-246.0;-766.0;525.0;655.0;-98;524.0;75.0;489.0;84.0;151.0;63.0;86.0
37.0;-234.0;-758.0;629.0;662.0;-85;527.0;55.0;493.0;172.0;230.0;47.0;214.0
24.0;-244.0;-763.0;514.0;654.0;-98;521.0;12.0;489.0;38.0;70.0;70.0;100.0
30.0;-246.0;-757.0;554.0;654.0;-98;526.0;11.0;491.0;-137.0;-68.0;89.0;-5.0
166.0;-174.0;-258.0;911.0;-631.0;-107;641.0;14.0;45.0;-34.0;-47.0;0.0;-76.0
129.0;-156.0;-152.0;953.0;-524.0;-101;511.0;13.0;-23.0;-11.0;-42.0;85.0;27.0
-8.0;-109.0;-401.0;650.0;377.0;-130;507.0;459.0;292.0;924.0;1152.0;183.0;-301.0
165.0;-170.0;-258.0;940.0;-631.0;-107;642.0;-12.0;46.0;-85.0;0.0;10.0;64.0
28.0;-240.0;-760.0;550.0;653.0;-98;524.0;66.0;493.0;-46.0;12.0;68.0;26.0
143.0;-163.0;-140.0;967.0;-524.0;-101;499.0;-69.0;-36.0;-33.0;-35.0;79.0;-53.0
157.0;-165.0;-117.0;984.0;-522.0;-101;484.0;-255.0;-28.0;-119.0;54.0;91.0;165.0
36.0;-248.0;-759.0;618.0;655.0;-85;528.0;-79.0;495.0;-109.0;-91.0;63.0;-57.0
29.0;-128.0;-100.0;896.0;-757.0;-113;680.0;-497.0;-21.0;245.0;-500.0;321.0;-411.0
227.0;-280.0;-88.0;923.0;-529.0;-108;702.0;-258.0;108.0;78.0;152.0;194.0;645.0
98.0;-140.0;-142.0;980.0;-519.0;-101;455.0;-34.0;-79.0;-71.0;-107.0;134.0;-444.0
140.0;-209.0;-231.0;984.0;-505.0;-101;474.0;82.0;22.0;-113.0;-50.0;147.0;76.0
186.0;-160.0;-260.0;918.0;-649.0;-107;644.0;-61.0;11.0;-66.0;-48.0;15.0;880.0
192.0;-317.0;-106.0;946.0;-462.0;-108;648.0;-89.0;87.0;-36.0;-13.0;136.0;27.0
193.0;-331.0;-107.0;959.0;-460.0;-108;647.0;-6.0;86.0;-63.0;-70.0;126.0;28.0
210.0;-321.0;-95.0;931.0;-464.0;-108;651.0;13.0;88.0;-67.0;-25.0;124.0;-8.0
210.0;-322.0;-94.0;936.0;-463.0;-108;651.0;17.0;88.0;-68.0;-38.0;121.0;10.0
211.0;-319.0;-95.0;960.0;-463.0;-108;651.0;28.0;87.0;-61.0;-26.0;125.0;-10.0
212.0;-318.0;-93.0;923.0;-466.0;-108;651.0;-6.0;87.0;-98.0;-14.0;121.0;-23.0
211.0;-319.0;-91.0;943.0;-463.0;-108;650.0;-35.0;86.0;-48.0;-27.0;126.0;8.0
211.0;-320.0;-92.0;960.0;-463.0;-108;650.0;-19.0;87.0;-58.0;-55.0;129.0;-12.0
214.0;-329.0;-87.0;969.0;-461.0;-108;648.0;4.0;93.0;-28.0;-38.0;131.0;6.0
214.0;-337.0;-89.0;939.0;-461.0;-108;649.0;71.0;94.0;-71.0;13.0;161.0;-68.0
209.0;-360.0;-91.0;930.0;-463.0;-108;650.0;49.0;96.0;-83.0;24.0;184.0;-126.0
184.0;-272.0;-119.0;944.0;-475.0;-108;656.0;-67.0;90.0;71.0;33.0;172.0;-237.0
123.0;-328.0;-175.0;932.0;-491.0;-107;655.0;-50.0;87.0;-227.0;7.0;94.0;-81.0
50.0;-321.0;-234.0;931.0;-512.0;-107;651.0;104.0;86.0;-299.0;-135.0;87.0;-33.0
26.0;-255.0;-767.0;647.0;652.0;-85;520.0;112.0;490.0;11.0;47.0;54.0;37.0
104.0;-236.0;-665.0;1588.0;752.0;141;703.0;-172.0;669.0;409.0;-277.0;173.0;803.0
44.0;-236.0;-749.0;655.0;659.0;-85;529.0;-78.0;497.0;-139.0;-125.0;61.0;-136.0
74.0;-164.0;-248.0;946.0;-627.0;-108;648.0;99.0;90.0;225.0;-101.0;57.0;583.0
313.0;-203.0;-61.0;970.0;-492.0;-101;400.0;10.0;-3.0;-33.0;-28.0;155.0;-25.0
312.0;-209.0;-67.0;954.0;-490.0;-101;402.0;-10.0;0.0;-62.0;-22.0;160.0;-43.0
343.0;-199.0;-28.0;948.0;-495.0;-101;394.0;6.0;-6.0;-60.0;-11.0;155.0;-40.0
345.0;-197.0;-26.0;972.0;-496.0;-101;394.0;-13.0;-5.0;-51.0;-41.0;159.0;23.0
311.0;-209.0;-71.0;972.0;-487.0;-101;408.0;-6.0;3.0;-24.0;2.0;163.0;-21.0
169.0;-224.0;391.0;767.0;-413.0;-46;-350.0;-41.0;-149.0;107.0;-4.0;375.0;189.0
329.0;-201.0;-42.0;960.0;-494.0;-101;399.0;-46.0;-2.0;-69.0;-25.0;161.0;-106.0
298.0;-210.0;-81.0;959.0;-489.0;-101;415.0;-56.0;2.0;-91.0;-18.0;164.0;-21.0
298.0;-208.0;-82.0;963.0;-485.0;-101;415.0;-50.0;2.0;-91.0;23.0;160.0;-35.0
275.0;-227.0;-108.0;959.0;-486.0;-101;406.0;-15.0;2.0;-53.0;-34.0;180.0;-144.0
278.0;-227.0;-116.0;957.0;-484.0;-101;405.0;-12.0;4.0;-66.0;-31.0;174.0;14.0
200.0;-296.0;-129.0;949.0;-499.0;-108;616.0;-20.0;73.0;-94.0;-42.0;124.0;-5.0
286.0;-232.0;-116.0;957.0;-482.0;-101;408.0;-24.0;8.0;-72.0;-1.0;187.0;-78.0
197.0;-293.0;-129.0;960.0;-504.0;-108;616.0;-4.0;72.0;-69.0;-46.0;105.0;-21.0
197.0;-291.0;-130.0;875.0;-505.0;-108;618.0;10.0;74.0;-85.0;-51.0;111.0;-39.0
247.0;-237.0;-167.0;962.0;-478.0;-101;428.0;-87.0;15.0;11.0;-38.0;202.0;34.0
233.0;-201.0;-169.0;960.0;-498.0;-101;433.0;58.0;10.0;-44.0;-3.0;147.0;606.0
40.0;-238.0;-764.0;637.0;663.0;-85;530.0;-177.0;490.0;-182.0;-129.0;51.0;-173.0
77.0;-201.0;-196.0;487.0;-71.0;-103;535.0;-225.0;52.0;85.0;-102.0;-49.0;189.0
-69.0;-119.0;-680.0;656.0;1111.0;-127;687.0;-166.0;391.0;169.0;-437.0;230.0;-54.0
-39.0;-257.0;-820.0;458.0;646.0;-85;511.0;-96.0;456.0;-127.0;-137.0;47.0;-213.0
-143.0;-689.0;-196.0;200.0;-627.0;38;-171.0;208.0;-96.0;531.0;298.0;546.0;382.0
141.0;-256.0;-357.0;650.0;-605.0;-121;428.0;74.0;86.0;-77.0;-295.0;206.0;49.0
14.0;-183.0;-473.0;777.0;-288.0;-68;549.0;105.0;344.0;295.0;-375.0;316.0;245.0
-47.0;-287.0;-825.0;597.0;646.0;-85;506.0;-38.0;449.0;52.0;7.0;37.0;-40.0
-50.0;-263.0;-825.0;575.0;648.0;-85;506.0;98.0;449.0;70.0;179.0;52.0;7.0
-202.0;-334.0;172.0;192.0;-340.0;-149;409.0;-92.0;307.0;659.0;-894.0;-24.0;1101.0
-46.0;-273.0;-823.0;587.0;648.0;-85;517.0;58.0;458.0;-3.0;27.0;53.0;-22.0
-1.0;-156.0;-304.0;393.0;279.0;-127;715.0;737.0;676.0;-67.0;-235.0;121.0;227.0
-44.0;-279.0;-822.0;592.0;648.0;-85;521.0;23.0;462.0;-68.0;-60.0;53.0;44.0
-389.0;-182.0;-163.0;509.0;-262.0;62;625.0;-65.0;400.0;-365.0;-471.0;179.0;-124.0
-370.0;-319.0;158.0;454.0;-35.0;10;514.0;7.0;493.0;-343.0;-146.0;185.0;-15.0
-370.0;-317.0;148.0;434.0;-32.0;10;522.0;10.0;503.0;-95.0;111.0;216.0;50.0
-370.0;-312.0;144.0;452.0;-30.0;10;524.0;-65.0;505.0;-218.0;13.0;143.0;57.0
-383.0;-317.0;136.0;473.0;-30.0;10;525.0;-4.0;508.0;-174.0;-153.0;218.0;144.0
-372.0;-298.0;-68.0;317.0;-362.0;-138;496.0;-177.0;326.0;-574.0;100.0;59.0;-72.0
-292.0;-192.0;-158.0;401.0;75.0;-88;806.0;364.0;671.0;-934.0;-251.0;93.0;569.0
-387.0;-304.0;126.0;471.0;-38.0;10;538.0;84.0;511.0;-114.0;4.0;260.0;63.0
-78.0;-136.0;327.0;93.0;-244.0;135;549.0;94.0;546.0;484.0;380.0;133.0;419.0
-393.0;-294.0;117.0;412.0;-29.0;10;542.0;50.0;516.0;94.0;172.0;145.0;81.0
-394.0;-299.0;119.0;441.0;-38.0;10;547.0;-24.0;520.0;-116.0;-64.0;156.0;21.0
-445.0;-333.0;-204.0;268.0;522.0;-91;668.0;-963.0;633.0;-801.0;-1282.0;267.0;942.0
-45.0;-266.0;-820.0;589.0;644.0;-85;516.0;50.0;465.0;39.0;115.0;40.0;72.0
-43.0;-267.0;-819.0;575.0;646.0;-86;518.0;29.0;468.0;82.0;102.0;56.0;7.0
-44.0;-271.0;-818.0;625.0;648.0;-90;516.0;7.0;465.0;-54.0;-13.0;61.0;-16.0
-48.0;-287.0;-820.0;593.0;649.0;-93;514.0;23.0;464.0;-127.0;-38.0;51.0;-8.0
-22.0;-234.0;-795.0;529.0;650.0;-98;502.0;67.0;456.0;-182.0;-30.0;-1.0;104.0
-158.0;-412.0;74.0;441.0;-568.0;-29;537.0;-454.0;356.0;-1113.0;-656.0;403.0;-262.0
90.0;-396.0;-42.0;409.0;287.0;-152;504.0;879.0;291.0;-385.0;1013.0;191.0;532.0
-123.0;-141.0;-223.0;877.0;-828.0;-109;735.0;9.0;69.0;-58.0;-39.0;187.0;500.0
111.0;-153.0;-138.0;968.0;-526.0;-101;505.0;28.0;-52.0;-82.0;-105.0;108.0;49.0
18.0;-320.0;-799.0;310.0;653.0;-98;502.0;-18.0;428.0;-24.0;60.0;70.0;26.0
108.0;-151.0;-136.0;951.0;-527.0;-101;503.0;-26.0;-60.0;-18.0;-48.0;109.0;-61.0
14.0;-338.0;-801.0;337.0;649.0;-98;496.0;65.0;426.0;-28.0;32.0;79.0;10.0
-166.0;-168.0;-771.0;302.0;645.0;126;1006.0;41.0;1043.0;-219.0;-279.0;160.0;-171.0
-393.0;-202.0;-871.0;595.0;419.0;127;993.0;372.0;876.0;280.0;305.0;250.0;-411.0
-132.0;-315.0;-699.0;451.0;535.0;-97;684.0;7.0;643.0;12.0;-10.0;274.0;6.0
-45.0;-297.0;438.0;616.0;202.0;-47;336.0;487.0;527.0;-3.0;314.0;265.0;106.0
-157.0;-342.0;276.0;684.0;139.0;-47;371.0;133.0;496.0;41.0;108.0;288.0;-174.0
-202.0;-340.0;-221.0;616.0;227.0;-75;357.0;-476.0;383.0;-280.0;-517.0;343.0;-467.0
-492.0;-154.0;-267.0;339.0;367.0;57;-125.0;76.0;596.0;-276.0;-69.0;83.0;255.0
-459.0;-57.0;-203.0;434.0;361.0;57;-1.0;146.0;601.0;-160.0;86.0;105.0;-68.0
-445.0;-319.0;-91.0;678.0;202.0;-47;377.0;-17.0;476.0;-108.0;-10.0;287.0;-119.0
-493.0;-307.0;-158.0;638.0;197.0;-47;383.0;-269.0;476.0;-79.0;-150.0;252.0;-130.0
-441.0;-495.0;-601.0;254.0;163.0;95;1021.0;-1144.0;821.0;-956.0;-1287.0;308.0;-3087.0
94.0;-331.0;17.0;358.0;243.0;-151;523.0;-632.0;279.0;33.0;-1136.0;182.0;-1351.0
-265.0;-26.0;-6.0;491.0;468.0;-30;433.0;9.0;837.0;49.0;24.0;-176.0;-17.0
-491.0;-55.0;-588.0;284.0;412.0;-106;715.0;390.0;596.0;662.0;515.0;368.0;332.0
-137.0;-317.0;-711.0;421.0;532.0;-98;682.0;104.0;640.0;227.0;192.0;264.0;151.0
-439.0;-216.0;-12.0;353.0;-20.0;-29;399.0;-142.0;626.0;-409.0;-361.0;80.0;155.0
-466.0;-472.0;49.0;442.0;-207.0;41;626.0;-743.0;486.0;-990.0;-652.0;402.0;-1063.0
-286.0;-260.0;-293.0;691.0;130.0;-62;453.0;70.0;469.0;58.0;217.0;282.0;-54.0
-421.0;-309.0;-95.0;387.0;-7.0;-29;549.0;-93.0;764.0;-218.0;-160.0;100.0;-945.0
-428.0;-213.0;-5.0;354.0;-32.0;-29;397.0;-167.0;626.0;-253.0;-233.0;44.0;-440.0
-399.0;-222.0;20.0;418.0;-59.0;-29;426.0;-22.0;649.0;-57.0;-21.0;68.0;-33.0
-400.0;-215.0;18.0;444.0;-59.0;-29;430.0;-5.0;652.0;0.0;-4.0;64.0;14.0
-401.0;-236.0;23.0;427.0;-47.0;-29;435.0;-28.0;657.0;-15.0;-80.0;66.0;-276.0
-400.0;-223.0;24.0;421.0;-53.0;-29;436.0;5.0;658.0;-42.0;-4.0;94.0;57.0
-398.0;-223.0;24.0;422.0;-52.0;-29;438.0;-8.0;658.0;-26.0;19.0;91.0;29.0
-395.0;-230.0;30.0;407.0;-40.0;-29;437.0;-102.0;657.0;8.0;21.0;68.0;-61.0
-491.0;-123.0;-277.0;397.0;369.0;57;-78.0;165.0;596.0;168.0;162.0;59.0;311.0
-286.0;-277.0;-282.0;679.0;120.0;-61;456.0;13.0;467.0;-115.0;-48.0;287.0;43.0
-636.0;-151.0;-452.0;223.0;175.0;42;557.0;815.0;450.0;1184.0;901.0;45.0;503.0
-451.0;-138.0;-354.0;143.0;-157.0;56;621.0;88.0;513.0;-87.0;119.0;105.0;-316.0
-284.0;-304.0;-275.0;653.0;127.0;-61;458.0;-17.0;460.0;-221.0;-261.0;289.0;-77.0
-300.0;-190.0;-549.0;1103.0;507.0;139;557.0;-773.0;525.0;-354.0;-534.0;102.0;129.0
-395.0;-315.0;-212.0;478.0;263.0;-47;436.0;-273.0;507.0;-90.0;-207.0;229.0;-1918.0
67.0;-339.0;198.0;541.0;408.0;-77;296.0;-281.0;353.0;-51.0;-214.0;333.0;374.0
199.0;-653.0;-123.0;439.0;468.0;-174;628.0;-306.0;429.0;68.0;-289.0;499.0;-279.0
-42.0;-444.0;-144.0;502.0;273.0;-75;281.0;-34.0;343.0;-201.0;-74.0;441.0;-393.0
67.0;-286.0;-149.0;968.0;-489.0;-101;486.0;-1.0;-292.0;-166.0;-57.0;213.0;-9.0
88.0;-390.0;185.0;944.0;-40.0;-46;-320.0;-290.0;208.0;-542.0;-564.0;323.0;-1351.0
92.0;-540.0;38.0;424.0;506.0;-77;241.0;-436.0;340.0;-361.0;-441.0;423.0;-68.0
-253.0;-52.0;39.0;535.0;474.0;-30;425.0;218.0;832.0;-630.0;73.0;-86.0;-226.0
-135.0;-307.0;-700.0;456.0;532.0;-97;682.0;62.0;640.0;253.0;104.0;276.0;126.0
-174.0;-212.0;-771.0;54.0;647.0;141;1015.0;111.0;1048.0;-162.0;-140.0;136.0;33.0
-432.0;-216.0;-884.0;616.0;410.0;105;994.0;-139.0;877.0;-156.0;-98.0;291.0;-28.0
-35.0;-320.0;-386.0;249.0;569.0;157;777.0;221.0;670.0;-45.0;54.0;342.0;344.0
-101.0;-354.0;-480.0;175.0;560.0;140;773.0;512.0;659.0;325.0;319.0;351.0;609.0
-592.0;-337.0;-559.0;467.0;27.0;-172;592.0;-38.0;505.0;-2653.0;-518.0;310.0;224.0
192.0;-242.0;-9.0;331.0;698.0;-47;392.0;211.0;449.0;1339.0;369.0;276.0;-87.0
-161.0;-283.0;-263.0;213.0;246.0;-18;973.0;120.0;866.0;-1187.0;-633.0;285.0;-1264.0
-332.0;-562.0;-587.0;302.0;376.0;141;748.0;-467.0;631.0;-343.0;-625.0;562.0;272.0
-433.0;-293.0;-740.0;300.0;491.0;123;708.0;-106.0;636.0;-256.0;-212.0;297.0;632.0
111.0;-270.0;-551.0;234.0;633.0;-90;590.0;-623.0;596.0;-968.0;-930.0;159.0;-494.0
-320.0;-236.0;-84.0;743.0;-172.0;-142;588.0;80.0;456.0;-844.0;-185.0;178.0;-725.0
95.0;-459.0;-471.0;390.0;515.0;-91;641.0;150.0;666.0;292.0;156.0;379.0;469.0
-573.0;-258.0;-484.0;383.0;-138.0;112;600.0;124.0;430.0;-293.0;357.0;-46.0;-975.0
-550.0;-225.0;-582.0;249.0;-24.0;55;675.0;73.0;261.0;2752.0;-1983.0;144.0;-2620.0
-553.0;-360.0;-259.0;301.0;-259.0;40;716.0;18.0;554.0;72.0;62.0;281.0;855.0
97.0;-410.0;47.0;699.0;314.0;-45;57.0;312.0;254.0;109.0;357.0;403.0;90.0
-129.0;-276.0;281.0;628.0;426.0;-70;392.0;46.0;491.0;-115.0;-69.0;142.0;-4.0
155.0;-386.0;-421.0;525.0;509.0;-91;615.0;139.0;654.0;-57.0;164.0;320.0;62.0
151.0;-348.0;-425.0;535.0;514.0;-91;613.0;25.0;652.0;-104.0;50.0;293.0;17.0
-287.0;-286.0;-753.0;739.0;621.0;-94;601.0;-23.0;558.0;100.0;22.0;159.0;1067.0
-185.0;-407.0;-557.0;553.0;701.0;168;611.0;274.0;636.0;100.0;196.0;362.0;-330.0
351.0;-239.0;497.0;681.0;112.0;-37;137.0;833.0;333.0;-958.0;616.0;289.0;163.0
97.0;-303.0;-434.0;340.0;507.0;-94;646.0;-5.0;667.0;-299.0;-216.0;315.0;-226.0
326.0;-225.0;-147.0;953.0;-586.0;-106;641.0;-13.0;29.0;-76.0;-34.0;164.0;30.0
324.0;-221.0;-150.0;961.0;-584.0;-106;643.0;3.0;30.0;-92.0;-65.0;164.0;126.0
330.0;-225.0;-143.0;949.0;-582.0;-106;640.0;-26.0;32.0;-68.0;-35.0;173.0;7.0
330.0;-231.0;-149.0;938.0;-573.0;-106;636.0;-77.0;34.0;-81.0;-63.0;170.0;-83.0
326.0;-224.0;-155.0;948.0;-568.0;-106;631.0;-73.0;36.0;-111.0;-41.0;176.0;-144.0
312.0;-241.0;-173.0;939.0;-565.0;-106;627.0;-8.0;38.0;-123.0;-46.0;202.0;-262.0
-14.0;-394.0;-96.0;201.0;378.0;-137;558.0;132.0;451.0;66.0;118.0;240.0;-190.0
110.0;-218.0;129.0;589.0;303.0;-151;525.0;-341.0;353.0;-17.0;145.0;102.0;-244.0
333.0;-363.0;-2.0;836.0;523.0;-131;331.0;973.0;283.0;414.0;624.0;492.0;1771.0
64.0;-262.0;-155.0;995.0;-435.0;-102;588.0;40.0;-317.0;42.0;151.0;174.0;172.0
106.0;-211.0;-112.0;979.0;-366.0;-101;535.0;79.0;-170.0;-65.0;30.0;89.0;22.0
-134.0;-332.0;-857.0;273.0;587.0;-90;547.0;-94.0;448.0;-185.0;-157.0;99.0;-163.0
-419.0;-273.0;-373.0;491.0;-8.0;-72;979.0;-182.0;873.0;-602.0;-67.0;53.0;-264.0
12.0;-225.0;-136.0;955.0;-371.0;-101;529.0;-64.0;-180.0;-210.0;-147.0;105.0;289.0
52.0;-330.0;-196.0;1005.0;-441.0;-103;561.0;24.0;-330.0;38.0;47.0;195.0;696.0
121.0;-271.0;-127.0;989.0;-340.0;-102;599.0;-12.0;-368.0;-468.0;-149.0;120.0;343.0
41.0;-291.0;-238.0;994.0;-383.0;-103;590.0;8.0;-296.0;-340.0;-45.0;207.0;-136.0
17.0;-258.0;-148.0;960.0;-384.0;-101;530.0;-13.0;-182.0;-96.0;-27.0;143.0;-64.0
25.0;-282.0;-159.0;945.0;-384.0;-101;527.0;121.0;-170.0;-60.0;6.0;190.0;20.0
0.0;-263.0;-224.0;971.0;-551.0;-104;591.0;-9.0;-175.0;198.0;376.0;211.0;-268.0
-563.0;-35.0;-463.0;367.0;-28.0;-68;904.0;128.0;824.0;43.0;124.0;60.0;153.0
259.0;-355.0;-110.0;964.0;-439.0;-101;502.0;46.0;-197.0;526.0;622.0;212.0;-11.0
5.0;-275.0;-193.0;932.0;-398.0;-101;545.0;29.0;-69.0;-110.0;38.0;183.0;-59.0
8.0;-256.0;-193.0;950.0;-404.0;-101;548.0;-28.0;-67.0;-123.0;74.0;159.0;-117.0
50.0;-179.0;-147.0;958.0;-467.0;-101;576.0;-206.0;-22.0;-322.0;204.0;147.0;-19.0
-86.0;-233.0;-251.0;960.0;-456.0;-101;549.0;30.0;-16.0;-286.0;20.0;123.0;202.0
-558.0;-69.0;-459.0;374.0;-16.0;-68;902.0;-11.0;827.0;-17.0;-45.0;78.0;39.0
-519.0;-79.0;-570.0;275.0;696.0;-104;708.0;69.0;609.0;151.0;388.0;403.0;205.0
-137.0;-340.0;-860.0;277.0;586.0;-90;547.0;-11.0;447.0;-251.0;-149.0;95.0;-97.0
359.0;-303.0;144.0;929.0;-575.0;-113;578.0;-223.0;-340.0;339.0;-331.0;324.0;-1220.0
-135.0;-328.0;-860.0;250.0;584.0;-90;547.0;139.0;443.0;-104.0;-59.0;85.0;21.0
390.0;-325.0;182.0;967.0;-429.0;-101;467.0;20.0;-268.0;-234.0;-116.0;221.0;-373.0
337.0;-254.0;173.0;898.0;-509.0;-112;609.0;-165.0;162.0;-135.0;-431.0;394.0;65.0
-622.0;-406.0;-651.0;474.0;165.0;52;651.0;67.0;460.0;-105.0;-42.0;156.0;-189.0
289.0;-179.0;-159.0;940.0;-625.0;-108;671.0;29.0;34.0;-49.0;65.0;33.0;-302.0
-785.0;-43.0;-626.0;623.0;281.0;-12;584.0;537.0;529.0;246.0;538.0;153.0;-502.0
243.0;-245.0;-247.0;937.0;-550.0;-106;612.0;40.0;34.0;-127.0;-26.0;183.0;-263.0
252.0;-238.0;-235.0;956.0;-553.0;-106;614.0;-17.0;33.0;-114.0;-12.0;199.0;-224.0
-486.0;-238.0;-371.0;358.0;-57.0;-67;885.0;119.0;814.0;444.0;262.0;237.0;165.0
-532.0;-273.0;-558.0;652.0;221.0;111;580.0;-186.0;384.0;252.0;-328.0;97.0;510.0
32.0;-302.0;-120.0;965.0;-469.0;-102;601.0;-88.0;-335.0;-614.0;-92.0;205.0;-485.0
-460.0;-394.0;-512.0;412.0;100.0;114;614.0;-294.0;464.0;-1011.0;-458.0;201.0;-178.0
-267.0;-334.0;-189.0;569.0;341.0;17;945.0;100.0;804.0;-119.0;-303.0;20.0;630.0
-348.0;-407.0;-160.0;437.0;29.0;-138;745.0;31.0;634.0;566.0;-360.0;530.0;-289.0
-706.0;-224.0;-1343.0;651.0;1009.0;160;1001.0;-167.0;667.0;297.0;143.0;446.0;-11.0
-395.0;-435.0;-655.0;474.0;263.0;142;759.0;-354.0;600.0;13.0;-314.0;491.0;1659.0
12.0;-333.0;-783.0;309.0;648.0;-98;504.0;271.0;436.0;119.0;242.0;102.0;75.0
-105.0;-130.0;-49.0;794.0;-89.0;-153;370.0;95.0;236.0;-200.0;120.0;173.0;-8.0
184.0;-327.0;-241.0;961.0;-269.0;-101;503.0;-11.0;-235.0;-74.0;-23.0;186.0;-26.0
113.0;-310.0;-195.0;953.0;-314.0;-103;508.0;46.0;-352.0;441.0;49.0;247.0;-40.0
136.0;-266.0;-200.0;939.0;-325.0;-103;518.0;98.0;-369.0;-822.0;-281.0;306.0;-141.0
171.0;-301.0;-181.0;966.0;-371.0;-103;515.0;42.0;-350.0;-168.0;155.0;343.0;9.0
-303.0;-521.0;-588.0;346.0;339.0;140;759.0;-176.0;616.0;-198.0;-32.0;608.0;344.0
-52.0;-308.0;-68.0;401.0;-24.0;-171;400.0;78.0;274.0;789.0;427.0;249.0;-434.0
-414.0;-63.0;-645.0;265.0;402.0;-109;754.0;-702.0;603.0;-245.0;-926.0;196.0;-183.0
20.0;-338.0;137.0;431.0;-33.0;50;318.0;-972.0;565.0;-761.0;-1233.0;54.0;-704.0
-1.0;-260.0;-747.0;402.0;642.0;-90;515.0;-112.0;453.0;-135.0;-121.0;46.0;46.0
-23.0;-252.0;-773.0;343.0;633.0;-90;519.0;-43.0;456.0;-152.0;-100.0;52.0;22.0
-22.0;-265.0;-771.0;350.0;630.0;-90;515.0;-1.0;450.0;-15.0;15.0;55.0;60.0
-310.0;-264.0;-587.0;341.0;456.0;132;594.0;-449.0;566.0;-338.0;197.0;163.0;224.0
-230.0;-330.0;-799.0;218.0;558.0;-89;587.0;-126.0;528.0;-210.0;-161.0;171.0;-401.0
-594.0;-340.0;-1149.0;811.0;462.0;174;978.0;-182.0;845.0;-1599.0;-519.0;192.0;7.0
-713.0;-193.0;-1341.0;612.0;1000.0;158;1008.0;-145.0;661.0;154.0;-154.0;454.0;116.0
209.0;-355.0;-180.0;946.0;-275.0;-101;510.0;12.0;-157.0;-89.0;8.0;142.0;227.0
187.0;-350.0;-203.0;943.0;-259.0;-101;513.0;9.0;-156.0;-43.0;-198.0;193.0;-214.0
178.0;-353.0;-212.0;968.0;-262.0;-101;513.0;-24.0;-156.0;-177.0;-56.0;164.0;39.0
82.0;-272.0;-140.0;945.0;-498.0;-101;465.0;-155.0;-226.0;849.0;-89.0;122.0;-544.0
40.0;-344.0;-328.0;942.0;-174.0;-101;512.0;38.0;-285.0;-10.0;36.0;240.0;-349.0
-200.0;-343.0;-782.0;345.0;560.0;-89;583.0;-84.0;523.0;-56.0;-129.0;150.0;-209.0
109.0;-341.0;-275.0;959.0;-200.0;-101;513.0;56.0;-204.0;-136.0;-9.0;209.0;-39.0
-392.0;-63.0;-867.0;517.0;414.0;165;656.0;-3.0;398.0;-189.0;-70.0;-14.0;70.0
68.0;-210.0;29.0;340.0;545.0;-145;641.0;-428.0;554.0;-306.0;-792.0;87.0;481.0
115.0;-357.0;-269.0;956.0;-186.0;-101;516.0;15.0;-184.0;40.0;-134.0;241.0;-614.0
267.0;-356.0;-132.0;923.0;-395.0;-160;378.0;-177.0;-556.0;-164.0;-684.0;532.0;-149.0
93.0;-342.0;-283.0;956.0;-127.0;-101;532.0;-18.0;-248.0;-160.0;-285.0;303.0;191.0
105.0;-17.0;-208.0;64.0;284.0;-179;551.0;181.0;476.0;228.0;126.0;-58.0;476.0
83.0;-338.0;-277.0;965.0;-155.0;-101;531.0;-71.0;-271.0;-75.0;-76.0;229.0;778.0
286.0;-315.0;155.0;241.0;693.0;55;659.0;91.0;740.0;-519.0;-106.0;30.0;97.0
238.0;-339.0;-165.0;921.0;-405.0;-160;361.0;-22.0;-562.0;-668.0;-601.0;394.0;89.0
100.0;-282.0;-247.0;939.0;-265.0;-104;505.0;11.0;-321.0;-136.0;176.0;369.0;-165.0
104.0;-189.0;-9.0;414.0;731.0;-99;576.0;-229.0;518.0;-623.0;-719.0;-39.0;-176.0
-16.0;-268.0;-769.0;382.0;633.0;-90;513.0;41.0;448.0;-37.0;-15.0;55.0;21.0
-393.0;-71.0;-890.0;485.0;404.0;165;656.0;21.0;399.0;-18.0;-53.0;34.0;-89.0
-71.0;-271.0;-873.0;337.0;551.0;-110;502.0;-133.0;468.0;-251.0;-237.0;125.0;-100.0
