InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
127.0;-230.0;-371.0;208.0;905.0;322.0;60.0;-442.0;13;-19;125.0
293.0;65.0;-238.0;246.0;778.0;446.0;-117.0;-433.0;5;-18;147.0
92.0;-161.0;-393.0;194.0;860.0;334.0;102.0;-489.0;9;-19;385.0
230.0;-20.0;-266.0;174.0;848.0;391.0;-106.0;-487.0;117;31;523.0
249.0;42.0;-187.0;68.0;890.0;414.0;-1.0;-369.0;131;22;380.0
70.0;-51.0;-401.0;65.0;936.0;439.0;62.0;-693.0;-6;-26;544.0
164.0;-70.0;-385.0;163.0;917.0;400.0;-52.0;-471.0;9;-19;436.0
229.0;-22.0;-429.0;35.0;883.0;380.0;-39.0;-360.0;54;23;247.0
183.0;-37.0;-476.0;-39.0;962.0;333.0;43.0;-390.0;50;23;378.0
53.0;-187.0;-414.0;115.0;978.0;187.0;-7.0;-364.0;52;23;167.0
-484.0;-807.0;-309.0;375.0;727.0;209.0;813.0;-658.0;21;4;862.0
37.0;-402.0;-198.0;253.0;780.0;249.0;127.0;-371.0;9;-60;-31.0
180.0;-41.0;-402.0;100.0;907.0;436.0;-60.0;-463.0;9;-19;426.0
-44.0;-280.0;-224.0;136.0;914.0;495.0;133.0;-387.0;-1;-75;812.0
108.0;-143.0;-323.0;131.0;929.0;389.0;14.0;-396.0;9;-19;547.0
107.0;-103.0;-126.0;178.0;855.0;465.0;14.0;-562.0;19;12;324.0
-69.0;-363.0;-373.0;234.0;893.0;553.0;472.0;-597.0;164;145;323.0
187.0;-157.0;-268.0;121.0;967.0;216.0;110.0;-492.0;11;7;53.0
140.0;-129.0;-266.0;218.0;799.0;317.0;115.0;-408.0;18;-84;119.0
156.0;-151.0;-284.0;130.0;826.0;353.0;99.0;-421.0;18;-75;87.0
274.0;-51.0;-159.0;28.0;828.0;528.0;66.0;-293.0;17;-58;262.0
113.0;-57.0;-241.0;91.0;932.0;409.0;-24.0;-370.0;9;-19;403.0
162.0;-108.0;-316.0;93.0;950.0;390.0;8.0;-410.0;9;-19;147.0
188.0;0.0;-340.0;117.0;851.0;351.0;63.0;-437.0;65;-60;-19.0
146.0;-150.0;-236.0;137.0;821.0;366.0;52.0;-382.0;44;-57;-79.0
281.0;8.0;-252.0;11.0;1123.0;443.0;10.0;-599.0;7;7;190.0
189.0;-118.0;-193.0;173.0;828.0;433.0;111.0;-522.0;41;22;264.0
239.0;-52.0;-324.0;217.0;713.0;526.0;160.0;-468.0;41;17;158.0
317.0;-32.0;-342.0;55.0;1099.0;417.0;87.0;-450.0;41;3;98.0
294.0;93.0;-235.0;42.0;874.0;461.0;-64.0;-400.0;11;7;163.0
215.0;84.0;-92.0;78.0;876.0;418.0;-75.0;-320.0;12;6;190.0
181.0;-92.0;-451.0;99.0;898.0;409.0;134.0;-564.0;137;27;185.0
56.0;-76.0;100.0;-29.0;943.0;417.0;52.0;-301.0;87;20;111.0
113.0;-83.0;-170.0;72.0;952.0;342.0;32.0;-264.0;10;41;29.0
-29.0;-144.0;-252.0;160.0;1002.0;312.0;-28.0;-297.0;40;42;139.0
187.0;-59.0;-157.0;79.0;964.0;392.0;130.0;-383.0;4;127;145.0
174.0;-4.0;-79.0;-7.0;979.0;347.0;-76.0;-218.0;5;43;150.0
231.0;-16.0;-201.0;-61.0;945.0;417.0;59.0;-450.0;174;37;33.0
116.0;-33.0;-53.0;27.0;970.0;334.0;-124.0;-199.0;6;43;147.0
115.0;-166.0;-125.0;52.0;921.0;336.0;44.0;-243.0;8;43;302.0
122.0;-109.0;-141.0;282.0;838.0;320.0;74.0;-305.0;8;37;182.0
205.0;-165.0;-228.0;51.0;941.0;387.0;126.0;-376.0;10;-19;311.0
86.0;-77.0;-99.0;95.0;805.0;257.0;138.0;-368.0;34;38;107.0
293.0;-32.0;-375.0;192.0;832.0;447.0;-220.0;-628.0;29;15;124.0
115.0;-279.0;-262.0;377.0;977.0;389.0;216.0;-632.0;19;-30;116.0
207.0;-58.0;-168.0;70.0;972.0;406.0;124.0;-376.0;4;127;161.0
369.0;30.0;-443.0;667.0;265.0;665.0;-254.0;-930.0;9;-16;506.0
182.0;-23.0;-203.0;86.0;924.0;447.0;117.0;-378.0;4;127;164.0
54.0;-97.0;-668.0;821.0;26.0;186.0;-243.0;-918.0;109;-17;301.0
238.0;-46.0;-440.0;305.0;750.0;424.0;-115.0;-567.0;55;-17;201.0
264.0;-30.0;-485.0;305.0;724.0;476.0;-80.0;-629.0;57;-13;275.0
281.0;28.0;-518.0;274.0;725.0;474.0;-203.0;-587.0;53;-17;297.0
181.0;-137.0;-99.0;134.0;819.0;377.0;165.0;-296.0;11;4;188.0
192.0;-30.0;-186.0;89.0;956.0;396.0;65.0;-383.0;4;126;146.0
653.0;437.0;-490.0;797.0;18.0;821.0;-767.0;-901.0;16;-3;490.0
151.0;-197.0;-467.0;324.0;721.0;428.0;15.0;-677.0;33;8;374.0
96.0;-147.0;-497.0;524.0;575.0;179.0;-146.0;-800.0;75;-12;280.0
158.0;-63.0;-320.0;32.0;932.0;390.0;-50.0;-381.0;9;-19;183.0
151.0;-48.0;-237.0;-3.0;943.0;401.0;-68.0;-341.0;9;-19;261.0
319.0;103.0;-439.0;600.0;540.0;535.0;-446.0;-832.0;145;50;103.0
174.0;40.0;-416.0;419.0;727.0;529.0;-164.0;-704.0;140;117;-229.0
176.0;-183.0;-465.0;282.0;783.0;213.0;-110.0;-576.0;95;-10;252.0
231.0;-91.0;-185.0;101.0;920.0;396.0;148.0;-395.0;5;126;159.0
146.0;-114.0;-189.0;-93.0;942.0;407.0;-6.0;-318.0;7;-19;343.0
188.0;-77.0;-175.0;100.0;945.0;395.0;89.0;-370.0;4;126;147.0
190.0;-73.0;-166.0;114.0;943.0;445.0;90.0;-369.0;4;126;163.0
18.0;-150.0;-327.0;61.0;1066.0;352.0;149.0;-406.0;10;-4;63.0
57.0;-219.0;-279.0;35.0;938.0;266.0;26.0;-329.0;9;-5;79.0
-89.0;19.0;-152.0;35.0;970.0;340.0;-10.0;-309.0;4;127;173.0
104.0;-102.0;-172.0;-91.0;942.0;398.0;-21.0;-282.0;8;-19;190.0
195.0;15.0;-85.0;-1.0;1034.0;477.0;188.0;-358.0;8;-7;242.0
190.0;-44.0;-264.0;34.0;871.0;513.0;107.0;-316.0;8;-7;205.0
212.0;-39.0;-148.0;184.0;753.0;342.0;50.0;-238.0;7;-5;175.0
300.0;-112.0;-79.0;80.0;850.0;408.0;107.0;-299.0;12;8;234.0
-5.0;81.0;-135.0;16.0;959.0;341.0;-83.0;-312.0;4;126;169.0
-71.0;-169.0;-158.0;38.0;970.0;388.0;392.0;-319.0;4;127;165.0
-75.0;119.0;-255.0;233.0;943.0;488.0;73.0;-412.0;172;171;153.0
212.0;-109.0;-276.0;84.0;960.0;527.0;-72.0;-269.0;5;-127;149.0
297.0;-194.0;-233.0;38.0;1096.0;332.0;120.0;-361.0;4;-128;185.0
173.0;-128.0;-106.0;45.0;895.0;328.0;132.0;-330.0;4;-128;182.0
128.0;-95.0;-217.0;66.0;922.0;288.0;110.0;-322.0;4;-128;191.0
64.0;-111.0;-135.0;-60.0;999.0;514.0;55.0;-332.0;-28;1;264.0
127.0;-106.0;-258.0;-33.0;850.0;313.0;126.0;-408.0;-3;-129;123.0
275.0;-103.0;-496.0;481.0;609.0;331.0;-383.0;-759.0;30;6;521.0
235.0;55.0;-392.0;309.0;712.0;380.0;-107.0;-641.0;76;-11;275.0
300.0;41.0;-503.0;246.0;709.0;488.0;-94.0;-527.0;53;-16;170.0
114.0;-98.0;-249.0;34.0;840.0;319.0;120.0;-391.0;-3;-130;149.0
194.0;-108.0;-266.0;262.0;938.0;475.0;69.0;-437.0;-4;-141;97.0
284.0;14.0;-109.0;31.0;752.0;321.0;-75.0;-255.0;10;-145;216.0
137.0;-86.0;-246.0;93.0;953.0;312.0;88.0;-405.0;-2;-130;52.0
243.0;-6.0;-178.0;51.0;1059.0;511.0;-93.0;-675.0;-50;-150;187.0
117.0;-92.0;-188.0;100.0;866.0;280.0;111.0;-249.0;4;-131;109.0
94.0;-208.0;-128.0;-8.0;1010.0;346.0;179.0;-279.0;3;-130;125.0
155.0;7.0;-137.0;2.0;1007.0;348.0;78.0;-277.0;2;-130;221.0
154.0;-68.0;-71.0;2.0;962.0;367.0;53.0;-272.0;2;-130;178.0
181.0;-118.0;-108.0;0.0;970.0;335.0;141.0;-280.0;2;-130;220.0
80.0;-101.0;-88.0;-20.0;1015.0;427.0;-10.0;-290.0;8;-19;270.0
99.0;-127.0;-150.0;-102.0;1012.0;428.0;1.0;-318.0;8;-19;126.0
74.0;-95.0;-203.0;-112.0;996.0;436.0;9.0;-254.0;8;-19;241.0
120.0;-104.0;-124.0;-43.0;981.0;387.0;3.0;-236.0;8;-19;284.0
138.0;-107.0;-137.0;-67.0;985.0;382.0;47.0;-196.0;8;-20;143.0
0.0;-52.0;-200.0;159.0;1027.0;349.0;-36.0;-301.0;10;-81;52.0
19.0;-126.0;-72.0;163.0;879.0;460.0;71.0;-318.0;10;-108;164.0
28.0;-185.0;-268.0;140.0;915.0;394.0;73.0;-348.0;10;-117;170.0
189.0;-117.0;-118.0;15.0;971.0;355.0;162.0;-312.0;2;-130;218.0
160.0;-103.0;-108.0;13.0;977.0;330.0;145.0;-299.0;2;-130;173.0
16.0;-36.0;-3.0;46.0;914.0;272.0;-120.0;-406.0;-9;-47;158.0
-52.0;-73.0;-428.0;278.0;891.0;215.0;24.0;-434.0;5;-118;249.0
294.0;-7.0;-270.0;227.0;1027.0;455.0;-56.0;-542.0;10;-121;208.0
133.0;-20.0;-109.0;39.0;955.0;338.0;74.0;-314.0;2;-129;170.0
365.0;-6.0;-168.0;175.0;789.0;332.0;-122.0;-233.0;31;-105;465.0
279.0;22.0;-187.0;210.0;707.0;319.0;-109.0;-239.0;30;-106;460.0
249.0;56.0;-223.0;248.0;664.0;330.0;-131.0;-218.0;19;-105;315.0
137.0;-57.0;-125.0;24.0;961.0;349.0;96.0;-295.0;2;-129;173.0
226.0;-160.0;-90.0;157.0;834.0;259.0;-12.0;-504.0;-7;-44;219.0
152.0;-76.0;-126.0;22.0;966.0;353.0;102.0;-306.0;2;-129;152.0
160.0;-107.0;-136.0;40.0;979.0;339.0;107.0;-262.0;2;-129;186.0
173.0;-78.0;-116.0;52.0;970.0;346.0;90.0;-281.0;2;-129;172.0
235.0;-247.0;-148.0;5.0;892.0;440.0;33.0;-334.0;110;-50;321.0
171.0;-95.0;-125.0;39.0;959.0;337.0;108.0;-292.0;1;-130;176.0
163.0;-92.0;-148.0;47.0;980.0;362.0;107.0;-323.0;1;-130;170.0
147.0;-97.0;-136.0;48.0;965.0;330.0;92.0;-309.0;1;-130;192.0
148.0;-131.0;-310.0;254.0;1157.0;320.0;-64.0;-336.0;-23;-157;200.0
239.0;-124.0;-196.0;203.0;800.0;236.0;-84.0;-259.0;6;-145;347.0
185.0;-67.0;-138.0;249.0;790.0;220.0;-96.0;-270.0;10;-145;251.0
151.0;-39.0;-234.0;72.0;671.0;407.0;-71.0;-323.0;-83;-145;64.0
2.0;-163.0;-353.0;27.0;848.0;458.0;-30.0;-333.0;-178;-145;200.0
135.0;-83.0;-135.0;55.0;956.0;350.0;127.0;-314.0;1;-130;165.0
151.0;99.0;-161.0;-11.0;864.0;517.0;-206.0;-365.0;-177;-131;137.0
151.0;-97.0;-122.0;54.0;969.0;330.0;97.0;-290.0;0;-130;161.0
215.0;39.0;-343.0;376.0;775.0;312.0;-564.0;-639.0;75;-9;367.0
149.0;-105.0;-139.0;53.0;970.0;348.0;110.0;-309.0;0;-130;163.0
217.0;-34.0;-92.0;155.0;851.0;513.0;9.0;-575.0;165;142;305.0
396.0;12.0;-208.0;207.0;848.0;532.0;-4.0;-524.0;154;158;221.0
150.0;-92.0;-118.0;53.0;959.0;368.0;102.0;-307.0;0;-130;167.0
148.0;-93.0;-128.0;54.0;962.0;358.0;116.0;-303.0;0;-130;173.0
142.0;-80.0;-133.0;45.0;963.0;331.0;114.0;-314.0;0;-130;193.0
137.0;-65.0;-383.0;84.0;882.0;581.0;-111.0;-573.0;-178;-173;247.0
324.0;101.0;-423.0;328.0;698.0;407.0;-197.0;-632.0;53;-15;344.0
157.0;-69.0;-130.0;49.0;980.0;354.0;122.0;-319.0;0;-130;165.0
157.0;-100.0;-127.0;48.0;970.0;335.0;102.0;-310.0;0;-130;178.0
3.0;-97.0;-244.0;92.0;884.0;370.0;-92.0;-371.0;-167;175;119.0
150.0;-91.0;-121.0;49.0;980.0;360.0;113.0;-310.0;0;-130;175.0
94.0;8.0;-186.0;66.0;933.0;388.0;119.0;-325.0;-32;174;162.0
155.0;-116.0;-137.0;54.0;967.0;348.0;106.0;-309.0;0;-130;174.0
158.0;-75.0;-106.0;60.0;951.0;352.0;101.0;-300.0;0;-130;172.0
283.0;113.0;-281.0;244.0;790.0;378.0;-105.0;-591.0;100;-12;231.0
195.0;26.0;-252.0;204.0;786.0;259.0;-133.0;-487.0;86;-12;80.0
241.0;16.0;-377.0;186.0;914.0;369.0;-89.0;-420.0;3;-11;334.0
240.0;-18.0;-242.0;151.0;921.0;360.0;-65.0;-436.0;4;-11;51.0
223.0;-10.0;-345.0;198.0;889.0;335.0;-20.0;-455.0;4;-11;227.0
189.0;-2.0;-217.0;120.0;1004.0;298.0;6.0;-327.0;4;-10;213.0
157.0;-74.0;-133.0;101.0;961.0;422.0;7.0;-282.0;5;-8;200.0
182.0;-90.0;-117.0;103.0;944.0;441.0;66.0;-269.0;5;-9;384.0
218.0;-82.0;-171.0;-76.0;948.0;390.0;43.0;-263.0;5;-10;441.0
194.0;-41.0;-154.0;10.0;925.0;375.0;106.0;-266.0;6;-13;321.0
222.0;-28.0;-106.0;-25.0;867.0;391.0;37.0;-299.0;6;-38;321.0
266.0;-19.0;-45.0;-34.0;954.0;432.0;95.0;-353.0;6;-37;280.0
605.0;349.0;-166.0;-35.0;932.0;592.0;-114.0;-354.0;-3;-74;701.0
317.0;120.0;-217.0;-61.0;1000.0;436.0;23.0;-426.0;0;-39;360.0
145.0;-101.0;-130.0;62.0;952.0;345.0;90.0;-301.0;0;-130;169.0
355.0;210.0;-139.0;118.0;799.0;350.0;-154.0;-389.0;-5;-39;349.0
169.0;-36.0;-272.0;45.0;969.0;190.0;41.0;-462.0;-13;-40;230.0
142.0;-66.0;-130.0;61.0;962.0;376.0;84.0;-322.0;0;-130;168.0
136.0;-145.0;8.0;41.0;779.0;339.0;-6.0;-236.0;-10;-72;178.0
193.0;-14.0;-213.0;59.0;1024.0;260.0;-94.0;-258.0;-5;-41;212.0
170.0;69.0;-238.0;7.0;1043.0;283.0;-72.0;-273.0;-6;-41;186.0
171.0;-83.0;-232.0;12.0;1008.0;320.0;-11.0;-233.0;-7;-42;203.0
149.0;-56.0;-201.0;30.0;878.0;282.0;221.0;-244.0;-9;-43;265.0
137.0;-74.0;-139.0;57.0;963.0;340.0;78.0;-309.0;0;-130;195.0
289.0;94.0;-75.0;-29.0;941.0;398.0;-144.0;-380.0;-11;-102;187.0
195.0;-29.0;-466.0;81.0;1185.0;408.0;85.0;-643.0;123;25;217.0
127.0;-15.0;-201.0;208.0;798.0;230.0;4.0;-307.0;-10;-69;263.0
164.0;-81.0;-129.0;56.0;963.0;340.0;112.0;-344.0;0;-130;165.0
172.0;-85.0;-136.0;53.0;965.0;337.0;136.0;-321.0;0;-129;174.0
243.0;17.0;-229.0;67.0;768.0;370.0;-35.0;-265.0;4;6;203.0
156.0;-97.0;-130.0;51.0;959.0;347.0;128.0;-310.0;0;-130;192.0
327.0;-79.0;-200.0;157.0;953.0;287.0;166.0;-312.0;185;172;140.0
150.0;-70.0;-115.0;46.0;953.0;338.0;99.0;-326.0;0;-130;184.0
139.0;-78.0;-125.0;53.0;950.0;339.0;81.0;-330.0;0;-130;162.0
133.0;-78.0;-143.0;53.0;960.0;346.0;81.0;-339.0;0;-130;166.0
108.0;-633.0;-47.0;-41.0;460.0;236.0;383.0;-213.0;155;169;76.0
106.0;-104.0;26.0;-55.0;1129.0;399.0;98.0;-371.0;37;14;221.0
149.0;-88.0;-144.0;48.0;969.0;332.0;132.0;-311.0;0;-130;170.0
88.0;-104.0;-196.0;19.0;1084.0;420.0;76.0;-252.0;-9;-38;304.0
141.0;-82.0;0.0;61.0;825.0;348.0;69.0;-246.0;5;-31;237.0
154.0;-55.0;-158.0;2.0;878.0;354.0;20.0;-366.0;144;19;541.0
156.0;-95.0;-129.0;53.0;963.0;349.0;107.0;-343.0;0;-130;175.0
146.0;-103.0;-128.0;50.0;966.0;353.0;102.0;-327.0;0;-130;164.0
281.0;53.0;-443.0;168.0;1032.0;346.0;106.0;-497.0;12;13;232.0
152.0;-88.0;-129.0;49.0;972.0;356.0;108.0;-314.0;0;-130;177.0
-423.0;-529.0;-277.0;201.0;896.0;265.0;487.0;-404.0;14;-31;785.0
139.0;-89.0;-297.0;81.0;808.0;340.0;170.0;-339.0;7;11;380.0
176.0;38.0;-372.0;71.0;822.0;275.0;163.0;-382.0;7;11;395.0
159.0;-88.0;-141.0;52.0;960.0;347.0;97.0;-305.0;0;-129;170.0
155.0;-112.0;-110.0;47.0;961.0;340.0;121.0;-310.0;0;-130;178.0
159.0;-94.0;-138.0;51.0;965.0;341.0;97.0;-320.0;0;-130;164.0
151.0;-60.0;-139.0;57.0;969.0;368.0;91.0;-319.0;0;-130;177.0
152.0;-102.0;-142.0;59.0;963.0;339.0;129.0;-309.0;0;-129;162.0
155.0;-80.0;-142.0;60.0;957.0;358.0;85.0;-314.0;0;-129;164.0
84.0;-256.0;-260.0;293.0;800.0;317.0;292.0;-449.0;41;12;-33.0
189.0;-125.0;-247.0;203.0;979.0;347.0;97.0;-477.0;8;-22;59.0
196.0;-23.0;-227.0;160.0;955.0;329.0;-33.0;-369.0;8;-44;143.0
222.0;33.0;-194.0;136.0;952.0;440.0;-44.0;-351.0;8;-51;145.0
385.0;408.0;-154.0;66.0;976.0;548.0;-238.0;-235.0;-2;-71;3.0
151.0;-130.0;-265.0;33.0;892.0;380.0;147.0;-356.0;7;-46;33.0
129.0;-164.0;-271.0;39.0;914.0;366.0;178.0;-399.0;7;-46;51.0
125.0;-162.0;-320.0;18.0;948.0;334.0;155.0;-394.0;6;-45;79.0
111.0;-179.0;-451.0;31.0;1103.0;387.0;150.0;-443.0;41;29;-98.0
150.0;-63.0;-129.0;67.0;968.0;354.0;111.0;-341.0;0;-130;164.0
129.0;-59.0;-135.0;69.0;951.0;350.0;109.0;-332.0;0;-129;162.0
155.0;-97.0;-132.0;73.0;960.0;363.0;84.0;-323.0;0;-130;185.0
176.0;-25.0;-292.0;209.0;880.0;315.0;63.0;-400.0;-6;-47;-96.0
152.0;-65.0;-139.0;70.0;970.0;335.0;131.0;-350.0;0;-130;174.0
171.0;-50.0;-135.0;69.0;953.0;341.0;94.0;-344.0;0;-129;165.0
154.0;-98.0;-137.0;68.0;944.0;348.0;112.0;-334.0;0;-129;175.0
154.0;-68.0;-137.0;64.0;967.0;339.0;97.0;-331.0;0;-129;166.0
236.0;-76.0;-11.0;56.0;760.0;445.0;-92.0;-247.0;-15;-122;175.0
164.0;-75.0;-137.0;57.0;969.0;371.0;110.0;-350.0;0;-129;175.0
155.0;-86.0;-123.0;48.0;933.0;323.0;96.0;-337.0;0;-129;170.0
228.0;-200.0;-334.0;-26.0;1118.0;365.0;92.0;-452.0;3;-43;37.0
171.0;-83.0;-118.0;55.0;959.0;352.0;83.0;-340.0;1;-129;166.0
194.0;-138.0;-125.0;51.0;951.0;353.0;136.0;-369.0;0;-129;161.0
191.0;-107.0;-130.0;64.0;952.0;333.0;142.0;-350.0;1;-129;164.0
126.0;-77.0;-154.0;65.0;959.0;359.0;59.0;-356.0;1;-129;173.0
137.0;-73.0;-117.0;67.0;944.0;360.0;86.0;-340.0;2;-129;174.0
165.0;-101.0;-118.0;62.0;945.0;357.0;122.0;-336.0;2;-129;174.0
181.0;-62.0;-149.0;58.0;967.0;345.0;134.0;-319.0;3;-129;203.0
177.0;-38.0;-156.0;54.0;978.0;366.0;108.0;-311.0;2;-129;191.0
146.0;-59.0;-150.0;63.0;961.0;359.0;102.0;-301.0;2;-129;174.0
270.0;44.0;-160.0;88.0;905.0;478.0;-32.0;-387.0;-6;-97;593.0
278.0;-17.0;-167.0;66.0;886.0;534.0;-93.0;-323.0;57;25;818.0
236.0;-9.0;-292.0;164.0;853.0;419.0;29.0;-501.0;-152;-128;446.0
251.0;-114.0;-118.0;37.0;797.0;451.0;-49.0;-265.0;-17;-78;258.0
242.0;-188.0;-413.0;274.0;961.0;421.0;216.0;-449.0;-25;-127;174.0
197.0;-104.0;-86.0;82.0;764.0;287.0;53.0;-177.0;15;-99;122.0
162.0;-140.0;-138.0;45.0;954.0;350.0;141.0;-304.0;2;-129;145.0
169.0;-110.0;-130.0;45.0;965.0;340.0;138.0;-320.0;2;-129;117.0
156.0;-88.0;-138.0;49.0;964.0;337.0;123.0;-314.0;1;-129;152.0
320.0;-3.0;-315.0;418.0;1025.0;417.0;12.0;-435.0;-5;-130;242.0
218.0;39.0;-284.0;0.0;899.0;341.0;-37.0;-350.0;-9;-157;29.0
131.0;7.0;-251.0;4.0;948.0;590.0;61.0;-576.0;-4;-159;181.0
227.0;-64.0;-373.0;-15.0;1002.0;534.0;60.0;-651.0;-9;-75;236.0
147.0;-56.0;-137.0;61.0;940.0;369.0;120.0;-334.0;2;-129;183.0
140.0;-99.0;-117.0;55.0;947.0;339.0;123.0;-334.0;1;-129;175.0
169.0;-79.0;-127.0;63.0;969.0;328.0;122.0;-339.0;1;-129;190.0
93.0;-15.0;-204.0;223.0;767.0;236.0;38.0;-325.0;-9;-31;185.0
162.0;-93.0;-72.0;3.0;870.0;369.0;79.0;-237.0;-15;10;286.0
131.0;-46.0;-119.0;73.0;978.0;383.0;60.0;-281.0;1;-129;181.0
228.0;47.0;-421.0;-170.0;1217.0;513.0;119.0;-599.0;-1;-72;206.0
176.0;-102.0;-134.0;54.0;980.0;358.0;192.0;-286.0;2;-129;182.0
189.0;-90.0;-134.0;46.0;964.0;397.0;187.0;-292.0;1;-129;243.0
177.0;-115.0;-117.0;31.0;974.0;368.0;83.0;-287.0;1;-129;174.0
125.0;-117.0;-103.0;47.0;980.0;376.0;91.0;-248.0;1;-129;178.0
145.0;-103.0;-104.0;24.0;990.0;397.0;162.0;-241.0;1;-129;200.0
170.0;-101.0;-117.0;-17.0;959.0;367.0;135.0;-228.0;1;-129;188.0
190.0;-75.0;-158.0;77.0;705.0;260.0;18.0;-248.0;26;38;108.0
154.0;-72.0;-115.0;53.0;772.0;216.0;-22.0;-309.0;23;39;215.0
173.0;-31.0;-184.0;46.0;946.0;335.0;-29.0;-269.0;25;40;99.0
166.0;-68.0;-110.0;-14.0;994.0;378.0;111.0;-241.0;1;-129;213.0
159.0;-50.0;-119.0;3.0;981.0;402.0;89.0;-269.0;1;-129;233.0
164.0;-80.0;-116.0;-3.0;963.0;373.0;91.0;-270.0;1;-129;208.0
136.0;-114.0;-166.0;179.0;726.0;305.0;33.0;-306.0;25;-25;-30.0
177.0;-83.0;-143.0;-14.0;995.0;348.0;101.0;-258.0;1;-129;200.0
215.0;-35.0;-227.0;6.0;727.0;358.0;38.0;-224.0;25;-23;67.0
188.0;-119.0;-144.0;31.0;964.0;379.0;122.0;-233.0;1;-129;197.0
161.0;-68.0;-152.0;11.0;1013.0;365.0;83.0;-279.0;1;-129;203.0
171.0;-28.0;-213.0;8.0;1019.0;385.0;107.0;-275.0;1;-129;204.0
171.0;-37.0;-264.0;14.0;1010.0;384.0;109.0;-297.0;1;-129;213.0
180.0;-89.0;-104.0;11.0;917.0;370.0;150.0;-310.0;1;-129;161.0
65.0;-134.0;-140.0;94.0;873.0;150.0;36.0;-311.0;19;-23;339.0
181.0;-119.0;-76.0;27.0;876.0;343.0;163.0;-310.0;1;-129;131.0
170.0;-96.0;-193.0;41.0;969.0;273.0;122.0;-296.0;0;-129;171.0
161.0;-135.0;-184.0;48.0;1017.0;243.0;146.0;-286.0;-1;-129;169.0
68.0;-72.0;-190.0;45.0;969.0;355.0;40.0;-307.0;5;-129;174.0
128.0;-52.0;-50.0;51.0;809.0;289.0;222.0;-276.0;31;-107;236.0
144.0;-51.0;-256.0;18.0;1110.0;474.0;106.0;-272.0;8;-144;219.0
155.0;-14.0;-207.0;18.0;1019.0;429.0;23.0;-254.0;8;-144;212.0
165.0;58.0;-168.0;3.0;947.0;406.0;-12.0;-213.0;8;-144;267.0
228.0;-15.0;-298.0;82.0;953.0;347.0;79.0;-252.0;8;-144;245.0
227.0;-29.0;-247.0;-23.0;999.0;330.0;110.0;-294.0;7;-144;240.0
150.0;-99.0;-301.0;30.0;971.0;340.0;98.0;-311.0;7;-144;174.0
141.0;-83.0;-214.0;82.0;926.0;369.0;86.0;-301.0;7;-145;167.0
167.0;-115.0;-294.0;2.0;932.0;358.0;119.0;-340.0;6;-145;156.0
176.0;-51.0;-295.0;45.0;945.0;359.0;89.0;-302.0;7;-145;188.0
471.0;507.0;63.0;-505.0;618.0;497.0;-575.0;73.0;180;-74;-617.0
165.0;-76.0;-282.0;59.0;955.0;358.0;90.0;-351.0;7;-145;159.0
167.0;-110.0;-295.0;51.0;939.0;359.0;96.0;-316.0;7;-145;180.0
167.0;-88.0;-306.0;43.0;937.0;359.0;110.0;-307.0;7;-145;172.0
171.0;-71.0;-302.0;30.0;953.0;349.0;83.0;-312.0;7;-145;155.0
167.0;-75.0;-290.0;42.0;949.0;346.0;94.0;-317.0;7;-145;145.0
174.0;-68.0;-285.0;37.0;969.0;334.0;82.0;-320.0;7;-145;157.0
178.0;-67.0;-291.0;23.0;942.0;339.0;91.0;-310.0;8;-144;196.0
168.0;-67.0;-269.0;19.0;978.0;330.0;103.0;-337.0;7;-144;201.0
169.0;-66.0;-296.0;15.0;976.0;340.0;88.0;-326.0;7;-144;184.0
169.0;-70.0;-308.0;19.0;985.0;350.0;84.0;-339.0;7;-145;201.0
160.0;-63.0;-292.0;23.0;985.0;358.0;77.0;-330.0;7;-145;165.0
246.0;54.0;17.0;11.0;1012.0;446.0;-28.0;-399.0;-16;-17;170.0
216.0;32.0;-32.0;49.0;874.0;456.0;-34.0;-393.0;-10;-57;279.0
111.0;-116.0;-268.0;304.0;1038.0;334.0;129.0;-437.0;10;-136;174.0
101.0;-166.0;-97.0;91.0;901.0;392.0;47.0;-266.0;5;-8;28.0
84.0;-176.0;-102.0;81.0;905.0;330.0;-3.0;-286.0;5;-10;5.0
-9.0;-252.0;-277.0;161.0;912.0;342.0;11.0;-357.0;20;-25;-155.0
120.0;-49.0;-140.0;155.0;980.0;399.0;46.0;-290.0;10;-150;237.0
162.0;-95.0;-255.0;-8.0;1026.0;333.0;92.0;-316.0;11;-151;312.0
271.0;43.0;-348.0;295.0;763.0;411.0;-86.0;-608.0;48;-17;115.0
354.0;187.0;-410.0;308.0;704.0;427.0;-286.0;-623.0;81;-12;248.0
166.0;129.0;-324.0;318.0;783.0;341.0;-166.0;-561.0;33;-10;298.0
176.0;61.0;-209.0;293.0;817.0;286.0;69.0;-586.0;28;-11;173.0
163.0;119.0;-291.0;314.0;811.0;303.0;-16.0;-592.0;28;-6;102.0
140.0;-29.0;-432.0;534.0;564.0;218.0;82.0;-804.0;10;-135;-20.0
260.0;-135.0;-270.0;14.0;946.0;328.0;113.0;-324.0;11;-153;214.0
