Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
26.0;56.0;192.0;-414.0;213.0;364.0;-66.0
344.0;32.0;207.0;-313.0;421.0;416.0;-71.0
260.0;223.0;148.0;-109.0;297.0;364.0;60.0
-112.0;-133.0;-125.0;-155.0;363.0;326.0;215.0
434.0;-59.0;-147.0;152.0;306.0;212.0;215.0
219.0;76.0;-204.0;196.0;449.0;318.0;108.0
275.0;-123.0;-92.0;-158.0;248.0;431.0;327.0
300.0;54.0;-27.0;32.0;-174.0;221.0;-83.0
238.0;176.0;-181.0;-402.0;380.0;277.0;136.0
96.0;14.0;-30.0;-481.0;227.0;383.0;131.0
395.0;4.0;-318.0;-453.0;324.0;300.0;298.0
75.0;-40.0;-38.0;-475.0;214.0;371.0;99.0
108.0;-12.0;-65.0;-473.0;204.0;370.0;110.0
-123.0;22.0;-13.0;11.0;295.0;508.0;146.0
101.0;-4.0;-46.0;-474.0;235.0;370.0;116.0
155.0;-580.0;-1263.0;-409.0;373.0;680.0;-12.0
538.0;-97.0;297.0;-17.0;248.0;408.0;403.0
90.0;84.0;25.0;-534.0;60.0;331.0;71.0
314.0;-130.0;109.0;-82.0;350.0;472.0;218.0
95.0;-6.0;-26.0;-467.0;221.0;364.0;93.0
131.0;-21.0;77.0;-474.0;298.0;307.0;113.0
72.0;-44.0;2.0;-470.0;230.0;362.0;92.0
599.0;10.0;86.0;-173.0;283.0;431.0;437.0
227.0;267.0;-525.0;-14.0;251.0;298.0;105.0
119.0;59.0;-314.0;34.0;405.0;364.0;93.0
145.0;-154.0;215.0;-113.0;162.0;351.0;14.0
355.0;34.0;65.0;-96.0;194.0;439.0;207.0
180.0;164.0;-275.0;-79.0;492.0;339.0;129.0
-152.0;23.0;-85.0;39.0;281.0;421.0;109.0
284.0;-176.0;-6.0;-21.0;512.0;545.0;202.0
262.0;-86.0;11.0;-429.0;198.0;601.0;159.0
-143.0;36.0;-79.0;41.0;274.0;422.0;120.0
295.0;-90.0;357.0;36.0;250.0;211.0;166.0
114.0;13.0;-288.0;85.0;343.0;362.0;174.0
123.0;2.0;-111.0;203.0;297.0;367.0;70.0
524.0;-20.0;-69.0;-306.0;365.0;807.0;406.0
375.0;161.0;-54.0;-333.0;327.0;784.0;432.0
-142.0;19.0;-63.0;38.0;282.0;423.0;128.0
309.0;-413.0;-217.0;-260.0;419.0;602.0;246.0
374.0;305.0;-75.0;-69.0;379.0;365.0;61.0
199.0;-244.0;100.0;-56.0;455.0;577.0;192.0
195.0;-109.0;154.0;-18.0;431.0;501.0;172.0
-143.0;-5.0;-4.0;37.0;289.0;450.0;126.0
388.0;-55.0;-117.0;-519.0;225.0;226.0;469.0
268.0;205.0;-446.0;-509.0;124.0;521.0;92.0
108.0;77.0;10.0;-224.0;44.0;333.0;59.0
-4.0;250.0;-240.0;-222.0;369.0;240.0;27.0
232.0;162.0;-369.0;42.0;297.0;629.0;201.0
111.0;97.0;22.0;-180.0;53.0;310.0;35.0
-167.0;13.0;-25.0;-29.0;289.0;452.0;39.0
-161.0;12.0;-34.0;-32.0;306.0;455.0;13.0
196.0;-10.0;-10.0;-311.0;63.0;357.0;72.0
266.0;108.0;-108.0;40.0;339.0;398.0;241.0
285.0;-48.0;-21.0;-337.0;117.0;365.0;68.0
240.0;-35.0;21.0;-361.0;123.0;373.0;98.0
225.0;-13.0;-318.0;-120.0;439.0;829.0;232.0
-20.0;-62.0;15.0;-13.0;354.0;796.0;-250.0
115.0;119.0;-706.0;-147.0;307.0;409.0;114.0
-19.0;8.0;-448.0;-254.0;202.0;277.0;-55.0
222.0;69.0;-42.0;-364.0;136.0;365.0;41.0
173.0;81.0;-61.0;-360.0;116.0;365.0;37.0
-171.0;27.0;-41.0;-17.0;291.0;448.0;106.0
-163.0;42.0;-50.0;-14.0;302.0;446.0;103.0
-79.0;-11.0;-58.0;280.0;319.0;14.0;124.0
-171.0;32.0;-59.0;-15.0;292.0;448.0;98.0
-31.0;8.0;-49.0;151.0;345.0;297.0;143.0
878.0;61.0;-30.0;-231.0;456.0;707.0;535.0
-164.0;23.0;-45.0;-15.0;289.0;447.0;84.0
-162.0;25.0;-50.0;-12.0;299.0;448.0;112.0
642.0;35.0;-101.0;-127.0;445.0;847.0;443.0
-154.0;11.0;-52.0;-9.0;283.0;443.0;114.0
-162.0;17.0;-37.0;-7.0;293.0;442.0;106.0
-160.0;26.0;-19.0;-7.0;287.0;442.0;113.0
-148.0;-34.0;77.0;2.0;299.0;440.0;131.0
174.0;-99.0;74.0;-320.0;-17.0;359.0;97.0
-126.0;17.0;-68.0;41.0;317.0;425.0;193.0
-152.0;23.0;-54.0;39.0;317.0;425.0;146.0
321.0;-17.0;-128.0;-183.0;920.0;515.0;58.0
-129.0;-100.0;-2.0;-11.0;286.0;462.0;116.0
-141.0;10.0;-11.0;31.0;300.0;389.0;186.0
-89.0;-124.0;142.0;-20.0;323.0;450.0;135.0
-172.0;3.0;-12.0;29.0;300.0;390.0;95.0
-152.0;1.0;21.0;29.0;301.0;392.0;93.0
-153.0;6.0;-48.0;29.0;282.0;393.0;123.0
103.0;108.0;208.0;-169.0;482.0;317.0;73.0
-155.0;14.0;-36.0;30.0;282.0;392.0;117.0
-152.0;-24.0;-11.0;32.0;298.0;400.0;100.0
-151.0;-9.0;29.0;34.0;287.0;401.0;106.0
-145.0;32.0;-72.0;34.0;291.0;396.0;136.0
-160.0;-34.0;42.0;34.0;295.0;393.0;114.0
-151.0;-10.0;30.0;33.0;298.0;394.0;115.0
-151.0;-28.0;-22.0;18.0;286.0;416.0;104.0
-163.0;-30.0;-13.0;13.0;283.0;413.0;117.0
-84.0;39.0;97.0;43.0;204.0;372.0;118.0
-114.0;4.0;-119.0;53.0;341.0;401.0;80.0
286.0;108.0;119.0;227.0;322.0;201.0;41.0
282.0;139.0;176.0;458.0;393.0;206.0;51.0
63.0;115.0;-27.0;69.0;413.0;221.0;-35.0
24.0;-207.0;281.0;58.0;506.0;323.0;75.0
-91.0;113.0;-20.0;79.0;292.0;417.0;136.0
261.0;75.0;-101.0;11.0;250.0;560.0;119.0
121.0;29.0;41.0;181.0;311.0;257.0;136.0
330.0;49.0;77.0;-2.0;323.0;522.0;148.0
-31.0;39.0;-1.0;-290.0;-134.0;443.0;-18.0
238.0;-412.0;141.0;202.0;616.0;183.0;112.0
84.0;89.0;14.0;-418.0;297.0;278.0;21.0
52.0;108.0;-6.0;-424.0;266.0;283.0;107.0
-153.0;37.0;-35.0;6.0;371.0;441.0;50.0
137.0;115.0;98.0;124.0;270.0;385.0;35.0
-106.0;9.0;142.0;4.0;319.0;436.0;130.0
407.0;6.0;22.0;38.0;373.0;748.0;162.0
-95.0;-12.0;9.0;95.0;309.0;429.0;143.0
-85.0;20.0;10.0;94.0;316.0;431.0;156.0
-88.0;-27.0;14.0;95.0;308.0;430.0;144.0
-97.0;-27.0;42.0;99.0;311.0;426.0;151.0
-83.0;15.0;5.0;101.0;309.0;423.0;159.0
-174.0;-35.0;-8.0;157.0;319.0;370.0;167.0
-96.0;11.0;29.0;105.0;317.0;421.0;144.0
136.0;132.0;-5.0;77.0;345.0;545.0;125.0
75.0;98.0;-51.0;84.0;351.0;548.0;135.0
-18.0;0.0;26.0;134.0;317.0;159.0;153.0
243.0;40.0;-114.0;99.0;253.0;381.0;17.0
149.0;1.0;-184.0;121.0;295.0;405.0;64.0
95.0;374.0;-88.0;-10.0;279.0;535.0;230.0
-75.0;-143.0;73.0;-7.0;310.0;517.0;148.0
357.0;118.0;24.0;-233.0;-120.0;515.0;228.0
502.0;24.0;-66.0;-642.0;319.0;528.0;57.0
-171.0;-5.0;-185.0;83.0;346.0;293.0;58.0
404.0;260.0;166.0;-221.0;285.0;646.0;228.0
47.0;-196.0;104.0;-116.0;-67.0;745.0;100.0
114.0;8.0;-26.0;-533.0;239.0;397.0;75.0
-149.0;50.0;-187.0;-71.0;284.0;439.0;94.0
-682.0;220.0;-247.0;312.0;-684.0;-548.0;-927.0
144.0;250.0;-173.0;167.0;470.0;402.0;116.0
-148.0;14.0;-22.0;25.0;301.0;324.0;-72.0
-104.0;33.0;-627.0;63.0;290.0;379.0;111.0
117.0;-36.0;16.0;-525.0;243.0;388.0;67.0
116.0;-224.0;-30.0;-71.0;399.0;214.0;263.0
207.0;-27.0;124.0;-35.0;333.0;742.0;100.0
282.0;-47.0;462.0;-310.0;333.0;112.0;433.0
282.0;-162.0;-146.0;-18.0;421.0;804.0;268.0
-135.0;24.0;24.0;23.0;273.0;356.0;-28.0
-86.0;-127.0;108.0;-1.0;305.0;510.0;140.0
76.0;33.0;-49.0;-2.0;352.0;670.0;203.0
37.0;39.0;94.0;-195.0;400.0;893.0;82.0
110.0;111.0;-182.0;-437.0;281.0;358.0;187.0
90.0;-25.0;-19.0;-531.0;237.0;395.0;77.0
-154.0;15.0;140.0;27.0;273.0;364.0;73.0
171.0;20.0;-14.0;-526.0;311.0;324.0;124.0
-7.0;23.0;41.0;-376.0;247.0;261.0;246.0
-152.0;81.0;134.0;40.0;278.0;366.0;99.0
114.0;-28.0;-23.0;-533.0;249.0;396.0;84.0
163.0;-49.0;-152.0;-561.0;349.0;310.0;194.0
34.0;586.0;-382.0;-869.0;112.0;947.0;39.0
123.0;-15.0;-39.0;-531.0;236.0;396.0;87.0
-166.0;17.0;-312.0;49.0;267.0;402.0;102.0
189.0;28.0;-18.0;-522.0;317.0;325.0;124.0
172.0;89.0;-207.0;30.0;446.0;525.0;180.0
202.0;237.0;-84.0;162.0;618.0;98.0;354.0
164.0;56.0;-30.0;-518.0;307.0;324.0;140.0
210.0;-69.0;358.0;-348.0;229.0;331.0;176.0
242.0;141.0;-8.0;217.0;-85.0;425.0;80.0
-77.0;-114.0;145.0;4.0;288.0;507.0;151.0
171.0;4.0;-30.0;-517.0;314.0;323.0;145.0
41.0;-44.0;-23.0;246.0;361.0;177.0;164.0
-87.0;-294.0;208.0;30.0;309.0;365.0;-46.0
-73.0;17.0;283.0;31.0;292.0;367.0;113.0
146.0;-99.0;-326.0;195.0;342.0;-108.0;77.0
84.0;3.0;-10.0;-522.0;263.0;380.0;58.0
-73.0;17.0;535.0;28.0;316.0;447.0;116.0
19.0;34.0;-58.0;341.0;306.0;133.0;96.0
26.0;-82.0;317.0;372.0;313.0;-63.0;54.0
88.0;-51.0;-34.0;-564.0;353.0;380.0;222.0
-64.0;124.0;-133.0;120.0;195.0;367.0;0.0
26.0;-276.0;-224.0;312.0;343.0;-47.0;106.0
-95.0;-32.0;202.0;86.0;303.0;296.0;101.0
-91.0;-79.0;211.0;11.0;301.0;504.0;146.0
38.0;58.0;129.0;-220.0;201.0;176.0;230.0
178.0;-150.0;147.0;-412.0;223.0;538.0;318.0
24.0;-163.0;-4.0;-379.0;220.0;483.0;211.0
34.0;-165.0;-1.0;-379.0;220.0;485.0;200.0
-104.0;-27.0;127.0;17.0;318.0;502.0;146.0
-557.0;-401.0;293.0;306.0;-678.0;-509.0;-784.0
-301.0;233.0;302.0;341.0;394.0;-273.0;-96.0
-73.0;-140.0;50.0;26.0;282.0;326.0;-74.0
-164.0;60.0;-159.0;-40.0;317.0;449.0;91.0
113.0;-10.0;-29.0;-535.0;235.0;401.0;78.0
219.0;-26.0;-6.0;-49.0;382.0;847.0;-58.0
-63.0;-165.0;-15.0;169.0;268.0;171.0;-44.0
-168.0;-79.0;-73.0;16.0;300.0;340.0;-17.0
209.0;-11.0;-586.0;-736.0;297.0;633.0;385.0
173.0;23.0;24.0;-485.0;371.0;296.0;105.0
193.0;-70.0;-141.0;-297.0;346.0;151.0;55.0
333.0;97.0;-520.0;26.0;-349.0;568.0;-27.0
119.0;328.0;-171.0;365.0;491.0;102.0;-16.0
-101.0;-193.0;287.0;-421.0;432.0;564.0;-18.0
-129.0;79.0;327.0;-263.0;298.0;322.0;121.0
-60.0;-259.0;341.0;-637.0;770.0;670.0;-92.0
12.0;-22.0;147.0;263.0;339.0;153.0;178.0
307.0;-14.0;-73.0;-44.0;1463.0;710.0;182.0
-105.0;69.0;-240.0;-50.0;291.0;430.0;124.0
-390.0;-55.0;103.0;71.0;345.0;41.0;135.0
348.0;611.0;497.0;-190.0;292.0;103.0;-35.0
113.0;-29.0;16.0;-526.0;245.0;390.0;60.0
107.0;-16.0;-12.0;-524.0;227.0;388.0;67.0
112.0;14.0;-15.0;-525.0;248.0;390.0;68.0
331.0;66.0;-247.0;39.0;273.0;206.0;197.0
105.0;13.0;-20.0;-627.0;356.0;401.0;106.0
104.0;-12.0;-49.0;-524.0;244.0;391.0;68.0
105.0;20.0;-2.0;-535.0;252.0;397.0;78.0
237.0;-515.0;81.0;-168.0;152.0;426.0;199.0
-180.0;-45.0;34.0;-237.0;400.0;335.0;217.0
94.0;14.0;-42.0;-521.0;253.0;382.0;64.0
329.0;-39.0;24.0;66.0;724.0;733.0;134.0
126.0;29.0;-34.0;-533.0;236.0;396.0;79.0
103.0;-27.0;-7.0;-530.0;235.0;396.0;77.0
471.0;246.0;116.0;-78.0;267.0;679.0;511.0
-104.0;-43.0;15.0;97.0;311.0;437.0;196.0
-167.0;92.0;-120.0;216.0;319.0;382.0;132.0
135.0;-4.0;-32.0;-531.0;233.0;401.0;76.0
169.0;181.0;-110.0;-111.0;416.0;676.0;134.0
552.0;-336.0;371.0;-712.0;290.0;678.0;414.0
-108.0;-134.0;133.0;8.0;337.0;427.0;129.0
-92.0;-190.0;442.0;62.0;311.0;390.0;145.0
547.0;-84.0;387.0;-138.0;673.0;716.0;241.0
112.0;-6.0;-25.0;-530.0;239.0;402.0;75.0
-95.0;23.0;96.0;-238.0;500.0;344.0;52.0
629.0;-274.0;100.0;-270.0;-214.0;461.0;246.0
402.0;-323.0;199.0;-370.0;602.0;517.0;357.0
261.0;145.0;-156.0;-424.0;-108.0;954.0;-35.0
258.0;-59.0;-136.0;-313.0;282.0;146.0;121.0
159.0;164.0;-37.0;-440.0;316.0;297.0;166.0
-51.0;25.0;-156.0;198.0;296.0;159.0;180.0
202.0;276.0;-22.0;112.0;331.0;445.0;125.0
190.0;-75.0;102.0;-319.0;-170.0;948.0;-19.0
324.0;206.0;181.0;194.0;894.0;411.0;28.0
79.0;317.0;-66.0;-527.0;284.0;540.0;-17.0
146.0;-338.0;317.0;-578.0;337.0;615.0;-11.0
372.0;-229.0;105.0;-270.0;-623.0;816.0;155.0
114.0;37.0;-10.0;-524.0;253.0;390.0;58.0
45.0;34.0;-245.0;-591.0;392.0;484.0;-134.0
191.0;108.0;163.0;-187.0;631.0;815.0;183.0
236.0;126.0;111.0;-72.0;447.0;609.0;122.0
201.0;23.0;2.0;-489.0;354.0;294.0;106.0
53.0;-148.0;233.0;-312.0;15.0;460.0;59.0
-89.0;32.0;49.0;-894.0;295.0;881.0;68.0
413.0;198.0;-112.0;348.0;61.0;220.0;384.0
294.0;66.0;-186.0;196.0;246.0;200.0;255.0
104.0;-23.0;-40.0;-522.0;244.0;387.0;71.0
55.0;-34.0;-46.0;-477.0;215.0;377.0;103.0
-48.0;143.0;169.0;31.0;336.0;327.0;-186.0
433.0;99.0;-49.0;21.0;280.0;482.0;260.0
-118.0;147.0;-777.0;-2.0;343.0;437.0;-32.0
227.0;37.0;-246.0;41.0;119.0;516.0;125.0
-117.0;-34.0;19.0;-276.0;78.0;348.0;84.0
171.0;-36.0;32.0;-483.0;340.0;300.0;122.0
41.0;-58.0;-74.0;-371.0;317.0;132.0;376.0
95.0;14.0;-62.0;-522.0;230.0;383.0;75.0
151.0;228.0;-106.0;-84.0;850.0;352.0;-39.0
261.0;9.0;-573.0;-170.0;390.0;147.0;81.0
104.0;11.0;-23.0;-524.0;221.0;387.0;56.0
806.0;-268.0;309.0;-279.0;534.0;761.0;635.0
-104.0;75.0;57.0;106.0;289.0;419.0;101.0
-114.0;107.0;55.0;96.0;304.0;421.0;124.0
-93.0;121.0;-14.0;87.0;313.0;421.0;145.0
-222.0;-151.0;-605.0;291.0;345.0;-325.0;-44.0
205.0;-129.0;-96.0;-763.0;253.0;789.0;240.0
57.0;-31.0;-84.0;-552.0;231.0;351.0;44.0
45.0;277.0;-262.0;461.0;-173.0;216.0;87.0
392.0;64.0;288.0;-78.0;204.0;335.0;207.0
-18.0;0.0;223.0;70.0;338.0;124.0;95.0
677.0;-203.0;131.0;-28.0;220.0;387.0;313.0
-65.0;-58.0;159.0;74.0;307.0;258.0;179.0
-54.0;-343.0;1277.0;-583.0;419.0;710.0;34.0
498.0;-527.0;193.0;269.0;188.0;267.0;203.0
98.0;-8.0;-23.0;-522.0;236.0;386.0;73.0
114.0;-14.0;-27.0;-521.0;236.0;387.0;84.0
-96.0;-222.0;194.0;88.0;310.0;415.0;173.0
119.0;81.0;-88.0;-491.0;251.0;298.0;60.0
99.0;37.0;54.0;-524.0;398.0;378.0;208.0
-25.0;-154.0;-144.0;81.0;350.0;303.0;149.0
122.0;-16.0;-20.0;-520.0;236.0;384.0;71.0
97.0;-21.0;-18.0;-518.0;250.0;385.0;59.0
420.0;-14.0;23.0;-310.0;112.0;359.0;48.0
100.0;-25.0;-4.0;-517.0;238.0;383.0;78.0
93.0;-14.0;-16.0;-517.0;243.0;386.0;67.0
-176.0;23.0;-62.0;24.0;282.0;413.0;60.0
-161.0;15.0;110.0;32.0;278.0;408.0;105.0
-290.0;-5.0;-8.0;27.0;323.0;473.0;267.0
98.0;-1.0;-15.0;-516.0;253.0;385.0;86.0
278.0;-184.0;186.0;-255.0;1038.0;761.0;71.0
85.0;11.0;-12.0;-517.0;254.0;383.0;75.0
101.0;-21.0;-20.0;-519.0;245.0;386.0;69.0
92.0;-15.0;-28.0;-516.0;253.0;385.0;75.0
105.0;7.0;-34.0;-516.0;240.0;388.0;67.0
390.0;-263.0;249.0;-115.0;505.0;321.0;437.0
43.0;-52.0;97.0;-493.0;266.0;372.0;108.0
26.0;-151.0;184.0;-541.0;245.0;355.0;66.0
82.0;13.0;-13.0;-518.0;236.0;382.0;67.0
123.0;-8.0;-27.0;-526.0;236.0;398.0;86.0
284.0;-39.0;-681.0;0.0;332.0;322.0;265.0
135.0;246.0;-1297.0;170.0;315.0;269.0;56.0
590.0;-263.0;357.0;384.0;459.0;336.0;167.0
104.0;7.0;-6.0;-526.0;238.0;399.0;78.0
390.0;-270.0;385.0;-242.0;271.0;458.0;61.0
-143.0;-128.0;-79.0;-14.0;281.0;466.0;154.0
-73.0;96.0;-92.0;32.0;315.0;421.0;-79.0
-124.0;-48.0;166.0;1.0;290.0;441.0;126.0
-141.0;-66.0;170.0;0.0;292.0;438.0;119.0
134.0;-83.0;362.0;-162.0;659.0;510.0;68.0
-171.0;64.0;-59.0;39.0;301.0;426.0;35.0
-98.0;151.0;-397.0;207.0;301.0;344.0;131.0
131.0;261.0;4.0;450.0;348.0;293.0;283.0
684.0;15.0;-127.0;-553.0;353.0;286.0;407.0
86.0;-23.0;-4.0;-517.0;247.0;385.0;68.0
137.0;-216.0;204.0;353.0;274.0;244.0;-144.0
67.0;-6.0;91.0;-498.0;237.0;377.0;115.0
-164.0;10.0;-81.0;41.0;282.0;419.0;110.0
87.0;5.0;-23.0;-514.0;247.0;384.0;61.0
132.0;-1.0;-48.0;-623.0;412.0;396.0;185.0
109.0;253.0;-594.0;-480.0;362.0;280.0;38.0
373.0;-280.0;208.0;-256.0;337.0;895.0;305.0
66.0;72.0;-43.0;-497.0;350.0;389.0;105.0
397.0;-178.0;264.0;-286.0;386.0;866.0;482.0
173.0;-201.0;705.0;-420.0;392.0;579.0;73.0
106.0;-13.0;-8.0;-515.0;203.0;386.0;64.0
275.0;-2.0;-106.0;-970.0;188.0;880.0;243.0
-128.0;-103.0;-412.0;406.0;305.0;-181.0;124.0
-86.0;-35.0;-23.0;137.0;309.0;121.0;145.0
-117.0;-6.0;195.0;329.0;294.0;-59.0;93.0
108.0;-145.0;-111.0;-556.0;520.0;381.0;-8.0
245.0;242.0;172.0;55.0;376.0;399.0;135.0
-177.0;53.0;-50.0;-17.0;291.0;449.0;133.0
-131.0;40.0;-148.0;6.0;304.0;513.0;74.0
59.0;-615.0;410.0;106.0;121.0;358.0;-62.0
181.0;-177.0;372.0;113.0;-394.0;538.0;-15.0
138.0;403.0;-329.0;51.0;425.0;337.0;41.0
32.0;4.0;-848.0;320.0;317.0;93.0;104.0
393.0;0.0;49.0;-360.0;218.0;281.0;252.0
408.0;191.0;-458.0;-144.0;394.0;654.0;183.0
172.0;138.0;-429.0;-741.0;383.0;663.0;154.0
91.0;-16.0;-16.0;-519.0;244.0;384.0;67.0
518.0;-286.0;-3.0;-479.0;322.0;341.0;426.0
318.0;-255.0;148.0;-93.0;383.0;548.0;94.0
125.0;16.0;-23.0;-526.0;244.0;400.0;85.0
119.0;-10.0;-11.0;-525.0;237.0;401.0;85.0
-7.0;-379.0;179.0;-2.0;359.0;302.0;79.0
124.0;-8.0;-16.0;-526.0;242.0;397.0;89.0
49.0;-308.0;-10.0;-104.0;344.0;245.0;125.0
-3.0;-1.0;-62.0;196.0;319.0;251.0;145.0
205.0;447.0;-314.0;-39.0;298.0;696.0;104.0
207.0;23.0;-12.0;-410.0;104.0;387.0;86.0
112.0;-28.0;-74.0;334.0;245.0;322.0;87.0
216.0;30.0;-34.0;-403.0;92.0;389.0;88.0
170.0;390.0;-517.0;-136.0;328.0;634.0;97.0
252.0;-272.0;344.0;-57.0;427.0;535.0;185.0
5.0;-75.0;260.0;101.0;679.0;533.0;78.0
-134.0;-11.0;133.0;46.0;296.0;421.0;115.0
51.0;32.0;-401.0;36.0;507.0;219.0;-38.0
-155.0;33.0;-109.0;53.0;284.0;426.0;135.0
143.0;77.0;-88.0;-506.0;332.0;292.0;114.0
114.0;-30.0;-15.0;-526.0;241.0;395.0;84.0
66.0;8.0;33.0;-508.0;236.0;380.0;94.0
76.0;4.0;29.0;-517.0;228.0;387.0;90.0
106.0;8.0;4.0;-527.0;253.0;399.0;96.0
134.0;-165.0;-28.0;384.0;743.0;314.0;-4.0
109.0;-12.0;1.0;-533.0;253.0;397.0;72.0
414.0;-286.0;151.0;411.0;346.0;616.0;366.0
151.0;-39.0;33.0;-504.0;335.0;318.0;163.0
-67.0;115.0;-285.0;-1.0;309.0;240.0;105.0
366.0;388.0;-448.0;68.0;226.0;443.0;122.0
90.0;-16.0;0.0;-517.0;255.0;385.0;67.0
170.0;-2.0;1.0;-514.0;332.0;321.0;144.0
301.0;-202.0;-111.0;411.0;363.0;282.0;12.0
95.0;-108.0;72.0;-584.0;380.0;380.0;188.0
322.0;-246.0;324.0;381.0;-482.0;509.0;224.0
33.0;-103.0;106.0;340.0;289.0;-25.0;131.0
-207.0;-30.0;-24.0;58.0;385.0;-350.0;-18.0
421.0;3.0;-63.0;-599.0;317.0;310.0;351.0
64.0;464.0;-30.0;-493.0;88.0;344.0;19.0
93.0;327.0;123.0;155.0;305.0;382.0;272.0
307.0;408.0;-306.0;-497.0;403.0;420.0;159.0
-38.0;-12.0;-172.0;330.0;336.0;125.0;-297.0
102.0;3.0;-25.0;-514.0;287.0;385.0;61.0
149.0;63.0;-169.0;-504.0;61.0;373.0;82.0
341.0;41.0;-105.0;-207.0;210.0;216.0;217.0
361.0;41.0;-65.0;-209.0;208.0;211.0;206.0
329.0;-22.0;-15.0;-188.0;248.0;195.0;267.0
197.0;-14.0;-290.0;-568.0;381.0;409.0;199.0
89.0;121.0;-80.0;-497.0;351.0;382.0;86.0
125.0;263.0;-444.0;-239.0;257.0;293.0;186.0
277.0;190.0;-138.0;-669.0;199.0;603.0;215.0
-141.0;167.0;54.0;-351.0;340.0;379.0;12.0
75.0;124.0;-302.0;-159.0;338.0;210.0;123.0
-161.0;-48.0;-16.0;-93.0;319.0;182.0;-10.0
370.0;-207.0;81.0;-323.0;314.0;551.0;84.0
83.0;384.0;578.0;-179.0;345.0;197.0;38.0
80.0;22.0;101.0;-162.0;36.0;288.0;49.0
13.0;33.0;419.0;-20.0;-61.0;229.0;100.0
-501.0;-77.0;-67.0;-57.0;-663.0;-240.0;-800.0
-218.0;-28.0;-212.0;62.0;337.0;441.0;108.0
304.0;-41.0;-248.0;-329.0;125.0;436.0;-202.0
139.0;8.0;-287.0;-45.0;-358.0;310.0;20.0
162.0;-31.0;-16.0;-384.0;24.0;384.0;73.0
140.0;-22.0;-112.0;-254.0;31.0;316.0;28.0
237.0;-72.0;-27.0;-351.0;93.0;371.0;102.0
176.0;165.0;-20.0;-417.0;268.0;280.0;136.0
196.0;67.0;-87.0;-497.0;337.0;293.0;106.0
304.0;124.0;-176.0;-8.0;408.0;456.0;257.0
183.0;13.0;-56.0;-303.0;39.0;357.0;93.0
-143.0;15.0;-210.0;-26.0;302.0;453.0;98.0
198.0;-179.0;76.0;-209.0;-836.0;624.0;36.0
125.0;6.0;-5.0;-532.0;228.0;393.0;72.0
598.0;24.0;-44.0;-636.0;224.0;668.0;329.0
99.0;327.0;-100.0;-254.0;384.0;229.0;-15.0
-177.0;-4.0;-36.0;-34.0;292.0;455.0;-80.0
566.0;285.0;-247.0;-119.0;288.0;423.0;450.0
47.0;8.0;-137.0;-476.0;230.0;267.0;106.0
-238.0;75.0;-2.0;39.0;458.0;327.0;48.0
381.0;234.0;-259.0;-25.0;-724.0;690.0;73.0
-183.0;0.0;-9.0;631.0;309.0;-317.0;26.0
-264.0;-10.0;-245.0;166.0;330.0;13.0;-26.0
108.0;-14.0;-8.0;-535.0;222.0;393.0;71.0
86.0;122.0;8.0;-635.0;357.0;401.0;153.0
76.0;24.0;-18.0;-576.0;215.0;393.0;58.0
84.0;202.0;127.0;-173.0;321.0;135.0;8.0
47.0;19.0;-405.0;359.0;315.0;20.0;175.0
33.0;-198.0;54.0;-509.0;-401.0;583.0;61.0
230.0;-232.0;99.0;-431.0;434.0;301.0;300.0
112.0;0.0;-12.0;-534.0;220.0;395.0;74.0
266.0;371.0;40.0;-754.0;422.0;604.0;242.0
377.0;-701.0;324.0;-242.0;190.0;471.0;317.0
108.0;-38.0;11.0;-529.0;227.0;391.0;58.0
-247.0;42.0;659.0;258.0;370.0;-332.0;-50.0
353.0;8.0;16.0;-204.0;211.0;203.0;268.0
-24.0;-171.0;-9.0;-192.0;457.0;963.0;158.0
109.0;-18.0;-37.0;-585.0;231.0;420.0;64.0
69.0;64.0;-208.0;41.0;260.0;741.0;138.0
86.0;-17.0;-8.0;-532.0;227.0;380.0;63.0
187.0;-205.0;165.0;-531.0;348.0;310.0;278.0
86.0;-5.0;-360.0;-422.0;364.0;356.0;106.0
396.0;121.0;14.0;-38.0;180.0;257.0;212.0
45.0;190.0;-15.0;-19.0;318.0;712.0;35.0
48.0;-709.0;546.0;-654.0;332.0;504.0;212.0
23.0;243.0;-339.0;-390.0;267.0;338.0;245.0
-165.0;28.0;499.0;170.0;351.0;371.0;153.0
-131.0;121.0;229.0;74.0;289.0;385.0;114.0
25.0;63.0;-326.0;-377.0;234.0;275.0;192.0
85.0;-120.0;-44.0;-573.0;183.0;391.0;67.0
88.0;16.0;-14.0;-532.0;235.0;383.0;70.0
181.0;17.0;-35.0;-571.0;328.0;325.0;130.0
86.0;264.0;-162.0;-719.0;407.0;897.0;116.0
-266.0;39.0;245.0;145.0;361.0;-380.0;-95.0
105.0;-55.0;-13.0;-529.0;233.0;391.0;74.0
226.0;11.0;-220.0;79.0;305.0;474.0;252.0
204.0;37.0;-25.0;-578.0;336.0;322.0;140.0
67.0;63.0;-115.0;40.0;959.0;540.0;11.0
107.0;-49.0;-14.0;-532.0;227.0;398.0;79.0
-77.0;-212.0;249.0;-13.0;317.0;516.0;166.0
