InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
301.0;58.0;-154.0;19.0;912.0;523.0;-68.0;-318.0;54;-112;146.0
-197.0;-498.0;-365.0;398.0;671.0;308.0;513.0;-657.0;-11;-145;783.0
230.0;-20.0;-266.0;174.0;848.0;391.0;-106.0;-487.0;117;31;523.0
336.0;158.0;-150.0;61.0;987.0;574.0;-470.0;-207.0;-5;-75;-27.0
246.0;28.0;-137.0;34.0;996.0;468.0;-169.0;-291.0;61;-111;260.0
96.0;-96.0;-397.0;151.0;883.0;643.0;191.0;-509.0;-2;-74;-364.0
215.0;39.0;-343.0;376.0;775.0;312.0;-564.0;-639.0;75;-9;367.0
239.0;47.0;-216.0;39.0;1053.0;419.0;-144.0;-306.0;66;-119;310.0
364.0;40.0;-163.0;227.0;904.0;427.0;-212.0;-436.0;17;1;42.0
242.0;-117.0;-95.0;-20.0;937.0;397.0;-145.0;-260.0;14;17;222.0
285.0;-95.0;-310.0;2.0;962.0;435.0;124.0;-330.0;-2;-75;230.0
118.0;-117.0;-289.0;52.0;944.0;324.0;112.0;-395.0;9;-154;107.0
-44.0;-280.0;-224.0;136.0;914.0;495.0;133.0;-387.0;-1;-75;812.0
374.0;-44.0;-277.0;257.0;891.0;338.0;-188.0;-486.0;-44;-167;328.0
116.0;-126.0;-284.0;51.0;942.0;294.0;139.0;-371.0;9;-154;97.0
-244.0;-552.0;-371.0;350.0;688.0;458.0;518.0;-650.0;-167;-140;425.0
124.0;-135.0;-265.0;46.0;935.0;330.0;133.0;-396.0;9;-154;105.0
116.0;-116.0;-294.0;48.0;937.0;328.0;129.0;-381.0;9;-154;117.0
122.0;-121.0;-267.0;52.0;930.0;320.0;134.0;-378.0;9;-154;95.0
274.0;-51.0;-159.0;28.0;828.0;528.0;66.0;-293.0;17;-58;262.0
157.0;-11.0;-70.0;127.0;948.0;350.0;-233.0;-319.0;-4;-168;479.0
259.0;82.0;-252.0;166.0;838.0;448.0;23.0;-490.0;190;-160;134.0
238.0;-61.0;-354.0;124.0;866.0;388.0;41.0;-509.0;107;39;-231.0
135.0;-122.0;-272.0;53.0;940.0;309.0;150.0;-395.0;9;-154;111.0
166.0;-128.0;-363.0;166.0;983.0;623.0;88.0;-335.0;-3;-78;328.0
308.0;-36.0;-282.0;86.0;948.0;525.0;-284.0;-351.0;-2;-75;29.0
239.0;-52.0;-324.0;217.0;713.0;526.0;160.0;-468.0;41;17;158.0
135.0;-147.0;-277.0;52.0;922.0;321.0;141.0;-389.0;9;-154;116.0
116.0;-109.0;-276.0;52.0;924.0;287.0;138.0;-379.0;9;-154;103.0
212.0;26.0;-109.0;39.0;981.0;582.0;-152.0;-258.0;-5;-78;184.0
224.0;35.0;-111.0;84.0;984.0;621.0;-143.0;-250.0;-5;-78;382.0
323.0;258.0;-185.0;-259.0;521.0;448.0;-375.0;-65.0;-99;-94;-845.0
119.0;-107.0;-278.0;54.0;926.0;294.0;122.0;-409.0;9;-154;87.0
-208.0;-23.0;-111.0;10.0;995.0;380.0;20.0;-180.0;145;173;221.0
187.0;-59.0;-157.0;79.0;964.0;392.0;130.0;-383.0;4;127;145.0
131.0;-93.0;-266.0;55.0;947.0;309.0;123.0;-374.0;9;-154;116.0
131.0;-115.0;-285.0;44.0;938.0;320.0;150.0;-378.0;9;-154;116.0
118.0;-97.0;-277.0;41.0;952.0;327.0;152.0;-400.0;9;-153;104.0
114.0;-117.0;-81.0;-47.0;987.0;276.0;96.0;-216.0;73;174;199.0
168.0;-102.0;-130.0;469.0;616.0;289.0;252.0;-251.0;20;21;-41.0
134.0;-115.0;-284.0;46.0;919.0;320.0;157.0;-385.0;9;-154;117.0
125.0;-121.0;-275.0;45.0;943.0;320.0;155.0;-367.0;9;-154;111.0
124.0;-108.0;-287.0;48.0;931.0;321.0;121.0;-388.0;9;-154;100.0
127.0;-107.0;-288.0;45.0;932.0;318.0;137.0;-390.0;9;-154;99.0
207.0;-58.0;-168.0;70.0;972.0;406.0;124.0;-376.0;4;127;161.0
181.0;-81.0;-177.0;-17.0;1204.0;477.0;134.0;-713.0;51;-54;124.0
111.0;-41.0;-216.0;42.0;969.0;475.0;-106.0;-267.0;-4;-78;583.0
218.0;-155.0;-229.0;-19.0;988.0;390.0;-43.0;-260.0;-2;-75;76.0
273.0;-20.0;-417.0;334.0;742.0;373.0;-235.0;-661.0;48;-16;123.0
253.0;-36.0;-508.0;313.0;735.0;440.0;-106.0;-649.0;58;-13;305.0
127.0;-133.0;-282.0;44.0;931.0;309.0;137.0;-403.0;9;-154;100.0
181.0;-137.0;-99.0;134.0;819.0;377.0;165.0;-296.0;11;4;188.0
121.0;-92.0;-294.0;46.0;922.0;324.0;131.0;-366.0;9;-154;90.0
154.0;-51.0;-76.0;109.0;855.0;193.0;-204.0;-312.0;45;62;292.0
-134.0;-457.0;-627.0;667.0;405.0;280.0;451.0;-925.0;-5;-124;445.0
135.0;-107.0;-286.0;49.0;931.0;327.0;157.0;-380.0;9;-154;111.0
136.0;-96.0;-284.0;46.0;922.0;316.0;140.0;-376.0;9;-154;118.0
128.0;-115.0;-285.0;43.0;937.0;309.0;112.0;-359.0;9;-154;125.0
127.0;-96.0;-272.0;43.0;936.0;328.0;141.0;-379.0;9;-154;98.0
121.0;-99.0;-266.0;48.0;931.0;326.0;132.0;-382.0;8;-153;107.0
54.0;-97.0;-668.0;821.0;26.0;186.0;-243.0;-918.0;109;-17;301.0
231.0;-91.0;-185.0;101.0;920.0;396.0;148.0;-395.0;5;126;159.0
146.0;-114.0;-189.0;-93.0;942.0;407.0;-6.0;-318.0;7;-19;343.0
31.0;-155.0;-240.0;122.0;999.0;218.0;130.0;-447.0;34;29;49.0
83.0;-131.0;-204.0;255.0;868.0;314.0;144.0;-323.0;87;16;134.0
128.0;-94.0;-259.0;51.0;941.0;321.0;132.0;-375.0;9;-154;125.0
135.0;-97.0;-276.0;49.0;933.0;320.0;141.0;-370.0;9;-154;143.0
259.0;68.0;-233.0;-56.0;1015.0;334.0;-155.0;-320.0;21;-30;189.0
104.0;-102.0;-172.0;-91.0;942.0;398.0;-21.0;-282.0;8;-19;190.0
139.0;-100.0;-265.0;45.0;936.0;312.0;125.0;-383.0;9;-154;74.0
165.0;-46.0;-445.0;306.0;914.0;499.0;-93.0;-425.0;-4;-78;89.0
212.0;-39.0;-148.0;184.0;753.0;342.0;50.0;-238.0;7;-5;175.0
300.0;-112.0;-79.0;80.0;850.0;408.0;107.0;-299.0;12;8;234.0
113.0;-117.0;-266.0;52.0;932.0;324.0;135.0;-370.0;9;-156;116.0
126.0;-99.0;-260.0;49.0;931.0;301.0;130.0;-380.0;9;-154;110.0
114.0;-106.0;-277.0;59.0;930.0;322.0;136.0;-384.0;9;-156;124.0
12.0;-76.0;-101.0;126.0;885.0;106.0;-39.0;-461.0;100;174;47.0
122.0;-115.0;-266.0;45.0;929.0;299.0;131.0;-375.0;8;-154;106.0
173.0;-128.0;-106.0;45.0;895.0;328.0;132.0;-330.0;4;-128;182.0
119.0;-126.0;-275.0;50.0;932.0;311.0;143.0;-367.0;10;-156;70.0
117.0;-147.0;-294.0;51.0;927.0;320.0;143.0;-385.0;9;-156;68.0
127.0;-106.0;-258.0;-33.0;850.0;313.0;126.0;-408.0;-3;-129;123.0
116.0;-107.0;-274.0;44.0;922.0;292.0;145.0;-362.0;8;-154;106.0
287.0;30.0;-427.0;351.0;683.0;369.0;-161.0;-659.0;53;-16;322.0
270.0;-171.0;-179.0;85.0;1002.0;289.0;-69.0;-365.0;-31;-75;90.0
120.0;-224.0;-275.0;128.0;877.0;316.0;35.0;-377.0;163;-9;397.0
130.0;-106.0;-302.0;67.0;949.0;331.0;133.0;-370.0;10;-156;123.0
122.0;-119.0;-301.0;57.0;927.0;339.0;139.0;-392.0;10;-156;129.0
128.0;-97.0;-257.0;150.0;955.0;316.0;105.0;-412.0;-2;-130;-84.0
123.0;-118.0;-274.0;45.0;923.0;292.0;135.0;-390.0;9;-153;110.0
138.0;-109.0;-149.0;150.0;713.0;298.0;234.0;-293.0;-32;-144;45.0
149.0;-109.0;-276.0;49.0;954.0;307.0;142.0;-388.0;9;-156;80.0
155.0;7.0;-137.0;2.0;1007.0;348.0;78.0;-277.0;2;-130;221.0
-40.0;-125.0;-275.0;153.0;928.0;387.0;-115.0;-292.0;127;21;297.0
123.0;-102.0;-275.0;31.0;952.0;321.0;145.0;-363.0;9;-156;154.0
106.0;-104.0;26.0;-55.0;1129.0;399.0;98.0;-371.0;37;14;221.0
147.0;-129.0;-254.0;28.0;946.0;330.0;165.0;-363.0;9;-156;176.0
145.0;-125.0;-256.0;39.0;954.0;319.0;157.0;-358.0;9;-156;177.0
157.0;-92.0;-85.0;-123.0;996.0;356.0;69.0;-208.0;73;174;238.0
101.0;-76.0;-415.0;305.0;940.0;485.0;-19.0;-406.0;-4;-78;24.0
181.0;-135.0;-286.0;32.0;946.0;297.0;174.0;-351.0;9;-156;168.0
19.0;-126.0;-72.0;163.0;879.0;460.0;71.0;-318.0;10;-108;164.0
115.0;-128.0;-273.0;39.0;966.0;307.0;124.0;-358.0;10;-156;153.0
91.0;-70.0;-431.0;317.0;916.0;475.0;-29.0;-407.0;-4;-78;106.0
136.0;-135.0;-262.0;27.0;952.0;336.0;179.0;-358.0;10;-156;114.0
126.0;-91.0;-265.0;44.0;938.0;324.0;153.0;-404.0;9;-153;115.0
123.0;-147.0;-277.0;40.0;933.0;314.0;132.0;-391.0;9;-153;105.0
121.0;-99.0;-286.0;32.0;942.0;354.0;129.0;-351.0;10;-156;142.0
133.0;-20.0;-109.0;39.0;955.0;338.0;74.0;-314.0;2;-129;170.0
123.0;-156.0;-283.0;46.0;942.0;338.0;123.0;-392.0;9;-154;96.0
150.0;-100.0;-76.0;111.0;755.0;341.0;-103.0;-388.0;-13;-42;128.0
171.0;-46.0;-327.0;112.0;980.0;689.0;-41.0;-321.0;-3;-77;367.0
137.0;-57.0;-125.0;24.0;961.0;349.0;96.0;-295.0;2;-129;173.0
226.0;-160.0;-90.0;157.0;834.0;259.0;-12.0;-504.0;-7;-44;219.0
152.0;-76.0;-126.0;22.0;966.0;353.0;102.0;-306.0;2;-129;152.0
160.0;-107.0;-136.0;40.0;979.0;339.0;107.0;-262.0;2;-129;186.0
173.0;-78.0;-116.0;52.0;970.0;346.0;90.0;-281.0;2;-129;172.0
235.0;-247.0;-148.0;5.0;892.0;440.0;33.0;-334.0;110;-50;321.0
171.0;-95.0;-125.0;39.0;959.0;337.0;108.0;-292.0;1;-130;176.0
144.0;-117.0;-292.0;28.0;942.0;335.0;141.0;-360.0;10;-156;155.0
125.0;-162.0;-320.0;18.0;948.0;334.0;155.0;-394.0;6;-45;79.0
106.0;-54.0;-443.0;307.0;924.0;483.0;-31.0;-422.0;-4;-78;112.0
365.0;-6.0;-168.0;175.0;789.0;332.0;-122.0;-233.0;31;-105;465.0
130.0;-115.0;-267.0;57.0;925.0;322.0;140.0;-390.0;9;-154;96.0
109.0;-60.0;-153.0;58.0;914.0;253.0;-38.0;-372.0;-152;100;255.0
249.0;-84.0;-296.0;-65.0;974.0;379.0;-2.0;-262.0;-2;-74;163.0
135.0;-83.0;-135.0;55.0;956.0;350.0;127.0;-314.0;1;-130;165.0
130.0;-149.0;-268.0;49.0;926.0;291.0;123.0;-410.0;9;-154;108.0
151.0;-97.0;-122.0;54.0;969.0;330.0;97.0;-290.0;0;-130;161.0
129.0;7.0;-92.0;-44.0;854.0;398.0;44.0;-350.0;-35;-88;195.0
149.0;-105.0;-139.0;53.0;970.0;348.0;110.0;-309.0;0;-130;163.0
275.0;4.0;-276.0;-135.0;991.0;482.0;-11.0;-201.0;3;-156;285.0
132.0;-69.0;-74.0;-34.0;849.0;397.0;96.0;-301.0;-35;-87;282.0
150.0;-92.0;-118.0;53.0;959.0;368.0;102.0;-307.0;0;-130;167.0
148.0;-93.0;-128.0;54.0;962.0;358.0;116.0;-303.0;0;-130;173.0
142.0;-80.0;-133.0;45.0;963.0;331.0;114.0;-314.0;0;-130;193.0
271.0;-9.0;-430.0;304.0;922.0;495.0;-199.0;-421.0;-4;-78;16.0
160.0;-69.0;-253.0;-11.0;941.0;353.0;59.0;-321.0;7;-145;-63.0
157.0;-69.0;-130.0;49.0;980.0;354.0;122.0;-319.0;0;-130;165.0
157.0;-100.0;-127.0;48.0;970.0;335.0;102.0;-310.0;0;-130;178.0
164.0;-134.0;-110.0;-5.0;839.0;378.0;78.0;-239.0;-35;-88;274.0
150.0;-91.0;-121.0;49.0;980.0;360.0;113.0;-310.0;0;-130;175.0
129.0;-100.0;-295.0;-1.0;969.0;340.0;94.0;-320.0;2;-144;150.0
155.0;-116.0;-137.0;54.0;967.0;348.0;106.0;-309.0;0;-130;174.0
158.0;-75.0;-106.0;60.0;951.0;352.0;101.0;-300.0;0;-130;172.0
330.0;177.0;-435.0;331.0;693.0;381.0;-258.0;-624.0;74;-11;219.0
195.0;26.0;-252.0;204.0;786.0;259.0;-133.0;-487.0;86;-12;80.0
207.0;7.0;-393.0;298.0;941.0;707.0;46.0;-391.0;-4;-78;101.0
134.0;-92.0;-285.0;5.0;960.0;342.0;145.0;-303.0;2;-144;169.0
315.0;-16.0;-237.0;111.0;815.0;415.0;-15.0;-427.0;-156;125;112.0
145.0;-96.0;-322.0;11.0;951.0;374.0;110.0;-342.0;2;-144;119.0
161.0;33.0;-344.0;129.0;950.0;655.0;4.0;-289.0;-3;-77;312.0
182.0;-90.0;-117.0;103.0;944.0;441.0;66.0;-269.0;5;-9;384.0
132.0;-115.0;-228.0;-57.0;967.0;354.0;130.0;-344.0;9;-157;173.0
178.0;13.0;-154.0;-24.0;828.0;375.0;222.0;-238.0;-10;-45;239.0
222.0;-28.0;-106.0;-25.0;867.0;391.0;37.0;-299.0;6;-38;321.0
188.0;-137.0;-289.0;113.0;977.0;344.0;131.0;-346.0;10;-157;129.0
154.0;-55.0;-224.0;-5.0;957.0;320.0;63.0;-341.0;10;-157;92.0
215.0;15.0;-169.0;71.0;924.0;426.0;-111.0;-366.0;179;147;175.0
145.0;-165.0;-209.0;84.0;950.0;349.0;146.0;-320.0;11;-157;156.0
169.0;-169.0;-172.0;33.0;834.0;334.0;73.0;-266.0;-36;-88;180.0
169.0;-36.0;-272.0;45.0;969.0;190.0;41.0;-462.0;-13;-40;230.0
60.0;-360.0;-233.0;119.0;950.0;227.0;240.0;-289.0;-8;-122;96.0
125.0;-117.0;-284.0;44.0;928.0;320.0;165.0;-390.0;9;-154;98.0
193.0;-14.0;-213.0;59.0;1024.0;260.0;-94.0;-258.0;-5;-41;212.0
170.0;69.0;-238.0;7.0;1043.0;283.0;-72.0;-273.0;-6;-41;186.0
171.0;-83.0;-232.0;12.0;1008.0;320.0;-11.0;-233.0;-7;-42;203.0
185.0;81.0;-324.0;53.0;880.0;501.0;10.0;-511.0;91;40;69.0
202.0;185.0;-254.0;218.0;882.0;519.0;-217.0;-497.0;138;94;124.0
118.0;-117.0;-227.0;-10.0;940.0;291.0;137.0;-333.0;11;-156;149.0
260.0;-135.0;-270.0;14.0;946.0;328.0;113.0;-324.0;11;-153;214.0
151.0;-88.0;-441.0;313.0;921.0;445.0;-93.0;-429.0;-4;-78;127.0
225.0;-60.0;-315.0;24.0;986.0;421.0;84.0;-291.0;2;-144;98.0
172.0;-85.0;-136.0;53.0;965.0;337.0;136.0;-321.0;0;-129;174.0
163.0;119.0;-291.0;314.0;811.0;303.0;-16.0;-592.0;28;-6;102.0
156.0;-97.0;-130.0;51.0;959.0;347.0;128.0;-310.0;0;-130;192.0
352.0;194.0;-383.0;323.0;687.0;398.0;-215.0;-622.0;53;-16;329.0
150.0;-70.0;-115.0;46.0;953.0;338.0;99.0;-326.0;0;-130;184.0
228.0;-141.0;-196.0;128.0;772.0;407.0;-2.0;-262.0;92;5;62.0
162.0;-95.0;-255.0;-8.0;1026.0;333.0;92.0;-316.0;11;-151;312.0
205.0;95.0;-155.0;45.0;891.0;452.0;-143.0;-273.0;99;-8;202.0
281.0;115.0;-172.0;80.0;999.0;513.0;-451.0;-187.0;-4;-74;-26.0
149.0;-88.0;-144.0;48.0;969.0;332.0;132.0;-311.0;0;-130;170.0
181.0;-200.0;-98.0;45.0;765.0;214.0;107.0;-313.0;4;-74;225.0
111.0;-116.0;-268.0;304.0;1038.0;334.0;129.0;-437.0;10;-136;174.0
122.0;-122.0;-265.0;49.0;924.0;318.0;130.0;-409.0;9;-154;92.0
135.0;-104.0;-293.0;47.0;944.0;362.0;132.0;-338.0;2;-144;100.0
146.0;-103.0;-128.0;50.0;966.0;353.0;102.0;-327.0;0;-130;164.0
155.0;-140.0;-299.0;16.0;930.0;345.0;114.0;-346.0;2;-144;69.0
152.0;-88.0;-129.0;49.0;972.0;356.0;108.0;-314.0;0;-130;177.0
149.0;-125.0;-314.0;43.0;941.0;350.0;161.0;-342.0;2;-144;136.0
139.0;-89.0;-297.0;81.0;808.0;340.0;170.0;-339.0;7;11;380.0
31.0;-6.0;-571.0;148.0;926.0;500.0;-169.0;-400.0;55;34;80.0
84.0;-189.0;-185.0;193.0;718.0;211.0;236.0;-325.0;1;-61;-35.0
155.0;-112.0;-110.0;47.0;961.0;340.0;121.0;-310.0;0;-130;178.0
-9.0;-252.0;-277.0;161.0;912.0;342.0;11.0;-357.0;20;-25;-155.0
22.0;-205.0;-214.0;178.0;875.0;184.0;80.0;-506.0;145;174;82.0
152.0;-102.0;-142.0;59.0;963.0;339.0;129.0;-309.0;0;-129;162.0
45.0;-191.0;-135.0;125.0;904.0;194.0;81.0;-490.0;106;174;24.0
540.0;250.0;-149.0;190.0;874.0;702.0;-621.0;-615.0;42;-113;-70.0
213.0;-167.0;-360.0;165.0;982.0;377.0;114.0;-563.0;142;27;-96.0
415.0;225.0;-134.0;56.0;989.0;555.0;-701.0;-229.0;-2;-71;-77.0
520.0;348.0;-142.0;-11.0;944.0;639.0;-740.0;-360.0;-1;-76;490.0
-50.0;-378.0;-435.0;379.0;697.0;195.0;162.0;-660.0;21;-1;206.0
127.0;-220.0;-218.0;167.0;943.0;363.0;157.0;-422.0;48;40;-250.0
95.0;-167.0;-363.0;127.0;892.0;311.0;213.0;-455.0;-6;-47;-164.0
228.0;-200.0;-334.0;-26.0;1118.0;365.0;92.0;-452.0;3;-43;37.0
167.0;-115.0;-294.0;2.0;932.0;358.0;119.0;-340.0;6;-145;156.0
50.0;-211.0;-165.0;132.0;907.0;206.0;129.0;-457.0;144;173;55.0
80.0;-154.0;-146.0;101.0;904.0;243.0;79.0;-453.0;131;173;54.0
161.0;-152.0;-303.0;41.0;942.0;341.0;132.0;-353.0;2;-145;112.0
126.0;-131.0;-264.0;55.0;927.0;321.0;141.0;-388.0;8;-154;96.0
152.0;-65.0;-139.0;70.0;970.0;335.0;131.0;-350.0;0;-130;174.0
301.0;57.0;-210.0;54.0;939.0;476.0;-92.0;-315.0;-3;-115;111.0
136.0;-111.0;-222.0;114.0;902.0;292.0;49.0;-391.0;75;174;145.0
227.0;-29.0;-247.0;-23.0;999.0;330.0;110.0;-294.0;7;-144;240.0
228.0;-15.0;-298.0;82.0;953.0;347.0;79.0;-252.0;8;-144;245.0
165.0;58.0;-168.0;3.0;947.0;406.0;-12.0;-213.0;8;-144;267.0
152.0;-71.0;-453.0;310.0;923.0;439.0;-83.0;-440.0;-4;-78;95.0
155.0;-14.0;-207.0;18.0;1019.0;429.0;23.0;-254.0;8;-144;212.0
156.0;-73.0;-443.0;303.0;924.0;462.0;-105.0;-448.0;-4;-78;49.0
194.0;-138.0;-125.0;51.0;951.0;353.0;136.0;-369.0;0;-129;161.0
191.0;-107.0;-130.0;64.0;952.0;333.0;142.0;-350.0;1;-129;164.0
314.0;-140.0;-176.0;53.0;936.0;443.0;-17.0;-359.0;-3;-115;77.0
75.0;-147.0;-144.0;98.0;895.0;277.0;18.0;-294.0;8;-11;119.0
165.0;-101.0;-118.0;62.0;945.0;357.0;122.0;-336.0;2;-129;174.0
181.0;-62.0;-149.0;58.0;967.0;345.0;134.0;-319.0;3;-129;203.0
137.0;-108.0;-314.0;57.0;952.0;379.0;122.0;-329.0;2;-144;78.0
132.0;-53.0;-295.0;-17.0;969.0;409.0;89.0;-332.0;2;-145;96.0
170.0;-96.0;-193.0;41.0;969.0;273.0;122.0;-296.0;0;-129;171.0
180.0;-89.0;-104.0;11.0;917.0;370.0;150.0;-310.0;1;-129;161.0
236.0;-9.0;-292.0;164.0;853.0;419.0;29.0;-501.0;-152;-128;446.0
171.0;-37.0;-264.0;14.0;1010.0;384.0;109.0;-297.0;1;-129;213.0
171.0;-28.0;-213.0;8.0;1019.0;385.0;107.0;-275.0;1;-129;204.0
161.0;-68.0;-152.0;11.0;1013.0;365.0;83.0;-279.0;1;-129;203.0
110.0;-189.0;-89.0;-14.0;975.0;325.0;182.0;-260.0;3;-130;119.0
169.0;-110.0;-130.0;45.0;965.0;340.0;138.0;-320.0;2;-129;117.0
156.0;-88.0;-138.0;49.0;964.0;337.0;123.0;-314.0;1;-129;152.0
119.0;-117.0;-284.0;51.0;938.0;317.0;142.0;-388.0;8;-154;95.0
218.0;39.0;-284.0;0.0;899.0;341.0;-37.0;-350.0;-9;-157;29.0
170.0;-101.0;-117.0;-17.0;959.0;367.0;135.0;-228.0;1;-129;188.0
128.0;-120.0;-292.0;53.0;923.0;309.0;127.0;-386.0;8;-154;91.0
164.0;-80.0;-116.0;-3.0;963.0;373.0;91.0;-270.0;1;-129;208.0
140.0;-99.0;-117.0;55.0;947.0;339.0;123.0;-334.0;1;-129;175.0
169.0;-79.0;-127.0;63.0;969.0;328.0;122.0;-339.0;1;-129;190.0
93.0;-15.0;-204.0;223.0;767.0;236.0;38.0;-325.0;-9;-31;185.0
162.0;-93.0;-72.0;3.0;870.0;369.0;79.0;-237.0;-15;10;286.0
159.0;-50.0;-119.0;3.0;981.0;402.0;89.0;-269.0;1;-129;233.0
91.0;-95.0;-428.0;288.0;926.0;491.0;-30.0;-405.0;-4;-78;113.0
196.0;-196.0;-192.0;244.0;728.0;361.0;145.0;-300.0;11;5;37.0
189.0;-90.0;-134.0;46.0;964.0;397.0;187.0;-292.0;1;-129;243.0
177.0;-115.0;-117.0;31.0;974.0;368.0;83.0;-287.0;1;-129;174.0
125.0;-117.0;-103.0;47.0;980.0;376.0;91.0;-248.0;1;-129;178.0
98.0;-126.0;-424.0;303.0;942.0;475.0;-25.0;-400.0;-4;-78;26.0
95.0;-44.0;-340.0;122.0;895.0;667.0;116.0;-481.0;-2;-74;197.0
183.0;-198.0;-132.0;47.0;963.0;369.0;110.0;-399.0;21;15;64.0
128.0;-56.0;-128.0;30.0;911.0;272.0;-9.0;-314.0;-158;64;283.0
191.0;-2.0;-113.0;37.0;977.0;570.0;-140.0;-234.0;-5;-78;50.0
195.0;-33.0;-177.0;-6.0;982.0;573.0;-204.0;-255.0;-2;-74;-150.0
172.0;-174.0;-284.0;26.0;942.0;366.0;182.0;-330.0;2;-144;144.0
113.0;-83.0;-170.0;72.0;952.0;342.0;32.0;-264.0;10;41;29.0
-389.0;-679.0;-331.0;428.0;625.0;301.0;730.0;-708.0;19;5;221.0
126.0;-65.0;-356.0;220.0;1004.0;475.0;-56.0;-362.0;-4;-78;604.0
433.0;171.0;-491.0;673.0;332.0;537.0;-511.0;-871.0;65;23;439.0
319.0;103.0;-439.0;600.0;540.0;535.0;-446.0;-832.0;145;50;103.0
92.0;-12.0;-315.0;34.0;1001.0;343.0;36.0;-308.0;79;17;51.0
5.0;-136.0;-121.0;55.0;858.0;576.0;188.0;-399.0;164;27;446.0
274.0;-165.0;-17.0;224.0;957.0;428.0;-37.0;-356.0;48;25;466.0
-214.0;-337.0;-184.0;-414.0;711.0;29.0;-373.0;-76.0;-33;-120;-184.0
385.0;408.0;-154.0;66.0;976.0;548.0;-238.0;-235.0;-2;-71;3.0
59.0;-150.0;-15.0;45.0;921.0;293.0;-102.0;-321.0;-25;-65;160.0
149.0;-192.0;-349.0;83.0;1133.0;370.0;219.0;-573.0;8;27;74.0
681.0;13.0;-215.0;-15.0;959.0;564.0;-225.0;-282.0;-2;-74;238.0
185.0;-67.0;-138.0;249.0;790.0;220.0;-96.0;-270.0;10;-145;251.0
166.0;-79.0;-372.0;174.0;950.0;582.0;146.0;-289.0;-3;-77;338.0
140.0;-126.0;-123.0;66.0;1137.0;321.0;-9.0;-484.0;-11;-53;199.0
189.0;75.0;-205.0;139.0;937.0;629.0;-239.0;-384.0;-1;-75;717.0
325.0;137.0;-185.0;324.0;755.0;573.0;-447.0;-641.0;-2;-140;-166.0
267.0;-141.0;-229.0;1.0;928.0;388.0;158.0;-339.0;3;-156;139.0
140.0;-122.0;-129.0;-18.0;970.0;299.0;82.0;-287.0;74;174;178.0
257.0;7.0;-177.0;248.0;754.0;504.0;91.0;-399.0;-42;-209;369.0
105.0;-165.0;-256.0;211.0;891.0;250.0;31.0;-544.0;148;-150;-184.0
332.0;153.0;-187.0;-3.0;932.0;642.0;-366.0;-340.0;-1;-75;759.0
193.0;-167.0;-104.0;135.0;689.0;311.0;135.0;-266.0;102;8;518.0
87.0;-127.0;-310.0;-95.0;1205.0;446.0;25.0;-520.0;103;30;378.0
155.0;-175.0;-285.0;44.0;960.0;388.0;231.0;-326.0;2;-144;115.0
228.0;42.0;-303.0;132.0;901.0;436.0;-248.0;-675.0;-2;-10;742.0
161.0;-75.0;-439.0;312.0;920.0;461.0;-98.0;-417.0;-4;-78;37.0
305.0;-217.0;-189.0;248.0;783.0;468.0;27.0;-523.0;-166;-174;321.0
251.0;-10.0;-333.0;156.0;953.0;659.0;37.0;-268.0;-3;-77;255.0
149.0;-145.0;-284.0;45.0;988.0;363.0;153.0;-279.0;2;-144;128.0
62.0;-86.0;-363.0;127.0;920.0;349.0;-110.0;-384.0;-4;-79;556.0
123.0;-166.0;-126.0;49.0;984.0;284.0;20.0;-229.0;85;-37;219.0
101.0;-80.0;-423.0;306.0;926.0;497.0;-9.0;-373.0;-4;-78;51.0
293.0;-103.0;-203.0;39.0;916.0;469.0;19.0;-381.0;-1;-75;866.0
25.0;-128.0;-246.0;186.0;1122.0;435.0;-143.0;-527.0;-176;56;403.0
57.0;-20.0;53.0;38.0;955.0;428.0;9.0;-472.0;158;-1;283.0
211.0;-62.0;-133.0;227.0;600.0;247.0;59.0;-258.0;35;-150;31.0
-79.0;-142.0;-99.0;-165.0;631.0;300.0;-59.0;-250.0;-8;-78;-30.0
-104.0;-258.0;-154.0;32.0;952.0;361.0;579.0;-306.0;4;127;138.0
102.0;-52.0;-259.0;-28.0;1174.0;424.0;76.0;-226.0;8;-141;252.0
108.0;-7.0;-349.0;119.0;897.0;674.0;92.0;-468.0;-2;-74;362.0
288.0;54.0;-144.0;-11.0;901.0;512.0;-51.0;-247.0;-27;-79;384.0
194.0;-194.0;-572.0;50.0;900.0;423.0;154.0;-774.0;4;-3;206.0
130.0;-43.0;-104.0;67.0;923.0;302.0;-82.0;-371.0;73;174;90.0
311.0;29.0;-364.0;262.0;810.0;495.0;-94.0;-530.0;146;33;-202.0
90.0;-102.0;-431.0;315.0;913.0;472.0;-41.0;-432.0;-4;-78;42.0
483.0;578.0;39.0;-473.0;609.0;453.0;-616.0;125.0;173;-71;-604.0
507.0;501.0;-149.0;-100.0;889.0;789.0;-617.0;-399.0;-2;-75;677.0
370.0;109.0;-600.0;370.0;792.0;678.0;-464.0;-652.0;95;27;-8.0
