InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
352.0;-82.0;-116.0;110.0;?;?;99.0;-245.0;-40;158;424.0
264.0;-110.0;-107.0;154.0;894.0;391.0;99.0;-290.0;-38;156;404.0
248.0;-107.0;-199.0;84.0;906.0;360.0;192.0;-294.0;-37;153;386.0
229.0;-130.0;-184.0;38.0;?;362.0;229.0;-357.0;-32;149;406.0
?;-211.0;-149.0;-6.0;1061.0;?;200.0;-431.0;-30;?;397.0
?;-202.0;-320.0;-47.0;1176.0;288.0;137.0;-419.0;-21;148;399.0
172.0;-103.0;-240.0;-94.0;1154.0;329.0;138.0;-618.0;-24;149;476.0
160.0;-86.0;-304.0;-89.0;1098.0;337.0;55.0;-578.0;-19;149;515.0
73.0;-107.0;?;-44.0;818.0;399.0;173.0;-566.0;-13;149;?
16.0;-178.0;-516.0;73.0;883.0;453.0;192.0;-509.0;-35;149;420.0
?;-209.0;-459.0;-65.0;860.0;498.0;172.0;-682.0;67;149;371.0
154.0;?;-395.0;-94.0;923.0;530.0;138.0;-558.0;171;?;382.0
145.0;-83.0;-284.0;105.0;962.0;449.0;77.0;-549.0;134;149;391.0
134.0;-68.0;?;177.0;931.0;297.0;-22.0;-450.0;?;149;375.0
185.0;-159.0;-325.0;215.0;886.0;205.0;33.0;-413.0;?;149;407.0
180.0;-213.0;-319.0;?;836.0;253.0;91.0;-383.0;20;149;384.0
220.0;-254.0;?;413.0;826.0;283.0;?;-380.0;2;149;385.0
204.0;-142.0;-264.0;239.0;830.0;302.0;230.0;-357.0;1;?;374.0
157.0;-138.0;?;273.0;834.0;300.0;196.0;-362.0;-1;149;335.0
72.0;-175.0;-212.0;172.0;866.0;283.0;136.0;?;-2;149;283.0
47.0;-188.0;-219.0;112.0;848.0;258.0;99.0;-360.0;-4;149;300.0
29.0;-203.0;-202.0;97.0;870.0;262.0;95.0;-350.0;-8;149;317.0
59.0;-192.0;-238.0;99.0;930.0;271.0;86.0;-351.0;-11;148;245.0
63.0;-182.0;?;106.0;981.0;308.0;136.0;-379.0;-13;147;285.0
45.0;-155.0;-170.0;?;903.0;338.0;144.0;-384.0;-14;148;352.0
?;-198.0;-6.0;77.0;907.0;403.0;?;-274.0;-14;148;312.0
?;-226.0;-191.0;53.0;1022.0;464.0;122.0;-321.0;-14;147;377.0
30.0;-192.0;-376.0;22.0;1058.0;494.0;114.0;-321.0;-15;150;373.0
35.0;-138.0;-457.0;-5.0;1111.0;472.0;53.0;-340.0;-14;144;382.0
83.0;-146.0;?;2.0;?;455.0;?;-412.0;-14;151;383.0
101.0;-139.0;-174.0;89.0;933.0;484.0;85.0;-479.0;-14;143;432.0
94.0;?;-281.0;-49.0;?;536.0;152.0;-432.0;-14;143;383.0
159.0;-186.0;-428.0;-110.0;877.0;?;192.0;-443.0;-14;159;426.0
170.0;-166.0;-368.0;-87.0;863.0;484.0;116.0;-417.0;-14;127;361.0
131.0;-154.0;-388.0;60.0;807.0;378.0;12.0;-451.0;-14;203;417.0
121.0;-76.0;-404.0;58.0;799.0;374.0;?;-480.0;-13;103;322.0
150.0;-29.0;-407.0;161.0;?;429.0;120.0;-530.0;-13;-189;938.0
197.0;-39.0;-335.0;-8.0;855.0;436.0;80.0;-539.0;-13;?;335.0
?;-89.0;?;124.0;849.0;444.0;42.0;-516.0;-13;-145;?
147.0;-107.0;-354.0;155.0;855.0;462.0;47.0;-488.0;-13;-169;260.0
136.0;-75.0;-348.0;187.0;829.0;475.0;41.0;?;-12;-144;330.0
?;-54.0;-311.0;164.0;822.0;501.0;-31.0;-448.0;?;-153;482.0
182.0;-5.0;-292.0;198.0;846.0;480.0;-112.0;-464.0;-12;-136;359.0
?;98.0;-297.0;212.0;860.0;471.0;-181.0;-481.0;-12;-124;469.0
197.0;?;-257.0;207.0;848.0;540.0;-205.0;-509.0;-12;-119;593.0
?;?;-255.0;?;861.0;582.0;-184.0;-516.0;-12;-114;740.0
250.0;?;-288.0;196.0;847.0;591.0;-163.0;-549.0;-11;?;550.0
272.0;71.0;-344.0;179.0;798.0;580.0;?;-540.0;?;-116;273.0
327.0;37.0;-236.0;165.0;775.0;533.0;-124.0;-549.0;-11;-116;228.0
358.0;38.0;-332.0;184.0;?;543.0;-52.0;?;-11;-117;?
367.0;?;-293.0;189.0;794.0;501.0;-113.0;-518.0;-12;-117;241.0
370.0;30.0;-354.0;202.0;856.0;494.0;-113.0;-520.0;-13;-117;230.0
357.0;?;-348.0;203.0;829.0;529.0;-86.0;-500.0;-13;-117;252.0
323.0;32.0;-299.0;?;827.0;?;-83.0;-501.0;-12;?;287.0
312.0;?;-326.0;198.0;787.0;487.0;-96.0;-523.0;-11;-117;731.0
299.0;-6.0;-354.0;202.0;811.0;451.0;-70.0;-543.0;-10;-117;908.0
284.0;-24.0;-386.0;192.0;861.0;447.0;-3.0;-533.0;-8;-117;540.0
301.0;-73.0;-377.0;236.0;923.0;446.0;39.0;?;-7;-117;420.0
316.0;-107.0;-409.0;217.0;938.0;?;39.0;-523.0;-7;-117;451.0
298.0;-123.0;-359.0;237.0;911.0;427.0;43.0;?;-6;-117;559.0
250.0;-118.0;-336.0;248.0;896.0;420.0;38.0;-533.0;-6;-117;555.0
235.0;-79.0;-350.0;234.0;865.0;398.0;?;-535.0;-6;-117;444.0
212.0;-106.0;-422.0;257.0;864.0;408.0;52.0;?;-6;-117;575.0
185.0;-61.0;-380.0;231.0;894.0;389.0;50.0;-508.0;?;-117;517.0
?;-69.0;-359.0;215.0;880.0;431.0;33.0;-514.0;-6;-117;562.0
162.0;-110.0;-289.0;215.0;860.0;462.0;57.0;-517.0;?;-117;647.0
161.0;-71.0;-293.0;207.0;838.0;499.0;18.0;-503.0;-6;-117;470.0
165.0;-62.0;-352.0;188.0;848.0;529.0;46.0;-480.0;-6;-117;646.0
167.0;-33.0;-357.0;183.0;838.0;581.0;-6.0;-490.0;-6;?;785.0
?;16.0;-358.0;201.0;857.0;542.0;-96.0;-514.0;-6;-116;?
195.0;27.0;-362.0;234.0;831.0;516.0;-158.0;-542.0;-6;-116;613.0
203.0;47.0;-362.0;232.0;795.0;494.0;?;-569.0;-6;-116;581.0
233.0;13.0;-326.0;209.0;?;512.0;?;-568.0;-6;-116;546.0
273.0;32.0;-314.0;181.0;839.0;527.0;?;-540.0;-5;-116;570.0
299.0;34.0;-285.0;206.0;850.0;516.0;?;-544.0;?;-116;582.0
296.0;10.0;-301.0;?;856.0;499.0;-85.0;-531.0;-5;-116;455.0
292.0;19.0;-296.0;258.0;833.0;493.0;-65.0;?;-5;-116;429.0
296.0;-1.0;-293.0;237.0;834.0;?;-32.0;-527.0;-5;-116;?
293.0;-10.0;-304.0;?;836.0;485.0;-50.0;-524.0;?;-116;?
295.0;3.0;-305.0;224.0;840.0;476.0;-51.0;-524.0;-5;-116;574.0
277.0;-9.0;-326.0;190.0;814.0;474.0;-63.0;-540.0;-4;-116;601.0
266.0;-42.0;-333.0;231.0;825.0;456.0;-56.0;-530.0;?;-116;534.0
261.0;-22.0;-335.0;230.0;830.0;486.0;-29.0;-548.0;-4;-116;528.0
252.0;-43.0;-331.0;225.0;810.0;503.0;-49.0;-560.0;-4;-116;604.0
251.0;-60.0;-342.0;228.0;810.0;494.0;-41.0;-550.0;-4;-116;659.0
249.0;-57.0;-349.0;230.0;820.0;489.0;-12.0;-549.0;-4;-116;578.0
246.0;?;-351.0;236.0;828.0;467.0;-10.0;-539.0;-4;-116;561.0
240.0;-94.0;-365.0;234.0;?;467.0;-6.0;?;-3;-116;552.0
241.0;?;-363.0;238.0;824.0;464.0;9.0;-555.0;-3;-116;544.0
248.0;-51.0;-356.0;234.0;824.0;469.0;?;-572.0;-3;-116;?
235.0;-68.0;-352.0;236.0;822.0;450.0;0.0;?;-3;?;558.0
230.0;?;?;240.0;826.0;460.0;-1.0;-567.0;-3;?;567.0
219.0;-88.0;-354.0;245.0;811.0;476.0;17.0;?;-3;-116;526.0
218.0;-70.0;-344.0;243.0;809.0;466.0;30.0;?;-3;-116;480.0
209.0;-84.0;-363.0;?;809.0;466.0;30.0;-541.0;-3;-116;591.0
210.0;-51.0;-344.0;?;809.0;455.0;9.0;-554.0;-3;-116;631.0
203.0;-96.0;-342.0;248.0;?;460.0;-1.0;-568.0;-3;?;537.0
?;-61.0;-325.0;249.0;812.0;485.0;-11.0;-579.0;-3;-117;701.0
206.0;-56.0;-345.0;257.0;791.0;?;-9.0;-561.0;?;-117;750.0
210.0;?;-331.0;254.0;801.0;476.0;-31.0;-570.0;?;-117;531.0
219.0;?;-354.0;?;801.0;477.0;-51.0;-568.0;-3;-117;629.0
218.0;?;-360.0;249.0;813.0;489.0;-7.0;-563.0;-3;-117;747.0
228.0;-97.0;-350.0;?;814.0;500.0;31.0;?;-3;-116;702.0
238.0;-99.0;-359.0;253.0;785.0;506.0;14.0;-568.0;-3;-117;?
246.0;-83.0;-363.0;250.0;783.0;504.0;-1.0;-568.0;-3;-117;?
?;-29.0;-359.0;239.0;779.0;?;31.0;-557.0;-3;?;644.0
?;-18.0;-336.0;?;?;517.0;0.0;-566.0;-3;-117;666.0
239.0;-10.0;-354.0;241.0;785.0;528.0;-13.0;-591.0;-3;-117;552.0
?;-68.0;-367.0;243.0;785.0;488.0;0.0;-574.0;-3;-116;517.0
229.0;-47.0;-336.0;242.0;793.0;494.0;18.0;-579.0;-3;-117;656.0
245.0;-52.0;-343.0;248.0;?;505.0;30.0;-558.0;?;-116;702.0
247.0;-73.0;-333.0;246.0;787.0;505.0;22.0;?;-3;-116;508.0
252.0;-70.0;-313.0;?;801.0;493.0;?;-549.0;-3;-117;571.0
?;-50.0;-301.0;253.0;783.0;485.0;-9.0;?;-3;-117;?
231.0;-33.0;-297.0;252.0;790.0;499.0;-6.0;-540.0;-3;-117;525.0
228.0;-16.0;-332.0;246.0;801.0;504.0;-49.0;-570.0;-3;-116;546.0
234.0;-18.0;-324.0;?;811.0;511.0;-38.0;-558.0;?;-116;591.0
232.0;5.0;-300.0;239.0;818.0;525.0;-61.0;-547.0;-3;-116;562.0
246.0;-1.0;-303.0;235.0;?;495.0;-57.0;-515.0;-3;-116;574.0
259.0;-2.0;-281.0;230.0;843.0;493.0;-75.0;-526.0;-3;-116;562.0
270.0;11.0;-275.0;235.0;845.0;511.0;-72.0;-506.0;?;-116;491.0
271.0;-16.0;-272.0;227.0;835.0;487.0;-45.0;-498.0;-3;-116;?
280.0;14.0;-284.0;?;841.0;492.0;-33.0;-520.0;-3;-116;?
272.0;20.0;-270.0;209.0;828.0;495.0;-21.0;-475.0;-3;-116;483.0
263.0;-11.0;-249.0;207.0;845.0;487.0;-20.0;-478.0;-3;?;498.0
256.0;-39.0;-227.0;193.0;?;466.0;-11.0;-475.0;-3;-116;550.0
261.0;-41.0;-253.0;186.0;862.0;466.0;0.0;-492.0;-3;-115;484.0
257.0;-51.0;?;187.0;?;436.0;1.0;-470.0;-3;-115;581.0
249.0;-117.0;-250.0;178.0;883.0;?;39.0;-498.0;?;-116;672.0
?;-166.0;-303.0;170.0;885.0;499.0;?;-481.0;-3;-116;538.0
?;-58.0;?;172.0;885.0;489.0;85.0;-510.0;-3;-116;427.0
219.0;-24.0;-239.0;175.0;884.0;?;59.0;?;-3;-116;454.0
215.0;-49.0;-264.0;182.0;855.0;489.0;-20.0;-468.0;-2;?;455.0
229.0;-70.0;-287.0;183.0;?;499.0;-41.0;-422.0;-2;-116;438.0
212.0;-32.0;-241.0;170.0;895.0;533.0;-67.0;-395.0;-3;-116;338.0
195.0;4.0;-235.0;162.0;913.0;499.0;-60.0;-396.0;-3;-116;588.0
239.0;?;-230.0;162.0;913.0;480.0;-95.0;-407.0;-3;-116;?
253.0;66.0;-176.0;168.0;895.0;494.0;-106.0;-407.0;-3;-116;609.0
252.0;59.0;-164.0;153.0;904.0;493.0;-123.0;-420.0;-3;-116;417.0
279.0;40.0;-186.0;164.0;910.0;505.0;-88.0;-431.0;-3;-116;520.0
294.0;-18.0;?;?;899.0;479.0;?;?;-3;?;583.0
297.0;9.0;-274.0;123.0;873.0;466.0;?;-434.0;-3;-116;555.0
303.0;-36.0;-265.0;128.0;883.0;466.0;?;-448.0;?;-116;529.0
290.0;?;-275.0;113.0;892.0;485.0;?;-438.0;-3;-117;672.0
282.0;-91.0;-254.0;114.0;896.0;?;49.0;-400.0;-3;-116;533.0
258.0;-110.0;-245.0;105.0;877.0;469.0;29.0;-447.0;-3;-116;518.0
233.0;-118.0;-247.0;101.0;885.0;461.0;49.0;-440.0;-3;?;532.0
225.0;-95.0;-269.0;109.0;874.0;493.0;62.0;-462.0;-3;-116;684.0
208.0;-117.0;-278.0;114.0;855.0;?;58.0;-470.0;-3;-117;670.0
202.0;-110.0;-300.0;119.0;862.0;512.0;?;?;-3;-117;637.0
197.0;-95.0;-279.0;119.0;887.0;494.0;38.0;?;-3;-116;688.0
191.0;-68.0;-262.0;117.0;881.0;507.0;16.0;-507.0;-3;-116;634.0
197.0;-25.0;-243.0;119.0;871.0;474.0;6.0;-493.0;-3;-116;?
196.0;-65.0;-270.0;127.0;867.0;499.0;-19.0;-497.0;-3;-117;662.0
217.0;-51.0;-286.0;?;858.0;491.0;9.0;-510.0;-3;-116;774.0
220.0;-49.0;-294.0;?;839.0;491.0;41.0;-489.0;-3;?;593.0
?;?;-271.0;140.0;837.0;506.0;-3.0;-505.0;-3;-116;532.0
250.0;-41.0;-264.0;140.0;843.0;485.0;-70.0;-488.0;?;-116;633.0
240.0;8.0;-247.0;144.0;?;?;-19.0;-519.0;-3;-116;766.0
237.0;-38.0;-264.0;149.0;856.0;?;-21.0;-520.0;-3;-116;740.0
246.0;-70.0;-254.0;157.0;866.0;495.0;-5.0;-503.0;-3;-117;671.0
256.0;?;-227.0;168.0;858.0;492.0;10.0;-480.0;-3;-117;628.0
246.0;-29.0;-250.0;157.0;857.0;487.0;11.0;-490.0;-3;?;609.0
252.0;-49.0;-277.0;160.0;865.0;490.0;4.0;-500.0;?;-116;812.0
253.0;-43.0;-257.0;159.0;847.0;472.0;?;-487.0;-3;-116;535.0
244.0;-37.0;-266.0;170.0;860.0;481.0;1.0;-481.0;-3;-116;759.0
240.0;-47.0;-278.0;165.0;867.0;486.0;4.0;-492.0;?;?;751.0
236.0;-48.0;-250.0;162.0;863.0;477.0;?;-505.0;-3;-116;656.0
239.0;-64.0;-282.0;158.0;855.0;482.0;?;-505.0;-3;-116;750.0
242.0;-70.0;-277.0;157.0;854.0;484.0;?;?;-3;-116;775.0
?;?;-278.0;157.0;844.0;500.0;30.0;-507.0;-3;-116;732.0
241.0;-58.0;-258.0;156.0;855.0;514.0;21.0;?;-3;?;?
235.0;-56.0;-269.0;158.0;849.0;506.0;12.0;-507.0;-3;-116;706.0
232.0;-28.0;-276.0;156.0;854.0;485.0;-10.0;-511.0;-3;-116;715.0
232.0;-30.0;-275.0;153.0;851.0;496.0;19.0;-508.0;-3;-116;772.0
?;-44.0;-275.0;153.0;838.0;504.0;-22.0;-511.0;-3;-116;815.0
237.0;-29.0;-285.0;163.0;838.0;510.0;-7.0;-499.0;-3;-116;685.0
245.0;-47.0;-264.0;164.0;838.0;518.0;?;-529.0;-3;-116;829.0
250.0;-35.0;-265.0;163.0;838.0;493.0;-6.0;-530.0;-3;-116;770.0
257.0;-23.0;-267.0;167.0;847.0;506.0;1.0;-540.0;-3;-116;770.0
257.0;-25.0;-275.0;171.0;836.0;486.0;-3.0;-526.0;-3;-116;804.0
?;-29.0;-279.0;171.0;827.0;490.0;11.0;-506.0;-3;-116;803.0
254.0;-51.0;-281.0;172.0;834.0;?;13.0;-519.0;-3;-116;?
?;-19.0;?;?;?;469.0;-11.0;-539.0;-3;-116;780.0
248.0;-27.0;-260.0;180.0;?;483.0;-2.0;-529.0;-3;?;810.0
243.0;-39.0;-246.0;177.0;829.0;506.0;-12.0;-522.0;-3;-116;835.0
247.0;-29.0;?;181.0;851.0;496.0;?;?;-3;-116;798.0
253.0;-19.0;-245.0;?;846.0;495.0;-44.0;-502.0;?;-116;882.0
254.0;-1.0;-252.0;188.0;835.0;495.0;?;-529.0;-3;-116;1014.0
261.0;-6.0;-263.0;189.0;833.0;495.0;-30.0;-507.0;-3;-117;?
261.0;1.0;-274.0;189.0;?;495.0;?;-513.0;-3;-116;776.0
261.0;-38.0;-275.0;192.0;827.0;494.0;-22.0;?;-3;-116;927.0
264.0;-4.0;?;186.0;846.0;483.0;?;-509.0;-3;-116;889.0
263.0;-28.0;-265.0;180.0;857.0;476.0;2.0;?;-3;-116;873.0
258.0;-27.0;-265.0;181.0;848.0;491.0;-19.0;-521.0;-3;?;865.0
260.0;-29.0;-264.0;184.0;846.0;507.0;-10.0;-525.0;-3;-117;893.0
?;-42.0;-268.0;191.0;827.0;506.0;-8.0;-505.0;-3;-116;843.0
247.0;-68.0;-271.0;?;829.0;522.0;-19.0;?;-3;-116;863.0
245.0;-21.0;-250.0;187.0;828.0;510.0;-37.0;-514.0;?;-116;840.0
?;?;?;189.0;828.0;?;-50.0;-538.0;-3;-117;830.0
245.0;7.0;-278.0;183.0;831.0;501.0;-31.0;-496.0;-3;-117;812.0
256.0;-39.0;-264.0;186.0;840.0;498.0;?;-508.0;-3;-116;836.0
?;17.0;?;187.0;834.0;487.0;-18.0;-508.0;-3;-116;898.0
269.0;-11.0;-250.0;?;846.0;483.0;?;-506.0;-3;-116;797.0
264.0;-31.0;-258.0;195.0;840.0;504.0;?;-498.0;-3;-116;792.0
?;-47.0;-238.0;196.0;844.0;485.0;0.0;-545.0;-3;-116;909.0
268.0;-45.0;?;190.0;841.0;506.0;-12.0;-519.0;-3;-116;872.0
258.0;-61.0;-265.0;184.0;829.0;491.0;-29.0;-507.0;-3;-116;880.0
255.0;-10.0;-255.0;187.0;829.0;477.0;-6.0;-511.0;-3;-116;1001.0
251.0;?;-245.0;186.0;819.0;484.0;-1.0;-520.0;-3;-116;?
246.0;-36.0;-257.0;185.0;819.0;470.0;1.0;-549.0;-3;-116;899.0
244.0;-12.0;-263.0;188.0;819.0;471.0;?;-530.0;-3;-116;989.0
239.0;-41.0;-254.0;188.0;818.0;489.0;-11.0;-538.0;-3;-116;970.0
249.0;-39.0;-254.0;197.0;821.0;473.0;-12.0;-519.0;?;-116;682.0
?;-14.0;-258.0;200.0;831.0;473.0;-34.0;-550.0;-3;-116;714.0
245.0;0.0;-263.0;205.0;?;491.0;-46.0;-522.0;-3;-116;797.0
239.0;-23.0;-249.0;202.0;843.0;472.0;-61.0;-517.0;-3;-116;791.0
246.0;-22.0;-241.0;205.0;840.0;506.0;-46.0;?;-3;-116;768.0
251.0;-9.0;-233.0;207.0;850.0;?;-40.0;-513.0;-3;-116;742.0
245.0;?;-248.0;202.0;?;479.0;-41.0;-505.0;?;-116;688.0
253.0;-7.0;-263.0;202.0;855.0;456.0;-31.0;-520.0;-3;-116;737.0
256.0;2.0;-266.0;199.0;851.0;476.0;-10.0;?;-3;-116;779.0
260.0;5.0;-256.0;197.0;846.0;465.0;-9.0;-514.0;-3;-116;749.0
261.0;-21.0;-255.0;195.0;865.0;480.0;11.0;-531.0;-3;-116;750.0
?;-27.0;-255.0;189.0;858.0;479.0;-3.0;-501.0;-3;-116;773.0
?;-27.0;-255.0;185.0;857.0;471.0;21.0;?;-3;-116;753.0
250.0;0.0;-245.0;177.0;866.0;?;18.0;-508.0;-3;-116;720.0
253.0;-32.0;?;176.0;857.0;466.0;-8.0;-503.0;-3;-116;?
?;?;-264.0;176.0;856.0;476.0;44.0;-501.0;?;-116;736.0
240.0;-27.0;-270.0;179.0;860.0;457.0;43.0;-473.0;-3;-116;769.0
244.0;-28.0;?;175.0;863.0;461.0;50.0;-524.0;-3;-116;613.0
?;-45.0;?;?;857.0;473.0;41.0;-505.0;-3;-116;514.0
241.0;-43.0;-252.0;182.0;?;470.0;57.0;-487.0;-3;?;458.0
226.0;-11.0;-236.0;175.0;858.0;?;39.0;-492.0;-3;-116;376.0
233.0;-39.0;-244.0;176.0;861.0;468.0;19.0;-481.0;-3;-116;405.0
238.0;-25.0;-230.0;174.0;866.0;456.0;12.0;-487.0;-3;-116;444.0
?;5.0;-238.0;179.0;879.0;?;9.0;?;-3;-116;450.0
234.0;-37.0;-240.0;176.0;868.0;476.0;29.0;?;-3;-116;488.0
?;8.0;-241.0;164.0;866.0;484.0;?;-472.0;-3;-116;499.0
239.0;?;-239.0;168.0;875.0;461.0;42.0;-479.0;-3;-116;466.0
243.0;-19.0;-216.0;164.0;?;448.0;12.0;-470.0;-3;-116;507.0
250.0;-14.0;-216.0;155.0;877.0;458.0;15.0;-470.0;-3;-116;513.0
261.0;10.0;-207.0;149.0;883.0;453.0;?;-481.0;-3;-116;485.0
253.0;-1.0;-225.0;149.0;866.0;459.0;-16.0;-478.0;-3;-116;493.0
250.0;-17.0;-218.0;149.0;867.0;449.0;8.0;?;-3;-116;475.0
239.0;-20.0;-237.0;153.0;868.0;477.0;6.0;-481.0;-3;-116;458.0
241.0;-6.0;-221.0;?;877.0;458.0;-4.0;-481.0;-3;-116;525.0
245.0;3.0;-232.0;?;876.0;436.0;11.0;-492.0;-3;-116;481.0
248.0;-11.0;-236.0;145.0;?;452.0;5.0;-484.0;?;-116;430.0
249.0;0.0;-233.0;149.0;?;442.0;?;-471.0;-3;-116;429.0
?;-29.0;-221.0;145.0;876.0;465.0;51.0;-448.0;?;-116;407.0
252.0;-31.0;-237.0;142.0;900.0;?;70.0;?;-3;-116;337.0
248.0;-57.0;?;140.0;898.0;465.0;?;-449.0;-3;-116;359.0
240.0;-25.0;-229.0;145.0;885.0;465.0;61.0;-474.0;-3;-116;344.0
230.0;?;-237.0;144.0;885.0;449.0;49.0;-473.0;-3;-116;?
232.0;-52.0;-251.0;133.0;868.0;464.0;41.0;?;-3;-116;376.0
?;-40.0;-266.0;125.0;?;447.0;43.0;-470.0;-3;-116;360.0
?;?;?;132.0;903.0;457.0;51.0;-491.0;-3;-116;395.0
230.0;-41.0;-266.0;117.0;?;461.0;52.0;-474.0;-3;-116;426.0
227.0;-46.0;-262.0;109.0;899.0;498.0;45.0;-455.0;-3;-116;418.0
220.0;-44.0;-232.0;123.0;885.0;498.0;50.0;-494.0;-3;-116;436.0
224.0;-32.0;-229.0;?;886.0;470.0;56.0;-470.0;-3;-116;?
226.0;-27.0;-250.0;128.0;915.0;481.0;21.0;-458.0;?;-116;365.0
231.0;-38.0;-235.0;120.0;900.0;496.0;35.0;-443.0;-3;-116;354.0
?;-38.0;-232.0;112.0;905.0;465.0;43.0;-444.0;-3;-116;300.0
248.0;-58.0;-245.0;107.0;900.0;483.0;39.0;-458.0;-3;-116;310.0
253.0;-39.0;-227.0;103.0;880.0;461.0;50.0;-496.0;-3;-116;327.0
253.0;-39.0;-235.0;118.0;876.0;438.0;60.0;?;-3;-115;?
254.0;-30.0;?;119.0;855.0;427.0;51.0;-507.0;-3;-115;378.0
249.0;-68.0;-259.0;109.0;844.0;457.0;76.0;?;?;-116;428.0
240.0;-70.0;-246.0;?;873.0;455.0;56.0;-474.0;-3;-115;377.0
225.0;?;-260.0;109.0;876.0;458.0;?;-469.0;-3;-116;360.0
222.0;-88.0;-276.0;?;857.0;451.0;145.0;-469.0;-3;-115;281.0
225.0;-79.0;-237.0;112.0;?;434.0;?;-428.0;-3;-115;225.0
220.0;-88.0;-255.0;140.0;923.0;422.0;91.0;-419.0;-3;-115;?
212.0;-76.0;-232.0;?;911.0;415.0;94.0;-409.0;-3;-115;298.0
228.0;-109.0;-191.0;154.0;918.0;396.0;142.0;?;-3;-115;224.0
219.0;-94.0;-178.0;141.0;955.0;392.0;77.0;-408.0;-3;-115;173.0
205.0;-111.0;-185.0;?;961.0;402.0;105.0;-392.0;-3;-115;346.0
198.0;-63.0;-174.0;125.0;936.0;429.0;72.0;-371.0;-3;-115;276.0
188.0;-68.0;?;113.0;948.0;426.0;119.0;-350.0;-3;-115;176.0
?;-40.0;-165.0;84.0;951.0;399.0;82.0;-358.0;-3;-115;96.0
164.0;-88.0;-179.0;94.0;?;406.0;?;-351.0;-3;-115;104.0
?;-65.0;-180.0;97.0;958.0;400.0;22.0;-375.0;?;-115;191.0
206.0;-72.0;-194.0;97.0;967.0;398.0;41.0;-397.0;-3;-115;223.0
207.0;-76.0;-202.0;81.0;972.0;424.0;-75.0;-362.0;-3;-115;169.0
180.0;-45.0;-215.0;90.0;944.0;375.0;-60.0;-369.0;-3;-115;82.0
174.0;2.0;-208.0;81.0;942.0;491.0;-164.0;-370.0;-3;-115;15.0
178.0;35.0;-196.0;87.0;942.0;436.0;-566.0;-379.0;-3;-115;62.0
?;62.0;-196.0;77.0;940.0;?;-230.0;?;-3;-115;109.0
207.0;13.0;-206.0;82.0;934.0;527.0;-198.0;-380.0;-3;-115;150.0
196.0;-63.0;-214.0;65.0;949.0;?;?;?;-3;-115;147.0
269.0;-39.0;-183.0;64.0;927.0;464.0;-16.0;-363.0;-3;-115;107.0
314.0;-140.0;-176.0;53.0;936.0;443.0;-17.0;-359.0;-3;-115;77.0
273.0;-118.0;-164.0;55.0;945.0;419.0;-28.0;-395.0;-3;-115;68.0
220.0;-131.0;-172.0;66.0;951.0;403.0;-57.0;-365.0;-3;-115;69.0
247.0;-76.0;-189.0;68.0;951.0;408.0;-28.0;-365.0;?;-115;97.0
247.0;-57.0;-157.0;65.0;945.0;428.0;-22.0;-368.0;-3;-115;131.0
195.0;-48.0;-140.0;62.0;940.0;448.0;?;-342.0;-3;-115;141.0
147.0;-112.0;-174.0;79.0;947.0;478.0;7.0;-349.0;-3;-115;?
149.0;?;-170.0;78.0;953.0;398.0;-193.0;-333.0;-3;-115;185.0
145.0;-49.0;-172.0;80.0;942.0;468.0;?;-345.0;-3;?;196.0
160.0;-7.0;-185.0;83.0;943.0;451.0;-188.0;-369.0;?;-115;190.0
202.0;57.0;-185.0;72.0;932.0;466.0;-226.0;-380.0;-3;-115;?
194.0;39.0;?;67.0;970.0;?;-120.0;-369.0;-3;-115;138.0
96.0;7.0;-205.0;55.0;948.0;539.0;-162.0;-349.0;?;?;?
215.0;59.0;-206.0;74.0;954.0;524.0;?;-367.0;?;-115;174.0
234.0;11.0;-196.0;83.0;959.0;533.0;-97.0;-385.0;-3;?;192.0
207.0;-32.0;-195.0;71.0;946.0;484.0;-166.0;-339.0;-3;-115;194.0
310.0;-43.0;-184.0;?;942.0;438.0;-223.0;?;-3;-115;183.0
?;5.0;-190.0;74.0;935.0;454.0;-194.0;-311.0;?;-115;150.0
301.0;57.0;-210.0;54.0;939.0;476.0;-92.0;-315.0;-3;-115;111.0
298.0;31.0;-196.0;48.0;957.0;481.0;-83.0;-356.0;-3;-115;?
270.0;-10.0;-189.0;64.0;963.0;?;-77.0;-360.0;-3;-115;169.0
224.0;-69.0;-190.0;51.0;?;458.0;-53.0;-359.0;-3;-115;203.0
244.0;-54.0;-167.0;56.0;959.0;465.0;-1.0;-362.0;-3;-115;192.0
274.0;-58.0;-170.0;?;945.0;466.0;-21.0;-350.0;-3;-115;?
260.0;-87.0;-157.0;49.0;?;465.0;18.0;?;-3;-116;162.0
248.0;-62.0;-171.0;54.0;?;?;?;-340.0;-3;-116;190.0
?;-56.0;-185.0;56.0;932.0;434.0;?;-360.0;-3;-116;235.0
232.0;?;-179.0;56.0;?;428.0;-29.0;-362.0;-3;-116;216.0
203.0;-75.0;?;51.0;942.0;436.0;-57.0;-374.0;-3;-116;220.0
