InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-26;53;21;322.0;77;692.0;53
-20;13;16;502.0;65;557.0;13
-30;-16;21;398.0;94;439.0;-16
-30;30;21;371.0;88;437.0;30
-28;-25;21;16.0;83;458.0;-25
-69;-1141;8;251.0;220;557.0;-1141
-27;-16;20;-21.0;76;509.0;-16
-25;39;17;104.0;67;524.0;39
-25;29;18;105.0;72;503.0;29
-27;45;21;-3.0;76;467.0;45
-29;-1;21;118.0;87;516.0;-1
-25;-13;18;47.0;70;491.0;-13
-25;15;18;60.0;77;492.0;15
-25;10;17;-11.0;70;506.0;10
-25;-26;21;116.0;74;555.0;-26
-29;29;21;90.0;81;500.0;29
-25;-33;18;71.0;67;495.0;-33
-41;104;22;256.0;105;566.0;104
-29;25;21;72.0;80;494.0;25
-25;-57;18;70.0;75;487.0;-57
-29;27;21;63.0;82;522.0;27
-24;-246;21;-57.0;55;619.0;-246
-25;62;18;46.0;68;469.0;62
-25;62;18;72.0;71;460.0;62
-27;1;21;62.0;86;507.0;1
-29;2;21;68.0;76;504.0;2
-29;6;21;72.0;77;504.0;6
-29;-6;21;74.0;76;504.0;-6
-29;0;21;66.0;82;498.0;0
-29;2;21;61.0;84;493.0;2
-28;47;18;66.0;76;474.0;47
-29;-2;21;58.0;85;491.0;-2
-29;-4;21;58.0;81;491.0;-4
-29;-39;21;62.0;83;487.0;-39
-29;-121;28;-147.0;76;210.0;-121
-29;42;21;59.0;84;490.0;42
-35;-14;22;-461.0;72;-698.0;-14
-19;-593;38;18.0;20;-394.0;-593
-25;94;18;69.0;80;464.0;94
-29;153;18;-80.0;39;172.0;153
-27;48;21;23.0;78;467.0;48
-25;6;17;321.0;74;470.0;6
-26;-2;16;595.0;70;727.0;-2
-23;-509;24;82.0;142;317.0;-509
-21;104;21;551.0;74;720.0;104
-28;4;21;302.0;82;457.0;4
-25;25;17;346.0;72;470.0;25
-30;-20;28;-163.0;57;207.0;-20
-25;23;17;312.0;70;468.0;23
-28;21;21;294.0;80;459.0;21
-25;-112;31;323.0;90;553.0;-112
-25;0;18;86.0;67;511.0;0
-25;-5;18;86.0;65;508.0;-5
-32;148;25;114.0;75;458.0;148
-26;57;17;80.0;73;468.0;57
-26;37;17;55.0;70;471.0;37
-26;33;17;25.0;71;478.0;33
-21;-11;18;-393.0;73;640.0;-11
-25;-389;79;-573.0;357;746.0;-389
-29;49;28;-128.0;80;210.0;49
-25;-13;17;32.0;68;484.0;-13
-25;-9;18;85.0;63;508.0;-9
-25;-9;18;85.0;66;507.0;-9
-25;-4;18;85.0;69;507.0;-4
-27;-63;21;-8.0;82;462.0;-63
-31;-94;20;-370.0;83;61.0;-94
-25;-7;21;104.0;82;514.0;-7
-28;8;19;404.0;73;567.0;8
-21;4;23;503.0;64;634.0;4
-25;-5;17;306.0;70;466.0;-5
-24;-100;17;453.0;68;642.0;-100
39;23;9;-515.0;549;589.0;23
-25;-50;18;64.0;69;488.0;-50
-25;19;18;144.0;70;548.0;19
-27;3;17;307.0;61;553.0;3
-26;-41;21;326.0;80;681.0;-41
-25;4;17;339.0;70;671.0;4
-49;34;21;262.0;231;559.0;34
-25;-28;17;326.0;70;469.0;-28
-25;-31;21;37.0;76;604.0;-31
-58;1077;13;195.0;-1689;366.0;1077
-24;-1;20;277.0;65;774.0;-1
-25;11;17;103.0;64;503.0;11
-25;-4;21;-42.0;77;565.0;-4
-25;-23;17;78.0;66;539.0;-23
-25;-39;18;42.0;77;488.0;-39
-25;2;21;70.0;73;564.0;2
-25;-49;17;52.0;67;480.0;-49
-25;41;17;138.0;75;507.0;41
-25;-9;17;89.0;70;522.0;-9
-28;-2363;29;-166.0;31;186.0;-2363
-25;-15;17;95.0;69;512.0;-15
-25;-1;17;92.0;73;509.0;-1
-25;4;17;90.0;68;505.0;4
-25;2;17;91.0;66;504.0;2
-25;-1;17;94.0;66;504.0;-1
-25;3;17;99.0;67;505.0;3
-25;11;17;102.0;69;505.0;11
-25;10;17;103.0;72;505.0;10
-25;-35;17;104.0;73;522.0;-35
-25;-10;17;104.0;75;510.0;-10
-25;-24;17;108.0;68;528.0;-24
-25;-21;17;111.0;75;509.0;-21
-25;22;17;116.0;70;509.0;22
-25;3;17;89.0;72;507.0;3
-25;25;17;86.0;71;507.0;25
-25;40;17;162.0;69;506.0;40
-26;15;21;168.0;77;520.0;15
-24;-19;17;154.0;65;620.0;-19
-18;139;27;285.0;789;466.0;139
-26;20;21;138.0;75;530.0;20
-25;27;17;122.0;67;565.0;27
-25;-69;16;154.0;69;623.0;-69
-21;128;19;414.0;68;301.0;128
-25;25;20;365.0;81;263.0;25
-25;3;20;379.0;76;271.0;3
-22;37;23;429.0;69;379.0;37
-23;-7;-2;6.0;64;452.0;-7
-33;211;18;405.0;105;412.0;211
-25;-21;17;86.0;71;515.0;-21
-24;112;20;146.0;57;638.0;112
-21;4;18;-264.0;68;668.0;4
-28;-20;18;-87.0;80;-584.0;-20
-24;-114;19;-11.0;69;642.0;-114
-25;38;21;3.0;77;542.0;38
-31;-70;24;-26.0;76;703.0;-70
-26;9;21;112.0;76;694.0;9
-25;42;16;42.0;64;608.0;42
-20;-55;18;716.0;65;370.0;-55
-22;-34;23;343.0;65;156.0;-34
-40;-1432;15;280.0;-622;440.0;-1432
-20;2;19;627.0;67;363.0;2
-29;-2;15;14.0;65;771.0;-2
