InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;Accelerometer RUA^ accX;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RLA gyroY
-4;-24;-14.0;-271;-52;-5;-34.0;52;-429.0;95.0;-24;10.0
0;-9;-28.0;-274;-21;-6;-40.0;21;-430.0;90.0;-9;10.0
0;-23;-23.0;-259;3;-4;-15.0;-3;-643.0;88.0;-23;17.0
55;-9;-543.0;-206;56;83;-111.0;-56;-509.0;-71.0;-9;-182.0
3;-35;44.0;-272;27;4;26.0;-27;-160.0;-168.0;-35;10.0
-1;-22;75.0;-266;18;3;116.0;-18;-368.0;80.0;-22;-5.0
5;44;38.0;-277;-7;0;31.0;7;-143.0;-151.0;44;-10.0
1;1;102.0;-276;1;0;23.0;-1;-150.0;-161.0;1;-40.0
6;-43;65.0;-242;-82;3;6.0;82;-346.0;-262.0;-43;53.0
-4;-19;37.0;-272;-12;1;64.0;12;-154.0;-139.0;-19;-23.0
-1;-25;41.0;-278;-9;-3;66.0;9;-151.0;-159.0;-25;7.0
1;-13;13.0;-259;5;-1;29.0;-5;-424.0;100.0;-13;33.0
-24;28;-152.0;-240;322;-118;-78.0;-322;-479.0;-6.0;28;457.0
-3;7;78.0;-281;8;-4;92.0;-8;-164.0;-158.0;7;40.0
18;14;234.0;-263;41;-3;-180.0;-41;-200.0;-130.0;14;-334.0
-10;25;138.0;-272;-16;4;72.0;16;-180.0;-155.0;25;33.0
-5;41;97.0;-282;0;-3;89.0;0;-207.0;-170.0;41;-17.0
-1;29;22.0;-257;-24;2;1.0;24;-113.0;-140.0;29;-15.0
-1;23;50.0;-259;-11;-1;7.0;11;-124.0;-131.0;23;-67.0
2;-6;-17.0;-261;-34;-2;3.0;34;-102.0;-130.0;-6;12.0
0;-57;114.0;-280;13;-2;58.0;-13;-170.0;-160.0;-57;-22.0
0;-33;147.0;-275;13;5;65.0;-13;-184.0;-161.0;-33;39.0
3;-7;121.0;-282;-24;-4;33.0;24;-177.0;-162.0;-7;-7.0
5;37;369.0;-283;-62;1;58.0;62;-160.0;-187.0;37;72.0
-2;-21;138.0;-281;-33;-2;70.0;33;-184.0;-150.0;-21;-5.0
1;2;-11.0;-260;-16;-1;-5.0;16;-408.0;99.0;2;-21.0
5;43;19.0;-262;-44;-2;-43.0;44;-394.0;108.0;43;-34.0
-5;-19;56.0;-265;-72;-3;20.0;72;-637.0;-263.0;-19;173.0
1;-4;26.0;-258;-11;0;-7.0;11;-416.0;121.0;-4;28.0
3;-21;28.0;-263;2;-5;-21.0;-2;-412.0;109.0;-21;18.0
-3;6;16.0;-265;16;-5;-1.0;-16;-415.0;116.0;6;33.0
2;9;7.0;-256;5;2;-18.0;-5;-414.0;107.0;9;-3.0
-5;-19;22.0;-261;26;-3;-30.0;-26;-415.0;110.0;-19;40.0
1;2;20.0;-272;4;1;8.0;-4;-107.0;-114.0;2;-2.0
-2;-19;159.0;-281;-33;-2;30.0;33;-196.0;-171.0;-19;9.0
2;15;138.0;-274;-21;7;78.0;21;-178.0;-157.0;15;-35.0
-2;68;-25.0;-260;6;-3;16.0;-6;-403.0;93.0;68;30.0
-2;10;24.0;-257;-26;-2;16.0;26;-415.0;123.0;10;16.0
-6;31;-136.0;-256;-13;23;297.0;13;-177.0;-10.0;31;120.0
-2;-8;9.0;-259;27;-2;-13.0;-27;-415.0;99.0;-8;-10.0
1;-32;-16.0;-258;-16;-1;-17.0;16;-403.0;104.0;-32;-13.0
1;-22;1.0;-265;8;-6;-10.0;-8;-430.0;102.0;-22;35.0
1;40;-90.0;-264;-35;3;-3.0;35;-375.0;81.0;40;94.0
6;5;-326.0;-300;-13;-23;-205.0;13;-238.0;11.0;5;209.0
0;-19;-289.0;-281;-6;-6;27.0;6;-465.0;-172.0;-19;73.0
-2;8;-4.0;-262;-27;-3;-21.0;27;-415.0;105.0;8;10.0
-3;-26;-47.0;-256;-59;2;-51.0;59;-414.0;103.0;-26;29.0
0;23;34.0;-249;-28;5;-42.0;28;-415.0;90.0;23;81.0
-4;-8;-31.0;-318;-53;-2;-86.0;53;-116.0;-30.0;-8;59.0
-2;-1;-68.0;-275;19;0;-73.0;-19;-151.0;-155.0;-1;-6.0
-122;109;256.0;-313;277;-341;99.0;-277;-508.0;-76.0;109;-173.0
2;-35;-28.0;-273;26;5;-44.0;-26;-151.0;-161.0;-35;-6.0
7;-17;235.0;-235;0;43;30.0;0;-422.0;-11.0;-17;-2.0
2;26;43.0;-277;-3;-4;-4.0;3;-123.0;-171.0;26;-3.0
2;18;35.0;-277;31;-3;2.0;-31;-142.0;-170.0;18;-5.0
0;-7;59.0;-260;-9;4;1.0;9;-61.0;-168.0;-7;29.0
-1;-30;7.0;-278;-29;-2;26.0;29;-124.0;-165.0;-30;25.0
-4;-20;298.0;-249;-88;-4;138.0;88;-362.0;-102.0;-20;-170.0
-7;-18;30.0;-276;19;-3;36.0;-19;-116.0;-161.0;-18;12.0
3;-23;264.0;-253;-25;3;-78.0;25;-565.0;-242.0;-23;-56.0
-7;216;370.0;-350;174;-29;435.0;-174;-464.0;-216.0;216;410.0
0;16;76.0;-266;-12;-6;9.0;12;-113.0;-150.0;16;18.0
1;4;-23.0;-267;-16;1;-2.0;16;-576.0;-210.0;4;-28.0
2;22;5.0;-275;25;-1;9.0;-25;-122.0;-175.0;22;-2.0
4;16;-12.0;-260;-1;1;-3.0;1;-137.0;-140.0;16;24.0
4;-42;36.0;-234;-36;-1;-47.0;36;-188.0;-228.0;-42;-142.0
-11;-18;116.0;-266;-19;63;197.0;19;-396.0;-189.0;-18;-349.0
2;18;48.0;-274;10;1;-3.0;-10;-134.0;-173.0;18;-20.0
3;12;57.0;-274;17;1;9.0;-17;-123.0;-172.0;12;37.0
0;-14;39.0;-275;-3;-2;26.0;3;-136.0;-152.0;-14;33.0
6;27;72.0;-278;-13;-4;7.0;13;-123.0;-141.0;27;40.0
0;-2;93.0;-272;19;2;26.0;-19;-140.0;-169.0;-2;18.0
-2;59;121.0;-262;-1;0;108.0;1;-388.0;116.0;59;-251.0
1;-5;-157.0;-269;7;-5;-186.0;-7;-516.0;98.0;-5;225.0
-4;2;-17.0;-247;-15;0;-204.0;15;-445.0;-209.0;2;27.0
1;12;-13.0;-261;36;0;-2.0;-36;-412.0;111.0;12;21.0
1;-2;37.0;-336;-7;-51;-87.0;7;-169.0;-9.0;-2;-53.0
-148;836;178.0;-791;84;-325;-199.0;-84;-237.0;337.0;836;-360.0
-3;30;72.0;-259;-31;2;58.0;31;-389.0;91.0;30;12.0
-3;35;12.0;-260;-12;0;0.0;12;-402.0;104.0;35;-34.0
-25;50;-2.0;-318;11;-15;-65.0;-11;-159.0;-30.0;50;-3.0
-2;-11;43.0;-221;-17;8;1.0;17;-143.0;-227.0;-11;-16.0
6;20;56.0;-256;23;2;-10.0;-23;-395.0;100.0;20;45.0
-3;28;35.0;-333;8;-3;18.0;-8;-169.0;-9.0;28;-32.0
7;13;41.0;-265;61;-8;2.0;-61;-397.0;100.0;13;47.0
-3;15;90.0;-321;5;-3;17.0;-5;-94.0;4.0;15;-59.0
-24;134;208.0;-185;-59;-106;149.0;59;-600.0;-239.0;134;-65.0
4;-22;38.0;-330;-22;1;-53.0;22;-128.0;-26.0;-22;12.0
3;-12;50.0;-335;16;-5;49.0;-16;-168.0;-13.0;-12;-9.0
-1;23;76.0;-258;22;2;61.0;-22;-389.0;98.0;23;-3.0
3;14;135.0;-321;-23;-3;84.0;23;-59.0;-22.0;14;-102.0
-1;9;308.0;-294;16;-1;120.0;-16;-371.0;-119.0;9;27.0
77;-5;926.0;-308;19;-121;-856.0;-19;-392.0;-31.0;-5;420.0
-3;-14;27.0;-333;20;-2;98.0;-20;-171.0;-9.0;-14;-36.0
1;-38;17.0;-331;-9;0;-33.0;9;-172.0;-15.0;-38;34.0
2;0;7.0;-332;59;-1;-27.0;-59;-164.0;-13.0;0;-12.0
-5;-9;18.0;-330;-23;0;20.0;23;-158.0;-12.0;-9;15.0
1;-28;55.0;-336;4;-5;2.0;-4;-150.0;-7.0;-28;10.0
-3;-37;-21.0;-325;15;7;75.0;-15;-175.0;-12.0;-37;1.0
-3;-37;-12.0;-327;20;6;51.0;-20;-160.0;-17.0;-37;6.0
0;-51;29.0;-278;-45;-6;-2.0;45;-118.0;-93.0;-51;-30.0
1;-4;-8.0;-268;15;5;-57.0;-15;-140.0;-90.0;-4;-33.0
2;-1;-31.0;-278;-13;-6;-76.0;13;-138.0;-90.0;-1;-4.0
-1;-27;-4.0;-327;15;4;72.0;-15;-153.0;-21.0;-27;19.0
4;25;-13.0;-332;-22;-1;18.0;22;-168.0;-10.0;25;7.0
1;14;26.0;-269;11;1;8.0;-11;-116.0;-82.0;14;83.0
-5;5;-587.0;-266;13;1;-4.0;-13;-318.0;-132.0;5;156.0
-2;40;133.0;-247;19;0;143.0;-19;-337.0;-38.0;40;-23.0
-5;-12;90.0;-256;40;-1;137.0;-40;-484.0;-144.0;-12;62.0
1;54;122.0;-250;-23;-1;84.0;23;-265.0;34.0;54;-19.0
4;3;54.0;-257;3;2;52.0;-3;-377.0;108.0;3;4.0
1;-11;117.0;-237;36;-6;26.0;-36;-444.0;-267.0;-11;197.0
-7;-7;96.0;-257;-10;-11;109.0;10;-306.0;37.0;-7;-88.0
8;-9;48.0;-276;34;5;-8.0;-34;-143.0;-94.0;-9;165.0
1;6;152.0;-244;18;-1;63.0;-18;-237.0;-20.0;6;53.0
-4;-15;-5.0;-318;45;3;2.0;-45;-131.0;-26.0;-15;3.0
-125;1162;-482.0;-324;-1526;-29;-333.0;1526;-394.0;-354.0;1162;-124.0
-300;4;36.0;-240;57;2;-566.0;-57;-244.0;231.0;4;-129.0
6;24;-512.0;-275;-43;-4;-319.0;43;-349.0;-33.0;24;-412.0
-2;20;-41.0;-256;13;3;-43.0;-13;-386.0;114.0;20;-37.0
117;867;-534.0;-512;150;411;-354.0;-150;-464.0;-59.0;867;-546.0
-4;-13;223.0;-271;-9;0;-7.0;9;-145.0;-160.0;-13;-43.0
-7;-2;26.0;-253;-35;10;17.0;35;-382.0;114.0;-2;33.0
-9;-21;-77.0;-256;22;2;-22.0;-22;-288.0;17.0;-21;140.0
-3;5;56.0;-315;-14;5;-16.0;14;-143.0;-14.0;5;2.0
84;85;326.0;-285;-237;-186;-191.0;237;-325.0;150.0;85;-288.0
-11;-744;156.0;-291;247;5;-78.0;-247;-370.0;-161.0;-744;108.0
-156;44;20.0;-312;-29;23;-96.0;29;-481.0;-42.0;44;428.0
4;-15;-14.0;-319;-25;-1;-10.0;25;-170.0;-4.0;-15;-45.0
6;20;-328.0;-284;-25;6;-10.0;25;-329.0;57.0;20;-17.0
-1;-7;-137.0;-319;-12;-1;-139.0;12;-300.0;-37.0;-7;95.0
38;266;65.0;-111;-277;188;-1.0;277;-335.0;-300.0;266;7.0
-5;21;32.0;-220;-61;10;35.0;61;-423.0;-258.0;21;-58.0
-1;9;290.0;-264;8;5;230.0;-8;-364.0;73.0;9;-312.0
-5;36;4.0;-331;-23;-6;27.0;23;-217.0;-19.0;36;-126.0
-2;-16;71.0;-254;-58;7;26.0;58;-366.0;108.0;-16;19.0
7;-363;-179.0;-378;-108;-126;-103.0;108;-487.0;-140.0;-363;-61.0
2;-9;103.0;-228;-29;2;-66.0;29;-299.0;-275.0;-9;-45.0
-2;-21;150.0;-237;39;0;-29.0;-39;-374.0;-253.0;-21;-121.0
203;-337;-334.0;-234;464;-6;53.0;-464;-490.0;-119.0;-337;-651.0
0;16;38.0;-240;-45;-10;-71.0;45;-485.0;-217.0;16;92.0
3;-2;-25.0;-266;-24;1;-59.0;24;-618.0;-196.0;-2;-188.0
8;17;16.0;-333;-19;-3;-26.0;19;-159.0;1.0;17;34.0
3;-17;246.0;-276;-2;-9;-8.0;2;-413.0;119.0;-17;3.0
0;13;-45.0;-262;9;1;-21.0;-9;-413.0;110.0;13;47.0
-2;-71;-14.0;-248;-175;-2;72.0;175;-466.0;-128.0;-71;-261.0
0;4;-11.0;-321;-14;1;-29.0;14;-180.0;-22.0;4;111.0
0;38;-64.0;-260;-11;3;-46.0;11;-391.0;110.0;38;28.0
4;1;-91.0;-257;11;2;117.0;-11;-457.0;-91.0;1;-193.0
-2;-8;-43.0;-291;-6;1;-180.0;6;-220.0;-4.0;-8;149.0
-2;-42;-45.0;-260;-16;0;-67.0;16;-415.0;105.0;-42;-1.0
14;-42;-56.0;-222;-51;0;-71.0;51;-360.0;-258.0;-42;102.0
0;-27;41.0;-258;21;3;-28.0;-21;-416.0;105.0;-27;49.0
51;17;277.0;-268;-5;21;616.0;5;-482.0;-52.0;17;-727.0
-2;-24;86.0;-238;6;-2;-102.0;-6;-351.0;-246.0;-24;98.0
4;13;16.0;-330;30;-2;-33.0;-30;-180.0;-4.0;13;34.0
3;-6;47.0;-235;3;-1;-164.0;-3;-402.0;-251.0;-6;-88.0
-1;8;33.0;-247;-4;0;-140.0;4;-431.0;-133.0;8;-154.0
2;-11;7.0;-256;4;4;-7.0;-4;-419.0;98.0;-11;80.0
0;-31;49.0;-259;9;3;36.0;-9;-400.0;98.0;-31;62.0
-1;-17;70.0;-265;3;1;314.0;-3;-279.0;-59.0;-17;189.0
2;4;73.0;-323;35;-1;-53.0;-35;-187.0;-17.0;4;-45.0
-2;-3;-114.0;-295;-5;-4;-77.0;5;-531.0;-185.0;-3;-344.0
2;-9;5.0;-240;48;-4;-107.0;-48;-394.0;-256.0;-9;-28.0
0;-41;33.0;-236;12;-1;-76.0;-12;-376.0;-268.0;-41;-73.0
-12;-6;-312.0;-250;11;-4;67.0;-11;-275.0;-219.0;-6;60.0
3;15;-9.0;-234;-22;2;-113.0;22;-382.0;-229.0;15;-125.0
13;-20;94.0;-319;-153;-2;527.0;153;-224.0;-41.0;-20;67.0
-1;35;19.0;-264;-21;-3;1.0;21;-389.0;90.0;35;-33.0
-2;18;-11.0;-257;5;4;-8.0;-5;-401.0;101.0;18;-11.0
-1;-4;-17.0;-320;-1;4;16.0;1;-149.0;-37.0;-4;10.0
6;29;-16.0;-264;-12;-7;4.0;12;-406.0;94.0;29;-57.0
5;-3;-39.0;-321;6;-3;-10.0;-6;-150.0;-37.0;-3;31.0
3;-10;25.0;-326;56;-4;26.0;-56;-164.0;-20.0;-10;22.0
8;-8;-7.0;-318;-51;7;1.0;51;-143.0;-32.0;-8;74.0
2;2;-47.0;-238;26;-4;-95.0;-26;-170.0;-181.0;2;-24.0
13;50;40.0;-269;-59;-18;-116.0;59;-575.0;-121.0;50;15.0
-109;-94;441.0;163;240;-154;-41.0;-240;-568.0;-1035.0;-94;217.0
-4;25;44.0;-273;-20;1;19.0;20;-116.0;-180.0;25;75.0
-2;-36;-110.0;-264;77;-2;-32.0;-77;-58.0;-164.0;-36;74.0
-2;-12;-269.0;-277;55;-5;-72.0;-55;-381.0;12.0;-12;-39.0
-5;14;101.0;-257;-11;10;93.0;11;-542.0;-89.0;14;13.0
1;-1;-1060.0;-294;-73;-1;-768.0;73;-306.0;29.0;-1;-805.0
15;37;270.0;-288;-11;-3;-235.0;11;-365.0;-196.0;37;-1355.0
23;98;40.0;-230;98;-21;171.0;-98;-570.0;-76.0;98;382.0
-11;-8;-363.0;-266;10;-2;713.0;-10;-521.0;-191.0;-8;-61.0
-400;1285;633.0;-346;4305;-256;206.0;-4305;-289.0;-60.0;1285;-256.0
1;27;140.0;-229;7;4;55.0;-7;-143.0;-158.0;27;-4.0
6;-16;161.0;-317;10;1;68.0;-10;-195.0;-30.0;-16;65.0
-1;4;99.0;-276;20;-4;38.0;-20;-111.0;-153.0;4;-11.0
-19;6;106.0;-269;14;3;1534.0;-14;-530.0;-143.0;6;732.0
-3;7;238.0;-234;34;4;-31.0;-34;-366.0;-231.0;7;-196.0
-2;-14;164.0;-324;-2;-4;-37.0;2;-193.0;-28.0;-14;139.0
0;10;-136.0;-246;-32;-5;1029.0;32;-386.0;66.0;10;-304.0
2;-7;-17.0;-314;49;3;-348.0;-49;-201.0;-13.0;-7;-19.0
11;26;-236.0;-302;79;7;-282.0;-79;-472.0;-287.0;26;8.0
2;-29;-56.0;-257;64;-9;-8.0;-64;-405.0;101.0;-29;5.0
7;88;-97.0;-277;278;0;-1717.0;-278;-277.0;-171.0;88;-522.0
5;-14;-260.0;-257;-14;-7;78.0;14;-80.0;-217.0;-14;-127.0
2;-14;-402.0;-244;-23;1;-526.0;23;-196.0;-148.0;-14;-1010.0
12;18;-2304.0;-278;26;2;-1676.0;-26;-500.0;-155.0;18;145.0
-4;-10;88.0;-270;-11;-3;78.0;11;-417.0;99.0;-10;11.0
-1;-8;702.0;-241;15;-2;157.0;-15;76.0;-132.0;-8;393.0
-11;-10;-10.0;-277;-36;-8;-48.0;36;-483.0;102.0;-10;22.0
2;40;-208.0;-233;-10;4;-225.0;10;-112.0;-141.0;40;-121.0
-282;-564;351.0;-397;161;583;292.0;-161;-293.0;-106.0;-564;832.0
-5;-8;96.0;-325;51;-5;30.0;-51;-92.0;2.0;-8;-143.0
84;-56;-129.0;-32;110;-20;-3.0;-110;-523.0;-919.0;-56;-74.0
132;40;-298.0;-226;-115;-96;-267.0;115;-591.0;-1052.0;40;641.0
6;-11;-205.0;-278;33;-5;-101.0;-33;-414.0;120.0;-11;81.0
210;125;-494.0;-241;9;118;-388.0;-9;-285.0;-1168.0;125;-95.0
-9;-18;-445.0;-270;34;9;-480.0;-34;-670.0;-144.0;-18;-143.0
5;10;37.0;-210;-28;36;-13.0;28;-369.0;118.0;10;67.0
1;35;79.0;-240;16;0;-23.0;-16;-142.0;-132.0;35;-289.0
-11;-2907;715.0;-409;-2296;-211;443.0;2296;-436.0;-45.0;-2907;-52.0
-1;5;-63.0;-318;-15;-3;-17.0;15;-125.0;-9.0;5;29.0
-1;17;-31.0;-310;29;4;-16.0;-29;-118.0;-30.0;17;27.0
-3;39;-20.0;-260;15;-1;57.0;-15;-420.0;107.0;39;25.0
143;-13;305.0;-385;-19;-90;403.0;19;-516.0;661.0;-13;-69.0
-6;-7;103.0;-221;29;8;108.0;-29;-187.0;-235.0;-7;354.0
0;-16;-393.0;-280;12;11;-263.0;-12;-608.0;-152.0;-16;-187.0
42;6;312.0;-274;82;-104;-33.0;-82;-143.0;-149.0;6;-561.0
2;10;12.0;-305;-5;-4;287.0;5;-88.0;-31.0;10;-110.0
-4;-29;-132.0;-223;-8;5;-70.0;8;-318.0;-261.0;-29;-158.0
-4;-23;-2.0;-265;56;-8;-7.0;-56;-415.0;109.0;-23;-45.0
1;17;-734.0;-278;1;-1;331.0;-1;-441.0;-179.0;17;213.0
0;37;70.0;-279;-22;1;242.0;22;-243.0;-67.0;37;877.0
-6;-10;9.0;-313;11;6;106.0;-11;-187.0;-19.0;-10;209.0
259;728;-648.0;27;-1103;-299;116.0;1103;-487.0;-56.0;728;11.0
-4;5;-164.0;-267;-5;24;-127.0;5;-476.0;-106.0;5;-692.0
2;13;-260.0;-322;-5;-1;-4.0;5;-178.0;-18.0;13;-264.0
1;-20;130.0;-240;-20;-3;120.0;20;-335.0;-236.0;-20;111.0
-36;-1913;188.0;-285;-4297;-520;97.0;4297;-488.0;22.0;-1913;-312.0
3;-10;179.0;-272;-27;6;-42.0;27;-171.0;-89.0;-10;-42.0
38;-24;-118.0;-258;-43;42;-483.0;43;-377.0;-92.0;-24;645.0
-2;-17;296.0;-205;-28;11;-84.0;28;-478.0;-294.0;-17;253.0
7;-27;-286.0;-235;92;7;291.0;-92;-285.0;-210.0;-27;-576.0
0;-2;-95.0;-248;3;17;-84.0;-3;-745.0;50.0;-2;-47.0
0;-39;-359.0;-258;-49;1;-508.0;49;-330.0;-169.0;-39;248.0
-1;-5;64.0;-269;7;-1;25.0;-7;-465.0;100.0;-5;13.0
281;3933;-59.0;-299;-2224;43;-211.0;2224;-526.0;-268.0;3933;-337.0
1;7;14.0;-247;-31;-3;-147.0;31;-539.0;102.0;7;214.0
1;34;31.0;-247;14;-3;-331.0;-14;-187.0;-127.0;34;-347.0
-3;41;68.0;-260;-11;-2;-30.0;11;-109.0;-130.0;41;-14.0
-3;-35;150.0;-279;37;2;73.0;-37;-179.0;-151.0;-35;-12.0
0;-11;31.0;-260;16;2;1.0;-16;-75.0;-160.0;-11;-30.0
4;32;833.0;-277;14;-4;333.0;-14;-165.0;-149.0;32;-362.0
1;69;30.0;-293;-130;-34;-305.0;130;-715.0;-122.0;69;-225.0
0;-63;-13.0;-260;-11;0;-9.0;11;-396.0;121.0;-63;-15.0
-2;-27;-8.0;-274;24;-2;-11.0;-24;-105.0;-141.0;-27;-34.0
-4;8;-28.0;-257;47;2;-7.0;-47;-415.0;121.0;8;14.0
-10;18;77.0;-314;73;6;48.0;-73;-32.0;-29.0;18;67.0
5;-5;67.0;-321;18;-1;41.0;-18;-71.0;-15.0;-5;-51.0
8;14;-83.0;-230;44;45;-181.0;-44;-428.0;16.0;14;592.0
144;29;-434.0;-238;53;30;-410.0;-53;-437.0;-409.0;29;379.0
11;-33;-37.0;-250;-35;-8;-16.0;35;-622.0;856.0;-33;295.0
2;-5;-17.0;-257;28;2;-35.0;-28;-94.0;-131.0;-5;-22.0
1;54;15.0;-335;-14;-11;32.0;14;-161.0;-1.0;54;68.0
-2;53;8.0;-258;21;0;-22.0;-21;-407.0;105.0;53;-73.0
-150;2088;-114.0;-200;-1052;-43;11.0;1052;-358.0;-366.0;2088;-137.0
18;-362;31.0;-332;-542;42;-29.0;542;-386.0;-111.0;-362;77.0
141;35;-46.0;-321;-36;-6;445.0;36;-400.0;100.0;35;68.0
0;1;3.0;-254;28;5;-16.0;-28;-90.0;-145.0;1;-15.0
0;-4;-1.0;-262;-9;-2;-5.0;9;-94.0;-131.0;-4;34.0
2;17;-13.0;-275;-17;-2;17.0;17;-107.0;-166.0;17;34.0
-3;28;-423.0;-263;-28;6;-241.0;28;-449.0;129.0;28;-47.0
-8;4;1986.0;-313;43;1;209.0;-43;-123.0;-21.0;4;61.0
-9;11;-1289.0;-269;-106;-3;-361.0;106;-408.0;-150.0;11;667.0
3;17;22.0;-269;28;1;4.0;-28;-609.0;-212.0;17;8.0
-6;29;214.0;-264;-15;-2;79.0;15;-86.0;-168.0;29;30.0
-9;-18;12.0;-316;9;4;-30.0;-9;-95.0;-9.0;-18;-112.0
1;-20;33.0;-254;-2;-2;19.0;2;-589.0;-210.0;-20;-7.0
0;27;-56.0;-254;19;-11;79.0;-19;-555.0;-110.0;27;-84.0
3;-3;185.0;-279;27;-5;28.0;-27;-112.0;-171.0;-3;37.0
0;-25;-19.0;-317;2;5;54.0;-2;-135.0;-30.0;-25;-106.0
-3;-2;44.0;-258;-23;-1;61.0;23;-658.0;52.0;-2;-22.0
-13;58;243.0;-232;-50;0;-47.0;50;-459.0;-261.0;58;-461.0
143;281;-539.0;-334;119;-28;-443.0;-119;-377.0;119.0;281;175.0
5;-18;-8.0;-269;4;3;-2.0;-4;-613.0;-187.0;-18;-42.0
-1;30;656.0;-266;-51;9;475.0;51;-327.0;5.0;30;704.0
-5;-7;393.0;-272;-26;-2;190.0;26;-103.0;-125.0;-7;-174.0
1;-5;-95.0;-239;-32;1;-109.0;32;-88.0;-161.0;-5;-193.0
6;-3;221.0;-238;-14;-2;75.0;14;-105.0;-135.0;-3;320.0
-5;27;-80.0;-250;6;-1;-68.0;-6;-84.0;-142.0;27;234.0
2;33;52.0;-254;-7;4;22.0;7;-75.0;-141.0;33;18.0
-1;2;-42.0;-272;-19;-6;-95.0;19;-546.0;-134.0;2;382.0
4;4;9.0;-259;-23;3;-41.0;23;-89.0;-152.0;4;-31.0
1;7;16.0;-260;-6;-1;-26.0;6;-82.0;-130.0;7;-17.0
7;-46;220.0;-274;-94;20;-55.0;94;-8.0;-261.0;-46;-305.0
3;-13;69.0;-260;46;-1;16.0;-46;-109.0;-129.0;-13;-62.0
-142;386;1377.0;-317;1514;72;688.0;-1514;-244.0;238.0;386;-229.0
3;-36;29.0;-257;-43;3;9.0;43;-54.0;-127.0;-36;-5.0
3;36;-182.0;-259;106;-5;-27.0;-106;-475.0;-237.0;36;-29.0
5;-17;508.0;-246;34;-2;-44.0;-34;-495.0;-99.0;-17;572.0
6;-112;-153.0;-267;-34;9;251.0;34;-382.0;20.0;-112;232.0
616;881;86.0;-367;-2991;-170;-9.0;2991;-290.0;47.0;881;75.0
-6;-16;16.0;-254;33;6;-10.0;-33;-85.0;-132.0;-16;0.0
-4;38;-356.0;-262;4;0;127.0;-4;-299.0;-68.0;38;557.0
-36;-729;141.0;-379;-2096;132;86.0;2096;-378.0;-116.0;-729;-48.0
-1;13;142.0;-246;-17;2;-6.0;17;-139.0;-179.0;13;131.0
-4;34;86.0;-232;-9;-5;-489.0;9;-302.0;-218.0;34;-661.0
-28;0;97.0;-284;119;14;-443.0;-119;-462.0;368.0;0;-403.0
-3;1;121.0;-271;-35;2;329.0;35;-138.0;-53.0;1;452.0
0;11;167.0;-268;5;0;48.0;-5;-110.0;-142.0;11;-150.0
2;-15;98.0;-269;-13;0;-12.0;13;-95.0;-127.0;-15;-99.0
-6;-55;1851.0;-267;-83;1;1764.0;83;-593.0;-163.0;-55;898.0
0;15;-366.0;-277;-6;-1;-230.0;6;-142.0;-119.0;15;-262.0
13;-2;-34.0;-295;-44;10;270.0;44;-504.0;-181.0;-2;172.0
-2;-1;183.0;-234;16;-1;137.0;-16;-144.0;-181.0;-1;-16.0
-1;-7;62.0;-243;-2;0;-147.0;2;-94.0;-165.0;-7;224.0
290;-2303;-2291.0;-412;-4084;261;-939.0;4084;-265.0;427.0;-2303;784.0
5;17;1439.0;-274;78;1;-294.0;-78;-255.0;-157.0;17;-604.0
-5;34;472.0;-315;-22;1;38.0;22;-148.0;5.0;34;-254.0
6;-14;150.0;-236;26;15;14.0;-26;-690.0;120.0;-14;76.0
2;39;64.0;-274;-6;2;121.0;6;-168.0;-171.0;39;157.0
2;28;-223.0;-246;12;-1;-557.0;-12;-325.0;-93.0;28;1355.0
144;-374;-36.0;44;386;-137;-111.0;-386;-871.0;-1253.0;-374;-153.0
-5;-2;-70.0;-257;-28;4;-22.0;28;-99.0;-161.0;-2;-13.0
0;11;102.0;-228;-15;0;-14.0;15;-364.0;-231.0;11;287.0
-6;29;-121.0;-311;-1;7;-226.0;1;-218.0;-44.0;29;-210.0
-1;16;-44.0;-314;-28;2;-45.0;28;-102.0;-20.0;16;-31.0
-4;4;641.0;-258;-9;2;-104.0;9;-411.0;1.0;4;-165.0
9;-7;-1263.0;-325;-20;3;9.0;20;-276.0;-48.0;-7;61.0
3;6;50.0;-235;-45;-5;-107.0;45;-488.0;-278.0;6;-41.0
3;6;937.0;-279;-13;0;407.0;13;-237.0;-162.0;6;-37.0
6;20;7.0;-337;-8;-6;16.0;8;-62.0;-18.0;20;-27.0
3;-24;-505.0;-260;-43;-3;-409.0;43;-168.0;84.0;-24;682.0
226;3435;907.0;-572;2454;-32;418.0;-2454;-364.0;141.0;3435;-81.0
0;-26;-74.0;-242;19;3;-114.0;-19;-121.0;-151.0;-26;-23.0
44;-8;595.0;-238;105;122;512.0;-105;-318.0;-908.0;-8;-232.0
27;-25;172.0;-284;-4;15;-161.0;4;-387.0;-58.0;-25;425.0
6;3;450.0;-258;-18;4;566.0;18;-418.0;-144.0;3;-65.0
