InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX
132.0;-811;27.0;365;-162.0;219.0;80.0
-16.0;-807;-35.0;397;-43.0;75.0;135.0
104.0;-776;26.0;430;103.0;-176.0;-26.0
133.0;-808;-73.0;380;18.0;102.0;36.0
94.0;-830;-88.0;350;50.0;66.0;49.0
61.0;-698;-44.0;510;83.0;189.0;-96.0
-4.0;-811;-47.0;383;383.0;325.0;-199.0
-17.0;-810;3.0;368;-69.0;83.0;-72.0
58.0;-813;-11.0;379;-5.0;159.0;40.0
-1.0;-715;46.0;489;18.0;28.0;102.0
15.0;-716;-11.0;491;36.0;9.0;-88.0
197.0;-756;-187.0;419;-40.0;-413.0;-266.0
59.0;-825;-96.0;353;-27.0;11.0;-200.0
4.0;-764;-105.0;432;67.0;-50.0;9.0
-2.0;-744;68.0;432;-30.0;22.0;-62.0
224.0;-800;-148.0;317;153.0;164.0;103.0
16.0;-795;-83.0;404;115.0;-16.0;-24.0
-29.0;-845;45.0;348;11.0;-43.0;-25.0
-17.0;-834;31.0;346;-12.0;-32.0;-22.0
94.0;-816;31.0;382;-86.0;48.0;-32.0
-1.0;-839;24.0;342;35.0;2.0;97.0
-13.0;-761;-4.0;430;-24.0;-77.0;8.0
-3.0;-761;-17.0;436;27.0;-82.0;6.0
-17.0;-772;-2.0;425;-27.0;12.0;-108.0
-4.0;-770;3.0;429;42.0;94.0;145.0
-56.0;-768;-23.0;432;26.0;5.0;-81.0
138.0;-807;2.0;389;-17.0;177.0;35.0
-23.0;-805;2.0;369;-13.0;-139.0;94.0
-71.0;-827;132.0;357;99.0;-46.0;214.0
478.0;-813;-157.0;350;-593.0;452.0;32.0
-68.0;-832;56.0;326;-58.0;-27.0;-47.0
-68.0;-810;96.0;340;26.0;-69.0;-37.0
34.0;-813;80.0;369;-13.0;63.0;-102.0
-563.0;-815;495.0;356;624.0;-365.0;-127.0
51.0;-793;-18.0;277;131.0;38.0;93.0
30.0;-826;-58.0;342;29.0;101.0;-96.0
169.0;-826;-245.0;358;78.0;93.0;25.0
161.0;-848;-304.0;373;-242.0;-64.0;108.0
92.0;-820;174.0;362;36.0;15.0;-23.0
10.0;-816;63.0;357;98.0;15.0;-4.0
392.0;-780;-357.0;436;40.0;101.0;50.0
-3.0;-836;-40.0;353;-10.0;19.0;-100.0
129.0;-806;-107.0;357;-184.0;-89.0;-70.0
65.0;-832;-61.0;347;-25.0;76.0;-105.0
63.0;-826;-84.0;347;13.0;70.0;-78.0
-39.0;-829;14.0;361;17.0;-86.0;21.0
70.0;-825;31.0;353;77.0;13.0;-81.0
-86.0;-831;7.0;354;-147.0;90.0;11.0
-312.0;-807;71.0;388;-148.0;159.0;-234.0
-89.0;-800;-1.0;388;59.0;-273.0;-58.0
18.0;-784;50.0;392;14.0;164.0;32.0
-25.0;-824;-2.0;346;-61.0;-23.0;40.0
-55.0;-801;-9.0;405;-41.0;-105.0;260.0
32.0;-805;65.0;373;31.0;97.0;-94.0
44.0;-836;43.0;351;25.0;149.0;38.0
79.0;-821;-100.0;375;16.0;312.0;139.0
-81.0;-823;-172.0;355;116.0;13.0;-164.0
6.0;-846;-1.0;330;63.0;70.0;77.0
34.0;-820;48.0;378;-1.0;157.0;84.0
30.0;-841;-4.0;318;83.0;4.0;59.0
12.0;-803;80.0;388;85.0;-27.0;2.0
-60.0;-848;40.0;330;29.0;36.0;57.0
-39.0;-847;21.0;332;23.0;20.0;56.0
61.0;-808;-82.0;373;109.0;-42.0;-60.0
37.0;-809;5.0;375;67.0;197.0;30.0
-79.0;-823;125.0;357;-17.0;152.0;0.0
56.0;-825;42.0;357;241.0;5.0;-154.0
27.0;-813;82.0;370;98.0;101.0;-92.0
32.0;-811;75.0;345;59.0;52.0;-79.0
170.0;-838;-125.0;354;212.0;95.0;10.0
78.0;-823;6.0;367;11.0;130.0;-67.0
-32.0;-819;-30.0;363;-90.0;21.0;-13.0
-71.0;-820;33.0;366;-132.0;-18.0;-138.0
7.0;-835;-20.0;357;43.0;-69.0;-24.0
5.0;-882;42.0;374;-43.0;214.0;13.0
-33.0;-821;129.0;361;-32.0;19.0;-6.0
-19.0;-824;98.0;357;-2.0;39.0;65.0
49.0;-819;38.0;362;-10.0;151.0;-19.0
-23.0;-824;67.0;361;79.0;12.0;101.0
-336.0;-843;69.0;333;160.0;244.0;-49.0
-142.0;-816;-124.0;338;-245.0;144.0;21.0
8.0;-850;-9.0;338;-35.0;72.0;-150.0
-15.0;-821;26.0;360;136.0;-43.0;9.0
-47.0;-817;14.0;365;-63.0;37.0;-91.0
24.0;-807;34.0;361;116.0;68.0;37.0
68.0;-836;-95.0;343;-56.0;112.0;-174.0
-30.0;-821;72.0;363;15.0;-22.0;63.0
151.0;-628;61.0;567;102.0;172.0;-46.0
-20.0;-828;-25.0;363;8.0;-27.0;-135.0
-16.0;-823;-51.0;364;56.0;-13.0;-72.0
307.0;-815;-148.0;366;-61.0;78.0;-34.0
-61.0;-739;-30.0;460;-6.0;-27.0;46.0
-63.0;-748;-24.0;449;44.0;5.0;82.0
94.0;-825;-213.0;359;111.0;225.0;-32.0
128.0;-576;-142.0;630;442.0;44.0;134.0
87.0;-755;-61.0;441;75.0;17.0;106.0
73.0;-759;-79.0;439;105.0;13.0;86.0
58.0;-773;-54.0;437;67.0;73.0;110.0
-27.0;-824;13.0;358;34.0;-1.0;-85.0
18.0;-765;-97.0;432;96.0;38.0;81.0
-85.0;-824;40.0;367;-24.0;-62.0;104.0
13.0;-853;17.0;113;-11.0;39.0;-23.0
25.0;-811;-39.0;376;46.0;25.0;134.0
63.0;-769;-76.0;430;75.0;51.0;113.0
-6.0;-802;-107.0;401;49.0;98.0;121.0
25.0;-781;-65.0;416;11.0;41.0;144.0
-46.0;-826;-25.0;341;-70.0;40.0;-164.0
73.0;-792;-38.0;412;50.0;70.0;123.0
31.0;-811;-44.0;380;-6.0;49.0;-137.0
42.0;-825;-15.0;356;-29.0;44.0;-189.0
26.0;-834;-9.0;342;28.0;100.0;-79.0
36.0;-822;-1.0;372;-132.0;80.0;77.0
33.0;-816;-60.0;356;-51.0;53.0;-135.0
59.0;-810;1.0;371;-141.0;90.0;-69.0
-87.0;-811;20.0;354;-102.0;166.0;167.0
59.0;-805;-7.0;390;28.0;161.0;41.0
10.0;-828;-42.0;360;-3.0;-19.0;-83.0
-38.0;-822;49.0;338;36.0;-27.0;128.0
113.0;-836;-20.0;357;123.0;172.0;125.0
-71.0;-772;139.0;436;-82.0;-116.0;-23.0
-55.0;-802;-20.0;412;178.0;88.0;195.0
-25.0;-802;-24.0;380;56.0;22.0;188.0
184.0;-1089;-70.0;894;263.0;410.0;323.0
82.0;-816;-62.0;355;93.0;69.0;161.0
112.0;-774;51.0;416;12.0;73.0;188.0
33.0;-747;47.0;423;54.0;33.0;-94.0
49.0;-751;14.0;424;-38.0;61.0;114.0
100.0;-824;-1.0;365;-19.0;59.0;91.0
-83.0;-748;37.0;429;-19.0;8.0;-55.0
60.0;-757;4.0;414;-93.0;25.0;137.0
-5.0;-829;56.0;358;3.0;120.0;61.0
-41.0;-833;44.0;341;36.0;-36.0;62.0
150.0;-806;7.0;375;121.0;-57.0;106.0
-132.0;-757;23.0;417;-60.0;168.0;53.0
-17.0;-736;36.0;435;-89.0;68.0;29.0
-37.0;-829;39.0;339;17.0;-51.0;36.0
163.0;-799;-160.0;356;-76.0;54.0;29.0
70.0;-752;-62.0;453;-42.0;8.0;-100.0
63.0;-833;-17.0;354;63.0;179.0;-61.0
103.0;-824;-156.0;362;60.0;86.0;-71.0
-23.0;-842;48.0;320;54.0;36.0;61.0
-30.0;-628;311.0;-234;48.0;-33.0;346.0
64.0;-823;-17.0;346;10.0;133.0;-30.0
71.0;-826;-16.0;345;-29.0;116.0;-54.0
78.0;-836;-45.0;343;34.0;65.0;-76.0
-40.0;-780;160.0;422;-148.0;79.0;-36.0
70.0;-841;-17.0;346;74.0;121.0;58.0
142.0;-397;-77.0;-582;133.0;320.0;-160.0
10.0;-776;34.0;390;-34.0;65.0;145.0
17.0;-792;-33.0;405;136.0;88.0;-65.0
96.0;-779;-21.0;384;-11.0;67.0;-108.0
69.0;-851;-29.0;296;-12.0;104.0;7.0
116.0;-799;-190.0;395;-210.0;172.0;-5.0
57.0;-801;-18.0;386;-89.0;36.0;90.0
116.0;-802;-26.0;395;4.0;146.0;19.0
115.0;-805;-76.0;403;157.0;48.0;-59.0
21.0;-797;-46.0;384;-5.0;33.0;144.0
176.0;-789;-23.0;361;-152.0;-110.0;96.0
32.0;-796;-21.0;382;-90.0;-14.0;68.0
49.0;-880;-30.0;330;55.0;18.0;28.0
131.0;-792;-174.0;416;38.0;16.0;17.0
-57.0;-883;39.0;376;0.0;-5.0;-14.0
58.0;-158;63.0;66;122.0;-218.0;-162.0
67.0;-756;-11.0;410;34.0;3.0;136.0
35.0;-752;-46.0;416;-8.0;-2.0;212.0
-2.0;-803;-1.0;384;2.0;20.0;138.0
-40.0;-868;30.0;326;-36.0;23.0;57.0
276.0;118;-149.0;-1522;187.0;305.0;61.0
39.0;-852;-20.0;343;128.0;12.0;36.0
38.0;-844;3.0;325;-4.0;-1.0;99.0
7.0;-844;21.0;332;-3.0;-21.0;52.0
10.0;-780;-56.0;410;-24.0;-91.0;34.0
42.0;-830;-74.0;333;37.0;50.0;111.0
35.0;-803;-62.0;397;73.0;29.0;-154.0
106.0;-818;-40.0;361;67.0;179.0;27.0
-148.0;-807;153.0;386;14.0;19.0;38.0
86.0;-816;65.0;351;41.0;53.0;54.0
126.0;-1082;-105.0;399;171.0;108.0;-100.0
27.0;-843;23.0;340;-39.0;46.0;99.0
42.0;-1492;74.0;-8;209.0;56.0;-182.0
48.0;-856;52.0;342;20.0;105.0;18.0
46.0;-775;13.0;418;-75.0;14.0;88.0
55.0;-811;82.0;379;44.0;225.0;16.0
54.0;-840;-55.0;339;6.0;123.0;36.0
67.0;-854;-9.0;345;8.0;117.0;-76.0
-14.0;-778;44.0;417;76.0;64.0;113.0
-35.0;-774;28.0;422;72.0;78.0;104.0
54.0;-735;-44.0;428;38.0;18.0;-118.0
112.0;-843;-63.0;330;58.0;99.0;-1.0
114.0;-845;-49.0;336;44.0;80.0;-28.0
108.0;-812;-115.0;370;57.0;83.0;-195.0
57.0;-743;-3.0;430;47.0;18.0;-195.0
67.0;-793;-166.0;404;60.0;-35.0;-86.0
31.0;-735;70.0;431;182.0;107.0;9.0
36.0;-817;-96.0;365;35.0;-9.0;-151.0
120.0;-749;-40.0;465;28.0;78.0;-24.0
31.0;-771;-28.0;420;68.0;114.0;125.0
103.0;-776;-45.0;416;34.0;166.0;24.0
74.0;-757;-42.0;417;73.0;80.0;172.0
53.0;-771;-66.0;422;95.0;118.0;66.0
-24.0;-832;58.0;350;-178.0;211.0;71.0
128.0;-847;-11.0;348;422.0;249.0;177.0
-106.0;-823;-76.0;359;-393.0;-501.0;-106.0
-44.0;-732;103.0;446;-210.0;33.0;488.0
12.0;-779;-7.0;413;112.0;56.0;337.0
-42.0;-720;79.0;483;46.0;81.0;349.0
-357.0;-798;67.0;409;-463.0;299.0;169.0
270.0;-798;-238.0;423;545.0;354.0;168.0
-42.0;-780;179.0;429;-13.0;61.0;-8.0
248.0;-809;-293.0;370;-442.0;-9.0;-43.0
-442.0;-707;439.0;415;1190.0;-134.0;1091.0
86.0;-663;-302.0;1278;-181.0;376.0;-142.0
-35.0;-742;85.0;440;-40.0;-8.0;72.0
28.0;-669;-59.0;544;44.0;13.0;-3.0
24.0;-907;-6.0;334;29.0;-1.0;196.0
13.0;-683;-22.0;520;56.0;43.0;-19.0
-346.0;-1870;457.0;2744;437.0;-1199.0;143.0
238.0;-819;-218.0;363;-66.0;291.0;-44.0
104.0;-801;-136.0;405;441.0;-539.0;250.0
17.0;-687;37.0;513;22.0;-2.0;-38.0
44.0;-666;-49.0;547;124.0;31.0;-2.0
-6.0;-654;-30.0;553;-280.0;249.0;96.0
19.0;-652;-8.0;546;31.0;18.0;79.0
365.0;-815;-43.0;338;57.0;-430.0;-101.0
44.0;-837;-41.0;354;203.0;-200.0;-146.0
-12.0;-683;-14.0;533;33.0;5.0;-35.0
8.0;-683;-33.0;521;-3.0;31.0;-28.0
154.0;-1130;129.0;889;107.0;31.0;388.0
7.0;-682;-12.0;523;33.0;46.0;-32.0
26.0;-684;-6.0;522;37.0;30.0;-51.0
18.0;-719;91.0;454;-35.0;95.0;64.0
-249.0;956;-266.0;3209;-362.0;-710.0;-245.0
16.0;-674;-26.0;531;12.0;25.0;-93.0
16.0;-689;-4.0;524;54.0;24.0;-23.0
58.0;-689;-48.0;518;18.0;48.0;-27.0
111.0;-562;-61.0;653;76.0;27.0;-123.0
-51.0;-728;-53.0;475;-23.0;-174.0;-1447.0
115.0;-827;-150.0;361;92.0;105.0;80.0
230.0;-778;-81.0;410;-108.0;8.0;270.0
24.0;-734;-94.0;455;164.0;31.0;-131.0
131.0;-763;-148.0;437;10.0;-87.0;-264.0
274.0;-860;-450.0;567;-1432.0;-279.0;-1980.0
3.0;-805;12.0;348;27.0;83.0;369.0
66.0;-718;56.0;484;38.0;188.0;1308.0
7.0;-650;-23.0;547;21.0;41.0;12.0
32.0;-660;-33.0;549;18.0;30.0;15.0
-194.0;-800;-653.0;371;-110.0;51.0;-17.0
18.0;-654;15.0;545;37.0;45.0;0.0
24.0;-658;-10.0;550;10.0;32.0;-1.0
-5.0;-632;31.0;568;10.0;-6.0;43.0
-289.0;-655;180.0;1883;145.0;-468.0;775.0
28.0;-678;2.0;535;18.0;-9.0;27.0
-28.0;-752;-273.0;2047;-70.0;54.0;145.0
-17.0;-679;-8.0;529;28.0;29.0;-11.0
1.0;-685;23.0;523;9.0;25.0;21.0
95.0;-841;-56.0;360;-3.0;223.0;-395.0
-204.0;-806;-201.0;343;-52.0;-80.0;207.0
-216.0;-1080;49.0;-276;-103.0;-324.0;640.0
-20.0;-817;43.0;351;63.0;-26.0;275.0
-26.0;-817;1.0;358;116.0;-176.0;128.0
-20.0;-671;17.0;556;195.0;48.0;221.0
101.0;-818;8.0;379;-520.0;299.0;651.0
-105.0;-772;47.0;442;126.0;182.0;63.0
94.0;-820;15.0;335;-137.0;-32.0;-112.0
-60.0;-836;214.0;349;277.0;499.0;694.0
44.0;-663;1.0;562;51.0;-2.0;246.0
19.0;-759;195.0;400;1029.0;404.0;120.0
-88.0;-721;52.0;493;32.0;186.0;-22.0
3.0;-745;-95.0;456;76.0;-52.0;-704.0
266.0;-834;-149.0;431;329.0;-36.0;-120.0
419.0;-830;-145.0;353;-1036.0;-30.0;885.0
78.0;-823;96.0;367;92.0;65.0;165.0
-139.0;-687;-5.0;515;-36.0;215.0;-269.0
174.0;-250;101.0;789;-574.0;464.0;-63.0
52.0;-737;-252.0;432;-66.0;147.0;555.0
-102.0;-824;90.0;345;-134.0;73.0;-65.0
484.0;-837;81.0;369;691.0;-388.0;540.0
-150.0;-730;134.0;448;-3.0;85.0;271.0
-197.0;-355;204.0;755;206.0;-132.0;116.0
-657.0;-817;491.0;380;46.0;66.0;343.0
444.0;-1730;36.0;549;-130.0;122.0;-471.0
-411.0;-787;406.0;495;512.0;-175.0;587.0
1.0;-836;-24.0;351;-2.0;194.0;176.0
141.0;-826;-9.0;296;718.0;637.0;477.0
-80.0;-807;259.0;379;-53.0;-161.0;-529.0
37.0;-482;-87.0;-104;563.0;-339.0;-761.0
7.0;-816;68.0;379;16.0;93.0;159.0
37.0;-760;-101.0;442;66.0;-73.0;-133.0
45.0;-860;-36.0;349;-403.0;-311.0;-416.0
56.0;-817;-24.0;361;329.0;-115.0;-343.0
-42.0;-765;90.0;402;1.0;152.0;497.0
291.0;-798;100.0;364;-136.0;1208.0;409.0
28.0;-857;-243.0;-220;181.0;-43.0;-254.0
-821.0;-805;258.0;383;458.0;-402.0;619.0
-92.0;-821;47.0;359;-43.0;-103.0;-81.0
-15.0;-856;-47.0;336;-178.0;44.0;-18.0
-105.0;-774;1.0;415;159.0;181.0;-373.0
-543.0;-803;2.0;371;-1123.0;675.0;-264.0
-34.0;-652;64.0;546;37.0;93.0;150.0
-13.0;-702;53.0;500;33.0;41.0;98.0
48.0;-848;-54.0;326;-18.0;94.0;-92.0
215.0;-736;-168.0;-354;105.0;323.0;-476.0
-939.0;-809;408.0;343;1339.0;-425.0;301.0
24.0;-713;-49.0;490;2.0;18.0;-249.0
-124.0;-669;55.0;552;199.0;225.0;-116.0
-40.0;-825;-99.0;360;35.0;-64.0;-26.0
929.0;-915;-846.0;347;170.0;778.0;-262.0
-1080.0;-832;99.0;367;-67.0;-1514.0;143.0
-76.0;-831;68.0;349;151.0;-261.0;295.0
95.0;-623;-44.0;590;-18.0;272.0;19.0
-61.0;-830;112.0;344;168.0;-39.0;425.0
-104.0;-810;-15.0;372;-8.0;-68.0;33.0
-177.0;-733;107.0;440;-127.0;173.0;304.0
81.0;-780;-17.0;371;235.0;532.0;-16.0
-74.0;-755;82.0;411;35.0;82.0;-183.0
-1674.0;-789;307.0;361;1576.0;-1960.0;-181.0
58.0;-684;199.0;518;-23.0;190.0;260.0
-9.0;-839;-13.0;35;6.0;-25.0;-130.0
24.0;-1286;-297.0;-160;-258.0;-497.0;110.0
-54.0;-724;104.0;481;5.0;149.0;751.0
59.0;-540;-30.0;635;64.0;48.0;57.0
50.0;-815;-42.0;393;-125.0;200.0;-992.0
61.0;-817;-92.0;370;41.0;6.0;-279.0
4.0;-798;-34.0;408;515.0;134.0;-20.0
-248.0;-572;330.0;-741;588.0;-334.0;1016.0
1.0;-800;-332.0;353;-173.0;-391.0;224.0
123.0;-832;-56.0;357;-207.0;-28.0;266.0
33.0;-813;-37.0;364;-122.0;104.0;257.0
21.0;-792;3.0;437;436.0;-530.0;170.0
103.0;-811;263.0;357;81.0;-14.0;-354.0
-141.0;-791;-116.0;424;341.0;21.0;-184.0
361.0;-814;39.0;379;187.0;888.0;121.0
12.0;-827;14.0;364;-188.0;35.0;-169.0
-106.0;-751;168.0;454;-39.0;102.0;154.0
-94.0;-856;91.0;318;-98.0;41.0;231.0
-278.0;-806;-71.0;350;594.0;-125.0;50.0
-14.0;-815;-111.0;365;228.0;-143.0;-66.0
37.0;-814;-152.0;388;305.0;2.0;-24.0
48.0;-834;-183.0;339;-330.0;52.0;-618.0
320.0;-842;-133.0;377;-569.0;398.0;-501.0
108.0;-820;-201.0;360;253.0;-186.0;-340.0
191.0;-755;-98.0;416;-208.0;105.0;95.0
12.0;-858;-39.0;334;-82.0;24.0;-61.0
165.0;-775;-60.0;420;-446.0;13.0;-13.0
198.0;-779;-24.0;414;352.0;433.0;-282.0
-116.0;-847;86.0;337;-23.0;-39.0;-286.0
131.0;-813;72.0;383;-65.0;170.0;-63.0
208.0;-833;-79.0;351;-344.0;603.0;389.0
1183.0;-829;-247.0;358;-2578.0;1921.0;1955.0
-99.0;-815;155.0;364;-12.0;-52.0;210.0
87.0;-782;-11.0;419;-600.0;149.0;171.0
-75.0;-821;89.0;361;49.0;-108.0;-124.0
-159.0;-806;251.0;344;332.0;-32.0;264.0
34.0;-1029;85.0;1154;-365.0;836.0;267.0
-23.0;-773;-35.0;427;201.0;-1163.0;-425.0
-67.0;-774;15.0;-23;-111.0;-234.0;-235.0
333.0;-855;-282.0;323;-546.0;-400.0;167.0
-42.0;-830;83.0;349;-25.0;-43.0;5.0
83.0;-803;-39.0;187;111.0;7.0;224.0
-230.0;-808;258.0;399;-189.0;-75.0;104.0
-324.0;-745;239.0;425;65.0;-263.0;84.0
-115.0;-763;97.0;426;-523.0;-198.0;26.0
65.0;-835;-49.0;339;21.0;68.0;-143.0
142.0;-842;-196.0;322;22.0;107.0;-367.0
12.0;-690;-46.0;523;121.0;-81.0;-214.0
-170.0;-796;-102.0;381;18.0;621.0;-195.0
185.0;-764;-54.0;417;-199.0;160.0;-186.0
106.0;-802;-196.0;377;-380.0;540.0;-294.0
559.0;-829;-673.0;321;-449.0;513.0;-994.0
-97.0;-742;68.0;1254;-134.0;-940.0;-626.0
-84.0;-809;125.0;362;613.0;-274.0;-550.0
-399.0;-808;-48.0;396;264.0;230.0;-108.0
495.0;-811;-373.0;372;-1077.0;-56.0;-367.0
-20.0;-647;168.0;573;-141.0;176.0;54.0
-17.0;-740;60.0;442;-103.0;69.0;24.0
147.0;-808;-309.0;375;22.0;47.0;68.0
83.0;-827;-100.0;358;-12.0;145.0;24.0
59.0;-827;-38.0;359;-16.0;200.0;47.0
78.0;-826;-32.0;356;13.0;172.0;67.0
134.0;-813;-49.0;383;273.0;35.0;90.0
18.0;-799;-273.0;387;-1.0;-81.0;-176.0
52.0;-826;-201.0;354;223.0;425.0;-72.0
-447.0;-812;90.0;378;138.0;-736.0;388.0
525.0;-872;-273.0;374;-652.0;1427.0;-668.0
230.0;-829;-131.0;349;-324.0;-107.0;125.0
-79.0;-824;9.0;359;-18.0;-64.0;32.0
-81.0;-764;-3.0;408;-64.0;-329.0;79.0
-15.0;-814;-18.0;346;584.0;-308.0;120.0
-21.0;-827;-6.0;357;-261.0;249.0;-232.0
-48.0;-803;103.0;381;-5.0;-4.0;-120.0
14.0;-785;68.0;436;-49.0;258.0;-489.0
-711.0;-903;773.0;358;-413.0;-457.0;-148.0
-111.0;-787;318.0;295;36.0;470.0;-159.0
95.0;-837;32.0;382;-544.0;-257.0;-88.0
-133.0;-833;49.0;360;237.0;-282.0;86.0
-157.0;-811;268.0;409;1073.0;-1092.0;1048.0
264.0;-839;-138.0;356;188.0;468.0;-152.0
298.0;-804;-10.0;360;367.0;483.0;204.0
-487.0;206;-1.0;925;3.0;-837.0;337.0
-2.0;-817;114.0;358;52.0;32.0;136.0
-1.0;-826;-92.0;369;49.0;-200.0;-82.0
-17.0;-824;32.0;375;181.0;-124.0;-11.0
229.0;-807;-197.0;313;13.0;72.0;-181.0
8.0;-823;-176.0;338;-103.0;-70.0;115.0
-52.0;-1067;-21.0;400;-229.0;101.0;34.0
145.0;-846;-166.0;343;98.0;-26.0;-196.0
277.0;-822;-255.0;357;-193.0;285.0;311.0
80.0;-815;71.0;347;-573.0;947.0;-84.0
145.0;-833;-35.0;357;16.0;275.0;-58.0
-55.0;-795;72.0;409;33.0;140.0;-134.0
369.0;-789;-78.0;399;109.0;579.0;538.0
327.0;-1034;-206.0;953;506.0;-55.0;-580.0
85.0;-735;-127.0;462;-30.0;151.0;197.0
-90.0;-819;32.0;369;143.0;-140.0;-245.0
-44.0;-839;-5.0;340;-175.0;-46.0;-320.0
87.0;-854;-38.0;339;-41.0;98.0;-73.0
-36.0;-771;95.0;421;-34.0;86.0;203.0
-55.0;-725;47.0;440;-84.0;14.0;63.0
-171.0;-867;39.0;1114;-559.0;-287.0;210.0
188.0;-1710;-268.0;1926;-209.0;47.0;-215.0
584.0;-743;-111.0;424;15.0;1261.0;-739.0
-159.0;-750;0.0;416;-160.0;67.0;-61.0
-9.0;-618;187.0;411;212.0;290.0;80.0
50.0;-860;-44.0;356;141.0;-22.0;230.0
13.0;-815;17.0;375;93.0;79.0;173.0
126.0;-694;-91.0;9;315.0;722.0;-335.0
-398.0;276;71.0;2206;104.0;-901.0;8.0
466.0;-786;-578.0;390;-90.0;352.0;-506.0
128.0;-484;-194.0;823;26.0;-182.0;-204.0
142.0;-870;-36.0;320;170.0;240.0;299.0
-180.0;-738;66.0;437;-64.0;34.0;-319.0
268.0;-836;-249.0;366;-83.0;329.0;-432.0
-142.0;-722;127.0;479;-12.0;238.0;61.0
-333.0;-823;93.0;359;379.0;-1.0;-197.0
468.0;-833;-348.0;332;163.0;645.0;-1347.0
-312.0;-770;171.0;435;475.0;911.0;-12.0
-363.0;-796;44.0;374;-165.0;238.0;427.0
-9.0;-736;-53.0;474;38.0;9.0;-469.0
100.0;-807;-171.0;403;-47.0;387.0;94.0
-232.0;-822;462.0;359;123.0;-220.0;368.0
281.0;-795;132.0;283;-574.0;2486.0;140.0
-892.0;-796;61.0;387;-524.0;-1025.0;334.0
177.0;-825;-296.0;366;-30.0;-311.0;-520.0
-379.0;-787;388.0;411;541.0;237.0;-665.0
-249.0;-854;214.0;338;-194.0;-75.0;321.0
-89.0;-213;-170.0;973;84.0;-106.0;-166.0
150.0;-811;-23.0;338;324.0;140.0;546.0
-214.0;-927;-88.0;482;241.0;-1256.0;324.0
-211.0;-817;42.0;378;-18.0;-611.0;-408.0
-263.0;-819;325.0;365;144.0;-205.0;-210.0
113.0;-822;75.0;366;-211.0;-80.0;0.0
106.0;-477;63.0;838;-149.0;129.0;-748.0
-87.0;-826;51.0;372;-48.0;-66.0;463.0
594.0;-790;-112.0;418;323.0;429.0;-161.0
-181.0;-762;37.0;402;106.0;-609.0;40.0
-6.0;-651;15.0;543;67.0;91.0;41.0
76.0;-803;-72.0;389;-49.0;-27.0;790.0
168.0;-837;-51.0;356;-180.0;126.0;481.0
-218.0;-799;100.0;374;296.0;-386.0;-748.0
-177.0;-809;-38.0;390;216.0;-151.0;710.0
-39.0;-788;309.0;361;497.0;331.0;1907.0
703.0;-844;-138.0;340;-314.0;1179.0;238.0
214.0;-812;-71.0;328;114.0;-525.0;192.0
-502.0;-806;649.0;366;505.0;-441.0;1404.0
