InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
851.0;-652.0;-146;943.0;296.0;96.0;389.0;-817.0;-383.0
847.0;-653.0;-147;929.0;296.0;14.0;390.0;-861.0;-378.0
877.0;-649.0;-146;958.0;303.0;70.0;379.0;-824.0;-361.0
877.0;-647.0;-146;957.0;302.0;65.0;379.0;-826.0;-360.0
-58.0;365.0;7;72.0;825.0;635.0;432.0;-776.0;-439.0
875.0;-650.0;-145;961.0;300.0;59.0;376.0;-826.0;-360.0
452.0;-512.0;-9;956.0;-24.0;-332.0;-62.0;-351.0;509.0
872.0;-654.0;-147;961.0;292.0;88.0;372.0;-816.0;-345.0
871.0;-654.0;-147;964.0;291.0;117.0;372.0;-816.0;-343.0
867.0;-658.0;-147;960.0;282.0;71.0;369.0;-810.0;-334.0
1030.0;-673.0;176;993.0;299.0;512.0;308.0;379.0;164.0
676.0;-535.0;-53;1143.0;205.0;-160.0;243.0;94.0;447.0
429.0;-385.0;-8;1077.0;32.0;378.0;0.0;-403.0;489.0
480.0;-359.0;-71;718.0;21.0;-607.0;108.0;-76.0;536.0
838.0;-669.0;-146;592.0;480.0;-598.0;329.0;-344.0;205.0
1109.0;-611.0;-51;1122.0;169.0;-1148.0;233.0;54.0;171.0
508.0;-269.0;-37;593.0;676.0;125.0;586.0;591.0;168.0
560.0;-329.0;-47;718.0;637.0;9.0;562.0;556.0;221.0
846.0;-692.0;3;699.0;197.0;729.0;319.0;-178.0;389.0
-182.0;203.0;135;-257.0;834.0;-356.0;545.0;-890.0;-862.0
583.0;-335.0;-47;738.0;622.0;-11.0;548.0;548.0;220.0
774.0;-513.0;145;884.0;-82.0;42.0;-160.0;140.0;490.0
40.0;41.0;135;-135.0;830.0;-206.0;553.0;-872.0;-865.0
555.0;-745.0;-139;566.0;193.0;902.0;308.0;132.0;500.0
678.0;-464.0;28;829.0;-59.0;-41.0;-184.0;-186.0;650.0
720.0;-462.0;22;838.0;-56.0;144.0;-196.0;33.0;606.0
-186.0;247.0;168;84.0;703.0;32.0;702.0;-912.0;-774.0
476.0;-498.0;-12;717.0;2.0;-497.0;-74.0;-162.0;548.0
868.0;-662.0;-168;454.0;-397.0;-448.0;-381.0;195.0;101.0
-134.0;252.0;167;95.0;709.0;-90.0;696.0;-911.0;-778.0
-132.0;332.0;167;137.0;706.0;99.0;700.0;-884.0;-790.0
667.0;-503.0;21;795.0;-21.0;-42.0;-179.0;-293.0;651.0
371.0;545.0;81;273.0;657.0;953.0;477.0;-818.0;-499.0
322.0;497.0;-2;-191.0;699.0;560.0;527.0;-817.0;-530.0
1098.0;-946.0;-54;1003.0;136.0;396.0;199.0;-26.0;441.0
137.0;69.0;152;173.0;890.0;656.0;331.0;-856.0;-702.0
-516.0;102.0;139;20.0;716.0;22.0;670.0;-440.0;-363.0
-496.0;74.0;139;30.0;724.0;69.0;666.0;-468.0;-398.0
447.0;185.0;168;371.0;-841.0;-684.0;-498.0;-793.0;-678.0
849.0;-584.0;33;845.0;-44.0;-309.0;147.0;241.0;367.0
859.0;-680.0;171;515.0;-411.0;-85.0;-367.0;-208.0;197.0
-283.0;88.0;139;-16.0;723.0;-405.0;667.0;-670.0;-574.0
1034.0;-588.0;-154;1005.0;150.0;104.0;242.0;266.0;179.0
209.0;248.0;161;79.0;831.0;673.0;541.0;-843.0;-594.0
771.0;-533.0;118;763.0;-46.0;206.0;-218.0;157.0;529.0
-424.0;416.0;142;91.0;745.0;-36.0;634.0;-521.0;-499.0
-38.0;339.0;152;-378.0;743.0;63.0;662.0;-813.0;-617.0
534.0;-388.0;-10;872.0;-161.0;-166.0;8.0;395.0;432.0
511.0;-662.0;-138;475.0;119.0;-1137.0;175.0;81.0;572.0
911.0;-642.0;37;802.0;-31.0;364.0;-197.0;169.0;258.0
485.0;-250.0;-53;18.0;-636.0;402.0;-609.0;624.0;-319.0
1036.0;-200.0;-15;1126.0;676.0;116.0;518.0;-762.0;-329.0
918.0;-588.0;52;984.0;-1.0;228.0;-179.0;400.0;216.0
996.0;-748.0;-177;817.0;648.0;6.0;260.0;-579.0;-374.0
49.0;480.0;81;214.0;761.0;-66.0;634.0;-942.0;-798.0
763.0;18.0;131;772.0;736.0;-285.0;588.0;-864.0;-681.0
556.0;-461.0;-3;977.0;180.0;-931.0;98.0;459.0;366.0
991.0;-769.0;-173;597.0;513.0;624.0;291.0;-441.0;99.0
1013.0;-569.0;-174;526.0;695.0;567.0;490.0;-550.0;-112.0
343.0;255.0;109;-394.0;817.0;-298.0;548.0;-851.0;-617.0
910.0;-49.0;56;856.0;722.0;809.0;519.0;-834.0;-391.0
553.0;-632.0;-17;737.0;12.0;359.0;-123.0;221.0;503.0
658.0;-335.0;-164;382.0;654.0;690.0;606.0;-827.0;-565.0
982.0;-570.0;-37;921.0;67.0;-802.0;124.0;-107.0;254.0
914.0;-638.0;38;804.0;-29.0;420.0;-193.0;179.0;245.0
589.0;-644.0;17;954.0;110.0;132.0;-36.0;-182.0;628.0
34.0;234.0;135;-339.0;838.0;8.0;541.0;-873.0;-866.0
911.0;-639.0;-148;1018.0;297.0;-30.0;377.0;-780.0;-292.0
457.0;-211.0;-33;451.0;705.0;449.0;616.0;676.0;12.0
812.0;-706.0;154;843.0;-226.0;-46.0;-223.0;-119.0;430.0
497.0;410.0;158;-509.0;784.0;910.0;607.0;-937.0;-723.0
75.0;599.0;39;306.0;673.0;-225.0;545.0;-907.0;-759.0
153.0;625.0;-13;113.0;680.0;-65.0;592.0;-874.0;-809.0
152.0;621.0;-13;116.0;683.0;244.0;591.0;-869.0;-813.0
738.0;-514.0;136;746.0;16.0;22.0;215.0;320.0;600.0
699.0;-485.0;28;853.0;-78.0;24.0;-194.0;-216.0;634.0
739.0;-591.0;-38;996.0;84.0;-320.0;204.0;253.0;391.0
686.0;-474.0;29;837.0;-70.0;-128.0;-189.0;-224.0;652.0
552.0;-672.0;-176;683.0;-257.0;-518.0;-273.0;169.0;405.0
532.0;-629.0;-17;653.0;-50.0;-232.0;-96.0;301.0;507.0
127.0;249.0;7;-411.0;824.0;-36.0;565.0;-839.0;-642.0
554.0;-595.0;-152;343.0;586.0;-787.0;544.0;-401.0;-182.0
130.0;249.0;109;-392.0;889.0;-30.0;402.0;-873.0;-679.0
-8.0;451.0;135;-793.0;762.0;88.0;643.0;-935.0;-852.0
969.0;-368.0;-47;1007.0;82.0;639.0;144.0;-207.0;309.0
777.0;3.0;-103;690.0;762.0;999.0;591.0;-843.0;-349.0
912.0;-581.0;-74;984.0;161.0;862.0;246.0;51.0;318.0
148.0;298.0;76;186.0;766.0;859.0;555.0;-893.0;-652.0
634.0;-675.0;-32;551.0;102.0;658.0;21.0;241.0;470.0
700.0;-390.0;-131;902.0;-59.0;-461.0;36.0;219.0;437.0
81.0;465.0;-161;-394.0;765.0;335.0;471.0;-643.0;-414.0
962.0;-283.0;-13;1092.0;644.0;202.0;453.0;-774.0;-259.0
-212.0;175.0;71;8.0;724.0;595.0;637.0;-713.0;-547.0
1009.0;-60.0;91;1079.0;669.0;396.0;483.0;-808.0;-553.0
-526.0;104.0;139;24.0;714.0;34.0;669.0;-469.0;-349.0
-536.0;104.0;139;22.0;713.0;22.0;671.0;-465.0;-334.0
-536.0;105.0;139;23.0;712.0;23.0;672.0;-461.0;-335.0
987.0;41.0;137;860.0;748.0;-1119.0;583.0;-851.0;-536.0
-185.0;174.0;167;139.0;750.0;-233.0;645.0;939.0;-819.0
407.0;-256.0;168;-175.0;698.0;-427.0;608.0;676.0;-484.0
-535.0;108.0;139;21.0;712.0;9.0;673.0;-460.0;-333.0
1101.0;9.0;21;1104.0;686.0;-957.0;513.0;-823.0;-382.0
-536.0;109.0;139;19.0;712.0;15.0;673.0;-458.0;-335.0
428.0;-388.0;168;311.0;681.0;19.0;579.0;647.0;-388.0
-201.0;2.0;167;135.0;749.0;93.0;633.0;893.0;-777.0
-533.0;111.0;139;20.0;712.0;12.0;673.0;-454.0;-340.0
-531.0;109.0;139;21.0;712.0;22.0;672.0;-450.0;-342.0
-531.0;109.0;139;21.0;713.0;1.0;672.0;-449.0;-343.0
-526.0;106.0;139;21.0;714.0;-8.0;671.0;-445.0;-353.0
590.0;-166.0;-7;1112.0;345.0;-158.0;236.0;533.0;189.0
-523.0;106.0;139;21.0;715.0;29.0;670.0;-445.0;-357.0
413.0;401.0;151;269.0;801.0;345.0;556.0;847.0;-846.0
1034.0;-743.0;-177;821.0;665.0;60.0;263.0;-595.0;-362.0
1043.0;-590.0;-153;1010.0;139.0;85.0;234.0;295.0;166.0
1043.0;-589.0;-153;1015.0;140.0;62.0;234.0;286.0;164.0
1071.0;-740.0;-177;817.0;625.0;262.0;243.0;-717.0;-428.0
705.0;-480.0;-114;1273.0;206.0;-4.0;188.0;-94.0;422.0
613.0;-274.0;-40;1402.0;91.0;-205.0;75.0;12.0;485.0
142.0;611.0;75;173.0;713.0;-1084.0;596.0;-842.0;-799.0
1138.0;146.0;7;977.0;659.0;-688.0;453.0;-758.0;-188.0
1026.0;-663.0;-154;1010.0;128.0;-143.0;248.0;346.0;214.0
-250.0;292.0;135;-276.0;797.0;250.0;604.0;-863.0;-804.0
1042.0;-595.0;-154;1010.0;156.0;74.0;245.0;268.0;177.0
1044.0;-596.0;-154;1009.0;170.0;73.0;258.0;283.0;162.0
-18.0;-244.0;135;-279.0;756.0;-90.0;627.0;-936.0;-821.0
758.0;-515.0;119;756.0;-27.0;170.0;-209.0;226.0;562.0
761.0;-524.0;118;763.0;-36.0;200.0;-213.0;167.0;549.0
406.0;-547.0;-145;651.0;-110.0;20.0;-117.0;-246.0;690.0
797.0;-581.0;121;779.0;-107.0;-13.0;-237.0;181.0;461.0
239.0;195.0;173;-90.0;743.0;398.0;624.0;801.0;-870.0
830.0;-710.0;147;904.0;-223.0;-15.0;-181.0;82.0;374.0
-253.0;419.0;142;19.0;782.0;-364.0;594.0;-632.0;-547.0
-453.0;431.0;143;65.0;734.0;-19.0;641.0;-497.0;-472.0
-455.0;432.0;143;64.0;734.0;-5.0;641.0;-492.0;-466.0
-353.0;467.0;143;121.0;719.0;331.0;638.0;-580.0;-509.0
229.0;431.0;-155;-339.0;697.0;295.0;555.0;-858.0;-392.0
223.0;215.0;16;511.0;-590.0;17.0;-332.0;549.0;22.0
16.0;374.0;12;-151.0;848.0;-609.0;448.0;-768.0;-490.0
-428.0;415.0;102;26.0;738.0;124.0;644.0;-530.0;-489.0
365.0;289.0;104;-358.0;959.0;385.0;246.0;-729.0;-428.0
1043.0;-616.0;-154;1004.0;175.0;92.0;268.0;294.0;161.0
-283.0;128.0;135;-88.0;796.0;-75.0;605.0;-860.0;-801.0
39.0;481.0;39;171.0;764.0;-119.0;634.0;-954.0;-818.0
-470.0;453.0;102;54.0;725.0;50.0;650.0;-492.0;-437.0
297.0;-338.0;4;563.0;-160.0;996.0;-27.0;431.0;587.0
466.0;-433.0;-10;717.0;46.0;-1022.0;-28.0;-236.0;536.0
54.0;486.0;39;142.0;762.0;-183.0;634.0;-936.0;-817.0
968.0;-747.0;-173;546.0;-516.0;226.0;-225.0;360.0;212.0
889.0;-651.0;-146;1008.0;299.0;95.0;385.0;-826.0;-337.0
671.0;-671.0;150;862.0;-201.0;-20.0;-159.0;-165.0;622.0
545.0;-315.0;171;138.0;701.0;847.0;630.0;-743.0;-419.0
135.0;618.0;-13;144.0;684.0;328.0;590.0;-865.0;-818.0
533.0;-765.0;-97;568.0;-182.0;123.0;-300.0;46.0;538.0
762.0;-550.0;128;760.0;43.0;-226.0;226.0;292.0;572.0
-471.0;448.0;101;41.0;724.0;11.0;653.0;-497.0;-438.0
-465.0;447.0;101;49.0;726.0;14.0;651.0;-498.0;-446.0
-465.0;446.0;101;46.0;725.0;32.0;652.0;-501.0;-446.0
-467.0;446.0;101;41.0;725.0;24.0;652.0;-502.0;-445.0
-464.0;447.0;101;37.0;725.0;-30.0;652.0;-507.0;-448.0
-461.0;448.0;101;50.0;725.0;-41.0;653.0;-507.0;-450.0
-461.0;444.0;101;48.0;723.0;30.0;655.0;-510.0;-450.0
-456.0;438.0;101;14.0;726.0;-56.0;653.0;-513.0;-454.0
-270.0;500.0;139;-363.0;708.0;6.0;621.0;-530.0;-265.0
-453.0;469.0;101;88.0;721.0;117.0;647.0;-496.0;-452.0
585.0;-688.0;156;839.0;-197.0;-182.0;-184.0;-82.0;733.0
91.0;239.0;150;-512.0;813.0;-274.0;571.0;-895.0;-667.0
893.0;-548.0;182;506.0;458.0;-1783.0;448.0;-440.0;-189.0
303.0;288.0;105;-476.0;955.0;26.0;233.0;-837.0;-528.0
-286.0;135.0;168;148.0;686.0;-50.0;706.0;-936.0;-724.0
130.0;383.0;179;77.0;843.0;-767.0;505.0;-835.0;-560.0
-115.0;281.0;167;128.0;711.0;-49.0;694.0;-963.0;-830.0
193.0;575.0;75;105.0;735.0;-308.0;619.0;-819.0;-807.0
1184.0;-118.0;49;1331.0;599.0;609.0;415.0;-739.0;-392.0
-335.0;474.0;143;119.0;719.0;407.0;636.0;-597.0;-512.0
354.0;111.0;140;816.0;701.0;-93.0;504.0;-932.0;-976.0
-490.0;446.0;143;111.0;729.0;29.0;639.0;-470.0;-426.0
-491.0;445.0;142;108.0;729.0;8.0;640.0;-469.0;-423.0
-453.0;217.0;135;-401.0;756.0;1115.0;639.0;-792.0;-738.0
-487.0;443.0;143;105.0;729.0;-4.0;640.0;-476.0;-431.0
-487.0;443.0;143;112.0;728.0;16.0;640.0;-475.0;-432.0
-482.0;444.0;143;104.0;728.0;59.0;640.0;-475.0;-437.0
-474.0;441.0;143;104.0;729.0;74.0;640.0;-476.0;-445.0
-474.0;438.0;143;97.0;730.0;49.0;640.0;-478.0;-447.0
183.0;450.0;35;-199.0;715.0;-670.0;296.0;-464.0;-126.0
963.0;-328.0;-43;919.0;-33.0;-1710.0;39.0;-264.0;255.0
1003.0;-534.0;-180;482.0;698.0;662.0;510.0;-561.0;-145.0
-185.0;177.0;135;-427.0;761.0;62.0;646.0;-860.0;-798.0
396.0;60.0;128;953.0;714.0;450.0;504.0;-937.0;-1120.0
-90.0;637.0;104;78.0;656.0;-127.0;542.0;-784.0;-820.0
1034.0;-589.0;-153;1007.0;138.0;16.0;237.0;337.0;180.0
1027.0;-742.0;-177;819.0;664.0;54.0;265.0;-600.0;-393.0
233.0;431.0;-152;-157.0;674.0;635.0;516.0;-838.0;-286.0
626.0;-384.0;-128;1302.0;-190.0;676.0;-56.0;135.0;525.0
1035.0;-746.0;-177;826.0;648.0;-6.0;257.0;-614.0;-399.0
1005.0;-470.0;-154;1012.0;143.0;1142.0;149.0;-54.0;298.0
707.0;-497.0;134;736.0;12.0;2.0;-202.0;333.0;637.0
-29.0;208.0;135;-447.0;754.0;2.0;653.0;-834.0;-895.0
758.0;-513.0;118;753.0;-24.0;150.0;-207.0;249.0;561.0
414.0;-556.0;-145;664.0;-120.0;-20.0;-126.0;-234.0;688.0
-17.0;214.0;135;-217.0;838.0;38.0;544.0;-786.0;-978.0
751.0;-444.0;146;873.0;-86.0;-370.0;-136.0;78.0;522.0
824.0;-634.0;124;767.0;-122.0;196.0;-260.0;191.0;417.0
36.0;333.0;135;-438.0;755.0;-426.0;653.0;-871.0;-855.0
776.0;-182.0;150;10.0;742.0;605.0;647.0;-913.0;-369.0
-409.0;195.0;135;-351.0;807.0;21.0;588.0;-910.0;-628.0
-18.0;191.0;135;-293.0;830.0;2.0;556.0;-796.0;-980.0
1022.0;-152.0;-30;1050.0;712.0;-655.0;514.0;266.0;65.0
92.0;236.0;-166;-331.0;758.0;321.0;628.0;-866.0;-644.0
537.0;-800.0;-148;515.0;328.0;-785.0;386.0;-264.0;293.0
672.0;-555.0;-55;696.0;364.0;936.0;378.0;305.0;330.0
381.0;222.0;149;677.0;717.0;-1245.0;475.0;-844.0;-339.0
-36.0;261.0;135;-244.0;830.0;74.0;556.0;-804.0;-980.0
-47.0;365.0;152;296.0;808.0;732.0;526.0;-803.0;-459.0
286.0;543.0;39;376.0;646.0;-1528.0;476.0;-801.0;-401.0
753.0;-503.0;119;733.0;-5.0;63.0;-203.0;306.0;580.0
788.0;-653.0;116;810.0;-161.0;-1029.0;-220.0;111.0;428.0
976.0;-656.0;-145;867.0;180.0;942.0;273.0;163.0;40.0
583.0;-708.0;-150;352.0;546.0;-775.0;516.0;-340.0;-56.0
-472.0;452.0;101;41.0;723.0;46.0;653.0;-494.0;-436.0
417.0;-578.0;-125;626.0;96.0;-2.0;168.0;233.0;725.0
387.0;388.0;106;-384.0;948.0;-190.0;229.0;-797.0;-336.0
386.0;393.0;106;-395.0;947.0;-106.0;228.0;-796.0;-332.0
795.0;-625.0;46;679.0;-61.0;608.0;-247.0;210.0;479.0
844.0;-600.0;40;771.0;-26.0;247.0;-188.0;304.0;442.0
1178.0;-635.0;-113;1103.0;360.0;267.0;356.0;371.0;-394.0
383.0;409.0;106;-409.0;945.0;-791.0;228.0;-786.0;-324.0
190.0;-268.0;135;-284.0;770.0;23.0;598.0;-922.0;-870.0
120.0;-240.0;135;-304.0;765.0;120.0;606.0;-944.0;-893.0
-471.0;452.0;101;39.0;723.0;14.0;653.0;-495.0;-439.0
-120.0;279.0;167;110.0;713.0;-138.0;693.0;-961.0;-830.0
901.0;-538.0;-72;894.0;437.0;-1115.0;412.0;398.0;75.0
-491.0;445.0;143;103.0;729.0;18.0;641.0;-471.0;-426.0
826.0;-461.0;-126;1390.0;407.0;327.0;238.0;-629.0;222.0
732.0;-503.0;130;736.0;4.0;75.0;-204.0;314.0;608.0
-472.0;453.0;102;46.0;723.0;68.0;652.0;-494.0;-437.0
-262.0;600.0;32;309.0;597.0;555.0;501.0;-701.0;-372.0
210.0;554.0;75;52.0;743.0;446.0;625.0;-835.0;-789.0
-48.0;612.0;36;223.0;666.0;-34.0;569.0;-945.0;-844.0
-305.0;163.0;168;139.0;685.0;-12.0;709.0;-939.0;-726.0
394.0;-683.0;-138;567.0;173.0;150.0;233.0;74.0;717.0
204.0;208.0;135;-292.0;828.0;-2.0;558.0;-758.0;-996.0
1036.0;-42.0;-5;946.0;755.0;1036.0;533.0;-755.0;-288.0
866.0;-722.0;17;585.0;-217.0;977.0;-276.0;-262.0;175.0
928.0;-749.0;-175;492.0;500.0;1257.0;250.0;-434.0;138.0
1183.0;-587.0;-159;277.0;464.0;143.0;170.0;-84.0;445.0
-9.0;220.0;135;-262.0;837.0;23.0;546.0;-777.0;-983.0
294.0;281.0;87;60.0;-775.0;1207.0;-616.0;860.0;-650.0
203.0;211.0;135;-291.0;830.0;34.0;555.0;-755.0;-1002.0
51.0;-161.0;135;-269.0;751.0;1447.0;636.0;-850.0;-862.0
815.0;-629.0;130;804.0;-126.0;172.0;-262.0;195.0;424.0
-20.0;179.0;135;-253.0;835.0;17.0;548.0;-791.0;-982.0
198.0;216.0;135;-299.0;831.0;0.0;554.0;-755.0;-1004.0
-126.0;306.0;156;-489.0;777.0;-3.0;594.0;-892.0;-612.0
-97.0;381.0;52;197.0;-756.0;137.0;-593.0;853.0;-646.0
199.0;212.0;135;-295.0;830.0;29.0;555.0;-757.0;-998.0
196.0;214.0;135;-298.0;832.0;22.0;552.0;-754.0;-1001.0
202.0;212.0;135;-295.0;829.0;29.0;557.0;-757.0;-998.0
381.0;483.0;41;236.0;684.0;1495.0;476.0;-811.0;-443.0
1394.0;-631.0;120;1193.0;291.0;365.0;322.0;107.0;113.0
201.0;211.0;135;-295.0;829.0;14.0;557.0;-757.0;-999.0
199.0;211.0;135;-296.0;829.0;26.0;557.0;-757.0;-999.0
198.0;212.0;135;-295.0;830.0;61.0;556.0;-757.0;-999.0
