Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
320.0;749.0;-567;1261.0;-539.0;115;-807.0;-384.0;-472.0;-104.0;179.0;-406.0;-567
959.0;601.0;61;927.0;8.0;273;-250.0;668.0;673.0;-393.0;671.0;484.0;61
1152.0;-64.0;-234;1263.0;477.0;581;-1100.0;-441.0;-410.0;-77.0;-187.0;-609.0;-234
926.0;108.0;-17;915.0;73.0;237;-84.0;757.0;738.0;-315.0;623.0;441.0;-17
1524.0;266.0;-101;958.0;732.0;351;-840.0;-379.0;-149.0;-35.0;-325.0;-770.0;-101
1430.0;349.0;145;1033.0;-710.0;397;-834.0;-347.0;-113.0;-68.0;-351.0;-764.0;145
337.0;403.0;-168;908.0;-685.0;355;-886.0;-301.0;-22.0;-130.0;-422.0;-738.0;-168
627.0;-5.0;-473;936.0;-163.0;553;-920.0;-268.0;-17.0;-119.0;-339.0;-752.0;-473
349.0;189.0;521;953.0;581.0;327;-726.0;10.0;114.0;202.0;31.0;268.0;521
1218.0;-124.0;-22;825.0;40.0;246;-43.0;-108.0;-82.0;-354.0;-750.0;-498.0;-22
906.0;-122.0;-34;843.0;356.0;240;-41.0;-102.0;-68.0;-362.0;-746.0;-497.0;-34
958.0;-818.0;-53;856.0;102.0;292;-92.0;-114.0;-60.0;-346.0;-760.0;-499.0;-53
1009.0;-396.0;-18;913.0;129.0;262;-862.0;-240.0;-42.0;-128.0;-836.0;-477.0;-18
315.0;-199.0;-35;869.0;459.0;237;-903.0;-142.0;-53.0;-241.0;-871.0;-192.0;-35
974.0;242.0;428;1032.0;71.0;-46;-872.0;379.0;163.0;236.0;877.0;439.0;428
869.0;438.0;-54;851.0;-532.0;216;-1355.0;-532.0;-308.0;-59.0;-830.0;-404.0;-54
992.0;194.0;-626;1045.0;97.0;228;-1014.0;110.0;0.0;-12.0;742.0;404.0;-626
1173.0;861.0;-218;947.0;-375.0;206;-910.0;-491.0;-221.0;118.0;-803.0;-581.0;-218
544.0;255.0;46;817.0;-565.0;237;-880.0;-387.0;-112.0;13.0;-882.0;-494.0;46
1185.0;698.0;49;917.0;-1008.0;270;-1320.0;-79.0;116.0;-56.0;-670.0;104.0;49
372.0;912.0;-22;803.0;-800.0;246;-895.0;-51.0;193.0;117.0;-700.0;-157.0;-22
458.0;-218.0;-21;1038.0;-645.0;317;-935.0;-154.0;-27.0;-441.0;-875.0;-145.0;-21
978.0;-754.0;738;937.0;52.0;-372;-884.0;-158.0;-292.0;103.0;507.0;706.0;738
991.0;-444.0;366;1041.0;-86.0;300;-524.0;631.0;391.0;-131.0;208.0;757.0;366
609.0;564.0;64;961.0;-660.0;320;-610.0;634.0;322.0;-82.0;315.0;743.0;64
558.0;-56.0;99;1116.0;-602.0;329;-899.0;-145.0;-29.0;-424.0;-866.0;-135.0;99
983.0;-633.0;90;1135.0;106.0;345;-879.0;569.0;625.0;-70.0;728.0;657.0;90
959.0;-442.0;550;1018.0;434.0;603;-870.0;-173.0;17.0;-74.0;-732.0;-102.0;550
945.0;-243.0;-19;948.0;190.0;256;-988.0;-486.0;-469.0;-34.0;-776.0;-489.0;-19
980.0;-505.0;-680;887.0;-8.0;277;-1002.0;521.0;456.0;84.0;364.0;684.0;-680
1218.0;283.0;19;1127.0;80.0;205;-963.0;-474.0;-215.0;18.0;-836.0;-327.0;19
754.0;172.0;10;780.0;-382.0;277;-951.0;-358.0;-208.0;-26.0;-777.0;-175.0;10
973.0;624.0;1;869.0;-63.0;262;-889.0;-175.0;-2.0;-56.0;-813.0;-206.0;1
982.0;583.0;-45;943.0;-81.0;266;-1132.0;-187.0;9.0;-73.0;-816.0;-120.0;-45
980.0;-142.0;-570;950.0;-101.0;8;-952.0;-158.0;47.0;-335.0;-797.0;-97.0;-570
890.0;788.0;-110;774.0;-133.0;195;-947.0;628.0;451.0;40.0;547.0;737.0;-110
991.0;357.0;-23;993.0;-102.0;263;-793.0;-461.0;-460.0;-37.0;-763.0;-483.0;-23
1232.0;-727.0;152;852.0;529.0;60;-994.0;266.0;278.0;-352.0;-230.0;294.0;152
834.0;-69.0;-361;1092.0;649.0;97;-1265.0;607.0;514.0;-58.0;307.0;522.0;-361
956.0;-1144.0;-11;898.0;395.0;293;-1101.0;392.0;460.0;-120.0;-218.0;736.0;-11
930.0;396.0;-258;870.0;171.0;205;-916.0;565.0;492.0;20.0;293.0;736.0;-258
915.0;-96.0;55;635.0;211.0;281;108.0;554.0;586.0;-831.0;549.0;659.0;55
1807.0;-383.0;199;1485.0;-117.0;145;-927.0;602.0;434.0;-71.0;497.0;528.0;199
1008.0;95.0;-9;735.0;-160.0;263;98.0;617.0;584.0;-562.0;639.0;448.0;-9
976.0;-408.0;73;758.0;64.0;111;-30.0;485.0;447.0;-550.0;652.0;401.0;73
967.0;-818.0;682;1042.0;41.0;161;-734.0;171.0;268.0;-150.0;-296.0;464.0;682
1089.0;673.0;685;989.0;245.0;483;-779.0;539.0;294.0;-95.0;532.0;747.0;685
1025.0;654.0;704;939.0;254.0;481;-759.0;526.0;252.0;-75.0;556.0;735.0;704
1065.0;536.0;239;946.0;477.0;501;-804.0;500.0;211.0;-6.0;584.0;723.0;239
1677.0;522.0;-381;1050.0;700.0;497;-875.0;448.0;119.0;18.0;638.0;706.0;-381
983.0;996.0;1;764.0;-3.0;262;-877.0;564.0;492.0;-154.0;324.0;323.0;1
958.0;63.0;-381;1023.0;-120.0;1015;-828.0;408.0;408.0;-17.0;-190.0;538.0;-381
919.0;871.0;-24;908.0;-135.0;307;-872.0;-50.0;220.0;-76.0;-721.0;-81.0;-24
985.0;-59.0;17;986.0;36.0;306;-948.0;-628.0;-504.0;-30.0;-842.0;-540.0;17
978.0;76.0;30;966.0;121.0;330;-961.0;-620.0;-435.0;60.0;-861.0;-580.0;30
1005.0;140.0;8;962.0;3.0;311;-956.0;-576.0;-409.0;70.0;-863.0;-574.0;8
876.0;163.0;-101;1049.0;-288.0;353;-840.0;-214.0;-51.0;-79.0;-796.0;-353.0;-101
930.0;4.0;-167;904.0;98.0;282;-1181.0;-319.0;-278.0;-11.0;-806.0;-265.0;-167
941.0;133.0;733;948.0;51.0;328;-921.0;541.0;499.0;102.0;40.0;487.0;733
996.0;-30.0;-743;904.0;-63.0;163;-976.0;523.0;511.0;-24.0;5.0;637.0;-743
1077.0;866.0;18;885.0;-161.0;291;-864.0;-353.0;-348.0;-188.0;-796.0;-510.0;18
1011.0;131.0;-10;969.0;-40.0;283;-937.0;-358.0;-200.0;-217.0;-844.0;-474.0;-10
502.0;85.0;-314;966.0;-531.0;281;-850.0;-595.0;-515.0;18.0;-721.0;-447.0;-314
881.0;86.0;-7;964.0;-159.0;304;-948.0;-459.0;-276.0;-50.0;-818.0;-558.0;-7
957.0;184.0;-12;958.0;-266.0;314;-945.0;-456.0;-282.0;-57.0;-830.0;-568.0;-12
1127.0;627.0;-55;743.0;-354.0;253;-1050.0;441.0;155.0;-131.0;857.0;418.0;-55
879.0;11.0;14;975.0;283.0;306;-942.0;-447.0;-248.0;-99.0;-827.0;-580.0;14
1399.0;683.0;53;706.0;-918.0;233;-1018.0;501.0;242.0;-197.0;826.0;469.0;53
380.0;469.0;75;873.0;-488.0;273;-1032.0;470.0;207.0;-234.0;824.0;501.0;75
996.0;11.0;128;973.0;-6.0;306;-906.0;-428.0;-233.0;-105.0;-826.0;-575.0;128
1003.0;-304.0;-22;952.0;-189.0;276;-81.0;270.0;389.0;-732.0;833.0;307.0;-22
972.0;220.0;-44;726.0;59.0;268;177.0;205.0;389.0;-526.0;801.0;369.0;-44
998.0;-107.0;18;758.0;-154.0;270;-28.0;334.0;405.0;-468.0;698.0;335.0;18
952.0;-79.0;26;669.0;271.0;273;64.0;303.0;412.0;-465.0;769.0;344.0;26
990.0;1336.0;115;829.0;-28.0;194;-745.0;228.0;73.0;-47.0;818.0;321.0;115
971.0;735.0;-4;838.0;-2.0;192;-912.0;-419.0;-160.0;-17.0;-844.0;-488.0;-4
978.0;906.0;20;817.0;-40.0;233;2.0;199.0;126.0;-249.0;761.0;388.0;20
949.0;562.0;50;996.0;-302.0;438;-1182.0;-422.0;-176.0;-190.0;-856.0;-369.0;50
996.0;716.0;12;924.0;-18.0;236;89.0;223.0;185.0;-213.0;762.0;401.0;12
961.0;36.0;-130;779.0;71.0;-633;11.0;259.0;234.0;-457.0;803.0;457.0;-130
980.0;-382.0;-121;783.0;-23.0;253;-47.0;252.0;372.0;-475.0;752.0;490.0;-121
1007.0;-395.0;-93;795.0;-20.0;253;-39.0;258.0;375.0;-492.0;754.0;495.0;-93
741.0;-341.0;252;1064.0;-289.0;314;-835.0;-472.0;-184.0;-36.0;-537.0;-695.0;252
975.0;-795.0;-72;773.0;4.0;252;3.0;283.0;375.0;-510.0;758.0;513.0;-72
966.0;-964.0;-80;765.0;-28.0;265;-115.0;310.0;349.0;-489.0;774.0;540.0;-80
937.0;-134.0;-57;886.0;-13.0;232;-960.0;-628.0;-449.0;-38.0;-664.0;-700.0;-57
1172.0;-150.0;-18;889.0;83.0;261;-903.0;-401.0;-241.0;-142.0;-811.0;-161.0;-18
881.0;-599.0;-25;1013.0;-551.0;265;-1020.0;-378.0;-189.0;-40.0;-839.0;-360.0;-25
962.0;-1007.0;-85;802.0;-95.0;244;-305.0;320.0;305.0;-506.0;791.0;560.0;-85
966.0;-819.0;-172;813.0;-158.0;304;-550.0;335.0;241.0;-497.0;813.0;583.0;-172
999.0;-264.0;-45;748.0;2.0;240;-820.0;-118.0;35.0;-267.0;-804.0;-493.0;-45
927.0;-124.0;-52;918.0;218.0;375;-177.0;18.0;67.0;-424.0;-836.0;-535.0;-52
855.0;-320.0;78;1527.0;-26.0;270;-891.0;306.0;153.0;-578.0;804.0;628.0;78
920.0;-679.0;-67;970.0;-521.0;251;-415.0;-112.0;-249.0;-364.0;-610.0;-91.0;-67
906.0;-578.0;-62;922.0;-356.0;239;-330.0;-184.0;-152.0;-356.0;-667.0;-104.0;-62
960.0;171.0;-37;903.0;355.0;199;-210.0;-29.0;43.0;-313.0;-599.0;-7.0;-37
955.0;-80.0;-14;955.0;299.0;178;-250.0;-46.0;-28.0;-333.0;-622.0;-13.0;-14
973.0;-209.0;702;1089.0;-84.0;500;-961.0;-594.0;-286.0;90.0;-530.0;-716.0;702
964.0;-122.0;443;1027.0;111.0;283;-866.0;-566.0;-258.0;-91.0;-504.0;-678.0;443
989.0;151.0;-784;937.0;-199.0;295;-930.0;-200.0;-285.0;-268.0;477.0;-193.0;-784
1025.0;-166.0;-8;1022.0;23.0;274;-962.0;-440.0;-165.0;-102.0;-561.0;-703.0;-8
564.0;323.0;21;954.0;-666.0;488;-646.0;616.0;448.0;-275.0;210.0;323.0;21
450.0;-201.0;460;999.0;280.0;553;-615.0;603.0;440.0;-240.0;175.0;329.0;460
912.0;-158.0;-95;811.0;-32.0;229;33.0;82.0;88.0;-477.0;739.0;437.0;-95
959.0;300.0;-870;971.0;-191.0;501;-918.0;-435.0;-200.0;32.0;-259.0;-535.0;-870
954.0;-1004.0;129;803.0;187.0;259;-292.0;180.0;194.0;-480.0;774.0;501.0;129
1007.0;-1263.0;-97;954.0;60.0;260;-958.0;622.0;474.0;-17.0;698.0;653.0;-97
823.0;-231.0;6;795.0;-416.0;252;-1321.0;534.0;392.0;-207.0;869.0;489.0;6
1067.0;-913.0;252;1080.0;-176.0;-288;-940.0;33.0;-235.0;-141.0;653.0;72.0;252
986.0;-78.0;-6;869.0;-11.0;274;-924.0;-452.0;-248.0;-225.0;-749.0;-576.0;-6
733.0;632.0;-46;928.0;53.0;258;-945.0;468.0;344.0;-98.0;860.0;510.0;-46
998.0;-291.0;964;988.0;140.0;431;-949.0;172.0;5.0;326.0;-50.0;544.0;964
860.0;-642.0;-73;748.0;-147.0;208;-905.0;657.0;485.0;-269.0;515.0;731.0;-73
1046.0;1064.0;-113;851.0;-42.0;265;-915.0;643.0;474.0;81.0;493.0;743.0;-113
975.0;-460.0;6;900.0;-120.0;284;-903.0;-495.0;-312.0;-281.0;-753.0;-594.0;6
662.0;855.0;-18;970.0;-782.0;293;-966.0;604.0;438.0;-186.0;627.0;331.0;-18
1074.0;13.0;719;1201.0;250.0;1063;-811.0;609.0;459.0;98.0;362.0;702.0;719
900.0;-440.0;-578;907.0;245.0;1077;-789.0;624.0;493.0;147.0;324.0;690.0;-578
1036.0;-505.0;672;899.0;-14.0;667;-805.0;614.0;535.0;78.0;219.0;688.0;672
1477.0;279.0;-76;763.0;616.0;321;-909.0;-626.0;-398.0;-65.0;-655.0;-697.0;-76
415.0;572.0;-121;583.0;-624.0;336;-1015.0;645.0;527.0;-69.0;316.0;718.0;-121
1038.0;244.0;-12;1048.0;-50.0;279;-821.0;-618.0;-380.0;-143.0;-692.0;-659.0;-12
269.0;216.0;69;829.0;-563.0;314;-737.0;649.0;512.0;-16.0;346.0;709.0;69
588.0;-632.0;6;865.0;-518.0;241;-1177.0;369.0;48.0;108.0;535.0;659.0;6
531.0;826.0;-43;1045.0;-849.0;260;-1012.0;387.0;44.0;-34.0;593.0;672.0;-43
1016.0;618.0;-1;771.0;142.0;274;-935.0;399.0;-5.0;292.0;728.0;690.0;-1
953.0;-815.0;-13;969.0;-78.0;252;-884.0;308.0;7.0;-396.0;846.0;274.0;-13
972.0;-1011.0;75;939.0;10.0;206;-804.0;297.0;4.0;-447.0;853.0;290.0;75
959.0;-1124.0;18;856.0;29.0;267;-727.0;282.0;-5.0;-492.0;857.0;305.0;18
996.0;-588.0;19;675.0;3.0;263;16.0;157.0;-21.0;-547.0;866.0;253.0;19
978.0;48.0;7;659.0;39.0;265;154.0;102.0;-45.0;-519.0;854.0;234.0;7
979.0;35.0;-62;647.0;39.0;275;180.0;93.0;-37.0;-530.0;856.0;233.0;-62
942.0;-82.0;-39;738.0;123.0;265;52.0;130.0;66.0;-518.0;871.0;233.0;-39
840.0;161.0;-31;812.0;-92.0;265;-19.0;118.0;146.0;-491.0;844.0;230.0;-31
979.0;69.0;-27;803.0;-281.0;259;-103.0;201.0;373.0;-509.0;772.0;234.0;-27
962.0;340.0;-12;854.0;282.0;266;-234.0;142.0;202.0;-412.0;849.0;227.0;-12
894.0;-190.0;21;1034.0;187.0;1117;-755.0;635.0;499.0;-76.0;360.0;725.0;21
1015.0;112.0;-2;955.0;-37.0;268;-960.0;-532.0;-470.0;-28.0;-755.0;-532.0;-2
1156.0;-455.0;605;813.0;-628.0;-93;-821.0;655.0;574.0;-4.0;210.0;703.0;605
931.0;-354.0;-393;991.0;-169.0;251;-846.0;334.0;-38.0;-8.0;744.0;774.0;-393
984.0;-782.0;-31;995.0;67.0;247;-891.0;436.0;447.0;-72.0;754.0;254.0;-31
424.0;782.0;-198;550.0;-625.0;263;-1044.0;632.0;521.0;-116.0;345.0;734.0;-198
975.0;-869.0;902;915.0;143.0;188;-602.0;296.0;252.0;-144.0;785.0;160.0;902
864.0;401.0;-747;984.0;-267.0;178;-838.0;-19.0;-169.0;8.0;709.0;27.0;-747
1045.0;-241.0;1041;869.0;-135.0;721;-871.0;-35.0;-185.0;178.0;685.0;-41.0;1041
1554.0;891.0;-62;908.0;554.0;278;-1183.0;456.0;243.0;-102.0;489.0;732.0;-62
1079.0;-479.0;-65;730.0;-11.0;153;-889.0;576.0;460.0;-297.0;418.0;772.0;-65
1007.0;639.0;-34;632.0;-16.0;285;-1178.0;568.0;548.0;-97.0;447.0;671.0;-34
1506.0;291.0;189;1011.0;540.0;670;-1325.0;544.0;483.0;-293.0;159.0;736.0;189
506.0;94.0;22;1026.0;-509.0;861;-1105.0;546.0;568.0;-25.0;-51.0;480.0;22
822.0;-789.0;468;987.0;-352.0;704;-918.0;-595.0;-486.0;-48.0;-9.0;-402.0;468
1124.0;299.0;7;974.0;-561.0;303;-859.0;-687.0;-556.0;-218.0;-51.0;-390.0;7
978.0;-600.0;80;1388.0;2.0;395;-825.0;581.0;563.0;-405.0;474.0;662.0;80
986.0;-629.0;-4;835.0;104.0;206;-874.0;-571.0;-496.0;-128.0;-86.0;-578.0;-4
972.0;283.0;-51;947.0;87.0;243;-981.0;-489.0;-372.0;69.0;-150.0;-751.0;-51
942.0;-65.0;-158;1033.0;-150.0;205;-601.0;-467.0;-231.0;-114.0;79.0;-750.0;-158
795.0;56.0;-124;1063.0;-259.0;170;-599.0;-467.0;-230.0;-101.0;88.0;-744.0;-124
810.0;950.0;-33;896.0;-87.0;245;-792.0;-401.0;-101.0;-4.0;-114.0;-686.0;-33
947.0;942.0;-45;976.0;-58.0;246;-931.0;-357.0;-75.0;37.0;-216.0;-662.0;-45
1008.0;14.0;18;976.0;-89.0;259;-964.0;-533.0;-473.0;-35.0;-753.0;-535.0;18
949.0;-8.0;-1;938.0;267.0;259;-989.0;-100.0;85.0;73.0;-848.0;-593.0;-1
968.0;-21.0;-6;935.0;207.0;256;-997.0;-98.0;98.0;62.0;-852.0;-597.0;-6
967.0;-3.0;-61;918.0;175.0;259;-997.0;-100.0;105.0;68.0;-852.0;-597.0;-61
957.0;1.0;-13;922.0;198.0;255;-993.0;-100.0;106.0;69.0;-852.0;-596.0;-13
941.0;-4.0;-11;946.0;188.0;252;-992.0;-95.0;110.0;49.0;-851.0;-592.0;-11
960.0;9.0;-2;927.0;191.0;253;-990.0;-95.0;110.0;69.0;-851.0;-592.0;-2
969.0;-30.0;-1;948.0;197.0;253;-998.0;-95.0;109.0;76.0;-852.0;-593.0;-1
921.0;-222.0;956;1171.0;-17.0;61;-798.0;593.0;506.0;30.0;204.0;714.0;956
971.0;-346.0;-251;1053.0;211.0;234;-1070.0;-248.0;-145.0;-169.0;-238.0;-602.0;-251
951.0;-295.0;-85;1043.0;284.0;360;-665.0;-424.0;-294.0;-188.0;57.0;-734.0;-85
668.0;-394.0;-207;1199.0;59.0;306;-782.0;605.0;542.0;-89.0;139.0;641.0;-207
986.0;-64.0;6;949.0;5.0;278;-964.0;-536.0;-473.0;-24.0;-755.0;-538.0;6
969.0;-201.0;-2;1009.0;249.0;267;-950.0;-538.0;-485.0;-97.0;-758.0;-511.0;-2
993.0;473.0;-686;1017.0;49.0;-50;-764.0;-465.0;-341.0;-88.0;37.0;-711.0;-686
998.0;745.0;56;861.0;41.0;329;-784.0;-562.0;-486.0;42.0;-165.0;-722.0;56
965.0;-554.0;-166;918.0;83.0;234;-1053.0;-602.0;-507.0;-83.0;-307.0;-755.0;-166
868.0;-61.0;758;855.0;-33.0;572;-1030.0;327.0;110.0;89.0;592.0;609.0;758
255.0;-717.0;422;1047.0;-751.0;742;-974.0;287.0;-84.0;-134.0;293.0;732.0;422
1478.0;347.0;375;1308.0;-698.0;-26;-1185.0;620.0;492.0;-155.0;329.0;746.0;375
953.0;-370.0;-15;999.0;269.0;280;-819.0;-587.0;-545.0;-143.0;-747.0;-478.0;-15
545.0;587.0;-176;887.0;-558.0;220;-833.0;-277.0;-203.0;128.0;-110.0;-392.0;-176
737.0;-98.0;266;1639.0;-534.0;-7;-967.0;-246.0;-102.0;-148.0;-224.0;-271.0;266
913.0;404.0;22;1082.0;-958.0;277;-851.0;-403.0;20.0;214.0;-687.0;-497.0;22
984.0;56.0;-75;967.0;20.0;395;-949.0;-300.0;91.0;26.0;-566.0;-648.0;-75
955.0;-181.0;-39;1088.0;306.0;276;-721.0;-573.0;-529.0;-170.0;-772.0;-464.0;-39
979.0;-631.0;66;1070.0;273.0;264;-954.0;-225.0;9.0;-136.0;-98.0;-681.0;66
507.0;284.0;-84;667.0;-851.0;230;-737.0;609.0;511.0;127.0;296.0;706.0;-84
1052.0;504.0;-62;1242.0;-719.0;184;-1086.0;638.0;484.0;-218.0;443.0;735.0;-62
927.0;-699.0;-20;1046.0;302.0;278;-522.0;-514.0;-431.0;-261.0;-802.0;-432.0;-20
1018.0;-328.0;-512;1311.0;-11.0;292;-928.0;-679.0;-544.0;5.0;-497.0;-720.0;-512
915.0;553.0;34;933.0;-329.0;265;-911.0;-616.0;-481.0;-182.0;-635.0;-621.0;34
1098.0;1041.0;1;816.0;358.0;258;-960.0;621.0;488.0;-52.0;360.0;731.0;1
1105.0;1059.0;20;767.0;335.0;214;-1295.0;624.0;484.0;-86.0;369.0;731.0;20
958.0;66.0;74;1183.0;10.0;-780;-798.0;323.0;409.0;-66.0;-279.0;345.0;74
980.0;115.0;12;999.0;117.0;278;-391.0;-516.0;-584.0;-272.0;-709.0;-418.0;12
1335.0;317.0;178;755.0;399.0;-178;-1301.0;-652.0;-474.0;-120.0;-528.0;-666.0;178
966.0;-25.0;26;966.0;230.0;277;-481.0;-371.0;-504.0;-237.0;-704.0;-437.0;26
957.0;-29.0;28;976.0;231.0;277;-498.0;-458.0;-545.0;-245.0;-713.0;-440.0;28
591.0;15.0;21;960.0;-656.0;264;-945.0;-333.0;36.0;-85.0;-736.0;-739.0;21
466.0;241.0;-6;883.0;-628.0;265;-990.0;-319.0;45.0;-84.0;-695.0;-739.0;-6
962.0;-51.0;-73;976.0;40.0;230;-977.0;-379.0;-37.0;-48.0;-626.0;-689.0;-73
1016.0;191.0;-148;1021.0;-128.0;-179;-910.0;-598.0;-458.0;62.0;-254.0;-700.0;-148
1005.0;48.0;-84;934.0;34.0;287;-984.0;-505.0;-384.0;-38.0;-758.0;-509.0;-84
986.0;85.0;66;949.0;0.0;369;-991.0;-496.0;-380.0;-22.0;-769.0;-495.0;66
990.0;183.0;-142;975.0;-36.0;279;-987.0;-487.0;-374.0;-11.0;-780.0;-480.0;-142
1033.0;525.0;15;804.0;-140.0;249;-875.0;-338.0;-182.0;-7.0;-841.0;-315.0;15
947.0;-35.0;-25;980.0;235.0;274;-465.0;-487.0;-530.0;-268.0;-739.0;-425.0;-25
937.0;44.0;-12;973.0;224.0;276;-390.0;-474.0;-497.0;-330.0;-771.0;-410.0;-12
1014.0;805.0;38;808.0;-990.0;253;-864.0;-22.0;104.0;-13.0;-726.0;27.0;38
870.0;1115.0;-51;821.0;-823.0;244;-1021.0;147.0;241.0;12.0;-575.0;17.0;-51
948.0;-630.0;-3;843.0;223.0;343;-352.0;-382.0;-317.0;-407.0;-821.0;-384.0;-3
351.0;-374.0;-25;917.0;-826.0;246;-891.0;495.0;417.0;60.0;136.0;349.0;-25
268.0;-603.0;53;1014.0;-716.0;274;-965.0;497.0;379.0;-157.0;252.0;326.0;53
663.0;-421.0;690;1205.0;-676.0;849;-984.0;509.0;315.0;-131.0;380.0;298.0;690
885.0;-117.0;59;713.0;-1.0;303;82.0;-374.0;-469.0;-476.0;-713.0;-351.0;59
961.0;-947.0;-66;966.0;21.0;153;-747.0;649.0;474.0;11.0;534.0;767.0;-66
811.0;-24.0;116;711.0;-79.0;265;84.0;-372.0;-466.0;-475.0;-710.0;-350.0;116
927.0;1000.0;-23;882.0;252.0;254;-609.0;665.0;521.0;-288.0;333.0;301.0;-23
993.0;-1187.0;-14;966.0;93.0;256;-600.0;647.0;411.0;-378.0;323.0;172.0;-14
932.0;416.0;-89;1221.0;-614.0;404;-1125.0;609.0;447.0;-107.0;422.0;775.0;-89
850.0;1.0;-698;852.0;-336.0;253;-1037.0;205.0;-86.0;19.0;351.0;-415.0;-698
943.0;-48.0;341;655.0;-362.0;61;-960.0;587.0;553.0;-53.0;57.0;705.0;341
883.0;140.0;115;728.0;-192.0;267;75.0;-368.0;-458.0;-486.0;-710.0;-350.0;115
1000.0;-25.0;55;796.0;-324.0;350;-105.0;-413.0;-515.0;-415.0;-700.0;-379.0;55
987.0;-16.0;18;804.0;4.0;275;-89.0;-455.0;-443.0;-447.0;-690.0;-391.0;18
980.0;819.0;26;918.0;195.0;264;-513.0;585.0;333.0;-413.0;312.0;216.0;26
1264.0;-196.0;315;699.0;145.0;626;-1104.0;495.0;562.0;-295.0;-166.0;478.0;315
981.0;30.0;-20;821.0;99.0;277;-86.0;-443.0;-440.0;-452.0;-696.0;-387.0;-20
969.0;530.0;-119;977.0;77.0;211;-697.0;472.0;449.0;-65.0;527.0;757.0;-119
994.0;463.0;-217;999.0;37.0;271;-726.0;546.0;546.0;-340.0;497.0;747.0;-217
782.0;-276.0;27;1245.0;-658.0;-346;-1265.0;567.0;560.0;61.0;-46.0;601.0;27
1326.0;212.0;-391;1093.0;-351.0;302;-803.0;564.0;511.0;-49.0;7.0;645.0;-391
1010.0;100.0;-44;880.0;-26.0;258;-1037.0;-438.0;-426.0;47.0;-804.0;-571.0;-44
1059.0;716.0;221;1249.0;-1047.0;266;-1190.0;588.0;490.0;-219.0;163.0;777.0;221
1109.0;-691.0;315;1256.0;232.0;-733;-820.0;586.0;477.0;20.0;208.0;787.0;315
971.0;-16.0;-24;810.0;125.0;280;-95.0;-434.0;-435.0;-440.0;-700.0;-385.0;-24
445.0;1119.0;-17;763.0;-504.0;259;-906.0;457.0;489.0;-124.0;502.0;492.0;-17
416.0;996.0;-151;979.0;-491.0;169;-1084.0;460.0;486.0;-146.0;508.0;459.0;-151
1066.0;-603.0;883;1157.0;-396.0;690;-876.0;461.0;469.0;-37.0;651.0;451.0;883
871.0;13.0;0;846.0;-35.0;277;-120.0;-424.0;-420.0;-457.0;-725.0;-379.0;0
875.0;29.0;535;1011.0;-437.0;-222;-1265.0;203.0;165.0;-307.0;808.0;423.0;535
1091.0;-447.0;261;917.0;-563.0;105;-1271.0;111.0;-32.0;-273.0;814.0;229.0;261
-40.0;67.0;-32;945.0;-832.0;246;-721.0;23.0;-105.0;-202.0;786.0;235.0;-32
1360.0;1027.0;28;1126.0;-515.0;370;-1263.0;-23.0;-69.0;-234.0;747.0;-214.0;28
918.0;47.0;26;818.0;205.0;278;-116.0;-422.0;-421.0;-462.0;-734.0;-375.0;26
1146.0;-825.0;574;785.0;-344.0;436;-770.0;-99.0;-315.0;-94.0;601.0;-317.0;574
987.0;-227.0;-1;840.0;-82.0;270;-19.0;-291.0;-555.0;-402.0;-689.0;-329.0;-1
996.0;471.0;-79;1074.0;13.0;579;-913.0;-631.0;-461.0;-147.0;-469.0;-737.0;-79
989.0;-501.0;-80;1398.0;91.0;150;-968.0;-472.0;-464.0;-146.0;80.0;-450.0;-80
937.0;52.0;77;1319.0;-6.0;652;-979.0;-444.0;-442.0;-65.0;119.0;-630.0;77
236.0;154.0;73;1028.0;-530.0;314;-617.0;-412.0;-505.0;-160.0;132.0;-509.0;73
865.0;1030.0;44;1099.0;160.0;301;-729.0;-447.0;-455.0;-125.0;165.0;-535.0;44
520.0;294.0;-109;1131.0;-603.0;148;-1057.0;-574.0;-527.0;-115.0;-157.0;-717.0;-109
1222.0;135.0;-358;1175.0;-34.0;274;-944.0;-494.0;-519.0;-227.0;28.0;-478.0;-358
1438.0;172.0;-14;836.0;248.0;217;-951.0;-497.0;-511.0;119.0;18.0;-517.0;-14
529.0;239.0;9;753.0;56.0;247;-951.0;-501.0;-510.0;101.0;10.0;-543.0;9
1007.0;-943.0;399;977.0;64.0;90;-818.0;-470.0;-544.0;2.0;93.0;-531.0;399
991.0;585.0;-318;1077.0;-152.0;224;-880.0;-440.0;-456.0;160.0;80.0;-391.0;-318
872.0;219.0;-40;810.0;-234.0;207;-856.0;-516.0;-551.0;-175.0;58.0;-665.0;-40
1257.0;110.0;688;889.0;277.0;52;-807.0;-539.0;-503.0;58.0;-134.0;-517.0;688
