Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
1092.0;459.0;1021.0;10.0;103.0;112.0;43.0;166.0;-1058.0;-34
1111.0;438.0;994.0;-19.0;53.0;152.0;105.0;115.0;-1037.0;-34
1022.0;435.0;1019.0;1.0;30.0;137.0;97.0;171.0;-1091.0;-34
903.0;410.0;1017.0;76.0;-199.0;276.0;179.0;86.0;-1018.0;-35
792.0;200.0;918.0;198.0;-505.0;168.0;362.0;-106.0;-831.0;-44
496.0;-790.0;324.0;891.0;-618.0;791.0;72.0;-349.0;-572.0;-74
937.0;277.0;1004.0;104.0;-452.0;151.0;47.0;186.0;-990.0;-21
763.0;326.0;914.0;-132.0;-259.0;279.0;257.0;194.0;-865.0;-36
735.0;418.0;1031.0;-40.0;-394.0;378.0;373.0;-6.0;-819.0;-26
761.0;861.0;952.0;208.0;197.0;172.0;52.0;46.0;-968.0;-26
831.0;555.0;948.0;76.0;-91.0;135.0;168.0;213.0;-1048.0;-8
863.0;592.0;964.0;-1.0;-66.0;178.0;191.0;197.0;-998.0;-8
752.0;417.0;1022.0;-48.0;-396.0;382.0;377.0;28.0;-815.0;-26
728.0;511.0;1006.0;-209.0;-281.0;69.0;496.0;67.0;-952.0;-26
804.0;424.0;1118.0;-219.0;-345.0;59.0;526.0;40.0;-872.0;-8
804.0;427.0;1007.0;104.0;-325.0;60.0;457.0;105.0;-814.0;-7
899.0;472.0;1035.0;99.0;-306.0;73.0;468.0;68.0;-877.0;-3
913.0;513.0;991.0;103.0;-264.0;117.0;428.0;51.0;-932.0;-3
921.0;527.0;1007.0;50.0;-244.0;134.0;387.0;42.0;-946.0;-3
886.0;558.0;1013.0;29.0;-195.0;111.0;350.0;33.0;-959.0;-3
891.0;567.0;1019.0;22.0;-182.0;141.0;322.0;63.0;-974.0;-3
911.0;574.0;998.0;88.0;-201.0;193.0;237.0;43.0;-951.0;-3
964.0;571.0;998.0;284.0;-164.0;212.0;210.0;89.0;-1057.0;-3
912.0;549.0;991.0;285.0;-189.0;220.0;245.0;186.0;-955.0;-3
854.0;522.0;974.0;401.0;-254.0;70.0;452.0;-92.0;-899.0;-5
814.0;489.0;1029.0;491.0;-224.0;103.0;494.0;-45.0;-823.0;-29
881.0;553.0;1025.0;111.0;-181.0;140.0;377.0;12.0;-893.0;-27
898.0;564.0;1010.0;30.0;-169.0;143.0;375.0;33.0;-908.0;-27
910.0;584.0;1030.0;-14.0;-146.0;149.0;367.0;43.0;-929.0;-27
904.0;629.0;1021.0;19.0;-142.0;197.0;280.0;60.0;-939.0;-27
893.0;592.0;1003.0;20.0;-220.0;182.0;290.0;55.0;-917.0;-28
880.0;592.0;1005.0;-15.0;-227.0;212.0;290.0;-5.0;-921.0;-28
887.0;593.0;1006.0;8.0;-221.0;224.0;294.0;46.0;-915.0;-28
911.0;611.0;1021.0;-10.0;-170.0;153.0;306.0;57.0;-931.0;-28
901.0;642.0;1004.0;16.0;-111.0;153.0;319.0;16.0;-950.0;-29
784.0;213.0;951.0;377.0;-258.0;-264.0;590.0;113.0;-772.0;-28
835.0;345.0;1022.0;149.0;-260.0;-49.0;548.0;29.0;-846.0;-25
886.0;384.0;1051.0;114.0;-341.0;34.0;417.0;24.0;-903.0;-25
892.0;394.0;1013.0;186.0;-333.0;79.0;417.0;61.0;-897.0;-25
875.0;396.0;993.0;180.0;-332.0;60.0;419.0;43.0;-907.0;-25
872.0;394.0;962.0;277.0;-340.0;93.0;428.0;81.0;-891.0;-25
868.0;394.0;983.0;286.0;-341.0;113.0;425.0;52.0;-892.0;-25
880.0;401.0;974.0;325.0;-320.0;76.0;423.0;71.0;-912.0;-25
974.0;382.0;977.0;354.0;-331.0;46.0;374.0;133.0;-877.0;-25
899.0;380.0;976.0;325.0;-331.0;-5.0;322.0;117.0;-971.0;-25
812.0;383.0;984.0;286.0;-377.0;-17.0;496.0;-93.0;-890.0;-34
974.0;374.0;610.0;953.0;-415.0;-355.0;492.0;121.0;-766.0;-37
346.0;120.0;163.0;1211.0;-632.0;-455.0;807.0;-380.0;-503.0;-34
813.0;349.0;1055.0;-101.0;-426.0;12.0;533.0;-61.0;-800.0;-39
780.0;459.0;1000.0;-30.0;-330.0;324.0;333.0;-9.0;-870.0;-26
861.0;498.0;1015.0;19.0;-206.0;347.0;281.0;80.0;-902.0;-26
856.0;497.0;1038.0;-12.0;-199.0;320.0;270.0;87.0;-903.0;-26
875.0;506.0;1020.0;-19.0;-170.0;329.0;286.0;156.0;-906.0;-26
843.0;318.0;996.0;245.0;-632.0;85.0;86.0;151.0;-969.0;-21
866.0;505.0;1008.0;-12.0;-165.0;252.0;233.0;159.0;-900.0;-26
855.0;509.0;1007.0;-13.0;-148.0;304.0;261.0;207.0;-916.0;-26
758.0;322.0;894.0;538.0;-572.0;271.0;248.0;81.0;-1051.0;-29
885.0;512.0;1018.0;-32.0;-142.0;281.0;269.0;225.0;-908.0;-26
992.0;859.0;919.0;176.0;198.0;306.0;91.0;160.0;-922.0;-26
864.0;509.0;987.0;37.0;-131.0;294.0;237.0;198.0;-905.0;-27
872.0;369.0;1038.0;11.0;-621.0;156.0;342.0;45.0;-966.0;-35
866.0;527.0;1071.0;126.0;432.0;173.0;392.0;-49.0;-867.0;-32
860.0;524.0;953.0;110.0;432.0;170.0;368.0;15.0;-870.0;-32
940.0;519.0;1027.0;131.0;421.0;161.0;281.0;30.0;-919.0;-32
913.0;497.0;1041.0;60.0;438.0;196.0;275.0;94.0;-946.0;-32
1028.0;861.0;1001.0;234.0;191.0;319.0;151.0;77.0;-976.0;-26
853.0;504.0;1041.0;4.0;-125.0;258.0;278.0;233.0;-893.0;-27
855.0;504.0;1014.0;68.0;-121.0;295.0;302.0;215.0;-885.0;-27
945.0;883.0;813.0;375.0;182.0;218.0;194.0;-29.0;-1005.0;-26
809.0;662.0;1109.0;470.0;-27.0;188.0;355.0;10.0;-1048.0;-35
902.0;510.0;929.0;415.0;-256.0;171.0;237.0;152.0;-1016.0;-31
883.0;541.0;1021.0;26.0;-201.0;107.0;373.0;37.0;-893.0;-29
793.0;364.0;937.0;416.0;-612.0;158.0;391.0;-4.0;-826.0;-29
835.0;513.0;984.0;216.0;-93.0;223.0;327.0;233.0;-881.0;-27
831.0;544.0;943.0;312.0;1.0;327.0;290.0;153.0;-883.0;-42
913.0;414.0;957.0;132.0;-584.0;59.0;165.0;191.0;-1173.0;-21
973.0;589.0;994.0;168.0;200.0;304.0;102.0;91.0;-924.0;-31
903.0;214.0;921.0;249.0;-583.0;21.0;264.0;428.0;-1056.0;-11
990.0;597.0;954.0;100.0;202.0;327.0;93.0;99.0;-940.0;-31
849.0;691.0;947.0;453.0;303.0;398.0;140.0;-100.0;-984.0;-31
871.0;698.0;957.0;414.0;305.0;397.0;143.0;-23.0;-950.0;-31
905.0;705.0;989.0;138.0;316.0;347.0;-22.0;-78.0;-931.0;-30
866.0;719.0;982.0;37.0;306.0;486.0;15.0;19.0;-914.0;-30
1322.0;975.0;621.0;1018.0;40.0;336.0;313.0;-83.0;-1454.0;-79
991.0;893.0;1002.0;191.0;202.0;198.0;115.0;145.0;-1000.0;-26
933.0;899.0;1011.0;127.0;142.0;198.0;153.0;104.0;-1003.0;-26
906.0;900.0;1025.0;134.0;118.0;178.0;191.0;33.0;-983.0;-26
936.0;902.0;1022.0;142.0;105.0;221.0;215.0;-87.0;-981.0;-26
850.0;489.0;928.0;452.0;-263.0;52.0;120.0;63.0;-957.0;-25
818.0;287.0;1040.0;70.0;-2.0;112.0;-110.0;-287.0;-966.0;-34
790.0;234.0;1043.0;129.0;-189.0;99.0;93.0;-50.0;-1001.0;-57
903.0;505.0;924.0;447.0;-218.0;475.0;-92.0;-254.0;-931.0;-13
892.0;532.0;958.0;539.0;-181.0;437.0;-14.0;-141.0;-962.0;-13
579.0;-82.0;945.0;292.0;-668.0;-397.0;844.0;-391.0;-602.0;-26
1080.0;192.0;992.0;40.0;-394.0;254.0;167.0;-21.0;-948.0;-36
673.0;1241.0;940.0;237.0;314.0;-199.0;310.0;229.0;-1515.0;-69
787.0;-225.0;289.0;894.0;-635.0;530.0;15.0;-507.0;-821.0;-69
852.0;435.0;1086.0;9.0;-616.0;240.0;384.0;-85.0;-875.0;-25
1032.0;365.0;1020.0;262.0;-122.0;265.0;137.0;69.0;-990.0;-41
1003.0;563.0;1387.0;1089.0;618.0;317.0;274.0;277.0;-847.0;-7
957.0;618.0;762.0;-253.0;585.0;184.0;449.0;-20.0;-712.0;-30
906.0;445.0;946.0;235.0;572.0;202.0;369.0;55.0;-895.0;-28
901.0;421.0;1035.0;-7.0;557.0;208.0;343.0;33.0;-926.0;-27
946.0;419.0;1015.0;38.0;551.0;176.0;264.0;-34.0;-921.0;-27
916.0;414.0;1035.0;-94.0;559.0;210.0;191.0;14.0;-878.0;-25
901.0;411.0;1011.0;66.0;561.0;224.0;310.0;-17.0;-958.0;-21
871.0;432.0;1009.0;11.0;599.0;298.0;285.0;103.0;-908.0;-13
1009.0;461.0;1014.0;-67.0;588.0;113.0;307.0;233.0;-1013.0;-23
889.0;504.0;1019.0;2.0;457.0;200.0;310.0;84.0;-939.0;-24
931.0;472.0;1041.0;277.0;424.0;207.0;231.0;79.0;-959.0;-23
942.0;469.0;956.0;405.0;438.0;205.0;220.0;103.0;-963.0;-23
946.0;467.0;963.0;424.0;431.0;200.0;218.0;53.0;-967.0;-23
925.0;467.0;986.0;427.0;423.0;205.0;220.0;101.0;-973.0;-23
1015.0;415.0;949.0;437.0;260.0;183.0;156.0;144.0;-998.0;-23
834.0;393.0;1005.0;322.0;179.0;81.0;553.0;7.0;-809.0;-30
947.0;335.0;1146.0;597.0;170.0;193.0;305.0;-71.0;-837.0;-25
968.0;300.0;1414.0;727.0;-159.0;94.0;322.0;95.0;-832.0;-24
873.0;223.0;917.0;52.0;68.0;269.0;340.0;18.0;-986.0;-24
935.0;220.0;1013.0;-21.0;136.0;232.0;192.0;-291.0;-966.0;-28
926.0;308.0;1019.0;-69.0;272.0;304.0;186.0;-266.0;-955.0;-28
906.0;326.0;1004.0;-37.0;296.0;343.0;147.0;-148.0;-926.0;-28
906.0;324.0;997.0;-65.0;304.0;335.0;177.0;-150.0;-946.0;-28
918.0;348.0;1032.0;-60.0;329.0;288.0;225.0;-189.0;-937.0;-28
920.0;351.0;1013.0;-48.0;333.0;276.0;198.0;-219.0;-940.0;-28
912.0;352.0;1031.0;-49.0;333.0;285.0;283.0;-34.0;-945.0;-28
902.0;347.0;1018.0;-60.0;328.0;315.0;211.0;-195.0;-915.0;-28
886.0;352.0;1012.0;-37.0;339.0;279.0;223.0;-102.0;-924.0;-27
884.0;359.0;1012.0;-18.0;359.0;251.0;227.0;302.0;-893.0;-26
862.0;258.0;998.0;55.0;230.0;245.0;309.0;353.0;-910.0;-26
869.0;253.0;1017.0;66.0;231.0;263.0;323.0;373.0;-914.0;-26
854.0;256.0;1010.0;50.0;225.0;284.0;317.0;403.0;-909.0;-26
863.0;239.0;1023.0;21.0;231.0;304.0;306.0;438.0;-896.0;-26
852.0;238.0;1012.0;46.0;235.0;281.0;309.0;433.0;-908.0;-26
849.0;242.0;1021.0;40.0;238.0;277.0;311.0;417.0;-894.0;-26
858.0;247.0;1005.0;51.0;256.0;285.0;305.0;389.0;-898.0;-26
879.0;249.0;1021.0;47.0;269.0;310.0;299.0;506.0;-910.0;-26
901.0;249.0;1003.0;51.0;290.0;257.0;287.0;318.0;-922.0;-26
880.0;267.0;1014.0;36.0;259.0;339.0;243.0;306.0;-939.0;-26
886.0;272.0;1023.0;24.0;248.0;348.0;225.0;169.0;-919.0;-26
892.0;278.0;1021.0;20.0;239.0;297.0;223.0;92.0;-910.0;-26
902.0;293.0;1025.0;48.0;196.0;320.0;140.0;236.0;-919.0;-26
904.0;297.0;1023.0;74.0;183.0;301.0;159.0;127.0;-945.0;-26
910.0;293.0;1032.0;89.0;177.0;336.0;185.0;108.0;-948.0;-26
932.0;294.0;1027.0;231.0;140.0;289.0;147.0;180.0;-954.0;-26
912.0;295.0;982.0;299.0;127.0;319.0;147.0;-108.0;-950.0;-26
926.0;293.0;987.0;331.0;114.0;282.0;113.0;-169.0;-950.0;-26
1017.0;287.0;994.0;310.0;91.0;235.0;44.0;243.0;-932.0;-26
1006.0;285.0;979.0;304.0;81.0;204.0;129.0;133.0;-967.0;-26
873.0;448.0;935.0;311.0;436.0;224.0;373.0;-112.0;-820.0;-25
926.0;440.0;969.0;142.0;516.0;231.0;381.0;-36.0;-926.0;-23
855.0;443.0;1000.0;109.0;543.0;113.0;401.0;-41.0;-962.0;-23
785.0;473.0;1006.0;6.0;532.0;153.0;392.0;9.0;-861.0;-23
846.0;498.0;1016.0;-25.0;528.0;117.0;391.0;-51.0;-826.0;-23
845.0;485.0;1024.0;9.0;526.0;112.0;417.0;9.0;-886.0;-23
874.0;482.0;1011.0;-11.0;529.0;120.0;407.0;21.0;-881.0;-23
887.0;454.0;1027.0;13.0;572.0;156.0;346.0;48.0;-922.0;-23
880.0;451.0;1014.0;18.0;570.0;157.0;362.0;31.0;-925.0;-23
904.0;451.0;1024.0;-3.0;573.0;158.0;344.0;16.0;-916.0;-23
889.0;452.0;1011.0;-30.0;578.0;175.0;347.0;10.0;-934.0;-23
911.0;451.0;1032.0;-30.0;577.0;145.0;347.0;22.0;-928.0;-23
894.0;458.0;1027.0;-40.0;588.0;165.0;358.0;70.0;-944.0;-23
892.0;463.0;1010.0;-30.0;591.0;172.0;320.0;72.0;-910.0;-23
892.0;461.0;1023.0;-11.0;594.0;154.0;346.0;42.0;-928.0;-23
903.0;463.0;1009.0;-18.0;595.0;151.0;338.0;129.0;-933.0;-23
904.0;460.0;1018.0;-7.0;596.0;192.0;342.0;31.0;-926.0;-23
896.0;462.0;1016.0;-22.0;598.0;172.0;329.0;59.0;-923.0;-23
911.0;457.0;1031.0;-16.0;594.0;153.0;317.0;76.0;-922.0;-23
910.0;458.0;1025.0;0.0;595.0;163.0;327.0;82.0;-938.0;-23
897.0;456.0;1014.0;-28.0;595.0;208.0;316.0;86.0;-932.0;-23
884.0;445.0;1021.0;-9.0;593.0;221.0;303.0;41.0;-931.0;-23
879.0;447.0;1009.0;-10.0;600.0;256.0;289.0;57.0;-920.0;-23
911.0;439.0;1022.0;-25.0;599.0;254.0;289.0;0.0;-923.0;-23
909.0;436.0;1017.0;-28.0;600.0;231.0;249.0;91.0;-910.0;-23
917.0;429.0;1015.0;-32.0;594.0;179.0;255.0;94.0;-950.0;-23
883.0;429.0;1021.0;-10.0;580.0;185.0;286.0;67.0;-934.0;-23
911.0;429.0;1001.0;8.0;580.0;193.0;275.0;39.0;-927.0;-23
909.0;429.0;1025.0;-32.0;583.0;207.0;277.0;70.0;-939.0;-23
906.0;429.0;1022.0;-21.0;587.0;207.0;280.0;66.0;-938.0;-23
921.0;431.0;1021.0;-34.0;593.0;222.0;277.0;79.0;-942.0;-23
902.0;433.0;1009.0;-31.0;590.0;203.0;273.0;56.0;-941.0;-23
921.0;429.0;1020.0;-23.0;591.0;210.0;270.0;68.0;-930.0;-23
893.0;431.0;1017.0;-40.0;590.0;212.0;279.0;61.0;-937.0;-23
901.0;429.0;1024.0;-38.0;591.0;218.0;266.0;47.0;-934.0;-23
905.0;427.0;1015.0;-18.0;597.0;234.0;259.0;100.0;-936.0;-23
889.0;428.0;1010.0;-6.0;582.0;210.0;274.0;12.0;-941.0;-29
963.0;421.0;1021.0;-21.0;534.0;134.0;285.0;123.0;-946.0;-28
863.0;409.0;1021.0;-12.0;430.0;185.0;353.0;-42.0;-915.0;-27
865.0;427.0;1029.0;-12.0;433.0;171.0;327.0;12.0;-871.0;-27
892.0;436.0;1003.0;29.0;432.0;172.0;356.0;39.0;-893.0;-27
854.0;442.0;1026.0;29.0;423.0;177.0;383.0;85.0;-908.0;-27
865.0;443.0;1028.0;18.0;367.0;96.0;347.0;41.0;-865.0;-27
962.0;415.0;1031.0;64.0;376.0;178.0;300.0;1.0;-941.0;-27
798.0;191.0;766.0;445.0;-524.0;208.0;260.0;-15.0;-827.0;-23
848.0;384.0;1021.0;342.0;-490.0;206.0;185.0;-687.0;-901.0;-32
836.0;391.0;939.0;250.0;-248.0;142.0;395.0;-246.0;-768.0;-27
786.0;365.0;939.0;473.0;-275.0;110.0;519.0;-272.0;-812.0;-27
597.0;-127.0;827.0;534.0;-632.0;-440.0;832.0;-859.0;-518.0;-13
842.0;336.0;934.0;572.0;-300.0;147.0;633.0;-273.0;-867.0;-27
785.0;300.0;998.0;552.0;-339.0;134.0;497.0;-172.0;-853.0;-27
826.0;289.0;1065.0;59.0;-335.0;161.0;478.0;-131.0;-808.0;-27
816.0;292.0;1007.0;388.0;-310.0;181.0;490.0;-121.0;-825.0;-27
827.0;295.0;946.0;497.0;-291.0;162.0;474.0;-117.0;-842.0;-27
829.0;298.0;938.0;450.0;-288.0;174.0;481.0;-134.0;-862.0;-27
817.0;303.0;951.0;445.0;-281.0;181.0;476.0;-143.0;-842.0;-27
829.0;300.0;940.0;425.0;-282.0;159.0;472.0;-127.0;-849.0;-27
830.0;297.0;948.0;401.0;-281.0;194.0;471.0;-103.0;-847.0;-27
823.0;295.0;940.0;439.0;-282.0;162.0;468.0;-114.0;-852.0;-27
830.0;295.0;932.0;448.0;-280.0;183.0;460.0;-109.0;-849.0;-27
818.0;292.0;947.0;433.0;-284.0;202.0;469.0;-109.0;-846.0;-27
815.0;291.0;951.0;446.0;-285.0;193.0;466.0;-107.0;-845.0;-27
863.0;295.0;951.0;440.0;-279.0;112.0;458.0;-124.0;-858.0;-27
861.0;301.0;950.0;424.0;-274.0;165.0;443.0;-163.0;-890.0;-27
947.0;375.0;952.0;459.0;-161.0;85.0;479.0;273.0;-946.0;-28
789.0;409.0;953.0;431.0;-120.0;60.0;438.0;191.0;-972.0;-28
816.0;527.0;1246.0;-98.0;462.0;92.0;385.0;-11.0;-853.0;-24
848.0;273.0;806.0;165.0;-568.0;249.0;269.0;7.0;-903.0;-21
877.0;412.0;1033.0;32.0;-626.0;251.0;270.0;0.0;-1103.0;-26
829.0;422.0;1020.0;-20.0;-575.0;226.0;223.0;-68.0;-879.0;-23
864.0;555.0;1018.0;-47.0;-344.0;238.0;258.0;174.0;-978.0;-30
745.0;901.0;937.0;-261.0;-30.0;106.0;428.0;-24.0;-803.0;-55
987.0;633.0;1027.0;-12.0;-151.0;132.0;306.0;50.0;-939.0;-32
945.0;668.0;1208.0;330.0;68.0;235.0;532.0;93.0;-957.0;-26
1248.0;680.0;1170.0;619.0;337.0;54.0;324.0;295.0;-1000.0;-20
921.0;604.0;1023.0;-36.0;-169.0;107.0;253.0;55.0;-945.0;-29
929.0;592.0;1026.0;58.0;-190.0;142.0;250.0;1.0;-938.0;-29
1036.0;987.0;184.0;-723.0;-3.0;74.0;329.0;154.0;-1210.0;-15
923.0;494.0;1054.0;216.0;670.0;156.0;232.0;41.0;-1028.0;-12
910.0;501.0;1047.0;206.0;671.0;163.0;247.0;103.0;-1000.0;-12
913.0;564.0;1016.0;49.0;-272.0;211.0;276.0;-10.0;-919.0;-28
945.0;486.0;1049.0;306.0;578.0;168.0;276.0;154.0;-976.0;-26
853.0;377.0;1069.0;125.0;468.0;346.0;219.0;93.0;-987.0;-27
1045.0;343.0;1041.0;325.0;459.0;324.0;66.0;57.0;-895.0;-26
949.0;344.0;1041.0;234.0;454.0;349.0;20.0;30.0;-903.0;-27
959.0;352.0;1039.0;59.0;444.0;342.0;-31.0;42.0;-935.0;-27
972.0;357.0;981.0;163.0;142.0;219.0;73.0;237.0;-1022.0;-26
913.0;294.0;1000.0;239.0;35.0;300.0;93.0;152.0;-1036.0;-26
805.0;192.0;976.0;386.0;-81.0;195.0;86.0;-113.0;-957.0;-26
774.0;183.0;974.0;358.0;-99.0;210.0;80.0;-101.0;-963.0;-26
967.0;180.0;828.0;504.0;-170.0;302.0;251.0;-223.0;-958.0;-26
873.0;209.0;1024.0;231.0;-152.0;395.0;268.0;64.0;-1055.0;-26
917.0;241.0;988.0;119.0;-79.0;247.0;171.0;156.0;-905.0;-25
929.0;259.0;1286.0;74.0;-38.0;305.0;128.0;70.0;-936.0;-26
904.0;407.0;1502.0;1199.0;-15.0;136.0;374.0;127.0;-901.0;-24
886.0;269.0;1007.0;320.0;-4.0;305.0;187.0;14.0;-952.0;-26
959.0;273.0;1011.0;-55.0;30.0;265.0;132.0;71.0;-944.0;-26
897.0;214.0;1035.0;-25.0;-76.0;422.0;183.0;-90.0;-947.0;-26
942.0;225.0;1024.0;-38.0;-86.0;438.0;210.0;43.0;-923.0;-29
822.0;229.0;1034.0;-27.0;-189.0;352.0;119.0;72.0;-1018.0;-28
869.0;228.0;1033.0;-23.0;-221.0;360.0;136.0;68.0;-1002.0;-28
916.0;273.0;1008.0;-53.0;-500.0;351.0;116.0;257.0;-1073.0;-28
889.0;620.0;1048.0;89.0;-54.0;155.0;279.0;114.0;-850.0;-29
856.0;344.0;609.0;1415.0;-671.0;248.0;296.0;-18.0;-867.0;-35
735.0;128.0;935.0;402.0;-216.0;-443.0;596.0;154.0;-707.0;-28
1060.0;344.0;737.0;98.0;-481.0;330.0;142.0;191.0;-722.0;-23
999.0;259.0;965.0;-172.0;-420.0;213.0;26.0;111.0;-962.0;-44
1067.0;272.0;1007.0;-80.0;-422.0;285.0;53.0;-75.0;-974.0;-48
881.0;449.0;1162.0;-264.0;405.0;-98.0;464.0;73.0;-747.0;-43
859.0;479.0;1024.0;10.0;-159.0;-155.0;322.0;223.0;-1094.0;-51
992.0;244.0;898.0;128.0;-502.0;-192.0;118.0;-45.0;-870.0;-83
1020.0;497.0;1035.0;22.0;657.0;182.0;-6.0;135.0;-1066.0;-27
1034.0;484.0;1055.0;-18.0;559.0;-97.0;384.0;254.0;-915.0;-26
688.0;449.0;1015.0;77.0;106.0;121.0;679.0;-580.0;-694.0;-29
1046.0;610.0;1086.0;11.0;561.0;272.0;382.0;313.0;-933.0;-29
851.0;594.0;956.0;220.0;-8.0;-158.0;-28.0;-404.0;-1008.0;-24
871.0;542.0;1013.0;49.0;666.0;202.0;101.0;-62.0;-1010.0;-28
952.0;498.0;1010.0;58.0;523.0;285.0;323.0;636.0;-1381.0;-24
960.0;509.0;955.0;-49.0;680.0;214.0;230.0;142.0;-916.0;-27
842.0;624.0;877.0;32.0;678.0;149.0;291.0;35.0;-944.0;-29
936.0;164.0;930.0;24.0;194.0;-310.0;-3.0;43.0;-886.0;-82
855.0;547.0;28.0;897.0;56.0;19.0;246.0;100.0;-1020.0;4
1040.0;267.0;1042.0;44.0;388.0;67.0;91.0;566.0;-1099.0;-27
999.0;490.0;1088.0;-13.0;574.0;-73.0;417.0;194.0;-919.0;-26
1066.0;619.0;422.0;1542.0;339.0;157.0;196.0;127.0;-1073.0;-21
773.0;571.0;1045.0;219.0;389.0;-227.0;585.0;-18.0;-738.0;-37
774.0;568.0;1044.0;206.0;384.0;-225.0;587.0;-91.0;-755.0;-37
905.0;513.0;985.0;-59.0;561.0;-167.0;369.0;58.0;-908.0;-26
621.0;296.0;1022.0;337.0;265.0;-378.0;334.0;182.0;-913.0;-46
732.0;374.0;997.0;-87.0;-518.0;382.0;401.0;-636.0;-812.0;-26
885.0;1014.0;864.0;270.0;72.0;-20.0;526.0;101.0;-811.0;-47
763.0;360.0;831.0;569.0;-613.0;203.0;343.0;-17.0;-840.0;-30
1072.0;897.0;972.0;207.0;131.0;305.0;157.0;294.0;-1223.0;-64
1058.0;517.0;1009.0;130.0;602.0;195.0;267.0;167.0;-1204.0;-28
1057.0;-84.0;735.0;-559.0;-423.0;202.0;22.0;261.0;-941.0;-35
591.0;778.0;992.0;89.0;45.0;344.0;571.0;223.0;-603.0;-41
675.0;875.0;1645.0;-390.0;-208.0;-180.0;621.0;-28.0;-725.0;-66
712.0;863.0;962.0;592.0;23.0;350.0;91.0;291.0;-835.0;-28
783.0;260.0;746.0;-196.0;-493.0;250.0;230.0;-18.0;-843.0;-3
928.0;946.0;1066.0;130.0;525.0;384.0;-43.0;92.0;-1046.0;-30
683.0;-407.0;281.0;866.0;-643.0;633.0;-9.0;23.0;-703.0;-68
929.0;358.0;992.0;-34.0;117.0;285.0;144.0;858.0;-972.0;-25
640.0;847.0;622.0;84.0;240.0;140.0;193.0;25.0;-646.0;-47
1087.0;542.0;997.0;109.0;464.0;-126.0;59.0;79.0;-1172.0;-63
778.0;981.0;839.0;134.0;-107.0;280.0;-1.0;170.0;-798.0;-37
899.0;484.0;1195.0;-87.0;-208.0;-90.0;367.0;363.0;-1184.0;-39
800.0;963.0;981.0;56.0;-494.0;9.0;340.0;67.0;-850.0;-19
947.0;173.0;978.0;52.0;-524.0;318.0;-23.0;217.0;-982.0;-28
785.0;301.0;1006.0;-462.0;-557.0;330.0;304.0;51.0;-946.0;-25
955.0;489.0;1043.0;-33.0;668.0;192.0;273.0;99.0;-1011.0;-27
1035.0;527.0;1057.0;66.0;-465.0;192.0;55.0;417.0;-984.0;-34
998.0;609.0;1025.0;441.0;596.0;164.0;74.0;-78.0;-965.0;-28
915.0;948.0;1175.0;-422.0;-235.0;-61.0;403.0;172.0;-954.0;-53
1021.0;971.0;1018.0;163.0;336.0;174.0;253.0;234.0;-1063.0;-26
788.0;813.0;942.0;505.0;375.0;138.0;571.0;115.0;-1043.0;-27
915.0;508.0;1018.0;-75.0;559.0;-171.0;366.0;44.0;-929.0;-26
920.0;500.0;313.0;138.0;-257.0;317.0;253.0;100.0;-942.0;-12
882.0;988.0;223.0;-494.0;-573.0;294.0;340.0;91.0;-938.0;-12
1000.0;990.0;1009.0;-145.0;118.0;98.0;172.0;155.0;-895.0;-24
900.0;1223.0;928.0;5.0;364.0;231.0;-37.0;348.0;-835.0;-23
928.0;370.0;883.0;370.0;-510.0;553.0;84.0;296.0;-844.0;-25
812.0;1070.0;897.0;27.0;45.0;300.0;317.0;138.0;-831.0;6
872.0;694.0;1375.0;588.0;577.0;217.0;142.0;-38.0;-931.0;-27
1052.0;182.0;872.0;33.0;-478.0;147.0;-66.0;-156.0;-910.0;-34
1094.0;131.0;968.0;370.0;-274.0;390.0;413.0;-294.0;-1186.0;-78
932.0;494.0;1205.0;184.0;633.0;301.0;149.0;-86.0;-1040.0;-26
916.0;454.0;941.0;-198.0;-484.0;95.0;487.0;195.0;-1015.0;-56
840.0;1016.0;1047.0;-41.0;213.0;73.0;466.0;102.0;-875.0;-27
579.0;613.0;1222.0;-229.0;283.0;-234.0;723.0;-67.0;-598.0;-39
959.0;706.0;1047.0;101.0;315.0;146.0;192.0;776.0;-930.0;-25
1080.0;888.0;1006.0;-80.0;-75.0;171.0;42.0;220.0;-1123.0;-27
981.0;356.0;1000.0;300.0;546.0;345.0;66.0;-292.0;-887.0;-36
940.0;1022.0;909.0;380.0;116.0;62.0;462.0;-91.0;-924.0;-46
854.0;1029.0;1056.0;192.0;237.0;369.0;331.0;240.0;-898.0;-28
952.0;723.0;999.0;185.0;720.0;-52.0;372.0;358.0;-917.0;-42
962.0;930.0;904.0;-274.0;613.0;10.0;349.0;801.0;-1119.0;-13
618.0;268.0;996.0;294.0;243.0;-381.0;298.0;140.0;-1042.0;-44
1228.0;209.0;1127.0;309.0;-633.0;286.0;43.0;-336.0;-984.0;-30
922.0;255.0;988.0;448.0;-592.0;172.0;216.0;-272.0;-934.0;-65
787.0;-210.0;946.0;157.0;-690.0;141.0;473.0;-635.0;-707.0;-32
