InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
-380.0;-33.0;-355.0;-5;-154.0;-564.0;401.0;193.0;211.0;-222.0;180.0
73.0;-137.0;-356.0;-3;-20.0;-548.0;250.0;10.0;14.0;-37.0;209.0
189.0;-135.0;-359.0;0;4.0;-553.0;233.0;11.0;-17.0;-25.0;172.0
53.0;-121.0;-349.0;-4;8.0;-550.0;236.0;0.0;-16.0;-11.0;163.0
37.0;-53.0;-307.0;6;3.0;-544.0;236.0;5.0;2.0;10.0;195.0
-54.0;-91.0;-315.0;2;5.0;-551.0;239.0;-17.0;8.0;-7.0;165.0
20.0;-131.0;-336.0;0;1.0;-546.0;238.0;-8.0;12.0;-8.0;186.0
-146.0;-126.0;-332.0;-1;3.0;-550.0;237.0;-15.0;12.0;-11.0;200.0
-87.0;-134.0;-337.0;-2;2.0;-548.0;236.0;-15.0;13.0;-14.0;190.0
4.0;-142.0;-341.0;-2;1.0;-544.0;236.0;-32.0;13.0;-15.0;203.0
25.0;-135.0;-343.0;0;-1.0;-536.0;235.0;-28.0;16.0;-11.0;252.0
-10.0;-138.0;-346.0;2;0.0;-536.0;234.0;-15.0;15.0;-13.0;292.0
29.0;-287.0;-477.0;-6;-179.0;-508.0;451.0;-10.0;244.0;-567.0;226.0
-16.0;-291.0;-474.0;-2;-173.0;-511.0;451.0;37.0;240.0;-564.0;249.0
19.0;-299.0;-476.0;-5;-167.0;-517.0;453.0;-40.0;236.0;-562.0;237.0
-1.0;-307.0;-477.0;-2;-156.0;-518.0;452.0;9.0;226.0;-556.0;252.0
35.0;-301.0;-475.0;0;-155.0;-515.0;445.0;62.0;223.0;-553.0;245.0
565.0;-334.0;-456.0;-2;-155.0;-493.0;416.0;72.0;203.0;-508.0;170.0
-357.0;-174.0;-480.0;6;-273.0;-583.0;638.0;-62.0;292.0;-614.0;245.0
833.0;-324.0;-461.0;-8;-148.0;-510.0;394.0;37.0;169.0;-332.0;182.0
107.0;-298.0;-440.0;-1;-120.0;-533.0;380.0;77.0;136.0;-311.0;116.0
-20.0;-284.0;-428.0;3;-127.0;-539.0;378.0;63.0;140.0;-313.0;115.0
-417.0;-250.0;-417.0;0;-141.0;-541.0;379.0;53.0;151.0;-332.0;80.0
-116.0;-293.0;-430.0;-1;-189.0;-518.0;404.0;15.0;210.0;-365.0;104.0
-45.0;-294.0;-429.0;-20;-194.0;-518.0;407.0;-5.0;215.0;-364.0;81.0
-143.0;-300.0;-426.0;-4;-198.0;-517.0;409.0;17.0;219.0;-364.0;128.0
-24.0;-211.0;-388.0;-2;-10.0;-346.0;176.0;73.0;70.0;-369.0;443.0
215.0;-231.0;-387.0;-3;-6.0;-338.0;170.0;25.0;66.0;-350.0;434.0
54.0;-293.0;-432.0;1;37.0;-301.0;130.0;-92.0;30.0;-165.0;365.0
-572.0;-238.0;-381.0;-6;42.0;-266.0;105.0;114.0;23.0;-201.0;350.0
-203.0;-301.0;-380.0;0;38.0;-287.0;115.0;-53.0;26.0;-238.0;355.0
-436.0;-406.0;-353.0;-2;22.0;-295.0;128.0;114.0;38.0;-285.0;331.0
246.0;-296.0;-284.0;-1;32.0;-270.0;110.0;48.0;27.0;-287.0;336.0
632.0;-79.0;-266.0;-6;38.0;-265.0;106.0;-19.0;18.0;-166.0;295.0
134.0;-43.0;-247.0;1;52.0;-252.0;90.0;56.0;1.0;-145.0;316.0
-276.0;-13.0;-242.0;-8;55.0;-240.0;78.0;-2.0;2.0;-131.0;305.0
61.0;-13.0;-249.0;-4;58.0;-239.0;77.0;-14.0;-3.0;-111.0;316.0
182.0;2.0;-224.0;3;63.0;-236.0;74.0;-14.0;-7.0;-106.0;327.0
-80.0;5.0;-239.0;-6;62.0;-239.0;76.0;-8.0;-6.0;-107.0;356.0
-272.0;3.0;-233.0;6;68.0;-240.0;75.0;-3.0;-12.0;-117.0;362.0
47.0;14.0;-221.0;0;101.0;-244.0;73.0;28.0;-42.0;-105.0;375.0
-162.0;-4.0;-212.0;-6;105.0;-226.0;58.0;30.0;-20.0;-115.0;322.0
-33.0;-105.0;-257.0;-1;63.0;-252.0;85.0;6.0;17.0;-179.0;315.0
-67.0;-114.0;-258.0;-5;55.0;-260.0;96.0;-66.0;29.0;-196.0;323.0
-353.0;-140.0;-267.0;-5;36.0;-272.0;113.0;-91.0;51.0;-226.0;271.0
160.0;-441.0;-362.0;-6;-43.0;-369.0;227.0;-295.0;129.0;-362.0;432.0
138.0;-414.0;-366.0;-6;-42.0;-386.0;235.0;-186.0;125.0;-337.0;396.0
9.0;-396.0;-362.0;-7;-43.0;-361.0;218.0;-52.0;143.0;-339.0;410.0
119.0;-186.0;-489.0;3;-270.0;-565.0;706.0;-90.0;297.0;-612.0;253.0
-49.0;-410.0;-604.0;-1;-149.0;-520.0;664.0;-30.0;327.0;-573.0;146.0
507.0;-417.0;-543.0;3;-204.0;-718.0;545.0;-48.0;458.0;-195.0;185.0
83.0;-401.0;-624.0;4;-197.0;-712.0;533.0;35.0;448.0;-118.0;163.0
30.0;-400.0;-626.0;-1;-195.0;-712.0;532.0;29.0;447.0;-117.0;183.0
39.0;-401.0;-626.0;-2;-195.0;-712.0;531.0;-1.0;446.0;-116.0;177.0
11.0;-376.0;-647.0;-9;-188.0;-712.0;526.0;35.0;439.0;-104.0;184.0
-6.0;-374.0;-646.0;2;-187.0;-712.0;526.0;20.0;439.0;-101.0;183.0
-27.0;-374.0;-646.0;-1;-188.0;-712.0;526.0;-19.0;439.0;-101.0;164.0
-22.0;-374.0;-646.0;0;-187.0;-712.0;526.0;18.0;439.0;-102.0;183.0
0.0;-366.0;-645.0;1;-188.0;-712.0;530.0;-9.0;442.0;-102.0;160.0
5.0;-364.0;-646.0;-2;-189.0;-712.0;531.0;3.0;443.0;-101.0;158.0
-6.0;-362.0;-646.0;1;-190.0;-712.0;530.0;11.0;442.0;-100.0;155.0
132.0;-189.0;-496.0;7;-264.0;-572.0;735.0;-121.0;307.0;-604.0;298.0
-79.0;-209.0;-547.0;-3;-239.0;-610.0;793.0;-75.0;420.0;-571.0;316.0
27.0;-411.0;-604.0;-4;-149.0;-531.0;663.0;-9.0;317.0;-572.0;125.0
-387.0;-332.0;-362.0;72;-95.0;-447.0;251.0;-245.0;259.0;-300.0;528.0
-93.0;-321.0;-356.0;71;-61.0;-318.0;179.0;-198.0;157.0;-261.0;502.0
-93.0;-194.0;-283.0;53;40.0;-235.0;44.0;362.0;18.0;-190.0;293.0
-9.0;-220.0;-564.0;-3;-239.0;-619.0;794.0;-41.0;409.0;-565.0;260.0
0.0;-411.0;-603.0;-1;-152.0;-607.0;665.0;-13.0;274.0;-574.0;141.0
-216.0;178.0;-82.0;-222;180.0;60.0;-229.0;66.0;-73.0;-58.0;43.0
208.0;189.0;-84.0;-157;174.0;12.0;-191.0;-50.0;-71.0;-66.0;1.0
-32.0;37.0;-205.0;-314;132.0;-354.0;129.0;-330.0;-94.0;-130.0;333.0
122.0;112.0;-158.0;-129;81.0;-236.0;14.0;302.0;-1.0;-91.0;452.0
54.0;-210.0;-565.0;-3;-238.0;-639.0;793.0;-17.0;386.0;-563.0;298.0
723.0;-187.0;-292.0;-305;142.0;-176.0;-46.0;-19.0;-59.0;87.0;43.0
-6.0;-276.0;-319.0;-135;110.0;-257.0;11.0;-4.0;-90.0;71.0;241.0
-124.0;-273.0;-313.0;-56;106.0;-256.0;10.0;-32.0;-91.0;68.0;228.0
-285.0;-268.0;-308.0;-147;104.0;-253.0;7.0;-52.0;-87.0;59.0;148.0
-111.0;-216.0;-308.0;-116;110.0;-213.0;-18.0;-134.0;-61.0;17.0;177.0
949.0;-142.0;-459.0;-33;16.0;-345.0;160.0;-8.0;104.0;105.0;163.0
-832.0;-95.0;-475.0;180;-98.0;-387.0;247.0;30.0;222.0;-49.0;-69.0
-11.0;-412.0;-600.0;5;-152.0;-620.0;664.0;-6.0;264.0;-576.0;117.0
-45.0;-212.0;-564.0;-3;-238.0;-626.0;790.0;-14.0;385.0;-563.0;301.0
-7.0;-411.0;-600.0;0;-152.0;-622.0;667.0;6.0;255.0;-575.0;108.0
1.0;-411.0;-600.0;7;-152.0;-622.0;667.0;-4.0;256.0;-575.0;125.0
-30.0;-411.0;-601.0;0;-153.0;-623.0;667.0;12.0;256.0;-575.0;120.0
-119.0;-258.0;-581.0;-8;-251.0;-618.0;786.0;10.0;407.0;-578.0;269.0
42.0;-415.0;-569.0;1;-147.0;-633.0;656.0;-41.0;218.0;-607.0;138.0
-201.0;-275.0;-584.0;-8;-249.0;-617.0;786.0;4.0;407.0;-582.0;287.0
-167.0;-303.0;-586.0;-8;-251.0;-609.0;785.0;11.0;413.0;-585.0;292.0
325.0;-400.0;-606.0;-8;-255.0;-710.0;801.0;126.0;379.0;-571.0;219.0
20.0;-418.0;-566.0;1;-148.0;-642.0;653.0;-34.0;206.0;-610.0;199.0
1.0;-418.0;-566.0;4;-148.0;-644.0;653.0;-18.0;200.0;-610.0;257.0
-174.0;-409.0;-588.0;2;-161.0;-632.0;663.0;147.0;218.0;-584.0;287.0
197.0;-219.0;-671.0;4;-225.0;-743.0;831.0;37.0;356.0;-426.0;376.0
329.0;-130.0;-646.0;2;-229.0;-754.0;829.0;84.0;361.0;-414.0;308.0
227.0;-120.0;-634.0;0;-225.0;-758.0;827.0;33.0;354.0;-415.0;306.0
-460.0;-356.0;-326.0;30;237.0;-57.0;-190.0;-33.0;-186.0;16.0;285.0
-803.0;-318.0;-383.0;15;206.0;-25.0;-171.0;-77.0;-96.0;38.0;144.0
102.0;9.0;-323.0;-15;213.0;-97.0;-119.0;4.0;-112.0;226.0;110.0
712.0;-30.0;-351.0;-42;176.0;-140.0;-64.0;-109.0;-66.0;183.0;118.0
410.0;-248.0;-340.0;418;116.0;-223.0;11.0;126.0;-1.0;-119.0;-42.0
591.0;-359.0;-356.0;22;3.0;-328.0;136.0;114.0;139.0;-107.0;166.0
517.0;-391.0;-372.0;-6;-5.0;-367.0;165.0;122.0;142.0;-143.0;292.0
361.0;-413.0;-380.0;-13;-14.0;-401.0;193.0;114.0;143.0;-167.0;292.0
-391.0;-515.0;-454.0;-67;-65.0;-386.0;209.0;-205.0;197.0;-275.0;309.0
-577.0;-553.0;-506.0;91;118.0;-343.0;134.0;-3.0;-42.0;-206.0;36.0
-283.0;-205.0;-644.0;5;-212.0;-749.0;822.0;-15.0;350.0;-444.0;323.0
362.0;37.0;-218.0;22;104.0;-156.0;-51.0;303.0;17.0;-85.0;296.0
140.0;5.0;-195.0;90;211.0;-313.0;47.0;-319.0;-212.0;-83.0;404.0
111.0;-410.0;-594.0;8;-195.0;-119.0;649.0;92.0;445.0;-580.0;136.0
87.0;-417.0;-596.0;-2;-211.0;-91.0;663.0;79.0;500.0;-581.0;112.0
876.0;147.0;-67.0;-88;199.0;-23.0;-145.0;13.0;-129.0;71.0;312.0
-88.0;-65.0;-369.0;-3;-172.0;-576.0;602.0;-64.0;282.0;-343.0;33.0
-214.0;-414.0;-492.0;-7;-153.0;-433.0;311.0;572.0;235.0;-495.0;97.0
105.0;-192.0;-537.0;-1;-179.0;-561.0;569.0;-32.0;293.0;-537.0;147.0
-24.0;-231.0;-543.0;0;-182.0;-562.0;569.0;-23.0;293.0;-535.0;153.0
-153.0;-293.0;-534.0;-3;-185.0;-563.0;572.0;17.0;291.0;-519.0;145.0
-530.0;-299.0;-521.0;5;-188.0;-583.0;577.0;12.0;280.0;-492.0;75.0
-366.0;-239.0;-470.0;-5;-197.0;-639.0;606.0;-71.0;261.0;-424.0;112.0
-144.0;-234.0;-450.0;5;-197.0;-640.0;631.0;41.0;270.0;-387.0;150.0
-22.0;-384.0;-511.0;-3;-199.0;-628.0;607.0;-15.0;267.0;-465.0;99.0
-285.0;-467.0;-554.0;-22;-216.0;-495.0;391.0;-351.0;336.0;-546.0;523.0
-31.0;-383.0;-510.0;-1;-199.0;-627.0;606.0;-49.0;267.0;-466.0;102.0
13.0;-229.0;-428.0;6;-216.0;-644.0;629.0;6.0;269.0;-401.0;74.0
-182.0;-214.0;-441.0;14;-212.0;-648.0;641.0;17.0;275.0;-404.0;57.0
418.0;-257.0;-488.0;-3;-221.0;-638.0;636.0;-65.0;276.0;-427.0;20.0
236.0;-252.0;-479.0;7;-219.0;-647.0;635.0;2.0;275.0;-403.0;68.0
496.0;-270.0;-498.0;0;-222.0;-647.0;637.0;-43.0;276.0;-420.0;53.0
373.0;-276.0;-499.0;1;-220.0;-645.0;637.0;8.0;277.0;-435.0;2.0
443.0;-303.0;-518.0;2;-222.0;-660.0;638.0;-36.0;275.0;-444.0;-1.0
-485.0;-301.0;-474.0;-7;-216.0;-655.0;629.0;4.0;271.0;-489.0;23.0
-289.0;-286.0;-484.0;10;-218.0;-662.0;628.0;15.0;272.0;-448.0;59.0
-114.0;-466.0;-547.0;74;-225.0;-540.0;428.0;-64.0;331.0;-603.0;169.0
-446.0;-423.0;-626.0;23;-50.0;-443.0;274.0;17.0;185.0;-149.0;211.0
-69.0;-384.0;-637.0;4;-68.0;-454.0;286.0;10.0;196.0;-146.0;368.0
42.0;-382.0;-641.0;-1;-70.0;-460.0;292.0;-20.0;201.0;-153.0;197.0
59.0;-384.0;-642.0;-13;-69.0;-460.0;291.0;40.0;200.0;-154.0;219.0
-577.0;-304.0;-482.0;-6;-219.0;-672.0;632.0;-13.0;268.0;-473.0;78.0
-262.0;-290.0;-497.0;-6;-218.0;-671.0;638.0;28.0;270.0;-428.0;125.0
-571.0;-307.0;-506.0;3;-221.0;-675.0;641.0;32.0;265.0;-444.0;118.0
347.0;-302.0;-538.0;2;-222.0;-675.0;645.0;70.0;267.0;-405.0;101.0
22.0;-386.0;-641.0;-7;-69.0;-458.0;291.0;-8.0;199.0;-155.0;221.0
-26.0;-385.0;-638.0;-5;-70.0;-458.0;290.0;4.0;201.0;-155.0;231.0
19.0;-384.0;-636.0;2;-69.0;-462.0;293.0;-21.0;198.0;-156.0;228.0
499.0;-317.0;-545.0;0;-223.0;-673.0;647.0;60.0;271.0;-429.0;67.0
284.0;-338.0;-549.0;0;-220.0;-663.0;641.0;16.0;273.0;-456.0;129.0
8.0;-345.0;-532.0;0;-222.0;-665.0;632.0;-14.0;266.0;-462.0;119.0
-7.0;-366.0;-543.0;-2;-214.0;-674.0;636.0;53.0;263.0;-459.0;154.0
-3.0;-392.0;-622.0;-2;-63.0;-454.0;286.0;19.0;198.0;-154.0;211.0
782.0;-460.0;-590.0;-3;-81.0;-464.0;307.0;-8.0;234.0;-229.0;228.0
-139.0;-289.0;-374.0;67;50.0;-601.0;421.0;479.0;42.0;-641.0;-261.0
-329.0;-426.0;-555.0;16;-171.0;-542.0;338.0;177.0;361.0;-471.0;615.0
16.0;-428.0;-560.0;0;-168.0;-537.0;332.0;122.0;362.0;-462.0;621.0
159.0;-428.0;-562.0;4;-165.0;-535.0;328.0;161.0;360.0;-461.0;670.0
408.0;-439.0;-514.0;4;-284.0;-700.0;615.0;28.0;443.0;-465.0;600.0
373.0;-441.0;-511.0;3;-286.0;-709.0;621.0;3.0;428.0;-471.0;622.0
4.0;-390.0;-545.0;2;-217.0;-649.0;625.0;-62.0;267.0;-469.0;162.0
278.0;-438.0;-505.0;-9;-290.0;-716.0;628.0;-2.0;419.0;-475.0;606.0
117.0;-429.0;-477.0;1;-293.0;-727.0;653.0;-25.0;422.0;-488.0;516.0
94.0;-419.0;-472.0;-3;-307.0;-716.0;638.0;-141.0;420.0;-516.0;393.0
94.0;-426.0;-463.0;7;-311.0;-717.0;626.0;-105.0;412.0;-527.0;404.0
92.0;-427.0;-458.0;-5;-312.0;-716.0;620.0;-116.0;409.0;-530.0;415.0
-73.0;-431.0;-404.0;25;-310.0;-685.0;552.0;-232.0;381.0;-537.0;314.0
-135.0;-163.0;-443.0;79;-185.0;-667.0;379.0;-92.0;216.0;-183.0;13.0
-262.0;-166.0;-442.0;-2;-177.0;-668.0;370.0;40.0;211.0;-164.0;63.0
-23.0;-171.0;-459.0;-134;-179.0;-674.0;378.0;69.0;225.0;-138.0;84.0
-412.0;-366.0;-537.0;2;-89.0;-482.0;461.0;357.0;73.0;-153.0;42.0
-101.0;-397.0;-525.0;1;-219.0;-637.0;611.0;-60.0;263.0;-476.0;117.0
115.0;-399.0;-532.0;3;-220.0;-623.0;601.0;-19.0;256.0;-481.0;106.0
454.0;-324.0;-505.0;93;-312.0;-700.0;583.0;261.0;388.0;-699.0;178.0
130.0;-397.0;-562.0;0;-152.0;-517.0;580.0;-88.0;245.0;-548.0;146.0
23.0;-398.0;-482.0;12;-513.0;-579.0;796.0;10.0;604.0;-599.0;292.0
323.0;-337.0;-584.0;-38;-370.0;-634.0;557.0;-322.0;555.0;-646.0;370.0
-169.0;302.0;238.0;7;368.0;-97.0;-539.0;-739.0;-645.0;470.0;558.0
480.0;-351.0;-517.0;27;-325.0;-703.0;618.0;190.0;403.0;-730.0;149.0
-76.0;-183.0;-402.0;77;-713.0;-238.0;589.0;70.0;671.0;-788.0;18.0
475.0;613.0;486.0;378;263.0;351.0;-470.0;164.0;-338.0;517.0;143.0
708.0;-225.0;-71.0;885;132.0;-378.0;9.0;885.0;-34.0;-110.0;231.0
125.0;446.0;400.0;416;55.0;261.0;-183.0;-269.0;-17.0;169.0;558.0
-19.0;-566.0;-540.0;1;273.0;-628.0;575.0;47.0;-263.0;243.0;244.0
-842.0;-341.0;-630.0;1;570.0;-826.0;349.0;124.0;-430.0;-148.0;82.0
-196.0;-543.0;-482.0;-735;-208.0;-403.0;409.0;232.0;305.0;-540.0;176.0
626.0;-175.0;-178.0;-148;-418.0;-522.0;457.0;-63.0;600.0;-605.0;5.0
-414.0;-588.0;-542.0;166;-329.0;-457.0;594.0;-145.0;462.0;-756.0;317.0
-52.0;-615.0;-549.0;330;-311.0;-457.0;567.0;196.0;487.0;-708.0;181.0
795.0;-394.0;-479.0;22;-244.0;-567.0;551.0;153.0;363.0;-334.0;222.0
9.0;-286.0;-544.0;1;-531.0;-478.0;807.0;14.0;716.0;-705.0;308.0
-19.0;-289.0;-543.0;1;-531.0;-476.0;808.0;-26.0;718.0;-704.0;299.0
-10.0;-289.0;-543.0;1;-531.0;-475.0;808.0;-25.0;717.0;-704.0;310.0
-14.0;-316.0;-549.0;11;-532.0;-466.0;810.0;-1.0;723.0;-706.0;290.0
-4.0;-330.0;-548.0;2;-538.0;-459.0;810.0;-33.0;730.0;-709.0;313.0
-21.0;-489.0;-742.0;-1;-498.0;-536.0;852.0;12.0;836.0;-654.0;485.0
143.0;-407.0;-589.0;23;-441.0;-633.0;650.0;178.0;576.0;-747.0;234.0
354.0;316.0;253.0;-1;29.0;515.0;-355.0;-318.0;-111.0;283.0;415.0
926.0;-496.0;-465.0;5;16.0;-548.0;257.0;-120.0;-5.0;-300.0;267.0
4.0;-492.0;-746.0;7;-497.0;-537.0;853.0;-82.0;836.0;-648.0;452.0
-86.0;-235.0;-359.0;-134;-557.0;-124.0;608.0;75.0;806.0;-563.0;63.0
519.0;477.0;533.0;1;45.0;388.0;-224.0;41.0;-185.0;123.0;125.0
123.0;-292.0;-473.0;-349;-466.0;-602.0;581.0;-395.0;609.0;-530.0;-24.0
695.0;-334.0;-321.0;-26;-557.0;-432.0;645.0;67.0;527.0;-514.0;222.0
299.0;-303.0;-428.0;8;-666.0;-254.0;538.0;64.0;740.0;-629.0;12.0
-125.0;442.0;497.0;-5;109.0;406.0;-265.0;-328.0;-252.0;328.0;501.0
-196.0;416.0;496.0;-7;125.0;396.0;-258.0;-418.0;-252.0;313.0;533.0
-62.0;418.0;490.0;-8;122.0;354.0;-216.0;-251.0;-230.0;297.0;577.0
55.0;410.0;489.0;-2;126.0;347.0;-209.0;-209.0;-230.0;292.0;577.0
940.0;47.0;143.0;241;-243.0;63.0;125.0;314.0;165.0;69.0;90.0
-245.0;-272.0;-113.0;-1602;-342.0;-159.0;360.0;-130.0;268.0;-178.0;409.0
50.0;-382.0;-752.0;7;-167.0;-743.0;878.0;143.0;359.0;-418.0;394.0
-1279.0;-488.0;-612.0;-25;-165.0;-627.0;961.0;-282.0;571.0;-787.0;212.0
461.0;-279.0;-296.0;-55;-555.0;-563.0;715.0;-120.0;538.0;-584.0;174.0
391.0;-392.0;-418.0;-140;-518.0;-534.0;735.0;285.0;573.0;-585.0;53.0
255.0;133.0;-98.0;-24;-543.0;-566.0;742.0;138.0;560.0;-461.0;422.0
1161.0;-266.0;-155.0;-111;-398.0;-123.0;400.0;282.0;362.0;-313.0;315.0
-40.0;-519.0;-518.0;-7;-549.0;-640.0;784.0;-47.0;547.0;-705.0;83.0
9.0;-496.0;-572.0;16;-345.0;-512.0;809.0;330.0;628.0;-605.0;239.0
40.0;-493.0;-571.0;11;-333.0;-520.0;816.0;328.0;627.0;-605.0;298.0
109.0;-471.0;-569.0;-3;-281.0;-556.0;839.0;237.0;608.0;-626.0;468.0
170.0;-438.0;-566.0;-6;-262.0;-576.0;849.0;94.0;598.0;-625.0;514.0
-226.0;-496.0;-610.0;24;-195.0;-611.0;902.0;-102.0;639.0;-695.0;611.0
41.0;-543.0;-722.0;82;-351.0;-603.0;932.0;116.0;657.0;-688.0;566.0
154.0;-443.0;-554.0;7;-263.0;-584.0;852.0;85.0;594.0;-607.0;509.0
-27.0;-507.0;-511.0;6;-541.0;-632.0;793.0;108.0;552.0;-708.0;68.0
289.0;-539.0;-716.0;94;-390.0;-597.0;919.0;4.0;663.0;-693.0;589.0
178.0;-464.0;-565.0;-2;-258.0;-572.0;843.0;-46.0;592.0;-576.0;521.0
-407.0;-146.0;-69.0;1;464.0;197.0;-430.0;482.0;-412.0;46.0;388.0
74.0;-426.0;-572.0;-11;-258.0;-578.0;848.0;-42.0;603.0;-539.0;434.0
-236.0;505.0;492.0;799;615.0;442.0;-696.0;-275.0;-689.0;624.0;75.0
392.0;-139.0;-652.0;-1;-230.0;-754.0;830.0;70.0;363.0;-417.0;323.0
-269.0;148.0;425.0;66;76.0;551.0;-307.0;-215.0;-277.0;399.0;-37.0
281.0;298.0;459.0;345;105.0;446.0;-278.0;345.0;-205.0;121.0;162.0
362.0;-449.0;-384.0;-184;-586.0;-445.0;669.0;-21.0;630.0;-532.0;248.0
38.0;-467.0;-384.0;-198;-605.0;-417.0;643.0;-284.0;658.0;-524.0;252.0
-727.0;-362.0;-274.0;685;-544.0;-706.0;742.0;84.0;556.0;-447.0;-73.0
-67.0;-488.0;-465.0;-3;-540.0;-604.0;758.0;-213.0;521.0;-585.0;233.0
1006.0;-78.0;-239.0;302;196.0;-52.0;-147.0;247.0;-80.0;33.0;103.0
79.0;54.0;-152.0;-471;401.0;-577.0;104.0;509.0;-471.0;-194.0;85.0
-12.0;-488.0;-461.0;3;-530.0;-580.0;770.0;-300.0;546.0;-570.0;312.0
-605.0;-404.0;-606.0;383;-191.0;-709.0;527.0;1.0;444.0;-111.0;76.0
815.0;-391.0;-380.0;-139;-179.0;-662.0;477.0;151.0;441.0;-423.0;200.0
-32.0;-483.0;-449.0;11;-512.0;-521.0;780.0;-223.0;595.0;-541.0;279.0
894.0;-181.0;-406.0;-83;-75.0;-413.0;237.0;452.0;218.0;-360.0;276.0
236.0;-210.0;-283.0;60;-492.0;-520.0;772.0;-325.0;519.0;-555.0;571.0
-151.0;-366.0;-442.0;-409;-548.0;-641.0;788.0;-2.0;565.0;-589.0;193.0
761.0;39.0;445.0;-67;-1.0;359.0;-180.0;-52.0;-124.0;48.0;279.0
-647.0;-49.0;-250.0;210;-533.0;-702.0;801.0;-84.0;678.0;-832.0;153.0
329.0;-269.0;-402.0;12;-505.0;-557.0;783.0;-197.0;602.0;-566.0;399.0
272.0;419.0;486.0;8;397.0;576.0;-640.0;305.0;-504.0;624.0;414.0
81.0;463.0;552.0;-2;350.0;610.0;-513.0;-87.0;-489.0;743.0;148.0
92.0;202.0;452.0;80;167.0;509.0;-355.0;16.0;-334.0;489.0;523.0
83.0;201.0;449.0;62;160.0;502.0;-348.0;-62.0;-328.0;482.0;501.0
533.0;-403.0;-559.0;5;-324.0;-557.0;842.0;-105.0;579.0;-460.0;374.0
-226.0;-378.0;-483.0;58;-290.0;-601.0;869.0;-205.0;571.0;-654.0;396.0
65.0;-381.0;-603.0;-10;-157.0;-599.0;887.0;-40.0;558.0;-590.0;519.0
87.0;-378.0;-447.0;167;-575.0;-548.0;743.0;-33.0;625.0;-617.0;213.0
242.0;272.0;512.0;-13;79.0;410.0;-234.0;-273.0;-262.0;469.0;191.0
-8.0;-399.0;-485.0;9;-514.0;-576.0;796.0;-2.0;607.0;-598.0;277.0
543.0;203.0;515.0;4;-256.0;-83.0;222.0;-270.0;268.0;299.0;328.0
-398.0;-142.0;-269.0;18;-552.0;-81.0;433.0;-325.0;738.0;-488.0;267.0
-81.0;-401.0;-486.0;7;-517.0;-565.0;790.0;10.0;613.0;-596.0;381.0
137.0;-449.0;-544.0;0;-378.0;-582.0;846.0;173.0;560.0;-634.0;540.0
-222.0;-172.0;-294.0;82;-569.0;-105.0;494.0;-233.0;791.0;-519.0;345.0
-187.0;-260.0;-373.0;-10;-508.0;-573.0;803.0;-19.0;639.0;-567.0;525.0
367.0;-231.0;-341.0;-17;-507.0;-585.0;805.0;99.0;635.0;-570.0;397.0
880.0;24.0;279.0;7;-15.0;321.0;-111.0;325.0;-146.0;164.0;357.0
-133.0;17.0;498.0;29;215.0;557.0;-415.0;-11.0;-372.0;226.0;355.0
-761.0;-148.0;9.0;77;-416.0;-340.0;479.0;226.0;360.0;-164.0;-105.0
92.0;-373.0;-423.0;-49;-541.0;-573.0;723.0;-25.0;531.0;-623.0;577.0
-1004.0;505.0;638.0;-8;19.0;314.0;-136.0;-205.0;-124.0;266.0;332.0
-246.0;-511.0;-640.0;965;-578.0;-683.0;779.0;-159.0;693.0;-766.0;280.0
54.0;-503.0;-422.0;104;-608.0;-348.0;628.0;-280.0;669.0;-525.0;209.0
-304.0;-468.0;-416.0;97;-637.0;-351.0;617.0;-301.0;684.0;-563.0;250.0
990.0;-442.0;-405.0;-12;-544.0;-553.0;745.0;309.0;584.0;-583.0;424.0
45.0;-461.0;-462.0;75;-610.0;-485.0;703.0;-117.0;660.0;-596.0;376.0
-960.0;-159.0;-212.0;60;-57.0;-529.0;235.0;-256.0;59.0;-179.0;503.0
341.0;-409.0;-399.0;162;-618.0;-516.0;701.0;227.0;653.0;-591.0;107.0
-423.0;-708.0;-522.0;-1;-324.0;-603.0;523.0;-24.0;511.0;-600.0;429.0
263.0;80.0;397.0;-61;220.0;538.0;-411.0;12.0;-334.0;426.0;508.0
286.0;70.0;374.0;-22;203.0;527.0;-391.0;17.0;-326.0;394.0;537.0
452.0;499.0;532.0;-11;531.0;339.0;-755.0;-7.0;-597.0;762.0;153.0
611.0;475.0;569.0;97;562.0;699.0;-825.0;257.0;-640.0;718.0;211.0
778.0;-222.0;-143.0;689;-363.0;-146.0;359.0;159.0;273.0;-268.0;172.0
253.0;383.0;546.0;98;-45.0;336.0;-139.0;-378.0;-120.0;205.0;509.0
692.0;225.0;382.0;-177;63.0;448.0;-260.0;74.0;-201.0;237.0;106.0
-93.0;525.0;591.0;-473;532.0;729.0;-845.0;121.0;-625.0;716.0;8.0
459.0;-479.0;-367.0;-60;-593.0;-459.0;647.0;-314.0;614.0;-475.0;371.0
