Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
92.0;?;1189.0;484.0;1036.0;?;-460.0;203.0;843.0;497.0;712.0
?;-954.0;1169.0;471.0;1096.0;?;-467.0;234.0;849.0;500.0;731.0
59.0;-986.0;1141.0;462.0;1030.0;-687.0;?;213.0;780.0;506.0;753.0
104.0;-1071.0;1085.0;451.0;1056.0;-771.0;-477.0;206.0;730.0;512.0;746.0
183.0;-1081.0;1125.0;445.0;978.0;-834.0;-483.0;164.0;538.0;519.0;737.0
145.0;-1086.0;1057.0;?;992.0;-887.0;-489.0;152.0;?;529.0;725.0
203.0;-1096.0;891.0;453.0;947.0;-945.0;-494.0;181.0;341.0;534.0;742.0
?;-1083.0;947.0;425.0;895.0;-920.0;?;?;273.0;539.0;753.0
316.0;-1071.0;?;415.0;756.0;-884.0;-493.0;196.0;251.0;544.0;754.0
385.0;-1068.0;921.0;?;?;-910.0;-488.0;164.0;379.0;546.0;?
419.0;?;1007.0;?;722.0;?;?;151.0;447.0;?;839.0
373.0;?;1049.0;418.0;?;-759.0;-453.0;151.0;532.0;552.0;905.0
355.0;-948.0;1096.0;379.0;621.0;-668.0;-416.0;131.0;529.0;552.0;923.0
226.0;-854.0;1050.0;?;684.0;-540.0;-389.0;140.0;?;550.0;903.0
?;-834.0;1087.0;373.0;751.0;-431.0;-366.0;133.0;737.0;554.0;877.0
214.0;?;1080.0;392.0;817.0;?;-350.0;168.0;708.0;553.0;845.0
249.0;-862.0;1130.0;?;879.0;-398.0;-339.0;?;607.0;556.0;809.0
328.0;-901.0;1091.0;312.0;?;-442.0;-343.0;162.0;606.0;560.0;841.0
356.0;-972.0;?;?;1001.0;-522.0;-343.0;153.0;626.0;562.0;841.0
?;-951.0;1136.0;399.0;889.0;-561.0;-345.0;134.0;622.0;565.0;837.0
252.0;?;?;409.0;905.0;-624.0;-346.0;127.0;728.0;568.0;?
191.0;-931.0;1118.0;417.0;832.0;-614.0;-356.0;111.0;659.0;566.0;809.0
178.0;-997.0;1093.0;440.0;850.0;-740.0;-366.0;121.0;728.0;569.0;819.0
181.0;-1042.0;1104.0;426.0;894.0;-744.0;-370.0;?;745.0;576.0;838.0
?;-1053.0;1188.0;?;961.0;-709.0;-373.0;144.0;?;577.0;?
192.0;-1082.0;1154.0;489.0;965.0;-679.0;-376.0;140.0;814.0;?;886.0
134.0;-1062.0;1198.0;431.0;1004.0;-666.0;-373.0;150.0;784.0;586.0;888.0
?;?;1117.0;?;999.0;-693.0;?;161.0;777.0;588.0;827.0
208.0;-999.0;1126.0;957.0;?;-749.0;-359.0;181.0;619.0;598.0;?
335.0;-1018.0;1194.0;471.0;1048.0;-774.0;?;158.0;447.0;625.0;838.0
451.0;-996.0;1093.0;293.0;1098.0;?;-356.0;154.0;350.0;662.0;?
488.0;-1063.0;1023.0;423.0;993.0;-811.0;-362.0;?;219.0;?;872.0
573.0;-1053.0;?;459.0;?;-814.0;?;?;135.0;659.0;875.0
521.0;-1055.0;1032.0;?;754.0;-843.0;-372.0;?;?;645.0;880.0
618.0;-1051.0;1014.0;538.0;681.0;-835.0;-375.0;?;?;638.0;896.0
601.0;-1067.0;972.0;513.0;577.0;-867.0;-378.0;-17.0;0.0;649.0;915.0
?;-1077.0;914.0;579.0;?;-769.0;-371.0;-4.0;0.0;649.0;?
530.0;-1051.0;872.0;674.0;507.0;-607.0;-372.0;-20.0;-80.0;655.0;883.0
651.0;-957.0;870.0;556.0;497.0;-454.0;-376.0;?;-159.0;665.0;895.0
660.0;-905.0;839.0;?;311.0;-361.0;-373.0;33.0;-170.0;665.0;?
662.0;-932.0;?;527.0;402.0;?;-370.0;-2.0;-209.0;667.0;904.0
729.0;-905.0;797.0;?;294.0;?;-362.0;?;?;668.0;917.0
717.0;-877.0;?;490.0;?;-189.0;-357.0;-32.0;-260.0;666.0;931.0
750.0;-820.0;?;?;253.0;-89.0;-360.0;7.0;?;664.0;956.0
767.0;-799.0;?;?;230.0;-76.0;-353.0;?;-306.0;660.0;984.0
?;-797.0;729.0;693.0;200.0;-36.0;-347.0;?;?;651.0;942.0
820.0;?;?;694.0;126.0;38.0;-338.0;34.0;-433.0;647.0;975.0
837.0;-733.0;621.0;663.0;146.0;80.0;?;122.0;-472.0;?;955.0
898.0;?;610.0;624.0;117.0;?;-327.0;192.0;-481.0;?;985.0
939.0;-710.0;606.0;622.0;69.0;145.0;-321.0;184.0;-521.0;642.0;964.0
948.0;-684.0;?;553.0;49.0;181.0;-313.0;49.0;-546.0;637.0;984.0
?;?;504.0;607.0;?;226.0;-303.0;67.0;-554.0;630.0;?
934.0;?;434.0;626.0;-11.0;208.0;-292.0;113.0;-555.0;628.0;981.0
941.0;?;408.0;?;-75.0;284.0;-282.0;93.0;?;?;?
?;?;?;604.0;-133.0;317.0;-269.0;61.0;?;619.0;950.0
924.0;-549.0;383.0;582.0;-137.0;359.0;-259.0;32.0;?;619.0;950.0
973.0;-553.0;404.0;580.0;?;?;-247.0;48.0;-673.0;616.0;942.0
?;-484.0;?;572.0;-190.0;432.0;?;126.0;-682.0;615.0;939.0
1005.0;-473.0;?;571.0;-186.0;469.0;-225.0;165.0;-666.0;?;?
?;-436.0;402.0;561.0;-185.0;477.0;-209.0;56.0;-700.0;617.0;939.0
1020.0;-381.0;373.0;562.0;-228.0;498.0;-198.0;20.0;-686.0;616.0;915.0
1007.0;-380.0;396.0;603.0;?;?;?;29.0;?;?;?
978.0;-335.0;343.0;627.0;?;527.0;-173.0;38.0;-698.0;622.0;?
?;-356.0;368.0;599.0;-253.0;542.0;-161.0;117.0;-715.0;624.0;867.0
988.0;-346.0;?;565.0;-277.0;?;-148.0;242.0;?;628.0;887.0
977.0;-335.0;340.0;562.0;-276.0;585.0;-137.0;200.0;-715.0;631.0;?
?;?;295.0;576.0;-280.0;?;?;33.0;-742.0;628.0;907.0
?;?;295.0;578.0;?;617.0;-118.0;?;-743.0;628.0;901.0
973.0;-335.0;291.0;582.0;-331.0;616.0;-109.0;171.0;-761.0;629.0;921.0
988.0;?;?;?;-357.0;628.0;-100.0;329.0;?;630.0;905.0
?;-308.0;?;566.0;-352.0;631.0;-91.0;249.0;-753.0;629.0;914.0
984.0;-307.0;265.0;571.0;-395.0;633.0;-84.0;135.0;-773.0;632.0;913.0
?;-292.0;272.0;578.0;?;646.0;?;64.0;-774.0;634.0;916.0
988.0;-277.0;265.0;573.0;?;644.0;-71.0;127.0;-783.0;635.0;?
1008.0;?;255.0;561.0;?;667.0;-66.0;162.0;-797.0;637.0;921.0
1014.0;-255.0;272.0;570.0;-418.0;669.0;?;133.0;?;636.0;940.0
1039.0;-227.0;251.0;579.0;-406.0;689.0;?;80.0;-800.0;639.0;946.0
1054.0;?;267.0;?;?;?;-57.0;73.0;-796.0;?;925.0
?;-220.0;252.0;555.0;?;708.0;-50.0;133.0;-797.0;640.0;919.0
1019.0;-231.0;277.0;574.0;-453.0;?;-48.0;144.0;-818.0;640.0;911.0
1026.0;-230.0;261.0;577.0;-427.0;720.0;-44.0;160.0;-815.0;642.0;920.0
1036.0;?;261.0;570.0;-448.0;714.0;-48.0;?;-801.0;?;918.0
1007.0;-207.0;279.0;568.0;-436.0;?;-46.0;?;-819.0;642.0;904.0
1010.0;-215.0;258.0;556.0;-451.0;734.0;-43.0;169.0;-835.0;643.0;?
1044.0;-200.0;263.0;545.0;-443.0;?;?;166.0;?;644.0;892.0
1050.0;-220.0;267.0;549.0;-450.0;730.0;-38.0;?;-829.0;645.0;914.0
?;-213.0;260.0;573.0;-436.0;735.0;-39.0;137.0;-811.0;645.0;?
1042.0;-227.0;256.0;560.0;-466.0;744.0;-38.0;141.0;-830.0;643.0;930.0
?;?;249.0;576.0;-472.0;755.0;-37.0;?;-820.0;?;?
1040.0;-217.0;?;573.0;-465.0;746.0;-36.0;160.0;-842.0;646.0;921.0
1048.0;-223.0;252.0;561.0;-471.0;739.0;?;161.0;-831.0;644.0;903.0
1051.0;?;237.0;561.0;?;764.0;-38.0;152.0;?;644.0;914.0
1037.0;-219.0;?;571.0;-471.0;759.0;-35.0;151.0;-811.0;644.0;919.0
990.0;-206.0;238.0;?;-480.0;759.0;-36.0;160.0;?;645.0;909.0
1028.0;-210.0;234.0;570.0;-496.0;751.0;-35.0;?;?;646.0;901.0
?;-206.0;210.0;559.0;-479.0;761.0;-34.0;157.0;?;646.0;910.0
978.0;-197.0;229.0;562.0;-476.0;767.0;-29.0;129.0;-806.0;645.0;912.0
999.0;?;?;560.0;?;770.0;-29.0;144.0;-813.0;645.0;926.0
1037.0;-195.0;211.0;561.0;-481.0;?;?;138.0;-796.0;?;920.0
1037.0;?;209.0;560.0;-481.0;764.0;-24.0;142.0;-796.0;644.0;924.0
1034.0;?;211.0;557.0;-481.0;748.0;-21.0;140.0;-826.0;647.0;914.0
1030.0;-182.0;209.0;548.0;-484.0;748.0;-21.0;146.0;-839.0;645.0;914.0
1031.0;-179.0;213.0;556.0;-519.0;746.0;?;154.0;-839.0;646.0;914.0
?;-176.0;221.0;545.0;-478.0;745.0;-16.0;?;-809.0;645.0;930.0
1026.0;-171.0;217.0;?;?;744.0;-14.0;149.0;-794.0;643.0;903.0
?;?;203.0;?;-494.0;758.0;-12.0;144.0;-809.0;?;?
?;-169.0;205.0;559.0;-499.0;752.0;-16.0;140.0;-789.0;646.0;910.0
?;-164.0;211.0;552.0;-477.0;752.0;-12.0;150.0;-794.0;647.0;918.0
1035.0;-170.0;209.0;552.0;?;?;-12.0;161.0;-806.0;646.0;923.0
1014.0;?;216.0;?;-485.0;764.0;-11.0;151.0;-826.0;646.0;937.0
1041.0;-166.0;222.0;543.0;-480.0;760.0;?;140.0;?;647.0;913.0
?;?;?;557.0;-480.0;757.0;-10.0;143.0;-830.0;647.0;914.0
1046.0;-165.0;220.0;569.0;-481.0;748.0;-7.0;150.0;-825.0;647.0;913.0
1057.0;-167.0;?;?;-502.0;758.0;?;139.0;-806.0;647.0;899.0
1037.0;-174.0;209.0;?;-489.0;738.0;-6.0;143.0;?;?;906.0
?;-163.0;192.0;554.0;-509.0;738.0;-6.0;?;-816.0;647.0;902.0
995.0;-159.0;208.0;541.0;-499.0;751.0;-7.0;140.0;-829.0;647.0;922.0
?;-171.0;189.0;565.0;?;773.0;?;?;?;647.0;914.0
1013.0;-163.0;202.0;572.0;-489.0;770.0;-6.0;150.0;?;647.0;914.0
?;-159.0;201.0;551.0;?;763.0;-6.0;?;-819.0;646.0;923.0
1037.0;?;190.0;?;-501.0;764.0;?;?;?;?;?
?;-163.0;187.0;571.0;-496.0;756.0;-5.0;?;-832.0;?;922.0
?;-152.0;198.0;561.0;-493.0;?;-4.0;?;-828.0;649.0;923.0
1033.0;-162.0;186.0;571.0;-517.0;749.0;?;141.0;?;647.0;?
1004.0;?;?;552.0;-484.0;753.0;-4.0;?;-785.0;645.0;911.0
?;-154.0;?;551.0;?;752.0;-3.0;141.0;-835.0;647.0;915.0
1034.0;-162.0;204.0;543.0;-511.0;747.0;-2.0;151.0;-810.0;647.0;?
1042.0;-157.0;182.0;552.0;-501.0;750.0;-3.0;138.0;-807.0;648.0;907.0
1039.0;-150.0;?;?;?;751.0;-3.0;133.0;-799.0;644.0;923.0
?;-154.0;210.0;559.0;-496.0;752.0;?;141.0;-799.0;647.0;915.0
997.0;-156.0;190.0;553.0;-518.0;760.0;-4.0;?;-822.0;646.0;?
1013.0;?;201.0;559.0;?;771.0;-5.0;140.0;-810.0;?;?
1045.0;-157.0;200.0;?;-499.0;753.0;?;145.0;-813.0;644.0;932.0
?;-146.0;?;560.0;?;?;-1.0;152.0;-792.0;646.0;923.0
1042.0;-156.0;202.0;549.0;-497.0;?;-2.0;150.0;-820.0;646.0;921.0
1046.0;-151.0;193.0;538.0;?;756.0;-3.0;151.0;-800.0;645.0;906.0
?;-148.0;194.0;558.0;-495.0;753.0;?;146.0;-804.0;646.0;921.0
1015.0;-149.0;179.0;561.0;-489.0;744.0;-2.0;?;-808.0;645.0;?
1022.0;-153.0;201.0;553.0;-491.0;?;-1.0;147.0;-803.0;?;915.0
997.0;-151.0;190.0;542.0;-484.0;761.0;-2.0;151.0;-810.0;646.0;916.0
?;?;198.0;552.0;?;?;0.0;151.0;-796.0;647.0;920.0
1013.0;-150.0;197.0;553.0;-486.0;753.0;-1.0;151.0;?;645.0;915.0
991.0;-153.0;217.0;?;-482.0;?;-2.0;160.0;-776.0;647.0;924.0
?;?;203.0;?;-501.0;746.0;-1.0;141.0;-765.0;648.0;921.0
1002.0;-148.0;208.0;548.0;-484.0;743.0;?;151.0;?;646.0;918.0
931.0;-157.0;230.0;552.0;-488.0;750.0;-2.0;140.0;-696.0;646.0;911.0
?;-154.0;250.0;566.0;-483.0;742.0;?;139.0;-671.0;?;929.0
?;-153.0;262.0;548.0;-462.0;746.0;-3.0;134.0;-670.0;?;925.0
892.0;-154.0;?;548.0;-432.0;743.0;?;?;-629.0;645.0;905.0
876.0;-159.0;?;544.0;?;736.0;-5.0;138.0;-577.0;649.0;914.0
821.0;?;379.0;555.0;-349.0;?;-8.0;136.0;?;645.0;922.0
817.0;-157.0;478.0;549.0;-342.0;?;-15.0;141.0;-498.0;646.0;915.0
796.0;-173.0;?;539.0;-283.0;?;-20.0;143.0;-493.0;648.0;932.0
854.0;-188.0;623.0;551.0;-214.0;?;-25.0;137.0;?;?;920.0
912.0;-203.0;687.0;552.0;-145.0;?;-35.0;160.0;-496.0;646.0;941.0
963.0;-239.0;707.0;533.0;-123.0;606.0;?;?;?;648.0;929.0
913.0;-261.0;757.0;?;-134.0;587.0;?;139.0;-446.0;644.0;914.0
897.0;-284.0;761.0;511.0;-98.0;523.0;-77.0;141.0;-410.0;644.0;892.0
838.0;-352.0;809.0;?;?;472.0;?;151.0;?;648.0;?
833.0;-416.0;816.0;533.0;-6.0;425.0;-107.0;149.0;?;646.0;905.0
773.0;-461.0;765.0;516.0;2.0;434.0;-126.0;129.0;?;647.0;923.0
772.0;-519.0;740.0;500.0;59.0;440.0;-153.0;122.0;-115.0;649.0;963.0
632.0;?;843.0;509.0;?;429.0;-168.0;135.0;-105.0;650.0;?
692.0;-533.0;937.0;488.0;94.0;388.0;-176.0;140.0;-56.0;655.0;960.0
604.0;-588.0;893.0;506.0;130.0;377.0;?;127.0;49.0;657.0;934.0
567.0;-575.0;979.0;535.0;?;332.0;-182.0;139.0;127.0;662.0;875.0
532.0;-602.0;1021.0;590.0;281.0;?;-182.0;133.0;265.0;667.0;855.0
472.0;?;1015.0;532.0;391.0;228.0;-178.0;143.0;283.0;674.0;811.0
438.0;-598.0;991.0;538.0;484.0;219.0;-171.0;147.0;270.0;675.0;780.0
?;-610.0;?;534.0;?;83.0;-165.0;132.0;288.0;?;780.0
479.0;?;978.0;493.0;605.0;49.0;-161.0;129.0;354.0;683.0;767.0
422.0;?;1042.0;514.0;610.0;-9.0;-156.0;140.0;?;?;758.0
?;-819.0;1042.0;436.0;587.0;?;-159.0;140.0;419.0;?;728.0
346.0;-866.0;1043.0;447.0;590.0;-180.0;-161.0;160.0;446.0;691.0;717.0
335.0;-886.0;?;463.0;664.0;?;-170.0;131.0;567.0;689.0;732.0
272.0;-855.0;1115.0;501.0;682.0;-335.0;?;145.0;556.0;671.0;?
278.0;?;1179.0;?;720.0;?;-189.0;166.0;594.0;?;752.0
288.0;?;?;809.0;766.0;-346.0;?;150.0;?;?;758.0
237.0;?;?;699.0;?;?;-211.0;285.0;647.0;553.0;?
260.0;?;1160.0;629.0;867.0;-427.0;-220.0;?;666.0;490.0;721.0
270.0;-948.0;1166.0;553.0;?;?;-223.0;308.0;?;446.0;697.0
184.0;-993.0;1112.0;543.0;910.0;-513.0;-221.0;68.0;670.0;420.0;?
191.0;-1006.0;1114.0;484.0;?;-572.0;-226.0;104.0;?;422.0;719.0
195.0;-1062.0;1118.0;491.0;888.0;-640.0;-227.0;?;670.0;438.0;732.0
191.0;-1103.0;1102.0;?;925.0;-656.0;-229.0;179.0;668.0;446.0;727.0
?;-1108.0;1131.0;?;883.0;-717.0;-233.0;18.0;?;445.0;731.0
?;-1095.0;1133.0;570.0;905.0;-709.0;-235.0;-54.0;688.0;?;712.0
202.0;-1070.0;1107.0;571.0;921.0;-690.0;-239.0;-271.0;?;419.0;716.0
129.0;?;1121.0;?;?;-718.0;-245.0;50.0;684.0;401.0;716.0
?;?;1084.0;?;913.0;-721.0;-245.0;109.0;665.0;386.0;710.0
204.0;-999.0;1091.0;531.0;931.0;-707.0;-245.0;30.0;643.0;376.0;705.0
208.0;-1015.0;?;534.0;?;-722.0;?;-87.0;634.0;365.0;?
222.0;-1047.0;?;531.0;904.0;-744.0;-245.0;166.0;?;?;733.0
?;?;?;535.0;931.0;-736.0;-246.0;420.0;663.0;341.0;?
207.0;-1038.0;1120.0;?;899.0;?;-242.0;?;693.0;?;742.0
157.0;-1014.0;1100.0;553.0;?;-760.0;-241.0;?;760.0;315.0;735.0
?;-1006.0;1112.0;554.0;914.0;-752.0;-233.0;270.0;714.0;303.0;744.0
149.0;-1009.0;1101.0;570.0;926.0;?;?;179.0;679.0;297.0;725.0
192.0;-1015.0;1066.0;568.0;946.0;-718.0;-231.0;172.0;680.0;?;?
178.0;-1017.0;1034.0;?;974.0;?;-230.0;189.0;?;295.0;711.0
?;-1023.0;?;?;942.0;-722.0;-236.0;260.0;706.0;?;724.0
169.0;-1042.0;1053.0;546.0;879.0;-736.0;-241.0;270.0;777.0;293.0;731.0
?;-1020.0;1051.0;562.0;871.0;-766.0;-245.0;231.0;829.0;296.0;801.0
154.0;-1027.0;1073.0;552.0;916.0;-800.0;?;341.0;846.0;296.0;1005.0
121.0;-999.0;1128.0;581.0;912.0;?;?;387.0;910.0;299.0;1087.0
139.0;-1005.0;1208.0;683.0;951.0;-761.0;-276.0;?;857.0;300.0;?
?;-973.0;?;646.0;989.0;?;?;?;729.0;301.0;938.0
231.0;?;1071.0;427.0;?;-787.0;-321.0;190.0;603.0;298.0;911.0
205.0;-958.0;?;404.0;1141.0;-794.0;?;157.0;664.0;296.0;846.0
182.0;-947.0;?;299.0;1056.0;-828.0;?;158.0;716.0;?;744.0
120.0;-959.0;1090.0;343.0;950.0;-871.0;-364.0;211.0;662.0;275.0;724.0
?;-960.0;?;497.0;905.0;-910.0;-368.0;231.0;644.0;227.0;829.0
282.0;-1053.0;967.0;379.0;953.0;-978.0;?;210.0;?;171.0;922.0
266.0;-1078.0;950.0;?;957.0;-986.0;-332.0;160.0;659.0;129.0;867.0
175.0;-978.0;982.0;?;906.0;-839.0;-292.0;144.0;744.0;123.0;?
?;-859.0;?;121.0;889.0;-716.0;-243.0;180.0;686.0;?;868.0
162.0;-872.0;1057.0;171.0;?;-697.0;-180.0;?;697.0;160.0;?
188.0;-920.0;955.0;291.0;978.0;-771.0;-128.0;207.0;664.0;163.0;883.0
210.0;-876.0;947.0;244.0;948.0;-765.0;?;219.0;?;146.0;938.0
197.0;-829.0;965.0;313.0;874.0;-733.0;?;?;593.0;103.0;910.0
293.0;?;991.0;261.0;859.0;-755.0;-3.0;193.0;?;?;923.0
282.0;-818.0;?;243.0;870.0;-776.0;46.0;199.0;609.0;-46.0;950.0
256.0;-855.0;1089.0;283.0;?;-818.0;73.0;201.0;644.0;-111.0;966.0
258.0;-850.0;?;333.0;837.0;?;?;?;727.0;-156.0;1064.0
241.0;-843.0;1231.0;376.0;950.0;-784.0;?;241.0;825.0;-182.0;1181.0
226.0;-855.0;?;435.0;951.0;?;133.0;?;876.0;-193.0;?
?;-874.0;1378.0;447.0;1011.0;?;149.0;232.0;876.0;-191.0;573.0
?;-876.0;1312.0;446.0;1073.0;?;168.0;223.0;733.0;-184.0;435.0
97.0;-931.0;1054.0;457.0;1171.0;-670.0;198.0;269.0;755.0;?;477.0
138.0;-953.0;1183.0;?;1230.0;-723.0;232.0;193.0;?;-173.0;681.0
3.0;-996.0;1235.0;?;1173.0;-734.0;266.0;461.0;808.0;-161.0;663.0
-16.0;-1048.0;1109.0;489.0;?;?;297.0;?;721.0;-144.0;760.0
28.0;-1132.0;1079.0;559.0;1063.0;-873.0;325.0;865.0;707.0;?;?
69.0;?;1062.0;?;1077.0;-954.0;350.0;551.0;677.0;?;759.0
?;-1229.0;1076.0;?;1011.0;?;362.0;608.0;661.0;-83.0;763.0
124.0;-974.0;1019.0;324.0;966.0;-854.0;369.0;375.0;?;-43.0;760.0
125.0;-978.0;?;?;950.0;?;367.0;-31.0;631.0;6.0;799.0
152.0;-1053.0;1004.0;251.0;902.0;-857.0;365.0;-160.0;621.0;68.0;779.0
194.0;?;1024.0;?;874.0;-866.0;360.0;4.0;609.0;141.0;752.0
?;-981.0;967.0;?;883.0;-848.0;?;182.0;542.0;234.0;?
204.0;?;934.0;?;886.0;-808.0;326.0;263.0;552.0;330.0;979.0
266.0;-966.0;1034.0;624.0;871.0;-760.0;302.0;34.0;738.0;417.0;1109.0
327.0;-936.0;1213.0;599.0;825.0;?;283.0;-21.0;849.0;?;1083.0
227.0;-925.0;?;647.0;765.0;-723.0;269.0;9.0;996.0;507.0;1243.0
292.0;?;1345.0;644.0;845.0;-714.0;?;?;1266.0;465.0;864.0
210.0;-943.0;1538.0;503.0;?;-711.0;241.0;-149.0;968.0;?;703.0
-100.0;-927.0;1125.0;?;?;-694.0;225.0;164.0;807.0;?;656.0
?;-875.0;970.0;539.0;1274.0;-635.0;213.0;?;955.0;?;902.0
-328.0;-923.0;990.0;285.0;1423.0;-624.0;?;?;958.0;72.0;787.0
-260.0;-1106.0;1238.0;236.0;1017.0;-747.0;?;1051.0;?;44.0;696.0
-75.0;-1187.0;1043.0;303.0;986.0;?;192.0;315.0;657.0;15.0;713.0
86.0;-1156.0;938.0;220.0;?;-1021.0;176.0;515.0;556.0;-2.0;?
145.0;-1358.0;815.0;245.0;1120.0;?;170.0;?;561.0;-45.0;749.0
151.0;-1018.0;835.0;?;?;?;183.0;174.0;599.0;-92.0;772.0
173.0;-826.0;908.0;336.0;794.0;-822.0;198.0;379.0;649.0;?;813.0
191.0;-936.0;918.0;357.0;726.0;?;209.0;-39.0;652.0;-26.0;811.0
223.0;-1051.0;952.0;377.0;780.0;-1059.0;?;275.0;651.0;58.0;808.0
236.0;-996.0;969.0;409.0;815.0;-963.0;?;406.0;?;148.0;1033.0
282.0;-853.0;?;?;845.0;-796.0;202.0;138.0;650.0;239.0;1163.0
346.0;-725.0;1120.0;197.0;876.0;-662.0;182.0;109.0;?;342.0;1045.0
288.0;-694.0;?;181.0;885.0;?;163.0;346.0;924.0;445.0;1257.0
189.0;-745.0;1352.0;?;865.0;?;144.0;364.0;?;535.0;?
291.0;-799.0;1427.0;?;999.0;-697.0;?;387.0;1014.0;598.0;?
261.0;-837.0;1375.0;?;1106.0;-734.0;110.0;?;874.0;639.0;?
13.0;?;1134.0;426.0;1253.0;-746.0;100.0;400.0;829.0;?;?
-61.0;-860.0;1113.0;?;1286.0;?;95.0;?;1061.0;682.0;674.0
0.0;-955.0;1304.0;567.0;1304.0;?;?;419.0;1051.0;686.0;?
1.0;-1080.0;?;656.0;1092.0;-835.0;?;435.0;916.0;686.0;703.0
?;?;1209.0;?;1050.0;?;107.0;544.0;806.0;680.0;654.0
23.0;?;1062.0;479.0;1257.0;-1091.0;118.0;523.0;?;662.0;670.0
?;-1291.0;?;516.0;1221.0;-1126.0;133.0;?;677.0;636.0;?
57.0;-1150.0;907.0;575.0;?;-1088.0;154.0;?;651.0;603.0;644.0
45.0;?;890.0;428.0;975.0;-824.0;172.0;511.0;679.0;579.0;660.0
45.0;-1128.0;905.0;?;898.0;-1034.0;182.0;-101.0;?;561.0;696.0
?;-1231.0;965.0;379.0;842.0;-1140.0;184.0;-4.0;784.0;?;?
40.0;-1131.0;1010.0;?;?;-1042.0;191.0;47.0;822.0;518.0;768.0
?;-1001.0;1065.0;?;849.0;-914.0;191.0;108.0;969.0;479.0;1003.0
-9.0;?;1208.0;351.0;?;-818.0;186.0;-29.0;1075.0;430.0;?
-19.0;-833.0;1326.0;415.0;959.0;-752.0;183.0;-159.0;?;379.0;?
88.0;?;1337.0;478.0;983.0;-709.0;?;-246.0;1036.0;?;1030.0
221.0;?;1411.0;?;1182.0;-721.0;168.0;-328.0;809.0;280.0;548.0
210.0;?;1148.0;?;1231.0;-768.0;?;-359.0;557.0;237.0;845.0
?;?;918.0;445.0;1209.0;-828.0;?;-622.0;?;209.0;862.0
94.0;-927.0;1074.0;390.0;1302.0;-852.0;134.0;480.0;973.0;191.0;879.0
-149.0;?;1226.0;357.0;960.0;?;?;38.0;867.0;?;?
?;-1213.0;1122.0;?;777.0;-1144.0;111.0;432.0;650.0;158.0;707.0
116.0;-1212.0;962.0;?;?;-1123.0;96.0;1860.0;537.0;150.0;709.0
?;-1278.0;864.0;469.0;1214.0;-1149.0;?;-331.0;?;155.0;?
204.0;-1188.0;860.0;?;1045.0;-1049.0;86.0;37.0;559.0;175.0;?
232.0;?;?;359.0;?;-650.0;94.0;?;?;227.0;785.0
247.0;-794.0;940.0;?;752.0;?;114.0;1127.0;600.0;303.0;829.0
257.0;?;959.0;284.0;790.0;-1002.0;137.0;-108.0;612.0;385.0;780.0
?;-1080.0;?;241.0;839.0;?;148.0;-135.0;587.0;449.0;773.0
231.0;-899.0;956.0;194.0;828.0;-833.0;148.0;247.0;?;494.0;953.0
296.0;?;983.0;195.0;859.0;-649.0;146.0;247.0;678.0;529.0;998.0
?;-742.0;1072.0;209.0;?;-619.0;146.0;131.0;837.0;?;844.0
232.0;-796.0;?;187.0;815.0;?;141.0;?;?;570.0;1297.0
?;-833.0;1365.0;208.0;856.0;?;141.0;316.0;1118.0;583.0;1032.0
225.0;-846.0;1517.0;?;995.0;-681.0;144.0;402.0;1078.0;597.0;631.0
11.0;-880.0;1471.0;257.0;1195.0;-711.0;?;403.0;844.0;603.0;?
-17.0;?;?;348.0;?;-707.0;159.0;529.0;?;605.0;723.0
227.0;-830.0;1271.0;371.0;1468.0;-650.0;165.0;?;?;603.0;?
?;-918.0;?;453.0;?;?;176.0;381.0;821.0;?;697.0
140.0;-1056.0;1168.0;748.0;?;-872.0;197.0;?;705.0;?;670.0
?;-1222.0;1053.0;?;1152.0;-1059.0;213.0;?;692.0;606.0;669.0
241.0;-1337.0;974.0;?;1165.0;-1181.0;?;?;652.0;?;731.0
183.0;-1373.0;945.0;505.0;1085.0;-1266.0;247.0;611.0;719.0;573.0;772.0
149.0;?;?;444.0;974.0;?;260.0;547.0;746.0;552.0;763.0
?;?;?;298.0;943.0;-924.0;256.0;-33.0;771.0;547.0;785.0
207.0;-1157.0;?;177.0;?;-1029.0;243.0;-186.0;734.0;552.0;770.0
201.0;-1082.0;1000.0;216.0;946.0;-967.0;229.0;?;675.0;553.0;743.0
245.0;-970.0;978.0;248.0;949.0;?;208.0;?;630.0;534.0;859.0
265.0;-883.0;?;288.0;956.0;-774.0;184.0;-117.0;613.0;491.0;974.0
366.0;-849.0;1022.0;365.0;935.0;-754.0;155.0;-73.0;519.0;433.0;970.0
?;-860.0;968.0;424.0;?;?;121.0;-226.0;?;376.0;893.0
?;-906.0;978.0;?;892.0;?;85.0;-234.0;366.0;326.0;1112.0
?;-912.0;1072.0;415.0;887.0;-822.0;48.0;-411.0;304.0;?;1082.0
744.0;-926.0;1143.0;376.0;815.0;-836.0;12.0;-456.0;?;231.0;888.0
689.0;?;1064.0;?;871.0;-788.0;-19.0;-311.0;306.0;199.0;?
