Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
719.0;125.0;928.0;483.0;?;-613.0;498.0;?;-613.0;?
725.0;125.0;896.0;493.0;-124.0;-604.0;496.0;?;?;-38
?;122.0;861.0;465.0;-128.0;-643.0;?;101.0;?;-38
698.0;120.0;862.0;498.0;-123.0;-617.0;504.0;?;-649.0;?
704.0;123.0;864.0;460.0;-109.0;-617.0;537.0;144.0;?;-38
?;122.0;866.0;379.0;-108.0;-622.0;?;125.0;?;-39
697.0;?;932.0;434.0;-109.0;-612.0;?;112.0;-664.0;-39
674.0;?;885.0;411.0;-108.0;-601.0;?;91.0;-662.0;?
684.0;116.0;863.0;414.0;?;-621.0;611.0;?;?;?
673.0;113.0;865.0;428.0;-111.0;-634.0;?;?;-651.0;-39
688.0;112.0;863.0;509.0;-120.0;-662.0;?;55.0;-643.0;-39
687.0;?;865.0;459.0;-128.0;-645.0;?;61.0;-640.0;-39
680.0;98.0;845.0;?;-140.0;-610.0;561.0;127.0;-649.0;-39
724.0;92.0;893.0;400.0;-151.0;?;583.0;?;-631.0;?
730.0;?;856.0;421.0;-163.0;-628.0;580.0;57.0;-607.0;?
728.0;78.0;852.0;385.0;-172.0;-629.0;?;?;-597.0;?
723.0;?;907.0;395.0;?;?;?;67.0;-582.0;-39
781.0;75.0;967.0;388.0;?;-641.0;583.0;84.0;?;-39
823.0;?;931.0;383.0;-177.0;-648.0;596.0;?;-576.0;?
826.0;83.0;877.0;338.0;-172.0;-622.0;567.0;19.0;?;-39
817.0;?;929.0;?;-167.0;-575.0;541.0;13.0;-614.0;?
815.0;100.0;906.0;377.0;-161.0;-564.0;540.0;?;?;-39
?;116.0;858.0;385.0;?;?;574.0;97.0;-691.0;-39
?;128.0;863.0;383.0;-151.0;-519.0;597.0;?;-662.0;-39
921.0;140.0;905.0;401.0;-144.0;-477.0;590.0;152.0;-730.0;-39
921.0;154.0;907.0;416.0;-141.0;-490.0;609.0;100.0;?;-39
?;?;884.0;366.0;-139.0;-445.0;627.0;43.0;-744.0;-39
871.0;?;875.0;414.0;-131.0;-376.0;621.0;57.0;-724.0;-39
859.0;?;864.0;386.0;-126.0;-301.0;588.0;25.0;-719.0;?
849.0;212.0;894.0;400.0;-122.0;?;544.0;30.0;-747.0;-39
809.0;231.0;890.0;420.0;-116.0;-133.0;?;17.0;-788.0;-39
817.0;265.0;?;373.0;?;?;507.0;28.0;-821.0;?
823.0;301.0;907.0;395.0;-116.0;?;530.0;57.0;-853.0;-39
846.0;336.0;897.0;?;-116.0;43.0;543.0;52.0;-879.0;-39
872.0;369.0;929.0;416.0;-121.0;?;544.0;65.0;-866.0;?
891.0;398.0;914.0;369.0;-120.0;40.0;527.0;?;-885.0;-39
892.0;?;921.0;377.0;-121.0;52.0;483.0;67.0;-881.0;-39
870.0;438.0;938.0;375.0;-118.0;47.0;412.0;15.0;-876.0;-39
845.0;448.0;?;340.0;-115.0;72.0;363.0;19.0;-868.0;-39
882.0;?;906.0;366.0;-118.0;181.0;330.0;?;-862.0;-39
902.0;?;921.0;?;-122.0;193.0;304.0;-29.0;-862.0;-39
903.0;461.0;924.0;376.0;-126.0;183.0;270.0;-9.0;-902.0;-39
925.0;467.0;889.0;397.0;-130.0;?;254.0;-39.0;-888.0;-39
971.0;473.0;880.0;369.0;-139.0;198.0;232.0;-22.0;-887.0;-39
?;479.0;?;317.0;-150.0;191.0;234.0;-13.0;-880.0;-39
991.0;482.0;912.0;380.0;?;227.0;234.0;?;-879.0;?
977.0;491.0;914.0;415.0;-182.0;186.0;218.0;-111.0;?;-39
900.0;495.0;?;436.0;-191.0;174.0;?;-105.0;-921.0;?
869.0;501.0;875.0;472.0;-205.0;190.0;220.0;-53.0;-930.0;-38
841.0;506.0;?;459.0;-214.0;156.0;221.0;-86.0;-978.0;-39
?;?;?;510.0;-225.0;141.0;246.0;?;-1017.0;-37
821.0;512.0;823.0;505.0;?;?;?;?;-1043.0;-35
793.0;511.0;866.0;?;-254.0;95.0;281.0;-131.0;-1030.0;-35
?;510.0;?;?;-268.0;74.0;318.0;-181.0;-1016.0;-35
753.0;502.0;956.0;505.0;-284.0;79.0;340.0;-154.0;-941.0;-35
?;500.0;910.0;505.0;-295.0;111.0;359.0;-142.0;-886.0;-35
758.0;494.0;876.0;581.0;-306.0;132.0;382.0;-132.0;-872.0;-35
741.0;493.0;?;629.0;-308.0;159.0;418.0;-130.0;-882.0;-35
754.0;489.0;958.0;586.0;?;217.0;484.0;-124.0;-861.0;?
769.0;?;848.0;595.0;-306.0;232.0;503.0;-131.0;-862.0;-34
769.0;478.0;756.0;583.0;-297.0;287.0;500.0;-143.0;-850.0;-32
766.0;471.0;722.0;620.0;-295.0;?;?;?;-796.0;-31
803.0;461.0;721.0;481.0;-295.0;323.0;421.0;-24.0;-794.0;?
850.0;?;1009.0;493.0;-299.0;286.0;416.0;-72.0;-790.0;-30
796.0;450.0;927.0;388.0;?;248.0;418.0;-129.0;-792.0;-30
836.0;445.0;840.0;295.0;-318.0;249.0;?;-95.0;?;?
?;441.0;?;195.0;-329.0;211.0;407.0;-115.0;-805.0;-30
?;439.0;964.0;281.0;-335.0;?;405.0;-74.0;-802.0;-30
819.0;435.0;957.0;238.0;-349.0;152.0;391.0;?;-823.0;-30
838.0;?;1043.0;313.0;-357.0;156.0;359.0;-70.0;?;-30
864.0;437.0;1002.0;155.0;-367.0;96.0;343.0;-71.0;-839.0;-30
846.0;441.0;?;?;?;121.0;?;-40.0;-843.0;-30
826.0;446.0;1030.0;460.0;?;131.0;400.0;?;-911.0;-31
?;452.0;1011.0;?;-406.0;?;401.0;-38.0;-902.0;-31
857.0;456.0;?;?;-418.0;188.0;426.0;8.0;-892.0;-31
?;465.0;976.0;288.0;-436.0;191.0;455.0;22.0;-868.0;-32
884.0;469.0;966.0;153.0;-449.0;217.0;441.0;53.0;-886.0;?
873.0;472.0;992.0;198.0;-458.0;245.0;424.0;99.0;?;-31
832.0;?;990.0;119.0;?;?;412.0;128.0;-903.0;-31
848.0;473.0;990.0;?;-479.0;305.0;433.0;164.0;-912.0;-30
832.0;471.0;1029.0;64.0;-483.0;320.0;421.0;288.0;-921.0;-28
788.0;?;?;?;-478.0;338.0;382.0;323.0;?;-26
789.0;464.0;963.0;182.0;-469.0;340.0;369.0;?;-941.0;-24
790.0;458.0;1035.0;84.0;-451.0;296.0;?;?;-950.0;-22
814.0;450.0;993.0;56.0;-430.0;314.0;?;735.0;?;-21
828.0;?;987.0;?;?;?;358.0;509.0;-927.0;-21
888.0;434.0;?;?;?;376.0;329.0;554.0;-948.0;-21
?;425.0;1025.0;-4.0;-345.0;448.0;306.0;?;-901.0;-20
843.0;411.0;?;?;?;376.0;253.0;604.0;-828.0;-21
819.0;399.0;1011.0;?;-287.0;?;222.0;747.0;-818.0;-23
901.0;?;992.0;-27.0;-254.0;426.0;222.0;720.0;?;-24
1031.0;?;1057.0;?;-224.0;?;?;750.0;-862.0;?
1018.0;?;1014.0;-66.0;-186.0;?;290.0;598.0;-864.0;-24
848.0;371.0;1041.0;-109.0;-127.0;?;294.0;579.0;-901.0;-24
846.0;369.0;1019.0;-119.0;?;183.0;290.0;810.0;-914.0;-25
851.0;366.0;1023.0;-118.0;37.0;156.0;267.0;655.0;?;-24
876.0;361.0;1016.0;-105.0;66.0;145.0;?;693.0;-866.0;-24
958.0;362.0;1015.0;-50.0;86.0;110.0;?;802.0;-952.0;-24
?;362.0;1013.0;8.0;97.0;?;200.0;939.0;-1037.0;-24
956.0;?;985.0;9.0;?;153.0;243.0;?;-993.0;-24
870.0;360.0;994.0;-17.0;95.0;157.0;248.0;734.0;-884.0;-24
848.0;?;986.0;-39.0;100.0;182.0;233.0;770.0;-894.0;-25
889.0;358.0;999.0;-5.0;110.0;261.0;192.0;876.0;?;?
929.0;358.0;992.0;-34.0;117.0;285.0;144.0;858.0;-972.0;-25
947.0;356.0;?;?;?;316.0;91.0;902.0;-1020.0;?
?;357.0;?;28.0;142.0;?;127.0;877.0;-1016.0;-25
902.0;359.0;989.0;-16.0;158.0;311.0;179.0;987.0;-992.0;-25
886.0;362.0;?;?;174.0;324.0;219.0;939.0;-941.0;-25
888.0;361.0;?;-9.0;172.0;335.0;198.0;654.0;-926.0;-26
?;362.0;?;?;174.0;335.0;135.0;?;?;-26
968.0;364.0;991.0;12.0;?;293.0;107.0;1020.0;-918.0;-27
1014.0;364.0;1012.0;35.0;?;249.0;82.0;?;-925.0;-30
?;365.0;?;-13.0;?;?;119.0;?;-898.0;?
1168.0;363.0;?;-54.0;?;249.0;?;730.0;-900.0;-42
1305.0;359.0;1053.0;6.0;176.0;?;142.0;?;-886.0;-56
1046.0;353.0;1027.0;122.0;?;76.0;?;671.0;-899.0;?
720.0;347.0;?;232.0;166.0;13.0;156.0;740.0;-947.0;-78
705.0;339.0;1135.0;424.0;167.0;-12.0;?;665.0;-1010.0;?
739.0;332.0;1226.0;810.0;171.0;?;?;520.0;?;-87
750.0;324.0;?;725.0;174.0;-143.0;215.0;442.0;-1099.0;-88
712.0;312.0;810.0;59.0;?;-36.0;275.0;327.0;?;-83
708.0;300.0;1087.0;-122.0;136.0;?;391.0;303.0;?;?
689.0;?;?;?;?;149.0;?;383.0;-1039.0;-78
751.0;280.0;1439.0;-250.0;?;182.0;?;537.0;-700.0;-62
758.0;272.0;1264.0;?;45.0;?;366.0;525.0;?;-50
789.0;257.0;1189.0;-74.0;?;303.0;310.0;573.0;-795.0;-40
794.0;247.0;?;?;?;327.0;282.0;?;-812.0;-29
778.0;245.0;?;-67.0;-50.0;333.0;?;556.0;-756.0;-20
766.0;?;1006.0;-31.0;-63.0;324.0;?;697.0;-723.0;-9
828.0;255.0;?;?;-70.0;330.0;206.0;866.0;-719.0;?
986.0;269.0;?;123.0;-61.0;?;195.0;?;?;-6
?;280.0;922.0;112.0;-59.0;331.0;193.0;983.0;-784.0;-7
1067.0;288.0;?;173.0;-68.0;300.0;219.0;?;-845.0;?
1186.0;301.0;958.0;362.0;-67.0;358.0;283.0;?;-859.0;?
1238.0;312.0;666.0;692.0;-67.0;?;301.0;-49.0;?;?
925.0;320.0;651.0;959.0;-59.0;185.0;278.0;-158.0;-850.0;-24
?;?;655.0;1321.0;-52.0;133.0;241.0;-290.0;-923.0;-24
1198.0;329.0;?;688.0;-56.0;177.0;227.0;-199.0;-1011.0;-24
1072.0;328.0;?;498.0;?;?;260.0;-84.0;-1070.0;-25
887.0;328.0;?;-436.0;-80.0;102.0;?;-9.0;-1094.0;-24
?;330.0;2092.0;1091.0;-107.0;126.0;229.0;13.0;-1221.0;-25
883.0;?;790.0;189.0;-158.0;149.0;254.0;167.0;?;-25
854.0;319.0;704.0;?;-237.0;260.0;209.0;-109.0;-912.0;-25
881.0;300.0;1286.0;-98.0;?;246.0;147.0;?;-1041.0;-25
873.0;279.0;999.0;15.0;-357.0;154.0;109.0;?;-1170.0;-25
803.0;245.0;?;44.0;-413.0;?;145.0;-282.0;-1087.0;-26
778.0;?;869.0;-18.0;?;248.0;140.0;-238.0;-924.0;-27
805.0;?;997.0;118.0;-462.0;200.0;56.0;-201.0;-894.0;-27
987.0;196.0;?;118.0;-470.0;?;15.0;-95.0;-929.0;?
1052.0;182.0;872.0;33.0;-478.0;147.0;-66.0;-156.0;-910.0;-34
1111.0;176.0;1042.0;-2.0;-475.0;186.0;?;283.0;-864.0;-44
?;172.0;978.0;8.0;-458.0;284.0;-63.0;-114.0;-783.0;-54
?;170.0;891.0;34.0;?;?;-27.0;-287.0;-789.0;?
?;166.0;971.0;159.0;-418.0;13.0;?;-307.0;-832.0;-80
760.0;164.0;976.0;50.0;-418.0;-44.0;157.0;-55.0;-898.0;-80
879.0;159.0;988.0;150.0;-415.0;-64.0;196.0;101.0;-1114.0;-76
866.0;152.0;1033.0;237.0;?;-148.0;324.0;164.0;-1231.0;-75
774.0;141.0;1102.0;?;-412.0;?;359.0;221.0;-1299.0;-75
739.0;130.0;1304.0;?;-413.0;?;?;286.0;-1428.0;?
733.0;122.0;?;1294.0;?;124.0;433.0;324.0;-1315.0;-67
741.0;115.0;982.0;389.0;-389.0;220.0;440.0;432.0;?;-59
750.0;?;939.0;490.0;-387.0;?;336.0;?;-758.0;-53
794.0;84.0;1779.0;?;-402.0;332.0;236.0;-356.0;-846.0;-47
801.0;?;1959.0;-57.0;-418.0;372.0;206.0;-270.0;-885.0;-32
?;59.0;1417.0;-250.0;?;?;?;-347.0;-832.0;-20
779.0;58.0;?;-201.0;-439.0;319.0;?;-276.0;-795.0;?
837.0;65.0;?;-262.0;-434.0;342.0;?;?;-770.0;-7
929.0;68.0;936.0;-179.0;-423.0;347.0;?;?;-767.0;-6
1039.0;78.0;974.0;-189.0;-418.0;318.0;172.0;-250.0;-775.0;-12
1064.0;87.0;?;?;-419.0;356.0;190.0;?;-804.0;?
1261.0;98.0;654.0;-365.0;-419.0;356.0;?;-60.0;-816.0;-21
1267.0;104.0;688.0;-506.0;-438.0;?;264.0;-145.0;-818.0;-24
968.0;108.0;577.0;-678.0;-457.0;106.0;270.0;?;?;-25
?;107.0;?;484.0;-470.0;?;?;-110.0;-844.0;-24
1130.0;107.0;741.0;1164.0;?;178.0;219.0;-259.0;?;-25
1083.0;107.0;903.0;?;-478.0;153.0;264.0;-149.0;-1051.0;-25
?;108.0;-71.0;690.0;-475.0;34.0;282.0;-181.0;?;-25
762.0;111.0;1608.0;-185.0;-467.0;52.0;282.0;-689.0;-1324.0;-25
744.0;?;2211.0;1709.0;-460.0;110.0;340.0;-611.0;?;-26
782.0;104.0;-85.0;?;-452.0;120.0;279.0;-484.0;-971.0;-26
804.0;?;1292.0;-953.0;-463.0;184.0;?;-427.0;-1078.0;-26
798.0;71.0;1247.0;-38.0;-469.0;171.0;168.0;-448.0;-1175.0;-26
?;?;970.0;?;-475.0;132.0;193.0;-148.0;-1045.0;-27
808.0;48.0;989.0;-55.0;-482.0;172.0;229.0;-59.0;-868.0;-27
812.0;40.0;947.0;-120.0;-488.0;227.0;?;-229.0;?;-28
?;?;?;31.0;-492.0;289.0;164.0;?;-833.0;?
987.0;25.0;1035.0;-25.0;-495.0;?;?;?;-834.0;?
998.0;21.0;913.0;8.0;-501.0;?;116.0;373.0;-832.0;-40
?;?;1017.0;75.0;-503.0;308.0;135.0;409.0;-873.0;-51
1514.0;24.0;894.0;?;-506.0;321.0;147.0;148.0;?;?
1192.0;?;976.0;109.0;-509.0;130.0;142.0;-199.0;?;-69
788.0;42.0;982.0;111.0;-498.0;-53.0;115.0;?;-866.0;-72
?;48.0;949.0;175.0;-488.0;-45.0;109.0;34.0;?;-71
?;57.0;910.0;213.0;-475.0;-47.0;?;-284.0;-1058.0;?
763.0;69.0;1209.0;361.0;-464.0;-79.0;221.0;-38.0;-1074.0;?
699.0;?;?;481.0;-451.0;-97.0;219.0;-534.0;?;-67
747.0;87.0;1440.0;864.0;?;?;334.0;-383.0;?;-65
777.0;99.0;1217.0;?;?;86.0;536.0;-38.0;-1193.0;-59
770.0;?;550.0;306.0;-393.0;121.0;684.0;52.0;-748.0;?
759.0;110.0;1794.0;-188.0;-404.0;142.0;562.0;-255.0;-764.0;-44
777.0;104.0;2065.0;-78.0;-421.0;225.0;?;-42.0;?;-37
?;103.0;1410.0;?;-422.0;230.0;278.0;-360.0;-833.0;-35
?;108.0;1053.0;-332.0;?;332.0;247.0;-264.0;?;-37
804.0;?;?;-275.0;?;?;221.0;?;-733.0;-40
?;130.0;?;?;-405.0;?;?;217.0;-797.0;-39
864.0;151.0;925.0;-214.0;?;242.0;274.0;369.0;-808.0;-38
1159.0;?;871.0;-195.0;-344.0;212.0;238.0;328.0;-820.0;-38
1087.0;?;834.0;-267.0;-335.0;76.0;235.0;?;?;?
875.0;?;793.0;-473.0;-306.0;?;226.0;364.0;-790.0;-38
?;?;693.0;-272.0;-267.0;26.0;226.0;414.0;-823.0;?
1225.0;251.0;964.0;434.0;-234.0;?;215.0;297.0;-865.0;-38
1067.0;267.0;989.0;1541.0;-204.0;-1.0;?;177.0;-907.0;-38
963.0;?;22.0;?;-169.0;24.0;204.0;?;-918.0;-38
?;298.0;438.0;614.0;-129.0;49.0;175.0;102.0;-1238.0;-38
902.0;311.0;841.0;?;-81.0;69.0;274.0;103.0;?;?
940.0;321.0;1953.0;565.0;-20.0;92.0;243.0;168.0;-1000.0;-38
987.0;333.0;1338.0;281.0;?;103.0;259.0;?;-1235.0;-38
987.0;349.0;1176.0;?;99.0;121.0;324.0;250.0;-1290.0;-38
1001.0;362.0;?;-202.0;149.0;83.0;368.0;258.0;-1134.0;-38
1062.0;?;1011.0;38.0;198.0;?;334.0;200.0;-1040.0;-38
1100.0;?;1159.0;?;246.0;57.0;229.0;?;-978.0;-38
?;427.0;840.0;33.0;289.0;53.0;153.0;197.0;-943.0;-38
1060.0;?;928.0;195.0;?;46.0;83.0;227.0;-948.0;-38
?;472.0;1010.0;189.0;351.0;?;?;222.0;?;-38
944.0;?;981.0;229.0;?;75.0;55.0;157.0;-1018.0;-38
793.0;514.0;990.0;?;414.0;135.0;103.0;74.0;-1063.0;-39
821.0;535.0;943.0;167.0;451.0;?;134.0;?;-1114.0;-41
817.0;553.0;?;41.0;488.0;205.0;173.0;?;?;-43
727.0;570.0;961.0;17.0;?;152.0;209.0;-197.0;-1113.0;-47
623.0;586.0;1061.0;179.0;546.0;50.0;248.0;?;-1094.0;-50
625.0;600.0;?;343.0;?;-7.0;235.0;-251.0;?;-53
655.0;610.0;?;?;577.0;-31.0;315.0;?;?;-54
695.0;618.0;887.0;976.0;?;-11.0;364.0;-167.0;-836.0;-54
712.0;621.0;1301.0;777.0;587.0;-30.0;419.0;-80.0;-822.0;-54
713.0;620.0;?;-330.0;581.0;?;495.0;-72.0;-811.0;-54
?;617.0;1651.0;-596.0;572.0;6.0;589.0;-95.0;-731.0;-54
718.0;613.0;1528.0;?;556.0;51.0;636.0;-127.0;-666.0;-54
729.0;613.0;1057.0;?;547.0;?;?;?;-656.0;-54
717.0;610.0;1102.0;-355.0;535.0;?;588.0;-177.0;-682.0;-54
705.0;610.0;?;-311.0;525.0;48.0;606.0;-161.0;-711.0;-54
710.0;605.0;?;?;517.0;30.0;?;-132.0;-728.0;-54
730.0;605.0;?;?;?;52.0;592.0;-161.0;?;-54
733.0;605.0;?;-189.0;519.0;108.0;599.0;?;-751.0;-53
704.0;603.0;1024.0;-230.0;?;134.0;584.0;-88.0;-762.0;-52
?;601.0;?;107.0;?;115.0;584.0;-34.0;-747.0;-50
699.0;596.0;?;?;527.0;?;?;40.0;-752.0;-47
?;?;1232.0;?;531.0;121.0;586.0;?;-757.0;?
891.0;598.0;701.0;1209.0;538.0;183.0;571.0;?;-752.0;-43
931.0;597.0;509.0;1183.0;543.0;166.0;550.0;?;-765.0;-40
744.0;?;820.0;394.0;549.0;43.0;?;-261.0;?;-38
719.0;596.0;?;751.0;552.0;38.0;487.0;-129.0;?;-35
?;593.0;854.0;?;556.0;66.0;?;-35.0;-734.0;?
793.0;592.0;1094.0;?;?;84.0;461.0;47.0;?;?
784.0;591.0;1285.0;46.0;559.0;60.0;458.0;-6.0;?;?
810.0;589.0;1083.0;?;559.0;98.0;?;25.0;-920.0;-27
811.0;585.0;966.0;-129.0;555.0;119.0;?;-198.0;?;-27
831.0;?;1050.0;209.0;?;145.0;646.0;-11.0;?;-29
836.0;579.0;985.0;?;555.0;126.0;551.0;141.0;?;-30
979.0;579.0;?;?;555.0;108.0;462.0;68.0;-790.0;?
1100.0;577.0;996.0;219.0;556.0;?;439.0;143.0;-793.0;-33
1174.0;?;1020.0;137.0;559.0;?;465.0;?;-806.0;-34
1282.0;577.0;1010.0;-3.0;559.0;-299.0;494.0;385.0;-833.0;?
?;577.0;1024.0;-12.0;563.0;-261.0;512.0;314.0;-860.0;?
?;578.0;1045.0;10.0;565.0;-112.0;500.0;124.0;-864.0;-34
885.0;577.0;1068.0;35.0;571.0;-18.0;471.0;?;?;?
801.0;577.0;1000.0;-12.0;?;?;433.0;-9.0;?;-34
?;579.0;1015.0;-26.0;580.0;113.0;415.0;?;?;-34
854.0;584.0;1023.0;11.0;582.0;203.0;?;?;-1166.0;?
994.0;589.0;991.0;?;577.0;294.0;225.0;210.0;-1227.0;?
1039.0;592.0;1004.0;-55.0;561.0;265.0;226.0;286.0;-1260.0;?
1042.0;590.0;1046.0;?;543.0;233.0;281.0;328.0;-1087.0;-34
?;589.0;1034.0;105.0;527.0;170.0;288.0;245.0;-900.0;-34
1001.0;?;1011.0;521.0;?;160.0;?;100.0;-797.0;-34
962.0;587.0;987.0;711.0;?;134.0;91.0;-45.0;-773.0;-34
?;591.0;?;185.0;492.0;114.0;-6.0;-178.0;?;?
946.0;592.0;1021.0;75.0;478.0;155.0;-44.0;-222.0;-968.0;-34
928.0;?;1098.0;127.0;457.0;162.0;-41.0;-185.0;-1006.0;-34
902.0;597.0;1060.0;28.0;438.0;214.0;20.0;?;-1038.0;?
?;595.0;988.0;-13.0;412.0;265.0;179.0;13.0;?;-34
959.0;?;1046.0;?;391.0;254.0;307.0;46.0;?;-34
949.0;587.0;1015.0;97.0;?;276.0;399.0;86.0;?;?
972.0;584.0;1030.0;144.0;378.0;288.0;370.0;71.0;-985.0;-35
1014.0;578.0;?;95.0;?;320.0;?;50.0;?;?
1063.0;579.0;1003.0;?;?;324.0;165.0;69.0;?;-37
1108.0;578.0;1030.0;254.0;405.0;?;117.0;84.0;-905.0;-43
1204.0;579.0;1003.0;367.0;?;318.0;95.0;25.0;?;-56
1225.0;582.0;1044.0;616.0;420.0;261.0;89.0;-133.0;-952.0;?
991.0;?;947.0;545.0;419.0;52.0;111.0;-240.0;-971.0;?
641.0;583.0;1169.0;?;416.0;-130.0;145.0;-141.0;-1001.0;-83
?;586.0;1131.0;?;412.0;-158.0;177.0;80.0;-1065.0;-83
725.0;585.0;776.0;?;?;-82.0;204.0;212.0;-1134.0;-79
781.0;587.0;829.0;33.0;392.0;?;236.0;243.0;?;?
748.0;?;958.0;?;378.0;78.0;259.0;177.0;-1247.0;-75
714.0;?;1134.0;25.0;359.0;140.0;324.0;28.0;-1278.0;?
720.0;?;?;269.0;341.0;171.0;534.0;-22.0;?;-65
759.0;575.0;1158.0;?;?;193.0;627.0;-42.0;-623.0;?
841.0;569.0;1087.0;206.0;320.0;247.0;490.0;-44.0;?;?
901.0;574.0;1175.0;?;?;274.0;265.0;-80.0;-714.0;-42
880.0;577.0;?;263.0;?;?;?;?;-797.0;-43
851.0;573.0;1216.0;289.0;287.0;255.0;266.0;?;?;-38
809.0;573.0;?;285.0;273.0;283.0;316.0;32.0;-747.0;?
805.0;570.0;1141.0;329.0;262.0;265.0;332.0;62.0;-748.0;?
870.0;563.0;?;?;249.0;?;333.0;85.0;?;-6
985.0;561.0;875.0;195.0;241.0;313.0;327.0;74.0;?;-6
1033.0;553.0;772.0;111.0;232.0;261.0;336.0;8.0;-979.0;-8
1040.0;547.0;759.0;253.0;227.0;271.0;351.0;-12.0;-974.0;?
1195.0;535.0;?;594.0;215.0;329.0;307.0;-73.0;-940.0;-7
1222.0;518.0;605.0;646.0;198.0;188.0;?;-66.0;-897.0;-7
959.0;500.0;628.0;894.0;?;113.0;261.0;46.0;?;-10
783.0;482.0;709.0;1425.0;155.0;78.0;239.0;216.0;-897.0;?
925.0;468.0;437.0;185.0;?;59.0;270.0;?;-1016.0;-12
?;453.0;?;149.0;112.0;102.0;337.0;314.0;-1042.0;-12
?;440.0;?;713.0;?;103.0;356.0;287.0;-1070.0;?
970.0;431.0;562.0;-269.0;?;98.0;271.0;?;-1173.0;?
903.0;426.0;1170.0;-394.0;89.0;87.0;340.0;260.0;-1294.0;-12
888.0;421.0;?;-104.0;107.0;?;?;221.0;-938.0;-12
861.0;425.0;1147.0;?;125.0;140.0;268.0;?;-686.0;?
909.0;440.0;971.0;-1.0;145.0;184.0;146.0;?;-814.0;-12
898.0;?;954.0;-68.0;?;184.0;?;113.0;-1070.0;-12
862.0;493.0;1061.0;10.0;181.0;237.0;?;48.0;-1105.0;-12
796.0;514.0;959.0;103.0;189.0;277.0;206.0;13.0;-990.0;?
763.0;539.0;775.0;238.0;?;274.0;250.0;?;?;?
851.0;570.0;1082.0;296.0;?;?;268.0;49.0;-963.0;?
920.0;591.0;1023.0;70.0;198.0;399.0;253.0;41.0;-976.0;-12
971.0;610.0;984.0;?;209.0;402.0;208.0;?;-983.0;?
?;626.0;1022.0;49.0;222.0;393.0;169.0;-75.0;-971.0;-20
1288.0;637.0;967.0;-119.0;242.0;455.0;147.0;-200.0;-937.0;-34
1242.0;644.0;?;-40.0;266.0;?;142.0;-366.0;?;-39
902.0;654.0;949.0;-37.0;289.0;58.0;113.0;-285.0;-823.0;-43
719.0;660.0;1008.0;0.0;310.0;-66.0;67.0;-70.0;-909.0;?
795.0;667.0;1101.0;?;326.0;?;?;95.0;?;-67
957.0;670.0;1134.0;308.0;338.0;63.0;133.0;85.0;-1070.0;-65
986.0;663.0;1270.0;439.0;341.0;?;182.0;31.0;-1137.0;?
875.0;656.0;1403.0;?;337.0;137.0;?;-73.0;-1353.0;?
809.0;?;1178.0;729.0;323.0;183.0;361.0;?;-1300.0;-56
795.0;637.0;882.0;?;?;232.0;487.0;-60.0;?;-48
?;624.0;1931.0;24.0;291.0;264.0;456.0;-68.0;-682.0;-41
840.0;617.0;1474.0;-129.0;?;313.0;347.0;-58.0;?;-43
836.0;610.0;1351.0;?;267.0;342.0;?;-39.0;-962.0;-31
791.0;607.0;1048.0;-269.0;241.0;358.0;?;?;-1022.0;-15
723.0;600.0;1181.0;-238.0;199.0;408.0;?;1.0;-913.0;-14
?;591.0;1129.0;-176.0;?;445.0;?;?;-803.0;-11
784.0;586.0;926.0;-158.0;113.0;468.0;272.0;70.0;-784.0;-11
835.0;586.0;886.0;?;75.0;438.0;230.0;223.0;-821.0;?
863.0;586.0;815.0;-279.0;39.0;?;236.0;253.0;-832.0;-11
?;590.0;?;-311.0;14.0;387.0;221.0;332.0;?;-13
909.0;600.0;702.0;-384.0;?;364.0;213.0;504.0;-786.0;?
?;609.0;1106.0;581.0;?;?;191.0;?;?;-17
?;626.0;698.0;831.0;?;417.0;162.0;648.0;-720.0;-16
1077.0;648.0;465.0;1928.0;7.0;?;136.0;458.0;-784.0;-17
908.0;668.0;281.0;1291.0;31.0;251.0;116.0;515.0;-837.0;?
896.0;698.0;845.0;-274.0;46.0;239.0;112.0;662.0;-905.0;?
1000.0;?;1368.0;552.0;56.0;252.0;130.0;428.0;-941.0;-17
?;757.0;1066.0;417.0;73.0;281.0;109.0;?;-987.0;-17
1061.0;784.0;730.0;-618.0;88.0;?;51.0;564.0;?;-17
1014.0;815.0;?;?;?;322.0;16.0;579.0;-1149.0;-17
959.0;?;1022.0;-18.0;94.0;271.0;?;759.0;-1177.0;-17
1000.0;852.0;1031.0;39.0;?;?;?;611.0;-1003.0;-17
1024.0;872.0;841.0;-105.0;66.0;126.0;127.0;792.0;-941.0;?
1035.0;884.0;1153.0;61.0;40.0;163.0;?;?;-1015.0;-17
1015.0;899.0;1082.0;?;18.0;246.0;10.0;654.0;-1118.0;-17
1004.0;913.0;?;-65.0;5.0;417.0;?;?;-1089.0;-17
?;?;1044.0;30.0;-13.0;394.0;24.0;675.0;-1060.0;-17
1040.0;927.0;1022.0;-27.0;-29.0;325.0;41.0;242.0;?;-17
