Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
102.0;-973.0;1101.0;562.0;998.0;-812.0;-203.0;-116.0;666.0;614.0;567.0
234.0;-954.0;1138.0;524.0;1085.0;-721.0;839.0;-290.0;580.0;184.0;558.0
77.0;-996.0;1135.0;566.0;990.0;-827.0;-219.0;97.0;743.0;620.0;558.0
382.0;-1001.0;1066.0;275.0;924.0;-698.0;1108.0;498.0;621.0;93.0;679.0
378.0;-957.0;1045.0;356.0;942.0;-790.0;934.0;211.0;649.0;-345.0;831.0
373.0;-945.0;1058.0;382.0;969.0;-778.0;934.0;191.0;684.0;-373.0;868.0
110.0;-1013.0;1091.0;557.0;1017.0;-859.0;-217.0;10.0;726.0;620.0;566.0
80.0;-1014.0;1111.0;566.0;996.0;-867.0;-214.0;18.0;737.0;624.0;582.0
142.0;-956.0;1108.0;574.0;1065.0;-891.0;-124.0;467.0;711.0;660.0;511.0
145.0;-991.0;1241.0;495.0;973.0;-859.0;207.0;-13.0;955.0;618.0;1083.0
99.0;-985.0;1169.0;322.0;1026.0;-905.0;689.0;261.0;766.0;-429.0;747.0
6.0;-643.0;1247.0;660.0;1027.0;-246.0;454.0;342.0;828.0;198.0;-285.0
360.0;-823.0;1192.0;281.0;630.0;36.0;-216.0;-136.0;258.0;98.0;708.0
109.0;-953.0;950.0;195.0;1060.0;-875.0;992.0;296.0;730.0;204.0;867.0
33.0;-994.0;1111.0;145.0;1056.0;-947.0;873.0;231.0;771.0;-92.0;720.0
363.0;-924.0;1058.0;374.0;930.0;-733.0;953.0;270.0;679.0;-361.0;851.0
367.0;-938.0;1020.0;334.0;942.0;-754.0;960.0;218.0;677.0;-314.0;847.0
261.0;-916.0;1096.0;419.0;895.0;-744.0;974.0;242.0;734.0;-310.0;850.0
195.0;-1044.0;1056.0;310.0;1018.0;-946.0;881.0;274.0;797.0;-151.0;1001.0
436.0;-865.0;1091.0;281.0;478.0;-264.0;447.0;-409.0;364.0;59.0;996.0
395.0;-958.0;1020.0;571.0;928.0;-908.0;934.0;141.0;798.0;-271.0;614.0
258.0;-1030.0;990.0;336.0;814.0;-923.0;564.0;-433.0;632.0;209.0;840.0
53.0;-955.0;1226.0;523.0;981.0;-816.0;813.0;369.0;966.0;-136.0;875.0
110.0;-866.0;1206.0;534.0;1105.0;-756.0;746.0;-61.0;796.0;-352.0;662.0
121.0;-922.0;1020.0;230.0;1273.0;-819.0;680.0;370.0;762.0;-238.0;828.0
-6.0;-826.0;1153.0;456.0;1170.0;-731.0;694.0;248.0;844.0;-343.0;749.0
91.0;-1001.0;928.0;446.0;895.0;-932.0;641.0;-110.0;682.0;-443.0;793.0
201.0;-1182.0;923.0;522.0;1261.0;-1050.0;-92.0;337.0;692.0;425.0;636.0
115.0;-1006.0;910.0;360.0;736.0;-833.0;-218.0;-39.0;811.0;628.0;789.0
134.0;-1020.0;946.0;117.0;803.0;-843.0;-220.0;-46.0;762.0;606.0;809.0
138.0;-851.0;1183.0;644.0;866.0;-758.0;398.0;47.0;980.0;737.0;787.0
266.0;-870.0;934.0;581.0;858.0;-835.0;704.0;431.0;767.0;-492.0;885.0
280.0;-879.0;1137.0;733.0;938.0;-675.0;-153.0;230.0;686.0;675.0;269.0
114.0;-941.0;1253.0;441.0;891.0;-489.0;-477.0;226.0;736.0;364.0;846.0
129.0;-856.0;1003.0;294.0;934.0;-815.0;710.0;98.0;723.0;-503.0;647.0
114.0;-1006.0;1114.0;576.0;1022.0;-907.0;766.0;327.0;841.0;-289.0;744.0
108.0;-977.0;1089.0;642.0;1009.0;-883.0;775.0;312.0;830.0;-311.0;724.0
91.0;-979.0;1106.0;618.0;999.0;-885.0;776.0;309.0;800.0;-327.0;723.0
99.0;-965.0;1110.0;605.0;1021.0;-869.0;782.0;312.0;798.0;-327.0;685.0
118.0;-970.0;1096.0;586.0;1022.0;-883.0;764.0;322.0;803.0;-340.0;744.0
291.0;-1262.0;1103.0;390.0;903.0;-1163.0;673.0;305.0;683.0;10.0;1038.0
278.0;-923.0;1064.0;494.0;912.0;-822.0;850.0;46.0;831.0;-427.0;710.0
428.0;-1023.0;1025.0;494.0;953.0;-823.0;1033.0;431.0;755.0;-180.0;682.0
178.0;-731.0;1557.0;446.0;-43.0;-6.0;-447.0;463.0;143.0;-11.0;752.0
8.0;-1045.0;1041.0;464.0;663.0;-488.0;-121.0;545.0;297.0;455.0;109.0
-54.0;-976.0;1054.0;519.0;698.0;-473.0;-115.0;450.0;378.0;348.0;74.0
212.0;-898.0;1012.0;649.0;401.0;78.0;203.0;237.0;780.0;179.0;511.0
183.0;-976.0;916.0;248.0;1251.0;-904.0;896.0;160.0;545.0;327.0;643.0
213.0;-896.0;1542.0;441.0;1131.0;-835.0;575.0;27.0;855.0;147.0;718.0
98.0;-885.0;996.0;294.0;1400.0;-763.0;709.0;213.0;794.0;-173.0;831.0
162.0;-671.0;1001.0;236.0;1210.0;-1069.0;251.0;227.0;774.0;-197.0;939.0
278.0;-826.0;1317.0;359.0;1176.0;-686.0;-99.0;141.0;929.0;-82.0;899.0
386.0;-756.0;1413.0;373.0;884.0;-624.0;353.0;560.0;951.0;11.0;1080.0
804.0;-873.0;658.0;271.0;410.0;-301.0;-91.0;276.0;-32.0;89.0;865.0
6.0;-894.0;1107.0;446.0;1215.0;-804.0;-30.0;-92.0;635.0;644.0;729.0
229.0;-822.0;1469.0;327.0;1144.0;-665.0;157.0;318.0;845.0;654.0;676.0
254.0;-759.0;1444.0;328.0;983.0;-630.0;169.0;153.0;1028.0;584.0;777.0
189.0;-1005.0;868.0;82.0;1023.0;-835.0;339.0;663.0;547.0;-338.0;897.0
235.0;-966.0;1072.0;604.0;841.0;-693.0;-426.0;167.0;508.0;477.0;346.0
442.0;-926.0;1171.0;161.0;946.0;-779.0;661.0;16.0;1049.0;-41.0;946.0
307.0;-784.0;895.0;530.0;818.0;-703.0;753.0;473.0;664.0;-480.0;932.0
526.0;-987.0;1022.0;666.0;808.0;-486.0;-470.0;71.0;155.0;280.0;499.0
101.0;-979.0;1150.0;428.0;1016.0;-779.0;-94.0;-303.0;788.0;217.0;619.0
93.0;-938.0;1228.0;347.0;1036.0;-851.0;381.0;31.0;1060.0;447.0;960.0
52.0;-1178.0;1113.0;373.0;1167.0;-1120.0;249.0;372.0;895.0;471.0;766.0
640.0;-880.0;813.0;332.0;616.0;-586.0;-143.0;264.0;-48.0;621.0;858.0
120.0;-816.0;1239.0;589.0;1166.0;-722.0;522.0;288.0;816.0;698.0;690.0
585.0;-852.0;899.0;367.0;486.0;-74.0;-169.0;238.0;-42.0;529.0;886.0
363.0;-747.0;1068.0;171.0;805.0;-644.0;548.0;463.0;875.0;-389.0;1033.0
533.0;-864.0;938.0;311.0;481.0;-38.0;-211.0;232.0;41.0;543.0;883.0
181.0;-856.0;1047.0;591.0;1129.0;-822.0;340.0;-103.0;759.0;744.0;860.0
106.0;-995.0;1107.0;660.0;1058.0;-879.0;954.0;182.0;765.0;213.0;524.0
93.0;-1010.0;1124.0;639.0;990.0;-936.0;950.0;232.0;881.0;202.0;554.0
3.0;-1010.0;1087.0;609.0;990.0;-929.0;948.0;245.0;849.0;192.0;574.0
36.0;-1028.0;1085.0;607.0;996.0;-951.0;949.0;167.0;814.0;174.0;563.0
42.0;-971.0;1109.0;628.0;1040.0;-885.0;944.0;210.0;818.0;127.0;574.0
28.0;-885.0;1139.0;462.0;1287.0;-412.0;785.0;247.0;858.0;-39.0;548.0
299.0;-996.0;958.0;351.0;696.0;-881.0;985.0;373.0;388.0;-226.0;685.0
317.0;-1081.0;902.0;327.0;749.0;-949.0;982.0;321.0;433.0;-264.0;606.0
178.0;-909.0;845.0;397.0;1011.0;-975.0;998.0;351.0;534.0;-104.0;724.0
232.0;-951.0;998.0;337.0;1144.0;-760.0;868.0;74.0;362.0;-308.0;641.0
341.0;-970.0;884.0;478.0;464.0;-553.0;955.0;267.0;327.0;-178.0;879.0
76.0;-916.0;1119.0;293.0;1054.0;-820.0;723.0;-32.0;825.0;-295.0;785.0
29.0;-895.0;1150.0;352.0;1090.0;-797.0;719.0;116.0;888.0;-366.0;809.0
291.0;-1066.0;859.0;378.0;1105.0;-937.0;943.0;1394.0;533.0;-572.0;730.0
206.0;-804.0;1287.0;257.0;887.0;-735.0;501.0;236.0;990.0;-158.0;1170.0
-58.0;-901.0;1030.0;256.0;881.0;-612.0;729.0;-222.0;809.0;-208.0;788.0
220.0;-1103.0;824.0;321.0;1177.0;-1059.0;794.0;168.0;435.0;-6.0;679.0
403.0;-985.0;838.0;480.0;1036.0;-652.0;-197.0;-138.0;204.0;642.0;782.0
340.0;-960.0;1021.0;459.0;778.0;-560.0;280.0;471.0;356.0;223.0;-169.0
181.0;-871.0;828.0;334.0;798.0;-808.0;734.0;-75.0;671.0;-411.0;744.0
204.0;-1053.0;1060.0;488.0;1001.0;-980.0;844.0;-28.0;707.0;-112.0;897.0
135.0;-916.0;974.0;147.0;873.0;-861.0;806.0;432.0;661.0;-403.0;751.0
190.0;-836.0;976.0;100.0;970.0;-749.0;790.0;348.0;586.0;-392.0;684.0
51.0;-970.0;985.0;186.0;1206.0;-856.0;757.0;22.0;631.0;-268.0;669.0
204.0;-725.0;1050.0;348.0;891.0;-625.0;529.0;-44.0;681.0;-509.0;828.0
128.0;-1220.0;1032.0;408.0;1006.0;-1108.0;504.0;234.0;821.0;-209.0;917.0
2.0;-1182.0;1079.0;401.0;1023.0;-1095.0;470.0;129.0;805.0;-179.0;862.0
110.0;-860.0;1120.0;422.0;1108.0;-575.0;1051.0;297.0;713.0;7.0;870.0
183.0;-1081.0;1125.0;445.0;978.0;-834.0;-483.0;164.0;538.0;519.0;737.0
194.0;-890.0;1093.0;474.0;1096.0;-694.0;-411.0;275.0;783.0;552.0;583.0
261.0;-978.0;1151.0;396.0;1024.0;-640.0;-459.0;361.0;701.0;543.0;634.0
168.0;-984.0;1190.0;356.0;899.0;-508.0;-477.0;223.0;769.0;540.0;638.0
337.0;-1019.0;1057.0;402.0;634.0;-627.0;-546.0;243.0;269.0;549.0;699.0
134.0;-1062.0;1198.0;431.0;1004.0;-666.0;-373.0;150.0;784.0;586.0;888.0
116.0;-841.0;1145.0;472.0;810.0;-547.0;-314.0;346.0;748.0;659.0;397.0
232.0;-704.0;1007.0;348.0;776.0;-623.0;631.0;673.0;641.0;-407.0;857.0
3.0;-1107.0;1126.0;278.0;1307.0;-964.0;131.0;409.0;803.0;116.0;749.0
167.0;-1003.0;951.0;461.0;963.0;-888.0;937.0;475.0;630.0;-325.0;797.0
267.0;-930.0;1102.0;248.0;963.0;-855.0;1023.0;192.0;734.0;-97.0;900.0
381.0;-936.0;708.0;118.0;601.0;-164.0;633.0;-90.0;164.0;-96.0;714.0
-120.0;-946.0;1081.0;348.0;1161.0;-822.0;718.0;275.0;720.0;-340.0;522.0
232.0;-973.0;1077.0;358.0;957.0;-832.0;65.0;-357.0;766.0;453.0;911.0
-15.0;-1017.0;994.0;298.0;1131.0;-925.0;533.0;248.0;607.0;764.0;865.0
44.0;-803.0;1059.0;482.0;1289.0;-649.0;183.0;378.0;924.0;594.0;755.0
-92.0;-952.0;1130.0;212.0;859.0;-629.0;904.0;70.0;649.0;-166.0;-490.0
32.0;-1047.0;1171.0;566.0;1060.0;-840.0;973.0;-210.0;860.0;-587.0;-388.0
586.0;-1023.0;956.0;520.0;390.0;-362.0;-236.0;40.0;-191.0;272.0;834.0
445.0;-1048.0;985.0;503.0;544.0;-658.0;-231.0;-39.0;-106.0;346.0;814.0
286.0;-846.0;1019.0;189.0;897.0;-764.0;881.0;395.0;768.0;512.0;1120.0
72.0;-1013.0;1270.0;643.0;1039.0;-741.0;-201.0;215.0;698.0;663.0;657.0
306.0;-1010.0;1010.0;464.0;507.0;-207.0;-477.0;140.0;44.0;324.0;507.0
163.0;-948.0;819.0;384.0;1098.0;-888.0;821.0;689.0;529.0;80.0;749.0
584.0;-876.0;960.0;169.0;491.0;-307.0;684.0;368.0;-61.0;225.0;923.0
417.0;-831.0;1044.0;109.0;739.0;-543.0;824.0;378.0;193.0;-370.0;863.0
378.0;-1258.0;794.0;407.0;736.0;-1218.0;973.0;765.0;469.0;18.0;750.0
364.0;-659.0;1046.0;194.0;747.0;-519.0;754.0;332.0;921.0;405.0;1067.0
755.0;-930.0;962.0;220.0;837.0;-855.0;576.0;299.0;13.0;82.0;904.0
244.0;-884.0;1287.0;312.0;1008.0;-722.0;820.0;335.0;1016.0;301.0;1056.0
296.0;-854.0;1231.0;415.0;854.0;-287.0;942.0;254.0;792.0;-244.0;839.0
405.0;-766.0;938.0;445.0;571.0;-397.0;832.0;267.0;368.0;-412.0;832.0
94.0;-927.0;1074.0;390.0;1302.0;-852.0;134.0;480.0;973.0;191.0;879.0
364.0;-770.0;965.0;165.0;838.0;-634.0;699.0;493.0;618.0;-455.0;1030.0
37.0;-956.0;1276.0;396.0;1009.0;-942.0;162.0;703.0;915.0;31.0;775.0
369.0;-899.0;1216.0;347.0;858.0;-724.0;-80.0;-452.0;636.0;151.0;909.0
233.0;-836.0;1068.0;434.0;924.0;-731.0;1031.0;337.0;684.0;587.0;866.0
169.0;-1205.0;849.0;567.0;976.0;-1112.0;934.0;10.0;531.0;-192.0;592.0
500.0;-785.0;1071.0;433.0;618.0;-492.0;-473.0;265.0;77.0;607.0;1031.0
116.0;-871.0;1397.0;422.0;1177.0;-752.0;573.0;-495.0;734.0;131.0;810.0
152.0;-945.0;1202.0;531.0;1036.0;-846.0;948.0;257.0;886.0;-77.0;1038.0
188.0;-963.0;1024.0;534.0;925.0;-795.0;973.0;237.0;747.0;-415.0;602.0
-19.0;-1005.0;1134.0;356.0;974.0;-895.0;984.0;350.0;837.0;-658.0;-282.0
646.0;-850.0;899.0;428.0;501.0;-249.0;808.0;241.0;561.0;-304.0;844.0
232.0;-921.0;1302.0;302.0;1258.0;-782.0;740.0;493.0;940.0;714.0;699.0
286.0;-993.0;1023.0;347.0;934.0;-781.0;951.0;420.0;742.0;-512.0;790.0
172.0;-806.0;1162.0;720.0;1153.0;-374.0;794.0;436.0;749.0;-56.0;296.0
-210.0;-862.0;1231.0;553.0;1243.0;-431.0;867.0;317.0;992.0;-342.0;-132.0
383.0;-1027.0;905.0;349.0;754.0;-326.0;664.0;-425.0;286.0;-310.0;830.0
193.0;-951.0;1225.0;550.0;550.0;-152.0;676.0;431.0;462.0;-429.0;1013.0
751.0;-834.0;827.0;396.0;461.0;-86.0;811.0;240.0;0.0;-301.0;802.0
337.0;-993.0;1165.0;647.0;1153.0;-840.0;-171.0;-51.0;588.0;540.0;218.0
-175.0;-968.0;1069.0;585.0;853.0;-629.0;936.0;102.0;706.0;-314.0;533.0
238.0;-881.0;987.0;373.0;1063.0;-703.0;959.0;233.0;617.0;-439.0;715.0
318.0;-866.0;1049.0;345.0;940.0;-833.0;1257.0;395.0;573.0;138.0;606.0
156.0;-896.0;1161.0;587.0;1037.0;-823.0;-187.0;102.0;789.0;681.0;419.0
-167.0;-982.0;1135.0;297.0;1320.0;-814.0;174.0;339.0;997.0;552.0;770.0
-56.0;-936.0;1057.0;-77.0;972.0;-855.0;593.0;242.0;749.0;-475.0;695.0
67.0;-877.0;1098.0;422.0;1333.0;-697.0;696.0;352.0;977.0;-358.0;671.0
208.0;-1293.0;1017.0;423.0;1134.0;-1128.0;663.0;71.0;755.0;-293.0;874.0
371.0;-951.0;1037.0;376.0;958.0;-793.0;944.0;249.0;699.0;-422.0;867.0
315.0;-998.0;931.0;250.0;833.0;-954.0;837.0;386.0;537.0;-617.0;798.0
435.0;-1066.0;1016.0;552.0;956.0;-894.0;949.0;358.0;605.0;-360.0;775.0
217.0;-1088.0;990.0;346.0;923.0;-1009.0;883.0;-297.0;681.0;-306.0;789.0
230.0;-1162.0;1208.0;389.0;1239.0;-991.0;1297.0;-337.0;985.0;-419.0;879.0
36.0;-978.0;948.0;470.0;1002.0;-934.0;844.0;443.0;436.0;-588.0;-320.0
11.0;-1091.0;1094.0;729.0;928.0;-801.0;666.0;372.0;693.0;-193.0;-376.0
51.0;-893.0;1013.0;244.0;767.0;-561.0;856.0;356.0;782.0;-213.0;99.0
240.0;-1117.0;1066.0;209.0;915.0;-955.0;1116.0;780.0;578.0;-24.0;-347.0
-75.0;-1064.0;1158.0;-5.0;884.0;-859.0;824.0;547.0;679.0;80.0;346.0
-124.0;-782.0;1065.0;452.0;1053.0;-201.0;687.0;286.0;672.0;143.0;191.0
462.0;-1034.0;1070.0;553.0;1037.0;-871.0;938.0;373.0;704.0;-319.0;700.0
631.0;-836.0;942.0;502.0;415.0;-412.0;-412.0;-88.0;-183.0;-27.0;901.0
506.0;-991.0;922.0;240.0;528.0;-630.0;-468.0;33.0;28.0;-46.0;855.0
80.0;-888.0;1015.0;482.0;935.0;-875.0;963.0;295.0;730.0;-342.0;783.0
85.0;-1155.0;1120.0;534.0;948.0;-1045.0;817.0;419.0;911.0;-71.0;1016.0
501.0;-1137.0;896.0;389.0;769.0;-609.0;-440.0;824.0;200.0;314.0;787.0
347.0;-834.0;937.0;158.0;800.0;-690.0;739.0;402.0;743.0;-449.0;1080.0
231.0;-872.0;1005.0;217.0;877.0;-759.0;906.0;415.0;816.0;-486.0;1014.0
318.0;-932.0;1115.0;125.0;986.0;-792.0;323.0;272.0;789.0;857.0;1102.0
33.0;-655.0;1144.0;413.0;1010.0;-360.0;-392.0;257.0;857.0;543.0;855.0
357.0;-1008.0;790.0;250.0;754.0;-473.0;720.0;-66.0;377.0;-568.0;633.0
393.0;-953.0;821.0;317.0;778.0;-858.0;965.0;383.0;386.0;-420.0;848.0
125.0;-1241.0;1102.0;452.0;1267.0;-1153.0;182.0;301.0;889.0;647.0;728.0
136.0;-1023.0;952.0;464.0;1027.0;-978.0;208.0;-394.0;747.0;480.0;731.0
738.0;-856.0;1150.0;500.0;657.0;-176.0;-115.0;678.0;-290.0;155.0;711.0
205.0;-867.0;1178.0;373.0;1247.0;-719.0;1003.0;295.0;817.0;-207.0;822.0
-6.0;-1042.0;1087.0;412.0;1105.0;-937.0;922.0;242.0;877.0;-193.0;747.0
826.0;-1116.0;777.0;505.0;755.0;-433.0;-107.0;47.0;-173.0;178.0;746.0
12.0;-861.0;1251.0;549.0;1063.0;-955.0;641.0;411.0;847.0;-311.0;557.0
158.0;-945.0;850.0;257.0;1100.0;-870.0;722.0;-180.0;545.0;-405.0;784.0
-159.0;-977.0;866.0;205.0;1112.0;-847.0;1034.0;168.0;753.0;37.0;704.0
156.0;-886.0;1231.0;417.0;1016.0;-794.0;908.0;99.0;1068.0;-1.0;828.0
119.0;-1143.0;911.0;505.0;1124.0;-1050.0;951.0;-76.0;644.0;466.0;662.0
362.0;-1076.0;787.0;283.0;654.0;-577.0;730.0;-183.0;407.0;-580.0;675.0
82.0;-1384.0;1061.0;503.0;929.0;-1235.0;262.0;314.0;802.0;539.0;708.0
209.0;-932.0;1095.0;641.0;1509.0;-852.0;191.0;224.0;750.0;548.0;623.0
45.0;-1004.0;1195.0;499.0;1008.0;-1064.0;36.0;-88.0;952.0;653.0;636.0
53.0;-1260.0;1302.0;473.0;1001.0;-1146.0;652.0;-39.0;758.0;84.0;738.0
476.0;-951.0;1258.0;392.0;1052.0;-872.0;-245.0;181.0;931.0;764.0;817.0
380.0;-924.0;949.0;342.0;892.0;-792.0;110.0;1075.0;552.0;662.0;937.0
158.0;-987.0;1110.0;525.0;955.0;-814.0;969.0;241.0;745.0;-549.0;41.0
9.0;-1247.0;1058.0;517.0;988.0;-1128.0;379.0;605.0;811.0;419.0;725.0
-13.0;-1206.0;1267.0;482.0;1039.0;-1139.0;-72.0;411.0;757.0;675.0;722.0
523.0;-1042.0;961.0;512.0;493.0;-788.0;-371.0;-97.0;232.0;686.0;806.0
335.0;-809.0;1346.0;132.0;964.0;-690.0;1035.0;386.0;1040.0;845.0;1008.0
231.0;-796.0;1174.0;333.0;798.0;-722.0;792.0;-214.0;1093.0;467.0;928.0
164.0;-1152.0;860.0;434.0;1024.0;-1083.0;1304.0;-46.0;593.0;705.0;687.0
46.0;-810.0;1053.0;702.0;764.0;-655.0;912.0;717.0;869.0;-268.0;490.0
375.0;-927.0;995.0;70.0;733.0;-591.0;832.0;441.0;200.0;-401.0;794.0
573.0;-636.0;950.0;413.0;223.0;68.0;-458.0;493.0;-20.0;-26.0;777.0
438.0;-598.0;991.0;538.0;484.0;219.0;-171.0;147.0;270.0;675.0;780.0
623.0;-846.0;890.0;380.0;301.0;-18.0;284.0;292.0;-317.0;465.0;946.0
790.0;-675.0;850.0;203.0;266.0;206.0;-78.0;244.0;-309.0;404.0;920.0
777.0;-482.0;706.0;335.0;160.0;212.0;-329.0;442.0;-336.0;50.0;726.0
668.0;-902.0;872.0;578.0;235.0;97.0;-107.0;56.0;-318.0;206.0;806.0
71.0;-879.0;1045.0;490.0;1084.0;-775.0;638.0;264.0;649.0;-667.0;706.0
523.0;-920.0;1018.0;707.0;892.0;-533.0;-367.0;410.0;482.0;683.0;222.0
385.0;-908.0;1040.0;640.0;1051.0;-658.0;-309.0;142.0;317.0;618.0;198.0
384.0;-919.0;942.0;264.0;379.0;-698.0;-318.0;227.0;-119.0;597.0;543.0
500.0;-770.0;928.0;400.0;327.0;77.0;-317.0;268.0;-155.0;602.0;876.0
521.0;-921.0;932.0;450.0;342.0;-18.0;-557.0;453.0;-78.0;606.0;801.0
801.0;-976.0;700.0;465.0;52.0;-157.0;-343.0;239.0;-503.0;378.0;915.0
613.0;-666.0;859.0;432.0;242.0;118.0;229.0;239.0;-291.0;430.0;903.0
153.0;-987.0;1110.0;596.0;1003.0;-915.0;928.0;289.0;877.0;-138.0;1007.0
171.0;-1285.0;1164.0;443.0;1294.0;-1131.0;594.0;223.0;934.0;48.0;798.0
114.0;-1081.0;1003.0;588.0;1213.0;-985.0;877.0;-73.0;737.0;-17.0;655.0
522.0;-946.0;950.0;534.0;432.0;-32.0;332.0;259.0;-50.0;665.0;847.0
538.0;-930.0;947.0;474.0;434.0;-61.0;-79.0;251.0;-193.0;677.0;867.0
38.0;-1029.0;1078.0;152.0;927.0;-885.0;-48.0;706.0;761.0;574.0;469.0
262.0;-1081.0;1100.0;586.0;1092.0;-1081.0;895.0;329.0;634.0;-193.0;733.0
-101.0;-901.0;1101.0;326.0;737.0;-456.0;-187.0;298.0;343.0;339.0;-57.0
-102.0;-909.0;1084.0;296.0;739.0;-459.0;-186.0;279.0;345.0;335.0;-52.0
-106.0;-1056.0;1080.0;484.0;640.0;-249.0;229.0;280.0;311.0;386.0;-99.0
49.0;-1283.0;1080.0;521.0;1428.0;-1112.0;605.0;421.0;811.0;260.0;658.0
357.0;-982.0;1021.0;441.0;547.0;-273.0;-358.0;268.0;-5.0;386.0;55.0
279.0;-979.0;1022.0;390.0;581.0;-302.0;-175.0;262.0;133.0;400.0;17.0
263.0;-991.0;1049.0;427.0;622.0;-240.0;-210.0;259.0;105.0;405.0;19.0
89.0;-996.0;1084.0;408.0;613.0;-331.0;-236.0;276.0;254.0;379.0;40.0
268.0;-996.0;1066.0;370.0;330.0;84.0;-69.0;151.0;-71.0;678.0;830.0
239.0;-1004.0;1091.0;380.0;377.0;36.0;-147.0;-191.0;39.0;602.0;867.0
155.0;-1019.0;1050.0;434.0;390.0;36.0;-185.0;77.0;57.0;558.0;770.0
28.0;-954.0;1080.0;397.0;632.0;-307.0;-251.0;221.0;249.0;363.0;64.0
567.0;-671.0;859.0;387.0;281.0;40.0;228.0;240.0;-101.0;437.0;909.0
611.0;-652.0;691.0;380.0;419.0;-69.0;-692.0;252.0;270.0;688.0;892.0
-100.0;-1000.0;1067.0;388.0;726.0;-507.0;-113.0;320.0;406.0;353.0;-8.0
-116.0;-961.0;1137.0;482.0;699.0;-615.0;-118.0;389.0;437.0;366.0;-81.0
-43.0;-879.0;1458.0;468.0;1205.0;-794.0;648.0;277.0;1062.0;369.0;482.0
46.0;-774.0;1084.0;391.0;783.0;-788.0;828.0;-102.0;1195.0;391.0;836.0
209.0;-1024.0;1060.0;559.0;555.0;-135.0;-485.0;66.0;151.0;311.0;529.0
-307.0;-500.0;1076.0;137.0;882.0;-731.0;-123.0;179.0;816.0;601.0;-227.0
437.0;-801.0;1638.0;353.0;904.0;-640.0;417.0;207.0;1087.0;303.0;618.0
350.0;-1042.0;1034.0;737.0;894.0;-710.0;-458.0;300.0;605.0;628.0;280.0
162.0;-1057.0;1097.0;740.0;893.0;-450.0;-459.0;234.0;602.0;630.0;276.0
138.0;-984.0;1150.0;748.0;896.0;-651.0;-441.0;245.0;597.0;664.0;421.0
136.0;-1012.0;1099.0;733.0;1017.0;-696.0;-440.0;255.0;528.0;668.0;451.0
-43.0;-1036.0;1098.0;726.0;1038.0;-659.0;-297.0;230.0;723.0;678.0;733.0
96.0;-1082.0;1019.0;675.0;1268.0;-995.0;785.0;16.0;685.0;362.0;592.0
129.0;-927.0;1000.0;456.0;721.0;-939.0;873.0;9.0;979.0;420.0;770.0
279.0;-1192.0;781.0;291.0;951.0;-1136.0;931.0;182.0;520.0;-287.0;743.0
188.0;-905.0;1408.0;476.0;868.0;-744.0;758.0;494.0;1038.0;313.0;937.0
-31.0;-1137.0;1161.0;675.0;1216.0;-1106.0;269.0;10.0;861.0;-39.0;687.0
43.0;-1004.0;1288.0;453.0;1039.0;-930.0;271.0;161.0;996.0;-426.0;890.0
-131.0;-977.0;1132.0;424.0;1002.0;-920.0;955.0;322.0;837.0;-332.0;-399.0
294.0;-697.0;1023.0;513.0;1012.0;-382.0;-208.0;277.0;578.0;663.0;166.0
502.0;-929.0;939.0;407.0;507.0;-440.0;-630.0;2.0;-39.0;470.0;669.0
212.0;-788.0;1053.0;329.0;870.0;-389.0;-334.0;381.0;609.0;651.0;138.0
164.0;-1063.0;1117.0;433.0;940.0;-983.0;717.0;574.0;950.0;36.0;1102.0
248.0;-945.0;1009.0;199.0;575.0;-391.0;706.0;-282.0;403.0;-296.0;853.0
216.0;-1012.0;1368.0;459.0;1162.0;-918.0;880.0;1480.0;730.0;88.0;791.0
225.0;-1274.0;950.0;230.0;754.0;-1146.0;710.0;281.0;642.0;-256.0;853.0
153.0;-967.0;1099.0;440.0;854.0;-630.0;-564.0;258.0;634.0;599.0;769.0
135.0;-971.0;1115.0;431.0;937.0;-703.0;-564.0;272.0;644.0;600.0;770.0
774.0;-316.0;724.0;515.0;442.0;-57.0;-167.0;215.0;135.0;164.0;595.0
803.0;-245.0;493.0;362.0;358.0;-25.0;-585.0;444.0;28.0;-39.0;743.0
738.0;-348.0;609.0;379.0;482.0;-158.0;-127.0;316.0;-11.0;111.0;744.0
817.0;-652.0;621.0;342.0;265.0;90.0;-59.0;222.0;-98.0;151.0;875.0
473.0;-941.0;911.0;515.0;371.0;-138.0;858.0;328.0;261.0;-133.0;713.0
122.0;-984.0;1108.0;447.0;888.0;-723.0;-568.0;272.0;611.0;599.0;777.0
229.0;-843.0;1152.0;513.0;900.0;-386.0;-520.0;-128.0;643.0;665.0;486.0
1009.0;-735.0;1026.0;244.0;890.0;-215.0;-269.0;340.0;371.0;350.0;844.0
374.0;-895.0;1213.0;238.0;791.0;-853.0;605.0;482.0;919.0;-365.0;1213.0
311.0;-808.0;1213.0;180.0;800.0;-687.0;706.0;413.0;1019.0;477.0;1243.0
127.0;-976.0;1101.0;409.0;895.0;-715.0;-572.0;241.0;641.0;599.0;773.0
