InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX
-46.0;-511.0;91.0;-20;-263.0;720;-20;168.0;370.0
331.0;-61.0;319.0;58;564.0;733;58;321.0;958.0
-506.0;-311.0;262.0;-7;-39.0;720;-7;-107.0;-60.0
-106.0;-488.0;-126.0;180;-24.0;857;180;-263.0;-144.0
172.0;116.0;-132.0;-2255;-80.0;741;-2255;-120.0;-171.0
-400.0;251.0;-99.0;-19;-220.0;725;-19;-530.0;-382.0
-89.0;183.0;-126.0;-408;561.0;734;-408;530.0;465.0
-147.0;581.0;303.0;-44;-845.0;724;-44;-742.0;-403.0
-336.0;234.0;96.0;-72;-350.0;723;-72;-407.0;-438.0
-449.0;389.0;364.0;123;-39.0;729;123;-39.0;109.0
-314.0;488.0;120.0;-53;-473.0;729;-53;161.0;-77.0
-17.0;-219.0;231.0;32;4.0;735;32;445.0;387.0
162.0;-554.0;-413.0;16;265.0;649;16;645.0;198.0
21.0;-129.0;49.0;23;487.0;706;23;341.0;10.0
-275.0;692.0;480.0;51;23.0;796;51;-161.0;-101.0
49.0;-539.0;-257.0;-92;-191.0;836;-92;37.0;330.0
-3.0;-174.0;-79.0;-4;-25.0;730;-4;232.0;842.0
-309.0;459.0;104.0;-835;-400.0;899;-835;-1058.0;-1003.0
54.0;195.0;793.0;-36;-374.0;710;-36;-897.0;125.0
-249.0;-274.0;-108.0;83;-636.0;692;83;28.0;3.0
8.0;-298.0;-276.0;10;22.0;719;10;192.0;1343.0
-33.0;98.0;6.0;6;450.0;724;6;327.0;245.0
39.0;29.0;-60.0;42;665.0;721;42;405.0;354.0
-58.0;722.0;-202.0;-20;0.0;645;-20;-439.0;668.0
-431.0;369.0;27.0;33;-587.0;729;33;-810.0;-747.0
-659.0;347.0;1097.0;35;-537.0;719;35;-49.0;726.0
198.0;222.0;-55.0;-1126;-22.0;613;-1126;-166.0;-58.0
-276.0;404.0;-259.0;95;263.0;748;95;-160.0;115.0
48.0;-231.0;216.0;7;10.0;644;7;447.0;-342.0
-325.0;177.0;-270.0;-26;177.0;704;-26;545.0;672.0
-367.0;32.0;35.0;-120;314.0;719;-120;114.0;381.0
-321.0;-800.0;400.0;-31;-1080.0;696;-31;-90.0;23.0
-106.0;-140.0;-310.0;-38;-218.0;710;-38;34.0;552.0
33.0;-167.0;-103.0;-12;559.0;711;-12;519.0;297.0
20.0;-364.0;-162.0;-33;-628.0;728;-33;-447.0;-581.0
65.0;-202.0;-37.0;-41;95.0;717;-41;7.0;-700.0
-33.0;577.0;247.0;130;-281.0;761;130;358.0;435.0
-21.0;279.0;217.0;56;-36.0;729;56;91.0;935.0
-384.0;-478.0;-182.0;26;-4.0;719;26;234.0;299.0
33.0;47.0;-400.0;9;272.0;721;9;257.0;-444.0
-43.0;-466.0;-19.0;-137;-127.0;754;-137;-461.0;-15.0
116.0;19.0;-311.0;-9;9.0;644;-9;211.0;-590.0
-299.0;347.0;192.0;91;-964.0;724;91;-534.0;-415.0
150.0;-60.0;-144.0;-9;-169.0;718;-9;413.0;-509.0
-276.0;960.0;22.0;-16;-477.0;710;-16;-1063.0;-841.0
-79.0;326.0;-225.0;-12;-10.0;730;-12;-392.0;-492.0
-279.0;704.0;205.0;34;-380.0;751;34;-290.0;-453.0
137.0;-59.0;-13.0;1078;-62.0;500;1078;-73.0;-166.0
-518.0;236.0;-108.0;247;-396.0;836;247;-580.0;-235.0
109.0;690.0;-111.0;7;-9.0;726;7;-369.0;-914.0
-131.0;33.0;-275.0;10;391.0;733;10;109.0;-463.0
-59.0;234.0;-37.0;-21;-355.0;729;-21;-551.0;-607.0
140.0;-135.0;-21.0;-12;-195.0;716;-12;-956.0;-776.0
72.0;221.0;425.0;18;34.0;718;18;-403.0;206.0
-193.0;-132.0;-238.0;390;652.0;-2016;390;625.0;380.0
130.0;669.0;105.0;-11;121.0;724;-11;-268.0;-145.0
125.0;19.0;-309.0;0;46.0;647;0;172.0;-587.0
256.0;229.0;467.0;-110;-35.0;733;-110;-318.0;108.0
374.0;399.0;-15.0;-43;733.0;424;-43;417.0;-448.0
111.0;343.0;424.0;-8;71.0;720;-8;-27.0;-517.0
500.0;695.0;234.0;0;456.0;723;0;-14.0;184.0
139.0;-516.0;-211.0;-190;-8.0;660;-190;84.0;-388.0
-149.0;177.0;228.0;-202;-293.0;771;-202;-409.0;-373.0
239.0;46.0;210.0;73;752.0;704;73;951.0;745.0
193.0;-500.0;-964.0;-1;210.0;717;-1;579.0;-1024.0
-148.0;-448.0;-222.0;194;-217.0;771;194;-211.0;-253.0
110.0;229.0;-419.0;-15;173.0;727;-15;-207.0;441.0
-72.0;-606.0;-60.0;-14;60.0;635;-14;443.0;-44.0
-147.0;-379.0;-228.0;16;-143.0;720;16;-562.0;-553.0
-50.0;-97.0;64.0;-22;111.0;620;-22;276.0;630.0
74.0;200.0;259.0;92;-520.0;764;92;-347.0;-72.0
147.0;-525.0;-312.0;-49;-135.0;786;-49;-105.0;23.0
484.0;-109.0;118.0;-142;171.0;771;-142;462.0;467.0
-339.0;446.0;344.0;-5;-921.0;702;-5;-428.0;-1131.0
-526.0;-734.0;43.0;28;-133.0;719;28;614.0;1025.0
-108.0;-742.0;-332.0;7;-35.0;772;7;-427.0;-526.0
124.0;-662.0;-309.0;72;725.0;737;72;940.0;1140.0
-174.0;320.0;122.0;-396;196.0;469;-396;238.0;135.0
200.0;-700.0;432.0;-24;-129.0;730;-24;394.0;1014.0
141.0;-238.0;-140.0;1553;1155.0;841;1553;1145.0;1209.0
-43.0;-72.0;211.0;40;80.0;721;40;468.0;1505.0
-557.0;428.0;817.0;36;-839.0;719;36;-749.0;26.0
-3.0;-630.0;-200.0;19;7.0;638;19;644.0;-37.0
119.0;325.0;-330.0;-11;3.0;724;-11;-579.0;-830.0
-153.0;229.0;243.0;-86;-722.0;694;-86;-56.0;-25.0
-145.0;1383.0;1478.0;-35;-296.0;732;-35;-1136.0;578.0
-568.0;1937.0;472.0;22;-509.0;653;22;-2379.0;-1988.0
299.0;-593.0;24.0;-174;189.0;684;-174;-75.0;-184.0
-5.0;947.0;773.0;-1;-215.0;637;-1;-747.0;-830.0
-158.0;-341.0;-79.0;-4;565.0;733;-4;-46.0;-293.0
-8.0;-733.0;124.0;12;29.0;735;12;-13.0;249.0
-98.0;361.0;297.0;-29;109.0;709;-29;-41.0;-685.0
-149.0;991.0;1043.0;2061;-1622.0;522;2061;-1304.0;-819.0
83.0;512.0;-94.0;714;178.0;983;714;-319.0;-591.0
21.0;-96.0;165.0;13;-551.0;726;13;-1362.0;-1503.0
-81.0;79.0;-995.0;-52;1.0;633;-52;358.0;188.0
-60.0;-700.0;-216.0;-55;756.0;593;-55;798.0;322.0
629.0;-582.0;25.0;66;100.0;735;66;-287.0;-367.0
10.0;733.0;401.0;21;50.0;748;21;440.0;165.0
-168.0;-201.0;-338.0;15;261.0;703;15;643.0;907.0
142.0;9.0;-397.0;-37;948.0;712;-37;415.0;-232.0
144.0;181.0;640.0;-35;-328.0;732;-35;-247.0;16.0
-272.0;-49.0;-3473.0;-2;-17.0;744;-2;825.0;-3297.0
-126.0;-14.0;-387.0;41;-10.0;728;41;-564.0;-539.0
55.0;348.0;-442.0;-33;16.0;727;-33;-465.0;-369.0
180.0;-1121.0;-143.0;68;-67.0;715;68;563.0;51.0
15.0;-958.0;-526.0;2;76.0;613;2;730.0;436.0
123.0;-707.0;-3.0;27;212.0;652;27;990.0;207.0
42.0;-614.0;456.0;-216;422.0;713;-216;616.0;561.0
-2.0;881.0;169.0;328;-423.0;742;328;-726.0;-1938.0
-1181.0;-324.0;383.0;-119;-765.0;721;-119;-470.0;-23.0
-27.0;405.0;139.0;2134;-1388.0;1001;2134;-1505.0;-1529.0
528.0;102.0;385.0;-114;-40.0;655;-114;-369.0;-111.0
437.0;-615.0;-164.0;-27;-185.0;727;-27;442.0;351.0
-26.0;702.0;139.0;1;-206.0;729;1;-44.0;263.0
1341.0;211.0;-962.0;36;-543.0;703;36;2.0;-585.0
-49.0;612.0;-150.0;-13;-236.0;640;-13;-627.0;-206.0
102.0;221.0;331.0;-21;42.0;632;-21;-620.0;-355.0
9.0;478.0;341.0;-173;240.0;710;-173;289.0;208.0
115.0;756.0;-220.0;4;-20.0;729;4;-369.0;-857.0
-46.0;-312.0;-334.0;848;1071.0;870;848;769.0;142.0
258.0;249.0;428.0;5;64.0;815;5;-412.0;-429.0
-69.0;-12.0;-833.0;9;10.0;643;9;601.0;212.0
-151.0;168.0;204.0;41;-393.0;713;41;-688.0;-84.0
-357.0;-148.0;437.0;44;-765.0;712;44;-805.0;-585.0
-39.0;319.0;-563.0;167;320.0;715;167;-64.0;44.0
102.0;687.0;51.0;-23;-46.0;728;-23;-103.0;372.0
-143.0;-356.0;79.0;-125;-402.0;807;-125;-558.0;22.0
39.0;695.0;80.0;-18;-75.0;725;-18;-74.0;305.0
-39.0;-9.0;179.0;1141;-1377.0;548;1141;-1071.0;-794.0
-585.0;35.0;566.0;-13;-93.0;728;-13;-166.0;372.0
-645.0;-587.0;-13.0;18;-832.0;706;18;218.0;469.0
183.0;-209.0;-234.0;-2;1766.0;721;-2;1541.0;1628.0
30.0;293.0;-85.0;-1;-524.0;727;-1;-184.0;-590.0
-835.0;462.0;718.0;-15;-385.0;726;-15;-395.0;366.0
-96.0;721.0;276.0;8;-171.0;653;8;-747.0;-33.0
-145.0;-64.0;365.0;1095;-16.0;443;1095;-762.0;1053.0
-35.0;-313.0;232.0;3;227.0;706;3;744.0;2489.0
29.0;681.0;-629.0;2;-120.0;730;2;-213.0;-467.0
394.0;540.0;-75.0;-1633;254.0;731;-1633;615.0;599.0
-58.0;608.0;87.0;-1031;23.0;2141;-1031;114.0;-50.0
-67.0;110.0;-70.0;2561;457.0;740;2561;799.0;651.0
4.0;-1188.0;-316.0;-3;-164.0;695;-3;-88.0;-112.0
7.0;100.0;402.0;-8;27.0;634;-8;-253.0;-718.0
-169.0;-796.0;-365.0;-55;-258.0;713;-55;-473.0;-325.0
-37.0;546.0;158.0;-467;186.0;685;-467;398.0;164.0
-2131.0;-68.0;-171.0;-71;-770.0;729;-71;-1919.0;-936.0
-69.0;2.0;-214.0;-13;172.0;735;-13;635.0;-401.0
-442.0;266.0;141.0;69;-92.0;757;69;-535.0;-501.0
-139.0;-493.0;-42.0;-98;-142.0;736;-98;-21.0;585.0
240.0;5.0;181.0;-183;-169.0;726;-183;-173.0;-1397.0
-296.0;523.0;-83.0;-56;123.0;727;-56;-158.0;-581.0
-87.0;-1371.0;-439.0;-612;94.0;389;-612;1536.0;-1078.0
188.0;638.0;-598.0;0;79.0;738;0;-565.0;-361.0
-762.0;-228.0;268.0;24;63.0;719;24;161.0;603.0
-229.0;-10.0;-11.0;-31;-956.0;734;-31;-1156.0;-973.0
-114.0;-135.0;-426.0;-12;3.0;730;-12;-400.0;-774.0
178.0;-97.0;-749.0;-21;82.0;734;-21;382.0;-537.0
585.0;365.0;2.0;-31;84.0;709;-31;-65.0;-1065.0
-222.0;624.0;-210.0;135;-1275.0;643;135;-723.0;-403.0
-128.0;611.0;156.0;-613;75.0;895;-613;-142.0;-508.0
-14.0;-130.0;1511.0;7;4.0;644;7;558.0;-294.0
-1564.0;-338.0;753.0;-26;-422.0;749;-26;1225.0;1895.0
-98.0;-585.0;-196.0;-1421;198.0;817;-1421;151.0;1.0
227.0;-97.0;-248.0;-2947;852.0;872;-2947;364.0;190.0
901.0;-93.0;-421.0;39;338.0;736;39;80.0;-158.0
-31.0;79.0;445.0;-14;-268.0;717;-14;471.0;-460.0
207.0;532.0;379.0;-59;190.0;584;-59;533.0;323.0
-1.0;467.0;260.0;113;240.0;836;113;716.0;478.0
97.0;636.0;-44.0;27;127.0;656;27;-588.0;-946.0
-72.0;-613.0;-276.0;-39;-568.0;746;-39;-736.0;-631.0
-82.0;-419.0;-149.0;4;-467.0;712;4;-1173.0;-1327.0
-169.0;403.0;-37.0;-26;-627.0;719;-26;-267.0;362.0
181.0;-464.0;106.0;94;-574.0;706;94;-971.0;-803.0
-442.0;-999.0;-386.0;-15;-802.0;684;-15;247.0;-6.0
160.0;423.0;-1171.0;-17;183.0;735;-17;-222.0;-884.0
-304.0;172.0;182.0;-466;-779.0;452;-466;-205.0;412.0
437.0;-273.0;-526.0;-14;67.0;727;-14;676.0;1289.0
123.0;412.0;-22.0;2888;-549.0;420;2888;-436.0;-416.0
-301.0;520.0;-264.0;103;350.0;747;103;-303.0;111.0
-263.0;190.0;-4.0;24;-1702.0;723;24;-1666.0;-1451.0
-21.0;-1612.0;-248.0;-23;291.0;723;-23;1553.0;1936.0
147.0;-532.0;26.0;-64;-889.0;806;-64;-672.0;-507.0
66.0;232.0;-435.0;40;357.0;714;40;-51.0;-599.0
-539.0;489.0;252.0;807;-490.0;-709;807;-635.0;-413.0
114.0;355.0;281.0;536;325.0;638;536;286.0;17.0
40.0;-638.0;-465.0;9;331.0;713;9;888.0;-195.0
-511.0;-407.0;-178.0;-57;-114.0;714;-57;368.0;323.0
-44.0;-1045.0;-375.0;-56;251.0;702;-56;-115.0;128.0
-213.0;559.0;5.0;260;356.0;488;260;173.0;135.0
420.0;613.0;293.0;11;104.0;714;11;-639.0;492.0
-39.0;1066.0;68.0;-10;-139.0;652;-10;-993.0;-102.0
-23.0;-213.0;-146.0;-16;-251.0;725;-16;-337.0;-785.0
-878.0;-50.0;1048.0;-37;-823.0;349;-37;54.0;1698.0
-13.0;889.0;-179.0;4;-41.0;735;4;-850.0;-2007.0
25.0;-734.0;-146.0;76;-150.0;721;76;-426.0;-51.0
-178.0;-823.0;112.0;-73;-572.0;770;-73;78.0;47.0
-591.0;1689.0;393.0;-7;-1743.0;704;-7;-1850.0;-686.0
