InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-159;300.0;-608.0;-154;-756.0;318.0;431.0;770.0;-790.0;775;-58.0
-158;544.0;-562.0;-155;-681.0;239.0;482.0;700.0;-546.0;804;-107.0
-158;549.0;-559.0;-155;-678.0;231.0;484.0;693.0;-541.0;804;-84.0
-158;555.0;-554.0;-155;-677.0;218.0;479.0;694.0;-537.0;803;-98.0
-158;556.0;-557.0;-155;-675.0;217.0;482.0;692.0;-539.0;796;-117.0
-158;555.0;-557.0;-155;-675.0;206.0;487.0;690.0;-538.0;799;-94.0
-158;556.0;-563.0;-155;-671.0;205.0;489.0;696.0;-542.0;796;-101.0
-158;547.0;-570.0;-155;-675.0;203.0;493.0;703.0;-549.0;798;-126.0
-158;533.0;-582.0;-155;-676.0;196.0;500.0;722.0;-569.0;803;-162.0
-158;529.0;-591.0;-155;-674.0;200.0;508.0;745.0;-615.0;798;-150.0
-158;522.0;-594.0;-155;-686.0;265.0;524.0;788.0;-712.0;802;36.0
-159;510.0;-607.0;-155;-686.0;265.0;528.0;796.0;-729.0;801;49.0
-169;-298.0;-491.0;69;-715.0;372.0;-317.0;612.0;-764.0;822;224.0
-167;-169.0;-523.0;130;-824.0;-34.0;-116.0;671.0;-754.0;828;100.0
-162;281.0;-551.0;-151;-803.0;341.0;388.0;656.0;-728.0;769;81.0
-162;201.0;-567.0;-151;-807.0;3.0;350.0;671.0;-725.0;770;210.0
-163;150.0;-527.0;-151;-840.0;146.0;262.0;640.0;-697.0;800;-31.0
-163;121.0;-536.0;-151;-837.0;77.0;247.0;653.0;-695.0;793;13.0
-163;125.0;-538.0;-151;-835.0;31.0;250.0;657.0;-685.0;797;-23.0
-163;151.0;-539.0;-151;-832.0;15.0;266.0;655.0;-667.0;797;-100.0
-163;153.0;-538.0;-151;-833.0;14.0;265.0;654.0;-666.0;801;-180.0
-163;158.0;-536.0;-151;-834.0;11.0;269.0;653.0;-662.0;796;-153.0
-163;159.0;-540.0;-151;-831.0;90.0;275.0;657.0;-665.0;795;-206.0
-163;148.0;-547.0;-151;-828.0;110.0;277.0;661.0;-683.0;799;-219.0
-162;128.0;-568.0;-151;-815.0;91.0;296.0;670.0;-719.0;797;-172.0
-162;132.0;-569.0;-151;-813.0;180.0;294.0;674.0;-721.0;799;-168.0
-162;70.0;-583.0;-151;-803.0;108.0;222.0;669.0;-737.0;800;-98.0
-162;44.0;-582.0;-151;-804.0;100.0;210.0;666.0;-738.0;795;-104.0
-162;45.0;-583.0;-151;-804.0;82.0;216.0;668.0;-739.0;802;-76.0
-162;75.0;-596.0;-151;-795.0;171.0;248.0;684.0;-740.0;797;40.0
-162;87.0;-596.0;-151;-796.0;158.0;260.0;686.0;-734.0;797;64.0
-162;90.0;-596.0;-151;-795.0;177.0;263.0;685.0;-732.0;801;-170.0
-158;112.0;-595.0;-151;-796.0;184.0;279.0;684.0;-725.0;787;-162.0
-158;135.0;-593.0;-151;-796.0;115.0;290.0;683.0;-716.0;782;-188.0
-158;231.0;-594.0;-151;-782.0;78.0;354.0;674.0;-660.0;789;-203.0
-157;293.0;-554.0;-151;-801.0;25.0;350.0;641.0;-646.0;793;-60.0
-157;342.0;-552.0;-151;-789.0;127.0;360.0;645.0;-657.0;797;-239.0
-157;564.0;-457.0;-143;-729.0;132.0;470.0;497.0;-656.0;805;-13.0
-157;576.0;-439.0;-139;-742.0;427.0;503.0;551.0;-757.0;810;185.0
-161;-3.0;-453.0;-193;-891.0;103.0;-46.0;626.0;-678.0;621;39.0
-164;13.0;-467.0;-180;-884.0;29.0;-25.0;633.0;-691.0;707;-100.0
-174;54.0;-554.0;-179;-830.0;301.0;109.0;666.0;-757.0;798;103.0
-174;79.0;-591.0;-179;-803.0;466.0;169.0;675.0;-813.0;811;165.0
-174;112.0;-613.0;-98;-783.0;347.0;285.0;691.0;-809.0;811;480.0
-174;111.0;-612.0;-98;-783.0;335.0;289.0;690.0;-801.0;805;547.0
-174;154.0;-572.0;-98;-812.0;268.0;260.0;664.0;-811.0;801;461.0
-174;145.0;-561.0;-98;-821.0;317.0;243.0;660.0;-802.0;811;412.0
-174;101.0;-466.0;-98;-881.0;43.0;108.0;619.0;-712.0;810;208.0
-160;269.0;-527.0;-145;-823.0;241.0;378.0;655.0;-727.0;858;-152.0
-98;334.0;-589.0;169;-641.0;289.0;-5.0;575.0;-779.0;966;-100.0
58;-2.0;-571.0;163;-788.0;106.0;66.0;627.0;-755.0;526;-164.0
-177;-142.0;-504.0;134;-835.0;-44.0;101.0;576.0;-768.0;836;295.0
-163;287.0;-606.0;170;-772.0;257.0;192.0;677.0;-764.0;722;65.0
-91;324.0;-609.0;168;-778.0;152.0;256.0;710.0;-733.0;807;35.0
-173;80.0;-415.0;-97;-907.0;55.0;34.0;593.0;-652.0;828;-24.0
-158;-83.0;-546.0;-100;-807.0;293.0;247.0;629.0;-773.0;822;272.0
-173;75.0;-405.0;-97;-911.0;26.0;21.0;588.0;-640.0;790;-83.0
-186;164.0;-460.0;-98;-877.0;-76.0;140.0;566.0;-680.0;653;-190.0
-160;-77.0;-599.0;-215;-778.0;359.0;270.0;694.0;-793.0;804;351.0
169;561.0;-494.0;3;-700.0;-9.0;397.0;490.0;-563.0;806;59.0
-163;260.0;-645.0;152;-747.0;383.0;446.0;699.0;-762.0;844;358.0
-204;544.0;-337.0;-6;-399.0;-93.0;228.0;273.0;-261.0;718;-198.0
-160;369.0;-294.0;-2;-69.0;186.0;108.0;211.0;-73.0;803;177.0
-66;89.0;-65.0;48;158.0;267.0;-313.0;-64.0;283.0;841;28.0
-153;-25.0;-11.0;47;237.0;190.0;-414.0;-80.0;311.0;779;240.0
-159;415.0;-544.0;116;-510.0;205.0;371.0;475.0;-746.0;796;735.0
-163;462.0;290.0;-6;232.0;243.0;56.0;-185.0;145.0;758;202.0
168;124.0;55.0;26;-87.0;36.0;-453.0;105.0;-266.0;311;2.0
-216;-144.0;-58.0;14;-380.0;211.0;-583.0;208.0;-431.0;792;134.0
-158;729.0;-358.0;-45;-360.0;119.0;368.0;253.0;-200.0;806;7.0
-126;71.0;-67.0;-17;159.0;40.0;-414.0;-73.0;155.0;1141;50.0
-150;47.0;-12.0;109;129.0;248.0;-564.0;-166.0;298.0;796;312.0
-151;-147.0;-62.0;13;-363.0;174.0;-576.0;219.0;-428.0;746;149.0
-175;-42.0;-35.0;26;-208.0;122.0;-556.0;217.0;-346.0;769;78.0
-174;68.0;14.0;76;-80.0;86.0;-552.0;177.0;-249.0;729;64.0
-167;69.0;15.0;113;-75.0;114.0;-549.0;174.0;-233.0;620;104.0
-174;-375.0;-172.0;-3;-321.0;295.0;-764.0;317.0;-460.0;795;140.0
-179;-389.0;-174.0;-1;-329.0;367.0;-770.0;323.0;-470.0;822;131.0
-159;-332.0;-517.0;97;-794.0;424.0;-194.0;666.0;-674.0;565;78.0
-146;176.0;-613.0;138;-785.0;292.0;339.0;663.0;-816.0;657;92.0
-138;455.0;-645.0;133;-721.0;214.0;480.0;701.0;-775.0;636;125.0
-139;252.0;-647.0;132;-740.0;318.0;380.0;718.0;-737.0;775;-23.0
-140;349.0;-643.0;125;-746.0;184.0;319.0;705.0;-741.0;772;194.0
-140;-108.0;-562.0;-165;-791.0;144.0;246.0;663.0;-753.0;801;226.0
-139;-132.0;-512.0;167;-819.0;43.0;213.0;626.0;-765.0;762;155.0
-146;-171.0;-643.0;120;-747.0;226.0;-23.0;749.0;-774.0;777;258.0
-146;-76.0;-613.0;130;-777.0;183.0;80.0;669.0;-777.0;778;115.0
-145;8.0;-599.0;131;-795.0;296.0;181.0;659.0;-752.0;815;80.0
-143;353.0;-552.0;-172;-785.0;111.0;353.0;658.0;-607.0;877;72.0
-146;394.0;-528.0;-173;-784.0;149.0;353.0;640.0;-596.0;574;-1.0
-146;424.0;-500.0;-172;-786.0;134.0;354.0;618.0;-579.0;611;77.0
-147;429.0;-482.0;-172;-791.0;89.0;349.0;601.0;-562.0;608;44.0
-147;421.0;-473.0;-172;-800.0;113.0;344.0;592.0;-552.0;556;75.0
-148;419.0;-472.0;-172;-802.0;81.0;341.0;589.0;-550.0;549;91.0
-150;414.0;-468.0;-172;-806.0;105.0;338.0;584.0;-544.0;497;77.0
-163;532.0;-588.0;-172;-659.0;353.0;512.0;627.0;-593.0;786;112.0
-165;384.0;-629.0;-173;-708.0;350.0;513.0;651.0;-712.0;810;241.0
-162;460.0;-620.0;-133;-685.0;172.0;429.0;726.0;-709.0;811;-68.0
-154;-16.0;-6.0;-20;129.0;115.0;-488.0;-136.0;352.0;487;-41.0
-162;442.0;-621.0;-129;-667.0;296.0;381.0;664.0;-700.0;791;-89.0
-163;320.0;-198.0;-12;-128.0;205.0;-241.0;48.0;167.0;798;276.0
-164;312.0;-186.0;-40;-67.0;342.0;-180.0;35.0;121.0;812;165.0
-166;317.0;-182.0;-57;-35.0;158.0;-151.0;125.0;107.0;798;129.0
-156;392.0;-204.0;-52;-155.0;147.0;-14.0;72.0;46.0;876;-60.0
-162;444.0;-640.0;-124;-614.0;441.0;401.0;625.0;-638.0;802;-92.0
-161;520.0;-261.0;-41;-250.0;122.0;-11.0;143.0;-101.0;798;63.0
-160;438.0;-193.0;-30;-152.0;330.0;-54.0;68.0;-50.0;814;106.0
-160;403.0;-169.0;-32;-106.0;159.0;-78.0;40.0;-34.0;796;159.0
-160;327.0;-140.0;-35;-10.0;173.0;-160.0;9.0;46.0;753;364.0
-118;204.0;-82.0;-31;46.0;534.0;-288.0;-29.0;127.0;646;520.0
-143;347.0;-194.0;-30;-48.0;517.0;-76.0;58.0;-270.0;642;742.0
-141;355.0;-198.0;-30;-54.0;471.0;-67.0;64.0;-281.0;779;766.0
-141;355.0;-199.0;-30;-67.0;661.0;-69.0;57.0;-294.0;873;607.0
-146;216.0;-113.0;-30;12.0;251.0;-238.0;-31.0;-143.0;457;290.0
-148;202.0;-104.0;-30;19.0;249.0;-247.0;-42.0;-127.0;560;371.0
-151;-22.0;71.0;-32;231.0;180.0;-414.0;-219.0;49.0;791;40.0
-151;-36.0;85.0;-32;232.0;286.0;-444.0;-198.0;130.0;794;3.0
-149;-134.0;115.0;-32;152.0;342.0;-513.0;-21.0;288.0;683;-5.0
-152;-87.0;76.0;-32;164.0;394.0;-535.0;46.0;335.0;764;-66.0
-147;-7.0;48.0;-32;206.0;302.0;-547.0;30.0;312.0;831;-57.0
-143;-29.0;52.0;-31;183.0;308.0;-545.0;27.0;320.0;738;-76.0
-140;-35.0;44.0;-31;176.0;290.0;-520.0;11.0;314.0;869;-67.0
-157;-28.0;26.0;-31;153.0;272.0;-493.0;6.0;282.0;961;-114.0
-163;92.0;-68.0;-37;48.0;315.0;-431.0;35.0;201.0;798;103.0
-163;170.0;-132.0;-53;95.0;390.0;-418.0;32.0;168.0;803;80.0
-163;101.0;-97.0;-73;101.0;36.0;-484.0;55.0;43.0;806;-159.0
-163;56.0;-40.0;-73;-19.0;26.0;-449.0;111.0;-4.0;800;-142.0
-162;75.0;17.0;-73;-141.0;-75.0;-398.0;147.0;14.0;805;-95.0
-162;57.0;-17.0;-73;-47.0;41.0;-420.0;138.0;120.0;808;-40.0
-162;80.0;-54.0;-8;176.0;270.0;-415.0;-50.0;397.0;806;201.0
-152;421.0;-402.0;-171;-838.0;-64.0;228.0;548.0;-530.0;708;-35.0
-148;363.0;-327.0;-172;-878.0;76.0;131.0;507.0;-551.0;643;40.0
-145;386.0;-323.0;-172;-871.0;40.0;143.0;469.0;-563.0;627;70.0
-153;632.0;-410.0;-172;-641.0;45.0;249.0;530.0;-571.0;513;-102.0
-157;649.0;-493.0;-173;-510.0;175.0;328.0;541.0;-558.0;599;-206.0
-141;-48.0;74.0;-18;298.0;422.0;-401.0;-181.0;166.0;820;230.0
-156;153.0;-74.0;-17;172.0;410.0;-311.0;33.0;19.0;1012;235.0
-156;165.0;-90.0;-17;133.0;472.0;-296.0;74.0;-20.0;802;239.0
-156;201.0;-112.0;-17;119.0;319.0;-282.0;99.0;83.0;800;-68.0
-157;214.0;-119.0;-17;125.0;233.0;-288.0;107.0;142.0;797;-58.0
-157;232.0;-127.0;-17;142.0;191.0;-307.0;112.0;223.0;797;-119.0
-157;245.0;-131.0;-17;158.0;201.0;-328.0;112.0;273.0;796;-132.0
-157;302.0;-171.0;-17;175.0;165.0;-345.0;145.0;287.0;795;-146.0
-156;312.0;-178.0;-17;176.0;160.0;-347.0;157.0;292.0;792;-135.0
-157;313.0;-180.0;-17;177.0;162.0;-347.0;159.0;294.0;797;-148.0
-156;287.0;-164.0;-17;164.0;130.0;-347.0;164.0;237.0;797;-65.0
-157;282.0;-160.0;-17;165.0;118.0;-343.0;162.0;221.0;796;-66.0
-157;277.0;-157.0;-17;165.0;111.0;-342.0;160.0;203.0;797;-50.0
-157;269.0;-164.0;-17;132.0;206.0;-293.0;177.0;-6.0;793;222.0
-156;238.0;-142.0;-17;132.0;329.0;-283.0;150.0;2.0;789;128.0
-156;232.0;-134.0;-17;144.0;405.0;-286.0;136.0;8.0;787;234.0
-156;223.0;-131.0;-17;138.0;399.0;-284.0;134.0;-10.0;790;189.0
-156;212.0;-123.0;-17;147.0;445.0;-284.0;119.0;-36.0;787;252.0
-157;196.0;-116.0;-17;139.0;417.0;-278.0;110.0;-42.0;793;271.0
-156;208.0;-116.0;-17;155.0;480.0;-267.0;107.0;-87.0;792;135.0
-156;113.0;-55.0;-17;171.0;390.0;-272.0;5.0;-52.0;796;121.0
-156;101.0;-44.0;-17;182.0;310.0;-280.0;-16.0;-36.0;792;76.0
-158;98.0;-40.0;-17;193.0;209.0;-278.0;-28.0;-18.0;792;61.0
-158;101.0;-37.0;-17;204.0;247.0;-278.0;-33.0;4.0;798;-47.0
-159;62.0;24.0;-17;264.0;313.0;-335.0;-75.0;152.0;807;95.0
-159;48.0;37.0;-15;272.0;397.0;-354.0;-75.0;194.0;809;193.0
-159;299.0;-53.0;-86;315.0;415.0;-407.0;15.0;262.0;846;42.0
-156;215.0;-192.0;-85;-84.0;89.0;-270.0;269.0;78.0;790;-238.0
-171;493.0;-384.0;-99;-395.0;61.0;75.0;475.0;-197.0;1166;-85.0
-178;575.0;-443.0;-108;-477.0;87.0;171.0;540.0;-317.0;793;94.0
-225;598.0;-505.0;-179;-609.0;368.0;313.0;630.0;-480.0;888;120.0
-175;521.0;-565.0;-157;-716.0;224.0;437.0;707.0;-746.0;793;155.0
-155;-449.0;-352.0;111;-428.0;442.0;-515.0;277.0;-743.0;812;174.0
-157;608.0;-468.0;-139;-696.0;416.0;523.0;513.0;-796.0;807;392.0
-181;-82.0;81.0;-67;14.0;-36.0;-513.0;115.0;-115.0;-2166;-59.0
-153;284.0;170.0;-27;166.0;74.0;-229.0;-34.0;12.0;1556;-29.0
-167;-293.0;-494.0;97;-800.0;385.0;-190.0;653.0;-830.0;795;110.0
-166;-325.0;-549.0;121;-724.0;454.0;-193.0;670.0;-846.0;830;82.0
175;-302.0;-215.0;23;126.0;416.0;-643.0;0.0;7.0;798;416.0
-155;-137.0;367.0;-37;438.0;288.0;-242.0;12.0;195.0;823;134.0
-132;506.0;-558.0;-157;-201.0;360.0;562.0;428.0;-624.0;71;411.0
-162;406.0;-613.0;-133;-724.0;238.0;482.0;664.0;-759.0;800;594.0
-132;496.0;-554.0;-157;-193.0;460.0;561.0;421.0;-637.0;72;429.0
-133;495.0;-566.0;-157;-178.0;442.0;556.0;433.0;-655.0;83;400.0
-152;-154.0;340.0;-72;386.0;380.0;-286.0;18.0;167.0;926;188.0
-169;-85.0;-118.0;-20;-277.0;48.0;-499.0;303.0;-258.0;-194;-26.0
-131;306.0;-504.0;-157;0.0;-7.0;484.0;343.0;-596.0;53;365.0
-132;303.0;-516.0;-157;9.0;204.0;493.0;331.0;-652.0;48;450.0
-132;300.0;-522.0;-157;12.0;214.0;497.0;340.0;-664.0;54;379.0
-156;399.0;-483.0;180;-792.0;-89.0;-29.0;851.0;-554.0;802;-346.0
-131;820.0;-647.0;-157;-377.0;371.0;598.0;594.0;-671.0;49;298.0
-131;736.0;-594.0;-157;-570.0;397.0;591.0;619.0;-533.0;81;391.0
-133;867.0;-654.0;-157;-448.0;164.0;574.0;672.0;-523.0;67;148.0
-163;-511.0;-281.0;32;-220.0;135.0;-754.0;280.0;-459.0;667;149.0
-163;-478.0;-273.0;32;-152.0;183.0;-692.0;247.0;-459.0;802;-201.0
-133;648.0;-666.0;-143;-317.0;322.0;487.0;644.0;-555.0;58;366.0
-134;634.0;-630.0;-143;-325.0;153.0;462.0;602.0;-552.0;48;407.0
-123;674.0;-619.0;-167;-523.0;-11.0;48.0;763.0;-642.0;407;-278.0
-161;-695.0;380.0;93;215.0;41.0;-641.0;-429.0;377.0;800;109.0
-31;-226.0;-618.0;122;-751.0;229.0;-116.0;719.0;-761.0;1066;61.0
-134;633.0;-630.0;-143;-325.0;155.0;462.0;603.0;-554.0;46;430.0
173;-245.0;-522.0;-5;-779.0;189.0;-289.0;636.0;-768.0;804;63.0
-134;635.0;-631.0;-143;-325.0;157.0;459.0;605.0;-554.0;36;426.0
-157;423.0;-610.0;156;-768.0;146.0;-123.0;678.0;-720.0;1187;41.0
-170;771.0;-610.0;124;-772.0;129.0;228.0;694.0;-722.0;787;138.0
-178;767.0;-622.0;92;-751.0;205.0;302.0;707.0;-706.0;591;98.0
-124;432.0;-658.0;133;-719.0;329.0;527.0;693.0;-761.0;990;36.0
-135;440.0;-675.0;-143;-214.0;181.0;499.0;714.0;-617.0;45;260.0
-145;221.0;-622.0;134;-775.0;205.0;363.0;666.0;-815.0;238;203.0
-135;610.0;-632.0;-143;-295.0;160.0;487.0;526.0;-607.0;47;261.0
-135;610.0;-632.0;-143;-294.0;152.0;494.0;522.0;-613.0;50;283.0
-135;611.0;-639.0;-143;-295.0;169.0;497.0;540.0;-624.0;53;272.0
-135;617.0;-646.0;-143;-297.0;175.0;495.0;551.0;-629.0;52;270.0
-135;628.0;-657.0;-143;-305.0;160.0;494.0;650.0;-621.0;55;253.0
-135;624.0;-650.0;-143;-301.0;166.0;492.0;626.0;-625.0;52;266.0
-135;620.0;-643.0;-143;-298.0;183.0;493.0;575.0;-631.0;48;272.0
-135;616.0;-640.0;-143;-294.0;192.0;494.0;574.0;-636.0;47;292.0
-135;405.0;-721.0;-143;-194.0;99.0;520.0;617.0;-621.0;47;257.0
-135;405.0;-721.0;-143;-195.0;100.0;520.0;619.0;-621.0;49;241.0
-167;-264.0;137.0;105;308.0;27.0;-623.0;-284.0;397.0;804;10.0
-111;559.0;-525.0;144;-662.0;93.0;82.0;722.0;-583.0;112;-129.0
-135;618.0;-639.0;-143;-312.0;148.0;493.0;572.0;-622.0;50;268.0
-169;574.0;-600.0;147;-658.0;245.0;398.0;861.0;-603.0;853;-115.0
-155;223.0;-583.0;166;-789.0;17.0;61.0;819.0;-702.0;884;-312.0
-135;608.0;-627.0;-143;-299.0;195.0;488.0;555.0;-625.0;48;280.0
-135;609.0;-626.0;-143;-299.0;174.0;487.0;555.0;-625.0;49;278.0
151;607.0;408.0;-49;443.0;-194.0;354.0;-559.0;615.0;-1011;20.0
-135;609.0;-626.0;-143;-302.0;182.0;480.0;554.0;-623.0;49;291.0
-135;613.0;-626.0;-143;-303.0;171.0;477.0;552.0;-621.0;45;250.0
-134;615.0;-626.0;-143;-304.0;185.0;476.0;557.0;-622.0;56;268.0
-135;614.0;-625.0;-143;-303.0;170.0;477.0;554.0;-622.0;50;290.0
-156;463.0;-482.0;179;-785.0;-75.0;-17.0;845.0;-564.0;809;-350.0
-135;613.0;-624.0;-143;-301.0;176.0;478.0;550.0;-622.0;54;285.0
-191;-142.0;-530.0;53;-814.0;324.0;113.0;678.0;-806.0;1042;-188.0
-121;614.0;-579.0;-176;-631.0;364.0;479.0;736.0;-548.0;158;134.0
-156;541.0;-547.0;180;-680.0;9.0;1.0;813.0;-584.0;805;-421.0
-135;612.0;-624.0;-143;-300.0;175.0;479.0;550.0;-621.0;56;280.0
-135;610.0;-624.0;-143;-300.0;176.0;482.0;549.0;-622.0;52;295.0
-135;612.0;-624.0;-143;-300.0;177.0;483.0;547.0;-623.0;47;275.0
-135;616.0;-624.0;-143;-301.0;177.0;476.0;550.0;-622.0;51;288.0
-134;614.0;-631.0;-143;-304.0;164.0;474.0;582.0;-622.0;51;290.0
-135;628.0;-657.0;-143;-313.0;161.0;474.0;671.0;-617.0;55;288.0
-135;640.0;-629.0;-143;-316.0;170.0;476.0;670.0;-620.0;49;273.0
-166;183.0;-589.0;6;-798.0;176.0;189.0;901.0;-778.0;860;-240.0
-166;399.0;-512.0;77;-805.0;-12.0;338.0;856.0;-681.0;786;-220.0
-160;494.0;-441.0;169;-781.0;-187.0;417.0;584.0;-606.0;808;-238.0
-145;535.0;-416.0;170;-752.0;196.0;422.0;552.0;-463.0;750;-432.0
-168;68.0;-554.0;146;-821.0;-13.0;269.0;650.0;-772.0;-160;10.0
-135;653.0;-635.0;-143;-323.0;171.0;473.0;653.0;-616.0;52;256.0
-163;-204.0;8.0;67;-209.0;399.0;-358.0;43.0;40.0;1424;203.0
-172;285.0;168.0;-52;172.0;-42.0;-336.0;-44.0;-173.0;-690;-51.0
-135;652.0;-637.0;-143;-320.0;168.0;477.0;590.0;-613.0;51;266.0
-134;655.0;-636.0;-143;-320.0;161.0;477.0;593.0;-614.0;48;273.0
-135;656.0;-636.0;-143;-320.0;176.0;476.0;592.0;-613.0;45;297.0
-135;653.0;-644.0;-143;-316.0;154.0;483.0;601.0;-624.0;49;328.0
-165;401.0;-613.0;180;-743.0;375.0;617.0;646.0;-553.0;790;360.0
-134;642.0;-629.0;-143;-320.0;187.0;481.0;576.0;-584.0;49;45.0
-166;-172.0;-612.0;173;-777.0;173.0;259.0;662.0;-841.0;807;-226.0
-134;643.0;-629.0;-143;-317.0;193.0;482.0;576.0;-586.0;45;44.0
-134;644.0;-632.0;-143;-314.0;205.0;492.0;579.0;-597.0;43;66.0
-134;641.0;-632.0;-143;-314.0;213.0;492.0;579.0;-598.0;50;61.0
-134;640.0;-633.0;-143;-312.0;209.0;491.0;579.0;-599.0;42;69.0
-169;-124.0;-569.0;-160;-791.0;385.0;140.0;726.0;-809.0;813;431.0
-134;638.0;-633.0;-143;-312.0;203.0;492.0;579.0;-600.0;42;59.0
-134;638.0;-634.0;-143;-310.0;209.0;491.0;579.0;-600.0;45;70.0
-134;639.0;-635.0;-143;-310.0;201.0;485.0;580.0;-600.0;49;59.0
-172;-262.0;-480.0;-122;-802.0;241.0;114.0;601.0;-831.0;751;567.0
-42;546.0;196.0;-26;-81.0;195.0;-203.0;-141.0;-94.0;2144;88.0
-140;-79.0;171.0;-4;423.0;422.0;-504.0;-345.0;431.0;804;115.0
-156;772.0;420.0;-102;385.0;145.0;413.0;-371.0;260.0;800;63.0
-156;512.0;-658.0;180;-522.0;38.0;14.0;772.0;-644.0;802;-395.0
-174;-415.0;-332.0;-172;-626.0;358.0;-441.0;439.0;-798.0;844;107.0
-161;-505.0;-293.0;32;-266.0;126.0;-754.0;345.0;-427.0;717;-89.0
-187;-426.0;-240.0;11;-413.0;266.0;-738.0;379.0;-606.0;809;207.0
182;-338.0;321.0;108;552.0;127.0;-554.0;-483.0;618.0;162;-38.0
-136;-134.0;117.0;67;250.0;266.0;-515.0;-77.0;418.0;482;10.0
-136;-98.0;113.0;67;220.0;300.0;-542.0;-5.0;433.0;478;41.0
175;129.0;-605.0;-9;-791.0;475.0;404.0;670.0;-760.0;815;307.0
-160;-16.0;-604.0;154;-789.0;502.0;291.0;695.0;-864.0;790;49.0
178;212.0;-618.0;-94;-772.0;407.0;404.0;698.0;-768.0;804;332.0
173;257.0;-611.0;-108;-769.0;392.0;401.0;721.0;-769.0;809;364.0
-148;211.0;-538.0;141;-837.0;-168.0;-20.0;675.0;-817.0;497;514.0
-157;626.0;-476.0;-139;-675.0;205.0;534.0;493.0;-769.0;811;553.0
189;268.0;-607.0;-113;-770.0;400.0;399.0;727.0;-768.0;800;354.0
-158;502.0;-614.0;-154;-659.0;506.0;471.0;756.0;-834.0;753;277.0
-158;493.0;-624.0;-154;-656.0;367.0;483.0;779.0;-831.0;753;216.0
-159;334.0;-633.0;-154;-727.0;442.0;467.0;799.0;-844.0;757;364.0
-160;310.0;-633.0;-154;-734.0;446.0;457.0;795.0;-848.0;756;369.0
-203;285.0;-563.0;152;-821.0;-17.0;-16.0;669.0;-739.0;1852;-101.0
-160;288.0;-637.0;-154;-735.0;493.0;454.0;788.0;-848.0;758;312.0
-149;-280.0;-504.0;125;-789.0;57.0;-137.0;617.0;-725.0;1502;-1.0
-160;289.0;-628.0;-154;-741.0;461.0;452.0;786.0;-855.0;756;335.0
-160;295.0;-619.0;-154;-748.0;431.0;448.0;780.0;-879.0;762;346.0
-160;294.0;-620.0;-154;-748.0;462.0;440.0;776.0;-850.0;772;316.0
-159;509.0;-609.0;-154;-686.0;292.0;536.0;803.0;-747.0;799;154.0
-159;571.0;-606.0;-118;-641.0;332.0;547.0;812.0;-734.0;788;46.0
-31;418.0;143.0;-63;-115.0;125.0;-252.0;-46.0;-189.0;3603;5.0
-173;667.0;-76.0;-77;-537.0;419.0;514.0;226.0;-863.0;837;416.0
-158;-153.0;-534.0;163;-792.0;157.0;-2.0;642.0;-761.0;-2761;13.0
-157;633.0;-463.0;-139;-668.0;349.0;538.0;481.0;-795.0;804;571.0
-135;503.0;-704.0;-143;-193.0;111.0;513.0;615.0;-618.0;47;269.0
-171;-243.0;-185.0;36;-349.0;-259.0;-569.0;339.0;-332.0;545;-496.0
-135;618.0;-645.0;-143;-298.0;214.0;497.0;699.0;-626.0;47;277.0
-160;294.0;-616.0;-154;-751.0;523.0;450.0;783.0;-877.0;759;269.0
-178;-383.0;-504.0;26;-746.0;257.0;-159.0;602.0;-806.0;226;114.0
-160;285.0;-634.0;-154;-737.0;467.0;454.0;786.0;-851.0;750;382.0
-160;348.0;-610.0;-127;-744.0;256.0;450.0;650.0;-777.0;787;756.0
-162;378.0;-621.0;-133;-725.0;208.0;488.0;657.0;-761.0;796;634.0
-162;379.0;-618.0;-133;-726.0;194.0;489.0;653.0;-754.0;797;660.0
-135;464.0;-685.0;-143;-239.0;170.0;488.0;739.0;-611.0;38;263.0
-156;-333.0;-516.0;151;-805.0;154.0;-315.0;673.0;-816.0;810;205.0
-135;448.0;-692.0;-143;-221.0;198.0;483.0;753.0;-612.0;48;243.0
-135;444.0;-695.0;-143;-219.0;207.0;488.0;747.0;-613.0;49;242.0
-135;442.0;-700.0;-143;-218.0;211.0;491.0;733.0;-614.0;46;238.0
-135;435.0;-701.0;-143;-218.0;229.0;495.0;715.0;-617.0;41;250.0
-157;623.0;-473.0;-139;-678.0;227.0;537.0;490.0;-769.0;809;688.0
-134;629.0;-661.0;-143;-314.0;171.0;474.0;690.0;-617.0;56;268.0
-150;-278.0;-568.0;54;-790.0;-12.0;-560.0;686.0;-727.0;807;-131.0
-158;-230.0;-245.0;-60;-541.0;176.0;-559.0;310.0;-648.0;-663;-55.0
-135;648.0;-632.0;-143;-318.0;168.0;475.0;672.0;-622.0;45;277.0
-162;376.0;-618.0;-132;-727.0;196.0;487.0;651.0;-754.0;797;640.0
163;-68.0;-512.0;163;-788.0;-35.0;-241.0;640.0;-755.0;6752;-35.0
