InertialMeasurementUnit BACK accY;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
29.0;376.0;-168;59;575;174.0;530.0;-168;-515.0;138;-37
-629.0;-263.0;-112;20;673;-808.0;181.0;-112;-109.0;14;-44
-203.0;-264.0;115;27;666;-201.0;1086.0;115;-1054.0;78;-38
-189.0;1059.0;-118;32;659;-144.0;472.0;-118;-369.0;15;-33
-408.0;-924.0;-33;14;691;-157.0;229.0;-33;-3.0;5;-44
-424.0;71.0;-1;8;746;526.0;994.0;-1;-68.0;11;-40
-179.0;150.0;-723;17;737;89.0;467.0;-723;-679.0;-36;-44
-488.0;102.0;59;23;622;-138.0;1123.0;59;-449.0;3;-39
-292.0;-757.0;-54;8;659;-249.0;913.0;-54;-799.0;84;-35
-297.0;-232.0;-58;24;657;-17.0;905.0;-58;-789.0;59;-35
-251.0;318.0;-49;26;617;235.0;976.0;-49;-67.0;37;-40
3.0;299.0;23;26;698;534.0;436.0;23;-597.0;73;-43
-41.0;-66.0;180;-6;563;330.0;1069.0;180;-324.0;-338;-38
-544.0;-554.0;-24;15;656;-536.0;604.0;-24;-249.0;15;-38
-337.0;-775.0;-5;20;654;-356.0;553.0;-5;-324.0;14;-38
-95.0;349.0;527;-736;1355;230.0;878.0;527;-56.0;-2309;-31
-118.0;341.0;-267;140;602;477.0;425.0;-267;-502.0;-15;-39
-227.0;-864.0;-58;16;645;65.0;469.0;-58;287.0;29;-35
-366.0;-513.0;41;39;631;31.0;483.0;41;266.0;-6;-35
-283.0;240.0;-72;25;642;119.0;-150.0;-72;46.0;80;-43
-386.0;98.0;-25;148;650;323.0;831.0;-25;-594.0;113;-39
-217.0;85.0;-61;18;654;50.0;-161.0;-61;50.0;-6;-41
-76.0;252.0;-3;-179;928;527.0;981.0;-3;-381.0;-158;-36
-449.0;-114.0;-200;-14;684;604.0;959.0;-200;-337.0;-45;-37
-224.0;-195.0;10;18;654;-322.0;-162.0;10;-41.0;1;-41
61.0;-375.0;-13;134;650;218.0;1031.0;-13;-711.0;-444;-41
-219.0;-425.0;24;23;650;-508.0;-138.0;24;-89.0;-6;-41
-180.0;-45.0;15;15;656;-128.0;-130.0;15;45.0;-5;-41
37.0;350.0;-32;5;671;672.0;470.0;-32;-483.0;51;-43
-204.0;55.0;-32;20;652;278.0;574.0;-32;-1052.0;11;-39
-198.0;492.0;-6;15;661;338.0;578.0;-6;-978.0;11;-39
-206.0;-667.0;-12;18;654;-91.0;577.0;-12;-741.0;2;-39
-698.0;148.0;-12;19;649;81.0;-170.0;-12;134.0;-4;-41
-365.0;394.0;-54;15;671;558.0;570.0;-54;-530.0;23;-28
-226.0;624.0;-27;24;647;80.0;591.0;-27;-646.0;5;-39
-372.0;244.0;-36;15;668;588.0;572.0;-36;-532.0;25;-28
-284.0;-517.0;-395;-732;1154;-645.0;394.0;-395;-85.0;357;-44
-6.0;-450.0;108;73;622;-747.0;566.0;108;-585.0;-33;-38
-270.0;-476.0;-13;28;673;-834.0;530.0;-13;-117.0;68;-42
-186.0;349.0;-315;35;686;-172.0;454.0;-315;-219.0;30;-39
-202.0;-653.0;-11;20;682;446.0;413.0;-11;-172.0;30;-31
-88.0;369.0;-28;10;678;-571.0;346.0;-28;341.0;40;-40
-305.0;-498.0;-48;11;680;176.0;-41.0;-48;-85.0;27;-39
-170.0;-737.0;-88;2;682;-751.0;453.0;-88;-216.0;47;-46
-244.0;208.0;-1;17;670;88.0;-91.0;-1;-17.0;20;-38
-144.0;152.0;-34;13;669;324.0;-60.0;-34;54.0;10;-38
-384.0;134.0;0;19;668;634.0;493.0;0;-375.0;28;-43
-250.0;19.0;7;26;659;22.0;-86.0;7;356.0;16;-38
-361.0;-733.0;24;16;668;3.0;575.0;24;-395.0;42;-33
-299.0;313.0;-5;14;673;217.0;-192.0;-5;141.0;9;-38
-317.0;-45.0;15;10;670;123.0;-175.0;15;104.0;15;-38
-421.0;132.0;-33;14;660;1.0;-212.0;-33;115.0;3;-38
-393.0;-95.0;-73;16;667;-170.0;-409.0;-73;96.0;-15;-38
-585.0;327.0;-90;8;673;-721.0;613.0;-90;-227.0;51;-34
219.0;173.0;286;80;634;173.0;496.0;286;-636.0;74;-46
50.0;-227.0;-499;-78;862;204.0;491.0;-499;-514.0;468;-41
-382.0;-51.0;-1;18;661;16.0;-399.0;-1;106.0;-5;-38
-342.0;434.0;33;21;658;333.0;432.0;33;-500.0;25;-41
-236.0;-305.0;-153;262;401;-358.0;866.0;-153;-372.0;20;-61
-603.0;-49.0;33;-4;738;-38.0;113.0;33;213.0;71;-41
-321.0;59.0;23;13;663;74.0;-399.0;23;98.0;6;-38
-404.0;-143.0;25;20;659;-129.0;-430.0;25;66.0;-6;-38
-251.0;-391.0;241;-2056;3101;-338.0;520.0;241;-803.0;225;-82
-285.0;-514.0;-224;-58;795;-540.0;708.0;-224;-199.0;125;-61
-298.0;-575.0;-139;64;533;-169.0;837.0;-139;-463.0;-105;-42
-363.0;-137.0;-14;14;664;-274.0;-439.0;-14;3.0;-11;-38
-376.0;-68.0;-10;13;668;-269.0;-437.0;-10;-3.0;-10;-38
-463.0;-351.0;74;29;679;380.0;-206.0;74;61.0;-18;-38
-274.0;-620.0;91;16;667;-848.0;457.0;91;-403.0;-11;-43
-356.0;-629.0;-5;16;669;-562.0;485.0;-5;-590.0;38;-43
-183.0;-565.0;16;-61;737;-246.0;1025.0;16;3.0;-111;-34
-231.0;556.0;39;22;649;295.0;505.0;39;14.0;16;-40
-431.0;-260.0;-138;87;647;-105.0;1027.0;-138;17.0;30;-34
-500.0;501.0;-4;17;663;250.0;525.0;-4;-159.0;26;-46
-208.0;-191.0;-60;63;599;-268.0;1143.0;-60;-311.0;78;-34
-321.0;326.0;31;28;638;544.0;563.0;31;-541.0;30;-38
-469.0;273.0;-50;16;666;280.0;225.0;-50;93.0;12;-39
-293.0;-367.0;-85;-10;727;-677.0;853.0;-85;-78.0;12;-37
-498.0;-138.0;-3;16;656;-70.0;124.0;-3;225.0;4;-41
10.0;-550.0;45;-9;757;-534.0;498.0;45;-528.0;80;-40
-459.0;-113.0;-8;21;650;-12.0;113.0;-8;284.0;5;-41
-467.0;-60.0;-4;13;658;-35.0;109.0;-4;299.0;-1;-41
-174.0;-525.0;10;24;659;-420.0;591.0;10;-866.0;45;-43
-440.0;65.0;6;13;658;-9.0;119.0;6;146.0;-2;-41
-400.0;82.0;-4;19;650;184.0;135.0;-4;253.0;3;-41
-605.0;-341.0;-6;22;681;-90.0;-118.0;-6;-359.0;-78;-40
-482.0;151.0;14;8;688;-575.0;-138.0;14;-319.0;-30;-40
-504.0;-190.0;-37;-19;715;85.0;-375.0;-37;-25.0;67;-45
-21.0;-519.0;219;97;183;-329.0;356.0;219;108.0;-61;-40
-136.0;-653.0;-64;84;941;-591.0;366.0;-64;152.0;-138;-25
-67.0;433.0;-78;33;674;394.0;717.0;-78;-107.0;13;-37
-142.0;-23.0;109;-5;674;-948.0;383.0;109;-61.0;13;-40
-217.0;-307.0;-84;30;661;-197.0;199.0;-84;315.0;50;-33
-257.0;-494.0;-346;-4;628;-538.0;783.0;-346;-299.0;-46;-42
-161.0;-302.0;27;35;671;-164.0;175.0;27;343.0;32;-37
-550.0;-115.0;16;19;663;28.0;-181.0;16;314.0;-10;-39
-471.0;-783.0;43;14;674;-531.0;517.0;43;-438.0;8;-62
-508.0;-331.0;-4;21;667;-724.0;548.0;-4;-366.0;5;-62
-160.0;-596.0;1152;-411;1176;-530.0;535.0;1152;-645.0;237;-55
-449.0;-733.0;20;13;673;-436.0;-42.0;20;43.0;32;-47
2.0;-555.0;-9;20;660;-254.0;101.0;-9;13.0;16;-47
-286.0;-92.0;-68;-9;694;-653.0;294.0;-68;46.0;19;-38
-431.0;-823.0;2;10;686;-630.0;398.0;2;-565.0;37;-43
-48.0;-230.0;98;-54;671;-508.0;842.0;98;-153.0;288;-35
-432.0;-501.0;137;0;700;-452.0;235.0;137;76.0;3;-37
64.0;-341.0;272;194;417;-32.0;323.0;272;37.0;13;-49
-76.0;-631.0;-117;56;684;-697.0;453.0;-117;-658.0;-27;-43
-253.0;-979.0;-509;86;501;-684.0;1223.0;-509;-902.0;-82;-35
-206.0;-598.0;-474;155;611;-462.0;345.0;-474;50.0;37;-75
-152.0;246.0;-61;106;683;431.0;276.0;-61;142.0;47;-64
365.0;-287.0;-1;26;701;-184.0;-148.0;-1;-329.0;109;-45
257.0;-186.0;-166;101;599;93.0;-172.0;-166;-341.0;23;-45
-162.0;377.0;-99;-56;754;327.0;484.0;-99;-482.0;104;-18
-299.0;-644.0;7;25;653;-578.0;500.0;7;-424.0;85;-15
-218.0;523.0;-67;261;693;-369.0;544.0;-67;-805.0;70;-1
-98.0;185.0;198;-376;731;238.0;860.0;198;-261.0;195;-33
-155.0;528.0;-20;27;687;97.0;830.0;-20;-129.0;52;-46
-223.0;536.0;11;24;665;-52.0;480.0;11;-494.0;40;-43
-239.0;363.0;-262;140;970;234.0;833.0;-262;-745.0;152;-57
-53.0;-611.0;-40;87;651;79.0;839.0;-40;-253.0;46;-34
-146.0;616.0;39;18;651;408.0;390.0;39;-188.0;33;-40
-453.0;-672.0;1;15;633;-552.0;396.0;1;-165.0;61;-39
-453.0;-522.0;10;20;660;-474.0;588.0;10;-612.0;31;-43
-273.0;-8.0;-4;19;682;-152.0;1087.0;-4;-1080.0;51;-47
-721.0;-306.0;84;73;590;218.0;904.0;84;-608.0;-151;-38
-289.0;226.0;0;12;683;104.0;-360.0;0;-235.0;55;-44
-224.0;0.0;-3;18;671;-53.0;-351.0;-3;-227.0;33;-44
-128.0;-51.0;-1;19;668;-67.0;-337.0;-1;-182.0;40;-44
-128.0;-184.0;-17;5;675;-84.0;-332.0;-17;-118.0;21;-44
-36.0;180.0;-35;20;674;288.0;945.0;-35;-895.0;32;-43
-18.0;280.0;-2;20;672;304.0;946.0;-2;-783.0;38;-43
78.0;434.0;43;-266;936;81.0;843.0;43;-187.0;95;-51
-224.0;489.0;-140;-10;713;364.0;786.0;-140;-62.0;31;-47
-132.0;53.0;8;15;668;-147.0;-308.0;8;-121.0;34;-44
-164.0;107.0;-28;17;660;62.0;-265.0;-28;-87.0;22;-44
-208.0;-844.0;35;128;826;-461.0;550.0;35;-581.0;-73;-68
-462.0;-135.0;-17;22;659;18.0;-151.0;-17;427.0;-13;-39
-308.0;-817.0;-2;27;653;-678.0;638.0;-2;-854.0;33;-43
-7.0;765.0;-3128;-343;1019;480.0;683.0;-3128;-356.0;-643;-53
-202.0;1101.0;-3;8;656;245.0;534.0;-3;-153.0;16;-41
-258.0;-264.0;-24;86;680;-958.0;562.0;-24;-848.0;13;-25
-307.0;850.0;-104;0;714;229.0;217.0;-104;157.0;113;-44
-616.0;-347.0;-23;18;673;-161.0;-433.0;-23;6.0;25;-44
-280.0;-1613.0;-96;5;696;-1539.0;1108.0;-96;-730.0;-21;-45
-518.0;-182.0;-23;16;672;71.0;-411.0;-23;50.0;26;-44
-430.0;-252.0;-22;50;647;-88.0;-433.0;-22;75.0;37;-45
-348.0;-1510.0;2949;-268;935;-1436.0;485.0;2949;-6.0;352;-51
-469.0;-339.0;-17;9;688;-189.0;-441.0;-17;87.0;33;-45
-299.0;-978.0;-2;185;691;-880.0;505.0;-2;-556.0;8;-8
-219.0;1373.0;-93;25;657;1109.0;619.0;-93;-555.0;-8;-42
-33.0;-807.0;14;14;670;-834.0;-50.0;14;697.0;-16;-44
9.0;-19.0;842;-459;1373;-215.0;458.0;842;-320.0;921;-55
-14.0;1069.0;-33;15;670;392.0;546.0;-33;-631.0;68;-29
-544.0;-125.0;15;25;654;-244.0;-420.0;15;-34.0;-3;-39
-176.0;-794.0;20;16;674;-203.0;-271.0;20;-73.0;31;-44
-124.0;-1659.0;0;12;754;-113.0;615.0;0;155.0;22;-50
-419.0;-332.0;-16;23;674;-247.0;-437.0;-16;93.0;35;-45
-125.0;64.0;-15;18;684;630.0;940.0;-15;-978.0;49;-43
-162.0;-475.0;-37;54;635;-733.0;1005.0;-37;-795.0;4;-35
-416.0;-385.0;-18;24;671;-220.0;-434.0;-18;89.0;33;-45
317.0;-648.0;-113;51;647;-381.0;-254.0;-113;-97.0;67;-44
-227.0;450.0;-25;17;662;1084.0;724.0;-25;-869.0;49;-40
-66.0;463.0;-39;14;698;576.0;1074.0;-39;-1139.0;21;-46
185.0;279.0;37;20;721;746.0;583.0;37;-624.0;48;-47
-258.0;-51.0;-37;24;675;108.0;1089.0;-37;-1100.0;41;-47
230.0;46.0;-42;26;727;800.0;568.0;-42;-619.0;64;-47
-626.0;40.0;10;9;695;170.0;-446.0;10;-80.0;50;-45
8.0;480.0;14;13;683;536.0;-301.0;14;-204.0;41;-45
-635.0;-533.0;4;5;691;-82.0;-416.0;4;24.0;36;-45
-557.0;-678.0;32;19;687;-76.0;-387.0;32;44.0;32;-44
-500.0;-647.0;-25;28;677;-59.0;-365.0;-25;44.0;68;-44
-275.0;-427.0;-472;49;831;1153.0;607.0;-472;-484.0;-182;-45
-538.0;-23.0;21;12;669;67.0;-201.0;21;507.0;-20;-42
-293.0;-572.0;-47;30;573;-1106.0;243.0;-47;97.0;3;-52
-545.0;4.0;22;11;670;71.0;-200.0;22;518.0;-20;-42
-341.0;-2012.0;-121;46;678;-1848.0;879.0;-121;-733.0;28;-35
-272.0;-508.0;260;397;836;-514.0;242.0;260;263.0;169;-73
-68.0;681.0;-1586;74;668;629.0;1012.0;-1586;-1000.0;198;-54
-256.0;3227.0;1;16;676;1186.0;281.0;1;132.0;65;-41
-171.0;95.0;411;-58;735;307.0;92.0;411;448.0;-86;-38
-220.0;-1224.0;1077;973;-9;-1152.0;848.0;1077;-729.0;-376;-64
-311.0;485.0;-183;0;692;577.0;559.0;-183;-779.0;23;-35
-627.0;-216.0;44;20;670;-83.0;-98.0;44;590.0;-21;-39
-542.0;96.0;-168;14;641;-59.0;-151.0;-168;659.0;-27;-41
-57.0;755.0;-8;12;747;479.0;605.0;-8;-170.0;18;-50
-201.0;338.0;-150;-18;678;552.0;600.0;-150;-968.0;-104;-33
-79.0;-3116.0;-5;22;740;-591.0;588.0;-5;-126.0;26;-50
52.0;738.0;119;-9;703;778.0;580.0;119;-637.0;109;-38
-228.0;158.0;-391;22;653;-942.0;490.0;-391;-621.0;79;-43
-669.0;88.0;-17;19;662;115.0;-138.0;-17;338.0;-13;-39
-290.0;-313.0;-1583;1234;39;-274.0;491.0;-1583;-496.0;261;-63
200.0;1702.0;-143;35;636;1593.0;739.0;-143;-848.0;23;-40
-373.0;467.0;45;16;655;211.0;-336.0;45;-211.0;33;-43
-37.0;262.0;-87;52;164;486.0;528.0;-87;-880.0;13;-13
-160.0;310.0;16;21;685;279.0;1078.0;16;-1139.0;19;-47
-171.0;-404.0;-1630;-17;1266;257.0;514.0;-1630;-50.0;-676;-31
-202.0;-797.0;886;-194;669;-1334.0;610.0;886;-627.0;-207;-30
-137.0;438.0;-34;53;639;371.0;118.0;-34;332.0;68;-45
-57.0;-158.0;74;-156;896;-890.0;-68.0;74;-274.0;-57;-43
-219.0;-879.0;1256;283;403;-851.0;532.0;1256;-450.0;268;-58
-31.0;322.0;27;24;662;-1049.0;386.0;27;-608.0;49;-41
-39.0;1111.0;752;801;366;1150.0;527.0;752;-840.0;420;-72
-159.0;312.0;-88;18;663;1253.0;120.0;-88;-65.0;-4;-42
-96.0;-1250.0;-844;618;1008;-923.0;382.0;-844;-165.0;-245;-18
-138.0;-938.0;229;121;628;-661.0;506.0;229;-887.0;-456;-47
-121.0;-14.0;-28;21;657;-96.0;1093.0;-28;-1190.0;-2;-40
-287.0;68.0;-126;36;599;228.0;1093.0;-126;-1179.0;-5;-37
-55.0;381.0;87;51;183;551.0;552.0;87;-894.0;46;-11
-183.0;-345.0;36;8;679;-385.0;1083.0;36;-1140.0;38;-38
-489.0;-149.0;32;20;674;-202.0;-470.0;32;-41.0;-10;-50
-440.0;-50.0;-62;25;657;-39.0;-446.0;-62;17.0;13;-50
-379.0;253.0;29;12;665;104.0;-434.0;29;42.0;12;-50
-319.0;47.0;115;13;681;98.0;-421.0;115;110.0;115;-50
-639.0;-7.0;-51;10;678;-290.0;-497.0;-51;-15.0;-9;-50
-237.0;-252.0;52;19;662;-418.0;1081.0;52;-1127.0;36;-38
-272.0;-1259.0;-350;13;645;-1135.0;646.0;-350;132.0;35;-40
-386.0;-2572.0;192;7;664;-2018.0;565.0;192;-874.0;31;-44
-320.0;252.0;-12;13;667;-70.0;-495.0;-12;127.0;-12;-50
-391.0;75.0;29;22;660;-263.0;-474.0;29;119.0;-6;-50
-417.0;-99.0;23;24;659;-239.0;-475.0;23;104.0;-5;-50
-454.0;-131.0;57;20;661;-127.0;-486.0;57;15.0;-47;-50
-536.0;-167.0;-46;22;658;-11.0;-492.0;-46;16.0;-37;-50
-380.0;114.0;-66;18;659;-25.0;-445.0;-66;39.0;-15;-50
-277.0;806.0;70;13;661;443.0;459.0;70;-243.0;24;-44
-378.0;394.0;-1;23;648;230.0;-345.0;-1;-191.0;19;-43
-128.0;-172.0;274;52;254;-441.0;560.0;274;-884.0;707;-40
-285.0;646.0;-9;17;658;317.0;556.0;-9;-871.0;-16;-40
-4.0;-737.0;792;354;170;-976.0;463.0;792;-516.0;286;-61
-150.0;656.0;-20;23;650;696.0;482.0;-20;-558.0;-11;-45
-364.0;-710.0;599;466;514;-1187.0;528.0;599;-341.0;501;-29
-47.0;216.0;-61;30;165;402.0;567.0;-61;-882.0;-4;-13
-252.0;-1658.0;1382;128;847;-1520.0;413.0;1382;-265.0;613;-65
-175.0;792.0;-70;45;656;-37.0;293.0;-70;77.0;44;-38
-325.0;-1734.0;-42;50;671;-1628.0;364.0;-42;23.0;24;-25
-54.0;1934.0;-2036;-420;1140;1655.0;562.0;-2036;-21.0;-273;-52
22.0;407.0;63;12;668;1829.0;174.0;63;157.0;79;-43
-266.0;693.0;14;20;675;654.0;655.0;14;-836.0;35;-48
-379.0;319.0;6;16;652;161.0;-360.0;6;-164.0;15;-44
-287.0;-386.0;-134;178;462;-547.0;1117.0;-134;-799.0;434;-62
-410.0;350.0;51;13;683;-386.0;1100.0;51;-872.0;61;-39
21.0;522.0;929;-755;1948;328.0;407.0;929;7.0;387;-33
-522.0;-963.0;-20;30;660;-684.0;359.0;-20;-131.0;-10;-42
-268.0;-1433.0;-547;195;366;-2022.0;136.0;-547;295.0;23;-54
-218.0;582.0;-79;33;668;-160.0;154.0;-79;363.0;27;-37
-231.0;-971.0;7;14;755;-1430.0;485.0;7;-32.0;12;-52
-221.0;-785.0;-454;18;589;-1080.0;533.0;-454;-340.0;113;-58
164.0;591.0;-1172;222;695;521.0;418.0;-1172;-116.0;-46;-32
-670.0;-362.0;-4;19;654;-31.0;-293.0;-4;96.0;-36;-40
-9.0;-52.0;-682;2270;2637;241.0;902.0;-682;-123.0;-1294;-14
258.0;551.0;-404;268;558;702.0;447.0;-404;-302.0;-90;-45
-369.0;-823.0;-12;53;649;-518.0;166.0;-12;356.0;31;-37
-523.0;-957.0;36;15;670;-286.0;-89.0;36;61.0;39;-47
-176.0;-1043.0;-72;22;638;-725.0;498.0;-72;-852.0;31;-36
-305.0;155.0;-67;20;679;-728.0;1110.0;-67;-724.0;-11;-43
-160.0;-1482.0;68;17;671;-907.0;528.0;68;-313.0;27;-45
-215.0;-615.0;-59;-62;739;-1363.0;609.0;-59;-555.0;17;-30
-216.0;-1329.0;-48;40;656;-1421.0;794.0;-48;-223.0;16;-39
-286.0;-895.0;284;-126;702;356.0;741.0;284;-310.0;336;-35
-317.0;3.0;-7;17;661;-61.0;-412.0;-7;136.0;-9;-38
-50.0;-1018.0;-146;-34;759;-1022.0;810.0;-146;-89.0;75;-46
-558.0;-135.0;31;13;666;131.0;-391.0;31;237.0;-20;-47
-422.0;54.0;-12;19;657;-105.0;-433.0;-12;42.0;-3;-38
-343.0;173.0;-30;19;669;19.0;-446.0;-30;-15.0;-5;-38
-282.0;-588.0;1352;-1578;2392;-618.0;905.0;1352;-217.0;-36;-71
-27.0;683.0;111;-33;1050;256.0;763.0;111;-621.0;173;-82
-55.0;285.0;173;66;644;190.0;82.0;173;602.0;63;-39
-245.0;1381.0;-173;36;623;1292.0;80.0;-173;-21.0;108;-43
-247.0;-809.0;-126;50;598;-880.0;573.0;-126;-787.0;-2;-38
-547.0;4.0;-103;18;664;596.0;-119.0;-103;-103.0;-47;-40
-131.0;789.0;2084;752;428;699.0;278.0;2084;230.0;581;-70
90.0;2317.0;-92;24;656;410.0;448.0;-92;-220.0;23;-43
-548.0;-283.0;-9;15;656;-123.0;-445.0;-9;286.0;-13;-47
-537.0;-269.0;23;18;650;-74.0;-430.0;23;286.0;-5;-47
-172.0;-1409.0;-10;25;631;-1205.0;508.0;-10;-838.0;-8;-42
-102.0;2430.0;8;13;746;-499.0;603.0;8;-226.0;26;-50
