Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RWR accZ;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
230.0;721.0;-313.0;747.0;871.0;541.0;-1156.0;-466.0;217.0
309.0;1049.0;-144.0;911.0;1067.0;855.0;-1023.0;-374.0;390.0
241.0;932.0;-325.0;968.0;1345.0;441.0;-968.0;-427.0;329.0
376.0;924.0;-204.0;885.0;1037.0;506.0;-904.0;-482.0;439.0
408.0;911.0;-179.0;765.0;989.0;422.0;-857.0;-88.0;404.0
397.0;933.0;14.0;833.0;894.0;387.0;-988.0;-113.0;445.0
276.0;1055.0;-103.0;814.0;1019.0;510.0;-994.0;-261.0;382.0
296.0;1007.0;-101.0;985.0;1123.0;710.0;-868.0;-227.0;408.0
225.0;998.0;-101.0;979.0;1134.0;593.0;-1012.0;-190.0;303.0
99.0;979.0;-151.0;959.0;1070.0;660.0;-947.0;-285.0;218.0
148.0;1107.0;-98.0;913.0;1057.0;682.0;-958.0;-292.0;248.0
450.0;893.0;-277.0;793.0;955.0;751.0;-895.0;-333.0;463.0
427.0;878.0;-62.0;792.0;907.0;424.0;-862.0;-134.0;451.0
380.0;957.0;-327.0;883.0;978.0;887.0;-953.0;-411.0;457.0
404.0;934.0;-301.0;869.0;1011.0;1052.0;-948.0;-390.0;464.0
407.0;943.0;-266.0;849.0;1008.0;779.0;-877.0;-370.0;464.0
367.0;858.0;-48.0;768.0;875.0;376.0;-811.0;-96.0;384.0
407.0;948.0;-252.0;865.0;978.0;1010.0;-941.0;-393.0;463.0
404.0;958.0;-315.0;886.0;949.0;862.0;-1015.0;-390.0;454.0
372.0;992.0;-192.0;867.0;1011.0;838.0;-945.0;-240.0;581.0
332.0;1075.0;-345.0;983.0;1056.0;692.0;-865.0;-615.0;375.0
481.0;1030.0;-246.0;869.0;1017.0;609.0;-1036.0;-539.0;466.0
411.0;693.0;41.0;636.0;721.0;394.0;-824.0;-347.0;299.0
311.0;970.0;-208.0;924.0;965.0;728.0;-950.0;-324.0;304.0
425.0;869.0;-50.0;762.0;951.0;717.0;-921.0;-479.0;366.0
462.0;890.0;-150.0;870.0;1065.0;705.0;-807.0;-388.0;558.0
359.0;808.0;-6.0;720.0;777.0;662.0;-1007.0;-493.0;225.0
362.0;685.0;-104.0;715.0;1040.0;632.0;-850.0;-209.0;169.0
325.0;968.0;-172.0;913.0;1098.0;553.0;-873.0;-355.0;511.0
327.0;962.0;-210.0;905.0;1093.0;597.0;-868.0;-370.0;534.0
407.0;803.0;-25.0;731.0;857.0;383.0;-827.0;-81.0;444.0
353.0;924.0;-215.0;826.0;963.0;847.0;-894.0;-180.0;483.0
288.0;929.0;-341.0;782.0;1136.0;517.0;-813.0;-356.0;585.0
345.0;885.0;-17.0;819.0;903.0;640.0;-1026.0;-352.0;176.0
336.0;856.0;-100.0;840.0;1039.0;694.0;-869.0;-209.0;165.0
331.0;942.0;-133.0;856.0;995.0;816.0;-932.0;-136.0;483.0
396.0;879.0;-40.0;877.0;1039.0;846.0;-984.0;-206.0;473.0
399.0;850.0;-112.0;818.0;962.0;746.0;-994.0;-468.0;498.0
349.0;886.0;-349.0;811.0;974.0;838.0;-1008.0;-466.0;398.0
427.0;935.0;-237.0;756.0;806.0;824.0;-869.0;-496.0;656.0
440.0;926.0;-228.0;755.0;750.0;754.0;-862.0;-490.0;621.0
470.0;924.0;-242.0;764.0;801.0;519.0;-878.0;-485.0;610.0
377.0;969.0;-290.0;942.0;1122.0;586.0;-890.0;-508.0;482.0
439.0;874.0;-191.0;785.0;990.0;546.0;-843.0;-288.0;429.0
462.0;941.0;-390.0;858.0;996.0;418.0;-876.0;-339.0;529.0
402.0;939.0;-326.0;849.0;1036.0;558.0;-892.0;-345.0;482.0
380.0;933.0;-306.0;848.0;1033.0;656.0;-941.0;-440.0;463.0
341.0;940.0;-276.0;857.0;1016.0;834.0;-923.0;-377.0;406.0
291.0;934.0;-275.0;849.0;1166.0;815.0;-929.0;-369.0;381.0
239.0;818.0;-302.0;800.0;1053.0;668.0;-1063.0;-369.0;390.0
491.0;906.0;-253.0;753.0;791.0;301.0;-869.0;-495.0;613.0
456.0;912.0;-258.0;743.0;808.0;309.0;-866.0;-497.0;619.0
300.0;1001.0;-227.0;971.0;1088.0;948.0;-879.0;-317.0;378.0
282.0;952.0;-82.0;925.0;1041.0;920.0;-1036.0;-276.0;323.0
325.0;907.0;-59.0;870.0;996.0;886.0;-1005.0;-189.0;346.0
398.0;887.0;-161.0;818.0;920.0;677.0;-978.0;-431.0;303.0
362.0;881.0;-107.0;812.0;975.0;750.0;-962.0;-400.0;315.0
255.0;1008.0;-94.0;868.0;928.0;462.0;-952.0;-287.0;192.0
373.0;865.0;-15.0;811.0;994.0;844.0;-977.0;-239.0;416.0
131.0;1177.0;-193.0;1205.0;1157.0;835.0;-727.0;-108.0;411.0
269.0;1031.0;-183.0;954.0;1034.0;836.0;-915.0;-378.0;405.0
334.0;934.0;-37.0;934.0;1106.0;781.0;-991.0;-237.0;380.0
468.0;897.0;-252.0;758.0;785.0;351.0;-868.0;-505.0;639.0
477.0;905.0;-246.0;724.0;805.0;344.0;-871.0;-499.0;647.0
295.0;1008.0;-263.0;901.0;1051.0;550.0;-1123.0;-274.0;262.0
483.0;915.0;-262.0;732.0;822.0;324.0;-861.0;-498.0;606.0
262.0;1153.0;-212.0;1016.0;973.0;517.0;-956.0;-294.0;394.0
353.0;969.0;-166.0;904.0;1015.0;504.0;-769.0;-286.0;299.0
475.0;892.0;-194.0;775.0;1083.0;524.0;-1008.0;-247.0;457.0
387.0;1010.0;-192.0;887.0;1214.0;614.0;-981.0;-252.0;572.0
485.0;905.0;-264.0;745.0;818.0;413.0;-876.0;-495.0;603.0
458.0;901.0;-233.0;754.0;797.0;397.0;-864.0;-516.0;647.0
359.0;855.0;-96.0;811.0;1055.0;463.0;-893.0;-94.0;491.0
505.0;880.0;-21.0;674.0;523.0;755.0;-831.0;-597.0;666.0
375.0;972.0;-133.0;927.0;1091.0;886.0;-970.0;-241.0;400.0
320.0;930.0;-222.0;871.0;992.0;539.0;-959.0;-383.0;335.0
403.0;760.0;-27.0;786.0;996.0;634.0;-1082.0;-273.0;169.0
357.0;912.0;-221.0;835.0;975.0;795.0;-949.0;-364.0;398.0
366.0;923.0;-143.0;852.0;905.0;437.0;-1015.0;-206.0;376.0
393.0;833.0;-231.0;756.0;976.0;432.0;-938.0;-446.0;368.0
442.0;1044.0;-253.0;934.0;1149.0;579.0;-909.0;-379.0;510.0
379.0;886.0;-63.0;845.0;1032.0;795.0;-989.0;-208.0;425.0
346.0;871.0;-91.0;804.0;963.0;710.0;-1006.0;-254.0;368.0
397.0;973.0;-204.0;938.0;1094.0;698.0;-923.0;-338.0;456.0
399.0;940.0;-204.0;851.0;994.0;996.0;-940.0;-323.0;451.0
387.0;922.0;-199.0;885.0;1014.0;908.0;-943.0;-322.0;423.0
403.0;929.0;-202.0;841.0;1014.0;956.0;-955.0;-328.0;413.0
376.0;961.0;-203.0;896.0;1011.0;943.0;-945.0;-332.0;403.0
379.0;952.0;-214.0;874.0;1004.0;948.0;-950.0;-347.0;388.0
340.0;962.0;-235.0;872.0;967.0;899.0;-955.0;-369.0;399.0
321.0;894.0;-222.0;888.0;1070.0;707.0;-757.0;-357.0;418.0
385.0;942.0;-263.0;906.0;1066.0;702.0;-857.0;-292.0;478.0
326.0;918.0;-230.0;853.0;979.0;572.0;-970.0;-312.0;416.0
333.0;911.0;-229.0;855.0;940.0;592.0;-977.0;-342.0;379.0
303.0;1001.0;-171.0;950.0;1082.0;779.0;-896.0;-343.0;428.0
318.0;1021.0;-133.0;955.0;1078.0;784.0;-904.0;-312.0;404.0
335.0;941.0;-127.0;906.0;1006.0;759.0;-1010.0;-266.0;356.0
359.0;941.0;-101.0;878.0;1025.0;692.0;-992.0;-223.0;375.0
387.0;980.0;-142.0;918.0;1026.0;736.0;-977.0;-220.0;402.0
338.0;958.0;-161.0;897.0;1041.0;667.0;-969.0;-329.0;406.0
333.0;933.0;-175.0;882.0;1028.0;704.0;-973.0;-283.0;371.0
303.0;951.0;-139.0;912.0;1026.0;803.0;-953.0;-221.0;392.0
387.0;918.0;-241.0;831.0;960.0;847.0;-945.0;-281.0;454.0
340.0;959.0;-178.0;916.0;1042.0;800.0;-997.0;-304.0;382.0
340.0;999.0;-201.0;935.0;1043.0;825.0;-982.0;-312.0;375.0
327.0;1007.0;-161.0;938.0;1042.0;759.0;-968.0;-301.0;409.0
326.0;961.0;-133.0;903.0;1033.0;925.0;-983.0;-295.0;390.0
389.0;924.0;-188.0;864.0;1015.0;996.0;-964.0;-296.0;420.0
393.0;933.0;-197.0;863.0;1023.0;976.0;-950.0;-289.0;428.0
387.0;944.0;-220.0;858.0;983.0;894.0;-942.0;-351.0;413.0
366.0;988.0;-245.0;918.0;1070.0;795.0;-934.0;-352.0;426.0
348.0;952.0;-136.0;896.0;1014.0;866.0;-987.0;-297.0;337.0
317.0;983.0;-88.0;894.0;1036.0;1334.0;-993.0;-278.0;391.0
50.0;1088.0;223.0;962.0;950.0;617.0;-917.0;-160.0;183.0
305.0;955.0;-67.0;930.0;1046.0;691.0;-974.0;-272.0;368.0
312.0;979.0;-97.0;905.0;1040.0;681.0;-973.0;-247.0;385.0
340.0;962.0;-104.0;896.0;994.0;668.0;-970.0;-252.0;395.0
278.0;975.0;-110.0;931.0;1043.0;693.0;-951.0;-266.0;380.0
280.0;978.0;-112.0;914.0;1052.0;667.0;-955.0;-255.0;365.0
296.0;974.0;-92.0;925.0;1056.0;670.0;-959.0;-262.0;393.0
285.0;1010.0;-108.0;932.0;1002.0;704.0;-973.0;-245.0;408.0
244.0;986.0;-3.0;985.0;1143.0;687.0;-1015.0;-237.0;360.0
270.0;939.0;-16.0;895.0;1053.0;669.0;-994.0;-190.0;375.0
310.0;980.0;-106.0;947.0;1059.0;475.0;-947.0;-179.0;411.0
371.0;911.0;-134.0;856.0;1008.0;869.0;-947.0;-264.0;460.0
383.0;892.0;-252.0;847.0;1035.0;904.0;-910.0;-373.0;446.0
389.0;905.0;-116.0;821.0;874.0;523.0;-1037.0;-319.0;293.0
600.0;881.0;-122.0;734.0;926.0;573.0;-973.0;-285.0;450.0
421.0;903.0;-283.0;822.0;1019.0;784.0;-877.0;-442.0;492.0
340.0;1007.0;-120.0;937.0;1062.0;913.0;-950.0;-264.0;387.0
359.0;980.0;-267.0;935.0;1054.0;865.0;-921.0;-365.0;422.0
389.0;920.0;-153.0;842.0;998.0;873.0;-986.0;-334.0;370.0
392.0;908.0;-170.0;854.0;1025.0;958.0;-988.0;-320.0;364.0
371.0;932.0;-194.0;867.0;1014.0;945.0;-976.0;-294.0;394.0
394.0;941.0;-221.0;867.0;1005.0;995.0;-943.0;-314.0;451.0
387.0;950.0;-232.0;886.0;956.0;882.0;-931.0;-382.0;415.0
318.0;906.0;-139.0;961.0;1135.0;835.0;-805.0;-357.0;484.0
315.0;935.0;-199.0;963.0;1146.0;792.0;-809.0;-386.0;457.0
456.0;962.0;-205.0;880.0;1064.0;600.0;-862.0;-287.0;498.0
507.0;962.0;-187.0;865.0;1094.0;609.0;-921.0;-358.0;493.0
532.0;1001.0;-150.0;912.0;1189.0;663.0;-895.0;-510.0;461.0
398.0;943.0;-247.0;879.0;1022.0;886.0;-929.0;-396.0;423.0
345.0;990.0;-68.0;916.0;1072.0;676.0;-980.0;-281.0;319.0
271.0;995.0;-121.0;932.0;1034.0;659.0;-963.0;-282.0;383.0
338.0;954.0;-161.0;876.0;1002.0;642.0;-929.0;-295.0;393.0
454.0;929.0;-265.0;852.0;987.0;872.0;-911.0;-352.0;486.0
225.0;980.0;-247.0;864.0;813.0;445.0;-966.0;-361.0;139.0
437.0;836.0;-154.0;837.0;1159.0;540.0;-897.0;-306.0;545.0
389.0;923.0;-204.0;855.0;995.0;870.0;-943.0;-374.0;433.0
419.0;926.0;-196.0;856.0;998.0;860.0;-950.0;-359.0;433.0
399.0;967.0;-190.0;878.0;1034.0;916.0;-948.0;-335.0;482.0
368.0;939.0;-167.0;866.0;1012.0;928.0;-946.0;-343.0;453.0
379.0;1066.0;-259.0;956.0;1047.0;359.0;-1011.0;-451.0;491.0
330.0;1052.0;-185.0;861.0;1012.0;476.0;-1038.0;-455.0;368.0
387.0;926.0;-108.0;840.0;1030.0;606.0;-1037.0;-340.0;355.0
355.0;844.0;-71.0;719.0;920.0;737.0;-960.0;-406.0;278.0
404.0;961.0;-27.0;854.0;1003.0;746.0;-781.0;-527.0;267.0
529.0;835.0;-428.0;604.0;547.0;344.0;-292.0;-846.0;816.0
394.0;923.0;-171.0;871.0;980.0;934.0;-957.0;-341.0;452.0
390.0;953.0;-176.0;867.0;988.0;866.0;-944.0;-299.0;434.0
375.0;943.0;-183.0;869.0;1034.0;827.0;-952.0;-330.0;464.0
397.0;892.0;-158.0;831.0;981.0;879.0;-953.0;-342.0;427.0
376.0;929.0;-179.0;829.0;970.0;861.0;-951.0;-362.0;385.0
427.0;931.0;-175.0;858.0;1001.0;937.0;-948.0;-317.0;460.0
365.0;925.0;-159.0;856.0;989.0;789.0;-938.0;-317.0;467.0
389.0;915.0;-149.0;851.0;1004.0;851.0;-940.0;-311.0;448.0
370.0;935.0;-170.0;870.0;999.0;811.0;-943.0;-303.0;461.0
425.0;988.0;-195.0;917.0;1067.0;1101.0;-955.0;-366.0;554.0
408.0;951.0;-188.0;880.0;1032.0;914.0;-938.0;-370.0;455.0
416.0;945.0;-218.0;847.0;1030.0;837.0;-884.0;-349.0;524.0
408.0;932.0;-282.0;806.0;928.0;1039.0;-982.0;-424.0;455.0
496.0;948.0;-292.0;877.0;1095.0;462.0;-942.0;-419.0;571.0
436.0;938.0;-284.0;868.0;1019.0;559.0;-858.0;-338.0;504.0
498.0;943.0;-176.0;804.0;688.0;474.0;-824.0;-518.0;484.0
1011.0;-104.0;-820.0;-308.0;-380.0;276.0;35.0;-1007.0;795.0
433.0;919.0;-173.0;857.0;1054.0;812.0;-876.0;-340.0;556.0
605.0;836.0;-300.0;653.0;757.0;992.0;-841.0;-525.0;492.0
648.0;728.0;-173.0;626.0;707.0;562.0;-887.0;-430.0;-12.0
686.0;796.0;-266.0;532.0;599.0;852.0;-850.0;-625.0;529.0
590.0;825.0;-294.0;698.0;825.0;760.0;-858.0;-515.0;514.0
591.0;836.0;-303.0;692.0;821.0;775.0;-851.0;-529.0;518.0
244.0;926.0;-224.0;922.0;1084.0;765.0;-732.0;-163.0;179.0
288.0;914.0;-148.0;933.0;1088.0;762.0;-827.0;-228.0;250.0
572.0;837.0;-279.0;702.0;816.0;756.0;-863.0;-519.0;499.0
427.0;951.0;-363.0;842.0;891.0;698.0;-887.0;-270.0;243.0
528.0;945.0;-275.0;872.0;1061.0;704.0;-957.0;-415.0;523.0
439.0;978.0;-298.0;893.0;1177.0;765.0;-876.0;-458.0;514.0
573.0;839.0;-260.0;690.0;811.0;755.0;-867.0;-510.0;497.0
496.0;826.0;-204.0;738.0;958.0;853.0;-899.0;-194.0;444.0
572.0;845.0;-257.0;703.0;829.0;760.0;-872.0;-492.0;506.0
534.0;867.0;-245.0;720.0;816.0;736.0;-878.0;-494.0;492.0
230.0;974.0;-183.0;952.0;1060.0;723.0;-967.0;-439.0;281.0
219.0;888.0;-5.0;1000.0;1226.0;923.0;-940.0;-45.0;484.0
391.0;886.0;-297.0;848.0;1035.0;845.0;-885.0;-381.0;369.0
390.0;913.0;-184.0;836.0;1013.0;860.0;-943.0;-268.0;420.0
439.0;911.0;-219.0;805.0;948.0;701.0;-929.0;-333.0;467.0
422.0;912.0;-228.0;821.0;965.0;665.0;-878.0;-378.0;424.0
469.0;869.0;-292.0;797.0;999.0;831.0;-906.0;-383.0;486.0
330.0;1017.0;-279.0;1013.0;1123.0;898.0;-888.0;-401.0;387.0
275.0;943.0;-278.0;828.0;921.0;758.0;-1018.0;-434.0;206.0
361.0;934.0;-21.0;901.0;1061.0;767.0;-1007.0;-201.0;326.0
379.0;972.0;-54.0;929.0;1032.0;827.0;-1017.0;-204.0;381.0
311.0;963.0;-134.0;877.0;1016.0;799.0;-996.0;-268.0;352.0
315.0;982.0;-118.0;903.0;1002.0;819.0;-973.0;-271.0;329.0
326.0;983.0;-125.0;893.0;988.0;839.0;-948.0;-284.0;388.0
377.0;917.0;-146.0;866.0;992.0;861.0;-955.0;-294.0;386.0
339.0;970.0;-174.0;881.0;986.0;716.0;-960.0;-303.0;356.0
310.0;987.0;-162.0;897.0;1016.0;841.0;-960.0;-296.0;375.0
342.0;1000.0;-202.0;914.0;1018.0;831.0;-935.0;-322.0;354.0
316.0;999.0;-148.0;933.0;1010.0;799.0;-990.0;-293.0;295.0
287.0;951.0;-106.0;879.0;979.0;752.0;-995.0;-257.0;288.0
282.0;1049.0;-141.0;932.0;1021.0;825.0;-988.0;-245.0;323.0
229.0;1048.0;-126.0;862.0;988.0;687.0;-949.0;-226.0;401.0
374.0;936.0;-18.0;845.0;1089.0;812.0;-998.0;-199.0;514.0
387.0;954.0;-54.0;939.0;1073.0;927.0;-1050.0;-266.0;547.0
537.0;860.0;-239.0;729.0;808.0;750.0;-881.0;-500.0;504.0
534.0;867.0;-231.0;730.0;807.0;774.0;-883.0;-499.0;495.0
550.0;849.0;-222.0;721.0;826.0;784.0;-888.0;-518.0;472.0
548.0;883.0;-251.0;727.0;815.0;802.0;-845.0;-531.0;536.0
378.0;1213.0;-193.0;816.0;866.0;374.0;-831.0;-446.0;416.0
360.0;800.0;-139.0;844.0;1061.0;911.0;-948.0;-171.0;127.0
184.0;937.0;-215.0;795.0;854.0;500.0;-971.0;-579.0;110.0
-106.0;941.0;541.0;997.0;1174.0;560.0;-921.0;209.0;225.0
608.0;812.0;-132.0;668.0;969.0;451.0;-794.0;-704.0;491.0
311.0;962.0;-224.0;877.0;1014.0;234.0;-952.0;-322.0;398.0
456.0;873.0;-189.0;949.0;1104.0;989.0;-1027.0;-381.0;500.0
186.0;873.0;111.0;914.0;995.0;1131.0;-969.0;-20.0;355.0
232.0;999.0;57.0;973.0;908.0;834.0;-1000.0;-151.0;393.0
365.0;923.0;-127.0;826.0;1128.0;909.0;-641.0;-181.0;436.0
177.0;732.0;-214.0;734.0;931.0;552.0;-1140.0;-204.0;211.0
291.0;962.0;-44.0;1047.0;1427.0;486.0;-1328.0;-113.0;528.0
190.0;1001.0;-119.0;944.0;1098.0;771.0;-875.0;-71.0;386.0
530.0;669.0;140.0;891.0;979.0;528.0;-865.0;-395.0;573.0
482.0;1187.0;-155.0;966.0;810.0;653.0;-873.0;-127.0;444.0
392.0;860.0;18.0;852.0;921.0;435.0;-1069.0;-609.0;200.0
399.0;845.0;-251.0;976.0;1187.0;471.0;-1130.0;-442.0;424.0
475.0;801.0;-161.0;795.0;862.0;1011.0;-1079.0;-214.0;507.0
744.0;653.0;-107.0;573.0;690.0;878.0;-694.0;-552.0;469.0
376.0;700.0;38.0;835.0;951.0;426.0;-1443.0;-390.0;234.0
330.0;624.0;36.0;617.0;846.0;512.0;-939.0;-220.0;164.0
514.0;829.0;-246.0;710.0;879.0;571.0;-1033.0;-705.0;625.0
488.0;1320.0;-264.0;1031.0;1399.0;766.0;-871.0;-352.0;597.0
322.0;957.0;296.0;765.0;816.0;539.0;-896.0;-193.0;130.0
388.0;850.0;-287.0;927.0;1088.0;535.0;-919.0;-690.0;553.0
456.0;1231.0;-259.0;979.0;1027.0;586.0;-914.0;-452.0;287.0
261.0;989.0;-351.0;988.0;1079.0;758.0;-1024.0;-481.0;560.0
367.0;901.0;-209.0;582.0;1237.0;737.0;-805.0;-446.0;588.0
528.0;821.0;-417.0;757.0;885.0;493.0;-844.0;-364.0;728.0
261.0;734.0;35.0;701.0;913.0;553.0;-1066.0;-153.0;168.0
148.0;1010.0;-156.0;1222.0;1101.0;554.0;-1036.0;-104.0;389.0
350.0;925.0;188.0;863.0;1078.0;421.0;-895.0;123.0;455.0
352.0;791.0;-215.0;671.0;691.0;681.0;-1233.0;-867.0;337.0
324.0;856.0;-261.0;1040.0;1102.0;627.0;-732.0;-83.0;414.0
430.0;812.0;-468.0;857.0;1198.0;585.0;-890.0;-397.0;570.0
976.0;-100.0;-777.0;-335.0;-367.0;812.0;78.0;-997.0;799.0
820.0;-538.0;-819.0;-765.0;-563.0;791.0;351.0;-826.0;249.0
317.0;715.0;87.0;692.0;831.0;511.0;-1351.0;-264.0;198.0
227.0;796.0;-351.0;873.0;1011.0;433.0;-1043.0;-580.0;299.0
402.0;971.0;-270.0;875.0;1091.0;326.0;-741.0;-313.0;572.0
478.0;934.0;-500.0;851.0;1093.0;453.0;-802.0;-477.0;505.0
400.0;1060.0;-101.0;965.0;911.0;692.0;-763.0;-81.0;144.0
499.0;1076.0;-234.0;872.0;1221.0;513.0;-685.0;-354.0;497.0
425.0;1232.0;-277.0;824.0;1300.0;568.0;-851.0;-311.0;441.0
445.0;791.0;-304.0;1023.0;1403.0;782.0;-778.0;-519.0;551.0
384.0;1147.0;56.0;1012.0;979.0;712.0;-1069.0;-277.0;326.0
274.0;917.0;175.0;940.0;1045.0;497.0;-780.0;-340.0;252.0
184.0;932.0;-331.0;977.0;986.0;434.0;-1445.0;-345.0;372.0
173.0;481.0;-267.0;549.0;492.0;394.0;-846.0;-326.0;182.0
590.0;774.0;-166.0;676.0;948.0;440.0;-782.0;-710.0;532.0
478.0;734.0;45.0;659.0;740.0;676.0;-1100.0;-119.0;289.0
450.0;935.0;-298.0;1015.0;1150.0;626.0;-869.0;-327.0;697.0
294.0;1243.0;-335.0;937.0;1364.0;420.0;-942.0;-367.0;552.0
154.0;952.0;-349.0;965.0;932.0;435.0;-1280.0;-351.0;368.0
403.0;1019.0;-172.0;998.0;1185.0;836.0;-873.0;-344.0;146.0
262.0;1048.0;-80.0;895.0;1085.0;876.0;-1089.0;-267.0;226.0
207.0;1124.0;-379.0;914.0;1005.0;538.0;-904.0;-502.0;271.0
487.0;1043.0;-231.0;1128.0;1503.0;664.0;-951.0;-423.0;469.0
798.0;578.0;-280.0;270.0;266.0;956.0;-448.0;-766.0;529.0
329.0;717.0;-35.0;770.0;1029.0;684.0;-1146.0;-155.0;155.0
409.0;1008.0;-219.0;951.0;1097.0;419.0;-583.0;-331.0;451.0
351.0;955.0;-232.0;878.0;989.0;122.0;-950.0;-329.0;422.0
155.0;933.0;-210.0;930.0;884.0;462.0;-789.0;-125.0;206.0
422.0;1268.0;-363.0;1068.0;1383.0;485.0;-742.0;-388.0;519.0
379.0;864.0;-445.0;891.0;1115.0;902.0;-1026.0;-407.0;434.0
557.0;815.0;-45.0;736.0;980.0;1054.0;-912.0;-364.0;223.0
511.0;900.0;42.0;606.0;567.0;843.0;-747.0;-422.0;276.0
190.0;760.0;22.0;850.0;863.0;613.0;-845.0;-22.0;496.0
164.0;951.0;-167.0;642.0;836.0;681.0;-1158.0;-186.0;232.0
546.0;842.0;-219.0;933.0;941.0;509.0;-839.0;-763.0;333.0
320.0;1192.0;-239.0;1209.0;1311.0;570.0;-1116.0;-392.0;412.0
428.0;1122.0;-357.0;960.0;1136.0;570.0;-804.0;-441.0;563.0
585.0;1219.0;-218.0;650.0;817.0;502.0;-772.0;-471.0;366.0
466.0;1093.0;-167.0;1019.0;1213.0;531.0;-889.0;-74.0;649.0
503.0;892.0;-251.0;728.0;797.0;292.0;-871.0;-500.0;650.0
214.0;808.0;-92.0;868.0;843.0;497.0;-1512.0;-268.0;113.0
483.0;886.0;-435.0;848.0;1261.0;622.0;-946.0;-426.0;534.0
186.0;1062.0;-225.0;772.0;860.0;468.0;-1085.0;-140.0;500.0
371.0;686.0;12.0;664.0;797.0;507.0;-968.0;-106.0;140.0
333.0;678.0;-20.0;637.0;908.0;656.0;-845.0;-143.0;56.0
316.0;694.0;22.0;715.0;816.0;486.0;-1081.0;-163.0;139.0
503.0;1277.0;-235.0;1245.0;1293.0;705.0;-840.0;-287.0;566.0
369.0;691.0;-15.0;588.0;810.0;508.0;-971.0;-137.0;130.0
616.0;851.0;-3.0;401.0;319.0;683.0;-965.0;-549.0;723.0
309.0;872.0;439.0;879.0;881.0;220.0;-898.0;-234.0;179.0
13.0;1039.0;321.0;989.0;1046.0;755.0;-978.0;-48.0;207.0
464.0;828.0;-121.0;847.0;1133.0;1039.0;-956.0;-226.0;437.0
