InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;Accelerometer RUA_ accX;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RUA magneticZ;Accelerometer LH accX;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA gyroZ;Accelerometer RKN_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4
-19;108.0;189.0;19;1176.0;-265.0;346.0;4;628.0;-655.0;1.0;621.0;-751.0
32;207.0;590.0;-32;644.0;-493.0;129.0;35;556.0;1263.0;-9.0;635.0;-765.0
-769;717.0;245.0;769;169.0;157.0;251.0;-1;-158.0;297.0;-213.0;320.0;-927.0
13;826.0;-35.0;-13;350.0;187.0;212.0;0;-67.0;-350.0;-114.0;173.0;-957.0
-2;888.0;112.0;2;321.0;129.0;58.0;8;13.0;99.0;-91.0;87.0;-971.0
223;254.0;281.0;-223;227.0;-194.0;470.0;-5;231.0;1261.0;-580.0;-590.0;795.0
25;114.0;202.0;-25;329.0;-177.0;286.0;257;101.0;-526.0;557.0;648.0;-756.0
112;957.0;656.0;-112;440.0;-56.0;670.0;-2;71.0;92.0;5.0;-144.0;935.0
3;949.0;650.0;-3;599.0;-90.0;745.0;-2;59.0;427.0;-82.0;-139.0;940.0
12;939.0;717.0;-12;960.0;-210.0;676.0;-1;-115.0;235.0;-41.0;-133.0;919.0
18;912.0;849.0;-18;902.0;-101.0;863.0;5;-8.0;-133.0;-154.0;-162.0;908.0
22;843.0;669.0;-22;870.0;65.0;878.0;6;256.0;99.0;-184.0;-173.0;899.0
349;90.0;187.0;-349;307.0;421.0;277.0;-208;293.0;480.0;-1048.0;306.0;-468.0
-345;166.0;446.0;345;356.0;-233.0;167.0;-245;322.0;793.0;1184.0;-278.0;170.0
47;881.0;188.0;-47;414.0;124.0;57.0;-3;8.0;-118.0;-218.0;67.0;-972.0
11;728.0;416.0;-11;863.0;-108.0;944.0;9;-8.0;1111.0;-207.0;-283.0;904.0
78;545.0;10.0;-78;300.0;29.0;92.0;-47;41.0;446.0;-326.0;345.0;-921.0
57;438.0;-32.0;-57;231.0;-54.0;216.0;41;208.0;563.0;-181.0;415.0;-898.0
307;187.0;552.0;-307;350.0;-467.0;986.0;170;263.0;-131.0;-41.0;-587.0;757.0
489;116.0;275.0;-489;194.0;-23.0;252.0;65;226.0;954.0;22.0;637.0;-763.0
-716;184.0;109.0;716;463.0;-543.0;757.0;-22;154.0;784.0;-22.0;-597.0;731.0
-21;-23.0;330.0;21;-365.0;-309.0;343.0;3;956.0;24.0;-86.0;-386.0;271.0
-238;198.0;351.0;238;208.0;-486.0;1176.0;-19;56.0;338.0;-471.0;-600.0;745.0
206;341.0;47.0;-206;444.0;174.0;264.0;24;143.0;-477.0;150.0;613.0;-759.0
-34;199.0;332.0;34;210.0;-486.0;1241.0;-28;67.0;348.0;-524.0;-599.0;747.0
252;73.0;437.0;-252;393.0;488.0;277.0;-13;334.0;-221.0;56.0;573.0;-703.0
-59;1.0;842.0;59;-108.0;-377.0;302.0;-14;771.0;-1338.0;-80.0;-384.0;269.0
107;64.0;363.0;-107;317.0;497.0;195.0;-42;288.0;-318.0;4.0;566.0;-698.0
-393;263.0;223.0;393;238.0;-415.0;562.0;-24;55.0;-1022.0;97.0;-604.0;761.0
-417;308.0;159.0;417;414.0;-596.0;162.0;510;178.0;702.0;-45.0;-486.0;444.0
225;181.0;302.0;-225;249.0;-450.0;611.0;-19;165.0;548.0;68.0;-614.0;670.0
238;131.0;109.0;-238;179.0;-596.0;343.0;-177;401.0;-854.0;347.0;-518.0;566.0
333;223.0;198.0;-333;200.0;-602.0;406.0;41;147.0;622.0;93.0;-511.0;488.0
189;279.0;224.0;-189;207.0;-334.0;687.0;2;-88.0;478.0;136.0;-607.0;774.0
14;146.0;-19.0;-14;199.0;-287.0;829.0;-20;170.0;-538.0;-238.0;-632.0;765.0
-952;113.0;313.0;952;216.0;-610.0;-93.0;-736;215.0;-98.0;-482.0;-451.0;450.0
-2;506.0;864.0;2;687.0;204.0;825.0;0;336.0;1744.0;18.0;116.0;153.0
-679;363.0;320.0;679;215.0;167.0;345.0;566;85.0;670.0;-213.0;-15.0;132.0
-182;872.0;155.0;182;380.0;361.0;-88.0;-44;19.0;-350.0;-608.0;32.0;945.0
-28;882.0;257.0;28;439.0;218.0;-183.0;10;78.0;419.0;-436.0;-79.0;963.0
-6;784.0;357.0;6;366.0;123.0;-252.0;14;-167.0;342.0;252.0;-230.0;944.0
-50;547.0;85.0;50;583.0;294.0;-252.0;211;473.0;-978.0;136.0;-85.0;-115.0
-4;344.0;174.0;4;430.0;-61.0;494.0;19;157.0;-1462.0;-95.0;-557.0;822.0
22;972.0;146.0;-22;446.0;-263.0;-25.0;6;-129.0;87.0;-316.0;-1.0;890.0
-291;162.0;1019.0;291;123.0;-732.0;407.0;230;773.0;-1211.0;-62.0;-498.0;506.0
-99;117.0;984.0;99;247.0;-644.0;444.0;177;698.0;-1287.0;-209.0;-461.0;494.0
35;121.0;799.0;-35;84.0;-618.0;510.0;-47;539.0;-961.0;-37.0;-442.0;475.0
-61;992.0;564.0;61;620.0;-305.0;260.0;2;-335.0;388.0;-397.0;6.0;890.0
-26;996.0;452.0;26;719.0;-323.0;272.0;-1;-275.0;69.0;-347.0;5.0;888.0
-262;141.0;171.0;262;303.0;-707.0;27.0;95;351.0;478.0;-84.0;-608.0;628.0
10;978.0;548.0;-10;719.0;-288.0;325.0;-6;-318.0;-71.0;-459.0;-8.0;874.0
126;305.0;153.0;-126;397.0;-170.0;505.0;338;95.0;634.0;-120.0;-638.0;763.0
69;958.0;352.0;-69;758.0;-288.0;340.0;6;-188.0;-554.0;-573.0;-15.0;869.0
-46;912.0;280.0;46;731.0;-200.0;313.0;-2;-78.0;-488.0;-95.0;-25.0;885.0
-64;925.0;408.0;64;78.0;253.0;286.0;16;41.0;447.0;-3.0;-31.0;977.0
-10;955.0;189.0;10;421.0;172.0;228.0;0;-461.0;-164.0;-158.0;14.0;978.0
55;896.0;269.0;-55;-40.0;220.0;405.0;11;150.0;-825.0;-115.0;15.0;976.0
25;964.0;75.0;-25;251.0;201.0;-65.0;19;-168.0;-388.0;86.0;15.0;986.0
-26;887.0;156.0;26;235.0;267.0;-10.0;-6;-155.0;554.0;23.0;12.0;977.0
24;913.0;37.0;-24;-410.0;178.0;148.0;12;320.0;334.0;-10.0;19.0;975.0
44;948.0;65.0;-44;877.0;165.0;142.0;4;-128.0;-438.0;21.0;11.0;973.0
-48;916.0;286.0;48;651.0;-165.0;465.0;14;53.0;-660.0;-236.0;-25.0;886.0
-3;319.0;104.0;3;341.0;-81.0;1173.0;2;83.0;-928.0;-247.0;-555.0;824.0
109;793.0;-18.0;-109;583.0;9.0;467.0;41;239.0;-261.0;-55.0;-176.0;963.0
-148;466.0;316.0;148;52.0;171.0;427.0;101;295.0;-936.0;-518.0;-412.0;862.0
14;845.0;78.0;-14;466.0;52.0;116.0;5;-169.0;524.0;-178.0;-217.0;944.0
-799;180.0;693.0;799;883.0;-180.0;487.0;533;160.0;-112.0;26.0;-609.0;764.0
24;809.0;159.0;-24;415.0;-38.0;70.0;-7;-344.0;-341.0;-95.0;-250.0;953.0
2;807.0;83.0;-2;397.0;-35.0;113.0;-3;-420.0;-41.0;-127.0;-252.0;953.0
124;274.0;762.0;-124;775.0;372.0;929.0;-103;90.0;630.0;-67.0;-321.0;518.0
199;473.0;578.0;-199;494.0;-488.0;458.0;-45;108.0;-1091.0;-58.0;-372.0;201.0
-698;74.0;901.0;698;559.0;248.0;884.0;285;306.0;440.0;-570.0;-294.0;414.0
23;812.0;263.0;-23;520.0;-72.0;65.0;-6;-279.0;319.0;-119.0;-250.0;953.0
8;793.0;392.0;-8;597.0;-40.0;107.0;2;0.0;344.0;-117.0;-243.0;953.0
15;845.0;527.0;-15;625.0;-4.0;18.0;-18;153.0;215.0;-117.0;-204.0;961.0
1;355.0;677.0;-1;631.0;-515.0;254.0;-146;545.0;548.0;435.0;438.0;-436.0
232;-96.0;924.0;-232;98.0;-498.0;465.0;397;728.0;-542.0;-299.0;-205.0;124.0
8;881.0;166.0;-8;402.0;237.0;40.0;-5;-61.0;-126.0;44.0;53.0;962.0
-29;889.0;107.0;29;402.0;227.0;-20.0;0;-162.0;-105.0;-398.0;42.0;967.0
-295;259.0;766.0;295;658.0;-603.0;159.0;21;252.0;1141.0;-424.0;529.0;-520.0
27;905.0;138.0;-27;328.0;113.0;40.0;11;-96.0;-75.0;-8.0;-52.0;975.0
6;264.0;111.0;-6;206.0;-238.0;314.0;-43;-33.0;398.0;-14.0;617.0;-764.0
-513;411.0;96.0;513;72.0;-263.0;-56.0;19;-5.0;-546.0;-479.0;588.0;-803.0
613;393.0;59.0;-613;65.0;-281.0;135.0;-35;-53.0;114.0;112.0;572.0;-816.0
-50;223.0;233.0;50;178.0;-9.0;440.0;-15;-30.0;642.0;-532.0;554.0;-804.0
-275;269.0;118.0;275;85.0;-599.0;379.0;53;-64.0;51.0;-72.0;-554.0;754.0
181;285.0;170.0;-181;140.0;-454.0;753.0;59;-11.0;144.0;-91.0;-596.0;780.0
-258;323.0;39.0;258;254.0;136.0;794.0;889;14.0;367.0;-35.0;519.0;-758.0
96;873.0;300.0;-96;103.0;514.0;701.0;-101;-166.0;189.0;39.0;39.0;-816.0
-43;958.0;119.0;43;91.0;654.0;646.0;-25;-375.0;65.0;18.0;-18.0;-809.0
-65;814.0;704.0;65;622.0;471.0;320.0;156;-162.0;1218.0;-108.0;109.0;-839.0
22;873.0;596.0;-22;646.0;615.0;271.0;9;181.0;-26.0;-208.0;37.0;-820.0
-16;868.0;810.0;16;394.0;708.0;262.0;-2;75.0;-166.0;-262.0;-40.0;-722.0
12;870.0;694.0;-12;782.0;834.0;274.0;-1;392.0;200.0;-288.0;-42.0;-719.0
9;845.0;828.0;-9;642.0;908.0;290.0;2;298.0;-90.0;-91.0;-72.0;-713.0
-10;856.0;628.0;10;695.0;925.0;282.0;-4;227.0;-296.0;-52.0;-81.0;-699.0
19;407.0;85.0;-19;225.0;-340.0;314.0;-17;101.0;-798.0;-108.0;-616.0;787.0
14;130.0;88.0;-14;265.0;-216.0;307.0;-18;231.0;-1315.0;-99.0;-590.0;802.0
7;933.0;163.0;-7;357.0;107.0;0.0;-3;-79.0;75.0;29.0;-48.0;977.0
-10;910.0;188.0;10;348.0;123.0;69.0;-12;-23.0;156.0;-162.0;-44.0;978.0
113;266.0;759.0;-113;453.0;378.0;627.0;6;14.0;831.0;-426.0;-379.0;487.0
-2;915.0;115.0;2;192.0;138.0;9.0;-5;-23.0;330.0;105.0;-42.0;978.0
-747;220.0;105.0;747;233.0;229.0;509.0;667;88.0;1301.0;-228.0;-107.0;346.0
304;205.0;887.0;-304;944.0;-45.0;728.0;179;383.0;1600.0;-48.0;-133.0;99.0
-447;823.0;257.0;447;442.0;646.0;831.0;-27;-3.0;-411.0;-101.0;-22.0;784.0
547;42.0;926.0;-547;303.0;-82.0;768.0;157;751.0;-1389.0;-217.0;-189.0;88.0
351;48.0;772.0;-351;164.0;-51.0;687.0;384;828.0;-1122.0;-220.0;-189.0;84.0
-38;891.0;316.0;38;547.0;1174.0;924.0;6;53.0;52.0;-352.0;164.0;809.0
-8;875.0;525.0;8;477.0;1061.0;740.0;-2;19.0;129.0;10.0;140.0;814.0
25;958.0;447.0;-25;646.0;644.0;788.0;-3;-111.0;272.0;39.0;-14.0;865.0
-24;55.0;912.0;24;751.0;-127.0;699.0;15;606.0;1646.0;-358.0;-159.0;89.0
13;477.0;622.0;-13;621.0;347.0;211.0;-5;84.0;671.0;64.0;-442.0;858.0
24;906.0;137.0;-24;293.0;150.0;-29.0;-8;-55.0;264.0;-26.0;-37.0;979.0
12;228.0;713.0;-12;788.0;-309.0;107.0;-1;179.0;-1024.0;26.0;-296.0;182.0
26;261.0;707.0;-26;817.0;-413.0;312.0;-7;66.0;1321.0;18.0;-333.0;235.0
13;648.0;493.0;-13;765.0;-94.0;175.0;-43;-248.0;-470.0;24.0;-499.0;863.0
-642;129.0;100.0;642;24.0;-581.0;245.0;-474;75.0;-34.0;-263.0;-587.0;631.0
-932;76.0;87.0;932;256.0;-632.0;-172.0;-73;85.0;169.0;-122.0;-607.0;666.0
2;228.0;401.0;-2;553.0;-190.0;21.0;-73;294.0;-708.0;273.0;-576.0;809.0
33;253.0;140.0;-33;106.0;-605.0;358.0;-495;61.0;333.0;-620.0;-577.0;692.0
15;246.0;24.0;-15;233.0;-579.0;-421.0;12;120.0;218.0;-21.0;-596.0;753.0
11;265.0;768.0;-11;757.0;-132.0;666.0;-149;303.0;-1235.0;-263.0;-600.0;793.0
-10;212.0;903.0;10;596.0;-356.0;469.0;15;109.0;580.0;-315.0;-629.0;758.0
7;223.0;692.0;-7;612.0;-337.0;314.0;-9;291.0;-1367.0;-187.0;-316.0;203.0
-20;247.0;887.0;20;512.0;-241.0;340.0;0;489.0;1523.0;-237.0;-298.0;192.0
-7;402.0;421.0;7;807.0;105.0;253.0;7;368.0;-1191.0;-149.0;-544.0;834.0
-2;895.0;271.0;2;441.0;254.0;31.0;1;-30.0;140.0;-84.0;9.0;970.0
-893;378.0;219.0;893;226.0;406.0;1043.0;-545;84.0;63.0;-103.0;-304.0;468.0
52;278.0;438.0;-52;875.0;-127.0;669.0;-11;654.0;1054.0;-391.0;-179.0;23.0
-685;292.0;385.0;685;872.0;-128.0;322.0;347;358.0;175.0;-100.0;-604.0;786.0
-595;275.0;402.0;595;704.0;-129.0;395.0;372;304.0;549.0;-112.0;-611.0;781.0
17;188.0;796.0;-17;477.0;-585.0;491.0;-4;522.0;491.0;-154.0;-613.0;780.0
-732;238.0;285.0;732;373.0;-143.0;511.0;-306;256.0;303.0;-379.0;-578.0;786.0
-10;1073.0;27.0;10;30.0;309.0;198.0;-75;-442.0;-454.0;28.0;38.0;953.0
3;999.0;42.0;-3;478.0;292.0;230.0;-20;-81.0;352.0;27.0;64.0;957.0
-11;924.0;452.0;11;105.0;319.0;259.0;-3;-185.0;186.0;-149.0;61.0;954.0
-18;935.0;536.0;18;132.0;330.0;257.0;-1;-154.0;91.0;-73.0;60.0;954.0
-24;931.0;600.0;24;-85.0;338.0;224.0;-3;-399.0;-116.0;-353.0;51.0;956.0
-15;935.0;278.0;15;564.0;296.0;213.0;0;-187.0;-13.0;-102.0;3.0;966.0
33;947.0;-3.0;-33;360.0;299.0;164.0;4;-142.0;189.0;-84.0;7.0;963.0
-6;862.0;141.0;6;234.0;283.0;215.0;4;-236.0;228.0;-70.0;-56.0;926.0
23;817.0;347.0;-23;447.0;281.0;220.0;13;-325.0;644.0;-87.0;-91.0;922.0
22;900.0;520.0;-22;317.0;93.0;180.0;3;-334.0;-139.0;-72.0;-115.0;941.0
0;806.0;441.0;0;862.0;284.0;235.0;0;-378.0;42.0;-55.0;-225.0;941.0
0;783.0;566.0;0;1252.0;284.0;285.0;-1;-555.0;686.0;-63.0;-230.0;940.0
16;903.0;176.0;-16;242.0;273.0;-10.0;3;-123.0;82.0;-120.0;9.0;967.0
23;780.0;53.0;-23;-31.0;-47.0;88.0;0;296.0;637.0;-29.0;-259.0;944.0
29;171.0;106.0;-29;335.0;-373.0;301.0;-7;308.0;1109.0;6.0;-323.0;213.0
-117;475.0;421.0;117;458.0;113.0;281.0;-1;-74.0;1165.0;-19.0;469.0;-782.0
-22;562.0;-34.0;22;282.0;437.0;337.0;-2;-169.0;-67.0;50.0;-234.0;897.0
2;374.0;181.0;-2;225.0;86.0;-275.0;10;-95.0;-211.0;97.0;530.0;-786.0
1017;179.0;813.0;-1017;243.0;220.0;314.0;-112;478.0;-437.0;-209.0;-126.0;115.0
7;843.0;78.0;-7;389.0;256.0;110.0;3;-116.0;120.0;-87.0;14.0;956.0
-10;880.0;463.0;10;661.0;219.0;-54.0;-1;-47.0;370.0;-101.0;14.0;962.0
517;93.0;846.0;-517;893.0;211.0;643.0;986;369.0;-20.0;-518.0;-142.0;250.0
42;980.0;367.0;-42;665.0;185.0;198.0;3;-186.0;-170.0;-129.0;35.0;959.0
13;841.0;707.0;-13;474.0;1050.0;599.0;-15;2.0;120.0;-9.0;-142.0;-809.0
-9;849.0;422.0;9;295.0;1019.0;534.0;-22;32.0;156.0;-142.0;-116.0;-801.0
100;327.0;135.0;-100;460.0;-156.0;462.0;-101;142.0;-1056.0;-305.0;571.0;-810.0
23;215.0;794.0;-23;982.0;-325.0;289.0;-5;444.0;1239.0;-618.0;-319.0;183.0
-23;231.0;879.0;23;493.0;-128.0;199.0;64;769.0;1095.0;-387.0;368.0;-566.0
-10;154.0;856.0;10;524.0;-177.0;187.0;84;802.0;1271.0;-471.0;411.0;-573.0
111;-70.0;1125.0;-111;-59.0;-662.0;42.0;87;662.0;630.0;-440.0;-458.0;446.0
-1;279.0;423.0;1;878.0;-705.0;233.0;5;630.0;1011.0;-576.0;-447.0;461.0
-9;148.0;839.0;9;518.0;-181.0;209.0;77;746.0;1319.0;-427.0;415.0;-570.0
6;281.0;745.0;-6;714.0;-694.0;281.0;-1;683.0;802.0;405.0;-449.0;462.0
9;708.0;-111.0;-9;197.0;346.0;167.0;3;-339.0;325.0;-121.0;-212.0;940.0
6;535.0;956.0;-6;987.0;-205.0;230.0;25;173.0;805.0;-518.0;378.0;-214.0
80;21.0;798.0;-80;497.0;-236.0;343.0;14;754.0;1429.0;81.0;263.0;-172.0
12;-1.0;817.0;-12;527.0;-236.0;312.0;1;811.0;1096.0;-16.0;250.0;-164.0
207;147.0;757.0;-207;177.0;-180.0;347.0;-462;778.0;-703.0;-261.0;508.0;-633.0
29;50.0;559.0;-29;239.0;-678.0;269.0;-18;141.0;-1406.0;-337.0;-249.0;278.0
12;218.0;306.0;-12;145.0;-70.0;211.0;8;193.0;897.0;-8.0;588.0;-790.0
20;214.0;876.0;-20;917.0;-462.0;302.0;-1;528.0;1134.0;-10.0;619.0;-775.0
-3;205.0;1046.0;3;874.0;-459.0;324.0;1;499.0;160.0;16.0;618.0;-776.0
-19;249.0;820.0;19;692.0;-153.0;317.0;3;310.0;-759.0;124.0;601.0;-785.0
37;365.0;295.0;-37;670.0;5.0;208.0;27;242.0;-764.0;-322.0;518.0;-816.0
-23;588.0;-18.0;23;100.0;287.0;254.0;37;-197.0;358.0;-39.0;-364.0;908.0
36;506.0;316.0;-36;477.0;47.0;21.0;121;-154.0;353.0;96.0;609.0;-782.0
-861;439.0;29.0;861;136.0;84.0;548.0;-302;-57.0;-666.0;-81.0;-462.0;876.0
50;244.0;172.0;-50;337.0;-621.0;210.0;-68;171.0;-567.0;-102.0;-572.0;708.0
-3;314.0;744.0;3;545.0;-420.0;574.0;-2;483.0;-1191.0;-48.0;-332.0;304.0
86;202.0;839.0;-86;273.0;-318.0;551.0;90;380.0;1409.0;-161.0;-255.0;218.0
250;146.0;43.0;-250;167.0;-231.0;1417.0;27;185.0;1244.0;-227.0;-250.0;251.0
-53;386.0;812.0;53;873.0;-626.0;313.0;-76;491.0;1271.0;16.0;-430.0;419.0
4;202.0;80.0;-4;367.0;263.0;406.0;-35;11.0;-1576.0;-358.0;101.0;-316.0
122;349.0;826.0;-122;780.0;-641.0;205.0;-55;456.0;1536.0;-157.0;-433.0;424.0
25;264.0;-28.0;-25;258.0;165.0;37.0;-130;-49.0;-343.0;18.0;572.0;-760.0
-15;379.0;997.0;15;478.0;-249.0;58.0;-36;902.0;977.0;27.0;221.0;-72.0
158;109.0;633.0;-158;830.0;-404.0;203.0;11;548.0;-1639.0;9.0;-286.0;232.0
-16;172.0;630.0;16;-169.0;-711.0;286.0;7;787.0;-1056.0;-55.0;-325.0;298.0
-184;93.0;292.0;184;139.0;37.0;318.0;-930;32.0;33.0;45.0;594.0;-762.0
-47;340.0;986.0;47;893.0;-608.0;225.0;34;455.0;586.0;-92.0;395.0;-416.0
-66;350.0;233.0;66;275.0;9.0;413.0;3;198.0;-700.0;198.0;464.0;-691.0
535;217.0;252.0;-535;214.0;-87.0;486.0;58;228.0;1025.0;114.0;597.0;-792.0
-759;49.0;263.0;759;287.0;-569.0;102.0;715;56.0;763.0;-29.0;597.0;-622.0
155;509.0;118.0;-155;349.0;31.0;359.0;-49;166.0;-833.0;-51.0;585.0;-795.0
487;87.0;842.0;-487;487.0;-90.0;-46.0;-56;259.0;569.0;24.0;644.0;-759.0
-31;171.0;685.0;31;530.0;-262.0;413.0;-1;705.0;1139.0;-410.0;-161.0;95.0
897;57.0;965.0;-897;531.0;-298.0;350.0;344;577.0;188.0;-28.0;332.0;-269.0
-99;171.0;205.0;99;-89.0;-876.0;182.0;19;722.0;135.0;75.0;516.0;-532.0
19;384.0;674.0;-19;1086.0;-519.0;75.0;3;632.0;-102.0;-313.0;513.0;-536.0
-34;193.0;725.0;34;552.0;-281.0;401.0;-5;643.0;1241.0;-429.0;-160.0;102.0
102;143.0;318.0;-102;238.0;-5.0;-15.0;-92;62.0;-47.0;35.0;612.0;-767.0
78;158.0;-114.0;-78;343.0;73.0;158.0;-114;44.0;-252.0;-9.0;602.0;-765.0
567;460.0;638.0;-567;554.0;-486.0;233.0;-8;363.0;-882.0;-613.0;-259.0;236.0
562;351.0;563.0;-562;491.0;-482.0;214.0;-51;470.0;-628.0;-606.0;-247.0;191.0
479;259.0;631.0;-479;741.0;-327.0;305.0;-31;463.0;1292.0;-609.0;-122.0;-36.0
120;68.0;194.0;-120;320.0;426.0;330.0;-11;266.0;-781.0;-438.0;522.0;-683.0
-647;87.0;657.0;647;918.0;234.0;840.0;-100;551.0;111.0;-338.0;5.0;-136.0
815;314.0;830.0;-815;7.0;161.0;698.0;30;617.0;1154.0;-352.0;28.0;-101.0
607;72.0;217.0;-607;227.0;484.0;281.0;233;245.0;-901.0;-340.0;385.0;-562.0
49;87.0;194.0;-49;287.0;483.0;269.0;294;303.0;-846.0;-1331.0;379.0;-555.0
284;201.0;217.0;-284;233.0;113.0;480.0;22;186.0;1257.0;65.0;502.0;-745.0
774;159.0;219.0;-774;264.0;115.0;494.0;26;198.0;953.0;1.0;492.0;-730.0
-17;334.0;979.0;17;1486.0;73.0;855.0;1;595.0;-986.0;-356.0;-8.0;-47.0
26;450.0;686.0;-26;182.0;-483.0;981.0;25;221.0;-915.0;-356.0;-484.0;519.0
8;210.0;98.0;-8;-493.0;331.0;901.0;2;933.0;19.0;-346.0;16.0;-17.0
832;380.0;883.0;-832;988.0;-412.0;1122.0;273;265.0;-370.0;16.0;-453.0;441.0
355;255.0;223.0;-355;241.0;249.0;419.0;15;179.0;1132.0;-60.0;404.0;-638.0
-239;157.0;34.0;239;260.0;255.0;539.0;245;72.0;948.0;-248.0;-158.0;275.0
172;374.0;108.0;-172;255.0;-43.0;355.0;-100;29.0;1175.0;68.0;564.0;-795.0
-145;909.0;610.0;145;807.0;-323.0;1153.0;7;-159.0;176.0;138.0;36.0;122.0
208;515.0;31.0;-208;374.0;331.0;300.0;-310;91.0;-240.0;-58.0;414.0;-672.0
-17;424.0;947.0;17;618.0;117.0;1705.0;0;437.0;-16.0;-363.0;0.0;-40.0
164;323.0;33.0;-164;320.0;-324.0;412.0;165;39.0;1356.0;-166.0;-356.0;269.0
121;263.0;298.0;-121;262.0;82.0;341.0;-555;161.0;-675.0;1003.0;535.0;-756.0
107;690.0;-17.0;-107;487.0;-8.0;366.0;-135;192.0;-254.0;-245.0;563.0;-776.0
-10;237.0;227.0;10;-365.0;288.0;884.0;0;931.0;5.0;-355.0;8.0;-28.0
221;520.0;85.0;-221;400.0;-442.0;151.0;178;152.0;651.0;-775.0;-330.0;223.0
379;15.0;438.0;-379;238.0;-44.0;513.0;299;284.0;-268.0;-633.0;571.0;-747.0
194;377.0;-167.0;-194;389.0;-98.0;671.0;-69;399.0;-1085.0;-779.0;312.0;-502.0
591;109.0;90.0;-591;-11.0;-91.0;163.0;-613;12.0;1171.0;-363.0;222.0;-399.0
198;366.0;-43.0;-198;489.0;127.0;117.0;-91;215.0;-17.0;-187.0;607.0;-776.0
101;198.0;99.0;-101;239.0;-606.0;434.0;188;137.0;968.0;-68.0;-423.0;379.0
71;684.0;719.0;-71;678.0;-545.0;509.0;73;-568.0;-1071.0;9.0;-288.0;339.0
1;253.0;918.0;-1;293.0;158.0;809.0;1;638.0;-999.0;-372.0;-33.0;-38.0
76;249.0;244.0;-76;317.0;54.0;320.0;-52;347.0;-188.0;441.0;604.0;-757.0
-12;130.0;154.0;12;240.0;108.0;523.0;-11;203.0;804.0;-303.0;590.0;-744.0
-17;61.0;347.0;17;297.0;159.0;331.0;28;418.0;-1130.0;-478.0;620.0;-753.0
20;184.0;215.0;-20;79.0;-72.0;189.0;-654;40.0;-208.0;-47.0;627.0;-767.0
678;150.0;173.0;-678;183.0;-57.0;666.0;578;154.0;-197.0;97.0;614.0;-765.0
-8;180.0;877.0;8;1027.0;287.0;231.0;-3;666.0;-1083.0;-291.0;-51.0;-68.0
1;155.0;227.0;-1;164.0;86.0;211.0;3;28.0;1396.0;-735.0;586.0;-737.0
-151;203.0;327.0;151;507.0;203.0;64.0;144;150.0;619.0;-89.0;528.0;-723.0
-5;152.0;263.0;5;17.0;-212.0;267.0;1681;249.0;326.0;-3.0;-91.0;24.0
59;280.0;142.0;-59;226.0;-225.0;302.0;29;55.0;1198.0;-93.0;-157.0;42.0
216;163.0;120.0;-216;249.0;-292.0;496.0;-17;185.0;1156.0;109.0;-187.0;92.0
347;474.0;57.0;-347;253.0;-9.0;99.0;-58;-38.0;1061.0;-100.0;11.0;-184.0
685;247.0;42.0;-685;174.0;-17.0;170.0;-321;-9.0;1357.0;-329.0;-70.0;-96.0
942;229.0;-27.0;-942;319.0;-222.0;431.0;-68;84.0;1028.0;-126.0;124.0;-354.0
257;217.0;209.0;-257;166.0;-244.0;666.0;29;96.0;1613.0;1.0;-262.0;168.0
14;142.0;967.0;-14;958.0;-321.0;1046.0;-6;411.0;950.0;-398.0;-194.0;104.0
148;215.0;164.0;-148;171.0;-346.0;444.0;97;96.0;1454.0;41.0;-309.0;234.0
127;170.0;195.0;-127;178.0;-215.0;481.0;104;177.0;1617.0;-6.0;-216.0;120.0
216;350.0;66.0;-216;364.0;-273.0;428.0;93;46.0;1105.0;-218.0;-317.0;245.0
883;162.0;181.0;-883;328.0;-196.0;-92.0;92;331.0;-1059.0;-550.0;-165.0;77.0
45;240.0;575.0;-45;390.0;126.0;852.0;-2;797.0;-1706.0;-361.0;19.0;-42.0
480;241.0;530.0;-480;-55.0;-758.0;265.0;43;947.0;-1569.0;-143.0;-471.0;471.0
560;53.0;1089.0;-560;408.0;-48.0;229.0;-6;724.0;-1624.0;34.0;-222.0;77.0
700;200.0;322.0;-700;201.0;-612.0;577.0;-97;216.0;1652.0;21.0;-498.0;510.0
7;153.0;761.0;-7;581.0;297.0;104.0;5;1097.0;-1520.0;-129.0;361.0;-274.0
-132;115.0;50.0;132;882.0;-892.0;440.0;-17;402.0;-1212.0;-461.0;-657.0;682.0
1032;361.0;378.0;-1032;592.0;-97.0;-373.0;-31;13.0;569.0;774.0;238.0;187.0
-1011;555.0;324.0;1011;95.0;-553.0;708.0;111;-279.0;-488.0;8.0;354.0;-709.0
-896;207.0;649.0;896;751.0;-184.0;422.0;222;185.0;-875.0;-2.0;601.0;-796.0
-945;125.0;81.0;945;641.0;-540.0;207.0;-89;134.0;1270.0;60.0;573.0;-582.0
905;150.0;193.0;-905;321.0;470.0;540.0;162;45.0;1145.0;-84.0;419.0;-638.0
-128;313.0;392.0;128;217.0;367.0;318.0;26;241.0;1699.0;-30.0;-493.0;801.0
