PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NOx(GT);NO2(GT);NMHC(GT)
1016.0;18.6;11.9;30.6;0.8014;1086.0;1048.0;1580.0;888.0;-200.0;-200.0;-200.0;-200.0
767.0;23.5;24.8;27.0;0.8256;1320.0;1423.0;1986.0;1385.0;-200.0;-200.0;-200.0;-200.0
822.0;26.7;20.3;25.8;0.8758;1236.0;1304.0;1868.0;1237.0;-200.0;-200.0;-200.0;-200.0
1032.0;35.3;10.3;20.5;0.8435;1026.0;990.0;1553.0;972.0;-200.0;-200.0;-200.0;-200.0
1089.0;44.9;6.1;17.8;0.903;908.0;814.0;1403.0;763.0;-200.0;-200.0;-200.0;-200.0
1305.0;53.6;2.8;15.2;0.919;789.0;638.0;1309.0;672.0;-200.0;-200.0;-200.0;-200.0
992.0;54.8;8.2;14.9;0.9247;958.0;907.0;1536.0;882.0;-200.0;-200.0;-200.0;-200.0
949.0;23.7;12.1;28.9;0.9285;1052.0;1053.0;1641.0;831.0;-200.0;-200.0;-200.0;-200.0
908.0;25.8;13.5;28.5;0.9931;1152.0;1099.0;1706.0;954.0;-200.0;-200.0;-200.0;-200.0
900.0;44.1;11.4;22.1;1.1573;1100.0;1028.0;1710.0;994.0;1.8;112.0;103.0;-200.0
1009.0;46.3;9.2;19.3;1.0279;1044.0;946.0;1594.0;886.0;1.8;138.0;119.0;-200.0
1302.0;50.8;3.4;17.9;1.0355;838.0;675.0;1390.0;540.0;0.3;-200.0;-200.0;-200.0
1279.0;29.2;5.1;23.8;0.8499;865.0;767.0;1369.0;559.0;0.6;76.0;75.0;-200.0
1221.0;31.3;5.8;22.4;0.8365;899.0;803.0;1426.0;596.0;0.8;87.0;83.0;-200.0
897.0;38.2;13.7;19.0;0.8327;1065.0;1106.0;1707.0;929.0;2.7;142.0;112.0;-200.0
1078.0;42.0;6.5;19.2;0.9248;869.0;835.0;1437.0;807.0;0.6;61.0;76.0;-200.0
1113.0;47.7;5.2;17.0;0.9185;815.0;774.0;1374.0;712.0;-200.0;43.0;55.0;-200.0
1271.0;47.2;3.1;17.2;0.9178;781.0;661.0;1299.0;568.0;0.1;25.0;37.0;-200.0
1102.0;19.6;7.7;29.2;0.7817;963.0;885.0;1447.0;695.0;0.9;84.0;90.0;-200.0
986.0;26.9;10.1;25.0;0.8408;1025.0;980.0;1591.0;891.0;1.3;114.0;113.0;-200.0
1044.0;33.6;8.4;22.3;0.8913;976.0;916.0;1515.0;880.0;1.2;117.0;117.0;-200.0
1181.0;36.9;5.4;21.4;0.9271;878.0;784.0;1407.0;610.0;0.4;46.0;64.0;-200.0
1213.0;39.9;4.3;20.6;0.9597;836.0;728.0;1353.0;518.0;0.2;16.0;28.0;-200.0
1323.0;42.4;2.1;19.7;0.9636;759.0;588.0;1286.0;515.0;-200.0;4.0;8.0;-200.0
790.0;43.6;16.3;20.9;1.0683;1175.0;1188.0;1901.0;1251.0;2.2;213.0;137.0;-200.0
863.0;24.4;14.2;30.9;1.0724;1060.0;1122.0;1721.0;836.0;1.5;116.0;119.0;-200.0
921.0;23.4;12.1;30.7;1.015;1006.0;1054.0;1636.0;769.0;1.2;115.0;111.0;-200.0
827.0;29.8;15.7;28.1;1.1132;1104.0;1171.0;1803.0;968.0;1.8;150.0;128.0;-200.0
739.0;32.2;21.4;26.9;1.1267;1196.0;1336.0;1971.0;1157.0;3.0;221.0;159.0;-200.0
904.0;46.9;10.7;21.7;1.2044;1020.0;1003.0;1716.0;916.0;1.1;97.0;96.0;-200.0
986.0;80.3;6.5;17.8;1.6212;1017.0;834.0;1676.0;734.0;0.6;61.0;59.0;-200.0
1085.0;75.7;4.7;18.6;1.6074;922.0;750.0;1585.0;685.0;0.3;46.0;45.0;-200.0
758.0;70.3;15.2;18.5;1.4826;1199.0;1156.0;1958.0;1272.0;2.3;227.0;103.0;-200.0
829.0;66.7;12.0;19.6;1.5023;1182.0;1051.0;1870.0;1206.0;1.8;211.0;89.0;-200.0
657.0;50.5;22.0;23.7;1.4636;1342.0;1351.0;2201.0;1419.0;3.6;216.0;109.0;-200.0
588.0;65.8;27.9;21.5;1.6688;1501.0;1501.0;2486.0;1517.0;4.8;248.0;101.0;-200.0
927.0;68.0;9.2;19.5;1.5269;1021.0;949.0;1764.0;977.0;0.8;95.0;57.0;-200.0
1267.0;64.7;2.8;19.8;1.4769;813.0;639.0;1538.0;655.0;-200.0;25.0;22.0;-200.0
925.0;56.6;8.5;22.2;1.4973;1043.0;920.0;1777.0;955.0;-200.0;95.0;53.0;-200.0
1035.0;31.0;6.8;31.8;1.4286;977.0;850.0;1645.0;701.0;-200.0;46.0;37.0;-200.0
966.0;35.7;8.1;28.9;1.3985;1010.0;902.0;1676.0;724.0;-200.0;59.0;44.0;-200.0
834.0;51.0;11.8;24.5;1.5454;1109.0;1042.0;1888.0;998.0;-200.0;140.0;95.0;-200.0
915.0;56.1;8.7;22.8;1.5353;1026.0;927.0;1781.0;878.0;-200.0;102.0;82.0;-200.0
995.0;61.0;6.9;21.7;1.5617;963.0;853.0;1732.0;789.0;-200.0;62.0;43.0;-200.0
921.0;33.6;11.1;26.2;1.1244;980.0;1019.0;1720.0;950.0;-200.0;-200.0;-200.0;-200.0
996.0;48.1;7.8;21.0;1.178;959.0;892.0;1616.0;866.0;-200.0;-200.0;-200.0;-200.0
1146.0;50.1;4.5;21.0;1.2338;853.0;740.0;1526.0;715.0;-200.0;-200.0;-200.0;-200.0
1100.0;37.6;6.0;22.8;1.0315;885.0;812.0;1495.0;675.0;-200.0;-200.0;-200.0;-200.0
1080.0;29.4;6.9;26.0;0.976;892.0;853.0;1509.0;666.0;-200.0;-200.0;-200.0;-200.0
811.0;27.5;16.6;28.3;1.0418;1116.0;1198.0;1863.0;1045.0;3.6;-200.0;-200.0;-200.0
951.0;41.0;10.0;22.4;1.1006;1016.0;977.0;1652.0;948.0;2.0;-200.0;-200.0;-200.0
849.0;44.7;13.1;21.7;1.1451;1120.0;1088.0;1785.0;1067.0;2.9;-200.0;-200.0;-200.0
985.0;47.9;7.6;22.4;1.2817;990.0;881.0;1685.0;874.0;1.6;133.0;81.0;-200.0
1110.0;41.3;5.3;24.1;1.2202;891.0;780.0;1543.0;689.0;1.1;87.0;68.0;-200.0
1010.0;26.0;8.0;30.7;1.1287;914.0;900.0;1596.0;706.0;1.4;86.0;68.0;-200.0
917.0;31.3;9.0;30.4;1.3331;1042.0;939.0;1744.0;860.0;1.7;108.0;89.0;-200.0
926.0;81.8;5.2;17.1;1.5816;892.0;773.0;1660.0;724.0;1.0;49.0;62.0;-200.0
1172.0;80.2;2.4;16.6;1.5002;806.0;615.0;1525.0;543.0;0.5;21.0;34.0;-200.0
1115.0;77.4;3.1;16.8;1.4739;827.0;659.0;1552.0;616.0;0.7;33.0;46.0;-200.0
1037.0;66.5;5.2;18.3;1.381;881.0;776.0;1623.0;677.0;1.0;63.0;62.0;-200.0
1471.0;28.8;2.3;25.9;0.9475;734.0;603.0;1303.0;450.0;0.5;40.0;48.0;-200.0
1080.0;39.2;7.0;21.8;1.0115;877.0;858.0;1535.0;724.0;1.4;118.0;89.0;-200.0
991.0;45.6;8.4;20.0;1.0555;930.0;914.0;1631.0;862.0;1.7;131.0;98.0;-200.0
1281.0;52.7;2.0;18.6;1.1206;733.0;588.0;1394.0;589.0;0.3;-200.0;-200.0;-200.0
801.0;40.0;15.1;23.5;1.1386;1065.0;1151.0;1894.0;1160.0;3.1;272.0;118.0;-200.0
815.0;18.9;16.5;35.9;1.0999;1054.0;1195.0;1848.0;1078.0;2.8;205.0;126.0;-200.0
825.0;36.7;13.4;27.0;1.2898;1029.0;1097.0;1827.0;980.0;2.5;155.0;125.0;-200.0
867.0;41.9;10.9;24.6;1.2752;1004.0;1011.0;1754.0;893.0;2.0;108.0;116.0;-200.0
919.0;44.5;8.9;23.3;1.2566;979.0;937.0;1683.0;858.0;1.8;94.0;101.0;-200.0
980.0;50.8;6.7;21.7;1.3019;942.0;846.0;1615.0;905.0;1.3;78.0;92.0;-200.0
1277.0;54.3;2.5;20.5;1.2926;780.0;621.0;1452.0;586.0;0.5;26.0;42.0;-200.0
1369.0;52.5;1.7;20.9;1.2852;746.0;565.0;1423.0;608.0;0.4;-200.0;-200.0;-200.0
1449.0;53.1;1.4;21.0;1.3031;734.0;538.0;1400.0;514.0;0.3;19.0;30.0;-200.0
1265.0;57.1;2.8;19.6;1.2851;785.0;640.0;1467.0;588.0;0.5;35.0;40.0;-200.0
794.0;18.1;16.5;37.5;1.1529;1111.0;1194.0;1875.0;1015.0;2.4;160.0;130.0;-200.0
825.0;17.7;14.8;37.7;1.1383;1083.0;1141.0;1793.0;1008.0;2.6;177.0;143.0;-200.0
1113.0;54.4;3.3;20.8;1.3229;817.0;672.0;1501.0;751.0;0.5;31.0;51.0;-200.0
701.0;23.2;18.6;37.2;1.4478;1247.0;1257.0;2000.0;1337.0;2.8;168.0;174.0;-200.0
721.0;18.3;18.0;39.5;1.2917;1183.0;1241.0;1937.0;1308.0;2.8;183.0;167.0;-200.0
896.0;14.2;11.1;40.3;1.0494;1052.0;1019.0;1610.0;836.0;2.0;140.0;125.0;-200.0
699.0;16.7;21.6;39.6;1.1867;1287.0;1340.0;2008.0;1267.0;3.5;230.0;194.0;-200.0
967.0;52.8;5.9;22.0;1.3752;919.0;807.0;1598.0;775.0;1.0;48.0;66.0;-200.0
1001.0;59.4;5.4;19.5;1.3328;872.0;782.0;1607.0;874.0;0.9;75.0;76.0;-200.0
545.0;49.0;30.4;23.7;1.4152;1360.0;1561.0;2525.0;1626.0;4.8;290.0;139.0;-200.0
586.0;44.3;24.6;25.9;1.4544;1318.0;1420.0;2316.0;1640.0;4.3;311.0;166.0;-200.0
782.0;17.2;13.8;40.4;1.2774;1142.0;1109.0;1789.0;1047.0;2.3;140.0;133.0;-200.0
826.0;32.6;12.0;27.5;1.176;1056.0;1051.0;1758.0;1078.0;2.4;163.0;116.0;-200.0
595.0;48.2;24.8;20.5;1.1474;1339.0;1425.0;2264.0;1495.0;4.6;332.0;131.0;-200.0
801.0;19.6;13.1;35.9;1.1422;1096.0;1087.0;1759.0;910.0;2.0;120.0;111.0;-200.0
957.0;32.7;6.6;23.5;0.9349;924.0;839.0;1453.0;849.0;0.9;57.0;68.0;-200.0
936.0;46.6;6.0;18.8;1.0027;918.0;810.0;1524.0;939.0;0.9;87.0;78.0;-200.0
950.0;46.0;5.6;19.8;1.0524;890.0;791.0;1489.0;886.0;0.7;62.0;61.0;-200.0
850.0;41.8;8.9;21.3;1.0449;1003.0;937.0;1622.0;1005.0;1.3;125.0;81.0;-200.0
860.0;21.8;9.6;35.1;1.2093;1067.0;962.0;1658.0;802.0;1.6;95.0;91.0;-200.0
731.0;43.8;12.8;25.5;1.4095;1195.0;1077.0;1860.0;1151.0;2.3;130.0;113.0;-200.0
847.0;45.2;9.2;25.2;1.4262;1086.0;946.0;1729.0;945.0;2.0;126.0;89.0;-200.0
1466.0;48.1;1.5;21.6;1.2259;797.0;543.0;1347.0;410.0;0.4;25.0;37.0;-200.0
1526.0;46.8;1.2;20.5;1.1152;767.0;520.0;1287.0;377.0;0.4;30.0;42.0;-200.0
1295.0;29.6;2.7;24.4;0.8921;821.0;632.0;1302.0;469.0;0.7;67.0;65.0;-200.0
1246.0;42.7;3.0;21.7;1.0949;852.0;651.0;1387.0;470.0;0.8;57.0;59.0;-200.0
1245.0;43.4;2.9;20.7;1.047;847.0;645.0;1364.0;480.0;1.0;71.0;68.0;-200.0
1215.0;42.6;3.5;20.3;1.0045;849.0;682.0;1378.0;472.0;1.0;67.0;72.0;-200.0
1580.0;44.8;1.2;19.7;1.0172;748.0;515.0;1261.0;381.0;0.5;19.0;30.0;-200.0
992.0;43.6;6.3;22.4;1.1637;929.0;825.0;1561.0;692.0;1.4;115.0;87.0;-200.0
941.0;39.1;7.0;24.8;1.2039;962.0;858.0;1613.0;779.0;1.5;118.0;84.0;-200.0
1012.0;39.2;5.5;25.4;1.2534;928.0;787.0;1585.0;606.0;1.3;85.0;68.0;-200.0
1134.0;37.0;3.8;25.6;1.2006;855.0;698.0;1449.0;526.0;1.0;66.0;62.0;-200.0
1046.0;38.4;5.4;24.5;1.1669;920.0;783.0;1550.0;588.0;1.4;74.0;70.0;-200.0
985.0;39.9;6.7;23.9;1.1639;917.0;842.0;1563.0;674.0;1.6;108.0;83.0;-200.0
1055.0;46.0;5.1;21.6;1.1742;886.0;767.0;1532.0;702.0;1.2;68.0;79.0;-200.0
1249.0;45.8;2.8;21.6;1.1715;792.0;637.0;1400.0;559.0;0.7;31.0;43.0;-200.0
897.0;51.8;7.5;19.9;1.1911;915.0;877.0;1651.0;937.0;1.0;92.0;69.0;-200.0
767.0;23.3;15.7;32.8;1.138;1085.0;1171.0;1863.0;1068.0;2.8;174.0;118.0;-200.0
732.0;28.7;16.7;30.8;1.2507;1100.0;1202.0;1856.0;1004.0;3.1;154.0;148.0;-200.0
673.0;31.2;20.8;28.7;1.2099;1143.0;1319.0;2001.0;1190.0;3.6;192.0;158.0;-200.0
865.0;59.8;6.9;20.9;1.4659;986.0;853.0;1645.0;794.0;1.4;61.0;81.0;-200.0
882.0;57.4;6.8;20.6;1.3753;936.0;849.0;1640.0;886.0;1.0;70.0;61.0;-200.0
640.0;56.9;18.9;21.3;1.4226;1244.0;1265.0;2084.0;1257.0;2.7;176.0;95.0;-200.0
517.0;52.4;30.2;22.9;1.4442;1440.0;1556.0;2530.0;1561.0;5.0;310.0;142.0;-200.0
797.0;26.0;12.2;33.0;1.2877;1101.0;1057.0;1772.0;863.0;2.3;122.0;113.0;-200.0
695.0;35.0;17.2;26.5;1.1981;1173.0;1217.0;1930.0;1175.0;3.5;202.0;139.0;-200.0
745.0;43.4;13.7;23.3;1.2251;1067.0;1106.0;1840.0;1125.0;2.5;143.0;107.0;-200.0
588.0;43.0;22.1;25.2;1.3548;1297.0;1353.0;2128.0;1690.0;3.7;281.0;154.0;-200.0
837.0;36.6;10.0;28.0;1.3603;1041.0;979.0;1705.0;1053.0;1.9;169.0;125.0;-200.0
867.0;38.3;8.9;27.1;1.3548;1027.0;936.0;1696.0;931.0;1.7;152.0;117.0;-200.0
881.0;28.7;9.5;31.5;1.3058;998.0;958.0;1657.0;778.0;1.8;125.0;107.0;-200.0
726.0;33.4;16.5;29.0;1.3169;1131.0;1194.0;1907.0;1009.0;3.3;172.0;125.0;-200.0
747.0;21.6;14.8;37.2;1.3514;1104.0;1143.0;1840.0;896.0;2.4;133.0;147.0;-200.0
916.0;42.2;7.6;26.6;1.4452;971.0;881.0;1635.0;672.0;1.5;78.0;105.0;-200.0
816.0;46.6;10.2;25.2;1.4733;1062.0;984.0;1796.0;842.0;1.7;84.0;98.0;-200.0
1043.0;47.3;4.3;23.8;1.3783;861.0;729.0;1528.0;689.0;0.6;39.0;62.0;-200.0
1021.0;55.0;3.9;21.2;1.3689;850.0;703.0;1511.0;658.0;0.6;38.0;54.0;-200.0
806.0;44.9;9.1;24.6;1.3661;1031.0;945.0;1697.0;964.0;1.4;100.0;86.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.1;52.0;65.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.4;56.0;70.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.2;54.0;65.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.4;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.0;40.0;60.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;0.8;44.0;55.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.6;75.0;87.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;2.3;92.0;91.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;0.3;-200.0;-200.0;-200.0
1108.0;57.6;3.5;18.2;1.193;809.0;681.0;1463.0;609.0;0.5;52.0;43.0;-200.0
691.0;48.0;17.3;20.8;1.1702;1132.0;1220.0;1910.0;1203.0;2.5;177.0;91.0;-200.0
978.0;19.4;8.3;29.5;0.7872;875.0;912.0;1504.0;601.0;1.4;85.0;84.0;-200.0
920.0;18.2;9.6;31.1;0.8079;907.0;961.0;1564.0;668.0;1.6;105.0;102.0;-200.0
760.0;22.3;15.3;28.6;0.859;1051.0;1157.0;1787.0;963.0;3.0;186.0;147.0;-200.0
956.0;49.9;6.4;20.5;1.1903;889.0;831.0;1570.0;760.0;1.1;74.0;79.0;-200.0
1062.0;50.9;4.1;20.0;1.1794;825.0;715.0;1462.0;613.0;0.7;35.0;49.0;-200.0
632.0;55.8;18.5;18.2;1.1529;1181.0;1255.0;2002.0;1334.0;3.1;332.0;106.0;-200.0
702.0;26.2;18.0;31.1;1.1647;1139.0;1240.0;1940.0;1129.0;3.1;239.0;144.0;-200.0
826.0;25.6;11.2;31.8;1.1868;1040.0;1022.0;1747.0;812.0;1.7;115.0;98.0;-200.0
762.0;22.9;13.6;33.5;1.1649;1076.0;1105.0;1782.0;959.0;2.2;169.0;120.0;-200.0
623.0;30.4;23.1;29.0;1.2013;1204.0;1381.0;2085.0;1283.0;4.1;245.0;148.0;-200.0
1093.0;47.3;3.2;21.8;1.2189;809.0;666.0;1455.0;714.0;0.5;38.0;55.0;-200.0
934.0;52.3;6.7;20.3;1.2367;917.0;842.0;1656.0;819.0;1.0;73.0;51.0;-200.0
763.0;20.5;13.1;34.9;1.1279;1053.0;1087.0;1762.0;1023.0;2.2;163.0;106.0;-200.0
796.0;19.9;11.8;35.4;1.1222;1023.0;1042.0;1711.0;910.0;2.1;132.0;101.0;-200.0
767.0;22.5;12.7;34.4;1.205;1085.0;1075.0;1786.0;913.0;1.9;126.0;110.0;-200.0
735.0;22.4;14.4;34.3;1.1907;1111.0;1131.0;1825.0;1085.0;2.5;171.0;137.0;-200.0
645.0;25.3;20.7;32.5;1.2165;1210.0;1316.0;2030.0;1278.0;3.6;234.0;159.0;-200.0
595.0;29.0;24.2;30.2;1.2224;1297.0;1408.0;2134.0;1473.0;4.4;294.0;166.0;-200.0
603.0;33.3;21.8;28.5;1.2775;1313.0;1345.0;2118.0;1507.0;4.8;300.0;163.0;-200.0
685.0;37.8;15.1;26.1;1.2575;1199.0;1152.0;1897.0;1242.0;2.8;176.0;125.0;-200.0
626.0;47.1;16.6;24.7;1.44;1274.0;1197.0;2023.0;1356.0;3.2;192.0;120.0;-200.0
675.0;59.8;12.7;23.6;1.7193;1243.0;1072.0;1978.0;1195.0;2.6;152.0;103.0;-200.0
927.0;27.8;6.0;33.4;1.4119;988.0;813.0;1596.0;596.0;1.2;52.0;61.0;-200.0
802.0;23.9;11.1;33.3;1.2085;1075.0;1020.0;1732.0;797.0;2.1;109.0;103.0;-200.0
706.0;34.5;13.7;28.3;1.3084;1172.0;1108.0;1878.0;1058.0;2.8;166.0;122.0;-200.0
594.0;38.9;21.6;27.1;1.3758;1256.0;1340.0;2176.0;1214.0;3.8;149.0;125.0;-200.0
658.0;43.2;16.8;25.4;1.3805;1190.0;1203.0;1967.0;1056.0;3.2;118.0;119.0;-200.0
711.0;46.0;14.1;23.7;1.3346;1072.0;1120.0;1838.0;1045.0;2.6;124.0;100.0;-200.0
1061.0;47.4;3.3;23.1;1.3208;833.0;671.0;1482.0;705.0;0.7;-200.0;-200.0;-200.0
1144.0;50.2;2.4;21.7;1.2917;804.0;616.0;1427.0;662.0;0.6;45.0;64.0;-200.0
671.0;51.8;14.8;21.5;1.3129;1138.0;1141.0;1927.0;1197.0;2.6;199.0;104.0;-200.0
649.0;48.7;16.2;22.9;1.3416;1203.0;1185.0;1968.0;1328.0;2.9;224.0;125.0;-200.0
667.0;41.0;14.6;25.7;1.3351;1193.0;1136.0;1924.0;1370.0;2.8;245.0;151.0;-200.0
813.0;15.5;14.4;32.9;0.7649;973.0;1128.0;1642.0;894.0;2.8;170.0;127.0;-200.0
763.0;22.4;15.9;28.1;0.8394;1062.0;1176.0;1743.0;1121.0;3.4;230.0;140.0;-200.0
793.0;31.0;11.7;24.3;0.9268;1013.0;1038.0;1598.0;1162.0;2.3;164.0;121.0;-200.0
975.0;31.2;6.2;24.0;0.919;870.0;823.0;1398.0;848.0;1.2;76.0;79.0;-200.0
1036.0;37.6;4.5;21.2;0.9355;835.0;739.0;1382.0;694.0;0.9;47.0;61.0;-200.0
728.0;39.4;12.4;21.9;1.0243;1090.0;1065.0;1773.0;1228.0;2.2;176.0;109.0;-200.0
716.0;34.3;14.0;24.5;1.0407;1117.0;1118.0;1791.0;1323.0;2.4;184.0;129.0;-200.0
910.0;16.0;8.2;37.7;1.0231;960.0;909.0;1523.0;675.0;1.4;70.0;86.0;-200.0
827.0;33.9;9.2;30.5;1.4564;1100.0;946.0;1726.0;932.0;1.9;111.0;98.0;-200.0
827.0;40.6;9.5;27.7;1.4828;1085.0;959.0;1747.0;963.0;1.7;75.0;88.0;-200.0
728.0;44.8;11.7;26.5;1.528;1127.0;1041.0;1830.0;1266.0;2.1;120.0;97.0;-200.0
873.0;47.8;6.4;25.2;1.5076;948.0;829.0;1638.0;937.0;1.0;40.0;53.0;-200.0
848.0;53.7;6.7;23.2;1.5046;953.0;844.0;1685.0;995.0;1.0;-200.0;-200.0;-200.0
1127.0;50.3;2.6;24.0;1.4811;809.0;628.0;1490.0;682.0;0.5;27.0;42.0;-200.0
823.0;41.1;7.9;27.2;1.4611;1063.0;894.0;1688.0;1025.0;1.6;104.0;100.0;-200.0
1163.0;11.9;4.2;41.8;0.9476;842.0;722.0;1294.0;490.0;0.7;40.0;54.0;-200.0
761.0;30.4;12.7;30.5;1.3031;1116.0;1075.0;1784.0;1081.0;2.3;135.0;134.0;-200.0
952.0;40.0;5.0;26.7;1.3754;923.0;765.0;1508.0;786.0;1.0;47.0;63.0;-200.0
1049.0;41.2;3.4;26.0;1.3598;874.0;679.0;1444.0;619.0;0.6;26.0;41.0;-200.0
1075.0;46.4;3.1;24.0;1.3689;827.0;656.0;1447.0;722.0;0.5;55.0;60.0;-200.0
503.0;43.1;32.4;25.5;1.3891;1441.0;1606.0;2568.0;1786.0;5.6;348.0;159.0;-200.0
671.0;28.0;16.6;32.6;1.3566;1218.0;1198.0;1907.0;1413.0;3.3;280.0;183.0;-200.0
751.0;23.4;13.2;36.3;1.3902;1132.0;1091.0;1795.0;1092.0;2.1;169.0;144.0;-200.0
772.0;20.1;11.6;39.9;1.4495;1148.0;1037.0;1720.0;835.0;1.8;110.0;130.0;-200.0
640.0;21.9;19.5;37.0;1.3503;1255.0;1283.0;2023.0;1232.0;3.4;203.0;160.0;-200.0
687.0;30.6;15.1;31.9;1.4201;1162.0;1151.0;1912.0;1143.0;2.5;116.0;115.0;-200.0
745.0;38.7;11.7;27.8;1.4187;1085.0;1039.0;1790.0;1092.0;2.0;100.0;96.0;-200.0
1080.0;44.2;2.6;26.0;1.4657;842.0;624.0;1480.0;712.0;0.3;-200.0;-200.0;-200.0
459.0;43.1;33.5;27.1;1.5224;1502.0;1631.0;2622.0;1858.0;5.7;350.0;140.0;-200.0
642.0;39.8;15.5;28.3;1.5053;1219.0;1163.0;1963.0;1410.0;3.2;232.0;121.0;-200.0
663.0;32.3;15.3;32.4;1.5484;1237.0;1157.0;1968.0;1334.0;2.7;206.0;132.0;-200.0
726.0;25.5;12.3;37.2;1.5914;1166.0;1062.0;1825.0;924.0;2.1;124.0;130.0;-200.0
664.0;38.4;14.3;31.9;1.7897;1200.0;1126.0;1979.0;1198.0;2.6;141.0;120.0;-200.0
667.0;48.1;13.7;28.2;1.8144;1194.0;1106.0;1985.0;1194.0;2.2;100.0;97.0;-200.0
952.0;51.9;3.7;26.8;1.8058;901.0;697.0;1586.0;800.0;0.7;-200.0;-200.0;-200.0
892.0;59.1;4.6;24.6;1.8013;952.0;742.0;1656.0;953.0;0.7;49.0;57.0;-200.0
638.0;37.1;17.0;30.8;1.6169;1265.0;1209.0;2015.0;1812.0;2.9;290.0;157.0;-200.0
698.0;27.8;13.4;36.6;1.676;1193.0;1097.0;1832.0;1139.0;2.5;152.0;155.0;-200.0
563.0;32.9;23.3;34.0;1.7251;1352.0;1385.0;2205.0;1661.0;4.9;280.0;197.0;-200.0
1038.0;54.6;3.2;24.9;1.6908;850.0;664.0;1568.0;727.0;0.6;31.0;40.0;-200.0
680.0;27.1;14.2;36.6;1.6352;1199.0;1124.0;1940.0;1054.0;2.4;159.0;132.0;-200.0
637.0;28.5;18.0;34.5;1.531;1236.0;1239.0;1986.0;1106.0;3.3;186.0;169.0;-200.0
580.0;30.9;22.9;32.5;1.4875;1364.0;1376.0;2168.0;1356.0;4.4;235.0;179.0;-200.0
726.0;39.3;11.6;27.7;1.4372;1140.0;1035.0;1779.0;1059.0;2.1;107.0;112.0;-200.0
778.0;23.0;10.5;37.1;1.4229;1105.0;995.0;1681.0;821.0;1.9;162.0;149.0;-200.0
745.0;31.1;12.7;26.1;1.0338;1090.0;1073.0;1693.0;1124.0;2.1;133.0;122.0;-200.0
705.0;37.8;13.1;24.0;1.1125;1131.0;1087.0;1738.0;1240.0;2.5;164.0;131.0;-200.0
648.0;43.9;14.4;23.2;1.2344;1173.0;1130.0;1885.0;1401.0;2.3;208.0;120.0;-200.0
946.0;15.2;7.4;36.6;0.9177;912.0;873.0;1436.0;614.0;1.3;89.0;86.0;-200.0
1002.0;15.0;6.2;37.9;0.9721;896.0;822.0;1391.0;722.0;0.8;64.0;70.0;-200.0
930.0;16.8;7.1;38.0;1.0933;956.0;862.0;1479.0;636.0;1.1;65.0;82.0;-200.0
909.0;17.5;8.0;36.9;1.0789;970.0;900.0;1524.0;664.0;1.2;79.0;93.0;-200.0
728.0;35.8;11.6;26.7;1.2318;1125.0;1035.0;1726.0;1150.0;2.0;122.0;109.0;-200.0
835.0;54.3;6.1;23.7;1.5731;1022.0;817.0;1669.0;821.0;1.1;64.0;69.0;-200.0
1185.0;14.8;3.2;38.5;0.9942;809.0;664.0;1270.0;427.0;0.4;28.0;40.0;-200.0
1064.0;13.4;5.5;35.8;0.7749;854.0;788.0;1310.0;562.0;0.9;60.0;71.0;-200.0
900.0;19.7;9.1;32.3;0.9345;971.0;942.0;1541.0;776.0;1.6;104.0;103.0;-200.0
866.0;23.5;9.1;30.1;0.9869;985.0;944.0;1541.0;833.0;1.6;102.0;97.0;-200.0
1075.0;43.2;3.0;22.5;1.1589;839.0;652.0;1405.0;671.0;0.4;34.0;49.0;-200.0
783.0;17.3;11.7;37.4;1.0914;1066.0;1041.0;1641.0;1036.0;2.1;165.0;137.0;-200.0
584.0;19.9;24.1;37.3;1.2437;1328.0;1405.0;2072.0;1518.0;4.3;302.0;203.0;-200.0
776.0;32.8;10.7;28.8;1.2776;1058.0;1004.0;1684.0;947.0;1.8;92.0;98.0;-200.0
752.0;43.0;9.8;25.4;1.37;1078.0;971.0;1694.0;1065.0;1.9;107.0;105.0;-200.0
965.0;48.4;4.1;23.3;1.3677;881.0;718.0;1510.0;837.0;0.7;43.0;60.0;-200.0
1012.0;47.8;3.3;23.5;1.3607;865.0;671.0;1477.0;807.0;0.6;-200.0;-200.0;-200.0
1123.0;46.7;2.2;23.5;1.3361;829.0;602.0;1410.0;596.0;0.4;23.0;36.0;-200.0
