InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
658.0;29.0;748.0;1337.0;474.0;443.0;-36.0;70;-84.0;?
658.0;27.0;748.0;1355.0;472.0;?;-21.0;71;-90.0;37.0
660.0;?;745.0;1366.0;474.0;429.0;?;72;-94.0;32.0
664.0;29.0;741.0;1381.0;479.0;415.0;-1.0;72;-96.0;?
667.0;44.0;738.0;?;486.0;400.0;6.0;70;-99.0;6.0
672.0;68.0;734.0;?;495.0;381.0;10.0;70;-100.0;-15.0
676.0;104.0;729.0;1399.0;508.0;359.0;15.0;70;-103.0;-28.0
679.0;140.0;726.0;1398.0;518.0;344.0;8.0;70;-106.0;-46.0
684.0;176.0;722.0;1390.0;524.0;328.0;-20.0;?;-98.0;-65.0
689.0;212.0;718.0;1371.0;527.0;?;-64.0;70;-76.0;-76.0
?;233.0;712.0;1354.0;527.0;301.0;-114.0;70;-51.0;-98.0
?;248.0;?;1333.0;530.0;273.0;-156.0;69;-36.0;-124.0
691.0;261.0;696.0;?;534.0;244.0;-191.0;70;-34.0;-147.0
692.0;269.0;685.0;1234.0;535.0;?;-225.0;68;-36.0;-164.0
695.0;270.0;671.0;1160.0;535.0;211.0;-257.0;?;-38.0;?
696.0;262.0;657.0;1085.0;537.0;196.0;-287.0;68;-38.0;-181.0
696.0;255.0;646.0;1024.0;541.0;180.0;-312.0;?;-37.0;-187.0
694.0;?;638.0;960.0;547.0;164.0;-333.0;73;-33.0;-195.0
691.0;258.0;634.0;911.0;554.0;?;-347.0;64;-27.0;-208.0
686.0;274.0;636.0;884.0;560.0;152.0;-354.0;84;-18.0;-222.0
680.0;294.0;642.0;879.0;564.0;157.0;-354.0;43;-9.0;-223.0
?;302.0;644.0;878.0;566.0;160.0;-348.0;-60;-1.0;-220.0
686.0;309.0;645.0;878.0;568.0;153.0;-336.0;-79;6.0;-226.0
690.0;317.0;652.0;901.0;571.0;136.0;-315.0;-73;11.0;-229.0
688.0;?;665.0;963.0;567.0;?;-289.0;-68;19.0;-227.0
685.0;333.0;?;1010.0;559.0;137.0;-268.0;-46;?;-216.0
678.0;341.0;689.0;1037.0;551.0;155.0;-256.0;-16;?;-194.0
666.0;341.0;702.0;1069.0;543.0;180.0;?;23;44.0;-171.0
659.0;342.0;713.0;1101.0;533.0;206.0;-236.0;35;49.0;-152.0
657.0;?;721.0;1126.0;521.0;232.0;-216.0;47;42.0;-132.0
674.0;532.0;638.0;430.0;575.0;52.0;-363.0;-61;80.0;-286.0
?;513.0;651.0;520.0;569.0;70.0;?;-43;97.0;-277.0
663.0;?;662.0;564.0;563.0;99.0;-331.0;-36;110.0;-254.0
656.0;510.0;671.0;592.0;558.0;139.0;-322.0;-23;120.0;-225.0
655.0;515.0;681.0;?;548.0;180.0;-306.0;18;119.0;-196.0
660.0;?;688.0;640.0;535.0;219.0;-283.0;28;106.0;-168.0
664.0;532.0;696.0;?;522.0;251.0;-260.0;34;86.0;-142.0
666.0;532.0;702.0;670.0;508.0;279.0;-242.0;45;69.0;?
668.0;528.0;707.0;692.0;496.0;301.0;-224.0;47;54.0;-100.0
669.0;?;?;709.0;483.0;318.0;-206.0;50;41.0;-83.0
668.0;527.0;719.0;732.0;473.0;328.0;?;49;32.0;-67.0
667.0;519.0;723.0;749.0;464.0;332.0;-176.0;49;?;-56.0
667.0;514.0;726.0;763.0;459.0;?;-166.0;48;?;-50.0
669.0;513.0;726.0;772.0;457.0;326.0;-157.0;49;22.0;?
671.0;510.0;726.0;777.0;459.0;319.0;-149.0;50;21.0;-55.0
672.0;508.0;726.0;?;466.0;311.0;-144.0;49;21.0;-72.0
675.0;514.0;725.0;779.0;477.0;300.0;-137.0;?;20.0;-91.0
678.0;517.0;723.0;781.0;490.0;285.0;-131.0;49;16.0;-107.0
680.0;518.0;720.0;781.0;502.0;270.0;-136.0;49;12.0;-130.0
681.0;515.0;?;776.0;513.0;251.0;?;49;18.0;-153.0
679.0;502.0;708.0;?;524.0;238.0;-189.0;49;32.0;-161.0
676.0;480.0;700.0;745.0;529.0;229.0;-226.0;49;46.0;-173.0
675.0;464.0;690.0;725.0;534.0;213.0;-255.0;49;50.0;-191.0
678.0;455.0;678.0;704.0;538.0;?;-279.0;49;43.0;-210.0
685.0;439.0;662.0;663.0;543.0;166.0;-303.0;48;33.0;-226.0
693.0;?;642.0;613.0;546.0;148.0;-326.0;50;23.0;-237.0
701.0;390.0;622.0;546.0;549.0;135.0;-349.0;47;16.0;-245.0
706.0;360.0;604.0;498.0;553.0;124.0;-370.0;50;13.0;?
708.0;325.0;590.0;470.0;558.0;114.0;-388.0;49;?;-257.0
708.0;292.0;580.0;444.0;562.0;?;-403.0;47;18.0;-264.0
707.0;261.0;576.0;437.0;564.0;104.0;-411.0;57;?;-273.0
704.0;232.0;577.0;450.0;567.0;105.0;?;41;35.0;-274.0
698.0;204.0;?;478.0;570.0;109.0;-410.0;74;50.0;?
691.0;173.0;596.0;506.0;571.0;115.0;-403.0;33;66.0;-264.0
685.0;143.0;609.0;544.0;573.0;116.0;?;?;82.0;-262.0
?;108.0;627.0;592.0;575.0;116.0;-375.0;-120;?;-255.0
666.0;74.0;643.0;655.0;572.0;130.0;-361.0;-66;112.0;-243.0
660.0;51.0;?;689.0;565.0;153.0;-349.0;-56;115.0;?
651.0;22.0;665.0;707.0;558.0;187.0;-346.0;-14;122.0;?
642.0;-2.0;673.0;721.0;?;224.0;-345.0;10;125.0;-161.0
642.0;-11.0;678.0;728.0;534.0;258.0;-337.0;16;?;-134.0
647.0;-10.0;?;731.0;519.0;?;-324.0;25;?;-110.0
651.0;-12.0;687.0;739.0;506.0;306.0;?;30;89.0;-90.0
656.0;-15.0;690.0;748.0;?;324.0;-296.0;32;76.0;-73.0
?;-23.0;693.0;763.0;480.0;?;?;36;68.0;-56.0
?;-34.0;697.0;777.0;?;353.0;-275.0;38;70.0;-41.0
657.0;-57.0;702.0;798.0;459.0;362.0;-265.0;38;72.0;-30.0
656.0;-81.0;708.0;812.0;451.0;366.0;-253.0;37;?;-22.0
?;-106.0;709.0;825.0;447.0;368.0;-246.0;37;69.0;-17.0
?;-136.0;?;838.0;446.0;364.0;-236.0;38;70.0;-15.0
665.0;-171.0;710.0;848.0;449.0;356.0;?;38;?;-21.0
?;-214.0;712.0;?;456.0;340.0;-201.0;37;57.0;-37.0
672.0;-262.0;714.0;864.0;468.0;?;-186.0;37;57.0;-62.0
671.0;-315.0;717.0;871.0;484.0;287.0;-177.0;37;63.0;-93.0
670.0;-379.0;716.0;876.0;495.0;?;-186.0;37;72.0;?
669.0;-437.0;711.0;?;503.0;243.0;-202.0;37;80.0;?
668.0;-490.0;706.0;880.0;507.0;232.0;-220.0;37;84.0;-160.0
666.0;-514.0;704.0;890.0;511.0;215.0;-234.0;37;80.0;-184.0
?;-513.0;702.0;903.0;516.0;?;-248.0;37;71.0;-204.0
660.0;-491.0;701.0;911.0;520.0;?;-264.0;38;57.0;-217.0
658.0;-453.0;699.0;918.0;522.0;130.0;-278.0;?;41.0;-224.0
?;?;?;909.0;524.0;108.0;-290.0;39;22.0;-228.0
659.0;-334.0;689.0;902.0;526.0;87.0;-300.0;36;2.0;-230.0
663.0;-280.0;682.0;893.0;529.0;70.0;-309.0;39;-19.0;-230.0
666.0;-212.0;675.0;868.0;532.0;59.0;-316.0;41;-36.0;-228.0
670.0;-146.0;668.0;834.0;535.0;52.0;-320.0;35;-49.0;-228.0
?;-70.0;662.0;794.0;536.0;49.0;-321.0;51;?;-228.0
679.0;-3.0;658.0;755.0;538.0;51.0;-318.0;34;?;-225.0
686.0;53.0;654.0;720.0;541.0;57.0;-310.0;?;-71.0;-217.0
694.0;104.0;652.0;683.0;544.0;66.0;-298.0;52;-70.0;-207.0
698.0;154.0;655.0;648.0;549.0;78.0;-280.0;-130;-64.0;-199.0
?;206.0;664.0;633.0;?;93.0;?;-158;?;-186.0
698.0;228.0;676.0;?;558.0;121.0;?;-67;-50.0;-159.0
694.0;225.0;?;621.0;559.0;?;-206.0;-27;-54.0;-121.0
687.0;198.0;702.0;633.0;?;217.0;-178.0;11;-65.0;-74.0
678.0;147.0;716.0;666.0;551.0;282.0;-142.0;14;-86.0;?
668.0;59.0;728.0;705.0;536.0;350.0;-98.0;?;-120.0;32.0
653.0;-23.0;739.0;744.0;517.0;?;-55.0;22;-156.0;?
637.0;-91.0;747.0;?;497.0;466.0;-16.0;?;-189.0;124.0
619.0;?;754.0;817.0;477.0;510.0;23.0;24;-219.0;160.0
?;-238.0;759.0;847.0;459.0;542.0;?;23;?;192.0
585.0;?;762.0;870.0;443.0;565.0;101.0;22;-260.0;219.0
242.0;-727.0;450.0;627.0;54.0;825.0;608.0;-72;?;677.0
?;-743.0;444.0;602.0;55.0;830.0;623.0;-67;-595.0;688.0
236.0;-763.0;425.0;582.0;56.0;836.0;640.0;-60;-595.0;?
215.0;-785.0;391.0;569.0;55.0;842.0;?;-56;-606.0;708.0
?;-802.0;358.0;553.0;56.0;847.0;673.0;-55;-619.0;717.0
?;-816.0;334.0;541.0;?;?;683.0;-55;-628.0;725.0
155.0;?;315.0;529.0;62.0;854.0;690.0;-56;-633.0;732.0
143.0;-827.0;293.0;516.0;62.0;855.0;697.0;-59;?;739.0
131.0;-828.0;270.0;504.0;60.0;855.0;703.0;-63;?;746.0
116.0;-824.0;246.0;492.0;53.0;851.0;707.0;-66;?;752.0
102.0;-819.0;221.0;483.0;41.0;846.0;709.0;-74;?;757.0
88.0;?;199.0;478.0;25.0;838.0;710.0;-81;-669.0;762.0
72.0;-799.0;?;472.0;?;829.0;712.0;?;-676.0;764.0
53.0;-785.0;158.0;471.0;-15.0;818.0;?;?;-683.0;765.0
34.0;-764.0;139.0;468.0;-35.0;806.0;710.0;?;?;763.0
16.0;-742.0;123.0;?;-53.0;793.0;708.0;-82;-695.0;761.0
-1.0;-715.0;109.0;468.0;-70.0;779.0;706.0;-83;-700.0;759.0
-18.0;-690.0;?;468.0;-91.0;762.0;704.0;-82;-703.0;?
-34.0;-670.0;100.0;467.0;-107.0;740.0;702.0;-82;-705.0;754.0
-49.0;-651.0;110.0;470.0;-117.0;713.0;?;-82;-707.0;754.0
-61.0;-634.0;127.0;479.0;-133.0;681.0;692.0;-82;-708.0;?
-80.0;?;142.0;482.0;-154.0;650.0;686.0;-82;-709.0;751.0
-110.0;-607.0;154.0;489.0;-165.0;627.0;677.0;-81;-711.0;750.0
-144.0;-590.0;163.0;496.0;-169.0;611.0;667.0;-81;-713.0;747.0
-179.0;-570.0;174.0;492.0;-175.0;597.0;654.0;-81;-714.0;741.0
-212.0;-550.0;184.0;480.0;-188.0;582.0;644.0;-81;?;734.0
-244.0;-530.0;189.0;452.0;-209.0;566.0;636.0;-81;-707.0;727.0
-275.0;-510.0;189.0;425.0;-236.0;546.0;633.0;-81;-698.0;?
?;-491.0;?;399.0;-265.0;525.0;635.0;-81;-687.0;?
-327.0;-470.0;170.0;363.0;-294.0;503.0;641.0;-81;-673.0;696.0
-350.0;-440.0;147.0;325.0;-323.0;479.0;652.0;-81;?;681.0
-374.0;-399.0;115.0;288.0;-348.0;453.0;?;-81;-639.0;667.0
-400.0;-354.0;76.0;?;-371.0;425.0;672.0;-81;-619.0;?
?;-303.0;31.0;?;-390.0;393.0;?;-86;-597.0;631.0
-445.0;-240.0;?;176.0;-407.0;359.0;?;-101;?;610.0
-466.0;-174.0;-84.0;141.0;-420.0;325.0;691.0;-122;-546.0;588.0
-490.0;-93.0;?;117.0;-428.0;293.0;684.0;?;-519.0;569.0
-515.0;-14.0;-207.0;103.0;-429.0;264.0;670.0;-143;-494.0;555.0
?;?;-255.0;93.0;-428.0;240.0;654.0;?;?;544.0
-530.0;77.0;-293.0;107.0;-427.0;225.0;641.0;-148;-472.0;536.0
-517.0;83.0;-323.0;137.0;-426.0;221.0;633.0;-175;-477.0;530.0
-496.0;77.0;-345.0;184.0;-427.0;?;632.0;-142;-485.0;527.0
-472.0;83.0;-363.0;213.0;?;231.0;636.0;-200;-491.0;525.0
?;106.0;-383.0;231.0;-446.0;234.0;634.0;-139;-496.0;519.0
-445.0;134.0;-408.0;258.0;-466.0;227.0;624.0;162;-497.0;507.0
-451.0;165.0;-433.0;276.0;-490.0;211.0;609.0;201;-487.0;493.0
-467.0;204.0;-454.0;284.0;-511.0;186.0;595.0;155;-471.0;478.0
-490.0;244.0;-468.0;281.0;-528.0;?;582.0;190;-450.0;466.0
-514.0;280.0;-478.0;279.0;-538.0;138.0;570.0;168;-427.0;457.0
-536.0;?;-484.0;270.0;-543.0;122.0;561.0;178;-405.0;448.0
-553.0;336.0;?;263.0;-547.0;106.0;552.0;177;-386.0;?
-565.0;353.0;-491.0;244.0;-547.0;85.0;549.0;173;-372.0;422.0
-575.0;359.0;-486.0;236.0;-544.0;?;551.0;177;-361.0;408.0
-584.0;366.0;-481.0;?;-539.0;28.0;552.0;173;?;388.0
-595.0;?;-477.0;211.0;-532.0;0.0;550.0;173;-340.0;?
-609.0;?;-477.0;194.0;-524.0;-25.0;543.0;170;-326.0;342.0
-624.0;410.0;-481.0;?;-514.0;-43.0;533.0;164;-310.0;324.0
-634.0;429.0;-486.0;165.0;-506.0;-59.0;524.0;?;-297.0;310.0
-638.0;441.0;-491.0;161.0;-498.0;-74.0;519.0;152;-288.0;296.0
-639.0;449.0;-497.0;?;-491.0;-92.0;514.0;151;-282.0;281.0
-641.0;458.0;-505.0;164.0;?;-110.0;508.0;150;-277.0;266.0
-641.0;460.0;?;173.0;-478.0;-124.0;501.0;151;-273.0;254.0
-639.0;463.0;-521.0;182.0;-472.0;-130.0;497.0;151;-271.0;247.0
-637.0;470.0;-528.0;185.0;-469.0;-129.0;493.0;150;-270.0;247.0
-634.0;471.0;-534.0;?;-468.0;?;490.0;151;-269.0;?
?;471.0;-538.0;198.0;-469.0;-117.0;488.0;148;?;?
-633.0;466.0;-540.0;202.0;-474.0;-109.0;485.0;143;-267.0;269.0
-635.0;467.0;-542.0;203.0;-480.0;?;483.0;142;-265.0;277.0
-638.0;?;-542.0;202.0;-487.0;-91.0;481.0;145;-261.0;284.0
-642.0;476.0;-541.0;196.0;-494.0;-82.0;478.0;145;-258.0;291.0
-647.0;476.0;-539.0;190.0;-503.0;-71.0;477.0;?;-254.0;298.0
-649.0;478.0;-535.0;182.0;-510.0;-60.0;477.0;146;-253.0;304.0
-652.0;476.0;-531.0;175.0;-517.0;-51.0;478.0;146;-254.0;311.0
-653.0;477.0;-528.0;169.0;-522.0;-44.0;479.0;?;-255.0;?
-654.0;477.0;-526.0;161.0;-526.0;-42.0;480.0;146;-257.0;325.0
-654.0;475.0;-523.0;155.0;-529.0;-47.0;?;146;-258.0;331.0
-653.0;471.0;-521.0;147.0;-528.0;-58.0;484.0;147;-260.0;335.0
-651.0;469.0;-520.0;141.0;-525.0;-76.0;488.0;147;-260.0;335.0
-650.0;471.0;-522.0;139.0;?;-101.0;489.0;147;-257.0;327.0
?;477.0;-528.0;136.0;-513.0;-129.0;?;?;-251.0;?
-648.0;486.0;-537.0;138.0;-502.0;-157.0;481.0;147;-244.0;?
?;495.0;-544.0;143.0;-486.0;-183.0;477.0;147;-238.0;284.0
-651.0;?;-547.0;144.0;-468.0;-208.0;472.0;147;-232.0;?
-654.0;512.0;?;144.0;-446.0;-228.0;469.0;147;-227.0;?
-658.0;517.0;-548.0;140.0;?;-245.0;?;?;-222.0;?
-663.0;523.0;-549.0;141.0;-399.0;-261.0;461.0;147;-216.0;258.0
-666.0;528.0;-551.0;140.0;-372.0;-278.0;456.0;147;?;250.0
-669.0;534.0;-552.0;141.0;-343.0;-295.0;452.0;147;-206.0;244.0
-673.0;541.0;-553.0;144.0;-312.0;?;448.0;147;-201.0;237.0
-678.0;548.0;-552.0;139.0;-281.0;-324.0;444.0;?;-195.0;230.0
-685.0;?;-549.0;133.0;-252.0;-331.0;?;147;-189.0;224.0
-692.0;557.0;-547.0;122.0;-224.0;-335.0;434.0;147;?;218.0
-699.0;562.0;?;112.0;-196.0;-337.0;427.0;147;-169.0;214.0
-704.0;569.0;-552.0;107.0;-168.0;-336.0;418.0;147;-158.0;211.0
-704.0;570.0;-560.0;109.0;-140.0;-332.0;411.0;?;-149.0;208.0
-700.0;570.0;-573.0;120.0;-113.0;?;403.0;146;-140.0;207.0
-691.0;567.0;-590.0;142.0;-89.0;-315.0;395.0;146;-134.0;206.0
-680.0;562.0;-611.0;169.0;-66.0;?;385.0;145;-129.0;205.0
-669.0;558.0;-632.0;200.0;-47.0;-293.0;371.0;145;-124.0;?
-656.0;551.0;-655.0;234.0;-36.0;-276.0;355.0;144;-121.0;202.0
-645.0;547.0;-676.0;270.0;?;?;336.0;143;-120.0;?
-636.0;540.0;-693.0;309.0;-50.0;-229.0;319.0;143;-119.0;211.0
-630.0;532.0;-702.0;333.0;-69.0;-213.0;311.0;133;-117.0;224.0
-625.0;519.0;-704.0;347.0;?;-213.0;?;114;-119.0;242.0
-624.0;509.0;-700.0;349.0;-112.0;-229.0;324.0;103;-124.0;259.0
-628.0;503.0;-694.0;346.0;-130.0;?;329.0;98;-125.0;271.0
-638.0;500.0;-686.0;331.0;-140.0;-233.0;329.0;?;-119.0;291.0
-649.0;501.0;-677.0;319.0;-144.0;-228.0;329.0;97;-114.0;319.0
?;502.0;?;?;-151.0;-232.0;335.0;105;-115.0;341.0
-668.0;502.0;-648.0;288.0;-159.0;-236.0;344.0;109;-120.0;351.0
-676.0;498.0;-631.0;266.0;-166.0;-238.0;357.0;?;-131.0;358.0
-682.0;494.0;-614.0;?;-175.0;-242.0;370.0;113;-145.0;365.0
-684.0;492.0;-598.0;221.0;-182.0;-245.0;385.0;112;-160.0;372.0
-686.0;?;?;205.0;-188.0;-250.0;401.0;114;-175.0;?
?;484.0;-565.0;188.0;-192.0;-254.0;417.0;120;-189.0;377.0
-687.0;478.0;?;166.0;-196.0;-256.0;432.0;119;?;378.0
?;470.0;-535.0;144.0;-200.0;?;446.0;125;-206.0;378.0
-687.0;461.0;-523.0;122.0;-205.0;-264.0;458.0;129;-212.0;377.0
-685.0;453.0;-514.0;108.0;-210.0;-272.0;468.0;128;-218.0;374.0
-682.0;447.0;-508.0;97.0;-216.0;-281.0;476.0;130;-224.0;369.0
-678.0;441.0;-505.0;90.0;-221.0;-290.0;482.0;129;-230.0;363.0
-674.0;436.0;-504.0;89.0;-227.0;-299.0;486.0;129;-235.0;359.0
-670.0;433.0;-506.0;87.0;-235.0;-308.0;488.0;130;-240.0;354.0
-667.0;433.0;?;90.0;-242.0;?;486.0;?;-244.0;348.0
-663.0;?;-516.0;95.0;-250.0;-330.0;483.0;129;-247.0;342.0
-659.0;438.0;-524.0;102.0;-257.0;-342.0;479.0;?;-249.0;?
-655.0;440.0;-533.0;120.0;?;-355.0;473.0;121;-251.0;326.0
-651.0;446.0;-543.0;134.0;-272.0;-368.0;466.0;117;-252.0;317.0
-649.0;?;?;142.0;-278.0;-379.0;457.0;111;-253.0;308.0
-647.0;461.0;-563.0;?;-280.0;-388.0;448.0;106;-252.0;303.0
-647.0;470.0;-572.0;168.0;-278.0;-397.0;438.0;106;-249.0;299.0
-648.0;483.0;-582.0;?;?;?;?;108;-242.0;296.0
-648.0;495.0;-591.0;186.0;-270.0;-414.0;421.0;109;-232.0;295.0
-649.0;509.0;-599.0;191.0;-262.0;-431.0;414.0;109;-221.0;296.0
-653.0;528.0;-605.0;191.0;-237.0;-469.0;405.0;109;-207.0;297.0
-661.0;546.0;-610.0;185.0;-189.0;-497.0;394.0;109;-189.0;310.0
-669.0;562.0;-614.0;176.0;-145.0;?;382.0;109;-171.0;324.0
-674.0;570.0;-618.0;171.0;-95.0;-505.0;373.0;?;-156.0;339.0
-677.0;576.0;-622.0;171.0;-51.0;-508.0;365.0;109;-144.0;346.0
-678.0;581.0;-628.0;?;?;-510.0;358.0;109;-138.0;342.0
-675.0;582.0;-634.0;185.0;-13.0;-517.0;353.0;109;-136.0;323.0
-671.0;581.0;-640.0;197.0;-3.0;-533.0;349.0;109;-137.0;305.0
-700.0;589.0;-685.0;287.0;-4.0;-597.0;200.0;76;6.0;-88.0
-697.0;586.0;-689.0;299.0;-32.0;-595.0;197.0;76;?;?
-693.0;?;-694.0;311.0;-75.0;-590.0;194.0;76;-6.0;-59.0
-690.0;580.0;-698.0;321.0;-84.0;-588.0;190.0;?;-13.0;?
-688.0;577.0;-702.0;335.0;-118.0;-581.0;185.0;75;-19.0;-16.0
-686.0;575.0;-704.0;343.0;-146.0;?;183.0;74;-22.0;5.0
-686.0;569.0;-703.0;350.0;-165.0;-561.0;184.0;73;-22.0;37.0
-689.0;567.0;-700.0;348.0;-195.0;-550.0;184.0;73;-17.0;49.0
-695.0;561.0;-696.0;344.0;-210.0;-538.0;184.0;72;-8.0;62.0
-699.0;555.0;-691.0;336.0;-225.0;?;?;70;3.0;85.0
-704.0;550.0;-685.0;328.0;-235.0;-523.0;185.0;70;15.0;102.0
-709.0;542.0;?;311.0;-253.0;-515.0;184.0;69;25.0;106.0
-712.0;538.0;-678.0;304.0;-258.0;-504.0;181.0;66;35.0;124.0
-713.0;534.0;-677.0;301.0;-254.0;-498.0;179.0;?;41.0;145.0
-713.0;532.0;-677.0;302.0;-256.0;-493.0;177.0;64;43.0;?
-712.0;534.0;-679.0;304.0;-251.0;-491.0;174.0;62;43.0;155.0
-708.0;535.0;-683.0;?;-252.0;-490.0;175.0;61;40.0;153.0
-702.0;?;-689.0;315.0;-255.0;-491.0;179.0;?;35.0;146.0
-694.0;545.0;-695.0;323.0;-257.0;-498.0;?;60;30.0;134.0
-687.0;?;-702.0;334.0;-262.0;-503.0;188.0;60;26.0;123.0
-679.0;551.0;-708.0;342.0;-267.0;-509.0;192.0;59;28.0;112.0
-673.0;552.0;-712.0;350.0;-275.0;-517.0;195.0;57;38.0;?
-670.0;548.0;-715.0;?;-282.0;-523.0;195.0;57;55.0;86.0
-667.0;540.0;-716.0;354.0;-286.0;-530.0;194.0;56;75.0;78.0
-664.0;532.0;-716.0;358.0;-290.0;-536.0;190.0;55;98.0;72.0
-661.0;523.0;-717.0;359.0;-289.0;-549.0;185.0;55;123.0;69.0
-658.0;514.0;-717.0;360.0;-287.0;-562.0;178.0;52;148.0;68.0
-656.0;?;-715.0;365.0;-286.0;-573.0;168.0;54;175.0;69.0
-654.0;483.0;-712.0;369.0;-266.0;-588.0;155.0;46;202.0;74.0
-652.0;464.0;-710.0;?;-241.0;-596.0;138.0;36;228.0;85.0
-646.0;436.0;-711.0;?;?;?;118.0;33;252.0;103.0
-639.0;?;-712.0;403.0;?;-586.0;92.0;26;275.0;?
-631.0;349.0;-713.0;428.0;?;-569.0;58.0;23;300.0;112.0
-620.0;299.0;-714.0;454.0;-282.0;-548.0;16.0;16;326.0;90.0
-606.0;240.0;-714.0;484.0;-341.0;-506.0;-30.0;?;348.0;?
-591.0;181.0;-716.0;517.0;?;-464.0;-81.0;3;363.0;30.0
-573.0;122.0;?;554.0;-432.0;-451.0;-134.0;-7;372.0;?
-555.0;?;-718.0;580.0;-423.0;-474.0;-190.0;-17;375.0;?
-536.0;25.0;-715.0;587.0;-407.0;-512.0;-244.0;-29;377.0;-109.0
-520.0;-27.0;?;?;-398.0;-556.0;-293.0;-41;?;?
-506.0;?;-694.0;594.0;-389.0;-603.0;-335.0;-45;388.0;-187.0
-493.0;-143.0;-677.0;589.0;-387.0;-637.0;-370.0;-44;401.0;-220.0
-482.0;?;-658.0;584.0;?;-667.0;?;?;419.0;-256.0
-472.0;-253.0;-638.0;580.0;-386.0;-696.0;-424.0;-37;?;-291.0
-463.0;-301.0;-617.0;575.0;-381.0;-725.0;-445.0;?;454.0;?
-456.0;?;-598.0;563.0;-368.0;-756.0;-464.0;-34;?;-354.0
-450.0;-363.0;-582.0;551.0;-354.0;-779.0;-480.0;-34;477.0;-384.0
-443.0;-385.0;-571.0;541.0;-349.0;-795.0;-491.0;-33;486.0;-410.0
-433.0;-413.0;-560.0;540.0;-350.0;-807.0;-500.0;-33;?;-438.0
-420.0;-439.0;-548.0;542.0;?;-818.0;-508.0;-33;515.0;-468.0
-403.0;-468.0;-533.0;551.0;-339.0;?;-514.0;-32;538.0;-494.0
-384.0;-497.0;-519.0;561.0;-325.0;-844.0;?;-32;563.0;-516.0
-364.0;-527.0;-504.0;578.0;-312.0;-855.0;-517.0;-32;588.0;-535.0
-346.0;-550.0;-491.0;?;-299.0;-861.0;-515.0;-32;612.0;-552.0
-332.0;-568.0;-479.0;616.0;-286.0;-864.0;-513.0;-32;629.0;?
-321.0;-580.0;-469.0;626.0;?;-865.0;-514.0;-32;643.0;-580.0
-313.0;-590.0;-457.0;629.0;-257.0;-863.0;-516.0;-33;653.0;-591.0
-307.0;-600.0;-444.0;633.0;-244.0;-861.0;-520.0;-32;662.0;-601.0
-304.0;-611.0;-431.0;631.0;-230.0;-858.0;-522.0;-33;670.0;-609.0
-305.0;?;-420.0;629.0;-216.0;-855.0;-523.0;-33;?;-614.0
-309.0;-631.0;-414.0;622.0;-203.0;?;-523.0;-33;678.0;?
-312.0;-643.0;-411.0;617.0;-195.0;?;-525.0;-34;677.0;?
-311.0;-655.0;-405.0;609.0;-188.0;-842.0;-531.0;?;676.0;-617.0
-309.0;-668.0;-399.0;?;-180.0;-837.0;-540.0;-36;674.0;-616.0
-306.0;-677.0;-395.0;583.0;-170.0;-833.0;-550.0;-28;669.0;-615.0
-304.0;-683.0;-395.0;567.0;?;-828.0;-560.0;-28;661.0;-616.0
-302.0;-691.0;-398.0;551.0;-147.0;-823.0;-570.0;-27;653.0;-619.0
-294.0;-700.0;-398.0;535.0;-134.0;-819.0;-582.0;6;645.0;-621.0
-282.0;-713.0;-394.0;523.0;-124.0;-816.0;-595.0;12;641.0;-621.0
-268.0;?;-388.0;503.0;-120.0;-816.0;-609.0;47;638.0;-623.0
-257.0;-732.0;-387.0;482.0;-125.0;-819.0;-618.0;67;635.0;?
-254.0;-731.0;-395.0;?;-136.0;-827.0;-621.0;53;628.0;-634.0
-257.0;-727.0;?;450.0;-147.0;-835.0;-623.0;53;618.0;-643.0
-248.0;-724.0;-406.0;444.0;-153.0;-842.0;-630.0;-8;614.0;-654.0
-227.0;-725.0;?;435.0;-154.0;-850.0;-639.0;-41;?;-666.0
-205.0;-731.0;-372.0;435.0;-150.0;-857.0;-644.0;-34;637.0;-678.0
-189.0;?;-362.0;436.0;-147.0;-864.0;-645.0;-48;646.0;?
-181.0;-734.0;-358.0;437.0;-142.0;-868.0;-644.0;-43;651.0;-700.0
-177.0;-737.0;-351.0;438.0;-141.0;-871.0;-645.0;-42;655.0;-709.0
-174.0;-739.0;-342.0;430.0;-142.0;-873.0;-649.0;-42;657.0;-717.0
-175.0;-738.0;-334.0;421.0;-144.0;-875.0;-656.0;-34;654.0;-720.0
-178.0;-741.0;-327.0;404.0;-150.0;-876.0;-664.0;-30;648.0;-719.0
-182.0;-742.0;-322.0;387.0;-157.0;-876.0;-673.0;-30;640.0;-718.0
-187.0;-742.0;-315.0;363.0;-165.0;-875.0;-682.0;-30;632.0;-715.0
-193.0;-745.0;-312.0;344.0;-169.0;-874.0;-689.0;-27;625.0;?
-203.0;-746.0;-315.0;323.0;-171.0;-872.0;-692.0;?;616.0;?
-216.0;-744.0;-325.0;304.0;?;-870.0;-692.0;-23;608.0;-697.0
