InertialMeasurementUnit L-SHOE EuX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LWR accX;Accelerometer LUA_ accY;Accelerometer LH accY
166;?;-208.0;656.0;-75.0;1152.0;?
169;364.0;-232.0;654.0;-105.0;946.0;1087.0
169;300.0;-225.0;653.0;-202.0;831.0;?
169;?;-336.0;658.0;-264.0;744.0;793.0
169;363.0;-277.0;664.0;-385.0;696.0;741.0
170;283.0;?;659.0;-401.0;654.0;818.0
168;293.0;-177.0;650.0;-415.0;747.0;928.0
171;?;-71.0;?;-497.0;849.0;940.0
167;454.0;-186.0;632.0;-523.0;873.0;925.0
170;453.0;-329.0;622.0;?;864.0;1082.0
172;486.0;-445.0;617.0;-476.0;1042.0;?
162;591.0;?;611.0;-563.0;1197.0;?
183;584.0;-440.0;605.0;-575.0;1142.0;?
151;391.0;-479.0;600.0;-415.0;1173.0;1280.0
193;540.0;-530.0;597.0;-489.0;1217.0;1035.0
165;?;-482.0;596.0;-516.0;1073.0;1291.0
?;464.0;-443.0;?;-532.0;1265.0;1710.0
-172;426.0;-507.0;596.0;-574.0;1595.0;1663.0
?;557.0;-525.0;591.0;?;1461.0;1328.0
-83;478.0;-316.0;592.0;-254.0;1100.0;1132.0
?;343.0;-436.0;598.0;-219.0;983.0;?
-87;293.0;-694.0;610.0;-276.0;811.0;1137.0
-98;219.0;-610.0;619.0;-320.0;895.0;?
?;207.0;-428.0;631.0;-260.0;742.0;990.0
-117;180.0;-298.0;638.0;-225.0;679.0;?
-194;74.0;-143.0;643.0;-278.0;623.0;705.0
-123;35.0;-75.0;651.0;-53.0;572.0;860.0
177;95.0;-152.0;659.0;-104.0;735.0;1008.0
187;138.0;-234.0;666.0;-147.0;888.0;1133.0
139;144.0;-245.0;?;-242.0;1010.0;1153.0
-212;178.0;-282.0;676.0;-226.0;675.0;795.0
-117;138.0;-174.0;681.0;-175.0;702.0;876.0
164;150.0;-179.0;688.0;-168.0;797.0;1076.0
166;211.0;-260.0;694.0;-193.0;978.0;1229.0
132;237.0;?;698.0;-270.0;1062.0;1356.0
156;366.0;-288.0;?;-260.0;1260.0;1667.0
135;408.0;-230.0;706.0;-306.0;1563.0;?
153;482.0;-179.0;709.0;-340.0;1116.0;?
148;518.0;?;712.0;-129.0;1099.0;1414.0
149;466.0;-175.0;714.0;-70.0;1286.0;1338.0
154;385.0;?;715.0;-10.0;1065.0;1218.0
151;275.0;-253.0;719.0;-155.0;913.0;902.0
153;262.0;-292.0;722.0;-288.0;791.0;753.0
152;238.0;-324.0;?;-338.0;807.0;654.0
152;234.0;-180.0;732.0;-347.0;626.0;?
153;165.0;-122.0;727.0;-341.0;626.0;719.0
151;212.0;71.0;721.0;-361.0;677.0;824.0
155;284.0;9.0;711.0;-433.0;775.0;900.0
150;335.0;-231.0;700.0;-475.0;872.0;1132.0
155;417.0;-373.0;692.0;?;1082.0;1275.0
154;529.0;-402.0;686.0;-511.0;?;1261.0
147;589.0;-348.0;681.0;?;1241.0;1228.0
166;445.0;?;676.0;-376.0;1182.0;?
131;629.0;-400.0;671.0;-345.0;1314.0;1049.0
184;659.0;-422.0;668.0;?;1015.0;1278.0
125;414.0;-389.0;665.0;-531.0;1091.0;1509.0
-156;365.0;-441.0;665.0;-564.0;1367.0;1619.0
-165;?;-474.0;660.0;-451.0;1388.0;?
-89;525.0;-254.0;657.0;-276.0;1147.0;868.0
-108;416.0;-383.0;?;-77.0;857.0;?
?;268.0;-668.0;663.0;-176.0;735.0;?
-115;240.0;-597.0;670.0;-209.0;711.0;839.0
-138;199.0;-545.0;681.0;-274.0;664.0;813.0
-205;?;-430.0;?;-263.0;494.0;797.0
30;122.0;-242.0;697.0;-261.0;692.0;820.0
212;?;-105.0;703.0;-243.0;708.0;1034.0
141;146.0;-103.0;711.0;?;935.0;?
154;260.0;-166.0;719.0;-328.0;1284.0;?
146;164.0;-237.0;729.0;-478.0;1409.0;1251.0
134;86.0;-240.0;738.0;-365.0;?;1305.0
146;28.0;-229.0;746.0;?;?;836.0
138;355.0;-173.0;753.0;-7.0;885.0;1042.0
144;433.0;-126.0;756.0;107.0;840.0;1659.0
143;369.0;-159.0;758.0;12.0;1229.0;1444.0
145;278.0;-145.0;761.0;-69.0;1057.0;1092.0
147;319.0;-54.0;767.0;-125.0;911.0;845.0
?;454.0;133.0;772.0;?;818.0;792.0
147;496.0;-58.0;779.0;?;764.0;786.0
147;391.0;-46.0;782.0;-226.0;714.0;825.0
147;337.0;-29.0;781.0;-283.0;716.0;813.0
147;366.0;?;778.0;-347.0;?;?
146;424.0;-128.0;?;-354.0;825.0;863.0
149;425.0;?;767.0;-314.0;844.0;1001.0
144;447.0;-326.0;762.0;-285.0;915.0;1164.0
150;488.0;-317.0;758.0;-322.0;?;1300.0
147;496.0;-333.0;755.0;?;1179.0;?
143;407.0;-390.0;751.0;-401.0;1226.0;1332.0
159;?;-420.0;747.0;-395.0;1366.0;1060.0
128;599.0;-372.0;744.0;-496.0;1082.0;?
?;418.0;-329.0;742.0;-490.0;1035.0;1311.0
130;442.0;-392.0;742.0;-570.0;1294.0;1466.0
?;475.0;-458.0;738.0;-486.0;1391.0;1393.0
-89;597.0;-343.0;734.0;-261.0;1238.0;1112.0
?;476.0;-342.0;735.0;-238.0;1018.0;1079.0
-105;284.0;-543.0;736.0;-330.0;894.0;1113.0
-40;299.0;?;?;-450.0;?;1132.0
-95;242.0;-528.0;741.0;-433.0;798.0;988.0
-154;187.0;-456.0;744.0;-300.0;?;782.0
112;?;-171.0;747.0;-217.0;552.0;680.0
203;112.0;-74.0;749.0;?;507.0;643.0
129;?;-172.0;752.0;-159.0;570.0;808.0
161;97.0;-366.0;756.0;-155.0;642.0;1178.0
146;170.0;-396.0;760.0;-244.0;925.0;1352.0
?;216.0;-289.0;764.0;-310.0;1059.0;1441.0
147;?;-247.0;?;-253.0;1158.0;1505.0
144;631.0;-248.0;?;-332.0;1519.0;1189.0
151;577.0;-214.0;774.0;-341.0;?;1404.0
145;510.0;-201.0;777.0;-233.0;1240.0;1495.0
?;574.0;-228.0;778.0;-181.0;1315.0;1332.0
149;494.0;-249.0;?;-124.0;1013.0;1006.0
149;378.0;-231.0;779.0;-155.0;809.0;821.0
149;344.0;-408.0;781.0;-248.0;736.0;756.0
173;430.0;?;?;-327.0;841.0;923.0
170;400.0;-314.0;774.0;-260.0;?;?
180;415.0;-381.0;770.0;-297.0;1004.0;1268.0
162;483.0;-386.0;767.0;-397.0;1171.0;1291.0
186;473.0;-420.0;763.0;-419.0;1189.0;1395.0
165;471.0;-439.0;758.0;-377.0;1333.0;1137.0
167;625.0;-411.0;755.0;-523.0;1236.0;?
219;440.0;-331.0;752.0;-550.0;1039.0;?
-57;421.0;-345.0;750.0;-614.0;1292.0;1430.0
-156;551.0;-431.0;746.0;-480.0;1362.0;1232.0
11;452.0;-422.0;741.0;-227.0;1162.0;1046.0
-27;377.0;?;740.0;-140.0;?;967.0
-26;302.0;?;742.0;-186.0;830.0;948.0
-37;257.0;-620.0;745.0;?;787.0;925.0
-85;216.0;?;747.0;-282.0;?;897.0
-83;173.0;-416.0;748.0;-260.0;791.0;866.0
-152;147.0;-155.0;750.0;?;691.0;831.0
-151;?;-65.0;750.0;-167.0;775.0;906.0
-153;111.0;-132.0;751.0;-206.0;821.0;1087.0
-216;168.0;-235.0;752.0;-248.0;1020.0;1283.0
24;183.0;-253.0;753.0;-302.0;?;?
222;149.0;-218.0;755.0;-296.0;1143.0;1188.0
?;176.0;-160.0;755.0;-117.0;1241.0;1417.0
178;374.0;-118.0;754.0;-138.0;1329.0;958.0
?;374.0;-117.0;753.0;-84.0;860.0;1316.0
?;385.0;-128.0;751.0;-43.0;1136.0;1461.0
172;537.0;-115.0;750.0;-92.0;1238.0;1254.0
163;460.0;-84.0;750.0;-85.0;?;?
168;396.0;-46.0;749.0;-71.0;835.0;915.0
166;403.0;-102.0;750.0;-123.0;785.0;830.0
166;?;?;756.0;-263.0;675.0;745.0
167;292.0;-75.0;754.0;-231.0;634.0;751.0
166;329.0;-193.0;749.0;-250.0;715.0;788.0
166;391.0;-174.0;741.0;-291.0;753.0;832.0
166;420.0;-126.0;731.0;-324.0;809.0;889.0
166;381.0;-233.0;720.0;-320.0;797.0;1000.0
166;395.0;-345.0;712.0;-324.0;950.0;1209.0
?;501.0;-304.0;704.0;-395.0;1133.0;1233.0
167;?;-330.0;696.0;?;1207.0;1421.0
163;453.0;?;688.0;-424.0;1362.0;1363.0
165;582.0;-393.0;679.0;-472.0;1321.0;871.0
161;528.0;-333.0;673.0;-513.0;1013.0;1116.0
154;336.0;-344.0;666.0;-559.0;1071.0;1382.0
151;476.0;-435.0;658.0;-529.0;1309.0;1374.0
69;546.0;-463.0;648.0;-374.0;?;1208.0
-23;454.0;-307.0;639.0;-234.0;1113.0;1041.0
?;401.0;-408.0;635.0;-213.0;928.0;982.0
-24;316.0;-593.0;637.0;-218.0;819.0;1000.0
-79;261.0;-483.0;640.0;-227.0;760.0;987.0
-89;225.0;-469.0;643.0;-227.0;742.0;903.0
-191;175.0;-377.0;645.0;-248.0;681.0;774.0
-79;?;-117.0;?;-131.0;?;754.0
193;116.0;-156.0;649.0;-123.0;667.0;882.0
176;?;-195.0;652.0;-128.0;791.0;1122.0
149;162.0;-231.0;654.0;-202.0;1007.0;1348.0
173;235.0;-203.0;657.0;-363.0;1247.0;1168.0
149;199.0;-255.0;658.0;-282.0;1183.0;1532.0
167;245.0;-157.0;656.0;-185.0;1472.0;1260.0
166;459.0;-83.0;654.0;-321.0;1234.0;936.0
162;429.0;-91.0;652.0;-98.0;865.0;1465.0
163;496.0;?;?;-37.0;1327.0;1428.0
162;425.0;-168.0;650.0;-29.0;1147.0;1244.0
?;266.0;?;654.0;-161.0;1013.0;909.0
163;325.0;-78.0;656.0;-197.0;772.0;792.0
?;359.0;-315.0;665.0;-267.0;711.0;685.0
162;?;-185.0;675.0;-286.0;639.0;625.0
162;273.0;-125.0;675.0;-269.0;627.0;691.0
162;302.0;-49.0;669.0;-285.0;687.0;828.0
162;335.0;-24.0;660.0;-363.0;?;887.0
161;369.0;-188.0;648.0;-361.0;829.0;970.0
161;345.0;-324.0;639.0;-327.0;?;?
162;458.0;-314.0;632.0;-344.0;1030.0;1224.0
158;?;-306.0;?;-487.0;1183.0;1403.0
?;?;-335.0;618.0;-408.0;1304.0;1531.0
153;544.0;-381.0;609.0;-435.0;1462.0;1122.0
163;675.0;-385.0;604.0;-561.0;1177.0;1090.0
157;449.0;-311.0;?;-519.0;1048.0;1489.0
150;425.0;-390.0;600.0;-486.0;1390.0;1527.0
?;594.0;-528.0;592.0;-387.0;1395.0;?
14;531.0;?;?;-237.0;1153.0;1038.0
-151;?;-345.0;592.0;-232.0;932.0;986.0
-129;289.0;?;598.0;-244.0;?;935.0
-146;255.0;-578.0;603.0;-282.0;737.0;933.0
-153;?;-420.0;612.0;-243.0;738.0;839.0
-215;278.0;-395.0;623.0;-260.0;701.0;795.0
-18;195.0;-228.0;629.0;?;610.0;811.0
214;176.0;-176.0;631.0;-214.0;642.0;940.0
151;?;-193.0;634.0;-194.0;772.0;1169.0
157;175.0;?;636.0;?;1041.0;1222.0
163;161.0;-250.0;640.0;?;1123.0;1111.0
148;150.0;-301.0;638.0;-332.0;?;1459.0
156;?;-401.0;692.0;-416.0;1200.0;?
156;482.0;-443.0;687.0;-516.0;1269.0;1573.0
150;551.0;-481.0;?;-488.0;1416.0;?
166;689.0;-438.0;679.0;-551.0;1267.0;1033.0
138;504.0;-335.0;674.0;-525.0;1065.0;1381.0
178;418.0;-325.0;?;-517.0;1266.0;1502.0
161;476.0;-402.0;667.0;-461.0;1370.0;1331.0
-39;453.0;?;660.0;?;1192.0;968.0
-74;465.0;-369.0;?;-138.0;946.0;867.0
-42;327.0;-560.0;663.0;?;781.0;897.0
-114;224.0;-597.0;667.0;-211.0;742.0;921.0
-93;217.0;-466.0;672.0;-203.0;?;871.0
-157;216.0;-410.0;680.0;-221.0;677.0;?
?;198.0;-320.0;686.0;-207.0;726.0;848.0
89;141.0;-118.0;691.0;-221.0;808.0;?
?;166.0;-173.0;?;-198.0;747.0;1049.0
140;187.0;-178.0;701.0;-204.0;970.0;1266.0
?;216.0;?;?;-307.0;1166.0;1251.0
152;185.0;-228.0;713.0;-337.0;1207.0;1250.0
152;167.0;-216.0;718.0;-123.0;1246.0;1582.0
162;299.0;-194.0;716.0;-277.0;1433.0;?
155;?;-152.0;718.0;-353.0;945.0;982.0
160;506.0;-111.0;717.0;31.0;890.0;1490.0
156;461.0;-136.0;719.0;167.0;1065.0;1402.0
157;335.0;-140.0;717.0;154.0;938.0;1143.0
158;245.0;-33.0;722.0;-107.0;?;844.0
157;279.0;-135.0;727.0;-194.0;777.0;751.0
?;?;-523.0;734.0;-313.0;729.0;645.0
157;?;-271.0;738.0;-305.0;713.0;690.0
158;349.0;7.0;735.0;-308.0;713.0;779.0
157;353.0;?;727.0;-319.0;752.0;864.0
157;381.0;53.0;719.0;-348.0;?;966.0
?;463.0;-193.0;708.0;-360.0;878.0;1098.0
154;482.0;-351.0;?;?;973.0;1295.0
162;539.0;-402.0;695.0;-373.0;1154.0;1330.0
154;612.0;-401.0;691.0;-444.0;1236.0;1392.0
?;512.0;-390.0;?;-397.0;1320.0;?
166;700.0;?;680.0;?;1373.0;1051.0
133;626.0;-443.0;675.0;-535.0;1051.0;1346.0
203;368.0;?;670.0;-487.0;1236.0;1551.0
67;431.0;-416.0;?;-424.0;1381.0;1394.0
-163;415.0;-470.0;658.0;?;1295.0;1034.0
?;380.0;-402.0;656.0;-201.0;1006.0;892.0
-108;293.0;-527.0;659.0;?;876.0;871.0
-125;209.0;-685.0;664.0;-236.0;760.0;843.0
-183;172.0;-474.0;669.0;-221.0;?;844.0
-81;141.0;-353.0;678.0;-189.0;633.0;796.0
196;119.0;-210.0;687.0;?;565.0;778.0
176;89.0;-166.0;?;-175.0;?;819.0
145;?;-118.0;700.0;-176.0;714.0;1010.0
170;111.0;-144.0;?;?;914.0;?
143;162.0;-171.0;719.0;-297.0;1133.0;1332.0
?;?;-149.0;729.0;?;1230.0;1230.0
149;163.0;-111.0;?;-251.0;?;1605.0
148;351.0;-112.0;739.0;-346.0;1575.0;912.0
?;563.0;-104.0;747.0;-308.0;1019.0;1022.0
152;518.0;-91.0;746.0;-23.0;912.0;1592.0
?;527.0;?;746.0;35.0;1190.0;1426.0
151;409.0;-124.0;746.0;-1.0;1006.0;1097.0
151;225.0;-106.0;?;-136.0;?;917.0
151;?;-177.0;?;-169.0;726.0;811.0
151;270.0;-454.0;?;-260.0;708.0;669.0
150;377.0;?;767.0;-291.0;?;639.0
?;357.0;-130.0;764.0;-301.0;708.0;699.0
150;356.0;7.0;757.0;-342.0;757.0;?
151;404.0;16.0;750.0;-440.0;852.0;953.0
?;379.0;-191.0;741.0;-340.0;852.0;1030.0
150;?;-255.0;733.0;-216.0;930.0;1331.0
?;494.0;-341.0;727.0;-330.0;1139.0;?
148;557.0;?;?;-407.0;1283.0;1365.0
152;539.0;-409.0;?;-327.0;1249.0;1337.0
149;616.0;?;711.0;-328.0;1286.0;?
144;619.0;-410.0;707.0;?;1120.0;1112.0
156;465.0;-258.0;706.0;-494.0;1048.0;1340.0
127;449.0;-339.0;707.0;-493.0;1251.0;1528.0
173;508.0;-467.0;704.0;?;1396.0;1314.0
?;473.0;-380.0;700.0;-349.0;1216.0;1007.0
-58;?;-351.0;700.0;-267.0;952.0;?
-104;309.0;-605.0;703.0;-290.0;867.0;854.0
-171;230.0;?;709.0;-254.0;788.0;884.0
2;?;-496.0;714.0;?;746.0;875.0
135;315.0;-236.0;?;-136.0;?;?
147;498.0;-162.0;634.0;-123.0;914.0;1492.0
142;451.0;-113.0;?;-298.0;1080.0;1535.0
142;425.0;-147.0;?;39.0;1233.0;1219.0
145;529.0;-178.0;?;48.0;?;994.0
144;406.0;-127.0;626.0;-25.0;789.0;?
145;371.0;-17.0;632.0;-88.0;713.0;832.0
145;363.0;-275.0;640.0;-202.0;686.0;843.0
144;368.0;-323.0;646.0;-323.0;734.0;955.0
145;401.0;-214.0;642.0;-402.0;814.0;940.0
143;416.0;-71.0;637.0;-449.0;848.0;927.0
147;451.0;-134.0;?;?;878.0;907.0
141;436.0;-174.0;624.0;?;838.0;1170.0
147;429.0;-270.0;618.0;-397.0;1030.0;1271.0
145;564.0;-356.0;615.0;-517.0;1194.0;1269.0
138;598.0;?;613.0;-627.0;1273.0;1419.0
158;628.0;-478.0;609.0;-563.0;1368.0;1275.0
122;785.0;-466.0;605.0;-517.0;1383.0;?
174;580.0;-411.0;601.0;-455.0;1081.0;1454.0
116;372.0;-377.0;599.0;-380.0;1191.0;1757.0
-157;477.0;-504.0;599.0;-339.0;1406.0;1637.0
-143;449.0;-649.0;597.0;-382.0;1308.0;1076.0
-59;421.0;?;595.0;-232.0;1019.0;841.0
-129;282.0;-577.0;598.0;-127.0;764.0;805.0
-99;?;-580.0;602.0;-149.0;?;868.0
-159;92.0;-352.0;608.0;-239.0;717.0;?
-179;113.0;-318.0;618.0;-242.0;677.0;801.0
?;80.0;-325.0;628.0;-226.0;664.0;760.0
199;74.0;-252.0;634.0;-174.0;686.0;780.0
?;56.0;-143.0;640.0;-150.0;678.0;908.0
157;28.0;-95.0;647.0;-176.0;774.0;1219.0
138;116.0;-151.0;?;-287.0;1042.0;1347.0
134;181.0;-181.0;659.0;-398.0;1250.0;1451.0
?;284.0;-156.0;663.0;?;1309.0;1622.0
136;475.0;-122.0;664.0;-318.0;1523.0;978.0
144;713.0;?;667.0;-297.0;1055.0;1315.0
?;615.0;?;671.0;-35.0;992.0;1654.0
140;550.0;-117.0;675.0;-65.0;?;1320.0
141;435.0;-184.0;676.0;?;973.0;1035.0
141;244.0;-180.0;683.0;-186.0;?;828.0
141;270.0;-204.0;688.0;-219.0;687.0;759.0
141;279.0;-497.0;699.0;?;651.0;670.0
141;283.0;-291.0;?;-296.0;657.0;672.0
141;276.0;-185.0;701.0;-337.0;691.0;719.0
141;314.0;-42.0;694.0;-372.0;761.0;827.0
140;384.0;-96.0;687.0;-418.0;858.0;875.0
143;358.0;-221.0;679.0;-374.0;?;1068.0
138;393.0;-275.0;670.0;-339.0;960.0;?
144;522.0;?;664.0;-384.0;1149.0;1378.0
?;581.0;-351.0;659.0;-447.0;?;1560.0
136;515.0;-388.0;655.0;-419.0;1346.0;1380.0
153;652.0;-412.0;652.0;-513.0;1420.0;1023.0
116;567.0;-371.0;650.0;?;1089.0;1265.0
178;413.0;-309.0;647.0;-457.0;1089.0;1469.0
122;475.0;-393.0;645.0;-398.0;1302.0;1349.0
-107;496.0;-469.0;639.0;-273.0;1242.0;1048.0
?;481.0;?;638.0;-204.0;996.0;883.0
?;339.0;-504.0;640.0;-223.0;806.0;895.0
-109;233.0;?;646.0;-226.0;756.0;903.0
-160;174.0;-510.0;651.0;-236.0;725.0;?
-121;152.0;-374.0;659.0;-183.0;724.0;815.0
163;167.0;-274.0;667.0;-202.0;?;?
183;168.0;-153.0;674.0;-195.0;734.0;913.0
?;119.0;-204.0;680.0;?;798.0;1127.0
?;217.0;-159.0;687.0;-277.0;1019.0;1278.0
123;296.0;-166.0;695.0;-379.0;1262.0;1149.0
128;173.0;-151.0;701.0;-297.0;1109.0;1105.0
126;205.0;-156.0;707.0;3.0;1052.0;1503.0
124;446.0;-161.0;711.0;-37.0;1346.0;1115.0
130;563.0;-126.0;715.0;-313.0;1063.0;1089.0
127;429.0;?;716.0;-189.0;?;1470.0
127;?;?;717.0;?;1190.0;1342.0
129;?;?;717.0;?;1064.0;1077.0
129;281.0;5.0;718.0;-245.0;951.0;795.0
129;309.0;-82.0;718.0;-212.0;748.0;644.0
130;360.0;-409.0;721.0;-264.0;668.0;617.0
129;297.0;-374.0;725.0;-296.0;638.0;707.0
130;232.0;-279.0;721.0;-333.0;679.0;?
129;284.0;-121.0;713.0;-415.0;753.0;892.0
129;348.0;-68.0;705.0;-447.0;852.0;933.0
131;383.0;-177.0;697.0;?;904.0;1044.0
120;373.0;-305.0;739.0;-274.0;748.0;773.0
119;299.0;-347.0;746.0;-282.0;693.0;721.0
120;331.0;-233.0;748.0;-304.0;?;736.0
119;354.0;-196.0;742.0;-303.0;734.0;804.0
120;?;-95.0;?;-332.0;780.0;854.0
120;?;-142.0;731.0;-337.0;793.0;945.0
119;462.0;-294.0;726.0;-320.0;860.0;1167.0
122;502.0;-377.0;721.0;-328.0;1024.0;1275.0
116;564.0;-352.0;717.0;-387.0;1167.0;1358.0
124;532.0;-386.0;713.0;-396.0;1204.0;1342.0
118;?;-413.0;708.0;-329.0;1244.0;1239.0
117;665.0;-416.0;705.0;-499.0;1320.0;972.0
130;576.0;-392.0;702.0;-494.0;982.0;?
102;454.0;-391.0;?;-420.0;1032.0;1408.0
176;516.0;-448.0;?;-424.0;1222.0;1354.0
121;?;-451.0;690.0;-361.0;1239.0;1107.0
-147;430.0;-369.0;687.0;-297.0;?;912.0
-155;366.0;-534.0;685.0;-256.0;902.0;948.0
?;317.0;-690.0;688.0;-233.0;851.0;994.0
-224;277.0;-495.0;?;-271.0;?;954.0
-42;245.0;-433.0;695.0;-241.0;?;931.0
184;211.0;-334.0;698.0;-224.0;729.0;?
130;165.0;-193.0;700.0;-207.0;661.0;802.0
114;169.0;-192.0;703.0;-154.0;731.0;863.0
117;169.0;-209.0;708.0;-158.0;685.0;1040.0
90;225.0;-225.0;712.0;-231.0;908.0;1243.0
98;321.0;-230.0;717.0;-305.0;1126.0;1189.0
86;360.0;-218.0;721.0;-253.0;1117.0;1460.0
88;375.0;-195.0;725.0;-200.0;1240.0;?
92;551.0;-158.0;729.0;-350.0;1458.0;913.0
92;579.0;-144.0;732.0;-248.0;929.0;1000.0
94;499.0;-185.0;734.0;-178.0;826.0;?
95;498.0;-234.0;734.0;-148.0;1124.0;1228.0
96;340.0;-263.0;736.0;-196.0;998.0;954.0
97;237.0;-213.0;737.0;-178.0;834.0;794.0
97;275.0;-340.0;738.0;-213.0;730.0;715.0
97;317.0;-415.0;?;-275.0;726.0;723.0
97;305.0;-333.0;747.0;-343.0;722.0;715.0
97;253.0;?;?;-338.0;746.0;822.0
97;361.0;-131.0;737.0;-356.0;793.0;833.0
97;444.0;-81.0;731.0;-368.0;803.0;857.0
98;486.0;-143.0;725.0;-313.0;780.0;1030.0
96;475.0;?;720.0;-259.0;844.0;1210.0
99;537.0;-371.0;717.0;?;998.0;1314.0
94;563.0;-393.0;714.0;-375.0;1132.0;1391.0
100;543.0;-401.0;712.0;-413.0;1248.0;1537.0
99;665.0;-440.0;711.0;-439.0;1418.0;1180.0
89;796.0;-442.0;?;-548.0;1290.0;?
116;585.0;-356.0;710.0;-381.0;929.0;1136.0
81;401.0;-376.0;709.0;-232.0;982.0;1287.0
172;?;?;711.0;-248.0;1062.0;1248.0
137;443.0;-507.0;715.0;-360.0;1104.0;1061.0
-149;402.0;-517.0;722.0;-357.0;983.0;917.0
-176;358.0;-720.0;730.0;-320.0;912.0;893.0
-198;297.0;-640.0;?;-308.0;890.0;905.0
-54;270.0;-328.0;749.0;-306.0;908.0;925.0
208;235.0;-223.0;758.0;-340.0;843.0;961.0
139;207.0;-313.0;764.0;-312.0;887.0;953.0
123;176.0;-352.0;769.0;-294.0;885.0;903.0
127;182.0;-294.0;771.0;?;840.0;954.0
97;?;-209.0;772.0;-243.0;856.0;1039.0
106;186.0;-186.0;?;-293.0;947.0;1127.0
88;186.0;-202.0;774.0;-300.0;1059.0;1159.0
87;?;-197.0;774.0;-222.0;1132.0;?
80;347.0;?;773.0;-72.0;?;1485.0
78;?;-155.0;771.0;-66.0;1363.0;1178.0
82;588.0;-141.0;769.0;29.0;1005.0;1417.0
83;610.0;?;766.0;?;1079.0;1543.0
87;462.0;?;763.0;171.0;1201.0;1380.0
88;360.0;-197.0;759.0;77.0;1062.0;?
89;311.0;-149.0;754.0;-113.0;928.0;961.0
89;248.0;-130.0;749.0;?;825.0;819.0
89;280.0;-205.0;748.0;-305.0;730.0;728.0
89;230.0;-137.0;736.0;-304.0;704.0;689.0
89;194.0;-36.0;716.0;?;678.0;763.0
89;220.0;41.0;697.0;-325.0;686.0;866.0
90;238.0;?;677.0;-388.0;752.0;915.0
89;300.0;-265.0;656.0;-454.0;817.0;1109.0
92;363.0;?;637.0;-427.0;974.0;1262.0
?;468.0;-322.0;619.0;-475.0;1179.0;1237.0
93;472.0;-296.0;?;-535.0;1201.0;1345.0
?;?;-280.0;585.0;-500.0;1275.0;?
-10;245.0;-358.0;-185.0;-264.0;839.0;854.0
-10;268.0;-74.0;?;-253.0;850.0;855.0
-10;317.0;99.0;-209.0;?;853.0;?
?;302.0;64.0;-223.0;-286.0;820.0;916.0
-10;332.0;-137.0;-238.0;-306.0;844.0;955.0
-10;?;-270.0;-256.0;-325.0;892.0;938.0
?;499.0;?;-274.0;-333.0;913.0;932.0
-9;495.0;-195.0;-292.0;-346.0;854.0;1097.0
-9;549.0;-229.0;-310.0;-382.0;951.0;1254.0
-9;518.0;-267.0;-328.0;?;1073.0;1489.0
-9;566.0;?;-345.0;-449.0;1277.0;1293.0
-10;710.0;-350.0;-361.0;-552.0;1360.0;1201.0
-10;533.0;-414.0;-376.0;?;1155.0;1466.0
-9;462.0;-441.0;-391.0;-450.0;1277.0;1613.0
8;501.0;-466.0;-406.0;?;1418.0;1376.0
48;521.0;-503.0;-422.0;-284.0;1343.0;1122.0
?;444.0;-430.0;-435.0;-272.0;?;?
96;341.0;-571.0;-455.0;-272.0;973.0;1095.0
88;305.0;-621.0;-476.0;-258.0;?;1086.0
99;298.0;-416.0;-491.0;?;891.0;1069.0
88;245.0;-381.0;-507.0;-174.0;874.0;1035.0
9;219.0;-258.0;-527.0;-161.0;886.0;1053.0
-26;192.0;-329.0;?;-186.0;871.0;1065.0
-25;?;-253.0;-565.0;-147.0;888.0;1050.0
-45;234.0;-260.0;-581.0;-164.0;927.0;1003.0
-62;181.0;?;-598.0;-196.0;908.0;1011.0
-63;187.0;-176.0;-616.0;-230.0;847.0;1107.0
-60;156.0;?;?;-293.0;?;1307.0
?;123.0;-160.0;-654.0;-392.0;?;1457.0
-118;147.0;-138.0;-670.0;-658.0;1103.0;1238.0
-111;115.0;-103.0;-685.0;-818.0;1107.0;924.0
-113;26.0;?;?;-707.0;908.0;767.0
-113;31.0;-141.0;-709.0;-720.0;837.0;?
-120;218.0;?;-717.0;-797.0;826.0;827.0
-124;?;-177.0;-725.0;-725.0;?;939.0
-121;570.0;-215.0;-733.0;-598.0;812.0;1185.0
-123;500.0;-387.0;-740.0;?;804.0;1239.0
-122;534.0;?;-747.0;-375.0;?;1261.0
-122;625.0;-430.0;-752.0;-335.0;?;1164.0
?;661.0;-581.0;-753.0;-372.0;1012.0;1114.0
-122;672.0;-691.0;-756.0;-400.0;1000.0;1033.0
?;652.0;-733.0;-760.0;-344.0;953.0;1048.0
-122;541.0;-598.0;-763.0;-332.0;911.0;1201.0
-123;459.0;-421.0;-766.0;?;986.0;?
-124;?;-359.0;-766.0;-462.0;1127.0;?
-125;424.0;-413.0;-764.0;-436.0;998.0;837.0
-124;381.0;?;-762.0;?;849.0;879.0
?;449.0;-533.0;-760.0;-168.0;870.0;1057.0
?;482.0;?;?;-176.0;969.0;1122.0
-123;346.0;?;-755.0;-236.0;970.0;1009.0
-123;288.0;-482.0;-754.0;-267.0;888.0;897.0
-123;354.0;-493.0;?;-279.0;839.0;879.0
-122;434.0;-384.0;-758.0;-243.0;845.0;937.0
-122;429.0;?;-756.0;-237.0;874.0;?
-122;418.0;-267.0;-751.0;?;878.0;1024.0
