InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
462.0;-353.0;?;537.0;908.0;567.0;44;-140;44;?;275
467.0;-328.0;?;583.0;894.0;?;44;-140;44;-85.0;275
469.0;?;863.0;?;965.0;?;43;-140;43;169.0;273
476.0;?;874.0;?;955.0;?;?;-140;41;?;279
480.0;-258.0;909.0;580.0;910.0;?;47;-140;47;-67.0;266
479.0;-190.0;881.0;611.0;867.0;397.0;36;-140;36;?;270
484.0;-143.0;?;644.0;894.0;432.0;1;-140;?;-242.0;282
?;-116.0;892.0;644.0;809.0;404.0;8;-140;?;652.0;253
487.0;-55.0;?;644.0;926.0;?;31;-140;31;289.0;259
495.0;-38.0;898.0;616.0;863.0;300.0;29;-140;29;?;273
495.0;-20.0;896.0;643.0;912.0;?;?;-140;19;-140.0;268
?;-36.0;?;663.0;1043.0;311.0;11;-140;11;?;276
505.0;-18.0;911.0;623.0;841.0;?;?;-140;12;-92.0;275
507.0;21.0;918.0;594.0;689.0;309.0;13;-140;13;-96.0;274
512.0;71.0;981.0;658.0;694.0;271.0;9;-140;9;?;274
?;71.0;1027.0;651.0;807.0;341.0;20;-140;20;-62.0;?
519.0;85.0;988.0;630.0;?;317.0;23;-140;23;5.0;258
519.0;91.0;714.0;638.0;835.0;311.0;?;-140;54;-3.0;?
521.0;?;?;548.0;1032.0;274.0;94;?;94;?;272
521.0;123.0;897.0;555.0;897.0;?;?;-141;62;-100.0;?
521.0;101.0;?;611.0;?;252.0;48;-140;48;-62.0;255
?;156.0;843.0;?;?;378.0;45;-141;45;-11.0;268
521.0;127.0;942.0;?;884.0;445.0;-2;-141;-2;63.0;254
521.0;136.0;951.0;?;?;402.0;38;-141;38;?;242
520.0;107.0;878.0;?;895.0;337.0;104;-141;104;?;?
?;97.0;904.0;649.0;?;320.0;58;-141;?;?;243
518.0;39.0;911.0;642.0;?;306.0;28;-141;28;319.0;237
521.0;?;932.0;586.0;1092.0;347.0;37;-141;37;?;?
519.0;70.0;952.0;573.0;983.0;?;32;-141;32;?;?
513.0;92.0;?;582.0;784.0;337.0;31;-141;31;99.0;242
?;108.0;970.0;531.0;973.0;431.0;5;-141;?;91.0;243
?;?;?;563.0;776.0;487.0;3;-141;?;?;240
514.0;122.0;958.0;601.0;1003.0;?;25;-141;25;320.0;?
518.0;?;870.0;?;795.0;432.0;?;-141;-46;402.0;236
?;128.0;?;642.0;853.0;407.0;-86;-142;-86;285.0;248
516.0;59.0;856.0;597.0;853.0;320.0;-43;-142;-43;?;?
?;14.0;1000.0;597.0;774.0;325.0;?;-144;-32;252.0;236
520.0;?;878.0;598.0;721.0;?;-29;-146;-29;234.0;261
520.0;8.0;898.0;592.0;?;252.0;0;-148;0;268.0;262
523.0;46.0;905.0;625.0;891.0;222.0;79;?;79;?;217
525.0;96.0;?;618.0;738.0;242.0;-130;-151;-130;206.0;139
?;133.0;830.0;632.0;970.0;227.0;-379;-151;-379;?;78
?;161.0;?;623.0;982.0;?;-274;-151;-274;227.0;158
536.0;153.0;981.0;630.0;?;?;?;-151;-461;?;276
537.0;188.0;880.0;?;876.0;246.0;?;-150;-713;212.0;298
?;184.0;1016.0;?;?;292.0;-422;-150;-422;164.0;357
542.0;199.0;992.0;650.0;875.0;303.0;23;-150;23;123.0;?
544.0;182.0;956.0;?;?;?;171;?;171;153.0;110
549.0;217.0;?;643.0;992.0;279.0;-120;?;-120;?;-138
547.0;203.0;910.0;617.0;?;255.0;-529;-153;-529;145.0;-344
549.0;187.0;921.0;?;791.0;291.0;-494;-155;?;268.0;349
?;178.0;952.0;587.0;1086.0;270.0;-100;-157;-100;320.0;?
551.0;161.0;1018.0;636.0;812.0;244.0;?;-156;149;178.0;574
551.0;177.0;?;661.0;?;352.0;?;-156;117;198.0;600
554.0;176.0;878.0;654.0;803.0;430.0;?;-156;-13;238.0;332
552.0;176.0;1051.0;?;882.0;401.0;-42;-156;-42;232.0;225
553.0;183.0;927.0;644.0;?;301.0;?;-156;?;?;302
?;200.0;975.0;605.0;929.0;?;6;-156;6;233.0;?
?;111.0;869.0;533.0;973.0;?;-2;-156;-2;216.0;261
?;33.0;?;593.0;911.0;335.0;-18;-156;-18;213.0;272
554.0;?;901.0;631.0;754.0;277.0;-16;-156;-16;190.0;?
?;145.0;930.0;642.0;1010.0;368.0;-39;-156;-39;324.0;284
552.0;115.0;975.0;631.0;1066.0;325.0;-45;?;?;311.0;?
554.0;114.0;929.0;637.0;831.0;268.0;0;-156;0;241.0;?
553.0;?;823.0;673.0;973.0;282.0;?;-156;23;215.0;292
?;121.0;?;?;741.0;341.0;22;-156;22;233.0;291
?;115.0;999.0;694.0;687.0;359.0;22;-156;22;184.0;290
?;150.0;?;665.0;973.0;282.0;21;?;21;181.0;293
553.0;166.0;965.0;620.0;1042.0;262.0;19;?;19;192.0;283
557.0;?;881.0;?;803.0;237.0;-13;-156;-13;190.0;280
556.0;85.0;865.0;658.0;?;306.0;-25;-156;?;205.0;287
554.0;124.0;883.0;689.0;?;?;11;-157;11;198.0;279
558.0;162.0;982.0;702.0;1211.0;?;15;?;?;?;278
556.0;195.0;955.0;548.0;990.0;?;11;-156;11;172.0;279
?;193.0;893.0;636.0;905.0;223.0;12;-156;12;238.0;278
559.0;?;843.0;684.0;787.0;?;14;-156;14;224.0;278
558.0;34.0;914.0;681.0;?;382.0;9;-156;9;?;279
559.0;143.0;1013.0;633.0;1011.0;297.0;-26;-157;-26;185.0;283
560.0;?;?;594.0;?;?;-34;-156;?;?;282
559.0;216.0;899.0;614.0;986.0;?;-13;-156;-13;250.0;286
558.0;111.0;852.0;?;772.0;?;-7;-156;-7;233.0;282
563.0;38.0;949.0;624.0;905.0;391.0;-8;-156;-8;225.0;?
?;170.0;854.0;?;887.0;323.0;?;?;-8;207.0;283
560.0;227.0;978.0;583.0;929.0;?;-8;?;?;182.0;283
563.0;175.0;863.0;588.0;930.0;274.0;-6;-156;-6;?;?
?;104.0;882.0;550.0;?;318.0;-10;?;-10;170.0;283
562.0;77.0;886.0;500.0;812.0;?;-4;-156;-4;143.0;282
565.0;91.0;899.0;483.0;801.0;335.0;-12;?;?;142.0;282
564.0;154.0;912.0;547.0;816.0;353.0;?;-157;-17;170.0;281
561.0;129.0;878.0;530.0;875.0;356.0;1;-157;1;202.0;278
564.0;102.0;831.0;524.0;856.0;?;-1;-156;-1;159.0;?
563.0;105.0;838.0;535.0;893.0;342.0;?;-156;18;?;281
564.0;98.0;?;525.0;937.0;?;8;-156;8;172.0;286
564.0;90.0;885.0;476.0;959.0;391.0;-35;-157;-35;156.0;287
562.0;69.0;926.0;474.0;1008.0;356.0;?;-157;?;155.0;287
562.0;31.0;?;?;1108.0;361.0;-18;-157;-18;143.0;281
?;27.0;928.0;?;1146.0;383.0;?;-156;-19;?;280
565.0;14.0;921.0;?;1113.0;403.0;-18;-156;-18;119.0;280
564.0;3.0;949.0;385.0;1127.0;432.0;?;-156;?;87.0;282
564.0;15.0;958.0;?;1143.0;490.0;-7;-157;-7;?;287
559.0;?;908.0;379.0;1093.0;503.0;-8;-157;-8;?;287
558.0;?;929.0;383.0;?;551.0;-9;-157;-9;3.0;286
561.0;-3.0;943.0;394.0;1048.0;540.0;-8;-156;-8;49.0;287
559.0;-29.0;941.0;369.0;1014.0;529.0;-8;-156;-8;55.0;286
554.0;-47.0;959.0;333.0;1000.0;538.0;?;-156;-8;59.0;287
?;-74.0;892.0;325.0;989.0;534.0;-8;-157;-8;?;286
552.0;-92.0;?;?;988.0;?;-8;?;-8;24.0;?
551.0;-103.0;863.0;?;?;558.0;?;-157;?;43.0;287
549.0;-91.0;842.0;316.0;998.0;?;?;-156;-8;-9.0;285
545.0;-120.0;817.0;306.0;998.0;?;-15;-156;-15;36.0;290
543.0;?;?;?;994.0;577.0;-34;-156;-34;-5.0;?
?;-140.0;?;305.0;977.0;567.0;-25;?;-25;-9.0;292
?;-168.0;841.0;307.0;1006.0;573.0;-28;-157;-28;0.0;292
537.0;-177.0;?;318.0;1015.0;576.0;-60;-157;-60;28.0;287
537.0;-187.0;824.0;?;982.0;?;-20;-156;?;3.0;292
535.0;-194.0;833.0;287.0;?;566.0;7;?;?;17.0;292
533.0;-196.0;830.0;311.0;1024.0;556.0;?;-156;-13;49.0;285
533.0;-194.0;816.0;?;?;?;?;-157;?;38.0;287
529.0;-198.0;820.0;?;939.0;575.0;?;-157;-7;2.0;?
529.0;-194.0;?;309.0;1000.0;560.0;-1;-157;-1;18.0;?
529.0;-185.0;836.0;292.0;1001.0;560.0;5;-156;5;20.0;291
528.0;-182.0;816.0;290.0;?;558.0;1;-156;?;21.0;290
528.0;?;833.0;299.0;965.0;551.0;4;?;4;?;291
528.0;-189.0;824.0;286.0;977.0;?;2;-157;2;27.0;291
?;-195.0;832.0;295.0;978.0;?;3;?;?;47.0;291
524.0;-192.0;813.0;296.0;1008.0;?;3;-157;3;28.0;290
527.0;-186.0;?;306.0;995.0;570.0;-2;-156;?;-6.0;?
524.0;?;819.0;295.0;985.0;571.0;-12;-156;?;40.0;295
524.0;-195.0;834.0;298.0;?;555.0;-3;?;-3;56.0;294
527.0;-195.0;815.0;302.0;989.0;573.0;13;-157;13;?;295
523.0;-194.0;824.0;?;967.0;575.0;13;?;13;33.0;295
521.0;-204.0;824.0;286.0;977.0;575.0;?;-156;13;-19.0;294
522.0;-204.0;822.0;290.0;988.0;565.0;12;-156;12;39.0;295
523.0;-197.0;805.0;315.0;993.0;554.0;?;-156;15;39.0;294
521.0;-195.0;813.0;309.0;1002.0;559.0;8;-157;8;18.0;295
523.0;?;820.0;?;1024.0;?;-8;-157;-8;40.0;?
522.0;-201.0;?;303.0;1014.0;?;?;?;?;?;294
520.0;-194.0;?;321.0;998.0;?;5;-156;?;49.0;293
?;-189.0;826.0;319.0;971.0;571.0;-1;?;-1;-16.0;294
522.0;-193.0;?;315.0;966.0;559.0;6;-156;6;2.0;293
523.0;-190.0;837.0;316.0;1006.0;560.0;-5;-157;-5;19.0;?
?;-189.0;830.0;?;?;567.0;-50;-157;-50;?;299
520.0;-196.0;?;277.0;991.0;565.0;-55;-157;-55;23.0;299
?;?;815.0;?;1002.0;560.0;0;-156;0;32.0;300
524.0;-183.0;813.0;296.0;994.0;546.0;4;-156;4;20.0;?
523.0;-182.0;814.0;?;958.0;564.0;?;-156;-26;10.0;293
522.0;?;814.0;305.0;?;566.0;-13;-157;-13;2.0;295
526.0;?;824.0;306.0;?;575.0;-7;-157;-7;8.0;297
522.0;-186.0;814.0;304.0;?;?;-10;-157;?;?;297
521.0;?;825.0;290.0;984.0;566.0;14;-156;14;16.0;298
524.0;-190.0;?;311.0;1011.0;577.0;27;-156;27;29.0;299
?;-195.0;824.0;?;970.0;570.0;23;-156;23;31.0;298
?;-194.0;805.0;296.0;980.0;?;36;-157;36;20.0;299
524.0;-192.0;813.0;?;1000.0;?;33;-157;33;49.0;299
?;?;819.0;?;977.0;?;-1;-157;-1;9.0;293
521.0;-195.0;?;317.0;998.0;565.0;?;-156;-12;21.0;292
?;-190.0;?;289.0;990.0;569.0;-4;-156;-4;24.0;292
?;-194.0;811.0;303.0;?;580.0;?;-156;-12;39.0;?
520.0;?;820.0;326.0;?;553.0;-19;-157;-19;-3.0;294
523.0;?;826.0;?;1002.0;558.0;?;-157;?;11.0;287
522.0;-194.0;812.0;365.0;1016.0;576.0;-45;-157;-45;?;286
519.0;-197.0;849.0;366.0;?;557.0;-5;-156;-5;?;?
523.0;-195.0;853.0;?;?;?;-13;?;-13;11.0;293
521.0;-191.0;?;405.0;?;547.0;-44;-156;-44;86.0;303
?;-192.0;893.0;407.0;1092.0;532.0;-36;-157;?;30.0;299
521.0;-187.0;914.0;440.0;1072.0;488.0;-11;-157;-11;?;291
522.0;-181.0;?;451.0;1025.0;?;32;-157;32;66.0;295
521.0;-168.0;955.0;?;?;430.0;?;-156;9;21.0;299
523.0;-152.0;955.0;?;1031.0;445.0;?;?;-10;30.0;298
520.0;-116.0;964.0;?;998.0;424.0;-14;-156;-14;33.0;?
522.0;?;941.0;497.0;1037.0;412.0;-49;-157;-49;99.0;?
?;-72.0;940.0;483.0;998.0;420.0;?;?;-23;117.0;?
527.0;-39.0;938.0;?;1016.0;427.0;13;?;13;86.0;292
527.0;?;940.0;504.0;?;449.0;?;-156;6;96.0;293
531.0;-32.0;940.0;522.0;959.0;432.0;2;?;2;65.0;?
?;-34.0;912.0;552.0;906.0;448.0;?;-157;?;?;?
531.0;-29.0;903.0;526.0;?;454.0;2;?;2;55.0;293
533.0;-26.0;892.0;549.0;874.0;427.0;?;-157;3;45.0;293
533.0;?;892.0;513.0;883.0;415.0;1;-156;1;12.0;293
?;-54.0;881.0;553.0;?;?;4;?;4;357.0;?
?;?;851.0;543.0;?;399.0;0;?;0;37.0;293
536.0;-61.0;843.0;?;905.0;434.0;5;-157;5;46.0;292
537.0;?;?;?;997.0;410.0;1;-157;1;401.0;293
?;?;864.0;696.0;?;425.0;-18;-157;-18;141.0;?
540.0;?;898.0;?;1008.0;437.0;?;-156;17;?;295
541.0;-6.0;946.0;648.0;899.0;?;40;-156;40;81.0;286
544.0;-22.0;974.0;657.0;913.0;289.0;8;-156;8;139.0;285
543.0;-16.0;928.0;656.0;865.0;288.0;7;-157;7;194.0;?
545.0;-15.0;915.0;671.0;929.0;287.0;22;-157;22;299.0;287
549.0;1.0;?;665.0;980.0;281.0;?;-157;?;174.0;283
549.0;75.0;943.0;559.0;?;290.0;0;-156;0;98.0;285
?;124.0;957.0;576.0;893.0;269.0;5;?;5;149.0;287
554.0;?;938.0;671.0;865.0;230.0;?;-156;-1;154.0;287
552.0;124.0;900.0;507.0;844.0;369.0;-9;-157;?;?;291
553.0;145.0;949.0;553.0;907.0;408.0;-8;?;-8;90.0;291
556.0;123.0;910.0;554.0;841.0;351.0;-6;?;-6;154.0;283
557.0;134.0;845.0;653.0;?;?;-12;-156;-12;219.0;278
557.0;133.0;778.0;779.0;1035.0;426.0;3;-156;3;241.0;286
560.0;43.0;855.0;770.0;798.0;405.0;-2;-156;-2;184.0;?
559.0;36.0;868.0;696.0;1082.0;347.0;22;-157;22;184.0;286
560.0;57.0;1028.0;660.0;1058.0;206.0;?;?;45;81.0;285
?;-8.0;?;662.0;?;174.0;?;?;-27;94.0;285
563.0;-48.0;?;602.0;933.0;?;?;-156;-9;179.0;287
?;?;914.0;518.0;?;292.0;29;-156;29;139.0;288
565.0;69.0;961.0;594.0;829.0;?;-46;-156;-46;273.0;279
566.0;171.0;909.0;683.0;972.0;?;-38;-157;?;268.0;278
566.0;236.0;824.0;694.0;880.0;522.0;-7;-157;?;-81.0;287
570.0;251.0;865.0;622.0;989.0;383.0;-56;-156;-56;?;285
570.0;76.0;931.0;677.0;?;298.0;-22;-156;-22;214.0;288
?;35.0;1001.0;?;874.0;240.0;0;-156;0;?;290
569.0;46.0;982.0;599.0;920.0;399.0;-36;-156;-36;?;282
570.0;-59.0;931.0;590.0;845.0;?;?;-156;-15;252.0;281
568.0;?;950.0;599.0;1082.0;326.0;-17;-156;-17;?;281
572.0;102.0;839.0;595.0;759.0;395.0;?;?;-23;264.0;?
569.0;?;865.0;?;717.0;459.0;?;-156;?;?;282
568.0;121.0;?;618.0;855.0;438.0;-25;-156;-25;19.0;279
570.0;?;989.0;?;875.0;394.0;-9;-156;-9;?;283
?;65.0;941.0;571.0;915.0;?;?;-156;?;164.0;291
567.0;17.0;830.0;622.0;873.0;?;12;-156;12;237.0;289
571.0;-19.0;831.0;?;1039.0;493.0;16;?;16;198.0;?
569.0;-42.0;848.0;?;982.0;469.0;-3;-156;-3;267.0;289
568.0;2.0;919.0;485.0;1006.0;469.0;1;-156;1;275.0;287
570.0;73.0;832.0;565.0;?;468.0;25;?;?;205.0;284
568.0;1.0;908.0;651.0;762.0;562.0;0;?;0;174.0;283
568.0;-38.0;842.0;667.0;?;568.0;-18;-156;?;435.0;285
?;-66.0;854.0;582.0;823.0;569.0;-17;-156;-17;448.0;?
569.0;?;836.0;589.0;1030.0;423.0;-17;-156;-17;276.0;286
569.0;-61.0;834.0;551.0;818.0;379.0;5;-156;5;198.0;284
571.0;-101.0;819.0;558.0;?;442.0;25;-156;25;101.0;278
569.0;?;878.0;537.0;822.0;508.0;22;-157;22;193.0;279
568.0;?;899.0;578.0;823.0;?;22;-156;22;?;280
?;?;721.0;497.0;?;576.0;26;-156;?;146.0;277
571.0;-93.0;865.0;505.0;603.0;540.0;8;-156;8;193.0;284
570.0;-96.0;814.0;583.0;?;516.0;-14;-156;-14;355.0;?
574.0;-77.0;769.0;?;446.0;555.0;-3;-156;-3;?;287
?;-133.0;905.0;589.0;1074.0;545.0;2;-157;2;?;295
573.0;-128.0;807.0;631.0;744.0;457.0;-33;?;-33;109.0;284
576.0;-123.0;854.0;587.0;721.0;589.0;-38;-156;-38;74.0;290
574.0;?;722.0;590.0;924.0;576.0;-13;?;-13;493.0;296
574.0;?;838.0;?;?;522.0;?;-156;?;261.0;292
?;-157.0;?;520.0;739.0;479.0;-8;-156;?;246.0;292
577.0;-47.0;747.0;715.0;775.0;400.0;-18;-157;?;77.0;?
577.0;-154.0;893.0;635.0;918.0;?;?;?;-21;132.0;291
580.0;-255.0;1073.0;572.0;805.0;?;4;-156;4;81.0;302
577.0;?;?;?;919.0;544.0;12;-156;12;119.0;295
579.0;-157.0;776.0;503.0;738.0;?;-2;?;?;?;289
582.0;-135.0;893.0;489.0;?;510.0;?;-156;4;270.0;291
583.0;-97.0;749.0;533.0;1154.0;567.0;13;-157;13;33.0;?
583.0;-104.0;829.0;?;709.0;626.0;?;-156;13;-72.0;298
584.0;-83.0;742.0;580.0;882.0;543.0;9;-156;?;-254.0;293
?;?;739.0;547.0;781.0;463.0;-2;-156;-2;-90.0;295
584.0;-111.0;968.0;576.0;887.0;574.0;7;-156;7;-93.0;295
586.0;-150.0;761.0;536.0;849.0;494.0;-1;-156;-1;?;286
?;-185.0;826.0;568.0;1058.0;?;-18;-157;?;?;287
584.0;?;?;513.0;1015.0;538.0;?;-156;9;-56.0;?
?;?;822.0;521.0;915.0;543.0;?;-156;-7;-454.0;295
583.0;-173.0;808.0;572.0;1104.0;?;-41;-156;?;-448.0;295
?;-149.0;856.0;?;997.0;562.0;-35;?;-35;-460.0;295
587.0;-199.0;904.0;596.0;848.0;?;-39;?;-39;?;295
585.0;-177.0;815.0;?;943.0;528.0;-39;-156;-39;-343.0;295
583.0;-176.0;927.0;554.0;?;557.0;-35;-156;-35;-504.0;293
?;-137.0;?;?;?;540.0;-47;-156;-47;-602.0;291
584.0;-173.0;858.0;484.0;1011.0;?;-42;-156;-42;-497.0;?
584.0;?;835.0;499.0;993.0;?;-25;-156;-25;-547.0;294
588.0;-165.0;826.0;507.0;988.0;505.0;?;-156;-29;-554.0;300
583.0;-187.0;?;526.0;1002.0;536.0;-29;-156;?;-632.0;297
584.0;-168.0;842.0;?;976.0;533.0;-18;-156;-18;-670.0;296
583.0;-162.0;853.0;443.0;?;550.0;-29;-156;-29;-711.0;291
582.0;-144.0;855.0;549.0;926.0;?;-63;-156;?;?;301
584.0;?;836.0;510.0;?;516.0;-46;-156;-46;-650.0;292
584.0;-184.0;?;?;918.0;532.0;-6;-157;-6;-607.0;?
585.0;-192.0;852.0;563.0;1068.0;526.0;28;-156;28;-703.0;301
585.0;?;?;524.0;?;528.0;-7;-156;-7;-794.0;289
588.0;-172.0;?;530.0;981.0;?;-237;-157;-237;-747.0;246
?;-179.0;860.0;493.0;1019.0;500.0;-280;?;-280;-564.0;275
?;-183.0;910.0;504.0;1049.0;537.0;-277;?;-277;-893.0;326
591.0;-191.0;884.0;?;?;547.0;?;-158;-250;-868.0;317
591.0;-200.0;?;479.0;?;522.0;90;-158;90;?;276
591.0;?;870.0;380.0;1127.0;548.0;?;-158;77;?;?
?;-157.0;926.0;387.0;1008.0;591.0;?;-158;-61;-620.0;289
594.0;-172.0;794.0;440.0;895.0;?;70;-158;?;?;285
595.0;-193.0;851.0;425.0;931.0;?;68;-158;?;?;?
597.0;-185.0;838.0;457.0;?;684.0;?;-158;13;-688.0;295
?;-224.0;855.0;416.0;923.0;592.0;28;-158;28;-476.0;?
597.0;-249.0;795.0;422.0;1030.0;519.0;45;-158;?;-280.0;285
599.0;-265.0;774.0;489.0;?;416.0;39;?;39;-380.0;292
601.0;-303.0;?;519.0;?;438.0;53;-158;53;?;276
598.0;?;858.0;542.0;936.0;467.0;64;-158;64;-247.0;?
599.0;-276.0;913.0;553.0;?;462.0;?;-158;64;?;261
597.0;-189.0;?;553.0;989.0;443.0;77;-159;77;-1005.0;248
?;-146.0;976.0;551.0;?;471.0;36;-159;?;-908.0;274
592.0;-109.0;977.0;517.0;?;444.0;4;-159;4;?;264
588.0;?;911.0;525.0;769.0;517.0;34;-159;34;238.0;256
588.0;-107.0;1016.0;551.0;775.0;441.0;14;-159;?;671.0;275
?;-54.0;879.0;?;838.0;444.0;-27;?;-27;352.0;246
584.0;-38.0;882.0;547.0;923.0;437.0;-4;?;-4;71.0;255
581.0;-24.0;782.0;?;976.0;366.0;6;-159;6;-141.0;?
582.0;-87.0;819.0;515.0;920.0;328.0;?;?;3;-428.0;259
579.0;-22.0;831.0;528.0;946.0;321.0;1;-159;1;?;264
579.0;-42.0;866.0;565.0;935.0;345.0;?;-159;19;-770.0;258
581.0;-28.0;879.0;577.0;?;392.0;63;?;?;?;257
579.0;10.0;869.0;548.0;?;?;37;-159;?;-1332.0;254
579.0;45.0;873.0;542.0;871.0;?;7;-159;7;-532.0;254
580.0;76.0;879.0;534.0;930.0;401.0;19;?;19;-606.0;?
579.0;64.0;853.0;524.0;?;438.0;?;?;5;-658.0;?
580.0;?;?;514.0;970.0;427.0;-8;-159;-8;-954.0;249
582.0;23.0;853.0;?;988.0;423.0;?;-159;?;-712.0;249
578.0;18.0;883.0;?;981.0;415.0;-3;-159;-3;-792.0;245
578.0;23.0;912.0;489.0;940.0;426.0;?;-159;10;-806.0;240
580.0;3.0;921.0;487.0;?;432.0;-18;-159;-18;?;249
575.0;-11.0;?;496.0;910.0;426.0;-34;-159;-34;?;261
574.0;-8.0;919.0;?;?;431.0;5;-159;5;?;256
574.0;7.0;891.0;?;1008.0;407.0;-3;-159;-3;-713.0;?
572.0;8.0;917.0;496.0;976.0;361.0;-8;-159;-8;-735.0;259
?;3.0;903.0;?;1058.0;283.0;-8;-159;-8;-710.0;244
?;-14.0;949.0;407.0;1038.0;282.0;9;-160;9;-709.0;289
566.0;-16.0;1028.0;383.0;1049.0;298.0;203;-161;203;-636.0;386
564.0;-10.0;973.0;?;1006.0;?;892;-161;?;-616.0;?
563.0;27.0;1005.0;326.0;975.0;324.0;1382;?;?;-648.0;516
553.0;81.0;1003.0;279.0;?;304.0;?;-164;?;-668.0;?
547.0;108.0;1007.0;277.0;961.0;315.0;1343;-165;1343;-651.0;604
540.0;123.0;958.0;277.0;?;330.0;1397;-165;1397;?;457
532.0;99.0;921.0;?;986.0;?;1169;-165;?;-642.0;?
527.0;71.0;901.0;290.0;998.0;320.0;1171;?;1171;-696.0;404
526.0;83.0;?;302.0;1007.0;321.0;?;-161;669;-681.0;184
?;84.0;905.0;268.0;?;330.0;563;-159;?;-696.0;170
525.0;?;?;255.0;1052.0;348.0;804;-157;804;?;262
529.0;?;951.0;259.0;1073.0;391.0;832;-156;832;-740.0;223
527.0;36.0;938.0;239.0;1051.0;377.0;810;-156;810;-725.0;251
534.0;?;911.0;180.0;965.0;352.0;828;-156;828;-687.0;241
540.0;36.0;?;155.0;?;390.0;?;-155;?;-656.0;375
549.0;15.0;918.0;102.0;962.0;375.0;2818;-155;2818;-613.0;547
?;3.0;846.0;?;?;435.0;2779;?;?;-599.0;?
565.0;-14.0;867.0;36.0;?;487.0;3526;-155;3526;-594.0;429
?;-14.0;770.0;106.0;928.0;465.0;3641;-158;?;-610.0;-435
?;?;737.0;137.0;897.0;562.0;?;-161;2563;?;-1824
?;-33.0;770.0;203.0;959.0;660.0;2534;-163;2534;-653.0;-449
593.0;?;672.0;247.0;1051.0;637.0;1192;-171;?;-662.0;723
600.0;?;725.0;249.0;?;749.0;13;?;13;-656.0;341
606.0;-172.0;678.0;239.0;?;707.0;482;-176;482;-648.0;?
607.0;-266.0;749.0;197.0;912.0;?;346;-177;?;?;292
609.0;-281.0;740.0;207.0;870.0;789.0;?;-178;265;-657.0;?
611.0;-322.0;693.0;215.0;857.0;815.0;219;-178;219;-659.0;?
610.0;-382.0;?;257.0;825.0;783.0;?;-179;99;-660.0;273
603.0;-386.0;?;257.0;?;831.0;157;-179;157;-681.0;255
601.0;?;562.0;?;851.0;?;127;?;127;-700.0;269
600.0;-426.0;?;?;855.0;684.0;106;?;?;?;256
595.0;-460.0;636.0;?;844.0;745.0;107;-179;?;-745.0;257
?;-483.0;581.0;?;?;756.0;?;-181;69;?;292
591.0;?;619.0;347.0;845.0;764.0;23;?;23;-752.0;?
593.0;-498.0;633.0;340.0;863.0;740.0;17;-185;17;-791.0;236
596.0;-415.0;630.0;352.0;873.0;739.0;49;-174;49;-784.0;246
595.0;-418.0;698.0;356.0;952.0;686.0;-66;-183;-66;-767.0;268
?;?;645.0;356.0;?;703.0;?;?;-139;-778.0;?
595.0;?;694.0;336.0;?;689.0;81;-160;81;?;269
593.0;-450.0;727.0;?;1051.0;707.0;81;-225;81;-767.0;?
?;-409.0;740.0;?;?;737.0;193;-42;193;-793.0;268
592.0;-398.0;?;377.0;1190.0;?;371;?;371;-775.0;266
590.0;-385.0;750.0;218.0;991.0;?;112;173;112;?;153
588.0;-374.0;867.0;188.0;968.0;?;?;167;-421;-640.0;3
588.0;-362.0;983.0;244.0;1034.0;?;-585;180;?;-729.0;218
585.0;-379.0;899.0;284.0;1048.0;948.0;624;139;624;-738.0;247
583.0;-427.0;722.0;260.0;1079.0;794.0;1397;125;?;-670.0;?
580.0;-463.0;717.0;232.0;1032.0;724.0;1263;124;?;-675.0;156
572.0;?;867.0;216.0;962.0;720.0;1663;29;1663;-695.0;111
?;-517.0;847.0;273.0;943.0;?;1211;0;1211;?;-64
554.0;-598.0;795.0;356.0;902.0;769.0;-141;179;?;-659.0;?
548.0;?;753.0;413.0;873.0;777.0;-446;?;-446;?;358
547.0;-443.0;758.0;442.0;870.0;700.0;?;-212;577;-738.0;552
543.0;-396.0;?;494.0;845.0;592.0;?;?;?;-767.0;?
536.0;?;765.0;513.0;841.0;548.0;1542;-173;1542;-767.0;?
528.0;?;824.0;510.0;786.0;518.0;1452;?;1452;-788.0;?
525.0;-475.0;813.0;?;751.0;489.0;?;-212;1624;-772.0;481
522.0;-426.0;814.0;604.0;?;466.0;?;?;944;-770.0;705
521.0;-330.0;800.0;?;739.0;427.0;504;230;504;?;953
519.0;-244.0;?;612.0;?;397.0;3250;155;3250;-732.0;433
516.0;-200.0;?;?;822.0;352.0;3088;?;3088;-748.0;0
?;-174.0;?;683.0;?;349.0;-2614;186;-2614;-713.0;121
?;?;714.0;662.0;878.0;384.0;-4245;146;-4245;-731.0;51
503.0;-115.0;?;626.0;972.0;376.0;-4061;229;-4061;-717.0;381
496.0;?;811.0;594.0;?;494.0;-3379;?;-3379;-647.0;?
493.0;-47.0;766.0;476.0;?;?;-1315;-198;-1315;-669.0;-3149
485.0;-39.0;742.0;?;?;589.0;-1458;-180;-1458;-684.0;-2897
