InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
1026.0;-1000.0;-30.0;-3.0;409.0;1197.0;338;-97;338;-3.0;349
1216.0;-714.0;194.0;270.0;780.0;1202.0;-290;-170;-290;-55.0;86
932.0;-693.0;135.0;-67.0;488.0;1099.0;-416;-160;-416;107.0;19
933.0;161.0;778.0;501.0;502.0;340.0;28;-160;28;139.0;247
1434.0;-575.0;220.0;331.0;764.0;776.0;-8;-166;-8;303.0;236
1073.0;-88.0;738.0;812.0;652.0;365.0;292;-160;292;1.0;435
1415.0;-607.0;271.0;310.0;641.0;705.0;141;-175;141;364.0;248
1404.0;-690.0;374.0;236.0;770.0;1104.0;-97;-172;-97;348.0;174
1310.0;-1086.0;211.0;277.0;498.0;632.0;30;-163;30;130.0;415
1439.0;-595.0;248.0;331.0;711.0;888.0;-31;-166;-31;383.0;323
-119.0;-952.0;291.0;42.0;926.0;1084.0;-6;-162;-6;-391.0;245
537.0;-8.0;493.0;769.0;143.0;274.0;21;-147;21;196.0;252
171.0;-793.0;221.0;-181.0;475.0;1233.0;460;-77;460;154.0;331
449.0;326.0;775.0;315.0;1039.0;932.0;23;-162;23;-41.0;298
351.0;102.0;856.0;775.0;717.0;284.0;20;-160;20;-327.0;313
356.0;108.0;897.0;744.0;723.0;295.0;30;-159;30;-266.0;308
559.0;143.0;1013.0;633.0;1011.0;297.0;-26;-157;-26;185.0;283
357.0;198.0;852.0;751.0;745.0;356.0;123;-158;123;-265.0;316
358.0;147.0;902.0;681.0;753.0;339.0;125;-159;125;-243.0;315
470.0;-483.0;932.0;547.0;1024.0;444.0;-57;-163;-57;-638.0;250
386.0;117.0;849.0;768.0;837.0;128.0;21;-158;21;148.0;331
562.0;-119.0;753.0;310.0;946.0;572.0;419;-153;419;-533.0;583
548.0;-116.0;891.0;359.0;921.0;442.0;111;-152;111;-643.0;297
531.0;-311.0;835.0;356.0;918.0;546.0;100;-156;100;-812.0;363
397.0;-818.0;325.0;117.0;774.0;1000.0;679;-137;679;112.0;697
227.0;-887.0;171.0;148.0;591.0;1044.0;-100;-165;-100;-758.0;267
585.0;-192.0;852.0;563.0;1068.0;526.0;28;-156;28;-703.0;301
482.0;145.0;1044.0;527.0;796.0;139.0;-18;-155;-18;45.0;277
492.0;309.0;941.0;704.0;870.0;97.0;6;-132;6;-569.0;223
220.0;-756.0;307.0;123.0;673.0;1308.0;-454;173;-454;124.0;813
-226.0;-534.0;607.0;104.0;790.0;784.0;-42;-164;-42;-868.0;259
-219.0;-470.0;633.0;161.0;753.0;710.0;-17;-164;-17;-884.0;246
414.0;-910.0;181.0;52.0;600.0;1019.0;-282;-140;-282;999.0;487
418.0;-847.0;146.0;154.0;610.0;1009.0;-523;-137;-523;1119.0;536
572.0;8.0;917.0;496.0;976.0;361.0;-8;-159;-8;-735.0;259
566.0;-16.0;1028.0;383.0;1049.0;298.0;203;-161;203;-636.0;386
482.0;577.0;403.0;1009.0;229.0;-354.0;-32;-174;-32;3.0;262
918.0;-980.0;169.0;30.0;653.0;1213.0;-384;-155;-384;243.0;2726
384.0;-708.0;684.0;440.0;239.0;823.0;773;-164;773;-25.0;-892
422.0;-828.0;264.0;90.0;631.0;934.0;-534;-136;-534;734.0;527
511.0;-97.0;448.0;837.0;507.0;516.0;-495;-159;-495;81.0;301
507.0;386.0;889.0;659.0;859.0;-62.0;0;-131;0;-639.0;256
585.0;-379.0;899.0;284.0;1048.0;948.0;624;139;624;-738.0;247
479.0;-77.0;857.0;507.0;914.0;661.0;-355;-163;-355;-645.0;-100
499.0;483.0;832.0;960.0;669.0;-96.0;-30;-133;-30;-218.0;232
278.0;-957.0;106.0;119.0;438.0;1079.0;795;-145;795;204.0;299
753.0;-496.0;834.0;438.0;806.0;752.0;85;-170;85;-1119.0;384
492.0;445.0;909.0;842.0;780.0;93.0;4;-160;4;44.0;324
461.0;-439.0;916.0;440.0;1024.0;295.0;51;-175;51;-709.0;247
504.0;-60.0;927.0;139.0;978.0;486.0;540;-164;540;-820.0;-62
693.0;-1338.0;-9.0;-108.0;410.0;1300.0;-50;-172;-50;-609.0;334
700.0;-1191.0;113.0;-148.0;224.0;1227.0;-149;-171;-149;48.0;321
253.0;-907.0;152.0;77.0;408.0;1083.0;755;-94;755;249.0;272
488.0;-1310.0;179.0;289.0;418.0;921.0;-416;-151;-416;120.0;-129
547.0;277.0;560.0;889.0;719.0;-67.0;254;-166;254;69.0;140
593.0;-659.0;397.0;-40.0;790.0;990.0;-735;-149;-735;-600.0;116
575.0;416.0;623.0;941.0;784.0;-213.0;634;-158;634;-18.0;358
483.0;614.0;472.0;902.0;392.0;-243.0;22;-174;22;63.0;262
509.0;-65.0;783.0;1098.0;664.0;33.0;84;-162;84;151.0;239
63.0;-669.0;240.0;73.0;723.0;991.0;719;-158;719;48.0;177
362.0;148.0;876.0;778.0;798.0;152.0;5;-158;5;-208.0;325
569.0;336.0;495.0;669.0;505.0;409.0;-13;-134;-13;-335.0;214
585.0;538.0;785.0;442.0;649.0;226.0;-20;-134;-20;-386.0;203
385.0;-1610.0;359.0;359.0;682.0;1158.0;-90;-158;-90;127.0;248
384.0;293.0;976.0;600.0;714.0;259.0;49;-153;49;14.0;295
1113.0;242.0;708.0;861.0;817.0;725.0;76;-169;76;-141.0;183
1123.0;-67.0;1127.0;474.0;983.0;277.0;-54;-157;-54;205.0;323
1122.0;182.0;793.0;689.0;666.0;521.0;-430;-163;-430;79.0;30
1119.0;319.0;905.0;571.0;628.0;358.0;157;-162;157;30.0;235
-300.0;-1012.0;57.0;162.0;819.0;1169.0;281;-152;281;170.0;563
941.0;301.0;930.0;572.0;621.0;86.0;35;-176;35;247.0;269
931.0;486.0;842.0;960.0;475.0;106.0;130;-176;130;87.0;280
376.0;357.0;818.0;661.0;831.0;113.0;10;-165;10;0.0;257
918.0;554.0;901.0;644.0;783.0;137.0;229;-174;229;227.0;191
481.0;-821.0;209.0;184.0;631.0;1036.0;2616;-161;2616;-52.0;429
571.0;-587.0;527.0;549.0;864.0;964.0;-942;-152;-942;4.0;316
401.0;-698.0;515.0;18.0;566.0;1025.0;217;169;217;959.0;219
508.0;348.0;912.0;747.0;671.0;105.0;24;-133;24;-723.0;236
515.0;160.0;867.0;731.0;767.0;-145.0;-39;-133;-39;-680.0;238
386.0;-820.0;329.0;-41.0;644.0;1116.0;-585;-146;-585;180.0;33
470.0;-984.0;40.0;93.0;446.0;1025.0;-518;-153;-518;211.0;65
516.0;273.0;922.0;809.0;1093.0;107.0;-10;-133;-10;-701.0;241
181.0;-808.0;111.0;159.0;449.0;1163.0;-1182;-121;-1182;215.0;-178
614.0;513.0;901.0;739.0;836.0;-135.0;9;-133;9;-39.0;218
466.0;46.0;871.0;862.0;1131.0;78.0;107;-139;107;210.0;267
255.0;-880.0;132.0;110.0;519.0;1015.0;-255;-144;-255;-777.0;552
540.0;379.0;997.0;583.0;833.0;1.0;293;-138;293;39.0;263
183.0;-1313.0;155.0;55.0;483.0;1056.0;-286;-126;-286;143.0;-86
481.0;253.0;989.0;996.0;953.0;102.0;-10;-132;-10;-115.0;260
551.0;-946.0;172.0;162.0;431.0;913.0;1659;-141;1659;183.0;769
502.0;465.0;814.0;568.0;741.0;-28.0;9;-133;9;-487.0;240
645.0;241.0;959.0;590.0;631.0;106.0;-155;-154;-155;71.0;401
506.0;285.0;1064.0;843.0;749.0;-50.0;-790;-160;-790;-207.0;349
627.0;-101.0;1146.0;811.0;934.0;246.0;131;-160;131;-17.0;283
386.0;126.0;896.0;898.0;838.0;117.0;26;-157;26;-288.0;269
556.0;254.0;902.0;781.0;1232.0;49.0;-121;-147;-121;23.0;245
558.0;205.0;1233.0;529.0;828.0;147.0;-104;-147;-104;47.0;276
570.0;-10.0;1071.0;717.0;873.0;530.0;520;-150;520;-112.0;307
633.0;4.0;883.0;718.0;1181.0;303.0;565;-155;565;82.0;503
526.0;270.0;781.0;729.0;692.0;114.0;17;-131;17;-814.0;279
604.0;-302.0;986.0;849.0;1074.0;33.0;-111;-163;-111;5.0;271
598.0;378.0;1163.0;698.0;985.0;-19.0;-103;-164;-103;2.0;267
535.0;385.0;867.0;232.0;1342.0;298.0;72;-164;72;304.0;270
543.0;293.0;892.0;643.0;738.0;37.0;115;-164;115;150.0;337
550.0;177.0;920.0;605.0;868.0;100.0;-206;-164;-206;114.0;276
452.0;-1048.0;284.0;96.0;550.0;758.0;789;-146;789;-125.0;363
478.0;-757.0;364.0;339.0;885.0;965.0;938;-159;938;-10.0;416
-319.0;-964.0;117.0;170.0;657.0;1241.0;216;-154;216;114.0;376
513.0;394.0;843.0;933.0;838.0;104.0;-37;-132;-37;-1180.0;218
507.0;593.0;790.0;778.0;800.0;265.0;-2;-133;-2;-353.0;235
518.0;374.0;917.0;748.0;759.0;61.0;4;-133;4;-386.0;232
508.0;422.0;939.0;688.0;801.0;31.0;-15;-133;-15;-263.0;223
520.0;-750.0;358.0;283.0;734.0;963.0;-27;-163;-27;-1009.0;243
507.0;436.0;948.0;718.0;756.0;35.0;-8;-134;-8;-340.0;231
925.0;-929.0;9.0;79.0;436.0;1097.0;589;-67;589;217.0;-36
253.0;-965.0;211.0;84.0;450.0;966.0;918;-76;918;89.0;-126
-505.0;-909.0;236.0;29.0;562.0;988.0;14;-160;14;109.0;276
-503.0;-909.0;168.0;-76.0;629.0;996.0;-78;-160;-78;161.0;267
-472.0;-957.0;131.0;231.0;672.0;1011.0;-67;-159;-67;193.0;278
403.0;-962.0;270.0;244.0;670.0;1319.0;-2216;-127;-2216;-150.0;589
375.0;208.0;912.0;934.0;713.0;-11.0;12;-157;12;-250.0;268
502.0;379.0;1177.0;562.0;717.0;176.0;-19;-131;-19;-633.0;252
-429.0;-859.0;246.0;-39.0;478.0;1030.0;-68;-159;-68;168.0;350
-413.0;-963.0;-54.0;-67.0;650.0;1070.0;-152;-159;-152;251.0;303
-421.0;-861.0;124.0;63.0;708.0;999.0;17;-161;17;217.0;278
-437.0;-960.0;94.0;-79.0;604.0;1074.0;-40;-161;-40;224.0;280
-447.0;-953.0;5.0;87.0;662.0;1125.0;31;-160;31;239.0;285
735.0;-836.0;224.0;267.0;592.0;962.0;487;-168;487;-78.0;1379
579.0;-889.0;172.0;235.0;377.0;850.0;-466;-147;-466;5.0;-289
-431.0;-881.0;-21.0;132.0;482.0;966.0;36;-155;36;292.0;273
585.0;-910.0;68.0;294.0;645.0;1061.0;534;-156;534;-54.0;-385
507.0;317.0;701.0;824.0;704.0;220.0;14;-131;14;564.0;215
524.0;-500.0;942.0;573.0;852.0;456.0;675;-158;675;-75.0;245
508.0;215.0;795.0;601.0;899.0;236.0;-39;-131;-39;619.0;213
378.0;-968.0;576.0;168.0;900.0;629.0;-367;169;-367;967.0;686
513.0;-578.0;987.0;573.0;1024.0;602.0;630;-157;630;-54.0;328
653.0;-433.0;1123.0;826.0;1147.0;755.0;-612;-157;-612;-195.0;400
1441.0;-858.0;-58.0;181.0;447.0;1243.0;81;-175;81;69.0;332
1078.0;202.0;656.0;963.0;422.0;464.0;-108;-156;-108;54.0;553
531.0;-1008.0;-28.0;221.0;439.0;974.0;823;-153;823;753.0;258
1062.0;42.0;744.0;933.0;537.0;174.0;299;-169;299;3.0;382
451.0;-664.0;437.0;141.0;856.0;765.0;-538;-148;-538;682.0;442
942.0;329.0;1030.0;608.0;897.0;243.0;142;-159;142;13.0;312
946.0;35.0;969.0;627.0;1018.0;132.0;-7;-160;-7;81.0;249
487.0;-2.0;1066.0;684.0;1128.0;246.0;5;-157;5;77.0;287
931.0;182.0;754.0;640.0;1161.0;547.0;-58;-160;-58;126.0;242
1369.0;-1266.0;157.0;234.0;462.0;1124.0;28;-167;28;241.0;184
557.0;267.0;879.0;808.0;911.0;-327.0;-4;-132;-4;602.0;213
-204.0;-996.0;-135.0;-58.0;479.0;1079.0;-22;-156;-22;723.0;264
933.0;-682.0;136.0;-83.0;548.0;1093.0;628;-160;628;-35.0;956
1272.0;-1044.0;136.0;66.0;426.0;1455.0;140;-140;140;253.0;16
577.0;209.0;755.0;950.0;591.0;90.0;56;-157;56;67.0;264
482.0;185.0;830.0;807.0;829.0;101.0;-12;-156;-12;162.0;311
494.0;284.0;942.0;777.0;882.0;31.0;-26;-155;-26;-86.0;353
551.0;435.0;989.0;539.0;904.0;678.0;142;-152;142;196.0;238
493.0;394.0;976.0;767.0;793.0;-90.0;-15;-131;-15;-393.0;208
487.0;562.0;843.0;743.0;800.0;-23.0;18;-131;18;-90.0;217
210.0;-843.0;247.0;328.0;577.0;1104.0;622;-167;622;-217.0;721
485.0;431.0;968.0;672.0;841.0;11.0;8;-131;8;-535.0;215
489.0;437.0;969.0;709.0;832.0;17.0;-19;-131;-19;-631.0;212
441.0;339.0;905.0;862.0;802.0;-34.0;-11;-156;-11;67.0;263
462.0;119.0;1132.0;812.0;944.0;33.0;75;-156;75;143.0;265
468.0;122.0;970.0;814.0;803.0;123.0;-54;-156;-54;-7.0;270
149.0;-904.0;169.0;173.0;435.0;963.0;1360;-140;1360;214.0;441
1016.0;-1263.0;-57.0;158.0;403.0;1058.0;652;-126;652;149.0;143
1130.0;-752.0;234.0;173.0;452.0;799.0;1703;-133;1703;-11.0;521
1133.0;-805.0;-81.0;147.0;491.0;1206.0;501;-155;501;172.0;286
772.0;-875.0;421.0;131.0;557.0;1064.0;738;-141;738;192.0;409
-343.0;-890.0;146.0;-134.0;545.0;993.0;-4;-162;-4;232.0;262
-407.0;-917.0;316.0;-54.0;642.0;975.0;-12;-162;-12;292.0;256
-407.0;-895.0;195.0;-85.0;611.0;1021.0;23;-162;23;298.0;247
-396.0;-915.0;213.0;-66.0;603.0;994.0;-20;-163;-20;289.0;259
-397.0;-832.0;230.0;-149.0;558.0;1013.0;-22;-162;-22;314.0;259
411.0;617.0;812.0;947.0;749.0;-319.0;22;-154;22;157.0;255
1107.0;-964.0;74.0;91.0;408.0;1219.0;588;-72;588;57.0;-111
1117.0;-785.0;181.0;160.0;678.0;1293.0;-380;-165;-380;47.0;74
1134.0;-888.0;-179.0;163.0;407.0;1098.0;279;-168;279;226.0;169
-415.0;-812.0;-165.0;56.0;721.0;1009.0;-10;-155;-10;186.0;266
866.0;-1340.0;72.0;30.0;423.0;1295.0;123;-161;123;183.0;385
-433.0;-1010.0;546.0;15.0;511.0;743.0;12;-163;12;256.0;271
1035.0;-1336.0;29.0;61.0;396.0;1193.0;-245;-166;-245;183.0;753
397.0;-619.0;183.0;-27.0;339.0;1433.0;-541;-169;-541;58.0;444
-435.0;-920.0;536.0;90.0;794.0;822.0;9;-163;9;261.0;267
-437.0;-764.0;-78.0;-26.0;735.0;1126.0;-16;-163;-16;299.0;265
-443.0;-752.0;61.0;-347.0;422.0;1018.0;151;-163;151;335.0;276
-248.0;-1120.0;-133.0;199.0;486.0;1440.0;-222;-163;-222;160.0;262
-60.0;-930.0;23.0;-341.0;581.0;1227.0;-218;-163;-218;244.0;262
1235.0;-1014.0;336.0;216.0;662.0;1316.0;928;-166;928;-218.0;372
-389.0;-952.0;484.0;-248.0;663.0;890.0;90;-155;90;227.0;272
571.0;-1081.0;-54.0;161.0;406.0;1097.0;642;-161;642;273.0;272
563.0;-2.0;804.0;998.0;617.0;-87.0;-5;-132;-5;633.0;216
474.0;34.0;1057.0;749.0;586.0;99.0;-129;-156;-129;-54.0;284
569.0;109.0;665.0;767.0;760.0;239.0;-5;-132;-5;-960.0;217
622.0;-1054.0;255.0;121.0;615.0;1367.0;-337;-123;-337;-510.0;-285
992.0;-857.0;186.0;420.0;804.0;1191.0;-472;-70;-472;-176.0;77
996.0;-1069.0;119.0;59.0;589.0;1494.0;408;-161;408;12.0;37
569.0;57.0;629.0;804.0;718.0;217.0;7;-132;7;-809.0;216
-358.0;-864.0;180.0;-89.0;503.0;1032.0;10;-155;10;254.0;260
595.0;-713.0;1099.0;325.0;674.0;-114.0;717;-147;717;-20.0;488
949.0;215.0;924.0;764.0;750.0;146.0;-1557;-153;-1557;-1.0;827
474.0;303.0;984.0;553.0;789.0;176.0;-17;-155;-17;84.0;280
477.0;304.0;799.0;605.0;1082.0;245.0;64;-155;64;135.0;269
490.0;543.0;728.0;760.0;669.0;-46.0;-46;-133;-46;-39.0;253
480.0;252.0;898.0;722.0;1005.0;183.0;10;-155;10;61.0;283
471.0;169.0;802.0;689.0;857.0;-43.0;8;-155;8;42.0;269
471.0;203.0;1052.0;786.0;997.0;343.0;3;-155;3;113.0;269
-355.0;-945.0;180.0;-81.0;507.0;1026.0;-21;-155;-21;250.0;263
411.0;-631.0;937.0;1122.0;987.0;679.0;-162;-160;-162;80.0;281
760.0;-1245.0;15.0;85.0;555.0;1315.0;-73;-80;-73;77.0;-624
543.0;385.0;556.0;702.0;584.0;425.0;24;-132;24;-522.0;213
529.0;475.0;535.0;562.0;613.0;489.0;-19;-132;-19;-659.0;215
568.0;-932.0;83.0;134.0;465.0;1182.0;-832;-118;-832;232.0;-297
791.0;-970.0;289.0;52.0;643.0;1346.0;711;-77;711;72.0;647
487.0;407.0;1030.0;900.0;677.0;-89.0;-39;-133;-39;-118.0;235
486.0;114.0;980.0;695.0;851.0;5.0;-12;-131;-12;-456.0;217
720.0;-474.0;378.0;-50.0;490.0;839.0;888;-111;888;-124.0;626
-323.0;-917.0;129.0;75.0;603.0;1037.0;-193;-158;-193;191.0;258
-321.0;-952.0;138.0;-42.0;530.0;1107.0;-428;-155;-428;160.0;346
-278.0;-990.0;117.0;-127.0;491.0;1085.0;571;-155;571;89.0;49
1069.0;-1264.0;-42.0;30.0;376.0;991.0;38;-152;38;293.0;145
-467.0;-699.0;151.0;456.0;781.0;959.0;40;-166;40;379.0;267
-462.0;-1035.0;718.0;-9.0;595.0;612.0;-3;-166;-3;371.0;261
1070.0;-939.0;328.0;192.0;687.0;1169.0;-529;-92;-529;-79.0;726
-484.0;-542.0;269.0;-40.0;974.0;1317.0;2;-164;2;376.0;274
-461.0;-401.0;55.0;-45.0;355.0;605.0;14;-164;14;711.0;263
-475.0;-961.0;231.0;-71.0;487.0;1040.0;-27;-165;-27;89.0;270
-484.0;-1062.0;304.0;-202.0;936.0;980.0;61;-164;61;84.0;279
-469.0;-717.0;140.0;-41.0;750.0;1316.0;68;-164;68;13.0;280
550.0;526.0;680.0;864.0;621.0;677.0;-122;-160;-122;175.0;248
463.0;-1506.0;-6.0;264.0;455.0;1052.0;-196;-153;-196;-149.0;288
489.0;412.0;888.0;688.0;816.0;187.0;-12;-132;-12;-25.0;226
614.0;-868.0;131.0;1.0;452.0;1141.0;685;-119;685;237.0;-251
448.0;-307.0;876.0;478.0;825.0;604.0;652;-157;652;205.0;-1026
789.0;-800.0;185.0;182.0;308.0;753.0;-666;-148;-666;-10.0;308
839.0;-877.0;363.0;184.0;447.0;1784.0;-300;-157;-300;319.0;230
315.0;-80.0;1160.0;493.0;964.0;398.0;-378;-166;-378;409.0;-184
846.0;-620.0;217.0;516.0;873.0;699.0;-184;-157;-184;558.0;1210
879.0;-1234.0;71.0;146.0;439.0;1078.0;1073;-122;1073;141.0;367
-144.0;-539.0;457.0;-144.0;817.0;977.0;-3;-164;-3;-624.0;263
350.0;-815.0;88.0;264.0;572.0;1075.0;-1390;-167;-1390;47.0;2789
504.0;127.0;959.0;569.0;957.0;13.0;-25;-131;-25;-797.0;220
1068.0;-1075.0;341.0;217.0;603.0;1445.0;-381;-52;-381;-216.0;716
506.0;444.0;965.0;610.0;938.0;285.0;24;-131;24;-642.0;208
879.0;-1172.0;379.0;45.0;475.0;1426.0;-200;-38;-200;-21.0;125
1178.0;-1255.0;-55.0;35.0;450.0;863.0;64;-157;64;317.0;552
476.0;-575.0;1033.0;690.0;983.0;462.0;707;-150;707;121.0;416
522.0;-483.0;551.0;247.0;1014.0;875.0;-742;-159;-742;432.0;216
535.0;-650.0;276.0;227.0;809.0;1468.0;-592;-158;-592;-73.0;205
1011.0;-902.0;289.0;267.0;742.0;1227.0;-557;-90;-557;36.0;543
485.0;430.0;855.0;754.0;803.0;188.0;11;-132;11;-5.0;222
496.0;-11.0;932.0;670.0;1001.0;-26.0;26;-131;26;-707.0;228
484.0;380.0;855.0;790.0;844.0;210.0;20;-132;20;-84.0;216
495.0;100.0;990.0;586.0;827.0;274.0;37;-131;37;-645.0;214
352.0;-873.0;58.0;68.0;499.0;999.0;13;-174;13;-804.0;269
354.0;-859.0;72.0;44.0;478.0;989.0;14;-174;14;-982.0;269
372.0;-809.0;116.0;70.0;569.0;1057.0;654;-167;654;-812.0;525
359.0;-846.0;39.0;70.0;379.0;767.0;217;-169;217;-764.0;374
494.0;-298.0;871.0;207.0;925.0;804.0;1908;-151;1908;-11.0;556
326.0;-723.0;34.0;-92.0;437.0;714.0;3;-170;3;-940.0;245
46.0;-1032.0;-68.0;14.0;737.0;1222.0;-427;-165;-427;-695.0;350
16.0;-949.0;75.0;-68.0;718.0;930.0;-373;-162;-373;-727.0;363
-124.0;-770.0;-125.0;8.0;901.0;1091.0;267;-155;267;-681.0;362
534.0;-848.0;315.0;184.0;500.0;883.0;1072;-144;1072;324.0;214
-128.0;-964.0;502.0;4.0;686.0;679.0;501;-166;501;597.0;310
1021.0;-729.0;162.0;219.0;595.0;859.0;4201;-170;4201;47.0;770
-59.0;-420.0;634.0;-54.0;876.0;560.0;72;-167;72;893.0;284
-30.0;-422.0;523.0;-98.0;989.0;696.0;22;-168;22;841.0;278
483.0;376.0;894.0;801.0;803.0;110.0;26;-132;26;-150.0;218
677.0;-977.0;172.0;182.0;421.0;935.0;1255;-144;1255;142.0;424
768.0;-1224.0;-30.0;134.0;468.0;1102.0;450;-129;450;101.0;82
812.0;-1118.0;300.0;98.0;587.0;1432.0;666;-51;666;-139.0;202
494.0;441.0;957.0;751.0;978.0;412.0;26;-132;26;-782.0;210
497.0;-115.0;963.0;720.0;945.0;-83.0;-2;-131;-2;-615.0;237
492.0;242.0;800.0;580.0;919.0;346.0;-5;-131;-5;-791.0;222
901.0;-977.0;134.0;92.0;523.0;1339.0;728;-91;728;64.0;13
922.0;-1319.0;146.0;58.0;554.0;1157.0;711;-73;711;71.0;68
493.0;441.0;775.0;883.0;519.0;393.0;-38;-131;-38;-685.0;220
1239.0;-707.0;321.0;264.0;762.0;997.0;-727;-158;-727;281.0;-49
493.0;148.0;806.0;657.0;845.0;187.0;34;-132;34;-658.0;209
491.0;394.0;857.0;925.0;686.0;498.0;-55;-131;-55;-595.0;213
485.0;169.0;645.0;572.0;839.0;218.0;-18;-131;-18;-660.0;205
507.0;444.0;885.0;843.0;578.0;259.0;11;-132;11;-631.0;216
487.0;328.0;826.0;809.0;669.0;350.0;-12;-132;-12;-476.0;221
512.0;-330.0;642.0;100.0;746.0;632.0;619;-166;619;717.0;201
499.0;333.0;971.0;695.0;949.0;64.0;-5;-132;-5;-637.0;218
543.0;-498.0;740.0;243.0;891.0;836.0;-799;-171;-799;669.0;12
461.0;-1044.0;45.0;129.0;479.0;1118.0;-1016;-127;-1016;274.0;-18
614.0;517.0;915.0;746.0;834.0;-143.0;0;-133;0;-299.0;216
402.0;767.0;550.0;1005.0;346.0;-483.0;15;-162;15;249.0;273
491.0;521.0;939.0;585.0;800.0;64.0;1;-131;1;-661.0;223
490.0;491.0;944.0;703.0;759.0;-14.0;-19;-131;-19;-746.0;214
492.0;465.0;969.0;682.0;754.0;-19.0;-11;-131;-11;-616.0;214
547.0;-652.0;265.0;13.0;593.0;1190.0;-4142;-174;-4142;85.0;182
899.0;-869.0;193.0;189.0;417.0;1122.0;-1305;-113;-1305;54.0;-47
481.0;-611.0;171.0;278.0;812.0;772.0;-1354;-92;-1354;291.0;1273
511.0;432.0;1027.0;864.0;484.0;625.0;-54;-131;-54;-769.0;224
375.0;541.0;1046.0;844.0;736.0;23.0;-141;-162;-141;-179.0;280
-292.0;-1020.0;-405.0;-64.0;807.0;1078.0;-109;-155;-109;691.0;270
247.0;-1125.0;277.0;23.0;445.0;1021.0;905;-85;905;175.0;-299
305.0;-882.0;58.0;-76.0;392.0;1096.0;-644;-168;-644;84.0;-534
612.0;484.0;909.0;751.0;816.0;-110.0;34;-133;34;-535.0;220
357.0;-894.0;26.0;347.0;748.0;897.0;1036;228;1036;-43.0;29
-227.0;-1040.0;-28.0;-64.0;458.0;1180.0;555;-158;555;706.0;625
613.0;482.0;920.0;711.0;839.0;-117.0;23;-133;23;-534.0;221
614.0;515.0;912.0;741.0;838.0;-161.0;-17;-133;-17;-349.0;218
506.0;435.0;940.0;703.0;1057.0;-19.0;-27;-133;-27;-591.0;240
613.0;513.0;921.0;741.0;824.0;-139.0;3;-133;3;-416.0;217
401.0;748.0;565.0;1015.0;405.0;-465.0;-30;-162;-30;54.0;283
611.0;505.0;920.0;728.0;865.0;-123.0;38;-133;38;-504.0;221
