InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LLA magneticY
511.0;150;-111.0;-338.0;-43.0;-87.0;693.0;-463.0;618.0
747.0;145;240.0;-375.0;58.0;-31.0;663.0;-331.0;600.0
785.0;138;335.0;-374.0;61.0;-94.0;664.0;-336.0;603.0
413.0;-175;65.0;-225.0;-49.0;-466.0;331.0;-603.0;684.0
500.0;-176;-121.0;-223.0;-112.0;-461.0;338.0;-562.0;668.0
529.0;-176;-186.0;-195.0;-161.0;-479.0;313.0;-524.0;644.0
473.0;-176;-207.0;-187.0;-181.0;-491.0;303.0;-511.0;633.0
1003.0;-177;467.0;-218.0;-24.0;-216.0;267.0;-396.0;-43.0
1051.0;-177;460.0;-212.0;-23.0;-214.0;275.0;-404.0;-23.0
485.0;-176;-215.0;-185.0;-190.0;-492.0;301.0;-507.0;629.0
428.0;-176;-232.0;-185.0;-213.0;-492.0;295.0;-496.0;622.0
480.0;231;325.0;234.0;-484.0;100.0;-105.0;-77.0;820.0
622.0;188;310.0;193.0;-482.0;115.0;-53.0;-75.0;735.0
405.0;-176;-260.0;-164.0;-245.0;-505.0;275.0;-493.0;609.0
803.0;-179;225.0;-369.0;47.0;-238.0;466.0;-566.0;330.0
1052.0;-179;392.0;-235.0;-4.0;-287.0;235.0;-487.0;38.0
943.0;-179;290.0;-354.0;32.0;-139.0;461.0;-560.0;395.0
726.0;-178;234.0;-230.0;12.0;-460.0;245.0;-549.0;-201.0
757.0;-179;213.0;-176.0;31.0;-410.0;249.0;-563.0;-231.0
264.0;-177;-733.0;-258.0;66.0;-463.0;607.0;-577.0;-641.0
340.0;-156;211.0;88.0;-372.0;6.0;-38.0;-174.0;1005.0
478.0;-161;604.0;286.0;-442.0;-69.0;-236.0;-63.0;-181.0
81.0;159;544.0;155.0;-399.0;-390.0;-136.0;-272.0;85.0
430.0;-176;-257.0;-167.0;-245.0;-488.0;269.0;-497.0;615.0
462.0;43;135.0;54.0;-341.0;-9.0;16.0;-245.0;911.0
521.0;-189;107.0;42.0;-325.0;2.0;18.0;-264.0;965.0
518.0;184;-252.0;-214.0;-410.0;35.0;-87.0;125.0;730.0
512.0;-174;-184.0;-205.0;-367.0;72.0;-54.0;183.0;825.0
535.0;174;55.0;-53.0;-200.0;148.0;-39.0;382.0;765.0
834.0;14;125.0;37.0;-139.0;239.0;-199.0;435.0;808.0
324.0;-159;235.0;114.0;-102.0;279.0;-312.0;469.0;617.0
243.0;-192;251.0;116.0;-104.0;305.0;-309.0;475.0;595.0
272.0;212;222.0;123.0;-109.0;300.0;-304.0;461.0;569.0
422.0;206;184.0;254.0;-41.0;251.0;-415.0;489.0;707.0
186.0;172;348.0;187.0;-438.0;-428.0;-263.0;-238.0;130.0
673.0;170;690.0;235.0;-494.0;-124.0;-326.0;65.0;87.0
325.0;-178;543.0;296.0;-498.0;88.0;-284.0;132.0;-180.0
668.0;166;743.0;228.0;-513.0;44.0;-309.0;276.0;131.0
759.0;-176;-295.0;67.0;244.0;219.0;-206.0;244.0;621.0
344.0;-179;-242.0;25.0;310.0;509.0;-145.0;365.0;527.0
315.0;-179;-245.0;42.0;301.0;513.0;-160.0;372.0;547.0
365.0;-179;-254.0;73.0;283.0;523.0;-189.0;377.0;587.0
663.0;102;424.0;316.0;-501.0;194.0;-246.0;66.0;-331.0
1112.0;-218;281.0;144.0;-410.0;-483.0;-46.0;-54.0;473.0
504.0;-174;474.0;-61.0;-274.0;-502.0;187.0;-274.0;629.0
609.0;-178;-588.0;-92.0;388.0;140.0;-13.0;-32.0;267.0
530.0;-174;526.0;-51.0;-302.0;-485.0;179.0;-252.0;667.0
579.0;-174;594.0;-34.0;-324.0;-450.0;157.0;-205.0;660.0
766.0;-174;657.0;-9.0;-344.0;-401.0;142.0;-156.0;596.0
676.0;-180;720.0;27.0;-368.0;-339.0;118.0;-77.0;465.0
734.0;166;737.0;224.0;-512.0;54.0;-295.0;276.0;144.0
843.0;-159;727.0;67.0;-391.0;-316.0;74.0;-60.0;392.0
693.0;210;706.0;91.0;-408.0;-322.0;43.0;-87.0;342.0
471.0;166;798.0;194.0;-447.0;-227.0;-245.0;180.0;172.0
645.0;166;669.0;178.0;-454.0;-223.0;-154.0;113.0;270.0
447.0;172;49.0;465.0;-177.0;380.0;-671.0;690.0;586.0
571.0;-175;228.0;241.0;-48.0;241.0;-365.0;524.0;811.0
313.0;-174;-632.0;-445.0;-578.0;-251.0;460.0;-312.0;-36.0
239.0;-160;-106.0;-274.0;-71.0;-383.0;490.0;-409.0;594.0
791.0;199;700.0;107.0;-413.0;-174.0;9.0;-70.0;358.0
929.0;-175;725.0;148.0;-422.0;-55.0;-35.0;79.0;317.0
1001.0;-179;720.0;165.0;-436.0;-46.0;-49.0;129.0;262.0
284.0;-170;-773.0;-529.0;616.0;-353.0;534.0;-477.0;-373.0
923.0;-178;702.0;189.0;-475.0;-13.0;-85.0;204.0;135.0
949.0;-179;652.0;188.0;-465.0;34.0;-94.0;205.0;191.0
883.0;-173;653.0;173.0;-466.0;4.0;-72.0;199.0;184.0
671.0;-178;-471.0;-204.0;505.0;470.0;115.0;-48.0;29.0
886.0;-178;-579.0;-208.0;485.0;116.0;143.0;-209.0;161.0
676.0;-177;638.0;209.0;-487.0;-221.0;-87.0;86.0;29.0
637.0;-177;653.0;231.0;-504.0;-345.0;-169.0;20.0;17.0
747.0;-177;594.0;263.0;-515.0;-472.0;-221.0;-11.0;11.0
740.0;166;-742.0;-523.0;425.0;91.0;639.0;-825.0;158.0
451.0;59;388.0;271.0;110.0;382.0;-429.0;596.0;754.0
641.0;-173;-706.0;-141.0;404.0;198.0;38.0;-26.0;257.0
570.0;-170;-413.0;-143.0;299.0;498.0;81.0;249.0;485.0
402.0;-171;-394.0;-146.0;302.0;504.0;79.0;244.0;462.0
397.0;-171;-378.0;-147.0;306.0;505.0;75.0;237.0;431.0
464.0;-182;-342.0;-184.0;391.0;491.0;101.0;165.0;197.0
417.0;-122;201.0;263.0;73.0;246.0;-421.0;542.0;694.0
424.0;116;-442.0;-302.0;498.0;397.0;248.0;-54.0;-45.0
468.0;188;149.0;189.0;134.0;204.0;-348.0;506.0;664.0
448.0;175;54.0;144.0;175.0;199.0;-315.0;470.0;620.0
443.0;177;-521.0;-244.0;499.0;9.0;171.0;-23.0;113.0
378.0;198;-520.0;-277.0;495.0;104.0;183.0;14.0;3.0
417.0;62;-470.0;-278.0;486.0;104.0;178.0;51.0;-53.0
519.0;152;36.0;-19.0;220.0;122.0;-50.0;438.0;776.0
350.0;104;-574.0;-370.0;593.0;-52.0;359.0;-209.0;-93.0
540.0;193;-412.0;-315.0;551.0;31.0;303.0;-59.0;142.0
166.0;-175;-25.0;-192.0;403.0;263.0;252.0;315.0;394.0
888.0;-175;31.0;-261.0;421.0;204.0;203.0;323.0;28.0
521.0;-176;-100.0;-129.0;459.0;514.0;48.0;324.0;526.0
523.0;-175;-87.0;-30.0;378.0;539.0;-66.0;295.0;491.0
528.0;-175;-104.0;-7.0;357.0;523.0;-95.0;293.0;444.0
506.0;189;69.0;112.0;165.0;146.0;-176.0;464.0;699.0
557.0;197;202.0;257.0;36.0;198.0;-331.0;575.0;590.0
925.0;-178;-588.0;-8.0;-317.0;-12.0;-104.0;-155.0;462.0
615.0;155;199.0;258.0;37.0;197.0;-332.0;576.0;599.0
1024.0;-178;-564.0;-8.0;-316.0;-19.0;-107.0;-154.0;468.0
1022.0;-178;-499.0;-2.0;-318.0;16.0;-131.0;-158.0;473.0
967.0;-175;-402.0;28.0;328.0;-10.0;-116.0;16.0;607.0
1083.0;-175;-456.0;26.0;320.0;-4.0;-131.0;12.0;581.0
608.0;170;165.0;270.0;50.0;184.0;-379.0;545.0;526.0
941.0;176;-374.0;-61.0;341.0;35.0;27.0;92.0;407.0
968.0;-159;-366.0;-16.0;324.0;33.0;-56.0;129.0;527.0
724.0;-156;-573.0;109.0;213.0;365.0;-284.0;263.0;302.0
968.0;-181;-346.0;73.0;284.0;15.0;-163.0;168.0;591.0
265.0;-156;-474.0;197.0;183.0;282.0;-328.0;167.0;370.0
812.0;-156;-405.0;234.0;100.0;249.0;-327.0;247.0;629.0
800.0;-156;-325.0;245.0;86.0;272.0;-329.0;343.0;688.0
968.0;-181;-343.0;82.0;271.0;11.0;-177.0;171.0;585.0
710.0;-154;-110.0;286.0;45.0;278.0;-388.0;452.0;394.0
1013.0;-177;-490.0;78.0;-250.0;78.0;-220.0;-18.0;524.0
761.0;-174;-49.0;-294.0;3.0;-284.0;436.0;-355.0;723.0
800.0;-174;-12.0;-280.0;-20.0;-325.0;415.0;-346.0;732.0
438.0;-177;168.0;351.0;-49.0;459.0;-490.0;743.0;491.0
519.0;-131;205.0;279.0;17.0;251.0;-375.0;562.0;606.0
454.0;-128;191.0;282.0;40.0;251.0;-387.0;541.0;604.0
962.0;-152;-498.0;158.0;-173.0;85.0;-291.0;70.0;595.0
793.0;-177;47.0;-263.0;-35.0;-322.0;392.0;-384.0;744.0
932.0;-179;92.0;-260.0;-40.0;-320.0;388.0;-396.0;734.0
238.0;-180;70.0;-244.0;-50.0;-449.0;376.0;-436.0;728.0
321.0;-155;-460.0;-303.0;534.0;-8.0;238.0;-86.0;-231.0
498.0;-178;-671.0;-315.0;553.0;-187.0;285.0;-156.0;-118.0
320.0;-180;45.0;-240.0;-53.0;-476.0;372.0;-438.0;727.0
214.0;-180;23.0;-235.0;-56.0;-490.0;369.0;-437.0;723.0
382.0;-180;1.0;-231.0;-59.0;-482.0;365.0;-430.0;720.0
1003.0;-177;-324.0;210.0;129.0;13.0;-367.0;222.0;533.0
778.0;180;-197.0;297.0;-11.0;187.0;-440.0;319.0;705.0
845.0;190;309.0;-269.0;6.0;-284.0;395.0;-394.0;765.0
943.0;222;510.0;-176.0;-100.0;-147.0;310.0;-195.0;605.0
989.0;-162;552.0;-117.0;-183.0;-100.0;252.0;-91.0;578.0
904.0;-169;632.0;-8.0;-338.0;-91.0;126.0;89.0;589.0
974.0;-177;-328.0;242.0;100.0;59.0;-380.0;233.0;582.0
487.0;168;-63.0;124.0;278.0;423.0;-237.0;305.0;545.0
526.0;181;-212.0;111.0;236.0;431.0;-252.0;323.0;553.0
956.0;-177;-327.0;252.0;99.0;86.0;-383.0;243.0;603.0
887.0;-177;-286.0;238.0;113.0;179.0;-365.0;335.0;559.0
893.0;-177;-242.0;247.0;85.0;190.0;-385.0;417.0;437.0
897.0;-177;-149.0;282.0;45.0;213.0;-416.0;544.0;441.0
554.0;-160;443.0;421.0;-417.0;5.0;-332.0;-76.0;-144.0
567.0;-161;275.0;446.0;-421.0;47.0;-455.0;-177.0;39.0
754.0;-177;169.0;350.0;-47.0;465.0;-488.0;739.0;518.0
432.0;-173;-16.0;263.0;87.0;136.0;-368.0;532.0;684.0
382.0;-150;239.0;509.0;-307.0;13.0;-401.0;125.0;613.0
15.0;137;-413.0;-409.0;-124.0;-294.0;557.0;-694.0;582.0
595.0;164;597.0;-1.0;-378.0;-444.0;150.0;-176.0;437.0
462.0;190;501.0;-164.0;-224.0;-432.0;406.0;-304.0;675.0
525.0;-221;631.0;-190.0;-202.0;-473.0;437.0;-237.0;655.0
367.0;176;27.0;50.0;368.0;517.0;-149.0;379.0;333.0
633.0;-179;648.0;-197.0;-152.0;-434.0;453.0;-249.0;616.0
399.0;-165;458.0;-164.0;-167.0;-443.0;413.0;-378.0;647.0
578.0;164;623.0;4.0;-375.0;-453.0;147.0;-156.0;444.0
32.0;-177;101.0;-47.0;-297.0;-432.0;129.0;-347.0;519.0
667.0;164;858.0;75.0;-391.0;-363.0;76.0;31.0;413.0
705.0;166;-117.0;-243.0;-66.0;-253.0;414.0;-576.0;636.0
717.0;172;805.0;73.0;-398.0;-367.0;81.0;-42.0;407.0
429.0;-176;724.0;421.0;-615.0;288.0;-385.0;347.0;-271.0
196.0;163;-232.0;-6.0;307.0;264.0;-64.0;253.0;521.0
169.0;147;-257.0;21.0;230.0;302.0;-115.0;257.0;531.0
193.0;148;-216.0;45.0;117.0;312.0;-121.0;312.0;540.0
387.0;172;454.0;238.0;-512.0;132.0;-94.0;50.0;-200.0
475.0;114;422.0;293.0;-500.0;159.0;-196.0;23.0;-231.0
656.0;-174;54.0;31.0;-266.0;131.0;-185.0;384.0;914.0
193.0;156;-19.0;64.0;286.0;512.0;-43.0;281.0;310.0
617.0;-174;57.0;26.0;-261.0;139.0;-176.0;389.0;917.0
527.0;-174;40.0;16.0;-262.0;149.0;-166.0;371.0;885.0
612.0;-177;429.0;349.0;-577.0;234.0;-249.0;105.0;318.0
391.0;178;474.0;393.0;-607.0;196.0;-288.0;187.0;-65.0
894.0;219;415.0;-235.0;-76.0;-294.0;276.0;-437.0;587.0
984.0;158;613.0;233.0;-524.0;-95.0;-126.0;182.0;116.0
606.0;178;725.0;312.0;-595.0;-47.0;-246.0;107.0;154.0
134.0;186;433.0;-35.0;-405.0;-295.0;144.0;-312.0;588.0
311.0;-190;191.0;277.0;-37.0;284.0;-430.0;515.0;722.0
173.0;-163;10.0;-161.0;-151.0;-490.0;243.0;-476.0;562.0
793.0;158;609.0;208.0;-514.0;-159.0;-105.0;192.0;-9.0
923.0;173;590.0;163.0;-452.0;-179.0;-63.0;-202.0;189.0
382.0;-70;35.0;8.0;-262.0;164.0;-144.0;371.0;797.0
487.0;-176;73.0;238.0;-122.0;208.0;-369.0;395.0;814.0
1143.0;-176;563.0;-156.0;-223.0;-3.0;217.0;-214.0;484.0
466.0;-172;79.0;238.0;-98.0;214.0;-363.0;422.0;802.0
461.0;-165;78.0;233.0;-96.0;215.0;-361.0;425.0;795.0
496.0;181;86.0;234.0;-98.0;212.0;-385.0;446.0;681.0
891.0;-176;745.0;-76.0;-244.0;-234.0;79.0;-110.0;392.0
1053.0;-176;825.0;-9.0;-286.0;-129.0;1.0;-29.0;381.0
859.0;-176;838.0;2.0;-281.0;-127.0;11.0;-6.0;425.0
958.0;-176;833.0;3.0;-283.0;-127.0;12.0;-10.0;430.0
1029.0;-176;827.0;0.0;-283.0;-133.0;15.0;-12.0;436.0
1009.0;-176;816.0;0.0;-283.0;-143.0;15.0;-21.0;436.0
1033.0;-176;806.0;0.0;-284.0;-156.0;13.0;-34.0;436.0
550.0;-164;-509.0;-220.0;544.0;176.0;197.0;-15.0;76.0
782.0;-165;-510.0;-205.0;537.0;115.0;174.0;-71.0;76.0
890.0;-165;-537.0;-106.0;450.0;136.0;55.0;-139.0;245.0
917.0;-165;-532.0;-88.0;438.0;162.0;41.0;-135.0;293.0
515.0;-155;-537.0;46.0;327.0;295.0;-88.0;-9.0;529.0
568.0;157;95.0;237.0;-95.0;217.0;-392.0;449.0;655.0
456.0;144;97.0;233.0;-92.0;228.0;-397.0;454.0;656.0
316.0;171;522.0;297.0;-557.0;140.0;-222.0;186.0;-25.0
589.0;179;-395.0;-338.0;77.0;-308.0;511.0;-721.0;622.0
638.0;-180;279.0;307.0;35.0;353.0;-424.0;514.0;764.0
793.0;134;501.0;-385.0;60.0;-63.0;659.0;-258.0;587.0
188.0;-177;634.0;255.0;-517.0;-419.0;-216.0;22.0;12.0
262.0;-178;-723.0;-465.0;650.0;-267.0;474.0;-401.0;-196.0
420.0;-171;-836.0;-608.0;565.0;-500.0;690.0;-662.0;-305.0
-110.0;-177;667.0;188.0;-483.0;-101.0;-68.0;141.0;102.0
768.0;-182;296.0;582.0;-433.0;380.0;-883.0;804.0;625.0
297.0;-177;626.0;280.0;-539.0;-454.0;-223.0;21.0;49.0
514.0;184;350.0;597.0;-368.0;429.0;-760.0;789.0;512.0
196.0;158;561.0;262.0;-547.0;-299.0;-196.0;223.0;-83.0
965.0;-177;-695.0;-208.0;464.0;-54.0;112.0;-195.0;36.0
490.0;-178;573.0;505.0;243.0;422.0;-646.0;719.0;439.0
568.0;178;833.0;526.0;-545.0;473.0;-687.0;735.0;-13.0
378.0;-174;777.0;558.0;468.0;540.0;-633.0;728.0;-411.0
650.0;-176;296.0;253.0;73.0;214.0;-278.0;688.0;739.0
648.0;-167;259.0;228.0;46.0;188.0;-216.0;664.0;838.0
437.0;-205;63.0;20.0;-283.0;-52.0;24.0;-287.0;1134.0
318.0;104;-421.0;-276.0;481.0;478.0;212.0;37.0;-28.0
275.0;106;-456.0;-303.0;501.0;378.0;251.0;-70.0;-44.0
497.0;-178;-490.0;-222.0;517.0;477.0;206.0;-92.0;-24.0
348.0;-154;-11.0;-36.0;-226.0;-113.0;39.0;-348.0;1102.0
605.0;-171;-59.0;-98.0;-207.0;-112.0;122.0;-403.0;1103.0
519.0;126;-79.0;288.0;-4.0;227.0;-469.0;480.0;764.0
498.0;-159;858.0;576.0;537.0;493.0;-561.0;697.0;-332.0
883.0;140;12.0;-383.0;38.0;-235.0;611.0;-421.0;691.0
1250.0;-170;696.0;38.0;-369.0;-146.0;74.0;94.0;453.0
440.0;-181;856.0;618.0;-615.0;496.0;-607.0;654.0;-399.0
459.0;171;-790.0;-569.0;631.0;-335.0;585.0;-572.0;-391.0
504.0;-176;-902.0;-555.0;-555.0;4.0;596.0;-478.0;-84.0
463.0;-165;146.0;496.0;-242.0;-28.0;-400.0;36.0;954.0
727.0;164;905.0;69.0;-381.0;-310.0;86.0;141.0;421.0
678.0;164;897.0;74.0;-383.0;-277.0;84.0;158.0;425.0
678.0;164;895.0;77.0;-385.0;-269.0;82.0;161.0;428.0
704.0;164;897.0;80.0;-387.0;-268.0;78.0;161.0;431.0
699.0;164;897.0;81.0;-386.0;-268.0;78.0;161.0;430.0
719.0;164;899.0;81.0;-385.0;-272.0;77.0;158.0;426.0
710.0;164;899.0;81.0;-385.0;-273.0;77.0;158.0;424.0
726.0;164;906.0;83.0;-386.0;-282.0;73.0;156.0;422.0
750.0;164;910.0;84.0;-385.0;-293.0;74.0;153.0;424.0
739.0;164;912.0;81.0;-381.0;-294.0;76.0;149.0;428.0
1036.0;-177;-623.0;-17.0;-325.0;26.0;-96.0;-146.0;458.0
1039.0;-178;-569.0;-7.0;-317.0;-14.0;-107.0;-150.0;466.0
770.0;164;898.0;53.0;-369.0;-346.0;107.0;111.0;451.0
646.0;178;-851.0;26.0;283.0;396.0;-158.0;-12.0;480.0
684.0;-156;-626.0;136.0;200.0;360.0;-307.0;232.0;270.0
426.0;-172;761.0;601.0;453.0;539.0;-656.0;721.0;277.0
661.0;-179;741.0;-206.0;-157.0;-413.0;457.0;-181.0;628.0
937.0;-156;-514.0;181.0;199.0;300.0;-326.0;169.0;355.0
916.0;-156;-260.0;254.0;69.0;269.0;-333.0;368.0;685.0
653.0;-179;791.0;-189.0;-185.0;-387.0;441.0;-106.0;647.0
628.0;-180;791.0;-189.0;-186.0;-385.0;441.0;-106.0;645.0
651.0;-179;786.0;-187.0;-185.0;-368.0;439.0;-101.0;647.0
685.0;-179;783.0;-189.0;-185.0;-364.0;442.0;-101.0;646.0
642.0;-179;783.0;-189.0;-184.0;-364.0;443.0;-101.0;645.0
674.0;-179;783.0;-189.0;-185.0;-362.0;442.0;-100.0;645.0
634.0;-179;782.0;-190.0;-185.0;-362.0;444.0;-100.0;646.0
598.0;-179;771.0;-191.0;-190.0;-404.0;444.0;-111.0;648.0
916.0;139;-38.0;-365.0;52.0;-192.0;596.0;-343.0;722.0
523.0;-178;-637.0;-499.0;-72.0;-487.0;836.0;-650.0;217.0
126.0;161;18.0;-472.0;82.0;-184.0;631.0;-406.0;548.0
835.0;174;-447.0;231.0;-77.0;133.0;-356.0;220.0;709.0
1162.0;159;696.0;114.0;-416.0;-206.0;-2.0;-94.0;323.0
791.0;180;-372.0;283.0;-41.0;202.0;-412.0;269.0;729.0
915.0;178;-398.0;260.0;-49.0;210.0;-396.0;302.0;734.0
756.0;103;-403.0;306.0;44.0;220.0;-451.0;357.0;627.0
358.0;-178;81.0;686.0;383.0;-288.0;-611.0;-459.0;580.0
678.0;177;966.0;568.0;-597.0;133.0;-628.0;615.0;-247.0
304.0;-178;-308.0;131.0;233.0;542.0;-240.0;354.0;679.0
213.0;-172;-431.0;101.0;244.0;386.0;-221.0;296.0;599.0
998.0;191;-533.0;15.0;292.0;140.0;-137.0;305.0;493.0
904.0;181;-153.0;304.0;-3.0;177.0;-446.0;325.0;713.0
864.0;186;-123.0;312.0;-1.0;203.0;-452.0;339.0;717.0
432.0;-180;13.0;363.0;37.0;526.0;-509.0;385.0;684.0
996.0;-177;67.0;322.0;-15.0;252.0;-443.0;708.0;496.0
1062.0;-171;783.0;89.0;-402.0;-133.0;13.0;92.0;305.0
1015.0;-178;-638.0;-215.0;485.0;-92.0;129.0;-282.0;11.0
787.0;164;917.0;79.0;-381.0;-308.0;78.0;146.0;419.0
938.0;180;-281.0;272.0;-45.0;201.0;-419.0;301.0;710.0
632.0;-180;785.0;-206.0;-171.0;-406.0;458.0;-134.0;634.0
418.0;73;-707.0;-529.0;466.0;-489.0;666.0;-761.0;129.0
655.0;-180;793.0;-190.0;-183.0;-400.0;443.0;-110.0;646.0
