Accelerometer LH accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer BACK accX;Accelerometer LUA_ accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer HIP accZ
171.0;-186.0;14;258.0;310.0;348.0;-218.0;77.0;263.0
273.0;-332.0;-10;318.0;334.0;360.0;-181.0;55.0;268.0
325.0;-258.0;2;317.0;358.0;354.0;-176.0;77.0;244.0
394.0;-188.0;15;311.0;313.0;363.0;-281.0;136.0;304.0
199.0;-133.0;124;172.0;398.0;345.0;-431.0;133.0;292.0
122.0;-66.0;-38;278.0;271.0;363.0;-285.0;22.0;224.0
475.0;-554.0;-128;393.0;187.0;64.0;-215.0;293.0;137.0
340.0;-135.0;-196;354.0;295.0;145.0;-274.0;121.0;88.0
393.0;-111.0;-221;224.0;343.0;276.0;-287.0;124.0;116.0
226.0;-34.0;-130;109.0;313.0;91.0;-294.0;141.0;274.0
571.0;16.0;-3;210.0;605.0;318.0;-525.0;303.0;395.0
601.0;-8.0;-13;221.0;585.0;303.0;-569.0;296.0;455.0
599.0;1.0;37;231.0;548.0;312.0;-538.0;265.0;398.0
500.0;-1.0;11;238.0;582.0;306.0;-529.0;285.0;424.0
450.0;9.0;-1;249.0;626.0;297.0;-534.0;284.0;417.0
431.0;4.0;34;250.0;590.0;310.0;-515.0;305.0;420.0
482.0;6.0;1;245.0;601.0;314.0;-510.0;292.0;404.0
410.0;-58.0;-69;486.0;561.0;544.0;-353.0;-36.0;52.0
350.0;-114.0;-12;404.0;567.0;489.0;-368.0;-27.0;223.0
548.0;73.0;70;217.0;366.0;317.0;-206.0;222.0;343.0
587.0;-12.0;269;179.0;416.0;239.0;-368.0;295.0;282.0
612.0;-20.0;331;315.0;391.0;184.0;-377.0;272.0;256.0
333.0;-3.0;11;409.0;605.0;514.0;-367.0;-4.0;269.0
217.0;-57.0;15;525.0;353.0;390.0;-351.0;128.0;29.0
190.0;-164.0;32;397.0;374.0;496.0;-216.0;100.0;48.0
242.0;-245.0;-1;525.0;326.0;526.0;-312.0;59.0;135.0
242.0;96.0;-19;289.0;318.0;448.0;-312.0;63.0;168.0
445.0;12.0;-4;254.0;627.0;320.0;-531.0;234.0;399.0
384.0;-58.0;-2;197.0;347.0;240.0;-294.0;200.0;390.0
377.0;-105.0;0;190.0;342.0;232.0;-292.0;189.0;401.0
267.0;-51.0;38;185.0;348.0;225.0;-287.0;184.0;475.0
352.0;-45.0;-337;284.0;269.0;245.0;-304.0;220.0;351.0
207.0;-56.0;194;395.0;244.0;183.0;-304.0;186.0;300.0
322.0;-73.0;13;595.0;353.0;472.0;-224.0;108.0;113.0
303.0;-65.0;6;502.0;387.0;506.0;-281.0;109.0;172.0
269.0;-242.0;25;334.0;346.0;435.0;-277.0;75.0;237.0
255.0;-282.0;-30;235.0;368.0;367.0;-281.0;149.0;286.0
358.0;-117.0;-26;220.0;301.0;299.0;-303.0;155.0;294.0
294.0;-58.0;-23;212.0;353.0;300.0;-281.0;127.0;321.0
232.0;-20.0;46;249.0;341.0;324.0;-285.0;156.0;323.0
352.0;-23.0;-11;283.0;389.0;289.0;-296.0;197.0;288.0
371.0;32.0;-10;276.0;383.0;280.0;-324.0;197.0;296.0
305.0;18.0;12;293.0;381.0;290.0;-358.0;182.0;289.0
302.0;12.0;21;255.0;398.0;304.0;-333.0;246.0;269.0
302.0;-10.0;20;249.0;341.0;294.0;-329.0;224.0;330.0
211.0;28.0;-10;258.0;356.0;311.0;-262.0;131.0;320.0
234.0;13.0;-20;212.0;360.0;314.0;-238.0;142.0;302.0
234.0;10.0;-11;274.0;346.0;299.0;-244.0;208.0;212.0
466.0;25.0;9;234.0;591.0;318.0;-505.0;268.0;388.0
522.0;27.0;26;220.0;565.0;339.0;-528.0;251.0;384.0
537.0;27.0;26;201.0;548.0;329.0;-465.0;245.0;433.0
277.0;9.0;1;368.0;282.0;580.0;-147.0;-119.0;75.0
330.0;63.0;13;403.0;262.0;523.0;-204.0;-22.0;179.0
291.0;-23.0;-8;383.0;300.0;481.0;-271.0;15.0;232.0
276.0;-17.0;-10;381.0;262.0;471.0;-227.0;61.0;254.0
214.0;19.0;1;413.0;306.0;434.0;-251.0;78.0;253.0
215.0;9.0;1;394.0;308.0;426.0;-247.0;72.0;286.0
225.0;26.0;3;404.0;319.0;425.0;-241.0;36.0;278.0
229.0;21.0;25;403.0;294.0;417.0;-237.0;79.0;263.0
249.0;49.0;23;419.0;301.0;419.0;-248.0;60.0;272.0
198.0;2.0;23;393.0;296.0;434.0;-262.0;41.0;233.0
301.0;0.0;23;381.0;316.0;427.0;-235.0;72.0;298.0
261.0;-24.0;23;345.0;285.0;418.0;-245.0;76.0;237.0
340.0;-18.0;24;292.0;304.0;388.0;-276.0;20.0;423.0
303.0;-27.0;12;305.0;249.0;404.0;-274.0;48.0;384.0
56.0;9.0;19;627.0;116.0;655.0;-196.0;-176.0;-126.0
166.0;-35.0;12;552.0;316.0;543.0;-132.0;-16.0;101.0
330.0;-130.0;2;415.0;603.0;475.0;-299.0;71.0;267.0
296.0;-117.0;0;334.0;595.0;422.0;-276.0;-53.0;311.0
303.0;-144.0;2;323.0;620.0;393.0;-266.0;-16.0;314.0
328.0;-227.0;171;238.0;591.0;97.0;-263.0;169.0;277.0
448.0;126.0;109;222.0;419.0;323.0;-313.0;212.0;164.0
212.0;-111.0;-31;180.0;398.0;323.0;-370.0;235.0;238.0
156.0;138.0;-29;269.0;331.0;398.0;-255.0;60.0;186.0
358.0;-554.0;-7;299.0;359.0;387.0;-320.0;137.0;346.0
422.0;-519.0;-26;231.0;353.0;336.0;-326.0;206.0;365.0
390.0;-295.0;3;205.0;327.0;327.0;-359.0;235.0;368.0
175.0;-152.0;-19;248.0;389.0;334.0;-334.0;166.0;402.0
391.0;21.0;32;270.0;369.0;260.0;-310.0;214.0;366.0
784.0;-16.0;-373;27.0;911.0;208.0;-841.0;451.0;364.0
502.0;130.0;-63;597.0;299.0;533.0;-365.0;61.0;-31.0
370.0;-91.0;-49;238.0;529.0;116.0;-197.0;225.0;477.0
224.0;-173.0;32;126.0;490.0;267.0;-319.0;154.0;480.0
342.0;-61.0;75;242.0;296.0;270.0;-293.0;185.0;402.0
299.0;-29.0;53;288.0;273.0;227.0;-251.0;188.0;447.0
219.0;110.0;-20;374.0;331.0;410.0;-294.0;91.0;354.0
241.0;-122.0;1;373.0;330.0;395.0;-284.0;92.0;337.0
251.0;30.0;3;425.0;356.0;375.0;-266.0;74.0;332.0
349.0;-4.0;141;348.0;292.0;328.0;8.0;102.0;322.0
449.0;-126.0;-301;102.0;479.0;230.0;-252.0;224.0;395.0
204.0;-70.0;-495;146.0;515.0;247.0;-60.0;149.0;426.0
259.0;-97.0;14;119.0;447.0;261.0;-124.0;60.0;378.0
813.0;-73.0;8;232.0;797.0;268.0;-721.0;110.0;411.0
193.0;-93.0;67;435.0;438.0;451.0;-282.0;39.0;175.0
174.0;-120.0;68;368.0;403.0;471.0;-247.0;60.0;193.0
630.0;-69.0;360;172.0;406.0;264.0;-503.0;21.0;438.0
530.0;-306.0;-5;259.0;496.0;199.0;-687.0;240.0;349.0
933.0;-410.0;-56;237.0;586.0;263.0;-401.0;274.0;356.0
333.0;-90.0;81;115.0;459.0;404.0;-272.0;-51.0;282.0
834.0;-363.0;7;344.0;664.0;355.0;-698.0;203.0;367.0
669.0;-391.0;52;328.0;625.0;261.0;-610.0;162.0;355.0
551.0;-248.0;79;457.0;558.0;396.0;-423.0;72.0;222.0
250.0;-430.0;-1128;-28.0;305.0;138.0;-364.0;155.0;463.0
248.0;-268.0;-538;200.0;293.0;153.0;-247.0;169.0;540.0
327.0;-260.0;15;116.0;342.0;191.0;-322.0;194.0;445.0
428.0;-240.0;87;41.0;669.0;144.0;-675.0;502.0;572.0
711.0;-320.0;-31;173.0;951.0;46.0;-976.0;561.0;455.0
608.0;-327.0;39;62.0;837.0;-118.0;-757.0;525.0;482.0
578.0;-209.0;-58;211.0;655.0;-43.0;-714.0;499.0;594.0
468.0;-131.0;14;289.0;554.0;24.0;-625.0;244.0;316.0
513.0;-198.0;36;237.0;584.0;208.0;-548.0;218.0;314.0
339.0;-210.0;32;151.0;522.0;291.0;-489.0;206.0;335.0
366.0;-257.0;-271;141.0;351.0;206.0;-302.0;232.0;402.0
125.0;-295.0;38;29.0;601.0;104.0;-262.0;139.0;349.0
141.0;-411.0;1;105.0;382.0;31.0;-159.0;193.0;283.0
281.0;-19.0;-117;218.0;332.0;154.0;-100.0;92.0;193.0
333.0;70.0;-185;456.0;307.0;117.0;-121.0;115.0;80.0
309.0;-238.0;-58;230.0;344.0;221.0;-305.0;210.0;389.0
299.0;-261.0;-7;221.0;358.0;240.0;-299.0;222.0;396.0
291.0;-186.0;5;211.0;356.0;198.0;-311.0;176.0;457.0
597.0;60.0;-345;204.0;497.0;17.0;-294.0;336.0;337.0
312.0;-606.0;1;191.0;357.0;222.0;-302.0;193.0;385.0
371.0;34.0;-323;182.0;488.0;41.0;-511.0;317.0;408.0
330.0;15.0;-9;204.0;348.0;235.0;-278.0;128.0;395.0
337.0;-42.0;34;193.0;322.0;239.0;-264.0;177.0;393.0
233.0;66.0;-173;106.0;246.0;289.0;-422.0;83.0;505.0
255.0;90.0;31;424.0;317.0;475.0;-228.0;108.0;197.0
398.0;-5.0;-40;324.0;448.0;259.0;-363.0;275.0;350.0
556.0;-333.0;-263;133.0;418.0;366.0;-286.0;193.0;654.0
235.0;-61.0;15;386.0;436.0;379.0;-463.0;176.0;252.0
244.0;76.0;-7;270.0;406.0;382.0;-347.0;183.0;341.0
293.0;-281.0;-25;274.0;394.0;264.0;-308.0;176.0;390.0
309.0;-250.0;-46;282.0;449.0;232.0;-350.0;181.0;392.0
376.0;-45.0;-8;347.0;475.0;286.0;-312.0;229.0;385.0
599.0;42.0;129;67.0;652.0;377.0;-877.0;100.0;596.0
779.0;17.0;12;308.0;848.0;355.0;-844.0;388.0;425.0
313.0;-453.0;32;58.0;445.0;-39.0;96.0;200.0;262.0
637.0;54.0;118;250.0;501.0;303.0;-950.0;-71.0;329.0
604.0;-3.0;130;270.0;562.0;288.0;-928.0;-86.0;79.0
-169.0;16.0;598;127.0;725.0;245.0;-805.0;321.0;235.0
554.0;-362.0;-210;-1.0;487.0;-168.0;-126.0;281.0;370.0
473.0;-81.0;1562;132.0;455.0;191.0;-471.0;297.0;374.0
284.0;-412.0;359;-182.0;538.0;24.0;-285.0;394.0;444.0
71.0;-137.0;33;394.0;69.0;595.0;-44.0;-435.0;-62.0
930.0;-47.0;45;542.0;703.0;844.0;-731.0;-397.0;-516.0
689.0;-225.0;119;328.0;756.0;146.0;-922.0;138.0;312.0
226.0;-103.0;-3415;47.0;296.0;154.0;-479.0;113.0;198.0
665.0;-140.0;55;376.0;829.0;197.0;-925.0;122.0;154.0
70.0;-136.0;-17;187.0;546.0;-109.0;-534.0;874.0;432.0
5.0;-229.0;108;-35.0;93.0;293.0;-350.0;-125.0;287.0
828.0;5.0;25;218.0;772.0;242.0;-1182.0;385.0;444.0
1085.0;-303.0;13;123.0;1059.0;217.0;-713.0;825.0;465.0
941.0;-108.0;-19;228.0;785.0;185.0;-753.0;306.0;360.0
928.0;-41.0;2;212.0;718.0;244.0;-844.0;193.0;405.0
258.0;300.0;64;508.0;119.0;95.0;-237.0;-5.0;244.0
586.0;-381.0;494;-2.0;496.0;62.0;-674.0;308.0;355.0
526.0;-480.0;-15;669.0;418.0;346.0;-113.0;167.0;-5.0
921.0;51.0;-6;225.0;260.0;164.0;-304.0;277.0;3.0
900.0;28.0;-1;183.0;786.0;283.0;-794.0;252.0;476.0
-124.0;-32.0;-5;87.0;331.0;-49.0;-473.0;162.0;29.0
1009.0;26.0;-25;210.0;753.0;202.0;-736.0;293.0;422.0
795.0;-44.0;30;77.0;714.0;258.0;-874.0;223.0;46.0
844.0;-54.0;10;55.0;830.0;155.0;-700.0;216.0;17.0
564.0;30.0;18;204.0;778.0;213.0;-967.0;300.0;480.0
252.0;19.0;11;748.0;227.0;443.0;-252.0;1.0;-23.0
893.0;-47.0;13;175.0;806.0;362.0;-845.0;-1.0;1.0
613.0;-48.0;9;180.0;796.0;370.0;-830.0;-17.0;2.0
933.0;-126.0;35;286.0;786.0;232.0;-770.0;242.0;403.0
49.0;-15.0;37;250.0;214.0;331.0;135.0;-22.0;272.0
-37.0;-6.0;79;170.0;-40.0;257.0;-357.0;-52.0;248.0
1127.0;-303.0;-2;203.0;838.0;310.0;-900.0;326.0;432.0
925.0;3.0;24;217.0;780.0;299.0;-787.0;295.0;463.0
91.0;-86.0;221;355.0;498.0;460.0;86.0;-90.0;191.0
358.0;-100.0;-46;-186.0;850.0;163.0;-555.0;438.0;89.0
1451.0;-144.0;14;113.0;549.0;87.0;-992.0;661.0;452.0
780.0;-317.0;-34;349.0;798.0;335.0;-808.0;306.0;148.0
571.0;-9.0;6920;181.0;336.0;303.0;-329.0;250.0;157.0
539.0;846.0;46;275.0;350.0;239.0;-268.0;174.0;292.0
558.0;165.0;-539;94.0;437.0;72.0;-364.0;120.0;413.0
1037.0;13.0;-78;98.0;771.0;151.0;-791.0;265.0;531.0
430.0;-104.0;-1488;214.0;411.0;135.0;-379.0;302.0;395.0
749.0;1.0;-10;289.0;885.0;356.0;-839.0;397.0;441.0
419.0;425.0;54;421.0;339.0;675.0;-459.0;273.0;304.0
477.0;36.0;421;300.0;386.0;289.0;127.0;199.0;298.0
507.0;-222.0;-2089;56.0;563.0;152.0;-346.0;269.0;358.0
542.0;-353.0;-10;134.0;659.0;-53.0;-606.0;672.0;424.0
696.0;-285.0;-9;304.0;966.0;250.0;-1050.0;682.0;395.0
447.0;-1307.0;827;246.0;53.0;577.0;-145.0;68.0;316.0
837.0;-227.0;526;109.0;475.0;443.0;-474.0;165.0;489.0
363.0;64.0;436;145.0;576.0;389.0;-830.0;122.0;576.0
743.0;5.0;19;307.0;874.0;360.0;-857.0;413.0;438.0
561.0;75.0;-129;602.0;520.0;660.0;-391.0;116.0;-56.0
738.0;-8.0;14;289.0;901.0;357.0;-847.0;412.0;439.0
88.0;659.0;282;245.0;456.0;246.0;-221.0;34.0;253.0
1788.0;-480.0;38;327.0;587.0;494.0;-284.0;-9.0;292.0
736.0;-107.0;-65;409.0;733.0;223.0;-887.0;153.0;51.0
369.0;108.0;1075;365.0;443.0;174.0;-339.0;362.0;405.0
317.0;-422.0;-2430;81.0;214.0;379.0;-560.0;75.0;289.0
712.0;21.0;4;289.0;893.0;360.0;-854.0;409.0;408.0
746.0;17.0;1;282.0;866.0;342.0;-870.0;376.0;447.0
849.0;8.0;38;278.0;844.0;345.0;-826.0;376.0;442.0
307.0;-353.0;-20;278.0;329.0;645.0;-320.0;-333.0;185.0
777.0;17.0;-16;310.0;844.0;358.0;-839.0;396.0;406.0
99.0;-100.0;347;312.0;384.0;607.0;-134.0;-176.0;99.0
693.0;29.0;16;311.0;872.0;358.0;-849.0;417.0;434.0
793.0;10.0;-11;304.0;846.0;363.0;-830.0;380.0;407.0
487.0;-594.0;-693;211.0;-194.0;617.0;-226.0;-219.0;145.0
749.0;18.0;-30;305.0;875.0;357.0;-847.0;390.0;398.0
549.0;51.0;9;-51.0;606.0;-171.0;-31.0;350.0;312.0
493.0;-1147.0;-39;520.0;595.0;296.0;-446.0;213.0;321.0
703.0;20.0;12;38.0;854.0;-94.0;-659.0;376.0;544.0
1744.0;-91.0;15;239.0;995.0;73.0;-1068.0;610.0;422.0
237.0;-195.0;189;267.0;416.0;437.0;206.0;-110.0;150.0
904.0;1.0;14;255.0;824.0;279.0;-846.0;305.0;456.0
439.0;-510.0;5;66.0;494.0;-11.0;-39.0;583.0;282.0
509.0;9.0;71;2.0;885.0;400.0;-626.0;552.0;618.0
45.0;-108.0;2;51.0;691.0;-291.0;-732.0;848.0;339.0
477.0;-314.0;-551;295.0;292.0;430.0;-389.0;347.0;-47.0
263.0;-89.0;-16;452.0;309.0;480.0;-160.0;-335.0;-251.0
845.0;18.0;3;305.0;856.0;360.0;-831.0;406.0;426.0
943.0;-430.0;-2;-101.0;516.0;75.0;-485.0;386.0;335.0
845.0;-104.0;-25;86.0;816.0;268.0;-903.0;187.0;404.0
824.0;-335.0;37;125.0;1000.0;86.0;-997.0;647.0;473.0
685.0;-359.0;19;119.0;993.0;77.0;-969.0;712.0;398.0
64.0;123.0;-351;32.0;241.0;8.0;-128.0;226.0;466.0
261.0;-314.0;499;358.0;95.0;178.0;-190.0;-156.0;290.0
1001.0;125.0;-21;213.0;790.0;256.0;-866.0;327.0;453.0
445.0;-93.0;-740;86.0;413.0;109.0;-362.0;273.0;359.0
409.0;732.0;34;504.0;528.0;288.0;-556.0;-32.0;-140.0
14.0;-434.0;-4829;56.0;293.0;262.0;-308.0;27.0;364.0
34.0;-65.0;148;520.0;297.0;561.0;-454.0;488.0;-50.0
421.0;-644.0;507;312.0;636.0;414.0;-498.0;120.0;226.0
986.0;12.0;212;89.0;775.0;106.0;-631.0;305.0;490.0
534.0;-356.0;111;389.0;817.0;204.0;-951.0;142.0;108.0
91.0;-107.0;-12;493.0;-49.0;603.0;38.0;-606.0;-339.0
500.0;-319.0;7;303.0;874.0;394.0;-896.0;714.0;375.0
196.0;-470.0;-13;493.0;191.0;721.0;-22.0;-124.0;12.0
-97.0;229.0;118;373.0;234.0;145.0;-367.0;-130.0;251.0
262.0;39.0;2460;304.0;478.0;144.0;-490.0;317.0;550.0
212.0;-780.0;-25;275.0;286.0;448.0;-288.0;59.0;210.0
763.0;-20.0;728;116.0;898.0;158.0;-910.0;400.0;335.0
