InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
361.0;-482.0;882.0;-253.0;-85.0;591.0;249.0;-802.0;910.0
286.0;-517.0;884.0;-285.0;-513.0;586.0;60.0;-837.0;963.0
-492.0;154.0;858.0;-414.0;-169.0;-330.0;97.0;-39.0;890.0
-280.0;-74.0;283.0;-153.0;-237.0;33.0;-305.0;-773.0;565.0
99.0;-594.0;943.0;145.0;-157.0;630.0;15.0;-892.0;1012.0
108.0;-595.0;1013.0;322.0;244.0;615.0;-42.0;-873.0;968.0
-271.0;-75.0;280.0;43.0;197.0;36.0;-272.0;-788.0;590.0
55.0;-618.0;830.0;20.0;-107.0;653.0;125.0;-478.0;1010.0
-597.0;183.0;939.0;433.0;113.0;-346.0;88.0;123.0;977.0
27.0;-620.0;772.0;-45.0;-23.0;654.0;66.0;-492.0;832.0
26.0;-620.0;738.0;-34.0;-72.0;654.0;69.0;-492.0;896.0
21.0;-621.0;848.0;-60.0;-53.0;653.0;67.0;-493.0;927.0
20.0;-621.0;849.0;-51.0;-34.0;654.0;64.0;-494.0;915.0
-529.0;215.0;891.0;311.0;-642.0;-375.0;335.0;231.0;903.0
-624.0;160.0;935.0;1.0;-74.0;-326.0;53.0;160.0;981.0
641.0;-473.0;1086.0;60.0;199.0;565.0;-13.0;-707.0;1265.0
19.0;-622.0;858.0;-38.0;-24.0;655.0;72.0;-496.0;924.0
18.0;-620.0;836.0;-10.0;16.0;653.0;64.0;-498.0;909.0
-631.0;166.0;858.0;-198.0;-65.0;-335.0;57.0;186.0;944.0
18.0;-619.0;854.0;10.0;11.0;652.0;60.0;-497.0;921.0
-278.0;-76.0;265.0;-76.0;120.0;39.0;-285.0;-790.0;539.0
20.0;-617.0;849.0;-23.0;34.0;652.0;62.0;-498.0;933.0
-536.0;179.0;897.0;64.0;-257.0;-340.0;59.0;82.0;950.0
-553.0;172.0;926.0;196.0;-154.0;-337.0;71.0;97.0;987.0
20.0;-617.0;840.0;-17.0;14.0;652.0;65.0;-499.0;902.0
585.0;-548.0;1014.0;-493.0;-320.0;651.0;59.0;-844.0;1082.0
-550.0;153.0;891.0;-349.0;-255.0;-312.0;210.0;156.0;953.0
17.0;-618.0;840.0;-51.0;-30.0;651.0;56.0;-501.0;904.0
16.0;-618.0;846.0;-19.0;33.0;652.0;68.0;-501.0;936.0
15.0;-619.0;847.0;-24.0;43.0;652.0;63.0;-503.0;914.0
15.0;-619.0;860.0;-12.0;33.0;650.0;57.0;-506.0;924.0
14.0;-619.0;834.0;14.0;65.0;651.0;52.0;-508.0;929.0
614.0;-511.0;1251.0;-67.0;-118.0;633.0;38.0;-774.0;1294.0
-554.0;161.0;857.0;-115.0;-427.0;-317.0;197.0;186.0;919.0
646.0;-596.0;688.0;295.0;-176.0;690.0;142.0;-773.0;711.0
17.0;-621.0;849.0;9.0;69.0;655.0;61.0;-506.0;934.0
21.0;-622.0;855.0;58.0;37.0;658.0;75.0;-507.0;904.0
-542.0;169.0;931.0;-298.0;-125.0;-343.0;-4.0;271.0;943.0
26.0;-621.0;849.0;-203.0;-42.0;646.0;19.0;-510.0;914.0
26.0;-620.0;858.0;-204.0;-18.0;645.0;13.0;-510.0;931.0
26.0;-621.0;827.0;-170.0;-25.0;649.0;29.0;-511.0;941.0
-531.0;207.0;878.0;-10.0;5.0;-362.0;51.0;332.0;963.0
30.0;-621.0;844.0;-199.0;-16.0;669.0;135.0;-521.0;910.0
50.0;-602.0;877.0;-119.0;249.0;647.0;33.0;-536.0;920.0
74.0;-588.0;850.0;-28.0;414.0;616.0;-21.0;-558.0;914.0
-525.0;212.0;904.0;-70.0;76.0;-372.0;23.0;327.0;961.0
-519.0;216.0;901.0;22.0;162.0;-378.0;10.0;320.0;953.0
-512.0;215.0;876.0;85.0;96.0;-377.0;19.0;307.0;969.0
-511.0;210.0;904.0;132.0;259.0;-371.0;30.0;302.0;1028.0
-509.0;209.0;940.0;100.0;428.0;-368.0;38.0;296.0;1008.0
-495.0;192.0;885.0;328.0;207.0;-345.0;62.0;250.0;922.0
633.0;-613.0;979.0;-141.0;118.0;675.0;-161.0;-809.0;1006.0
641.0;-590.0;633.0;392.0;-43.0;671.0;233.0;-801.0;708.0
402.0;-327.0;915.0;137.0;-191.0;507.0;212.0;-856.0;989.0
-501.0;173.0;938.0;370.0;-70.0;-336.0;82.0;256.0;990.0
615.0;-580.0;1165.0;-21.0;168.0;686.0;84.0;-817.0;1216.0
411.0;-318.0;950.0;-221.0;377.0;480.0;141.0;-852.0;979.0
-542.0;150.0;970.0;387.0;-208.0;-320.0;79.0;317.0;1015.0
-591.0;133.0;925.0;63.0;-197.0;-300.0;110.0;363.0;989.0
-279.0;-84.0;298.0;-17.0;372.0;59.0;-311.0;-812.0;638.0
645.0;-599.0;931.0;175.0;338.0;694.0;-120.0;-806.0;1055.0
448.0;-427.0;894.0;-139.0;-92.0;541.0;24.0;-880.0;1045.0
625.0;-543.0;866.0;-425.0;-42.0;658.0;0.0;-758.0;1089.0
450.0;-444.0;919.0;3.0;-180.0;552.0;28.0;-875.0;1038.0
-288.0;-85.0;265.0;-151.0;103.0;66.0;-329.0;-824.0;546.0
477.0;-493.0;468.0;-192.0;-118.0;525.0;22.0;-861.0;717.0
-282.0;-94.0;356.0;-63.0;-21.0;78.0;-313.0;-827.0;569.0
-283.0;-100.0;291.0;-132.0;66.0;82.0;-324.0;-829.0;609.0
606.0;-617.0;781.0;-564.0;-55.0;685.0;71.0;-811.0;834.0
603.0;-575.0;782.0;-453.0;-129.0;657.0;105.0;-815.0;929.0
-281.0;-127.0;354.0;138.0;430.0;112.0;-266.0;-623.0;610.0
-374.0;87.0;830.0;-274.0;-183.0;-248.0;-1.0;27.0;829.0
-368.0;92.0;827.0;563.0;-123.0;-257.0;132.0;44.0;825.0
-631.0;390.0;1069.0;-985.0;-336.0;-526.0;140.0;512.0;841.0
-382.0;129.0;647.0;-472.0;-461.0;-304.0;31.0;74.0;614.0
-347.0;-37.0;365.0;-595.0;-409.0;-6.0;117.0;-578.0;709.0
-342.0;-171.0;312.0;-72.0;-29.0;145.0;-125.0;-427.0;525.0
-342.0;-174.0;319.0;-54.0;8.0;150.0;-117.0;-417.0;494.0
-292.0;30.0;-220.0;397.0;1076.0;-75.0;-171.0;-690.0;440.0
-235.0;-41.0;235.0;-37.0;147.0;-26.0;-148.0;-774.0;589.0
-235.0;-42.0;243.0;122.0;90.0;-19.0;-211.0;-787.0;592.0
-226.0;-50.0;261.0;142.0;331.0;-4.0;-244.0;-800.0;631.0
-218.0;-103.0;240.0;-234.0;-205.0;84.0;-197.0;-829.0;592.0
-212.0;-103.0;245.0;-108.0;359.0;78.0;-22.0;-817.0;407.0
-209.0;-104.0;177.0;145.0;302.0;93.0;-249.0;-845.0;588.0
-347.0;-180.0;303.0;-43.0;28.0;161.0;-95.0;-380.0;504.0
-228.0;-112.0;281.0;-92.0;-335.0;107.0;-351.0;-829.0;525.0
-229.0;-116.0;272.0;-64.0;-298.0;110.0;-205.0;-819.0;537.0
-284.0;-132.0;243.0;47.0;-614.0;134.0;-227.0;-776.0;478.0
-350.0;-186.0;327.0;-52.0;-25.0;168.0;-89.0;-357.0;503.0
-293.0;-147.0;242.0;-59.0;307.0;160.0;-205.0;-766.0;532.0
-486.0;590.0;1271.0;193.0;639.0;-659.0;-118.0;842.0;1201.0
335.0;-624.0;140.0;-92.0;231.0;784.0;-258.0;-680.0;519.0
585.0;-585.0;-409.0;-1312.0;-415.0;749.0;-441.0;-835.0;-634.0
54.0;-644.0;-417.0;-32.0;30.0;609.0;119.0;-873.0;-130.0
-528.0;167.0;900.0;415.0;704.0;-302.0;-149.0;273.0;1286.0
391.0;-581.0;349.0;-685.0;-344.0;699.0;86.0;-863.0;747.0
408.0;-597.0;296.0;413.0;-396.0;718.0;-119.0;-885.0;640.0
442.0;-562.0;160.0;209.0;-339.0;699.0;-150.0;-894.0;630.0
-552.0;541.0;767.0;-295.0;-805.0;-632.0;125.0;711.0;813.0
632.0;-619.0;454.0;796.0;10.0;844.0;-462.0;-785.0;693.0
-522.0;145.0;1090.0;498.0;292.0;-240.0;-108.0;247.0;1083.0
637.0;-452.0;1272.0;-1229.0;-346.0;576.0;28.0;-729.0;1152.0
445.0;-560.0;152.0;156.0;-276.0;697.0;-152.0;-895.0;565.0
469.0;-564.0;117.0;-203.0;-284.0;704.0;-129.0;-888.0;532.0
555.0;-608.0;585.0;166.0;-505.0;690.0;-80.0;-847.0;1252.0
429.0;-384.0;854.0;-922.0;178.0;519.0;-168.0;-883.0;981.0
569.0;-633.0;1271.0;-509.0;-174.0;692.0;-21.0;-845.0;790.0
647.0;-596.0;803.0;50.0;712.0;684.0;16.0;-792.0;774.0
-568.0;140.0;950.0;344.0;-327.0;-308.0;112.0;346.0;1001.0
408.0;-346.0;830.0;-995.0;24.0;490.0;-23.0;-863.0;943.0
623.0;-565.0;1248.0;-471.0;-286.0;675.0;15.0;-794.0;1286.0
629.0;-615.0;1225.0;-84.0;114.0;678.0;-142.0;-812.0;1190.0
623.0;-608.0;990.0;217.0;507.0;690.0;-104.0;-821.0;1019.0
554.0;-635.0;905.0;486.0;158.0;708.0;-2.0;-851.0;992.0
571.0;-622.0;888.0;551.0;324.0;698.0;193.0;-848.0;866.0
457.0;-609.0;413.0;-561.0;384.0;762.0;-123.0;-736.0;400.0
426.0;-586.0;676.0;-191.0;818.0;778.0;-379.0;-851.0;1021.0
635.0;-551.0;316.0;-193.0;-113.0;844.0;-543.0;-775.0;641.0
635.0;-507.0;1316.0;138.0;-53.0;637.0;84.0;-727.0;1395.0
649.0;-586.0;277.0;231.0;-218.0;804.0;-434.0;-760.0;904.0
564.0;-536.0;636.0;-133.0;53.0;831.0;-530.0;-850.0;786.0
588.0;-611.0;1225.0;230.0;292.0;673.0;-129.0;-825.0;1229.0
126.0;-592.0;860.0;451.0;-589.0;575.0;67.0;-896.0;908.0
98.0;-591.0;841.0;-158.0;705.0;560.0;-7.0;-964.0;943.0
160.0;-588.0;825.0;-479.0;552.0;543.0;-35.0;-964.0;901.0
602.0;-531.0;1087.0;-1101.0;-610.0;628.0;18.0;-826.0;1231.0
421.0;-582.0;943.0;310.0;864.0;678.0;60.0;-907.0;946.0
601.0;-546.0;999.0;1336.0;284.0;629.0;6.0;-821.0;908.0
624.0;-384.0;1140.0;-620.0;-385.0;570.0;33.0;-845.0;1142.0
597.0;-621.0;1184.0;312.0;175.0;689.0;-106.0;-827.0;1156.0
-572.0;204.0;892.0;-33.0;563.0;-367.0;-8.0;265.0;899.0
-608.0;341.0;1067.0;-615.0;318.0;-516.0;31.0;503.0;1121.0
593.0;-506.0;1265.0;-205.0;-312.0;606.0;12.0;-837.0;1411.0
412.0;-520.0;1011.0;-608.0;-679.0;635.0;130.0;-811.0;959.0
419.0;-528.0;1117.0;-695.0;-507.0;640.0;129.0;-806.0;1018.0
629.0;-554.0;1047.0;-188.0;456.0;669.0;283.0;-783.0;962.0
632.0;-606.0;772.0;-275.0;-675.0;637.0;141.0;-818.0;771.0
583.0;-594.0;737.0;44.0;-591.0;683.0;323.0;-816.0;784.0
633.0;-642.0;1205.0;-357.0;-18.0;737.0;-29.0;-806.0;1177.0
605.0;-635.0;1010.0;-295.0;-635.0;729.0;-39.0;-797.0;968.0
633.0;-640.0;1216.0;-132.0;178.0;738.0;-14.0;-804.0;1135.0
595.0;-623.0;1201.0;-834.0;-550.0;746.0;17.0;-744.0;1394.0
-274.0;-125.0;1003.0;-1173.0;-278.0;-25.0;71.0;-259.0;1083.0
565.0;-155.0;1194.0;-536.0;333.0;437.0;-80.0;-755.0;1282.0
359.0;-622.0;827.0;-854.0;353.0;686.0;-104.0;-692.0;928.0
644.0;-542.0;935.0;-725.0;-303.0;656.0;357.0;-786.0;903.0
644.0;-501.0;737.0;-599.0;510.0;615.0;101.0;-780.0;785.0
400.0;-44.0;632.0;-1034.0;-1136.0;193.0;92.0;-47.0;773.0
479.0;-556.0;504.0;-301.0;-891.0;671.0;-27.0;-837.0;831.0
166.0;-425.0;818.0;-670.0;-901.0;391.0;-76.0;-659.0;1354.0
393.0;-42.0;820.0;1423.0;1285.0;215.0;-94.0;-53.0;783.0
16.0;-353.0;840.0;-1992.0;-1492.0;298.0;-154.0;-554.0;873.0
-503.0;167.0;907.0;-207.0;-2611.0;-339.0;91.0;-13.0;949.0
-476.0;557.0;803.0;-2199.0;-1151.0;-595.0;-93.0;836.0;855.0
-120.0;642.0;875.0;149.0;-107.0;-684.0;-11.0;330.0;939.0
365.0;-529.0;388.0;-966.0;-1026.0;646.0;5.0;-922.0;767.0
603.0;-583.0;998.0;45.0;818.0;670.0;95.0;-822.0;1104.0
-103.0;646.0;886.0;-147.0;-153.0;-689.0;16.0;324.0;927.0
-98.0;645.0;856.0;-102.0;-66.0;-689.0;0.0;325.0;940.0
-95.0;645.0;896.0;-6.0;-6.0;-690.0;-9.0;328.0;946.0
-95.0;645.0;885.0;-12.0;37.0;-690.0;-13.0;328.0;940.0
-20.0;-351.0;998.0;-1072.0;-906.0;334.0;-11.0;-501.0;1095.0
-98.0;644.0;879.0;11.0;-26.0;-688.0;-10.0;327.0;951.0
-99.0;643.0;871.0;77.0;0.0;-689.0;0.0;326.0;944.0
5.0;260.0;878.0;-669.0;-1346.0;-110.0;49.0;602.0;871.0
228.0;-47.0;956.0;-682.0;-876.0;224.0;-199.0;359.0;1111.0
61.0;205.0;664.0;399.0;-1459.0;-108.0;246.0;502.0;763.0
444.0;-241.0;1097.0;1390.0;1884.0;420.0;-163.0;-211.0;982.0
608.0;-479.0;933.0;-629.0;-684.0;651.0;167.0;-846.0;974.0
609.0;-489.0;875.0;-771.0;-596.0;617.0;-154.0;-607.0;966.0
-98.0;644.0;847.0;36.0;35.0;-691.0;-17.0;326.0;944.0
-98.0;644.0;863.0;-5.0;35.0;-692.0;-24.0;326.0;945.0
-99.0;645.0;853.0;29.0;-17.0;-692.0;-18.0;338.0;933.0
-360.0;38.0;853.0;2046.0;153.0;-183.0;-166.0;217.0;960.0
419.0;-25.0;868.0;-1475.0;-408.0;174.0;-15.0;-17.0;1027.0
525.0;-155.0;1664.0;-613.0;-77.0;480.0;34.0;-274.0;1217.0
-148.0;643.0;854.0;118.0;209.0;-689.0;-9.0;475.0;950.0
-134.0;649.0;858.0;-163.0;173.0;-700.0;8.0;406.0;952.0
283.0;-120.0;908.0;574.0;-921.0;-60.0;-350.0;-106.0;1020.0
607.0;-630.0;863.0;129.0;313.0;725.0;-125.0;-797.0;1412.0
-616.0;354.0;579.0;318.0;197.0;-418.0;673.0;815.0;632.0
598.0;-652.0;870.0;-594.0;-370.0;742.0;-21.0;-817.0;1214.0
420.0;-538.0;952.0;-521.0;707.0;662.0;-72.0;-746.0;1035.0
308.0;-298.0;585.0;692.0;-541.0;288.0;-619.0;-167.0;868.0
-529.0;446.0;739.0;-798.0;371.0;-637.0;186.0;812.0;839.0
379.0;-37.0;1324.0;-213.0;416.0;372.0;61.0;109.0;1677.0
367.0;-12.0;587.0;-685.0;-889.0;370.0;-193.0;136.0;475.0
-443.0;577.0;918.0;-897.0;-49.0;-598.0;167.0;878.0;1081.0
-413.0;-179.0;838.0;643.0;-514.0;33.0;93.0;-657.0;925.0
227.0;-653.0;875.0;-78.0;714.0;715.0;-11.0;-870.0;997.0
-516.0;127.0;895.0;687.0;610.0;-326.0;55.0;306.0;981.0
158.0;-636.0;894.0;-33.0;-865.0;697.0;-33.0;-918.0;935.0
448.0;-87.0;979.0;784.0;567.0;274.0;58.0;-33.0;1017.0
-382.0;233.0;675.0;163.0;1527.0;-357.0;-19.0;-30.0;837.0
-266.0;578.0;1075.0;513.0;-448.0;-694.0;49.0;928.0;1011.0
-558.0;543.0;982.0;-129.0;475.0;-628.0;82.0;840.0;869.0
513.0;-75.0;813.0;-773.0;-2233.0;112.0;-28.0;-82.0;843.0
480.0;-228.0;858.0;991.0;-637.0;375.0;-80.0;-197.0;980.0
361.0;-220.0;722.0;-1120.0;369.0;313.0;-375.0;-59.0;632.0
-387.0;216.0;152.0;-418.0;142.0;-400.0;-349.0;-146.0;422.0
-107.0;560.0;-85.0;43.0;62.0;-549.0;15.0;664.0;202.0
411.0;-55.0;619.0;-329.0;-1155.0;186.0;224.0;-66.0;682.0
161.0;-421.0;917.0;230.0;-927.0;343.0;-343.0;230.0;874.0
359.0;-311.0;745.0;118.0;849.0;375.0;-646.0;209.0;879.0
441.0;-360.0;615.0;-405.0;634.0;436.0;-666.0;169.0;817.0
128.0;161.0;1203.0;429.0;379.0;-66.0;-25.0;408.0;1297.0
587.0;-493.0;959.0;-649.0;-795.0;326.0;-274.0;-603.0;1019.0
-227.0;542.0;923.0;507.0;443.0;-530.0;64.0;939.0;933.0
-405.0;593.0;876.0;-1025.0;-681.0;-615.0;-43.0;848.0;1128.0
381.0;-611.0;309.0;92.0;37.0;814.0;-461.0;-813.0;554.0
94.0;127.0;605.0;1005.0;789.0;23.0;31.0;514.0;634.0
-52.0;-14.0;473.0;-83.0;-1201.0;138.0;103.0;-425.0;738.0
-460.0;251.0;793.0;-426.0;173.0;-184.0;-552.0;356.0;981.0
380.0;-610.0;268.0;241.0;102.0;811.0;-423.0;-813.0;608.0
404.0;-589.0;394.0;-64.0;-712.0;756.0;-226.0;-857.0;635.0
449.0;-41.0;1236.0;854.0;65.0;73.0;-233.0;-164.0;1103.0
286.0;31.0;1074.0;-694.0;-801.0;162.0;-23.0;230.0;1149.0
617.0;-528.0;781.0;411.0;-427.0;712.0;-269.0;-854.0;897.0
392.0;-89.0;642.0;734.0;646.0;249.0;37.0;-5.0;544.0
88.0;212.0;1233.0;-311.0;-302.0;-61.0;53.0;581.0;1443.0
-16.0;146.0;688.0;-446.0;585.0;72.0;-711.0;-601.0;896.0
142.0;205.0;947.0;-1439.0;-736.0;-78.0;35.0;495.0;1141.0
391.0;-619.0;230.0;6.0;902.0;807.0;-377.0;-812.0;542.0
82.0;-726.0;-491.0;11.0;-1298.0;652.0;-5.0;-858.0;-207.0
307.0;116.0;1199.0;367.0;723.0;-63.0;1.0;201.0;1093.0
106.0;141.0;665.0;390.0;844.0;-29.0;-3.0;437.0;824.0
270.0;43.0;638.0;582.0;659.0;130.0;-45.0;244.0;532.0
358.0;-91.0;788.0;-189.0;-1527.0;118.0;-189.0;116.0;853.0
342.0;85.0;1397.0;615.0;-166.0;90.0;43.0;215.0;1200.0
349.0;-621.0;314.0;-71.0;404.0;773.0;-352.0;-778.0;628.0
1.0;-693.0;-363.0;77.0;-1745.0;664.0;80.0;-910.0;-168.0
-628.0;402.0;690.0;1648.0;1997.0;-518.0;-114.0;705.0;737.0
-406.0;116.0;979.0;1500.0;1057.0;-309.0;-146.0;50.0;946.0
-381.0;565.0;979.0;629.0;-1335.0;-676.0;53.0;668.0;989.0
493.0;-462.0;606.0;-600.0;582.0;589.0;277.0;-821.0;1159.0
626.0;-597.0;1324.0;-98.0;274.0;690.0;-84.0;-786.0;1327.0
560.0;-510.0;616.0;-689.0;204.0;836.0;-245.0;-852.0;552.0
644.0;-592.0;1221.0;329.0;696.0;694.0;-79.0;-803.0;1250.0
-522.0;610.0;1011.0;-168.0;271.0;-674.0;9.0;817.0;997.0
-174.0;118.0;832.0;-347.0;-1013.0;66.0;-493.0;-667.0;912.0
-451.0;659.0;826.0;-563.0;55.0;-685.0;-1.0;878.0;875.0
51.0;-448.0;-122.0;-178.0;-213.0;376.0;412.0;-882.0;200.0
-430.0;553.0;945.0;759.0;772.0;-732.0;-35.0;907.0;922.0
96.0;76.0;242.0;-1216.0;424.0;-253.0;-562.0;221.0;450.0
247.0;17.0;873.0;1795.0;503.0;191.0;42.0;229.0;796.0
353.0;-9.0;605.0;936.0;1044.0;171.0;16.0;-7.0;699.0
127.0;-315.0;934.0;-109.0;1498.0;203.0;-157.0;-7.0;1013.0
-336.0;390.0;989.0;209.0;695.0;-423.0;-102.0;272.0;951.0
209.0;-464.0;525.0;-123.0;-806.0;693.0;-697.0;-668.0;627.0
660.0;-515.0;876.0;2437.0;428.0;633.0;-44.0;-730.0;1003.0
452.0;-596.0;869.0;1442.0;1059.0;695.0;-3.0;-741.0;983.0
449.0;-641.0;839.0;-807.0;-731.0;697.0;52.0;-627.0;960.0
600.0;-398.0;895.0;-866.0;-598.0;568.0;-485.0;-565.0;974.0
638.0;-624.0;78.0;345.0;110.0;765.0;-131.0;-734.0;907.0
622.0;-607.0;1515.0;292.0;571.0;695.0;-92.0;-823.0;1575.0
-395.0;548.0;998.0;-315.0;680.0;-615.0;122.0;827.0;963.0
420.0;-595.0;533.0;693.0;899.0;765.0;-191.0;-736.0;678.0
606.0;-530.0;159.0;2.0;49.0;829.0;-411.0;-814.0;475.0
521.0;-137.0;1195.0;535.0;323.0;417.0;31.0;-190.0;1634.0
449.0;-568.0;851.0;-342.0;-929.0;675.0;145.0;-829.0;953.0
63.0;-22.0;987.0;867.0;339.0;137.0;-343.0;-521.0;310.0
329.0;-518.0;849.0;-707.0;-1162.0;520.0;160.0;-852.0;961.0
334.0;-445.0;964.0;164.0;-1127.0;440.0;-249.0;4.0;948.0
565.0;-507.0;504.0;-230.0;200.0;823.0;-295.0;-849.0;175.0
662.0;-482.0;174.0;-364.0;-309.0;845.0;-467.0;-754.0;527.0
-93.0;-175.0;941.0;677.0;1412.0;66.0;208.0;-380.0;1048.0
-447.0;427.0;984.0;36.0;-12.0;-586.0;221.0;842.0;961.0
107.0;263.0;1608.0;-129.0;433.0;-190.0;-139.0;436.0;1080.0
-489.0;563.0;1157.0;467.0;251.0;-659.0;-149.0;902.0;1083.0
215.0;140.0;1389.0;564.0;540.0;-40.0;-74.0;332.0;1253.0
57.0;-675.0;-343.0;-37.0;184.0;722.0;-225.0;-901.0;-66.0
-363.0;74.0;146.0;-440.0;-847.0;-181.0;-398.0;-571.0;413.0
-380.0;534.0;741.0;-54.0;-1494.0;-591.0;119.0;838.0;743.0
-451.0;-204.0;804.0;-1093.0;-611.0;98.0;80.0;-464.0;791.0
561.0;-595.0;902.0;655.0;765.0;676.0;57.0;-699.0;1024.0
-429.0;575.0;877.0;-258.0;1617.0;-692.0;-31.0;797.0;947.0
644.0;-566.0;-129.0;-879.0;1.0;797.0;-402.0;-751.0;-50.0
613.0;-550.0;1078.0;-1581.0;-637.0;658.0;6.0;-818.0;1059.0
605.0;-581.0;661.0;-817.0;-2066.0;656.0;257.0;-818.0;734.0
386.0;3.0;895.0;-2085.0;-966.0;152.0;-99.0;52.0;924.0
-577.0;311.0;872.0;-1646.0;-2024.0;-461.0;-144.0;501.0;947.0
537.0;-621.0;1063.0;240.0;650.0;742.0;-154.0;-848.0;1059.0
-351.0;-10.0;382.0;848.0;284.0;5.0;-157.0;-575.0;476.0
329.0;130.0;220.0;-1302.0;-3756.0;-142.0;-226.0;376.0;532.0
559.0;-517.0;149.0;-48.0;5.0;827.0;-425.0;-849.0;429.0
594.0;-520.0;149.0;-44.0;222.0;827.0;-418.0;-822.0;457.0
644.0;-518.0;968.0;458.0;264.0;658.0;-107.0;-723.0;1492.0
595.0;-524.0;152.0;46.0;-92.0;827.0;-412.0;-819.0;452.0
597.0;-527.0;167.0;95.0;178.0;828.0;-390.0;-817.0;446.0
608.0;-548.0;836.0;-1314.0;-998.0;631.0;63.0;-823.0;948.0
433.0;-13.0;921.0;-1733.0;-267.0;340.0;-126.0;-1.0;980.0
-327.0;587.0;830.0;-258.0;-419.0;-678.0;-6.0;752.0;923.0
563.0;-522.0;-198.0;-59.0;-30.0;826.0;-421.0;-848.0;440.0
611.0;-566.0;1405.0;21.0;163.0;642.0;-3.0;-806.0;1388.0
126.0;122.0;750.0;1661.0;1076.0;69.0;-32.0;423.0;664.0
-317.0;582.0;877.0;308.0;-61.0;-666.0;-12.0;726.0;974.0
482.0;-543.0;845.0;271.0;-982.0;581.0;-24.0;-774.0;936.0
-299.0;571.0;883.0;-41.0;169.0;-677.0;38.0;759.0;934.0
-335.0;-102.0;1075.0;58.0;-978.0;-46.0;187.0;-796.0;1061.0
547.0;-638.0;823.0;-732.0;449.0;628.0;329.0;-853.0;963.0
639.0;-572.0;2156.0;-103.0;-1114.0;683.0;-15.0;-686.0;1487.0
626.0;-535.0;119.0;4.0;-53.0;829.0;-436.0;-806.0;425.0
-512.0;645.0;1306.0;-264.0;131.0;-673.0;61.0;847.0;1458.0
305.0;-498.0;468.0;-1060.0;-1255.0;768.0;-501.0;-776.0;571.0
597.0;-613.0;695.0;885.0;1294.0;686.0;29.0;-834.0;692.0
615.0;-609.0;1129.0;307.0;818.0;696.0;-51.0;-820.0;1109.0
-502.0;228.0;933.0;43.0;1169.0;-389.0;-113.0;288.0;996.0
649.0;-367.0;1042.0;341.0;761.0;590.0;-125.0;-833.0;1129.0
-643.0;469.0;778.0;2362.0;583.0;-572.0;-114.0;744.0;901.0
581.0;-451.0;584.0;225.0;1650.0;699.0;-152.0;-722.0;678.0
620.0;-569.0;755.0;-1891.0;-1154.0;660.0;32.0;-827.0;836.0
