InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
-398.0;-616.0;-249.0;128.0;-590.0;-428.0;-187.0;569.0
-404.0;?;-246.0;?;-585.0;?;-166.0;548.0
?;-605.0;-242.0;164.0;-577.0;-408.0;-145.0;528.0
?;-596.0;-237.0;?;-567.0;?;?;?
-428.0;-586.0;?;196.0;?;-362.0;?;488.0
-442.0;?;-224.0;208.0;?;-324.0;-86.0;?
-454.0;-559.0;-218.0;225.0;-519.0;-280.0;-69.0;430.0
-462.0;-544.0;-212.0;236.0;-501.0;-239.0;-51.0;?
?;-530.0;-207.0;248.0;?;-200.0;?;377.0
-475.0;-517.0;-202.0;262.0;-467.0;-162.0;-18.0;?
-480.0;-508.0;-197.0;?;?;-128.0;-2.0;326.0
?;-501.0;-192.0;278.0;-439.0;-97.0;14.0;298.0
-477.0;?;?;286.0;-427.0;?;28.0;280.0
-483.0;-495.0;?;291.0;?;?;41.0;260.0
-487.0;?;-176.0;299.0;-406.0;-19.0;56.0;243.0
-486.0;-496.0;-169.0;?;?;-1.0;70.0;232.0
-489.0;-497.0;?;?;-388.0;15.0;82.0;219.0
-486.0;-497.0;?;336.0;?;24.0;94.0;211.0
-472.0;?;-141.0;?;-371.0;32.0;?;?
-453.0;-493.0;-134.0;376.0;?;?;113.0;?
?;-491.0;-128.0;401.0;-358.0;41.0;124.0;192.0
-398.0;-486.0;-121.0;427.0;-352.0;?;136.0;?
-364.0;?;-112.0;449.0;?;37.0;150.0;195.0
-324.0;-466.0;-98.0;470.0;-338.0;37.0;164.0;197.0
?;-450.0;-82.0;?;-330.0;35.0;176.0;205.0
-233.0;-434.0;-68.0;505.0;-320.0;36.0;?;211.0
-186.0;-419.0;?;521.0;-309.0;36.0;190.0;218.0
-151.0;-403.0;-55.0;539.0;-298.0;39.0;196.0;?
-122.0;-390.0;-50.0;553.0;-291.0;44.0;202.0;223.0
-101.0;-379.0;-45.0;568.0;-286.0;?;208.0;226.0
-85.0;-370.0;-38.0;582.0;?;46.0;213.0;228.0
-77.0;-363.0;-33.0;591.0;-280.0;52.0;217.0;?
-71.0;-358.0;?;604.0;-275.0;58.0;?;226.0
-64.0;?;-15.0;617.0;?;64.0;?;?
-55.0;?;-6.0;?;-263.0;69.0;231.0;221.0
-48.0;?;5.0;?;-258.0;73.0;?;221.0
-53.0;-334.0;11.0;?;-252.0;?;237.0;219.0
-58.0;-329.0;?;?;-246.0;?;?;214.0
-61.0;-325.0;24.0;681.0;-241.0;87.0;?;?
-62.0;-321.0;34.0;704.0;-238.0;93.0;243.0;217.0
-63.0;-316.0;47.0;728.0;-236.0;101.0;245.0;?
-72.0;-311.0;61.0;748.0;-232.0;106.0;250.0;?
?;-304.0;72.0;764.0;-227.0;114.0;252.0;215.0
-72.0;?;83.0;?;?;119.0;254.0;211.0
-79.0;-290.0;95.0;781.0;-217.0;128.0;256.0;206.0
-89.0;-284.0;106.0;791.0;-213.0;138.0;257.0;?
-92.0;?;114.0;795.0;-209.0;?;?;202.0
-99.0;-271.0;121.0;799.0;-205.0;?;258.0;197.0
-97.0;-264.0;128.0;810.0;-202.0;172.0;260.0;196.0
?;?;135.0;?;-200.0;182.0;265.0;190.0
?;-251.0;141.0;819.0;-199.0;189.0;269.0;185.0
-95.0;-246.0;145.0;?;?;197.0;271.0;186.0
-78.0;-241.0;150.0;836.0;-195.0;207.0;273.0;182.0
-70.0;?;153.0;850.0;-192.0;?;276.0;181.0
-112.0;-233.0;156.0;?;-190.0;217.0;277.0;181.0
?;-231.0;157.0;850.0;-187.0;221.0;275.0;?
-111.0;?;157.0;851.0;?;218.0;276.0;179.0
-120.0;-230.0;157.0;857.0;?;218.0;277.0;?
-126.0;-232.0;157.0;859.0;-188.0;?;277.0;184.0
-130.0;-234.0;155.0;865.0;-191.0;217.0;?;188.0
-138.0;?;154.0;872.0;-195.0;214.0;278.0;195.0
-158.0;-239.0;152.0;870.0;?;214.0;279.0;204.0
-188.0;-239.0;153.0;?;-200.0;214.0;283.0;?
-203.0;-235.0;159.0;854.0;-201.0;220.0;?;?
-192.0;-225.0;169.0;825.0;?;230.0;?;?
-165.0;-212.0;178.0;796.0;?;235.0;319.0;256.0
-153.0;?;186.0;?;-175.0;236.0;327.0;261.0
-180.0;-181.0;192.0;751.0;-159.0;234.0;335.0;260.0
-219.0;-165.0;199.0;732.0;-143.0;235.0;344.0;261.0
-258.0;-150.0;204.0;723.0;-126.0;243.0;355.0;264.0
-295.0;-133.0;210.0;?;-108.0;257.0;364.0;269.0
-328.0;-114.0;?;695.0;?;270.0;?;279.0
-343.0;?;222.0;690.0;?;278.0;380.0;293.0
?;-73.0;227.0;687.0;-45.0;?;388.0;?
-319.0;?;231.0;694.0;-23.0;?;?;322.0
-271.0;-43.0;235.0;?;-3.0;287.0;408.0;?
?;-34.0;240.0;?;16.0;293.0;?;341.0
-126.0;-27.0;245.0;732.0;?;303.0;432.0;348.0
-41.0;-22.0;?;747.0;50.0;312.0;441.0;355.0
27.0;-18.0;?;755.0;?;313.0;451.0;355.0
98.0;-12.0;263.0;762.0;83.0;305.0;461.0;359.0
165.0;-6.0;268.0;?;94.0;?;471.0;361.0
213.0;?;?;?;99.0;?;479.0;361.0
265.0;-5.0;274.0;764.0;99.0;277.0;487.0;?
325.0;-7.0;275.0;764.0;96.0;279.0;493.0;359.0
378.0;-13.0;?;756.0;90.0;285.0;499.0;?
?;-23.0;?;?;76.0;290.0;505.0;345.0
?;-39.0;270.0;753.0;54.0;300.0;510.0;333.0
473.0;-64.0;269.0;747.0;28.0;317.0;514.0;315.0
475.0;-83.0;?;743.0;?;339.0;518.0;?
?;-91.0;269.0;737.0;3.0;351.0;521.0;300.0
450.0;-90.0;271.0;722.0;11.0;?;526.0;293.0
?;?;?;712.0;25.0;344.0;531.0;296.0
424.0;-63.0;277.0;708.0;39.0;314.0;535.0;305.0
?;-47.0;285.0;696.0;54.0;271.0;546.0;313.0
332.0;-34.0;293.0;685.0;62.0;230.0;556.0;322.0
262.0;-23.0;?;?;64.0;203.0;?;330.0
?;-15.0;322.0;?;63.0;?;581.0;333.0
124.0;?;336.0;667.0;65.0;221.0;590.0;?
87.0;1.0;350.0;663.0;?;231.0;596.0;332.0
76.0;16.0;?;657.0;84.0;227.0;599.0;328.0
77.0;33.0;?;653.0;?;220.0;600.0;?
78.0;51.0;?;647.0;117.0;?;601.0;318.0
81.0;71.0;?;636.0;141.0;158.0;602.0;?
83.0;?;407.0;632.0;160.0;108.0;601.0;314.0
95.0;108.0;?;?;172.0;53.0;601.0;316.0
100.0;?;426.0;629.0;?;7.0;604.0;312.0
115.0;131.0;434.0;?;178.0;?;608.0;?
?;136.0;441.0;638.0;176.0;-8.0;615.0;?
148.0;141.0;447.0;641.0;?;5.0;623.0;306.0
165.0;145.0;?;649.0;180.0;15.0;630.0;307.0
189.0;150.0;460.0;657.0;189.0;26.0;637.0;?
215.0;154.0;467.0;668.0;?;17.0;?;313.0
264.0;?;?;679.0;219.0;-2.0;651.0;?
322.0;?;477.0;688.0;?;?;654.0;330.0
361.0;?;480.0;691.0;?;-28.0;659.0;?
377.0;172.0;?;692.0;?;-43.0;662.0;350.0
?;?;487.0;693.0;313.0;-60.0;?;366.0
374.0;181.0;491.0;?;332.0;-75.0;669.0;377.0
404.0;186.0;497.0;696.0;340.0;-78.0;677.0;387.0
447.0;?;501.0;699.0;346.0;-73.0;?;391.0
496.0;?;503.0;697.0;358.0;?;691.0;401.0
536.0;224.0;?;698.0;371.0;-95.0;697.0;412.0
574.0;240.0;511.0;697.0;385.0;-141.0;702.0;429.0
611.0;255.0;514.0;?;?;?;708.0;440.0
648.0;?;515.0;695.0;393.0;-238.0;716.0;448.0
674.0;276.0;?;693.0;392.0;-267.0;?;456.0
705.0;280.0;521.0;693.0;390.0;-270.0;725.0;?
731.0;282.0;?;693.0;391.0;-268.0;?;?
753.0;285.0;?;692.0;392.0;?;?;469.0
771.0;285.0;517.0;690.0;394.0;?;741.0;478.0
784.0;287.0;520.0;694.0;?;-308.0;738.0;488.0
?;291.0;?;698.0;?;?;736.0;?
?;299.0;530.0;698.0;?;-339.0;?;508.0
781.0;309.0;539.0;?;420.0;-376.0;729.0;520.0
768.0;?;542.0;690.0;420.0;-410.0;726.0;531.0
?;303.0;546.0;684.0;416.0;-432.0;723.0;536.0
744.0;?;551.0;675.0;409.0;-422.0;?;532.0
746.0;290.0;552.0;673.0;400.0;?;717.0;?
741.0;282.0;551.0;670.0;389.0;-376.0;?;499.0
?;276.0;?;668.0;?;-359.0;715.0;482.0
713.0;274.0;549.0;670.0;378.0;?;714.0;467.0
698.0;?;549.0;?;?;-335.0;712.0;450.0
687.0;?;548.0;664.0;364.0;-336.0;710.0;440.0
676.0;277.0;?;664.0;352.0;-325.0;708.0;423.0
668.0;277.0;551.0;?;338.0;-304.0;708.0;402.0
?;275.0;553.0;667.0;327.0;-274.0;?;?
663.0;273.0;556.0;671.0;317.0;-251.0;707.0;362.0
661.0;271.0;560.0;673.0;309.0;-230.0;706.0;344.0
?;264.0;566.0;671.0;306.0;-213.0;700.0;328.0
653.0;258.0;572.0;667.0;?;?;?;325.0
642.0;256.0;581.0;662.0;305.0;-186.0;701.0;317.0
620.0;244.0;582.0;656.0;308.0;-179.0;703.0;315.0
604.0;239.0;582.0;651.0;313.0;-169.0;703.0;?
600.0;241.0;578.0;648.0;310.0;-156.0;705.0;316.0
611.0;?;575.0;639.0;307.0;-149.0;703.0;315.0
632.0;243.0;571.0;631.0;310.0;-149.0;701.0;320.0
?;250.0;?;624.0;?;?;698.0;333.0
656.0;259.0;?;619.0;322.0;-205.0;694.0;352.0
654.0;265.0;?;?;323.0;?;692.0;363.0
649.0;268.0;554.0;604.0;319.0;?;690.0;371.0
?;265.0;550.0;?;311.0;?;688.0;373.0
630.0;258.0;?;595.0;304.0;-308.0;684.0;?
?;?;542.0;591.0;300.0;-280.0;?;364.0
?;?;537.0;590.0;297.0;-250.0;674.0;?
632.0;?;531.0;594.0;295.0;?;?;360.0
629.0;?;526.0;600.0;296.0;?;671.0;359.0
613.0;229.0;523.0;604.0;297.0;-223.0;?;359.0
592.0;232.0;521.0;604.0;299.0;?;663.0;361.0
559.0;?;519.0;600.0;298.0;-230.0;?;362.0
509.0;?;505.0;598.0;?;-236.0;653.0;?
449.0;214.0;499.0;?;?;-222.0;655.0;?
405.0;205.0;496.0;?;257.0;-199.0;650.0;357.0
387.0;191.0;486.0;585.0;?;-177.0;642.0;343.0
378.0;178.0;478.0;?;213.0;?;635.0;333.0
355.0;165.0;470.0;558.0;194.0;-124.0;628.0;325.0
319.0;154.0;?;546.0;?;-107.0;?;?
286.0;144.0;?;539.0;167.0;-109.0;?;322.0
256.0;?;451.0;?;154.0;?;608.0;?
239.0;132.0;447.0;526.0;?;-122.0;605.0;321.0
?;132.0;444.0;526.0;128.0;-127.0;601.0;?
?;132.0;?;526.0;115.0;-139.0;600.0;321.0
240.0;131.0;443.0;531.0;105.0;-151.0;602.0;322.0
246.0;?;445.0;535.0;?;-159.0;606.0;325.0
256.0;130.0;440.0;538.0;?;-167.0;607.0;328.0
261.0;124.0;?;?;99.0;-167.0;604.0;330.0
275.0;117.0;434.0;?;103.0;?;602.0;333.0
?;107.0;?;534.0;107.0;-184.0;598.0;343.0
270.0;97.0;?;532.0;?;-190.0;595.0;358.0
288.0;92.0;422.0;533.0;102.0;-170.0;600.0;?
310.0;90.0;424.0;537.0;95.0;-134.0;604.0;364.0
?;?;423.0;541.0;?;?;608.0;?
358.0;97.0;418.0;545.0;107.0;-104.0;606.0;?
?;?;411.0;?;118.0;-141.0;?;395.0
410.0;118.0;405.0;563.0;121.0;-196.0;597.0;406.0
438.0;126.0;?;567.0;117.0;-232.0;592.0;?
460.0;?;400.0;569.0;108.0;-257.0;589.0;415.0
476.0;134.0;396.0;576.0;98.0;-238.0;587.0;?
488.0;137.0;392.0;584.0;89.0;-199.0;586.0;397.0
500.0;140.0;?;591.0;82.0;-169.0;586.0;?
505.0;143.0;?;596.0;?;-149.0;589.0;387.0
499.0;?;380.0;604.0;?;-139.0;589.0;?
489.0;?;?;?;?;-128.0;?;385.0
474.0;?;390.0;?;60.0;-112.0;?;?
447.0;?;394.0;?;58.0;-104.0;583.0;386.0
412.0;161.0;395.0;607.0;56.0;?;570.0;388.0
367.0;?;?;609.0;44.0;-106.0;568.0;386.0
333.0;164.0;398.0;606.0;25.0;?;570.0;371.0
308.0;166.0;401.0;?;5.0;-45.0;?;?
296.0;168.0;396.0;592.0;-16.0;0.0;563.0;308.0
289.0;175.0;393.0;578.0;-40.0;41.0;560.0;274.0
210.0;221.0;?;471.0;-43.0;?;591.0;-174.0
228.0;225.0;458.0;?;-55.0;741.0;?;-251.0
248.0;232.0;467.0;481.0;-68.0;748.0;?;-304.0
266.0;214.0;465.0;486.0;?;697.0;?;-328.0
280.0;?;468.0;481.0;?;626.0;616.0;-304.0
284.0;229.0;474.0;?;-11.0;630.0;628.0;-261.0
294.0;239.0;481.0;488.0;-2.0;631.0;?;-205.0
315.0;270.0;487.0;?;?;644.0;?;?
348.0;295.0;493.0;501.0;13.0;633.0;?;-131.0
390.0;291.0;?;?;-3.0;?;662.0;-111.0
432.0;292.0;?;516.0;10.0;517.0;664.0;-97.0
466.0;291.0;496.0;524.0;18.0;490.0;669.0;?
?;?;501.0;534.0;33.0;504.0;675.0;-82.0
457.0;295.0;?;?;50.0;528.0;681.0;-72.0
?;299.0;524.0;549.0;65.0;526.0;688.0;-62.0
418.0;302.0;536.0;552.0;?;533.0;695.0;-56.0
?;302.0;?;554.0;92.0;516.0;703.0;-56.0
424.0;302.0;560.0;558.0;105.0;519.0;709.0;?
447.0;302.0;570.0;559.0;?;539.0;717.0;?
472.0;?;579.0;560.0;130.0;537.0;722.0;?
496.0;308.0;?;559.0;?;531.0;?;-51.0
520.0;313.0;591.0;561.0;161.0;514.0;732.0;-44.0
541.0;321.0;597.0;561.0;177.0;506.0;735.0;?
563.0;331.0;601.0;567.0;195.0;504.0;737.0;?
?;343.0;608.0;572.0;?;489.0;741.0;-18.0
?;353.0;616.0;578.0;239.0;475.0;742.0;?
641.0;362.0;?;584.0;263.0;452.0;741.0;-3.0
662.0;366.0;635.0;586.0;?;435.0;739.0;7.0
679.0;374.0;?;589.0;?;?;737.0;21.0
688.0;382.0;651.0;588.0;332.0;401.0;735.0;34.0
?;?;?;588.0;355.0;383.0;732.0;?
?;391.0;667.0;?;380.0;361.0;729.0;40.0
705.0;396.0;674.0;574.0;407.0;336.0;?;53.0
715.0;?;679.0;570.0;432.0;?;?;66.0
718.0;405.0;?;563.0;458.0;277.0;720.0;86.0
724.0;405.0;688.0;?;485.0;236.0;717.0;111.0
730.0;404.0;693.0;554.0;508.0;?;713.0;141.0
733.0;411.0;696.0;553.0;532.0;157.0;711.0;?
733.0;?;699.0;552.0;?;121.0;?;215.0
735.0;447.0;700.0;554.0;576.0;69.0;?;?
736.0;466.0;?;554.0;?;12.0;?;?
738.0;?;?;555.0;?;-43.0;707.0;?
736.0;?;699.0;552.0;632.0;-81.0;706.0;341.0
737.0;507.0;699.0;552.0;640.0;-105.0;705.0;352.0
?;515.0;697.0;553.0;645.0;-119.0;704.0;?
736.0;?;696.0;554.0;645.0;-114.0;703.0;?
736.0;531.0;696.0;555.0;643.0;?;702.0;355.0
733.0;?;?;?;640.0;-113.0;700.0;?
737.0;?;695.0;554.0;637.0;-124.0;698.0;344.0
?;?;695.0;552.0;634.0;?;?;338.0
737.0;?;?;554.0;633.0;-161.0;695.0;336.0
735.0;593.0;694.0;?;636.0;-199.0;?;335.0
734.0;?;693.0;555.0;643.0;-245.0;693.0;339.0
733.0;?;691.0;?;652.0;?;693.0;?
736.0;607.0;689.0;?;659.0;-357.0;693.0;357.0
?;609.0;687.0;556.0;660.0;-392.0;?;357.0
736.0;?;?;558.0;660.0;-431.0;693.0;?
736.0;610.0;683.0;558.0;?;?;693.0;342.0
735.0;608.0;?;557.0;657.0;-481.0;692.0;323.0
?;601.0;679.0;560.0;658.0;?;693.0;313.0
733.0;593.0;?;560.0;660.0;-527.0;?;307.0
730.0;?;676.0;561.0;659.0;-551.0;?;303.0
729.0;?;674.0;?;657.0;-566.0;695.0;?
726.0;588.0;673.0;559.0;651.0;-577.0;?;287.0
725.0;588.0;?;560.0;646.0;?;?;?
723.0;?;671.0;560.0;644.0;-606.0;700.0;?
?;577.0;?;562.0;644.0;-614.0;702.0;249.0
723.0;571.0;669.0;564.0;?;-619.0;704.0;237.0
727.0;565.0;668.0;567.0;?;-630.0;706.0;?
728.0;561.0;667.0;?;643.0;-643.0;?;226.0
726.0;560.0;?;570.0;?;-651.0;?;?
724.0;558.0;664.0;573.0;642.0;-661.0;?;223.0
?;556.0;661.0;577.0;?;?;719.0;?
726.0;556.0;659.0;583.0;646.0;-669.0;722.0;?
727.0;?;656.0;588.0;?;-671.0;725.0;233.0
725.0;552.0;654.0;594.0;650.0;-675.0;727.0;238.0
727.0;550.0;652.0;604.0;?;-672.0;729.0;?
731.0;?;?;?;?;?;?;249.0
730.0;547.0;646.0;615.0;658.0;-672.0;?;256.0
732.0;546.0;643.0;620.0;?;-670.0;735.0;263.0
?;?;639.0;631.0;661.0;-673.0;736.0;268.0
734.0;?;637.0;?;662.0;-672.0;737.0;272.0
734.0;547.0;636.0;?;664.0;-675.0;737.0;274.0
?;546.0;635.0;?;665.0;-674.0;?;?
728.0;546.0;635.0;643.0;666.0;?;736.0;?
725.0;545.0;634.0;?;666.0;?;736.0;276.0
723.0;545.0;634.0;641.0;667.0;-675.0;736.0;279.0
723.0;543.0;633.0;639.0;?;-675.0;?;279.0
727.0;540.0;632.0;641.0;669.0;-672.0;?;?
740.0;537.0;?;642.0;?;-670.0;734.0;278.0
746.0;534.0;631.0;644.0;673.0;-667.0;733.0;?
?;532.0;630.0;642.0;?;?;730.0;?
743.0;528.0;?;637.0;678.0;-651.0;727.0;282.0
740.0;525.0;?;?;683.0;?;723.0;292.0
731.0;523.0;?;628.0;?;-652.0;?;312.0
?;513.0;627.0;623.0;?;-661.0;?;348.0
?;?;?;?;728.0;?;706.0;388.0
?;?;622.0;616.0;744.0;-690.0;697.0;?
690.0;475.0;618.0;616.0;755.0;-701.0;687.0;492.0
680.0;474.0;614.0;?;762.0;-703.0;?;543.0
665.0;?;?;614.0;770.0;-714.0;663.0;595.0
640.0;504.0;601.0;603.0;779.0;-745.0;649.0;635.0
606.0;523.0;593.0;593.0;?;?;634.0;?
573.0;544.0;585.0;579.0;?;-834.0;?;695.0
528.0;568.0;576.0;563.0;808.0;-836.0;598.0;692.0
470.0;582.0;565.0;?;807.0;-801.0;579.0;679.0
403.0;584.0;552.0;514.0;808.0;-727.0;?;665.0
333.0;582.0;?;?;807.0;?;538.0;?
?;573.0;529.0;?;808.0;-564.0;515.0;643.0
202.0;563.0;?;445.0;806.0;-513.0;492.0;636.0
144.0;558.0;511.0;?;802.0;-473.0;468.0;627.0
87.0;556.0;499.0;?;795.0;-440.0;443.0;619.0
32.0;555.0;484.0;379.0;784.0;?;419.0;611.0
-20.0;554.0;468.0;368.0;?;-381.0;398.0;601.0
?;555.0;456.0;360.0;760.0;-357.0;378.0;591.0
-113.0;557.0;449.0;359.0;750.0;-344.0;?;?
-140.0;562.0;448.0;365.0;741.0;-343.0;347.0;?
-149.0;568.0;449.0;370.0;?;-348.0;?;567.0
-148.0;575.0;?;?;723.0;-359.0;?;558.0
-140.0;582.0;454.0;384.0;716.0;-379.0;319.0;549.0
-130.0;589.0;?;388.0;711.0;?;312.0;543.0
-117.0;?;?;397.0;707.0;-410.0;?;?
?;598.0;?;?;707.0;-422.0;301.0;?
-108.0;599.0;?;?;709.0;?;296.0;537.0
?;600.0;435.0;?;713.0;?;292.0;543.0
-107.0;600.0;428.0;409.0;716.0;-472.0;288.0;548.0
-107.0;599.0;421.0;413.0;717.0;-489.0;286.0;553.0
?;596.0;414.0;416.0;717.0;?;?;?
?;?;408.0;417.0;716.0;-491.0;289.0;?
-135.0;588.0;406.0;426.0;713.0;?;292.0;555.0
-145.0;586.0;406.0;437.0;708.0;-454.0;299.0;548.0
-156.0;?;408.0;452.0;704.0;-419.0;311.0;538.0
-166.0;577.0;415.0;466.0;?;-380.0;319.0;?
-176.0;572.0;?;476.0;705.0;-351.0;326.0;528.0
-176.0;570.0;419.0;478.0;711.0;-340.0;330.0;?
-167.0;570.0;416.0;473.0;716.0;-349.0;?;539.0
-148.0;571.0;?;468.0;?;-370.0;326.0;551.0
-128.0;574.0;413.0;465.0;?;-390.0;322.0;553.0
?;575.0;414.0;?;710.0;-407.0;318.0;?
-74.0;?;415.0;?;705.0;?;312.0;544.0
-37.0;576.0;414.0;448.0;701.0;-440.0;305.0;540.0
8.0;575.0;414.0;442.0;?;?;300.0;535.0
49.0;575.0;412.0;438.0;699.0;-461.0;296.0;537.0
?;577.0;409.0;435.0;700.0;-474.0;293.0;541.0
107.0;?;407.0;435.0;700.0;?;292.0;542.0
?;583.0;410.0;432.0;698.0;-481.0;292.0;?
152.0;584.0;416.0;?;695.0;-479.0;?;534.0
162.0;585.0;423.0;431.0;687.0;-475.0;292.0;524.0
163.0;590.0;?;430.0;675.0;?;284.0;512.0
126.0;589.0;?;?;664.0;-447.0;276.0;499.0
74.0;584.0;?;418.0;653.0;-427.0;266.0;486.0
13.0;577.0;446.0;408.0;640.0;-405.0;?;473.0
-29.0;575.0;453.0;402.0;635.0;-381.0;252.0;467.0
-55.0;576.0;456.0;?;645.0;?;252.0;473.0
-65.0;579.0;?;?;?;-384.0;251.0;485.0
?;580.0;450.0;373.0;663.0;?;252.0;494.0
-90.0;582.0;454.0;362.0;?;-447.0;255.0;513.0
-82.0;586.0;453.0;356.0;683.0;-475.0;257.0;527.0
-59.0;588.0;454.0;354.0;?;?;259.0;531.0
-21.0;589.0;452.0;357.0;?;-527.0;261.0;540.0
12.0;588.0;?;360.0;698.0;-546.0;261.0;543.0
35.0;586.0;444.0;?;?;-555.0;259.0;545.0
29.0;582.0;?;371.0;701.0;-559.0;252.0;547.0
?;580.0;?;371.0;702.0;-559.0;245.0;551.0
-17.0;579.0;425.0;374.0;702.0;-561.0;240.0;553.0
?;?;413.0;370.0;?;-561.0;230.0;?
-59.0;577.0;398.0;369.0;700.0;-560.0;219.0;558.0
-73.0;?;387.0;361.0;695.0;-553.0;215.0;?
-85.0;567.0;377.0;350.0;688.0;-542.0;?;557.0
-105.0;560.0;361.0;?;?;-518.0;208.0;553.0
?;555.0;346.0;338.0;?;-471.0;?;542.0
-149.0;546.0;336.0;?;?;-411.0;?;532.0
?;?;324.0;?;?;-358.0;180.0;532.0
-199.0;?;302.0;331.0;661.0;-328.0;166.0;531.0
-238.0;521.0;280.0;?;657.0;-322.0;?;536.0
?;506.0;265.0;302.0;?;-310.0;136.0;535.0
-327.0;490.0;251.0;284.0;631.0;-293.0;118.0;528.0
-363.0;475.0;?;?;610.0;-253.0;101.0;513.0
-385.0;461.0;223.0;257.0;590.0;-203.0;84.0;?
-383.0;446.0;?;238.0;572.0;?;70.0;?
-376.0;?;?;219.0;559.0;?;55.0;475.0
-364.0;415.0;189.0;?;548.0;-87.0;44.0;461.0
?;?;180.0;193.0;536.0;-47.0;33.0;446.0
-375.0;392.0;173.0;188.0;522.0;-2.0;24.0;436.0
-382.0;384.0;166.0;179.0;509.0;57.0;16.0;?
-380.0;378.0;160.0;172.0;?;117.0;9.0;407.0
?;376.0;158.0;166.0;482.0;?;?;389.0
-388.0;375.0;154.0;155.0;469.0;225.0;-17.0;373.0
-402.0;370.0;152.0;139.0;455.0;259.0;-28.0;364.0
-432.0;362.0;151.0;122.0;437.0;290.0;-41.0;?
-474.0;353.0;155.0;?;419.0;?;?;?
-524.0;?;153.0;?;408.0;359.0;-53.0;312.0
-564.0;343.0;151.0;92.0;400.0;385.0;-57.0;309.0
?;335.0;150.0;?;399.0;?;-64.0;?
-602.0;329.0;142.0;106.0;404.0;398.0;-71.0;323.0
-606.0;326.0;?;128.0;?;389.0;-75.0;344.0
-602.0;326.0;?;157.0;422.0;?;-78.0;371.0
-591.0;?;?;186.0;430.0;336.0;-82.0;390.0
-588.0;?;102.0;211.0;435.0;306.0;?;401.0
?;316.0;96.0;?;438.0;263.0;-87.0;415.0
-575.0;309.0;?;242.0;?;217.0;-91.0;425.0
-564.0;?;84.0;254.0;440.0;?;-94.0;436.0
?;?;77.0;259.0;?;130.0;-99.0;441.0
-527.0;?;71.0;260.0;?;100.0;-103.0;443.0
-505.0;302.0;67.0;261.0;446.0;70.0;-107.0;?
-489.0;302.0;70.0;267.0;?;48.0;-105.0;?
-467.0;304.0;64.0;280.0;444.0;33.0;-108.0;449.0
-286.0;304.0;104.0;318.0;493.0;-277.0;-150.0;726.0
-290.0;319.0;?;315.0;511.0;-272.0;?;740.0
-300.0;333.0;117.0;308.0;516.0;-268.0;?;752.0
-319.0;344.0;?;?;520.0;-278.0;-132.0;?
-334.0;?;138.0;?;525.0;-299.0;-122.0;763.0
-347.0;363.0;149.0;284.0;?;-310.0;-115.0;765.0
?;369.0;159.0;273.0;544.0;-316.0;-107.0;768.0
-365.0;375.0;?;?;556.0;?;-99.0;778.0
-371.0;380.0;181.0;253.0;?;-299.0;-92.0;788.0
-373.0;385.0;192.0;243.0;?;-277.0;-86.0;800.0
-378.0;391.0;197.0;241.0;568.0;-266.0;-84.0;809.0
-383.0;401.0;200.0;238.0;570.0;-258.0;?;817.0
-385.0;413.0;207.0;234.0;574.0;-253.0;-84.0;820.0
?;422.0;?;234.0;?;-260.0;-77.0;821.0
-388.0;430.0;215.0;?;572.0;-266.0;?;811.0
-395.0;?;216.0;223.0;566.0;-262.0;-73.0;?
-411.0;?;220.0;?;?;-255.0;-66.0;801.0
-436.0;455.0;232.0;?;556.0;-243.0;-54.0;796.0
?;462.0;242.0;172.0;549.0;-231.0;?;789.0
-473.0;471.0;248.0;157.0;541.0;-216.0;-65.0;788.0
-495.0;480.0;257.0;136.0;?;?;?;779.0
-507.0;490.0;265.0;114.0;522.0;-209.0;?;771.0
-512.0;502.0;275.0;96.0;512.0;-212.0;-57.0;759.0
-517.0;511.0;286.0;75.0;505.0;?;-56.0;744.0
?;519.0;297.0;49.0;499.0;-200.0;?;730.0
?;526.0;308.0;31.0;495.0;-196.0;-54.0;720.0
-532.0;535.0;?;?;?;?;-53.0;714.0
-537.0;542.0;325.0;?;494.0;-190.0;-55.0;708.0
-539.0;549.0;330.0;-21.0;496.0;-194.0;?;?
-545.0;555.0;334.0;?;498.0;-191.0;-56.0;?
-551.0;?;?;?;499.0;-189.0;-58.0;687.0
?;563.0;331.0;-63.0;500.0;-190.0;-60.0;683.0
-571.0;?;328.0;?;504.0;-188.0;-61.0;679.0
-580.0;559.0;?;-89.0;507.0;-189.0;-60.0;674.0
-583.0;559.0;325.0;-97.0;508.0;-198.0;?;679.0
-295.0;?;164.0;-59.0;518.0;-128.0;?;?
-295.0;638.0;?;-76.0;523.0;-155.0;81.0;431.0
-301.0;633.0;154.0;-87.0;527.0;-177.0;83.0;423.0
?;630.0;151.0;?;?;-193.0;86.0;413.0
-333.0;634.0;?;-113.0;533.0;-207.0;89.0;413.0
-349.0;639.0;145.0;-117.0;?;?;?;?
?;641.0;141.0;?;?;-208.0;94.0;411.0
?;?;?;?;?;-211.0;97.0;?
?;644.0;137.0;?;527.0;-219.0;99.0;410.0
?;645.0;137.0;-149.0;?;-226.0;102.0;409.0
