InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
-287.0;1066.0;125;488.0;154.0;20.0;-954.0
-302.0;1081.0;?;310.0;147.0;?;-987.0
-320.0;1105.0;125;292.0;144.0;54.0;-988.0
?;1080.0;125;339.0;?;113.0;?
?;1121.0;125;425.0;?;179.0;-972.0
?;1091.0;?;471.0;?;?;-1017.0
-363.0;1104.0;125;549.0;136.0;242.0;-1032.0
-364.0;1096.0;125;532.0;?;215.0;-1013.0
-363.0;1112.0;125;?;135.0;214.0;?
-361.0;?;125;550.0;139.0;193.0;?
-356.0;1123.0;125;?;?;?;-1053.0
-351.0;1136.0;?;574.0;?;142.0;-1052.0
-344.0;1141.0;125;563.0;155.0;154.0;-1017.0
-340.0;?;125;629.0;156.0;?;-1002.0
?;1117.0;125;483.0;?;141.0;-1007.0
-333.0;?;?;784.0;162.0;148.0;?
-332.0;1122.0;125;398.0;163.0;107.0;-1031.0
-331.0;1141.0;125;?;163.0;76.0;-1030.0
-328.0;1066.0;125;?;164.0;50.0;-1042.0
-328.0;1061.0;125;569.0;?;58.0;-1028.0
?;1099.0;125;266.0;166.0;53.0;?
?;?;125;413.0;?;?;?
-329.0;?;125;364.0;164.0;156.0;-1001.0
-329.0;1101.0;125;370.0;163.0;?;?
-334.0;1112.0;?;366.0;160.0;106.0;-1009.0
-336.0;?;?;476.0;?;?;-976.0
-340.0;1086.0;125;384.0;155.0;105.0;?
?;1079.0;125;352.0;159.0;93.0;-1006.0
-343.0;1118.0;125;321.0;?;57.0;-999.0
-342.0;1080.0;?;296.0;175.0;?;-1013.0
-340.0;1091.0;125;287.0;174.0;66.0;-1023.0
-337.0;1088.0;125;323.0;172.0;56.0;?
-335.0;1074.0;125;124.0;169.0;51.0;-980.0
-335.0;1049.0;125;242.0;168.0;31.0;?
-330.0;1081.0;125;?;158.0;68.0;-993.0
-329.0;1101.0;125;461.0;156.0;79.0;-1012.0
-325.0;?;125;378.0;156.0;85.0;-1005.0
-317.0;1073.0;125;?;152.0;88.0;-1012.0
-309.0;1111.0;125;337.0;152.0;105.0;?
-305.0;1059.0;125;320.0;148.0;97.0;-980.0
?;1043.0;125;265.0;147.0;?;-981.0
?;1088.0;125;210.0;148.0;?;-1002.0
-295.0;1072.0;125;171.0;145.0;79.0;-1003.0
-290.0;1094.0;125;116.0;?;?;-976.0
-285.0;1093.0;125;176.0;148.0;67.0;-1010.0
-278.0;1070.0;125;206.0;149.0;78.0;-1012.0
-273.0;?;125;?;146.0;90.0;-985.0
-269.0;1040.0;125;79.0;145.0;107.0;-986.0
-268.0;1075.0;125;11.0;145.0;89.0;-992.0
-268.0;1077.0;125;?;141.0;83.0;-982.0
?;1064.0;125;28.0;140.0;?;-1002.0
-269.0;1068.0;?;?;139.0;63.0;-997.0
-268.0;1090.0;125;120.0;?;91.0;-993.0
-266.0;1071.0;125;94.0;135.0;?;-1001.0
-267.0;?;125;143.0;135.0;125.0;-992.0
-267.0;1085.0;?;?;?;175.0;-1000.0
-267.0;1097.0;125;162.0;131.0;?;-1002.0
?;1058.0;?;?;127.0;328.0;-999.0
?;?;125;212.0;126.0;342.0;-996.0
-262.0;1091.0;125;201.0;125.0;?;-996.0
?;1085.0;125;279.0;123.0;628.0;-997.0
-258.0;1148.0;125;256.0;120.0;582.0;-994.0
-255.0;1200.0;125;371.0;116.0;591.0;-987.0
-255.0;1200.0;125;?;?;751.0;-989.0
-253.0;1193.0;125;391.0;103.0;867.0;-998.0
?;?;?;417.0;95.0;802.0;-1037.0
?;1118.0;125;?;83.0;697.0;-1010.0
-259.0;1048.0;125;435.0;69.0;?;-1034.0
-259.0;1055.0;125;?;58.0;478.0;-1081.0
-256.0;1105.0;125;479.0;?;401.0;-1120.0
-251.0;1072.0;125;448.0;42.0;271.0;?
-239.0;1036.0;?;?;21.0;?;?
-233.0;1008.0;125;?;-11.0;?;?
-217.0;1003.0;?;501.0;-51.0;350.0;-1017.0
-202.0;999.0;125;452.0;?;479.0;-1030.0
?;968.0;?;485.0;-142.0;846.0;-992.0
?;999.0;?;485.0;?;835.0;-975.0
-154.0;934.0;125;399.0;-192.0;598.0;-962.0
-138.0;870.0;?;317.0;-198.0;767.0;-939.0
-122.0;892.0;?;?;-181.0;855.0;-923.0
-105.0;884.0;126;?;?;693.0;-919.0
-87.0;864.0;121;460.0;-131.0;?;?
-70.0;?;130;376.0;-93.0;?;?
-51.0;903.0;118;406.0;?;858.0;-885.0
?;902.0;131;368.0;-67.0;623.0;-838.0
-23.0;892.0;?;?;-42.0;899.0;-819.0
-3.0;?;144;?;?;705.0;-831.0
13.0;?;211;369.0;-25.0;601.0;-803.0
32.0;984.0;19;448.0;-14.0;987.0;-822.0
49.0;?;?;384.0;?;697.0;-844.0
61.0;1048.0;-154;324.0;-12.0;?;-816.0
76.0;?;-148;?;?;?;-808.0
?;?;?;346.0;?;889.0;-799.0
92.0;1049.0;-136;386.0;10.0;1288.0;-844.0
98.0;1019.0;?;415.0;?;938.0;-896.0
112.0;909.0;-142;?;10.0;921.0;?
125.0;971.0;?;317.0;10.0;935.0;-960.0
134.0;?;-148;280.0;16.0;976.0;-982.0
140.0;1066.0;-171;449.0;?;945.0;-971.0
150.0;?;-143;426.0;24.0;871.0;?
156.0;1029.0;-213;?;25.0;?;-958.0
?;?;-112;341.0;8.0;1008.0;?
168.0;975.0;185;?;?;905.0;?
176.0;918.0;190;398.0;-48.0;842.0;-917.0
184.0;907.0;?;?;-94.0;?;-958.0
192.0;?;190;345.0;-133.0;939.0;-997.0
200.0;919.0;166;397.0;-163.0;880.0;?
212.0;947.0;179;317.0;-196.0;973.0;-989.0
221.0;?;?;256.0;-224.0;?;-957.0
233.0;1065.0;?;285.0;-259.0;976.0;-919.0
243.0;?;177;?;-284.0;?;?
251.0;1172.0;?;434.0;-292.0;1012.0;-879.0
?;1065.0;176;270.0;-295.0;1054.0;?
259.0;894.0;175;229.0;?;963.0;-884.0
257.0;?;175;155.0;?;883.0;-898.0
?;900.0;175;?;-291.0;952.0;-909.0
251.0;1068.0;175;208.0;-291.0;805.0;-1024.0
248.0;1087.0;174;315.0;-276.0;949.0;-1034.0
246.0;1031.0;?;248.0;-265.0;1011.0;-1081.0
239.0;975.0;?;269.0;-248.0;949.0;?
?;977.0;174;344.0;?;930.0;?
?;?;?;257.0;-233.0;922.0;-817.0
225.0;?;174;186.0;-226.0;813.0;-926.0
219.0;865.0;174;258.0;-212.0;?;-1050.0
?;916.0;174;237.0;?;913.0;?
217.0;892.0;?;255.0;-171.0;855.0;-959.0
217.0;919.0;174;250.0;-156.0;892.0;-922.0
215.0;972.0;174;?;?;968.0;-920.0
214.0;1007.0;174;?;-144.0;881.0;?
207.0;955.0;174;368.0;-143.0;?;-875.0
199.0;1030.0;173;263.0;-133.0;819.0;-891.0
192.0;?;171;408.0;?;?;-899.0
185.0;1031.0;?;465.0;?;956.0;-875.0
?;1027.0;?;327.0;-101.0;?;?
?;1090.0;163;449.0;?;992.0;-958.0
?;1075.0;161;20.0;-76.0;956.0;-959.0
156.0;1119.0;160;510.0;-58.0;941.0;-922.0
151.0;1176.0;160;606.0;-40.0;1044.0;-994.0
146.0;1142.0;158;?;?;?;-1021.0
138.0;1028.0;156;?;?;780.0;-962.0
128.0;1038.0;155;150.0;-29.0;?;-977.0
126.0;1054.0;154;275.0;?;1002.0;-1021.0
123.0;1058.0;154;270.0;-40.0;976.0;-1011.0
126.0;1119.0;?;314.0;-51.0;1068.0;-1090.0
126.0;1052.0;154;217.0;-65.0;926.0;-1137.0
118.0;1002.0;154;188.0;-83.0;862.0;-1023.0
?;1048.0;154;57.0;-99.0;?;-971.0
106.0;?;154;30.0;-115.0;889.0;-980.0
105.0;1042.0;154;?;-143.0;?;?
?;1065.0;154;413.0;-172.0;991.0;-1041.0
?;1024.0;154;251.0;?;1012.0;-1049.0
99.0;?;154;239.0;-228.0;1040.0;-975.0
95.0;1015.0;154;227.0;-254.0;1060.0;?
?;1006.0;154;244.0;-275.0;?;-999.0
104.0;1071.0;154;298.0;?;1008.0;-1012.0
109.0;1095.0;154;?;?;985.0;-1040.0
?;1051.0;154;269.0;?;862.0;-1034.0
112.0;?;154;265.0;?;924.0;?
111.0;1048.0;154;261.0;-326.0;1046.0;-1018.0
110.0;989.0;154;310.0;?;1047.0;?
107.0;953.0;154;?;?;973.0;?
?;1004.0;154;244.0;-296.0;916.0;-1012.0
?;989.0;?;325.0;-282.0;988.0;-1032.0
99.0;945.0;154;301.0;?;876.0;-986.0
91.0;932.0;154;218.0;-246.0;984.0;-962.0
85.0;901.0;154;266.0;-232.0;953.0;-994.0
?;906.0;154;263.0;-220.0;1109.0;?
?;957.0;?;185.0;-204.0;?;-916.0
83.0;950.0;?;?;-192.0;1058.0;-940.0
80.0;910.0;?;201.0;-181.0;911.0;?
78.0;888.0;157;?;-171.0;680.0;-880.0
78.0;?;159;250.0;?;901.0;-857.0
76.0;969.0;?;341.0;-164.0;1093.0;?
76.0;932.0;165;212.0;-164.0;?;?
?;902.0;?;224.0;-165.0;713.0;-892.0
76.0;900.0;172;263.0;-169.0;987.0;-899.0
?;?;?;158.0;-175.0;1369.0;-855.0
77.0;902.0;178;149.0;?;1255.0;?
73.0;938.0;176;?;-191.0;928.0;-913.0
66.0;?;175;293.0;-193.0;525.0;?
57.0;910.0;175;?;-194.0;?;?
?;936.0;174;272.0;?;469.0;-870.0
43.0;962.0;175;?;-181.0;317.0;-860.0
37.0;958.0;175;230.0;?;?;?
34.0;966.0;175;317.0;?;980.0;-883.0
30.0;1000.0;?;?;-63.0;832.0;-891.0
?;952.0;175;175.0;4.0;876.0;-885.0
21.0;867.0;174;243.0;78.0;1113.0;?
15.0;859.0;175;137.0;140.0;1020.0;-907.0
?;867.0;175;133.0;202.0;1169.0;?
3.0;898.0;?;131.0;245.0;1135.0;-896.0
-2.0;881.0;174;103.0;272.0;957.0;-927.0
-5.0;851.0;174;?;289.0;1268.0;-960.0
?;?;173;153.0;303.0;1080.0;-909.0
-16.0;?;?;128.0;313.0;1141.0;?
?;852.0;174;63.0;325.0;1284.0;-832.0
-18.0;833.0;?;141.0;?;?;?
?;917.0;?;93.0;343.0;964.0;-862.0
-16.0;1018.0;173;84.0;345.0;?;-865.0
?;1017.0;173;115.0;338.0;?;-836.0
?;990.0;173;?;311.0;885.0;-840.0
-8.0;987.0;?;-25.0;276.0;906.0;?
?;973.0;174;?;?;1063.0;-819.0
3.0;985.0;173;-209.0;166.0;1176.0;-808.0
12.0;?;173;-302.0;90.0;?;-872.0
14.0;981.0;173;-197.0;26.0;822.0;-939.0
18.0;1001.0;?;-54.0;-24.0;844.0;-969.0
19.0;1018.0;?;?;-77.0;940.0;-937.0
21.0;1049.0;173;-25.0;-135.0;1032.0;-955.0
21.0;1044.0;172;125.0;-187.0;?;-948.0
27.0;1022.0;172;-78.0;-239.0;911.0;-949.0
?;959.0;172;-373.0;-293.0;976.0;-932.0
56.0;1000.0;?;-76.0;-346.0;?;-960.0
76.0;917.0;?;-201.0;-395.0;856.0;-987.0
98.0;976.0;172;-303.0;?;?;?
116.0;925.0;172;-381.0;-490.0;894.0;?
130.0;973.0;?;?;-523.0;937.0;?
140.0;917.0;172;-382.0;-556.0;?;-951.0
150.0;944.0;?;-329.0;-578.0;814.0;-930.0
164.0;950.0;172;-349.0;-592.0;640.0;-897.0
174.0;?;171;?;-606.0;558.0;-870.0
?;?;?;-274.0;-620.0;?;-903.0
201.0;909.0;171;-162.0;-630.0;516.0;-895.0
218.0;901.0;?;?;-637.0;986.0;-918.0
231.0;921.0;171;-52.0;-634.0;1130.0;?
242.0;928.0;170;-104.0;-625.0;1057.0;?
253.0;921.0;167;-127.0;-613.0;1151.0;-876.0
258.0;?;?;-196.0;-594.0;1053.0;?
?;874.0;?;-110.0;-572.0;913.0;?
265.0;928.0;164;-198.0;-544.0;929.0;-819.0
?;1017.0;151;-207.0;-505.0;807.0;-820.0
271.0;?;163;-124.0;?;842.0;-867.0
?;1032.0;171;-164.0;-429.0;391.0;?
270.0;1098.0;146;-8.0;-395.0;309.0;-888.0
263.0;?;220;?;?;559.0;-835.0
255.0;982.0;?;?;-358.0;1076.0;?
247.0;?;-210;?;?;959.0;-891.0
243.0;965.0;-162;-224.0;-371.0;802.0;-984.0
240.0;853.0;-154;-1108.0;?;545.0;-949.0
235.0;1044.0;?;686.0;-416.0;329.0;-1025.0
?;?;-134;-369.0;-420.0;345.0;-1024.0
211.0;1081.0;?;?;-416.0;480.0;-917.0
191.0;1062.0;-142;-455.0;-415.0;?;-941.0
?;1032.0;-167;?;?;?;-910.0
141.0;989.0;-194;64.0;-450.0;?;-900.0
114.0;847.0;75;-843.0;-443.0;408.0;-848.0
97.0;995.0;221;?;-438.0;451.0;?
85.0;?;150;?;-433.0;?;?
74.0;?;177;-814.0;-431.0;?;?
?;840.0;173;-42.0;-425.0;?;-966.0
49.0;863.0;169;348.0;?;213.0;-973.0
35.0;738.0;180;?;-416.0;?;-939.0
28.0;550.0;173;-4.0;?;191.0;-853.0
26.0;656.0;179;452.0;-424.0;123.0;?
26.0;?;176;540.0;-447.0;?;-980.0
30.0;508.0;176;?;-478.0;585.0;?
25.0;639.0;174;267.0;-503.0;?;-798.0
?;872.0;173;82.0;-512.0;543.0;-760.0
10.0;?;?;-291.0;?;437.0;-575.0
?;?;174;-631.0;?;139.0;-438.0
10.0;771.0;173;-224.0;-511.0;-114.0;-445.0
6.0;871.0;173;35.0;-501.0;-165.0;?
-12.0;?;172;388.0;-491.0;-98.0;?
-35.0;1027.0;172;312.0;-507.0;16.0;-646.0
-67.0;1108.0;173;?;?;209.0;-928.0
-115.0;?;?;?;?;?;-865.0
?;1017.0;?;-147.0;-642.0;1.0;?
-176.0;878.0;173;-362.0;-714.0;?;-806.0
?;991.0;173;1466.0;?;-132.0;-897.0
-160.0;?;173;159.0;-799.0;?;-968.0
-145.0;916.0;173;290.0;-806.0;209.0;?
-130.0;910.0;173;292.0;-816.0;696.0;-1026.0
-126.0;820.0;173;21.0;-839.0;-370.0;-999.0
-120.0;900.0;173;-53.0;-854.0;?;-1068.0
-114.0;840.0;173;-248.0;?;?;?
?;763.0;173;-239.0;?;457.0;-937.0
?;?;?;?;-604.0;216.0;-829.0
-86.0;853.0;?;-231.0;-478.0;-14.0;-865.0
-87.0;864.0;174;254.0;-487.0;-259.0;-860.0
-86.0;923.0;174;152.0;?;-211.0;-813.0
?;894.0;173;317.0;-479.0;-67.0;?
-76.0;811.0;?;225.0;-538.0;?;-805.0
-69.0;?;?;?;-583.0;-365.0;-780.0
-64.0;?;180;159.0;-640.0;-73.0;?
-65.0;952.0;?;?;-694.0;60.0;?
-62.0;?;172;302.0;-772.0;285.0;-780.0
-62.0;842.0;195;3.0;-848.0;201.0;?
?;849.0;147;-7.0;?;811.0;-783.0
-68.0;785.0;224;?;-923.0;-97.0;-807.0
-72.0;640.0;119;-93.0;-957.0;-12.0;-819.0
-76.0;?;-179;-166.0;-987.0;?;-891.0
-75.0;819.0;-182;-403.0;-1003.0;240.0;-936.0
-73.0;936.0;-214;?;?;338.0;-827.0
-75.0;?;-6;-390.0;?;219.0;-801.0
-72.0;?;214;-417.0;-1064.0;193.0;?
-69.0;?;181;-335.0;-1171.0;433.0;-757.0
-61.0;1205.0;182;?;-1252.0;?;-708.0
-42.0;855.0;-108;-530.0;-1304.0;825.0;-727.0
-16.0;?;-226;-296.0;-1331.0;750.0;-814.0
?;670.0;-147;?;?;584.0;-1022.0
52.0;778.0;-192;206.0;-1378.0;?;-1076.0
88.0;719.0;-171;469.0;-1342.0;588.0;-1068.0
114.0;676.0;?;577.0;-1247.0;370.0;?
?;789.0;-180;?;-1151.0;?;?
177.0;?;-172;554.0;-1083.0;399.0;-803.0
202.0;771.0;-178;316.0;-1032.0;511.0;-707.0
220.0;887.0;-175;?;-957.0;-2990.0;?
?;702.0;-176;?;?;770.0;-617.0
259.0;?;-175;-397.0;-759.0;-607.0;-634.0
273.0;694.0;-175;-581.0;?;978.0;-630.0
290.0;?;-173;?;-615.0;470.0;-892.0
309.0;809.0;-171;-316.0;-558.0;962.0;-896.0
?;862.0;?;-240.0;-520.0;827.0;-809.0
334.0;?;-169;?;-507.0;1092.0;-820.0
336.0;?;-168;?;-516.0;963.0;-699.0
331.0;923.0;-168;-266.0;-524.0;980.0;-694.0
329.0;1017.0;-168;?;?;935.0;-614.0
323.0;?;-168;-360.0;-498.0;942.0;?
321.0;996.0;-169;-82.0;-475.0;?;-756.0
320.0;952.0;-169;?;-447.0;?;?
317.0;943.0;?;-482.0;-415.0;407.0;-845.0
311.0;850.0;-169;-18.0;-384.0;?;?
306.0;837.0;-169;-381.0;-351.0;606.0;-954.0
?;818.0;-169;-151.0;?;887.0;-1014.0
293.0;905.0;-169;-171.0;-279.0;875.0;-971.0
289.0;888.0;-169;-93.0;?;987.0;-965.0
288.0;910.0;-169;-62.0;-229.0;791.0;-938.0
283.0;822.0;-169;-229.0;-213.0;640.0;-870.0
?;770.0;-169;-238.0;-213.0;626.0;-843.0
272.0;770.0;-169;-304.0;-221.0;649.0;?
269.0;767.0;-169;-444.0;-225.0;724.0;-804.0
270.0;777.0;-169;-611.0;-232.0;?;-848.0
?;781.0;-168;-428.0;-249.0;?;-837.0
292.0;827.0;-168;?;-273.0;684.0;-776.0
294.0;851.0;-168;-467.0;?;622.0;-706.0
285.0;810.0;-168;-517.0;-339.0;898.0;?
269.0;?;-168;-647.0;-369.0;623.0;-699.0
247.0;799.0;-169;-605.0;-394.0;?;-688.0
225.0;813.0;-168;-445.0;-408.0;454.0;?
200.0;856.0;-168;?;-419.0;1095.0;-715.0
180.0;825.0;-168;-570.0;-417.0;271.0;-765.0
159.0;856.0;?;-634.0;-413.0;404.0;-781.0
129.0;?;-168;?;-400.0;385.0;-748.0
98.0;878.0;?;?;-383.0;344.0;?
72.0;824.0;-168;-423.0;-378.0;401.0;?
51.0;835.0;-168;-356.0;-368.0;375.0;-721.0
38.0;828.0;-168;-515.0;?;?;?
30.0;861.0;?;-533.0;-323.0;837.0;-723.0
21.0;860.0;-168;?;-308.0;?;-770.0
17.0;?;-168;-441.0;?;609.0;-769.0
18.0;854.0;-168;-439.0;-281.0;290.0;-759.0
15.0;861.0;-168;-368.0;-274.0;?;-749.0
12.0;851.0;?;-415.0;-265.0;316.0;-724.0
6.0;830.0;-168;-322.0;-253.0;?;?
4.0;840.0;-168;-389.0;-239.0;?;?
3.0;839.0;-168;-498.0;-216.0;389.0;-771.0
?;828.0;?;-400.0;-201.0;636.0;-776.0
9.0;820.0;-168;-432.0;?;?;-774.0
14.0;834.0;-168;?;-179.0;606.0;-769.0
16.0;839.0;-168;-490.0;?;560.0;-764.0
18.0;?;-168;-515.0;-180.0;355.0;-746.0
16.0;839.0;-168;-527.0;-187.0;?;-741.0
?;834.0;-168;?;-193.0;783.0;-743.0
18.0;?;-168;-632.0;-195.0;477.0;-744.0
20.0;782.0;-168;?;-194.0;?;-737.0
19.0;?;-168;?;-192.0;495.0;-748.0
20.0;827.0;-168;?;-190.0;713.0;-724.0
20.0;821.0;-168;-446.0;-198.0;624.0;-736.0
23.0;837.0;-168;-642.0;-218.0;587.0;?
?;840.0;?;-489.0;-225.0;?;-737.0
20.0;?;-168;?;-222.0;?;-713.0
14.0;?;-168;-647.0;?;854.0;-715.0
8.0;?;-168;?;-223.0;617.0;-727.0
4.0;810.0;-168;?;?;540.0;-733.0
4.0;808.0;-168;-552.0;-219.0;?;-740.0
4.0;815.0;-168;-311.0;-217.0;823.0;-742.0
?;830.0;-168;?;?;911.0;-754.0
5.0;810.0;?;-469.0;-228.0;?;-750.0
3.0;819.0;-168;-537.0;-265.0;918.0;-736.0
2.0;832.0;-168;?;-296.0;?;-726.0
4.0;822.0;-168;-598.0;-314.0;739.0;-718.0
4.0;818.0;-168;?;?;778.0;-729.0
6.0;821.0;-168;-546.0;-320.0;?;-735.0
7.0;804.0;-168;-627.0;-312.0;745.0;?
3.0;790.0;-168;-665.0;-304.0;?;-727.0
1.0;?;-168;-590.0;?;882.0;-742.0
?;810.0;?;-543.0;-301.0;860.0;-725.0
-1.0;800.0;-168;-537.0;-304.0;918.0;-729.0
0.0;800.0;-168;-668.0;-302.0;1001.0;-722.0
?;801.0;-168;-755.0;-289.0;881.0;-726.0
?;828.0;-168;-728.0;-293.0;884.0;-713.0
2.0;853.0;-168;-822.0;?;?;-713.0
2.0;821.0;-168;?;-309.0;637.0;-715.0
2.0;781.0;?;-760.0;-316.0;664.0;-718.0
-2.0;?;?;-699.0;-322.0;697.0;-709.0
-7.0;789.0;?;-734.0;-323.0;829.0;-714.0
-6.0;725.0;-167;-507.0;-324.0;1100.0;-735.0
-7.0;735.0;-167;-573.0;-327.0;?;-752.0
-5.0;722.0;-167;-476.0;-326.0;1181.0;-760.0
2.0;663.0;-167;?;-328.0;843.0;-719.0
10.0;?;-167;-511.0;-333.0;?;-700.0
19.0;?;-167;-604.0;-331.0;779.0;-697.0
30.0;581.0;-167;-643.0;-331.0;866.0;-665.0
40.0;558.0;-167;?;-324.0;868.0;?
?;494.0;-167;-777.0;-307.0;941.0;-650.0
51.0;?;-167;-792.0;-269.0;1004.0;-615.0
56.0;475.0;-167;-869.0;-221.0;909.0;-582.0
58.0;?;-167;-897.0;-181.0;?;?
57.0;530.0;-167;-964.0;-157.0;934.0;-536.0
52.0;519.0;?;-932.0;?;?;-510.0
45.0;540.0;-167;-936.0;-85.0;906.0;-506.0
?;?;-167;-927.0;?;826.0;-471.0
?;562.0;-167;-927.0;-31.0;823.0;-454.0
?;?;-167;-946.0;?;826.0;-456.0
?;556.0;-167;-1051.0;15.0;876.0;-489.0
?;560.0;-167;-1017.0;30.0;855.0;-494.0
0.0;524.0;-167;-974.0;31.0;928.0;-491.0
-9.0;555.0;-167;?;?;906.0;-504.0
?;560.0;-167;-891.0;30.0;914.0;?
-23.0;559.0;-167;?;29.0;894.0;-521.0
?;540.0;?;?;27.0;870.0;-527.0
-29.0;550.0;-167;?;26.0;839.0;-529.0
-31.0;568.0;-167;-798.0;24.0;913.0;-501.0
-34.0;?;?;-1009.0;21.0;942.0;-501.0
-33.0;546.0;-167;-977.0;?;921.0;-522.0
?;558.0;-167;-994.0;?;?;-536.0
?;529.0;-167;-1021.0;8.0;901.0;-526.0
?;536.0;-167;-937.0;5.0;887.0;-522.0
-30.0;544.0;?;?;-2.0;?;-517.0
-29.0;553.0;-167;-892.0;?;909.0;-531.0
-28.0;540.0;?;-951.0;-19.0;893.0;-514.0
-30.0;549.0;?;-952.0;-24.0;903.0;-515.0
-30.0;541.0;-167;?;?;903.0;-516.0
-32.0;540.0;-167;-962.0;-36.0;931.0;?
-34.0;530.0;-167;-900.0;-40.0;?;-513.0
-34.0;?;-167;-963.0;-40.0;875.0;-518.0
-34.0;?;-167;?;?;895.0;-507.0
-33.0;560.0;-167;-977.0;?;858.0;?
-35.0;547.0;-167;-900.0;-33.0;882.0;-512.0
-33.0;536.0;-167;-970.0;?;908.0;-515.0
-34.0;532.0;-167;-862.0;-31.0;883.0;-511.0
-34.0;538.0;?;?;-35.0;?;?
-34.0;528.0;?;-962.0;-36.0;882.0;-517.0
-36.0;530.0;-167;?;-35.0;915.0;-517.0
-35.0;530.0;?;-990.0;?;?;-516.0
-37.0;528.0;-167;-959.0;?;912.0;-515.0
-37.0;532.0;-167;-861.0;-29.0;902.0;-514.0
?;513.0;-167;-964.0;-27.0;?;-510.0
-37.0;524.0;-167;-964.0;-27.0;?;-508.0
?;?;-167;?;?;856.0;-506.0
-39.0;530.0;-167;-914.0;-24.0;885.0;-495.0
-38.0;520.0;-167;-980.0;-25.0;926.0;?
-38.0;522.0;-167;-935.0;-25.0;?;-499.0
-39.0;?;-167;-963.0;-25.0;925.0;-507.0
?;521.0;-167;-900.0;-19.0;929.0;-499.0
-42.0;527.0;-167;?;?;897.0;-511.0
-41.0;510.0;-167;?;-19.0;909.0;?
-43.0;539.0;-167;-903.0;?;914.0;-499.0
-42.0;?;-167;?;-19.0;908.0;-508.0
?;526.0;?;-967.0;-21.0;903.0;-504.0
?;511.0;-167;-930.0;-21.0;902.0;?
-47.0;511.0;-167;-907.0;-24.0;917.0;-503.0
?;501.0;-167;-996.0;-25.0;926.0;-503.0
-45.0;?;-167;?;-25.0;?;-499.0
-45.0;522.0;-167;-939.0;?;908.0;-509.0
-45.0;518.0;-167;-936.0;-22.0;?;?
-44.0;?;-168;?;-16.0;?;-493.0
-45.0;?;?;?;?;870.0;-488.0
-47.0;529.0;-167;-931.0;-13.0;941.0;-483.0
-46.0;497.0;?;-841.0;-12.0;983.0;-485.0
-47.0;491.0;-167;?;-13.0;1038.0;-483.0
-46.0;504.0;-167;?;-12.0;999.0;-490.0
?;522.0;?;-1035.0;-12.0;?;-494.0
-48.0;519.0;?;-1013.0;-12.0;?;-496.0
-49.0;?;-167;-940.0;?;895.0;?
-50.0;566.0;-167;-886.0;-20.0;880.0;-496.0
?;571.0;-167;-919.0;-17.0;853.0;-499.0
-54.0;567.0;-167;-950.0;-14.0;850.0;-486.0
-54.0;?;-167;-931.0;-5.0;857.0;-480.0
-55.0;591.0;-167;?;0.0;869.0;-492.0
-56.0;589.0;-167;-837.0;?;?;-522.0
-56.0;606.0;-167;-903.0;9.0;972.0;-541.0
-54.0;629.0;-167;-909.0;11.0;982.0;?
-55.0;620.0;-168;-816.0;13.0;993.0;-554.0
?;651.0;-168;?;?;1021.0;-557.0
-57.0;683.0;-168;-648.0;20.0;?;-557.0
?;712.0;?;-554.0;20.0;1148.0;-564.0
?;722.0;-168;?;23.0;1125.0;-573.0
?;714.0;-168;-262.0;26.0;1077.0;-565.0
-54.0;735.0;?;-209.0;?;?;-580.0
-50.0;741.0;?;-262.0;31.0;847.0;-588.0
-46.0;?;-168;-202.0;33.0;?;-603.0
?;766.0;-168;-162.0;41.0;?;-620.0
?;?;-168;-215.0;55.0;870.0;?
-36.0;?;-168;-348.0;72.0;746.0;-641.0
-33.0;791.0;?;-450.0;85.0;650.0;-643.0
-31.0;768.0;?;-467.0;?;588.0;-656.0
-35.0;?;?;-380.0;87.0;592.0;-666.0
-35.0;820.0;?;?;62.0;664.0;-708.0
-37.0;877.0;-168;-420.0;25.0;750.0;-713.0
-43.0;879.0;-168;?;-7.0;?;?
-44.0;?;-168;?;-36.0;797.0;-689.0
-44.0;830.0;-168;-277.0;-67.0;881.0;-730.0
-43.0;826.0;-168;?;-97.0;826.0;-710.0
?;824.0;-168;-165.0;-128.0;872.0;-746.0
-33.0;841.0;?;-291.0;-151.0;?;-764.0
?;845.0;-168;-376.0;-176.0;794.0;-788.0
-11.0;863.0;-168;-356.0;-200.0;827.0;-785.0
-2.0;859.0;-168;?;?;775.0;?
12.0;885.0;-168;-326.0;-237.0;832.0;-732.0
25.0;878.0;?;-248.0;-258.0;?;?
39.0;849.0;-168;?;-280.0;751.0;-725.0
55.0;?;?;-252.0;-299.0;706.0;-728.0
70.0;884.0;?;-276.0;-313.0;?;-749.0
?;873.0;-168;-321.0;-322.0;647.0;-744.0
103.0;870.0;-168;-309.0;-336.0;882.0;?
119.0;860.0;-168;?;-342.0;798.0;-771.0
136.0;870.0;-168;-345.0;?;697.0;-769.0
149.0;857.0;-168;-225.0;-357.0;612.0;-744.0
153.0;?;-168;-258.0;-359.0;?;-740.0
158.0;890.0;?;-128.0;-365.0;?;-779.0
163.0;874.0;-168;-135.0;-373.0;540.0;-752.0
168.0;889.0;-168;?;-382.0;861.0;-767.0
