InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
-41.0;989.0;114;-4.0;365.0;223.0;-967.0
-368.0;855.0;114;-52.0;17.0;297.0;-1140.0
-35.0;1004.0;114;-1.0;366.0;283.0;-987.0
-23.0;1003.0;114;69.0;368.0;220.0;-970.0
-178.0;1199.0;100;-116.0;160.0;612.0;-1488.0
28.0;738.0;168;-43.0;187.0;763.0;-1058.0
-509.0;292.0;-26;-153.0;-727.0;234.0;-365.0
-358.0;871.0;-140;4.0;-406.0;229.0;-751.0
-16.0;1030.0;114;126.0;359.0;224.0;-976.0
-27.0;1011.0;113;125.0;367.0;215.0;-963.0
-29.0;1009.0;113;158.0;370.0;231.0;-988.0
89.0;1198.0;108;44.0;57.0;590.0;-746.0
-52.0;1040.0;113;61.0;391.0;270.0;-962.0
-234.0;705.0;-121;107.0;-345.0;261.0;-1057.0
-55.0;1021.0;113;60.0;397.0;272.0;-968.0
-354.0;850.0;-83;76.0;-175.0;-13.0;-753.0
-357.0;973.0;-83;177.0;-165.0;110.0;-816.0
-72.0;995.0;114;22.0;393.0;177.0;-977.0
-101.0;989.0;114;29.0;401.0;184.0;-988.0
-147.0;968.0;109;-9.0;412.0;234.0;-983.0
-118.0;1017.0;109;122.0;395.0;319.0;-950.0
-663.0;854.0;59;33.0;339.0;200.0;-819.0
-663.0;952.0;-43;-59.0;436.0;115.0;-919.0
-91.0;1056.0;110;-10.0;404.0;282.0;-985.0
-163.0;998.0;139;24.0;257.0;745.0;-1188.0
-417.0;717.0;135;-31.0;226.0;673.0;-679.0
131.0;1033.0;117;59.0;300.0;236.0;-1042.0
-570.0;1055.0;102;2.0;479.0;652.0;-1010.0
217.0;1025.0;127;42.0;234.0;301.0;-894.0
233.0;1039.0;141;101.0;167.0;393.0;-935.0
229.0;846.0;141;17.0;119.0;471.0;-1163.0
235.0;997.0;141;-6.0;33.0;360.0;-944.0
226.0;939.0;140;-198.0;-33.0;193.0;-785.0
-208.0;1116.0;141;143.0;272.0;358.0;-892.0
-106.0;943.0;118;207.0;297.0;545.0;-800.0
-536.0;992.0;118;489.0;634.0;578.0;-956.0
-105.0;900.0;118;160.0;210.0;267.0;-976.0
-84.0;965.0;118;-257.0;172.0;206.0;-956.0
-117.0;811.0;50;12.0;-53.0;165.0;-632.0
92.0;1030.0;118;283.0;-121.0;338.0;-938.0
211.0;740.0;-46;657.0;-51.0;310.0;-761.0
352.0;856.0;86;500.0;30.0;-71.0;-758.0
-627.0;906.0;149;66.0;284.0;243.0;-1316.0
-228.0;990.0;141;-117.0;291.0;355.0;-989.0
153.0;895.0;143;217.0;-155.0;258.0;-860.0
157.0;900.0;148;46.0;-170.0;326.0;-855.0
251.0;1068.0;175;208.0;-291.0;805.0;-1024.0
199.0;920.0;153;-144.0;-202.0;366.0;-885.0
207.0;914.0;153;14.0;-195.0;321.0;-886.0
219.0;920.0;153;39.0;-179.0;348.0;-877.0
-253.0;991.0;141;-280.0;293.0;362.0;-943.0
222.0;884.0;153;-172.0;-174.0;695.0;-774.0
151.0;818.0;154;-294.0;-122.0;1083.0;-881.0
-192.0;986.0;141;-484.0;241.0;330.0;-875.0
-178.0;1090.0;141;-284.0;248.0;346.0;-924.0
-137.0;967.0;141;-156.0;291.0;441.0;-957.0
-139.0;1000.0;141;-145.0;295.0;439.0;-949.0
57.0;908.0;-3;-53.0;-497.0;132.0;-952.0
-135.0;992.0;141;-144.0;295.0;381.0;-954.0
-131.0;991.0;141;-102.0;290.0;417.0;-960.0
-130.0;1011.0;141;-128.0;289.0;437.0;-959.0
205.0;967.0;-7;109.0;-550.0;63.0;-958.0
118.0;696.0;46;32.0;-335.0;248.0;-884.0
104.0;963.0;45;263.0;-278.0;181.0;-648.0
-113.0;1011.0;141;-155.0;287.0;437.0;-950.0
-81.0;982.0;141;-245.0;267.0;408.0;-943.0
-190.0;682.0;-158;-230.0;-359.0;904.0;-566.0
6.0;814.0;119;315.0;-117.0;-200.0;-769.0
-62.0;1120.0;50;204.0;-144.0;28.0;-947.0
-76.0;999.0;141;-69.0;270.0;429.0;-945.0
-332.0;801.0;44;29.0;-95.0;308.0;-873.0
-340.0;563.0;45;-33.0;-78.0;390.0;-803.0
-144.0;566.0;-158;-167.0;-371.0;886.0;-599.0
-89.0;968.0;141;-170.0;266.0;432.0;-946.0
-88.0;970.0;141;-219.0;266.0;482.0;-945.0
-348.0;955.0;47;225.0;-208.0;225.0;-958.0
-345.0;853.0;49;274.0;-193.0;171.0;-969.0
-349.0;832.0;43;133.0;-171.0;500.0;-716.0
-349.0;1213.0;43;184.0;-204.0;255.0;-972.0
-401.0;811.0;43;221.0;-182.0;494.0;-937.0
-401.0;550.0;44;71.0;-189.0;364.0;-908.0
-322.0;847.0;88;103.0;-191.0;82.0;-944.0
-117.0;977.0;141;-164.0;281.0;408.0;-951.0
-129.0;980.0;141;-140.0;286.0;374.0;-886.0
104.0;1179.0;167;-431.0;55.0;794.0;-968.0
243.0;925.0;156;-742.0;36.0;442.0;-977.0
-149.0;1004.0;141;-80.0;292.0;388.0;-914.0
-587.0;760.0;100;119.0;-48.0;130.0;-786.0
-162.0;1016.0;141;-162.0;320.0;496.0;-917.0
-156.0;1039.0;141;-79.0;325.0;458.0;-930.0
-137.0;991.0;140;-94.0;321.0;447.0;-971.0
-110.0;1015.0;139;-58.0;306.0;409.0;-938.0
-111.0;1007.0;139;-121.0;297.0;431.0;-939.0
-111.0;987.0;139;51.0;302.0;442.0;-950.0
73.0;949.0;167;-366.0;163.0;880.0;-923.0
80.0;950.0;167;-666.0;160.0;816.0;-1007.0
-93.0;955.0;139;-44.0;309.0;331.0;-947.0
-69.0;961.0;139;-74.0;270.0;439.0;-937.0
74.0;1033.0;167;-413.0;165.0;835.0;-950.0
94.0;1032.0;167;-549.0;109.0;639.0;-968.0
-58.0;960.0;139;45.0;254.0;398.0;-938.0
-22.0;984.0;139;47.0;243.0;392.0;-937.0
-45.0;985.0;139;0.0;223.0;414.0;-978.0
-40.0;1005.0;139;-77.0;218.0;403.0;-879.0
-40.0;1022.0;139;146.0;212.0;364.0;-906.0
-43.0;891.0;139;112.0;215.0;242.0;-958.0
-65.0;936.0;139;12.0;209.0;235.0;-821.0
154.0;1078.0;-87;-46.0;-268.0;534.0;-652.0
-97.0;988.0;139;-410.0;174.0;286.0;-945.0
-42.0;1009.0;139;-643.0;216.0;340.0;-934.0
-138.0;1055.0;139;-469.0;135.0;234.0;-949.0
-79.0;1024.0;139;238.0;130.0;313.0;-990.0
-106.0;1049.0;139;126.0;130.0;294.0;-978.0
-274.0;1122.0;139;81.0;143.0;400.0;-1022.0
-289.0;1094.0;139;265.0;147.0;419.0;-980.0
-289.0;1082.0;139;257.0;149.0;400.0;-994.0
133.0;1070.0;166;-277.0;-36.0;768.0;-957.0
-572.0;989.0;97;1039.0;537.0;233.0;-964.0
-289.0;1057.0;139;246.0;146.0;389.0;-1004.0
-289.0;1098.0;139;103.0;150.0;409.0;-996.0
-290.0;1071.0;139;195.0;151.0;386.0;-981.0
-290.0;1073.0;139;-51.0;157.0;407.0;-1001.0
-288.0;1095.0;139;60.0;159.0;400.0;-992.0
-232.0;1059.0;139;-142.0;175.0;433.0;-998.0
111.0;1013.0;-98;-407.0;-236.0;779.0;-991.0
71.0;1014.0;-172;37.0;-339.0;677.0;-921.0
-229.0;1045.0;139;-402.0;178.0;439.0;-915.0
-128.0;681.0;-160;-29.0;-349.0;905.0;-585.0
-220.0;1066.0;139;4.0;167.0;457.0;-1017.0
-219.0;1048.0;139;-193.0;159.0;437.0;-1038.0
-242.0;1111.0;139;-158.0;129.0;497.0;-977.0
-246.0;1061.0;139;-270.0;82.0;419.0;-1024.0
-243.0;1101.0;139;-11.0;77.0;362.0;-1044.0
-190.0;1016.0;139;-440.0;72.0;526.0;-1033.0
-185.0;1018.0;139;-410.0;80.0;380.0;-1053.0
-188.0;1046.0;139;-233.0;78.0;332.0;-1041.0
-203.0;1089.0;139;-184.0;99.0;392.0;-1000.0
202.0;990.0;-163;20.0;-128.0;842.0;-1061.0
-213.0;1132.0;140;-330.0;119.0;468.0;-964.0
-445.0;796.0;129;215.0;-154.0;174.0;-1036.0
-441.0;933.0;129;-14.0;-174.0;374.0;-869.0
-403.0;770.0;131;78.0;-244.0;688.0;-1059.0
-372.0;907.0;166;139.0;-275.0;230.0;-780.0
-390.0;1152.0;139;-56.0;-173.0;53.0;-725.0
-418.0;694.0;150;83.0;-174.0;399.0;-757.0
-425.0;858.0;143;124.0;-108.0;324.0;-1071.0
-288.0;1140.0;140;-377.0;162.0;502.0;-1013.0
-292.0;1047.0;140;-414.0;135.0;446.0;-982.0
-257.0;1059.0;140;-685.0;58.0;442.0;-986.0
-321.0;692.0;160;81.0;33.0;302.0;-1083.0
-266.0;1005.0;140;-242.0;282.0;409.0;-809.0
-234.0;898.0;-159;-217.0;-18.0;592.0;-845.0
-426.0;1007.0;160;57.0;-23.0;469.0;-1164.0
-254.0;900.0;139;-37.0;347.0;336.0;-981.0
-437.0;886.0;160;111.0;-54.0;460.0;-1004.0
-435.0;850.0;159;46.0;-61.0;204.0;-1227.0
-407.0;837.0;-14;46.0;-81.0;450.0;-706.0
-254.0;939.0;139;-200.0;359.0;303.0;-944.0
-493.0;1049.0;139;186.0;-26.0;660.0;-1085.0
-276.0;1007.0;143;-230.0;392.0;374.0;-980.0
106.0;1124.0;-154;536.0;-122.0;715.0;-893.0
-278.0;1295.0;147;214.0;-33.0;473.0;-589.0
109.0;969.0;-97;710.0;-370.0;566.0;-878.0
-120.0;819.0;-97;70.0;-334.0;606.0;-895.0
119.0;946.0;-158;-380.0;-176.0;486.0;-778.0
-423.0;645.0;152;126.0;-6.0;499.0;-667.0
-150.0;863.0;-97;58.0;-328.0;725.0;-893.0
99.0;1078.0;-136;116.0;-335.0;895.0;-957.0
195.0;896.0;-157;-317.0;-247.0;468.0;-784.0
128.0;1074.0;-136;132.0;-337.0;804.0;-1055.0
-271.0;910.0;-97;-115.0;-304.0;484.0;-783.0
141.0;968.0;-134;47.0;-344.0;837.0;-940.0
164.0;1082.0;-124;-94.0;-359.0;859.0;-1028.0
314.0;942.0;-121;-595.0;-370.0;852.0;-967.0
334.0;1125.0;-116;-262.0;-215.0;950.0;-907.0
143.0;953.0;-77;-325.0;-214.0;503.0;-801.0
-21.0;1100.0;10;-180.0;-379.0;165.0;-944.0
-94.0;652.0;-167;12.0;-360.0;1003.0;-650.0
-265.0;885.0;-97;-67.0;-318.0;715.0;-799.0
-6.0;665.0;-167;-89.0;-275.0;999.0;-675.0
-904.0;984.0;121;-453.0;-501.0;425.0;-948.0
-681.0;795.0;143;-303.0;-393.0;694.0;-802.0
-393.0;905.0;68;-346.0;-282.0;411.0;-1009.0
-54.0;941.0;-46;-241.0;-466.0;635.0;-973.0
-245.0;869.0;-97;-1.0;-318.0;828.0;-843.0
116.0;1097.0;-121;-181.0;-290.0;808.0;-800.0
-222.0;885.0;-98;-7.0;-319.0;258.0;-872.0
-214.0;1062.0;-102;215.0;-320.0;913.0;-865.0
-217.0;984.0;-103;144.0;-317.0;572.0;-853.0
-228.0;929.0;-123;166.0;-308.0;747.0;-840.0
-531.0;867.0;150;155.0;-172.0;331.0;-623.0
-229.0;960.0;-123;148.0;-317.0;644.0;-819.0
-480.0;878.0;-58;107.0;-193.0;222.0;-633.0
-225.0;965.0;-124;342.0;-302.0;612.0;-924.0
-215.0;969.0;-130;156.0;-311.0;756.0;-946.0
-279.0;637.0;142;117.0;-269.0;394.0;-850.0
-212.0;1004.0;-129;72.0;-344.0;587.0;-890.0
-77.0;1070.0;-127;-231.0;-408.0;314.0;-954.0
-51.0;1011.0;-127;-251.0;-449.0;285.0;-952.0
-294.0;1051.0;138;-118.0;73.0;363.0;-1073.0
154.0;935.0;-124;-170.0;-421.0;718.0;-902.0
358.0;703.0;-158;-334.0;-358.0;412.0;-707.0
130.0;1278.0;-56;-512.0;-187.0;633.0;-909.0
-103.0;602.0;150;55.0;192.0;330.0;-857.0
-150.0;728.0;147;191.0;264.0;371.0;-652.0
-194.0;1029.0;148;-35.0;400.0;267.0;-1030.0
-465.0;1156.0;156;36.0;-29.0;351.0;-617.0
95.0;1239.0;-121;59.0;-286.0;768.0;-845.0
-343.0;784.0;158;78.0;-219.0;331.0;-566.0
-362.0;893.0;157;92.0;-156.0;535.0;-524.0
121.0;1312.0;-62;-407.0;-156.0;649.0;-889.0
356.0;678.0;-158;-222.0;-350.0;380.0;-717.0
89.0;919.0;-121;-379.0;-237.0;808.0;-970.0
-431.0;869.0;166;122.0;-61.0;133.0;-999.0
103.0;1111.0;-150;-386.0;-91.0;582.0;-804.0
-398.0;1118.0;160;-85.0;40.0;283.0;-1137.0
-381.0;938.0;155;-2.0;61.0;187.0;-909.0
-343.0;755.0;161;33.0;-80.0;176.0;-683.0
142.0;838.0;-140;-287.0;-145.0;695.0;-1039.0
-470.0;862.0;15;-114.0;-23.0;-50.0;-981.0
-382.0;684.0;138;81.0;1.0;115.0;-911.0
470.0;943.0;-101;-357.0;-857.0;787.0;-999.0
164.0;939.0;-58;-95.0;-642.0;674.0;-937.0
187.0;958.0;-121;106.0;-315.0;782.0;-899.0
298.0;1083.0;-101;0.0;-852.0;800.0;-1114.0
-449.0;754.0;156;148.0;-67.0;150.0;-722.0
106.0;1146.0;-140;-271.0;-70.0;548.0;-1040.0
196.0;1144.0;-55;78.0;-269.0;848.0;-998.0
-437.0;815.0;158;-26.0;-28.0;135.0;-999.0
-367.0;865.0;165;84.0;-72.0;195.0;-596.0
-389.0;1068.0;164;115.0;39.0;290.0;-541.0
178.0;1147.0;-55;110.0;-229.0;795.0;-988.0
88.0;1073.0;-140;-141.0;17.0;616.0;-745.0
-331.0;884.0;169;-134.0;51.0;211.0;-1106.0
95.0;880.0;-140;-274.0;123.0;314.0;-771.0
358.0;977.0;-55;-318.0;-357.0;652.0;-1084.0
-348.0;1208.0;173;83.0;226.0;471.0;-964.0
-211.0;1150.0;-113;300.0;197.0;48.0;-849.0
250.0;855.0;-69;-704.0;251.0;17.0;-750.0
-298.0;937.0;177;191.0;-51.0;432.0;-807.0
-322.0;1060.0;176;242.0;-50.0;137.0;-923.0
-336.0;1055.0;177;255.0;-44.0;262.0;-885.0
-353.0;1066.0;175;-58.0;-42.0;383.0;-1026.0
-352.0;911.0;176;-191.0;-54.0;478.0;-1092.0
-341.0;752.0;168;-270.0;-70.0;573.0;-1171.0
359.0;655.0;-158;-98.0;-334.0;502.0;-642.0
109.0;743.0;-138;-355.0;162.0;420.0;-829.0
297.0;982.0;-123;-396.0;-410.0;759.0;-1019.0
-887.0;1015.0;37;308.0;132.0;126.0;-892.0
345.0;955.0;-158;117.0;-347.0;474.0;-696.0
315.0;1106.0;-158;-81.0;-413.0;538.0;-690.0
279.0;1022.0;-123;-218.0;-413.0;773.0;-1067.0
274.0;1089.0;-106;-476.0;-192.0;663.0;-691.0
12.0;686.0;-167;-59.0;-264.0;993.0;-677.0
117.0;963.0;-19;-278.0;-514.0;446.0;-1072.0
84.0;901.0;-123;155.0;-243.0;604.0;-881.0
197.0;927.0;-123;-180.0;-337.0;544.0;-784.0
265.0;910.0;-123;-3.0;-428.0;550.0;-674.0
284.0;911.0;-123;-44.0;-478.0;626.0;-716.0
496.0;1100.0;-30;295.0;-655.0;65.0;-1115.0
305.0;831.0;-135;-224.0;-510.0;692.0;-984.0
294.0;762.0;-135;-242.0;-488.0;632.0;-997.0
203.0;1050.0;-171;-352.0;-395.0;631.0;-921.0
187.0;1202.0;-172;-285.0;-321.0;715.0;-782.0
425.0;901.0;-90;-39.0;-518.0;374.0;-776.0
175.0;1246.0;-173;-365.0;-278.0;793.0;-785.0
161.0;1263.0;-173;-224.0;-257.0;713.0;-802.0
964.0;1191.0;-133;-423.0;-885.0;1032.0;-885.0
264.0;1073.0;-147;153.0;-134.0;455.0;-861.0
-44.0;953.0;-166;98.0;398.0;804.0;-910.0
-19.0;1009.0;11;-263.0;-403.0;102.0;-1066.0
89.0;1018.0;-172;-322.0;-223.0;813.0;-960.0
-108.0;1044.0;-166;-260.0;-160.0;496.0;-1054.0
368.0;1117.0;-121;-86.0;-338.0;846.0;-1025.0
-220.0;1068.0;-27;-375.0;-132.0;631.0;-899.0
229.0;865.0;163;169.0;-260.0;334.0;-684.0
113.0;866.0;164;-129.0;-168.0;335.0;-1080.0
38.0;772.0;167;-185.0;-66.0;136.0;-1062.0
-23.0;977.0;11;-270.0;-409.0;165.0;-1053.0
-106.0;1270.0;12;-72.0;-302.0;289.0;-953.0
282.0;1092.0;-91;-2.0;-256.0;780.0;-1061.0
-123.0;1068.0;12;-460.0;-327.0;283.0;-979.0
145.0;1111.0;-91;-57.0;-188.0;744.0;-1096.0
-580.0;1030.0;86;176.0;593.0;260.0;-981.0
-120.0;1133.0;12;39.0;-298.0;353.0;-818.0
-581.0;1221.0;-75;-29.0;545.0;275.0;-1303.0
-148.0;724.0;-160;-283.0;-390.0;917.0;-623.0
-200.0;727.0;104;109.0;157.0;220.0;-1144.0
-363.0;1119.0;41;-396.0;334.0;430.0;-971.0
-290.0;729.0;57;74.0;-68.0;109.0;-1106.0
-162.0;1118.0;-93;150.0;-54.0;596.0;-943.0
-220.0;1087.0;-93;57.0;-17.0;766.0;-875.0
-467.0;657.0;-63;-591.0;-101.0;772.0;-556.0
-206.0;917.0;-139;-277.0;183.0;603.0;-835.0
-169.0;898.0;-151;-73.0;52.0;514.0;-1222.0
-162.0;984.0;-150;9.0;-11.0;627.0;-1013.0
-47.0;1129.0;-62;-429.0;-286.0;799.0;-843.0
56.0;1072.0;-59;-308.0;-371.0;587.0;-843.0
-156.0;1128.0;-151;103.0;-64.0;712.0;-581.0
-128.0;1246.0;-150;192.0;-119.0;743.0;-840.0
196.0;834.0;-172;-257.0;-83.0;487.0;-802.0
178.0;836.0;-162;-286.0;-71.0;582.0;-798.0
78.0;900.0;148;-136.0;27.0;672.0;-564.0
-60.0;980.0;-151;101.0;-248.0;697.0;-947.0
141.0;883.0;-164;-590.0;-218.0;953.0;-860.0
146.0;871.0;-167;-439.0;-210.0;935.0;-927.0
9.0;1053.0;-151;44.0;-331.0;680.0;-1111.0
40.0;1026.0;-151;128.0;-345.0;614.0;-1223.0
128.0;1013.0;-38;45.0;-771.0;182.0;-838.0
-36.0;909.0;-14;41.0;-654.0;255.0;-820.0
-28.0;1203.0;-62;-9.0;-120.0;656.0;-775.0
-486.0;838.0;125;-85.0;387.0;494.0;-1152.0
-820.0;869.0;52;-334.0;494.0;229.0;-834.0
91.0;1112.0;-32;267.0;-839.0;564.0;-1163.0
-132.0;1003.0;12;20.0;-262.0;631.0;-819.0
-654.0;826.0;84;-403.0;443.0;455.0;-1155.0
180.0;995.0;-167;-386.0;-201.0;917.0;-950.0
-218.0;869.0;12;89.0;-192.0;565.0;-997.0
-100.0;968.0;113;-61.0;-543.0;229.0;-909.0
-512.0;1459.0;-43;-69.0;229.0;190.0;-895.0
-79.0;1043.0;70;-218.0;383.0;695.0;-881.0
295.0;588.0;155;-537.0;91.0;565.0;-1176.0
211.0;867.0;155;-212.0;104.0;764.0;-859.0
-75.0;1011.0;70;14.0;380.0;793.0;-872.0
263.0;990.0;155;-316.0;80.0;728.0;-927.0
-106.0;1010.0;70;-44.0;263.0;799.0;-853.0
273.0;996.0;155;-209.0;71.0;761.0;-896.0
-121.0;981.0;70;-119.0;262.0;866.0;-863.0
-205.0;1166.0;115;195.0;-42.0;385.0;-932.0
-378.0;1068.0;116;31.0;39.0;244.0;-1110.0
-498.0;1060.0;115;-89.0;172.0;280.0;-1097.0
-676.0;1099.0;42;-239.0;284.0;331.0;-783.0
-120.0;978.0;70;-127.0;259.0;883.0;-859.0
-144.0;1126.0;119;55.0;499.0;1173.0;-929.0
349.0;938.0;156;-252.0;-241.0;839.0;-946.0
287.0;1076.0;183;16.0;-430.0;831.0;-1011.0
-148.0;1000.0;70;-115.0;257.0;846.0;-818.0
-200.0;940.0;70;-258.0;232.0;803.0;-796.0
4.0;815.0;-168;-311.0;-217.0;823.0;-742.0
351.0;965.0;175;-204.0;-141.0;772.0;-993.0
-504.0;1088.0;29;51.0;114.0;146.0;-948.0
-457.0;918.0;25;-59.0;14.0;302.0;-992.0
-458.0;938.0;29;-194.0;3.0;380.0;-924.0
-453.0;959.0;33;-149.0;-18.0;437.0;-939.0
-456.0;932.0;41;-103.0;-37.0;396.0;-994.0
-450.0;1002.0;40;-197.0;-70.0;371.0;-955.0
178.0;986.0;-166;126.0;-505.0;1026.0;-857.0
-431.0;703.0;39;-227.0;-52.0;294.0;-882.0
-394.0;922.0;38;-266.0;-118.0;444.0;-718.0
-596.0;838.0;142;-955.0;-379.0;553.0;-814.0
151.0;941.0;-179;133.0;-314.0;706.0;-762.0
-510.0;1267.0;27;-306.0;-61.0;449.0;-944.0
-524.0;1172.0;28;-273.0;-51.0;445.0;-967.0
-579.0;1273.0;18;9.0;-42.0;234.0;-1131.0
210.0;1198.0;-165;581.0;95.0;479.0;-836.0
-353.0;1059.0;29;-257.0;-227.0;389.0;-961.0
-536.0;948.0;-11;-231.0;-46.0;314.0;-1136.0
83.0;1209.0;-121;-217.0;-120.0;713.0;-1011.0
41.0;1017.0;-112;-1195.0;-244.0;797.0;-1082.0
80.0;1006.0;-91;101.0;-46.0;628.0;-980.0
96.0;1016.0;-81;-746.0;98.0;607.0;-995.0
-460.0;763.0;-23;-474.0;-227.0;308.0;-1081.0
119.0;1030.0;-81;-560.0;141.0;647.0;-1049.0
-356.0;930.0;29;-210.0;-215.0;520.0;-1110.0
-255.0;811.0;14;139.0;-211.0;479.0;-1211.0
-123.0;830.0;-81;-422.0;199.0;511.0;-904.0
-423.0;501.0;-23;-270.0;-315.0;355.0;-926.0
-284.0;1097.0;-113;-139.0;225.0;734.0;-1088.0
-14.0;1134.0;-153;586.0;31.0;790.0;-968.0
69.0;979.0;-128;825.0;-171.0;753.0;-918.0
-206.0;832.0;-6;-113.0;-593.0;412.0;-666.0
-114.0;943.0;-81;406.0;-105.0;573.0;-957.0
-64.0;858.0;-81;108.0;-263.0;741.0;-932.0
-65.0;971.0;-81;90.0;-279.0;795.0;-953.0
-33.0;910.0;-70;-212.0;-535.0;436.0;-1047.0
-480.0;1191.0;75;48.0;-208.0;722.0;-940.0
-74.0;1044.0;-81;297.0;-298.0;693.0;-1052.0
-22.0;1019.0;-167;-33.0;-378.0;920.0;-856.0
377.0;1039.0;-128;-620.0;-749.0;571.0;-941.0
-456.0;986.0;75;222.0;-174.0;704.0;-894.0
339.0;972.0;-107;-234.0;-475.0;565.0;-673.0
231.0;918.0;-107;-180.0;-351.0;434.0;-1049.0
221.0;747.0;-107;-45.0;-318.0;382.0;-957.0
242.0;889.0;-106;-133.0;-345.0;396.0;-737.0
52.0;958.0;-81;217.0;-310.0;730.0;-1005.0
-172.0;1008.0;-145;-190.0;-162.0;326.0;-888.0
-254.0;1040.0;152;-501.0;-106.0;469.0;-896.0
69.0;1029.0;-81;-71.0;-319.0;746.0;-904.0
-408.0;654.0;172;-114.0;29.0;340.0;-770.0
-510.0;1038.0;128;-317.0;-32.0;430.0;-978.0
-445.0;1028.0;74;160.0;-160.0;706.0;-972.0
-365.0;960.0;122;-204.0;24.0;450.0;-1034.0
-427.0;1009.0;75;48.0;-137.0;665.0;-1050.0
22.0;1044.0;-81;-461.0;-327.0;779.0;-1063.0
-202.0;1150.0;-81;-513.0;-209.0;834.0;-929.0
-371.0;1042.0;100;-20.0;-13.0;730.0;-1055.0
-59.0;1060.0;-81;-265.0;-154.0;959.0;-955.0
-109.0;1030.0;-113;-139.0;-120.0;773.0;-945.0
-81.0;995.0;-113;-378.0;-176.0;751.0;-1058.0
-72.0;1023.0;-113;-327.0;-189.0;737.0;-1029.0
-31.0;959.0;-113;-402.0;-237.0;718.0;-910.0
-236.0;818.0;120;233.0;-67.0;416.0;-1038.0
-188.0;735.0;120;304.0;-39.0;224.0;-797.0
-187.0;714.0;120;264.0;-40.0;223.0;-737.0
-200.0;744.0;122;206.0;-34.0;244.0;-812.0
-25.0;899.0;-113;-359.0;-248.0;735.0;-997.0
-431.0;975.0;97;203.0;-238.0;236.0;-874.0
-403.0;980.0;169;126.0;-272.0;573.0;-855.0
14.0;825.0;-113;-516.0;-248.0;642.0;-911.0
-265.0;1171.0;101;206.0;-173.0;554.0;-917.0
-271.0;1195.0;101;108.0;-173.0;334.0;-923.0
-351.0;1230.0;25;156.0;-134.0;25.0;-1071.0
-302.0;843.0;101;171.0;-218.0;766.0;-1140.0
-336.0;870.0;101;32.0;-281.0;225.0;-799.0
-428.0;1533.0;-98;205.0;40.0;-107.0;-746.0
-369.0;1048.0;103;184.0;-175.0;686.0;-1090.0
78.0;597.0;-158;-939.0;-160.0;875.0;-785.0
-421.0;909.0;107;182.0;-133.0;204.0;-983.0
-412.0;786.0;116;89.0;-106.0;444.0;-1139.0
-396.0;819.0;115;14.0;-109.0;367.0;-1154.0
-383.0;878.0;114;7.0;-133.0;293.0;-1044.0
-374.0;979.0;114;31.0;-181.0;370.0;-771.0
141.0;963.0;-156;-734.0;-160.0;894.0;-884.0
-463.0;875.0;116;278.0;-164.0;272.0;-999.0
-278.0;765.0;90;-578.0;-528.0;806.0;-949.0
-72.0;854.0;88;67.0;-567.0;246.0;-859.0
-513.0;1016.0;114;121.0;-120.0;264.0;-882.0
-449.0;1004.0;94;75.0;-142.0;290.0;-915.0
-571.0;985.0;97;826.0;253.0;917.0;-962.0
-98.0;980.0;88;8.0;-547.0;462.0;-670.0
97.0;947.0;-81;-487.0;-106.0;883.0;-908.0
-201.0;920.0;28;-99.0;-898.0;385.0;-1165.0
-466.0;816.0;90;187.0;-175.0;306.0;-1102.0
-373.0;942.0;95;139.0;-299.0;87.0;-1011.0
-316.0;1009.0;93;104.0;-352.0;248.0;-777.0
-287.0;848.0;93;-190.0;-306.0;473.0;-1242.0
-281.0;865.0;93;172.0;-440.0;381.0;-716.0
-286.0;808.0;93;186.0;-462.0;398.0;-865.0
-306.0;901.0;95;70.0;-479.0;286.0;-881.0
-299.0;900.0;97;-30.0;-484.0;202.0;-778.0
-693.0;893.0;114;-954.0;527.0;437.0;-775.0
195.0;647.0;-166;-255.0;-643.0;765.0;-830.0
22.0;577.0;-152;-440.0;-291.0;900.0;-489.0
-662.0;997.0;101;-176.0;466.0;292.0;-884.0
-98.0;737.0;-167;-332.0;-480.0;987.0;-677.0
-89.0;1005.0;70;-642.0;369.0;756.0;-894.0
-527.0;951.0;143;209.0;-102.0;68.0;-881.0
-449.0;279.0;73;-434.0;-793.0;1049.0;-193.0
-648.0;587.0;118;-927.0;-7.0;587.0;-708.0
-95.0;704.0;-53;-143.0;-391.0;103.0;-843.0
-167.0;1104.0;-34;117.0;136.0;72.0;-1162.0
-722.0;423.0;-11;-948.0;13.0;265.0;-483.0
-539.0;841.0;25;-876.0;-20.0;224.0;-816.0
-923.0;664.0;46;-995.0;385.0;258.0;-719.0
-458.0;990.0;-57;584.0;177.0;364.0;-966.0
-394.0;1297.0;-166;247.0;-76.0;492.0;-983.0
281.0;992.0;-167;19.0;-442.0;926.0;-935.0
-119.0;738.0;-167;189.0;-455.0;941.0;-655.0
-372.0;950.0;145;-786.0;141.0;681.0;-904.0
-57.0;1022.0;-81;-827.0;-120.0;835.0;-915.0
-246.0;1026.0;119;53.0;457.0;298.0;-979.0
-119.0;739.0;-167;31.0;-452.0;980.0;-664.0
-370.0;917.0;-52;-713.0;155.0;653.0;-882.0
