InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
-20;-238.0;-771.0;3.0;-23.0;6.0;-27;-82.0
-20;-238.0;-771.0;31.0;-18.0;10.0;-27;-106.0
-20;-237.0;-770.0;-5.0;-19.0;-12.0;-27;-97.0
-20;-240.0;-772.0;1.0;-14.0;0.0;-27;-33.0
-20;-243.0;-770.0;14.0;-31.0;-13.0;-27;-61.0
-20;-244.0;-771.0;1.0;-18.0;-6.0;-27;-89.0
-20;-242.0;-773.0;-20.0;-31.0;-16.0;-27;-44.0
-20;-245.0;-774.0;-4.0;-10.0;-9.0;-27;-58.0
-20;-241.0;-770.0;-1.0;4.0;18.0;-27;-93.0
-20;-242.0;-772.0;20.0;-32.0;12.0;-27;-78.0
-32;-379.0;-224.0;-81.0;149.0;29.0;-22;-237.0
-20;-246.0;-768.0;-5.0;-16.0;9.0;-27;-104.0
-20;-242.0;-768.0;3.0;-14.0;14.0;-27;-76.0
-20;-242.0;-769.0;-18.0;-49.0;-2.0;-27;-78.0
-20;-245.0;-769.0;-1.0;0.0;6.0;-27;-43.0
-42;-268.0;-234.0;197.0;167.0;225.0;-26;-67.0
-20;-250.0;-768.0;-17.0;-20.0;-7.0;-27;-69.0
-20;-248.0;-769.0;-31.0;-8.0;-11.0;-27;-71.0
-20;-249.0;-766.0;-7.0;3.0;-4.0;-27;-69.0
-20;-254.0;-766.0;-16.0;-15.0;-4.0;-27;-74.0
-20;-252.0;-764.0;-3.0;-14.0;8.0;-27;-74.0
-20;-254.0;-756.0;-9.0;11.0;-36.0;-27;-42.0
-20;-254.0;-754.0;-3.0;-32.0;-21.0;-27;-124.0
-20;-261.0;-753.0;-12.0;-54.0;6.0;-27;-60.0
-20;-262.0;-755.0;14.0;-9.0;29.0;-27;-94.0
-20;-253.0;-759.0;-12.0;-24.0;-11.0;-27;-54.0
-20;-255.0;-758.0;29.0;-26.0;-2.0;-27;-51.0
-20;-259.0;-746.0;-5.0;-6.0;-24.0;-27;-31.0
-20;-257.0;-752.0;5.0;20.0;15.0;-27;99.0
-20;-268.0;-769.0;-9.0;-6.0;12.0;-27;-37.0
-20;-265.0;-771.0;-22.0;-14.0;-6.0;-27;-15.0
-20;-256.0;-769.0;-22.0;20.0;4.0;-27;3.0
-20;-261.0;-771.0;10.0;33.0;29.0;-27;-47.0
-20;-252.0;-773.0;-40.0;-67.0;-3.0;-26;-152.0
-20;-266.0;-773.0;4.0;-35.0;2.0;-27;-1.0
-20;-261.0;-767.0;-7.0;-23.0;-23.0;-27;-171.0
-20;-298.0;-714.0;-10.0;-7.0;20.0;-28;-213.0
-21;-397.0;-421.0;166.0;-131.0;139.0;-27;-19.0
-21;-410.0;-422.0;60.0;-50.0;112.0;-27;118.0
-24;25.0;-346.0;-3.0;-47.0;3.0;-29;-96.0
-21;-435.0;-421.0;-33.0;77.0;-21.0;-27;260.0
-20;-303.0;-434.0;58.0;-161.0;-44.0;-28;-299.0
-20;-232.0;-753.0;12.0;72.0;34.0;-26;-97.0
-20;-243.0;-744.0;-14.0;42.0;-7.0;-26;-138.0
-24;86.0;-433.0;-65.0;39.0;-1.0;-29;107.0
-19;-246.0;-758.0;-42.0;41.0;0.0;-27;-82.0
-24;11.0;-426.0;-9.0;59.0;74.0;-29;5.0
-17;-241.0;-757.0;-27.0;-18.0;-73.0;-26;-132.0
-24;-39.0;-435.0;14.0;-51.0;10.0;-29;-283.0
-17;-235.0;-759.0;-29.0;-8.0;9.0;-27;-27.0
-24;-51.0;-428.0;36.0;-56.0;43.0;-29;-221.0
-24;-41.0;-439.0;-87.0;34.0;-49.0;-29;98.0
-19;-251.0;-758.0;-14.0;-44.0;-68.0;-27;-81.0
-19;-235.0;-767.0;11.0;-18.0;20.0;-27;49.0
-24;-47.0;-435.0;14.0;-48.0;26.0;-29;-238.0
-24;-53.0;-441.0;8.0;-32.0;18.0;-29;-263.0
-24;-54.0;-439.0;6.0;-57.0;-17.0;-30;-257.0
-19;-256.0;-774.0;29.0;-33.0;-24.0;-26;40.0
-20;-252.0;-790.0;-28.0;-34.0;9.0;-26;-41.0
-20;-239.0;-793.0;-21.0;1.0;6.0;-26;-73.0
-20;-240.0;-793.0;5.0;-43.0;10.0;-27;-47.0
-20;-242.0;-792.0;16.0;-23.0;-5.0;-26;-69.0
-24;-56.0;-437.0;8.0;-5.0;-26.0;-29;165.0
-20;-242.0;-792.0;3.0;-23.0;-32.0;-26;-66.0
-24;-33.0;-467.0;-24.0;35.0;-65.0;-28;157.0
-24;76.0;-457.0;-101.0;18.0;-146.0;-29;373.0
-24;-71.0;-454.0;-90.0;21.0;-104.0;-25;26.0
-20;-233.0;-788.0;-9.0;-36.0;3.0;-26;-93.0
-23;-232.0;-381.0;-197.0;204.0;-170.0;-42;37.0
-22;-164.0;-373.0;-28.0;125.0;-73.0;-28;218.0
-20;-241.0;-789.0;-16.0;-2.0;9.0;-26;-60.0
-20;-244.0;-788.0;-46.0;-20.0;3.0;-26;-75.0
-20;-231.0;-784.0;-8.0;-12.0;4.0;-26;-23.0
-19;-229.0;-796.0;-10.0;-34.0;-16.0;-27;-46.0
-19;-209.0;-755.0;39.0;-27.0;48.0;-26;-152.0
-19;-235.0;-748.0;20.0;-47.0;-7.0;-26;66.0
-19;-215.0;-735.0;13.0;-10.0;-9.0;-26;5.0
-19;-218.0;-735.0;24.0;-19.0;18.0;-26;-43.0
-19;-133.0;-666.0;-88.0;147.0;78.0;-24;-42.0
-24;-277.0;-770.0;11.0;-14.0;91.0;-27;-49.0
-25;-276.0;-773.0;8.0;3.0;-6.0;-27;21.0
-25;-282.0;-773.0;12.0;-12.0;2.0;-27;-40.0
-25;-281.0;-773.0;13.0;-35.0;-19.0;-27;-65.0
-25;-286.0;-773.0;13.0;-54.0;-4.0;-27;4.0
-25;-282.0;-770.0;8.0;-16.0;52.0;-27;-54.0
-25;-238.0;-753.0;0.0;22.0;1.0;-27;-196.0
-26;-254.0;-453.0;209.0;-90.0;166.0;-27;117.0
-25;-320.0;-358.0;76.0;-282.0;77.0;-27;-167.0
-25;-334.0;-337.0;97.0;-255.0;49.0;-27;-94.0
-25;-365.0;-316.0;55.0;-270.0;92.0;-27;-287.0
-25;-360.0;-318.0;66.0;-140.0;63.0;-27;-437.0
-25;-342.0;-431.0;23.0;-114.0;64.0;-27;-264.0
-25;-349.0;-488.0;16.0;-254.0;41.0;-27;-231.0
-25;-418.0;-524.0;-14.0;17.0;-25.0;-27;-139.0
-25;-418.0;-534.0;-48.0;-35.0;-21.0;-27;-124.0
-25;-402.0;-638.0;-1.0;-24.0;-52.0;-27;92.0
-25;-406.0;-640.0;5.0;-125.0;-34.0;-27;23.0
-25;-406.0;-634.0;-15.0;-82.0;-19.0;-27;-41.0
-25;-408.0;-630.0;4.0;-50.0;-21.0;-27;-17.0
-25;-402.0;-635.0;-40.0;55.0;-12.0;-27;5.0
-25;-414.0;-640.0;28.0;9.0;-6.0;-27;-2.0
-25;-374.0;-618.0;-7.0;126.0;5.0;-27;-78.0
-25;-374.0;-562.0;31.0;-137.0;64.0;-27;-120.0
-25;-402.0;-563.0;19.0;-135.0;-22.0;-27;-361.0
-25;-399.0;-578.0;3.0;-96.0;-60.0;-27;-357.0
-27;-445.0;-548.0;18.0;-115.0;92.0;-27;70.0
-27;-432.0;-570.0;-62.0;-131.0;-2.0;-27;178.0
-27;-367.0;-532.0;96.0;57.0;108.0;-27;-291.0
-34;-431.0;-499.0;87.0;-270.0;-25.0;-27;-220.0
-25;-217.0;-329.0;-270.0;154.0;-58.0;-27;-200.0
-29;-63.0;-455.0;-167.0;5.0;-144.0;-27;-26.0
-28;-324.0;-717.0;43.0;-89.0;126.0;-27;-58.0
-28;-369.0;-723.0;30.0;-16.0;137.0;-28;-155.0
-28;-325.0;-700.0;87.0;-160.0;112.0;-32;-107.0
-15;-271.0;-381.0;53.0;99.0;-167.0;-42;-356.0
-40;-20.0;-454.0;170.0;41.0;-205.0;-31;-50.0
-31;-228.0;-137.0;84.0;-33.0;168.0;-29;-159.0
-39;-79.0;-570.0;-134.0;86.0;118.0;-31;151.0
-42;-51.0;-610.0;-33.0;-29.0;-162.0;-33;128.0
-33;-72.0;-339.0;-51.0;-63.0;-86.0;-86;-225.0
-44;-208.0;-105.0;32.0;-96.0;-11.0;-31;137.0
-50;-305.0;-261.0;310.0;-45.0;322.0;-29;-112.0
-28;-226.0;-691.0;-154.0;-44.0;24.0;-17;-57.0
-21;-484.0;-508.0;184.0;77.0;38.0;-29;139.0
-26;-253.0;-894.0;-22.0;14.0;44.0;-29;-81.0
-31;-89.0;-414.0;82.0;404.0;75.0;-45;-166.0
-51;-212.0;-581.0;519.0;312.0;315.0;-39;-301.0
-57;-315.0;-673.0;337.0;-13.0;174.0;-41;-567.0
-35;-305.0;-124.0;-68.0;-4.0;-72.0;-2;1909.0
14;-192.0;-903.0;71.0;-206.0;-101.0;-29;422.0
-41;-261.0;282.0;31.0;6.0;80.0;-30;-206.0
-26;-351.0;-157.0;12.0;-7.0;493.0;-33;636.0
-25;-296.0;-280.0;-6.0;-49.0;-169.0;-35;-899.0
-24;-231.0;-43.0;34.0;480.0;-58.0;-34;-120.0
-27;-248.0;-91.0;143.0;-53.0;100.0;-29;-1460.0
-28;-572.0;115.0;-75.0;230.0;228.0;-21;-31.0
-32;-233.0;424.0;-122.0;-26.0;30.0;-62;-122.0
-23;-313.0;120.0;27.0;-38.0;64.0;-27;-142.0
-23;-312.0;120.0;3.0;-19.0;-3.0;-26;-59.0
-31;-104.0;-373.0;161.0;382.0;72.0;-44;-165.0
-59;-267.0;-731.0;131.0;-231.0;43.0;-15;184.0
-25;-260.0;-306.0;-127.0;462.0;-20.0;-35;114.0
-22;-481.0;184.0;-70.0;88.0;62.0;-27;-711.0
-29;-334.0;146.0;-300.0;90.0;-287.0;-32;456.0
-24;-162.0;-82.0;-49.0;321.0;102.0;-34;-28.0
-25;-271.0;-304.0;15.0;-381.0;97.0;-35;258.0
-29;-211.0;-256.0;-178.0;935.0;-141.0;-37;154.0
-27;-295.0;-95.0;-28.0;-114.0;-43.0;-37;-595.0
-27;-282.0;-230.0;17.0;140.0;70.0;-37;-872.0
-29;-42.0;-300.0;129.0;282.0;114.0;-46;-200.0
-24;-139.0;162.0;279.0;-138.0;190.0;-29;-135.0
-19;-201.0;-613.0;48.0;-253.0;82.0;-49;236.0
-34;-161.0;-238.0;-251.0;-185.0;-292.0;-43;165.0
-24;-259.0;-12.0;226.0;87.0;215.0;-33;-5.0
-24;-271.0;-2.0;180.0;116.0;346.0;-33;-130.0
-26;-270.0;-883.0;99.0;-125.0;-28.0;-29;-106.0
-22;-346.0;358.0;198.0;-94.0;653.0;-28;196.0
-27;-268.0;-71.0;6.0;31.0;-8.0;-37;613.0
-25;-231.0;-76.0;308.0;-124.0;42.0;-35;161.0
-56;-163.0;272.0;-33.0;-92.0;-163.0;-60;-489.0
-32;-576.0;-193.0;61.0;162.0;-27.0;-34;36.0
-27;-76.0;-673.0;-29.0;180.0;-19.0;-28;-234.0
-23;-214.0;354.0;-18.0;-452.0;-58.0;-24;-172.0
-37;-327.0;-117.0;19.0;302.0;77.0;-42;-215.0
-37;-272.0;-169.0;4.0;345.0;177.0;-42;-319.0
-24;-407.0;-37.0;113.0;-141.0;167.0;-20;186.0
-9;-531.0;27.0;-468.0;220.0;-633.0;-22;-118.0
-20;-317.0;292.0;-198.0;78.0;-139.0;-27;79.0
-38;-228.0;280.0;-381.0;1007.0;-452.0;-19;-88.0
-50;-40.0;318.0;-117.0;-47.0;-149.0;-77;492.0
-24;-555.0;-138.0;63.0;126.0;-132.0;-28;148.0
-25;-291.0;-330.0;7.0;667.0;27.0;-35;-196.0
-31;-118.0;-274.0;-217.0;-465.0;-236.0;-43;105.0
-33;-178.0;-376.0;76.0;344.0;167.0;-43;-100.0
-23;-218.0;-11.0;114.0;-13.0;126.0;-29;-340.0
-18;-310.0;453.0;-871.0;617.0;-1044.0;-23;209.0
-31;-109.0;-331.0;-153.0;-647.0;-182.0;-43;58.0
-33;-562.0;-81.0;106.0;97.0;24.0;-34;-245.0
-26;-274.0;-892.0;29.0;1.0;18.0;-29;-24.0
-32;-304.0;-551.0;98.0;-450.0;141.0;-30;-540.0
-44;-375.0;-300.0;172.0;-313.0;232.0;-32;-370.0
-24;-186.0;-84.0;164.0;-230.0;-514.0;-34;790.0
-76;-277.0;-40.0;220.0;80.0;390.0;-24;-732.0
-29;-90.0;-335.0;110.0;465.0;147.0;-43;-233.0
-20;-626.0;61.0;-39.0;393.0;138.0;-29;121.0
-56;-274.0;390.0;-122.0;484.0;171.0;-28;432.0
-14;-161.0;-412.0;-209.0;71.0;-514.0;-18;2613.0
-26;-304.0;-904.0;42.0;-32.0;54.0;-29;-69.0
-26;-251.0;-906.0;64.0;-32.0;13.0;-29;-87.0
-32;-333.0;-487.0;23.0;41.0;-3.0;-30;-473.0
-25;-374.0;-604.0;215.0;-593.0;226.0;-27;-4.0
-32;-384.0;-465.0;222.0;-224.0;363.0;-30;-51.0
-29;-498.0;5.0;-19.0;164.0;-126.0;-36;391.0
-36;-160.0;-584.0;314.0;-61.0;618.0;-23;-632.0
-32;-397.0;-541.0;-207.0;-286.0;-217.0;-30;12.0
-32;-401.0;-540.0;-138.0;82.0;-197.0;-30;158.0
-32;-409.0;-544.0;-63.0;323.0;-159.0;-30;-156.0
-31;-146.0;-199.0;304.0;625.0;433.0;-45;-238.0
-26;-203.0;-899.0;44.0;-29.0;29.0;-29;-40.0
-26;-277.0;-882.0;-61.0;60.0;39.0;-29;23.0
-50;-249.0;-456.0;-286.0;-136.0;-442.0;-23;524.0
-31;-328.0;-136.0;-373.0;160.0;-517.0;-35;983.0
-34;-73.0;-199.0;-294.0;1592.0;-212.0;-29;43.0
-25;-234.0;31.0;115.0;-285.0;114.0;-35;96.0
-13;874.0;-529.0;-94.0;-225.0;-86.0;16;-169.0
-22;834.0;-502.0;-24.0;76.0;68.0;8;-45.0
-20;-404.0;-311.0;150.0;-313.0;36.0;-27;-260.0
-37;-438.0;-348.0;159.0;322.0;-29.0;-32;186.0
-30;-540.0;-355.0;-219.0;247.0;-17.0;-26;-641.0
-27;-277.0;-88.0;19.0;-410.0;-601.0;-37;-536.0
-45;-552.0;-611.0;348.0;-516.0;346.0;-30;-564.0
-26;-82.0;-786.0;21.0;-25.0;-21.0;-29;-64.0
-26;-73.0;-389.0;253.0;316.0;193.0;-44;-65.0
-10;-115.0;-399.0;337.0;-531.0;428.0;-17;138.0
-26;-84.0;-730.0;19.0;-137.0;14.0;-29;-80.0
-26;-87.0;-829.0;1.0;-104.0;-17.0;-29;-60.0
-21;-208.0;-673.0;-117.0;249.0;-37.0;-29;-191.0
-26;-128.0;-270.0;92.0;-414.0;203.0;-44;-44.0
-25;-81.0;-776.0;-12.0;-111.0;4.0;-29;-57.0
-41;-559.0;3.0;32.0;-36.0;19.0;-27;-35.0
-25;-80.0;-825.0;6.0;-104.0;-37.0;-29;-15.0
-23;-303.0;-49.0;17.0;-790.0;-81.0;-42;-2.0
-25;-83.0;-860.0;20.0;-60.0;-133.0;-29;-2.0
-37;-290.0;-153.0;-120.0;-524.0;-224.0;-42;198.0
-30;-398.0;-278.0;-12.0;337.0;48.0;-31;-223.0
-27;-81.0;-758.0;2.0;67.0;11.0;-29;107.0
-48;-514.0;-13.0;105.0;55.0;150.0;-27;-230.0
-27;-84.0;-822.0;23.0;-85.0;116.0;-29;-82.0
-19;-155.0;-313.0;-110.0;21.0;190.0;11;501.0
-28;-93.0;-550.0;-3.0;319.0;108.0;-29;-218.0
-12;-322.0;-444.0;-202.0;-367.0;308.0;-36;-180.0
-27;-99.0;-780.0;32.0;-160.0;48.0;-28;-123.0
-28;-112.0;-697.0;25.0;-35.0;223.0;-30;-216.0
-42;-306.0;-103.0;251.0;-257.0;267.0;-32;-340.0
-18;-116.0;-486.0;130.0;-41.0;157.0;-23;722.0
-36;-307.0;-214.0;128.0;-184.0;41.0;-24;-715.0
-20;-258.0;-708.0;-32.0;-99.0;-103.0;-28;-475.0
-19;-290.0;-286.0;-289.0;676.0;-307.0;-27;242.0
-31;46.0;-424.0;85.0;-137.0;3.0;-28;191.0
-31;-11.0;-621.0;53.0;-94.0;189.0;-28;39.0
-36;-362.0;-138.0;-222.0;194.0;-213.0;-42;89.0
-39;-226.0;-681.0;217.0;-772.0;-136.0;-29;-385.0
-15;-60.0;-306.0;-109.0;180.0;-303.0;-30;-95.0
-38;-200.0;-481.0;221.0;-381.0;36.0;-33;272.0
-25;-315.0;-295.0;3.0;-610.0;-58.0;-35;-72.0
-10;-200.0;-437.0;-169.0;-2.0;173.0;-36;-1499.0
-25;-171.0;-158.0;43.0;357.0;100.0;-35;-117.0
-24;-278.0;-66.0;-13.0;612.0;389.0;-33;-163.0
-26;-255.0;-865.0;7.0;-52.0;-60.0;-29;-154.0
-36;-350.0;-152.0;-222.0;319.0;-168.0;-42;42.0
-27;-294.0;-107.0;121.0;-14.0;207.0;-44;-368.0
-26;-300.0;-874.0;-35.0;48.0;-29.0;-29;-107.0
-26;-244.0;-938.0;21.0;-155.0;-138.0;-29;105.0
-24;-220.0;-31.0;-23.0;-208.0;-264.0;-33;367.0
-26;-285.0;-865.0;-20.0;5.0;96.0;-29;-37.0
-26;-189.0;-116.0;87.0;-251.0;105.0;-43;-363.0
-31;-92.0;-361.0;-130.0;-472.0;-57.0;-44;38.0
-39;-117.0;-549.0;-283.0;291.0;163.0;-25;118.0
-26;-262.0;262.0;410.0;-285.0;386.0;-60;-965.0
-36;-156.0;-276.0;-391.0;361.0;-356.0;-42;358.0
-26;-286.0;-879.0;34.0;78.0;67.0;-29;-39.0
-68;-261.0;-159.0;314.0;-362.0;191.0;-26;-470.0
-26;-191.0;-136.0;149.0;369.0;-75.0;-37;-247.0
-26;-110.0;-134.0;144.0;279.0;-55.0;-37;-225.0
-27;-244.0;-188.0;126.0;-597.0;87.0;-37;-97.0
-26;-285.0;-877.0;37.0;44.0;59.0;-29;-91.0
-22;163.0;-714.0;175.0;-526.0;500.0;-28;829.0
-23;-287.0;6.0;21.0;-520.0;-112.0;-35;1.0
-26;-299.0;-881.0;40.0;-16.0;54.0;-29;18.0
-27;-301.0;-891.0;-5.0;61.0;82.0;-29;45.0
-51;-290.0;-345.0;337.0;-327.0;244.0;-15;225.0
-88;-337.0;-579.0;288.0;-18.0;258.0;-12;-82.0
-84;-306.0;-692.0;350.0;187.0;367.0;-12;75.0
-32;-348.0;-603.0;58.0;129.0;-94.0;-30;1163.0
-25;-139.0;-321.0;268.0;-235.0;93.0;-35;-303.0
-26;-193.0;-247.0;-38.0;287.0;238.0;-43;51.0
-61;-176.0;422.0;229.0;-439.0;377.0;-30;-599.0
-32;-210.0;-556.0;-163.0;-71.0;-628.0;-30;-395.0
-26;-285.0;-866.0;34.0;107.0;73.0;-29;59.0
-43;-176.0;-80.0;302.0;-327.0;111.0;-28;1.0
-85;-263.0;170.0;294.0;-277.0;102.0;-35;152.0
-9;-35.0;-409.0;63.0;-431.0;-411.0;-49;204.0
-26;-283.0;-868.0;21.0;-53.0;25.0;-29;-71.0
-26;-149.0;-307.0;-106.0;-347.0;78.0;-44;-269.0
-29;-217.0;-34.0;-122.0;-334.0;53.0;-37;31.0
-31;-112.0;-338.0;129.0;431.0;136.0;-44;-94.0
-26;-163.0;-275.0;-86.0;-249.0;-87.0;-44;-417.0
-28;-229.0;-108.0;61.0;189.0;-160.0;-37;-353.0
-27;-161.0;-250.0;75.0;81.0;114.0;-44;-522.0
-27;-279.0;-925.0;-5.0;-10.0;-9.0;-29;-129.0
-27;-289.0;-927.0;17.0;-17.0;21.0;-29;-120.0
-27;-296.0;-193.0;26.0;-585.0;-239.0;-37;813.0
-27;-310.0;-910.0;-24.0;20.0;-23.0;-29;-118.0
-21;-355.0;301.0;105.0;-242.0;-372.0;-24;444.0
24;-244.0;-455.0;-119.0;275.0;-114.0;-42;174.0
-26;-347.0;17.0;-90.0;11.0;-139.0;-33;145.0
-44;-335.0;199.0;-78.0;-302.0;33.0;-16;-1179.0
-26;-299.0;-914.0;-16.0;50.0;30.0;-29;-107.0
-30;-324.0;-51.0;94.0;-2.0;105.0;-27;298.0
-82;-145.0;-35.0;143.0;-266.0;81.0;-27;168.0
-31;-616.0;-201.0;48.0;60.0;82.0;-33;136.0
-11;-103.0;-86.0;-272.0;117.0;-173.0;-27;137.0
-27;-260.0;155.0;-127.0;216.0;-264.0;-36;-261.0
-29;-281.0;5.0;-204.0;1.0;-159.0;-80;-461.0
-32;-190.0;-289.0;-224.0;-249.0;364.0;-43;-256.0
-25;-228.0;-14.0;147.0;258.0;166.0;-33;71.0
-26;-285.0;-856.0;-9.0;3.0;-20.0;-29;-43.0
-23;-119.0;116.0;-406.0;-366.0;-441.0;-28;129.0
-25;-247.0;35.0;111.0;278.0;115.0;-33;22.0
-27;-68.0;-62.0;-50.0;172.0;-143.0;-45;83.0
-42;-269.0;-813.0;-142.0;267.0;-141.0;-27;93.0
-27;-52.0;-55.0;-60.0;202.0;-122.0;-45;94.0
-33;-235.0;272.0;-173.0;239.0;-108.0;-45;67.0
-26;-288.0;-923.0;-7.0;-4.0;27.0;-29;-136.0
-26;-308.0;-922.0;3.0;31.0;-4.0;-29;-58.0
-16;-203.0;-860.0;-76.0;77.0;-50.0;-30;91.0
-28;-477.0;-158.0;-255.0;-197.0;113.0;-17;-52.0
-52;-323.0;103.0;194.0;246.0;394.0;-17;-797.0
-74;-411.0;175.0;258.0;-353.0;418.0;-15;116.0
3;-214.0;179.0;-141.0;313.0;-263.0;-36;708.0
9;-304.0;-884.0;25.0;-60.0;-24.0;-30;-152.0
-54;-19.0;-641.0;136.0;6.0;120.0;-29;-374.0
-54;12.0;-639.0;81.0;-30.0;2.0;-30;-247.0
-54;19.0;-643.0;19.0;56.0;-109.0;-30;-221.0
-54;25.0;-637.0;-61.0;-60.0;-123.0;-31;-143.0
-26;-290.0;-856.0;-9.0;16.0;-10.0;-29;-9.0
-22;35.0;476.0;-480.0;429.0;205.0;-26;54.0
2;-311.0;-940.0;104.0;-200.0;-90.0;-29;33.0
-26;-312.0;-922.0;-16.0;18.0;13.0;-29;-47.0
-18;-242.0;-479.0;13.0;-173.0;-109.0;13;-408.0
-26;-253.0;-915.0;-7.0;-35.0;11.0;-29;-15.0
-27;-240.0;-727.0;-222.0;62.0;71.0;-28;202.0
-7;-136.0;-495.0;85.0;191.0;295.0;12;-221.0
-27;-610.0;-53.0;-23.0;-39.0;-33.0;-40;228.0
-26;-247.0;-862.0;-8.0;-19.0;-48.0;-29;-32.0
-25;-375.0;-665.0;213.0;-209.0;247.0;-27;247.0
-29;-251.0;-940.0;-69.0;676.0;15.0;-28;127.0
-21;-213.0;-666.0;-98.0;-847.0;-804.0;-29;947.0
-81;-359.0;-552.0;246.0;-181.0;303.0;-11;-448.0
-38;-142.0;-548.0;-188.0;224.0;393.0;-31;-169.0
-26;-244.0;-865.0;-42.0;-103.0;-104.0;-29;-68.0
-25;-496.0;-157.0;-103.0;-75.0;-105.0;-28;241.0
-23;-616.0;29.0;174.0;-223.0;67.0;-31;-109.0
-28;-251.0;-222.0;-48.0;49.0;-323.0;-29;205.0
-27;-732.0;-111.0;-81.0;-303.0;-115.0;-43;-33.0
-26;-252.0;-879.0;9.0;-40.0;-4.0;-29;-116.0
-25;-572.0;-95.0;-32.0;-46.0;-158.0;-28;7.0
-26;-234.0;-879.0;30.0;-63.0;-21.0;-29;-117.0
-26;-245.0;-870.0;-13.0;-10.0;-37.0;-29;-76.0
-25;-364.0;-4.0;-46.0;263.0;-304.0;-28;-5.0
-26;-603.0;87.0;91.0;-749.0;-649.0;-35;272.0
-26;-267.0;-909.0;-8.0;-11.0;-16.0;-29;79.0
-36;-192.0;-501.0;252.0;-356.0;12.0;-30;164.0
-37;-203.0;-515.0;308.0;-28.0;101.0;-30;248.0
-37;-132.0;-520.0;329.0;-27.0;119.0;-30;304.0
-39;-148.0;-476.0;428.0;-108.0;132.0;-30;40.0
-26;-239.0;-869.0;15.0;-2.0;26.0;-29;-87.0
-24;-337.0;25.0;61.0;-303.0;-124.0;-27;-217.0
-26;-238.0;-865.0;-12.0;0.0;5.0;-29;-207.0
-26;-285.0;-797.0;18.0;-194.0;-174.0;-29;-131.0
-31;-277.0;-948.0;35.0;384.0;260.0;-21;-184.0
-21;-414.0;-480.0;-336.0;371.0;-288.0;-27;396.0
-26;-242.0;-844.0;-60.0;-26.0;-56.0;-29;-298.0
-25;-355.0;-192.0;-56.0;4.0;441.0;-35;-1218.0
-49;-532.0;-251.0;52.0;261.0;120.0;-14;-318.0
-27;-153.0;-133.0;-237.0;-315.0;-85.0;-37;28.0
-24;-180.0;334.0;-31.0;157.0;-29.0;-27;-424.0
-16;-475.0;-347.0;87.0;-146.0;295.0;-36;158.0
-27;-264.0;-910.0;-4.0;-15.0;15.0;-29;-160.0
-30;-234.0;-482.0;83.0;-304.0;208.0;-63;-357.0
16;101.0;-897.0;598.0;-954.0;1485.0;-14;-1134.0
-21;-114.0;-594.0;-188.0;477.0;183.0;-27;-710.0
-23;-509.0;19.0;164.0;-187.0;199.0;-32;-428.0
-23;-259.0;219.0;-41.0;-379.0;-19.0;-29;-207.0
-27;-166.0;-99.0;-235.0;-311.0;-25.0;-37;16.0
-4;-145.0;-846.0;23.0;-90.0;-177.0;-85;-147.0
-23;-419.0;-250.0;-133.0;-105.0;-589.0;-8;-96.0
-23;-382.0;-119.0;-291.0;376.0;-380.0;-28;-696.0
-4;-129.0;-833.0;-49.0;-153.0;-75.0;-82;-72.0
-37;-209.0;356.0;29.0;-426.0;420.0;-25;-216.0
-29;-154.0;-256.0;117.0;-18.0;121.0;-14;-485.0
-27;-189.0;3.0;121.0;313.0;109.0;-34;-126.0
-28;-323.0;-729.0;30.0;64.0;116.0;-27;-262.0
-12;-279.0;24.0;126.0;87.0;77.0;-18;170.0
-26;-246.0;-840.0;-52.0;-13.0;-89.0;-29;-285.0
-27;-143.0;-619.0;-16.0;-317.0;300.0;-27;-273.0
-26;-106.0;-597.0;-10.0;-312.0;203.0;-27;-311.0
-24;-471.0;133.0;109.0;-36.0;90.0;-32;-360.0
-27;-60.0;-437.0;-177.0;24.0;-202.0;-27;187.0
-20;-594.0;77.0;-14.0;506.0;-60.0;-30;-229.0
-25;-384.0;-227.0;50.0;-382.0;71.0;-35;178.0
-87;-262.0;-504.0;263.0;-188.0;149.0;-37;129.0
-25;-340.0;453.0;258.0;-221.0;44.0;-24;636.0
-29;-305.0;64.0;64.0;20.0;39.0;-37;282.0
-29;-306.0;38.0;15.0;25.0;-23.0;-37;169.0
-30;-625.0;-209.0;41.0;-55.0;243.0;-33;-22.0
-20;-309.0;320.0;-86.0;-70.0;-98.0;-27;16.0
-31;-84.0;-371.0;42.0;421.0;38.0;-45;-278.0
-24;-367.0;447.0;-781.0;-25.0;96.0;-27;175.0
-31;-225.0;-917.0;163.0;-354.0;329.0;-22;-1051.0
-11;412.0;-1059.0;-1082.0;185.0;-642.0;-7;114.0
-26;-252.0;-839.0;-83.0;38.0;-120.0;-29;-133.0
-22;-26.0;-6.0;-78.0;102.0;-69.0;-28;49.0
-25;-321.0;-303.0;-13.0;-134.0;-147.0;-35;551.0
-22;-13.0;-7.0;-25.0;141.0;41.0;-28;-144.0
-26;-285.0;-855.0;36.0;-11.0;36.0;-29;-36.0
-26;-462.0;-410.0;-118.0;285.0;-174.0;-27;-218.0
