InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-50.0;654.0;-804.0;610.0;530.0;564.0;686.0
-50.0;653.0;-804.0;609.0;?;563.0;686.0
?;652.0;?;608.0;?;563.0;686.0
-54.0;651.0;-803.0;607.0;531.0;563.0;686.0
-55.0;650.0;?;607.0;532.0;563.0;686.0
-57.0;649.0;-801.0;607.0;534.0;563.0;?
-59.0;648.0;-800.0;606.0;535.0;564.0;687.0
?;648.0;-800.0;606.0;536.0;565.0;?
?;647.0;-799.0;?;538.0;?;689.0
-62.0;646.0;-799.0;604.0;538.0;?;?
-62.0;?;-799.0;603.0;538.0;566.0;690.0
-63.0;645.0;-799.0;603.0;538.0;?;691.0
-63.0;645.0;-799.0;604.0;538.0;?;691.0
-64.0;645.0;?;605.0;?;566.0;?
-66.0;646.0;-799.0;606.0;536.0;?;690.0
-67.0;645.0;-800.0;?;535.0;564.0;689.0
-68.0;645.0;?;606.0;535.0;562.0;688.0
-69.0;645.0;-800.0;605.0;535.0;561.0;688.0
?;645.0;-799.0;605.0;535.0;?;687.0
-70.0;?;-799.0;605.0;536.0;?;?
-71.0;644.0;?;605.0;?;?;687.0
?;644.0;?;606.0;537.0;559.0;?
-71.0;644.0;?;607.0;537.0;?;688.0
-72.0;?;-800.0;608.0;536.0;561.0;688.0
-75.0;643.0;?;?;534.0;561.0;689.0
?;642.0;-802.0;610.0;530.0;?;?
-83.0;?;?;610.0;526.0;557.0;687.0
-88.0;?;?;611.0;523.0;554.0;684.0
-93.0;645.0;-806.0;612.0;520.0;552.0;681.0
-97.0;648.0;-807.0;614.0;517.0;550.0;677.0
-98.0;649.0;-808.0;618.0;?;?;676.0
?;?;-809.0;622.0;512.0;544.0;?
-100.0;648.0;?;622.0;510.0;?;675.0
-105.0;645.0;?;?;509.0;?;?
-110.0;?;?;618.0;508.0;?;675.0
-116.0;?;-803.0;615.0;508.0;540.0;676.0
?;639.0;-801.0;?;507.0;543.0;?
-131.0;?;-798.0;606.0;506.0;544.0;677.0
-138.0;?;-795.0;601.0;505.0;545.0;678.0
?;631.0;-792.0;597.0;505.0;544.0;679.0
-149.0;?;-790.0;594.0;504.0;542.0;678.0
?;626.0;-788.0;?;?;?;677.0
-162.0;623.0;-786.0;589.0;500.0;533.0;676.0
-169.0;621.0;-783.0;586.0;497.0;526.0;673.0
-176.0;619.0;-781.0;583.0;495.0;519.0;669.0
-181.0;617.0;-779.0;581.0;?;?;?
-185.0;615.0;-778.0;579.0;491.0;?;664.0
-185.0;615.0;-778.0;578.0;490.0;497.0;?
-184.0;617.0;-778.0;578.0;490.0;?;658.0
-181.0;620.0;-781.0;580.0;490.0;491.0;656.0
-179.0;623.0;-783.0;?;490.0;?;654.0
?;?;-785.0;?;490.0;?;?
-183.0;?;-787.0;576.0;488.0;?;648.0
-185.0;?;-788.0;571.0;484.0;479.0;647.0
-184.0;609.0;-790.0;567.0;481.0;478.0;646.0
-182.0;608.0;-792.0;566.0;482.0;480.0;647.0
-182.0;611.0;?;569.0;?;?;?
-186.0;615.0;?;?;483.0;492.0;650.0
-191.0;619.0;-790.0;?;485.0;?;653.0
?;621.0;-788.0;?;?;505.0;?
-189.0;622.0;-787.0;?;494.0;508.0;?
-178.0;?;-788.0;?;501.0;?;662.0
?;622.0;-790.0;582.0;509.0;513.0;?
?;624.0;?;587.0;516.0;517.0;670.0
-133.0;627.0;-793.0;591.0;522.0;?;673.0
?;629.0;-795.0;595.0;527.0;530.0;?
-99.0;?;-798.0;597.0;531.0;536.0;?
-86.0;633.0;-804.0;598.0;533.0;541.0;680.0
-77.0;634.0;-807.0;?;534.0;546.0;682.0
-81.0;635.0;-807.0;598.0;532.0;?;683.0
-91.0;635.0;-805.0;598.0;?;553.0;685.0
-101.0;635.0;-802.0;597.0;525.0;554.0;686.0
-107.0;?;-799.0;?;523.0;553.0;687.0
?;632.0;-798.0;593.0;525.0;553.0;689.0
-107.0;632.0;-796.0;592.0;?;555.0;690.0
-104.0;633.0;-794.0;593.0;534.0;557.0;691.0
-102.0;634.0;-792.0;593.0;538.0;559.0;692.0
?;634.0;?;593.0;540.0;560.0;693.0
?;634.0;-789.0;592.0;542.0;561.0;?
-96.0;633.0;-788.0;?;542.0;561.0;694.0
-95.0;633.0;?;?;542.0;560.0;?
?;?;-789.0;591.0;540.0;559.0;693.0
-95.0;632.0;?;590.0;540.0;558.0;692.0
-98.0;?;-789.0;589.0;538.0;?;692.0
-103.0;?;-789.0;?;537.0;554.0;?
?;?;-788.0;588.0;536.0;552.0;?
?;629.0;?;?;535.0;550.0;689.0
-114.0;629.0;-787.0;586.0;?;548.0;?
?;628.0;-787.0;585.0;533.0;547.0;687.0
-121.0;627.0;-786.0;585.0;532.0;546.0;687.0
?;627.0;-786.0;585.0;531.0;544.0;686.0
?;627.0;-785.0;585.0;531.0;544.0;?
-129.0;626.0;-785.0;?;530.0;543.0;?
?;625.0;-784.0;?;530.0;?;?
?;625.0;-784.0;584.0;529.0;?;685.0
-132.0;624.0;-784.0;584.0;529.0;?;685.0
-131.0;624.0;-785.0;?;529.0;?;685.0
-130.0;624.0;-786.0;585.0;?;540.0;685.0
-130.0;?;-786.0;585.0;528.0;540.0;685.0
-130.0;622.0;-786.0;585.0;527.0;540.0;685.0
?;620.0;?;584.0;?;?;686.0
-129.0;617.0;-787.0;583.0;525.0;541.0;?
-128.0;612.0;-787.0;581.0;524.0;541.0;?
-129.0;605.0;-786.0;?;523.0;543.0;696.0
-130.0;595.0;-785.0;575.0;522.0;545.0;701.0
-131.0;584.0;?;?;523.0;547.0;708.0
-134.0;573.0;-780.0;568.0;527.0;551.0;?
-138.0;562.0;-775.0;564.0;534.0;555.0;721.0
-144.0;552.0;-770.0;560.0;544.0;560.0;727.0
-153.0;544.0;-763.0;557.0;556.0;566.0;733.0
-163.0;536.0;-756.0;555.0;568.0;573.0;739.0
-173.0;529.0;-748.0;553.0;579.0;?;746.0
-180.0;?;-741.0;553.0;590.0;585.0;752.0
?;515.0;-735.0;554.0;600.0;590.0;?
-189.0;509.0;?;554.0;608.0;594.0;?
-192.0;?;?;?;614.0;598.0;767.0
-196.0;498.0;-722.0;553.0;618.0;600.0;770.0
-197.0;492.0;-719.0;551.0;?;?;773.0
-199.0;487.0;-717.0;548.0;623.0;?;775.0
-198.0;482.0;?;545.0;?;599.0;776.0
-197.0;?;-713.0;542.0;628.0;599.0;?
-195.0;474.0;-712.0;539.0;630.0;599.0;780.0
-194.0;471.0;?;536.0;632.0;600.0;782.0
?;467.0;-711.0;535.0;?;601.0;783.0
-193.0;464.0;-710.0;534.0;?;600.0;784.0
-193.0;460.0;-710.0;532.0;?;599.0;784.0
-195.0;457.0;?;530.0;?;597.0;784.0
-197.0;?;-708.0;528.0;631.0;595.0;784.0
-199.0;452.0;-707.0;526.0;631.0;593.0;784.0
?;?;-706.0;524.0;?;591.0;783.0
-205.0;?;?;522.0;631.0;?;783.0
-208.0;448.0;-704.0;521.0;632.0;?;782.0
?;?;-703.0;521.0;633.0;587.0;?
?;448.0;-703.0;521.0;633.0;?;782.0
-213.0;448.0;-703.0;521.0;?;586.0;?
-215.0;448.0;-702.0;521.0;633.0;586.0;?
?;?;-702.0;?;632.0;586.0;782.0
-216.0;449.0;-703.0;521.0;?;586.0;782.0
-217.0;449.0;-703.0;521.0;629.0;586.0;782.0
-217.0;449.0;-704.0;520.0;628.0;?;?
-217.0;448.0;-703.0;519.0;627.0;586.0;?
-217.0;447.0;-703.0;517.0;627.0;586.0;781.0
-219.0;446.0;-701.0;?;626.0;?;781.0
?;444.0;-699.0;512.0;626.0;585.0;780.0
-226.0;441.0;-696.0;508.0;625.0;584.0;780.0
-230.0;438.0;-692.0;?;626.0;583.0;?
-235.0;?;-688.0;?;626.0;581.0;781.0
-238.0;432.0;-684.0;494.0;627.0;?;781.0
-241.0;428.0;?;489.0;629.0;?;781.0
?;425.0;-675.0;482.0;630.0;578.0;781.0
-249.0;421.0;?;?;?;578.0;782.0
-252.0;419.0;-666.0;?;631.0;580.0;783.0
-254.0;416.0;-662.0;?;632.0;582.0;785.0
-254.0;?;?;?;631.0;581.0;?
-254.0;409.0;-658.0;?;?;?;?
-256.0;405.0;?;459.0;626.0;?;783.0
-260.0;400.0;-654.0;454.0;621.0;558.0;778.0
-266.0;393.0;-653.0;447.0;617.0;546.0;773.0
-272.0;385.0;-651.0;439.0;613.0;533.0;767.0
?;376.0;-649.0;?;610.0;?;762.0
-291.0;368.0;-645.0;422.0;607.0;513.0;758.0
?;360.0;-642.0;?;604.0;506.0;755.0
-316.0;353.0;-637.0;410.0;601.0;500.0;?
?;346.0;-633.0;405.0;599.0;494.0;749.0
-338.0;340.0;-628.0;401.0;598.0;487.0;746.0
-347.0;333.0;-624.0;397.0;598.0;481.0;743.0
-353.0;327.0;-621.0;393.0;597.0;473.0;?
-359.0;321.0;?;390.0;598.0;467.0;739.0
-363.0;315.0;-616.0;388.0;599.0;?;737.0
-366.0;310.0;-614.0;?;599.0;455.0;734.0
?;307.0;-612.0;379.0;599.0;451.0;731.0
-370.0;304.0;-611.0;?;600.0;451.0;732.0
-367.0;302.0;-612.0;378.0;603.0;455.0;?
?;301.0;-614.0;381.0;606.0;460.0;739.0
-360.0;?;-615.0;?;608.0;?;742.0
-358.0;?;-616.0;388.0;610.0;469.0;744.0
?;303.0;-618.0;389.0;611.0;?;745.0
-351.0;303.0;-619.0;?;613.0;472.0;747.0
?;304.0;-621.0;?;615.0;474.0;748.0
-344.0;305.0;-622.0;395.0;617.0;477.0;750.0
-339.0;307.0;-624.0;398.0;620.0;480.0;?
-335.0;310.0;?;402.0;623.0;484.0;754.0
?;313.0;-628.0;406.0;?;487.0;757.0
-325.0;316.0;?;411.0;626.0;492.0;759.0
-319.0;320.0;-634.0;416.0;629.0;496.0;762.0
-313.0;324.0;-637.0;421.0;?;500.0;764.0
?;328.0;?;425.0;634.0;504.0;?
-299.0;331.0;-642.0;428.0;637.0;507.0;768.0
?;333.0;-644.0;431.0;640.0;511.0;769.0
?;336.0;-645.0;432.0;643.0;?;772.0
-282.0;338.0;-646.0;434.0;?;?;774.0
-277.0;339.0;-646.0;?;648.0;529.0;778.0
-272.0;341.0;?;?;?;538.0;781.0
?;345.0;-647.0;440.0;654.0;?;786.0
-259.0;?;-648.0;446.0;?;?;790.0
-253.0;350.0;-650.0;450.0;655.0;559.0;792.0
-249.0;352.0;?;452.0;654.0;558.0;?
?;352.0;-651.0;453.0;?;557.0;791.0
?;353.0;-651.0;451.0;652.0;?;790.0
-244.0;?;-650.0;448.0;651.0;549.0;789.0
-245.0;351.0;-648.0;445.0;652.0;?;789.0
-248.0;350.0;-645.0;?;?;549.0;?
-251.0;350.0;-642.0;447.0;653.0;?;793.0
-254.0;352.0;?;?;654.0;558.0;795.0
-257.0;?;-638.0;453.0;654.0;?;797.0
?;354.0;-637.0;456.0;653.0;566.0;?
-269.0;?;-634.0;458.0;650.0;566.0;797.0
?;354.0;-631.0;455.0;647.0;?;793.0
-288.0;349.0;-628.0;?;?;556.0;789.0
-296.0;345.0;-625.0;439.0;639.0;?;?
-300.0;341.0;-621.0;?;638.0;550.0;788.0
-303.0;338.0;-618.0;428.0;638.0;548.0;788.0
-306.0;335.0;-614.0;423.0;637.0;545.0;787.0
-310.0;?;?;418.0;636.0;539.0;?
-311.0;327.0;-606.0;416.0;635.0;?;782.0
-311.0;324.0;-604.0;413.0;635.0;528.0;779.0
-312.0;321.0;-602.0;407.0;634.0;523.0;776.0
-313.0;318.0;-600.0;?;633.0;519.0;774.0
-316.0;?;?;397.0;630.0;516.0;772.0
?;312.0;-597.0;?;627.0;512.0;771.0
-322.0;?;-597.0;390.0;623.0;507.0;?
-325.0;309.0;-597.0;387.0;618.0;?;766.0
-327.0;?;-598.0;?;613.0;496.0;763.0
?;304.0;?;?;608.0;?;759.0
-331.0;301.0;-599.0;374.0;605.0;480.0;755.0
?;299.0;?;?;?;473.0;751.0
-332.0;298.0;-601.0;369.0;601.0;467.0;748.0
-333.0;?;-601.0;368.0;599.0;462.0;745.0
-335.0;296.0;-602.0;368.0;598.0;458.0;742.0
-339.0;296.0;-603.0;?;596.0;453.0;739.0
-342.0;296.0;-604.0;368.0;595.0;450.0;736.0
-345.0;296.0;-606.0;?;?;?;734.0
-348.0;297.0;-608.0;371.0;590.0;443.0;731.0
-351.0;?;-612.0;374.0;587.0;439.0;727.0
-353.0;?;-616.0;378.0;584.0;435.0;?
-354.0;306.0;-620.0;?;581.0;432.0;722.0
-355.0;311.0;-625.0;388.0;578.0;430.0;720.0
?;318.0;-630.0;394.0;576.0;429.0;717.0
-350.0;326.0;-636.0;401.0;574.0;429.0;715.0
?;336.0;-643.0;409.0;?;429.0;713.0
-339.0;345.0;-651.0;418.0;?;431.0;712.0
-330.0;356.0;-660.0;428.0;564.0;433.0;711.0
-319.0;?;-670.0;439.0;?;?;710.0
?;?;-679.0;448.0;554.0;437.0;709.0
-300.0;390.0;-687.0;458.0;550.0;439.0;?
-291.0;402.0;-695.0;468.0;546.0;?;706.0
-280.0;414.0;-703.0;478.0;543.0;?;705.0
-269.0;427.0;-711.0;488.0;540.0;450.0;705.0
-259.0;439.0;-717.0;?;537.0;455.0;706.0
-248.0;452.0;-724.0;507.0;534.0;?;707.0
-236.0;?;-731.0;517.0;530.0;?;?
-224.0;479.0;-738.0;526.0;526.0;473.0;707.0
-211.0;?;-745.0;535.0;521.0;?;708.0
-197.0;?;-753.0;?;516.0;?;707.0
-183.0;?;?;553.0;511.0;480.0;706.0
-169.0;535.0;-770.0;566.0;505.0;480.0;704.0
?;551.0;?;?;500.0;479.0;?
-152.0;?;-784.0;?;493.0;?;690.0
-150.0;573.0;?;593.0;?;?;681.0
-148.0;582.0;?;600.0;480.0;480.0;?
-151.0;590.0;?;605.0;477.0;481.0;669.0
-158.0;599.0;?;?;475.0;?;667.0
-169.0;609.0;-796.0;616.0;?;?;668.0
?;617.0;-792.0;619.0;473.0;?;?
-196.0;?;?;619.0;474.0;?;675.0
-204.0;626.0;?;616.0;477.0;518.0;677.0
-206.0;629.0;-783.0;613.0;482.0;524.0;?
-204.0;631.0;-783.0;612.0;487.0;530.0;682.0
-202.0;633.0;?;611.0;?;537.0;683.0
-198.0;633.0;-786.0;608.0;490.0;?;?
-190.0;632.0;-790.0;607.0;490.0;547.0;?
-180.0;?;-794.0;609.0;490.0;?;692.0
-171.0;634.0;-797.0;613.0;490.0;558.0;695.0
?;637.0;-800.0;617.0;?;564.0;?
-161.0;640.0;?;618.0;?;570.0;700.0
-153.0;641.0;-804.0;619.0;?;573.0;700.0
-144.0;641.0;-806.0;618.0;486.0;?;701.0
-136.0;641.0;-807.0;618.0;488.0;?;701.0
?;641.0;-807.0;?;?;576.0;701.0
-129.0;642.0;-807.0;617.0;491.0;?;700.0
-129.0;643.0;-806.0;617.0;492.0;573.0;699.0
-127.0;643.0;-805.0;615.0;494.0;572.0;697.0
-122.0;641.0;-804.0;?;499.0;569.0;699.0
-117.0;640.0;?;618.0;504.0;567.0;700.0
-115.0;641.0;?;621.0;508.0;567.0;?
-118.0;642.0;-802.0;625.0;510.0;568.0;702.0
-122.0;643.0;-802.0;626.0;510.0;570.0;702.0
?;641.0;-801.0;624.0;508.0;570.0;701.0
-131.0;639.0;?;619.0;?;570.0;701.0
-135.0;636.0;-799.0;615.0;508.0;?;701.0
-138.0;?;-797.0;611.0;511.0;570.0;?
?;633.0;?;?;517.0;570.0;701.0
-143.0;634.0;-790.0;609.0;525.0;572.0;702.0
-142.0;636.0;-787.0;610.0;534.0;574.0;701.0
-137.0;638.0;-785.0;611.0;542.0;576.0;?
-131.0;?;-785.0;615.0;547.0;578.0;702.0
-123.0;641.0;-785.0;620.0;550.0;579.0;704.0
?;642.0;?;623.0;552.0;579.0;706.0
-102.0;643.0;-790.0;?;?;580.0;707.0
-94.0;?;?;624.0;552.0;?;707.0
-92.0;644.0;-797.0;624.0;?;?;707.0
-93.0;644.0;-798.0;?;543.0;588.0;708.0
-94.0;?;-799.0;621.0;537.0;592.0;709.0
-92.0;646.0;-800.0;620.0;533.0;596.0;710.0
?;646.0;-801.0;?;531.0;600.0;712.0
-84.0;647.0;-801.0;618.0;532.0;?;713.0
-79.0;?;?;617.0;534.0;605.0;715.0
-76.0;647.0;?;?;538.0;607.0;715.0
-73.0;646.0;-799.0;?;540.0;?;716.0
?;647.0;?;?;542.0;608.0;?
-71.0;647.0;-799.0;?;544.0;?;717.0
-71.0;648.0;-799.0;618.0;544.0;?;?
?;649.0;-800.0;620.0;?;608.0;717.0
?;649.0;?;621.0;?;608.0;718.0
-73.0;650.0;-801.0;623.0;?;608.0;?
-74.0;651.0;-802.0;623.0;?;607.0;717.0
?;651.0;-802.0;622.0;537.0;606.0;716.0
-80.0;651.0;-803.0;623.0;535.0;605.0;?
-85.0;?;-804.0;623.0;?;?;713.0
-90.0;652.0;-805.0;624.0;530.0;600.0;?
-95.0;652.0;-806.0;624.0;526.0;598.0;709.0
-100.0;652.0;-807.0;624.0;522.0;?;707.0
-107.0;651.0;-807.0;624.0;516.0;593.0;706.0
-116.0;650.0;-807.0;623.0;512.0;590.0;703.0
-124.0;?;?;620.0;508.0;586.0;701.0
?;647.0;-806.0;?;505.0;583.0;699.0
-138.0;645.0;-805.0;618.0;502.0;?;697.0
?;643.0;-803.0;617.0;499.0;?;696.0
-155.0;642.0;?;616.0;497.0;570.0;693.0
-163.0;641.0;-799.0;615.0;497.0;566.0;691.0
-170.0;639.0;-797.0;?;497.0;562.0;689.0
?;638.0;-794.0;614.0;498.0;558.0;687.0
-183.0;636.0;?;613.0;499.0;555.0;685.0
-189.0;?;-789.0;612.0;499.0;551.0;684.0
-195.0;?;?;611.0;499.0;?;683.0
-198.0;631.0;-786.0;?;?;545.0;682.0
-199.0;629.0;?;609.0;497.0;544.0;681.0
-199.0;628.0;-786.0;?;496.0;?;681.0
?;626.0;-787.0;606.0;?;?;681.0
-197.0;?;-788.0;605.0;495.0;543.0;?
-195.0;623.0;-789.0;603.0;495.0;?;682.0
-195.0;?;-789.0;?;?;543.0;682.0
-195.0;621.0;-789.0;603.0;496.0;543.0;682.0
-197.0;620.0;-789.0;602.0;495.0;542.0;682.0
-199.0;620.0;?;?;?;?;682.0
-200.0;620.0;-788.0;603.0;495.0;542.0;682.0
-200.0;?;-788.0;604.0;495.0;543.0;682.0
-199.0;621.0;-788.0;605.0;495.0;?;682.0
?;621.0;-789.0;605.0;496.0;544.0;683.0
-195.0;621.0;-790.0;?;?;?;683.0
-192.0;622.0;-791.0;?;497.0;545.0;683.0
-189.0;622.0;-792.0;?;497.0;546.0;683.0
-187.0;622.0;-793.0;607.0;498.0;547.0;684.0
-186.0;622.0;-794.0;608.0;499.0;547.0;684.0
?;?;?;608.0;498.0;548.0;?
-184.0;623.0;-794.0;608.0;498.0;550.0;?
-183.0;?;?;?;499.0;551.0;686.0
-182.0;625.0;-793.0;?;499.0;553.0;687.0
-179.0;626.0;?;611.0;499.0;556.0;688.0
?;628.0;-795.0;?;500.0;?;689.0
-171.0;630.0;-797.0;613.0;502.0;560.0;690.0
-167.0;630.0;-798.0;613.0;503.0;562.0;691.0
-165.0;631.0;-798.0;?;?;564.0;691.0
-164.0;631.0;-798.0;611.0;505.0;565.0;691.0
-164.0;?;-797.0;610.0;505.0;564.0;?
-165.0;630.0;-797.0;611.0;?;?;691.0
-165.0;630.0;-797.0;?;505.0;564.0;692.0
-166.0;631.0;-797.0;613.0;505.0;564.0;691.0
-168.0;632.0;-798.0;?;504.0;564.0;691.0
-168.0;632.0;-798.0;?;503.0;564.0;691.0
-169.0;632.0;-797.0;614.0;503.0;564.0;691.0
?;632.0;-798.0;614.0;?;563.0;690.0
-168.0;632.0;-798.0;614.0;503.0;562.0;690.0
-169.0;632.0;?;614.0;503.0;562.0;690.0
?;632.0;-797.0;614.0;502.0;561.0;690.0
-170.0;632.0;-797.0;614.0;501.0;560.0;690.0
-170.0;633.0;?;?;501.0;560.0;689.0
-171.0;633.0;-797.0;614.0;501.0;560.0;?
?;633.0;-797.0;613.0;502.0;?;689.0
-173.0;633.0;-797.0;613.0;?;559.0;689.0
-174.0;?;-798.0;613.0;501.0;?;?
-176.0;?;?;?;500.0;557.0;687.0
-179.0;632.0;-796.0;612.0;499.0;556.0;686.0
-182.0;631.0;-796.0;612.0;497.0;554.0;?
-184.0;631.0;-795.0;611.0;495.0;552.0;684.0
-186.0;631.0;?;610.0;494.0;551.0;683.0
-186.0;630.0;-795.0;611.0;?;550.0;683.0
-186.0;630.0;?;?;494.0;?;683.0
-186.0;630.0;-795.0;?;495.0;549.0;682.0
-186.0;629.0;-795.0;610.0;495.0;549.0;682.0
-187.0;629.0;-795.0;?;494.0;?;682.0
?;628.0;-794.0;610.0;494.0;?;?
-188.0;?;-794.0;?;?;?;682.0
-189.0;?;-794.0;?;494.0;549.0;682.0
-190.0;627.0;-794.0;608.0;494.0;549.0;683.0
-190.0;627.0;-793.0;608.0;495.0;550.0;683.0
-189.0;626.0;-793.0;608.0;495.0;?;683.0
-188.0;626.0;-793.0;608.0;496.0;550.0;684.0
?;626.0;-793.0;607.0;?;550.0;684.0
-187.0;626.0;-794.0;607.0;497.0;?;?
-186.0;626.0;?;607.0;498.0;551.0;?
-185.0;?;-794.0;607.0;498.0;?;684.0
?;?;-794.0;608.0;499.0;550.0;684.0
-183.0;626.0;-794.0;?;?;550.0;684.0
-184.0;626.0;-794.0;607.0;500.0;?;?
-183.0;?;-794.0;608.0;500.0;550.0;684.0
-184.0;?;?;608.0;499.0;550.0;684.0
?;627.0;-795.0;?;499.0;550.0;684.0
-183.0;?;?;608.0;499.0;550.0;684.0
-182.0;628.0;-795.0;608.0;499.0;550.0;?
-181.0;628.0;-795.0;607.0;500.0;550.0;684.0
-180.0;628.0;-796.0;?;500.0;550.0;683.0
?;628.0;-795.0;608.0;?;550.0;?
-180.0;628.0;-795.0;608.0;501.0;550.0;683.0
-180.0;628.0;?;?;?;549.0;683.0
-180.0;628.0;-795.0;608.0;501.0;550.0;683.0
-181.0;628.0;-795.0;609.0;501.0;550.0;683.0
-180.0;?;?;609.0;501.0;550.0;683.0
?;628.0;-795.0;609.0;501.0;?;?
-181.0;628.0;?;609.0;501.0;?;?
-181.0;628.0;-795.0;609.0;500.0;549.0;683.0
-181.0;628.0;?;609.0;501.0;549.0;683.0
-181.0;628.0;?;609.0;?;549.0;683.0
-182.0;?;-795.0;609.0;500.0;550.0;683.0
-184.0;627.0;-794.0;?;500.0;550.0;683.0
?;627.0;-794.0;608.0;500.0;550.0;?
-185.0;627.0;-794.0;609.0;499.0;550.0;?
-185.0;627.0;-794.0;609.0;499.0;550.0;?
?;627.0;?;609.0;498.0;549.0;683.0
?;626.0;-794.0;609.0;498.0;548.0;683.0
-187.0;?;-794.0;609.0;?;?;683.0
-187.0;626.0;?;609.0;?;548.0;683.0
-187.0;?;-794.0;609.0;498.0;549.0;683.0
-187.0;625.0;-794.0;609.0;498.0;549.0;?
-187.0;?;-794.0;609.0;499.0;550.0;684.0
-187.0;626.0;-794.0;609.0;499.0;?;685.0
?;?;-794.0;609.0;498.0;552.0;685.0
-186.0;626.0;-794.0;609.0;498.0;553.0;?
-185.0;626.0;?;609.0;?;554.0;685.0
-185.0;626.0;-795.0;609.0;498.0;554.0;?
-184.0;627.0;?;?;498.0;555.0;686.0
-183.0;?;?;610.0;498.0;555.0;686.0
-183.0;?;-796.0;610.0;498.0;556.0;686.0
-183.0;628.0;-796.0;?;498.0;?;686.0
-183.0;628.0;?;611.0;498.0;556.0;686.0
-184.0;628.0;-796.0;611.0;498.0;556.0;686.0
-184.0;?;-796.0;611.0;498.0;556.0;686.0
?;?;-796.0;?;498.0;556.0;685.0
-184.0;630.0;?;611.0;?;555.0;685.0
-184.0;630.0;-796.0;611.0;498.0;555.0;685.0
?;630.0;-796.0;611.0;498.0;?;685.0
-184.0;629.0;?;611.0;498.0;555.0;685.0
?;629.0;-796.0;611.0;498.0;555.0;?
-185.0;629.0;-796.0;611.0;498.0;?;685.0
?;628.0;-796.0;?;498.0;555.0;685.0
-185.0;628.0;-796.0;611.0;497.0;555.0;685.0
-185.0;628.0;-796.0;610.0;?;555.0;685.0
-185.0;627.0;-795.0;?;498.0;555.0;?
-186.0;627.0;-795.0;?;499.0;555.0;686.0
?;?;-795.0;?;499.0;555.0;686.0
?;?;-794.0;?;500.0;?;?
-186.0;627.0;-794.0;610.0;?;556.0;687.0
-185.0;627.0;?;610.0;500.0;556.0;687.0
-185.0;627.0;-794.0;610.0;500.0;?;687.0
-185.0;626.0;-795.0;611.0;500.0;?;687.0
-184.0;626.0;?;611.0;500.0;556.0;688.0
-184.0;627.0;?;612.0;501.0;?;688.0
-184.0;?;?;612.0;501.0;556.0;688.0
-185.0;627.0;-795.0;613.0;501.0;557.0;688.0
?;628.0;-795.0;613.0;500.0;?;688.0
-185.0;628.0;-795.0;614.0;501.0;557.0;689.0
?;628.0;-795.0;614.0;502.0;558.0;689.0
?;629.0;-795.0;?;502.0;?;689.0
-184.0;629.0;-795.0;?;502.0;559.0;689.0
-184.0;?;-795.0;613.0;501.0;559.0;689.0
-183.0;628.0;-796.0;?;501.0;559.0;?
-182.0;?;-795.0;614.0;?;?;688.0
-182.0;629.0;-796.0;614.0;502.0;559.0;688.0
-182.0;630.0;-796.0;614.0;?;559.0;688.0
?;630.0;?;614.0;502.0;559.0;688.0
-182.0;630.0;-796.0;?;502.0;560.0;688.0
-181.0;629.0;-796.0;?;?;560.0;689.0
?;629.0;-797.0;614.0;502.0;560.0;689.0
-182.0;629.0;?;614.0;?;560.0;689.0
-182.0;629.0;-796.0;614.0;502.0;559.0;?
-182.0;?;-796.0;613.0;502.0;559.0;688.0
-182.0;629.0;-796.0;613.0;501.0;?;688.0
?;629.0;-796.0;614.0;501.0;558.0;688.0
-183.0;628.0;-796.0;?;?;?;688.0
?;628.0;?;613.0;?;?;688.0
-184.0;629.0;-796.0;612.0;501.0;557.0;687.0
-184.0;628.0;-796.0;612.0;501.0;556.0;687.0
?;628.0;?;612.0;501.0;555.0;?
-185.0;628.0;-795.0;611.0;501.0;555.0;686.0
-186.0;?;?;611.0;501.0;554.0;?
-187.0;628.0;-795.0;611.0;501.0;554.0;685.0
-187.0;627.0;-794.0;610.0;501.0;554.0;686.0
-186.0;?;?;610.0;501.0;554.0;686.0
?;?;-795.0;610.0;501.0;553.0;685.0
-186.0;?;-795.0;?;501.0;553.0;685.0
-185.0;627.0;-795.0;610.0;501.0;553.0;685.0
-185.0;628.0;-795.0;610.0;502.0;553.0;685.0
?;?;-795.0;610.0;502.0;554.0;685.0
-183.0;628.0;-796.0;?;502.0;553.0;686.0
-183.0;628.0;?;?;502.0;?;686.0
-183.0;628.0;-796.0;?;502.0;553.0;686.0
-182.0;628.0;-796.0;?;?;553.0;?
-182.0;628.0;?;610.0;503.0;554.0;686.0
-182.0;628.0;-796.0;610.0;503.0;553.0;686.0
-181.0;?;?;610.0;503.0;554.0;685.0
?;629.0;-797.0;?;503.0;554.0;685.0
-179.0;629.0;-797.0;610.0;503.0;555.0;685.0
-179.0;?;-797.0;610.0;503.0;555.0;?
?;629.0;-797.0;609.0;?;555.0;685.0
-178.0;629.0;-797.0;609.0;504.0;?;685.0
-179.0;629.0;?;610.0;503.0;554.0;685.0
-179.0;629.0;-797.0;609.0;503.0;554.0;685.0
-180.0;629.0;-797.0;610.0;503.0;554.0;685.0
