Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
144.0;249.0;505.0;121.0;-973.0;-812.0;145.0;149.0;829.0;-276.0;422.0
203.0;231.0;527.0;158.0;-914.0;-724.0;67.0;227.0;780.0;-249.0;413.0
220.0;196.0;498.0;135.0;-903.0;-691.0;-2.0;214.0;686.0;-213.0;360.0
-11.0;-458.0;-182.0;579.0;-805.0;-713.0;532.0;-195.0;922.0;307.0;689.0
-221.0;-717.0;-633.0;-837.0;-469.0;-574.0;754.0;-729.0;597.0;783.0;530.0
-226.0;-274.0;-58.0;75.0;-848.0;-994.0;346.0;-342.0;660.0;296.0;280.0
-135.0;-196.0;153.0;405.0;-906.0;-961.0;297.0;-130.0;786.0;102.0;271.0
23.0;102.0;584.0;476.0;-887.0;-814.0;-119.0;276.0;720.0;-146.0;130.0
69.0;127.0;675.0;680.0;-832.0;-827.0;-84.0;370.0;665.0;-176.0;132.0
-182.0;310.0;207.0;252.0;-1002.0;-730.0;154.0;20.0;524.0;-564.0;113.0
78.0;334.0;683.0;599.0;-979.0;-714.0;-64.0;481.0;642.0;-497.0;239.0
-58.0;-207.0;646.0;812.0;-1043.0;-665.0;170.0;541.0;665.0;-472.0;350.0
327.0;172.0;945.0;936.0;-585.0;-171.0;-78.0;1096.0;609.0;-925.0;539.0
221.0;145.0;860.0;979.0;-321.0;-33.0;-56.0;986.0;409.0;-864.0;462.0
197.0;107.0;1102.0;824.0;-564.0;-408.0;-218.0;976.0;540.0;-787.0;255.0
83.0;332.0;753.0;457.0;-562.0;-357.0;-141.0;615.0;518.0;-1071.0;188.0
361.0;239.0;1046.0;1166.0;-473.0;-113.0;-181.0;1123.0;323.0;-1015.0;464.0
301.0;-2.0;1244.0;1206.0;-476.0;-293.0;-216.0;1230.0;354.0;-820.0;458.0
384.0;398.0;921.0;1032.0;-506.0;-1.0;-260.0;1026.0;229.0;-885.0;231.0
231.0;453.0;983.0;1215.0;-491.0;-135.0;-321.0;1061.0;340.0;-942.0;285.0
144.0;398.0;746.0;810.0;-172.0;-288.0;-31.0;718.0;210.0;-1103.0;313.0
153.0;287.0;745.0;839.0;-142.0;-287.0;-95.0;722.0;185.0;-994.0;323.0
-22.0;185.0;952.0;997.0;-536.0;-378.0;-101.0;934.0;513.0;-887.0;340.0
138.0;267.0;540.0;74.0;-936.0;-849.0;-4.0;180.0;812.0;-295.0;355.0
353.0;300.0;937.0;972.0;-396.0;-35.0;-220.0;988.0;404.0;-965.0;357.0
559.0;103.0;731.0;833.0;-200.0;-107.0;-60.0;834.0;367.0;-693.0;543.0
370.0;234.0;882.0;1044.0;-371.0;-365.0;-56.0;990.0;513.0;-780.0;467.0
273.0;126.0;721.0;322.0;-518.0;-239.0;72.0;716.0;608.0;-679.0;740.0
-18.0;-72.0;434.0;525.0;-272.0;-267.0;29.0;403.0;201.0;-420.0;157.0
545.0;195.0;416.0;27.0;-849.0;-386.0;-45.0;388.0;783.0;-332.0;754.0
562.0;435.0;580.0;479.0;-562.0;-89.0;-18.0;668.0;574.0;-626.0;713.0
362.0;351.0;649.0;583.0;-510.0;-267.0;128.0;712.0;700.0;-592.0;772.0
-63.0;-163.0;611.0;877.0;-804.0;-650.0;151.0;558.0;729.0;-574.0;359.0
-128.0;-277.0;693.0;928.0;-799.0;-811.0;118.0;524.0;665.0;-498.0;276.0
381.0;-76.0;782.0;644.0;-261.0;11.0;123.0;887.0;327.0;-774.0;696.0
31.0;149.0;1022.0;859.0;-657.0;-439.0;-65.0;926.0;468.0;-929.0;322.0
52.0;112.0;1017.0;1183.0;-821.0;-338.0;-161.0;1081.0;183.0;-804.0;168.0
448.0;207.0;955.0;888.0;-330.0;-251.0;-162.0;985.0;439.0;-867.0;521.0
456.0;37.0;773.0;814.0;-247.0;61.0;18.0;897.0;344.0;-806.0;603.0
392.0;73.0;498.0;467.0;-162.0;37.0;178.0;640.0;287.0;-557.0;494.0
153.0;176.0;563.0;85.0;-916.0;-803.0;-68.0;233.0;753.0;-209.0;316.0
191.0;577.0;1083.0;1072.0;-421.0;-262.0;-377.0;1066.0;287.0;-1287.0;323.0
152.0;490.0;742.0;812.0;-312.0;-328.0;-169.0;672.0;325.0;-1083.0;258.0
568.0;-124.0;422.0;501.0;-1135.0;-750.0;219.0;495.0;900.0;40.0;1075.0
-99.0;-152.0;297.0;653.0;-789.0;-734.0;156.0;225.0;664.0;-159.0;413.0
38.0;-200.0;666.0;624.0;-783.0;-793.0;-135.0;512.0;888.0;-514.0;395.0
-195.0;60.0;417.0;578.0;-927.0;-809.0;212.0;270.0;719.0;-589.0;208.0
429.0;250.0;931.0;1040.0;-460.0;-182.0;-158.0;987.0;349.0;-827.0;499.0
422.0;262.0;910.0;1026.0;-439.0;-176.0;-156.0;971.0;423.0;-831.0;493.0
408.0;339.0;883.0;995.0;-403.0;-215.0;-146.0;949.0;342.0;-910.0;456.0
445.0;246.0;877.0;955.0;-480.0;-236.0;-101.0;934.0;547.0;-811.0;499.0
339.0;-51.0;907.0;1053.0;-901.0;-347.0;-28.0;1010.0;828.0;-388.0;530.0
398.0;262.0;950.0;1071.0;-453.0;-185.0;-163.0;1019.0;368.0;-913.0;480.0
231.0;-198.0;1040.0;1046.0;-966.0;-779.0;124.0;1107.0;741.0;-440.0;686.0
-208.0;172.0;256.0;24.0;-924.0;-836.0;93.0;71.0;732.0;-797.0;304.0
28.0;58.0;489.0;366.0;-1019.0;-819.0;-19.0;421.0;973.0;-359.0;442.0
78.0;48.0;484.0;386.0;-902.0;-794.0;-34.0;381.0;982.0;-281.0;396.0
415.0;248.0;878.0;997.0;-447.0;-234.0;-97.0;947.0;391.0;-862.0;507.0
425.0;251.0;885.0;978.0;-469.0;-214.0;-115.0;951.0;512.0;-861.0;483.0
392.0;297.0;901.0;1016.0;-426.0;-195.0;-143.0;944.0;372.0;-866.0;479.0
380.0;258.0;921.0;1041.0;-390.0;-171.0;-143.0;946.0;359.0;-906.0;457.0
371.0;259.0;902.0;1025.0;-395.0;-166.0;-112.0;973.0;383.0;-903.0;461.0
370.0;241.0;889.0;1016.0;-387.0;-161.0;-122.0;952.0;368.0;-893.0;464.0
356.0;245.0;895.0;1042.0;-401.0;-165.0;-110.0;953.0;282.0;-901.0;456.0
-27.0;6.0;456.0;343.0;-932.0;-875.0;-58.0;286.0;926.0;-251.0;313.0
-31.0;-12.0;232.0;926.0;-983.0;-716.0;129.0;122.0;799.0;-276.0;488.0
307.0;254.0;967.0;1039.0;-377.0;-166.0;-190.0;1031.0;229.0;-922.0;426.0
208.0;-33.0;662.0;586.0;-887.0;-617.0;115.0;500.0;885.0;-117.0;551.0
-96.0;75.0;875.0;818.0;-338.0;-630.0;-166.0;605.0;205.0;-382.0;-84.0
340.0;-97.0;746.0;296.0;-887.0;-388.0;287.0;887.0;857.0;-600.0;807.0
497.0;94.0;888.0;565.0;-792.0;-106.0;115.0;1017.0;640.0;-711.0;708.0
367.0;219.0;928.0;1030.0;-395.0;-111.0;-167.0;988.0;334.0;-901.0;445.0
710.0;748.0;921.0;768.0;-2.0;324.0;-455.0;1056.0;-58.0;-967.0;126.0
343.0;243.0;895.0;1006.0;-372.0;-154.0;-110.0;974.0;349.0;-903.0;467.0
330.0;239.0;907.0;984.0;-398.0;-146.0;-130.0;970.0;407.0;-892.0;488.0
151.0;22.0;1085.0;815.0;-480.0;-438.0;-307.0;1082.0;526.0;-662.0;24.0
83.0;404.0;846.0;977.0;-288.0;-200.0;-151.0;838.0;347.0;-1047.0;327.0
231.0;140.0;879.0;1013.0;-376.0;-236.0;-69.0;952.0;532.0;-969.0;451.0
-32.0;-58.0;914.0;870.0;-367.0;-604.0;-29.0;773.0;408.0;-690.0;151.0
153.0;-169.0;846.0;986.0;-576.0;-207.0;-29.0;916.0;314.0;-879.0;436.0
71.0;-195.0;784.0;1016.0;-613.0;-583.0;-90.0;566.0;437.0;-670.0;241.0
470.0;-141.0;1000.0;1173.0;-758.0;-174.0;-216.0;1105.0;413.0;-897.0;425.0
219.0;160.0;935.0;1028.0;-346.0;-179.0;-138.0;962.0;320.0;-939.0;419.0
465.0;282.0;903.0;937.0;-622.0;-121.0;-203.0;964.0;357.0;-943.0;427.0
186.0;141.0;943.0;1044.0;-360.0;-166.0;-156.0;962.0;299.0;-923.0;378.0
341.0;231.0;920.0;1019.0;-384.0;-350.0;-128.0;968.0;547.0;-1061.0;435.0
429.0;59.0;469.0;350.0;-595.0;-561.0;410.0;527.0;991.0;-646.0;821.0
220.0;107.0;950.0;1072.0;-372.0;-188.0;-147.0;988.0;358.0;-901.0;420.0
331.0;319.0;989.0;1080.0;-381.0;-179.0;-286.0;1003.0;321.0;-942.0;324.0
79.0;-93.0;208.0;99.0;-1006.0;-724.0;351.0;129.0;746.0;-444.0;572.0
233.0;158.0;949.0;1023.0;-386.0;-168.0;-177.0;978.0;375.0;-928.0;397.0
631.0;-127.0;1069.0;1035.0;-467.0;41.0;-226.0;1189.0;474.0;-598.0;575.0
263.0;107.0;842.0;995.0;-266.0;-33.0;-51.0;911.0;217.0;-831.0;383.0
122.0;129.0;938.0;1016.0;-406.0;-213.0;-207.0;930.0;236.0;-937.0;335.0
168.0;140.0;949.0;1037.0;-351.0;-219.0;-170.0;992.0;210.0;-931.0;368.0
153.0;151.0;921.0;1015.0;-359.0;-223.0;-101.0;974.0;262.0;-931.0;362.0
173.0;155.0;953.0;1031.0;-331.0;-191.0;-170.0;961.0;246.0;-953.0;340.0
279.0;220.0;753.0;803.0;-439.0;-118.0;-91.0;752.0;393.0;-1090.0;373.0
534.0;440.0;962.0;1156.0;-457.0;29.0;-166.0;1081.0;353.0;-889.0;514.0
-62.0;-14.0;755.0;885.0;-182.0;-156.0;-133.0;577.0;3.0;-698.0;261.0
245.0;121.0;1009.0;1035.0;-288.0;-377.0;-120.0;983.0;516.0;-521.0;512.0
137.0;146.0;928.0;1002.0;-233.0;-53.0;-120.0;973.0;169.0;-966.0;347.0
905.0;662.0;810.0;941.0;249.0;552.0;-332.0;975.0;-268.0;-934.0;204.0
337.0;60.0;1049.0;1173.0;-276.0;-310.0;-69.0;1058.0;416.0;-572.0;530.0
162.0;126.0;942.0;1043.0;-339.0;-201.0;-165.0;970.0;311.0;-922.0;356.0
160.0;130.0;942.0;1031.0;-346.0;-201.0;-165.0;988.0;344.0;-926.0;360.0
39.0;-14.0;987.0;1009.0;-84.0;-144.0;-59.0;930.0;-25.0;-968.0;309.0
304.0;93.0;876.0;991.0;-372.0;-115.0;-90.0;950.0;336.0;-912.0;419.0
470.0;52.0;1306.0;1370.0;-393.0;-16.0;-549.0;1376.0;212.0;-777.0;354.0
145.0;32.0;941.0;1116.0;-484.0;-258.0;-53.0;992.0;355.0;-890.0;444.0
168.0;-10.0;953.0;1046.0;-424.0;-139.0;-161.0;1002.0;221.0;-844.0;383.0
230.0;92.0;943.0;1063.0;-395.0;-165.0;-85.0;986.0;402.0;-890.0;463.0
246.0;109.0;963.0;1025.0;-350.0;-163.0;-128.0;990.0;324.0;-887.0;434.0
213.0;133.0;846.0;1183.0;-385.0;-143.0;57.0;956.0;249.0;-922.0;509.0
221.0;174.0;920.0;1055.0;-372.0;-248.0;-80.0;969.0;359.0;-937.0;550.0
132.0;282.0;1009.0;1036.0;-272.0;-71.0;-329.0;981.0;209.0;-984.0;138.0
228.0;339.0;1095.0;1098.0;-325.0;-15.0;-370.0;1044.0;204.0;-991.0;190.0
146.0;218.0;933.0;981.0;-783.0;-255.0;-331.0;908.0;315.0;-710.0;198.0
9.0;-47.0;929.0;1003.0;-370.0;-181.0;-41.0;961.0;249.0;-918.0;305.0
29.0;-33.0;961.0;984.0;-389.0;-182.0;-62.0;952.0;295.0;-918.0;294.0
168.0;129.0;1050.0;1087.0;-375.0;-445.0;-80.0;1251.0;1013.0;-904.0;539.0
148.0;142.0;962.0;1136.0;-372.0;-621.0;-29.0;1123.0;1081.0;-910.0;508.0
55.0;167.0;498.0;61.0;-982.0;-848.0;-12.0;141.0;805.0;-146.0;290.0
-19.0;25.0;443.0;-20.0;-948.0;-907.0;-20.0;71.0;724.0;-77.0;246.0
93.0;155.0;372.0;-94.0;-876.0;-892.0;142.0;40.0;812.0;-245.0;380.0
16.0;346.0;552.0;59.0;-892.0;-862.0;-101.0;175.0;774.0;-368.0;234.0
68.0;343.0;552.0;84.0;-944.0;-850.0;-89.0;187.0;768.0;-351.0;263.0
94.0;321.0;583.0;99.0;-913.0;-879.0;-121.0;187.0;744.0;-360.0;298.0
228.0;208.0;646.0;161.0;-896.0;-769.0;-122.0;296.0;758.0;-302.0;343.0
287.0;202.0;626.0;164.0;-872.0;-747.0;-93.0;289.0;801.0;-283.0;397.0
307.0;213.0;621.0;175.0;-881.0;-720.0;-51.0;302.0;777.0;-288.0;407.0
34.0;95.0;975.0;1088.0;-348.0;-226.0;-210.0;963.0;292.0;-925.0;295.0
52.0;-5.0;957.0;1035.0;-338.0;-153.0;-88.0;978.0;296.0;-931.0;285.0
-70.0;34.0;861.0;1027.0;-414.0;-240.0;-65.0;848.0;188.0;-1080.0;290.0
18.0;-49.0;933.0;1018.0;-290.0;-252.0;-131.0;930.0;317.0;-846.0;301.0
27.0;-25.0;972.0;1049.0;-306.0;-281.0;-140.0;975.0;340.0;-823.0;301.0
53.0;-6.0;981.0;1040.0;-348.0;-182.0;-62.0;997.0;306.0;-941.0;310.0
93.0;95.0;949.0;1030.0;-314.0;-215.0;-162.0;961.0;324.0;-941.0;339.0
88.0;44.0;947.0;1024.0;-357.0;-242.0;-80.0;985.0;349.0;-909.0;358.0
1.0;-48.0;928.0;1000.0;-376.0;-201.0;-40.0;940.0;290.0;-903.0;312.0
16.0;-44.0;938.0;1000.0;-407.0;-198.0;-56.0;970.0;334.0;-930.0;294.0
86.0;68.0;932.0;1014.0;-370.0;-217.0;-102.0;972.0;257.0;-921.0;354.0
-18.0;-53.0;942.0;1007.0;-395.0;-211.0;-73.0;957.0;310.0;-925.0;302.0
10.0;-50.0;972.0;1007.0;-365.0;-218.0;-67.0;946.0;263.0;-920.0;300.0
-9.0;-50.0;957.0;1001.0;-400.0;-239.0;-78.0;952.0;380.0;-915.0;287.0
95.0;61.0;948.0;1030.0;-382.0;-213.0;-142.0;973.0;312.0;-923.0;314.0
117.0;82.0;939.0;1017.0;-354.0;-203.0;-120.0;998.0;225.0;-937.0;343.0
112.0;64.0;932.0;1032.0;-371.0;-213.0;-102.0;984.0;257.0;-928.0;350.0
120.0;65.0;932.0;1037.0;-362.0;-194.0;-96.0;965.0;280.0;-922.0;360.0
123.0;77.0;930.0;1012.0;-355.0;-193.0;-122.0;953.0;304.0;-931.0;332.0
108.0;71.0;924.0;998.0;-355.0;-202.0;-95.0;959.0;263.0;-924.0;340.0
125.0;75.0;934.0;1025.0;-361.0;-202.0;-131.0;971.0;302.0;-930.0;360.0
-81.0;-111.0;926.0;966.0;-465.0;-284.0;-13.0;944.0;359.0;-911.0;300.0
131.0;65.0;932.0;1003.0;-364.0;-184.0;-144.0;964.0;266.0;-939.0;340.0
127.0;66.0;953.0;1046.0;-354.0;-194.0;-169.0;1001.0;280.0;-931.0;340.0
103.0;102.0;926.0;1031.0;-339.0;-192.0;-114.0;954.0;240.0;-950.0;332.0
122.0;78.0;938.0;1023.0;-362.0;-182.0;-112.0;978.0;316.0;-937.0;366.0
102.0;81.0;921.0;1016.0;-371.0;-228.0;-92.0;973.0;275.0;-926.0;344.0
132.0;30.0;961.0;1055.0;-405.0;-180.0;-134.0;980.0;250.0;-900.0;352.0
124.0;64.0;952.0;1030.0;-375.0;-187.0;-142.0;984.0;267.0;-910.0;366.0
106.0;103.0;934.0;1016.0;-331.0;-205.0;-143.0;952.0;288.0;-948.0;347.0
140.0;91.0;935.0;999.0;-354.0;-188.0;-174.0;959.0;271.0;-941.0;324.0
114.0;90.0;957.0;1020.0;-358.0;-176.0;-163.0;970.0;263.0;-934.0;307.0
41.0;-15.0;988.0;1034.0;-347.0;-139.0;-92.0;990.0;271.0;-934.0;293.0
87.0;-19.0;944.0;1021.0;-400.0;-245.0;-62.0;952.0;258.0;-880.0;399.0
-46.0;-57.0;956.0;999.0;-418.0;-238.0;-56.0;944.0;364.0;-922.0;286.0
86.0;4.0;977.0;1063.0;-412.0;-225.0;-122.0;979.0;251.0;-907.0;384.0
-25.0;-49.0;950.0;983.0;-415.0;-238.0;-39.0;952.0;306.0;-906.0;297.0
96.0;89.0;933.0;1002.0;-321.0;-165.0;-89.0;953.0;249.0;-940.0;330.0
83.0;22.0;955.0;1053.0;-306.0;-273.0;-112.0;1006.0;405.0;-915.0;353.0
142.0;5.0;959.0;1034.0;-358.0;-191.0;-114.0;984.0;286.0;-912.0;352.0
132.0;44.0;976.0;1063.0;-332.0;-183.0;-122.0;1016.0;258.0;-956.0;360.0
324.0;206.0;619.0;179.0;-859.0;-697.0;-54.0;327.0;813.0;-296.0;417.0
307.0;310.0;571.0;135.0;-888.0;-728.0;9.0;233.0;857.0;-416.0;430.0
306.0;350.0;599.0;158.0;-885.0;-726.0;16.0;261.0;811.0;-439.0;446.0
368.0;292.0;638.0;208.0;-912.0;-679.0;6.0;301.0;789.0;-383.0;451.0
371.0;249.0;657.0;215.0;-885.0;-684.0;-18.0;339.0;748.0;-366.0;433.0
71.0;168.0;913.0;993.0;-346.0;-241.0;-71.0;941.0;276.0;-1095.0;328.0
-49.0;-71.0;946.0;987.0;-430.0;-248.0;-40.0;938.0;315.0;-874.0;298.0
172.0;16.0;887.0;994.0;-432.0;-120.0;-143.0;951.0;243.0;-912.0;323.0
188.0;57.0;993.0;1039.0;-311.0;-161.0;-185.0;991.0;265.0;-933.0;324.0
129.0;108.0;944.0;1045.0;-320.0;-213.0;-109.0;987.0;344.0;-951.0;359.0
11.0;-61.0;933.0;1022.0;-411.0;-204.0;-20.0;964.0;300.0;-905.0;342.0
89.0;7.0;943.0;1060.0;-354.0;-261.0;-139.0;1023.0;307.0;-895.0;340.0
93.0;82.0;965.0;1011.0;-381.0;-214.0;-152.0;980.0;238.0;-955.0;319.0
133.0;90.0;944.0;1025.0;-305.0;-189.0;-153.0;947.0;290.0;-945.0;320.0
94.0;100.0;940.0;996.0;-335.0;-207.0;-151.0;964.0;260.0;-945.0;321.0
136.0;51.0;963.0;1020.0;-343.0;-178.0;-163.0;1008.0;271.0;-911.0;333.0
123.0;65.0;974.0;1045.0;-335.0;-184.0;-175.0;1002.0;249.0;-928.0;315.0
108.0;72.0;965.0;995.0;-324.0;-203.0;-137.0;953.0;302.0;-935.0;329.0
100.0;84.0;961.0;1018.0;-327.0;-214.0;-151.0;974.0;233.0;-942.0;328.0
102.0;82.0;942.0;1019.0;-338.0;-203.0;-164.0;975.0;259.0;-932.0;324.0
113.0;76.0;940.0;1026.0;-344.0;-200.0;-151.0;989.0;236.0;-939.0;318.0
95.0;75.0;936.0;1023.0;-337.0;-192.0;-156.0;979.0;277.0;-935.0;327.0
114.0;79.0;958.0;1025.0;-339.0;-198.0;-162.0;975.0;281.0;-940.0;303.0
113.0;75.0;944.0;1006.0;-341.0;-194.0;-143.0;993.0;324.0;-938.0;321.0
96.0;82.0;954.0;1031.0;-338.0;-195.0;-177.0;963.0;254.0;-934.0;309.0
105.0;81.0;970.0;1015.0;-340.0;-195.0;-155.0;976.0;243.0;-942.0;314.0
124.0;84.0;935.0;1024.0;-343.0;-187.0;-163.0;955.0;332.0;-938.0;337.0
123.0;82.0;967.0;1035.0;-329.0;-177.0;-184.0;972.0;198.0;-930.0;292.0
113.0;99.0;944.0;1007.0;-333.0;-201.0;-161.0;979.0;210.0;-941.0;328.0
110.0;82.0;965.0;1006.0;-343.0;-194.0;-133.0;988.0;276.0;-938.0;327.0
106.0;90.0;961.0;1022.0;-341.0;-195.0;-180.0;960.0;272.0;-937.0;328.0
101.0;90.0;942.0;1034.0;-339.0;-173.0;-160.0;976.0;308.0;-940.0;317.0
105.0;101.0;954.0;1024.0;-324.0;-192.0;-154.0;990.0;254.0;-948.0;311.0
110.0;94.0;974.0;1013.0;-325.0;-193.0;-175.0;953.0;282.0;-944.0;323.0
104.0;101.0;943.0;994.0;-339.0;-196.0;-181.0;987.0;229.0;-943.0;314.0
114.0;95.0;962.0;1034.0;-328.0;-195.0;-174.0;975.0;233.0;-944.0;293.0
132.0;90.0;950.0;1037.0;-331.0;-202.0;-174.0;979.0;270.0;-940.0;319.0
105.0;98.0;949.0;1017.0;-329.0;-192.0;-163.0;974.0;239.0;-946.0;317.0
114.0;104.0;950.0;1005.0;-327.0;-195.0;-187.0;961.0;220.0;-944.0;313.0
124.0;101.0;971.0;1007.0;-322.0;-194.0;-155.0;957.0;201.0;-951.0;301.0
115.0;93.0;943.0;1016.0;-331.0;-194.0;-136.0;986.0;276.0;-944.0;320.0
127.0;113.0;968.0;1035.0;-327.0;-171.0;-173.0;975.0;199.0;-954.0;305.0
171.0;123.0;935.0;1069.0;-284.0;-183.0;-114.0;998.0;258.0;-964.0;327.0
242.0;80.0;942.0;1040.0;-311.0;-97.0;-172.0;1012.0;193.0;-918.0;354.0
234.0;161.0;982.0;1073.0;-292.0;-87.0;-265.0;1021.0;190.0;-956.0;301.0
231.0;161.0;1009.0;1063.0;-283.0;-101.0;-269.0;1038.0;188.0;-959.0;294.0
175.0;249.0;952.0;1021.0;-240.0;-116.0;-285.0;949.0;132.0;-1010.0;261.0
240.0;193.0;1022.0;1060.0;-209.0;-62.0;-303.0;1033.0;243.0;-925.0;266.0
263.0;331.0;1020.0;1092.0;-220.0;-100.0;-294.0;1033.0;194.0;-1010.0;345.0
381.0;250.0;930.0;1076.0;-239.0;-77.0;-133.0;1007.0;150.0;-984.0;429.0
359.0;202.0;911.0;1043.0;-172.0;-71.0;-134.0;969.0;298.0;-920.0;431.0
436.0;206.0;998.0;1094.0;-217.0;19.0;-278.0;1022.0;152.0;-949.0;321.0
222.0;277.0;886.0;963.0;-240.0;-349.0;-95.0;969.0;499.0;-961.0;427.0
44.0;-22.0;959.0;996.0;-409.0;-213.0;-30.0;974.0;342.0;-923.0;340.0
54.0;330.0;924.0;535.0;-451.0;-451.0;-107.0;828.0;676.0;-1034.0;363.0
333.0;135.0;821.0;309.0;-634.0;-365.0;-35.0;693.0;735.0;-837.0;418.0
505.0;324.0;695.0;171.0;-602.0;-351.0;14.0;650.0;659.0;-687.0;534.0
260.0;86.0;1078.0;1029.0;-807.0;-365.0;-307.0;1109.0;677.0;-771.0;348.0
73.0;-48.0;453.0;45.0;-908.0;-733.0;-38.0;108.0;668.0;-5.0;238.0
134.0;289.0;762.0;900.0;-356.0;-197.0;-83.0;784.0;266.0;-1016.0;391.0
206.0;304.0;890.0;881.0;-467.0;-227.0;-163.0;923.0;357.0;-1180.0;325.0
-109.0;-35.0;375.0;240.0;-1085.0;-899.0;192.0;310.0;902.0;-395.0;504.0
-87.0;-144.0;466.0;307.0;-782.0;-766.0;-52.0;339.0;880.0;-245.0;307.0
-24.0;-89.0;871.0;786.0;-794.0;-693.0;-2.0;883.0;718.0;-309.0;319.0
564.0;166.0;873.0;821.0;-309.0;174.0;-325.0;961.0;184.0;-686.0;428.0
181.0;481.0;620.0;228.0;-825.0;-660.0;-152.0;364.0;719.0;-725.0;298.0
190.0;420.0;782.0;477.0;-735.0;-697.0;-142.0;537.0;800.0;-639.0;335.0
223.0;434.0;799.0;474.0;-777.0;-721.0;-218.0;526.0;850.0;-713.0;366.0
365.0;508.0;921.0;470.0;-596.0;-577.0;-253.0;705.0;749.0;-896.0;279.0
663.0;411.0;831.0;266.0;-458.0;-313.0;-77.0;761.0;740.0;-746.0;523.0
142.0;-59.0;1175.0;1229.0;-442.0;-273.0;-332.0;1209.0;444.0;-686.0;400.0
441.0;446.0;903.0;1018.0;-320.0;-477.0;-35.0;955.0;776.0;-1180.0;468.0
611.0;319.0;551.0;387.0;-717.0;-551.0;280.0;527.0;865.0;-804.0;611.0
991.0;509.0;945.0;400.0;-477.0;-33.0;12.0;962.0;644.0;-789.0;710.0
611.0;281.0;748.0;482.0;-902.0;-116.0;-240.0;698.0;397.0;-646.0;251.0
574.0;161.0;728.0;315.0;-1000.0;-183.0;-207.0;631.0;425.0;-595.0;359.0
38.0;-55.0;937.0;1018.0;-365.0;-178.0;-32.0;944.0;305.0;-907.0;317.0
56.0;185.0;616.0;156.0;-680.0;-771.0;-69.0;358.0;849.0;-422.0;386.0
790.0;228.0;502.0;536.0;-411.0;-63.0;111.0;688.0;688.0;-509.0;910.0
710.0;201.0;538.0;480.0;-433.0;-65.0;79.0;650.0;548.0;-521.0;805.0
622.0;334.0;587.0;570.0;-837.0;-57.0;-50.0;753.0;378.0;-689.0;696.0
580.0;375.0;799.0;570.0;-737.0;-208.0;-191.0;826.0;678.0;-711.0;610.0
111.0;-336.0;765.0;752.0;-730.0;-548.0;28.0;800.0;743.0;-636.0;463.0
233.0;173.0;1049.0;1186.0;-505.0;-411.0;-186.0;1081.0;474.0;-674.0;327.0
40.0;-33.0;950.0;1014.0;-353.0;-184.0;-50.0;968.0;257.0;-909.0;319.0
51.0;-50.0;943.0;1007.0;-399.0;-184.0;-47.0;971.0;311.0;-925.0;349.0
548.0;236.0;893.0;880.0;-543.0;-75.0;-129.0;965.0;449.0;-739.0;469.0
473.0;450.0;728.0;633.0;-564.0;-329.0;96.0;699.0;550.0;-781.0;588.0
542.0;427.0;744.0;671.0;-587.0;-205.0;61.0;775.0;514.0;-769.0;587.0
684.0;466.0;861.0;627.0;-598.0;-266.0;-95.0;801.0;530.0;-772.0;507.0
800.0;400.0;972.0;758.0;-680.0;-191.0;-131.0;899.0;591.0;-767.0;545.0
453.0;262.0;608.0;405.0;-861.0;-485.0;106.0;497.0;735.0;-573.0;474.0
124.0;311.0;690.0;492.0;-815.0;-783.0;-51.0;427.0;720.0;-765.0;286.0
152.0;265.0;492.0;293.0;-870.0;-691.0;51.0;260.0;554.0;-459.0;256.0
401.0;184.0;767.0;432.0;-825.0;-664.0;-42.0;508.0;795.0;-398.0;394.0
146.0;302.0;752.0;390.0;-906.0;-798.0;-253.0;419.0;759.0;-391.0;167.0
9.0;-88.0;603.0;218.0;-895.0;-791.0;-131.0;255.0;609.0;-110.0;106.0
38.0;-43.0;667.0;209.0;-674.0;-942.0;-91.0;221.0;767.0;-77.0;185.0
-64.0;321.0;315.0;59.0;-923.0;-771.0;151.0;-3.0;458.0;-407.0;169.0
-85.0;-37.0;420.0;87.0;-797.0;-996.0;102.0;17.0;793.0;-104.0;216.0
-110.0;5.0;345.0;27.0;-832.0;-974.0;147.0;-1.0;768.0;-125.0;230.0
-151.0;12.0;305.0;2.0;-774.0;-946.0;165.0;-60.0;664.0;-101.0;181.0
-148.0;270.0;390.0;48.0;-841.0;-901.0;62.0;-8.0;630.0;-369.0;116.0
-89.0;234.0;408.0;92.0;-832.0;-884.0;97.0;39.0;603.0;-331.0;163.0
393.0;280.0;676.0;316.0;-829.0;-604.0;-7.0;390.0;674.0;-406.0;375.0
365.0;354.0;676.0;318.0;-799.0;-610.0;39.0;383.0;621.0;-491.0;330.0
395.0;373.0;696.0;332.0;-801.0;-653.0;-56.0;372.0;652.0;-486.0;350.0
379.0;256.0;712.0;321.0;-804.0;-643.0;-71.0;411.0;674.0;-393.0;341.0
322.0;320.0;646.0;270.0;-857.0;-703.0;-11.0;347.0;678.0;-436.0;333.0
280.0;228.0;679.0;229.0;-805.0;-736.0;-76.0;328.0;693.0;-342.0;267.0
