InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-836;567.0;-141.0;869.0;-396.0;-219;345;26;907.0;69;-316.0;203.0
-711;927.0;-186.0;373.0;-136.0;-248;509;-1;1005.0;92;144.0;317.0
-825;267.0;58.0;1060.0;-143.0;-273;341;-28;1003.0;67;-333.0;480.0
-834;270.0;91.0;1017.0;-189.0;-249;335;0;972.0;68;113.0;382.0
-845;365.0;126.0;991.0;-274.0;-247;338;5;983.0;57;-76.0;323.0
-826;321.0;96.0;1009.0;-269.0;-265;342;-9;970.0;68;439.0;335.0
-834;248.0;125.0;1026.0;-274.0;-265;344;-7;969.0;59;129.0;359.0
-828;248.0;99.0;1032.0;-284.0;-260;341;-6;934.0;68;8.0;347.0
-839;350.0;126.0;993.0;-284.0;-248;341;4;964.0;61;9.0;331.0
-834;275.0;110.0;1002.0;-274.0;-260;335;-5;955.0;65;67.0;321.0
-831;349.0;111.0;1000.0;-295.0;-255;345;2;974.0;65;-92.0;355.0
-830;338.0;117.0;992.0;-288.0;-257;342;5;948.0;66;-4.0;355.0
-838;362.0;133.0;992.0;-284.0;-256;342;9;945.0;59;-12.0;352.0
-832;360.0;121.0;974.0;-285.0;-262;343;-2;956.0;63;-15.0;362.0
-829;345.0;126.0;986.0;-286.0;-265;346;-5;951.0;63;27.0;356.0
-830;356.0;125.0;972.0;-271.0;-259;342;1;952.0;65;-15.0;354.0
-834;351.0;115.0;982.0;-279.0;-257;341;3;956.0;63;5.0;347.0
-835;343.0;125.0;987.0;-284.0;-256;342;4;943.0;62;-24.0;362.0
-830;354.0;131.0;983.0;-274.0;-260;343;2;941.0;66;20.0;357.0
-833;335.0;125.0;983.0;-284.0;-260;349;0;949.0;60;3.0;354.0
-828;346.0;125.0;993.0;-275.0;-264;345;-5;956.0;66;29.0;354.0
-832;352.0;115.0;980.0;-274.0;-256;347;2;945.0;64;-15.0;359.0
-829;345.0;113.0;972.0;-266.0;-259;345;-2;962.0;65;23.0;364.0
-832;344.0;111.0;995.0;-279.0;-260;347;-2;959.0;62;2.0;372.0
-833;376.0;126.0;1006.0;-285.0;-252;342;-2;949.0;65;88.0;357.0
-670;955.0;-162.0;397.0;-137.0;-237;553;-3;1006.0;99;168.0;335.0
-663;956.0;-176.0;397.0;-119.0;-239;549;-6;1012.0;106;54.0;324.0
-819;128.0;-46.0;930.0;-334.0;-213;388;46;983.0;72;-41.0;386.0
-800;493.0;-123.0;853.0;-307.0;-249;404;9;967.0;70;299.0;210.0
-803;311.0;-192.0;1007.0;-316.0;-256;387;0;960.0;72;-36.0;322.0
-671;953.0;-180.0;396.0;-118.0;-236;557;-2;1034.0;97;21.0;335.0
-809;492.0;-173.0;917.0;-335.0;-254;382;-6;968.0;70;-486.0;282.0
-809;496.0;-172.0;910.0;-344.0;-254;387;-4;956.0;67;-434.0;265.0
-804;477.0;-183.0;912.0;-315.0;-255;388;-9;967.0;72;152.0;268.0
-673;939.0;-158.0;404.0;-99.0;-235;555;-1;1012.0;97;-12.0;325.0
-655;949.0;-184.0;364.0;-98.0;-233;564;-2;1032.0;105;-70.0;313.0
-718;921.0;-214.0;522.0;-325.0;-220;510;6;955.0;93;-57.0;410.0
-785;887.0;-217.0;499.0;-319.0;-226;428;7;934.0;78;-22.0;388.0
-782;849.0;-254.0;533.0;-362.0;-243;422;-3;943.0;78;-162.0;387.0
-789;847.0;-246.0;521.0;-363.0;-242;422;-1;939.0;72;-134.0;370.0
-784;870.0;-254.0;540.0;-383.0;-245;424;-4;927.0;76;-82.0;381.0
-787;871.0;-225.0;510.0;-374.0;-234;429;4;958.0;74;-196.0;407.0
-778;880.0;-225.0;518.0;-366.0;-236;427;1;938.0;81;-50.0;398.0
-797;372.0;29.0;996.0;-406.0;-287;387;6;965.0;69;319.0;388.0
-949;455.0;-166.0;909.0;-277.0;-384;552;153;962.0;-147;-169.0;394.0
-785;860.0;-203.0;501.0;-380.0;-235;427;-1;949.0;76;-88.0;404.0
-843;480.0;-77.0;1108.0;-442.0;-265;365;1;966.0;45;234.0;418.0
-852;491.0;-57.0;962.0;-341.0;-284;399;36;901.0;18;393.0;293.0
-788;873.0;-230.0;529.0;-389.0;-232;421;2;939.0;77;112.0;427.0
-788;902.0;-232.0;556.0;-415.0;-234;416;-2;947.0;79;313.0;391.0
-788;865.0;-234.0;542.0;-423.0;-229;415;1;918.0;80;312.0;418.0
-856;648.0;-257.0;791.0;-461.0;-182;335;-16;1213.0;63;-39.0;441.0
-786;863.0;-226.0;520.0;-385.0;-231;421;-1;935.0;79;-87.0;409.0
-786;873.0;-220.0;508.0;-421.0;-232;418;-1;939.0;80;-401.0;401.0
-792;860.0;-233.0;539.0;-432.0;-235;413;-10;917.0;76;-423.0;396.0
-790;870.0;-231.0;539.0;-440.0;-225;418;5;924.0;79;10.0;388.0
-768;943.0;-192.0;484.0;-206.0;-266;438;2;985.0;77;40.0;352.0
-771;888.0;-175.0;468.0;-198.0;-267;427;-2;986.0;79;156.0;374.0
-769;892.0;-203.0;479.0;-195.0;-274;424;-4;974.0;80;55.0;349.0
-773;902.0;-203.0;468.0;-211.0;-266;427;3;993.0;77;-83.0;354.0
-735;902.0;-175.0;459.0;-201.0;-302;440;-30;1006.0;92;44.0;357.0
-766;929.0;-193.0;482.0;-145.0;-260;432;8;1038.0;83;-40.0;335.0
-787;922.0;-151.0;462.0;-311.0;-261;413;-3;903.0;74;39.0;392.0
-788;936.0;-199.0;529.0;-447.0;-255;408;-1;903.0;77;15.0;353.0
-795;905.0;-230.0;518.0;-444.0;-250;405;5;926.0;73;59.0;374.0
-788;882.0;-203.0;500.0;-372.0;-246;416;3;937.0;75;29.0;364.0
-783;902.0;-226.0;500.0;-373.0;-253;421;-6;929.0;75;-245.0;367.0
-785;902.0;-208.0;510.0;-335.0;-249;409;-3;935.0;81;-355.0;370.0
-694;948.0;-171.0;398.0;-160.0;-262;520;3;996.0;94;96.0;327.0
-694;974.0;-201.0;388.0;-164.0;-269;520;-1;1004.0;92;-108.0;314.0
-694;957.0;-169.0;401.0;-165.0;-263;518;3;991.0;95;-8.0;310.0
-802;840.0;-223.0;491.0;-402.0;-219;423;15;918.0;68;-116.0;371.0
-730;910.0;-190.0;425.0;-256.0;-262;483;6;1012.0;87;73.0;332.0
-729;913.0;-193.0;402.0;-256.0;-267;469;-2;983.0;93;14.0;340.0
-801;880.0;-218.0;510.0;-333.0;-231;410;1;942.0;71;69.0;404.0
-805;894.0;-194.0;517.0;-350.0;-228;397;2;941.0;74;266.0;408.0
-797;893.0;-224.0;522.0;-350.0;-229;410;0;974.0;74;117.0;398.0
-800;890.0;-241.0;549.0;-294.0;-234;404;-3;962.0;74;-281.0;397.0
-806;889.0;-204.0;509.0;-346.0;-233;399;-3;966.0;71;-185.0;396.0
-810;881.0;-232.0;514.0;-349.0;-224;398;7;963.0;70;-187.0;390.0
-807;877.0;-244.0;528.0;-348.0;-226;403;6;934.0;70;-132.0;380.0
-803;874.0;-240.0;523.0;-348.0;-232;400;-2;937.0;74;-8.0;376.0
-809;852.0;-232.0;514.0;-373.0;-226;394;1;956.0;73;-12.0;391.0
-803;885.0;-204.0;521.0;-383.0;-233;403;0;928.0;72;-179.0;384.0
-804;876.0;-220.0;512.0;-385.0;-236;399;-2;958.0;72;32.0;389.0
-807;876.0;-212.0;533.0;-382.0;-231;399;5;946.0;71;-60.0;400.0
-805;891.0;-224.0;520.0;-365.0;-231;400;3;930.0;72;26.0;392.0
-804;881.0;-206.0;530.0;-368.0;-230;397;3;939.0;74;-4.0;399.0
-726;991.0;15.0;228.0;-125.0;-315;459;2;1013.0;86;34.0;253.0
645;865.0;319.0;874.0;-436.0;-1636;1299;-1442;1126.0;381;-758.0;1017.0
-783;854.0;-366.0;1058.0;-618.0;-431;422;-337;651.0;97;236.0;237.0
-795;784.0;-348.0;538.0;-379.0;-233;409;6;935.0;77;481.0;317.0
-793;861.0;-197.0;461.0;-408.0;-221;423;15;905.0;75;834.0;373.0
-825;225.0;239.0;949.0;-245.0;-241;389;-21;948.0;61;-523.0;333.0
-233;590.0;-55.0;868.0;-285.0;-197;849;-714;909.0;554;-253.0;359.0
-808;294.0;85.0;983.0;-155.0;-274;379;-104;981.0;74;-561.0;293.0
-693;745.0;-232.0;587.0;-178.0;-243;511;-22;906.0;108;-803.0;408.0
-753;989.0;32.0;255.0;-186.0;-320;427;0;1024.0;77;246.0;291.0
-314;524.0;255.0;916.0;-480.0;-370;329;112;730.0;467;1075.0;425.0
-727;501.0;-90.0;784.0;-550.0;-396;403;50;947.0;86;414.0;713.0
-837;134.0;-113.0;1004.0;-276.0;-235;354;-141;980.0;72;-628.0;339.0
-799;558.0;-154.0;891.0;-551.0;-243;380;26;1090.0;79;-529.0;-85.0
-805;351.0;25.0;1002.0;-382.0;-292;372;60;912.0;69;494.0;417.0
-798;301.0;-65.0;962.0;-371.0;-303;375;87;920.0;72;780.0;380.0
-830;85.0;-73.0;1006.0;-130.0;-301;364;-174;997.0;62;74.0;458.0
-850;369.0;54.0;1085.0;-370.0;-241;353;64;884.0;69;867.0;311.0
-663;144.0;-195.0;1046.0;-385.0;-300;524;-34;906.0;104;991.0;436.0
-743;1008.0;32.0;275.0;-158.0;-317;432;0;991.0;84;253.0;292.0
-858;286.0;-39.0;1057.0;-122.0;-235;313;111;987.0;72;-575.0;537.0
-827;179.0;10.0;1078.0;-225.0;-237;349;66;879.0;76;-693.0;590.0
-836;365.0;88.0;1021.0;-278.0;-253;348;63;990.0;63;-478.0;461.0
-831;419.0;-150.0;843.0;-341.0;-233;341;80;993.0;78;-841.0;476.0
-810;472.0;-206.0;921.0;-342.0;-249;385;0;974.0;69;-577.0;273.0
-772;218.0;-100.0;1049.0;-374.0;-315;592;-58;972.0;-21;551.0;407.0
-782;254.0;-71.0;1022.0;-373.0;-258;461;-7;995.0;58;505.0;436.0
-840;251.0;80.0;1044.0;-128.0;-237;330;10;979.0;67;-312.0;509.0
-1200;430.0;-103.0;930.0;-589.0;-679;786;-272;898.0;-561;-205.0;295.0
-505;483.0;250.0;772.0;79.0;-101;78;70;606.0;463;-125.0;95.0
-826;265.0;-81.0;994.0;-132.0;-256;357;2;1007.0;65;474.0;362.0
-793;-79.0;-11.0;875.0;-269.0;-314;371;66;864.0;74;-167.0;366.0
-836;554.0;-202.0;847.0;-227.0;-221;358;7;992.0;64;625.0;267.0
-665;939.0;-186.0;402.0;-136.0;-263;549;-3;1013.0;98;-407.0;316.0
-846;604.0;-177.0;797.0;-245.0;-218;351;12;970.0;58;-702.0;212.0
-825;217.0;-40.0;1034.0;-98.0;-248;354;1;993.0;69;1145.0;308.0
-714;222.0;-55.0;1026.0;-127.0;-420;-34;168;1023.0;203;71.0;317.0
-810;315.0;-70.0;1024.0;-517.0;-285;310;-137;1458.0;98;195.0;165.0
-959;750.0;224.0;757.0;-364.0;-145;-528;851;816.0;936;753.0;299.0
-819;385.0;94.0;1019.0;-311.0;-277;372;-161;888.0;73;606.0;299.0
-683;930.0;-197.0;412.0;-123.0;-261;528;2;1002.0;97;-433.0;326.0
-809;-2.0;-36.0;1063.0;-407.0;-277;384;-168;942.0;79;109.0;478.0
-816;166.0;-200.0;1324.0;-188.0;-276;368;-256;841.0;98;129.0;652.0
-856;868.0;267.0;643.0;-310.0;-247;345;-224;1042.0;67;-379.0;-99.0
-754;980.0;22.0;280.0;-153.0;-319;420;-1;980.0;80;256.0;288.0
-802;525.0;-136.0;864.0;-475.0;-360;354;-21;743.0;53;808.0;355.0
-751;991.0;17.0;264.0;-166.0;-317;413;-2;1003.0;87;270.0;304.0
-691;590.0;80.0;830.0;-704.0;-283;493;12;725.0;111;-942.0;145.0
-761;443.0;90.0;931.0;-496.0;-415;316;79;857.0;81;-594.0;186.0
-805;829.0;-281.0;547.0;-345.0;-228;405;8;939.0;71;615.0;339.0
-820;418.0;-15.0;965.0;-510.0;-252;374;34;873.0;65;-591.0;337.0
-705;328.0;-63.0;973.0;-129.0;-378;-141;302;1006.0;293;32.0;242.0
-806;918.0;412.0;905.0;-693.0;-755;-330;-192;1434.0;1337;-413.0;21.0
-833;377.0;212.0;965.0;-392.0;-195;355;-22;878.0;75;574.0;319.0
-714;921.0;-201.0;416.0;-196.0;-263;495;5;973.0;93;-935.0;302.0
-732;1008.0;33.0;272.0;-156.0;-321;440;-5;1011.0;88;-198.0;286.0
-897;447.0;-417.0;-21.0;-113.0;66;357;-10;107.0;33;-154.0;-651.0
-803;337.0;137.0;1066.0;-329.0;-294;386;40;989.0;63;518.0;363.0
-738;990.0;30.0;264.0;-148.0;-324;442;-7;1007.0;81;468.0;271.0
-738;1002.0;18.0;269.0;-172.0;-319;439;-5;1003.0;84;489.0;282.0
-740;991.0;34.0;255.0;-172.0;-319;436;-5;1033.0;84;405.0;289.0
-736;976.0;50.0;249.0;-165.0;-324;445;-6;995.0;81;-524.0;291.0
-505;398.0;-206.0;976.0;-545.0;-299;617;43;817.0;205;-337.0;362.0
-796;540.0;121.0;890.0;-506.0;-322;355;7;852.0;71;-527.0;261.0
-744;1002.0;12.0;265.0;-106.0;-322;431;-6;1020.0;82;-420.0;283.0
-691;929.0;-222.0;436.0;-120.0;-274;513;4;1011.0;96;538.0;310.0
-747;950.0;-228.0;432.0;-237.0;-277;452;0;956.0;85;814.0;340.0
-799;397.0;-152.0;929.0;-500.0;-81;173;-312;869.0;286;394.0;516.0
-801;395.0;39.0;962.0;-385.0;-276;373;0;901.0;74;705.0;291.0
-774;1035.0;20.0;294.0;-247.0;-309;391;3;992.0;80;257.0;300.0
-666;208.0;-185.0;1011.0;-608.0;-301;574;-14;870.0;71;171.0;350.0
-649;940.0;-145.0;359.0;-107.0;-284;554;1;1036.0;100;-607.0;364.0
-636;960.0;-191.0;376.0;-132.0;-284;560;0;1021.0;107;-488.0;301.0
-782;513.0;-59.0;914.0;-616.0;-246;432;2;804.0;73;-484.0;299.0
-732;466.0;-44.0;934.0;-667.0;-262;478;-10;730.0;87;512.0;322.0
-727;1024.0;48.0;254.0;-89.0;-317;455;0;1023.0;87;-61.0;278.0
-809;342.0;102.0;986.0;-365.0;-281;369;-27;859.0;69;787.0;220.0
-812;215.0;-39.0;1032.0;-202.0;-245;374;-125;862.0;84;588.0;341.0
-562;309.0;-84.0;970.0;-526.0;-318;614;-60;809.0;112;-271.0;364.0
-572;189.0;-83.0;1023.0;-517.0;-317;600;-62;840.0;115;-406.0;393.0
-728;1031.0;30.0;246.0;-147.0;-334;446;-6;1022.0;83;44.0;293.0
-900;178.0;-6.0;1069.0;-249.0;-361;414;134;1049.0;-87;-150.0;482.0
-827;595.0;-104.0;852.0;-354.0;-260;352;-2;966.0;64;-620.0;160.0
-600;271.0;-193.0;1020.0;-502.0;-298;675;74;915.0;76;-454.0;468.0
-958;492.0;-223.0;980.0;-470.0;25;270;-255;887.0;73;-717.0;374.0
-562;150.0;-167.0;1031.0;-579.0;-165;653;-99;918.0;129;-78.0;406.0
-643;530.0;23.0;1011.0;-403.0;-282;622;-164;957.0;76;-771.0;120.0
-674;933.0;-191.0;389.0;-113.0;-275;519;7;1024.0;106;581.0;318.0
-896;312.0;70.0;969.0;-292.0;-139;454;-103;1051.0;3;-790.0;436.0
-878;447.0;-7.0;1014.0;-428.0;-656;189;-246;965.0;-80;-780.0;531.0
-794;13.0;-443.0;1585.0;-176.0;-316;418;342;888.0;113;-25.0;839.0
-739;1013.0;40.0;282.0;-128.0;-326;433;-6;984.0;83;-466.0;302.0
-748;881.0;152.0;702.0;-190.0;-361;340;-96;974.0;108;-369.0;-125.0
-745;1007.0;4.0;273.0;-70.0;-322;423;-2;1020.0;84;455.0;282.0
-801;555.0;98.0;1017.0;-313.0;-292;369;-134;947.0;85;753.0;242.0
-752;1003.0;15.0;285.0;-196.0;-320;415;1;996.0;84;-338.0;316.0
-814;351.0;-86.0;797.0;-239.0;-293;377;-138;1249.0;67;582.0;685.0
-756;1013.0;28.0;282.0;-186.0;-319;416;3;1002.0;80;-236.0;300.0
-798;361.0;-31.0;852.0;-380.0;-271;384;-96;981.0;82;-122.0;1044.0
-842;717.0;-324.0;797.0;-418.0;-251;345;7;969.0;56;643.0;330.0
-751;991.0;20.0;275.0;-188.0;-326;417;-4;1002.0;82;-306.0;309.0
-812;468.0;26.0;940.0;-377.0;-277;369;7;928.0;66;-657.0;238.0
-847;741.0;333.0;831.0;-334.0;-297;336;22;764.0;45;618.0;495.0
-619;654.0;20.0;847.0;-392.0;-531;358;287;932.0;158;-540.0;158.0
-814;422.0;-71.0;973.0;-393.0;-71;437;273;925.0;125;-73.0;669.0
-724;903.0;-285.0;489.0;-225.0;-294;487;-10;975.0;79;-502.0;330.0
-833;304.0;66.0;1036.0;-437.0;-247;347;58;864.0;79;733.0;432.0
-821;329.0;-49.0;1054.0;-221.0;-173;397;57;918.0;81;674.0;341.0
-759;9.0;-164.0;740.0;-517.0;-307;373;57;947.0;112;501.0;282.0
-821;116.0;91.0;751.0;-398.0;-257;401;-17;724.0;52;-601.0;560.0
-824;355.0;123.0;980.0;-272.0;-237;369;131;907.0;91;-653.0;431.0
-738;996.0;20.0;280.0;-192.0;-327;434;-4;1005.0;83;271.0;313.0
-742;887.0;-354.0;492.0;-262.0;-275;455;-1;987.0;87;-585.0;283.0
-771;969.0;37.0;290.0;-266.0;-326;385;-2;994.0;78;461.0;310.0
-730;931.0;-213.0;458.0;-217.0;-277;474;-4;1020.0;86;-495.0;356.0
-762;166.0;-129.0;967.0;-599.0;-256;359;-43;817.0;123;1149.0;490.0
-837;275.0;-27.0;1047.0;-500.0;-366;322;-113;711.0;39;-290.0;397.0
-815;242.0;139.0;1181.0;-305.0;-256;358;10;911.0;81;-1204.0;444.0
-752;1001.0;40.0;287.0;-138.0;-323;414;-3;1015.0;82;-396.0;309.0
-838;417.0;-273.0;933.0;-157.0;-233;379;2;1009.0;42;-609.0;602.0
-783;990.0;46.0;307.0;-279.0;-313;387;1;988.0;72;281.0;337.0
-731;1036.0;79.0;278.0;-91.0;-332;435;0;996.0;87;240.0;342.0
-300;438.0;136.0;942.0;-184.0;-1637;409;-1514;1028.0;158;1216.0;218.0
-654;535.0;240.0;920.0;-238.0;-635;453;-394;1055.0;87;363.0;118.0
-854;467.0;-478.0;1117.0;-319.0;-227;336;-188;947.0;74;-243.0;714.0
-768;117.0;-233.0;1248.0;-365.0;-273;374;-134;1047.0;120;360.0;122.0
-907;178.0;3.0;1030.0;-256.0;-125;177;-101;909.0;114;-49.0;488.0
-603;987.0;46.0;253.0;-116.0;-543;456;-232;1012.0;101;-132.0;243.0
-808;835.0;-301.0;581.0;-250.0;-266;374;0;1073.0;72;-541.0;346.0
-840;1071.0;-140.0;383.0;-128.0;-452;393;-189;1037.0;-9;107.0;315.0
-879;380.0;95.0;1187.0;-70.0;-222;242;-57;899.0;170;-149.0;609.0
-819;336.0;55.0;992.0;-157.0;-269;380;-3;975.0;59;517.0;411.0
-856;351.0;75.0;1003.0;-69.0;-258;344;20;1015.0;41;626.0;416.0
-675;187.0;-97.0;991.0;-177.0;-488;290;-177;1024.0;402;180.0;444.0
-798;73.0;-145.0;1009.0;-217.0;-167;349;-75;1227.0;120;-162.0;541.0
-891;292.0;-30.0;1017.0;-175.0;-794;1358;446;938.0;-736;250.0;478.0
-927;-383.0;-538.0;968.0;5.0;-286;482;155;891.0;-81;-23.0;782.0
-481;-318.0;-606.0;1682.0;-72.0;-560;545;-344;676.0;352;905.0;1053.0
-813;972.0;-172.0;510.0;-378.0;-249;381;3;947.0;68;468.0;354.0
-798;882.0;-238.0;502.0;-396.0;-277;388;-12;942.0;70;828.0;369.0
-810;457.0;44.0;925.0;-364.0;-296;347;-11;959.0;71;733.0;343.0
-822;604.0;67.0;950.0;-645.0;-287;357;24;893.0;68;-765.0;483.0
-820;243.0;-50.0;1041.0;-216.0;-298;335;15;1005.0;75;606.0;422.0
-820;223.0;71.0;915.0;-544.0;-266;347;-2;865.0;72;45.0;653.0
-776;19.0;20.0;998.0;-284.0;-181;444;11;813.0;110;95.0;429.0
-1057;703.0;98.0;733.0;-308.0;-387;395;75;981.0;-201;319.0;-8.0
-826;53.0;-227.0;715.0;-158.0;-216;374;197;995.0;109;-695.0;267.0
-804;834.0;-275.0;1265.0;-342.0;-221;397;35;1244.0;89;-438.0;205.0
-830;612.0;230.0;717.0;-527.0;-235;370;99;677.0;69;-373.0;239.0
-792;582.0;-413.0;643.0;-412.0;-317;384;90;680.0;72;428.0;552.0
-829;439.0;123.0;987.0;-313.0;-237;352;-65;958.0;72;-560.0;426.0
-823;360.0;15.0;1071.0;-373.0;-271;348;3;961.0;66;-916.0;336.0
-833;658.0;299.0;699.0;-204.0;-231;346;-207;1021.0;96;-617.0;204.0
-822;365.0;-262.0;913.0;-216.0;-349;307;-44;874.0;122;-751.0;346.0
-850;334.0;-196.0;1025.0;-363.0;-231;402;-158;965.0;49;-458.0;413.0
-876;593.0;1.0;832.0;-277.0;-97;301;-333;994.0;148;360.0;19.0
-826;286.0;-53.0;1079.0;-429.0;-263;352;9;898.0;64;435.0;284.0
-552;251.0;-121.0;1024.0;-335.0;-224;641;-27;889.0;242;-42.0;497.0
-775;447.0;160.0;949.0;-147.0;-206;309;-204;937.0;164;-639.0;273.0
-646;317.0;211.0;1029.0;-139.0;16;503;-314;907.0;255;124.0;307.0
-824;391.0;-383.0;1060.0;-537.0;-281;315;32;828.0;75;559.0;541.0
-890;277.0;-274.0;1109.0;-242.0;-256;327;-213;1023.0;131;-173.0;728.0
-876;249.0;-202.0;1028.0;-223.0;-318;264;81;953.0;37;-347.0;430.0
-897;327.0;-8.0;998.0;-108.0;-241;305;-190;956.0;108;509.0;370.0
-815;967.0;-148.0;376.0;-167.0;-249;369;-6;1034.0;72;-440.0;316.0
-809;958.0;-139.0;363.0;-170.0;-249;377;-4;991.0;74;408.0;339.0
-844;157.0;-106.0;1132.0;-201.0;-304;433;-304;671.0;47;249.0;235.0
-864;200.0;-134.0;1028.0;-182.0;-37;371;-188;921.0;83;-399.0;353.0
-814;942.0;-217.0;394.0;-214.0;-246;380;-1;1014.0;69;-473.0;293.0
-850;121.0;45.0;1032.0;-214.0;-172;366;71;938.0;150;-118.0;501.0
-812;883.0;334.0;1257.0;-171.0;-261;351;-7;1000.0;132;-60.0;60.0
-817;-32.0;76.0;597.0;-247.0;-277;349;-188;1080.0;88;180.0;33.0
-767;166.0;84.0;1044.0;-131.0;-304;336;164;952.0;147;32.0;536.0
-817;957.0;-175.0;368.0;-179.0;-235;369;3;1000.0;73;608.0;322.0
-834;1699.0;-268.0;1487.0;-303.0;-240;368;44;912.0;79;593.0;-107.0
-807;959.0;-167.0;360.0;-206.0;-246;389;-9;996.0;71;-455.0;318.0
-369;1476.0;521.0;1003.0;-293.0;194;2954;-548;1145.0;812;1282.0;-236.0
-809;956.0;-163.0;347.0;-232.0;-238;386;-2;980.0;73;-691.0;312.0
-780;572.0;104.0;918.0;-475.0;-337;371;-125;908.0;84;566.0;319.0
-816;957.0;-151.0;345.0;-210.0;-233;386;4;974.0;67;556.0;309.0
-800;-280.0;-137.0;730.0;-496.0;-267;371;54;1544.0;111;160.0;645.0
-816;567.0;406.0;1188.0;-385.0;-270;357;2;955.0;76;93.0;353.0
-796;515.0;-53.0;948.0;-479.0;1;405;-50;906.0;229;-396.0;152.0
-841;703.0;965.0;945.0;-173.0;-260;385;-43;1438.0;46;-16.0;-537.0
-983;335.0;176.0;949.0;-8.0;-276;162;-91;830.0;254;-368.0;275.0
-1175;562.0;268.0;907.0;-239.0;-343;-153;131;1047.0;39;-434.0;239.0
-782;958.0;-111.0;324.0;-221.0;-242;427;2;982.0;77;419.0;322.0
-843;796.0;289.0;467.0;-211.0;-225;347;-141;929.0;77;-490.0;267.0
-830;302.0;25.0;1014.0;5.0;-253;349;3;1025.0;65;-788.0;417.0
-777;974.0;-148.0;336.0;-186.0;-249;427;-3;995.0;79;-384.0;293.0
-838;494.0;378.0;432.0;-299.0;-231;345;-135;1073.0;79;-602.0;-39.0
-1180;505.0;386.0;962.0;24.0;-645;785;-36;858.0;-437;-903.0;297.0
-837;511.0;-202.0;1142.0;-315.0;-108;283;-172;848.0;176;-557.0;694.0
-843;538.0;-301.0;921.0;-536.0;-204;367;-51;713.0;60;740.0;477.0
-979;347.0;-138.0;1118.0;-349.0;-121;142;-174;785.0;163;292.0;545.0
-905;2682.0;-16.0;-354.0;-497.0;-299;532;-101;1141.0;-18;519.0;1.0
-829;980.0;-65.0;182.0;-466.0;-243;364;-7;794.0;63;13.0;351.0
-773;946.0;-108.0;365.0;-145.0;-281;411;-4;1030.0;80;-401.0;417.0
-795;963.0;-101.0;314.0;-175.0;-264;402;-22;1013.0;71;-406.0;332.0
-793;1006.0;-143.0;353.0;-224.0;-223;417;18;986.0;76;475.0;291.0
-1082;416.0;60.0;965.0;-345.0;-82;525;-288;933.0;3;-414.0;313.0
-917;396.0;-527.0;1029.0;-649.0;-51;329;-22;709.0;101;205.0;545.0
-810;608.0;-49.0;839.0;-286.0;-290;348;-2;981.0;73;-662.0;263.0
-1254;251.0;-57.0;1030.0;-485.0;546;1573;-143;941.0;-708;-681.0;443.0
-699;960.0;-206.0;363.0;-15.0;-308;486;-18;972.0;96;-353.0;322.0
-770;-150.0;-127.0;1067.0;-141.0;-265;358;20;954.0;114;219.0;402.0
-1034;549.0;14.0;958.0;-261.0;-309;191;356;1110.0;331;-133.0;-64.0
-781;925.0;-203.0;397.0;-260.0;-275;410;-3;1000.0;76;-1365.0;344.0
-1055;202.0;-109.0;1231.0;-218.0;-909;895;-446;950.0;-556;1037.0;335.0
-782;485.0;193.0;689.0;-51.0;-317;354;62;1037.0;80;540.0;60.0
-932;784.0;-67.0;1244.0;-503.0;-280;506;-15;937.0;79;-446.0;-44.0
-835;406.0;-407.0;919.0;-712.0;-226;355;24;582.0;78;165.0;455.0
-853;705.0;77.0;1142.0;-329.0;-329;757;-16;1098.0;-92;156.0;-80.0
-832;307.0;-316.0;906.0;-753.0;-215;359;15;619.0;79;88.0;396.0
-825;423.0;-279.0;940.0;-791.0;-221;369;-7;532.0;69;84.0;415.0
-757;969.0;-231.0;420.0;-166.0;-279;437;6;996.0;83;782.0;339.0
-825;404.0;-201.0;931.0;-767.0;-235;370;-14;589.0;66;-20.0;390.0
-825;314.0;-360.0;937.0;-659.0;-235;360;0;703.0;69;337.0;325.0
-824;259.0;0.0;970.0;-261.0;-307;378;-18;858.0;52;-593.0;394.0
-847;322.0;106.0;1041.0;-225.0;-199;342;29;816.0;60;-473.0;336.0
-823;-43.0;-534.0;1008.0;-568.0;-217;425;21;733.0;51;-498.0;428.0
-768;929.0;-239.0;420.0;-162.0;-274;431;8;982.0;79;-506.0;329.0
-774;-5.0;-108.0;818.0;-460.0;-342;365;-79;814.0;87;-263.0;232.0
-822;548.0;101.0;833.0;-565.0;-268;357;21;808.0;67;-727.0;35.0
-795;955.0;-101.0;334.0;-157.0;-275;404;-16;1013.0;67;-468.0;334.0
-514;295.0;74.0;982.0;-96.0;-776;-976;1056;985.0;1568;-328.0;377.0
-753;930.0;-228.0;393.0;-127.0;-278;444;5;985.0;83;-448.0;342.0
-812;955.0;-160.0;377.0;-153.0;-248;384;2;1006.0;68;584.0;303.0
-826;1161.0;375.0;499.0;-425.0;-273;373;21;1238.0;61;159.0;-253.0
