Accelerometer RWR accX;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit RLA accZ;Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RUA gyroZ;Accelerometer RUA^ accX;Accelerometer RUA_ accZ
-265.0;194.0;-962.0;-976.0;394.0;2;-6;284.0;1004.0;-77.0;-39.0;-341.0;296.0
-328.0;197.0;-958.0;-986.0;395.0;2;0;302.0;1006.0;-69.0;26.0;-339.0;311.0
-334.0;163.0;-972.0;-1006.0;452.0;2;4;309.0;1007.0;-136.0;102.0;-292.0;276.0
-369.0;134.0;-968.0;-1002.0;454.0;2;4;316.0;984.0;-137.0;44.0;-309.0;274.0
-362.0;131.0;-984.0;-1013.0;456.0;2;2;298.0;1000.0;-138.0;40.0;-318.0;275.0
-305.0;123.0;-976.0;-1012.0;446.0;2;-3;276.0;1019.0;-131.0;-92.0;-291.0;311.0
-188.0;151.0;-1007.0;-1036.0;434.0;2;-8;290.0;910.0;-115.0;-33.0;-288.0;331.0
-349.0;201.0;-1006.0;-1077.0;443.0;2;9;283.0;1044.0;-111.0;65.0;-349.0;339.0
-324.0;218.0;-984.0;-1008.0;417.0;2;23;324.0;1010.0;-68.0;-196.0;-311.0;346.0
-421.0;105.0;-773.0;-811.0;355.0;5;45;253.0;1120.0;4.0;-110.0;-393.0;359.0
-280.0;95.0;-922.0;-1005.0;372.0;6;-17;204.0;1045.0;7.0;-107.0;-433.0;249.0
-320.0;304.0;-932.0;-1005.0;425.0;6;4;298.0;981.0;-66.0;214.0;-307.0;273.0
-274.0;186.0;-938.0;-982.0;428.0;6;1;324.0;1014.0;-90.0;24.0;-329.0;282.0
-346.0;166.0;-929.0;-977.0;408.0;6;3;270.0;1041.0;-75.0;-45.0;-356.0;324.0
-311.0;183.0;-970.0;-1014.0;403.0;4;-40;285.0;1025.0;-70.0;-12.0;-357.0;269.0
-263.0;183.0;-963.0;-975.0;356.0;3;8;193.0;909.0;-33.0;-684.0;-438.0;193.0
-34.0;271.0;-868.0;-910.0;287.0;1;1;160.0;843.0;2.0;-475.0;-500.0;56.0
-53.0;291.0;-828.0;-850.0;243.0;1;0;82.0;815.0;23.0;-94.0;-519.0;52.0
-61.0;296.0;-809.0;-823.0;232.0;1;2;101.0;824.0;31.0;-83.0;-508.0;36.0
28.0;218.0;-805.0;-874.0;165.0;1;-1;29.0;805.0;108.0;-178.0;-493.0;-82.0
70.0;267.0;-792.0;-839.0;139.0;1;-8;0.0;793.0;137.0;-107.0;-473.0;-7.0
46.0;295.0;-739.0;-743.0;-20.0;1;5;28.0;711.0;285.0;-4.0;-538.0;-81.0
-15.0;291.0;-748.0;-783.0;59.0;-2;-143;-32.0;732.0;202.0;93.0;-542.0;-99.0
84.0;277.0;-739.0;-788.0;69.0;-2;-259;-40.0;714.0;192.0;75.0;-521.0;-140.0
-230.0;246.0;-874.0;-906.0;149.0;-10;470;156.0;1062.0;143.0;614.0;-431.0;229.0
-296.0;264.0;-1077.0;-1081.0;294.0;3;63;310.0;1035.0;34.0;812.0;-208.0;252.0
-470.0;59.0;-988.0;-1138.0;348.0;3;120;235.0;1026.0;-12.0;279.0;-330.0;301.0
-311.0;177.0;-1076.0;-1078.0;451.0;5;4;288.0;1014.0;-109.0;74.0;-426.0;340.0
-262.0;233.0;-923.0;-1011.0;441.0;5;-4;310.0;1028.0;-169.0;-117.0;-401.0;304.0
-273.0;224.0;-959.0;-1004.0;457.0;4;-2;328.0;960.0;-198.0;182.0;-329.0;261.0
-273.0;203.0;-951.0;-980.0;479.0;5;-3;289.0;1015.0;-225.0;72.0;-373.0;318.0
-305.0;234.0;-948.0;-998.0;478.0;6;2;308.0;997.0;-200.0;83.0;-373.0;341.0
-315.0;219.0;-959.0;-1007.0;469.0;6;2;312.0;990.0;-181.0;36.0;-368.0;351.0
-343.0;226.0;-958.0;-986.0;399.0;6;-11;327.0;987.0;-81.0;-1.0;-392.0;340.0
-281.0;247.0;-950.0;-964.0;425.0;6;-2;317.0;1009.0;-107.0;57.0;-406.0;341.0
-284.0;242.0;-971.0;-1001.0;425.0;5;29;344.0;1005.0;-110.0;-52.0;-397.0;310.0
-305.0;242.0;-970.0;-1002.0;411.0;7;-8;330.0;1003.0;-100.0;-39.0;-402.0;331.0
-271.0;254.0;-970.0;-992.0;413.0;6;1;337.0;996.0;-108.0;7.0;-398.0;329.0
-290.0;253.0;-970.0;-995.0;415.0;6;5;337.0;992.0;-107.0;-7.0;-406.0;341.0
-309.0;256.0;-968.0;-992.0;415.0;6;-3;333.0;986.0;-109.0;-5.0;-411.0;321.0
-301.0;261.0;-972.0;-995.0;419.0;6;-3;338.0;987.0;-112.0;14.0;-406.0;348.0
-292.0;254.0;-967.0;-991.0;418.0;6;0;333.0;1002.0;-111.0;8.0;-403.0;317.0
-288.0;254.0;-969.0;-991.0;413.0;6;-7;336.0;1008.0;-108.0;1.0;-414.0;349.0
-299.0;255.0;-968.0;-993.0;416.0;6;-6;332.0;988.0;-108.0;16.0;-407.0;350.0
-295.0;245.0;-969.0;-994.0;416.0;6;-2;333.0;997.0;-108.0;-43.0;-394.0;341.0
-243.0;245.0;-970.0;-992.0;413.0;6;2;335.0;997.0;-108.0;-7.0;-416.0;324.0
-550.0;246.0;-960.0;-986.0;419.0;6;173;327.0;1012.0;-123.0;-2.0;-485.0;375.0
-586.0;256.0;-967.0;-994.0;422.0;6;-42;328.0;997.0;-125.0;-38.0;-388.0;452.0
-705.0;299.0;-910.0;-937.0;409.0;9;-9;267.0;965.0;-175.0;1.0;-496.0;509.0
-942.0;330.0;-968.0;-977.0;365.0;9;-12;425.0;971.0;-130.0;90.0;-287.0;499.0
-822.0;-8.0;-868.0;-921.0;289.0;7;1;-47.0;913.0;-60.0;-52.0;-200.0;349.0
-1022.0;80.0;-865.0;-915.0;273.0;9;-8;167.0;990.0;-27.0;-332.0;-261.0;351.0
-878.0;127.0;-912.0;-988.0;159.0;10;-1;62.0;987.0;26.0;-542.0;-382.0;370.0
-1099.0;263.0;-790.0;-657.0;68.0;6;18;333.0;666.0;6.0;-118.0;-227.0;480.0
-914.0;213.0;-724.0;-598.0;52.0;6;4;311.0;777.0;15.0;-141.0;-306.0;502.0
-822.0;142.0;-744.0;-672.0;16.0;6;10;437.0;981.0;37.0;21.0;-372.0;479.0
-1033.0;160.0;-747.0;-801.0;5.0;6;-9;352.0;1061.0;40.0;61.0;-379.0;433.0
-907.0;252.0;-884.0;-1024.0;35.0;7;-565;274.0;1064.0;149.0;-850.0;-531.0;412.0
-857.0;373.0;-929.0;-1055.0;314.0;9;-73;373.0;985.0;35.0;81.0;-529.0;650.0
-862.0;417.0;-995.0;-1039.0;-225.0;17;92;697.0;1126.0;251.0;-59.0;-444.0;700.0
-967.0;364.0;-1008.0;-1046.0;-203.0;16;-112;666.0;1112.0;243.0;108.0;-563.0;683.0
-785.0;487.0;-956.0;-1095.0;23.0;6;29;517.0;885.0;179.0;79.0;-411.0;465.0
-376.0;284.0;-749.0;-808.0;-52.0;2;-275;193.0;712.0;289.0;-170.0;-450.0;571.0
-860.0;453.0;-965.0;-555.0;134.0;-12;-5;790.0;615.0;253.0;-29.0;-420.0;879.0
-990.0;511.0;-963.0;-595.0;151.0;-12;-1;696.0;562.0;243.0;48.0;-376.0;842.0
-409.0;654.0;-965.0;-765.0;406.0;-11;-5;909.0;833.0;42.0;272.0;-638.0;1048.0
-267.0;664.0;-982.0;-822.0;441.0;-11;-4;961.0;852.0;-21.0;-77.0;-585.0;990.0
-77.0;712.0;-975.0;-796.0;467.0;-10;-4;943.0;884.0;-45.0;-7.0;-573.0;966.0
-136.0;660.0;-972.0;-851.0;465.0;-9;4;922.0;884.0;-56.0;-49.0;-561.0;990.0
-824.0;410.0;-954.0;-498.0;18.0;-7;0;519.0;516.0;357.0;-233.0;-259.0;808.0
-878.0;371.0;-948.0;-514.0;-39.0;-7;-2;455.0;526.0;372.0;25.0;-255.0;677.0
-1038.0;314.0;-936.0;-604.0;-38.0;-7;-2;577.0;645.0;377.0;-293.0;-80.0;697.0
-935.0;523.0;-981.0;-788.0;517.0;-3;-5;834.0;814.0;-239.0;-366.0;-455.0;997.0
-963.0;548.0;-973.0;-784.0;501.0;-3;-10;795.0;790.0;-204.0;-1.0;-423.0;955.0
-991.0;624.0;-967.0;-817.0;374.0;-3;16;963.0;823.0;-59.0;-500.0;-330.0;900.0
-814.0;364.0;-961.0;-761.0;299.0;-3;6;843.0;791.0;-1.0;-142.0;-379.0;900.0
-947.0;457.0;-953.0;-789.0;233.0;-3;3;686.0;799.0;37.0;-12.0;-366.0;858.0
-708.0;464.0;-944.0;-821.0;231.0;-3;5;783.0;853.0;33.0;-36.0;-339.0;906.0
-548.0;457.0;-943.0;-812.0;229.0;-3;5;739.0;835.0;35.0;24.0;-366.0;986.0
-690.0;462.0;-946.0;-765.0;333.0;-3;-6;829.0;766.0;25.0;144.0;-385.0;940.0
-641.0;487.0;-958.0;-766.0;413.0;-3;-1;872.0;899.0;4.0;24.0;-390.0;980.0
-604.0;492.0;-955.0;-756.0;416.0;-3;0;888.0;927.0;3.0;57.0;-364.0;969.0
-643.0;498.0;-966.0;-764.0;418.0;-3;0;858.0;888.0;0.0;91.0;-347.0;957.0
-588.0;465.0;-971.0;-801.0;413.0;-3;4;882.0;887.0;-1.0;56.0;-350.0;976.0
-586.0;553.0;-935.0;-976.0;272.0;-3;9;994.0;1007.0;-44.0;-78.0;-371.0;882.0
-373.0;444.0;-933.0;-971.0;278.0;-3;1;655.0;999.0;-40.0;-5.0;-515.0;1087.0
-457.0;512.0;-940.0;-967.0;309.0;-3;5;994.0;998.0;-54.0;51.0;-363.0;893.0
-409.0;608.0;-946.0;-958.0;317.0;-3;2;1090.0;1024.0;-64.0;-5.0;-322.0;810.0
-495.0;474.0;-954.0;-965.0;320.0;-3;3;852.0;984.0;-32.0;-88.0;-351.0;981.0
-334.0;457.0;-955.0;-960.0;316.0;-3;13;891.0;980.0;13.0;-130.0;-364.0;965.0
-715.0;458.0;-969.0;-963.0;334.0;-3;-1;776.0;962.0;14.0;-54.0;-287.0;598.0
1003.0;460.0;-990.0;-979.0;425.0;-4;-9;698.0;910.0;-162.0;142.0;-435.0;1056.0
-548.0;279.0;-972.0;-936.0;314.0;-4;4;566.0;911.0;160.0;105.0;-179.0;762.0
-460.0;218.0;-979.0;-934.0;310.0;-4;-2;557.0;916.0;165.0;145.0;-138.0;717.0
-398.0;202.0;-978.0;-932.0;313.0;-4;-4;563.0;940.0;165.0;87.0;-132.0;721.0
-361.0;203.0;-972.0;-930.0;316.0;-4;-1;591.0;921.0;159.0;19.0;-149.0;718.0
-505.0;210.0;-976.0;-937.0;324.0;-4;-4;565.0;930.0;155.0;-147.0;-207.0;761.0
-571.0;227.0;-974.0;-933.0;325.0;-4;1;566.0;918.0;158.0;-171.0;-195.0;754.0
-676.0;295.0;-982.0;-940.0;325.0;-4;2;565.0;929.0;163.0;-246.0;-239.0;734.0
-834.0;429.0;-982.0;-936.0;334.0;-4;11;568.0;948.0;168.0;-596.0;-288.0;811.0
-817.0;467.0;-981.0;-934.0;345.0;-4;2;551.0;912.0;11.0;632.0;-338.0;780.0
-563.0;386.0;-958.0;-925.0;310.0;-4;2;709.0;865.0;164.0;257.0;-246.0;829.0
-607.0;225.0;-929.0;-854.0;279.0;-4;-7;652.0;943.0;180.0;-230.0;-384.0;937.0
-661.0;304.0;-954.0;-957.0;317.0;-4;6;692.0;945.0;172.0;-41.0;-304.0;863.0
-744.0;307.0;-953.0;-959.0;320.0;-4;1;699.0;951.0;174.0;-42.0;-319.0;894.0
-304.0;506.0;-968.0;-951.0;336.0;-9;-2;563.0;990.0;188.0;504.0;-206.0;895.0
-1299.0;677.0;-963.0;-939.0;344.0;-10;-4;809.0;945.0;-99.0;-130.0;-456.0;821.0
-327.0;263.0;-984.0;-968.0;332.0;-10;6;668.0;960.0;236.0;15.0;-192.0;810.0
-1120.0;483.0;-987.0;-976.0;359.0;-11;1;619.0;915.0;-137.0;137.0;-484.0;769.0
-406.0;363.0;-1032.0;-992.0;342.0;-11;6;801.0;943.0;123.0;-2549.0;-241.0;804.0
-65.0;377.0;-978.0;-948.0;315.0;-11;3;558.0;1027.0;218.0;-826.0;-521.0;1123.0
-652.0;299.0;-939.0;-946.0;297.0;-11;-5;669.0;931.0;147.0;-12.0;-287.0;865.0
-1081.0;284.0;-951.0;-949.0;296.0;-11;9;659.0;909.0;130.0;-10.0;-296.0;1069.0
-968.0;651.0;-988.0;-976.0;351.0;-12;2;733.0;934.0;-143.0;-151.0;-445.0;880.0
-996.0;674.0;-969.0;-961.0;346.0;-12;3;785.0;950.0;-134.0;-266.0;-426.0;854.0
-485.0;318.0;-994.0;-957.0;340.0;-12;7;580.0;961.0;224.0;266.0;-83.0;637.0
-464.0;173.0;-976.0;-959.0;307.0;-12;1;569.0;960.0;254.0;-7.0;-145.0;766.0
-392.0;189.0;-973.0;-964.0;306.0;-12;6;571.0;965.0;222.0;9.0;-122.0;735.0
-365.0;184.0;-975.0;-966.0;304.0;-12;0;591.0;946.0;223.0;-6.0;-111.0;735.0
-356.0;181.0;-976.0;-966.0;305.0;-12;-1;586.0;958.0;219.0;-8.0;-132.0;715.0
-411.0;181.0;-973.0;-969.0;305.0;-12;5;591.0;943.0;219.0;-15.0;-122.0;751.0
-354.0;177.0;-973.0;-960.0;307.0;-12;10;594.0;942.0;221.0;-16.0;-151.0;755.0
-1097.0;620.0;-1018.0;-1013.0;320.0;-13;-2;648.0;943.0;1.0;651.0;-621.0;860.0
-1126.0;745.0;-986.0;-953.0;340.0;-13;13;577.0;950.0;-27.0;-1392.0;-201.0;909.0
-579.0;408.0;-948.0;-936.0;280.0;-13;-2;734.0;929.0;221.0;-57.0;-375.0;907.0
-621.0;414.0;-947.0;-944.0;281.0;-13;4;741.0;941.0;219.0;-94.0;-386.0;926.0
-601.0;409.0;-947.0;-941.0;280.0;-13;1;737.0;937.0;220.0;9.0;-378.0;940.0
-600.0;406.0;-947.0;-955.0;284.0;-13;-5;742.0;939.0;221.0;-18.0;-378.0;923.0
-616.0;399.0;-950.0;-960.0;285.0;-13;1;742.0;930.0;220.0;-33.0;-376.0;910.0
-608.0;434.0;-951.0;-946.0;283.0;-13;1;746.0;943.0;222.0;18.0;-405.0;922.0
-968.0;431.0;-943.0;-932.0;286.0;-13;5;773.0;932.0;222.0;40.0;-158.0;1084.0
-383.0;468.0;-972.0;-942.0;283.0;-14;-2;821.0;968.0;224.0;587.0;-296.0;816.0
-346.0;370.0;-936.0;-937.0;289.0;-15;-28;645.0;991.0;224.0;1523.0;-370.0;682.0
-1250.0;579.0;-970.0;-991.0;366.0;-15;3;728.0;951.0;-134.0;-25.0;-538.0;839.0
-746.0;457.0;-969.0;-978.0;359.0;-15;1;560.0;930.0;28.0;-128.0;-231.0;770.0
-469.0;225.0;-989.0;-962.0;318.0;-15;1;616.0;932.0;89.0;81.0;-170.0;749.0
-322.0;201.0;-988.0;-965.0;321.0;-15;-4;606.0;945.0;97.0;47.0;-152.0;717.0
-316.0;185.0;-990.0;-961.0;321.0;-15;3;613.0;937.0;98.0;26.0;-160.0;698.0
-531.0;201.0;-987.0;-966.0;322.0;-15;-3;570.0;931.0;103.0;-130.0;-225.0;759.0
-1021.0;536.0;-1026.0;-982.0;347.0;-14;5;419.0;945.0;47.0;138.0;-501.0;782.0
2.0;605.0;-975.0;-989.0;352.0;-14;-2;614.0;968.0;-74.0;-59.0;-469.0;877.0
-2170.0;369.0;-1005.0;-972.0;325.0;-13;-2;649.0;961.0;112.0;-2381.0;-253.0;657.0
-121.0;369.0;-923.0;-971.0;311.0;-13;0;756.0;910.0;169.0;-1784.0;-489.0;1113.0
-636.0;418.0;-943.0;-970.0;299.0;-12;-1;1455.0;911.0;214.0;-541.0;-387.0;930.0
-616.0;416.0;-949.0;-969.0;291.0;-12;-1;749.0;948.0;212.0;-14.0;-396.0;942.0
-593.0;427.0;-951.0;-964.0;293.0;-12;2;751.0;941.0;209.0;-14.0;-410.0;940.0
-948.0;528.0;-934.0;-913.0;302.0;-12;-2;822.0;948.0;198.0;529.0;-290.0;1115.0
-1110.0;615.0;-984.0;-991.0;380.0;-18;5;670.0;935.0;-153.0;-114.0;-502.0;934.0
-324.0;339.0;-975.0;-948.0;342.0;-17;1;631.0;941.0;146.0;111.0;-220.0;809.0
-244.0;266.0;-975.0;-974.0;336.0;-17;7;623.0;948.0;177.0;39.0;-208.0;810.0
-193.0;250.0;-985.0;-969.0;337.0;-17;8;633.0;946.0;180.0;10.0;-208.0;770.0
-201.0;258.0;-980.0;-969.0;336.0;-17;4;643.0;950.0;177.0;7.0;-202.0;788.0
-151.0;248.0;-989.0;-967.0;335.0;-17;2;656.0;952.0;171.0;24.0;-198.0;780.0
-291.0;261.0;-988.0;-971.0;334.0;-17;2;656.0;950.0;170.0;-56.0;-217.0;810.0
-804.0;665.0;-985.0;-951.0;345.0;-17;-5;762.0;949.0;-38.0;-1147.0;-199.0;801.0
-545.0;380.0;-976.0;-1005.0;327.0;-16;8;555.0;962.0;193.0;-1628.0;-548.0;1021.0
-1358.0;287.0;-930.0;-952.0;285.0;-16;7;678.0;844.0;196.0;-11.0;-228.0;1073.0
-372.0;460.0;-935.0;-933.0;283.0;-16;8;738.0;972.0;206.0;322.0;-157.0;1001.0
-638.0;535.0;-980.0;-977.0;345.0;-17;2;650.0;949.0;38.0;64.0;-236.0;721.0
-296.0;193.0;-975.0;-958.0;303.0;-17;7;597.0;941.0;159.0;-40.0;-166.0;727.0
-693.0;198.0;-987.0;-950.0;303.0;-17;6;576.0;938.0;168.0;-171.0;-280.0;809.0
-1044.0;578.0;-997.0;-956.0;328.0;-17;6;599.0;941.0;-13.0;425.0;-441.0;750.0
-1035.0;466.0;-994.0;-983.0;361.0;-17;8;579.0;953.0;-91.0;47.0;-356.0;786.0
-1212.0;487.0;-990.0;-981.0;362.0;-17;5;571.0;967.0;-89.0;29.0;-398.0;823.0
-517.0;316.0;-958.0;-961.0;306.0;-16;4;380.0;979.0;179.0;-1829.0;-559.0;1055.0
-587.0;317.0;-955.0;-958.0;275.0;-16;-8;682.0;930.0;235.0;-30.0;-366.0;917.0
-952.0;705.0;-1000.0;-933.0;342.0;-17;3;603.0;945.0;-74.0;133.0;-458.0;811.0
-1024.0;410.0;-994.0;-951.0;331.0;-18;5;633.0;925.0;94.0;81.0;-439.0;888.0
-1101.0;481.0;-1001.0;-982.0;339.0;-18;-4;568.0;927.0;31.0;381.0;-500.0;741.0
-1016.0;542.0;-975.0;-947.0;379.0;-18;7;596.0;921.0;-116.0;2.0;-419.0;840.0
-392.0;612.0;-997.0;-961.0;367.0;-20;6;662.0;915.0;-95.0;-134.0;-399.0;780.0
-713.0;557.0;-1004.0;-921.0;342.0;-21;225;746.0;1060.0;8.0;-1782.0;-163.0;907.0
-558.0;565.0;-1046.0;-1013.0;132.0;-16;-514;974.0;1088.0;596.0;-396.0;-566.0;947.0
-667.0;416.0;-760.0;-362.0;-59.0;14;83;872.0;863.0;478.0;-873.0;-489.0;1015.0
-1014.0;412.0;-782.0;-747.0;-182.0;10;32;590.0;920.0;484.0;-223.0;-528.0;785.0
-905.0;331.0;-916.0;-878.0;-515.0;5;282;509.0;727.0;666.0;-1157.0;-365.0;604.0
-842.0;157.0;-719.0;-722.0;-641.0;0;1049;355.0;912.0;677.0;-175.0;-161.0;630.0
-829.0;238.0;-853.0;-942.0;-121.0;-5;-1092;362.0;712.0;-16.0;330.0;-304.0;643.0
-723.0;631.0;-856.0;-992.0;-64.0;-1;-69;594.0;1046.0;-175.0;-4.0;-558.0;663.0
-890.0;357.0;-888.0;-1086.0;-329.0;14;-110;300.0;1068.0;119.0;-65.0;-528.0;439.0
-883.0;226.0;-846.0;-944.0;-425.0;13;-60;289.0;1000.0;238.0;463.0;-466.0;459.0
-869.0;0.0;-609.0;-838.0;-695.0;10;-50;90.0;850.0;569.0;72.0;-207.0;431.0
-858.0;167.0;-400.0;-695.0;-756.0;8;-12;135.0;758.0;661.0;51.0;-368.0;329.0
-964.0;114.0;-293.0;-713.0;-771.0;8;-15;178.0;766.0;688.0;-74.0;-340.0;298.0
-1018.0;184.0;-282.0;-635.0;-812.0;6;-59;199.0;557.0;753.0;-3.0;-484.0;561.0
-944.0;225.0;-199.0;-478.0;-819.0;8;-12;395.0;610.0;774.0;149.0;-499.0;470.0
-961.0;416.0;-257.0;-534.0;-833.0;9;11;378.0;595.0;864.0;184.0;-456.0;501.0
-657.0;233.0;-612.0;-867.0;-697.0;6;-3;173.0;896.0;566.0;-205.0;-361.0;308.0
-788.0;92.0;-745.0;-868.0;-608.0;6;6;220.0;833.0;382.0;-803.0;-516.0;384.0
-700.0;161.0;-711.0;-819.0;-450.0;6;-1337;297.0;922.0;99.0;222.0;-498.0;392.0
-696.0;527.0;-906.0;-1002.0;-132.0;5;-13;612.0;1108.0;-211.0;-259.0;-681.0;631.0
-222.0;555.0;-960.0;-1023.0;-97.0;5;0;544.0;875.0;-241.0;17.0;-612.0;419.0
-201.0;491.0;-886.0;-1225.0;-95.0;5;-2;681.0;1079.0;-238.0;551.0;-504.0;415.0
-298.0;523.0;-996.0;-949.0;-92.0;4;-29;501.0;1044.0;-255.0;168.0;-462.0;390.0
-513.0;345.0;-957.0;-912.0;-38.0;4;-7;359.0;949.0;-265.0;-337.0;-498.0;398.0
-431.0;260.0;-948.0;-974.0;70.0;1;827;427.0;975.0;-224.0;320.0;-663.0;376.0
-561.0;273.0;-952.0;-983.0;228.0;1;-1441;301.0;940.0;-301.0;-110.0;-396.0;540.0
-591.0;212.0;-782.0;-808.0;256.0;3;231;244.0;1104.0;-327.0;-263.0;-417.0;624.0
-578.0;211.0;-826.0;-766.0;394.0;0;95;365.0;1062.0;-231.0;619.0;-426.0;617.0
-501.0;359.0;-1402.0;-1302.0;417.0;-1;118;420.0;627.0;-260.0;-53.0;-221.0;475.0
-178.0;200.0;-977.0;-1143.0;630.0;8;-3;-76.0;911.0;-623.0;-946.0;-522.0;1009.0
-270.0;373.0;-965.0;-970.0;635.0;8;14;1563.0;915.0;-605.0;-828.0;-377.0;1172.0
-632.0;221.0;-973.0;-949.0;261.0;8;8;796.0;968.0;24.0;-1496.0;-196.0;952.0
-849.0;371.0;-981.0;-952.0;-82.0;6;-8;442.0;964.0;412.0;438.0;-193.0;750.0
-1012.0;184.0;-989.0;-953.0;-103.0;6;-15;841.0;957.0;416.0;410.0;-195.0;795.0
-816.0;228.0;-971.0;-953.0;-152.0;6;-1;628.0;932.0;385.0;136.0;-326.0;863.0
-551.0;412.0;-1093.0;-1145.0;-746.0;6;-199;286.0;973.0;687.0;235.0;-471.0;353.0
-423.0;199.0;-1066.0;-1121.0;-714.0;22;1006;490.0;868.0;703.0;-310.0;-440.0;217.0
-448.0;199.0;-1095.0;-1071.0;-705.0;4;-512;220.0;917.0;728.0;725.0;-323.0;304.0
-391.0;189.0;-981.0;-971.0;-703.0;6;-194;236.0;925.0;724.0;529.0;-302.0;339.0
-517.0;195.0;-632.0;-564.0;-533.0;-18;-280;351.0;493.0;392.0;-802.0;-390.0;403.0
-176.0;121.0;-697.0;-761.0;-537.0;-18;-215;301.0;500.0;420.0;-435.0;-517.0;418.0
-306.0;131.0;-338.0;-315.0;-608.0;-17;-80;397.0;380.0;528.0;-14.0;-242.0;477.0
75.0;235.0;-212.0;-439.0;-464.0;-1;28;495.0;440.0;299.0;5.0;-166.0;113.0
-33.0;157.0;-206.0;-487.0;-582.0;-2;-43;200.0;622.0;495.0;261.0;-354.0;169.0
-14.0;258.0;-186.0;-468.0;-592.0;-2;-36;595.0;644.0;505.0;111.0;-416.0;239.0
129.0;16.0;-201.0;-478.0;-595.0;-3;-28;148.0;516.0;518.0;99.0;-380.0;154.0
-175.0;308.0;-102.0;-706.0;-527.0;1;-43;284.0;989.0;457.0;-764.0;-286.0;267.0
-518.0;404.0;-167.0;-940.0;-386.0;5;5;191.0;704.0;320.0;-521.0;-461.0;690.0
-284.0;223.0;-321.0;-723.0;-299.0;5;6;67.0;757.0;197.0;-646.0;-348.0;-22.0
-277.0;48.0;-219.0;-752.0;-301.0;4;-1;-259.0;694.0;202.0;-69.0;-370.0;-7.0
-463.0;75.0;-199.0;-709.0;-463.0;4;42;122.0;781.0;426.0;123.0;-378.0;261.0
-210.0;195.0;-191.0;-773.0;-527.0;4;8;227.0;809.0;499.0;209.0;-517.0;292.0
-450.0;210.0;-185.0;-753.0;-554.0;4;1;358.0;801.0;541.0;382.0;-490.0;472.0
-433.0;381.0;-201.0;-758.0;-607.0;4;-51;355.0;891.0;618.0;16.0;-662.0;377.0
-414.0;423.0;-202.0;-825.0;-616.0;7;-6;280.0;883.0;612.0;-103.0;-354.0;-20.0
-809.0;272.0;-295.0;-807.0;-562.0;7;15;50.0;996.0;571.0;-329.0;-382.0;297.0
-383.0;50.0;-781.0;-1109.0;-385.0;4;-38;-311.0;799.0;407.0;2081.0;-136.0;50.0
-164.0;-53.0;-706.0;-896.0;-415.0;6;9;-309.0;971.0;409.0;-550.0;-216.0;-204.0
160.0;189.0;-810.0;-896.0;-309.0;4;1;-80.0;1006.0;229.0;-151.0;-248.0;480.0
-694.0;263.0;-789.0;-922.0;-373.0;4;1;715.0;971.0;279.0;-475.0;-449.0;278.0
-836.0;323.0;-851.0;-960.0;-376.0;4;2;229.0;988.0;271.0;-53.0;-443.0;347.0
-905.0;438.0;-838.0;-910.0;-387.0;4;9;-28.0;986.0;297.0;-53.0;-528.0;688.0
-354.0;468.0;-886.0;-909.0;-405.0;4;3;1018.0;993.0;234.0;426.0;-505.0;819.0
-295.0;386.0;-880.0;-916.0;-341.0;4;-2;712.0;949.0;175.0;95.0;-530.0;785.0
-293.0;335.0;-852.0;-887.0;-343.0;4;0;785.0;961.0;178.0;105.0;-473.0;790.0
-192.0;329.0;-875.0;-947.0;-390.0;3;3;844.0;985.0;233.0;403.0;-420.0;631.0
-928.0;259.0;-924.0;-909.0;-528.0;2;57;263.0;1106.0;524.0;984.0;-197.0;382.0
-986.0;239.0;-976.0;-932.0;-539.0;2;68;249.0;1062.0;535.0;711.0;-251.0;379.0
-975.0;259.0;-958.0;-1006.0;-553.0;-58;-561;334.0;1199.0;688.0;336.0;-413.0;547.0
-1176.0;277.0;-906.0;-976.0;-498.0;-7;118;248.0;938.0;647.0;-72.0;-442.0;412.0
-940.0;356.0;-976.0;-1135.0;-479.0;-3;229;288.0;956.0;643.0;-191.0;-362.0;330.0
-727.0;398.0;-1139.0;-1082.0;-479.0;-10;827;153.0;768.0;654.0;109.0;-207.0;344.0
-656.0;211.0;-976.0;-884.0;-466.0;-4;-112;122.0;898.0;640.0;170.0;-156.0;307.0
-754.0;282.0;-1283.0;-1165.0;-364.0;1;55;110.0;839.0;542.0;-774.0;-503.0;514.0
-1539.0;333.0;-880.0;-883.0;-425.0;6;-725;209.0;1020.0;588.0;-408.0;-564.0;637.0
-1082.0;486.0;-1352.0;-1206.0;-310.0;5;48;382.0;736.0;522.0;-892.0;-387.0;649.0
-847.0;273.0;-826.0;-738.0;-303.0;2;667;455.0;1090.0;502.0;1132.0;-291.0;631.0
-592.0;446.0;-595.0;-810.0;-100.0;-6;-31;788.0;763.0;259.0;95.0;-492.0;784.0
-481.0;63.0;-606.0;-900.0;-66.0;0;-10;33.0;1035.0;290.0;-818.0;-311.0;204.0
