InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
-531.0;646.0;26;18;-607.0;-173.0;-68;-32;-5.0;59.0;667.0
-670.0;643.0;26;17;-537.0;-100.0;-68;-31;55.0;190.0;732.0
-629.0;617.0;25;18;-529.0;-170.0;-68;-39;317.0;9.0;706.0
-607.0;553.0;26;18;-429.0;-233.0;-68;-37;435.0;-162.0;656.0
-588.0;545.0;25;18;-411.0;-235.0;-68;-34;493.0;89.0;610.0
-590.0;544.0;25;18;-411.0;-195.0;-68;-33;492.0;48.0;612.0
-594.0;541.0;26;17;-408.0;-94.0;-68;-32;462.0;366.0;626.0
-587.0;541.0;26;17;-406.0;-112.0;-68;-34;481.0;490.0;625.0
-584.0;526.0;26;17;-395.0;-294.0;-68;-47;491.0;41.0;634.0
-584.0;537.0;27;16;-345.0;-282.0;-68;-26;489.0;113.0;616.0
-772.0;612.0;18;2;-506.0;-40.0;-96;-20;451.0;-20.0;560.0
586.0;-161.0;-2;21;710.0;142.0;-103;-71;432.0;36.0;-437.0
588.0;-159.0;-2;21;712.0;182.0;-103;-71;434.0;5.0;-436.0
645.0;-165.0;-2;21;741.0;176.0;-103;-71;457.0;-422.0;-425.0
709.0;-105.0;-2;21;738.0;238.0;-103;-71;344.0;224.0;-403.0
720.0;-117.0;-2;21;759.0;601.0;-103;-71;307.0;100.0;-394.0
719.0;-116.0;-2;21;760.0;733.0;-103;-71;306.0;59.0;-394.0
-502.0;631.0;4;31;-752.0;-194.0;-151;-3;474.0;299.0;526.0
-566.0;540.0;-7;35;-781.0;-64.0;-171;-71;485.0;67.0;519.0
718.0;-101.0;-2;21;768.0;394.0;-103;-71;315.0;79.0;-395.0
-592.0;595.0;-5;22;-755.0;-44.0;-165;-50;472.0;10.0;622.0
-412.0;-352.0;4;19;-603.0;121.0;-90;126;-210.0;167.0;-194.0
-383.0;-394.0;4;19;-619.0;124.0;-90;126;-214.0;-397.0;-224.0
-376.0;-397.0;4;19;-621.0;-1.0;-90;126;-214.0;-593.0;-221.0
722.0;-99.0;-2;21;775.0;348.0;-103;-71;307.0;-66.0;-395.0
732.0;168.0;-2;21;463.0;413.0;-103;-71;244.0;-22.0;-198.0
-183.0;137.0;5;19;-514.0;218.0;-101;-128;-256.0;636.0;198.0
-585.0;601.0;3;17;-750.0;-156.0;-158;-16;477.0;-4.0;608.0
624.0;-511.0;-65;97;423.0;-157.0;45;123;-426.0;439.0;-498.0
654.0;-531.0;-123;86;454.0;-505.0;15;98;-453.0;-63.0;-548.0
711.0;-573.0;60;42;515.0;-179.0;-40;108;-457.0;143.0;-581.0
733.0;161.0;-2;21;456.0;225.0;-103;-71;245.0;-19.0;-203.0
738.0;140.0;-2;21;453.0;630.0;-103;-71;253.0;65.0;-207.0
704.0;-660.0;29;33;711.0;-345.0;-55;11;-189.0;-38.0;-703.0
732.0;-563.0;40;23;570.0;-38.0;-51;23;152.0;339.0;-563.0
702.0;-535.0;26;17;545.0;242.0;-70;48;-271.0;245.0;-578.0
690.0;-549.0;19;29;556.0;-79.0;-82;48;-388.0;-340.0;-590.0
685.0;-538.0;50;9;498.0;-128.0;-81;50;-233.0;-197.0;-521.0
583.0;-545.0;35;25;340.0;-272.0;-93;75;-257.0;-192.0;-506.0
593.0;-442.0;90;37;296.0;-330.0;-85;-167;-55.0;-65.0;-509.0
716.0;-611.0;75;28;466.0;-219.0;-81;34;99.0;-122.0;-660.0
714.0;-608.0;69;34;468.0;-302.0;-87;34;96.0;527.0;-668.0
717.0;-633.0;136;21;632.0;235.0;-85;162;242.0;-1.0;-696.0
714.0;-161.0;-2;21;678.0;405.0;-103;-71;394.0;-74.0;-388.0
715.0;-183.0;-2;21;683.0;60.0;-103;-71;386.0;-60.0;-387.0
697.0;-670.0;155;22;695.0;-61.0;-85;171;442.0;-169.0;-698.0
717.0;-686.0;-8;32;669.0;-56.0;-86;-30;569.0;-209.0;-690.0
717.0;-172.0;-2;21;704.0;180.0;-103;-71;390.0;-44.0;-395.0
744.0;-635.0;-2;25;685.0;-86.0;-73;-4;578.0;-261.0;-656.0
741.0;-637.0;-6;13;640.0;-29.0;-62;-12;576.0;179.0;-663.0
710.0;-207.0;-2;21;678.0;329.0;-103;-71;414.0;37.0;-399.0
718.0;-642.0;7;50;709.0;-126.0;-82;-2;558.0;-214.0;-688.0
594.0;-142.0;-2;21;723.0;479.0;-103;-71;406.0;50.0;-424.0
595.0;-141.0;-2;21;725.0;83.0;-103;-71;405.0;19.0;-422.0
641.0;-623.0;34;43;308.0;-250.0;-54;-31;458.0;38.0;-420.0
643.0;-613.0;32;32;313.0;-335.0;-52;-30;427.0;404.0;-407.0
713.0;-590.0;22;15;428.0;-217.0;-47;-29;489.0;195.0;-424.0
722.0;-583.0;124;-2;453.0;-172.0;-23;10;429.0;160.0;-521.0
605.0;-145.0;-2;21;734.0;209.0;-103;-71;411.0;-20.0;-417.0
605.0;-146.0;-2;21;734.0;243.0;-103;-71;410.0;-103.0;-421.0
605.0;-151.0;-2;21;730.0;249.0;-103;-71;407.0;-19.0;-421.0
779.0;-543.0;158;12;715.0;73.0;-57;-8;601.0;50.0;-588.0
-291.0;461.0;9;20;-557.0;-40.0;-95;-147;-356.0;300.0;423.0
-321.0;548.0;9;21;-580.0;-93.0;-94;-147;-362.0;198.0;504.0
-310.0;558.0;11;21;-576.0;-30.0;-94;-147;-352.0;-9.0;516.0
-292.0;551.0;11;20;-564.0;-87.0;-94;-149;-340.0;68.0;512.0
-284.0;547.0;11;20;-559.0;-56.0;-93;-151;-333.0;40.0;509.0
579.0;-191.0;-2;21;675.0;154.0;-102;-71;459.0;100.0;-434.0
-356.0;504.0;10;15;-620.0;3.0;-91;-135;-410.0;124.0;468.0
585.0;-166.0;-2;21;691.0;214.0;-102;-71;385.0;31.0;-448.0
776.0;-582.0;155;12;548.0;283.0;-59;-52;542.0;-369.0;-544.0
604.0;-162.0;-2;21;708.0;232.0;-102;-71;275.0;33.0;-425.0
768.0;-592.0;-54;21;685.0;-104.0;-60;-31;594.0;-238.0;-583.0
767.0;-579.0;-11;7;672.0;-2.0;-43;-31;581.0;205.0;-569.0
609.0;-162.0;-2;21;710.0;232.0;-102;-71;280.0;45.0;-422.0
607.0;-357.0;55;21;275.0;51.0;-1;-6;512.0;347.0;-343.0
728.0;-542.0;35;8;513.0;53.0;7;-4;549.0;168.0;-541.0
732.0;-552.0;10;1;504.0;24.0;11;-4;549.0;67.0;-553.0
730.0;-545.0;17;28;445.0;40.0;-17;1;565.0;89.0;-563.0
609.0;-161.0;-2;21;711.0;218.0;-102;-71;285.0;-15.0;-424.0
748.0;-609.0;-15;5;543.0;-103.0;-27;-116;550.0;420.0;-610.0
587.0;-589.0;39;23;773.0;82.0;-128;16;452.0;200.0;-561.0
585.0;-584.0;30;36;771.0;84.0;-152;16;454.0;422.0;-551.0
525.0;-504.0;14;23;764.0;-90.0;-137;-30;458.0;-110.0;-529.0
402.0;-512.0;14;36;716.0;-64.0;-147;-30;401.0;405.0;-465.0
344.0;-400.0;24;66;685.0;62.0;220;-30;409.0;872.0;-372.0
338.0;-384.0;25;45;680.0;13.0;-24;-30;412.0;745.0;-367.0
334.0;-372.0;25;37;675.0;-10.0;-209;-31;417.0;490.0;-366.0
334.0;-20.0;-160;16;572.0;-587.0;133;-96;481.0;-1830.0;-339.0
-17.0;-71.0;61;29;314.0;-292.0;174;-145;169.0;-703.0;-141.0
-690.0;521.0;115;17;-337.0;-184.0;44;153;51.0;109.0;451.0
-693.0;532.0;115;17;-335.0;-124.0;44;100;58.0;57.0;457.0
-723.0;459.0;107;4;-427.0;-61.0;16;39;34.0;-97.0;441.0
-706.0;470.0;156;10;-378.0;37.0;49;34;50.0;-131.0;437.0
-683.0;481.0;151;12;-315.0;149.0;45;32;114.0;58.0;418.0
-736.0;480.0;142;12;-435.0;26.0;45;34;279.0;72.0;440.0
612.0;-166.0;-2;21;710.0;232.0;-102;-71;297.0;-23.0;-425.0
-489.0;430.0;-8;24;-196.0;-184.0;71;156;205.0;499.0;342.0
-502.0;410.0;-1;20;-213.0;-176.0;72;166;298.0;16.0;349.0
-575.0;530.0;2;18;-263.0;-172.0;75;91;-213.0;262.0;403.0
-593.0;551.0;3;18;-295.0;-274.0;75;64;-221.0;319.0;422.0
-609.0;550.0;2;18;-327.0;-240.0;75;64;-213.0;393.0;433.0
-630.0;505.0;20;43;-444.0;-190.0;74;53;-254.0;225.0;450.0
-655.0;489.0;143;23;-471.0;-119.0;61;53;-316.0;-97.0;469.0
-610.0;414.0;16;21;-446.0;-125.0;43;-20;-197.0;-267.0;426.0
-572.0;567.0;16;21;-310.0;101.0;44;-77;-262.0;72.0;459.0
-553.0;622.0;19;27;-276.0;-78.0;41;-54;-191.0;375.0;451.0
-335.0;299.0;-175;26;-744.0;-131.0;-103;-16;-527.0;1411.0;401.0
593.0;-168.0;-2;21;690.0;261.0;-102;-71;347.0;-78.0;-441.0
-511.0;349.0;5;23;-644.0;-233.0;-45;-82;-572.0;-595.0;514.0
-503.0;292.0;5;22;-665.0;-161.0;-45;-24;-575.0;-658.0;470.0
-504.0;270.0;5;22;-671.0;86.0;-45;-23;-556.0;-217.0;439.0
-504.0;271.0;5;22;-674.0;47.0;-45;-23;-552.0;115.0;436.0
-244.0;197.0;-175;26;-789.0;151.0;-103;-11;-514.0;-273.0;290.0
-243.0;218.0;-175;26;-742.0;-37.0;-103;-15;-544.0;766.0;316.0
580.0;-174.0;-2;20;655.0;231.0;-102;-71;421.0;-59.0;-454.0
584.0;-112.0;-2;21;712.0;248.0;-102;-71;366.0;-10.0;-456.0
-518.0;391.0;-174;26;-749.0;-81.0;-103;-14;-536.0;-165.0;453.0
598.0;-124.0;-2;21;737.0;282.0;-103;-71;439.0;32.0;-432.0
600.0;-128.0;-2;21;739.0;320.0;-103;-71;444.0;-14.0;-426.0
601.0;-130.0;-2;21;739.0;276.0;-103;-71;445.0;65.0;-425.0
598.0;-145.0;-2;21;733.0;300.0;-103;-71;452.0;9.0;-433.0
621.0;-137.0;-1;17;760.0;334.0;-101;-77;442.0;-108.0;-411.0
-353.0;593.0;-4;24;-613.0;-113.0;-133;-76;-266.0;617.0;511.0
-370.0;587.0;-4;15;-541.0;-83.0;-127;-74;-352.0;218.0;575.0
-500.0;534.0;-4;14;-737.0;4.0;-125;-74;-364.0;-504.0;497.0
-497.0;509.0;-4;15;-736.0;36.0;-125;-74;-381.0;-317.0;468.0
-505.0;369.0;-4;15;-793.0;387.0;-123;-75;-392.0;-477.0;332.0
-690.0;63.0;-4;18;-781.0;659.0;-123;-76;-412.0;24.0;85.0
-743.0;-41.0;-5;19;-724.0;620.0;-124;-75;-396.0;-122.0;137.0
-747.0;19.0;-4;19;-650.0;592.0;-123;-76;-377.0;113.0;228.0
-759.0;9.0;-4;18;-649.0;776.0;-123;-76;-373.0;238.0;203.0
625.0;-147.0;-1;17;768.0;348.0;-101;-76;434.0;-154.0;-400.0
629.0;-170.0;-1;17;748.0;358.0;-101;-76;432.0;80.0;-415.0
-754.0;-109.0;-4;18;-703.0;712.0;-123;-75;-397.0;38.0;149.0
-756.0;-93.0;-4;18;-711.0;576.0;-123;-75;-388.0;-85.0;158.0
-713.0;-26.0;-4;18;-692.0;466.0;-123;-75;-370.0;-120.0;163.0
-716.0;-12.0;-4;19;-695.0;287.0;-114;-76;-357.0;175.0;176.0
-525.0;-48.0;-4;18;-809.0;347.0;-113;-75;-55.0;-60.0;128.0
-524.0;-49.0;-4;18;-809.0;361.0;-113;-75;-54.0;-52.0;127.0
-524.0;-48.0;-4;18;-809.0;362.0;-113;-76;-54.0;60.0;127.0
-507.0;-61.0;-4;18;-809.0;363.0;-113;-75;-33.0;-11.0;127.0
-511.0;-62.0;-4;18;-820.0;478.0;-113;-75;-120.0;19.0;117.0
-646.0;-125.0;-4;18;-772.0;537.0;-113;-75;-402.0;416.0;28.0
601.0;-158.0;-1;17;706.0;341.0;-101;-75;451.0;6.0;-440.0
605.0;-157.0;-1;17;705.0;341.0;-101;-75;462.0;103.0;-434.0
-816.0;9.0;-5;19;-655.0;361.0;-113;-75;-436.0;14.0;148.0
-806.0;38.0;-5;19;-638.0;448.0;-113;-75;-470.0;73.0;154.0
-809.0;14.0;-5;19;-647.0;530.0;-113;-75;-465.0;-89.0;149.0
-772.0;26.0;-5;19;-683.0;302.0;-113;-75;-480.0;-555.0;177.0
600.0;-154.0;-1;17;727.0;319.0;-101;-75;445.0;-8.0;-432.0
-512.0;4.0;-4;19;-797.0;202.0;-112;-75;-369.0;-451.0;227.0
-489.0;-14.0;-4;18;-801.0;149.0;-112;-75;-365.0;-305.0;215.0
-480.0;-47.0;-4;17;-816.0;179.0;-111;-75;-326.0;15.0;170.0
-491.0;-51.0;-4;17;-809.0;82.0;-111;-76;-307.0;-145.0;175.0
-497.0;-63.0;-4;16;-796.0;47.0;-110;-77;-248.0;-299.0;174.0
-560.0;0.0;-3;16;-760.0;11.0;-110;-78;-278.0;464.0;88.0
-549.0;371.0;-6;-1;-286.0;160.0;86;-50;-210.0;489.0;334.0
68.0;-272.0;6;15;437.0;-193.0;113;-59;182.0;-688.0;-213.0
-645.0;173.0;-3;16;-650.0;-46.0;-110;-78;-373.0;171.0;189.0
361.0;-410.0;-7;132;653.0;-147.0;41;15;352.0;-67.0;-391.0
-651.0;179.0;-4;16;-653.0;41.0;-110;-78;-410.0;113.0;205.0
-649.0;222.0;-4;16;-621.0;61.0;-110;-78;-427.0;12.0;232.0
417.0;-422.0;49;38;714.0;-73.0;144;-103;327.0;142.0;-415.0
336.0;-420.0;-7;36;638.0;-93.0;135;-73;334.0;-46.0;-364.0
349.0;-441.0;-16;82;650.0;177.0;78;-73;402.0;621.0;-358.0
411.0;-406.0;-26;33;687.0;478.0;125;-100;397.0;-31.0;-371.0
-634.0;193.0;-4;16;-687.0;-148.0;-110;-78;-259.0;-328.0;133.0
-610.0;138.0;-4;16;-730.0;578.0;-110;-78;-218.0;-66.0;137.0
-567.0;58.0;-3;16;-823.0;168.0;-110;-78;-209.0;279.0;192.0
-563.0;46.0;-4;16;-833.0;308.0;-109;-78;-209.0;484.0;200.0
-818.0;281.0;131;16;-424.0;142.0;46;-12;-349.0;291.0;77.0
-834.0;261.0;132;16;-446.0;125.0;45;-12;-271.0;36.0;50.0
-850.0;230.0;130;14;-467.0;163.0;45;-14;-197.0;61.0;-7.0
-837.0;225.0;123;18;-436.0;113.0;52;-14;-329.0;-188.0;-20.0
-821.0;225.0;115;20;-414.0;137.0;55;-14;-376.0;-32.0;-32.0
-466.0;280.0;152;21;84.0;-66.0;57;-34;-252.0;1049.0;205.0
-868.0;352.0;146;22;-535.0;22.0;37;-19;-335.0;17.0;37.0
-908.0;353.0;147;22;-616.0;245.0;37;-22;-379.0;338.0;63.0
-853.0;418.0;173;2;-518.0;255.0;45;-33;-311.0;-259.0;210.0
-574.0;348.0;179;26;-179.0;-229.0;78;138;-181.0;-837.0;360.0
-569.0;309.0;179;27;-171.0;-115.0;78;141;-182.0;-893.0;349.0
606.0;-157.0;-1;17;731.0;361.0;-101;-75;416.0;35.0;-426.0
-470.0;461.0;145;27;-196.0;-137.0;12;148;-436.0;109.0;436.0
-490.0;471.0;144;28;-186.0;40.0;11;149;-447.0;-72.0;440.0
-430.0;448.0;144;27;-146.0;-327.0;11;109;-488.0;-404.0;467.0
-425.0;443.0;144;27;-137.0;238.0;11;110;-493.0;-124.0;465.0
-468.0;456.0;145;26;-125.0;224.0;11;106;-513.0;-198.0;485.0
-483.0;450.0;146;26;-121.0;142.0;11;104;-514.0;-236.0;483.0
-520.0;381.0;146;26;-104.0;-23.0;11;85;-526.0;-218.0;457.0
-623.0;374.0;144;26;-138.0;186.0;10;36;-554.0;623.0;388.0
-698.0;405.0;138;27;-383.0;189.0;10;26;-583.0;615.0;377.0
-692.0;304.0;98;40;-536.0;539.0;-5;25;-554.0;-117.0;269.0
-472.0;32.0;-5;18;-758.0;35.0;-106;-78;-506.0;-235.0;238.0
-705.0;306.0;91;40;-530.0;498.0;-7;25;-556.0;-90.0;248.0
-776.0;377.0;81;40;-466.0;517.0;-11;25;-549.0;-61.0;168.0
-803.0;418.0;89;35;-428.0;582.0;-7;25;-547.0;-124.0;189.0
-799.0;432.0;90;35;-429.0;335.0;-7;25;-552.0;143.0;209.0
-779.0;468.0;95;32;-424.0;142.0;-5;24;-601.0;-76.0;379.0
-777.0;469.0;95;32;-424.0;176.0;-5;24;-594.0;-109.0;392.0
-772.0;480.0;99;33;-455.0;174.0;-4;23;-566.0;-218.0;471.0
607.0;-157.0;-1;17;733.0;302.0;-101;-75;388.0;51.0;-423.0
-675.0;694.0;19;14;-292.0;24.0;-42;12;-603.0;48.0;565.0
610.0;-157.0;-1;17;733.0;330.0;-101;-75;305.0;16.0;-419.0
-752.0;656.0;22;32;-638.0;-184.0;-35;-25;-522.0;133.0;630.0
-668.0;604.0;23;28;-400.0;-72.0;-11;39;-469.0;179.0;560.0
-496.0;23.0;-5;20;-816.0;161.0;-107;-77;-359.0;-263.0;270.0
-487.0;5.0;-5;20;-805.0;159.0;-107;-77;-372.0;-83.0;267.0
-481.0;1.0;-5;20;-794.0;155.0;-107;-77;-369.0;25.0;272.0
-481.0;1.0;-5;20;-794.0;128.0;-107;-77;-369.0;18.0;272.0
-481.0;2.0;-5;20;-794.0;131.0;-107;-77;-369.0;79.0;272.0
-688.0;594.0;46;16;-491.0;-284.0;3;35;-454.0;23.0;590.0
-694.0;596.0;59;3;-501.0;-42.0;26;35;-347.0;270.0;563.0
-651.0;570.0;68;16;-516.0;-153.0;18;11;-436.0;-442.0;524.0
518.0;-490.0;-12;38;757.0;-88.0;168;-63;432.0;-551.0;-522.0
494.0;-506.0;4;45;718.0;-256.0;169;-61;348.0;-447.0;-522.0
421.0;-492.0;-10;32;661.0;-14.0;161;-53;403.0;-278.0;-426.0
611.0;-158.0;-1;17;732.0;330.0;-101;-75;295.0;12.0;-419.0
612.0;-159.0;-1;17;732.0;324.0;-101;-75;292.0;14.0;-418.0
614.0;-160.0;-1;17;733.0;331.0;-101;-75;305.0;29.0;-418.0
615.0;-161.0;-1;17;733.0;353.0;-101;-75;307.0;18.0;-418.0
615.0;-161.0;-1;17;734.0;336.0;-101;-75;307.0;22.0;-418.0
616.0;-167.0;-1;17;733.0;331.0;-101;-75;308.0;30.0;-419.0
782.0;-581.0;4;1;567.0;-15.0;-84;-11;626.0;-7.0;-537.0
848.0;-393.0;72;15;589.0;174.0;-25;-12;471.0;-53.0;-366.0
830.0;-368.0;75;15;550.0;215.0;-26;-11;449.0;329.0;-353.0
-477.0;-26.0;-6;22;-814.0;220.0;-108;-75;-365.0;174.0;278.0
-482.0;-24.0;-6;22;-815.0;203.0;-108;-75;-370.0;95.0;276.0
-495.0;-20.0;-6;22;-818.0;240.0;-108;-75;-386.0;22.0;278.0
-493.0;-23.0;-6;22;-816.0;228.0;-108;-75;-385.0;-43.0;280.0
818.0;-345.0;76;15;534.0;-91.0;-25;-11;451.0;287.0;-352.0
-469.0;-9.0;-4;20;-763.0;145.0;-106;-76;-256.0;417.0;337.0
-469.0;-5.0;-4;20;-759.0;132.0;-106;-76;-287.0;303.0;337.0
-455.0;-9.0;-4;21;-755.0;112.0;-107;-76;-381.0;-148.0;331.0
-455.0;-10.0;-4;21;-756.0;140.0;-107;-76;-381.0;-124.0;331.0
805.0;-357.0;85;18;436.0;-16.0;-28;-17;394.0;-128.0;-255.0
-456.0;-4.0;-5;22;-772.0;198.0;-108;-75;-335.0;-127.0;310.0
819.0;-319.0;86;18;483.0;206.0;-27;-17;377.0;-105.0;-262.0
828.0;-319.0;90;17;497.0;320.0;-25;-17;386.0;353.0;-263.0
842.0;-323.0;99;12;519.0;164.0;-15;-17;403.0;211.0;-277.0
837.0;-319.0;62;17;502.0;126.0;-16;-16;399.0;-323.0;-280.0
782.0;-374.0;55;17;439.0;133.0;10;-16;338.0;424.0;-305.0
789.0;-403.0;54;18;465.0;19.0;10;-16;296.0;111.0;-322.0
816.0;-459.0;53;18;572.0;54.0;10;-16;348.0;-91.0;-393.0
742.0;-432.0;53;18;446.0;-20.0;10;-16;338.0;-314.0;-367.0
728.0;-440.0;53;18;430.0;-108.0;10;-16;344.0;-339.0;-370.0
619.0;-395.0;48;20;172.0;0.0;10;-15;523.0;143.0;-353.0
607.0;-368.0;47;20;175.0;118.0;10;-18;484.0;253.0;-309.0
591.0;-393.0;48;20;203.0;-27.0;10;-17;460.0;-383.0;-314.0
-486.0;-1.0;-4;21;-776.0;118.0;-108;-76;-384.0;-23.0;305.0
609.0;-484.0;49;20;242.0;143.0;10;-20;449.0;671.0;-318.0
-472.0;1.0;-4;21;-740.0;41.0;-106;-76;-384.0;240.0;326.0
718.0;-478.0;51;20;406.0;-82.0;10;-19;429.0;382.0;-318.0
-479.0;-2.0;-5;24;-773.0;239.0;-109;-75;-239.0;22.0;314.0
-486.0;-8.0;-5;24;-802.0;203.0;-109;-75;-318.0;-114.0;294.0
-501.0;-8.0;-5;24;-815.0;220.0;-109;-75;-352.0;46.0;276.0
-500.0;-9.0;-5;24;-814.0;217.0;-109;-75;-352.0;29.0;277.0
-498.0;-10.0;-6;24;-812.0;212.0;-109;-75;-349.0;30.0;280.0
-496.0;-11.0;-5;24;-810.0;235.0;-108;-75;-345.0;30.0;282.0
-498.0;-10.0;-5;23;-807.0;128.0;-108;-75;-336.0;188.0;288.0
-485.0;-12.0;-4;22;-796.0;189.0;-107;-75;-350.0;-83.0;301.0
736.0;-474.0;53;19;429.0;91.0;10;-18;431.0;278.0;-334.0
747.0;-546.0;29;43;485.0;-32.0;-22;15;281.0;-389.0;-455.0
622.0;-512.0;37;46;365.0;-183.0;2;38;322.0;18.0;-448.0
705.0;-529.0;58;36;475.0;49.0;-11;27;455.0;338.0;-517.0
-455.0;-3.0;-4;20;-768.0;151.0;-107;-75;-411.0;85.0;309.0
616.0;-164.0;-1;17;734.0;316.0;-101;-75;312.0;32.0;-419.0
616.0;-162.0;-1;17;736.0;340.0;-101;-75;308.0;42.0;-415.0
764.0;-627.0;33;27;735.0;-40.0;-115;-60;612.0;2.0;-619.0
618.0;-164.0;-1;17;737.0;348.0;-101;-75;317.0;-18.0;-414.0
-451.0;-6.0;-4;20;-750.0;67.0;-105;-75;-455.0;82.0;322.0
777.0;-672.0;19;17;571.0;110.0;-102;62;571.0;-116.0;-593.0
793.0;-610.0;22;35;600.0;-182.0;-108;28;542.0;192.0;-574.0
-459.0;1.0;-4;20;-746.0;99.0;-106;-75;-469.0;-12.0;316.0
688.0;-496.0;138;-1;414.0;-7.0;-30;22;335.0;-604.0;-432.0
-489.0;-10.0;-5;22;-812.0;183.0;-108;-75;-344.0;23.0;284.0
-489.0;-10.0;-5;22;-812.0;184.0;-108;-75;-343.0;8.0;285.0
-487.0;-11.0;-5;22;-810.0;209.0;-108;-75;-341.0;-10.0;288.0
-486.0;-11.0;-5;22;-809.0;183.0;-108;-75;-339.0;60.0;289.0
-484.0;-9.0;-5;22;-805.0;184.0;-108;-75;-337.0;33.0;293.0
-481.0;-11.0;-5;22;-801.0;174.0;-108;-75;-331.0;27.0;297.0
652.0;-433.0;123;10;362.0;93.0;-42;22;63.0;-399.0;-370.0
-463.0;-18.0;-4;20;-750.0;58.0;-107;-74;-382.0;394.0;317.0
425.0;-293.0;118;12;21.0;21.0;-45;176;-250.0;-776.0;-117.0
367.0;-226.0;149;17;20.0;-192.0;-7;160;-103.0;-731.0;-93.0
312.0;-201.0;148;17;-55.0;-187.0;-8;-205;-111.0;-722.0;-40.0
-343.0;396.0;-7;47;-676.0;-68.0;151;-61;-277.0;330.0;410.0
619.0;-166.0;-1;17;738.0;313.0;-101;-75;324.0;-11.0;-413.0
619.0;-169.0;-1;17;737.0;303.0;-101;-75;356.0;-1.0;-413.0
613.0;-171.0;-1;17;725.0;331.0;-101;-75;375.0;-8.0;-423.0
613.0;-171.0;-1;17;723.0;336.0;-101;-75;378.0;-3.0;-425.0
-739.0;491.0;32;19;-430.0;21.0;41;-5;-431.0;-160.0;399.0
-466.0;-24.0;-5;22;-809.0;191.0;-108;-73;-337.0;-214.0;290.0
-494.0;-16.0;-5;22;-819.0;213.0;-108;-73;-363.0;6.0;276.0
-495.0;-15.0;-5;22;-819.0;201.0;-108;-73;-365.0;-6.0;277.0
-493.0;-14.0;-5;22;-817.0;184.0;-108;-73;-368.0;33.0;281.0
-475.0;-18.0;-4;20;-802.0;139.0;-107;-74;-311.0;-88.0;304.0
-729.0;466.0;32;19;-399.0;137.0;40;-5;-416.0;-46.0;371.0
-458.0;-9.0;-4;19;-752.0;136.0;-107;-74;-442.0;144.0;329.0
-457.0;-9.0;-4;20;-754.0;141.0;-107;-73;-435.0;3.0;330.0
-456.0;-9.0;-4;20;-754.0;175.0;-107;-74;-432.0;-90.0;330.0
-455.0;-10.0;-4;20;-757.0;158.0;-107;-73;-419.0;-30.0;330.0
-468.0;-5.0;-5;20;-785.0;200.0;-108;-73;-325.0;40.0;308.0
-481.0;-2.0;-5;20;-790.0;185.0;-108;-74;-299.0;25.0;307.0
-486.0;-3.0;-5;20;-789.0;177.0;-108;-74;-293.0;17.0;307.0
-485.0;-4.0;-5;20;-789.0;185.0;-108;-74;-298.0;28.0;309.0
-729.0;417.0;30;19;-409.0;154.0;41;0;-418.0;175.0;339.0
-476.0;-14.0;-4;20;-781.0;175.0;-107;-74;-379.0;31.0;314.0
-446.0;-11.0;-4;20;-752.0;124.0;-106;-74;-462.0;17.0;322.0
-449.0;-9.0;-4;20;-755.0;153.0;-107;-74;-445.0;63.0;321.0
-462.0;-8.0;-4;20;-765.0;127.0;-107;-74;-432.0;-24.0;314.0
-474.0;-1.0;-5;21;-784.0;220.0;-108;-74;-313.0;47.0;313.0
-492.0;-5.0;-5;20;-817.0;187.0;-107;-74;-369.0;99.0;295.0
-493.0;-3.0;-5;20;-816.0;197.0;-107;-74;-370.0;167.0;295.0
-470.0;-13.0;-4;19;-792.0;136.0;-106;-74;-306.0;-285.0;317.0
-707.0;484.0;30;19;-416.0;-13.0;40;-20;-159.0;58.0;430.0
-685.0;470.0;28;19;-385.0;-18.0;40;-20;-140.0;-142.0;418.0
-439.0;-17.0;-4;19;-742.0;144.0;-106;-74;-459.0;-32.0;334.0
-595.0;485.0;11;20;-275.0;-78.0;40;53;-174.0;-89.0;425.0
-597.0;495.0;7;22;-281.0;-78.0;39;53;-204.0;-15.0;431.0
-630.0;542.0;165;22;-400.0;-165.0;58;34;-231.0;445.0;471.0
-667.0;535.0;178;-62;-444.0;33.0;140;26;-198.0;494.0;459.0
-469.0;-5.0;-5;19;-783.0;175.0;-107;-74;-332.0;88.0;309.0
-671.0;524.0;173;-39;-446.0;56.0;114;33;-205.0;465.0;458.0
-454.0;-15.0;-4;19;-765.0;128.0;-106;-74;-403.0;-91.0;326.0
-696.0;509.0;126;13;-476.0;-119.0;53;-82;-274.0;313.0;445.0
-663.0;429.0;110;13;-423.0;136.0;51;33;-360.0;-333.0;407.0
-654.0;417.0;110;12;-340.0;132.0;51;31;-383.0;197.0;411.0
-759.0;527.0;133;-173;-559.0;-134.0;-149;48;-424.0;-8.0;544.0
-769.0;551.0;94;155;-612.0;-137.0;-85;46;-468.0;271.0;576.0
-533.0;77.0;4;20;-807.0;340.0;-70;-50;-242.0;296.0;350.0
