InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
?;-181.0;-797.0;?;?;175.0;-27;?
-24;-234.0;?;87.0;14.0;218.0;?;-182.0
-23;-220.0;-795.0;76.0;-38.0;147.0;-27;-316.0
-22;?;-794.0;25.0;-21.0;25.0;?;-137.0
-22;-250.0;-789.0;-53.0;-46.0;-64.0;-27;?
-22;-219.0;?;-51.0;-2.0;-113.0;-27;?
-21;-205.0;-782.0;-89.0;72.0;-160.0;-27;207.0
?;?;?;-117.0;126.0;-155.0;-26;?
-21;-197.0;?;?;141.0;?;-27;161.0
-21;?;-758.0;-204.0;169.0;-173.0;-27;?
-21;-205.0;-748.0;-206.0;110.0;-219.0;?;306.0
-21;-228.0;-741.0;-202.0;?;-196.0;-28;357.0
-21;?;?;-251.0;143.0;-179.0;-30;279.0
-21;-249.0;-725.0;-265.0;?;?;-30;321.0
-21;?;?;-258.0;132.0;-111.0;?;429.0
?;-269.0;?;-277.0;105.0;-44.0;-31;491.0
-22;?;-694.0;-260.0;79.0;-2.0;-30;541.0
-22;-218.0;-683.0;?;?;22.0;-30;?
-22;-229.0;-674.0;-226.0;15.0;18.0;-29;458.0
-22;-258.0;-669.0;?;-56.0;83.0;-29;306.0
?;-310.0;-669.0;-260.0;-121.0;120.0;-29;111.0
-22;-363.0;-675.0;?;-173.0;?;-29;-127.0
-22;-424.0;-680.0;?;-150.0;?;-30;-103.0
-22;-456.0;-687.0;-163.0;-155.0;?;-30;233.0
?;-380.0;-691.0;-97.0;-168.0;?;?;561.0
-22;-348.0;-695.0;22.0;-262.0;?;-29;?
-22;?;-698.0;?;-265.0;-18.0;-29;375.0
-22;-260.0;-702.0;228.0;-260.0;15.0;-29;-91.0
-23;-325.0;?;187.0;-212.0;51.0;-29;-494.0
-23;-350.0;-702.0;131.0;-218.0;?;-29;-509.0
-23;-382.0;-698.0;43.0;-159.0;?;-29;?
-23;-362.0;-697.0;10.0;-152.0;9.0;-29;-504.0
?;-349.0;-697.0;-13.0;?;-17.0;-29;?
-23;-316.0;-713.0;30.0;-166.0;-90.0;-29;?
-23;-347.0;-733.0;62.0;?;-94.0;-29;-406.0
-23;-370.0;-756.0;120.0;?;-26.0;-29;-594.0
-23;-360.0;?;122.0;8.0;30.0;-29;?
-23;-337.0;-795.0;129.0;?;?;-29;?
-23;-322.0;-813.0;131.0;98.0;53.0;-29;-468.0
?;-326.0;?;141.0;-24.0;?;-29;-324.0
-23;-309.0;-846.0;?;-97.0;5.0;?;-270.0
-23;-305.0;-844.0;37.0;54.0;5.0;-29;-284.0
-23;-329.0;?;?;32.0;-36.0;?;-212.0
?;?;-817.0;-51.0;?;?;-29;23.0
?;-312.0;-807.0;?;-36.0;-107.0;?;153.0
-23;-314.0;-801.0;-109.0;16.0;-111.0;-29;67.0
-23;-316.0;?;-134.0;?;?;-29;?
-23;-333.0;?;?;72.0;-67.0;-29;?
-23;-330.0;-821.0;?;100.0;?;-29;-186.0
-23;-355.0;?;?;?;-63.0;-29;-119.0
-23;-363.0;-827.0;-74.0;157.0;-48.0;?;-48.0
-23;?;-830.0;-59.0;126.0;?;-29;12.0
-23;-339.0;-835.0;-38.0;?;-30.0;-29;38.0
?;?;-833.0;-97.0;?;-26.0;?;95.0
-23;-339.0;-833.0;-14.0;21.0;?;-29;126.0
-23;-339.0;-832.0;-5.0;15.0;-8.0;-29;157.0
-23;-341.0;-826.0;-1.0;-2.0;-9.0;?;144.0
-23;-337.0;-822.0;4.0;?;?;-29;?
-23;-330.0;?;7.0;-24.0;-16.0;-29;?
?;?;-812.0;31.0;-41.0;30.0;-29;?
-23;-317.0;-809.0;40.0;-46.0;-8.0;-29;78.0
?;-319.0;-807.0;20.0;?;?;-29;50.0
-23;-311.0;-804.0;22.0;-43.0;-4.0;?;37.0
?;-325.0;-802.0;9.0;-36.0;-1.0;-29;10.0
?;-318.0;?;15.0;-34.0;-24.0;?;53.0
-23;?;?;?;-32.0;-3.0;?;27.0
-23;-320.0;-799.0;-1.0;-48.0;?;?;-24.0
-23;-318.0;-801.0;39.0;-37.0;-18.0;-29;-19.0
-23;-324.0;-804.0;50.0;-46.0;-3.0;-29;-58.0
?;-325.0;-804.0;23.0;-34.0;-20.0;-29;-65.0
-23;-332.0;?;20.0;-38.0;-24.0;-29;5.0
-23;-338.0;-801.0;-8.0;-17.0;-54.0;-29;-28.0
?;-348.0;?;-23.0;-27.0;-86.0;-29;?
-23;-344.0;-790.0;-51.0;-40.0;-161.0;-29;10.0
-23;-333.0;-783.0;-15.0;-95.0;-270.0;-29;119.0
-23;-353.0;-774.0;?;-189.0;-341.0;-29;157.0
-23;-340.0;?;-49.0;-268.0;?;-29;102.0
?;-321.0;-754.0;-54.0;-304.0;-508.0;-29;93.0
-23;-312.0;-747.0;-47.0;?;?;-29;?
?;?;-743.0;-65.0;-385.0;-446.0;-29;117.0
-23;?;-740.0;-52.0;-367.0;-393.0;-29;33.0
-23;-311.0;-740.0;-40.0;-335.0;-326.0;-28;-139.0
-23;?;-740.0;?;-307.0;-265.0;?;-194.0
-23;-292.0;-739.0;-29.0;-350.0;-242.0;-28;-267.0
-23;?;-738.0;-7.0;?;-294.0;-28;-350.0
?;-329.0;-741.0;?;?;-270.0;?;?
-23;-327.0;?;-27.0;-327.0;-251.0;?;-267.0
-23;-326.0;-740.0;-43.0;-272.0;-208.0;-28;-204.0
-23;-320.0;-737.0;-54.0;-197.0;-235.0;-28;-66.0
-23;-322.0;-734.0;-32.0;-165.0;-216.0;?;96.0
-22;-316.0;-733.0;-49.0;-150.0;-218.0;-28;244.0
-23;-315.0;-732.0;-60.0;-115.0;-216.0;?;290.0
-23;-320.0;-730.0;?;-88.0;-170.0;?;?
-22;-327.0;?;-116.0;-88.0;-187.0;?;128.0
-22;-321.0;-726.0;-105.0;-60.0;-174.0;-28;50.0
-22;-331.0;-722.0;-84.0;?;-164.0;-28;-25.0
?;-348.0;-717.0;-75.0;-37.0;-167.0;-28;83.0
-22;-317.0;-713.0;-102.0;-31.0;-172.0;-28;201.0
-22;-317.0;-711.0;-89.0;-14.0;-128.0;?;227.0
?;?;-706.0;-71.0;3.0;-117.0;-28;203.0
-22;-312.0;-705.0;-46.0;1.0;-78.0;-28;211.0
?;-307.0;-700.0;-46.0;-5.0;-47.0;-28;253.0
?;-310.0;-698.0;-27.0;-12.0;?;?;165.0
?;-303.0;-698.0;-19.0;-30.0;-34.0;?;86.0
-22;-315.0;-699.0;-14.0;-27.0;-21.0;?;12.0
-22;-320.0;?;-6.0;?;-17.0;-28;-4.0
-22;?;?;-23.0;?;?;?;-109.0
-22;?;-699.0;-21.0;-13.0;-1.0;-28;-97.0
-22;-330.0;-697.0;-29.0;-33.0;?;-28;?
-22;-324.0;-697.0;-18.0;-6.0;14.0;?;-93.0
-22;-318.0;-699.0;-15.0;56.0;-25.0;-28;?
?;-329.0;?;-25.0;?;-23.0;-28;35.0
-21;-331.0;-694.0;?;60.0;?;-29;?
?;-337.0;?;-126.0;103.0;-120.0;-29;54.0
-21;?;-685.0;-192.0;?;?;-29;95.0
-21;?;?;-151.0;187.0;-177.0;-29;201.0
-21;-342.0;-675.0;-262.0;218.0;-218.0;-29;264.0
-21;-349.0;-671.0;-283.0;251.0;?;-29;270.0
-21;?;?;-317.0;279.0;-274.0;-29;?
-21;-327.0;-659.0;-343.0;311.0;-291.0;-29;?
-21;?;-654.0;-377.0;355.0;-339.0;-29;297.0
?;-371.0;-648.0;?;414.0;-357.0;-29;315.0
-21;?;-643.0;-454.0;473.0;?;-29;?
-21;-446.0;?;-456.0;441.0;-330.0;-29;?
-21;-463.0;-631.0;?;431.0;-351.0;-29;-56.0
-22;-464.0;-623.0;?;361.0;-358.0;-29;64.0
-22;-474.0;?;-326.0;?;-331.0;-29;391.0
-22;?;-603.0;-319.0;366.0;?;?;?
-22;-442.0;-588.0;?;?;-258.0;-29;855.0
-22;-436.0;-571.0;-226.0;263.0;-267.0;-29;1037.0
-22;-416.0;-557.0;-206.0;195.0;-263.0;?;?
-22;?;-546.0;-195.0;?;-264.0;-29;?
-22;?;-531.0;-173.0;36.0;-258.0;-29;?
-22;-380.0;-520.0;-183.0;-43.0;-251.0;-29;703.0
?;-380.0;-502.0;-165.0;?;-233.0;?;552.0
-22;-361.0;-487.0;-158.0;-73.0;-182.0;?;481.0
-22;-355.0;?;-108.0;?;-136.0;-29;501.0
-22;-338.0;-465.0;?;-99.0;-150.0;-29;504.0
-22;-306.0;-456.0;-10.0;-143.0;-101.0;-29;?
-21;-290.0;-450.0;29.0;-131.0;-106.0;?;401.0
?;-287.0;-446.0;16.0;-133.0;-60.0;?;389.0
-21;-301.0;-441.0;?;-108.0;-35.0;-28;391.0
-20;-307.0;?;37.0;-99.0;24.0;-28;387.0
-20;-294.0;?;47.0;-113.0;-1.0;-28;59.0
-20;-303.0;-434.0;58.0;-161.0;-44.0;-28;-299.0
-20;-321.0;?;42.0;-194.0;-22.0;-28;-531.0
-20;-328.0;-443.0;34.0;-140.0;32.0;-28;-560.0
-20;-317.0;-443.0;64.0;-105.0;108.0;-28;?
-20;?;-445.0;74.0;-118.0;?;-27;-267.0
-20;-315.0;-450.0;118.0;?;109.0;-27;-128.0
-20;-317.0;?;?;-188.0;109.0;?;-263.0
-20;-317.0;-462.0;170.0;?;111.0;-25;-358.0
-20;-323.0;-466.0;182.0;-197.0;132.0;?;-439.0
?;-324.0;-470.0;176.0;?;181.0;-24;-470.0
-20;-321.0;-481.0;214.0;?;197.0;-24;-484.0
-20;?;-489.0;195.0;-246.0;?;-24;?
-20;-329.0;-497.0;227.0;-255.0;225.0;?;?
-20;-328.0;?;234.0;-270.0;246.0;-27;-545.0
-20;-325.0;?;234.0;?;233.0;-28;-461.0
-20;-320.0;?;246.0;-204.0;187.0;-30;-416.0
-20;-314.0;?;212.0;?;?;-30;-387.0
-20;?;-542.0;179.0;-191.0;?;-30;-405.0
-20;-328.0;?;119.0;-120.0;112.0;-30;-488.0
-20;-348.0;-557.0;93.0;-137.0;66.0;-30;-525.0
-20;-382.0;-563.0;56.0;-98.0;?;-29;-633.0
-20;-408.0;-568.0;24.0;-44.0;71.0;-28;?
?;?;-576.0;-15.0;6.0;40.0;-28;-818.0
-20;-408.0;-581.0;5.0;25.0;23.0;-28;-436.0
-20;-399.0;-584.0;31.0;62.0;?;-28;-62.0
?;-398.0;-583.0;20.0;83.0;-1.0;?;55.0
?;-385.0;?;44.0;80.0;16.0;-27;277.0
-20;-372.0;-578.0;-6.0;50.0;-36.0;-27;?
-20;-358.0;-578.0;?;40.0;-59.0;-26;223.0
-20;?;-575.0;?;24.0;-46.0;-26;-172.0
-20;-402.0;-570.0;-60.0;-2.0;-48.0;-26;-495.0
-20;-439.0;?;-77.0;?;-29.0;-26;-496.0
?;?;-568.0;?;75.0;-73.0;?;-463.0
-20;-491.0;?;-188.0;156.0;-90.0;-26;-449.0
-20;-456.0;?;-202.0;257.0;?;?;-152.0
-20;-400.0;-554.0;?;289.0;?;-26;?
-20;-378.0;-542.0;-253.0;247.0;?;-26;774.0
-20;-411.0;-533.0;-328.0;?;-306.0;-26;644.0
-20;-424.0;?;-353.0;?;?;?;320.0
-20;-423.0;?;-373.0;303.0;-341.0;-27;230.0
-20;-409.0;-508.0;-371.0;352.0;-336.0;-27;335.0
-20;-392.0;-499.0;-354.0;?;-323.0;-27;432.0
-21;-387.0;-492.0;-311.0;400.0;-293.0;-27;284.0
-21;-417.0;-489.0;-324.0;430.0;-253.0;-27;?
?;-413.0;?;-313.0;432.0;-249.0;-27;451.0
-21;-414.0;-480.0;-336.0;371.0;-288.0;-27;396.0
-21;-450.0;?;-355.0;338.0;-306.0;?;?
?;-459.0;-471.0;-312.0;?;-307.0;?;?
-21;-473.0;-461.0;-324.0;332.0;-235.0;-27;226.0
-21;-465.0;-452.0;-294.0;287.0;-186.0;-27;256.0
-21;-467.0;-444.0;?;238.0;-191.0;?;399.0
-21;-452.0;-438.0;?;206.0;-146.0;-27;?
-21;-446.0;-430.0;-118.0;165.0;-99.0;?;487.0
-21;-441.0;-423.0;-73.0;158.0;-55.0;-27;371.0
-21;-435.0;-421.0;-33.0;77.0;-21.0;-27;260.0
-21;-429.0;-422.0;?;17.0;27.0;-27;?
-21;?;-420.0;42.0;?;58.0;-27;145.0
-21;-410.0;-422.0;60.0;-50.0;112.0;-27;118.0
-21;-407.0;?;112.0;-96.0;99.0;-27;?
-21;-397.0;-421.0;166.0;-131.0;139.0;-27;-19.0
-21;-386.0;-421.0;212.0;-174.0;?;-27;-57.0
-21;-361.0;-424.0;228.0;-183.0;230.0;?;-95.0
?;-348.0;?;?;-184.0;272.0;-27;-104.0
?;-331.0;-428.0;?;-194.0;312.0;?;-216.0
-21;-323.0;-433.0;330.0;?;370.0;-27;-287.0
-21;-318.0;?;334.0;-175.0;383.0;-27;-374.0
-21;-319.0;-449.0;342.0;?;432.0;-27;-461.0
-21;-308.0;?;348.0;-162.0;485.0;?;?
-21;?;-465.0;414.0;?;434.0;-27;-703.0
?;-301.0;-473.0;384.0;-106.0;460.0;-28;-791.0
?;-289.0;-486.0;398.0;-67.0;489.0;?;-784.0
?;-267.0;-493.0;404.0;?;469.0;-29;-729.0
-20;-374.0;-500.0;395.0;18.0;?;-32;-730.0
?;-268.0;-511.0;371.0;40.0;?;-37;-811.0
-20;?;-519.0;305.0;45.0;467.0;-41;-890.0
-20;-259.0;-530.0;?;54.0;452.0;-44;?
-20;?;-542.0;257.0;70.0;393.0;-47;?
-20;-270.0;?;224.0;?;381.0;-47;-968.0
?;-288.0;?;198.0;130.0;405.0;-44;-1027.0
?;-298.0;-571.0;147.0;133.0;399.0;-39;-963.0
-20;-318.0;-581.0;162.0;?;424.0;-34;-851.0
-20;-335.0;-594.0;177.0;119.0;466.0;-30;-814.0
-20;?;-606.0;240.0;?;517.0;-27;-857.0
-20;-399.0;-622.0;328.0;110.0;565.0;-25;-947.0
-20;-367.0;-635.0;?;105.0;629.0;-26;-876.0
?;-305.0;-644.0;423.0;?;674.0;-27;-701.0
-20;-327.0;-651.0;428.0;-100.0;680.0;-27;-521.0
-20;?;?;385.0;-142.0;585.0;-28;-502.0
-20;-343.0;-659.0;306.0;?;567.0;-29;-450.0
-20;-367.0;-661.0;168.0;-119.0;?;?;-802.0
-20;-359.0;-657.0;?;-75.0;421.0;-30;-1081.0
?;-295.0;-648.0;-38.0;?;193.0;?;-832.0
-20;-326.0;-638.0;-70.0;-46.0;?;-32;-371.0
-20;?;-636.0;-87.0;-93.0;?;-32;-12.0
-20;-350.0;-643.0;-63.0;-111.0;-49.0;-31;?
?;?;?;-117.0;-104.0;-14.0;-30;-226.0
-20;-326.0;-671.0;?;?;-11.0;-28;-292.0
-20;-227.0;?;-66.0;-109.0;?;?;-123.0
-20;-270.0;-697.0;9.0;-133.0;-81.0;?;?
-20;-258.0;-708.0;-32.0;-99.0;-103.0;-28;-475.0
-20;-295.0;?;18.0;-25.0;-58.0;-28;?
?;?;-716.0;-23.0;34.0;?;-28;-723.0
-20;?;-715.0;-44.0;?;22.0;-28;-500.0
-20;-298.0;-714.0;-10.0;-7.0;20.0;-28;-213.0
-20;-310.0;-722.0;-27.0;1.0;?;-28;-43.0
-20;-315.0;?;-45.0;33.0;5.0;-28;?
?;-318.0;-736.0;-50.0;83.0;35.0;-28;81.0
-20;-335.0;-741.0;-88.0;93.0;30.0;?;112.0
?;?;-744.0;?;116.0;47.0;-28;132.0
-20;?;-750.0;-5.0;29.0;53.0;?;156.0
-20;-225.0;-759.0;46.0;-14.0;?;?;41.0
-20;-285.0;-774.0;?;-22.0;-127.0;-27;-148.0
-20;-313.0;-784.0;-10.0;52.0;?;-27;?
-20;-323.0;-787.0;-31.0;10.0;-21.0;-27;-520.0
?;-273.0;-785.0;-43.0;?;1.0;-27;-250.0
-20;-290.0;-780.0;-22.0;-82.0;-42.0;-27;?
-20;-270.0;?;-55.0;?;-107.0;-27;?
?;-248.0;-773.0;-77.0;-131.0;-118.0;-27;400.0
-20;-227.0;-775.0;-90.0;-152.0;-102.0;-27;271.0
-20;-190.0;-779.0;-60.0;-195.0;-52.0;?;95.0
-20;?;-786.0;46.0;-180.0;?;?;-180.0
?;-325.0;-794.0;31.0;-143.0;44.0;-27;-263.0
-20;-366.0;-808.0;3.0;-116.0;96.0;-27;?
?;-372.0;-823.0;-20.0;-71.0;77.0;-27;?
-20;-318.0;-832.0;-29.0;-9.0;31.0;?;-625.0
?;-321.0;?;-12.0;-24.0;?;-27;-425.0
-20;?;-858.0;-16.0;-81.0;-21.0;-27;-198.0
-20;-321.0;-867.0;?;?;?;?;-86.0
-20;-315.0;-867.0;37.0;-16.0;56.0;-27;-154.0
-20;?;-862.0;25.0;-9.0;31.0;-27;?
-20;-310.0;-849.0;-9.0;-6.0;1.0;-27;-142.0
?;-347.0;-837.0;3.0;-24.0;12.0;-27;-177.0
-20;-328.0;-832.0;?;-3.0;-19.0;?;?
-20;-321.0;-832.0;-40.0;-6.0;?;-27;-187.0
?;-294.0;-835.0;-33.0;9.0;-62.0;-27;-107.0
-20;-311.0;-840.0;-46.0;-4.0;-44.0;-27;-30.0
-20;?;-848.0;?;4.0;-57.0;-28;-66.0
-20;-349.0;-852.0;4.0;?;-32.0;-28;-168.0
-20;?;?;?;-12.0;-8.0;-28;-185.0
-20;?;?;18.0;?;19.0;-28;-262.0
-20;?;-860.0;23.0;-68.0;28.0;-28;-251.0
?;-328.0;-862.0;?;?;16.0;-28;-157.0
?;-328.0;?;?;-52.0;74.0;-28;-104.0
-20;?;-858.0;73.0;?;51.0;-28;28.0
-20;-328.0;-856.0;?;?;?;-28;97.0
-20;?;?;158.0;-102.0;90.0;?;159.0
-20;-322.0;-849.0;137.0;-52.0;86.0;-28;?
?;-310.0;-846.0;?;-61.0;121.0;-28;204.0
-20;-284.0;-840.0;113.0;-64.0;91.0;-28;179.0
?;-267.0;-833.0;?;-34.0;72.0;-28;99.0
-20;-270.0;-823.0;72.0;15.0;30.0;-28;303.0
-20;-272.0;-810.0;?;31.0;30.0;-28;365.0
?;-238.0;?;6.0;28.0;8.0;-28;394.0
?;-267.0;-792.0;-13.0;?;-23.0;-28;319.0
-20;-268.0;-783.0;-28.0;18.0;-46.0;-28;301.0
-20;-249.0;-774.0;-12.0;12.0;-52.0;-28;338.0
-20;-239.0;-764.0;-33.0;14.0;-25.0;-28;328.0
-20;-270.0;-759.0;-18.0;?;?;?;270.0
-20;-256.0;-755.0;9.0;-11.0;-17.0;-28;231.0
-20;-244.0;-752.0;?;31.0;4.0;?;?
-20;-262.0;?;-28.0;-15.0;-21.0;-27;238.0
-20;-259.0;-746.0;-26.0;2.0;0.0;-27;234.0
-20;-236.0;-744.0;-44.0;-5.0;-25.0;-27;253.0
-20;-261.0;-735.0;?;-5.0;-34.0;-27;?
-20;-259.0;-731.0;-24.0;?;-17.0;-27;103.0
-20;?;-730.0;-18.0;-36.0;-28.0;-27;80.0
?;-264.0;-731.0;3.0;?;-37.0;-27;67.0
?;-265.0;-730.0;-12.0;-49.0;-57.0;-27;107.0
-20;-260.0;-730.0;-14.0;-19.0;-51.0;-27;?
-20;-259.0;-729.0;29.0;-52.0;-23.0;-27;?
-20;-263.0;?;-16.0;-61.0;-17.0;-27;-12.0
-20;?;-731.0;-16.0;-77.0;?;?;-10.0
-20;-261.0;?;29.0;?;18.0;-27;-58.0
-20;-261.0;-727.0;22.0;-99.0;18.0;-27;?
-20;-262.0;-728.0;18.0;-71.0;?;-27;-112.0
-20;?;-726.0;?;-64.0;20.0;-27;?
?;-258.0;?;29.0;-63.0;14.0;-27;-120.0
-20;-267.0;?;35.0;-63.0;18.0;-27;-124.0
-20;-253.0;-735.0;?;-62.0;42.0;?;-137.0
-20;-251.0;?;69.0;-51.0;6.0;-27;-138.0
-20;-247.0;-741.0;52.0;-56.0;6.0;-27;?
?;-243.0;-746.0;40.0;-37.0;-3.0;-27;-163.0
-20;?;-748.0;?;-7.0;-20.0;-27;-117.0
-20;-260.0;-747.0;?;31.0;-4.0;-27;-135.0
-20;-266.0;-747.0;-47.0;?;5.0;-27;?
-20;-255.0;-750.0;-40.0;60.0;29.0;-27;?
-20;-280.0;?;-19.0;-19.0;-3.0;?;-316.0
-20;-255.0;?;?;-35.0;5.0;-27;?
?;-254.0;?;-11.0;?;17.0;-27;-287.0
-20;-261.0;-767.0;-7.0;-23.0;-23.0;-27;-171.0
?;-261.0;-770.0;-10.0;-6.0;-31.0;-27;-62.0
-20;-266.0;-773.0;4.0;-35.0;2.0;-27;-1.0
-20;-261.0;-773.0;-27.0;?;4.0;-27;41.0
?;-266.0;-773.0;18.0;-13.0;12.0;-26;-65.0
-20;-252.0;-773.0;-40.0;-67.0;-3.0;-26;-152.0
-20;-262.0;-773.0;13.0;-43.0;14.0;-27;?
-20;-261.0;-773.0;-12.0;?;?;-27;-88.0
-20;-261.0;-771.0;10.0;33.0;29.0;-27;-47.0
-20;-258.0;-771.0;-1.0;-2.0;?;-27;-45.0
?;?;-771.0;-35.0;?;12.0;-27;-19.0
-20;-256.0;-769.0;-22.0;20.0;4.0;-27;3.0
-20;-265.0;-771.0;-22.0;-14.0;-6.0;-27;-15.0
-20;-274.0;-770.0;-31.0;1.0;?;-27;-6.0
-20;?;-769.0;-29.0;2.0;?;-27;-72.0
-20;-268.0;-769.0;-9.0;-6.0;12.0;-27;-37.0
?;-274.0;-766.0;48.0;-18.0;4.0;-27;-20.0
-20;?;-769.0;-24.0;-28.0;6.0;?;12.0
-20;?;-769.0;11.0;?;?;-27;?
?;-271.0;-768.0;29.0;2.0;?;-27;25.0
?;-266.0;-765.0;6.0;1.0;?;-27;49.0
?;?;-761.0;16.0;-4.0;25.0;-27;77.0
-20;-258.0;-757.0;-18.0;13.0;-5.0;-27;119.0
-20;-257.0;-752.0;5.0;20.0;15.0;-27;99.0
?;-262.0;-749.0;?;-13.0;?;-27;15.0
-20;?;-747.0;-14.0;-6.0;-29.0;-27;?
-20;-260.0;?;-22.0;-1.0;-2.0;-27;?
-20;?;-748.0;-3.0;-20.0;?;-27;-27.0
-20;-258.0;-749.0;-5.0;-22.0;-1.0;?;?
-20;-261.0;-747.0;12.0;-18.0;-19.0;-27;?
?;-262.0;?;-20.0;?;12.0;-27;?
-20;-259.0;-746.0;-5.0;-6.0;-24.0;-27;-31.0
-20;-251.0;-745.0;-31.0;?;-25.0;-27;-11.0
-20;-259.0;?;?;-4.0;?;-27;-17.0
-20;-255.0;-743.0;?;14.0;?;-27;-45.0
-20;?;-745.0;1.0;-17.0;-21.0;-27;-48.0
-20;-254.0;-744.0;8.0;-37.0;-21.0;?;-46.0
?;-259.0;-747.0;15.0;-15.0;-13.0;-27;-37.0
-20;-258.0;-749.0;?;-29.0;-8.0;-27;-63.0
-20;-259.0;-749.0;-5.0;-29.0;-10.0;-27;?
-20;-256.0;-751.0;-14.0;?;-17.0;?;-51.0
?;-259.0;-752.0;?;-3.0;-11.0;-27;?
-20;?;-754.0;-26.0;12.0;0.0;?;-28.0
?;-260.0;?;3.0;-2.0;26.0;-27;-45.0
?;-260.0;-756.0;?;-21.0;2.0;-27;-54.0
-20;?;-755.0;?;-31.0;18.0;-27;-64.0
-20;-258.0;?;?;-16.0;24.0;-27;-72.0
-20;-254.0;?;31.0;-12.0;10.0;-27;-52.0
-20;-252.0;-757.0;?;-25.0;8.0;-27;-43.0
-20;-255.0;-758.0;29.0;-26.0;-2.0;-27;-51.0
-20;-249.0;-758.0;25.0;-41.0;?;-27;-67.0
-20;-259.0;-758.0;-10.0;?;?;?;-73.0
-20;-250.0;-758.0;?;?;-13.0;-27;?
-20;-253.0;-761.0;19.0;-33.0;15.0;-27;?
-20;-253.0;-760.0;14.0;?;-11.0;-27;-102.0
-20;-256.0;?;?;?;2.0;-27;?
?;-254.0;-760.0;?;-6.0;-19.0;?;-84.0
-20;?;-761.0;-16.0;-11.0;-7.0;?;?
-20;?;-759.0;12.0;?;20.0;-27;-36.0
-20;-255.0;-760.0;-16.0;?;?;-27;-41.0
-20;-253.0;-759.0;-12.0;-24.0;-11.0;-27;-54.0
-20;-253.0;-759.0;?;-20.0;-8.0;-27;-61.0
?;-252.0;-758.0;-20.0;-3.0;?;-27;-52.0
?;-255.0;-756.0;-14.0;-30.0;-19.0;?;?
?;?;?;16.0;-16.0;?;-27;-69.0
-20;-262.0;-755.0;14.0;-9.0;29.0;-27;-94.0
-20;?;-752.0;-4.0;?;?;?;?
-20;-261.0;-753.0;-12.0;-54.0;6.0;-27;-60.0
-20;-254.0;-754.0;-9.0;-62.0;-5.0;?;?
-20;?;-753.0;-5.0;-31.0;-16.0;-27;7.0
-20;-249.0;?;-14.0;-23.0;18.0;-27;-23.0
-20;-251.0;-753.0;?;?;0.0;-27;-104.0
-20;-253.0;?;-22.0;-36.0;-19.0;-27;-124.0
?;-254.0;-753.0;?;-49.0;?;-27;-126.0
-20;-254.0;-754.0;-3.0;-32.0;-21.0;-27;-124.0
-20;-256.0;?;14.0;-11.0;0.0;-27;?
?;-257.0;-753.0;25.0;-39.0;-11.0;-27;?
-20;-257.0;-754.0;-10.0;?;8.0;-27;-100.0
-20;-253.0;?;5.0;?;-1.0;-27;?
?;-250.0;-755.0;6.0;-20.0;-8.0;?;-110.0
-20;-254.0;-758.0;15.0;?;18.0;-27;-119.0
-20;?;-757.0;19.0;-16.0;21.0;-27;-124.0
-20;-255.0;-759.0;12.0;-16.0;0.0;?;-64.0
-20;?;-760.0;?;-38.0;22.0;-27;-91.0
-20;?;?;18.0;-35.0;?;-27;-118.0
-20;-253.0;-759.0;?;-4.0;14.0;-27;-50.0
-20;-251.0;-758.0;5.0;-14.0;48.0;?;-41.0
?;?;?;-10.0;-37.0;?;-27;?
?;-252.0;-758.0;-27.0;-16.0;?;-27;-44.0
?;?;-759.0;?;-34.0;-23.0;?;?
-20;-253.0;-758.0;?;-13.0;?;-27;-58.0
-20;?;-759.0;3.0;?;0.0;-27;-43.0
?;-257.0;-757.0;-4.0;-17.0;-12.0;-27;?
?;-255.0;-760.0;-28.0;-37.0;-13.0;-27;-31.0
-20;-255.0;-757.0;-5.0;?;0.0;-27;-30.0
-20;-249.0;-758.0;?;2.0;-12.0;?;-25.0
-20;-254.0;-756.0;-9.0;11.0;-36.0;-27;-42.0
-20;-250.0;-756.0;?;-25.0;-21.0;-27;-34.0
?;?;-756.0;-22.0;0.0;-21.0;-27;-78.0
-20;-253.0;-756.0;3.0;?;-21.0;?;-117.0
-20;-258.0;?;38.0;-31.0;-2.0;?;-63.0
-20;-257.0;?;18.0;?;-5.0;-27;-89.0
-20;-257.0;-757.0;3.0;-28.0;6.0;?;-45.0
-20;-252.0;-759.0;10.0;-37.0;-2.0;?;-91.0
-20;-253.0;-759.0;-18.0;-43.0;?;?;-91.0
-20;?;-760.0;?;?;22.0;-27;-112.0
-20;-251.0;?;1.0;-54.0;6.0;-27;-111.0
-20;-249.0;-763.0;-44.0;-31.0;17.0;-27;?
-20;-249.0;-761.0;-5.0;-39.0;?;-27;-136.0
-20;?;-761.0;2.0;-33.0;-9.0;-27;-124.0
-20;?;-763.0;10.0;-13.0;8.0;-27;-100.0
-20;?;?;-3.0;-32.0;12.0;?;-96.0
-20;-252.0;-764.0;-3.0;-14.0;8.0;-27;-74.0
-20;-249.0;-764.0;3.0;-9.0;-3.0;?;-48.0
-20;-254.0;-766.0;-16.0;-15.0;-4.0;-27;-74.0
?;?;-765.0;?;-18.0;?;?;-97.0
