InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
-810.0;51.0;-5;19;-629.0;?;-113;-75;-467.0;-393.0;152.0
-809.0;52.0;?;19;?;?;?;-75;?;-194.0;152.0
?;47.0;?;19;?;398.0;-113;-74;-472.0;-85.0;153.0
-806.0;38.0;-5;19;-638.0;448.0;-113;-75;-470.0;73.0;154.0
-807.0;?;?;?;?;573.0;-113;-75;-470.0;?;154.0
-809.0;7.0;-5;19;-654.0;562.0;?;?;-470.0;328.0;152.0
-810.0;-1.0;-5;19;?;623.0;-113;-75;-467.0;211.0;152.0
-810.0;6.0;-5;19;?;?;-113;?;-466.0;72.0;150.0
-809.0;14.0;-5;19;-647.0;530.0;-113;-75;-465.0;-89.0;149.0
-809.0;21.0;-5;19;-644.0;533.0;-113;-75;-465.0;14.0;?
?;26.0;-5;?;?;653.0;-113;-75;-466.0;166.0;?
-809.0;31.0;?;19;?;?;-113;-75;?;94.0;152.0
-807.0;33.0;-5;?;-639.0;?;-113;-75;?;-41.0;155.0
-806.0;37.0;-5;19;-634.0;449.0;-113;?;-467.0;?;156.0
-805.0;?;-5;19;-629.0;465.0;?;?;-468.0;-41.0;159.0
-805.0;47.0;-5;19;?;379.0;-113;?;-469.0;51.0;160.0
-807.0;56.0;?;19;?;475.0;-113;-75;-470.0;141.0;161.0
?;?;-5;?;-619.0;452.0;-113;-75;-471.0;-2.0;162.0
-809.0;72.0;-5;?;-618.0;340.0;-113;-75;-471.0;46.0;161.0
-809.0;81.0;-5;?;?;338.0;-113;-75;-473.0;83.0;161.0
-809.0;86.0;-5;19;-612.0;545.0;-113;-75;?;-44.0;163.0
-807.0;88.0;-5;19;-608.0;542.0;-113;-75;-477.0;?;164.0
-806.0;88.0;-5;19;-606.0;?;-113;-75;-480.0;-69.0;?
-805.0;85.0;-5;19;-605.0;?;?;-75;-484.0;-77.0;166.0
-805.0;85.0;?;19;-605.0;753.0;-113;-75;-487.0;-30.0;?
?;?;-5;19;-608.0;534.0;?;-75;-489.0;107.0;165.0
?;?;-5;19;-614.0;486.0;?;-75;-490.0;269.0;?
?;74.0;-5;19;-623.0;495.0;-113;?;-494.0;215.0;170.0
-806.0;?;-5;19;-625.0;448.0;-113;?;-498.0;-70.0;?
?;54.0;?;?;?;?;-113;-75;-497.0;-371.0;181.0
-794.0;?;-5;19;-647.0;343.0;-113;?;-492.0;-521.0;183.0
-786.0;25.0;-5;?;?;330.0;-113;-75;-490.0;-781.0;182.0
?;22.0;-5;?;-669.0;?;-113;?;?;-697.0;?
-772.0;26.0;-5;19;-683.0;302.0;-113;-75;-480.0;-555.0;177.0
-765.0;30.0;-5;19;-699.0;344.0;-113;-75;?;?;178.0
-755.0;31.0;-5;19;-718.0;?;-113;-75;-469.0;-640.0;?
?;35.0;-5;19;?;305.0;?;?;?;?;181.0
?;40.0;?;19;-751.0;329.0;-113;?;-442.0;-685.0;184.0
-715.0;41.0;-5;19;-766.0;294.0;-113;-75;-427.0;-748.0;191.0
-699.0;?;-5;19;-778.0;281.0;?;-75;?;-780.0;195.0
-684.0;45.0;?;19;?;248.0;?;-75;-398.0;-628.0;200.0
-667.0;?;-5;?;?;?;-113;?;-387.0;-664.0;209.0
-648.0;45.0;-5;19;-798.0;272.0;-113;-75;-381.0;?;216.0
?;41.0;-5;?;-801.0;?;-113;-75;-374.0;-889.0;221.0
-610.0;37.0;?;19;-801.0;257.0;-113;?;-373.0;-925.0;225.0
-594.0;33.0;-4;?;?;201.0;-113;-75;-373.0;-891.0;228.0
-579.0;30.0;-4;?;-798.0;?;-113;-75;-384.0;-745.0;229.0
-565.0;25.0;?;19;-797.0;223.0;?;-75;-390.0;?;231.0
-552.0;?;-4;19;-797.0;218.0;-113;?;?;-747.0;233.0
-540.0;13.0;-4;?;-797.0;219.0;-112;-75;-387.0;-710.0;233.0
-529.0;9.0;?;19;-797.0;194.0;-112;-75;-377.0;-584.0;231.0
-520.0;?;?;19;?;203.0;-112;-75;-368.0;-495.0;229.0
-512.0;4.0;-4;19;-797.0;202.0;-112;-75;-369.0;-451.0;227.0
?;?;-4;19;-798.0;264.0;-112;-75;-378.0;-334.0;224.0
-501.0;-2.0;-4;?;-798.0;?;?;-75;-383.0;-280.0;222.0
-497.0;-5.0;-4;18;-799.0;234.0;-112;?;-381.0;-274.0;220.0
?;-10.0;-4;18;-800.0;219.0;-112;-75;?;?;218.0
-489.0;-14.0;-4;18;-801.0;149.0;-112;-75;-365.0;-305.0;215.0
-485.0;-19.0;-4;18;-803.0;187.0;-112;-75;?;-353.0;212.0
?;-24.0;-4;18;-806.0;248.0;?;-74;-352.0;-426.0;207.0
-474.0;-30.0;?;18;-809.0;78.0;-112;-75;-334.0;-489.0;200.0
?;-35.0;-4;18;-812.0;35.0;-112;-75;?;-390.0;190.0
-470.0;-40.0;-4;18;?;103.0;-111;?;-323.0;-192.0;182.0
-474.0;-43.0;-4;18;-814.0;-5.0;?;-75;-325.0;-80.0;176.0
-480.0;-47.0;-4;17;-816.0;179.0;-111;-75;-326.0;15.0;170.0
?;-47.0;?;17;-813.0;?;?;?;?;110.0;170.0
-491.0;-51.0;-4;17;-809.0;82.0;-111;-76;-307.0;-145.0;175.0
-494.0;?;-4;?;-801.0;-8.0;-110;-76;-279.0;-289.0;175.0
-497.0;-63.0;-4;16;-796.0;47.0;-110;-77;-248.0;-299.0;174.0
?;-71.0;?;?;?;81.0;-110;-77;?;-357.0;173.0
-504.0;-77.0;-4;16;-788.0;141.0;-110;-77;?;-235.0;171.0
-511.0;?;-4;?;-786.0;93.0;-110;-77;?;-148.0;171.0
-517.0;-77.0;-4;16;?;39.0;-110;-77;-245.0;-108.0;?
-523.0;?;-4;?;-776.0;67.0;-110;-77;-258.0;-58.0;161.0
-524.0;-64.0;?;16;-775.0;38.0;-110;?;-277.0;23.0;?
-525.0;-56.0;?;?;-776.0;-14.0;-110;-77;-286.0;162.0;137.0
-527.0;-47.0;-4;?;-778.0;-11.0;-110;?;-288.0;278.0;126.0
-529.0;?;-4;?;?;?;-110;?;-294.0;294.0;116.0
-531.0;-34.0;-4;16;?;-5.0;?;-77;-306.0;162.0;111.0
-530.0;-35.0;-3;16;-781.0;15.0;?;-77;-313.0;-5.0;106.0
-530.0;?;-3;16;-782.0;?;?;?;?;-38.0;101.0
-530.0;-40.0;-3;16;?;-119.0;-110;-77;-322.0;48.0;98.0
-532.0;-41.0;?;16;-776.0;-19.0;?;-78;-323.0;118.0;97.0
?;-39.0;-3;16;-770.0;?;-110;-78;?;298.0;?
-535.0;-36.0;-3;?;?;?;-110;-77;?;239.0;94.0
-538.0;-32.0;-3;?;-763.0;?;-110;?;?;269.0;91.0
-541.0;?;-3;?;-761.0;50.0;?;-78;-267.0;264.0;?
?;-18.0;-3;?;-757.0;-202.0;-110;?;-277.0;325.0;89.0
-552.0;?;-3;?;?;-43.0;-110;-77;-277.0;435.0;88.0
-560.0;0.0;-3;16;-760.0;11.0;-110;-78;-278.0;464.0;88.0
-568.0;?;-3;16;-763.0;?;-110;-77;-275.0;?;?
-575.0;22.0;?;16;-762.0;-33.0;-110;-78;?;502.0;?
-578.0;31.0;?;16;-760.0;?;?;?;-276.0;489.0;92.0
-581.0;41.0;-3;?;-756.0;-46.0;?;-77;?;515.0;95.0
-583.0;?;?;16;?;-45.0;-110;?;-274.0;495.0;99.0
-585.0;51.0;-3;?;?;33.0;?;-77;-274.0;541.0;104.0
-585.0;54.0;?;16;-754.0;111.0;-110;-77;-276.0;513.0;110.0
?;?;-3;16;-750.0;?;-110;-77;?;517.0;116.0
-588.0;?;-3;16;?;115.0;-110;-77;?;570.0;121.0
-590.0;62.0;?;?;-743.0;-12.0;-110;-77;?;457.0;128.0
-591.0;64.0;?;16;?;-61.0;-110;?;-297.0;?;133.0
-592.0;66.0;?;?;-732.0;-76.0;-110;-77;-297.0;?;139.0
-595.0;69.0;-3;16;-728.0;-93.0;?;-77;-296.0;477.0;147.0
?;71.0;-3;16;-721.0;-46.0;?;-77;?;?;152.0
-599.0;76.0;-3;?;?;-11.0;-110;-77;?;?;154.0
-603.0;81.0;-3;16;-705.0;-10.0;-110;-77;-303.0;?;155.0
-607.0;87.0;?;16;-696.0;41.0;-110;?;-306.0;334.0;155.0
-610.0;92.0;-3;16;-687.0;32.0;?;-77;-309.0;357.0;?
-614.0;97.0;-3;16;?;-41.0;?;-77;?;393.0;155.0
?;102.0;-3;16;?;-47.0;-110;-77;-303.0;447.0;155.0
-622.0;107.0;-3;16;-669.0;-10.0;-110;?;-303.0;429.0;157.0
?;111.0;-3;16;-668.0;-79.0;-110;-77;-308.0;342.0;156.0
-630.0;114.0;-3;16;-668.0;-128.0;-110;?;-322.0;232.0;155.0
-633.0;118.0;-3;16;-669.0;-109.0;?;?;?;175.0;153.0
-635.0;120.0;-3;16;-670.0;-80.0;-110;-77;-352.0;31.0;150.0
-636.0;?;-3;16;-669.0;-96.0;-110;-77;-353.0;-69.0;146.0
-637.0;119.0;?;16;-672.0;-90.0;-110;-78;-352.0;-189.0;145.0
-636.0;115.0;-3;16;-671.0;-205.0;-110;-78;-356.0;?;146.0
-634.0;?;-3;16;-668.0;-137.0;-110;-78;-359.0;-351.0;147.0
-632.0;113.0;?;16;-665.0;?;?;-78;-362.0;-350.0;150.0
-631.0;?;-3;16;-663.0;?;-110;-78;-364.0;?;?
?;118.0;-3;16;-660.0;?;-110;?;-362.0;?;155.0
-632.0;124.0;-3;16;-658.0;-138.0;-110;-78;-362.0;-39.0;157.0
-634.0;132.0;-3;16;-654.0;-205.0;-110;-78;-363.0;?;160.0
-634.0;?;?;16;-652.0;-221.0;-110;-78;-360.0;1.0;162.0
-635.0;?;-3;16;-653.0;-104.0;-110;-78;-360.0;1.0;164.0
-635.0;146.0;-3;16;?;-25.0;?;-78;-354.0;4.0;167.0
-636.0;?;-3;?;-652.0;-5.0;?;-78;-346.0;-14.0;169.0
-636.0;150.0;-3;16;-650.0;-30.0;-110;?;-344.0;70.0;170.0
-638.0;154.0;-3;?;-646.0;?;-110;-78;-350.0;97.0;173.0
-638.0;157.0;-3;?;?;?;-110;?;-351.0;120.0;174.0
-639.0;156.0;-3;16;-643.0;?;-110;-78;-347.0;156.0;176.0
-639.0;154.0;-3;16;-648.0;?;-110;-78;?;182.0;178.0
-640.0;156.0;-3;16;-649.0;-21.0;-110;-78;-347.0;?;180.0
-641.0;160.0;-3;16;-649.0;-14.0;?;-78;-349.0;202.0;183.0
-641.0;163.0;-3;16;-648.0;-46.0;?;?;-352.0;157.0;185.0
-640.0;166.0;-3;?;-648.0;-50.0;-110;-78;-356.0;147.0;186.0
-641.0;166.0;?;16;-650.0;-29.0;?;?;?;?;187.0
-642.0;167.0;-3;?;-650.0;-39.0;?;-78;-366.0;?;187.0
?;170.0;-3;16;-650.0;-41.0;?;-78;?;161.0;187.0
-645.0;173.0;-3;16;-650.0;-46.0;-110;-78;-373.0;171.0;189.0
?;176.0;-4;16;-649.0;-26.0;?;-78;-372.0;109.0;?
?;179.0;-4;16;-648.0;-6.0;-110;-78;-374.0;112.0;192.0
-646.0;180.0;-3;16;-648.0;63.0;-110;-78;-377.0;81.0;193.0
-647.0;180.0;-3;16;-648.0;74.0;-110;-77;-380.0;?;?
-647.0;181.0;-3;16;-648.0;69.0;-110;-78;-386.0;?;196.0
-648.0;182.0;-3;16;-647.0;46.0;-110;-78;-395.0;?;197.0
-649.0;181.0;-4;16;-648.0;-8.0;-110;?;-405.0;108.0;?
?;181.0;?;16;-649.0;45.0;-110;-78;-411.0;135.0;201.0
-651.0;179.0;?;?;-652.0;53.0;-110;?;-411.0;99.0;203.0
-651.0;179.0;-4;16;-653.0;41.0;-110;-78;-410.0;113.0;205.0
-652.0;182.0;-4;?;-652.0;?;?;-78;-410.0;118.0;207.0
-652.0;184.0;-3;16;-650.0;?;-110;-77;-408.0;?;208.0
-652.0;186.0;-4;?;-649.0;?;-110;-78;-407.0;?;209.0
-652.0;187.0;-4;?;-648.0;13.0;-110;?;-406.0;-7.0;209.0
-652.0;186.0;-4;?;-647.0;-5.0;-110;-78;-404.0;-10.0;?
-652.0;187.0;?;16;?;38.0;-110;-78;-402.0;?;?
-652.0;188.0;?;16;-646.0;58.0;-110;?;?;24.0;211.0
?;?;-3;?;-646.0;3.0;-110;-77;?;?;211.0
-652.0;190.0;-3;?;-645.0;-3.0;-110;-78;-403.0;37.0;212.0
-652.0;190.0;-3;16;-645.0;42.0;-110;-78;-404.0;17.0;?
-652.0;190.0;?;16;-644.0;52.0;-110;?;-404.0;-19.0;213.0
-652.0;191.0;-3;16;-643.0;-3.0;-110;?;-404.0;23.0;213.0
-652.0;191.0;-3;16;?;6.0;-110;-78;-402.0;?;213.0
?;192.0;-4;16;?;?;-110;-78;-403.0;?;213.0
?;?;-4;16;?;74.0;-110;-77;-405.0;?;?
-652.0;?;-4;16;-640.0;-7.0;-110;-78;-406.0;45.0;214.0
?;196.0;?;16;-640.0;4.0;?;-78;-407.0;47.0;?
?;197.0;-4;16;?;29.0;-110;-78;-408.0;64.0;216.0
?;198.0;-4;16;-640.0;?;-110;-78;-411.0;9.0;217.0
-652.0;198.0;-4;?;?;41.0;-110;?;?;49.0;218.0
-652.0;198.0;-3;16;-640.0;?;?;?;?;24.0;218.0
-652.0;?;?;16;-640.0;30.0;?;-77;-409.0;11.0;?
?;200.0;-3;16;-638.0;?;-110;?;-409.0;-16.0;219.0
-652.0;201.0;?;16;-637.0;53.0;-110;-78;-410.0;12.0;220.0
?;200.0;?;16;-637.0;51.0;-110;?;-410.0;-2.0;221.0
-651.0;201.0;-3;16;-637.0;?;-110;-78;-410.0;31.0;?
-651.0;202.0;-4;16;-637.0;64.0;-110;?;-413.0;60.0;?
-652.0;204.0;-4;16;?;46.0;?;?;-416.0;79.0;?
-653.0;205.0;?;16;-637.0;?;-110;-78;-421.0;74.0;223.0
?;205.0;-4;16;-637.0;-12.0;-110;-78;-425.0;58.0;224.0
-653.0;206.0;?;?;-637.0;22.0;-110;-78;?;96.0;224.0
-653.0;?;-4;16;-636.0;?;-110;-78;?;48.0;225.0
?;208.0;-4;16;-635.0;27.0;-110;-78;-451.0;?;?
-652.0;?;-4;16;-635.0;49.0;-110;-78;-457.0;19.0;226.0
?;211.0;-4;?;-634.0;49.0;-110;-78;-460.0;27.0;226.0
-652.0;212.0;-4;16;?;36.0;-110;-78;?;93.0;226.0
-652.0;214.0;?;16;?;18.0;-110;-78;-466.0;?;227.0
?;216.0;-4;16;-631.0;4.0;?;?;-472.0;100.0;228.0
-651.0;217.0;-4;?;-630.0;-5.0;-110;?;?;84.0;?
-650.0;217.0;-4;16;-629.0;?;?;-78;-470.0;47.0;229.0
-650.0;?;-4;16;-627.0;32.0;-110;-78;-467.0;67.0;230.0
-650.0;219.0;-4;16;?;?;?;-78;-463.0;64.0;?
-649.0;220.0;?;16;-624.0;18.0;-110;-78;-455.0;52.0;231.0
-649.0;222.0;-4;?;?;26.0;?;-78;-443.0;54.0;?
-649.0;222.0;-4;16;-621.0;61.0;-110;-78;-427.0;12.0;232.0
-648.0;223.0;?;?;-622.0;33.0;-110;-78;?;16.0;232.0
-648.0;223.0;-4;?;-621.0;?;-110;-78;-387.0;12.0;?
-647.0;223.0;-4;16;-621.0;20.0;-110;-78;-371.0;0.0;232.0
-647.0;223.0;-4;16;-620.0;38.0;-110;?;-364.0;-13.0;232.0
?;222.0;-4;16;?;?;-110;?;?;?;232.0
-647.0;223.0;-4;16;-620.0;?;-110;-78;?;33.0;?
-647.0;?;-4;16;?;?;?;-78;-350.0;54.0;233.0
-647.0;?;-4;?;?;?;-110;-78;?;?;233.0
-647.0;226.0;-4;16;?;44.0;-110;-78;-329.0;9.0;233.0
-646.0;226.0;?;?;-617.0;13.0;-110;?;-316.0;4.0;233.0
?;226.0;-4;16;-617.0;19.0;-110;?;-309.0;20.0;?
?;227.0;-4;16;-616.0;?;-110;-78;-305.0;?;233.0
-646.0;227.0;-4;16;-616.0;15.0;-110;-78;-302.0;23.0;233.0
?;227.0;?;?;-615.0;10.0;-110;-78;-293.0;28.0;?
-646.0;227.0;-4;16;-616.0;-18.0;-110;-78;-278.0;?;233.0
-647.0;?;-4;16;-615.0;7.0;-110;?;-267.0;48.0;233.0
-647.0;?;-4;?;-615.0;?;?;-77;-266.0;?;?
?;230.0;-4;16;-614.0;?;?;-78;-263.0;41.0;234.0
-647.0;?;-4;16;-614.0;-3.0;-110;-78;-257.0;?;234.0
-647.0;?;-4;?;-615.0;56.0;-110;?;?;?;234.0
?;?;-4;16;-614.0;38.0;-110;-78;?;29.0;234.0
-647.0;231.0;-4;16;-614.0;10.0;?;?;-256.0;40.0;235.0
-647.0;231.0;?;16;-614.0;?;-110;?;?;18.0;235.0
-648.0;231.0;?;16;-614.0;8.0;-110;?;?;?;?
-648.0;231.0;-4;16;-615.0;-17.0;-110;-77;?;-4.0;?
-648.0;?;-4;16;-615.0;2.0;-110;-78;-258.0;?;235.0
-648.0;231.0;-4;16;-614.0;?;?;-78;-265.0;49.0;235.0
-648.0;232.0;-4;16;-614.0;32.0;-110;-78;-272.0;25.0;236.0
-648.0;233.0;-4;16;?;?;?;-78;-265.0;20.0;235.0
?;232.0;-4;16;-614.0;93.0;-110;?;-268.0;-3.0;235.0
-648.0;232.0;?;16;?;43.0;-110;-78;-272.0;9.0;235.0
-648.0;232.0;-4;16;-614.0;-63.0;-110;-78;-272.0;35.0;235.0
?;232.0;-4;16;-615.0;-7.0;?;-78;-273.0;?;236.0
-649.0;232.0;-4;16;?;71.0;-110;?;?;?;?
?;234.0;-4;?;-616.0;36.0;-110;-78;-288.0;?;?
?;?;-4;16;-617.0;-10.0;-110;-78;-288.0;?;238.0
-653.0;246.0;-4;16;-616.0;?;-110;?;-285.0;?;236.0
?;?;-4;16;-614.0;-129.0;-110;?;-284.0;?;234.0
-654.0;266.0;-4;?;-614.0;-44.0;?;-78;?;-119.0;231.0
-654.0;271.0;?;16;?;-48.0;-110;-78;-284.0;-175.0;228.0
?;273.0;-4;16;-623.0;-48.0;-110;?;-287.0;-333.0;226.0
-651.0;274.0;?;16;?;-112.0;-110;-78;-289.0;-500.0;222.0
-646.0;273.0;-4;?;-633.0;?;-110;-78;-290.0;-647.0;?
-641.0;270.0;?;16;?;?;-110;-78;-290.0;?;212.0
-636.0;266.0;-4;16;-643.0;-80.0;-110;?;-286.0;-678.0;205.0
?;258.0;-4;?;-650.0;-129.0;-110;-78;-281.0;-685.0;199.0
-628.0;?;?;16;?;-158.0;?;-78;?;?;?
-626.0;244.0;-4;16;-658.0;-214.0;-110;-78;-273.0;-604.0;?
?;?;-4;16;-663.0;-208.0;?;-78;-268.0;?;170.0
-626.0;224.0;-4;16;?;-139.0;-110;?;-266.0;-540.0;160.0
?;215.0;-4;?;-678.0;-163.0;-110;-78;-264.0;-463.0;?
-631.0;208.0;?;16;?;?;-110;?;-264.0;?;143.0
-633.0;?;-4;?;-686.0;-214.0;?;-78;-262.0;?;138.0
?;198.0;?;16;-685.0;-193.0;-110;?;-261.0;-356.0;?
-634.0;193.0;-4;16;-687.0;-148.0;-110;-78;-259.0;-328.0;133.0
-634.0;186.0;-4;16;-691.0;-75.0;-110;?;-254.0;-276.0;132.0
?;183.0;-4;16;?;-84.0;-110;-78;-247.0;-176.0;132.0
-633.0;182.0;-4;16;?;-55.0;-110;-78;-241.0;?;132.0
-632.0;180.0;-4;16;-690.0;-78.0;-110;?;-234.0;-76.0;131.0
-632.0;180.0;-4;16;-691.0;-126.0;-110;?;-228.0;?;131.0
-633.0;180.0;-4;?;-694.0;-139.0;?;?;-224.0;70.0;130.0
-633.0;177.0;-4;16;-698.0;-174.0;-110;?;-223.0;84.0;132.0
?;175.0;-4;16;-701.0;-223.0;-110;?;-223.0;73.0;132.0
-632.0;?;-4;16;-703.0;-172.0;-110;?;-223.0;-2.0;?
?;171.0;-4;16;-705.0;-132.0;-110;-78;-225.0;-95.0;133.0
-628.0;170.0;-4;16;-705.0;-235.0;-110;-78;-225.0;?;134.0
-626.0;167.0;-4;16;-706.0;?;-110;-78;-225.0;-165.0;133.0
?;163.0;-4;16;?;-262.0;-110;-78;?;-213.0;?
-620.0;157.0;-4;16;-709.0;?;-110;-78;-227.0;-236.0;132.0
-617.0;?;-4;16;?;273.0;-110;?;-226.0;-132.0;131.0
-614.0;?;-3;16;-721.0;?;-110;?;-222.0;-51.0;133.0
-610.0;138.0;-4;16;-730.0;578.0;-110;-78;-218.0;-66.0;137.0
-603.0;129.0;-4;?;-738.0;569.0;-110;-78;-215.0;-122.0;146.0
?;?;-4;16;-751.0;695.0;-110;?;-213.0;?;156.0
-583.0;96.0;-4;?;?;457.0;-110;?;-212.0;82.0;167.0
?;76.0;-3;16;-801.0;152.0;-110;-78;-211.0;?;180.0
-567.0;58.0;-3;16;-823.0;168.0;-110;-78;-209.0;279.0;192.0
-563.0;46.0;-4;16;-833.0;308.0;-109;-78;-209.0;484.0;200.0
-557.0;?;-4;16;?;257.0;?;-78;-210.0;498.0;210.0
-550.0;?;-4;16;-824.0;288.0;-110;-78;?;550.0;221.0
-542.0;?;-4;16;-804.0;194.0;-110;-78;-209.0;494.0;?
?;64.0;-4;16;-779.0;137.0;-110;?;-210.0;245.0;245.0
-519.0;68.0;-4;16;?;145.0;-110;-78;?;37.0;255.0
-509.0;64.0;?;16;-766.0;144.0;-110;-78;-216.0;34.0;?
?;63.0;-4;16;-760.0;69.0;-110;-78;-216.0;77.0;268.0
-499.0;?;-4;16;-746.0;109.0;-110;?;-216.0;288.0;279.0
-497.0;87.0;?;16;-734.0;?;-110;-78;-218.0;323.0;?
-495.0;97.0;-4;16;?;27.0;-110;-78;-223.0;236.0;306.0
-492.0;103.0;-4;16;-727.0;-32.0;-110;-78;-230.0;119.0;314.0
?;107.0;-4;16;?;12.0;?;-78;-236.0;101.0;320.0
-491.0;111.0;-4;16;?;10.0;-110;?;?;135.0;325.0
-490.0;114.0;-4;16;?;27.0;-110;-78;-239.0;150.0;329.0
-490.0;117.0;-4;16;-725.0;21.0;-110;-78;-239.0;?;330.0
-490.0;120.0;-4;?;-722.0;-9.0;-110;-78;-237.0;86.0;?
?;123.0;-4;16;?;-5.0;-110;-78;-233.0;-10.0;332.0
-486.0;?;-4;16;-717.0;-49.0;-110;-78;-229.0;-52.0;332.0
-484.0;125.0;-4;?;-714.0;-52.0;-110;-78;?;2.0;332.0
-482.0;125.0;-4;16;-711.0;-49.0;-110;?;-220.0;16.0;333.0
-480.0;126.0;-4;16;-709.0;-20.0;-110;-78;-214.0;?;334.0
?;128.0;-4;16;-707.0;-11.0;-110;?;-211.0;102.0;335.0
-482.0;132.0;-4;?;-704.0;?;-110;?;-215.0;198.0;335.0
-484.0;135.0;-4;?;-701.0;-28.0;?;?;?;182.0;337.0
-485.0;139.0;?;?;?;?;?;?;-225.0;163.0;338.0
-485.0;140.0;-4;16;-695.0;?;-110;?;?;94.0;?
?;141.0;-4;16;-694.0;-24.0;-110;-78;-236.0;?;?
-483.0;141.0;-4;16;-694.0;-12.0;-110;-78;-241.0;-10.0;340.0
-482.0;141.0;-4;16;?;?;-110;?;-241.0;-46.0;?
-480.0;140.0;-4;16;?;-75.0;?;?;?;-62.0;339.0
-478.0;139.0;-4;?;-692.0;-73.0;?;-78;-231.0;-76.0;338.0
-477.0;138.0;-4;16;-691.0;-59.0;-110;-78;-223.0;-32.0;337.0
-476.0;?;?;16;-690.0;-71.0;?;-78;-215.0;3.0;336.0
-476.0;?;-4;16;?;-88.0;-110;-78;-214.0;74.0;336.0
?;?;-4;16;-687.0;-72.0;-110;-78;-216.0;170.0;?
-479.0;145.0;-4;16;?;?;-110;?;-222.0;220.0;334.0
-481.0;149.0;?;16;?;-68.0;-110;-78;-229.0;?;332.0
?;153.0;-4;16;-681.0;-58.0;-110;-78;?;216.0;332.0
-483.0;156.0;-4;16;-679.0;?;-110;-78;-235.0;166.0;333.0
-483.0;157.0;-4;?;-678.0;-77.0;-110;-78;-237.0;60.0;334.0
-482.0;?;-4;16;?;-64.0;-110;-78;?;-9.0;?
-481.0;156.0;-4;16;?;?;-109;-78;?;-46.0;?
-480.0;156.0;-4;?;?;-73.0;?;-78;-233.0;-9.0;332.0
-481.0;?;-4;16;-675.0;-101.0;-110;-78;-227.0;?;330.0
-483.0;?;-4;?;-674.0;-90.0;?;?;-221.0;?;328.0
-486.0;160.0;-4;16;-672.0;-54.0;-110;-78;-217.0;207.0;327.0
-489.0;163.0;-4;?;-671.0;-54.0;?;-78;-215.0;247.0;327.0
-491.0;167.0;-4;16;-669.0;-107.0;-110;-78;-217.0;223.0;328.0
?;?;-4;16;-667.0;-99.0;-109;-78;-221.0;198.0;329.0
?;172.0;-4;16;-666.0;-84.0;-109;-78;-224.0;?;330.0
-490.0;173.0;-4;16;-665.0;-105.0;-109;-78;-229.0;37.0;331.0
-488.0;172.0;-4;16;-664.0;-98.0;-109;-78;-233.0;?;332.0
-486.0;171.0;-4;16;-664.0;-88.0;-109;-78;-233.0;-70.0;331.0
-483.0;170.0;?;16;-664.0;-106.0;-109;-78;-231.0;?;?
-481.0;169.0;-4;16;-663.0;-77.0;-109;-78;-225.0;-134.0;?
?;166.0;-4;16;-663.0;-89.0;-109;-78;-219.0;-108.0;328.0
-477.0;164.0;-4;?;-663.0;-76.0;-109;-78;-215.0;-91.0;?
-475.0;163.0;-4;16;?;?;-109;-78;-212.0;-26.0;327.0
-474.0;163.0;-4;16;-663.0;-102.0;?;-78;-210.0;-11.0;?
-473.0;163.0;-4;?;?;-83.0;?;-78;-211.0;29.0;326.0
?;163.0;-4;16;-662.0;-100.0;-109;-78;-218.0;51.0;326.0
?;163.0;-4;?;-662.0;-102.0;?;-78;-229.0;72.0;?
-475.0;165.0;-4;16;-661.0;-96.0;-109;?;-236.0;78.0;325.0
-476.0;?;?;16;-661.0;?;-109;-78;-237.0;37.0;325.0
-477.0;165.0;-4;16;-661.0;-98.0;-109;-78;-237.0;0.0;?
?;?;?;?;-662.0;-120.0;-109;?;-236.0;5.0;?
-477.0;164.0;-4;16;?;-89.0;?;-78;-233.0;-12.0;?
-477.0;164.0;-4;?;?;-124.0;?;-78;-226.0;-10.0;321.0
-477.0;163.0;-4;16;-664.0;-96.0;?;-78;-218.0;?;?
-478.0;162.0;-4;16;-665.0;-83.0;-109;?;-212.0;-10.0;320.0
-479.0;161.0;-4;16;-665.0;-111.0;?;?;-214.0;?;320.0
-480.0;?;?;16;-665.0;-70.0;-109;-78;-218.0;45.0;?
-481.0;163.0;-4;16;?;-100.0;-109;-78;?;67.0;320.0
-482.0;163.0;-4;16;?;-101.0;?;-78;?;44.0;320.0
-482.0;163.0;-4;16;-666.0;?;-109;-78;-232.0;39.0;320.0
-481.0;162.0;?;16;-667.0;-83.0;-109;?;-235.0;6.0;320.0
-481.0;?;-4;16;-667.0;-77.0;-109;-78;-235.0;-42.0;320.0
?;160.0;-4;16;?;?;-109;-78;-231.0;-45.0;319.0
-480.0;159.0;-4;16;-668.0;-117.0;?;-78;-226.0;-53.0;318.0
-479.0;158.0;-4;16;-669.0;-81.0;-109;-78;?;?;?
?;157.0;-4;16;?;-54.0;-109;?;-211.0;-7.0;?
-480.0;158.0;-4;16;-668.0;-71.0;-109;-78;-203.0;101.0;316.0
