InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-572.0;490.0;503.0;-76.0;-476.0;275.0;?;-297.0;253.0;42.0
?;490.0;540.0;-62.0;-459.0;275.0;1133.0;-267.0;256.0;?
-561.0;493.0;543.0;-41.0;-448.0;273.0;?;-267.0;257.0;62.0
-558.0;494.0;482.0;?;?;?;?;-261.0;261.0;88.0
-555.0;496.0;415.0;-40.0;-429.0;267.0;?;-300.0;265.0;129.0
-552.0;498.0;?;-98.0;-419.0;256.0;151.0;-373.0;266.0;?
-553.0;499.0;?;?;?;?;149.0;-413.0;270.0;146.0
?;500.0;?;?;-406.0;247.0;?;-395.0;?;126.0
?;502.0;?;-54.0;-408.0;239.0;?;-328.0;278.0;123.0
-557.0;502.0;377.0;-7.0;?;?;210.0;-263.0;280.0;176.0
-566.0;501.0;?;46.0;?;226.0;90.0;-241.0;?;?
-579.0;501.0;300.0;17.0;-428.0;221.0;55.0;-264.0;281.0;174.0
-590.0;503.0;262.0;-29.0;-438.0;?;38.0;-277.0;?;?
-602.0;501.0;231.0;-34.0;-441.0;218.0;-254.0;-283.0;283.0;?
?;502.0;265.0;-13.0;-444.0;217.0;?;-255.0;282.0;246.0
-624.0;?;203.0;?;?;220.0;-176.0;?;279.0;?
-635.0;500.0;211.0;36.0;-445.0;?;-179.0;-170.0;275.0;288.0
?;502.0;?;?;-449.0;224.0;-161.0;-137.0;?;277.0
-649.0;503.0;180.0;96.0;-449.0;230.0;-76.0;-98.0;267.0;308.0
?;501.0;155.0;114.0;-451.0;235.0;-171.0;-124.0;265.0;313.0
-664.0;502.0;192.0;?;-456.0;?;-195.0;?;261.0;?
?;502.0;160.0;?;?;250.0;-151.0;-88.0;258.0;295.0
?;499.0;127.0;111.0;?;254.0;-163.0;?;252.0;301.0
-678.0;501.0;?;?;-475.0;259.0;-243.0;-76.0;245.0;314.0
-679.0;500.0;178.0;150.0;-482.0;?;-227.0;-58.0;238.0;290.0
-676.0;494.0;?;139.0;-490.0;265.0;-144.0;-63.0;228.0;328.0
-675.0;494.0;208.0;135.0;-498.0;267.0;-176.0;-34.0;222.0;286.0
-675.0;494.0;216.0;151.0;-500.0;273.0;-152.0;-18.0;215.0;256.0
-670.0;490.0;235.0;161.0;-500.0;?;-121.0;-16.0;206.0;271.0
-665.0;490.0;290.0;141.0;?;281.0;-65.0;-25.0;202.0;265.0
?;?;257.0;143.0;-506.0;287.0;?;-30.0;?;?
-655.0;491.0;278.0;148.0;?;292.0;-32.0;-62.0;197.0;275.0
-649.0;489.0;334.0;98.0;-503.0;293.0;?;-80.0;194.0;269.0
-643.0;489.0;401.0;110.0;-504.0;298.0;-129.0;-94.0;192.0;179.0
-635.0;489.0;?;60.0;-503.0;298.0;55.0;-142.0;?;129.0
-626.0;489.0;352.0;?;?;297.0;485.0;-143.0;190.0;?
-619.0;488.0;311.0;71.0;-509.0;297.0;?;-159.0;192.0;208.0
-611.0;?;314.0;?;-507.0;300.0;647.0;?;190.0;231.0
-603.0;490.0;279.0;12.0;-506.0;300.0;596.0;-244.0;192.0;208.0
-595.0;492.0;301.0;-59.0;-503.0;301.0;671.0;-285.0;196.0;226.0
-589.0;494.0;390.0;?;-504.0;?;744.0;-219.0;200.0;?
-581.0;498.0;386.0;35.0;-505.0;301.0;747.0;-174.0;207.0;307.0
-579.0;504.0;?;50.0;-505.0;300.0;?;-182.0;215.0;216.0
?;508.0;680.0;26.0;-501.0;296.0;842.0;-187.0;223.0;170.0
-571.0;516.0;?;42.0;-496.0;286.0;1044.0;?;?;269.0
-571.0;522.0;?;50.0;-495.0;277.0;1015.0;-292.0;242.0;215.0
-571.0;530.0;748.0;68.0;-484.0;265.0;1105.0;?;252.0;228.0
?;?;801.0;93.0;-469.0;257.0;1199.0;-366.0;259.0;?
?;542.0;896.0;-2.0;?;247.0;1320.0;?;267.0;159.0
-571.0;546.0;1183.0;?;-427.0;235.0;1333.0;-603.0;274.0;-115.0
-573.0;550.0;1289.0;55.0;-395.0;226.0;1314.0;?;282.0;5.0
?;553.0;1149.0;42.0;?;218.0;1199.0;-707.0;289.0;56.0
-576.0;?;1064.0;65.0;-306.0;215.0;1111.0;-827.0;?;184.0
?;556.0;1024.0;44.0;-249.0;208.0;1124.0;-896.0;?;195.0
?;555.0;967.0;?;-179.0;205.0;?;-1152.0;292.0;?
-562.0;555.0;937.0;-310.0;?;206.0;1086.0;-1212.0;291.0;203.0
?;552.0;931.0;-271.0;-55.0;?;?;-1077.0;?;186.0
?;554.0;961.0;?;-16.0;211.0;1078.0;-957.0;284.0;189.0
-539.0;?;963.0;-9.0;7.0;?;1049.0;-912.0;275.0;151.0
-536.0;?;987.0;34.0;17.0;?;1009.0;-860.0;269.0;113.0
-537.0;551.0;976.0;?;18.0;245.0;1027.0;-842.0;260.0;111.0
?;549.0;976.0;34.0;6.0;262.0;984.0;-850.0;254.0;?
-543.0;?;923.0;2.0;-19.0;277.0;947.0;?;252.0;108.0
-551.0;550.0;969.0;-36.0;?;294.0;?;-897.0;247.0;103.0
-556.0;548.0;913.0;-82.0;-77.0;306.0;877.0;-914.0;?;145.0
-563.0;545.0;?;?;-112.0;313.0;886.0;-915.0;?;149.0
-568.0;546.0;?;-64.0;-145.0;?;871.0;?;232.0;98.0
-573.0;543.0;?;?;?;323.0;882.0;-885.0;230.0;102.0
-577.0;544.0;888.0;?;-196.0;?;860.0;-879.0;224.0;143.0
?;544.0;854.0;?;-217.0;323.0;871.0;-856.0;220.0;157.0
-584.0;?;851.0;-32.0;-228.0;320.0;882.0;?;219.0;163.0
?;539.0;891.0;-44.0;-234.0;319.0;926.0;?;?;180.0
-585.0;539.0;?;-84.0;-233.0;?;?;-853.0;216.0;176.0
-583.0;534.0;886.0;-48.0;-234.0;311.0;983.0;?;?;154.0
-582.0;532.0;945.0;-6.0;-231.0;305.0;985.0;-781.0;?;122.0
-582.0;?;982.0;?;-225.0;295.0;?;-777.0;208.0;70.0
-578.0;527.0;986.0;-3.0;-220.0;290.0;1018.0;-791.0;205.0;109.0
?;526.0;924.0;4.0;-211.0;289.0;?;-795.0;203.0;124.0
-578.0;524.0;901.0;-14.0;-203.0;288.0;956.0;?;200.0;138.0
-579.0;?;923.0;-41.0;-194.0;287.0;?;-855.0;198.0;152.0
?;524.0;917.0;?;-182.0;287.0;884.0;-893.0;?;122.0
-580.0;526.0;935.0;?;?;291.0;892.0;-891.0;?;108.0
-578.0;523.0;904.0;?;?;293.0;?;-850.0;192.0;148.0
?;527.0;889.0;-42.0;-175.0;301.0;935.0;-821.0;186.0;137.0
-579.0;525.0;?;-25.0;-177.0;306.0;920.0;-830.0;184.0;139.0
?;524.0;?;?;-180.0;317.0;912.0;-841.0;182.0;152.0
-581.0;524.0;888.0;-61.0;?;325.0;921.0;-862.0;184.0;?
-583.0;526.0;937.0;-27.0;-184.0;330.0;913.0;-835.0;184.0;124.0
?;522.0;?;-3.0;-185.0;332.0;893.0;-814.0;184.0;108.0
-582.0;523.0;952.0;?;-187.0;?;914.0;-802.0;?;89.0
-582.0;522.0;?;2.0;?;?;887.0;-795.0;182.0;97.0
-579.0;520.0;969.0;?;-185.0;?;?;-795.0;?;59.0
-579.0;517.0;960.0;-18.0;-180.0;316.0;921.0;-820.0;175.0;93.0
-578.0;516.0;?;-42.0;?;309.0;882.0;-858.0;174.0;?
-576.0;512.0;?;?;-174.0;?;?;?;171.0;?
-576.0;509.0;889.0;?;-172.0;?;834.0;-883.0;166.0;?
-577.0;508.0;930.0;-97.0;-175.0;298.0;851.0;-875.0;165.0;86.0
-580.0;508.0;?;?;?;300.0;923.0;-879.0;166.0;109.0
-579.0;508.0;923.0;?;?;301.0;?;?;163.0;49.0
-581.0;506.0;990.0;?;-190.0;306.0;?;?;161.0;?
-583.0;506.0;?;-81.0;-195.0;312.0;884.0;-814.0;161.0;?
-585.0;511.0;902.0;?;-205.0;317.0;821.0;-830.0;159.0;?
-585.0;511.0;848.0;-103.0;?;319.0;812.0;-855.0;159.0;?
?;512.0;789.0;-84.0;-222.0;?;759.0;-845.0;?;172.0
-589.0;515.0;755.0;?;-228.0;328.0;716.0;?;163.0;158.0
-590.0;?;735.0;?;-236.0;334.0;?;-866.0;169.0;160.0
-590.0;?;775.0;-80.0;-240.0;?;772.0;-832.0;174.0;197.0
-589.0;522.0;814.0;-29.0;-242.0;338.0;754.0;-781.0;181.0;139.0
-591.0;524.0;870.0;-3.0;-245.0;337.0;803.0;?;189.0;113.0
?;522.0;916.0;30.0;-249.0;331.0;812.0;?;193.0;96.0
?;?;?;23.0;-253.0;322.0;803.0;?;?;130.0
-588.0;520.0;908.0;40.0;-257.0;311.0;784.0;-699.0;208.0;125.0
?;520.0;869.0;29.0;-253.0;302.0;765.0;-739.0;215.0;?
-586.0;521.0;856.0;-37.0;-249.0;?;759.0;-778.0;220.0;149.0
?;522.0;857.0;-65.0;?;272.0;766.0;-811.0;?;138.0
-585.0;?;862.0;-69.0;-243.0;260.0;759.0;-811.0;?;158.0
?;524.0;874.0;-58.0;-241.0;252.0;?;-800.0;233.0;146.0
-584.0;524.0;877.0;-26.0;?;249.0;822.0;-781.0;237.0;153.0
-582.0;526.0;869.0;-9.0;-240.0;253.0;?;?;?;?
?;527.0;859.0;0.0;-241.0;255.0;792.0;-766.0;239.0;?
-583.0;?;849.0;-15.0;-241.0;260.0;800.0;?;243.0;140.0
-582.0;529.0;839.0;-22.0;?;267.0;794.0;?;244.0;166.0
-582.0;532.0;848.0;-20.0;-241.0;272.0;765.0;-782.0;243.0;174.0
?;?;860.0;-21.0;-244.0;272.0;773.0;?;?;114.0
-583.0;535.0;876.0;-18.0;-243.0;279.0;763.0;?;243.0;?
-583.0;533.0;864.0;?;-247.0;283.0;765.0;-765.0;240.0;141.0
-585.0;535.0;853.0;?;-251.0;286.0;760.0;-765.0;240.0;?
?;536.0;850.0;-4.0;-252.0;287.0;773.0;?;241.0;?
-583.0;536.0;856.0;-16.0;-255.0;288.0;767.0;-772.0;240.0;157.0
?;537.0;?;-22.0;?;287.0;718.0;-778.0;242.0;140.0
-586.0;536.0;?;-23.0;-259.0;285.0;751.0;-772.0;240.0;148.0
-588.0;536.0;842.0;-12.0;-261.0;282.0;775.0;-761.0;239.0;148.0
?;?;860.0;-10.0;?;281.0;805.0;-757.0;242.0;?
?;538.0;876.0;-2.0;-261.0;282.0;774.0;-758.0;?;118.0
-587.0;?;869.0;-5.0;-261.0;?;767.0;-758.0;245.0;131.0
?;536.0;866.0;-3.0;-259.0;?;775.0;-753.0;247.0;139.0
?;536.0;859.0;?;?;?;777.0;-764.0;247.0;130.0
-586.0;533.0;858.0;?;?;?;816.0;-772.0;?;99.0
?;535.0;886.0;?;-249.0;270.0;?;-777.0;?;83.0
?;531.0;888.0;-32.0;-246.0;270.0;?;-775.0;230.0;83.0
-584.0;528.0;918.0;-35.0;-244.0;270.0;864.0;?;222.0;91.0
?;528.0;905.0;-32.0;-243.0;275.0;812.0;-768.0;?;91.0
-583.0;?;?;-44.0;-238.0;281.0;780.0;-783.0;218.0;117.0
-584.0;528.0;881.0;-59.0;-238.0;?;780.0;-797.0;214.0;111.0
?;526.0;858.0;?;-236.0;293.0;757.0;-817.0;211.0;?
-585.0;524.0;862.0;-84.0;?;303.0;?;-824.0;207.0;?
-584.0;?;870.0;-76.0;-234.0;?;804.0;-815.0;203.0;99.0
-584.0;524.0;885.0;-60.0;-233.0;316.0;?;?;202.0;89.0
?;520.0;876.0;?;?;320.0;790.0;-780.0;197.0;?
-583.0;523.0;891.0;-44.0;-231.0;323.0;783.0;-778.0;195.0;?
-583.0;523.0;882.0;-53.0;?;323.0;795.0;-791.0;194.0;120.0
?;521.0;867.0;-52.0;-228.0;325.0;789.0;-796.0;193.0;113.0
-581.0;521.0;876.0;-58.0;-226.0;?;793.0;-798.0;193.0;101.0
?;520.0;886.0;-62.0;-223.0;320.0;791.0;-802.0;192.0;105.0
-581.0;518.0;877.0;-58.0;-220.0;?;?;?;195.0;?
-580.0;521.0;?;-53.0;-221.0;?;?;-790.0;194.0;?
-580.0;519.0;858.0;-49.0;?;306.0;790.0;-788.0;198.0;99.0
-579.0;?;883.0;-51.0;?;303.0;762.0;-789.0;199.0;98.0
?;517.0;880.0;-49.0;-217.0;299.0;808.0;-795.0;201.0;106.0
?;518.0;882.0;-49.0;-218.0;297.0;830.0;-789.0;199.0;104.0
?;?;896.0;-53.0;-216.0;294.0;798.0;-791.0;203.0;89.0
?;517.0;893.0;-55.0;-217.0;291.0;814.0;-790.0;204.0;90.0
-580.0;518.0;?;-62.0;-216.0;291.0;810.0;-791.0;?;70.0
-578.0;?;922.0;-62.0;?;?;802.0;?;?;?
?;517.0;936.0;-55.0;-217.0;289.0;795.0;-793.0;204.0;59.0
-580.0;518.0;930.0;-65.0;-218.0;293.0;827.0;-803.0;?;71.0
-579.0;516.0;936.0;-63.0;-219.0;295.0;?;-798.0;204.0;111.0
-580.0;?;?;-73.0;-218.0;?;803.0;-806.0;?;144.0
-581.0;?;844.0;-93.0;-220.0;296.0;754.0;?;207.0;138.0
-582.0;520.0;746.0;-96.0;-224.0;299.0;687.0;-826.0;206.0;231.0
?;525.0;676.0;-103.0;-230.0;297.0;550.0;-824.0;207.0;255.0
-586.0;527.0;603.0;-85.0;-240.0;295.0;498.0;-814.0;211.0;?
-585.0;530.0;?;-69.0;-254.0;296.0;?;-806.0;215.0;324.0
-586.0;531.0;392.0;-12.0;?;293.0;?;-759.0;217.0;368.0
-588.0;?;279.0;41.0;-289.0;293.0;339.0;-679.0;219.0;371.0
-588.0;530.0;250.0;91.0;-303.0;291.0;251.0;-593.0;223.0;?
-589.0;529.0;?;?;-318.0;293.0;?;-521.0;223.0;438.0
-596.0;530.0;197.0;168.0;-338.0;?;1.0;-439.0;226.0;385.0
-600.0;527.0;?;227.0;-349.0;299.0;26.0;?;226.0;354.0
-608.0;527.0;219.0;296.0;-358.0;299.0;243.0;-217.0;231.0;?
-620.0;522.0;343.0;?;-362.0;?;391.0;-162.0;?;?
-629.0;520.0;499.0;323.0;?;300.0;344.0;-136.0;?;151.0
-638.0;519.0;?;312.0;-370.0;297.0;359.0;-124.0;235.0;122.0
?;515.0;440.0;259.0;-367.0;293.0;?;-164.0;?;282.0
-653.0;?;353.0;250.0;-354.0;287.0;282.0;-164.0;235.0;359.0
-659.0;510.0;?;166.0;-345.0;278.0;211.0;-241.0;231.0;?
?;507.0;292.0;34.0;-330.0;?;106.0;-383.0;228.0;397.0
-653.0;?;270.0;-24.0;-309.0;269.0;94.0;-415.0;224.0;426.0
-650.0;499.0;270.0;67.0;?;264.0;93.0;-346.0;217.0;355.0
-651.0;496.0;?;179.0;-297.0;?;66.0;-240.0;210.0;?
?;?;?;?;-294.0;271.0;60.0;?;201.0;415.0
-648.0;489.0;243.0;247.0;-295.0;275.0;102.0;-156.0;?;445.0
-647.0;487.0;204.0;279.0;-291.0;281.0;?;-124.0;183.0;427.0
-643.0;480.0;172.0;?;-289.0;290.0;61.0;-126.0;176.0;443.0
?;479.0;?;?;?;300.0;47.0;-154.0;?;418.0
?;480.0;186.0;265.0;-300.0;311.0;89.0;-123.0;163.0;415.0
-648.0;475.0;208.0;?;-301.0;318.0;76.0;-93.0;?;364.0
-649.0;475.0;200.0;303.0;-306.0;325.0;70.0;-81.0;?;369.0
-648.0;473.0;202.0;317.0;-307.0;331.0;69.0;-47.0;148.0;?
?;?;240.0;313.0;-303.0;337.0;99.0;-44.0;143.0;391.0
-646.0;471.0;?;292.0;?;340.0;98.0;-54.0;?;371.0
-647.0;472.0;207.0;?;-306.0;343.0;67.0;?;?;380.0
-648.0;470.0;219.0;?;-301.0;345.0;94.0;-72.0;143.0;381.0
?;?;247.0;276.0;-304.0;342.0;?;-74.0;143.0;370.0
-647.0;470.0;255.0;267.0;-303.0;341.0;94.0;?;145.0;363.0
-644.0;470.0;237.0;?;?;332.0;82.0;-106.0;147.0;402.0
-644.0;468.0;216.0;253.0;?;327.0;59.0;-89.0;?;410.0
-645.0;?;212.0;261.0;-299.0;324.0;37.0;?;150.0;393.0
-644.0;?;213.0;260.0;-297.0;319.0;?;?;153.0;364.0
-643.0;470.0;228.0;257.0;-301.0;?;68.0;-113.0;154.0;385.0
-644.0;469.0;229.0;266.0;-301.0;309.0;107.0;-99.0;157.0;349.0
-644.0;469.0;242.0;282.0;?;306.0;?;-75.0;?;383.0
-643.0;469.0;245.0;278.0;-301.0;304.0;106.0;?;159.0;375.0
-643.0;468.0;182.0;266.0;?;303.0;27.0;?;159.0;410.0
?;469.0;136.0;256.0;?;?;80.0;-85.0;157.0;432.0
-644.0;468.0;197.0;266.0;-300.0;304.0;48.0;-94.0;159.0;?
-644.0;469.0;260.0;245.0;-302.0;308.0;?;?;155.0;398.0
-643.0;468.0;311.0;254.0;-297.0;311.0;?;-101.0;154.0;?
-645.0;469.0;281.0;?;-302.0;313.0;76.0;-61.0;?;368.0
-646.0;469.0;303.0;?;-302.0;?;26.0;-13.0;154.0;326.0
?;?;351.0;312.0;?;320.0;195.0;-36.0;?;296.0
-646.0;?;347.0;274.0;-299.0;324.0;327.0;-97.0;151.0;?
-643.0;468.0;416.0;235.0;?;324.0;431.0;?;151.0;249.0
-655.0;473.0;352.0;?;-342.0;328.0;389.0;-162.0;149.0;258.0
-648.0;470.0;375.0;?;-313.0;328.0;373.0;-146.0;150.0;?
-638.0;468.0;336.0;151.0;-281.0;?;372.0;-203.0;153.0;237.0
-652.0;476.0;330.0;114.0;-343.0;326.0;440.0;-227.0;160.0;243.0
-649.0;476.0;298.0;130.0;-320.0;324.0;612.0;?;161.0;?
-647.0;475.0;356.0;127.0;-303.0;319.0;747.0;?;163.0;277.0
-658.0;484.0;496.0;101.0;-362.0;317.0;812.0;?;167.0;?
-654.0;482.0;642.0;98.0;?;311.0;1025.0;-270.0;168.0;231.0
?;483.0;?;109.0;?;310.0;1335.0;-274.0;?;?
-648.0;493.0;1075.0;138.0;-367.0;310.0;1662.0;-301.0;?;137.0
-635.0;495.0;?;165.0;-346.0;306.0;1902.0;-379.0;184.0;-46.0
-624.0;499.0;1585.0;159.0;-336.0;302.0;1970.0;-541.0;191.0;-90.0
-626.0;?;1333.0;?;-349.0;309.0;1630.0;?;207.0;?
-615.0;525.0;1258.0;131.0;-323.0;303.0;1265.0;-853.0;225.0;-65.0
-610.0;534.0;1204.0;125.0;-269.0;296.0;1263.0;-1133.0;245.0;7.0
-611.0;551.0;1059.0;-147.0;?;292.0;1212.0;-1489.0;268.0;?
?;?;987.0;?;-126.0;283.0;1079.0;?;284.0;209.0
-583.0;?;911.0;-444.0;-58.0;271.0;1020.0;-1360.0;299.0;300.0
-559.0;578.0;862.0;?;29.0;270.0;?;?;?;331.0
-525.0;?;888.0;?;?;263.0;849.0;?;321.0;264.0
-486.0;579.0;912.0;71.0;126.0;260.0;775.0;?;?;265.0
-448.0;591.0;902.0;?;?;257.0;?;-902.0;?;257.0
?;582.0;838.0;217.0;186.0;244.0;834.0;-820.0;366.0;202.0
?;582.0;?;201.0;197.0;238.0;906.0;-761.0;380.0;142.0
-382.0;587.0;811.0;206.0;203.0;235.0;?;-755.0;399.0;234.0
-384.0;580.0;854.0;125.0;?;223.0;939.0;-806.0;412.0;279.0
?;579.0;877.0;105.0;?;215.0;934.0;-816.0;?;273.0
-404.0;587.0;895.0;?;?;212.0;839.0;-777.0;443.0;267.0
?;581.0;886.0;7.0;121.0;200.0;?;-778.0;450.0;259.0
-418.0;579.0;909.0;-8.0;?;?;?;-779.0;458.0;238.0
-423.0;586.0;?;89.0;56.0;187.0;997.0;-799.0;471.0;216.0
-427.0;583.0;920.0;?;?;170.0;1029.0;?;470.0;237.0
-438.0;584.0;936.0;104.0;-16.0;153.0;1011.0;-816.0;466.0;?
-444.0;?;971.0;99.0;-37.0;140.0;1015.0;-822.0;476.0;224.0
-448.0;598.0;1059.0;?;-60.0;125.0;1105.0;-827.0;475.0;196.0
-461.0;603.0;?;?;-85.0;?;?;-844.0;469.0;89.0
-471.0;?;1031.0;42.0;-93.0;108.0;960.0;-842.0;471.0;77.0
-480.0;615.0;852.0;17.0;-115.0;103.0;951.0;?;461.0;109.0
-491.0;617.0;880.0;24.0;-133.0;111.0;866.0;-877.0;452.0;149.0
-500.0;629.0;827.0;?;-135.0;123.0;774.0;-942.0;?;?
-509.0;628.0;729.0;-65.0;-151.0;138.0;708.0;?;437.0;?
-520.0;633.0;695.0;-178.0;-167.0;159.0;?;?;423.0;?
-523.0;645.0;846.0;-44.0;-175.0;187.0;923.0;-827.0;413.0;173.0
-526.0;643.0;1027.0;-2.0;-199.0;?;?;-801.0;390.0;?
-529.0;647.0;1224.0;34.0;-217.0;?;1225.0;?;377.0;58.0
-530.0;657.0;1277.0;?;-221.0;?;?;-692.0;372.0;26.0
-533.0;657.0;1147.0;?;-241.0;225.0;1112.0;-633.0;354.0;71.0
-541.0;659.0;1032.0;101.0;?;228.0;1025.0;-733.0;335.0;128.0
-551.0;659.0;892.0;?;-265.0;236.0;870.0;?;?;192.0
-564.0;648.0;785.0;-39.0;-275.0;240.0;728.0;-1096.0;310.0;?
-577.0;627.0;749.0;-155.0;?;244.0;750.0;-1192.0;305.0;252.0
?;?;829.0;-178.0;?;246.0;814.0;-1087.0;306.0;?
-587.0;611.0;?;?;-292.0;234.0;892.0;?;302.0;81.0
-594.0;609.0;?;10.0;-313.0;223.0;947.0;-845.0;295.0;50.0
-595.0;611.0;?;109.0;-323.0;216.0;994.0;-751.0;289.0;30.0
-598.0;?;1071.0;169.0;-342.0;?;1072.0;-703.0;?;42.0
-606.0;595.0;1081.0;136.0;-354.0;189.0;?;-745.0;258.0;73.0
?;?;1013.0;16.0;-350.0;?;933.0;-827.0;251.0;?
-614.0;579.0;1017.0;-77.0;-361.0;190.0;969.0;-878.0;237.0;44.0
-617.0;?;?;-108.0;-374.0;195.0;?;-914.0;?;42.0
?;563.0;987.0;-126.0;-375.0;210.0;996.0;-984.0;214.0;99.0
-618.0;549.0;882.0;-122.0;-391.0;225.0;940.0;-1028.0;201.0;?
-619.0;539.0;863.0;-105.0;-403.0;253.0;882.0;-955.0;200.0;?
-619.0;543.0;893.0;-95.0;-398.0;271.0;893.0;?;210.0;125.0
-616.0;537.0;?;-126.0;-404.0;275.0;1000.0;-979.0;?;98.0
-618.0;533.0;1042.0;-145.0;-412.0;?;1045.0;-947.0;200.0;36.0
?;534.0;1027.0;-38.0;?;277.0;938.0;-855.0;196.0;-1.0
-612.0;526.0;1013.0;28.0;?;?;984.0;-801.0;177.0;34.0
-613.0;525.0;1049.0;17.0;?;263.0;1005.0;-824.0;164.0;?
-613.0;?;987.0;?;-417.0;273.0;?;-874.0;155.0;49.0
-611.0;518.0;1085.0;-62.0;-426.0;274.0;881.0;?;148.0;?
-612.0;?;960.0;-173.0;?;281.0;971.0;-972.0;149.0;78.0
?;515.0;924.0;-163.0;-414.0;291.0;?;-932.0;152.0;41.0
-609.0;513.0;852.0;-157.0;-422.0;289.0;?;-966.0;153.0;84.0
-610.0;?;969.0;-132.0;-423.0;292.0;?;?;152.0;83.0
-608.0;517.0;969.0;-109.0;-413.0;297.0;912.0;-964.0;160.0;170.0
-607.0;518.0;963.0;-116.0;-420.0;?;891.0;-929.0;163.0;226.0
-611.0;?;973.0;-73.0;-421.0;?;957.0;-861.0;169.0;165.0
-610.0;529.0;989.0;?;?;283.0;985.0;?;179.0;?
?;532.0;979.0;-75.0;-399.0;?;962.0;-894.0;185.0;46.0
-608.0;?;?;-51.0;?;271.0;927.0;-909.0;195.0;?
-605.0;?;955.0;28.0;-363.0;271.0;776.0;?;210.0;92.0
?;?;955.0;?;?;254.0;845.0;-884.0;216.0;?
?;534.0;932.0;-36.0;?;?;?;-909.0;218.0;?
-601.0;539.0;945.0;-92.0;?;236.0;1126.0;-904.0;227.0;?
-600.0;537.0;951.0;-108.0;-330.0;?;?;-891.0;223.0;57.0
-602.0;538.0;971.0;-82.0;-332.0;209.0;940.0;-879.0;227.0;?
?;549.0;970.0;-52.0;-324.0;206.0;952.0;-902.0;236.0;141.0
-604.0;548.0;978.0;-8.0;?;199.0;991.0;-840.0;240.0;?
-606.0;549.0;981.0;-40.0;-348.0;199.0;976.0;-876.0;244.0;132.0
-605.0;553.0;952.0;-83.0;-337.0;?;952.0;-883.0;254.0;115.0
-604.0;552.0;982.0;-87.0;?;207.0;944.0;-896.0;?;?
-605.0;?;995.0;-48.0;?;211.0;?;-898.0;254.0;105.0
-605.0;555.0;954.0;-12.0;-344.0;219.0;1023.0;-901.0;260.0;110.0
-604.0;557.0;916.0;-20.0;-352.0;218.0;984.0;-907.0;259.0;133.0
-604.0;557.0;?;-33.0;-358.0;218.0;900.0;-899.0;257.0;130.0
-607.0;?;944.0;-49.0;-351.0;226.0;943.0;-905.0;259.0;?
?;557.0;947.0;-78.0;-364.0;222.0;927.0;-909.0;254.0;132.0
-605.0;555.0;945.0;-77.0;?;?;962.0;-885.0;252.0;101.0
-606.0;?;961.0;-20.0;-372.0;225.0;964.0;-852.0;256.0;91.0
?;555.0;979.0;?;-382.0;222.0;975.0;?;254.0;80.0
-606.0;551.0;975.0;-27.0;-387.0;224.0;?;-859.0;249.0;88.0
-606.0;556.0;1007.0;-21.0;-376.0;232.0;?;-866.0;254.0;89.0
-606.0;551.0;1016.0;-24.0;-380.0;230.0;?;?;?;49.0
?;?;974.0;-53.0;-375.0;232.0;976.0;-891.0;244.0;?
-604.0;554.0;970.0;-79.0;-362.0;238.0;935.0;-896.0;?;58.0
-603.0;548.0;980.0;?;-364.0;239.0;933.0;-898.0;240.0;?
-606.0;545.0;970.0;-83.0;?;241.0;934.0;-922.0;235.0;?
-605.0;549.0;963.0;?;-355.0;247.0;939.0;-931.0;235.0;107.0
-602.0;547.0;966.0;-111.0;?;?;907.0;-915.0;235.0;105.0
-604.0;545.0;941.0;-93.0;-368.0;?;950.0;-906.0;?;72.0
-602.0;551.0;955.0;?;?;249.0;947.0;-919.0;235.0;95.0
-602.0;546.0;947.0;-89.0;?;245.0;940.0;-912.0;229.0;125.0
-602.0;545.0;941.0;-51.0;-385.0;?;928.0;-893.0;231.0;116.0
-604.0;550.0;?;-58.0;-378.0;249.0;?;?;?;101.0
-601.0;546.0;955.0;-76.0;-382.0;245.0;951.0;-889.0;237.0;97.0
?;547.0;973.0;-83.0;?;242.0;956.0;?;238.0;?
?;?;?;-64.0;-363.0;?;965.0;-883.0;246.0;90.0
-600.0;552.0;?;-45.0;?;236.0;999.0;-876.0;247.0;99.0
-599.0;550.0;?;-54.0;-353.0;234.0;977.0;-879.0;247.0;?
-597.0;555.0;974.0;?;?;232.0;?;-887.0;255.0;80.0
?;551.0;960.0;-54.0;-326.0;223.0;963.0;-893.0;?;?
-597.0;549.0;971.0;-75.0;-320.0;?;933.0;-899.0;?;108.0
-595.0;?;?;-87.0;-304.0;222.0;965.0;-900.0;259.0;113.0
-593.0;?;979.0;-94.0;-305.0;217.0;985.0;-904.0;?;98.0
-594.0;554.0;958.0;-77.0;-310.0;215.0;951.0;?;?;97.0
-594.0;557.0;962.0;-71.0;?;220.0;?;-889.0;260.0;?
-595.0;552.0;962.0;?;-316.0;214.0;980.0;?;256.0;?
-597.0;553.0;970.0;-57.0;-328.0;215.0;1008.0;-890.0;256.0;71.0
-596.0;?;955.0;-58.0;-322.0;219.0;942.0;-894.0;260.0;66.0
