InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
-764.0;-9;159.0;4;-4;27.0;-9;211.0;93.0
-763.0;-5;107.0;-105;105;28.0;-5;213.0;91.0
-763.0;-12;62.0;-39;39;26.0;-12;212.0;89.0
-769.0;0;27.0;29;-29;25.0;0;216.0;93.0
-768.0;-52;73.0;53;-53;26.0;-52;218.0;92.0
-279.0;-33;-230.0;-225;225;-623.0;-33;148.0;439.0
-288.0;28;-275.0;61;-61;-625.0;28;149.0;440.0
-302.0;-12;-364.0;-78;78;-625.0;-12;153.0;442.0
-774.0;19;56.0;-4;4;25.0;19;212.0;93.0
-774.0;19;-34.0;-23;23;24.0;19;211.0;95.0
-772.0;5;45.0;-2;2;24.0;5;210.0;99.0
-774.0;19;-121.0;18;-18;21.0;19;210.0;104.0
-778.0;-43;-132.0;-12;12;16.0;-43;198.0;111.0
-779.0;-1;-81.0;40;-40;15.0;-1;194.0;112.0
-773.0;39;-96.0;23;-23;3.0;39;189.0;130.0
-779.0;9;-69.0;-15;15;-2.0;9;179.0;125.0
-806.0;-5;-50.0;-49;49;-14.0;-5;249.0;132.0
-817.0;34;86.0;-9;9;-21.0;34;279.0;141.0
-827.0;4;335.0;10;-10;-40.0;4;307.0;155.0
-828.0;5;-182.0;-36;36;-87.0;5;330.0;185.0
-828.0;-18;-25.0;-28;28;-89.0;-18;328.0;187.0
-827.0;-48;-210.0;-53;53;-89.0;-48;327.0;190.0
-827.0;6;-155.0;-117;117;-89.0;6;326.0;192.0
-826.0;70;-71.0;-83;83;-88.0;70;322.0;196.0
-494.0;26;-62.0;-29;29;82.0;26;27.0;74.0
-511.0;34;-108.0;-21;21;87.0;34;14.0;76.0
-514.0;-17;-350.0;-159;159;109.0;-17;-2.0;85.0
-482.0;-25;-632.0;-2;2;170.0;-25;41.0;55.0
-551.0;-24;-5.0;-34;34;188.0;-24;107.0;45.0
-549.0;18;-85.0;5;-5;188.0;18;107.0;45.0
-555.0;-8;-111.0;-54;54;191.0;-8;101.0;43.0
-560.0;-56;153.0;-25;25;198.0;-56;107.0;37.0
-569.0;-20;-293.0;43;-43;206.0;-20;98.0;20.0
-640.0;20;-231.0;166;-166;155.0;20;152.0;36.0
-666.0;8;-566.0;157;-157;131.0;8;173.0;42.0
-676.0;-15;-544.0;136;-136;124.0;-15;177.0;44.0
-735.0;7;658.0;-30;30;38.0;7;163.0;65.0
-744.0;16;108.0;184;-184;21.0;16;149.0;60.0
-796.0;7;-116.0;-5;5;-16.0;7;99.0;55.0
-99.0;-33;688.0;97;-97;334.0;-33;33.0;-188.0
-799.0;-10;60.0;17;-17;-18.0;-10;93.0;59.0
-798.0;34;16.0;21;-21;-16.0;34;93.0;64.0
-795.0;-20;33.0;-2;2;-14.0;-20;95.0;70.0
-794.0;21;36.0;19;-19;-13.0;21;95.0;71.0
-793.0;48;59.0;-53;53;-12.0;48;95.0;72.0
-788.0;-21;102.0;-19;19;-5.0;-21;96.0;66.0
-786.0;-14;-56.0;34;-34;-5.0;-14;96.0;68.0
-697.0;-42;37.0;-59;59;106.0;-42;92.0;45.0
-676.0;26;80.0;-79;79;114.0;26;153.0;55.0
-675.0;-29;57.0;-142;142;115.0;-29;149.0;54.0
-670.0;16;-19.0;18;-18;114.0;16;154.0;59.0
-668.0;16;11.0;-10;10;119.0;16;152.0;59.0
-661.0;-2;17.0;54;-54;120.0;-2;158.0;59.0
-662.0;-8;-41.0;45;-45;120.0;-8;158.0;59.0
-712.0;9;-287.0;-29;29;-303.0;9;317.0;421.0
-664.0;-14;-60.0;-12;12;121.0;-14;150.0;59.0
-662.0;-14;-16.0;-13;13;122.0;-14;147.0;59.0
-656.0;16;230.0;-30;30;122.0;16;150.0;60.0
-260.0;221;367.0;14;-14;151.0;221;211.0;85.0
-359.0;74;96.0;215;-215;150.0;74;352.0;97.0
-444.0;-55;217.0;-42;42;148.0;-55;481.0;78.0
-442.0;-58;40.0;-63;63;149.0;-58;483.0;76.0
-410.0;57;637.0;-174;174;154.0;57;490.0;56.0
-402.0;38;615.0;-45;45;154.0;38;501.0;50.0
-396.0;5;663.0;98;-98;149.0;5;512.0;49.0
-428.0;53;-74.0;179;-179;115.0;53;561.0;103.0
-353.0;-282;641.0;46;-46;142.0;-282;233.0;92.0
-308.0;1;5.0;-32;32;122.0;1;161.0;17.0
-299.0;-34;-48.0;-40;40;148.0;-34;177.0;-30.0
-297.0;-68;-23.0;82;-82;157.0;-68;187.0;-41.0
61.0;-3110;434.0;-1464;1464;-56.0;-3110;-46.0;255.0
-587.0;-428;185.0;-627;627;-186.0;-428;498.0;306.0
-441.0;-56;366.0;-282;282;119.0;-56;387.0;41.0
-373.0;-15;82.0;62;-62;78.0;-15;427.0;65.0
-362.0;25;-38.0;4;-4;91.0;25;423.0;56.0
-359.0;14;-169.0;32;-32;99.0;14;422.0;53.0
-440.0;24;-505.0;-27;27;80.0;24;416.0;113.0
-495.0;31;-81.0;2;-2;51.0;31;419.0;193.0
-508.0;23;29.0;-6;6;43.0;23;424.0;218.0
-154.0;150;-44.0;59;-59;-707.0;150;422.0;591.0
-575.0;-36;-27.0;-64;64;21.0;-36;326.0;267.0
-561.0;81;9.0;29;-29;84.0;81;273.0;200.0
-468.0;56;-397.0;23;-23;120.0;56;453.0;58.0
-516.0;-22;-634.0;-68;68;70.0;-22;492.0;138.0
-609.0;-32;86.0;-29;29;-46.0;-32;562.0;284.0
-615.0;8;-168.0;-47;47;-48.0;8;572.0;290.0
-612.0;40;-203.0;7;-7;-52.0;40;589.0;296.0
-597.0;-4;168.0;-53;53;-67.0;-4;624.0;329.0
-519.0;-24;540.0;-3;3;-69.0;-24;439.0;243.0
-517.0;-22;152.0;-50;50;-65.0;-22;446.0;240.0
-510.0;35;77.0;36;-36;-58.0;35;440.0;232.0
-506.0;23;34.0;-28;28;-54.0;23;430.0;225.0
-505.0;-14;16.0;-32;32;-54.0;-14;428.0;224.0
-504.0;-3;5.0;-5;5;-53.0;-3;425.0;222.0
-97.0;-65;-31.0;-141;141;-742.0;-65;369.0;541.0
-108.0;50;179.0;-106;106;-772.0;50;348.0;521.0
-124.0;24;-19.0;-26;26;-782.0;24;349.0;519.0
-503.0;-15;11.0;-26;26;-53.0;-15;425.0;222.0
-502.0;8;-28.0;47;-47;-50.0;8;424.0;219.0
-499.0;6;30.0;5;-5;-46.0;6;421.0;214.0
-498.0;9;-40.0;-3;3;-46.0;9;421.0;214.0
-205.0;-30;94.0;-154;154;-742.0;-30;265.0;634.0
-210.0;-7;-20.0;-22;22;-747.0;-7;273.0;628.0
-211.0;2;-4.0;-32;32;-747.0;2;276.0;626.0
-212.0;-20;-91.0;14;-14;-753.0;-20;278.0;610.0
-225.0;9;-165.0;64;-64;-753.0;9;270.0;609.0
-499.0;10;-8.0;-36;36;-45.0;10;420.0;215.0
-500.0;6;16.0;16;-16;-45.0;6;420.0;214.0
-499.0;-4;26.0;-11;11;-45.0;-4;420.0;215.0
-503.0;-33;26.0;15;-15;-47.0;-33;421.0;216.0
-503.0;-13;13.0;5;-5;-47.0;-13;421.0;215.0
2.0;20;197.0;41;-41;-686.0;20;465.0;569.0
10.0;-12;-98.0;-45;45;-686.0;-12;460.0;566.0
37.0;55;-166.0;-128;128;-685.0;55;441.0;557.0
-500.0;6;88.0;-5;5;-45.0;6;419.0;212.0
35.0;50;219.0;-66;66;-715.0;50;409.0;549.0
30.0;9;-90.0;-58;58;-715.0;9;413.0;556.0
-503.0;6;5.0;1;-1;-49.0;6;421.0;216.0
-507.0;-5;9.0;22;-22;-55.0;-5;420.0;214.0
-508.0;0;28.0;37;-37;-55.0;0;419.0;214.0
152.0;-2;-50.0;-68;68;-662.0;-2;44.0;510.0
171.0;-14;-184.0;-43;43;-648.0;-14;-13.0;463.0
-508.0;12;33.0;-16;16;-54.0;12;419.0;212.0
-507.0;-10;48.0;8;-8;-53.0;-10;419.0;213.0
-507.0;-15;15.0;-21;21;-53.0;-15;419.0;212.0
-506.0;-23;-2.0;56;-56;-53.0;-23;421.0;214.0
-506.0;-8;26.0;-25;25;-53.0;-8;421.0;215.0
677.0;13;-519.0;22;-22;79.0;13;-506.0;-237.0
-506.0;23;5.0;55;-55;-54.0;23;421.0;215.0
-506.0;-2;-6.0;25;-25;-53.0;-2;421.0;215.0
656.0;27;-130.0;-22;22;46.0;27;-515.0;-211.0
628.0;6;-219.0;33;-33;53.0;6;-569.0;-219.0
627.0;-13;-225.0;-10;10;57.0;-13;-582.0;-206.0
628.0;-42;166.0;11;-11;49.0;-42;-610.0;-187.0
-506.0;-2;7.0;40;-40;-52.0;-2;421.0;214.0
-506.0;-12;24.0;-1;1;-52.0;-12;421.0;215.0
-504.0;5;-5.0;25;-25;-50.0;5;421.0;215.0
719.0;755;20.0;264;-264;234.0;755;-560.0;-216.0
-504.0;0;55.0;-14;14;-50.0;0;421.0;215.0
-503.0;-3;-10.0;-47;47;-48.0;-3;420.0;215.0
338.0;284;-283.0;-268;268;-244.0;284;-347.0;109.0
297.0;69;-630.0;-120;120;-285.0;69;-328.0;132.0
274.0;80;-704.0;-130;130;-307.0;80;-317.0;144.0
110.0;33;-697.0;95;-95;-439.0;33;-212.0;223.0
-28.0;78;-714.0;147;-147;-546.0;78;-62.0;317.0
-504.0;-12;-2.0;-56;56;-49.0;-12;420.0;215.0
-502.0;10;31.0;-27;27;-47.0;10;420.0;216.0
-503.0;16;-6.0;6;-6;-50.0;16;424.0;219.0
-502.0;7;41.0;42;-42;-50.0;7;422.0;219.0
-501.0;-11;22.0;-26;26;-48.0;-11;421.0;217.0
-500.0;37;41.0;-24;24;-48.0;37;421.0;217.0
-499.0;-17;12.0;-9;9;-48.0;-17;421.0;217.0
-499.0;-20;7.0;38;-38;-48.0;-20;420.0;217.0
-501.0;14;17.0;-14;14;-47.0;14;420.0;217.0
-500.0;-2;24.0;21;-21;-46.0;-2;421.0;216.0
-167.0;-26;-113.0;65;-65;-716.0;-26;331.0;357.0
-192.0;-19;233.0;-59;59;-743.0;-19;244.0;249.0
-498.0;28;34.0;13;-13;-44.0;28;420.0;215.0
-496.0;-11;-6.0;-4;4;-42.0;-11;419.0;213.0
-496.0;3;-17.0;8;-8;-41.0;3;419.0;213.0
-497.0;8;-4.0;15;-15;-45.0;8;418.0;215.0
-497.0;-9;-6.0;-13;13;-45.0;-9;418.0;216.0
-496.0;8;30.0;5;-5;-42.0;8;418.0;215.0
-495.0;22;-20.0;3;-3;-39.0;22;419.0;216.0
-496.0;23;15.0;7;-7;-37.0;23;418.0;216.0
-255.0;84;131.0;-38;38;-760.0;84;36.0;181.0
-257.0;77;62.0;-24;24;-759.0;77;26.0;171.0
-295.0;14;-57.0;79;-79;-760.0;14;6.0;102.0
-306.0;41;-198.0;10;-10;-765.0;41;21.0;98.0
-344.0;-158;72.0;1;-1;-790.0;-158;67.0;105.0
-339.0;-154;207.0;34;-34;-794.0;-154;56.0;105.0
-505.0;23;26.0;-8;8;-49.0;23;427.0;229.0
-507.0;13;6.0;16;-16;-53.0;13;428.0;228.0
-501.0;49;85.0;0;0;-48.0;49;423.0;222.0
-496.0;23;95.0;-32;32;-41.0;23;419.0;213.0
-494.0;13;64.0;24;-24;-39.0;13;417.0;210.0
-493.0;20;54.0;9;-9;-38.0;20;416.0;210.0
-482.0;0;-30.0;-71;71;-29.0;0;415.0;212.0
-483.0;31;12.0;-2;2;-30.0;31;417.0;213.0
-501.0;-12;-347.0;-5;5;-54.0;-12;429.0;238.0
-510.0;-20;-303.0;-31;31;-62.0;-20;435.0;247.0
-543.0;29;26.0;18;-18;-105.0;29;470.0;291.0
-548.0;-9;-111.0;22;-22;-118.0;-9;484.0;313.0
-549.0;-13;14.0;-19;19;-124.0;-13;494.0;329.0
-547.0;20;11.0;-43;43;-124.0;20;496.0;332.0
-671.0;18;-133.0;-81;81;-146.0;18;466.0;369.0
-544.0;23;15.0;18;-18;-122.0;23;494.0;329.0
-623.0;-3;182.0;2;-2;19.0;-3;530.0;215.0
-636.0;1;185.0;-28;28;-9.0;1;529.0;235.0
-596.0;21;-170.0;62;-62;-29.0;21;589.0;284.0
-582.0;-25;25.0;20;-20;-10.0;-25;557.0;285.0
-602.0;-84;182.0;-61;61;15.0;-84;519.0;268.0
-599.0;13;354.0;-91;91;26.0;13;510.0;253.0
-633.0;2;-171.0;51;-51;3.0;2;522.0;255.0
-633.0;19;-191.0;16;-16;-1.0;19;522.0;260.0
-632.0;-40;-347.0;-13;13;-14.0;-40;524.0;272.0
-623.0;1;67.0;-2;2;-31.0;1;522.0;283.0
-605.0;94;-35.0;48;-48;-41.0;94;553.0;283.0
-623.0;-20;293.0;-2;2;-40.0;-20;588.0;295.0
-616.0;1;140.0;-4;4;-38.0;1;592.0;294.0
-613.0;-10;-148.0;-7;7;-29.0;-10;597.0;284.0
-611.0;-28;-31.0;-40;40;-30.0;-28;597.0;287.0
-609.0;2;33.0;-39;39;-28.0;2;598.0;286.0
-578.0;7;315.0;-6;6;-24.0;7;553.0;272.0
-572.0;5;31.0;28;-28;-22.0;5;479.0;264.0
-549.0;0;-540.0;25;-25;-21.0;0;421.0;258.0
-549.0;-11;-597.0;13;-13;-20.0;-11;425.0;254.0
-558.0;20;635.0;-8;8;-20.0;20;474.0;248.0
-619.0;11;-367.0;24;-24;-48.0;11;352.0;272.0
-563.0;3;-777.0;-22;22;-69.0;3;363.0;257.0
-669.0;4;-947.0;-9;9;-207.0;4;269.0;314.0
-542.0;-33;31.0;3;-3;-120.0;-33;492.0;327.0
-527.0;-4;365.0;-32;32;-109.0;-4;478.0;311.0
-496.0;-18;-279.0;-32;32;-68.0;-18;395.0;218.0
-507.0;7;-16.0;-79;79;-84.0;7;463.0;286.0
-556.0;23;172.0;-26;26;-88.0;23;402.0;244.0
-593.0;-27;449.0;-2;2;-93.0;-27;440.0;277.0
-595.0;14;413.0;-11;11;-87.0;14;440.0;265.0
-556.0;7;-80.0;29;-29;-69.0;7;407.0;227.0
-550.0;23;99.0;-1;1;-61.0;23;404.0;219.0
-551.0;21;75.0;-51;51;-59.0;21;401.0;219.0
-553.0;7;63.0;38;-38;-59.0;7;399.0;223.0
-555.0;-53;85.0;74;-74;-63.0;-53;407.0;231.0
-572.0;-11;21.0;9;-9;-78.0;-11;438.0;258.0
-502.0;-8;-126.0;38;-38;-48.0;-8;433.0;252.0
-504.0;-35;-24.0;47;-47;-49.0;-35;435.0;253.0
-701.0;-5;315.0;33;-33;-57.0;-5;394.0;234.0
-684.0;-19;-86.0;29;-29;-91.0;-19;420.0;267.0
-682.0;21;-63.0;16;-16;-94.0;21;417.0;267.0
-684.0;9;0.0;5;-5;-93.0;9;422.0;265.0
-683.0;10;-35.0;18;-18;-92.0;10;424.0;265.0
-681.0;-19;20.0;61;-61;-91.0;-19;428.0;265.0
-499.0;39;300.0;45;-45;-48.0;39;418.0;251.0
-273.0;36;306.0;-39;39;183.0;36;423.0;98.0
-382.0;-40;281.0;-32;32;76.0;-40;302.0;85.0
-421.0;-109;80.0;92;-92;27.0;-109;310.0;193.0
-546.0;95;425.0;54;-54;-74.0;95;440.0;312.0
-238.0;48;-43.0;-27;27;219.0;48;447.0;111.0
-570.0;113;506.0;-92;92;-92.0;113;504.0;341.0
-542.0;41;-92.0;-36;36;-77.0;41;459.0;281.0
-537.0;1;104.0;-20;20;-66.0;1;449.0;269.0
-529.0;-17;26.0;31;-31;-60.0;-17;438.0;263.0
-528.0;-18;79.0;8;-8;-60.0;-18;435.0;263.0
-526.0;-7;-125.0;-22;22;-59.0;-7;439.0;252.0
-521.0;-11;-205.0;33;-33;-58.0;-11;435.0;248.0
-523.0;0;-4.0;15;-15;-74.0;0;439.0;258.0
-526.0;53;3.0;-29;29;-78.0;53;441.0;261.0
-527.0;-17;-2.0;16;-16;-79.0;-17;442.0;262.0
-530.0;-1;30.0;33;-33;-82.0;-1;444.0;265.0
-535.0;-37;52.0;10;-10;-85.0;-37;443.0;264.0
-535.0;-18;4.0;-3;3;-85.0;-18;442.0;264.0
-534.0;35;30.0;-5;5;-84.0;35;442.0;262.0
-533.0;-2;21.0;16;-16;-82.0;-2;443.0;263.0
-524.0;-5;64.0;7;-7;-75.0;-5;436.0;252.0
-513.0;9;290.0;8;-8;-40.0;9;417.0;237.0
-510.0;47;157.0;-22;22;-35.0;47;414.0;232.0
-485.0;-39;-222.0;-10;10;-30.0;-39;407.0;224.0
-488.0;-3;-118.0;9;-9;-44.0;-3;416.0;238.0
-546.0;-36;-71.0;36;-36;-84.0;-36;444.0;276.0
-542.0;-4;-225.0;16;-16;-81.0;-4;442.0;267.0
-538.0;30;-224.0;44;-44;-79.0;30;440.0;263.0
-542.0;2;67.0;70;-70;-75.0;2;436.0;249.0
-539.0;31;-87.0;-35;35;-73.0;31;434.0;249.0
-554.0;11;96.0;5;-5;-96.0;11;455.0;282.0
-552.0;-11;53.0;-46;46;-94.0;-11;453.0;283.0
-541.0;-2;226.0;34;-34;-74.0;-2;437.0;269.0
-530.0;-60;-131.0;-30;30;-64.0;-60;431.0;261.0
-520.0;29;122.0;-2;2;-61.0;29;426.0;246.0
-520.0;35;12.0;-12;12;-59.0;35;426.0;246.0
-514.0;-7;24.0;-31;31;-54.0;-7;422.0;244.0
-516.0;24;75.0;20;-20;-55.0;24;425.0;250.0
-516.0;3;54.0;3;-3;-55.0;3;425.0;250.0
-520.0;-22;125.0;-14;14;-63.0;-22;429.0;263.0
-537.0;38;-64.0;-11;11;-84.0;38;438.0;270.0
-537.0;-31;49.0;9;-9;-90.0;-31;439.0;272.0
-538.0;-16;60.0;-28;28;-90.0;-16;439.0;271.0
-536.0;29;-16.0;-12;12;-88.0;29;438.0;269.0
-534.0;20;-16.0;2;-2;-85.0;20;435.0;266.0
-539.0;-16;160.0;60;-60;-93.0;-16;446.0;281.0
-544.0;-58;261.0;-10;10;-99.0;-58;455.0;295.0
-540.0;-52;-161.0;52;-52;-101.0;-52;514.0;340.0
-536.0;-52;-127.0;53;-53;-98.0;-52;509.0;335.0
-533.0;-23;-126.0;56;-56;-95.0;-23;503.0;330.0
-528.0;-50;-77.0;27;-27;-90.0;-50;490.0;319.0
-232.0;2;-120.0;15;-15;226.0;2;467.0;130.0
-607.0;31;-172.0;-143;143;-232.0;31;514.0;364.0
-234.0;-112;58.0;92;-92;223.0;-112;478.0;145.0
-659.0;-38;-351.0;-34;34;-275.0;-38;535.0;406.0
-656.0;-86;-502.0;-61;61;-275.0;-86;535.0;404.0
-616.0;18;-134.0;-2;2;-236.0;18;507.0;356.0
-254.0;-1;110.0;20;-20;184.0;-1;505.0;174.0
-618.0;84;51.0;77;-77;-227.0;84;523.0;356.0
-597.0;3;17.0;8;-8;-196.0;3;508.0;321.0
-584.0;11;-318.0;-12;12;-184.0;11;501.0;310.0
-292.0;-15;25.0;84;-84;136.0;-15;517.0;185.0
-362.0;-1698;-429.0;72;-72;-674.0;-1698;197.0;512.0
-605.0;45;81.0;46;-46;-212.0;45;502.0;326.0
-617.0;-37;-18.0;-35;35;-224.0;-37;529.0;352.0
-610.0;-30;15.0;-26;26;-217.0;-30;524.0;343.0
-609.0;-41;14.0;8;-8;-216.0;-41;523.0;342.0
-608.0;-43;49.0;34;-34;-216.0;-43;523.0;342.0
-612.0;-10;260.0;-15;15;-210.0;-10;527.0;355.0
-620.0;-1;198.0;2;-2;-209.0;-1;534.0;364.0
-608.0;29;-55.0;-4;4;-194.0;29;522.0;359.0
-594.0;6;-481.0;27;-27;-186.0;6;508.0;343.0
-592.0;7;-404.0;26;-26;-187.0;7;505.0;341.0
-596.0;63;316.0;-33;33;-191.0;63;502.0;337.0
-604.0;-20;-13.0;8;-8;-198.0;-20;509.0;347.0
-599.0;-3;81.0;9;-9;-195.0;-3;508.0;350.0
-597.0;-12;-47.0;26;-26;-196.0;-12;507.0;348.0
-574.0;-55;450.0;-55;55;-184.0;-55;483.0;339.0
-316.0;18;-77.0;16;-16;107.0;18;528.0;185.0
-341.0;17;158.0;36;-36;86.0;17;534.0;175.0
-559.0;1;-207.0;-68;68;-93.0;1;456.0;250.0
-566.0;29;177.0;-67;67;-104.0;29;456.0;252.0
-341.0;19;380.0;-116;116;88.0;19;530.0;171.0
-328.0;71;124.0;-24;24;97.0;71;513.0;152.0
-500.0;99;260.0;-20;20;-96.0;99;377.0;205.0
-501.0;66;90.0;-22;22;-100.0;66;378.0;205.0
-274.0;115;28.0;40;-40;159.0;115;475.0;106.0
-485.0;90;99.0;-7;7;-32.0;90;401.0;193.0
-483.0;-59;-13.0;10;-10;-30.0;-59;398.0;189.0
-483.0;61;-25.0;14;-14;-30.0;61;400.0;187.0
-758.0;-615;-49.0;-85;85;-151.0;-615;355.0;300.0
-505.0;-43;48.0;-36;36;-52.0;-43;420.0;203.0
-527.0;-139;-32.0;460;-460;-53.0;-139;463.0;234.0
-508.0;-48;-45.0;81;-81;-57.0;-48;424.0;207.0
-511.0;42;-16.0;24;-24;-59.0;42;425.0;209.0
-512.0;-13;37.0;-9;9;-57.0;-13;428.0;210.0
-508.0;-33;-33.0;-22;22;-54.0;-33;429.0;210.0
-507.0;30;-22.0;34;-34;-52.0;30;429.0;208.0
-506.0;-6;45.0;8;-8;-50.0;-6;430.0;206.0
-506.0;-80;36.0;-38;38;-50.0;-80;429.0;205.0
-506.0;-43;-19.0;-11;11;-50.0;-43;427.0;204.0
-502.0;23;43.0;-41;41;-47.0;23;425.0;202.0
-503.0;-5;27.0;0;0;-46.0;-5;426.0;203.0
-504.0;6;-21.0;6;-6;-45.0;6;427.0;205.0
-501.0;-45;2.0;-20;20;-43.0;-45;429.0;203.0
-501.0;26;45.0;14;-14;-43.0;26;428.0;202.0
-503.0;-24;-21.0;44;-44;-44.0;-24;428.0;201.0
-504.0;-12;28.0;-15;15;-45.0;-12;430.0;204.0
-505.0;-13;39.0;7;-7;-46.0;-13;431.0;205.0
-505.0;-11;30.0;4;-4;-47.0;-11;431.0;204.0
-505.0;-18;56.0;5;-5;-46.0;-18;432.0;206.0
-501.0;-251;-24.0;-144;144;-42.0;-251;429.0;205.0
-495.0;-34;-9.0;-66;66;-34.0;-34;423.0;194.0
-746.0;-2423;-1622.0;-3249;3249;-363.0;-2423;602.0;467.0
-483.0;-205;88.0;-200;200;-30.0;-205;420.0;197.0
-270.0;169;22.0;46;-46;164.0;169;472.0;103.0
-488.0;103;132.0;-102;102;-27.0;103;426.0;197.0
-491.0;-22;169.0;40;-40;-34.0;-22;423.0;199.0
-534.0;-55;159.0;11;-11;-60.0;-55;459.0;237.0
-536.0;0;5.0;61;-61;-60.0;0;462.0;245.0
-533.0;-14;-23.0;33;-33;-58.0;-14;464.0;242.0
-601.0;-2189;78.0;1558;-1558;-143.0;-2189;183.0;241.0
-499.0;-3962;-593.0;5349;-5349;-910.0;-3962;94.0;347.0
-611.0;296;98.0;-521;521;-165.0;296;484.0;309.0
-453.0;-42;47.0;98;-98;31.0;-42;387.0;209.0
-471.0;-52;10.0;35;-35;1.0;-52;391.0;221.0
-520.0;32;318.0;-13;13;-27.0;32;445.0;232.0
-513.0;39;-7.0;-30;30;-32.0;39;443.0;239.0
-511.0;29;146.0;-94;94;-38.0;29;460.0;261.0
-508.0;8;190.0;-37;37;-35.0;8;465.0;264.0
-502.0;16;-35.0;31;-31;-25.0;16;459.0;258.0
-492.0;38;-86.0;-28;28;-18.0;38;447.0;247.0
-490.0;-35;30.0;-22;22;-19.0;-35;442.0;244.0
-491.0;-43;162.0;-45;45;-11.0;-43;441.0;233.0
-480.0;-52;100.0;-36;36;-1.0;-52;444.0;219.0
-444.0;30;-362.0;-24;24;-10.0;30;496.0;203.0
-434.0;26;7.0;-45;45;3.0;26;523.0;192.0
-432.0;25;-86.0;11;-11;4.0;25;522.0;191.0
-430.0;1;-70.0;-14;14;4.0;1;522.0;190.0
-426.0;71;25.0;-119;119;8.0;71;516.0;187.0
-420.0;5;133.0;33;-33;17.0;5;514.0;187.0
-405.0;-76;4.0;35;-35;31.0;-76;512.0;187.0
-399.0;-50;-32.0;38;-38;37.0;-50;511.0;187.0
-349.0;-127;176.0;120;-120;87.0;-127;511.0;203.0
-306.0;-52;-69.0;65;-65;140.0;-52;496.0;162.0
-297.0;-48;-200.0;53;-53;148.0;-48;489.0;154.0
-255.0;-202;-405.0;-218;218;184.0;-202;457.0;106.0
571.0;-43;758.0;-222;222;-141.0;-43;-117.0;-45.0
827.0;-167;-25.0;201;-201;466.0;-167;82.0;89.0
-841.0;126;-224.0;-183;183;-421.0;126;403.0;290.0
640.0;-4;-69.0;-10;10;389.0;-4;-513.0;-622.0
-851.0;88;-402.0;-25;25;-383.0;88;396.0;224.0
614.0;-47;-193.0;23;-23;364.0;-47;-515.0;-596.0
660.0;17;10.0;23;-23;386.0;17;-507.0;-569.0
574.0;-14;605.0;-54;54;96.0;-14;-616.0;-101.0
-843.0;6;-672.0;-34;34;-33.0;6;139.0;96.0
693.0;26;256.0;94;-94;313.0;26;-666.0;-323.0
713.0;-92;166.0;-35;35;351.0;-92;-646.0;-328.0
-856.0;23;754.0;17;-17;-400.0;23;331.0;468.0
728.0;11;12.0;-39;39;401.0;11;-666.0;-412.0
-740.0;-45;1799.0;-115;115;76.0;-45;107.0;45.0
749.0;15;203.0;128;-128;402.0;15;-593.0;-348.0
652.0;17;768.0;-21;21;-124.0;17;-72.0;-73.0
652.0;-26;833.0;28;-28;-125.0;-26;-86.0;-74.0
-527.0;-1;798.0;-79;79;-71.0;-1;388.0;220.0
736.0;-24;-494.0;-162;162;361.0;-24;-561.0;-424.0
679.0;-7;-102.0;-4;4;353.0;-7;-514.0;-563.0
-737.0;25;783.0;1;-1;67.0;25;15.0;57.0
682.0;-24;-123.0;-5;5;358.0;-24;-518.0;-564.0
684.0;-10;-108.0;2;-2;360.0;-10;-519.0;-564.0
725.0;-24;-329.0;43;-43;235.0;-24;-587.0;-363.0
-686.0;-37;561.0;58;-58;-717.0;-37;548.0;684.0
-773.0;-11;-373.0;103;-103;-410.0;-11;505.0;459.0
699.0;-471;-682.0;561;-561;224.0;-471;-527.0;-293.0
402.0;-580;-881.0;115;-115;655.0;-580;-301.0;-548.0
-779.0;19;-707.0;-27;27;52.0;19;127.0;63.0
-770.0;72;206.0;-94;94;-670.0;72;621.0;660.0
-718.0;-41;-729.0;-137;137;104.0;-41;-1.0;32.0
-732.0;25;726.0;69;-69;88.0;25;-9.0;25.0
142.0;7;-1065.0;-59;59;606.0;7;-49.0;-229.0
747.0;995;573.0;-443;443;315.0;995;-521.0;-229.0
882.0;1856;-884.0;2139;-2139;316.0;1856;-172.0;16.0
673.0;27;756.0;22;-22;-115.0;27;26.0;-76.0
-311.0;-972;95.0;-349;349;-732.0;-972;235.0;484.0
691.0;99;442.0;118;-118;288.0;99;-524.0;-355.0
-407.0;149;-63.0;1;-1;-863.0;149;217.0;367.0
575.0;30;-142.0;36;-36;829.0;30;-316.0;-505.0
706.0;-97;-19.0;-247;247;320.0;-97;-565.0;-423.0
-389.0;-14;-1424.0;243;-243;-2.0;-14;385.0;167.0
714.0;194;-93.0;46;-46;325.0;194;-557.0;-416.0
-706.0;-36;-785.0;-35;35;88.0;-36;77.0;70.0
-705.0;10;-768.0;-47;47;87.0;10;66.0;70.0
502.0;82;838.0;-47;47;-195.0;82;-51.0;-93.0
694.0;-36;158.0;16;-16;298.0;-36;-587.0;-485.0
