InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroZ
16.0;6;472;915.0;-141;-168.0;-6;136.0
80.0;-22;484;885.0;-157;-7.0;22;31.0
-42.0;-37;484;908.0;-167;87.0;37;-154.0
22.0;23;495;906.0;-171;9.0;-23;58.0
42.0;14;484;906.0;-174;-112.0;-14;19.0
77.0;16;485;893.0;-161;-44.0;-16;72.0
90.0;18;481;909.0;-165;13.0;-18;163.0
99.0;8;485;905.0;-166;-45.0;-8;159.0
32.0;-31;487;918.0;-134;-110.0;31;92.0
29.0;17;483;929.0;-103;-237.0;-17;90.0
83.0;-3;484;925.0;-112;-160.0;3;125.0
27.0;-7;488;929.0;-112;-131.0;7;61.0
31.0;-5;485;913.0;-112;-118.0;5;-21.0
27.0;16;484;917.0;-122;158.0;-16;128.0
96.0;-29;470;898.0;-113;54.0;29;186.0
90.0;-44;477;925.0;-81;201.0;44;158.0
116.0;22;481;912.0;-124;-119.0;-22;78.0
-123.0;-29;473;897.0;-141;159.0;29;-51.0
-141.0;34;480;917.0;-146;146.0;-34;-58.0
43.0;5;474;910.0;-140;7.0;-5;159.0
32.0;18;466;923.0;-119;1.0;-18;64.0
71.0;-8;474;905.0;-143;-106.0;8;116.0
71.0;-39;474;902.0;-133;-79.0;39;98.0
68.0;19;473;910.0;-137;-53.0;-19;125.0
42.0;-19;474;922.0;-132;-89.0;19;62.0
15.0;-25;469;910.0;-134;-73.0;25;64.0
23.0;22;471;898.0;-134;-43.0;-22;105.0
179.0;-4;482;914.0;-138;55.0;4;230.0
-20.0;-10;464;915.0;-138;-194.0;10;36.0
-44.0;-37;459;932.0;-103;-232.0;37;-35.0
11.0;-3;478;913.0;-145;-76.0;3;173.0
-6.0;-25;479;909.0;-151;-22.0;25;190.0
-34.0;-57;502;861.0;-85;-270.0;57;8.0
36.0;14;478;906.0;-86;52.0;-14;175.0
-4.0;18;480;919.0;-89;13.0;-18;-92.0
9.0;6;473;915.0;-93;59.0;-6;-93.0
79.0;-7;478;915.0;-92;26.0;7;94.0
31.0;18;475;919.0;-78;-37.0;-18;18.0
4.0;6;475;928.0;-87;-129.0;-6;149.0
111.0;17;484;931.0;-125;-31.0;-17;-89.0
-30.0;21;471;913.0;-96;-74.0;-21;183.0
-20.0;-9;469;901.0;-64;-94.0;9;253.0
-3.0;-13;479;897.0;-92;-268.0;13;102.0
-29.0;-9;476;879.0;-94;-196.0;9;81.0
-60.0;-20;480;921.0;-92;-232.0;20;48.0
118.0;-24;475;907.0;-95;45.0;24;-30.0
58.0;4;480;909.0;-91;-264.0;-4;-23.0
47.0;29;477;922.0;-85;-230.0;-29;50.0
58.0;-46;480;909.0;-87;-3.0;46;38.0
96.0;21;485;923.0;-88;-93.0;-21;202.0
-89.0;5;476;918.0;-84;64.0;-5;-153.0
-3.0;19;472;940.0;-60;180.0;-19;64.0
48.0;-28;481;941.0;-72;147.0;28;76.0
75.0;-14;482;941.0;-66;43.0;14;61.0
38.0;23;479;924.0;-70;-39.0;-23;41.0
93.0;-11;471;942.0;-67;42.0;11;32.0
35.0;8;477;932.0;-70;-16.0;-8;193.0
38.0;18;481;946.0;-64;-92.0;-18;9.0
162.0;36;468;945.0;-55;3.0;-36;12.0
194.0;-20;478;947.0;-69;-55.0;20;6.0
79.0;3;467;934.0;-61;-98.0;-3;127.0
96.0;-9;482;940.0;-74;79.0;9;191.0
30.0;-6;480;956.0;-68;-163.0;6;-4.0
-15.0;10;484;950.0;-50;-166.0;-10;44.0
-8.0;-5;483;943.0;-58;-128.0;5;-12.0
17.0;18;489;933.0;-57;-196.0;-18;22.0
20.0;3;489;932.0;-62;-213.0;-3;17.0
153.0;-36;473;951.0;-58;-267.0;36;102.0
133.0;21;485;958.0;-74;-205.0;-21;-4.0
56.0;-8;478;924.0;-72;56.0;8;-84.0
78.0;-17;480;940.0;-73;96.0;17;-69.0
-78.0;-18;486;928.0;-91;82.0;18;-132.0
-121.0;-26;493;892.0;-102;-21.0;26;39.0
-146.0;-29;488;850.0;-116;-17.0;29;14.0
-166.0;-4;502;879.0;-110;-54.0;4;10.0
-131.0;-29;510;840.0;-132;-81.0;29;40.0
161.0;-1;480;891.0;-95;-92.0;1;-162.0
92.0;-4;484;924.0;-95;-166.0;4;-5.0
108.0;-24;486;923.0;-103;-105.0;24;7.0
95.0;-3;489;916.0;-77;2.0;3;173.0
230.0;-7;482;960.0;-91;-101.0;7;164.0
44.0;-42;474;963.0;-93;-185.0;42;-71.0
45.0;14;635;909.0;-142;-187.0;-14;187.0
-4.0;-43;621;948.0;22;-298.0;43;102.0
1.0;-12;595;915.0;-18;-195.0;12;308.0
-101.0;53;736;869.0;213;50.0;-53;-40.0
-42.0;-2;736;889.0;209;-46.0;2;-57.0
-38.0;1;737;885.0;222;-48.0;-1;-53.0
71.0;-33;727;866.0;188;17.0;33;190.0
82.0;-78;724;878.0;201;-22.0;78;161.0
118.0;-48;735;878.0;209;-70.0;48;131.0
22.0;16;731;870.0;217;-104.0;-16;-65.0
156.0;-47;733;859.0;221;-77.0;47;-136.0
191.0;-27;738;875.0;214;-97.0;27;-125.0
11.0;182;728;906.0;137;34.0;-182;-86.0
-213.0;19;494;907.0;-92;127.0;-19;153.0
-97.0;-46;714;881.0;194;48.0;46;256.0
184.0;-94;710;897.0;147;-54.0;94;203.0
231.0;24;618;933.0;18;66.0;-24;271.0
-75.0;12;707;912.0;152;-75.0;-12;241.0
250.0;56;524;886.0;-196;-253.0;-56;269.0
-124.0;-32;706;901.0;153;120.0;32;221.0
25.0;66;726;867.0;179;7.0;-66;-148.0
103.0;-14;718;878.0;171;-68.0;14;196.0
-137.0;78;507;1015.0;-70;149.0;-78;290.0
-9.0;-14;733;867.0;188;-182.0;14;8.0
-33.0;-1;619;936.0;21;-217.0;1;-201.0
-164.0;12;620;942.0;11;-52.0;-12;-206.0
-61.0;-16;617;942.0;13;40.0;16;-298.0
-108.0;-39;729;860.0;174;10.0;39;164.0
176.0;7;480;949.0;-90;215.0;-7;246.0
-8.0;18;483;975.0;-44;297.0;-18;-42.0
1.0;-4;721;906.0;173;-46.0;4;237.0
-131.0;4;719;899.0;169;46.0;-4;219.0
-47.0;-6;728;883.0;189;-99.0;6;-62.0
76.0;-5;733;853.0;187;-125.0;5;-63.0
101.0;-39;728;883.0;181;-171.0;39;-119.0
-1.0;46;470;943.0;35;315.0;-46;94.0
115.0;-1;734;874.0;183;-48.0;1;-132.0
160.0;-63;488;984.0;-78;284.0;63;184.0
97.0;18;734;849.0;181;-47.0;-18;-125.0
106.0;88;423;961.0;0;254.0;-88;150.0
119.0;5;730;885.0;182;-20.0;-5;180.0
-51.0;25;736;867.0;206;-10.0;-25;-125.0
173.0;-108;517;953.0;-61;181.0;108;208.0
-37.0;17;747;906.0;210;-71.0;-17;-91.0
-6.0;0;743;881.0;208;-146.0;0;-89.0
-125.0;-27;487;780.0;-80;-220.0;27;71.0
37.0;56;510;924.0;-93;-278.0;-56;164.0
48.0;-1;519;924.0;-95;-190.0;1;282.0
4.0;-5;733;886.0;219;-68.0;5;-98.0
-68.0;15;499;915.0;-97;-297.0;-15;36.0
-16.0;63;471;920.0;-135;430.0;-63;-311.0
-4.0;-24;742;878.0;198;21.0;24;-72.0
17.0;-44;729;869.0;168;-29.0;44;196.0
-97.0;-55;720;877.0;171;-25.0;55;155.0
98.0;17;701;814.0;49;-295.0;-17;20.0
16.0;136;737;909.0;153;56.0;-136;-132.0
23.0;1226;2393;877.0;116;87.0;-1226;-811.0
133.0;-6;495;1004.0;-40;-227.0;6;-131.0
30.0;-22;471;1017.0;-92;-198.0;22;-226.0
339.0;-68;482;906.0;-85;-147.0;68;168.0
219.0;-22;488;948.0;-47;204.0;22;-137.0
3.0;-6;710;879.0;139;-117.0;6;318.0
87.0;-9;703;847.0;148;-161.0;9;298.0
-88.0;-11;723;893.0;168;105.0;11;217.0
-125.0;-25;725;853.0;159;112.0;25;220.0
50.0;25;488;852.0;-98;-318.0;-25;-81.0
24.0;27;729;889.0;157;-225.0;-27;31.0
39.0;-24;731;943.0;168;-5.0;24;-185.0
-51.0;6;732;895.0;184;-14.0;-6;-174.0
-138.0;10;730;888.0;167;64.0;-10;-93.0
-139.0;-24;621;920.0;20;-260.0;24;31.0
-113.0;33;726;893.0;161;78.0;-33;-62.0
264.0;-9;617;940.0;22;47.0;9;285.0
74.0;104;472;911.0;-138;180.0;-104;258.0
-206.0;64;495;950.0;-174;81.0;-64;-5.0
57.0;-17;487;843.0;-65;189.0;17;307.0
112.0;-24;490;956.0;-83;118.0;24;-201.0
-359.0;-5;619;888.0;14;-160.0;5;-431.0
332.0;70;429;955.0;596;446.0;-70;863.0
131.0;-35;734;860.0;165;-36.0;35;-87.0
-115.0;-21;738;877.0;163;166.0;21;7.0
-262.0;-14;575;897.0;-7;-340.0;14;204.0
-21.0;-22;733;892.0;167;64.0;22;-163.0
317.0;61;506;806.0;30;172.0;-61;60.0
349.0;-28;624;924.0;32;-5.0;28;-77.0
-144.0;28;709;898.0;130;101.0;-28;129.0
-237.0;22;709;876.0;136;91.0;-22;151.0
181.0;-23;708;916.0;138;-149.0;23;173.0
5.0;-3;706;910.0;132;-101.0;3;249.0
234.0;-35;731;888.0;155;-33.0;35;33.0
89.0;-4;731;877.0;164;-129.0;4;-154.0
223.0;6;473;891.0;-80;206.0;-6;207.0
111.0;1;475;964.0;-74;227.0;-1;237.0
139.0;41;481;939.0;-80;298.0;-41;200.0
96.0;142;507;1179.0;-93;465.0;-142;209.0
75.0;75;636;915.0;26;-134.0;-75;-289.0
-24.0;-32;487;973.0;-57;-280.0;32;-182.0
-152.0;-1;719;905.0;140;94.0;1;138.0
-125.0;-6;716;893.0;142;117.0;6;172.0
-42.0;-82;741;859.0;159;-101.0;82;144.0
167.0;8;481;961.0;-56;-240.0;-8;-89.0
-48.0;55;750;831.0;139;-21.0;-55;-222.0
-41.0;-15;491;963.0;-97;-345.0;15;-310.0
-57.0;-16;485;945.0;-72;217.0;16;189.0
163.0;3;485;943.0;-60;-261.0;-3;-102.0
-222.0;39;476;944.0;-88;230.0;-39;-44.0
159.0;540;610;967.0;-48;-301.0;-540;108.0
260.0;10;709;905.0;110;99.0;-10;-19.0
-191.0;-11;711;907.0;116;49.0;11;231.0
223.0;4;720;861.0;148;-328.0;-4;82.0
38.0;-28;707;882.0;136;242.0;28;25.0
80.0;-54;719;923.0;113;163.0;54;145.0
225.0;-61;715;903.0;114;-7.0;61;164.0
129.0;-76;477;846.0;-148;-260.0;76;-90.0
-41.0;124;643;937.0;57;-184.0;-124;-183.0
-204.0;8;710;906.0;102;136.0;-8;128.0
-388.0;-8;707;900.0;134;175.0;8;157.0
-30.0;-158;714;887.0;97;-16.0;158;205.0
321.0;-1152;1918;1039.0;589;-509.0;1152;1344.0
12.0;-555;457;959.0;56;-18.0;555;27.0
30.0;-8;501;932.0;-139;-102.0;8;-261.0
-121.0;8;475;940.0;-80;49.0;-8;-222.0
-109.0;17;732;861.0;95;-292.0;-17;77.0
-128.0;-11;506;883.0;-159;180.0;11;124.0
-91.0;-16;724;863.0;79;-22.0;16;-158.0
-161.0;54;734;881.0;92;-12.0;-54;-104.0
49.0;-85;495;924.0;-102;195.0;85;184.0
212.0;-63;464;925.0;-183;64.0;63;-144.0
81.0;43;589;933.0;-123;-177.0;-43;304.0
-122.0;-26;490;886.0;-110;-274.0;26;-81.0
34.0;-101;369;877.0;-201;57.0;101;55.0
-179.0;-263;520;962.0;-106;53.0;263;-193.0
131.0;3;705;849.0;76;34.0;-3;329.0
204.0;-29;636;877.0;41;35.0;29;-427.0
174.0;66;518;1536.0;-81;409.0;-66;559.0
-25.0;1;487;887.0;-149;-218.0;-1;-414.0
-271.0;-39;483;909.0;-90;428.0;39;-280.0
27.0;8;465;925.0;-80;221.0;-8;235.0
350.0;161;476;1302.0;-156;-185.0;-161;200.0
14.0;-33;486;961.0;-103;-106.0;33;-255.0
-148.0;-25;484;971.0;-85;-1.0;25;-251.0
173.0;-42;491;962.0;-98;-253.0;42;-65.0
126.0;-1;592;906.0;-7;-228.0;1;304.0
250.0;-13;478;964.0;-73;-70.0;13;203.0
505.0;43;532;1087.0;-87;-533.0;-43;251.0
81.0;14;694;868.0;87;103.0;-14;275.0
138.0;3;482;1006.0;-95;-262.0;-3;-54.0
-161.0;-46;720;887.0;88;-127.0;46;4.0
255.0;-5;483;957.0;-92;-179.0;5;90.0
-115.0;-1629;1803;907.0;22;148.0;1629;-1322.0
119.0;26;477;929.0;-85;287.0;-26;-67.0
87.0;-71;710;865.0;141;-114.0;71;213.0
-135.0;-45;719;867.0;148;-84.0;45;-38.0
349.0;232;543;897.0;-13;-272.0;-232;127.0
-100.0;-21;593;913.0;-9;81.0;21;-256.0
-168.0;-30;547;906.0;-18;232.0;30;-34.0
38.0;-54;713;880.0;156;188.0;54;15.0
112.0;-4;706;895.0;160;-139.0;4;231.0
-56.0;4;705;894.0;161;83.0;-4;203.0
-102.0;11;586;920.0;-17;204.0;-11;-165.0
-124.0;17;468;975.0;-131;168.0;-17;-74.0
54.0;13;617;924.0;15;487.0;-13;4.0
39.0;52;485;932.0;-108;-206.0;-52;-217.0
184.0;-42;482;914.0;-63;104.0;42;302.0
143.0;-15;597;925.0;-9;-273.0;15;225.0
-1.0;-121;452;754.0;-18;105.0;121;-139.0
285.0;-18;480;900.0;-53;70.0;18;523.0
76.0;26;490;933.0;-127;-279.0;-26;166.0
8.0;-16;483;687.0;-102;22.0;16;226.0
230.0;111;416;912.0;-129;-176.0;-111;160.0
-44.0;2;467;915.0;-114;380.0;-2;-121.0
-73.0;-21;484;906.0;-148;203.0;21;256.0
118.0;492;497;867.0;-6;202.0;-492;-357.0
94.0;85;379;881.0;106;137.0;-85;-66.0
138.0;-10;590;909.0;-12;-286.0;10;-223.0
46.0;23;594;903.0;-11;-264.0;-23;-171.0
67.0;299;483;1006.0;-111;56.0;-299;225.0
-27.0;-10;587;919.0;-9;-289.0;10;-110.0
-447.0;159;443;1034.0;-136;277.0;-159;-437.0
281.0;-53;520;914.0;-80;-399.0;53;-210.0
-54.0;12;490;911.0;-112;-471.0;-12;167.0
43.0;-27;512;756.0;-31;-282.0;27;93.0
181.0;10;588;918.0;-22;-279.0;-10;-64.0
-80.0;27;511;819.0;-59;266.0;-27;225.0
-39.0;-3;494;896.0;-145;304.0;3;-71.0
-201.0;22;587;868.0;-2;16.0;-22;-164.0
42.0;26;483;937.0;-61;-591.0;-26;-118.0
-184.0;-32;503;908.0;-92;-196.0;32;7.0
-5.0;-62;481;898.0;-76;53.0;62;-279.0
-255.0;38;614;889.0;22;29.0;-38;-101.0
-373.0;-33;620;711.0;29;-3.0;33;87.0
47.0;8;614;888.0;17;270.0;-8;166.0
-266.0;-11;478;927.0;-12;246.0;11;-53.0
-166.0;57;437;944.0;44;125.0;-57;79.0
170.0;-42;455;897.0;-117;-274.0;42;129.0
61.0;-31;499;771.0;-171;269.0;31;158.0
-61.0;23;473;907.0;-127;131.0;-23;-280.0
-31.0;-139;469;950.0;34;130.0;139;-113.0
240.0;-268;478;900.0;-228;-487.0;268;386.0
211.0;1;484;1023.0;-70;-339.0;-1;68.0
171.0;63;482;841.0;-95;-29.0;-63;321.0
-242.0;-27;479;931.0;-6;125.0;27;-35.0
83.0;-9;594;916.0;-17;-281.0;9;378.0
150.0;-42;478;904.0;-112;239.0;42;-161.0
153.0;44;623;894.0;18;-257.0;-44;-136.0
63.0;-22;592;901.0;-20;-340.0;22;116.0
177.0;-38;471;965.0;-4;203.0;38;202.0
45.0;-5;478;923.0;-103;-101.0;5;302.0
163.0;-2;604;917.0;-18;-324.0;2;-157.0
230.0;-11;481;955.0;-19;30.0;11;258.0
310.0;-73;463;933.0;7;87.0;73;224.0
158.0;-18;594;916.0;-17;-418.0;18;-32.0
271.0;-22;595;878.0;3;31.0;22;203.0
266.0;15;597;878.0;16;195.0;-15;143.0
141.0;31;476;832.0;-84;294.0;-31;146.0
-88.0;18;598;906.0;-12;121.0;-18;-215.0
-67.0;-26;475;950.0;-69;-337.0;26;49.0
-58.0;-20;478;914.0;-160;91.0;20;-278.0
132.0;40;611;847.0;26;62.0;-40;365.0
145.0;-12;607;877.0;16;232.0;12;290.0
-27.0;21;615;1001.0;1;-132.0;-21;311.0
-32.0;17;578;864.0;-8;38.0;-17;-297.0
-92.0;-38;480;830.0;-106;65.0;38;-227.0
-65.0;-22;574;877.0;-5;202.0;22;-209.0
525.0;4;595;893.0;5;-663.0;-4;738.0
228.0;52;534;905.0;-35;-193.0;-52;186.0
136.0;10;575;893.0;-20;-294.0;-10;-159.0
-92.0;91;576;896.0;-25;179.0;-91;197.0
-34.0;530;571;874.0;-147;356.0;-530;192.0
-267.0;13;580;879.0;-14;23.0;-13;394.0
118.0;-59;488;949.0;-93;-136.0;59;-199.0
232.0;-77;585;978.0;-11;-209.0;77;80.0
-140.0;1;603;982.0;-1;165.0;-1;273.0
-175.0;-2;600;1016.0;-1;247.0;2;97.0
278.0;-3;589;907.0;-8;-191.0;3;134.0
216.0;-1;477;894.0;-118;-273.0;1;266.0
-143.0;-24;575;877.0;1;183.0;24;-283.0
55.0;21;593;916.0;-1;290.0;-21;225.0
-85.0;-7;485;952.0;-60;255.0;7;-236.0
30.0;0;589;908.0;-5;159.0;0;307.0
92.0;13;298;912.0;73;34.0;-13;15.0
151.0;31;583;924.0;-2;58.0;-31;322.0
221.0;8;578;915.0;-6;-225.0;-8;229.0
336.0;-50;499;891.0;-14;-210.0;50;110.0
161.0;27;473;971.0;-87;-83.0;-27;308.0
-183.0;49;510;978.0;-69;-140.0;-49;-251.0
-78.0;-20;492;970.0;-96;-183.0;20;-174.0
110.0;12;485;961.0;-98;-223.0;-12;-250.0
83.0;-10;485;972.0;-89;-316.0;10;-132.0
82.0;-32;585;899.0;-19;281.0;32;111.0
310.0;93;481;1001.0;-130;-185.0;-93;28.0
-858.0;9;467;939.0;-72;523.0;-9;-65.0
154.0;16;455;873.0;-48;296.0;-16;803.0
80.0;1881;541;874.0;-132;-340.0;-1881;-85.0
317.0;-9;488;916.0;-97;-1159.0;9;792.0
444.0;-29;503;1072.0;-93;-991.0;29;-1350.0
-118.0;14;728;867.0;188;102.0;-14;-288.0
145.0;34;731;888.0;209;48.0;-34;-351.0
-147.0;110;498;1081.0;-65;758.0;-110;-827.0
-54.0;-45;611;959.0;-15;240.0;45;308.0
207.0;100;508;1043.0;-97;-181.0;-100;-178.0
133.0;245;708;902.0;595;-112.0;-245;-201.0
503.0;22;492;916.0;-74;611.0;-22;57.0
-196.0;26;729;880.0;190;35.0;-26;-135.0
-187.0;18;474;918.0;-98;321.0;-18;-291.0
29.0;122;458;907.0;-257;231.0;-122;43.0
217.0;-132;523;962.0;-92;305.0;132;564.0
177.0;-169;432;860.0;-172;-515.0;169;-311.0
46.0;72;497;1171.0;-194;-412.0;-72;-440.0
-138.0;-26;715;906.0;139;-30.0;26;345.0
-234.0;-27;495;1204.0;-75;-125.0;27;-199.0
-123.0;-29;477;952.0;-79;932.0;29;505.0
-313.0;-5;595;919.0;-6;499.0;5;-1420.0
-354.0;-25;481;911.0;-86;947.0;25;-617.0
-183.0;-19;585;912.0;-26;337.0;19;482.0
285.0;-28;612;918.0;16;19.0;28;752.0
96.0;-8;587;906.0;-4;5.0;8;429.0
177.0;-47;730;843.0;150;-121.0;47;-211.0
1064.0;-1;588;923.0;-16;-237.0;1;745.0
776.0;26;508;902.0;-80;-1146.0;-26;210.0
-213.0;-20;635;1000.0;26;136.0;20;-218.0
164.0;-40;473;915.0;-152;-198.0;40;971.0
154.0;262;878;878.0;152;-450.0;-262;392.0
-41.0;85;500;1475.0;-90;214.0;-85;-177.0
195.0;215;516;647.0;-183;473.0;-215;389.0
0.0;19;483;954.0;-91;433.0;-19;408.0
-477.0;10;515;938.0;-79;553.0;-10;578.0
335.0;-60;726;869.0;165;-445.0;60;110.0
316.0;1;723;868.0;150;-180.0;-1;87.0
35.0;178;494;933.0;9;636.0;-178;308.0
348.0;-31;722;907.0;167;-500.0;31;431.0
155.0;-60;730;878.0;184;-57.0;60;-226.0
-99.0;15;481;905.0;-62;-311.0;-15;-195.0
-349.0;12;466;802.0;-181;508.0;-12;-93.0
-54.0;-25;492;953.0;-111;74.0;25;546.0
-26.0;627;464;768.0;751;-578.0;-627;-295.0
163.0;-540;563;909.0;-197;-507.0;540;-266.0
-85.0;-12;474;975.0;-103;498.0;12;-824.0
-6.0;-2002;929;886.0;-277;632.0;2002;874.0
226.0;-1550;704;900.0;8;-735.0;1550;165.0
210.0;116;683;907.0;89;-77.0;-116;303.0
-219.0;172;478;1061.0;-93;-298.0;-172;-392.0
-460.0;397;517;944.0;-44;55.0;-397;-569.0
-404.0;-2;577;921.0;-21;-495.0;2;445.0
-220.0;39;722;866.0;89;71.0;-39;-165.0
163.0;153;-317;527.0;788;38.0;-153;30.0
327.0;9;488;992.0;-98;279.0;-9;339.0
825.0;8;589;908.0;-9;639.0;-8;945.0
159.0;4;489;922.0;-89;-310.0;-4;450.0
457.0;3;503;850.0;3;-345.0;-3;351.0
242.0;24;593;913.0;-19;-550.0;-24;47.0
267.0;-25;703;833.0;82;184.0;25;193.0
16.0;-209;422;935.0;99;365.0;209;205.0
15.0;-454;207;815.0;-694;-237.0;454;64.0
230.0;-78;375;914.0;-78;-53.0;78;-202.0
821.0;3;476;994.0;-26;-412.0;-3;-106.0
196.0;-1016;565;788.0;-5;-67.0;1016;1342.0
-8.0;-11;474;923.0;-87;358.0;11;155.0
-492.0;37;475;759.0;-21;899.0;-37;-1009.0
-121.0;16;483;957.0;-45;557.0;-16;-54.0
18.0;-12;472;946.0;-94;347.0;12;-59.0
264.0;1;491;911.0;-61;-469.0;-1;-169.0
60.0;-25;482;934.0;-109;-774.0;25;176.0
-375.0;7;727;850.0;96;300.0;-7;-162.0
-530.0;-311;1020;922.0;-19;1053.0;311;-651.0
805.0;-16;485;924.0;-88;1502.0;16;350.0
406.0;61;737;869.0;193;-203.0;-61;-157.0
270.0;15;687;909.0;130;254.0;-15;101.0
181.0;-21;479;943.0;-38;540.0;21;102.0
-325.0;-43;704;896.0;135;41.0;43;-20.0
-298.0;33;470;936.0;-126;-291.0;-33;-130.0
1181.0;38;490;919.0;-92;-1983.0;-38;2098.0
-230.0;-116;535;834.0;-31;271.0;116;-106.0
91.0;4;709;870.0;170;-337.0;-4;72.0
235.0;9;702;894.0;159;-34.0;-9;296.0
454.0;244;2077;831.0;1626;-425.0;-244;985.0
391.0;-107;451;924.0;-56;-1.0;107;35.0
291.0;91;473;984.0;-92;-660.0;-91;-30.0
-182.0;35;476;970.0;-130;230.0;-35;-127.0
-270.0;19;509;1095.0;-130;-332.0;-19;-475.0
-341.0;-21;585;915.0;-11;210.0;21;281.0
-379.0;-14;489;925.0;-43;1060.0;14;-210.0
43.0;-12;495;336.0;-70;133.0;12;208.0
-42.0;-28;474;904.0;-166;30.0;28;-615.0
585.0;226;525;1059.0;-59;-780.0;-226;697.0
28.0;15;492;902.0;-159;74.0;-15;-475.0
58.0;16;497;969.0;-87;202.0;-16;358.0
795.0;-49;704;869.0;83;-123.0;49;-844.0
225.0;-22;515;961.0;-63;293.0;22;-51.0
-186.0;114;480;1635.0;-44;996.0;-114;-23.0
332.0;83;502;886.0;-103;284.0;-83;-15.0
-251.0;-34;516;923.0;-112;636.0;34;-488.0
413.0;-43;573;918.0;-20;-8.0;43;417.0
-446.0;-15;475;959.0;-187;97.0;15;-396.0
-7.0;32;573;886.0;-27;318.0;-32;260.0
553.0;-19;502;935.0;-51;-2240.0;19;-114.0
162.0;-4289;811;1043.0;-206;-225.0;4289;388.0
-215.0;5;507;844.0;-41;205.0;-5;-168.0
318.0;-83;523;816.0;-53;125.0;83;215.0
-352.0;768;489;635.0;-49;1030.0;-768;-423.0
427.0;-589;589;1303.0;618;913.0;589;820.0
158.0;4791;817;559.0;-389;14.0;-4791;-580.0
-134.0;-32;486;937.0;-25;327.0;32;-24.0
15.0;619;447;186.0;-111;-708.0;-619;-146.0
-148.0;-60;460;908.0;-53;-341.0;60;-113.0
-329.0;-4;592;909.0;-18;360.0;4;139.0
-243.0;-21;484;952.0;-72;536.0;21;261.0
138.0;21;613;909.0;15;510.0;-21;322.0
199.0;-111;491;965.0;-43;495.0;111;31.0
-152.0;12;571;886.0;-19;-272.0;-12;-285.0
-218.0;76;487;930.0;-60;-765.0;-76;-326.0
379.0;1822;-5;681.0;641;-21.0;-1822;1100.0
619.0;-17;481;926.0;-91;-96.0;17;2492.0
-1523.0;-83;527;902.0;140;1453.0;83;-1108.0
46.0;14;466;982.0;-75;154.0;-14;915.0
-95.0;-23;484;868.0;-95;882.0;23;-197.0
-128.0;-20;497;448.0;-97;-291.0;20;-89.0
52.0;-9;478;1060.0;-161;1699.0;9;426.0
32.0;-8;725;915.0;192;-378.0;8;47.0
98.0;-26;488;744.0;22;566.0;26;-255.0
-1392.0;24;592;923.0;4;-289.0;-24;-1368.0
291.0;59;464;957.0;-111;-1221.0;-59;-447.0
-91.0;101;494;1723.0;-99;-174.0;-101;55.0
-449.0;26;575;838.0;7;-690.0;-26;175.0
-12.0;237;513;469.0;-161;504.0;-237;-181.0
367.0;731;579;887.0;-35;-863.0;-731;227.0
-352.0;84;498;1046.0;-76;-494.0;-84;-1172.0
-609.0;-1176;456;906.0;-4;619.0;1176;35.0
431.0;121;484;916.0;-72;-800.0;-121;233.0
256.0;73;476;1349.0;-45;-165.0;-73;952.0
211.0;114;479;881.0;-83;570.0;-114;557.0
-748.0;5;486;931.0;-147;6.0;-5;338.0
