InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
-763.0;-12;62.0;-39;39;26.0;-12;212.0;89.0
-769.0;0;27.0;29;-29;25.0;0;216.0;93.0
-768.0;-52;73.0;53;-53;26.0;-52;218.0;92.0
-615.0;8;-168.0;-47;47;-48.0;8;572.0;290.0
-609.0;-32;86.0;-29;29;-46.0;-32;562.0;284.0
-468.0;56;-397.0;23;-23;120.0;56;453.0;58.0
-774.0;19;56.0;-4;4;25.0;19;212.0;93.0
-774.0;19;-34.0;-23;23;24.0;19;211.0;95.0
-772.0;5;45.0;-2;2;24.0;5;210.0;99.0
-774.0;19;-121.0;18;-18;21.0;19;210.0;104.0
-778.0;-43;-132.0;-12;12;16.0;-43;198.0;111.0
-779.0;-1;-81.0;40;-40;15.0;-1;194.0;112.0
-773.0;39;-96.0;23;-23;3.0;39;189.0;130.0
-779.0;9;-69.0;-15;15;-2.0;9;179.0;125.0
-806.0;-5;-50.0;-49;49;-14.0;-5;249.0;132.0
-817.0;34;86.0;-9;9;-21.0;34;279.0;141.0
625.0;-3;98.0;-1;1;-223.0;-3;-208.0;-11.0
638.0;-15;-309.0;-31;31;-185.0;-15;-182.0;-2.0
-828.0;-18;-25.0;-28;28;-89.0;-18;328.0;187.0
658.0;-8;213.0;89;-89;-184.0;-8;-200.0;-19.0
-440.0;24;-505.0;-27;27;80.0;24;416.0;113.0
651.0;-2;434.0;-37;37;-190.0;-2;-198.0;-14.0
743.0;19;-26.0;35;-35;-25.0;19;-200.0;-151.0
686.0;-6;164.0;-39;39;-51.0;-6;-201.0;-120.0
-514.0;-17;-350.0;-159;159;109.0;-17;-2.0;85.0
461.0;19;464.0;11;-11;-177.0;19;-62.0;-63.0
705.0;-6;380.0;-31;31;-58.0;-6;-230.0;-112.0
799.0;6;-438.0;0;0;29.0;6;-283.0;-106.0
704.0;-15;130.0;-34;34;-57.0;-15;-231.0;-117.0
713.0;-2;14.0;-17;17;-50.0;-2;-252.0;-119.0
-569.0;-20;-293.0;43;-43;206.0;-20;98.0;20.0
-640.0;20;-231.0;166;-166;155.0;20;152.0;36.0
-441.0;-56;366.0;-282;282;119.0;-56;387.0;41.0
-688.0;-1233;261.0;-3203;3203;-205.0;-1233;619.0;386.0
-241.0;-3172;-615.0;-4377;4377;152.0;-3172;187.0;-40.0
-757.0;126;102.0;361;-361;-19.0;126;286.0;89.0
-796.0;7;-116.0;-5;5;-16.0;7;99.0;55.0
700.0;24;54.0;95;-95;-112.0;24;-250.0;-108.0
-799.0;-10;60.0;17;-17;-18.0;-10;93.0;59.0
-798.0;34;16.0;21;-21;-16.0;34;93.0;64.0
-795.0;-20;33.0;-2;2;-14.0;-20;95.0;70.0
-794.0;21;36.0;19;-19;-13.0;21;95.0;71.0
-793.0;48;59.0;-53;53;-12.0;48;95.0;72.0
-788.0;-21;102.0;-19;19;-5.0;-21;96.0;66.0
-786.0;-14;-56.0;34;-34;-5.0;-14;96.0;68.0
-697.0;-42;37.0;-59;59;106.0;-42;92.0;45.0
-676.0;26;80.0;-79;79;114.0;26;153.0;55.0
-675.0;-29;57.0;-142;142;115.0;-29;149.0;54.0
714.0;5;63.0;-16;16;-49.0;5;-255.0;-119.0
714.0;-5;53.0;-49;49;-49.0;-5;-259.0;-121.0
493.0;0;-401.0;-59;59;-156.0;0;-165.0;-102.0
-428.0;53;-74.0;179;-179;115.0;53;561.0;103.0
-444.0;-55;217.0;-42;42;148.0;-55;481.0;78.0
695.0;0;220.0;1;-1;-79.0;0;-251.0;-114.0
576.0;41;-230.0;96;-96;-112.0;41;-300.0;-101.0
-656.0;16;230.0;-30;30;122.0;16;150.0;60.0
-613.0;-1257;-1491.0;-2536;2536;-145.0;-1257;460.0;252.0
575.0;-5;-82.0;12;-12;102.0;-5;-625.0;-89.0
742.0;1214;751.0;-810;810;312.0;1214;-519.0;-217.0
571.0;5;147.0;1;-1;790.0;5;-491.0;-563.0
660.0;-8;-460.0;22;-22;-127.0;-8;40.0;-45.0
565.0;-14;-41.0;-18;18;105.0;-14;-625.0;-92.0
-486.0;16;-5.0;-34;34;-816.0;16;188.0;445.0
598.0;2817;-1042.0;-3011;3011;43.0;2817;-435.0;-152.0
54.0;-135;469.0;-5;5;712.0;-135;87.0;-3.0
-845.0;30;-195.0;45;-45;-58.0;30;178.0;114.0
-25.0;-3;2836.0;55;-55;483.0;-3;34.0;-133.0
-770.0;-61;318.0;-40;40;-66.0;-61;326.0;210.0
630.0;85;-1514.0;33;-33;741.0;85;-466.0;-606.0
-821.0;-6;-308.0;-46;46;-40.0;-6;134.0;113.0
616.0;-21;-1544.0;-18;18;-117.0;-21;-96.0;-76.0
719.0;-10;469.0;-26;26;-47.0;-10;-205.0;-128.0
-565.0;5;-1351.0;21;-21;111.0;5;132.0;57.0
-826.0;70;-71.0;-83;83;-88.0;70;322.0;196.0
-827.0;6;-155.0;-117;117;-89.0;6;326.0;192.0
-578.0;7;315.0;-6;6;-24.0;7;553.0;272.0
-881.0;-7;-264.0;79;-79;-266.0;-7;424.0;140.0
595.0;-29;183.0;-41;41;95.0;-29;-567.0;-105.0
-828.0;5;-182.0;-36;36;-87.0;5;330.0;185.0
-686.0;-37;561.0;58;-58;-717.0;-37;548.0;684.0
656.0;780;126.0;965;-965;199.0;780;-531.0;-293.0
-684.0;16;131.0;-33;33;-751.0;16;568.0;603.0
565.0;-68;-24.0;19;-19;105.0;-68;-624.0;-92.0
-528.0;1198;-446.0;157;-157;-728.0;1198;401.0;643.0
-612.0;40;-203.0;7;-7;-52.0;40;589.0;296.0
-821.0;-21;-258.0;24;-24;-33.0;-21;202.0;118.0
679.0;-1;367.0;-121;121;-198.0;-1;-238.0;-58.0
715.0;-402;-155.0;-44;44;334.0;-402;-570.0;-435.0
584.0;-12;33.0;61;-61;96.0;-12;-587.0;-100.0
572.0;35;-23.0;13;-13;107.0;35;-620.0;-91.0
784.0;-15;239.0;65;-65;3.0;-15;-248.0;-100.0
689.0;-25;445.0;-13;13;-83.0;-25;66.0;-88.0
-823.0;36;-182.0;106;-106;-37.0;36;200.0;80.0
636.0;14;-159.0;70;-70;120.0;14;-548.0;-104.0
-595.0;14;413.0;-11;11;-87.0;14;440.0;265.0
600.0;10;-100.0;50;-50;107.0;10;-580.0;-98.0
700.0;22;557.0;45;-45;241.0;22;-600.0;-380.0
577.0;-97;-61.0;-179;179;99.0;-97;-629.0;-90.0
665.0;6;431.0;-23;23;-100.0;6;-275.0;-95.0
622.0;-38;-11.0;-53;53;100.0;-38;-572.0;38.0
620.0;4;25.0;-112;112;107.0;4;-575.0;38.0
620.0;-14;52.0;-60;60;109.0;-14;-575.0;36.0
573.0;58;33.0;9;-9;106.0;58;-620.0;-91.0
-599.0;13;354.0;-91;91;26.0;13;510.0;253.0
-748.0;-10;343.0;-143;143;47.0;-10;208.0;49.0
-788.0;22;293.0;53;-53;-23.0;22;258.0;137.0
-793.0;-11;-349.0;-51;51;-7.0;-11;192.0;130.0
663.0;6;400.0;-110;110;-211.0;6;-168.0;-17.0
498.0;-1037;1115.0;-2379;2379;727.0;-1037;-369.0;-586.0
-673.0;288;445.0;840;-840;-386.0;288;524.0;480.0
622.0;-3;47.0;-45;45;113.0;-3;-573.0;37.0
-629.0;25;-41.0;21;-21;-852.0;25;461.0;488.0
-548.0;452;-211.0;-178;178;-836.0;452;474.0;520.0
-826.0;28;-241.0;-16;16;-25.0;28;220.0;95.0
575.0;37;-124.0;8;-8;102.0;37;-626.0;-89.0
633.0;14;-132.0;-47;47;133.0;14;-575.0;6.0
654.0;14;653.0;32;-32;-127.0;14;-50.0;-84.0
569.0;10;-1006.0;7;-7;-128.0;10;-174.0;-66.0
-473.0;-48;-284.0;15;-15;-922.0;-48;70.0;35.0
-255.0;84;131.0;-38;38;-760.0;84;36.0;181.0
-796.0;-42;-420.0;-21;21;-19.0;-42;217.0;141.0
-539.0;21;-2057.0;37;-37;-59.0;21;371.0;210.0
-828.0;16;369.0;37;-37;-33.0;16;236.0;91.0
569.0;8;33.0;-4;4;96.0;8;-658.0;-103.0
776.0;-21;1031.0;-11;11;451.0;-21;-521.0;-544.0
768.0;-971;-126.0;404;-404;312.0;-971;-518.0;-198.0
640.0;-65;-38.0;237;-237;64.0;-65;-555.0;-35.0
788.0;625;214.0;-471;471;340.0;625;-525.0;-318.0
584.0;15;911.0;37;-37;-150.0;15;-125.0;-52.0
710.0;-15;-207.0;22;-22;357.0;-15;-609.0;-534.0
-546.0;46;113.0;-25;25;-982.0;46;116.0;81.0
-805.0;2;314.0;-138;138;53.0;2;89.0;43.0
695.0;-19;131.0;5;-5;292.0;-19;-582.0;-462.0
-563.0;3;-777.0;-22;22;-69.0;3;363.0;257.0
-774.0;-31;328.0;-43;43;-94.0;-31;329.0;250.0
619.0;-1;208.0;-52;52;94.0;-1;-582.0;-28.0
-663.0;-5;731.0;-4;4;-274.0;-5;533.0;401.0
712.0;52;-97.0;358;-358;319.0;52;-549.0;-412.0
-706.0;-36;-785.0;-35;35;88.0;-36;77.0;70.0
740.0;-8;-4293.0;-59;59;376.0;-8;-322.0;-559.0
-829.0;44;260.0;187;-187;-19.0;44;181.0;88.0
-745.0;-14;882.0;34;-34;43.0;-14;-6.0;70.0
668.0;19;1708.0;16;-16;-60.0;19;-83.0;-103.0
-832.0;17;1352.0;57;-57;-21.0;17;196.0;90.0
-830.0;18;-330.0;5;-5;-33.0;18;168.0;90.0
-700.0;35;1490.0;29;-29;-752.0;35;560.0;597.0
-597.0;-4;168.0;-53;53;-67.0;-4;624.0;329.0
-824.0;16;-471.0;24;-24;-27.0;16;188.0;79.0
-383.0;48;-352.0;110;-110;-685.0;48;256.0;514.0
647.0;30;747.0;-11;11;-127.0;30;-157.0;-75.0
906.0;-391;630.0;1485;-1485;410.0;-391;127.0;206.0
665.0;26;472.0;-14;14;-183.0;26;-188.0;-65.0
652.0;-3;-528.0;-24;24;-79.0;-3;-31.0;-62.0
-592.0;7;-404.0;26;-26;-187.0;7;505.0;341.0
789.0;51;-329.0;36;-36;465.0;51;138.0;113.0
857.0;38;-164.0;-4;4;84.0;38;-173.0;-166.0
595.0;-26;-206.0;-22;22;80.0;-26;-627.0;-91.0
-722.0;-2;-986.0;75;-75;-725.0;-2;556.0;676.0
-181.0;-6;786.0;6;-6;-701.0;-6;366.0;434.0
668.0;19;-519.0;9;-9;-135.0;19;-148.0;-86.0
-623.0;-20;293.0;-2;2;-40.0;-20;588.0;295.0
-805.0;0;-349.0;-38;38;-27.0;0;322.0;82.0
