InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
282.0;852.0;-168;67.0;-420.0;988.0;-823.0
-66.0;986.0;119;8.0;393.0;234.0;-966.0
-182.0;999.0;-168;-78.0;314.0;1375.0;-944.0
248.0;1024.0;-123;439.0;-396.0;774.0;-1023.0
-66.0;1020.0;123;72.0;357.0;242.0;-954.0
-293.0;1242.0;-27;706.0;174.0;-34.0;-972.0
351.0;965.0;175;-204.0;-141.0;772.0;-993.0
-386.0;963.0;145;-570.0;8.0;885.0;-917.0
103.0;1086.0;110;195.0;200.0;320.0;-961.0
-290.0;729.0;57;74.0;-68.0;109.0;-1106.0
-500.0;1058.0;144;-516.0;321.0;823.0;-1037.0
-486.0;1008.0;-26;-613.0;518.0;445.0;-915.0
165.0;781.0;-167;-484.0;-637.0;586.0;-706.0
-187.0;714.0;120;264.0;-40.0;223.0;-737.0
-91.0;992.0;89;96.0;-619.0;139.0;-785.0
-509.0;1404.0;111;146.0;282.0;291.0;-869.0
12.0;861.0;-167;-596.0;-592.0;370.0;-915.0
-201.0;1021.0;119;99.0;417.0;396.0;-967.0
-10.0;1032.0;122;36.0;342.0;233.0;-966.0
-127.0;843.0;-31;7.0;-566.0;191.0;-849.0
40.0;1026.0;-151;128.0;-345.0;614.0;-1223.0
-41.0;549.0;-152;-466.0;-291.0;884.0;-507.0
-663.0;854.0;59;33.0;339.0;200.0;-819.0
348.0;881.0;86;-193.0;65.0;676.0;-822.0
-72.0;1032.0;126;135.0;231.0;136.0;-981.0
-665.0;911.0;55;54.0;653.0;137.0;-901.0
128.0;827.0;-165;-482.0;-212.0;884.0;-903.0
-324.0;1338.0;36;142.0;-168.0;511.0;-968.0
-499.0;965.0;145;-231.0;357.0;357.0;-983.0
-363.0;771.0;-140;106.0;-248.0;245.0;-596.0
-471.0;746.0;34;-417.0;-270.0;287.0;-841.0
-563.0;836.0;165;86.0;-68.0;-51.0;-822.0
-287.0;1007.0;-166;-709.0;-470.0;937.0;-694.0
215.0;998.0;-166;-692.0;-571.0;906.0;-917.0
339.0;965.0;-90;-494.0;-545.0;695.0;-833.0
-241.0;1050.0;119;74.0;434.0;242.0;-972.0
-458.0;1025.0;118;649.0;488.0;508.0;-954.0
106.0;968.0;-158;-712.0;-159.0;868.0;-878.0
-19.0;1009.0;11;-263.0;-403.0;102.0;-1066.0
-17.0;910.0;78;64.0;294.0;128.0;-866.0
-50.0;850.0;135;431.0;-65.0;-24.0;-774.0
-66.0;1041.0;122;15.0;389.0;266.0;-961.0
-66.0;1003.0;122;-13.0;395.0;216.0;-951.0
-41.0;1018.0;114;-10.0;366.0;214.0;-966.0
94.0;1032.0;167;-549.0;109.0;639.0;-968.0
297.0;615.0;-157;-287.0;-657.0;742.0;-478.0
-84.0;981.0;74;46.0;295.0;105.0;-960.0
28.0;738.0;168;-43.0;187.0;763.0;-1058.0
-16.0;1030.0;114;126.0;359.0;224.0;-976.0
96.0;1016.0;-81;-746.0;98.0;607.0;-995.0
-684.0;482.0;19;-928.0;19.0;317.0;-505.0
-22.0;1020.0;114;54.0;352.0;227.0;-967.0
-19.0;1023.0;114;9.0;351.0;210.0;-964.0
-23.0;1019.0;114;4.0;350.0;197.0;-968.0
-40.0;802.0;-166;525.0;-572.0;444.0;-662.0
276.0;1043.0;-151;-623.0;-625.0;725.0;-957.0
-923.0;664.0;46;-995.0;385.0;258.0;-719.0
86.0;872.0;-167;-796.0;-607.0;482.0;-756.0
368.0;1117.0;-121;-86.0;-338.0;846.0;-1025.0
-302.0;843.0;101;171.0;-218.0;766.0;-1140.0
-125.0;1064.0;98;298.0;426.0;240.0;-951.0
-69.0;996.0;118;-1.0;378.0;177.0;-958.0
-200.0;727.0;104;109.0;157.0;220.0;-1144.0
-459.0;1058.0;83;99.0;584.0;300.0;-985.0
80.0;950.0;167;-666.0;160.0;816.0;-1007.0
-554.0;848.0;129;129.0;-28.0;-49.0;-832.0
-114.0;720.0;-167;123.0;-454.0;961.0;-673.0
-202.0;1150.0;-81;-513.0;-209.0;834.0;-929.0
-340.0;633.0;-92;118.0;139.0;245.0;-800.0
-820.0;869.0;52;-334.0;494.0;229.0;-834.0
-1.0;1014.0;-57;688.0;237.0;366.0;-987.0
69.0;840.0;-157;-495.0;-569.0;1037.0;-740.0
