InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-968;605.0;-151.0;805.0;-150.0;-260;456;60;1022.0;-94;-6.0;241.0
-845;631.0;-175.0;827.0;-163.0;-246;286;43;1019.0;74;-13.0;298.0
-751;661.0;-95.0;774.0;-138.0;-274;142;1;995.0;195;59.0;251.0
-845;571.0;-133.0;858.0;-127.0;-253;336;7;1013.0;56;28.0;198.0
-844;575.0;-85.0;838.0;-122.0;-219;354;21;995.0;59;35.0;236.0
-722;589.0;-111.0;842.0;-264.0;-111;590;132;1102.0;114;-54.0;270.0
-836;278.0;49.0;1050.0;-196.0;-249;349;-3;965.0;61;-75.0;415.0
-803;406.0;139.0;972.0;-293.0;-289;360;-10;966.0;74;363.0;319.0
-811;364.0;96.0;983.0;-295.0;-285;365;-7;969.0;66;-75.0;398.0
-814;371.0;82.0;981.0;-269.0;-269;361;-2;966.0;70;-70.0;377.0
-820;366.0;100.0;994.0;-296.0;-269;360;-1;960.0;65;-9.0;356.0
-817;298.0;163.0;992.0;-412.0;-292;342;-8;946.0;67;214.0;269.0
-826;464.0;141.0;949.0;-501.0;-273;339;3;879.0;66;29.0;208.0
-852;277.0;-22.0;986.0;-436.0;-239;337;31;875.0;53;212.0;366.0
-790;426.0;144.0;996.0;-550.0;-326;293;-12;844.0;97;15.0;121.0
-852;378.0;78.0;990.0;-491.0;-244;321;8;850.0;57;129.0;224.0
-866;299.0;-238.0;967.0;-433.0;-185;326;21;935.0;57;151.0;272.0
-854;350.0;-236.0;977.0;-433.0;-216;338;-4;928.0;56;88.0;304.0
-859;406.0;-210.0;960.0;-415.0;-206;335;8;888.0;55;-90.0;277.0
-836;567.0;-141.0;869.0;-396.0;-219;345;26;907.0;69;-316.0;203.0
-840;251.0;80.0;1044.0;-128.0;-237;330;10;979.0;67;-312.0;509.0
-825;267.0;58.0;1060.0;-143.0;-273;341;-28;1003.0;67;-333.0;480.0
-834;270.0;91.0;1017.0;-189.0;-249;335;0;972.0;68;113.0;382.0
-845;365.0;126.0;991.0;-274.0;-247;338;5;983.0;57;-76.0;323.0
-826;321.0;96.0;1009.0;-269.0;-265;342;-9;970.0;68;439.0;335.0
-834;248.0;125.0;1026.0;-274.0;-265;344;-7;969.0;59;129.0;359.0
-828;248.0;99.0;1032.0;-284.0;-260;341;-6;934.0;68;8.0;347.0
-839;350.0;126.0;993.0;-284.0;-248;341;4;964.0;61;9.0;331.0
-834;275.0;110.0;1002.0;-274.0;-260;335;-5;955.0;65;67.0;321.0
-831;349.0;111.0;1000.0;-295.0;-255;345;2;974.0;65;-92.0;355.0
-830;338.0;117.0;992.0;-288.0;-257;342;5;948.0;66;-4.0;355.0
-838;362.0;133.0;992.0;-284.0;-256;342;9;945.0;59;-12.0;352.0
-832;360.0;121.0;974.0;-285.0;-262;343;-2;956.0;63;-15.0;362.0
-829;345.0;126.0;986.0;-286.0;-265;346;-5;951.0;63;27.0;356.0
-830;356.0;125.0;972.0;-271.0;-259;342;1;952.0;65;-15.0;354.0
-834;351.0;115.0;982.0;-279.0;-257;341;3;956.0;63;5.0;347.0
-835;343.0;125.0;987.0;-284.0;-256;342;4;943.0;62;-24.0;362.0
-830;354.0;131.0;983.0;-274.0;-260;343;2;941.0;66;20.0;357.0
-833;335.0;125.0;983.0;-284.0;-260;349;0;949.0;60;3.0;354.0
-828;346.0;125.0;993.0;-275.0;-264;345;-5;956.0;66;29.0;354.0
-832;352.0;115.0;980.0;-274.0;-256;347;2;945.0;64;-15.0;359.0
-829;345.0;113.0;972.0;-266.0;-259;345;-2;962.0;65;23.0;364.0
-832;344.0;111.0;995.0;-279.0;-260;347;-2;959.0;62;2.0;372.0
-833;376.0;126.0;1006.0;-285.0;-252;342;-2;949.0;65;88.0;357.0
-782;254.0;-71.0;1022.0;-373.0;-258;461;-7;995.0;58;505.0;436.0
-772;218.0;-100.0;1049.0;-374.0;-315;592;-58;972.0;-21;551.0;407.0
-819;128.0;-46.0;930.0;-334.0;-213;388;46;983.0;72;-41.0;386.0
-800;493.0;-123.0;853.0;-307.0;-249;404;9;967.0;70;299.0;210.0
-803;311.0;-192.0;1007.0;-316.0;-256;387;0;960.0;72;-36.0;322.0
-810;472.0;-206.0;921.0;-342.0;-249;385;0;974.0;69;-577.0;273.0
-809;492.0;-173.0;917.0;-335.0;-254;382;-6;968.0;70;-486.0;282.0
-809;496.0;-172.0;910.0;-344.0;-254;387;-4;956.0;67;-434.0;265.0
-804;477.0;-183.0;912.0;-315.0;-255;388;-9;967.0;72;152.0;268.0
-831;419.0;-150.0;843.0;-341.0;-233;341;80;993.0;78;-841.0;476.0
-836;365.0;88.0;1021.0;-278.0;-253;348;63;990.0;63;-478.0;461.0
-827;179.0;10.0;1078.0;-225.0;-237;349;66;879.0;76;-693.0;590.0
-858;286.0;-39.0;1057.0;-122.0;-235;313;111;987.0;72;-575.0;537.0
-1358;1079.0;99.0;1327.0;-207.0;-338;89;806;788.0;295;141.0;-115.0
-798;301.0;-65.0;962.0;-371.0;-303;375;87;920.0;72;780.0;380.0
-801;366.0;-3.0;1001.0;-344.0;-312;370;70;908.0;68;791.0;431.0
-802;263.0;-63.0;1020.0;-380.0;-293;363;76;915.0;75;718.0;436.0
-805;351.0;25.0;1002.0;-382.0;-292;372;60;912.0;69;494.0;417.0
-797;372.0;29.0;996.0;-406.0;-287;387;6;965.0;69;319.0;388.0
-949;455.0;-166.0;909.0;-277.0;-384;552;153;962.0;-147;-169.0;394.0
-799;558.0;-154.0;891.0;-551.0;-243;380;26;1090.0;79;-529.0;-85.0
-843;480.0;-77.0;1108.0;-442.0;-265;365;1;966.0;45;234.0;418.0
-852;491.0;-57.0;962.0;-341.0;-284;399;36;901.0;18;393.0;293.0
-760;600.0;28.0;891.0;-361.0;-397;325;-68;897.0;86;1070.0;282.0
-727;501.0;-90.0;784.0;-550.0;-396;403;50;947.0;86;414.0;713.0
-721;616.0;115.0;816.0;-530.0;-437;171;-119;863.0;149;752.0;432.0
-856;648.0;-257.0;791.0;-461.0;-182;335;-16;1213.0;63;-39.0;441.0
-828;732.0;-342.0;709.0;-251.0;-175;394;28;989.0;67;-3421.0;483.0
-693;745.0;-232.0;587.0;-178.0;-243;511;-22;906.0;108;-803.0;408.0
-762;914.0;-171.0;478.0;-172.0;-266;436;-12;1003.0;83;952.0;366.0
-762;900.0;-231.0;494.0;-247.0;-271;428;-13;981.0;85;906.0;329.0
-768;943.0;-192.0;484.0;-206.0;-266;438;2;985.0;77;40.0;352.0
-771;888.0;-175.0;468.0;-198.0;-267;427;-2;986.0;79;156.0;374.0
-769;892.0;-203.0;479.0;-195.0;-274;424;-4;974.0;80;55.0;349.0
-773;902.0;-203.0;468.0;-211.0;-266;427;3;993.0;77;-83.0;354.0
-735;902.0;-175.0;459.0;-201.0;-302;440;-30;1006.0;92;44.0;357.0
-766;929.0;-193.0;482.0;-145.0;-260;432;8;1038.0;83;-40.0;335.0
-787;922.0;-151.0;462.0;-311.0;-261;413;-3;903.0;74;39.0;392.0
-788;936.0;-199.0;529.0;-447.0;-255;408;-1;903.0;77;15.0;353.0
-795;905.0;-230.0;518.0;-444.0;-250;405;5;926.0;73;59.0;374.0
-788;882.0;-203.0;500.0;-372.0;-246;416;3;937.0;75;29.0;364.0
-783;902.0;-226.0;500.0;-373.0;-253;421;-6;929.0;75;-245.0;367.0
-785;902.0;-208.0;510.0;-335.0;-249;409;-3;935.0;81;-355.0;370.0
-694;948.0;-171.0;398.0;-160.0;-262;520;3;996.0;94;96.0;327.0
-694;974.0;-201.0;388.0;-164.0;-269;520;-1;1004.0;92;-108.0;314.0
-694;957.0;-169.0;401.0;-165.0;-263;518;3;991.0;95;-8.0;310.0
-714;921.0;-201.0;416.0;-196.0;-263;495;5;973.0;93;-935.0;302.0
-730;910.0;-190.0;425.0;-256.0;-262;483;6;1012.0;87;73.0;332.0
-729;913.0;-193.0;402.0;-256.0;-267;469;-2;983.0;93;14.0;340.0
-793;861.0;-197.0;461.0;-408.0;-221;423;15;905.0;75;834.0;373.0
-795;784.0;-348.0;538.0;-379.0;-233;409;6;935.0;77;481.0;317.0
-805;829.0;-281.0;547.0;-345.0;-228;405;8;939.0;71;615.0;339.0
-800;890.0;-241.0;549.0;-294.0;-234;404;-3;962.0;74;-281.0;397.0
-806;889.0;-204.0;509.0;-346.0;-233;399;-3;966.0;71;-185.0;396.0
-810;881.0;-232.0;514.0;-349.0;-224;398;7;963.0;70;-187.0;390.0
-807;877.0;-244.0;528.0;-348.0;-226;403;6;934.0;70;-132.0;380.0
-803;874.0;-240.0;523.0;-348.0;-232;400;-2;937.0;74;-8.0;376.0
-809;852.0;-232.0;514.0;-373.0;-226;394;1;956.0;73;-12.0;391.0
-803;885.0;-204.0;521.0;-383.0;-233;403;0;928.0;72;-179.0;384.0
-804;876.0;-220.0;512.0;-385.0;-236;399;-2;958.0;72;32.0;389.0
-807;876.0;-212.0;533.0;-382.0;-231;399;5;946.0;71;-60.0;400.0
-805;891.0;-224.0;520.0;-365.0;-231;400;3;930.0;72;26.0;392.0
-804;881.0;-206.0;530.0;-368.0;-230;397;3;939.0;74;-4.0;399.0
-803;865.0;-213.0;514.0;-393.0;-239;405;-7;966.0;70;96.0;406.0
-796;861.0;-228.0;510.0;-411.0;-229;416;4;939.0;73;211.0;389.0
-797;893.0;-224.0;522.0;-350.0;-229;410;0;974.0;74;117.0;398.0
-805;894.0;-194.0;517.0;-350.0;-228;397;2;941.0;74;266.0;408.0
-801;880.0;-218.0;510.0;-333.0;-231;410;1;942.0;71;69.0;404.0
-802;840.0;-223.0;491.0;-402.0;-219;423;15;918.0;68;-116.0;371.0
-790;870.0;-231.0;539.0;-440.0;-225;418;5;924.0;79;10.0;388.0
-792;860.0;-233.0;539.0;-432.0;-235;413;-10;917.0;76;-423.0;396.0
-786;873.0;-220.0;508.0;-421.0;-232;418;-1;939.0;80;-401.0;401.0
-786;863.0;-226.0;520.0;-385.0;-231;421;-1;935.0;79;-87.0;409.0
-788;865.0;-234.0;542.0;-423.0;-229;415;1;918.0;80;312.0;418.0
-788;902.0;-232.0;556.0;-415.0;-234;416;-2;947.0;79;313.0;391.0
-788;873.0;-230.0;529.0;-389.0;-232;421;2;939.0;77;112.0;427.0
-785;860.0;-203.0;501.0;-380.0;-235;427;-1;949.0;76;-88.0;404.0
-778;880.0;-225.0;518.0;-366.0;-236;427;1;938.0;81;-50.0;398.0
-787;871.0;-225.0;510.0;-374.0;-234;429;4;958.0;74;-196.0;407.0
-782;910.0;-200.0;511.0;-286.0;-247;426;2;997.0;75;1141.0;389.0
-784;870.0;-254.0;540.0;-383.0;-245;424;-4;927.0;76;-82.0;381.0
-789;847.0;-246.0;521.0;-363.0;-242;422;-1;939.0;72;-134.0;370.0
-782;849.0;-254.0;533.0;-362.0;-243;422;-3;943.0;78;-162.0;387.0
-785;887.0;-217.0;499.0;-319.0;-226;428;7;934.0;78;-22.0;388.0
-718;921.0;-214.0;522.0;-325.0;-220;510;6;955.0;93;-57.0;410.0
-655;949.0;-184.0;364.0;-98.0;-233;564;-2;1032.0;105;-70.0;313.0
-673;939.0;-158.0;404.0;-99.0;-235;555;-1;1012.0;97;-12.0;325.0
-671;953.0;-180.0;396.0;-118.0;-236;557;-2;1034.0;97;21.0;335.0
-663;956.0;-176.0;397.0;-119.0;-239;549;-6;1012.0;106;54.0;324.0
-670;955.0;-162.0;397.0;-137.0;-237;553;-3;1006.0;99;168.0;335.0
-711;927.0;-186.0;373.0;-136.0;-248;509;-1;1005.0;92;144.0;317.0
-758;919.0;-197.0;466.0;-239.0;-239;460;0;980.0;82;-160.0;378.0
-757;911.0;-210.0;481.0;-227.0;-237;461;0;956.0;83;-210.0;391.0
-752;889.0;-232.0;471.0;-234.0;-247;469;-5;996.0;81;109.0;376.0
-669;937.0;-222.0;418.0;-186.0;-264;552;-9;995.0;94;206.0;327.0
-660;950.0;-170.0;402.0;-144.0;-263;551;-4;1000.0;101;-305.0;331.0
-665;939.0;-186.0;402.0;-136.0;-263;549;-3;1013.0;98;-407.0;316.0
-663;954.0;-181.0;398.0;-167.0;-261;548;2;1016.0;101;-8.0;326.0
-663;950.0;-208.0;402.0;-159.0;-261;545;-1;1003.0;103;14.0;325.0
-663;949.0;-201.0;394.0;-169.0;-262;551;0;1008.0;98;16.0;325.0
-664;955.0;-180.0;397.0;-167.0;-263;551;0;1014.0;98;27.0;332.0
-666;929.0;-205.0;401.0;-171.0;-263;545;-3;1016.0;100;13.0;329.0
-697;917.0;-180.0;453.0;-151.0;-260;521;5;1007.0;92;-135.0;355.0
-683;930.0;-197.0;412.0;-123.0;-261;528;2;1002.0;97;-433.0;326.0
-678;941.0;-202.0;414.0;-134.0;-267;534;-2;1000.0;97;-224.0;343.0
-685;955.0;-171.0;390.0;-128.0;-267;527;-2;1012.0;96;2.0;325.0
-688;935.0;-222.0;399.0;-138.0;-268;524;1;1023.0;94;241.0;309.0
-755;910.0;-252.0;465.0;-285.0;-264;448;-1;958.0;83;31.0;347.0
-744;911.0;-235.0;461.0;-264.0;-264;455;-2;956.0;89;-82.0;361.0
-756;923.0;-192.0;467.0;-261.0;-247;456;8;977.0;84;52.0;380.0
-630;964.0;-181.0;365.0;-136.0;-280;568;0;1005.0;106;5.0;301.0
-630;956.0;-180.0;354.0;-147.0;-279;572;3;1017.0;105;27.0;301.0
-631;952.0;-206.0;373.0;-103.0;-281;566;-1;982.0;107;-57.0;308.0
-741;874.0;-184.0;356.0;-228.0;-266;469;6;979.0;84;889.0;332.0
-762;914.0;-252.0;486.0;-310.0;-264;445;8;958.0;79;66.0;350.0
-742;899.0;-269.0;479.0;-252.0;-272;457;0;974.0;87;12.0;343.0
-738;911.0;-223.0;481.0;-258.0;-270;473;3;986.0;83;-364.0;376.0
-692;911.0;-199.0;431.0;-155.0;-278;512;-4;1008.0;96;-648.0;353.0
-690;930.0;-222.0;428.0;-160.0;-277;511;-2;1009.0;98;-391.0;327.0
-683;939.0;-211.0;412.0;-168.0;-274;517;-1;997.0;100;36.0;324.0
-686;938.0;-194.0;414.0;-152.0;-275;520;-1;1002.0;96;32.0;314.0
-686;918.0;-203.0;401.0;-151.0;-275;520;-1;999.0;96;16.0;325.0
-683;945.0;-202.0;414.0;-145.0;-275;521;-2;994.0;98;26.0;327.0
-684;930.0;-199.0;402.0;-157.0;-279;518;-4;1006.0;98;17.0;335.0
-689;937.0;-201.0;394.0;-139.0;-271;521;6;996.0;95;19.0;335.0
-686;938.0;-207.0;422.0;-151.0;-277;520;-1;1001.0;95;5.0;348.0
-681;933.0;-202.0;412.0;-159.0;-274;520;1;991.0;101;41.0;334.0
-682;930.0;-221.0;411.0;-147.0;-273;524;5;1014.0;97;148.0;326.0
-691;929.0;-222.0;436.0;-120.0;-274;513;4;1011.0;96;538.0;310.0
-747;950.0;-228.0;432.0;-237.0;-277;452;0;956.0;85;814.0;340.0
-736;924.0;-266.0;497.0;-330.0;-284;447;-6;951.0;93;269.0;365.0
-737;894.0;-242.0;483.0;-316.0;-286;459;-4;964.0;86;50.0;364.0
-746;914.0;-204.0;469.0;-266.0;-274;454;0;946.0;84;-40.0;387.0
-633;935.0;-262.0;477.0;-139.0;-293;553;-7;1004.0;110;-286.0;321.0
-649;940.0;-145.0;359.0;-107.0;-284;554;1;1036.0;100;-607.0;364.0
-636;960.0;-191.0;376.0;-132.0;-284;560;0;1021.0;107;-488.0;301.0
-632;947.0;-209.0;373.0;-116.0;-288;564;-4;1009.0;105;-58.0;302.0
-751;920.0;-313.0;502.0;-336.0;-279;446;-4;951.0;83;-148.0;319.0
-735;920.0;-263.0;492.0;-271.0;-288;459;-9;1003.0;87;-19.0;347.0
-713;922.0;-224.0;442.0;-194.0;-279;481;-1;988.0;96;-213.0;355.0
-709;926.0;-214.0;454.0;-168.0;-280;484;-1;994.0;97;-32.0;353.0
-717;934.0;-210.0;443.0;-151.0;-278;489;3;1007.0;88;-19.0;350.0
-717;941.0;-231.0;422.0;-171.0;-279;489;2;1004.0;89;4.0;356.0
-710;950.0;-222.0;421.0;-167.0;-281;496;-4;993.0;89;2.0;346.0
-711;932.0;-211.0;424.0;-157.0;-277;487;-2;1005.0;95;-2.0;353.0
-713;935.0;-212.0;452.0;-172.0;-274;496;2;1007.0;90;157.0;339.0
-712;936.0;-194.0;425.0;-157.0;-278;492;-3;1004.0;91;7.0;345.0
-754;913.0;-222.0;472.0;-287.0;-281;443;-6;948.0;82;-39.0;373.0
-652;946.0;-192.0;396.0;-166.0;-289;546;-5;992.0;102;-345.0;344.0
-659;949.0;-212.0;381.0;-174.0;-288;547;-3;1033.0;96;59.0;309.0
-674;933.0;-191.0;389.0;-113.0;-275;519;7;1024.0;106;581.0;318.0
-754;947.0;-182.0;387.0;-83.0;-272;454;7;985.0;79;303.0;336.0
-760;935.0;-182.0;418.0;-316.0;-265;437;9;938.0;85;854.0;396.0
-748;931.0;-313.0;519.0;-312.0;-288;443;-7;939.0;85;118.0;327.0
-741;902.0;-323.0;488.0;-288.0;-289;452;-5;951.0;85;-273.0;313.0
-751;934.0;-195.0;481.0;-285.0;-269;445;7;966.0;87;-68.0;376.0
-756;908.0;-188.0;466.0;-292.0;-272;439;2;952.0;84;249.0;387.0
-741;902.0;-282.0;491.0;-271.0;-280;457;-6;978.0;85;192.0;327.0
-725;936.0;-212.0;451.0;-167.0;-276;479;-1;991.0;89;-92.0;363.0
-731;922.0;-202.0;442.0;-172.0;-266;480;8;984.0;86;1.0;354.0
-728;933.0;-224.0;426.0;-178.0;-276;474;-2;983.0;88;9.0;346.0
-727;930.0;-226.0;450.0;-184.0;-269;476;3;983.0;90;176.0;358.0
-729;927.0;-222.0;437.0;-194.0;-271;470;2;1004.0;91;161.0;344.0
-731;922.0;-224.0;450.0;-202.0;-274;471;0;1008.0;88;120.0;346.0
-729;931.0;-227.0;441.0;-190.0;-276;478;-1;977.0;86;71.0;341.0
-752;921.0;-241.0;491.0;-272.0;-280;448;-2;961.0;81;300.0;371.0
-746;939.0;-242.0;479.0;-280.0;-278;445;-1;957.0;87;213.0;363.0
-746;915.0;-234.0;462.0;-268.0;-281;443;-2;973.0;89;-58.0;361.0
-724;903.0;-285.0;489.0;-225.0;-294;487;-10;975.0;79;-502.0;330.0
-646;937.0;-208.0;391.0;-143.0;-286;550;-5;1029.0;106;-295.0;323.0
-650;941.0;-195.0;363.0;-128.0;-288;548;-6;992.0;103;-316.0;317.0
-649;946.0;-195.0;387.0;-149.0;-290;544;-9;1000.0;105;-233.0;314.0
-647;946.0;-211.0;380.0;-148.0;-289;542;-4;993.0;108;-90.0;311.0
-638;955.0;-201.0;389.0;-164.0;-293;561;-6;999.0;101;-13.0;320.0
-650;931.0;-195.0;412.0;-147.0;-291;547;1;984.0;102;0.0;307.0
-742;887.0;-354.0;492.0;-262.0;-275;455;-1;987.0;87;-585.0;283.0
-748;920.0;-263.0;460.0;-265.0;-279;460;-8;995.0;79;-32.0;347.0
-730;931.0;-213.0;458.0;-217.0;-277;474;-4;1020.0;86;-495.0;356.0
-719;943.0;-212.0;450.0;-194.0;-272;484;-2;1014.0;92;-434.0;354.0
-703;942.0;-217.0;429.0;-151.0;-277;502;-2;997.0;92;-255.0;342.0
-699;932.0;-199.0;417.0;-127.0;-277;505;-4;1011.0;95;0.0;352.0
-704;931.0;-221.0;442.0;-134.0;-275;501;-2;992.0;93;-18.0;337.0
-752;922.0;-238.0;469.0;-275.0;-280;443;-7;986.0;83;-33.0;376.0
-756;939.0;-213.0;460.0;-264.0;-270;441;6;985.0;84;156.0;373.0
-745;907.0;-243.0;471.0;-255.0;-281;450;-4;977.0;85;248.0;363.0
-743;920.0;-228.0;448.0;-223.0;-278;456;-4;977.0;85;93.0;361.0
-739;918.0;-253.0;473.0;-220.0;-278;460;-4;973.0;86;-130.0;356.0
-736;900.0;-273.0;454.0;-221.0;-276;463;-1;995.0;87;-5.0;354.0
-685;934.0;-196.0;414.0;-187.0;-277;525;6;1005.0;94;-897.0;335.0
-683;945.0;-206.0;402.0;-162.0;-278;525;3;1017.0;95;-261.0;344.0
-684;928.0;-155.0;405.0;-155.0;-281;522;-1;1007.0;94;-178.0;344.0
-707;941.0;-162.0;391.0;-110.0;-262;484;11;985.0;104;1090.0;357.0
-769;939.0;-212.0;414.0;-255.0;-278;432;-7;996.0;76;1319.0;373.0
-753;900.0;-242.0;471.0;-274.0;-273;440;-2;968.0;86;41.0;345.0
-750;904.0;-260.0;473.0;-276.0;-276;450;-1;966.0;83;82.0;350.0
-747;917.0;-267.0;479.0;-258.0;-282;454;-7;982.0;81;264.0;359.0
-713;941.0;-205.0;424.0;-157.0;-276;488;-3;1006.0;93;-319.0;344.0
-718;919.0;-204.0;435.0;-156.0;-277;488;-1;1005.0;88;85.0;345.0
-731;901.0;-232.0;442.0;-212.0;-275;469;-2;1009.0;89;416.0;354.0
-762;928.0;-260.0;480.0;-266.0;-274;436;-6;952.0;80;346.0;382.0
-709;927.0;-277.0;497.0;-258.0;-316;484;-34;994.0;84;-215.0;361.0
-679;998.0;-231.0;471.0;-130.0;-229;561;63;989.0;101;-914.0;319.0
-1125;961.0;-268.0;432.0;-82.0;-37;326;207;943.0;84;-1170.0;250.0
-882;823.0;-518.0;608.0;-457.0;-187;308;6;980.0;51;905.0;37.0
-822;604.0;67.0;950.0;-645.0;-287;357;24;893.0;68;-765.0;483.0
-784;136.0;12.0;1010.0;-260.0;-456;443;284;1012.0;-70;-2056.0;550.0
-801;769.0;96.0;1120.0;-437.0;-762;-611;-63;1120.0;1673;-337.0;145.0
-823;553.0;140.0;919.0;-261.0;-242;383;-108;907.0;98;1555.0;289.0
-772;255.0;61.0;1052.0;-571.0;-337;324;1;847.0;113;1422.0;367.0
-810;436.0;132.0;932.0;-451.0;-278;356;-32;796.0;85;898.0;146.0
-410;719.0;-85.0;774.0;-467.0;-434;-139;349;709.0;529;-767.0;75.0
-830;612.0;230.0;717.0;-527.0;-235;370;99;677.0;69;-373.0;239.0
-657;475.0;-74.0;957.0;-595.0;-328;332;53;696.0;197;111.0;529.0
-872;502.0;-57.0;942.0;-554.0;-297;378;97;661.0;13;24.0;332.0
-887;573.0;-32.0;848.0;-484.0;-278;376;9;678.0;10;886.0;381.0
-943;1011.0;47.0;851.0;-426.0;-434;422;-89;954.0;-114;-847.0;-336.0
-815;532.0;124.0;911.0;-381.0;-284;356;-71;958.0;74;21.0;342.0
-850;334.0;-196.0;1025.0;-363.0;-231;402;-158;965.0;49;-458.0;413.0
-880;456.0;-161.0;912.0;-398.0;-205;308;-106;1005.0;69;-442.0;182.0
-907;545.0;-129.0;951.0;-192.0;-447;297;-213;1032.0;-28;-11.0;221.0
-781;664.0;189.0;623.0;-286.0;-212;328;-199;1025.0;154;282.0;245.0
-775;447.0;160.0;949.0;-147.0;-206;309;-204;937.0;164;-639.0;273.0
-2952;642.0;317.0;954.0;-313.0;-2483;1440;-2977;1375.0;71;-895.0;213.0
-947;-408.0;-1377.0;2153.0;-353.0;-78;621;-745;897.0;124;-404.0;1147.0
811;-437.0;-388.0;1090.0;-138.0;1273;2316;2521;627.0;1859;79.0;562.0
-833;-466.0;40.0;1389.0;-483.0;-273;390;-342;1063.0;130;-66.0;804.0
-592;-10.0;-367.0;1895.0;-318.0;-1417;1102;386;937.0;-725;-89.0;954.0
-928;-111.0;25.0;1689.0;-220.0;-952;1919;824;772.0;-1022;56.0;1047.0
-2833;356.0;-120.0;902.0;-236.0;-173;2376;-970;1154.0;-1443;186.0;783.0
-844;157.0;-106.0;1132.0;-201.0;-304;433;-304;671.0;47;249.0;235.0
-878;447.0;-7.0;1014.0;-428.0;-656;189;-246;965.0;-80;-780.0;531.0
-1155;274.0;-153.0;946.0;-504.0;-873;-469;-1014;936.0;-72;-507.0;604.0
-1057;180.0;-93.0;906.0;-386.0;-166;-45;-530;874.0;172;-1909.0;562.0
-812;883.0;334.0;1257.0;-171.0;-261;351;-7;1000.0;132;-60.0;60.0
-807;345.0;102.0;989.0;-150.0;-294;343;-3;1013.0;86;-143.0;346.0
-865;305.0;81.0;1003.0;-214.0;-253;412;33;962.0;26;-436.0;334.0
-834;231.0;-160.0;886.0;-254.0;-239;350;88;965.0;78;-48.0;371.0
-887;512.0;-141.0;957.0;-429.0;-143;439;227;961.0;32;-6.0;218.0
-828;456.0;3.0;955.0;-329.0;-268;319;152;1019.0;89;3218.0;510.0
-824;363.0;-38.0;999.0;-191.0;-227;357;168;1046.0;91;-366.0;468.0
-646;962.0;298.0;1068.0;-591.0;-398;-501;297;888.0;1373;292.0;-302.0
-17;-469.0;-257.0;536.0;-96.0;649;2168;-1283;873.0;1333;-84.0;618.0
-1060;-276.0;-154.0;705.0;-124.0;-1853;521;721;999.0;-1082;-944.0;486.0
-1156;795.0;415.0;874.0;-174.0;-532;565;487;1012.0;-377;-1293.0;1037.0
-1024;387.0;7.0;910.0;-13.0;-254;184;727;933.0;265;-334.0;347.0
-997;-458.0;-733.0;1707.0;-166.0;-1229;2805;-1633;722.0;-1097;-45.0;915.0
-959;750.0;224.0;757.0;-364.0;-145;-528;851;816.0;936;753.0;299.0
-575;723.0;93.0;784.0;-389.0;-441;-519;887;745.0;1013;1025.0;102.0
-2204;-311.0;-527.0;1779.0;-455.0;-1540;2300;-994;1008.0;-2159;575.0;1492.0
-726;991.0;15.0;228.0;-125.0;-315;459;2;1013.0;86;34.0;253.0
-939;408.0;-191.0;823.0;-451.0;-21;323;-165;793.0;46;131.0;571.0
-783;854.0;-366.0;1058.0;-618.0;-431;422;-337;651.0;97;236.0;237.0
-793;660.0;-47.0;775.0;-447.0;-279;355;-222;677.0;130;197.0;146.0
-863;767.0;25.0;697.0;-450.0;-193;324;-141;635.0;82;37.0;61.0
-888;697.0;63.0;687.0;-364.0;-167;357;-141;629.0;47;-223.0;249.0
-866;476.0;-305.0;833.0;-607.0;-168;331;-127;896.0;75;-1517.0;447.0
-843;538.0;-301.0;921.0;-536.0;-204;367;-51;713.0;60;740.0;477.0
-840;515.0;-233.0;856.0;-501.0;-191;363;-31;682.0;66;-198.0;425.0
-832;1136.0;-174.0;422.0;-527.0;-247;346;2;838.0;67;205.0;234.0
-829;980.0;-65.0;182.0;-466.0;-243;364;-7;794.0;63;13.0;351.0
-808;1086.0;21.0;-244.0;-471.0;-248;383;-34;841.0;73;-338.0;456.0
-822;1825.0;-24.0;372.0;-508.0;-246;366;-4;880.0;67;-175.0;485.0
-825;930.0;104.0;540.0;-331.0;-244;357;6;893.0;68;1452.0;416.0
-826;716.0;118.0;736.0;-271.0;-249;362;6;942.0;64;-1305.0;287.0
-808;536.0;-99.0;895.0;-325.0;-285;364;-10;1010.0;69;404.0;213.0
-810;608.0;-49.0;839.0;-286.0;-290;348;-2;981.0;73;-662.0;263.0
-803;648.0;-60.0;826.0;-285.0;-304;352;2;982.0;72;-1277.0;169.0
-793;634.0;-66.0;844.0;-315.0;-312;359;-9;952.0;75;1729.0;147.0
-806;653.0;-52.0;815.0;-292.0;-302;350;3;969.0;72;-1874.0;162.0
-816;685.0;-57.0;795.0;-248.0;-287;343;11;992.0;70;18.0;166.0
-813;638.0;-69.0;796.0;-278.0;-288;346;8;941.0;70;-215.0;191.0
-808;652.0;-101.0;826.0;-253.0;-316;350;-14;953.0;64;-360.0;180.0
